,Concept_ID,se,ps
1530,Mädchen::N,niei'dâ,نجلۍ
1531,Mädchen::N,nijdd,نجلۍ
1532,Mädchen::N,нӣйта,نجلۍ
1533,Familie::N,fuelhkie,کورنۍ
1534,Familie::N,beraj,کورنۍ
1535,Familie::N,fuolkke,کورنۍ
1536,Familie::N,famillja,کورنۍ
1537,Familie::N,bearaš,کورنۍ
1538,Familie::N,peerâ,کورنۍ
1539,Familie::N,piâr,کورنۍ
1540,Familie::N,пӣрас,کورنۍ
1541,Großvater::N,aajja,بابا
1542,Großvater::N,áddjá,بابا
1543,Großvater::N,áddjá,بابا
1544,Großvater::N,äijih,بابا
1545,Großvater::N,ä´jj,بابا
1546,Großvater::N,а̄йя,بابا
1547,Großmutter::N,aahka,انا
1548,Großmutter::N,áhkko,انا
1549,Großmutter::N,áhkku,انا
1550,Großmutter::N,ákku,انا
1551,Großmutter::N,äkk,انا
1552,Großmutter::N,ä´ǩǩ,انا
1553,Großmutter::N,а̄ка,انا
1554,Eltern::N,eejhtegh,مور او پلار
1555,Eltern::N,æjgát,مور او پلار
1556,Eltern::N,vánhemat,مور او پلار
1557,Eltern::N,va'nhimeh,مور او پلار
1558,Eltern::N,puär'raz,مور او پلار
1559,Eltern::N,ро̄дҍхель,مور او پلار
1560,Vater::N,aehtjie,پلار
1561,Vater::N,áhttje,پلار
1562,Vater::N,áhčči,پلار
1563,Vater::N,eeči,پلار
1564,Vater::N,e´čč,پلار
1565,Vater::N,аджь,پلار
1566,Mutter::N,ietnie,مور
1567,Mutter::N,iednne,مور
1568,Mutter::N,eadni,مور
1569,Mutter::N,enni,مور
1570,Mutter::N,jeä´n'n,مور
1571,Mutter::N,е̄ннҍ,مور
1572,Sohn::N,elkie,زوی
1573,Sohn::N,baernie,زوی
1574,Sohn::N,bárnne,زوی
1575,Sohn::N,bárdni,زوی
1576,Sohn::N,alge,زوی
1577,Sohn::N,pärni,زوی
1578,Sohn::N,â´lǧǧ,زوی
1579,Sohn::N,pä´rnn,زوی
1580,Sohn::N,алльк,زوی
1581,Tochter::N,nïejte,لور
1582,Tochter::N,daktere,لور
1583,Tochter::N,niejdda,لور
1584,Tochter::N,nieida,لور
1585,Tochter::N,niei'dâ,لور
1586,Tochter::N,nijdd,لور
1587,Tochter::N,нӣййт,لور
1588,Bruder::N,vïelle,ورور
1589,Bruder::N,viellja,ورور
1590,Bruder::N,viellja,ورور
1591,Bruder::N,viljâ,ورور
1592,Bruder::N,vi´llj,ورور
1593,Bruder::N,вӣлльй,ورور
1594,Schwester::N,åabpa,خور
1595,Schwester::N,oabbá,خور
1596,Schwester::N,oabbá,خور
1597,Schwester::N,uáb'bi,خور
1598,Schwester::N,vuä´b'b,خور
1599,Schwester::N,вуэррьпенҍ,خور
1600,Onkel::N,jyøne,تره
1601,Onkel::N,jyøne,ماما
1602,Onkel::N,jiekie,تره
1603,Onkel::N,jiekie,ماما
1604,Onkel::N,tjietsie,تره
1605,Onkel::N,tjietsie,ماما
1606,Onkel::N,ænoj,تره
1607,Onkel::N,ænoj,ماما
1608,Onkel::N,iehke,تره
1609,Onkel::N,iehke,ماما
1610,Onkel::N,eanu,تره
1611,Onkel::N,eanu,ماما
1612,Onkel::N,eahki,تره
1613,Onkel::N,eahki,ماما
1614,Onkel::N,čeahci,تره
1615,Onkel::N,čeahci,ماما
1616,Onkel::N,eehi,تره
1617,Onkel::N,eehi,ماما
1618,Onkel::N,iänui,تره
1619,Onkel::N,iänui,ماما
1620,Onkel::N,jään,تره
1621,Onkel::N,jään,ماما
1622,Onkel::N,čia´cc,تره
1623,Onkel::N,čia´cc,ماما
1624,Onkel::N,ӣнн,تره
1625,Onkel::N,ӣнн,ماما
1626,Tante::N,seasa,خاله
1627,Tante::N,jijmie,خاله
1628,Tante::N,gåeskie,خاله
1629,Tante::N,goasske,خاله
1630,Tante::N,siessá,خاله
1631,Tante::N,muohtá,خاله
1632,Tante::N,ipmi,خاله
1633,Tante::N,goaski,خاله
1634,Tante::N,siäsá,خاله
1635,Tante::N,sie´ss,خاله
1636,Tante::N,kuä´sǩǩ,خاله
1637,Tante::N,сӣссь,خاله
1638,Ehemann::N,ålma,مېړه
1639,Ehemann::N,geelle,مېړه
1640,Ehemann::N,boaddnje,مېړه
1641,Ehemann::N,gállásjålmåj,مېړه
1642,Ehemann::N,isit,مېړه
1643,Ehemann::N,boadnji,مېړه
1644,Ehemann::N,kääḷis,مېړه
1645,Ehemann::N,kuõjj,مېړه
1646,Ehemann::N,кӯйй,مېړه
1647,Ehemann::N,ка̄ллесь,مېړه
1648,Ehefrau::N,gåmma,مېرمن
1649,Ehefrau::N,måersie,مېرمن
1650,Ehefrau::N,geellege,مېرمن
1651,Ehefrau::N,áhkká,مېرمن
1652,Ehefrau::N,áhkásj,مېرمن
1653,Ehefrau::N,áhkká,مېرمن
1654,Ehefrau::N,kálgu,مېرمن
1655,Ehefrau::N,eemeed,مېرمن
1656,Ehefrau::N,ä´ǩǩ,مېرمن
1657,Ehefrau::N,а̄ххьк,مېرمن
1658,Freude::N,aavoe,خوشحالي
1659,Freude::N,gearjoe,خوشحالي
1660,Freude::N,ávvo,خوشحالي
1661,Freude::N,sjålle,خوشحالي
1662,Freude::N,illu,خوشحالي
1663,Freude::N,iḷo,خوشحالي
1664,Freude::N,rämm,خوشحالي
1665,Freude::N,kuärgg,خوشحالي
1666,Freude::N,räädast,خوشحالي
1667,Freude::N,ро̄а̄мм,خوشحالي
1668,Gelächter::N,föörhkelh,خندا
1669,Gelächter::N,boagos,خندا
1670,Gelächter::N,tjajmos,خندا
1671,Gelächter::N,čaibman,خندا
1672,Gelächter::N,boagusteapmi,خندا
1673,Gelächter::N,gávdnasat,خندا
1674,Gelächter::N,käämmin,خندا
1675,Gelächter::N,smiâhh,خندا
1676,Gelächter::N,тӣшш,خندا
1677,Glück::N,læhkoe,بخت
1678,Glück::N,ávvo,بخت
1679,Glück::N,lihkku,بخت
1680,Glück::N,lukko,بخت
1681,Glück::N,uási,بخت
1682,Glück::N,lekk,بخت
1683,Glück::N,vuâ´ss,بخت
1684,Glück::N,вуэссь,بخت
1685,Kummer::N,sårkoe,غم
1686,Kummer::N,vádja,غم
1687,Kummer::N,surggo,غم
1688,Kummer::N,moraš,غم
1689,Kummer::N,muurâš,غم
1690,Kummer::N,pe´ccel,غم
1691,Kummer::N,пэ̄джь,غم
1692,Kummer::N,пя̄ццель,غم
1693,Wunsch::N,vajtele,هيله
1694,Wunsch::N,vajtele,غوښتنه
1695,Wunsch::N,miella,هيله
1696,Wunsch::N,miella,غوښتنه
1697,Wunsch::N,hállo,هيله
1698,Wunsch::N,hállo,غوښتنه
1699,Wunsch::N,áigumuš,هيله
1700,Wunsch::N,áigumuš,غوښتنه
1701,Wunsch::N,tuoivâ,هيله
1702,Wunsch::N,tuoivâ,غوښتنه
1703,Wunsch::N,ää´jes,هيله
1704,Wunsch::N,ää´jes,غوښتنه
1705,Wunsch::N,ä´estõs,هيله
1706,Wunsch::N,ä´estõs,غوښتنه
1707,Wunsch::N,туввмушш,هيله
1708,Wunsch::N,туввмушш,غوښتنه
1709,Lust::N,luste,شوق
1710,Lust::N,luste,مینه
1711,Lust::N,ulla,شوق
1712,Lust::N,ulla,مینه
1713,Lust::N,hibmo,شوق
1714,Lust::N,hibmo,مینه
1715,Lust::N,hállu,شوق
1716,Lust::N,hállu,مینه
1717,Lust::N,haalu,شوق
1718,Lust::N,haalu,مینه
1719,Lust::N,haall,شوق
1720,Lust::N,haall,مینه
1721,Lust::N,туввмушш,شوق
1722,Lust::N,туввмушш,مینه
1723,Geist::N,aajmoe,روح
1724,Geist::N,voejkene,روح
1725,Geist::N,vuojŋŋan,روح
1726,Geist::N,vuojŋŋanis,روح
1727,Geist::N,vuoigŋa,روح
1728,Geist::N,vuoi'ŋâ,روح
1729,Geist::N,jiõg'g,روح
1730,Geist::N,čuu´ddes,روح
1731,Geist::N,мӣлл,روح
1732,Geist::N,то̄ӆӆк,روح
1733,Gedanke::N,åssjalommes,فکر
1734,Gedanke::N,ájádus,فکر
1735,Gedanke::N,ussjolmis,فکر
1736,Gedanke::N,jurdda,فکر
1737,Gedanke::N,juurdâ,فکر
1738,Gedanke::N,tu´mm,فکر
1739,Gedanke::N,юрт,فکر
1740,Gedächtnis::N,mojhtese,یاد
1741,Gedächtnis::N,mojhtese,حافظه
1742,Gedächtnis::N,mujtto,یاد
1743,Gedächtnis::N,mujtto,حافظه
1744,Gedächtnis::N,muitu,یاد
1745,Gedächtnis::N,muitu,حافظه
1746,Gedächtnis::N,mušto,یاد
1747,Gedächtnis::N,mušto,حافظه
1748,Gedächtnis::N,moštt,یاد
1749,Gedächtnis::N,moštt,حافظه
1750,Gedächtnis::N,мушт,یاد
1751,Gedächtnis::N,мушт,حافظه
1752,Gedächtnis::N,мӣлл,یاد
1753,Gedächtnis::N,мӣлл,حافظه
1754,Verstand::N,jiermie,عقل
1755,Verstand::N,jiermie,شعور
1756,Verstand::N,goerkesh,عقل
1757,Verstand::N,goerkesh,شعور
1758,Verstand::N,miella,عقل
1759,Verstand::N,miella,شعور
1760,Verstand::N,jiermme,عقل
1761,Verstand::N,jiermme,شعور
1762,Verstand::N,jierbmi,عقل
1763,Verstand::N,jierbmi,شعور
1764,Verstand::N,fiät'tu,عقل
1765,Verstand::N,fiät'tu,شعور
1766,Verstand::N,toolk,عقل
1767,Verstand::N,toolk,شعور
1768,Verstand::N,jeä´rmm,عقل
1769,Verstand::N,jeä´rmm,شعور
1770,Verstand::N,fi´ttjõs,عقل
1771,Verstand::N,fi´ttjõs,شعور
1772,Verstand::N,мӣлл,عقل
1773,Verstand::N,мӣлл,شعور
1774,Verstand::N,то̄ӆӆк,عقل
1775,Verstand::N,то̄ӆӆк,شعور
1776,Sinn::N,mïele,معنی
1777,Sinn::N,våajnoe,معنی
1778,Sinn::N,sisadno,معنی
1779,Sinn::N,mierkkidus,معنی
1780,Sinn::N,mearkkašupmi,معنی
1781,Sinn::N,mēinnet,معنی
1782,Sinn::N,me'rhâšuṃe,معنی
1783,Sinn::N,mieḷâ,معنی
1784,Sinn::N,miõll,معنی
1785,Sinn::N,юрт,معنی
1786,Sinn::N,то̄ӆӆк,معنی
1787,Grund::N,sjïeke,علت
1788,Grund::N,sjïeke,اساس
1789,Grund::N,sivva,علت
1790,Grund::N,sivva,اساس
1791,Grund::N,sivva,علت
1792,Grund::N,sivva,اساس
1793,Grund::N,suijâ,علت
1794,Grund::N,suijâ,اساس
1795,Grund::N,ää´šš,علت
1796,Grund::N,ää´šš,اساس
1797,Grund::N,а̄шшь,علت
1798,Grund::N,а̄шшь,اساس
1799,Wahrheit::N,rïektesvoete,حقیقت
1800,Wahrheit::N,saetniesvoete,حقیقت
1801,Wahrheit::N,sádnesvuohta,حقیقت
1802,Wahrheit::N,duohtavuohta,حقیقت
1803,Wahrheit::N,tuo'tâvuotâ,حقیقت
1804,Wahrheit::N,tuõđâšvuõtt,حقیقت
1805,Wahrheit::N,зо̄абэль,حقیقت
1806,Gespräch::N,gaskestalleme,مرکه
1807,Gespräch::N,gaskestalleme,خبرې اترې
1808,Gespräch::N,ságastibme,مرکه
1809,Gespräch::N,ságastibme,خبرې اترې
1810,Gespräch::N,ságastallam,مرکه
1811,Gespräch::N,ságastallam,خبرې اترې
1812,Gespräch::N,ságastallan,مرکه
1813,Gespräch::N,ságastallan,خبرې اترې
1814,Gespräch::N,ráđ̣ádâllâm,مرکه
1815,Gespräch::N,ráđ̣ádâllâm,خبرې اترې
1816,Gespräch::N,мо̄а̄йнас,مرکه
1817,Gespräch::N,мо̄а̄йнас,خبرې اترې
1818,Märchen::N,heamture,افسانه
1819,Märchen::N,dålusj subtsas,افسانه
1820,Märchen::N,máinnas,افسانه
1821,Märchen::N,cukca,افسانه
1822,Märchen::N,maainâs,افسانه
1823,Märchen::N,maainâs,افسانه
1824,Märchen::N,ба̄йхьк,افسانه
1825,Märchen::N,мо̄а̄йнас,افسانه
1826,Erzählung::N,gåata,قصه
1827,Erzählung::N,gåata,کیسه
1828,Erzählung::N,vaajese,قصه
1829,Erzählung::N,vaajese,کیسه
1830,Erzählung::N,soptsese,قصه
1831,Erzählung::N,soptsese,کیسه
1832,Erzählung::N,giehtto,قصه
1833,Erzählung::N,giehtto,کیسه
1834,Erzählung::N,mujttalus,قصه
1835,Erzählung::N,mujttalus,کیسه
1836,Erzählung::N,muitalus,قصه
1837,Erzählung::N,muitalus,کیسه
1838,Erzählung::N,maainâs,قصه
1839,Erzählung::N,maainâs,کیسه
1840,Erzählung::N,maainâs,قصه
1841,Erzählung::N,maainâs,کیسه
1842,Erzählung::N,мо̄а̄йнас,قصه
1843,Erzählung::N,мо̄а̄йнас,کیسه
1844,Nachricht::N,dïjre,خبر
1845,Nachricht::N,diedádus,خبر
1846,Nachricht::N,diededibme,خبر
1847,Nachricht::N,sáhka,خبر
1848,Nachricht::N,saahâ,خبر
1849,Nachricht::N,a'lmottâs,خبر
1850,Nachricht::N,saakk,خبر
1851,Nachricht::N,i´lmmtõs,خبر
1852,Nachricht::N,со̄а̄гк,خبر
1853,Neuigkeit::N,saernie,نوی خبر
1854,Neuigkeit::N,ådås,نوی خبر
1855,Neuigkeit::N,sáhka,نوی خبر
1856,Neuigkeit::N,sáhka,نوی خبر
1857,Neuigkeit::N,uuđâs,نوی خبر
1858,Neuigkeit::N,saakk,نوی خبر
1859,Neuigkeit::N,о̄дтс,نوی خبر
1860,Neuigkeit::N,со̄а̄гк,نوی خبر
1861,Name::N,nomme,نوم
1862,Name::N,namma,نوم
1863,Name::N,namma,نوم
1864,Name::N,nommâ,نوم
1865,Name::N,nõmm,نوم
1866,Name::N,нэ̄мм,نوم
1867,Rätsel::N,mojnestimmie,کیسۍ
1868,Rätsel::N,mojnestimmie,چیستان
1869,Rätsel::N,árvvádus,کیسۍ
1870,Rätsel::N,árvvádus,چیستان
1871,Rätsel::N,árvádus,کیسۍ
1872,Rätsel::N,árvádus,چیستان
1873,Rätsel::N,arvâdâs,کیسۍ
1874,Rätsel::N,arvâdâs,چیستان
1875,Rätsel::N,a´rvvtõs,کیسۍ
1876,Rätsel::N,a´rvvtõs,چیستان
1877,Rätsel::N,а̄ррьв,کیسۍ
1878,Rätsel::N,а̄ррьв,چیستان
1879,Rede::N,håaleme,وینا
1880,Rede::N,hålla,وینا
1881,Rede::N,sáhka,وینا
1882,Rede::N,hástu,وینا
1883,Rede::N,са̄ррнмушш,وینا
1884,Sprache::N,gïele,ژبه
1885,Sprache::N,giella,ژبه
1886,Sprache::N,giella,ژبه
1887,Sprache::N,kieḷâ,ژبه
1888,Sprache::N,ǩiõll,ژبه
1889,Sprache::N,кӣлл,ژبه
1890,Stimme::N,tjoeje,غږ
1891,Stimme::N,tjoeje,اواز
1892,Stimme::N,jiedna,غږ
1893,Stimme::N,jiedna,اواز
1894,Stimme::N,giella,غږ
1895,Stimme::N,giella,اواز
1896,Stimme::N,jietna,غږ
1897,Stimme::N,jietna,اواز
1898,Stimme::N,jieṇâ,غږ
1899,Stimme::N,jieṇâ,اواز
1900,Stimme::N,jiõnn,غږ
1901,Stimme::N,jiõnn,اواز
1902,Stimme::N,ӣнн,غږ
1903,Stimme::N,ӣнн,اواز
1904,Wort::N,baakoe,لغت
1905,Wort::N,baakoe,کلمه
1906,Wort::N,báhko,لغت
1907,Wort::N,báhko,کلمه
1908,Wort::N,sátni,لغت
1909,Wort::N,sátni,کلمه
1910,Wort::N,pááhu,لغت
1911,Wort::N,pááhu,کلمه
1912,Wort::N,sää´nn,لغت
1913,Wort::N,sää´nn,کلمه
1914,Wort::N,са̄ннҍ,لغت
1915,Wort::N,са̄ннҍ,کلمه
1916,Zeichen::N,væhta,نښه
1917,Zeichen::N,væhta,اشاره
1918,Zeichen::N,mærkka,نښه
1919,Zeichen::N,mærkka,اشاره
1920,Zeichen::N,mearka,نښه
1921,Zeichen::N,mearka,اشاره
1922,Zeichen::N,merkkâ,نښه
1923,Zeichen::N,merkkâ,اشاره
1924,Zeichen::N,meârkk,نښه
1925,Zeichen::N,meârkk,اشاره
1926,Zeichen::N,тӣххт,نښه
1927,Zeichen::N,тӣххт,اشاره
1928,Lärm::N,stujmie,غالمغال
1929,Lärm::N,juhtsa,غالمغال
1930,Lärm::N,šlápma,غالمغال
1931,Lärm::N,ruojâ,غالمغال
1932,Lärm::N,šlaaṃâ,غالمغال
1933,Lärm::N,šuumm'mõš,غالمغال
1934,Lärm::N,шэҏҏ,غالمغال
1935,Lärm::N,ё̄афф,غالمغال
1936,Laut::N,tjoeje,ږغ
1937,Laut::N,jiedna,ږغ
1938,Laut::N,jietna,ږغ
1939,Laut::N,jieṇâ,ږغ
1940,Laut::N,jiõnn,ږغ
1941,Laut::N,ӣнн,ږغ
1942,Ton::N,tjoeje,اواز
1943,Ton::N,tåvnnå,اواز
1944,Ton::N,tjuodja,اواز
1945,Ton::N,šuokŋa,اواز
1946,Ton::N,nuot'tâ,اواز
1947,Ton::N,suõmm,اواز
1948,Ton::N,ӣнн,اواز
1949,Lied::N,laavloe,غزله
1950,Lied::N,laavloe,سندره
1951,Lied::N,lávla,غزله
1952,Lied::N,lávla,سندره
1953,Lied::N,lávlla,غزله
1954,Lied::N,lávlla,سندره
1955,Lied::N,laavlâ,غزله
1956,Lied::N,laavlâ,سندره
1957,Lied::N,laaul,غزله
1958,Lied::N,laaul,سندره
1959,Lied::N,ла̄ввл,غزله
1960,Lied::N,ла̄ввл,سندره
1961,Ruhe::N,frïere,ارامي
1962,Ruhe::N,raeffie,ارامي
1963,Ruhe::N,vuojŋadibme,ارامي
1964,Ruhe::N,vuojŋadallam,ارامي
1965,Ruhe::N,ráfi,ارامي
1966,Ruhe::N,máššu,ارامي
1967,Ruhe::N,vuo'iŋâstus,ارامي
1968,Ruhe::N,ráávhu,ارامي
1969,Ruhe::N,rääuh,ارامي
1970,Ruhe::N,vuâŋŋmõš,ارامي
1971,Ruhe::N,юэв,ارامي
1972,Ruhe::N,вуэӈӈмушш,ارامي
1973,Leute::N,aalmoge,خلک
1974,Leute::N,ulmutja,خلک
1975,Leute::N,álbmot,خلک
1976,Leute::N,viehâ,خلک
1977,Leute::N,aalmi,خلک
1978,Leute::N,о̄ллмэ,خلک
1979,Volk::N,aalmoge,ولس
1980,Volk::N,álmmuk,ولس
1981,Volk::N,fuolkke,ولس
1982,Volk::N,álbmot,ولس
1983,Volk::N,aalmug,ولس
1984,Volk::N,aalmi,ولس
1985,Volk::N,нарэдт,ولس
1986,Arbeit::N,barkoe,کار
1987,Arbeit::N,barggo,کار
1988,Arbeit::N,rahtjam,کار
1989,Arbeit::N,bargu,کار
1990,Arbeit::N,pargo,کار
1991,Arbeit::N,tyej̣i,کار
1992,Arbeit::N,likk,کار
1993,Arbeit::N,tue´jj,کار
1994,Arbeit::N,лыххк,کار
1995,Gast::N,guessie,مېلمه
1996,Gast::N,guosse,مېلمه
1997,Gast::N,guossi,مېلمه
1998,Gast::N,kyes'si,مېلمه
1999,Gast::N,kue´s's,مېلمه
2000,Gast::N,кӯссь,مېلمه
2001,Geschenk::N,daevere,تحفه
2002,Geschenk::N,daevere,سوغات
2003,Geschenk::N,sjielege,تحفه
2004,Geschenk::N,sjielege,سوغات
2005,Geschenk::N,vadda,تحفه
2006,Geschenk::N,vadda,سوغات
2007,Geschenk::N,vattáldahka,تحفه
2008,Geschenk::N,vattáldahka,سوغات
2009,Geschenk::N,skeaŋka,تحفه
2010,Geschenk::N,skeaŋka,سوغات
2011,Geschenk::N,adaldâh,تحفه
2012,Geschenk::N,adaldâh,سوغات
2013,Geschenk::N,sǩiâŋkk,تحفه
2014,Geschenk::N,sǩiâŋkk,سوغات
2015,Geschenk::N,тӯмаш,تحفه
2016,Geschenk::N,тӯмаш,سوغات
2017,Spiel::N,spïele,لوبه
2018,Spiel::N,stååkedimmie,لوبه
2019,Spiel::N,spella,لوبه
2020,Spiel::N,stoagos,لوبه
2021,Spiel::N,speallu,لوبه
2022,Spiel::N,leikkâ,لوبه
2023,Spiel::N,siõrr,لوبه
2024,Spiel::N,сӣрр,لوبه
2025,Gesellschaft::N,sïelte,ډله
2026,Gesellschaft::N,rádnastallam,ډله
2027,Gesellschaft::N,searvi,ډله
2028,Gesellschaft::N,servi,ډله
2029,Gesellschaft::N,seä´brr,ډله
2030,Gesellschaft::N,се̄ббр,ډله
2031,Hilfe::N,viehkie,کومک
2032,Hilfe::N,viehkie,مرسته
2033,Hilfe::N,viehkke,کومک
2034,Hilfe::N,viehkke,مرسته
2035,Hilfe::N,veahkki,کومک
2036,Hilfe::N,veahkki,مرسته
2037,Hilfe::N,iše,کومک
2038,Hilfe::N,iše,مرسته
2039,Hilfe::N,veä´ǩ'ǩ,کومک
2040,Hilfe::N,veä´ǩ'ǩ,مرسته
2041,Hilfe::N,ве̄ххьк,کومک
2042,Hilfe::N,ве̄ххьк,مرسته
2043,Freund::N,voelpe,ملګری
2044,Freund::N,ráddna,ملګری
2045,Freund::N,venak,ملګری
2046,Freund::N,ustit,ملګری
2047,Freund::N,verdde,ملګری
2048,Freund::N,veerdi,ملګری
2049,Freund::N,na´zvan,ملګری
2050,Freund::N,ка̄ннҌц,ملګری
2051,Kamerad::N,guejmie,انډيوال
2052,Kamerad::N,ráddna,انډيوال
2053,Kamerad::N,guojmme,انډيوال
2054,Kamerad::N,guoibmi,انډيوال
2055,Kamerad::N,kyei'mi,انډيوال
2056,Kamerad::N,taaurõš,انډيوال
2057,Kamerad::N,то̄а̄врэшш,انډيوال
2058,Angelegenheit::N,aate,موضوع
2059,Angelegenheit::N,saake,موضوع
2060,Angelegenheit::N,ássje,موضوع
2061,Angelegenheit::N,ášši,موضوع
2062,Angelegenheit::N,äšši,موضوع
2063,Angelegenheit::N,ä´šš,موضوع
2064,Angelegenheit::N,тӯйй,موضوع
2065,Anzahl::N,taale,شمېر
2066,Anzahl::N,taale,تعداد
2067,Anzahl::N,låhkoe,شمېر
2068,Anzahl::N,låhkoe,تعداد
2069,Anzahl::N,låhko,شمېر
2070,Anzahl::N,låhko,تعداد
2071,Anzahl::N,mierre,شمېر
2072,Anzahl::N,mierre,تعداد
2073,Anzahl::N,mearri,شمېر
2074,Anzahl::N,mearri,تعداد
2075,Anzahl::N,lohkomearra,شمېر
2076,Anzahl::N,lohkomearra,تعداد
2077,Anzahl::N,meeṛi,شمېر
2078,Anzahl::N,meeṛi,تعداد
2079,Anzahl::N,mie´rr,شمېر
2080,Anzahl::N,mie´rr,تعداد
2081,Anzahl::N,чӣссел,شمېر
2082,Anzahl::N,чӣссел,تعداد
2083,Art::N,aarhte,ډول
2084,Art::N,sládja,ډول
2085,Art::N,tjærdda,ډول
2086,Art::N,čearda,ډول
2087,Art::N,šlaaj̣â,ډول
2088,Art::N,nää´ll,ډول
2089,Art::N,на̄лль,ډول
2090,Stück::N,bæhta,ټوټه
2091,Stück::N,biehkie,ټوټه
2092,Stück::N,biehkke,ټوټه
2093,Stück::N,bihttá,ټوټه
2094,Stück::N,pittá,ټوټه
2095,Stück::N,káppálâh,ټوټه
2096,Stück::N,ku´sǩǩ,ټوټه
2097,Stück::N,кусськ,ټوټه
2098,Teil::N,stuhtje,برخه
2099,Teil::N,oasse,برخه
2100,Teil::N,bielle,برخه
2101,Teil::N,guovllo,برخه
2102,Teil::N,oassi,برخه
2103,Teil::N,bihttá,برخه
2104,Teil::N,uási,برخه
2105,Teil::N,vuâ´ss,برخه
2106,Teil::N,pie´ǩ'ǩ,برخه
2107,Teil::N,кусськ,برخه
2108,Hälfte::N,lehkie,نیم
2109,Hälfte::N,lahkke,نیم
2110,Hälfte::N,bealli,نیم
2111,Hälfte::N,peeḷi,نیم
2112,Hälfte::N,lâ´ǩǩ,نیم
2113,Hälfte::N,pie´ll,نیم
2114,Hälfte::N,пе̄лль,نیم
2115,Kreis::N,rïngke,دایره
2116,Kreis::N,gievlle,دایره
2117,Kreis::N,gierdu,دایره
2118,Kreis::N,riggee,دایره
2119,Kreis::N,kruugg,دایره
2120,Kreis::N,круг,دایره
2121,Kreuz::N,kroesse,صلیب
2122,Kreuz::N,ruossa,صلیب
2123,Kreuz::N,rista,صلیب
2124,Kreuz::N,ristâ,صلیب
2125,Kreuz::N,ristt,صلیب
2126,Kreuz::N,рысст,صلیب
2127,Linie::N,sïeve,خط
2128,Linie::N,sïeve,لیکه
2129,Linie::N,linnja,خط
2130,Linie::N,linnja,لیکه
2131,Linie::N,linjá,خط
2132,Linie::N,linjá,لیکه
2133,Linie::N,linnjá,خط
2134,Linie::N,linnjá,لیکه
2135,Linie::N,njuálgus,خط
2136,Linie::N,njuálgus,لیکه
2137,Linie::N,certldõk,خط
2138,Linie::N,certldõk,لیکه
2139,Linie::N,це̄кесь,خط
2140,Linie::N,це̄кесь,لیکه
2141,Strich::N,sïeve,کرښه
2142,Strich::N,sáhtso,کرښه
2143,Strich::N,sárggis,کرښه
2144,Strich::N,čálástâh,کرښه
2145,Strich::N,certldõk,کرښه
2146,Strich::N,ця̄кас,کرښه
2147,Strich::N,це̄кесь,کرښه
2148,Abstand::N,gåhkoe,فاصله
2149,Abstand::N,gåhkaldahke,فاصله
2150,Abstand::N,lahka,فاصله
2151,Abstand::N,gasska,فاصله
2152,Abstand::N,gaska,فاصله
2153,Abstand::N,koskâ,فاصله
2154,Abstand::N,kõskk,فاصله
2155,Abstand::N,кэ̄сск,فاصله
2156,Entfernung::N,gåhkoe,واټن
2157,Entfernung::N,gåhkaldahke,واټن
2158,Entfernung::N,gasska,واټن
2159,Entfernung::N,mælggat,واټن
2160,Entfernung::N,gaska,واټن
2161,Entfernung::N,mátkegaska,واټن
2162,Entfernung::N,koskâ,واټن
2163,Entfernung::N,kõskk,واټن
2164,Entfernung::N,jäämkõskk,واټن
2165,Entfernung::N,кэ̄сск,واټن
2166,Gegend::N,haerie,سیمه
2167,Gegend::N,haerie,منطقه
2168,Gegend::N,guovvlo,سیمه
2169,Gegend::N,guovvlo,منطقه
2170,Gegend::N,bájkke,سیمه
2171,Gegend::N,bájkke,منطقه
2172,Gegend::N,guovlu,سیمه
2173,Gegend::N,guovlu,منطقه
2174,Gegend::N,duovdda,سیمه
2175,Gegend::N,duovdda,منطقه
2176,Gegend::N,kuáv'lu,سیمه
2177,Gegend::N,kuáv'lu,منطقه
2178,Gegend::N,vu´vdd,سیمه
2179,Gegend::N,vu´vdd,منطقه
2180,Gegend::N,па̄йхьк,سیمه
2181,Gegend::N,па̄йхьк,منطقه
2182,Platz::N,sijjie,ځای
2183,Platz::N,sadje,ځای
2184,Platz::N,sadji,ځای
2185,Platz::N,tááḷu,ځای
2186,Platz::N,tääll,ځای
2187,Platz::N,сайй,ځای
2188,Ort::N,sijjie,ځای
2189,Ort::N,bájkke,ځای
2190,Ort::N,sadje,ځای
2191,Ort::N,báiki,ځای
2192,Ort::N,päikki,ځای
2193,Ort::N,pâi´ǩǩ,ځای
2194,Ort::N,сайй,ځای
2195,Ort::N,па̄йхьк,ځای
2196,Seite::N,bielie,مخ
2197,Seite::N,bielie,اړخ
2198,Seite::N,sijddo,مخ
2199,Seite::N,sijddo,اړخ
2200,Seite::N,bealli,مخ
2201,Seite::N,bealli,اړخ
2202,Seite::N,ertti,مخ
2203,Seite::N,ertti,اړخ
2204,Seite::N,jeä´rtt,مخ
2205,Seite::N,jeä´rtt,اړخ
2206,Seite::N,пе̄лль,مخ
2207,Seite::N,пе̄лль,اړخ
2208,Seite::N,е̄ммьне,مخ
2209,Seite::N,е̄ммьне,اړخ
2210,Mitte::N,gaske,وسط
2211,Mitte::N,gaske,مینځ
2212,Mitte::N,jarnge,وسط
2213,Mitte::N,jarnge,مینځ
2214,Mitte::N,gasska,وسط
