,Concept_ID,mrj,eu
1412,anbinden::V,ялышташ,estekatu
1413,füttern::V,пукшаш,bazkatu
1414,melken::V,шыпшылаш,jetzi
1415,hacken::V,роаш,xehatu
1416,gießen::V,шӓвӓш,isuri
1417,reifen::V,кӱӓш,heldu
1418,reifen::V,кӱӓш,zoritu
1419,reifen::V,поспейӓш,heldu
1420,reifen::V,поспейӓш,zoritu
1421,zubereiten::V,йӓмдӹлӓш,prestatu
1422,kochen::V,шолташ,egosi
1423,backen::V,кӱктӓш,labean egin
1424,braten::V,жӓрӓш,erregosi
1425,umrühren::V,намалаш,eragin
1426,stricken::V,пидӓш,trikotatu
1427,stricken::V,пидӓш,puntu egin
1428,nähen::V,ыргаш,josi
1429,färben::V,пидӓш,tindatu
1430,reinigen::V,чиӓлтӓш,ikuzi
1431,reinigen::V,чиӓлтӓш,garbitu
1432,waschen::V,мышкаш,xahutu
1433,waschen::V,мышкаш,garbitu
1434,abwischen::V,ӹштӓш,xukatu
1435,spülen::V,шӱӓлтӓш,irakutzi
1436,fegen::V,ӹштӓш,erraztatu
1437,kehren::V,ӹштӓш,isastu
1438,baden::V,нӱштӹлӓш,bainatu
1439,baden::V,нӱштӹлӓш,bainua hartu
1440,sich waschen::V,мышкылташ,burua garbitu
1441,ausziehen::V,кыдашаш,erantzi
1442,anziehen::V,чиӓш,jantzi
1443,sich anziehen::V,чиӓш,jantzi
1444,kämmen::V,шерӓш,orraztu
1445,schmücken::V,цеверемдӓш,apaindu
1446,sagen::V,манаш,esan
1447,sagen::V,келесӓш,esan
1448,sprechen::V,манаш,mintzatu
1449,sprechen::V,манаш,hitz egin
1450,reden::V,шайышташ,hitz egin
1451,sich unterhalten::V,хытыраш,solastu
1452,sich unterhalten::V,хытыраш,solas egin
1453,sich unterhalten::V,хытыргаш,solastu
1454,sich unterhalten::V,хытыргаш,solas egin
1455,fragen::V,ядаш,galdetu
1456,bitten::V,ядаш,eskatu
1457,bitten::V,ядаш,galdegin
1458,erzählen::V,келесӓш,edestu
1459,erzählen::V,келесӓш,kontatu
1460,mitteilen::V,попаш,jakinarazi
1461,mitteilen::V,увертӓш,jakinarazi
1462,mitteilen::V,увертӓрӓш,jakinarazi
1463,nennen::V,лӹмдӓш,izena eman
1464,rufen::V,ӱжӓш,dei egin
1465,prahlen::V,хайзаш,harrokerian ibili
1466,prahlen::V,хайзаш,ahoberokeriak esan
1467,prahlen::V,шаргаланаш,harrokerian ibili
1468,prahlen::V,шаргаланаш,ahoberokeriak esan
1469,übersetzen::V,вашташ,itzuli
1470,denken::V,машанаш,pentsatu
1471,denken::V,машанаш,gogoeta egin
1472,glauben::V,ӹнянӓш,sinetsi
1473,bemerken::V,цаклаш,ohartu
1474,bemerken::V,цаклаш,konturatu
1475,erkennen::V,пӓлӓш,ezagutu
1476,erkennen::V,пӓлӓш,antzeman
1477,begreifen::V,ынгылаш,ulertu
1478,verstehen::V,ынгылаш,aditu
1479,lernen::V,тыменяш,ikasi
1480,wissen::V,пӓлӓш,jakin
1481,sich erinnern an::V,ышештӓрӓш,gogoratu
1482,sich erinnern an::V,ышештӓрӓш,gogoan izan
1483,vergessen::V,монден кодаш,ahaztu
1484,vergessen::V,монден кодаш,ahantzi
1485,messen::V,висӓш,neurtu
1486,zählen::V,шотаяш,zenbatu
1487,zählen::V,шотаяш,kopuratu
1488,rechnen::V,шотаяш,kalkulatu
1489,lesen::V,лыдаш,irakurri
1490,malen::V,рисуяш,margotu
1491,zeichnen::V,ыдырка́лаш,marraztu
1492,schreiben::V,вазаш,idatzi
1493,besitzen::V,кы́чаш,ukan
1494,besitzen::V,кы́чаш,eduki
1495,kaufen::V,нӓлӓш,erosi
1496,verkaufen::V,выжалаш,saldu
1497,bezahlen::V,тӱлӓш,ordaindu
1498,zahlen::V,тӱлӓш,ordaindu
1499,beherrschen::V,кы́чаш,menpean izan
1500,ertragen::V,цӹтӓш,jasan
1501,ertragen::V,цӹтӓш,pairatu
1502,Linie::N,,linea
1503,Strich::N,,marra
1504,jetzt::ADV,,orain
1505,hinzufügen::V,,eratxiki
1506,hinzufügen::V,,gaineratu
