,Concept_ID,sl,hi
753,Chef::N,šéf,अध्यक्ष
754,Meister::N,mójster,शिल्पज्ञ
755,Arzt::N,zdravník,वैद्य
756,Arzt::N,zdravník,डॉक्टर
757,Arzt::N,zdravník,चिकित्सक
758,Lehrer::N,učítelj,शिक्षक
759,Lehrer::N,učítelj,अध्यापक
760,Geld::N,denár,धन
761,Geld::N,denár,पैसा
762,Geschäft::N,kupčíja,सौदा
763,Geschäft::N,kupčíja,व्यापार
764,Laden::N,trgovína,दुकान
765,Preis::N,céna,दाम
766,Preis::N,céna,मूल्य
767,Ware::N,róba,माल
768,Ware::N,róba,पण्य
769,Nutzen::N,príd,लाभ
770,Nutzen::N,príd,फ़ायदा
771,Reichtum::N,bogástvo,धन
772,Reichtum::N,bogástvo,दौलत
773,Welt::N,svét,विश्व
774,Welt::N,svét,दुनिया
775,Land::N,dežêla,देश
776,Land::N,dežêla,मुल्क
777,Staat::N,držáva,राज्य
778,Staat::N,držáva,राष्ट्र
779,König::N,králj,राजा
780,König::N,králj,बादशाह
781,Macht::N,oblást,शासन
782,Macht::N,oblást,सत्ता
783,Grenze::N,mêja,सरहद
784,Krieg::N,vôjna,जंग
785,Krieg::N,vôjna,युद्ध
786,Feind::N,sovrážnik,शत्रु
787,Feind::N,sovrážnik,दुश्मन
788,Gewalt::N,nasílje,हिंसा
789,Kampf::N,bòj,लड़ाई
790,Kampf::N,bòj,संघर्ष
791,Kampf::N,bórba,लड़ाई
792,Kampf::N,bórba,संघर्ष
793,Bogen[Waffe]::N,lók,कमान
794,Pfeil::N,puščíca,बान
795,Gewehr::N,púška,बंदूक़
796,Fehler::N,zmóta,भूल
797,Fehler::N,zmóta,ग़लती
798,Lüge::N,láž,झूठ
799,Lüge::N,láž,असत्य
800,Schaden::N,okvára,हानि
801,Schaden::N,okvára,नुक़सान
802,Unglück::N,nesréča,मुसीबत
803,Unglück::N,nesréča,विपात्ति
804,Schuld::N,krívda,दोष
805,Schuld::N,krívda,क़सूर
806,Alter::N,dôba,आयु
807,Alter::N,dôba,उम्र
808,Schluss::N,kônec,अंत
809,Schluss::N,kônec,समाप्ति
810,Zeit::N,čàs,काल
811,Zeit::N,čàs,वक़्त
812,Tag::N,dán,दिन
813,Tag::N,dán,रोज़
814,Morgen::N,jútro,सुबह
815,Mittag::N,póldan,दोपहर
816,Mittag::N,póldan,मध्याह्न
817,Abend::N,večér,शाम
818,Abend::N,večér,संध्या
819,Nacht::N,nóč,रात
820,Nacht::N,nóč,रात्रि
821,Woche::N,téden,हफ़्ता
822,Monat::N,mésec,मास
823,Monat::N,mésec,महीना
824,Jahr::N,léto,बरस
825,Jahr::N,léto,वर्ष
826,Frühling::N,pomlád,वसंत
827,Sommer::N,polétje,गरमी
828,Sommer::N,polétje,ग्रीष्म
829,Herbst::N,jesén,शरत्
830,Herbst::N,jesén,पतझड़
831,Winter::N,zíma,जाड़ा
832,Winter::N,zíma,सर्दियाँ
833,Januar::N,jánuar,जनवरी
834,Februar::N,fébruar,फ़रवरी
835,März::N,márec,मार्च
836,April::N,apríl,अप्रैल
837,Mai::N,máj,मई
838,Juni::N,júnij,जून
839,Juli::N,júlij,जुलाई
840,August::N,avgúst,अगस्त
841,September::N,septêmber,सितंबर
842,Oktober::N,október,अक्तूबर
843,November::N,novêmber,नवंबर
844,Dezember::N,decémber,दिसंबर
845,Montag::N,ponedéljek,पीर
846,Montag::N,ponedéljek,सोमवार
847,Dienstag::N,tôrek,मंगलवार
848,Mittwoch::N,sréda,बुधवार
849,Donnerstag::N,četŕtek,गुरुवार
850,Donnerstag::N,četŕtek,बृहस्पतिवार
851,Freitag::N,pétek,शुक्रवार
852,Samstag::N,sobóta,सनीचर
853,Samstag::N,sobóta,शनिवार
854,Sonntag::N,nedélja,इतवार
855,Sonntag::N,nedélja,रविवार
856,groß::A,vêlik,बड़ा
857,klein::A,májhen,कम
858,klein::A,májhen,छोटा
859,lang::A,dólg,लंबा
860,lang::A,dólg,दीर्घ
861,kurz::A,krátek,लधु
862,kurz::A,krátek,छोटा
863,breit::A,širòk,चौड़ा
864,schmal::A,ózek,तंग
865,schmal::A,ózek,सँकरा
866,dicht::A,góst,सघन
867,dick[Gegenstand]::A,dêbel,मोटा
868,dünn::A,tánek,महीन
869,dünn::A,tánek,बारीक
870,fein::A,drôben,कोमल
871,fein::A,drôben,सूक्ष्म
872,fest::A,tŕden,दृढ़
873,fest::A,tŕden,मज़बूत
874,flach::A,plán,चपटा
875,flach::A,plòsk,चपटा
876,glatt::A,gládek,चौरस
877,glatt::A,gládek,चिकना
878,hart::A,tŕd,कठोर
879,hart::A,tŕd,सख़्त
880,weich::A,mehák,नरम
881,weich::A,mehák,मुलायम
882,rund::A,okrógel,गोल
883,rund::A,okrógel,वर्तुल
884,spitz::A,šílast,नुकीला
885,scharf::A,óster,पैना
886,stumpf::A,tóp,भोथरा
887,stumpf::A,skŕhan,भोथरा
888,schwer::A,têžek,भारी
889,schwer::A,têžek,वज़नी
890,schön::A,lép,सुंदर
891,schön::A,krásen,सुंदर
892,heiß::A,vròč,उष्ण
893,warm::A,tôpel,गरम
894,kalt::A,mŕzel,सर्द
895,kalt::A,hláden,सर्द
896,kühl::A,hláden,ठंडा
897,frisch::A,svéž,तर
898,frisch::A,svéž,ताज़ा
899,feucht::A,vlážen,नम
900,feucht::A,vlážen,भीगा
901,nass::A,móker,गीला
902,trocken::A,súh,सूखा
903,trocken::A,súh,ख़ुश्क
904,voll::A,póln,भरा
905,voll::A,póln,पूरा
906,leer::A,prázen,ख़ाली
907,offen::A,odpŕt,खुला
908,geschlossen::A,zapŕt,बंद
909,sauber::A,číst,साफ़
910,sauber::A,číst,सुथरा
911,sauber::A,líčen,साफ़
912,sauber::A,líčen,सुथरा
913,schmutzig::A,umázan,गंदा
914,roh::A,suròv,कच्चा
915,reif::A,zrèl,पक्व
916,reif::A,zrèl,पक्का
917,lecker::A,okúsen,मज़ेदार
918,lecker::A,okúsen,स्वादिष्ट
919,süß::A,sládek,मीठा
920,bitter::A,grenák,कटु
921,bitter::A,grenák,कड़वा
922,sauer::A,kísel,खट्टा
923,hell::A,svetèl,रोशन
924,dunkel::A,temèn,अँधेरा
925,schwarz::A,čŕn,काला
926,schwarz::A,čŕn,स्याह
927,weiß::A,bél,सफ़ेद
928,rot::A,rdèč,लाल
929,rot::A,rdèč,सुर्ख़
930,gelb::A,žólt,पीला
931,gelb::A,žólt,ज़र्द
932,gelb::A,rumèn,पीला
933,gelb::A,rumèn,ज़र्द
934,blau::A,móder,नीला
935,blau::A,móder,आसमानी
936,grün::A,zelèn,हरा
937,grau::A,sív,धूसर
938,bunt::A,písan,रंगीन
939,bunt::A,písan,बहुरंगा
940,billig::A,pocéni,सस्ता
941,teuer::A,drág,महँगा
942,wertvoll::A,dragocén,क़ीमती
943,wertvoll::A,dragocén,मूल्यवान्
944,blind::A,slép,अंधा
945,taub::A,glúh,बहरा
946,kräftig::A,močán,ताक़तवर
947,kräftig::A,močán,शक्तिशाली
948,stark::A,ják,प्रबल
949,stark::A,ják,बलवान्
950,schwach::A,šíbek,कमज़ोर
951,fett::A,dêbel,मोटा
952,fett::A,dêbel,मांसल
953,schlank::A,vítek,पतला
954,schlank::A,vítek,छरहरा
955,hübsch::A,lép,सुंदर
956,hübsch::A,lép,ख़ूबसूरत
957,böse::A,zèl,पापी
958,böse::A,zèl,दुष्ट
959,böse::A,hudôben,पापी
960,böse::A,hudôben,दुष्ट
961,dumm::A,glúp,मूर्ख
962,dumm::A,glúp,बुद्धू
963,dumm::A,bédast,मूर्ख
964,dumm::A,bédast,बुद्धू
965,faul::A,lén,आलसी
966,faul::A,lén,सुस्त
967,fleißig::A,marljív,मेहनती
968,fleißig::A,marljív,परिश्रमी
969,geizig::A,škŕt,कृपण
970,geizig::A,škŕt,कंजूस
971,klug::A,pámeten,समझदार
972,klug::A,pámeten,होशियार
973,klug::A,pámeten,अक़्लमंद
974,geschickt::A,spréten,किशल
975,lieb::A,míl,प्रिय
976,lieb::A,míl,प्यारा
977,lieb::A,ljúb,प्रिय
978,lieb::A,ljúb,प्यारा
979,lustig::A,vesél,हँसमुख
980,lustig::A,vesél,ख़ुशदिल
981,sanft::A,láhek,नम्र
982,hungrig::A,láčen,भूखा
983,krank::A,bolán,बीमार
984,krank::A,bolán,अस्वस्थ
985,nackt::A,nág,नग्न
986,traurig::A,túžen,उदास
987,traurig::A,túžen,रंजीदा
988,lebendig::A,žív,जीता
989,lebendig::A,žív,ज़िंदा
990,gut::A,dóber,अच्छा
991,schlecht::A,malopríden,बुरा
992,schlecht::A,malopríden,ख़राब
993,richtig::A,pravílen,ठीक
994,schlimm::A,húd,बुरा
995,schlimm::A,húd,अप्रिय
996,wahr::A,resníčen,सच
997,alt::A,stàr,पुराना
998,neu::A,nòv,नया
999,ehemalig::A,nekdánji,भूतपूर्व
1000,alt[Lebewesen]::A,stàr,बूढ़ा
1001,alt[Lebewesen]::A,stàr,वृद्ध
1002,jung::A,mlád,जवान
1003,arm::A,ubóg,ग़रीब
1004,arm::A,réven,ग़रीब
1005,reich::A,bogàt,धनी
1006,reich::A,bogàt,अमीर
1007,bekannt::A,znán,मालूम
1008,berühmt::A,sláven,मशहूर
1009,berühmt::A,sláven,प्रसिद्ध
1010,berühmt::A,znamenít,मशहूर
1011,berühmt::A,znamenít,प्रसिद्ध
1012,fremd::A,túj,विदेशी
1013,fremd::A,túj,अपरिचित
1014,verschieden::A,razlíčen,अलग
1015,verschieden::A,razlíčen,भिन्न
1016,nah::A,blížnji,नज़दीकी
1017,fern::A,dáleč,दूर
1018,fern::A,dáleč,दूरस्थ
1019,linker::A,lévi,बायाँ
1020,rechter::A,désni,दायाँ
1021,rechter::A,désni,दाहिना
1022,anderer::A,drúgi,अन्य
1023,anderer::A,drúgi,दूसरा
1024,erster::A,pŕvi,पहला
1025,erster::A,pŕvi,प्रथम
1026,zweiter::A,drúgi,दूसरा
1027,zweiter::A,drúgi,द्वितीय
1028,dritter::A,trétji,तीसरा
1029,letzter::A,poslédnji,अंतिम
1030,letzter::A,poslédnji,आख़िरी
1031,allein::ADV,sám,तनहा
1032,allein::ADV,sám,अकेले
1033,auf einmal::ADV,obênem,वक़्त में
1034,zusammen::ADV,skúpaj,एक साथ
1035,zusammen::ADV,skúpaj,साथ साथ
1036,lange::ADV,dólgo,देर तक
1037,plötzlich::ADV,náglo,सहसा
1038,plötzlich::ADV,náglo,अचानक
1039,plötzlich::ADV,nenádoma,सहसा
1040,plötzlich::ADV,nenádoma,अचानक
1041,sofort::ADV,prècej,तुरंत
1042,später::ADV,poznêje,बाद को
1043,später::ADV,poznêje,बाद में
1044,jetzt::ADV,zdàj,अब
1045,jetzt::ADV,zdàj,अभी
1046,heute::ADV,dánes,आज
1047,morgen::ADV,jútri,कल
1048,bald::ADV,kmálu,जल्दी
1049,dann::ADV,nató,तब
1050,gestern::ADV,včéraj,कल
1051,einst::ADV,nékdaj,एक दिन
1052,einst::ADV,nékdaj,पहले कभी
1053,damals::ADV,tedàj,उस समय
1054,damals::ADV,tedàj,उन दिनों
1055,damals::ADV,takràt,उस समय
1056,damals::ADV,takràt,उन दिनों
1057,danach::ADV,potèm,इसके बाद
1058,danach::ADV,potèm,इसके पश्चात्
1059,vorher::ADV,poprèj,पहले
1060,vorher::ADV,poprèj,पेशतर
1061,zuerst::ADV,spŕva,पहले
1062,einmal::ADV,ênkrat,एक बार
1063,einmal::ADV,ênkrat,एक दफ़ा
1064,manchmal::ADV,včásih,कभी कभी
1065,oft::ADV,pogósto,अक्सर
1066,immer::ADV,védno,सदा
1067,immer::ADV,védno,हमेशा
1068,immer::ADV,zméraj,सदा
1069,immer::ADV,zméraj,हमेशा
1070,niemals::ADV,nikdàr,कभी नहीं
1071,niemals::ADV,nikdàr,कदापि नहीं
1072,hier::ADV,tù,इधर
1073,hier::ADV,tù,यहाँ
1074,hier::ADV,túkaj,इधर
1075,hier::ADV,túkaj,यहाँ
1076,hierhin::ADV,sèmkaj,इधर को
1077,hierhin::ADV,sèmkaj,यहाँ को
1078,von hier::ADV,od tú,यहाँ से
1079,dort::ADV,tàm,उधर
1080,dort::ADV,tàm,वहाँ
1081,dorthin::ADV,tjà,उधर को
1082,dorthin::ADV,tjà,वहाँ को
1083,geradeaus::ADV,rávno napréj,सीधे
1084,vorwärts::ADV,napréj,आगे
1085,vorwärts::ADV,napréj,आगे को
1086,rückwärts::ADV,zádaj,पीछे को
1087,zurück::ADV,nazáj,वापस
1088,unten::ADV,dôli,नीचे
1089,unten::ADV,spôdaj,नीचे
1090,hinab::ADV,dôl,नीचे को
1091,oben::ADV,gôri,ऊपर
1092,oben::ADV,zgôraj,ऊपर
1093,hinauf::ADV,gôr,ऊपर को
1094,überall::ADV,povsód,हर जगह
1095,überall::ADV,povsód,हर स्थान
1096,nicht::ADV,ne,न
1097,nicht::ADV,ne,नहीं
1098,ein wenig::ADV,málo,कुछ
1099,ein wenig::ADV,málo,ज़रा
1100,ein wenig::ADV,málo,थोड़ा
1101,kaum::ADV,kómaj,लगभग नहीं
1102,kaum::ADV,kómaj,बराबर नहीं
1103,sehr::ADV,zeló,बहुत
1104,so::ADV,takó,ऐसा
1105,noch::ADV,še,अभी तक
1106,nur::ADV,samó,केवल
1107,nur::ADV,samó,सिर्फ़
1108,schon::ADV,žè,चुकना
1109,wieder::ADV,spét,फिर
1110,wieder::ADV,spét,दुबारा
1111,vergebens::ADV,zamàn,व्यर्थ
1112,vergebens::ADV,zastónj,व्यर्थ
1113,vor::PRP,pred,के आगे
1114,vor::PRP,pred,के सामने
1115,hinter::PRP,za,के पीछे
1116,unter::PRP,pod,के तले
1117,unter::PRP,pod,के नीचे
1118,durch::PRP,skózi,के पार
1119,neben::PRP,kràj,के पास
1120,neben::PRP,kràj,की बग़ल में
1121,neben::PRP,póleg,के पास
1122,neben::PRP,póleg,की बग़ल में
1123,zwischen::PRP,med,के बीच
1124,zwischen::PRP,izmed,के बीच
1125,wegen::PRP,zarádi,के कारण
1126,wegen::PRP,zarádi,की वजह से
1127,dies::PRN,tó,यह
1128,das::PRN,tó,वह
1129,alles::PRN,vsè,सब
1130,alles::PRN,vsè,सब कुछ
1131,ich::PRN,jàz,मैं
1132,du::PRN,tí,तू
1133,er::PRN,òn,यह
1134,wir::PRN,mí,हम
1135,ihr::PRN,ví,तुम
1136,sie::PRN,ôni,ये
1137,was::FPRN,káj,क्या
1138,wer::FPRN,kdó,कौन
1139,wo::FADV,kjé,किधर
1140,wohin::FADV,kám,किधर
1141,wie::FADV,kakó,कैसे
1142,warum::FADV,zakáj,क्यों
1143,wieviel::FNUM,kóliko,कितना
1144,eins::NUM,êden,एक
1145,zwei::NUM,dvá,दो
1146,drei::NUM,trí,तीन
1147,vier::NUM,štíri,चार
1148,fünf::NUM,pét,पाँच
1149,sechs::NUM,šést,छह
1150,sieben::NUM,sédem,सात
1151,acht::NUM,ósem,आठ
1152,neun::NUM,devét,नौ
1153,zehn::NUM,desét,दस
1154,elf::NUM,enájst,ग्यारह
1155,zwölf::NUM,dvánajst,बारह
1156,zwanzig::NUM,dvájset,बीस
1157,dreißig::NUM,trídeset,तीस
1158,vierzig::NUM,štírideset,चालीस
1159,fünfzig::NUM,pétdeset,पचास
1160,sechzig::NUM,šéstdeset,साठ
1161,siebzig::NUM,sédemdeset,सत्तर
1162,achtzig::NUM,ósemdeset,अस्सी
1163,neunzig::NUM,devétdeset,नव्वे
1164,hundert::NUM,stó,सौ
1165,tausend::NUM,tísoč,हज़ार
1166,und::CNJ,in,और
1167,oder::CNJ,áli,या
1168,stehen::V,státi,खड़ा होना
1169,sitzen::V,sedéti,बैठना
1170,liegen::V,ležáti,लेटना
1171,hängen::V,viséti,लटकना
1172,werden::V,postáti,बनना
1173,passieren::V,zgodíti se,होना
1174,beginnen::V,začéti se,आरंभ होना
1175,beginnen::V,začéti se,प्रारंभ होना
1176,enden::V,končáti se,अंत होना
1177,enden::V,končáti se,ख़तम होना
1178,wechseln::V,ménjati se,बदलना
1179,aufgehen[Sonne]::V,vzíti,चढ़ना
1180,aufgehen[Sonne]::V,vzíti,उदित होना
1181,untergehen[Sonne]::V,zaíti,अस्त हो जाना
1182,scheinen[Sonne]::V,sijáti,रोशनी देना
1183,donnern::V,grméti,गरजना
1184,wehen::V,píhati,चलना
1185,strömen::V,líti,बहना
1186,strömen::V,líti,प्रवाहित होना
1187,fließen::V,têči,बहना
1188,fließen::V,têči,प्रवाहित होना
1189,sich drehen::V,vrtéti se,घूमना
1190,schwanken::V,kolébati,हिलना
1191,schwingen::V,níhati,हिलना
1192,fallen::V,pádati,गिरना
1193,brennen::V,goréti,जलना
1194,rauchen::V,kadíti se,धुआँ उड़ाना
1195,regnen::V,deževáti,बरसना
1196,gefrieren::V,zmŕzniti,जमना
1197,tauen::V,tájati,गलना
1198,tauen::V,tájati,पिघलना
1199,schmelzen::V,kopnéti,गलना
1200,schmelzen::V,kopnéti,पिघलना
1201,trocknen::V,sušíti se,सूखना
1202,sieden::V,kipéti,उबलना
1203,faulen::V,gníti,गलना
1204,faulen::V,gníti,सड़ना
1205,verfaulen::V,zgníti,गलना
1206,verfaulen::V,zgníti,सड़ना
1207,reißen::V,tŕgati se,फटना
1208,versinken::V,pogrézniti se,डूबना
1209,vergehen::V,miníti,बीतना
1210,vergehen::V,miníti,गुज़रना
1211,erscheinen::V,pojáviti se,दिखाई देना
1212,verschwinden::V,izgíniti,ग़ायब होना
1213,sinken::V,péšati,घटना
1214,sinken::V,péšati,उतरना
1215,abnehmen::V,pojémati,घटना
1216,zunehmen::V,véčati se,बढ़ना
1217,zunehmen::V,množíti se,बढ़ना
1218,steigen::V,dvígati se,बढ़ना
1219,wachsen::V,rásti,उगना
1220,glänzen::V,sijáti,चमकना
1221,funkeln::V,ískriti se,जगमगाना
1222,funkeln::V,ískriti se,टिमटिमाना
1223,lärmen::V,ropotáti,शोर मचाना
1224,lärmen::V,razgrájati,शोर मचाना
1225,läuten::V,zvoníti,बजना
1226,klingeln::V,zvončkljáti,बजना
1227,klirren::V,žvenketáti,झनझनाना
1228,brausen::V,šuméti,साँय-साँय करना
1229,rauschen::V,šuštéti,सरसराना
1230,rauschen::V,šelestéti,सरसराना
1231,klingen::V,zvenéti,बजना
1232,bellen::V,lájati,भौंकना
1233,heulen::V,zavíjati,गुर्राना
1234,blasen::V,píhniti,फूँकना
1235,pfeifen::V,pískati,सीटी देना
1236,pfeifen::V,žvížgati,सीटी देना
1237,schreien::V,kričáti,चिल्लाना
1238,stöhnen::V,stókati,कराहना
1239,stöhnen::V,stókati,आहें भरना
1240,zittern::V,drgetáti,काँपना
1241,leben::V,živéti,जीना
1242,geboren werden::V,rodíti se,पैदा होना
1243,atmen::V,díhati,साँस लेना
1244,trinken::V,píti,पीना
1245,essen::V,jésti,खाना
1246,schlucken::V,požírati,निगलना
1247,müde werden::V,péšati,थकना
1248,müde werden::V,péšati,उकताना
1249,müde werden::V,utrúditi se,थकना
1250,müde werden::V,utrúditi se,उकताना
1251,einschlafen::V,zaspáti,सो जाना
1252,schlafen::V,spáti,सोना
1253,aufwachen::V,zbudíti se,जागना
1254,aufstehen::V,vstáti,उठना
1255,sich erholen::V,oddahníti se,सुस्ताना
1256,sich erholen::V,oddahníti se,आराम करना
1257,krank werden::V,oboléti,बीमार पड़ना
1258,krank sein::V,bíti bolán,बीमार होना
1259,schmerzen::V,boléti,दुखना
1260,schmerzen::V,boléti,दर्द करना
1261,husten::V,kášljati,खाँसना
1262,genesen::V,okrévati,ठीक हो जाना
1263,genesen::V,okrévati,स्वस्थ हो जाना
1264,sterben::V,umréti,मरना
1265,umkommen::V,pogíniti,मरना
1266,sich bewegen::V,zganíti se,चलना
1267,sich bewegen::V,zganíti se,हिलना
1268,sich rühren::V,premakníti se,हिलना
1269,sich erheben::V,vstájati,उठना
1270,sich erheben::V,vzdígniti se,उठना
1271,sich setzen::V,sésti,बैठना
1272,hinfallen::V,pásti dôl,गिरना
1273,laufen::V,hodíti,चलना
1274,schreiten::V,stópati,क़दम जाना
1275,spazierengehen::V,na sprehòd íti,सैर करना
1276,eilen::V,drvéti,तेज़ी से जाना
1277,eilen::V,drvéti,शीघ्रता से चलना
1278,sich beeilen::V,hitéti,जल्दी करना
1279,sich beeilen::V,hitéti,शीघ्रता करना
1280,sausen::V,dírkati,बड़ी तेज़ी से चलना
1281,rennen::V,dírjati,भागना
1282,rennen::V,dírjati,दौड़ना
1283,springen::V,skákati,उछलना
1284,klettern::V,plézati,चढ़ना
1285,schaukeln::V,kolébati,झूलना
1286,kriechen::V,pláziti se,रेंगना
1287,schwimmen::V,plávati,तैरना
1288,tauchen::V,potápljati se,डूबना
1289,rudern::V,vesláti,खेना
1290,rudern::V,vesláti,चप्पू चलाना
1291,fahren::V,vozíti se,चलना
1292,fahren::V,vozíti se,यात्रा करना
1293,fahren::V,peljáti se,चलना
1294,fahren::V,peljáti se,यात्रा करना
1295,fliegen::V,létati,उड़ना
1296,gehen::V,íti,जाना
1297,weggehen::V,odíti,चला जाना
1298,weggehen::V,odíti,बाहर जाना
1299,abfahren::V,odpeljáti se,छूटना
1300,abfahren::V,odpeljáti se,रवाना होना
1301,anhalten::V,ustáviti se,रुकना
1302,anhalten::V,ustáviti se,खड़ा होना
1303,hineingehen::V,íti nóter,घुसना
1304,hineingehen::V,íti nóter,अंदर जाना
1305,eintreten::V,vstopíti,प्रवेश करना
1306,kommen::V,príti,आना
1307,ankommen::V,prispéti,पहुँचना
1308,ankommen::V,prihájati,पहुँचना
1309,zurückkommen::V,vrníti se,लौटना
1310,zurückkommen::V,vrníti se,वापस आना
1311,bleiben::V,ostáti,रहना
1312,bleiben::V,ostáti,रुकना
1313,warten::V,čákati,इंतज़ार करना
1314,erwarten::V,pričakováti,प्रतीक्षा करना
1315,suchen::V,iskáti,ढूँढ़ना
1316,finden::V,nájti,पाना
1317,finden::V,nájti,ढूँढ़ निकालना
1318,versuchen::V,poskúšati,कोशिश करना
1319,vorbereiten::V,pripráviti,तैयार करना
1320,lieben::V,ljubíti,प्यार करना
1321,mögen::V,márati,पसंद होना
1322,lachen::V,smejáti se,हँसना
1323,rühren::V,ganíti,छूना
1324,weinen::V,jókati,रोना
1325,weinen::V,plákati,रोना
1326,schimpfen::V,psováti,गाली देना
1327,schimpfen::V,zmérjati,गाली देना
1328,sich ärgern::V,jezíti se,चिढ़ना
1329,sich ärgern::V,jezíti se,नाराज़ होना
1330,sich fürchten::V,báti se,डरना
1331,sich fürchten::V,báti se,भय खाना
1332,fürchten::V,báti se,डरना से
1333,fürchten::V,báti se,भय खाना से
1334,fliehen::V,bežáti,भागना
1335,flüchten::V,pobégniti,निकल भागना
1336,sehen::V,vídeti,देखना
1337,anschauen::V,oglédati,देखना
1338,ansehen::V,glédati,दृष्टि डालना पर
1339,hören::V,slíšati,सुनना
1340,zuhören::V,poslúšati,सुनना
1341,probieren::V,poskúšati,चखना
1342,riechen::V,dúhati,सूँघना
1343,fühlen::V,čutíti,महसूस करना
1344,scheinen::V,zdéti se,लगना
1345,zu sehen sein::V,vídeti se,दिखाई देना
1346,vernehmen::V,čúti,सुनना
1347,frieren::V,zébsti,ठंड लगना
1348,frieren::V,zébsti,सर्दी लगना
1349,tun::V,délati,करना
1350,können::V,môči,सकना
1351,können::V,môči,जानना
1352,wollen::V,hotéti,चाहना
1353,anfangen::V,začéti,शुरू करना
1354,beenden::V,dokončáti,ख़त्म करना
1355,beenden::V,dokončáti,समाप्त करना
1356,aufhören::V,prenéhati,बंद जाना
1357,aufhören::V,prenéhati,समाप्त जाना
1358,gelingen::V,uspéti,बनना
1359,gelingen::V,uspéti,अच्छा होना
1360,gelingen::V,posréčiti se,बनना
1361,gelingen::V,posréčiti se,अच्छा होना
1362,geraten::V,obnêsti se,बन पड़ना
1363,öffnen::V,odpréti,खोलना
1364,schließen::V,zapréti,बंद करना
1365,stellen::V,postáviti,रखना
1366,setzen::V,posadíti,रखना
1367,setzen::V,posadíti,बिठाना
1368,legen::V,položíti,रखना
1369,legen::V,položíti,लिटाना
1370,berühren::V,dotíkati se,छूना
1371,berühren::V,dotíkati se,स्पर्श करना
1372,verbinden::V,obvézati,बाँधना
1373,bedecken::V,pokríti,ढकना
1374,aufhängen::V,obésiti,लटकाना
1375,anzünden::V,zažgáti,जलाना
1376,aufheben::V,vzdígniti,उठाना
1377,zurücklassen::V,zapustíti,पीछे छोड़ना
1378,verlieren::V,izgubíti,खोना
1379,verlieren::V,izgubíti,गँवाना
1380,fallen lassen::V,navréči,गिराना
1381,machen::V,naredíti,करना
1382,machen::V,naredíti,बनाना
1383,machen::V,napráviti,करना
1384,machen::V,napráviti,बनाना
1385,herstellen::V,izdélati,बनाना
1386,herstellen::V,izdélati,तैयार करना
1387,bauen::V,gradíti,बनाना
1388,bauen::V,gradíti,निर्माण करना
1389,reparieren::V,popráviti,मरम्मत करना
1390,verbessern::V,izbóljšati,सुधारना
1391,ändern::V,spremeníti,बदलना
1392,ändern::V,spremeníti,परीवर्तन करना
1393,graben::V,kopáti,खोदना
1394,graben::V,grêbsti,खोदना
1395,beugen::V,upogníti,झुकाना
1396,biegen::V,zavíjati,झुकाना
1397,drehen::V,vrtéti,फेरना
1398,drehen::V,vrtéti,घुमाना
1399,wenden::V,obrníti,पलटना
1400,wenden::V,obrníti,मोड़ना
1401,umdrehen::V,zasúkati,घुमाना
1402,heben::V,dvígati,उठाना
1403,heben::V,dvígati,ऊँचा करना
1404,hochheben::V,privzdígniti,उठाना
1405,hochheben::V,privzdígniti,ऊपर को उठाना
1406,ergreifen::V,zgrábiti,पकड़ना
1407,ergreifen::V,zgrábiti,हाथ में लेना
1408,halten::V,držáti,धरना
1409,halten::V,držáti,पकड़ना
1410,drücken::V,tiščáti,दबाना
1411,schieben::V,ríniti,सरकाना
1412,schieben::V,ríniti,खिसकाना
1413,kratzen::V,práskati,खुरचना
1414,kratzen::V,práskati,खुजलाना
1415,lecken::V,lízati,चाटना
1416,beißen::V,grísti,काटना
1417,abreißen::V,odtŕgati,तोड़ना
1418,abschneiden::V,odrézati,काट करना
1419,binden::V,vézati,बाँधना
1420,stecken::V,vtakníti,खोंसना
1421,brechen::V,lomíti,तोड़ना
1422,klopfen::V,tólči,खटखटाना
1423,hauen::V,séči,ठोकना
1424,kleben::V,lépiti,चिपकाना
1425,reiben::V,tréti,घिसना
1426,reiben::V,tréti,रगड़ना
1427,reiben::V,dŕgniti,घिसना
1428,reiben::V,dŕgniti,रगड़ना
1429,streichen::V,namázati,लगाना
1430,schleifen::V,brúsiti,तेज़ करना
1431,schneiden::V,rézati,कतरना
1432,rütteln::V,strésti,झकझोरना
1433,schütteln::V,majáti,हिलाना
1434,schwenken::V,obrníti,घुमाना
1435,schütten::V,sípati,उँडेलना
1436,füllen::V,napolníti,भरना
1437,füllen::V,napolníti,ठूसना
1438,einwickeln::V,zavíti,लपेटना
1439,tragen::V,nêsti,ढोना
1440,schleppen::V,vláčiti,घसीटना
1441,ziehen::V,vléči,खींचना
1442,aufbewahren::V,shranjeváti,रखना
1443,werfen::V,lúčati,फेंकना
1444,fangen::V,ujéti,पकड़ना
1445,packen::V,prijéti,पकड़ना
1446,verstecken::V,skríti,छिपाना
1447,teilen::V,razdelíti,बाँटना
1448,schicken::V,pošíljati,भेजना
1449,bringen::V,prinêsti,लाना
1450,hinzufügen::V,pristáviti,जोड़ना
1451,bekommen::V,dobíti,पाना
1452,erhalten::V,prejéti,पाना
1453,erhalten::V,prejéti,मिलना
1454,nehmen::V,vzéti,लेना
1455,wählen::V,izbírati,चुनना
1456,auswählen::V,izbráti,चुनना
1457,bewahren::V,ohraníti,बनाए रखना
