,Concept_ID,fa,bg
836,zweiter::A,دوم,втори
837,dritter::A,سوم,трети
838,letzter::A,آخر,последен
839,allein::ADV,تنها,само
840,auf einmal::ADV,همزمان,същевременно
841,zusammen::ADV,باهم,заедно
842,lange::ADV,مدت‌ها,дълго
843,lange::ADV,مدت زیادی,дълго
844,plötzlich::ADV,ناگهان,изведнъж
845,sofort::ADV,فوراً,веднага
846,später::ADV,بعدها,по-късно
847,jetzt::ADV,حالا,сега
848,jetzt::ADV,اکنون,сега
849,heute::ADV,امروز,днес
850,morgen::ADV,فردا,утре
851,bald::ADV,زود,скоро
852,bald::ADV,بزودی,скоро
853,dann::ADV,سپس,после
854,dann::ADV,سپس,тогава
855,dann::ADV,آنوقت,после
856,dann::ADV,آنوقت,тогава
857,gestern::ADV,دیروز,вчера
858,einst::ADV,وقتی,някога
859,einst::ADV,زمانی,някога
860,damals::ADV,آنوقت,тогава
861,damals::ADV,آنزمان,тогава
862,danach::ADV,بعد,после
863,danach::ADV,بعد,след това
864,vorher::ADV,قبلاً,преди
865,vorher::ADV,قبلاً,преди това
866,zuerst::ADV,اول,най-напред
867,zuerst::ADV,ابتداء,най-напред
868,einmal::ADV,یکدفعه,веднъж
869,einmal::ADV,یکدفعه,един път
870,manchmal::ADV,گاهی,понякога
871,manchmal::ADV,بعضی اوقات,понякога
872,oft::ADV,اغلب,често
873,immer::ADV,همیشه,винаги
874,niemals::ADV,هرگز,никога
875,hier::ADV,اینجا,тук
876,hier::ADV,اینجا,тука
877,hierhin::ADV,به اینجا,насам
878,von hier::ADV,از اینجا,оттук
879,von hier::ADV,از اینجا,оттука
880,dort::ADV,آنجا,там
881,dorthin::ADV,به آنجا,натам
882,dorthin::ADV,به آنجا,нататък
883,geradeaus::ADV,راست,направо
884,vorwärts::ADV,جلو,напред
885,vorwärts::ADV,به پیش,напред
886,rückwärts::ADV,عقب,назад
887,zurück::ADV,پس,обратно
888,zurück::ADV,عقب,обратно
889,zurück::ADV,بالعکس,обратно
890,unten::ADV,زیر,долу
891,unten::ADV,پایین,долу
892,hinab::ADV,به پایین,надолу
893,oben::ADV,بالا,горе
894,hinauf::ADV,به بالا,нагоре
895,überall::ADV,همه‌جا,навсякъде
896,nicht::ADV,نه,не
897,ein wenig::ADV,کمی,малко
898,kaum::ADV,به سختی,едва
899,kaum::ADV,به سختی,едвам
900,sehr::ADV,خیلی,много
901,sehr::ADV,خیلی,твърде
902,sehr::ADV,بسیار,много
903,sehr::ADV,بسیار,твърде
904,so::ADV,چنین,тъй
905,so::ADV,چنین,така
906,so::ADV,اینطور,тъй
907,so::ADV,اینطور,така
908,noch::ADV,هنوز,още
909,nur::ADV,فقط,само
910,nur::ADV,تنها,само
911,schon::ADV,قبلاً,вече
912,schon::ADV,به این زودی,вече
913,wieder::ADV,باز,пак
914,wieder::ADV,باز,отново
915,wieder::ADV,دوباره,пак
916,wieder::ADV,دوباره,отново
917,vergebens::ADV,بیهوده,напразно
918,vor::PRP,در جلوی,пред
919,hinter::PRP,پشت,зад
920,unter::PRP,تحت,под
921,durch::PRP,از وسط,през
922,durch::PRP,از ميان,през
923,neben::PRP,کنار,до
924,neben::PRP,کنار,при
925,neben::PRP,پهلوی,до
926,neben::PRP,پهلوی,при
927,zwischen::PRP,بین,между
928,zwischen::PRP,بین,помежду
929,zwischen::PRP,میان,между
930,zwischen::PRP,میان,помежду
931,wegen::PRP,برای,заради
932,wegen::PRP,بخاطر,заради
933,dies::PRN,این,този
934,das::PRN,آن,туй
935,das::PRN,آن,това
936,alles::PRN,تمام,всичко
937,alles::PRN,همه‌چیر,всичко
938,ich::PRN,من,аз
939,du::PRN,تو,ти
940,er::PRN,او,той
941,wir::PRN,ما,ние
942,ihr::PRN,شما,вие
943,sie::PRN,آنها,те
944,was::FPRN,چه,що
945,was::FPRN,چه,какво
946,wer::FPRN,کی,кой
947,wo::FADV,کجا,къде
948,wohin::FADV,بکجا,накъде
949,wohin::FADV,بکجا,накъдето
950,wie::FADV,چطور,как
951,wie::FADV,چگونه,как
952,warum::FADV,چرا,защо
953,warum::FADV,برای چه,защо
954,wieviel::FNUM,چند,колко
955,wieviel::FNUM,چقدر,колко
956,eins::NUM,یک,един
957,zwei::NUM,دو,два
958,drei::NUM,سه,три
959,vier::NUM,چهار,четири
960,fünf::NUM,پنج,пет
961,sechs::NUM,شش,шест
962,sieben::NUM,هفت,седем
963,acht::NUM,هشت,осем
964,neun::NUM,نه,девет
965,zehn::NUM,ده,десет
966,elf::NUM,یازده,единайсет
967,elf::NUM,یازده,единадесет
968,zwölf::NUM,دوازده,дванайсет
969,zwölf::NUM,دوازده,дванадесет
970,zwanzig::NUM,بیست,двайсет
971,zwanzig::NUM,بیست,двадесет
972,dreißig::NUM,سی,тридесет
973,vierzig::NUM,چهل,четиридесет
974,fünfzig::NUM,پنجاه,петдесет
975,sechzig::NUM,شصت,шестдесет
976,siebzig::NUM,هفتاد,седемдесет
977,achtzig::NUM,هشتاد,осемдесет
978,neunzig::NUM,نود,деветдесет
979,hundert::NUM,صد,сто
980,tausend::NUM,هزار,хиляда
981,und::CNJ,و,а
982,und::CNJ,و,та
983,oder::CNJ,یا,или
984,stehen::V,ایستادن,стоя
985,sitzen::V,نشستن,седя
986,liegen::V,خوابیدن,лежа
987,liegen::V,دراز کشیدن,лежа
988,hängen::V,آویزان بودن,вися
989,werden::V,شدن,бъда
990,werden::V,شدن,стана
991,passieren::V,گذشتن,случа се
992,passieren::V,اتفاق افتادن,случа се
993,beginnen::V,شروع شدن,започна
994,enden::V,تمام شدن,свърша
995,wechseln::V,عوض شدن,променям
996,aufgehen[Sonne]::V,برآمدن,изгрея
997,aufgehen[Sonne]::V,طلوع کردن,изгрея
998,untergehen[Sonne]::V,غروب کردن,заляза
999,scheinen[Sonne]::V,تابیدن,грея
1000,scheinen[Sonne]::V,تابیدن,светя
1001,donnern::V,رعد زدن,гърмя
1002,wehen::V,دمیدن,вея
1003,wehen::V,دمیدن,духам
1004,strömen::V,روان شدن,тека
1005,strömen::V,روان شدن,лея се
1006,fließen::V,روان شدن,тека
1007,sich drehen::V,چرخیدن,въртя се
1008,schwanken::V,خم و راست شدن,клатя се
1009,schwingen::V,تاب خوردن,трептя
1010,schwingen::V,نوسان کردن,трептя
1011,fallen::V,افتادن,падам
1012,fallen::V,سقوط کردن,падам
1013,brennen::V,سوزاندن,горя
1014,rauchen::V,دود کردن,димя
1015,regnen::V,باران آمدن,вали дъжд
1016,gefrieren::V,یخ بستن,замръзна
1017,tauen::V,آب شدن,топя се
1018,schmelzen::V,آب شدن,разтопя се
1019,trocknen::V,خشک شدن,съхна
1020,sieden::V,جوشیدن,вря
1021,sieden::V,جوشیدن,кипя
1022,faulen::V,فاسد شدن,гния
1023,verfaulen::V,پوسیدن,изгния
1024,reißen::V,پاره شدن,напукам се
1025,versinken::V,غرق شدن,потъна
1026,vergehen::V,گذشتن,минавам
1027,erscheinen::V,ظاهر شدن,явя се
1028,verschwinden::V,گم شدن,изчезна
1029,verschwinden::V,از بین رفتن,изчезна
1030,sinken::V,پایین آمدن,падна
1031,abnehmen::V,کم شدن,отслабна
1032,zunehmen::V,زیاد شدن,нарасна
1033,steigen::V,بالا رفتن,увелича се
1034,steigen::V,بالا رفتن,покачвам се
1035,wachsen::V,قد کشیدن,раста
1036,glänzen::V,برق زدن,лъщя
1037,glänzen::V,برق زدن,блестя
1038,funkeln::V,جرقه زدن,искря
1039,lärmen::V,شلوغ کردن,шумя
1040,läuten::V,زنگ زدن,звъня
1041,klingeln::V,زنگ زدن,звъня
1042,klirren::V,جرنگ جرنگ صدا کردن,звънтя
1043,klirren::V,جرنگ جرنگ صدا کردن,дрънкам
1044,brausen::V,طوفانی بودن,буча
1045,rauschen::V,خش‌خش کردن,шумя
1046,klingen::V,صدا دادن,звуча
1047,bellen::V,عوعو کردن,лая
1048,heulen::V,زوزه کشیدن,вия
1049,heulen::V,زوزه کشیدن,рева
1050,blasen::V,فوت کردن,духна
1051,pfeifen::V,سوت زدن,свиря
1052,schreien::V,فریاد زدن,крещя
1053,stöhnen::V,نالیدن,стена
1054,stöhnen::V,نالیدن,пъшкам
1055,zittern::V,لرزیدن,треперя
1056,leben::V,زیستن,живея
1057,leben::V,زندگی کردن,живея
1058,geboren werden::V,متولد شدن,родя се
1059,atmen::V,تنفس کردن,дишам
1060,trinken::V,نوشیدن,пия
1061,essen::V,خوردن,ям
1062,schlucken::V,بلعیدن,гълтам
1063,schlucken::V,قورت دادن,гълтам
1064,müde werden::V,خسته شدن,уморя се
1065,einschlafen::V,خواب رفتن,заспя
1066,schlafen::V,خوابیدن,спя
1067,aufwachen::V,از خواب بیدار شدن,събудя се
1068,aufstehen::V,بیدار شدن,стана
1069,sich erholen::V,استراحت کردن,отдъхвам си
1070,krank werden::V,مریض شدن,заболея
1071,krank sein::V,بیمار بودن,боледувам
1072,schmerzen::V,درد کردن,боля
1073,husten::V,سرفه کردن,кашлям
1074,genesen::V,بهبود یافتن,оздравея
1075,sterben::V,مردن,умра
1076,umkommen::V,کشته شدن,загина
1077,sich bewegen::V,حرکت کردن,движа се
1078,sich bewegen::V,حرکت کردن,мърдам се
1079,sich rühren::V,تکان خوردن,движа се
1080,sich erheben::V,برخواستن,стана
1081,sich setzen::V,نشستن,седна
1082,hinfallen::V,زمین خوردن,падна
1083,laufen::V,پیاده رفتن,ходя
1084,schreiten::V,قدم زدن,крача
1085,spazierengehen::V,گردش رفتن,разхождам се
1086,eilen::V,شتاب کردن,бързам
1087,sich beeilen::V,عجله کردن,побързам
1088,sausen::V,صفیر کشیدن,тичам
1089,rennen::V,دویدن,бягам
1090,springen::V,پریدن,скачам
1091,klettern::V,بالا رفتن,катеря се
1092,schaukeln::V,تاب خوردن,люлея се
1093,kriechen::V,خزیدن,лазя
1094,kriechen::V,خزیدن,пълзя
1095,schwimmen::V,شنا کردن,плувам
1096,tauchen::V,غواصی کردن,гмуркам се
1097,rudern::V,پارو زدن,греба
1098,fahren::V,سواره رفتن,пътувам
1099,fliegen::V,پریدن,летя
1100,fliegen::V,پریدن,хвърча
1101,gehen::V,رفتن,ида
1102,gehen::V,رفتن,вървя
1103,weggehen::V,رفتن,отида си
1104,abfahren::V,حرکت کردن,отпътувам
1105,anhalten::V,ایست کردن,спра се
1106,hineingehen::V,داخل شدن,влизам
1107,eintreten::V,وارد شدن,вляза
1108,kommen::V,آمدن,ида
1109,kommen::V,آمدن,дойда
1110,ankommen::V,رسیدن,пристигна
1111,zurückkommen::V,برگشتن,върна се
1112,bleiben::V,ماندن,остана
1113,warten::V,منتظر بودن,чакам
1114,erwarten::V,انتظار داشتن,очаквам
1115,suchen::V,جستجو کردن,търся
1116,finden::V,یافتن,намеря
1117,finden::V,پیدا کردن,намеря
1118,versuchen::V,سعی کردن,опитам
1119,versuchen::V,کوشش کردن,опитам
1120,vorbereiten::V,آماده کردن,подготвя
1121,lieben::V,عاشق بودن,любя
1122,mögen::V,میل داشتن,обичам
1123,mögen::V,دوست داشتن,обичам
1124,lachen::V,خندیدن,смея се
1125,rühren::V,به رقت آوردن,трогна
1126,weinen::V,گریه کردن,плача
1127,schimpfen::V,فحاشی کردن,ругая
1128,schimpfen::V,فحاشی کردن,псувам
1129,sich ärgern::V,ناراحت شدن,ядосам се
1130,sich fürchten::V,واهمه کردن,боя се
1131,sich fürchten::V,واهمه کردن,страхувам се
1132,fürchten::V,ترسیدن,боя се от
1133,fürchten::V,ترسیدن,страхувам се от
1134,fliehen::V,گریختن,бягам
1135,flüchten::V,فرار کردن,бягам
1136,flüchten::V,فرار کردن,избягам
1137,sehen::V,دیدن,видя
1138,anschauen::V,نگاه کردن,гледам
1139,ansehen::V,تماشا کردن,поглеждам
1140,hören::V,شنیدن,чувам
1141,zuhören::V,گوش دادن,слушам
1142,probieren::V,چشیدن,опитам
1143,riechen::V,بوییدن,подуша
1144,riechen::V,بو کردن,подуша
1145,fühlen::V,احساس کردن,усещам
1146,fühlen::V,احساس کردن,чувствувам
1147,scheinen::V,بنظر آمدن,изглеждам
1148,zu sehen sein::V,دیده شدن,виждам се
1149,vernehmen::V,شنیدن,доловя
1150,frieren::V,سرد بودن,мръзна
1151,tun::V,کردن,правя
1152,können::V,توانستن,мога
1153,wollen::V,خواستن,ща
1154,wollen::V,خواستن,искам
1155,anfangen::V,شروع کردن,започна
1156,beenden::V,تمام کردن,свърша
1157,beenden::V,تمام کردن,завърша
1158,beenden::V,پایان دادن,свърша
1159,beenden::V,پایان دادن,завърша
1160,aufhören::V,دست کشیدن,престана
1161,gelingen::V,موفق شدن,успея
1162,gelingen::V,موفق شدن,сполуча
1163,geraten::V,نتیجه دادن,удам се
1164,öffnen::V,گشودن,отворя
1165,öffnen::V,باز کردن,отворя
1166,schließen::V,بستن,затворя
1167,schließen::V,قفل کردن,затворя
1168,stellen::V,گذاردن,поставя
1169,setzen::V,نشاندن,туря
1170,legen::V,گذاشتن,сложа
1171,legen::V,گذاشتن,слагам
1172,berühren::V,دست زدن,докосна
1173,berühren::V,لمس کردن,докосна
1174,verbinden::V,وصل کردن,свържа
1175,bedecken::V,پوشاندن,покрия
1176,aufhängen::V,آویختن,закача
1177,anzünden::V,سوزاندن,запаля
1178,aufheben::V,برداشتن,вдигна
1179,aufheben::V,برداشتن,повдигна
1180,aufheben::V,بلند کردن,вдигна
1181,aufheben::V,بلند کردن,повдигна
1182,zurücklassen::V,گذاشتن,оставя
1183,verlieren::V,گم کردن,загубя
1184,fallen lassen::V,انداختن,изпусна
1185,machen::V,کردن,направя
1186,machen::V,ساختن,направя
1187,herstellen::V,ساختن,произведа
1188,herstellen::V,تولید کردن,произведа
1189,bauen::V,ساختن,строя
1190,bauen::V,بنا کردن,строя
1191,reparieren::V,درست کردن,поправя
1192,reparieren::V,تعمیر کردن,поправя
1193,verbessern::V,بهتر کردن,подобря
1194,ändern::V,تغییر دادن,променя
1195,graben::V,کندن,копая
1196,graben::V,گود کردن,копая
1197,beugen::V,کج کردن,прегъна
1198,biegen::V,خم کردن,прегъна
1199,drehen::V,چرخاندن,въртя
1200,wenden::V,برگرداندن,обърна
1201,umdrehen::V,برگرداندن,обърна
1202,heben::V,برداشتن,вдигам
1203,hochheben::V,برآوردن,издигна
1204,hochheben::V,بلند کردن,издигна
1205,ergreifen::V,گرفتن,хвана
1206,ergreifen::V,گرفتن,обхвана
1207,halten::V,نگاه داشتن,държа
1208,drücken::V,فشار دادن,натискам
1209,drücken::V,فشار دادن,притискам
1210,drücken::V,فشار آوردن,натискам
1211,drücken::V,فشار آوردن,притискам
1212,schieben::V,هل دادن,тикам
1213,kratzen::V,خاریدن,одраскам
1214,lecken::V,لیسیدن,лижа
1215,lecken::V,لیسیدن,ближа
1216,beißen::V,گاز زدن,хапя
1217,beißen::V,گاز زدن,ухапя
1218,abreißen::V,پاره کردن,откъсна
1219,abschneiden::V,بریدن,отрежа
1220,abschneiden::V,قطع کردن,отрежа
1221,binden::V,بستن,вържа
1222,stecken::V,فرو کردن,пъхна
1223,brechen::V,شکستن,троша
1224,klopfen::V,کوبیدن,чукам
1225,hauen::V,زدن,бия
1226,kleben::V,چسباندن,лепя
1227,kleben::V,چسباندن,залепя
1228,reiben::V,مالش دادن,трия
1229,reiben::V,مالش دادن,търкам
1230,streichen::V,مالیدن,намажа
1231,schleifen::V,تیز کردن,остря
1232,schneiden::V,چیدن,режа
1233,schneiden::V,بریدن,режа
1234,rütteln::V,لرزاندن,разтърсвам
1235,rütteln::V,تکان دادن,разтърсвам
1236,schütteln::V,تکان دادن,клатя
1237,schütteln::V,تکان دادن,друсам
1238,schwenken::V,تاب دادن,размахам
1239,schütten::V,ریختن,сипя
1240,füllen::V,پر کردن,напълня
1241,einwickeln::V,پیچیدن,увия
1242,einwickeln::V,پیچیدن,завия
1243,tragen::V,بردن,нося
1244,tragen::V,حمل کردن,нося
1245,schleppen::V,کشیدن,влача
1246,ziehen::V,کشیدن,тегля
1247,ziehen::V,کشیدن,дръпна
1248,aufbewahren::V,نگهداری کردن,съхраня
1249,werfen::V,انداختن,хвърля
1250,werfen::V,پرتاب کردن,хвърля
1251,fangen::V,گرفتن,ловя
1252,fangen::V,گرفتن,уловя
1253,packen::V,گرفتن,хвана
1254,verstecken::V,قایم کردن,крия
1255,verstecken::V,قایم کردن,скрия
1256,verstecken::V,پنهان کردن,крия
1257,verstecken::V,پنهان کردن,скрия
1258,teilen::V,قسمت کردن,разделя
1259,teilen::V,تقسیم کردن,разделя
1260,schicken::V,فرستادن,изпращам
1261,schicken::V,ارسال کردن,изпращам
1262,bringen::V,آوردن,донеса
1263,hinzufügen::V,افزودن,прибавя
1264,hinzufügen::V,اضافه کردن,прибавя
1265,bekommen::V,گرفتن,сдобия се
1266,erhalten::V,دریافت کردن,получа
1267,nehmen::V,گرفتن,взема
1268,nehmen::V,برداشتن,взема
1269,wählen::V,انتخاب کردن,избирам
1270,auswählen::V,برگزیدن,избера
1271,bewahren::V,حفظ کردن,пазя
1272,bewahren::V,حفاظت کردن,пазя
1273,behindern::V,مانع بودن,преча
1274,behindern::V,مانع بودن,спъвам
1275,verderben::V,از بین بردن,разваля
1276,beschädigen::V,صدمه زدن,повредя
1277,zerbrechen::V,شکستن,счупя
1278,zerreißen::V,دریدن,скъсам
1279,zerreißen::V,پاره کردن,скъсам
1280,zerstören::V,خراب کردن,разруша
1281,zerstören::V,ویران کردن,разруша
1282,verbrennen::V,سوزاندن,изгоря
1283,geben::V,دادن,дам
1284,reichen::V,دادن,подам
1285,schenken::V,هدیه دادن,подаря
1286,versprechen::V,قول دادن,обещая
1287,versprechen::V,وعده دادن,обещая
1288,wünschen::V,آرزو کردن,желая
1289,loben::V,ستایش کردن,хваля
1290,küssen::V,بوسیدن,целувам
1291,wiegen::V,نوسان کردن,люлея
1292,zudecken::V,پوشاندن,покрия
1293,wecken::V,بیدار کردن,събудя
1294,zeigen::V,نشان دادن,покажа
1295,führen::V,رهنمائی کردن,водя
1296,führen::V,رهنمائی کردن,заведа
1297,lehren::V,آموختن,уча
1298,lehren::V,یاد دادن,уча
1299,unterrichten::V,درس دادن,преподавам
1300,unterrichten::V,تدریس کردن,преподавам
1301,aufziehen::V,تربیت کردن,отгледам
1302,leiten::V,اداره کردن,ръководя
1303,leiten::V,اداره کردن,управлявам
1304,antreiben::V,عجله دادن,подкарвам
1305,lassen::V,وادار کردن,накарам
1306,einladen::V,دعوت کردن,поканя
1307,einladen::V,مهمان کردن,поканя
1308,vereinigen::V,یکی کردن,съединя
1309,vereinigen::V,متحد کردن,съединя
1310,besuchen::V,دیدار کردن,посетя
1311,treffen::V,ملاقات کردن,срещна
1312,sich versammeln::V,جمع شدن,събера се
1313,spielen::V,بازی کردن,играя
1314,singen::V,آواز خواندن,пея
1315,tanzen::V,رقصیدن,танцувам
1316,sich trennen::V,جدا شدن,разделя се
1317,verlassen::V,ترک کردن,напусна
1318,retten::V,نجات دادن,спася
1319,bewachen::V,حراست کردن,охранявам
1320,schützen::V,حفظ کردن,запазя
1321,verteidigen::V,دفاع کردن,защитя
1322,sich schlagen::V,کتک‌کاری کردن,бия се
1323,schießen::V,تیر زدن,стрелям
1324,siegen::V,پیروز شدن,победя
1325,ärgern::V,ناراحت کردن,ядосам
1326,schlagen::V,زدن,бия
1327,schlagen::V,زدن,ударя
1328,schlagen::V,کوبیدن,бия
1329,schlagen::V,کوبیدن,ударя
1330,treten::V,لگد زدن,ритам
1331,stechen::V,چاقو زدن,бодна
1332,stoßen::V,هل دادن,бутна
1333,stoßen::V,هل دادن,блъсна
1334,stehlen::V,دزدیدن,
1335,stören::V,مزاحم شدن,смутя
1336,belästigen::V,زحمت دادن,отегча
1337,belästigen::V,زحمت دادن,безпокоя
1338,verbergen::V,پنهان کردن,скрия
1339,täuschen::V,گول زدن,измамя
1340,täuschen::V,فریب دادن,измамя
1341,betrügen::V,گول زدن,измамя
1342,betrügen::V,فریب دادن,измамя
1343,töten::V,کشتن,убия
1344,töten::V,کشتن,умъртвя
1345,wohnen::V,منزل داشتن,живея
1346,wohnen::V,سکونت داشتن,живея
1347,arbeiten::V,کار کردن,работя
1348,sammeln::V,جمع کردن,събера
1349,pflücken::V,چیدن,бера
1350,pflücken::V,چیدن,откъсна
1351,jagen::V,شکار کردن,ловувам
1352,fischen::V,صید کردن,ловя риба
1353,fischen::V,ماهی‌گیری کردن,ловя риба
1354,fassen::V,گرفتن,хвана
1355,hüten::V,چراندن,пазя
1356,hüten::V,مراقبت کردن,пазя
1357,treiben::V,راندن,карам
1358,anbinden::V,متصل کردن,завържа
1359,füttern::V,غذا دادن,храня
1360,melken::V,دوشیدن,доя
1361,hacken::V,خرد کردن,сека
1362,gießen::V,ریختن,полея
1363,reifen::V,رسیدن,узрея
1364,zubereiten::V,طبخ کردن,приготвя
1365,zubereiten::V,آماده کردن,приготвя
1366,kochen::V,پختن,варя
1367,kochen::V,آشپزی کردن,варя
1368,backen::V,پختن,пека
1369,braten::V,سرخ کردن,пържа
1370,umrühren::V,هم زدن,разбъркам
1371,stricken::V,بافتن,плета
1372,nähen::V,دوختن,шия
1373,färben::V,رنگ زدن,боядисам
1374,reinigen::V,پاک کردن,почистя
1375,reinigen::V,تمیز کردن,почистя
1376,waschen::V,شستن,мия
1377,waschen::V,شستن,пера
1378,abwischen::V,زدودن,избърша
1379,spülen::V,شستن,плакна
1380,fegen::V,جارو کردن,измета
1381,kehren::V,جارو کردن,мета
1382,baden::V,شنا کردن,къпя се
1383,baden::V,حمام کردن,къпя се
1384,sich waschen::V,شستشو کردن,мия се
1385,ausziehen::V,درآوردن,съблека
1386,anziehen::V,پوشیدن,облека
1387,sich anziehen::V,لباس پوشیدن,облека се
1388,kämmen::V,شانه زدن,реша
1389,kämmen::V,شانه زدن,вчеша
1390,schmücken::V,زینت دادن,накича
1391,sagen::V,گفتن,кажа
1392,sprechen::V,حرف زدن,говоря
1393,sprechen::V,صحبت کردن,говоря
1394,reden::V,حرف زدن,говоря
1395,reden::V,صحبت کردن,говоря
1396,sich unterhalten::V,گپ زدن,разговарям
1397,fragen::V,پرسیدن,запитам
1398,fragen::V,سؤال کردن,запитам
1399,bitten::V,خواهش کردن,моля
1400,bitten::V,درخواست کردن,моля
1401,erzählen::V,نقل کردن,разкажа
1402,erzählen::V,حکایت کردن,разкажа
1403,mitteilen::V,خبر دادن,съобщя
1404,nennen::V,نامیدن,нарека
1405,rufen::V,صدا کردن,викам
1406,rufen::V,صدا کردن,повикам
1407,prahlen::V,پز آمدن,хваля се
1408,übersetzen::V,ترجمه کردن,преведа
1409,denken::V,فکر کردن,мисля
1410,glauben::V,باور کردن,вярвам
1411,glauben::V,عقیده داشتن,вярвам
1412,bemerken::V,متوجه شدن,забележа
1413,erkennen::V,شناختن,позная
1414,erkennen::V,تشخیص دادن,позная
1415,begreifen::V,فهمیدن,схвана
1416,begreifen::V,درک کردن,схвана
1417,verstehen::V,فهمیدن,разбера
1418,lernen::V,آموختن,уча се
1419,lernen::V,یاد گرفتن,уча се
1420,wissen::V,دانستن,зная
1421,sich erinnern an::V,به یاد آوردن,спомня си за
1422,vergessen::V,فراموش کردن,забравя
1423,messen::V,اندازه گرفتن,меря
1424,zählen::V,شمردن,броя
1425,rechnen::V,حساب کردن,сметна
1426,lesen::V,خواندن,чета
1427,malen::V,نقاشی کردن,рисувам
1428,zeichnen::V,کشیدن,рисувам
1429,zeichnen::V,رسم کردن,рисувам
1430,schreiben::V,نوشتن,пиша
1431,besitzen::V,داشتن,имам
1432,besitzen::V,داشتن,притежавам
1433,kaufen::V,خریدن,купя
1434,kaufen::V,خریدن,купувам
1435,kaufen::V,خرید کردن,купя
1436,kaufen::V,خرید کردن,купувам
1437,verkaufen::V,فروختن,продам
1438,bezahlen::V,پرداختن,заплатя
1439,zahlen::V,پرداخت کردن,платя
1440,beherrschen::V,مسلط بودن,владея
1441,ertragen::V,تحمل کردن,понеса
