,Concept_ID,hr,mhr
748,bitter::A,gorak,ко́чо
749,sauer::A,kiseo,шо́по
750,hell::A,vedar,во́лгыдо
751,hell::A,svijetao,во́лгыдо
752,dunkel::A,taman,пычке́мыш
753,schwarz::A,crn,шола́
754,weiß::A,bio,ош
755,weiß::A,bijel,ош
756,rot::A,crven,йошка́р
757,gelb::A,žut,сар
758,blau::A,plav,ка́нде
759,blau::A,modar,ка́нде
760,grün::A,zelen,ужа́р
761,grau::A,siv,сур
762,bunt::A,šaren,олача́
763,billig::A,jeftin,шу́лдо
764,teuer::A,skup,ше́рге
765,wertvoll::A,vrijedan,шергака́н
766,wertvoll::A,dragocjen,шергака́н
767,blind::A,slijep,со́кыр
768,taub::A,gluh,соҥгыра́
769,kräftig::A,snažan,куа́тле
770,stark::A,jak,вия́н
771,stark::A,snažan,вия́н
772,schwach::A,slab,а́лдыме
773,fett::A,pretio,коя́
774,schlank::A,vitak,йоштката́
775,schlank::A,vitak,яжу́
776,hübsch::A,zgodan,чеве́р
777,böse::A,zao,шы́де
778,böse::A,opak,шы́де
779,dumm::A,glup,аҥыра́
780,faul::A,lijen,його
781,fleißig::A,radin,ты́ршыше
782,fleißig::A,marljiv,ты́ршыше
783,geizig::A,škrt,чаҥга́
784,klug::A,razborit,уша́н
785,geschickt::A,vješt,уста́
786,lieb::A,drag,ала́л
787,lustig::A,veseo,весела́
788,sanft::A,blag,ны́жылге
789,hungrig::A,gladan,шу́жышо
790,krank::A,bolestan,че́рле
791,nackt::A,nag,чарама́т
792,traurig::A,tužan,ойга́н
793,traurig::A,žalostan,ойга́н
794,lebendig::A,živ,и́лыше
795,gut::A,dobar,сай
796,schlecht::A,loš,уда́
797,schlecht::A,loš,шӱ́кшӧ
798,schlecht::A,rđav,уда́
799,schlecht::A,rđav,шӱ́кшӧ
800,richtig::A,tačan,чы́нле
801,richtig::A,ispravan,чы́нле
802,schlimm::A,zao,аля́к
803,schlimm::A,zao,тыра́н
804,schlimm::A,zločest,аля́к
805,schlimm::A,zločest,тыра́н
806,wahr::A,istinit,чы́нле
807,wahr::A,istinit,настоя́щий
808,alt::A,star,то́што
809,neu::A,nov,у
810,ehemalig::A,bivši,о́нчычсо
811,ehemalig::A,bivši,онда́кысе
812,alt[Lebewesen]::A,star,шо́нто
813,jung::A,mlad,са́мырык
814,arm::A,ubog,нужна́
815,arm::A,siromašan,нужна́
816,reich::A,bogat,поя́н
817,bekannt::A,poznat,па́лыме
818,berühmt::A,čuven,лӱ́млӧ
819,berühmt::A,slavan,лӱ́млӧ
820,fremd::A,tuđ,йот
821,fremd::A,stran,йот
822,verschieden::A,razan,тӱ́рлӧ
823,verschieden::A,različan,тӱ́рлӧ
824,nah::A,blizak,ли́шыл
825,fern::A,dalek,тора́
826,fern::A,dalek,мӱ́ндыр
827,fern::A,daljnji,тора́
828,fern::A,daljnji,мӱ́ндыр
829,linker::A,lijevi,шола́
830,rechter::A,desni,пурла́
831,anderer::A,drugi,вес
832,anderer::A,drugi,мо́ло
833,anderer::A,drugačiji,вес
834,anderer::A,drugačiji,мо́ло
835,erster::A,prvi,и́кымше
836,zweiter::A,drugi,ко́кымшо
837,dritter::A,treći,ку́мшо
838,letzter::A,zadnji,пыта́ртыш
839,allein::ADV,sam,шкет
840,auf einmal::ADV,istodobno,икана́ште
841,zusammen::ADV,skupa,пырля́
842,zusammen::ADV,zajedno,пырля́
843,lange::ADV,dugo,кужу́н
844,plötzlich::ADV,naglo,кенета́
845,plötzlich::ADV,iznenada,кенета́
846,sofort::ADV,odmah,кызыта́к
847,später::ADV,kasnije,варара́к
848,jetzt::ADV,sad,ы́нде
849,jetzt::ADV,sad,кы́зыт
850,jetzt::ADV,sada,ы́нде
851,jetzt::ADV,sada,кы́зыт
852,heute::ADV,danas,та́че
853,morgen::ADV,sutra,эрла́
854,bald::ADV,skoro,вашке́
855,bald::ADV,doskora,вашке́
856,dann::ADV,zatim,вара́
857,gestern::ADV,juče,теҥге́че
858,gestern::ADV,jučer,теҥге́че
859,einst::ADV,negda,икана́
860,einst::ADV,nekada,икана́
861,damals::ADV,tada,туна́м
862,damals::ADV,onda,туна́м
863,danach::ADV,poslije,вара́
864,danach::ADV,nakon toga,вара́
865,vorher::ADV,prije,о́нчыч
866,vorher::ADV,prije toga,о́нчыч
867,zuerst::ADV,prvo,онда́к
868,zuerst::ADV,najprije,онда́к
869,einmal::ADV,jednom,икана́
870,einmal::ADV,jedanput,икана́
871,manchmal::ADV,katkad,ка́шын
872,manchmal::ADV,katkad,кокла́н
873,manchmal::ADV,katkada,ка́шын
874,manchmal::ADV,katkada,кокла́н
875,oft::ADV,često,чӱ́чкыдын
876,immer::ADV,vazda,эре́
877,immer::ADV,vazda,ту́тыш
878,immer::ADV,uvijek,эре́
879,immer::ADV,uvijek,ту́тыш
880,niemals::ADV,nikad,ок нигуна́м
881,niemals::ADV,nikada,ок нигуна́м
882,hier::ADV,tu,ты́ште
883,hier::ADV,ovdje,ты́ште
884,hierhin::ADV,amo,ты́шке
885,hierhin::ADV,amo,тыш
886,hierhin::ADV,ovamo,ты́шке
887,hierhin::ADV,ovamo,тыш
888,von hier::ADV,odavde,тыше́ч
889,von hier::ADV,odavde,тыве́ч
890,dort::ADV,ondje,ту́што
891,dorthin::ADV,onamo,туш
892,dorthin::ADV,onamo,ту́шко
893,geradeaus::ADV,ravno,вик
894,vorwärts::ADV,naprijed,о́нчыко
895,rückwärts::ADV,natrag,шеҥге́к
896,zurück::ADV,nazad,мӧҥге́ш
897,zurück::ADV,natrag,мӧҥге́ш
898,unten::ADV,dolje,ӱ́лнӧ
899,unten::ADV,dolje,йыма́лне
900,hinab::ADV,nizbrdo,йыма́к
901,oben::ADV,gore,кӱ́шнӧ
902,oben::ADV,gore,ӱмба́лне
903,hinauf::ADV,uzbrdo,кӱ́ш
904,hinauf::ADV,uzbrdo,кӱ́шкӧ
905,überall::ADV,svuda,чыла́ вере́
906,überall::ADV,svagdje,чыла́ вере́
907,nicht::ADV,ne,ок
908,nicht::ADV,ne,о́геш
909,ein wenig::ADV,malo,изи́ш
910,kaum::ADV,tek,пыкше́
911,kaum::ADV,jedva,пыкше́
912,sehr::ADV,jako,чот
913,sehr::ADV,veoma,чот
914,so::ADV,tako,тыге́
915,so::ADV,ovako,тыге́
916,noch::ADV,još,а́ле
917,nur::ADV,samo,гына́
918,schon::ADV,već,ы́нде
919,wieder::ADV,opet,ада́к
920,wieder::ADV,ponovo,ада́к
921,vergebens::ADV,uzalud,ара́м
922,vergebens::ADV,zabadava,ара́м
923,vor::PRP,pred,о́нчыч
924,vor::PRP,ispred,о́нчыч
925,hinter::PRP,za,шеҥге́лне
926,hinter::PRP,iza,шеҥге́лне
927,unter::PRP,pod,йыма́лне
928,unter::PRP,ispod,йыма́лне
929,durch::PRP,po,вошт
930,durch::PRP,kroz,вошт
931,neben::PRP,kraj,вокте́н
932,neben::PRP,pored,вокте́н
933,neben::PRP,pokraj,вокте́н
934,zwischen::PRP,među,кокла́ште
935,zwischen::PRP,između,кокла́ште
936,wegen::PRP,radi,верч
937,wegen::PRP,zbog,верч
938,dies::PRN,ovo,ти́де
939,das::PRN,to,са́де
940,das::PRN,ono,са́де
941,alles::PRN,sve,чыла́
942,ich::PRN,ja,мый
943,du::PRN,ti,тый
944,er::PRN,on,ту́до
945,wir::PRN,mi,ме
946,ihr::PRN,vi,те
947,sie::PRN,oni,ну́но
948,was::FPRN,što,мо
949,wer::FPRN,tko,кӧ
950,wo::FADV,gdje,куша́н
951,wohin::FADV,kuda,куш
952,wohin::FADV,kuda,ку́шко
953,wohin::FADV,kamo,куш
954,wohin::FADV,kamo,ку́шко
955,wie::FADV,kako,кузе́
956,warum::FADV,zašto,мо
957,warum::FADV,zašto,мола́н
958,wieviel::FNUM,koliko,куна́р
959,eins::NUM,jedan,ик
960,zwei::NUM,dva,ко́кыт
961,drei::NUM,tri,кум
962,vier::NUM,četiri,ныл
963,fünf::NUM,pet,вич
964,sechs::NUM,šest,куд
965,sieben::NUM,sedam,шым
966,acht::NUM,osam,канда́ш
967,neun::NUM,devet,инде́ш
968,zehn::NUM,deset,лу
969,elf::NUM,jedanaest,лати́к
970,zwölf::NUM,dvanaest,латко́к
971,zwanzig::NUM,dvadeset,ко́ло
972,dreißig::NUM,trideset,ку́мло
973,vierzig::NUM,četrdeset,ны́лле
974,fünfzig::NUM,pedeset,ви́тле
975,sechzig::NUM,šezdeset,ку́дло
976,siebzig::NUM,sedamdeset,шы́мле
977,achtzig::NUM,osamdeset,канда́шле
978,neunzig::NUM,devetdeset,инде́шле
979,hundert::NUM,sto,шӱ́дӧ
980,tausend::NUM,tisuća,тӱже́м
981,und::CNJ,i,да
982,und::CNJ,i,ден
983,und::CNJ,te,да
984,und::CNJ,te,ден
985,oder::CNJ,ili,я
986,oder::CNJ,ili,а́ле
987,stehen::V,stajati,шога́ш
988,sitzen::V,sjediti,шинча́ш
989,liegen::V,ležati,кия́ш
990,hängen::V,visiti,кеча́ш
991,werden::V,postati,лия́ш
992,werden::V,činiti se,лия́ш
993,passieren::V,desiti se,лия́ш
994,passieren::V,dogoditi se,лия́ш
995,beginnen::V,početi,тӱҥгала́ш
996,enden::V,prestati,пыта́ш
997,enden::V,svršiti se,пыта́ш
998,wechseln::V,mijenjati se,вашталта́ш
999,aufgehen[Sonne]::V,izići,лекта́ш
1000,untergehen[Sonne]::V,zaći,шинча́ш
1001,scheinen[Sonne]::V,sijati,волгалта́ш
1002,donnern::V,grmjeti,кӱдырта́ш
1003,donnern::V,grmjeti,сургалта́ш
1004,wehen::V,duhati,пуа́ш
1005,strömen::V,strujati,шийалтара́ш
1006,fließen::V,teći,йога́ш
1007,sich drehen::V,obrtati se,пӧрда́ш
1008,sich drehen::V,vrtjeti se,пӧрда́ш
1009,schwanken::V,teturati,лӱҥга́ш
1010,schwanken::V,teturati,тайныла́ш
1011,schwanken::V,kolebati se,лӱҥга́ш
1012,schwanken::V,kolebati se,тайныла́ш
1013,schwingen::V,njihati,рӱпшалта́ш
1014,schwingen::V,titrati,рӱпшалта́ш
1015,fallen::V,padati,воза́ш
1016,fallen::V,padati,йӧрла́ш
1017,brennen::V,gorjeti,йӱла́ш
1018,rauchen::V,dimiti se,шикша́ш
1019,regnen::V,kišiti,йӱра́ш
1020,regnen::V,daždjeti,йӱра́ш
1021,gefrieren::V,smrznuti se,кылма́ш
1022,gefrieren::V,smrznuti se,ияҥа́ш
1023,tauen::V,kopnjeti,шула́ш
1024,tauen::V,kraviti se,шула́ш
1025,schmelzen::V,topiti se,лева́ш
1026,trocknen::V,sušiti se,кошка́ш
1027,sieden::V,kipjeti,шола́ш
1028,sieden::V,ključati,шола́ш
1029,faulen::V,gnjiti,шӱя́ш
1030,verfaulen::V,sagnjiti,шӱйы́н шуа́ш
1031,reißen::V,otrgnuti se,кӱрла́ш
1032,versinken::V,tonuti,пуре́н кая́ш
1033,versinken::V,propasti,пуре́н кая́ш
1034,vergehen::V,prolaziti,эрте́н кая́ш
1035,erscheinen::V,pojaviti se,толы́н лекта́ш
1036,verschwinden::V,nestati,йома́ш
1037,verschwinden::V,izgubiti se,йома́ш
1038,sinken::V,trgnuti,пуча́ш
1039,sinken::V,spustiti se,пуча́ш
1040,abnehmen::V,opasti,пуча́ш
1041,zunehmen::V,povećati se,шукема́ш
1042,steigen::V,uzići,нӧлталта́ш
1043,steigen::V,nadoći,нӧлталта́ш
1044,wachsen::V,rasti,кушка́ш
1045,glänzen::V,blistati,йылгыжа́ш
1046,glänzen::V,sjati se,йылгыжа́ш
1047,funkeln::V,svjetlucati,чолга́ш
1048,lärmen::V,bučati,рӱшка́ш
1049,lärmen::V,galamiti,рӱшка́ш
1050,läuten::V,zvoniti,мура́ш
1051,klingeln::V,zvoniti,йыҥгырта́ш
1052,klirren::V,zvečati,чылдыртата́ш
1053,brausen::V,hujati,лӱшка́ш
1054,rauschen::V,šumiti,лыжга́ш
1055,rauschen::V,šuškati,лыжга́ш
1056,klingen::V,zvučati,йоҥга́ш
1057,bellen::V,lajati,опта́ш
1058,heulen::V,zavijati,урмыжа́ш
1059,blasen::V,puhati,пуала́ш
1060,pfeifen::V,fućkati,шӱ́шкаш
1061,schreien::V,vikati,кычкыра́ш
1062,schreien::V,kričati,кычкыра́ш
1063,stöhnen::V,stenjati,йыҥыса́ш
1064,zittern::V,drhtati,чытыра́ш
1065,zittern::V,trepetati,чытыра́ш
1066,leben::V,živjeti,ила́ш
1067,geboren werden::V,roditi se,шоча́ш
1068,atmen::V,disati,шӱла́ш
1069,trinken::V,piti,йӱа́ш
1070,essen::V,jesti,кочка́ш
1071,schlucken::V,gutati,нела́ш
1072,müde werden::V,umoriti se,ноя́ш
1073,einschlafen::V,usnuti,мале́н колта́ш
1074,einschlafen::V,zaspati,мале́н колта́ш
1075,schlafen::V,spati,мала́ш
1076,aufwachen::V,probuditi se,помыжалта́ш
1077,aufstehen::V,ustati,кынела́ш
1078,sich erholen::V,odmoriti se,кана́ш
1079,krank werden::V,oboljeti se,черлане́н воза́ш
1080,krank werden::V,razboljeti se,черлане́н воза́ш
1081,krank sein::V,bolovati,черлане́н кия́ш
1082,schmerzen::V,boljeti,коршта́ш
1083,husten::V,kašljati,кокыра́ш
1084,genesen::V,ozdraviti,тӱрла́ш
1085,genesen::V,ozdraviti,тазаҥа́ш
1086,genesen::V,oporaviti se,тӱрла́ш
1087,genesen::V,oporaviti se,тазаҥа́ш
1088,sterben::V,umrijeti,кола́ш
1089,umkommen::V,skapati,вуй йома́ш
1090,sich bewegen::V,gibati se,кошта́ш
1091,sich bewegen::V,kretati se,кошта́ш
1092,sich rühren::V,maknuti se,тарвана́ш
1093,sich erheben::V,dići se,кынела́ш
1094,sich setzen::V,sjesti,шинча́ш
1095,hinfallen::V,pasti,йӧрла́ш
1096,laufen::V,hodati,кошта́ш
1097,schreiten::V,stupati,ошкыла́ш
1098,spazierengehen::V,šetati se,гуля́яш
1099,eilen::V,hitati,вашка́ш
1100,sich beeilen::V,požuriti se,вашкешта́ш
1101,sausen::V,juriti,юлтка́ш
1102,rennen::V,trčati,куржтала́ш
1103,springen::V,skakati,тӧршта́ш
1104,klettern::V,popeti se,кӱза́ш
1105,klettern::V,penjati se,кӱза́ш
1106,schaukeln::V,ljuljati se,лӱҥгалта́ш
1107,kriechen::V,puzati,нушка́ш
1108,kriechen::V,gmizati,нушка́ш
1109,schwimmen::V,plivati,ия́ш
1110,tauchen::V,roniti,шуҥгалта́ш
1111,tauchen::V,gnjuriti,шуҥгалта́ш
1112,rudern::V,veslati,удыра́ш
1113,fahren::V,voziti se,кудала́ш
1114,fliegen::V,letjeti,чоҥешта́ш
1115,fliegen::V,lijetati,чоҥешта́ш
1116,gehen::V,ići,кая́ш
1117,weggehen::V,otići,кораҥа́ш
1118,abfahren::V,krenuti,лекта́ш
1119,abfahren::V,otputovati,лекта́ш
1120,anhalten::V,stati,чарна́ш
1121,anhalten::V,zaustaviti,чарна́ш
1122,hineingehen::V,ulaziti,пура́ш
1123,eintreten::V,ući,пура́ш
1124,kommen::V,doći,тола́ш
1125,ankommen::V,stići,шуа́ш
1126,zurückkommen::V,vratiti se,пӧртыла́ш
1127,zurückkommen::V,povratiti se,пӧртыла́ш
1128,bleiben::V,ostati,кода́ш
1129,warten::V,čekati,вуча́ш
1130,erwarten::V,očekivati,вуча́ш
1131,suchen::V,tražiti,кычала́ш
1132,finden::V,naći,муа́ш
1133,versuchen::V,pokušati,толаша́ш
1134,vorbereiten::V,spremiti,ямдыла́ш
1135,vorbereiten::V,pripremiti,ямдыла́ш
1136,lieben::V,voljeti,йӧрата́ш
1137,mögen::V,voljeti,йӧрата́ш
1138,lachen::V,smijati se,воштыла́ш
1139,rühren::V,taknuti,ку́мыл тарвата́ш
1140,weinen::V,plakati,шорта́ш
1141,schimpfen::V,psovati,каргаша́ш
1142,sich ärgern::V,ljutiti se,сыра́ш
1143,sich fürchten::V,bojati se,лӱда́ш
1144,fürchten::V,bojati se,лӱда́ш
1145,fliehen::V,pobjeći,куржа́ш
1146,flüchten::V,utjeći,куржа́ш
1147,sehen::V,vidjeti,ужа́ш
1148,anschauen::V,ogledati,онча́ш
1149,ansehen::V,gledati,эскера́ш
1150,hören::V,čuti,кола́ш
1151,zuhören::V,slušati,колышта́ш
1152,probieren::V,probati,тамла́ш
1153,riechen::V,osjećati miris,ӱпшынча́ш
1154,fühlen::V,osjećati,шижа́ш
1155,scheinen::V,činiti se,чуча́ш
1156,zu sehen sein::V,biti vidljiv,коя́ш
1157,vernehmen::V,saznati,кола́ш
1158,frieren::V,zima je,кылма́ш
1159,tun::V,raditi,ышта́ш
1160,können::V,moći,мошта́ш
1161,wollen::V,htjeti,тӱна́ш
1162,anfangen::V,početi,тӱҥала́ш
1163,beenden::V,svršiti,пытара́ш
1164,beenden::V,dovršiti,пытара́ш
1165,aufhören::V,prestati,чарна́ш
1166,gelingen::V,uspjeti,сай лекта́ш
1167,geraten::V,desiti se,лекта́ш
1168,öffnen::V,otvoriti,поча́ш
1169,schließen::V,zatvoriti,петыра́ш
1170,stellen::V,metnuti,шында́ш
1171,stellen::V,postaviti,шында́ш
1172,setzen::V,posaditi,шында́ш
1173,legen::V,polagati,опта́ш
1174,legen::V,polagati,пышта́ш
1175,berühren::V,doticati,тӱка́ш
1176,berühren::V,dodirivati,тӱка́ш
1177,verbinden::V,spojiti,пида́ш
1178,verbinden::V,zavezati,пида́ш
1179,bedecken::V,pokriti,леведа́ш
1180,aufhängen::V,objesiti,сака́ш
1181,anzünden::V,upaliti,чӱкта́ш
1182,anzünden::V,zapaliti,чӱкта́ш
1183,aufheben::V,podići,нӧлтала́ш
1184,aufheben::V,podignuti,нӧлтала́ш
1185,zurücklassen::V,ostaviti,кода́ш
1186,zurücklassen::V,pustiti natrag,кода́ш
1187,verlieren::V,izgubiti,йомдара́ш
1188,fallen lassen::V,ispustiti,воза́ш
1189,machen::V,uraditi,ышта́ш
1190,machen::V,načiniti,ышта́ш
1191,machen::V,napraviti,ышта́ш
1192,herstellen::V,proizvesti,ямдыла́ш
1193,bauen::V,graditi,чоҥа́ш
1194,reparieren::V,popraviti,ачала́ш
1195,verbessern::V,poboljšati,саемда́ш
1196,ändern::V,promijeniti,весемда́ш
1197,graben::V,kopati,кӱнча́ш
1198,graben::V,kopkati,кӱнча́ш
1199,beugen::V,saviti,пӱгырта́ш
1200,biegen::V,saviti,лывырта́ш
1201,biegen::V,sagnuti,лывырта́ш
1202,drehen::V,vrtjeti,пӱтыра́ш
1203,wenden::V,obrnuti,ирала́ш
1204,umdrehen::V,okrenuti,савырала́ш
1205,umdrehen::V,prevŕnuti,савырала́ш
1206,heben::V,dizati,нӧлта́ш
1207,hochheben::V,dignuti,нӧлта́ш
1208,ergreifen::V,uhvatiti,руалта́ш
1209,ergreifen::V,prihvatiti,руалта́ш
1210,halten::V,držati,куча́ш
1211,drücken::V,pritiskivati,иша́ш
1212,drücken::V,pritiskivati,темда́ш
1213,schieben::V,gurati,шӱкала́ш
1214,kratzen::V,česati,удыра́ш
1215,kratzen::V,grepsti,удыра́ш
1216,lecken::V,lizati,нула́ш
1217,beißen::V,ujesti,пура́ш
1218,beißen::V,gristi,пура́ш
1219,abreißen::V,otkinuti,кӱрла́ш
1220,abschneiden::V,odrezati,пӱчка́ш
1221,binden::V,vezati,кылда́ш
1222,stecken::V,turiti,шуралта́ш
1223,brechen::V,slomiti,тодышта́ш
1224,klopfen::V,lupati,кыра́ш
1225,klopfen::V,kucati,кыра́ш
1226,hauen::V,tući,тӱя́ш
1227,hauen::V,udarati,тӱя́ш
1228,kleben::V,lijepiti,клеитла́ш
1229,reiben::V,trti,йыга́ш
1230,reiben::V,trti,туржала́ш
1231,streichen::V,namazati,шӱра́ш
1232,schleifen::V,brusiti,шума́ш
1233,schleifen::V,brusiti,яна́ш
1234,schneiden::V,rezati,пӱчка́ш
1235,rütteln::V,drmati,рӱза́ш
1236,schütteln::V,tresti,почка́ш
1237,schwenken::V,mahati,рӱза́ш
1238,schütten::V,sipati,опта́ш
1239,schütten::V,lijevati,опта́ш
1240,füllen::V,napuniti,тема́ш
1241,einwickeln::V,umotati,вӱдыла́ш
1242,einwickeln::V,zamotati,вӱдыла́ш
1243,tragen::V,nositi,нумала́ш
1244,schleppen::V,tegliti,шӱдыра́ш
1245,ziehen::V,vući,шупша́ш
1246,aufbewahren::V,čuvati,арала́ш
1247,werfen::V,bacati,шуа́ш
1248,werfen::V,bacati,кышка́ш
1249,fangen::V,loviti,куча́ш
1250,fangen::V,hvatati,куча́ш
1251,packen::V,ščepati,руалта́ш
1252,packen::V,zgrabiti,руалта́ш
1253,verstecken::V,sakriti,тоя́ш
1254,teilen::V,podijeliti,пӧла́ш
1255,schicken::V,slati,колта́ш
1256,bringen::V,donijeti,конда́ш
1257,hinzufügen::V,dodati,ешара́ш
1258,hinzufügen::V,pridati,ешара́ш
1259,bekommen::V,dobiti,нала́ш
1260,erhalten::V,primiti,нала́ш
1261,nehmen::V,uzeti,нала́ш
1262,wählen::V,izabrati,сайла́ш
1263,auswählen::V,odabrati,таҥгла́ш
1264,bewahren::V,sačuvati,сакла́ш
1265,behindern::V,smetati,чаракла́ш
1266,verderben::V,pokvariti,пужа́ш
1267,beschädigen::V,oštetiti,пужа́ш
1268,zerbrechen::V,razbiti,пудырта́ш
1269,zerbrechen::V,prelomiti,пудырта́ш
1270,zerreißen::V,poderati,кӱрла́ш
1271,zerreißen::V,rastrgnuti,кӱрла́ш
1272,zerstören::V,razoriti,шалата́ш
1273,zerstören::V,razrušiti,шалата́ш
1274,verbrennen::V,spaliti,йӱлата́ш
1275,verbrennen::V,sagorjeti,йӱлата́ш
1276,geben::V,dati,пуа́ш
1277,reichen::V,pružiti,пуа́ш
1278,schenken::V,darivati,пӧлекла́ш
1279,versprechen::V,obećati,сӧра́ш
1280,wünschen::V,željeti,тылана́ш
1281,loben::V,hvaliti,мокта́ш
1282,küssen::V,ljubiti,шупшала́ш
1283,wiegen::V,njihati,рӱпша́ш
1284,wiegen::V,ljuljati,рӱпша́ш
1285,zudecken::V,pokriti,леведа́ш
1286,wecken::V,probuditi,помыжалтара́ш
1287,zeigen::V,pokazati,ончыкта́ш
1288,führen::V,voditi,вӱда́ш
1289,lehren::V,učiti,туныкта́ш
1290,unterrichten::V,poučiti,туныкта́ш
1291,aufziehen::V,uzgajati,орышта́ш
1292,leiten::V,upravljati,вӱда́ш
1293,leiten::V,upravljati,вуйлата́ш
1294,antreiben::V,natjeravati,поктыла́ш
1295,lassen::V,dati,-та́ш
1296,einladen::V,pozvati,ӱжа́ш
1297,vereinigen::V,ujediniti,иктешла́ш
1298,besuchen::V,posjetiti,то́лын кая́ш
1299,treffen::V,sresti,вашлия́ш
1300,sich versammeln::V,okupiti se,погына́ш
1301,sich versammeln::V,okupiti se,чумырга́ш
1302,spielen::V,igrati se,мода́ш
1303,singen::V,pjevati,мура́ш
1304,tanzen::V,plesati,кушта́ш
1305,sich trennen::V,razići se,ойырла́ш
1306,verlassen::V,ostaviti,кудалта́ш
1307,verlassen::V,napustiti,кудалта́ш
1308,retten::V,spasiti,утара́ш
1309,bewachen::V,čuvati,орола́ш
1310,bewachen::V,stražariti,орола́ш
1311,schützen::V,čuvati,арала́ш
1312,verteidigen::V,obraniti,арала́ш
1313,sich schlagen::V,biti se,кредала́ш
1314,sich schlagen::V,udariti se,кредала́ш
1315,schießen::V,pucati,лӱя́ш
1316,schießen::V,strijeljati,лӱя́ш
1317,siegen::V,pobijediti,сеҥа́ш
1318,ärgern::V,ljutiti,сырыкта́ш
1319,schlagen::V,biti,пера́ш
1320,schlagen::V,udariti,пера́ш
1321,treten::V,šutnuti,тошка́ш
1322,stechen::V,ubosti,кера́ш
1323,stoßen::V,gurnuti,шӱкала́ш
1324,stehlen::V,ukrasti,шолышта́ш
1325,stören::V,smetati,мешая́ш
1326,belästigen::V,smetati,толаштара́ш
1327,belästigen::V,dosaditi,толаштара́ш
1328,verbergen::V,skriti,шылта́ш
1329,täuschen::V,obmanuti,ондала́ш
1330,betrügen::V,prevarati,ондала́ш
1331,töten::V,ubiti,пушта́ш
1332,wohnen::V,stanovati,ила́ш
1333,arbeiten::V,raditi,пашалана́ш
1334,arbeiten::V,raditi,паша́м ышта́ш
1335,sammeln::V,sabrati,пога́ш
1336,pflücken::V,ubrati,кӱра́ш
1337,jagen::V,loviti,сонарла́ш
1338,fischen::V,ribati,кол куча́ш
1339,fischen::V,loviti ribu,кол куча́ш
1340,fassen::V,uloviti,куча́ш
1341,hüten::V,pasti,кӱта́ш
1342,treiben::V,goniti,покта́ш
1343,anbinden::V,privezati,йолышта́ш
1344,füttern::V,hraniti,пукша́ш
1345,melken::V,musti,лӱшта́ш
1346,hacken::V,sjeckati,руа́ш
1347,gießen::V,politi,шава́ш
1348,reifen::V,sazreti,кӱа́ш
1349,zubereiten::V,prigotoviti,ямдыла́ш
1350,kochen::V,kuhati,шолта́ш
1351,backen::V,peći,кӱкташ
1352,braten::V,peći,пуштыла́ш
1353,braten::V,peći,жаритла́ш
1354,braten::V,pržiti,пуштыла́ш
1355,braten::V,pržiti,жаритла́ш
1356,umrühren::V,promiješati,луга́ш
1357,stricken::V,plesti,пида́ш
1358,nähen::V,šiti,урга́ш
1359,färben::V,obojiti,чиялта́ш
1360,reinigen::V,očistiti,эрыкта́ш
1361,reinigen::V,počistiti,эрыкта́ш
1362,waschen::V,prati,мушка́ш
1363,abwischen::V,otrti,ӱшта́ш
1364,spülen::V,isprati,шӱалта́ш
1365,spülen::V,oplakati,шӱалта́ш
1366,fegen::V,mesti,ӱшта́ш
1367,fegen::V,pomesti,ӱшта́ш
1368,kehren::V,mesti,ӱшта́ш
1369,baden::V,kupati se,йӱштыла́ш
1370,sich waschen::V,umiti se,мушкылта́ш
1371,sich waschen::V,prati se,мушкылта́ш
1372,ausziehen::V,svući,кудаша́ш
1373,anziehen::V,obući,чия́ш
1374,sich anziehen::V,obući se,чия́ш
1375,kämmen::V,češljati,шера́ш
1376,schmücken::V,uresiti,тӱзата́ш
1377,schmücken::V,uresiti,чеверта́ш
1378,schmücken::V,nakititi,тӱзата́ш
1379,schmücken::V,nakititi,чеверта́ш
1380,sagen::V,reći,ойла́ш
1381,sagen::V,reći,каласа́ш
1382,sagen::V,kazati,ойла́ш
1383,sagen::V,kazati,каласа́ш
1384,sprechen::V,govoriti,кутыра́ш
1385,reden::V,govoriti,мутлана́ш
1386,reden::V,besjediti,мутлана́ш
1387,sich unterhalten::V,razgovarati se,кутыра́ш
1388,fragen::V,pitati,йода́ш
1389,bitten::V,moliti,йода́ш
1390,erzählen::V,ispričati,ойла́ш
1391,erzählen::V,pripovjediti,ойла́ш
1392,mitteilen::V,saopćiti,увертара́ш
1393,nennen::V,nazvati,лӱмда́ш
1394,rufen::V,zvati,ӱжа́ш
1395,rufen::V,dozvati,ӱжа́ш
1396,prahlen::V,hvalisati se,моктана́ш
1397,übersetzen::V,prevesti,кусара́ш
1398,denken::V,misliti,шона́ш
1399,glauben::V,vjerovati,ӱшана́ш
1400,bemerken::V,zapaziti,шижа́ш
1401,bemerken::V,primijetiti,шижа́ш
1402,erkennen::V,prepoznati,пала́ш
1403,begreifen::V,pojmiti,ыҥла́ш
1404,begreifen::V,shvatiti,ыҥла́ш
1405,verstehen::V,razabrati,умыла́ш
1406,lernen::V,učiti se,тунема́ш
1407,wissen::V,znati,шинча́ш
1408,sich erinnern an::V,sjetiti se,шарна́ш
1409,vergessen::V,zaboraviti,монда́ш
1410,messen::V,mjeriti,виса́ш
1411,zählen::V,brojiti,шотла́ш
1412,rechnen::V,računati,шотла́ш
1413,lesen::V,čitati,луда́ш
