,Concept_ID,cv,kn
1034,brechen::V,хуҫ,ಮುರಿ
1035,klopfen::V,такка,ತಟ್ಟು
1036,hauen::V,шакка,ಹೊಡೆ
1037,kleben::V,ҫыпӑҫтар,ಅಂಟಿಸು
1038,reiben::V,сӑтӑр,ಉಜ್ಜು
1039,streichen::V,сӗр,ಹರಡು
1040,schleifen::V,хӑйра,ಮಸೆ
1041,schneiden::V,кас,ಕತ್ತರಿಸು
1042,rütteln::V,лӑка,ಕುಲುಕಿಸು
1043,rütteln::V,силлентер,ಕುಲುಕಿಸು
1044,schütteln::V,лӑка,ಅಲುಗಿಸು
1045,schütteln::V,силлентер,ಅಲುಗಿಸು
1046,schwenken::V,сулла,ತೂಗಾಡು
1047,schütten::V,тултар,ಎರೆ
1048,füllen::V,тултар,ತುಂಬಿಸು
1049,einwickeln::V,чӗрке,ಹೊದಿಸು
1050,tragen::V,ҫӗкле,ಹೊರು
1051,schleppen::V,сӗтӗр,ಜಗ್ಗು
1052,ziehen::V,тӑс,ಎಳೆ
1053,aufbewahren::V,усра,ಇಟ್ಟುಕೊ
1054,werfen::V,пӑрах,ಎಸೆ
1055,fangen::V,тыт,ಹಿಡಿ
1056,packen::V,тыт,ಸೆಳೆ
1057,verstecken::V,пытарса хур,ಮುಚ್ಚಿಡು
1058,teilen::V,уйӑр,ವಿಭಜಿಸು
1059,teilen::V,пайла,ವಿಭಜಿಸು
1060,schicken::V,яр,ಕಳುಹಿಸು
1061,bringen::V,кӳр,ತರು
1062,hinzufügen::V,хуш,ಕೂಡಿಸು
1063,bekommen::V,ил,ಸಂಪಾದಿಸು
1064,bekommen::V,туян,ಸಂಪಾದಿಸು
1065,erhalten::V,ил,ಪಡೆ
1066,erhalten::V,туян,ಪಡೆ
1067,nehmen::V,ил,ಹಿಡಿ
1068,wählen::V,суйла,ಆರಿಸು
1069,auswählen::V,суйла,ಆಯಿ
1070,bewahren::V,упра,ರಕ್ಷಿಸಿಡು
1071,behindern::V,кансӗрле,ಅಡ್ಡಿಮಾಡು
1072,behindern::V,чӑрмантар,ಅಡ್ಡಿಮಾಡು
1073,verderben::V,пӑс,ಕೆಡಿಸು
1074,beschädigen::V,пӑс,ಹಾಳುಮಾಡು
1075,zerbrechen::V,ват,ಮುರಿ
1076,zerbrechen::V,ҫӗмӗр,ಮುರಿ
1077,zerreißen::V,ҫур,ಸೀಳು
1078,zerstören::V,иш,ಅಳಿಸು
1079,verbrennen::V,ҫунтар,ಸುಡು
1080,geben::V,пар,ಕೊಡು
1081,reichen::V,пар,ಕೊಡು
1082,schenken::V,парнеле,ಅರ್ಪಿಸು
1083,versprechen::V,тума пул,ವಾಗ್ದಾನಮಾಡು
1084,versprechen::V,сӑмах пар,ವಾಗ್ದಾನಮಾಡು
1085,wünschen::V,сун,ಬಯಸು
1086,loben::V,ырла,ಹೊಗಳು
1087,küssen::V,чуп ту,ಚುಂಬಿಸು
1088,wiegen::V,сиктер,ತೂಗು
1089,wiegen::V,силле,ತೂಗು
1090,zudecken::V,вит,ಹಾಸು
1091,wecken::V,вӑрат,ಎಬ್ಬಿಸು
1092,zeigen::V,кӑтарт,ತೋರಿಸು
1093,führen::V,илсе пыр,ದಾರಿತೋರಿಸು
1094,führen::V,ҫавӑтса пыр,ದಾರಿತೋರಿಸು
1095,lehren::V,вёрент,ಕಲಿಸು
1096,unterrichten::V,вёрент,ಬೋಧಿಸು
1097,aufziehen::V,вӗрент,ಸಲಹು
1098,leiten::V,тытса пыр,ಮುಂದಾಳಾಗಿರು 
1099,antreiben::V,васкат,ಓಡಿಸು
1100,lassen::V,пусахла,ಮಾಡಲುಬಿಡು
1101,lassen::V,хуш,ಮಾಡಲುಬಿಡು
1102,einladen::V,чӗн,ಆಹ್ವಾನಿಸು
1103,vereinigen::V,пӗрлештер,ಒಂದಾಗು
1104,besuchen::V,ҫит,ಭೇಟಿಯಾಗು
1105,besuchen::V,кӗрсе кур,ಭೇಟಿಯಾಗು
1106,treffen::V,тӗл пул,ಸಂಧಿಸು
1107,sich versammeln::V,пуҫтарӑн,ನೆರೆ
1108,spielen::V,выля,ಆಡು
1109,singen::V,юрла,ಹಾಡು
1110,tanzen::V,ташла,ಕುಣಿ
1111,sich trennen::V,уйрӑл,ಪ್ರತ್ಯೇಮಾಡು
1112,verlassen::V,хӑвар,ಕಳೆ
1113,retten::V,ҫӑл,ರಕ್ಷಿಸು
1114,bewachen::V,хуралла,ಕಾಪಾಡು
1115,schützen::V,сыхла,ಸಂರಕ್ಷಿಸು
1116,verteidigen::V,хӳтӗле,ಕಾಪಿಡು
1117,sich schlagen::V,ҫапӑҫ,ಕಿತ್ತಾಟ
1118,schießen::V,пер,ಎಸೆ
1119,siegen::V,ҫӗн,ಗೆಲ್ಲು
1120,siegen::V,ҫӗнтер,ಗೆಲ್ಲು
1121,ärgern::V,тарӑхтар,ರೇಗಿಸು
1122,ärgern::V,ҫиллентер,ರೇಗಿಸು
1123,schlagen::V,ҫап,ಹೊಡೆ
1124,treten::V,тап,ಒದೆ
1125,stechen::V,чик,ಚುಚ್ಚು
1126,stoßen::V,чыш,ತಳ್ಳು
1127,stehlen::V,вӑрла,ಕದಿ
1128,stören::V,кансӗрле,ಕತಕು
1129,belästigen::V,аптӑрат,ತೊಂದರೆ
1130,belästigen::V,хупла,ತೊಂದರೆ
1131,verbergen::V,пытар,ಮರೆಮಾಜು
1132,täuschen::V,суй,ಠಕ್ಕಿಸು
1133,betrügen::V,ултала,ವಂಚಿಸು
1134,töten::V,вӗлер,ಕೊಲ್ಲು
1135,wohnen::V,чуна пар,ವಾಸಿಸು
1136,wohnen::V,парӑнса тӑр,ವಾಸಿಸು
1137,arbeiten::V,ӗҫле,ಕೆಲಸ ಮಾಡು
1138,sammeln::V,пух,ಸಂಚಯಿಸು
1139,pflücken::V,тат,ಬಿಡಿಸು
1140,jagen::V,сунара ҫӳре,ಬೇಟೆಯಾಡು
1141,fischen::V,пулӑ тыт,ಮೀನು ಹಿಡಿ
1142,fassen::V,тыт,ಹಿಡಿ
1143,hüten::V,кӗт,ಗುಂಪುಸೇರಿಸು
1144,treiben::V,хӑвала,ದಬ್ಬು
1145,anbinden::V,кӑкар,ಬಿಗಿ
1146,füttern::V,ҫитер,ಮೇಯಿಸು
1147,melken::V,су,ಹಾಲು ಕರೆ
1148,hacken::V,вакла,ತುಂಡರಿಸು
1149,gießen::V,шӑвар,ನೀರುಹಾಕು
1150,reifen::V,пиҫ,ಕಳಿ
1151,zubereiten::V,пӗҫер,ಅಡಿಗೆಮಾಡು
1152,kochen::V,пӗҫер,ಅಡು
1153,backen::V,пӗҫер,ಬೇಯಿಸು
1154,braten::V,ӑшала,ಕರಿ
1155,umrühren::V,хутӑштар,ಕಲಕು
1156,stricken::V,ҫых,ಹೆಣೆ
1157,nähen::V,ҫӗле,ಹೊಲಿ
1158,färben::V,пӗвет,ಬಣ್ಣ ಹತ್ತು
1159,reinigen::V,тасат,ಸ್ವಚ್ಛಮಾಡು
1160,waschen::V,ҫу,ತೊಳೆ
1161,abwischen::V,шӑл,ಒರಸು
1162,spülen::V,чӳхе,ಗಲಬರಿಸು
1163,fegen::V,шӑл,ಗುಡಿಸು
1164,kehren::V,шӑл,ಗುಡಿಸು
1165,baden::V,шыва кӗр,ಸ್ನಾನಮಾಡು
1166,sich waschen::V,ҫӑвӑн,ತೊಳೆ
1167,ausziehen::V,салан,ಬಿಚ್ಚು
1168,anziehen::V,тӑхӑн,ಹಾಕು
1169,sich anziehen::V,тӑхӑн,ಹಾಕು
1170,kämmen::V,тура,ಬಾಚು
1171,schmücken::V,илемлет,ಅಲಂಕರಿಸು
1172,sagen::V,те,ಹೇಳು
1173,sprechen::V,кала,ನುಡಿ
1174,reden::V,сӑмахла,ನುಡಿ
1175,reden::V,калаҫ,ನುಡಿ
1176,sich unterhalten::V,пупле,ಹರಟೆ ಹೊಡಿ
1177,fragen::V,ыйт,ವಿಚಾರಿಸು
1178,bitten::V,ыйт,ಬೇಡು
1179,erzählen::V,каласа пар,ಹೇಳು
1180,mitteilen::V,пӗлтер,ತಿಳಿಸು
1181,mitteilen::V,хыпарла,ತಿಳಿಸು
1182,nennen::V,те,ಹೆಸರಿಡು
1183,nennen::V,чӗн,ಹೆಸರಿಡು
1184,rufen::V,чӗн,ಕರೆ
1185,prahlen::V,мухтан,ಜಂಬ ಕೊಚ್ಚು
1186,prahlen::V,вӗҫкӗнлен,ಜಂಬ ಕೊಚ್ಚು
1187,übersetzen::V,куҫар,ಭಾಷಾಂತರಿಸು
1188,denken::V,шухӑшла,ಯೋಚಿಸು
1189,glauben::V,ӗнен,ನಂಬು
1190,bemerken::V,асӑрха,ಗಮನಿಸು
1191,erkennen::V,палла,ಗುರುತುಹಿಡಿ
1192,begreifen::V,ӑнлан,ಗ್ರಹಿಸು
1193,verstehen::V,пӗл,ಅರ್ಥಮಾಡಿಕೊ
1194,lernen::V,вӗрен,ಕಲಿ
1195,wissen::V,пӗл,ಅರಿ
1196,wissen::V,ӑнкар,ಅರಿ
1197,sich erinnern an::V,аса ил,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1198,vergessen::V,ман,ಮರೆತುವಿಡು
1199,vergessen::V,манса кай,ಮರೆತುವಿಡು
1200,messen::V,виҫ,ಅಳೆ
1201,zählen::V,шутла,ಗಣಿಸು
1202,rechnen::V,шутла,ಲೆಕ್ಕ ಹಾಕು
1203,lesen::V,вула,ಓದು
1204,malen::V,ӳкер,ಬಿಡಿಸು
1205,zeichnen::V,ӳкер,ಬಿಡಿಸು
1206,schreiben::V,ҫыр,ಬರೆ
1207,besitzen::V,тыт,ಒಡೆಯನಾಗಿರು
1208,kaufen::V,ил,ಕೊಳ್ಳು
1209,kaufen::V,туян,ಕೊಳ್ಳು
1210,verkaufen::V,сут,ಕೊಡು
1211,bezahlen::V,тӳле,ಬೆಲೆತೆರು
1212,zahlen::V,тӳле,ಹಣವನ್ನುಕೊಡು
1213,beherrschen::V,тыт,ಅಧಿಕಾರ ನಡೆಸು
1214,ertragen::V,тӳс,ಸಹಿಸು
1215,Bauch::N,,ಹೊಟ್ಟೆ
