,Concept_ID,mn,sl
791,wahr::A,үнэн,resníčen
792,wahr::A,жинхэнэ,resníčen
793,alt::A,хуучин,stàr
794,neu::A,шинэ,nòv
795,ehemalig::A,агсан,nekdánji
796,ehemalig::A,байсан,nekdánji
797,alt[Lebewesen]::A,өвгөн,stàr
798,alt[Lebewesen]::A,хижээл,stàr
799,jung::A,залуу,mlád
800,arm::A,ядуу,ubóg
801,arm::A,ядуу,réven
802,reich::A,баян,bogàt
803,reich::A,баялаг,bogàt
804,bekannt::A,танил,znán
805,berühmt::A,цуутай,sláven
806,berühmt::A,цуутай,znamenít
807,berühmt::A,алдартай,sláven
808,berühmt::A,алдартай,znamenít
809,fremd::A,харь,túj
810,fremd::A,гадаад,túj
811,verschieden::A,ондоо,razlíčen
812,verschieden::A,янз янзын,razlíčen
813,nah::A,ойрын,blížnji
814,nah::A,дөтийн,blížnji
815,fern::A,холын,dáleč
816,linker::A,буруу,lévi
817,rechter::A,баруун,désni
818,anderer::A,өөр,drúgi
819,anderer::A,нөгөө,drúgi
820,erster::A,нэгдэх,pŕvi
821,erster::A,нэгдүгээр,pŕvi
822,zweiter::A,хоёрдугаар,drúgi
823,dritter::A,гуравдугаар,trétji
824,letzter::A,сүүлийн,poslédnji
825,allein::ADV,ганцаараа,sám
826,auf einmal::ADV,нэгмөсөн,obênem
827,zusammen::ADV,цуг,skúpaj
828,zusammen::ADV,хамт,skúpaj
829,lange::ADV,удаан,dólgo
830,plötzlich::ADV,гэнэт,náglo
831,plötzlich::ADV,гэнэт,nenádoma
832,sofort::ADV,дороо,prècej
833,später::ADV,дараа,poznêje
834,jetzt::ADV,өнөө,zdàj
835,heute::ADV,өнөө,dánes
836,heute::ADV,өнөөдөр,dánes
837,morgen::ADV,маргааш,jútri
838,morgen::ADV,маргаадар,jútri
839,bald::ADV,түргэн,kmálu
840,bald::ADV,удахгүй,kmálu
841,dann::ADV,хожим,nató
842,dann::ADV,тэгээд,nató
843,gestern::ADV,өчигдөр,včéraj
844,einst::ADV,нэг,nékdaj
845,damals::ADV,тэгэхэд,tedàj
846,damals::ADV,тэгэхэд,takràt
847,danach::ADV,тэгээд,potèm
848,danach::ADV,дараа нь,potèm
849,vorher::ADV,урьд,poprèj
850,zuerst::ADV,анх,spŕva
851,zuerst::ADV,эхлээд,spŕva
852,einmal::ADV,нэг удаа,ênkrat
853,manchmal::ADV,хааяа,včásih
854,manchmal::ADV,заримдаа,včásih
855,oft::ADV,олонтоо,pogósto
856,immer::ADV,байнга,védno
857,immer::ADV,байнга,zméraj
858,niemals::ADV,хэзээ ч,nikdàr
859,niemals::ADV,хэдийд ч,nikdàr
860,hier::ADV,энд,tù
861,hier::ADV,энд,túkaj
862,hierhin::ADV,нааш,sèmkaj
863,von hier::ADV,эндээс,od tú
864,dort::ADV,тэнд,tàm
865,dorthin::ADV,тийш,tjà
866,geradeaus::ADV,шулуун,rávno napréj
867,vorwärts::ADV,урагшаа,napréj
868,rückwärts::ADV,буцаан,zádaj
869,rückwärts::ADV,сөөргөө,zádaj
870,zurück::ADV,буцаж,nazáj
871,zurück::ADV,гэдрэг,nazáj
872,unten::ADV,дор,dôli
873,unten::ADV,дор,spôdaj
874,hinab::ADV,уруу,dôl
875,oben::ADV,дээр,gôri
876,oben::ADV,дээр,zgôraj
877,hinauf::ADV,өөд,gôr
878,hinauf::ADV,дээш,gôr
879,überall::ADV,хааяагүй,povsód
880,überall::ADV,энд тэндгүй,povsód
881,nicht::ADV,эс,ne
882,nicht::ADV,-гүй,ne
883,ein wenig::ADV,жаахан,málo
884,kaum::ADV,арай,kómaj
885,kaum::ADV,арай гэж,kómaj
886,sehr::ADV,тун,zeló
887,so::ADV,тэгж,takó
888,so::ADV,ингээд,takó
889,noch::ADV,дахин,še
890,noch::ADV,дахиад,še
891,nur::ADV,зөвхөн,samó
892,nur::ADV,гагцхүү,samó
893,schon::ADV,нэгэнт,žè
894,wieder::ADV,дахин,spét
895,wieder::ADV,дахиад,spét
896,vergebens::ADV,хий,zamàn
897,vergebens::ADV,хий,zastónj
898,vor::PRP,өмнө,pred
899,hinter::PRP,ард,za
900,unter::PRP,доор,pod
901,durch::PRP,дундуур,skózi
902,neben::PRP,хажууд,kràj
903,neben::PRP,хажууд,póleg
904,zwischen::PRP,завсар,med
905,zwischen::PRP,завсар,izmed
906,zwischen::PRP,хооронд,med
907,zwischen::PRP,хооронд,izmed
908,wegen::PRP,төлөө,zarádi
909,wegen::PRP,дээрээс,zarádi
910,dies::PRN,энэ,tó
911,das::PRN,тэр,tó
912,alles::PRN,цөм,vsè
913,alles::PRN,бүгд,vsè
914,ich::PRN,би,jàz
915,du::PRN,чи,tí
916,er::PRN,тэр,òn
917,er::PRN,тэр хүн,òn
918,wir::PRN,бид,mí
919,ihr::PRN,та нар,ví
920,sie::PRN,тэд,ôni
921,was::FPRN,юу,káj
922,wer::FPRN,хэн,kdó
923,wo::FADV,хаа,kjé
924,wo::FADV,хаана,kjé
925,wohin::FADV,хааш,kám
926,wohin::FADV,хаана,kám
927,wie::FADV,яаж,kakó
928,wie::FADV,хэрхэн,kakó
929,warum::FADV,юунд,zakáj
930,warum::FADV,яагаад,zakáj
931,wieviel::FNUM,хэдий,kóliko
932,wieviel::FNUM,хэд,kóliko
933,eins::NUM,нэг,êden
934,zwei::NUM,хоёр,dvá
935,drei::NUM,гурав,trí
936,vier::NUM,дөрөв,štíri
937,fünf::NUM,тав,pét
938,sechs::NUM,зургаа,šést
939,sieben::NUM,долоо,sédem
940,acht::NUM,найм,ósem
941,neun::NUM,ес,devét
942,zehn::NUM,арав,desét
943,elf::NUM,арван нэг,enájst
944,zwölf::NUM,арван хоёр,dvánajst
945,zwanzig::NUM,хорь,dvájset
946,dreißig::NUM,гуч,trídeset
947,vierzig::NUM,дөч,štírideset
948,fünfzig::NUM,тавь,pétdeset
949,sechzig::NUM,жар,šéstdeset
950,siebzig::NUM,дал,sédemdeset
951,achtzig::NUM,ная,ósemdeset
952,neunzig::NUM,ер,devétdeset
953,hundert::NUM,зуу,stó
954,tausend::NUM,мянга,tísoč
955,und::CNJ,ч,in
956,und::CNJ,болон,in
957,oder::CNJ,буюу,áli
958,stehen::V,зогсох,státi
959,sitzen::V,суух,sedéti
960,liegen::V,хэвтэх,ležáti
961,hängen::V,өлгөөтэй байх,viséti
962,hängen::V,дүүжлээтэй байх,viséti
963,werden::V,болох,postáti
964,passieren::V,тохиох,zgodíti se
965,beginnen::V,эхлэх,začéti se
966,enden::V,дүүрэх,končáti se
967,wechseln::V,хувирах,ménjati se
968,aufgehen[Sonne]::V,мандах,vzíti
969,untergehen[Sonne]::V,жаргах,zaíti
970,scheinen[Sonne]::V,гэрэлтэх,sijáti
971,donnern::V,дуугарах,grméti
972,wehen::V,салхилах,píhati
973,wehen::V,хөөрөгдөх,píhati
974,strömen::V,гүйх,líti
975,strömen::V,урсах,líti
976,fließen::V,урсах,têči
977,sich drehen::V,эргэлдэх,vrtéti se
978,schwanken::V,хэлбэлзэх,kolébati
979,schwingen::V,ганхах,níhati
980,schwingen::V,хэлбэлзэх,níhati
981,fallen::V,унах,pádati
982,brennen::V,шатах,goréti
983,rauchen::V,баагих,kadíti se
984,regnen::V,бороо орно,deževáti
985,gefrieren::V,хөлдөх,zmŕzniti
986,tauen::V,хайлах,tájati
987,schmelzen::V,уярах,kopnéti
988,trocknen::V,хатах,sušíti se
989,sieden::V,буцлах,kipéti
990,sieden::V,даргилах,kipéti
991,faulen::V,үжрэх,gníti
992,faulen::V,өмхийрөх,gníti
993,verfaulen::V,бээх,zgníti
994,verfaulen::V,өгрөх,zgníti
995,reißen::V,цуурах,tŕgati se
996,versinken::V,живэх,pogrézniti se
997,vergehen::V,нөгчих,miníti
998,vergehen::V,өнгөрөх,miníti
999,erscheinen::V,гарах,pojáviti se
1000,erscheinen::V,бултайх,pojáviti se
1001,verschwinden::V,далд орох,izgíniti
1002,verschwinden::V,алга болох,izgíniti
1003,sinken::V,татрах,péšati
1004,sinken::V,доошлох,péšati
1005,abnehmen::V,багасах,pojémati
1006,abnehmen::V,хорогдох,pojémati
1007,zunehmen::V,ихсэх,véčati se
1008,zunehmen::V,ихсэх,množíti se
1009,steigen::V,нэмэгдэх,dvígati se
1010,wachsen::V,өсөх,rásti
1011,wachsen::V,ургах,rásti
1012,glänzen::V,гилгэнэх,sijáti
1013,glänzen::V,гилбэгнэх,sijáti
1014,funkeln::V,гялжах,ískriti se
1015,funkeln::V,гялалзах,ískriti se
1016,lärmen::V,шуугих,ropotáti
1017,lärmen::V,шуугих,razgrájati
1018,läuten::V,цохих,zvoníti
1019,klingeln::V,хонхдох,zvončkljáti
1020,klingeln::V,дуугарах,zvončkljáti
1021,klirren::V,хангир жингэр хийх,žvenketáti
1022,brausen::V,бургилах,šuméti
1023,rauschen::V,сэржигнэх,šuštéti
1024,rauschen::V,сэржигнэх,šelestéti
1025,klingen::V,хангинах,zvenéti
1026,bellen::V,хуцах,lájati
1027,heulen::V,улих,zavíjati
1028,blasen::V,үлзэх,píhniti
1029,pfeifen::V,исгэрэх,pískati
1030,pfeifen::V,исгэрэх,žvížgati
1031,schreien::V,хашгирах,kričáti
1032,stöhnen::V,ёолох,stókati
1033,stöhnen::V,гэнгэнэх,stókati
1034,zittern::V,дагжих,drgetáti
1035,leben::V,амьдрах,živéti
1036,geboren werden::V,төрөх,rodíti se
1037,atmen::V,амьсгалах,díhati
1038,trinken::V,уух,píti
1039,essen::V,идэх,jésti
1040,schlucken::V,залгих,požírati
1041,müde werden::V,ядрах,péšati
1042,müde werden::V,ядрах,utrúditi se
1043,einschlafen::V,унтчих,zaspáti
1044,schlafen::V,унтах,spáti
1045,aufwachen::V,сэрэх,zbudíti se
1046,aufstehen::V,босох,vstáti
1047,sich erholen::V,амрах,oddahníti se
1048,krank werden::V,өвдөж эхлэх,oboléti
1049,krank sein::V,өвдөх,bíti bolán
1050,schmerzen::V,өвдөх,boléti
1051,schmerzen::V,шархирах,boléti
1052,husten::V,ханиах,kášljati
1053,genesen::V,засрах,okrévati
1054,sterben::V,үхэх,umréti
1055,sterben::V,нас барах,umréti
1056,umkommen::V,үхэх,pogíniti
1057,sich bewegen::V,хөдлөх,zganíti se
1058,sich rühren::V,хөдлөх,premakníti se
1059,sich erheben::V,босох,vstájati
1060,sich erheben::V,босох,vzdígniti se
1061,sich setzen::V,суух,sésti
1062,hinfallen::V,ойчих,pásti dôl
1063,laufen::V,явган явах,hodíti
1064,schreiten::V,алхах,stópati
1065,spazierengehen::V,зугаалах,na sprehòd íti
1066,eilen::V,хурдлах,drvéti
1067,sich beeilen::V,яарах,hitéti
1068,sich beeilen::V,шамдах,hitéti
1069,sausen::V,давхих,dírkati
1070,rennen::V,гүйх,dírjati
1071,springen::V,харайх,skákati
1072,springen::V,дэвхрэх,skákati
1073,klettern::V,авирах,plézati
1074,schaukeln::V,ганхалзах,kolébati
1075,kriechen::V,мөлхөх,pláziti se
1076,schwimmen::V,сэлэх,plávati
1077,tauchen::V,шунгах,potápljati se
1078,rudern::V,сэлүүрдэх,vesláti
1079,fahren::V,явах,vozíti se
1080,fahren::V,явах,peljáti se
1081,fliegen::V,нисэх,létati
1082,gehen::V,явах,íti
1083,weggehen::V,явах,odíti
1084,abfahren::V,одох,odpeljáti se
1085,abfahren::V,хөдлөх,odpeljáti se
1086,anhalten::V,зогсох,ustáviti se
1087,hineingehen::V,орох,íti nóter
1088,eintreten::V,орох,vstopíti
1089,kommen::V,ирэх,príti
1090,ankommen::V,хүрэх,prispéti
1091,ankommen::V,хүрэх,prihájati
1092,zurückkommen::V,харих,vrníti se
1093,zurückkommen::V,буцаж ирэх,vrníti se
1094,bleiben::V,үлдэх,ostáti
1095,warten::V,хүлээх,čákati
1096,erwarten::V,хүлээх,pričakováti
1097,suchen::V,эрэх,iskáti
1098,suchen::V,бэдрэх,iskáti
1099,finden::V,олох,nájti
1100,versuchen::V,оролдох,poskúšati
1101,vorbereiten::V,бэлтгэх,pripráviti
1102,lieben::V,янаглах,ljubíti
1103,mögen::V,таалах,márati
1104,lachen::V,инээх,smejáti se
1105,rühren::V,сэтгэл уяруулах,ganíti
1106,weinen::V,уйлах,jókati
1107,weinen::V,уйлах,plákati
1108,schimpfen::V,хараах,psováti
1109,schimpfen::V,хараах,zmérjati
1110,sich ärgern::V,уурлах,jezíti se
1111,sich fürchten::V,айх,báti se
1112,fürchten::V,айх,báti se
1113,fliehen::V,зугтах,bežáti
1114,fliehen::V,гүйж очих,bežáti
1115,flüchten::V,оргох,pobégniti
1116,sehen::V,үзэх,vídeti
1117,anschauen::V,харах,oglédati
1118,ansehen::V,харах,glédati
1119,hören::V,дуулах,slíšati
1120,zuhören::V,чагнах,poslúšati
1121,probieren::V,амсаж үзэх,poskúšati
1122,riechen::V,үнэрлэх,dúhati
1123,fühlen::V,мэдрэх,čutíti
1124,scheinen::V,шиг үзэгдэх,zdéti se
1125,zu sehen sein::V,үзэгдэх,vídeti se
1126,zu sehen sein::V,харагдах,vídeti se
1127,vernehmen::V,дуулах,čúti
1128,frieren::V,даарах,zébsti
1129,tun::V,хийх,délati
1130,tun::V,үйлдэх,délati
1131,können::V,болох,môči
1132,wollen::V,хүсэх,hotéti
1133,anfangen::V,эхлэх,začéti
1134,beenden::V,дуусгах,dokončáti
1135,aufhören::V,болих,prenéhati
1136,aufhören::V,зогсох,prenéhati
1137,gelingen::V,бүтэх,uspéti
1138,gelingen::V,бүтэх,posréčiti se
1139,geraten::V,илрэх,obnêsti se
1140,öffnen::V,нээх,odpréti
1141,öffnen::V,тайлах,odpréti
1142,schließen::V,хаах,zapréti
1143,stellen::V,тавих,postáviti
1144,stellen::V,босгох,postáviti
1145,setzen::V,суулгах,posadíti
1146,legen::V,хийх,položíti
1147,legen::V,тавих,položíti
1148,berühren::V,шүргэх,dotíkati se
1149,verbinden::V,залгах,obvézati
1150,bedecken::V,бүрэх,pokríti
1151,aufhängen::V,өлгөх,obésiti
1152,aufhängen::V,дүүжлэх,obésiti
1153,anzünden::V,асаах,zažgáti
1154,anzünden::V,ноцоох,zažgáti
1155,aufheben::V,өргөх,vzdígniti
1156,zurücklassen::V,орхих,zapustíti
1157,zurücklassen::V,үлдээх,zapustíti
1158,verlieren::V,гээх,izgubíti
1159,fallen lassen::V,унагах,navréči
1160,machen::V,хийх,naredíti
1161,machen::V,хийх,napráviti
1162,machen::V,гаргах,naredíti
1163,machen::V,гаргах,napráviti
1164,herstellen::V,бүтээх,izdélati
1165,bauen::V,барих,gradíti
1166,reparieren::V,засах,popráviti
1167,reparieren::V,сэлбэх,popráviti
1168,verbessern::V,засах,izbóljšati
1169,verbessern::V,сайжруулах,izbóljšati
1170,ändern::V,өөрчлөх,spremeníti
1171,graben::V,малтах,kopáti
1172,graben::V,малтах,grêbsti
1173,beugen::V,бөгтийлгөх,upogníti
1174,biegen::V,матах,zavíjati
1175,biegen::V,муруйлгах,zavíjati
1176,drehen::V,эргүүлэх,vrtéti
1177,wenden::V,эргүүлэх,obrníti
1178,umdrehen::V,хөрвүүлэх,zasúkati
1179,heben::V,өргөх,dvígati
1180,hochheben::V,өргөх,privzdígniti
1181,ergreifen::V,атгах,zgrábiti
1182,halten::V,барих,držáti
1183,drücken::V,дарах,tiščáti
1184,schieben::V,түлхэх,ríniti
1185,kratzen::V,хусах,práskati
1186,kratzen::V,маажих,práskati
1187,lecken::V,долоох,lízati
1188,beißen::V,зуух,grísti
1189,beißen::V,хазах,grísti
1190,abreißen::V,таслах,odtŕgati
1191,abschneiden::V,тайрах,odrézati
1192,binden::V,боох,vézati
1193,binden::V,хүлэх,vézati
1194,stecken::V,шаах,vtakníti
1195,stecken::V,шигтгэх,vtakníti
1196,brechen::V,хугалах,lomíti
1197,klopfen::V,цохих,tólči
1198,klopfen::V,тогших,tólči
1199,hauen::V,дэлдэх,séči
1200,kleben::V,наах,lépiti
1201,reiben::V,нухах,tréti
1202,reiben::V,нухах,dŕgniti
1203,reiben::V,нидчих,tréti
1204,reiben::V,нидчих,dŕgniti
1205,streichen::V,нялах,namázati
1206,streichen::V,түрхэх,namázati
1207,schleifen::V,билүүдэх,brúsiti
1208,schleifen::V,гуранздах,brúsiti
1209,schneiden::V,огтлох,rézati
1210,rütteln::V,холхнулах,strésti
1211,schütteln::V,сэгсрэх,majáti
1212,schwenken::V,дэвэх,obrníti
1213,schwenken::V,даллах,obrníti
1214,schütten::V,цутгах,sípati
1215,schütten::V,аягалах,sípati
1216,füllen::V,дүүргэх,napolníti
1217,einwickeln::V,боох,zavíti
1218,einwickeln::V,ороох,zavíti
1219,tragen::V,авчрах,nêsti
1220,schleppen::V,чирэх,vláčiti
1221,ziehen::V,татах,vléči
1222,aufbewahren::V,хадгалах,shranjeváti
1223,werfen::V,хаях,lúčati
1224,werfen::V,шидэх,lúčati
1225,fangen::V,барих,ujéti
1226,packen::V,шүүрэх,prijéti
1227,verstecken::V,нуух,skríti
1228,teilen::V,хуваах,razdelíti
1229,schicken::V,илгээх,pošíljati
1230,schicken::V,явуулах,pošíljati
1231,bringen::V,авчрах,prinêsti
1232,bringen::V,аваачих,prinêsti
1233,hinzufügen::V,нэмэх,pristáviti
1234,bekommen::V,хүлээн авах,dobíti
1235,erhalten::V,хүлээн авах,prejéti
1236,nehmen::V,авах,vzéti
1237,wählen::V,сонгох,izbírati
1238,auswählen::V,шилэх,izbráti
1239,bewahren::V,гамнах,ohraníti
1240,behindern::V,саад хийх,ovírati
1241,behindern::V,тотгор болох,ovírati
1242,verderben::V,эвдэх,pokváriti
1243,beschädigen::V,гэмтээх,poškodováti
1244,zerbrechen::V,хагалах,razlomíti
1245,zerbrechen::V,хага цохих,razlomíti
1246,zerreißen::V,урах,raztŕgati
1247,zerstören::V,эвдэх,razrúšiti
1248,zerstören::V,сүйтгэх,razrúšiti
1249,verbrennen::V,шатаах,sežgáti
1250,geben::V,өгөх,dáti
1251,reichen::V,өгөх,séči
1252,reichen::V,өгөх,molíti
1253,reichen::V,дамжуулах,séči
1254,reichen::V,дамжуулах,molíti
1255,schenken::V,бэлэглэх,podáriti
1256,versprechen::V,амлах,obljubíti
1257,wünschen::V,ерөөх,vóščiti
1258,loben::V,магтах,hváliti
1259,loben::V,сайшаах,hváliti
1260,küssen::V,озох,poljubováti
1261,küssen::V,үнсэх,poljubováti
1262,wiegen::V,бүүвэйлэх,zíbati
1263,zudecken::V,хучих,pokríti
1264,zudecken::V,бүтээх,pokríti
1265,wecken::V,сэрээх,zbudíti
1266,zeigen::V,үзүүлэх,pokázati
1267,führen::V,хөтлөх,vêsti
1268,lehren::V,заах,učíti
1269,unterrichten::V,сургах,poučeváti
1270,aufziehen::V,өсгөх,vzgojíti
1271,aufziehen::V,хүмүүжүүлэх,vzgojíti
1272,leiten::V,удирдах,uprávljati
1273,antreiben::V,шамдуулах,goníti
1274,lassen::V,-уулах,povzročíti
1275,einladen::V,залах,povábiti
1276,vereinigen::V,нэгтгэх,zdrúžiti
1277,vereinigen::V,хамтруулах,zdrúžiti
1278,besuchen::V,зочлох,obiskáti
1279,treffen::V,учрах,pogodíti
1280,treffen::V,дайралдах,pogodíti
1281,sich versammeln::V,хуралдах,zbráti se
1282,spielen::V,наадах,igráti se
1283,singen::V,дуулах,péti
1284,tanzen::V,бүжиглэх,plésati
1285,sich trennen::V,салах,ločíti se
1286,verlassen::V,хаях,zapustíti
1287,retten::V,гэтэлгэх,réšiti
1288,bewachen::V,сахих,strážiti
1289,schützen::V,хамгаалах,sčítiti
1290,verteidigen::V,хамгаалах,braníti
1291,sich schlagen::V,зодолдох,têpsti se
1292,schießen::V,харвах,stréljati
1293,schießen::V,буу буудах,stréljati
1294,siegen::V,ялах,zmágati
1295,ärgern::V,уурлуулах,jezíti
1296,ärgern::V,уурлуулах,razbúriti
1297,ärgern::V,уур хүргэх,jezíti
1298,ärgern::V,уур хүргэх,razbúriti
1299,schlagen::V,цохих,têpsti
1300,schlagen::V,цохих,udáriti
1301,treten::V,өшиглөх,teptáti
1302,stechen::V,хатгах,ubôsti
1303,stoßen::V,ёврох,peháti
1304,stoßen::V,ёврох,drégniti
1305,stoßen::V,нудрах,peháti
1306,stoßen::V,нудрах,drégniti
1307,stehlen::V,хулгайлах,ukrásti
1308,stehlen::V,хулгайлах,pokrásti
1309,stören::V,саад болох,motíti
1310,belästigen::V,зовоох,nadlegováti
1311,belästigen::V,амраахгүй байх,nadlegováti
1312,verbergen::V,нуух,skríti
1313,verbergen::V,далдлах,skríti
1314,täuschen::V,мэхлэх,slepíti
1315,betrügen::V,хуурах,várati
1316,betrügen::V,хуурах,ogoljufáti
1317,töten::V,алах,ubíti
1318,wohnen::V,суух,prebívati
1319,wohnen::V,амьдрах,prebívati
1320,arbeiten::V,ажиллах,délati
1321,arbeiten::V,хөдөлмөрлөх,délati
1322,sammeln::V,түүх,zbráti
1323,sammeln::V,хураах,zbráti
1324,pflücken::V,түүх,obráti
1325,jagen::V,агнах,lovíti
1326,jagen::V,гөрөөлөх,lovíti
1327,fischen::V,загасчлах,ribáriti
1328,fischen::V,загас барих,ribáriti
1329,fassen::V,барих,zajéti
1330,hüten::V,маллах,pásti
1331,hüten::V,хариулах,pásti
1332,treiben::V,туух,pogánjati
1333,anbinden::V,уях,privézati
1334,füttern::V,тэжээх,kŕmiti
1335,melken::V,саах,mólsti
1336,hacken::V,цавчих,sékati
1337,gießen::V,услах,ulíti
1338,reifen::V,боловсрох,zoréti
1339,zubereiten::V,бэлдэх,pripráviti
1340,kochen::V,чанах,kúhati
1341,backen::V,жигнэх,cvréti
1342,braten::V,шарах,pêči
1343,braten::V,хайрах,pêči
1344,umrühren::V,хутгах,preméšati
1345,stricken::V,нэхэх,plêsti
1346,stricken::V,сүлжих,plêsti
1347,nähen::V,оёх,šívati
1348,färben::V,будах,bárvati
1349,reinigen::V,арилгах,očístiti
1350,reinigen::V,цэвэрлэх,očístiti
1351,waschen::V,угаах,opráti
1352,abwischen::V,арчих,obrísati
1353,spülen::V,зайлах,splakováti
1354,fegen::V,хамах,pométati
1355,fegen::V,шүүрдэх,pométati
1356,kehren::V,шүүрдэх,mésti
1357,kehren::V,туужуудах,mésti
1358,baden::V,усанд орох,kópati se
1359,sich waschen::V,биеэ угаах,umíti se
1360,ausziehen::V,тайлах,izvléči
1361,anziehen::V,өмсөх,obléči
1362,sich anziehen::V,хувцаслах,obléči se
1363,kämmen::V,самнах,česáti
1364,schmücken::V,гоёх,okrasíti
1365,schmücken::V,чимэх,okrasíti
1366,sagen::V,гэх,dejáti
1367,sagen::V,хэлэх,dejáti
1368,sprechen::V,ярих,govoríti
1369,sprechen::V,өгүүлэх,govoríti
1370,reden::V,хэлэх,rêči
1371,reden::V,хөөрөлдөх,rêči
1372,sich unterhalten::V,ярилцах,razgovárjati se
1373,fragen::V,асуух,vprášati
1374,bitten::V,гуйх,prosíti
1375,erzählen::V,өгүүлэх,práviti
1376,mitteilen::V,дуулгах,naznániti
1377,mitteilen::V,мэдээлэх,naznániti
1378,nennen::V,нэрлэх,imenováti
1379,rufen::V,дуудах,klícati
1380,prahlen::V,бардах,baháti se
1381,prahlen::V,сайрхах,baháti se
1382,übersetzen::V,орчуулах,prevêsti
1383,denken::V,санах,mísliti
1384,glauben::V,итгэх,verjéti
1385,bemerken::V,ажих,opáziti
1386,bemerken::V,ажиглах,opáziti
1387,erkennen::V,таних,spoznáti
1388,begreifen::V,ойлгох,pôjmiti
1389,verstehen::V,мэдэж авах,razuméti
1390,lernen::V,сурах,učíti se
1391,wissen::V,мэдэх,znáti
1392,wissen::V,мэдэх,védeti
1393,sich erinnern an::V,дурсах,spómniti se
1394,vergessen::V,мартах,pozábiti
1395,messen::V,хэмжих,mériti
1396,zählen::V,тоолох,štéti
1397,rechnen::V,тооцоох,račúnati
1398,lesen::V,унших,bráti
1399,lesen::V,унших,čítati
1400,malen::V,зурах,slíkati
1401,zeichnen::V,дүрслэн бичих,rísati
1402,schreiben::V,бичих,písati
1403,besitzen::V,эзэмших,iméti
1404,kaufen::V,худалдан авах,kupíti
1405,verkaufen::V,худалдах,prodáti
1406,bezahlen::V,төлөх,pláčati
1407,zahlen::V,төлөх,plačeváti
1408,beherrschen::V,эзэмших,obvládati
1409,ertragen::V,тэсэх,prenêsti
