,Concept_ID,ro,lt
806,bunt::A,colorat,margas
807,bunt::A,colorat,spalvotas
808,billig::A,ieftin,pigus
809,teuer::A,scump,brangus
810,wertvoll::A,prețios,vertingas
811,blind::A,orb,aklas
812,taub::A,surd,kurčias
813,kräftig::A,tare,stiprus
814,kräftig::A,forte,stiprus
815,kräftig::A,robust,stiprus
816,stark::A,viguros,stiprus
817,stark::A,puternic,stiprus
818,schwach::A,slab,silpnas
819,schwach::A,debil,silpnas
820,fett::A,gras,riebus
821,schlank::A,zvelt,laibas
822,schlank::A,zvelt,lieknas
823,hübsch::A,drăguț,gražus
824,böse::A,rău,blogas
825,böse::A,răutăcios,blogas
826,dumm::A,nerod,paikas
827,dumm::A,nerod,kvailas
828,dumm::A,tâmpit,paikas
829,dumm::A,tâmpit,kvailas
830,faul::A,leneș,tingus
831,fleißig::A,harnic,stropus
832,fleißig::A,harnic,kruopštus
833,fleißig::A,sârguincios,stropus
834,fleißig::A,sârguincios,kruopštus
835,geizig::A,calic,šykštus
836,geizig::A,zgârcit,šykštus
837,klug::A,isteț,sumanus
838,klug::A,isteț,protingas
839,klug::A,deștept,sumanus
840,klug::A,deștept,protingas
841,geschickt::A,dibaci,apsukrus
842,lieb::A,drag,mielas
843,lieb::A,iubit,mielas
844,lustig::A,vesel,smagus
845,lustig::A,vesel,linksmas
846,sanft::A,blând,švelnus
847,sanft::A,blând,minkštas
848,sanft::A,blajin,švelnus
849,sanft::A,blajin,minkštas
850,hungrig::A,flămând,alkanas
851,krank::A,bolnav,ligotas
852,krank::A,bolnav,sergantis
853,nackt::A,gol,nuogas
854,traurig::A,trist,liūdnas
855,traurig::A,mâhnit,liūdnas
856,lebendig::A,viu,gyvas
857,gut::A,bun,geras
858,schlecht::A,rău,blogas
859,schlecht::A,rău,prastas
860,schlecht::A,prost,blogas
861,schlecht::A,prost,prastas
862,richtig::A,drept,tikras
863,richtig::A,drept,teisingas
864,richtig::A,corect,tikras
865,richtig::A,corect,teisingas
866,schlimm::A,rău,blogas
867,schlimm::A,rău,prastas
868,wahr::A,adevărat,tikras
869,alt::A,uzat,senas
870,alt::A,vechi,senas
871,neu::A,nou,naujas
872,ehemalig::A,fost,buvęs
873,ehemalig::A,anterior,buvęs
874,alt[Lebewesen]::A,bătrîn,pagyvenęs
875,jung::A,tânăr,jaunas
876,arm::A,sărac,neturtingas
877,arm::A,sărman,neturtingas
878,reich::A,avut,turtingas
879,reich::A,bogat,turtingas
880,bekannt::A,cunoscut,žinomas
881,bekannt::A,cunoscut,pažįstamas
882,berühmt::A,renumit,žymus
883,berühmt::A,renumit,garsus
884,fremd::A,străin,svetimas
885,verschieden::A,diferit,įvairus
886,verschieden::A,deosebit,įvairus
887,nah::A,apropiat,artimas
888,fern::A,departe,tolimas
889,linker::A,stâng,kairys
890,rechter::A,drept,dešinys
891,anderer::A,alt,kitas
892,erster::A,prim,pirmas
893,zweiter::A,al doilea,antras
894,dritter::A,treilea,trečias
895,letzter::A,final,paskutinis
896,allein::ADV,singur,vienas
897,auf einmal::ADV,dintrodată,iš karto
898,zusammen::ADV,împreună,kartu
899,zusammen::ADV,împreună,drauge
900,lange::ADV,îndelung,ilgai
901,lange::ADV,mult timp,ilgai
902,plötzlich::ADV,deodată,staiga
903,plötzlich::ADV,pe neașteptate,staiga
904,sofort::ADV,imediat,tuojau
905,sofort::ADV,numaidecît,tuojau
906,später::ADV,mai apoi,vėliau
907,später::ADV,mai apoi,paskiau
908,später::ADV,mai târziu,vėliau
909,später::ADV,mai târziu,paskiau
910,jetzt::ADV,acum,dabãr
911,heute::ADV,azi,šiandien
912,heute::ADV,astăzi,šiandien
913,morgen::ADV,mâine,rytoj
914,bald::ADV,curând,greitai
915,bald::ADV,curând,netrukus
916,dann::ADV,apoi,po to
917,gestern::ADV,ieri,vakar
918,einst::ADV,odată,kadaise
919,einst::ADV,odată,kitą kartą
920,einst::ADV,odinioară,kadaise
921,einst::ADV,odinioară,kitą kartą
922,damals::ADV,atunci,anuomet
923,damals::ADV,atunci,anuokart
924,damals::ADV,pe atunci,anuomet
925,damals::ADV,pe atunci,anuokart
926,danach::ADV,după aceasta,po to
927,danach::ADV,după aceasta,paskui
928,vorher::ADV,mai întâi,anksčiau
929,vorher::ADV,în prealabil,anksčiau
930,zuerst::ADV,întâi,pirma
931,zuerst::ADV,întâi,iš pradžių̃
932,zuerst::ADV,în primul rând,pirma
933,zuerst::ADV,în primul rând,iš pradžių̃
934,einmal::ADV,odată,kartą
935,einmal::ADV,odată,vieną kartą
936,manchmal::ADV,uneori,kai kada
937,manchmal::ADV,câteodată,kai kada
938,oft::ADV,des,dažnai
939,oft::ADV,deseori,dažnai
940,immer::ADV,mereu,visada
941,immer::ADV,mereu,visuomet
942,immer::ADV,întotdeauna,visada
943,immer::ADV,întotdeauna,visuomet
944,niemals::ADV,niciodată,niekada
945,niemals::ADV,niciodată,niekuomet
946,hier::ADV,aci,čia
947,hier::ADV,aici,čia
948,hierhin::ADV,încoace,šen
949,hierhin::ADV,încoace,čionai
950,von hier::ADV,de aici,iš čia
951,dort::ADV,acolo,ten
952,dort::ADV,acolo,tenai
953,dorthin::ADV,dincolo,ten
954,dorthin::ADV,dincolo,ten link
955,geradeaus::ADV,drept înainte,tiesiai
956,vorwärts::ADV,înainte,pirmyn
957,rückwärts::ADV,îndărăt,atbulai
958,zurück::ADV,înapoi,atgal
959,unten::ADV,jos,žemai
960,unten::ADV,jos,apačioje
961,unten::ADV,dedesubt,žemai
962,unten::ADV,dedesubt,apačioje
963,hinab::ADV,în jos,žemyn
964,hinab::ADV,de vale,žemyn
965,oben::ADV,sus,viršuj
966,oben::ADV,deasupra,viršuj
967,hinauf::ADV,în sus,aukštyn
968,hinauf::ADV,în sus,į viršų
969,überall::ADV,peste tot,visur
970,überall::ADV,pretutindeni,visur
971,nicht::ADV,nu,ne
972,ein wenig::ADV,puțin,truputį
973,kaum::ADV,cu greu,vos
974,kaum::ADV,cu anevoie,vos
975,sehr::ADV,mult,labai
976,sehr::ADV,mult,baisiai
977,sehr::ADV,foarte,labai
978,sehr::ADV,foarte,baisiai
979,so::ADV,așa,taip
980,so::ADV,atât,taip
981,noch::ADV,încă,dar
982,nur::ADV,doar,tik
983,nur::ADV,doar,vien
984,schon::ADV,și,jau
985,schon::ADV,deja,jau
986,wieder::ADV,iar,vėl
987,wieder::ADV,iar,iš naujo
988,wieder::ADV,iarăși,vėl
989,wieder::ADV,iarăși,iš naujo
990,vergebens::ADV,în zadar,veltui
991,vergebens::ADV,în zadar,bergždžiai
992,vor::PRP,înainte de,prieš
993,hinter::PRP,după,už
994,hinter::PRP,în spatele,už
995,unter::PRP,sub,po
996,durch::PRP,prin,pro
997,durch::PRP,prin,per
998,neben::PRP,lângă,prie
999,neben::PRP,lângă,šalia
1000,neben::PRP,alături de,prie
1001,neben::PRP,alături de,šalia
1002,zwischen::PRP,între,tarp
1003,zwischen::PRP,dintre,tarp
1004,wegen::PRP,pentru,dėl
1005,wegen::PRP,pentru,dėlei
1006,dies::PRN,acesta,šis
1007,dies::PRN,acesta,šitas
1008,das::PRN,asta,tat
1009,alles::PRN,tot,visas
1010,ich::PRN,eu,aš
1011,du::PRN,tu,tu
1012,er::PRN,el,jis
1013,er::PRN,dânsul,jis
1014,wir::PRN,noi,mes
1015,ihr::PRN,voi,jūs
1016,sie::PRN,ei,ji
1017,sie::PRN,ei,jos
1018,sie::PRN,dânșii,ji
1019,sie::PRN,dânșii,jos
1020,was::FPRN,ce,kas
1021,wer::FPRN,cine,kas
1022,wo::FADV,unde,kur
1023,wohin::FADV,încotro,kur
1024,wohin::FADV,încotro,kur link
1025,wie::FADV,cum,kaip
1026,warum::FADV,de ce,kod̃ėl
1027,warum::FADV,de ce,dėl ko
1028,warum::FADV,pentru ce,kod̃ėl
1029,warum::FADV,pentru ce,dėl ko
1030,wieviel::FNUM,cât,kiek
1031,eins::NUM,unu,vienas
1032,zwei::NUM,doi,du
1033,drei::NUM,trei,trys
1034,vier::NUM,patru,keturi
1035,fünf::NUM,cinci,penki
1036,sechs::NUM,șase,šeši
1037,sieben::NUM,șapte,septyni
1038,acht::NUM,opt,aštuoni
1039,neun::NUM,nouă,devyni
1040,zehn::NUM,zece,dešimt
1041,elf::NUM,unsprezece,vienuolika
1042,zwölf::NUM,douăsprezece,dvylika
1043,zwanzig::NUM,douăzeci,dvidešimt
1044,dreißig::NUM,treizeci,trisdešimt
1045,vierzig::NUM,patruzeci,keturiasdešimt
1046,fünfzig::NUM,cincizeci,penkiasdešimt
1047,sechzig::NUM,șaizeci,šešiasdešimt
1048,siebzig::NUM,șaptezeci,septyniasdešimt
1049,achtzig::NUM,optzeci,aštuoniasdešimt
1050,neunzig::NUM,nouăzeci,devyniasdešimt
1051,hundert::NUM,sută,šimtas
1052,tausend::NUM,mie,tūkstantis
1053,und::CNJ,și,ĩr
1054,oder::CNJ,ori,ar
1055,oder::CNJ,ori,arba
1056,stehen::V,sta,stovėti
1057,sitzen::V,ședea,sėdėti
1058,liegen::V,zăcea,gulėti
1059,liegen::V,fi culcat,gulėti
1060,hängen::V,atârna,kyboti
1061,hängen::V,atârna,kabėti
1062,werden::V,deveni,taptis
1063,werden::V,deveni,darytis
1064,werden::V,se face,taptis
1065,werden::V,se face,darytis
1066,passieren::V,se întâmpla,atsitikti
1067,passieren::V,se întâmpla,pasitaikyti
1068,beginnen::V,începe,prasid́ėti
1069,enden::V,se sfârși,baigtis
1070,enden::V,se termina,baigtis
1071,wechseln::V,se schimba,keistis
1072,wechseln::V,se schimba,pasikeisti
1073,aufgehen[Sonne]::V,răsări,tekėti
1074,aufgehen[Sonne]::V,răsări,patekėti
1075,untergehen[Sonne]::V,apune,leistis
1076,untergehen[Sonne]::V,apune,nusileisti
1077,scheinen[Sonne]::V,străluci,šviesti
1078,donnern::V,tuna,griausti
1079,donnern::V,tuna,griaudėti
1080,wehen::V,bate,pūsti
1081,strömen::V,curge în șiroaie,lietis
1082,strömen::V,curge în șiroaie,plūsti
1083,fließen::V,curge,tekėti
1084,sich drehen::V,se învârti,suktis
1085,sich drehen::V,se învârti,pasisukti
1086,schwanken::V,se clătina,svyruoti
1087,schwingen::V,vibra,suptis
1088,schwingen::V,flutura,suptis
1089,fallen::V,cădea,pulti
1090,fallen::V,cădea,kristi
1091,brennen::V,arde,degti
1092,rauchen::V,fuma,rūkyti
1093,regnen::V,ploua,lyti
1094,gefrieren::V,îngheța,užšalti
1095,tauen::V,se dezgheța,tirpti
1096,schmelzen::V,se topi,lydytis
1097,trocknen::V,se usca,džiūti
1098,sieden::V,fierbe,virti
1099,sieden::V,clocoti,virti
1100,faulen::V,se împuți,pūti
1101,verfaulen::V,putrezi,švinkti
1102,reißen::V,se rupe,plyšti
1103,reißen::V,se rupe,trūkti
1104,reißen::V,se sfâșia,plyšti
1105,reißen::V,se sfâșia,trūkti
1106,versinken::V,se scufunda,skę̃sti
1107,versinken::V,se scufunda,grimzti
1108,vergehen::V,trece,praeiti
1109,vergehen::V,se scurge,praeiti
1110,erscheinen::V,apărea,pasirodyti
1111,verschwinden::V,dispărea,dingti
1112,verschwinden::V,dispărea,išnykti
1113,verschwinden::V,dispărea,pranykti
1114,sinken::V,cădea,kristi
1115,sinken::V,coborî,kristi
1116,abnehmen::V,scădea,mažėti
1117,abnehmen::V,scădea,silpnėti
1118,abnehmen::V,descrește,mažėti
1119,abnehmen::V,descrește,silpnėti
1120,zunehmen::V,spori,didėti
1121,zunehmen::V,spori,padaugėti
1122,zunehmen::V,crește,didėti
1123,zunehmen::V,crește,padaugėti
1124,zunehmen::V,augmenta,didėti
1125,zunehmen::V,augmenta,padaugėti
1126,steigen::V,urca,kilti
1127,wachsen::V,crește,augti
1128,glänzen::V,luci,blizgėti
1129,glänzen::V,străluci,blizgėti
1130,funkeln::V,scânteia,žibėti
1131,lärmen::V,face larmă,triukšmauti
1132,läuten::V,suna,skambinti
1133,klingeln::V,suna,skambinti
1134,klirren::V,zăngăni,žvangėti
1135,brausen::V,vui,šniokšti
1136,rauschen::V,vâjâi,ošti
1137,rauschen::V,vâjâi,šlamėti
1138,klingen::V,suna,skardėti
1139,bellen::V,lătra,loti
1140,heulen::V,urla,kaukti
1141,heulen::V,urla,staugti
1142,blasen::V,sufla,pūsti
1143,pfeifen::V,fluiera,švilpti
1144,pfeifen::V,fluiera,švilpauti
1145,schreien::V,țipa,šaukti
1146,stöhnen::V,geme,dejuoti
1147,stöhnen::V,geme,aimanuoti
1148,zittern::V,tremura,virpėti
1149,leben::V,trăi,gyventi
1150,geboren werden::V,se naște,gimti
1151,atmen::V,respira,alsuoti
1152,atmen::V,respira,kvėpuoti
1153,trinken::V,bea,gerti
1154,essen::V,mânca,valgyti
1155,schlucken::V,înghiți,praryti
1156,müde werden::V,se obosi,nuvargti
1157,müde werden::V,se obosi,privargti
1158,einschlafen::V,adormi,užmigti
1159,schlafen::V,dormi,miegoti
1160,aufwachen::V,se deștepta,pabusti
1161,aufstehen::V,fi se scula,keltis
1162,aufstehen::V,fi se scula,atsikelti
1163,sich erholen::V,se relaxa,pailsėti
1164,sich erholen::V,se relaxa,poilsiauti
1165,sich erholen::V,se destinde,pailsėti
1166,sich erholen::V,se destinde,poilsiauti
1167,krank werden::V,se îmbolnăvi,susirgti
1168,krank sein::V,zăcea,sirgti
1169,krank sein::V,fi bolnav,sirgti
1170,schmerzen::V,durea,sopėti
1171,schmerzen::V,durea,skaudėti
1172,husten::V,tuși,kosėti
1173,genesen::V,se însănătoși,sveikti
1174,genesen::V,se însănătoși,taisytis
1175,sterben::V,muri,mirti
1176,sterben::V,muri,numirti
1177,umkommen::V,pieri,žūti
1178,sich bewegen::V,se mișca,judėti
1179,sich bewegen::V,se mișca,pasijudinti
1180,sich rühren::V,se mișca,krutėti
1181,sich erheben::V,se ridica,pakilti
1182,sich erheben::V,se ridica,atsikelti
1183,sich setzen::V,lua loc,sėstis
1184,sich setzen::V,lua loc,atsisėsti
1185,sich setzen::V,se așeza,sėstis
1186,sich setzen::V,se așeza,atsisėsti
1187,hinfallen::V,cădea jos,parkristi
1188,hinfallen::V,cădea jos,pargriūti
1189,laufen::V,merge,eiti
1190,laufen::V,merge pe jos,eiti
1191,schreiten::V,păși,žengti
1192,schreiten::V,păși,žingsniuoti
1193,spazierengehen::V,se plimba,pasivaikščioti
1194,eilen::V,fi se grăbi,skubėti
1195,sich beeilen::V,se grăbi,paskub́ėti
1196,sich beeilen::V,se grăbi,pasiskubinti
1197,sausen::V,țâșni,dumti
1198,sausen::V,țâșni,lėkti
1199,rennen::V,fugi,bėgti
1200,rennen::V,alerga,bėgti
1201,springen::V,sări,šokti
1202,klettern::V,urca,kopti
1203,klettern::V,se cățăra,kopti
1204,schaukeln::V,legăna,supti
1205,schaukeln::V,legăna,linguoti
1206,kriechen::V,se târî,ropoti
1207,kriechen::V,se târî,šliaužti
1208,schwimmen::V,înota,plaukti
1209,tauchen::V,se scufunda,nerti
1210,rudern::V,vâsli,irtis
1211,rudern::V,vâsli,irkluoti
1212,rudern::V,lopăta,irtis
1213,rudern::V,lopăta,irkluoti
1214,fahren::V,merge,važiuoti
1215,fahren::V,merge,važinėti
1216,fliegen::V,zbura,lėkti
1217,fliegen::V,zbura,skristi
1218,gehen::V,merge,eiti
1219,weggehen::V,se duce,išeiti
1220,abfahren::V,pleca,išvykti
1221,abfahren::V,pleca,išvažiuoti
1222,anhalten::V,se opri,sustoti
1223,hineingehen::V,intra,įeiti
1224,eintreten::V,intra,įžengti
1225,kommen::V,veni,ateiti
1226,ankommen::V,sosi,ateiti
1227,ankommen::V,ajunge,ateiti
1228,zurückkommen::V,se întoarce,grį̃žti
1229,zurückkommen::V,se întoarce,sugrį̃žti
1230,bleiben::V,rămâne,likti
1231,bleiben::V,rămâne,pasilikti
1232,warten::V,aștepta,laukti
1233,erwarten::V,aștepta,laukti
1234,suchen::V,căuta,ieškoti
1235,finden::V,găsi,rasti
1236,finden::V,găsi,surasti
1237,versuchen::V,încerca,mėginti
1238,vorbereiten::V,pregăti,rengti
1239,lieben::V,iubi,myĺėti
1240,mögen::V,plăcea a,ḿėgti
1241,mögen::V,plăcea a,patikti
1242,lachen::V,râde,juoktis
1243,rühren::V,mișca,jaudinti
1244,rühren::V,mișca,graudinti
1245,rühren::V,înduioșa,jaudinti
1246,rühren::V,înduioșa,graudinti
1247,weinen::V,plânge,verkti
1248,schimpfen::V,înjura,bartis
1249,sich ärgern::V,se supăra,pykti
1250,sich ärgern::V,se supăra,apmaudauti
1251,sich fürchten::V,se teme,bijoti
1252,sich fürchten::V,se teme,baimintis
1253,sich fürchten::V,fi teamă a,bijoti
1254,sich fürchten::V,fi teamă a,baimintis
1255,fürchten::V,se teme de,bijoti
1256,fürchten::V,se teme de,baimintis
1257,fliehen::V,fugi,bėgti
1258,fliehen::V,fugi,sprukti
1259,flüchten::V,evada,pabėgti
1260,sehen::V,vedea,žiūŕėti
1261,anschauen::V,privi,žiūŕėti
1262,ansehen::V,privi,žiūrėti į
1263,ansehen::V,privi,pažiūrėti į
1264,hören::V,auzi,girdėti
1265,zuhören::V,asculta,klausytis
1266,probieren::V,gusta,ragauti
1267,probieren::V,gusta,paragauti
1268,riechen::V,mirosi,uosti
1269,riechen::V,mirosi,užuosti
1270,fühlen::V,simți,justi
1271,fühlen::V,simți,jausti
1272,fühlen::V,simți,pajusti
1273,fühlen::V,resimți,justi
1274,fühlen::V,resimți,jausti
1275,fühlen::V,resimți,pajusti
1276,scheinen::V,părea,rodytis
1277,scheinen::V,părea,atrodyti
1278,zu sehen sein::V,se vedea,pasirodyti
1279,vernehmen::V,auzi,išgirsti
1280,frieren::V,fi frig,šalti
1281,tun::V,face,daryti
1282,können::V,ști,galėti
1283,können::V,ști,pajėgti
1284,können::V,putea,galėti
1285,können::V,putea,pajėgti
1286,wollen::V,dori,norėti
1287,anfangen::V,începe,pradėti
1288,anfangen::V,începe,prasid́ėti
1289,beenden::V,sfârși,baigti
1290,beenden::V,sfârși,užbaigti
1291,beenden::V,termina,baigti
1292,beenden::V,termina,užbaigti
1293,aufhören::V,înceta,liautis
1294,gelingen::V,reuși,pavykti
1295,gelingen::V,reuși,pasisekti
1296,gelingen::V,izbuti,pavykti
1297,gelingen::V,izbuti,pasisekti
1298,geraten::V,reuși,nusisekti
1299,öffnen::V,deschide,atverti
1300,öffnen::V,deschide,atidaryti
1301,schließen::V,închide,uždaryti
1302,stellen::V,pune,statyti
1303,stellen::V,pune,pastatyti
1304,stellen::V,așeza,statyti
1305,stellen::V,așeza,pastatyti
1306,setzen::V,pune,sodinti
1307,setzen::V,pune,pasodinti
1308,setzen::V,așeza,sodinti
1309,setzen::V,așeza,pasodinti
1310,legen::V,pune,dėti
1311,legen::V,pune,pad́ėti
1312,berühren::V,atinge,liesti
1313,berühren::V,atinge,paliesti
1314,verbinden::V,lega,jungti
1315,verbinden::V,lega,surišti
1316,bedecken::V,acoperi,uždengti
1317,aufhängen::V,atârna,pakarti
1318,aufhängen::V,atârna,pakabinti
1319,aufhängen::V,spânzura,pakarti
1320,aufhängen::V,spânzura,pakabinti
1321,anzünden::V,aprinde,padegti
1322,aufheben::V,ridica,pakelti
1323,aufheben::V,lua de jos,pakelti
1324,zurücklassen::V,lăsa,palikti
1325,zurücklassen::V,lăsa în urmă,palikti
1326,verlieren::V,pierde,pamesti
1327,fallen lassen::V,scăpa,atsisakyti
1328,fallen lassen::V,arunca,atsisakyti
1329,machen::V,face,dirbti
1330,herstellen::V,fabrica,gaminti
1331,herstellen::V,confecționa,gaminti
1332,bauen::V,clădi,statyti
1333,bauen::V,clădi,pastatyti
1334,bauen::V,construi,statyti
1335,bauen::V,construi,pastatyti
1336,reparieren::V,repara,taisyti
1337,reparieren::V,repara,remontuoti
1338,verbessern::V,ameliora,gerinti
1339,verbessern::V,ameliora,ištaisyti
1340,verbessern::V,îmbunătăți,gerinti
1341,verbessern::V,îmbunătăți,ištaisyti
1342,ändern::V,schimba,keisti
1343,ändern::V,schimba,pakeisti
1344,ändern::V,modifica,keisti
1345,ändern::V,modifica,pakeisti
1346,graben::V,săpa,kasti
1347,beugen::V,curba,lenkti
1348,beugen::V,curba,palenkti
1349,biegen::V,îndoi,lenkti
1350,biegen::V,îndoi,palenkti
1351,biegen::V,încovoia,lenkti
1352,biegen::V,încovoia,palenkti
1353,drehen::V,învârti,sukti
1354,wenden::V,întoarce,kreipti
1355,wenden::V,întoarce,pakreipti
1356,umdrehen::V,învârti,sukti
1357,umdrehen::V,învârti,apversti
1358,umdrehen::V,întoarce,sukti
1359,umdrehen::V,întoarce,apversti
1360,heben::V,ridica,kelti
1361,heben::V,ridica,pakelti
1362,hochheben::V,ridica,pakelti
1363,ergreifen::V,lua,čiupti
1364,ergreifen::V,lua,griebti
1365,ergreifen::V,apuca,čiupti
1366,ergreifen::V,apuca,griebti
1367,halten::V,ține,laikyti
1368,halten::V,ține,palaikyti
1369,drücken::V,apăsa,spausti
1370,drücken::V,strânge,spausti
1371,schieben::V,împinge,stumti
1372,kratzen::V,zgâria,kasyti
1373,kratzen::V,zgâria,grandyti
1374,lecken::V,linge,laižyti
1375,beißen::V,mușca,kandžioti
1376,abreißen::V,rupe,nuplėšti
1377,abreißen::V,smulge,nuplėšti
1378,abschneiden::V,scurta,atpjauti
1379,abschneiden::V,scurta,atkirpti
1380,binden::V,lega,rišti
1381,binden::V,lega,surišti
1382,stecken::V,pune,kišti
1383,stecken::V,pune,įkišti
1384,brechen::V,rupe,lūžti
1385,brechen::V,rupe,laužyti
1386,brechen::V,frânge,lūžti
1387,brechen::V,frânge,laužyti
1388,klopfen::V,ciocăni,belsti
1389,klopfen::V,ciocăni,barbenti
1390,hauen::V,lovi,mušti
1391,kleben::V,lipi,lipdyti
1392,kleben::V,lipi,klijuoti
1393,reiben::V,freca,trinti
1394,reiben::V,freca,tarkuoti
1395,reiben::V,fricționa,trinti
1396,reiben::V,fricționa,tarkuoti
1397,streichen::V,unge,tepti
1398,streichen::V,unge,užtepti
1399,schleifen::V,ascuți,galą́sti
1400,schneiden::V,tăia,pjauti
1401,schneiden::V,tăia,kirpti
1402,rütteln::V,zgâlțâi,purtyti
1403,schütteln::V,scutura,purtyti
1404,schwenken::V,agita,mojuoti
1405,schütten::V,vărsa,pilti
1406,schütten::V,vărsa,berti
1407,füllen::V,umple,pildyti
1408,füllen::V,umple,pripildyti
1409,einwickeln::V,înveli,įvynioti
1410,einwickeln::V,înveli,suvynioti
1411,einwickeln::V,înfășura,įvynioti
1412,einwickeln::V,înfășura,suvynioti
1413,tragen::V,căra,nešti
1414,tragen::V,căra,nešioti
1415,schleppen::V,târî,vilkti
1416,ziehen::V,trage,tempti
1417,aufbewahren::V,păstra,laikyti
1418,aufbewahren::V,conserva,laikyti
1419,werfen::V,arunca,mesti
1420,werfen::V,arunca,sviesti
1421,fangen::V,prinde,sugauti
1422,packen::V,apuca,čiupti
1423,packen::V,apuca,griebti
1424,verstecken::V,ascunde,slėpti
1425,verstecken::V,ascunde,slapstyti
1426,teilen::V,împărți,dalyti
1427,teilen::V,împărți,padalyti
1428,schicken::V,trimite,sių̃sti
1429,schicken::V,trimite,pasių̃sti
1430,bringen::V,aduce,atnešti
1431,hinzufügen::V,adăuga,pridėti
1432,bekommen::V,obține,gauti
1433,bekommen::V,dobândi,gauti
1434,erhalten::V,primi,gauti
1435,erhalten::V,căpăta,gauti
1436,nehmen::V,lua,paimti
1437,wählen::V,opta,rinkti
1438,wählen::V,opta,išsirinkti
1439,wählen::V,alege,rinkti
1440,wählen::V,alege,išsirinkti
1441,auswählen::V,selecta,išrinkti
1442,bewahren::V,păstra,išsaugoti
1443,behindern::V,stingheri,trukdyti
1444,verderben::V,strica,sugadinti
1445,beschädigen::V,strica,žaloti
1446,beschädigen::V,strica,gadinti
1447,zerbrechen::V,rupe,sukulti
1448,zerbrechen::V,rupe,sudaužyti
1449,zerbrechen::V,frânge,sukulti
1450,zerbrechen::V,frânge,sudaužyti
1451,zerreißen::V,rupe,perplėšti
1452,zerreißen::V,rupe,suplėšyti
1453,zerreißen::V,sfâșia,perplėšti
1454,zerreißen::V,sfâșia,suplėšyti
1455,zerstören::V,distruge,suardyti
1456,zerstören::V,distruge,sugriauti
1457,verbrennen::V,arde,deginti
1458,verbrennen::V,arde,sudeginti
1459,verbrennen::V,incendia,deginti
1460,verbrennen::V,incendia,sudeginti
1461,geben::V,da,duoti
1462,geben::V,da,paduoti
1463,reichen::V,întinde,paduoti
1464,schenken::V,dărui,dovanoti
1465,versprechen::V,făgădui,žadėti
1466,versprechen::V,făgădui,pažadėti
1467,wünschen::V,ura,norėti
1468,wünschen::V,ura,linḱėti
1469,loben::V,lăuda,girti
1470,loben::V,lăuda,pagirti
1471,küssen::V,săruta,bučiuoti
1472,wiegen::V,legăna,supti
1473,zudecken::V,acoperi,užkloti
1474,zudecken::V,acoperi,uždengti
1475,wecken::V,trezi,žadinti
1476,wecken::V,deștepta,žadinti
1477,zeigen::V,arăta,rodyti
1478,führen::V,călăuzi,vesti
1479,führen::V,călăuzi,vadovauti
1480,lehren::V,preda,mokyti
1481,lehren::V,preda,išmokyti
1482,lehren::V,învăța,mokyti
1483,lehren::V,învăța,išmokyti
1484,unterrichten::V,învăța,dėstyti
1485,unterrichten::V,instrui,dėstyti
1486,aufziehen::V,crește,išauginti
1487,leiten::V,duce,valdyti
1488,leiten::V,duce,vadovauti
1489,leiten::V,conduce,valdyti
1490,leiten::V,conduce,vadovauti
1491,antreiben::V,împinge,uiti
1492,antreiben::V,împinge,raginti
1493,antreiben::V,împinge,skubinti
1494,antreiben::V,încuraja,uiti
1495,antreiben::V,încuraja,raginti
1496,antreiben::V,încuraja,skubinti
1497,lassen::V,pune pe să,paliepti
1498,einladen::V,invita,kviesti
1499,einladen::V,invita,pakviesti
1500,vereinigen::V,uni,sujungti
1501,vereinigen::V,uni,suvienyti
1502,vereinigen::V,întruni,sujungti
1503,vereinigen::V,întruni,suvienyti
1504,besuchen::V,vizita,lankyti
1505,besuchen::V,vizita,aplankyti
1506,besuchen::V,face o vizită,lankyti
1507,besuchen::V,face o vizită,aplankyti
1508,treffen::V,întâlni,sutikti
1509,treffen::V,întâlni,pasitikti
1510,sich versammeln::V,se aduna,susirinkti
1511,spielen::V,se juca,groti
1512,spielen::V,se juca,žaisti
1513,singen::V,cânta,dainuoti
1514,tanzen::V,dansa,šokti
1515,sich trennen::V,se separa,skirtis
1516,sich trennen::V,se separa,išsiskirti
1517,sich trennen::V,se despărți,skirtis
1518,sich trennen::V,se despărți,išsiskirti
1519,verlassen::V,părăsi,palikti
1520,verlassen::V,abandona,palikti
1521,retten::V,salva,gelbėti
1522,bewachen::V,păzi,sergėti
1523,schützen::V,ocroti,ginti
1524,schützen::V,ocroti,apginti
1525,schützen::V,proteja,ginti
1526,schützen::V,proteja,apginti
1527,verteidigen::V,apăra,ginti
1528,verteidigen::V,apăra,apginti
1529,sich schlagen::V,se bate,muštis
1530,schießen::V,trage,šauti
1531,schießen::V,trage,šaudyti
1532,siegen::V,birui,nugalėti
1533,siegen::V,învinge,nugalėti
1534,ärgern::V,supăra,pykinti
1535,schlagen::V,lovi,mušti
1536,schlagen::V,lovi,smogti
1537,schlagen::V,lovi,trenkti
1538,treten::V,călca,mygti
1539,stechen::V,înțepa,gelti
1540,stechen::V,înțepa,smeigti
1541,stechen::V,împunge,gelti
1542,stechen::V,împunge,smeigti
1543,stoßen::V,împinge,stumti
1544,stoßen::V,împinge,pastumti
1545,stehlen::V,fura,vogti
1546,stören::V,deranja,trikdyti
1547,belästigen::V,importuna,apsunkinti
1548,verbergen::V,ascunde,slėpti
