,Concept_ID,he,se
3896,grau::A,אפר,ránis
3897,grau::A,אפר,räänis
3898,grau::A,אפר,rää´nes
3899,grau::A,אפר,кӯввесь
3900,bunt::A,צבעוני,girjak
3901,bunt::A,צבעוני,girjái
3902,bunt::A,צבעוני,máŋggaivnat
3903,bunt::A,צבעוני,ivdnái
3904,bunt::A,צבעוני,kirjáá
3905,bunt::A,צבעוני,ǩe´rjj
3906,bunt::A,צבעוני,ǩeârjaž
3907,bunt::A,צבעוני,кыррьй
3908,billig::A,זול,aelpies
3909,billig::A,זול,liehties
3910,billig::A,זול,álbbe
3911,billig::A,זול,hálbi
3912,billig::A,זול,hälbi
3913,billig::A,זול,hä´lbb
3914,billig::A,זול,вӯгас
3915,billig::A,זול,вӯгкесь
3916,teuer::A,יקר,dovres
3917,teuer::A,יקר,divras
3918,teuer::A,יקר,divrras
3919,teuer::A,יקר,tiivrâs
3920,teuer::A,יקר,kaallâš
3921,teuer::A,יקר,ко̄а̄ллэш
3922,wertvoll::A,יקר ערך,aarvoes
3923,wertvoll::A,יקר ערך,árvulasj
3924,wertvoll::A,יקר ערך,árvvolaš
3925,wertvoll::A,יקר ערך,tiivrâs
3926,wertvoll::A,יקר ערך,kaallâš
3927,wertvoll::A,יקר ערך,а̄ррвъесь
3928,wertvoll::A,יקר ערך,ко̄а̄ллшэсь
3929,blind::A,עור,tjelmehts
3930,blind::A,עור,tjalmedibme
3931,blind::A,עור,čalmmeheapme
3932,blind::A,עור,čuovggaheapme
3933,blind::A,עור,šoohâd
3934,blind::A,עור,ča'lmettem
3935,blind::A,עור,čââ´lmte´m
3936,blind::A,עור,чальмхем
3937,taub::A,חרש,bieljehts
3938,taub::A,חרש,bieljedibme
3939,taub::A,חרש,bealjeheapmi
3940,taub::A,חרש,pel'jittem
3941,taub::A,חרש,pee´lljte´m
3942,taub::A,חרש,пе̄лльйхем
3943,taub::A,חרש,кулхэмесь
3944,taub::A,חרש,кулнаххьтэм
3945,kräftig::A,חסן,veaksehks
3946,kräftig::A,חסן,gievrra
3947,kräftig::A,חסן,gievra
3948,kräftig::A,חסן,viek'sâ
3949,kräftig::A,חסן,viõhss
3950,kräftig::A,חסן,вӣгкъесь
3951,kräftig::A,חסן,тоаввсамусс
3952,stark::A,חזק,raavtehtje
3953,stark::A,חזק,nanos
3954,stark::A,חזק,gievrra
3955,stark::A,חזק,kievra
3956,stark::A,חזק,nanus
3957,stark::A,חזק,viek'sâ
3958,stark::A,חזק,raavâs
3959,stark::A,חזק,роавас
3960,schwach::A,חלש,dåsmoes
3961,schwach::A,חלש,fámodibme
3962,schwach::A,חלש,fámoheapme
3963,schwach::A,חלש,njuoras
3964,schwach::A,חלש,hiäju
3965,schwach::A,חלש,njuorâs
3966,schwach::A,חלש,rââ´šš
3967,schwach::A,חלש,njuõrâs
3968,schwach::A,חלש,рашшь
3969,schwach::A,חלש,ражесь
3970,schwach::A,חלש,са̄мхэм
3971,fett::A,שמן,buajtehks
3972,fett::A,שמן,buojdák
3973,fett::A,שמן,buoidi
3974,fett::A,שמן,puáidáh
3975,fett::A,שמן,pueidaǥ
3976,fett::A,שמן,пуййт
3977,schlank::A,רזה,siegkies
3978,schlank::A,רזה,bievrek
3979,schlank::A,רזה,njuorro
3980,schlank::A,רזה,seaggi
3981,schlank::A,רזה,šoođbâs
3982,schlank::A,רזה,seä´ǧ'ǧ
3983,schlank::A,רזה,се̄ӈькесь
3984,hübsch::A,יפה תאר,faavroes
3985,hübsch::A,יפה תאר,fávrro
3986,hübsch::A,יפה תאר,fávru
3987,hübsch::A,יפה תאר,muččâd
3988,hübsch::A,יפה תאר,mooččâd
3989,hübsch::A,יפה תאר,мо̄джесь
3990,böse::A,רשע,vesties
3991,böse::A,רשע,bahá
3992,böse::A,רשע,bahá
3993,böse::A,רשע,paa
3994,böse::A,רשע,ilbâd
3995,böse::A,רשע,paas
3996,böse::A,רשע,ilbbâd
3997,böse::A,רשע,поасс
3998,böse::A,רשע,кэ̄рряй
3999,dumm::A,טפש,gåffoeh
4000,dumm::A,טפש,jalla
4001,dumm::A,טפש,doavki
4002,dumm::A,טפש,tuhme
4003,dumm::A,טפש,tu´hmm
4004,dumm::A,טפש,о̄менэш
4005,dumm::A,טפש,то̄ӆӆкхем
4006,faul::A,עצלן,aeblehts
4007,faul::A,עצלן,lájkke
4008,faul::A,עצלן,láiki
4009,faul::A,עצלן,läški
4010,faul::A,עצלן,lä´šǩǩ
4011,faul::A,עצלן,ла̄шькесь
4012,fleißig::A,חרוץ,rudtjege
4013,fleißig::A,חרוץ,vïssjeles
4014,fleißig::A,חרוץ,vissjal
4015,fleißig::A,חרוץ,viššal
4016,fleißig::A,חרוץ,doaimmalaš
4017,fleißig::A,חרוץ,viššâl
4018,fleißig::A,חרוץ,re´ttev
4019,geizig::A,קמצן,saejkies
4020,geizig::A,קמצן,hánes
4021,geizig::A,קמצן,gáhcci
4022,geizig::A,קמצן,gárži
4023,geizig::A,קמצן,käcci
4024,geizig::A,קמצן,häänis
4025,geizig::A,קמצן,kä´cc
4026,geizig::A,קמצן,сыннҍ
4027,geizig::A,קמצן,скухьпесь
4028,klug::A,נבון,vihtehks
4029,klug::A,נבון,vijses
4030,klug::A,נבון,jiermmá
4031,klug::A,נבון,fihtolaš
4032,klug::A,נבון,jiä'rmálâš
4033,klug::A,נבון,hitrai
4034,klug::A,נבון,то̄ӆӆкэш
4035,klug::A,נבון,вӣллвэсь
4036,klug::A,פקח,vihtehks
4037,klug::A,פקח,vijses
4038,klug::A,פקח,jiermmá
4039,klug::A,פקח,fihtolaš
4040,klug::A,פקח,jiä'rmálâš
4041,klug::A,פקח,hitrai
4042,klug::A,פקח,то̄ӆӆкэш
4043,klug::A,פקח,вӣллвэсь
4044,geschickt::A,מימן,tjiehpies
4045,geschickt::A,מימן,tjiehppe
4046,geschickt::A,מימן,čeahppi
4047,geschickt::A,מימן,čeppi
4048,geschickt::A,מימן,čeä´p'p
4049,geschickt::A,מימן,чепесь
4050,lieb::A,יקר,boerehks
4051,lieb::A,יקר,lådje
4052,lieb::A,יקר,gieres
4053,lieb::A,יקר,ráhkis
4054,lieb::A,יקר,láđis
4055,lieb::A,יקר,räähis
4056,lieb::A,יקר,pue´rr
4057,lieb::A,יקר,rää´ǩǩes
4058,lieb::A,יקר,мӣлса
4059,lieb::A,אהוב,boerehks
4060,lieb::A,אהוב,lådje
4061,lieb::A,אהוב,gieres
4062,lieb::A,אהוב,ráhkis
4063,lieb::A,אהוב,láđis
4064,lieb::A,אהוב,räähis
4065,lieb::A,אהוב,pue´rr
4066,lieb::A,אהוב,rää´ǩǩes
4067,lieb::A,אהוב,мӣлса
4068,lustig::A,עליז,lustes
4069,lustig::A,עליז,suohtas
4070,lustig::A,עליז,hávski
4071,lustig::A,עליז,hitruu
4072,lustig::A,עליז,iilooš
4073,lustig::A,עליז,hää´sǩ
4074,lustig::A,עליז,viä´s'sel
4075,lustig::A,עליז,руэняс
4076,sanft::A,עדין,lïemkeds
4077,sanft::A,עדין,lines
4078,sanft::A,עדין,lágŋet
4079,sanft::A,עדין,linis
4080,sanft::A,עדין,láđis
4081,sanft::A,עדין,liägus
4082,sanft::A,עדין,pivvâl
4083,sanft::A,עדין,heä´nn
4084,sanft::A,עדין,э̄йвсесь
4085,hungrig::A,רעב,nælggomin
4086,hungrig::A,רעב,nealggas
4087,hungrig::A,רעב,neälǥlaž
4088,hungrig::A,רעב,не̄лльк
4089,krank::A,חולה,skïemtje
4090,krank::A,חולה,skibás
4091,krank::A,חולה,buohcci
4092,krank::A,חולה,pyec'cee
4093,krank::A,חולה,puõcci
4094,krank::A,חולה,panntiõrvas
4095,krank::A,חולה,кэ̄бп
4096,nackt::A,ערום,båadtsoeh
4097,nackt::A,ערום,rihtso
4098,nackt::A,ערום,álás
4099,nackt::A,ערום,pie'tittem
4100,nackt::A,ערום,piät'táá
4101,nackt::A,ערום,päälljas
4102,nackt::A,ערום,пефта
4103,nackt::A,ערום,па̄льяс
4104,traurig::A,עצוב,håjnoes
4105,traurig::A,עצוב,suohtas
4106,traurig::A,עצוב,hådje
4107,traurig::A,עצוב,ahkit
4108,traurig::A,עצוב,ahheev
4109,traurig::A,עצוב,â´ǩǩed
4110,traurig::A,עצוב,чуэввесь
4111,lebendig::A,חי,jielije
4112,lebendig::A,חי,viesso
4113,lebendig::A,חי,ealli
4114,lebendig::A,חי,eeleev
4115,lebendig::A,חי,jie´lli
4116,lebendig::A,חי,е̄лльгденҍ
4117,gut::A,טוב,buerie
4118,gut::A,טוב,buorre
4119,gut::A,טוב,buorre
4120,gut::A,טוב,pyeṛi
4121,gut::A,טוב,šiõǥǥ
4122,gut::A,טוב,pue´rr
4123,gut::A,טוב,шувв
4124,gut::A,טוב,пуррь
4125,schlecht::A,גרוע,nåake
4126,schlecht::A,גרוע,skraape
4127,schlecht::A,גרוע,mådtan
4128,schlecht::A,גרוע,nievrre
4129,schlecht::A,גרוע,headju
4130,schlecht::A,גרוע,heittot
4131,schlecht::A,גרוע,hyeṇi
4132,schlecht::A,גרוע,niev'ri
4133,schlecht::A,גרוע,hue´nn
4134,schlecht::A,גרוע,нюэссь
4135,schlecht::A,גרוע,ню̄э̄зесь
4136,richtig::A,נכון,rïekte
4137,richtig::A,נכון,duolla
4138,richtig::A,נכון,rievtes
4139,richtig::A,נכון,riekta
4140,richtig::A,נכון,vuoi'gâ
4141,richtig::A,נכון,vuõiǥâs
4142,richtig::A,נכון,вӯййк
4143,richtig::A,נכון,вӯйкэсс
4144,schlimm::A,רע,nåake
4145,schlimm::A,רע,bahá
4146,schlimm::A,רע,vearrái
4147,schlimm::A,רע,niev'ri
4148,schlimm::A,רע,neu´rr
4149,schlimm::A,רע,ню̄э̄зесь
4150,wahr::A,אמתי,saetnies
4151,wahr::A,אמתי,sádnes
4152,wahr::A,אמתי,duohta
4153,wahr::A,אמתי,tuotâ
4154,wahr::A,אמתי,tuõtt
4155,wahr::A,אמתי,вӯйкас
4156,alt::A,ישן,båeries
4157,alt::A,ישן,oames
4158,alt::A,ישן,boaris
4159,alt::A,ישן,uámis
4160,alt::A,ישן,vuä´mes
4161,alt::A,ישן,вуэммь
4162,neu::A,חדש,orre
4163,neu::A,חדש,ådås
4164,neu::A,חדש,ođas
4165,neu::A,חדש,uuđâs
4166,neu::A,חדש,oođâs
4167,neu::A,חדש,о̄дт
4168,ehemalig::A,לשעבר,evtebe
4169,ehemalig::A,לשעבר,åvdep
4170,ehemalig::A,לשעבר,dološ
4171,ehemalig::A,לשעבר,oovdiš
4172,ehemalig::A,לשעבר,tuâl'jõž
4173,ehemalig::A,לשעבר,туллъя
4174,ehemalig::A,לשעבר,э̄ввтлэсь
4175,alt[Lebewesen]::A,זקן,voeres
4176,alt[Lebewesen]::A,זקן,vuoras
4177,alt[Lebewesen]::A,זקן,boares
4178,alt[Lebewesen]::A,זקן,vuoras
4179,alt[Lebewesen]::A,זקן,puáris
4180,alt[Lebewesen]::A,זקן,puä´res
4181,alt[Lebewesen]::A,זקן,пуэресь
4182,jung::A,צעיר,noere
4183,jung::A,צעיר,nuorra
4184,jung::A,צעיר,nuorra
4185,jung::A,צעיר,nuoṛâ
4186,jung::A,צעיר,nuõrr
4187,jung::A,צעיר,нӯрр
4188,arm::A,עני,giefies
4189,arm::A,עני,hædjo
4190,arm::A,עני,geafi
4191,arm::A,עני,kevhi
4192,arm::A,עני,ǩeeu´h
4193,arm::A,עני,ва̄йваш
4194,reich::A,עשיר,ræjhkoes
4195,reich::A,עשיר,boanndá
4196,reich::A,עשיר,rikkis
4197,reich::A,עשיר,riges
4198,reich::A,עשיר,ree´ǧǧes
4199,reich::A,עשיר,ва̄птэк
4200,bekannt::A,ידוע,åehpies
4201,bekannt::A,ידוע,oahpes
4202,bekannt::A,ידוע,dieđus
4203,bekannt::A,ידוע,uápis
4204,bekannt::A,ידוע,tuubdâs
4205,bekannt::A,ידוע,toobdâs
4206,bekannt::A,ידוע,томтас
4207,berühmt::A,מפרסם,byögke
4208,berühmt::A,מפרסם,mihtos
4209,berühmt::A,מפרסם,beakkán
4210,berühmt::A,מפרסם,beakkálmas
4211,berühmt::A,מפרסם,mááinuh
4212,berühmt::A,מפרסם,peeggâlm
4213,berühmt::A,מפרסם,snäätnai
4214,berühmt::A,מפרסם,куллъей
4215,fremd::A,זר,ammes
4216,fremd::A,זר,amás
4217,fremd::A,זר,vieres
4218,fremd::A,זר,amas
4219,fremd::A,זר,vie'res
4220,fremd::A,זר,puigâ
4221,fremd::A,זר,vee´res
4222,fremd::A,זר,е̄ххк
4223,fremd::A,זר,вӣресь
4224,verschieden::A,שונה,ovmese
4225,verschieden::A,שונה,moattelágásj
4226,verschieden::A,שונה,iesjgeŋgalágásj
4227,verschieden::A,שונה,eará
4228,verschieden::A,שונה,eresláván
4229,verschieden::A,שונה,jee´res
4230,verschieden::A,שונה,jee´resnallšem
4231,verschieden::A,שונה,югке
4232,verschieden::A,שונה,югкеналшэм
4233,nah::A,קרוב,gietskies
4234,nah::A,קרוב,lahka
4235,nah::A,קרוב,lagas
4236,nah::A,קרוב,a'ldemuš
4237,nah::A,קרוב,âlddlõs
4238,nah::A,קרוב,альтэсь
4239,fern::A,רחוק,gahkese
4240,fern::A,רחוק,guhkken
4241,fern::A,רחוק,gáiddus
4242,fern::A,רחוק,kuhás
4243,fern::A,רחוק,ku´ǩes
4244,fern::A,רחוק,туммплэсь
4245,linker::A,שמאלי,gårroeh
4246,linker::A,שמאלי,gåro
4247,linker::A,שמאלי,gurut
4248,linker::A,שמאלי,čižet
4249,linker::A,שמאלי,či´ǯǯ
4250,linker::A,שמאלי,чинч
4251,rechter::A,ימין,åelkies
4252,rechter::A,ימין,oalges
4253,rechter::A,ימין,olgeš
4254,rechter::A,ימין,uál'gis
4255,rechter::A,ימין,vuõiǥâs
4256,rechter::A,ימין,вуэлькесь
4257,anderer::A,אחר,jeatjebe
4258,anderer::A,אחר,nubbe
4259,anderer::A,אחר,eará
4260,anderer::A,אחר,nubbi
4261,anderer::A,אחר,nubbe
4262,anderer::A,אחר,nu´bb
4263,anderer::A,אחר,jee´res
4264,anderer::A,אחר,мудта
4265,anderer::A,אחר,е̄ресь
4266,erster::A,ראשון,voestes
4267,erster::A,ראשון,vuostasj
4268,erster::A,ראשון,vuosttaš
4269,erster::A,ראשון,vuos'muš
4270,erster::A,ראשון,vuõs's
4271,erster::A,ראשון,õõu´dmõs
4272,erster::A,ראשון,авьтмусс
4273,zweiter::A,שני,mubpie
4274,zweiter::A,שני,nubbe
4275,zweiter::A,שני,nubbi
4276,zweiter::A,שני,nubbe
4277,zweiter::A,שני,nu´bb
4278,zweiter::A,שני,ныммьп
4279,dritter::A,שלישי,gåalmede
4280,dritter::A,שלישי,goalmát
4281,dritter::A,שלישי,goalmmát
4282,dritter::A,שלישי,kuálmád
4283,dritter::A,שלישי,kuälmad
4284,dritter::A,שלישי,кӯа̄ллмант
4285,letzter::A,אחרון,minngemes
4286,letzter::A,אחרון,maŋemus
4287,letzter::A,אחרון,maŋimus
4288,letzter::A,אחרון,majemuš
4289,letzter::A,אחרון,mââi´mõs
4290,letzter::A,אחרון,маӈьмусс
4291,allein::ADV,לבד,oktegh
4292,allein::ADV,לבד,oktegimse
4293,allein::ADV,לבד,oktebisnie
4294,allein::ADV,לבד,aktu
4295,allein::ADV,לבד,okto
4296,allein::ADV,לבד,ohtuu
4297,allein::ADV,לבד,õhttu
4298,allein::ADV,לבד,о̄ххтэ
4299,auf einmal::ADV,בו-זמנית,avtatrajes
4300,auf einmal::ADV,בו-זמנית,hávális
4301,auf einmal::ADV,בו-זמנית,hávil
4302,auf einmal::ADV,בו-זמנית,tove
4303,auf einmal::ADV,בו-זמנית,аххтан
4304,zusammen::ADV,ביחד,ektine
4305,zusammen::ADV,ביחד,ektesne
4306,zusammen::ADV,ביחד,tjåenghkesne
4307,zusammen::ADV,ביחד,siegen
4308,zusammen::ADV,ביחד,oktan
4309,zusammen::ADV,ביחד,ovttas
4310,zusammen::ADV,ביחד,čoahkis
4311,zusammen::ADV,ביחד,oovtâst
4312,zusammen::ADV,ביחד,õõutsââ´jest
4313,zusammen::ADV,ביחד,аххтан
4314,zusammen::ADV,ביחד,эфтэсьт
4315,lange::ADV,הרבה זמן,guhkiem
4316,lange::ADV,הרבה זמן,guhkev
4317,lange::ADV,הרבה זמן,mælggadav
4318,lange::ADV,הרבה זמן,guhká
4319,lange::ADV,הרבה זמן,kuhe
4320,lange::ADV,הרבה זמן,kuhháá
4321,lange::ADV,הרבה זמן,kuu´ǩǩ
4322,lange::ADV,הרבה זמן,кугкь
4323,plötzlich::ADV,לפתע,faahketji
4324,plötzlich::ADV,לפתע,hæhkkat
4325,plötzlich::ADV,לפתע,fáhkkestaga
4326,plötzlich::ADV,לפתע,fakkist
4327,plötzlich::ADV,לפתע,kruu´ta
4328,plötzlich::ADV,לפתע,а̄йнханна
4329,plötzlich::ADV,פתאום,faahketji
4330,plötzlich::ADV,פתאום,hæhkkat
4331,plötzlich::ADV,פתאום,fáhkkestaga
4332,plötzlich::ADV,פתאום,fakkist
4333,plötzlich::ADV,פתאום,kruu´ta
4334,plötzlich::ADV,פתאום,а̄йнханна
4335,sofort::ADV,מיד,dallegh
4336,sofort::ADV,מיד,dalá
4337,sofort::ADV,מיד,dalánagi
4338,sofort::ADV,מיד,dakkavide
4339,sofort::ADV,מיד,dakkaviđe
4340,sofort::ADV,מיד,tállán
4341,sofort::ADV,מיד,naraaz
4342,sofort::ADV,מיד,атть
4343,später::ADV,לאחר זמן,mænngan 
4344,später::ADV,לאחר זמן,maŋŋebut
4345,später::ADV,לאחר זמן,maŋŋel
4346,später::ADV,לאחר זמן,maŋ̣eláá
4347,später::ADV,לאחר זמן,mâ´ŋŋlakast
4348,später::ADV,לאחר זמן,маӈӈа
4349,später::ADV,יותר מאחר,mænngan 
4350,später::ADV,יותר מאחר,maŋŋebut
4351,später::ADV,יותר מאחר,maŋŋel
4352,später::ADV,יותר מאחר,maŋ̣eláá
4353,später::ADV,יותר מאחר,mâ´ŋŋlakast
4354,später::ADV,יותר מאחר,маӈӈа
4355,jetzt::ADV,עכשיו,daelie
4356,jetzt::ADV,עכשיו,dal
4357,jetzt::ADV,עכשיו,dal
4358,jetzt::ADV,עכשיו,tääl
4359,jetzt::ADV,עכשיו,ââ´n
4360,jetzt::ADV,עכשיו,атть
4361,heute::ADV,היום,daenbien
4362,heute::ADV,היום,uddni
4363,heute::ADV,היום,odne
4364,heute::ADV,היום,onne
4365,heute::ADV,היום,tä´bbe
4366,heute::ADV,היום,та̄ррьм
4367,morgen::ADV,מחר,jirreden
4368,morgen::ADV,מחר,idet
4369,morgen::ADV,מחר,ihttin
4370,morgen::ADV,מחר,itten
4371,morgen::ADV,מחר,jâđđa
4372,morgen::ADV,מחר,янта
4373,bald::ADV,בקרוב,varke
4374,bald::ADV,בקרוב,ruvva
4375,bald::ADV,בקרוב,farga
4376,bald::ADV,בקרוב,vorgâ
4377,bald::ADV,בקרוב,sõrgg
4378,bald::ADV,בקרוב,вэхтэнне
4379,dann::ADV,אחר-כך,die
4380,dann::ADV,אחר-כך,dalloj
4381,dann::ADV,אחר-כך,de
4382,dann::ADV,אחר-כך,te
4383,dann::ADV,אחר-כך,de
4384,dann::ADV,אחר-כך,teä
4385,dann::ADV,אחר-כך,â´tte
4386,dann::ADV,אחר-כך,те
4387,gestern::ADV,אתמול,jååktan
4388,gestern::ADV,אתמול,iektu
4389,gestern::ADV,אתמול,ikte
4390,gestern::ADV,אתמול,jieh't
4391,gestern::ADV,אתמול,jåhtta
4392,gestern::ADV,אתמול,яххта
4393,einst::ADV,לפנים,dejpeli
4394,einst::ADV,לפנים,åvdebut
4395,einst::ADV,לפנים,áigi
4396,einst::ADV,לפנים,dolin
4397,einst::ADV,לפנים,tovle
4398,einst::ADV,לפנים,tuu´l
4399,einst::ADV,לפנים,э̄ххьтэшьт
4400,damals::ADV,אז,aejkien
4401,damals::ADV,אז,dalloj
4402,damals::ADV,אז,dalle
4403,damals::ADV,אז,talle
4404,damals::ADV,אז,te´l
4405,damals::ADV,אז,teä´l
4406,damals::ADV,אז,танна
4407,danach::ADV,אחר-כך,mïnngesne
4408,danach::ADV,אחר-כך,dan maŋŋela
4409,danach::ADV,אחר-כך,maŋŋil
4410,danach::ADV,אחר-כך,das maŋŋá
4411,danach::ADV,אחר-כך,maŋ̣a
4412,danach::ADV,אחר-כך,mâ´ŋŋlest
4413,danach::ADV,אחר-כך,маӈӈа
4414,vorher::ADV,לפני זה,aarebi
4415,vorher::ADV,לפני זה,åvddål
4416,vorher::ADV,לפני זה,árat
4417,vorher::ADV,לפני זה,ovdâl
4418,vorher::ADV,לפני זה,ouddâl
4419,vorher::ADV,לפני זה,а̄йка
4420,zuerst::ADV,קדם,voestegh
4421,zuerst::ADV,קדם,álgon
4422,zuerst::ADV,קדם,vuos
4423,zuerst::ADV,קדם,vuohččan
4424,zuerst::ADV,קדם,vuoč'čin
4425,zuerst::ADV,קדם,vuõ´ste
4426,zuerst::ADV,קדם,vuõs'smõõssân
4427,zuerst::ADV,קדם,э̄ввтла
4428,zuerst::ADV,קדם,э̄ввтэль
4429,einmal::ADV,פעם,ikth
4430,einmal::ADV,פעם,akti
4431,einmal::ADV,פעם,okte
4432,einmal::ADV,פעם,ohtii
4433,einmal::ADV,פעם,kojo
4434,einmal::ADV,פעם,måttmešt
4435,einmal::ADV,פעם,э̄фт вэ̄рр
4436,manchmal::ADV,לפעמים,muvhtene
4437,manchmal::ADV,לפעמים,muhttijn
4438,manchmal::ADV,לפעמים,duolla dálla
4439,manchmal::ADV,לפעמים,muhtumin
4440,manchmal::ADV,לפעמים,kuásnii
4441,manchmal::ADV,לפעמים,måttmešt
4442,manchmal::ADV,לפעמים,kuä´ss-ne
4443,manchmal::ADV,לפעמים,мудта вэ̄р
4444,oft::ADV,לעתים קרובות,daamtaj
4445,oft::ADV,לעתים קרובות,álu
4446,oft::ADV,לעתים קרובות,ábaj
4447,oft::ADV,לעתים קרובות,dájvvá
4448,oft::ADV,לעתים קרובות,dávjá
4449,oft::ADV,לעתים קרובות,távjá
4450,oft::ADV,לעתים קרובות,täujja
4451,oft::ADV,לעתים קרובות,то̄а̄ййв
4452,immer::ADV,תמיד,iktesth
4453,immer::ADV,תמיד,eejnegen
4454,immer::ADV,תמיד,agev
4455,immer::ADV,תמיד,álo
4456,immer::ADV,תמיד,ain
4457,immer::ADV,תמיד,ovttuu
4458,immer::ADV,תמיד,pâi
4459,immer::ADV,תמיד,пай
4460,niemals::ADV,אף פעם,ij gåessie
4461,niemals::ADV,אף פעם,ij goassak
4462,niemals::ADV,אף פעם,ij ihkenis
4463,niemals::ADV,אף פעם,ii goassege
4464,niemals::ADV,אף פעם,ij kuás'sin
4465,niemals::ADV,אף פעם,ij ni kuä´ss
4466,niemals::ADV,אף פעם,эйй никуэссь
4467,hier::ADV,כאן,daagkoe
4468,hier::ADV,כאן,dála
4469,hier::ADV,כאן,dánna
4470,hier::ADV,כאן,dá
4471,hier::ADV,כאן,dás
4472,hier::ADV,כאן,taa
4473,hier::ADV,כאן,tää
4474,hier::ADV,כאן,ta´ltte
4475,hier::ADV,כאן,тала
4476,hier::ADV,כאן,тэста
4477,hierhin::ADV,פה,diekie
4478,hierhin::ADV,פה,dási
4479,hierhin::ADV,פה,diehki
4480,hierhin::ADV,פה,deike
4481,hierhin::ADV,פה,teehi
4482,hierhin::ADV,פה,tii´ǩ
4483,hierhin::ADV,פה,тӣге
4484,von hier::ADV,מפה,daebpede
4485,von hier::ADV,מפה,dássta
4486,von hier::ADV,מפה,dáppelt
4487,von hier::ADV,מפה,dáppe
4488,von hier::ADV,מפה,tástán
4489,von hier::ADV,מפה,tääiǥ
4490,von hier::ADV,מפה,tääi´ben
4491,von hier::ADV,מפה,тэста
4492,dort::ADV,שם,dagkoe
4493,dort::ADV,שם,dale
4494,dort::ADV,שם,dakko
4495,dort::ADV,שם,tuo
4496,dort::ADV,שם,tovben
4497,dort::ADV,שם,to´ben
4498,dort::ADV,שם,тёллэ
4499,dort::ADV,שם,тамьпе
4500,dorthin::ADV,שם,dahkoe
4501,dorthin::ADV,שם,dåhku
4502,dorthin::ADV,שם,dohko
4503,dorthin::ADV,שם,diehko
4504,dorthin::ADV,שם,tuohu
4505,dorthin::ADV,שם,tok
4506,dorthin::ADV,שם,tok-aa
4507,dorthin::ADV,שם,то̄гэ
4508,geradeaus::ADV,ישר,njuolgga
4509,geradeaus::ADV,ישר,njuolga
4510,geradeaus::ADV,ישר,njuol'gist
4511,geradeaus::ADV,ישר,vuoi'gist
4512,geradeaus::ADV,ישר,vui´jǧǧest
4513,geradeaus::ADV,ישר,вӯййкесьт
4514,vorwärts::ADV,קדימה,fraamme
4515,vorwärts::ADV,קדימה,åvddån
4516,vorwärts::ADV,קדימה,ovddas
4517,vorwärts::ADV,קדימה,oovdâs
4518,vorwärts::ADV,קדימה,ooudâs
4519,vorwärts::ADV,קדימה,ooudårra
4520,vorwärts::ADV,קדימה,эвтэс
4521,rückwärts::ADV,לאחור,mænngese
4522,rückwärts::ADV,לאחור,ruoptobadáj
4523,rückwärts::ADV,לאחור,maŋás
4524,rückwärts::ADV,לאחור,majaskulij
4525,rückwärts::ADV,לאחור,mââjas
4526,rückwärts::ADV,לאחור,mâ´ŋŋla
4527,rückwärts::ADV,לאחור,мо̄а̄з
4528,rückwärts::ADV,לאחור,мо̄а̄ст
4529,zurück::ADV,בחזרה,bååstede
4530,zurück::ADV,בחזרה,ruoptus
4531,zurück::ADV,בחזרה,maŋus
4532,zurück::ADV,בחזרה,ruoktot
4533,zurück::ADV,בחזרה,maassâd
4534,zurück::ADV,בחזרה,vä´st
4535,zurück::ADV,בחזרה,mååusat
4536,zurück::ADV,בחזרה,мо̄а̄з
4537,zurück::ADV,בחזרה,мо̄а̄ст
4538,zurück::ADV,אחורנית,bååstede
4539,zurück::ADV,אחורנית,ruoptus
4540,zurück::ADV,אחורנית,maŋus
4541,zurück::ADV,אחורנית,ruoktot
4542,zurück::ADV,אחורנית,maassâd
4543,zurück::ADV,אחורנית,vä´st
4544,zurück::ADV,אחורנית,mååusat
4545,zurück::ADV,אחורנית,мо̄а̄з
4546,zurück::ADV,אחורנית,мо̄а̄ст
4547,unten::ADV,למטה,vuelnie
4548,unten::ADV,למטה,vuollen
4549,unten::ADV,למטה,vuollin
4550,unten::ADV,למטה,vyellin
4551,unten::ADV,למטה,vue´llen
4552,unten::ADV,למטה,вӯлльн
4553,hinab::ADV,למטה,våålese
4554,hinab::ADV,למטה,vuolus
4555,hinab::ADV,למטה,vulos
4556,hinab::ADV,למטה,vuá'lás
4557,hinab::ADV,למטה,vuâlas
4558,hinab::ADV,למטה,валас
4559,oben::ADV,מעל,bijjene
4560,oben::ADV,מעל,baddjen
4561,oben::ADV,מעל,badjin
4562,oben::ADV,מעל,paijeen
4563,oben::ADV,מעל,pâ´jjen
4564,oben::ADV,מעל,tunââ´lmest
4565,oben::ADV,מעל,пайенҍ
4566,oben::ADV,למעלה,bijjene
4567,oben::ADV,למעלה,baddjen
4568,oben::ADV,למעלה,badjin
4569,oben::ADV,למעלה,paijeen
4570,oben::ADV,למעלה,pâ´jjen
4571,oben::ADV,למעלה,tunââ´lmest
4572,oben::ADV,למעלה,пайенҍ
4573,hinauf::ADV,למעלה,bæjjese
4574,hinauf::ADV,למעלה,bajás
4575,hinauf::ADV,למעלה,bajás
4576,hinauf::ADV,למעלה,pajas
4577,hinauf::ADV,למעלה,pââjas
4578,hinauf::ADV,למעלה,пайяс
4579,überall::ADV,בכל מקום,gaajhkene lehkesne
