,Concept_ID,ady,hr
694,blind::A,нэшъу́,slijep
695,taub::A,дэгу,gluh
696,kräftig::A,лъэ́ш,snažan
697,stark::A,лъэ́ш,jak
698,stark::A,лъэ́ш,snažan
699,schwach::A,хъыбэй,slab
700,fett::A,пщэры́,pretio
701,schlank::A,ищыгъэ,vitak
702,hübsch::A,дахэ́,zgodan
703,böse::A,ябгэ,zao
704,böse::A,ябгэ,opak
705,dumm::A,делэ,glup
706,faul::A,шъхьахы́нэ,lijen
707,fleißig::A,егугъурэ,radin
708,fleißig::A,егугъурэ,marljiv
709,geizig::A,тхьацэ,škrt
710,klug::A,акъылышӏу́,razborit
711,geschickt::A,ӏэпэӏэсэ́,vješt
712,geschickt::A,шо́у шӏыгъэ́,vješt
713,lieb::A,псэм фэд,drag
714,lustig::A,чэф,veseo
715,sanft::A,ӏушъа́б,blag
716,hungrig::A,гъаблэ́,gladan
717,krank::A,сыма́дж,bolestan
718,nackt::A,пцӏанэ́,nag
719,traurig::A,нэшхъэй,tužan
720,traurig::A,нэшхъэй,žalostan
721,gut::A,дэгъу́,dobar
722,schlecht::A,дэи,loš
723,schlecht::A,дэи,rđav
724,richtig::A,тэрэз,tačan
725,richtig::A,тэрэз,ispravan
726,schlimm::A,щынэгъо,zao
727,schlimm::A,щынэгъо,zločest
728,wahr::A,шъыпкъэ́,istinit
729,alt::A,жъы,star
730,neu::A,кӏэ,nov
731,ehemalig::A,-щтыгъэ,bivši
732,ehemalig::A,-гъэ,bivši
733,alt[Lebewesen]::A,жъы,star
734,jung::A,ныбжьыкӏэ́,mlad
735,arm::A,тхьамы́кӏ,ubog
736,arm::A,тхьамы́кӏ,siromašan
737,reich::A,бай,bogat
738,bekannt::A,нэӏуа́с,poznat
739,berühmt::A,цӏэры́ӏу,čuven
740,berühmt::A,цӏэры́ӏу,slavan
741,fremd::A,хымэ,tuđ
742,fremd::A,хымэ,stran
743,verschieden::A,зэфэшъхьафы,razan
744,verschieden::A,зэфэшъхьафы,različan
745,nah::A,благъэ́,blizak
746,fern::A,чыжьэ,dalek
747,fern::A,чыжьэ,daljnji
748,linker::A,сэмэ́гу,lijevi
749,rechter::A,джабгъу,desni
750,anderer::A,нэмы́кӏ,drugi
751,anderer::A,нэмы́кӏ,drugačiji
752,erster::A,апэр,prvi
753,zweiter::A,я́тӏонэр,drugi
754,dritter::A,ящэнэр,treći
755,letzter::A,аужыр,zadnji
756,allein::ADV,зы,sam
757,auf einmal::ADV,ардэдэм,istodobno
758,auf einmal::ADV,асыхьатым,istodobno
759,zusammen::ADV,зэгъусэхэ́у,skupa
760,zusammen::ADV,зэгъусэхэ́у,zajedno
761,lange::ADV,бэрэ́,dugo
762,plötzlich::ADV,зэкӏэм,naglo
763,plötzlich::ADV,зэкӏэм,iznenada
764,sofort::ADV,ардэдэм,odmah
765,sofort::ADV,асыхьатым,odmah
766,später::ADV,нэужым,kasnije
767,jetzt::ADV,джы,sad
768,jetzt::ADV,джы,sada
769,heute::ADV,непэ́,danas
770,morgen::ADV,неу́щы,sutra
771,bald::ADV,псынкӏэу,skoro
772,bald::ADV,псынкӏэу,doskora
773,dann::ADV,нэужым,zatim
774,gestern::ADV,тыгъуа́с,juče
775,gestern::ADV,тыгъуа́с,jučer
776,einst::ADV,зэгорэ́м,negda
777,einst::ADV,зэгорэ́м,nekada
778,damals::ADV,армэ,tada
779,damals::ADV,армэ,onda
780,damals::ADV,ащыгъум,tada
781,damals::ADV,ащыгъум,onda
782,danach::ADV,нэужым,poslije
783,danach::ADV,нэужым,nakon toga
784,vorher::ADV,нахьыпэм,prije
785,vorher::ADV,нахьыпэм,prije toga
786,einmal::ADV,зэ,jednom
787,einmal::ADV,зэ,jedanput
788,oft::ADV,бэрэ,često
789,immer::ADV,ренэ́у,vazda
790,immer::ADV,ренэ́у,uvijek
791,dort::ADV,модэ,ondje
792,dorthin::ADV,модэ́,onamo
793,geradeaus::ADV,занкӏэу,ravno
794,vorwärts::ADV,ыпэкӏэ,naprijed
795,rückwärts::ADV,ыужыкӏэ́,natrag
796,zurück::ADV,ыужыкӏэ́,nazad
797,zurück::ADV,ыужыкӏэ́,natrag
798,unten::ADV,ычӏэкӏэ́,dolje
799,hinab::ADV,ычӏэгъы́,nizbrdo
800,hinab::ADV,ычӏэкӏэ́,nizbrdo
801,oben::ADV,ышъхьагъы,gore
802,hinauf::ADV,ышъхьагъыкӏэ,uzbrdo
803,überall::ADV,тыди́,svuda
804,überall::ADV,тыди́,svagdje
805,überall::ADV,тыдэкӏи́,svuda
806,überall::ADV,тыдэкӏи́,svagdje
807,nicht::ADV,-п,ne
808,nicht::ADV,мы-,ne
809,ein wenig::ADV,тӏэкӏу,malo
810,kaum::ADV,къоды́й,tek
811,kaum::ADV,къоды́й,jedva
812,sehr::ADV,дэд,jako
813,sehr::ADV,дэд,veoma
814,so::ADV,ащ фэд,tako
815,so::ADV,ащ фэд,ovako
816,so::ADV,мыщ фэд,tako
817,so::ADV,мыщ фэд,ovako
818,so::ADV,джащ фэд,tako
819,so::ADV,джащ фэд,ovako
820,noch::ADV,джыри,još
821,nur::ADV,ныӏэ́п,samo
822,wieder::ADV,джыри,opet
823,wieder::ADV,джыри,ponovo
824,vergebens::ADV,пкӏэнчъэ́у,uzalud
825,vergebens::ADV,пкӏэнчъэ́у,zabadava
826,vor::PRP,пашъхьэ́,pred
827,vor::PRP,пашъхьэ́,ispred
828,hinter::PRP,кӏы́б,za
829,hinter::PRP,кӏы́б,iza
830,unter::PRP,чӏэ-,pod
831,unter::PRP,чӏэ-,ispod
832,durch::PRP,пхыры-,po
833,durch::PRP,пхыры-,kroz
834,neben::PRP,дэжь,kraj
835,neben::PRP,дэжь,pored
836,neben::PRP,дэжь,pokraj
837,zwischen::PRP,азыфа́гу,među
838,zwischen::PRP,азыфа́гу,između
839,wegen::PRP,къы-,radi
840,wegen::PRP,къы-,zbog
841,dies::PRN,ар,ovo
842,das::PRN,а,to
843,das::PRN,а,ono
844,das::PRN,мо,to
845,das::PRN,мо,ono
846,alles::PRN,зэкӏэ́,sve
847,ich::PRN,сэ,ja
848,du::PRN,о,ti
849,er::PRN,ар,on
850,wir::PRN,тэ,mi
851,ihr::PRN,шъо,vi
852,sie::PRN,ахэр,oni
853,was::FPRN,сыд,što
854,wer::FPRN,хэт,tko
855,wo::FADV,тыдэ́,gdje
856,wohin::FADV,тыдэ́,kuda
857,wohin::FADV,тыдэ́,kamo
858,wie::FADV,сыдэущтэ́у,kako
859,warum::FADV,сыд пае́,zašto
860,wieviel::FNUM,тхьапш,koliko
861,wieviel::FNUM,сыд фэди́з,koliko
862,eins::NUM,зы,jedan
863,zwei::NUM,тӏу,dva
864,drei::NUM,щы,tri
865,vier::NUM,плӏы,četiri
866,fünf::NUM,тфы,pet
867,sechs::NUM,хы,šest
868,sieben::NUM,блы,sedam
869,acht::NUM,и,osam
870,neun::NUM,бгъу,devet
871,zehn::NUM,пшӏы,deset
872,elf::NUM,пшӏыкӏузы́,jedanaest
873,zwölf::NUM,пшӏыкӏутӏу,dvanaest
874,zwanzig::NUM,тӏокӏы́,dvadeset
875,dreißig::NUM,щэкӏы,trideset
876,vierzig::NUM,тӏокӏи́тӏу,četrdeset
877,fünfzig::NUM,шъэны́ыкъу,pedeset
878,sechzig::NUM,тӏокӏи́щ,šezdeset
879,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,sedamdeset
880,achtzig::NUM,тӏокӏи́пӏ,osamdeset
881,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,devetdeset
882,hundert::NUM,шъэ,sto
883,tausend::NUM,мин,tisuća
884,und::CNJ,ыкӏи,i
885,und::CNJ,ыкӏи,te
886,oder::CNJ,е,ili
887,stehen::V,ущытын,stajati
888,stehen::V,умыхъыен,stajati
889,sitzen::V,уисын,sjediti
890,sitzen::V,утесын,sjediti
891,liegen::V,телъы́н,ležati
892,hängen::V,къыщылэлын,visiti
893,hängen::V,къыщылэлын щыгъын быхъур,visiti
894,werden::V,хъун,postati
895,werden::V,хъун,činiti se
896,passieren::V,къэхъун,desiti se
897,passieren::V,къэхъун,dogoditi se
898,beginnen::V,къежьэн,početi
899,beginnen::V,къыублэн,početi
900,enden::V,ухы́н,prestati
901,enden::V,ухы́н,svršiti se
902,wechseln::V,зэхъожьы́н,mijenjati se
903,aufgehen[Sonne]::V,къыкъокӏы́н,izići
904,untergehen[Sonne]::V,къохьан,zaći
905,scheinen[Sonne]::V,къепсыи,sijati
906,donnern::V,гъогъон,grmjeti
907,wehen::V,епщэ́н,duhati
908,strömen::V,чъэн,strujati
909,fließen::V,чъэн,teći
910,sich drehen::V,зыгъэчэрэгъу́н,obrtati se
911,sich drehen::V,зыгъэчэрэгъу́н,vrtjeti se
912,schwanken::V,хъые́н,teturati
913,schwanken::V,хъые́н,kolebati se
914,schwingen::V,зыгъэхъые́н,njihati
915,schwingen::V,зыгъэхъые́н,titrati
916,fallen::V,къефэхы́н,padati
917,brennen::V,стын,gorjeti
918,rauchen::V,ӏугъо къикӏын,dimiti se
919,regnen::V,къещхы́н,kišiti
920,regnen::V,къещхы́н,daždjeti
921,gefrieren::V,дыкъын,smrznuti se
922,tauen::V,жъун,kopnjeti
923,tauen::V,жъун,kraviti se
924,schmelzen::V,ткӏун,topiti se
925,trocknen::V,гъушъы́н,sušiti se
926,trocknen::V,чъэпхъу́н,sušiti se
927,sieden::V,жъон,kipjeti
928,sieden::V,жъон,ključati
929,faulen::V,шъун,gnjiti
930,verfaulen::V,шъун,sagnjiti
931,reißen::V,зэӏэтхъы́н,otrgnuti se
932,versinken::V,чӏихьан,tonuti
933,versinken::V,чӏихьан,propasti
934,vergehen::V,блэкӏы́н,prolaziti
935,erscheinen::V,къэлъэгъон,pojaviti se
936,verschwinden::V,кӏодыжьы́н,nestati
937,verschwinden::V,кӏодыжьы́н,izgubiti se
938,abnehmen::V,къыкӏичын,opasti
939,zunehmen::V,хэхъо́н,povećati se
940,steigen::V,къежьэн,uzići
941,steigen::V,къежьэн,nadoći
942,wachsen::V,хэхъо́н,rasti
943,wachsen::V,къэкӏы́н,rasti
944,glänzen::V,цӏыу́н,blistati
945,glänzen::V,цӏыу́н,sjati se
946,funkeln::V,жъыу́н,svjetlucati
947,lärmen::V,бырсыры́н,bučati
948,lärmen::V,бырсыры́н,galamiti
949,läuten::V,теон,zvoniti
950,klingeln::V,теон,zvoniti
951,brausen::V,шъуин,hujati
952,rauschen::V,макъэ гъэӏун,šumiti
953,rauschen::V,макъэ гъэӏун,šuškati
954,klingen::V,къыхэӏукӏын,zvučati
955,bellen::V,хьакъу́н,lajati
956,heulen::V,быун,zavijati
957,blasen::V,епщэ́н,puhati
958,pfeifen::V,шъуин,fućkati
959,schreien::V,куо́н,vikati
960,schreien::V,куо́н,kričati
961,schreien::V,кӏыи́н,vikati
962,schreien::V,кӏыи́н,kričati
963,stöhnen::V,щэӏун,stenjati
964,zittern::V,кӏэзэзын,drhtati
965,zittern::V,кӏэзэзын,trepetati
966,leben::V,псэу́н,živjeti
967,geboren werden::V,къэхъун,roditi se
968,atmen::V,жьы къэщэ́н,disati
969,trinken::V,ешъо́н,piti
970,essen::V,шхын,jesti
971,schlucken::V,бдырыин,gutati
972,müde werden::V,пшъын,umoriti se
973,einschlafen::V,хэчъыен,usnuti
974,einschlafen::V,хэчъыен,zaspati
975,schlafen::V,чъые́н,spati
976,aufwachen::V,къэущы́н,probuditi se
977,aufstehen::V,уцу́н,ustati
978,sich erholen::V,зыгъэпсэфын,odmoriti se
979,krank werden::V,сымаджэ́ хъун,oboljeti se
980,krank werden::V,сымаджэ́ хъун,razboljeti se
981,krank sein::V,сымэджэ́н,bolovati
982,schmerzen::V,сымэджэ́н,boljeti
983,husten::V,пскэ́н,kašljati
984,genesen::V,хъужьын,ozdraviti
985,genesen::V,хъужьын,oporaviti se
986,sterben::V,лӏэн,umrijeti
987,umkommen::V,хэкӏодэн,skapati
988,sich bewegen::V,хъые́н,gibati se
989,sich bewegen::V,хъые́н,kretati se
990,sich rühren::V,хъые́н,maknuti se
991,sich erheben::V,къэтэджын,dići se
992,sich setzen::V,тӏысы́н,sjesti
993,hinfallen::V,ебэджы́н,pasti
994,laufen::V,кӏон,hodati
995,schreiten::V,кӏон,stupati
996,spazierengehen::V,къэкӏухьэн,šetati se
997,eilen::V,гузэжъон,hitati
998,sich beeilen::V,гуӏэ́н,požuriti se
999,sausen::V,псынкӏэ́у чъэн,juriti
1000,rennen::V,чъэн,trčati
1001,springen::V,пкӏэн,skakati
1002,klettern::V,дэцохъоен,popeti se
1003,klettern::V,дэцохъоен,penjati se
1004,schaukeln::V,уешӏэн,ljuljati se
1005,kriechen::V,цохъо́н,puzati
1006,kriechen::V,цохъо́н,gmizati
1007,schwimmen::V,есы́н,plivati
1008,tauchen::V,зычӏэгъэо́н,roniti
1009,tauchen::V,зычӏэгъэо́н,gnjuriti
1010,rudern::V,къошъо бэщкӏэ фын,veslati
1011,fahren::V,кӏон,voziti se
1012,fliegen::V,быбы́н,letjeti
1013,fliegen::V,быбы́н,lijetati
1014,gehen::V,кӏон,ići
1015,weggehen::V,ӏукӏын,otići
1016,abfahren::V,ежьэн,krenuti
1017,abfahren::V,ежьэн,otputovati
1018,anhalten::V,къэуцу́н,stati
1019,anhalten::V,къэуцу́н,zaustaviti
1020,hineingehen::V,ихьан,ulaziti
1021,eintreten::V,чӏэхьан,ući
1022,kommen::V,къэкӏо́н,doći
1023,ankommen::V,къэсы́н,stići
1024,zurückkommen::V,гъэзэжьын,vratiti se
1025,zurückkommen::V,гъэзэжьын,povratiti se
1026,bleiben::V,къэнэ́н,ostati
1027,warten::V,пэплъэ́н,čekati
1028,erwarten::V,ежэн,očekivati
1029,suchen::V,лъыхъу́н,tražiti
1030,finden::V,къэгъоты́н,naći
1031,finden::V,къыхэгъэщы́н,naći
1032,versuchen::V,пылъы́н,pokušati
1033,vorbereiten::V,гъэхьазыры́н,spremiti
1034,vorbereiten::V,гъэхьазыры́н,pripremiti
1035,lieben::V,шӏу плъэгъу́н,voljeti
1036,mögen::V,шӏу плъэгъу́н,voljeti
1037,lachen::V,щхын,smijati se
1038,rühren::V,гур гъэузын,taknuti
1039,weinen::V,гъын,plakati
1040,schimpfen::V,хъонэн,psovati
1041,sich ärgern::V,губжы́н,ljutiti se
1042,sich fürchten::V,щынэ́н,bojati se
1043,fürchten::V,щынэ́н,bojati se
1044,sehen::V,льэгъу́н,vidjeti
1045,anschauen::V,плъэн,ogledati
1046,anschauen::V,еплъы́н,ogledati
1047,ansehen::V,плъэн,gledati
1048,hören::V,зэхэхын,čuti
1049,zuhören::V,дэӏо́н,slušati
1050,probieren::V,хэӏэн,probati
1051,riechen::V,пэмэ́н,osjećati miris
1052,fühlen::V,зэхэпшӏэн,osjećati
1053,scheinen::V,уащыхъу́н,činiti se
1054,scheinen::V,уашӏошӏы́н,činiti se
1055,zu sehen sein::V,зэрэлъэгъу́н,biti vidljiv
1056,vernehmen::V,зэхэхын,saznati
1057,frieren::V,дыкъын,zima je
1058,frieren::V,пӏыкӏэн,zima je
1059,frieren::V,чъыӏэ́ лӏэн,zima je
1060,tun::V,шӏын,raditi
1061,können::V,лъэкӏы́н,moći
1062,wollen::V,фэе́н,htjeti
1063,anfangen::V,ублэн,početi
1064,beenden::V,ухы́н,svršiti
1065,beenden::V,ухы́н,dovršiti
1066,aufhören::V,щыгъэтын,prestati
1067,gelingen::V,хъун,uspjeti
1068,öffnen::V,ӏухы́н,otvoriti
1069,schließen::V,игъэсэн,zatvoriti
1070,stellen::V,бгъэуцун,metnuti
1071,stellen::V,бгъэуцун,postaviti
1072,setzen::V,гъэтӏысы́н,posaditi
1073,legen::V,хэлъхьа́н,polagati
1074,berühren::V,эӏэн,doticati
1075,berühren::V,эӏэн,dodirivati
1076,berühren::V,нэсын,doticati
1077,berühren::V,нэсын,dodirivati
1078,verbinden::V,зэхэпхэ́н,spojiti
1079,verbinden::V,зэхэпхэ́н,zavezati
1080,verbinden::V,пхын,spojiti
1081,verbinden::V,пхын,zavezati
1082,bedecken::V,техъо́н,pokriti
1083,aufhängen::V,пылъэ́н,objesiti
1084,anzünden::V,хэгъэнэ́н,upaliti
1085,anzünden::V,хэгъэнэ́н,zapaliti
1086,zurücklassen::V,къэгъэнэ́н,ostaviti
1087,zurücklassen::V,къэгъэнэ́н,pustiti natrag
1088,verlieren::V,чӏэ́нэн,izgubiti
1089,verlieren::V,шӏокӏоды́н,izgubiti
1090,fallen lassen::V,чӏэунэн,ispustiti
1091,fallen lassen::V,пӏэпызын,ispustiti
1092,machen::V,шӏын,uraditi
1093,machen::V,шӏын,načiniti
1094,machen::V,шӏын,napraviti
1095,herstellen::V,шӏы́н,proizvesti
1096,bauen::V,шӏы́н,graditi
1097,reparieren::V,дыжьы́н,popraviti
1098,verbessern::V,нахьышӏу пшӏын,poboljšati
1099,verbessern::V,нахь дэгъу пшӏын,poboljšati
1100,ändern::V,зэблэхъу́н,promijeniti
1101,graben::V,тӏын,kopati
1102,graben::V,тӏын,kopkati
1103,biegen::V,уфэн,saviti
1104,biegen::V,уфэн,sagnuti
1105,drehen::V,гъэчэрегъу́,vrtjeti
1106,wenden::V,пӏонтӏэн,obrnuti
1107,wenden::V,бгъэзэн,obrnuti
1108,wenden::V,уӏубын,obrnuti
1109,heben::V,ӏэты́н,dizati
1110,hochheben::V,ӏэты́н,dignuti
1111,ergreifen::V,къэубыты́н,uhvatiti
1112,ergreifen::V,къэубыты́н,prihvatiti
1113,halten::V,ӏыгъы́н,držati
1114,drücken::V,тэӏункӏэн,pritiskivati
1115,schieben::V,уеӏункӏын,gurati
1116,schieben::V,уетӏыргун,gurati
1117,kratzen::V,цӏэнтхъун,česati
1118,kratzen::V,цӏэнтхъун,grepsti
1119,lecken::V,бзэи́н,lizati
1120,beißen::V,ецэкъэ́н,ujesti
1121,beißen::V,ецэкъэ́н,gristi
1122,abreißen::V,къичын,otkinuti
1123,abreißen::V,пытхъын,otkinuti
1124,abschneiden::V,пыупкӏын,odrezati
1125,abschneiden::V,гобзыкӏын,odrezati
1126,binden::V,епхын,vezati
1127,stecken::V,хэсэн,turiti
1128,brechen::V,зэпыпкӏын,slomiti
1129,klopfen::V,теон,lupati
1130,klopfen::V,теон,kucati
1131,hauen::V,теон,tući
1132,hauen::V,теон,udarati
1133,kleben::V,щхэн,lijepiti
1134,reiben::V,пӏотын,trti
1135,streichen::V,щыфэн,namazati
1136,schleifen::V,гъэчаны́н,brusiti
1137,schleifen::V,кӏэлыкӏы́н,brusiti
1138,schneiden::V,бзын,rezati
1139,rütteln::V,гъэсысын,drmati
1140,schütteln::V,гъэсысын,tresti
1141,schwenken::V,ӏэ шӏын,mahati
1142,schütten::V,икӏэ́н,sipati
1143,schütten::V,икӏэ́н,lijevati
1144,füllen::V,из шӏын,napuniti
1145,einwickeln::V,кӏоцӏыщыхьа́н,umotati
1146,einwickeln::V,кӏоцӏыщыхьа́н,zamotati
1147,tragen::V,хьын,nositi
1148,schleppen::V,пхьын,tegliti
1149,schleppen::V,плъэшъун,tegliti
1150,ziehen::V,пкъудыин,vući
1151,ziehen::V,пщэн,vući
1152,ziehen::V,плъэшъун,vući
1153,aufbewahren::V,пӏыгъын,čuvati
1154,aufbewahren::V,уухъумэн,čuvati
1155,werfen::V,дзын,bacati
1156,fangen::V,къэубыты́н,loviti
1157,fangen::V,къэубыты́н,hvatati
1158,packen::V,къэубыты́н,ščepati
1159,packen::V,къэубыты́н,zgrabiti
1160,verstecken::V,бгъэбылъын,sakriti
1161,teilen::V,гощы́н,podijeliti
1162,schicken::V,гъахьы́н,slati
1163,bringen::V,къэхьы́н,donijeti
1164,hinzufügen::V,хэгъэхъо́н,dodati
1165,hinzufügen::V,хэгъэхъо́н,pridati
1166,nehmen::V,къытехы́н,uzeti
1167,wählen::V,къыхэхы́н,izabrati
1168,auswählen::V,къыхэхы́н,odabrati
1169,bewahren::V,къэухъумэн,sačuvati
1170,behindern::V,пэрыохъу хъун,smetati
1171,verderben::V,къутэн,pokvariti
1172,beschädigen::V,къутэн,oštetiti
1173,zerbrechen::V,къутэн,razbiti
1174,zerbrechen::V,къутэн,prelomiti
1175,zerreißen::V,зэӏэтхъы́н,poderati
1176,zerreißen::V,зэӏэтхъы́н,rastrgnuti
1177,zerstören::V,къутэ́н,razoriti
1178,zerstören::V,къутэ́н,razrušiti
1179,verbrennen::V,гъэсты́н,spaliti
1180,verbrennen::V,гъэсты́н,sagorjeti
1181,geben::V,еты́н,dati
1182,reichen::V,еты́н,pružiti
1183,schenken::V,еты́н,darivati
1184,versprechen::V,гъэгугъэ́н,obećati
1185,wünschen::V,шӏоигъо́н,željeti
1186,loben::V,щытхъун,hvaliti
1187,küssen::V,ебэу́н,ljubiti
1188,wiegen::V,гъэхъыен,njihati
1189,wiegen::V,гъэхъыен,ljuljati
1190,zudecken::V,техъо́н,pokriti
1191,wecken::V,къэгъэущы́н,probuditi
1192,zeigen::V,гъэлъэгъо́н,pokazati
1193,führen::V,щэн,voditi
1194,lehren::V,егъэджэ́н,učiti
1195,lehren::V,егъэшӏэн,učiti
1196,unterrichten::V,егъэджэ́н,poučiti
1197,aufziehen::V,пӏун,uzgajati
1198,leiten::V,гъэзекӏон,upravljati
1199,antreiben::V,къепфылӏэн,natjeravati
1200,lassen::V,еты́н,dati
1201,einladen::V,къегъэблэгъэн,pozvati
1202,vereinigen::V,зэгогъэхьан,ujediniti
1203,besuchen::V,щыӏэ́н,posjetiti
1204,treffen::V,ӏукӏэ́н,sresti
1205,treffen::V,пэгъокӏы́н,sresti
1206,sich versammeln::V,зэхэхьан,okupiti se
1207,spielen::V,джэгу́н,igrati se
1208,singen::V,орэ́д къэӏо́н,pjevati
1209,tanzen::V,къэшъо́н,plesati
1210,sich trennen::V,зэгокӏыжьы́ных,razići se
1211,verlassen::V,бгынэн,ostaviti
1212,verlassen::V,бгынэн,napustiti
1213,verlassen::V,хэкӏыжьын,ostaviti
1214,verlassen::V,хэкӏыжьын,napustiti
1215,retten::V,къыхэпхыжьын,spasiti
1216,retten::V,къэбгъэнэжьын,spasiti
1217,bewachen::V,къэгъэгъунэн,čuvati
1218,bewachen::V,къэгъэгъунэн,stražariti
1219,schützen::V,ухъумэ́н,čuvati
1220,verteidigen::V,къэухъумэн,obraniti
1221,sich schlagen::V,эзэон,biti se
1222,sich schlagen::V,эзэон,udariti se
1223,schießen::V,он,pucati
1224,schießen::V,он,strijeljati
1225,siegen::V,текӏо́н,pobijediti
1226,ärgern::V,бгъэгубжын,ljutiti
1227,schlagen::V,ео́н,biti
1228,schlagen::V,ео́н,udariti
1229,stechen::V,хэӏун,ubosti
1230,stoßen::V,тӏыро́н,gurnuti
1231,stoßen::V,уеӏункӏын,gurnuti
1232,stehlen::V,тыгъу́н,ukrasti
1233,stören::V,бгъэгумэкӏын,smetati
1234,belästigen::V,бгъэгумэкӏын,smetati
1235,belästigen::V,бгъэгумэкӏын,dosaditi
1236,verbergen::V,ушъэфын,skriti
1237,täuschen::V,гъэпцӏэ́н,obmanuti
1238,betrügen::V,гъэпцӏэ́н,prevarati
1239,töten::V,уикӏын,ubiti
1240,wohnen::V,дэсын,stanovati
1241,arbeiten::V,лэжьэ́н,raditi
1242,sammeln::V,угъои́н,sabrati
1243,pflücken::V,къыпычы́н,ubrati
1244,jagen::V,шэкӏон,loviti
1245,jagen::V,ешэкӏон,loviti
1246,fischen::V,пцэжъые уешэн,ribati
1247,fischen::V,пцэжъые уешэн,loviti ribu
1248,fassen::V,къэубыты́н,uloviti
1249,hüten::V,хэхъо́н,pasti
1250,treiben::V,пфын,goniti
1251,anbinden::V,епхын,privezati
1252,füttern::V,гъэшхэ́н,hraniti
1253,melken::V,щын,musti
1254,hacken::V,упкӏэтэн,sjeckati
1255,gießen::V,тепкӏэн,politi
1256,reifen::V,игъо хъун,sazreti
1257,zubereiten::V,бгъэхьазырын,prigotoviti
1258,kochen::V,шӏы́н,kuhati
1259,backen::V,гъэжъэ́н,peći
1260,braten::V,гъэжъэ́н,peći
1261,braten::V,гъэжъэ́н,pržiti
1262,umrühren::V,зэхэгъэкӏухьан,promiješati
1263,stricken::V,хъын,plesti
1264,nähen::V,дэн,šiti
1265,färben::V,бгъэлэн,obojiti
1266,reinigen::V,укъэбзы́н,očistiti
1267,reinigen::V,укъэбзы́н,počistiti
1268,waschen::V,бгыкӏын,prati
1269,abwischen::V,лъэкӏы́н,otrti
1270,spülen::V,дэгъэчъыхьан,isprati
1271,spülen::V,дэгъэчъыхьан,oplakati
1272,fegen::V,пхъэнкӏы́н,mesti
1273,fegen::V,пхъэнкӏы́н,pomesti
1274,kehren::V,пхъэнкӏы́н,mesti
1275,baden::V,зыгъэпскӏын,kupati se
1276,sich waschen::V,зытхьакӏы́н,umiti se
1277,sich waschen::V,зытхьакӏы́н,prati se
1278,ausziehen::V,къытехы́н,svući
1279,anziehen::V,щылъэ́н,obući
1280,sich anziehen::V,зыфэпэн,obući se
1281,kämmen::V,жьын,češljati
1282,schmücken::V,гъэдэхэ́н,uresiti
1283,schmücken::V,гъэдэхэ́н,nakititi
1284,sagen::V,къэӏон,reći
1285,sagen::V,къэӏон,kazati
1286,sprechen::V,псэлъэ́н,govoriti
1287,reden::V,гущыӏэ́н,govoriti
1288,reden::V,гущыӏэ́н,besjediti
1289,sich unterhalten::V,зэдэгущыӏэн,razgovarati se
1290,fragen::V,упчӏэ́н,pitati
1291,bitten::V,лъэӏо́н,moliti
1292,erzählen::V,къэпӏотэ́н,ispričati
1293,erzählen::V,къэпӏотэ́н,pripovjediti
1294,mitteilen::V,макъэ егъэӏун,saopćiti
1295,nennen::V,цӏэ фэусы́н,nazvati
1296,rufen::V,джэн,zvati
1297,rufen::V,джэн,dozvati
1298,prahlen::V,узыщытхъужьы́н,hvalisati se
1299,übersetzen::V,бгъэкӏотэн,prevesti
1300,denken::V,егупшысэ́н,misliti
1301,glauben::V,уивыхъэ́ телъы́н,vjerovati
1302,bemerken::V,гу лъыптэ́н,zapaziti
1303,bemerken::V,гу лъыптэ́н,primijetiti
1304,erkennen::V,зэхэпхын,prepoznati
1305,erkennen::V,зэбгъэшӏэн,prepoznati
1306,begreifen::V,гурыӏо́н,pojmiti
1307,begreifen::V,гурыӏо́н,shvatiti
1308,verstehen::V,зэхэхын,razabrati
1309,lernen::V,еджэ́н,učiti se
1310,wissen::V,шӏэн,znati
1311,sich erinnern an::V,къэшӏэжьын,sjetiti se
1312,vergessen::V,пщыгъупшэжьы́н,zaboraviti
1313,messen::V,шын,mjeriti
1314,zählen::V,плъытэ́н,brojiti
1315,rechnen::V,плъытэ́н,računati
1316,rechnen::V,угугъэ́н,računati
1317,lesen::V,еджэ́н,čitati
1318,malen::V,шӏын,slikati
1319,zeichnen::V,шӏын,crtati
1320,schreiben::V,тхын,pisati
1321,besitzen::V,иӏэн,imati
1322,besitzen::V,иӏэн,posjedovati
1323,kaufen::V,щэфы́н,kupiti
1324,verkaufen::V,щэн,prodati
1325,verkaufen::V,щэн,raspačati
1326,bezahlen::V,птын,platiti
1327,bezahlen::V,лъыптын,platiti
1328,bezahlen::V,птыжьы́н,platiti
1329,zahlen::V,птын,plaćati
1330,zahlen::V,лъыптын,plaćati
1331,beherrschen::V,иунаеу иӏэн,vladati
1332,beherrschen::V,иунаеу иӏэн,gospodariti
1333,ertragen::V,щэчы́н,trpjeti
1334,ertragen::V,щэчы́н,podnijeti
1335,Schnurrbart::N,,brkovi
1336,Nabel::N,,pupak
1337,Wetter::N,,vrijeme
1338,Frost::N,,mraz
1339,Raureif::N,,inje
1340,Adler::N,,orao
1341,Schwan::N,,labud
1342,Ton::N,,ton
