,Concept_ID,myv,eu
814,verschieden::A,эрьва,desberdin
815,nah::A,а васолонь,hurre
816,nah::A,а васолонь,hurbil
817,fern::A,умонь,urrun
818,fern::A,кезэрень,urrun
819,linker::A,керш,ezker
820,rechter::A,вить,eskuin
821,anderer::A,лия,beste
822,erster::A,васень,lehen
823,erster::A,васень,aurren
824,erster::A,васенце,lehen
825,erster::A,васенце,aurren
826,zweiter::A,омбоце,bigarren
827,dritter::A,колмоце,hirugarren
828,letzter::A,меельце,azken
829,letzter::A,меельце,hondar
830,allein::ADV,башка,bakarrik
831,allein::ADV,ськамонзо,bakarrik
832,auf einmal::ADV,вейсэ,batera
833,zusammen::ADV,вейс,elkarrekin
834,zusammen::ADV,вейсэ,elkarrekin
835,lange::ADV,кувать,luzaro
836,plötzlich::ADV,апак учо,bat-batean
837,sofort::ADV,курок,berehala
838,sofort::ADV,нейке,berehala
839,später::ADV,мейле,gero
840,jetzt::ADV,ней,orain
841,heute::ADV,течи,gaur
842,morgen::ADV,ванды,bihar
843,bald::ADV,курок,aurki
844,bald::ADV,курок,laster
845,dann::ADV,мейле,ondoren
846,dann::ADV,седе мейле,ondoren
847,gestern::ADV,исяк,atzo
848,einst::ADV,весть,antzina
849,einst::ADV,зярдо-бути,antzina
850,damals::ADV,сестэ,orduan
851,danach::ADV,мейле,gerora
852,danach::ADV,мейле,ondoren
853,danach::ADV,седе мейле,gerora
854,danach::ADV,седе мейле,ondoren
855,vorher::ADV,васняяк,lehenago
856,zuerst::ADV,васня,aurrena
857,zuerst::ADV,васня,lehenbizi
858,einmal::ADV,весть,behin
859,einmal::ADV,весть,aldi bat
860,manchmal::ADV,лиясто,batzuetan
861,manchmal::ADV,лиясто,zenbaitetan
862,oft::ADV,сеетьстэ,maiz
863,oft::ADV,сеетьстэ,askotan
864,immer::ADV,свал,beti
865,niemals::ADV,а зярдояк,inoiz ez
866,niemals::ADV,а зярдояк,sekula ez
867,hier::ADV,тесэ,hemen
868,hierhin::ADV,тей,hona
869,von hier::ADV,тестэ,hemendik
870,von hier::ADV,тестэ,honetatik
871,dort::ADV,тосо,han
872,dorthin::ADV,тов,hara
873,geradeaus::ADV,витьстэ,artez
874,vorwärts::ADV,икелев,aurrera
875,rückwärts::ADV,мекев,atzera
876,rückwärts::ADV,мекев,atzerantz
877,zurück::ADV,мекев,atzera
878,unten::ADV,ало,behean
879,hinab::ADV,алов,behera
880,hinab::ADV,алов,beherantz
881,oben::ADV,вере,goian
882,hinauf::ADV,верев,gora
883,hinauf::ADV,верев,gorantz
884,überall::ADV,эрьва косо,edonon
885,nicht::ADV,а,ez
886,ein wenig::ADV,аламошка,apur bat
887,ein wenig::ADV,аламошка,pixka bat
888,kaum::ADV,ансяк,ozta
889,kaum::ADV,ансяк,nekez
890,sehr::ADV,пек,oso
891,sehr::ADV,вельть,oso
892,so::ADV,истя,hala
893,so::ADV,истя,honela
894,noch::ADV,таго,oraindik
895,nur::ADV,ансяк,bakarrik
896,schon::ADV,уш,ja
897,schon::ADV,уш,jada
898,wieder::ADV,таго,berriro
899,vergebens::ADV,стяко,alferrik
900,vor::PRP,икеле,aurrean
901,hinter::PRP,вельде,ostean
902,hinter::PRP,вельде,gibelean
903,unter::PRP,ало,pean
904,unter::PRP,ало,azpian
905,durch::PRP,пачк,zehar
906,neben::PRP,вакссо,ondoan
907,neben::PRP,вакссо,aldamenean
908,zwischen::PRP,ютксо,artean
909,wegen::PRP,кис,-gatik
910,wegen::PRP,коряс,-gatik
911,wegen::PRP,кувалт,-gatik
912,dies::PRN,те,hau
913,das::PRN,те,hura
914,das::PRN,тона,hura
915,alles::PRN,весе,dena
916,alles::PRN,весемесь,dena
917,ich::PRN,мон,ni
918,du::PRN,тон,zu
919,er::PRN,сон,bera
920,wir::PRN,минь,gu
921,ihr::PRN,тынь,zuek
922,sie::PRN,сынь,berak
923,was::FPRN,мезе,zer
924,wer::FPRN,ки,nor
925,wo::FADV,косо,non
926,wohin::FADV,ков,nora
927,wohin::FADV,козо,nora
928,wie::FADV,кода,nola
929,wie::FADV,кода,zelan
930,warum::FADV,мекс,zeren
931,warum::FADV,мекс,zergatik
932,wieviel::FNUM,зяро,zenbat
933,eins::NUM,вейке,bat
934,zwei::NUM,кавто,bi
935,zwei::NUM,кавто,biga
936,drei::NUM,колмо,hiru
937,vier::NUM,ниле,lau
938,fünf::NUM,вете,bost
939,sechs::NUM,кото,sei
940,sieben::NUM,сисем,zazpi
941,acht::NUM,кавксо,zortzi
942,neun::NUM,вейксэ,bederatzi
943,zehn::NUM,кемень,hamar
944,elf::NUM,кевейкее,hamaika
945,zwölf::NUM,кемгавтово,hamabi
946,zwanzig::NUM,комсь,hogei
947,dreißig::NUM,колоньгемень,hogeita hamar
948,vierzig::NUM,ниленьгемень,berrogei
949,fünfzig::NUM,ведьгемень,berrogeita hamar
950,sechzig::NUM,кодгемень,hirurogei
951,siebzig::NUM,сизьгемень,hirurogeita hamar
952,achtzig::NUM,кавксоньгемень,laurogei
953,neunzig::NUM,вейксэньгемень,laurogeita hamar
954,hundert::NUM,сядо,ehun
955,tausend::NUM,тыща,mila
956,und::CNJ,ды,eta
957,oder::CNJ,или,edo
958,stehen::V,аштемс стядо,zutik egon
959,sitzen::V,аштемс озадо,eserita egon
960,liegen::V,мадезь аштемс,etzan
961,hängen::V,нурьгемс,eskegita egon
962,hängen::V,нурьгемс,zintzilik egon
963,werden::V,арамс,bihurtu
964,werden::V,арамс,bilakatu
965,passieren::V,лисэмс,pasatu
966,passieren::V,лисэмс,gertatu
967,beginnen::V,ушодомс,hasi
968,enden::V,лоткамс,bukatu
969,wechseln::V,полавтнемс,aldatu
970,aufgehen[Sonne]::V,лисемс,ilki
971,aufgehen[Sonne]::V,лисемс,sortu
972,aufgehen[Sonne]::V,стямс,ilki
973,aufgehen[Sonne]::V,стямс,sortu
974,untergehen[Sonne]::V,валгомс,sartu
975,scheinen[Sonne]::V,валдомтомс,eguzkia egon
976,donnern::V,цярномс,trumoia jo
977,donnern::V,галдордомс,trumoia jo
978,wehen::V,пувамс,haizea ibili
979,strömen::V,чудемс,zorrotadaka isuri
980,fließen::V,чудемс,isuri
981,sich drehen::V,велямс,biratu
982,schwanken::V,лыкамс,zabuka ibili
983,schwanken::V,якамс,zabuka ibili
984,schwingen::V,нурсемс,kulunkatu
985,schwingen::V,лыкамс,kulunkatu
986,fallen::V,прамс,erori
987,fallen::V,сяворемс,erori
988,brennen::V,паломс,sutan egon
989,rauchen::V,качадомс,kea bota
990,regnen::V,пиземс,euria ari izan
991,gefrieren::V,кельмемс,izoztu
992,gefrieren::V,кельмемс,hormatu
993,tauen::V,соламс,gesaldu
994,schmelzen::V,соламс,urtu
995,trocknen::V,коськемс,idortu
996,trocknen::V,коськемс,lehortu
997,sieden::V,лакамс,irakin
998,sieden::V,пиксемс,irakin
999,faulen::V,наксадомс,hirotu
1000,faulen::V,наксадомс,usteldu
1001,verfaulen::V,наксадомс,hirotu
1002,verfaulen::V,наксадомс,usteldu
1003,reißen::V,сезневемс,eten
1004,reißen::V,сезневемс,tarrat egin
1005,versinken::V,ваямс,urperatu
1006,vergehen::V,ютамс,iragan
1007,erscheinen::V,лисемс,agertu
1008,verschwinden::V,ёмамс,desagertu
1009,sinken::V,явамс,beheititu
1010,abnehmen::V,киремемс,gutxitu
1011,abnehmen::V,киремемс,beheratu
1012,zunehmen::V,ламолгадомс,gora egin
1013,zunehmen::V,раштамс,gora egin
1014,steigen::V,куземс,igo
1015,steigen::V,кепсевемс,igo
1016,wachsen::V,касомс,hazi
1017,glänzen::V,цитнемс,distiratu
1018,funkeln::V,пиндолдомс,izarniatu
1019,funkeln::V,цивтёрдомс,izarniatu
1020,lärmen::V,шалномс,zarata atera
1021,läuten::V,гайгезевемс,jo
1022,läuten::V,гайгезевемс,hots egin
1023,klingeln::V,чавомс баягас,txirrina jo
1024,klirren::V,калдордомс,tintin egin
1025,klirren::V,кальцяемс,tintin egin
1026,brausen::V,лакамс,marru egin
1027,rauschen::V,лажномс,fir-fir egin
1028,klingen::V,гайгемс,soinu egin
1029,bellen::V,онгомс,zaunkatu
1030,heulen::V,урномс,ulu egin
1031,heulen::V,урномс,uhuri egin
1032,blasen::V,пувамс,ufa egin
1033,blasen::V,пувамс,putz egin
1034,pfeifen::V,вешкемс,txistu egin
1035,schreien::V,пижнемс,oihu egin
1036,schreien::V,пижнемс,garrasi egin
1037,stöhnen::V,кувсемс,intziri egin
1038,zittern::V,тарномс,ikara egin
1039,zittern::V,тарномс,dar-dar egin
1040,leben::V,эрямс,bizi izan
1041,geboren werden::V,чачомс,jaio
1042,atmen::V,лексемс,hats egin
1043,atmen::V,лексемс,arnasa egin
1044,trinken::V,симемс,edan
1045,essen::V,ярсамс,jan
1046,schlucken::V,нилемс,irentsi
1047,schlucken::V,порнемс,irentsi
1048,müde werden::V,сиземс,unatu
1049,müde werden::V,сиземс,nekatu
1050,einschlafen::V,матедевемс,lokartu
1051,schlafen::V,удомс,lo egin
1052,aufwachen::V,сыргоземс,esnatu
1053,aufwachen::V,сыргоземс,atzarri
1054,aufstehen::V,стямс,jaiki
1055,sich erholen::V,оймсемс,atseden egin
1056,krank werden::V,сэредезевемс,gaixotu
1057,krank sein::V,сэредемс,eri izan
1058,krank sein::V,сэредемс,gaixo izan
1059,schmerzen::V,сэредемс,min egin
1060,husten::V,козомс,eztul egin
1061,genesen::V,пичкамс,osatu
1062,sterben::V,куломс,hil
1063,sterben::V,куломс,zendu
1064,umkommen::V,чавовомс,istripuz hil
1065,umkommen::V,ёмамс,istripuz hil
1066,sich bewegen::V,шаштомс,higitu
1067,sich rühren::V,сыргамс,zirkin egin
1068,sich erheben::V,куземс,zutitu
1069,sich erheben::V,куземс,altxatu
1070,sich setzen::V,озамс,eseri
1071,sich setzen::V,озамс,jesarri
1072,hinfallen::V,прамс,erori
1073,hinfallen::V,сяворемс,erori
1074,laufen::V,якамс,ibili
1075,schreiten::V,эскелямс,oinkatu
1076,schreiten::V,молемс,oinkatu
1077,spazierengehen::V,якамс,paseatu
1078,spazierengehen::V,якамс,ostera bat egin
1079,eilen::V,эрзкалемс,lasterkatu
1080,eilen::V,капшамс,lasterkatu
1081,sich beeilen::V,капшамс,lehiatu
1082,sausen::V,ливтямс,ziztu bizian joan
1083,rennen::V,чийнемс,lasterka egin
1084,rennen::V,ардтнемс,lasterka egin
1085,springen::V,кирнявтнемс,jauzi egin
1086,klettern::V,куземс,igo
1087,schaukeln::V,нурямс,zabu egin
1088,schaukeln::V,нурямс,zanbulu egin
1089,kriechen::V,ёзмолдомс,narras egin
1090,schwimmen::V,уемс,igerikatu
1091,schwimmen::V,уемс,igeri egin
1092,tauchen::V,чопавтомс,murgildu
1093,tauchen::V,чопавтомс,pulunpatu
1094,tauchen::V,чопавтнемс,murgildu
1095,tauchen::V,чопавтнемс,pulunpatu
1096,rudern::V,миледемс,bogatu
1097,rudern::V,миледемс,arraun egin
1098,fahren::V,ардомс,joan
1099,fliegen::V,ливтямс,hegaldatu
1100,fliegen::V,ливтямс,hegan egin
1101,gehen::V,туемс,joan
1102,gehen::V,молемс,joan
1103,weggehen::V,туемс,alde egin
1104,abfahren::V,туемс,abiatu
1105,anhalten::V,лоткамс,geratu
1106,anhalten::V,лоткамс,gelditu
1107,hineingehen::V,совамс,sartu
1108,eintreten::V,совамс,sartu
1109,eintreten::V,эскельдямс,sartu
1110,kommen::V,самс,etorri
1111,ankommen::V,самс,heldu
1112,ankommen::V,самс,iritsi
1113,ankommen::V,пачкодемс,heldu
1114,ankommen::V,пачкодемс,iritsi
1115,zurückkommen::V,велявтомс,itzuli
1116,bleiben::V,кадовомс,gelditu
1117,warten::V,учомс,itxaron
1118,warten::V,учомс,zain egon
1119,erwarten::V,учомс,iguriki
1120,suchen::V,вешнемс,bilatu
1121,finden::V,муемс,idoro
1122,finden::V,муемс,aurkitu
1123,versuchen::V,варштамс,saiatu
1124,versuchen::V,варштамс,ahalegindu
1125,vorbereiten::V,анокстамс,gertatu
1126,lieben::V,вечкемс,maitatu
1127,lieben::V,вечкемс,maite izan
1128,mögen::V,вечкемс,laket izan
1129,mögen::V,вечкемс,atsegin izan
1130,lachen::V,пейдемс,irri egin
1131,lachen::V,пейдемс,barre egin
1132,rühren::V,токамс седейс,hunkitu
1133,weinen::V,авардемс,negar egin
1134,schimpfen::V,сёвномс,erneguka ari izan
1135,sich ärgern::V,кежиявтнемс,ernegatu
1136,sich ärgern::V,кежиявтнемс,haserretu
1137,sich fürchten::V,пелемс,beldur izan
1138,fürchten::V,пелемс,beldur izan
1139,fliehen::V,оргодемс,ihes egin
1140,flüchten::V,ворьгодемс,ihes egin
1141,flüchten::V,чадомс,ihes egin
1142,sehen::V,неемс,ikusi
1143,anschauen::V,ваномс,begietsi
1144,ansehen::V,ваномс,begiratu
1145,hören::V,марямс,aditu
1146,zuhören::V,кунсоломс,entzun
1147,probieren::V,варшамс,dastatu
1148,riechen::V,никсемс,usnatu
1149,riechen::V,никсемс,usaindu
1150,fühlen::V,марямс,sentitu
1151,scheinen::V,марявомс,iruditu
1152,scheinen::V,марявомс,begitandu
1153,zu sehen sein::V,неявомс,azaldu
1154,vernehmen::V,марямс,aditu
1155,frieren::V,кельмемс,hotz izan
1156,tun::V,теемс,egin
1157,können::V,маштомс,ahal izan
1158,wollen::V,бажамс,nahi izan
1159,anfangen::V,кармамс,hasi
1160,beenden::V,прядомс,bukatu
1161,aufhören::V,лоткамс,utzi
1162,gelingen::V,удаламс,lortu
1163,geraten::V,лисемс,heldu
1164,öffnen::V,панжомс,ireki
1165,öffnen::V,панжомс,zabaldu
1166,schließen::V,пекстамс,itxi
1167,schließen::V,сёлгомс,itxi
1168,schließen::V,конямс,itxi
1169,stellen::V,аравтомс,ipini
1170,setzen::V,ойсевтемс,jesarri
1171,setzen::V,озавтнемс,jesarri
1172,legen::V,путомс,jarri
1173,berühren::V,токамс,ukitu
1174,verbinden::V,содомс,uztartu
1175,bedecken::V,вельтямс,estali
1176,aufhängen::V,понгавтомс,eseki
1177,aufhängen::V,понгавтомс,eskegi
1178,anzünden::V,кирвастемс,piztu
1179,aufheben::V,кепедемс,jaso
1180,zurücklassen::V,кадомс,atzean utzi
1181,verlieren::V,ёмавтомс,galdu
1182,fallen lassen::V,правтомс,erortzen utzi
1183,machen::V,теемс,egin
1184,herstellen::V,анокстамс,ekoiztu
1185,bauen::V,путомс,eraiki
1186,reparieren::V,витемс,konpondu
1187,verbessern::V,паролгавтомс,hobetu
1188,verbessern::V,вадрялгавтомс,hobetu
1189,ändern::V,полавтомс,mudatu
1190,graben::V,чувомс,aitzurtu
1191,graben::V,таргамс,aitzurtu
1192,beugen::V,мендемс,makurtu
1193,biegen::V,комавтомс,malgutu
1194,biegen::V,комавтомс,makolatu
1195,drehen::V,чаравтомс,jiratu
1196,drehen::V,велявтнемс,jiratu
1197,wenden::V,велявтомс,bihurtu
1198,umdrehen::V,велявтомс,biratu
1199,umdrehen::V,велявтомс,alderantzikatu
1200,heben::V,кепедемс,jaso
1201,heben::V,кепедемс,goratu
1202,hochheben::V,кепедемс,goratu
1203,hochheben::V,кепедемс,altxatu
1204,ergreifen::V,кундамс,oratu
1205,halten::V,кирдемс,eutsi
1206,drücken::V,нуемс,sakatu
1207,schieben::V,шаштомс,bultzatu
1208,kratzen::V,ангордамс,hatz egin
1209,kratzen::V,ангордамс,hazka egin
1210,lecken::V,нолсемс,miaztu
1211,lecken::V,нолсемс,lamikatu
1212,beißen::V,сускомс,hozka egin
1213,beißen::V,сускомс,ausiki egin
1214,abreißen::V,сеземс,kendu
1215,abschneiden::V,печкемс,moztu
1216,abschneiden::V,печкемс,pikatu
1217,binden::V,кодамс,lotu
1218,binden::V,кодамс,estekatu
1219,binden::V,сюлмамс,lotu
1220,binden::V,сюлмамс,estekatu
1221,stecken::V,сялгомс,sartu
1222,brechen::V,синдемс,apurtu
1223,brechen::V,калавтомс,apurtu
1224,klopfen::V,калтаямс,jo
1225,hauen::V,чавомс,jo
1226,kleben::V,педявтнемс,itsatsi
1227,reiben::V,ёзамс,igurtzi
1228,streichen::V,вадемс,igurtzi
1229,schleifen::V,човамс,zorroztu
1230,schneiden::V,керямс,moztu
1231,rütteln::V,чукамс,astindu
1232,rütteln::V,чукамс,inarrosi
1233,rütteln::V,лыкавтомс,astindu
1234,rütteln::V,лыкавтомс,inarrosi
1235,schütteln::V,чукамс,astindu
1236,schütteln::V,чукамс,inarrosi
1237,schwenken::V,яхолемс,zabukatu
1238,schütten::V,каямс,isuri
1239,füllen::V,пештямс,bete
1240,einwickeln::V,тапарямс,bildu
1241,tragen::V,кандомс,eroan
1242,tragen::V,кандомс,eraman
1243,schleppen::V,ускомс,narrastu
1244,schleppen::V,ускомс,herrestatu
1245,ziehen::V,ускомс,tira egin
1246,aufbewahren::V,ванстомс,gorde
1247,werfen::V,ёртомс,jaurti
1248,werfen::V,ёртомс,aurtiki
1249,fangen::V,кундамс,atzeman
1250,packen::V,кундамс,heldu
1251,verstecken::V,кекшемс,ostendu
1252,verstecken::V,кекшемс,ezkutatu
1253,teilen::V,явомс,zatitu
1254,schicken::V,кучомс,bidali
1255,bringen::V,кандомс,ekarri
1256,hinzufügen::V,путомс,eratxiki
1257,hinzufügen::V,путомс,gaineratu
1258,hinzufügen::V,максомс,eratxiki
1259,hinzufügen::V,максомс,gaineratu
1260,bekommen::V,саемс,jaso
1261,erhalten::V,саемс,jaso
1262,nehmen::V,саемс,hartu
1263,wählen::V,кочкамс,hautatu
1264,wählen::V,кочкамс,aukeratu
1265,auswählen::V,кочкамс,hautatu
1266,auswählen::V,кочкамс,aukeratu
1267,bewahren::V,ванстомс,begiratu
1268,behindern::V,кирдемс,oztopatu
1269,verderben::V,коламс,hondatu
1270,beschädigen::V,теемс зыян,akastu
1271,zerbrechen::V,коламс,apurtu
1272,zerreißen::V,сеземс,zarratatu
1273,zerstören::V,калавтомс,suntsitu
1274,verbrennen::V,пултамс,erre
1275,verbrennen::V,пултамс,kiskali
1276,geben::V,максомс,eman
1277,reichen::V,максомс,luzatu
1278,reichen::V,максомс,helarazi
1279,schenken::V,каземс,oparitu
1280,versprechen::V,алтамс,agindu
1281,wünschen::V,арсемс,opatu
1282,wünschen::V,арсемс,opetsi
1283,loben::V,шнамс,laudatu
1284,loben::V,шнамс,goraipatu
1285,küssen::V,палсемс,musu eman
1286,wiegen::V,нурсемс,kulunkatu
1287,zudecken::V,тавадомс,estali
1288,zudecken::V,вельтямс,estali
1289,wecken::V,стявтомс,esnatu
1290,wecken::V,стявтомс,iratzartu
1291,zeigen::V,невтемс,erakutsi
1292,führen::V,ветямс,gidatu
1293,lehren::V,тонавтомс,irakatsi
1294,unterrichten::V,тонавтомс,eskolak eman
1295,aufziehen::V,трямс,hazi
1296,aufziehen::V,кастомс,hazi
1297,leiten::V,ветямс,arteztu
1298,leiten::V,азоркстамс,arteztu
1299,antreiben::V,ветямс,bulkatu
1300,lassen::V,кармавтомс,-arazi
1301,einladen::V,тердемс,gonbidatu
1302,vereinigen::V,вейсэндямс,batu
1303,vereinigen::V,вейсэндямс,bateratu
1304,vereinigen::V,вейс путомс,batu
1305,vereinigen::V,вейс путомс,bateratu
1306,vereinigen::V,вейс пурнамс,batu
1307,vereinigen::V,вейс пурнамс,bateratu
1308,besuchen::V,варштамс,ikustatu
1309,treffen::V,вастомс,topatu
1310,sich versammeln::V,промокшномс,bildu
1311,spielen::V,налксемс,jolastu
1312,singen::V,морамс,abestu
1313,singen::V,морамс,kantatu
1314,tanzen::V,киштемс,dantzatu
1315,tanzen::V,киштемс,dantzan egin
1316,sich trennen::V,явомс,banandu
1317,verlassen::V,кадомс,utzietsi
1318,retten::V,идемс,salbatu
1319,retten::V,идемс,gaizkatu
1320,bewachen::V,ванстомс,jagon
1321,bewachen::V,ванстомс,zaindu
1322,schützen::V,аштемс,babestu
1323,schützen::V,аштемс,gerizatu
1324,verteidigen::V,ваномс,aldeztu
1325,sich schlagen::V,тюремс,elkar jo
1326,sich schlagen::V,тюремс,elkar borrokatu
1327,schießen::V,ледемс,tiro egin
1328,siegen::V,изнямс,irabazi
1329,ärgern::V,кежейгавтомс,ernegatu
1330,ärgern::V,кежейгавтомс,haserretu
1331,schlagen::V,токамс,jo
1332,schlagen::V,токамс,erauntsi
1333,treten::V,тапамс,zapaldu
1334,treten::V,тапамс,ostiaktu
1335,stechen::V,пупамс,sastatu
1336,stoßen::V,тулкадемс,bultzatu
1337,stehlen::V,саламс,ostu
1338,stehlen::V,саламс,lapurtu
1339,stören::V,пирямс ки,galarazi
1340,belästigen::V,а максомс,gohaindu
1341,belästigen::V,а максомс,alamena eman
1342,belästigen::V,а кадомс оймамо,gohaindu
1343,belästigen::V,а кадомс оймамо,alamena eman
1344,verbergen::V,сёпомс,ezkutatu
1345,verbergen::V,кекшемс,ezkutatu
1346,täuschen::V,манямс,tronpatu
1347,täuschen::V,манямс,engainatu
1348,betrügen::V,манчемс,iruzurtu
1349,töten::V,чавномс,hil
1350,töten::V,чавномс,heriotza eman
1351,töten::V,маштнемс,hil
1352,töten::V,маштнемс,heriotza eman
1353,wohnen::V,эрямс,bizi izan
1354,arbeiten::V,важодемс,lan egin
1355,arbeiten::V,важодемс,behar egin
1356,sammeln::V,пурнамс,bildu
1357,sammeln::V,пурнамс,bildumatu
1358,pflücken::V,ноцковтнемс,batu
1359,pflücken::V,ноцковтнемс,bildu
1360,jagen::V,кундамс,ehizatu
1361,fischen::V,калонь кундамс,arrantzatu
1362,fischen::V,калонь кундамс,arrantza egin
1363,fassen::V,кундамс,harrapatu
1364,hüten::V,ваномс,begiratu
1365,treiben::V,панемс,bultza egin
1366,anbinden::V,сюлмамс,estekatu
1367,füttern::V,андомс,bazkatu
1368,melken::V,потявтомс,jetzi
1369,hacken::V,лазномс,xehatu
1370,gießen::V,валомс,isuri
1371,reifen::V,кенеремс,heldu
1372,reifen::V,кенеремс,zoritu
1373,zubereiten::V,анокстамс,prestatu
1374,kochen::V,пидемс,egosi
1375,backen::V,пидемс,labean egin
1376,braten::V,пуштамс,erregosi
1377,umrühren::V,човорямс,eragin
1378,stricken::V,кодамс,trikotatu
1379,stricken::V,кодамс,puntu egin
1380,nähen::V,стамс,josi
1381,färben::V,артомс,tindatu
1382,reinigen::V,урядамс,ikuzi
1383,reinigen::V,урядамс,garbitu
1384,waschen::V,муськемс,xahutu
1385,waschen::V,муськемс,garbitu
1386,abwischen::V,нардамс,xukatu
1387,spülen::V,ёрвалдомс,irakutzi
1388,fegen::V,тенсемс,erraztatu
1389,kehren::V,тенсемс,isastu
1390,baden::V,экшелямс,bainatu
1391,baden::V,экшелямс,bainua hartu
1392,sich waschen::V,шлямс,burua garbitu
1393,ausziehen::V,кайсевтемс,erantzi
1394,anziehen::V,оршамс,jantzi
1395,sich anziehen::V,оршамс,jantzi
1396,kämmen::V,судрямс,orraztu
1397,schmücken::V,мазылгавтомс,apaindu
1398,schmücken::V,наряжамс,apaindu
1399,sagen::V,меремс,esan
1400,sprechen::V,кортамс,mintzatu
1401,sprechen::V,кортамс,hitz egin
1402,reden::V,кортамс,hitz egin
1403,sich unterhalten::V,кортнемс,solastu
1404,sich unterhalten::V,кортнемс,solas egin
1405,fragen::V,кевкстемс,galdetu
1406,bitten::V,вешемс,eskatu
1407,bitten::V,вешемс,galdegin
1408,erzählen::V,ёвтнемс,edestu
1409,erzählen::V,ёвтнемс,kontatu
1410,mitteilen::V,ёвтамс,jakinarazi
1411,nennen::V,лемдемс,izena eman
1412,nennen::V,путомс лем,izena eman
1413,rufen::V,тердемс,dei egin
1414,rufen::V,серьгедемс,dei egin
1415,prahlen::V,шнамс пря,harrokerian ibili
1416,prahlen::V,шнамс пря,ahoberokeriak esan
1417,übersetzen::V,ютавтомс,itzuli
1418,denken::V,арсемс,pentsatu
1419,denken::V,арсемс,gogoeta egin
1420,glauben::V,кемемс,sinetsi
1421,bemerken::V,неемс,ohartu
1422,bemerken::V,неемс,konturatu
1423,erkennen::V,содамс,ezagutu
1424,erkennen::V,содамс,antzeman
1425,begreifen::V,пачкодемс,ulertu
1426,verstehen::V,чарькодемс,aditu
1427,lernen::V,тонавтнемс,ikasi
1428,wissen::V,содамс,jakin
1429,sich erinnern an::V,ледстямс,gogoratu
1430,sich erinnern an::V,ледстямс,gogoan izan
1431,vergessen::V,стувтомс,ahaztu
1432,vergessen::V,стувтомс,ahantzi
1433,messen::V,онкстнемс,neurtu
1434,zählen::V,ловомс,zenbatu
1435,zählen::V,ловомс,kopuratu
1436,rechnen::V,ловомс,kalkulatu
1437,lesen::V,ловномс,irakurri
1438,malen::V,рисовамс,margotu
1439,zeichnen::V,рисовамс,marraztu
1440,schreiben::V,сёрмадомс,idatzi
1441,besitzen::V,улемс,ukan
1442,besitzen::V,улемс,eduki
1443,besitzen::V,улемс азорокс,ukan
1444,besitzen::V,улемс азорокс,eduki
1445,kaufen::V,рамамс,erosi
1446,verkaufen::V,миемс,saldu
1447,bezahlen::V,пандомс,ordaindu
1448,zahlen::V,пандомс,ordaindu
1449,beherrschen::V,азоркстамс,menpean izan
1450,ertragen::V,кирдемс,jasan
1451,ertragen::V,кирдемс,pairatu
