,Concept_ID,pt,sk
844,zweiter::A,segundo,druhý
845,dritter::A,terceiro,tretí
846,letzter::A,final,ostatný
847,letzter::A,final,posledný
848,letzter::A,último,ostatný
849,letzter::A,último,posledný
850,allein::ADV,só,sám
851,auf einmal::ADV,de vez,zároveň
852,zusammen::ADV,juntos,spolu
853,zusammen::ADV,juntos,spoločne
854,lange::ADV,muito tempo,dlho
855,plötzlich::ADV,de repente,náhle
856,sofort::ADV,imediatamente,hneď
857,sofort::ADV,imediatamente,ihneď
858,später::ADV,mais tarde,neskoršie
859,jetzt::ADV,agora,teraz
860,heute::ADV,hoje,dnes
861,morgen::ADV,amanhã,zajtra
862,bald::ADV,logo,skoro
863,bald::ADV,breve,skoro
864,dann::ADV,então,nato
865,dann::ADV,então,potom
866,dann::ADV,depois,nato
867,dann::ADV,depois,potom
868,gestern::ADV,ontem,včera
869,einst::ADV,antigamente,kedysi
870,einst::ADV,antigamente,niekedy
871,damals::ADV,então,vtedy
872,danach::ADV,logo,potom
873,danach::ADV,logo,podľa toho
874,danach::ADV,depois,potom
875,danach::ADV,depois,podľa toho
876,vorher::ADV,antes,napred
877,vorher::ADV,antes,predtým
878,zuerst::ADV,primeiro,najprv
879,einmal::ADV,uma vez,raz
880,einmal::ADV,uma vez,jedenkrát
881,manchmal::ADV,às vezes,občas
882,manchmal::ADV,às vezes,niekedy
883,oft::ADV,muitas vezes,často
884,immer::ADV,sempre,vždy
885,immer::ADV,sempre,ustavične
886,niemals::ADV,nunca,nikdy
887,hier::ADV,cá,tu
888,hier::ADV,aqui,tu
889,hierhin::ADV,para cá,sem
890,hierhin::ADV,para cá,tade
891,von hier::ADV,daqui,odtiaľto
892,dort::ADV,lá,tam
893,dort::ADV,ali,tam
894,dorthin::ADV,lá,ta
895,dorthin::ADV,lá,tam
896,dorthin::ADV,para lá,ta
897,dorthin::ADV,para lá,tam
898,geradeaus::ADV,em frente,rovno
899,geradeaus::ADV,em frente,priamo
900,vorwärts::ADV,avante,napred
901,rückwärts::ADV,para trás,nazad
902,zurück::ADV,atrás,späť
903,zurück::ADV,atrás,naspäť
904,unten::ADV,debaixo,dolu
905,unten::ADV,debaixo,naspodku
906,unten::ADV,em baixo,dolu
907,unten::ADV,em baixo,naspodku
908,hinab::ADV,para baixo,dolu
909,oben::ADV,em cima,hore
910,oben::ADV,em cima,navrchu
911,hinauf::ADV,para cima,hore
912,hinauf::ADV,para cima,navrch
913,überall::ADV,em toda parte,všade
914,nicht::ADV,não,nie
915,ein wenig::ADV,um pouco,trocha
916,ein wenig::ADV,um bocado,trocha
917,kaum::ADV,apenas,ledva
918,sehr::ADV,muito,veľmi
919,so::ADV,tão,tak
920,so::ADV,tão,takto
921,so::ADV,assim,tak
922,so::ADV,assim,takto
923,noch::ADV,ainda,ešte
924,nur::ADV,só,len
925,nur::ADV,apenas,len
926,nur::ADV,somente,len
927,schon::ADV,já,už
928,wieder::ADV,outra vez,zasa
929,vergebens::ADV,em vão,márne
930,vergebens::ADV,em vão,nadarmo
931,vor::PRP,diante de,pred
932,hinter::PRP,atrás de,za
933,unter::PRP,sob,pod
934,unter::PRP,debaixo de,pod
935,durch::PRP,por,cez
936,durch::PRP,através de,cez
937,neben::PRP,junto de,pri
938,neben::PRP,junto de,vedľa
939,neben::PRP,ao lado de,pri
940,neben::PRP,ao lado de,vedľa
941,zwischen::PRP,entre,medzi
942,wegen::PRP,por,pre
943,wegen::PRP,por,kvôli
944,wegen::PRP,por causa de,pre
945,wegen::PRP,por causa de,kvôli
946,dies::PRN,isto,to
947,dies::PRN,isto,táto
948,das::PRN,isso,to
949,das::PRN,aquilo,to
950,alles::PRN,todo,všetko
951,ich::PRN,eu,ja
952,du::PRN,tu,ty
953,er::PRN,ele,on
954,wir::PRN,nós,my
955,ihr::PRN,vós,vy
956,ihr::PRN,vocês,vy
957,sie::PRN,eles,oni
958,was::FPRN,quê,čo
959,wer::FPRN,quem,kto
960,wo::FADV,onde,kde
961,wohin::FADV,aonde,kam
962,wohin::FADV,para onde,kam
963,wie::FADV,como,ako
964,warum::FADV,porquê,prečo
965,warum::FADV,por que,prečo
966,wieviel::FNUM,quanto,koľko
967,eins::NUM,um,jeden
968,zwei::NUM,dois,dva
969,drei::NUM,três,tri
970,vier::NUM,quatro,štyri
971,fünf::NUM,cinco,päť
972,sechs::NUM,seis,šesť
973,sieben::NUM,sete,sedem
974,acht::NUM,oito,osem
975,neun::NUM,nove,deväť
976,zehn::NUM,dez,desať
977,elf::NUM,onze,jedenásť
978,zwölf::NUM,doze,dvanásť
979,zwanzig::NUM,vinte,dvadsať
980,dreißig::NUM,trinta,tridsať
981,vierzig::NUM,quarenta,štyridsať
982,fünfzig::NUM,cinquenta,päťdesiat
983,sechzig::NUM,sessenta,šesťdesiat
984,siebzig::NUM,setenta,sedemdesiat
985,achtzig::NUM,oitenta,osemdesiat
986,neunzig::NUM,noventa,deväťdesiat
987,hundert::NUM,cem,sto
988,hundert::NUM,cento,sto
989,tausend::NUM,mil,tisíc
990,und::CNJ,e,i
991,oder::CNJ,ou,alebo
992,stehen::V,estar em pé,stáť
993,sitzen::V,estar sentado,sedieť
994,liegen::V,jazer,ležať
995,liegen::V,estar deitado,ležať
996,hängen::V,pender,visieť
997,hängen::V,estar pendurado,visieť
998,werden::V,tornar-se,stať sa
999,passieren::V,acontecer,stať sa
1000,beginnen::V,começar,začať sa
1001,enden::V,acabar,končiť sa
1002,enden::V,terminar,končiť sa
1003,wechseln::V,variar,meniť sa
1004,wechseln::V,alternar,meniť sa
1005,aufgehen[Sonne]::V,nascer,vychádzať
1006,untergehen[Sonne]::V,pôr-se,zapadnúť
1007,scheinen[Sonne]::V,brilhar,svietiť
1008,donnern::V,trovejar,hrmieť
1009,wehen::V,soprar,viať
1010,strömen::V,correr,prúdiť
1011,fließen::V,fluir,tiecť
1012,sich drehen::V,girar,točiť sa
1013,sich drehen::V,girar,krútiť sa
1014,schwanken::V,oscilar,kolísať
1015,schwanken::V,oscilar,klátiť sa
1016,schwingen::V,vibrar,kývať sa
1017,schwingen::V,vibrar,chvieť sa
1018,fallen::V,cair,padať
1019,brennen::V,arder,páliť
1020,brennen::V,arder,horieť
1021,rauchen::V,fumegar,dymiť sa
1022,regnen::V,chover,pršať
1023,gefrieren::V,gelar,zamrznút
1024,gefrieren::V,congelar,zamrznút
1025,tauen::V,derreter,taviť sa
1026,tauen::V,descongelar,taviť sa
1027,schmelzen::V,fundir-se,taviť sa
1028,trocknen::V,secar,schnúť
1029,sieden::V,ferver,vrieť
1030,faulen::V,estragar-se,hniť
1031,verfaulen::V,apodrecer,zhniť
1032,reißen::V,romper-se,pretrhnúť sa
1033,versinken::V,afundar-se,zapadnúť
1034,versinken::V,afundar-se,potopiť sa
1035,vergehen::V,passar,plynúť
1036,erscheinen::V,aparecer,objaviť sa
1037,verschwinden::V,desaparecer,zmiznúť
1038,sinken::V,descer,klesať
1039,abnehmen::V,diminuir,ubúdať
1040,abnehmen::V,decrescer,ubúdať
1041,zunehmen::V,crescer,pribúdať
1042,zunehmen::V,aumentar,pribúdať
1043,steigen::V,subir,stúpať
1044,wachsen::V,crescer,rásť
1045,glänzen::V,brilhar,jagať sa
1046,glänzen::V,brilhar,lesknúť sa
1047,funkeln::V,cintilar,iskriť sa
1048,lärmen::V,fazer barulho,lomoziť
1049,läuten::V,chocalhar,cengať
1050,klingeln::V,tocar,zvoniť
1051,klirren::V,tinir,rinčať
1052,brausen::V,bramar,hučať
1053,rauschen::V,murmurar,šumieť
1054,rauschen::V,rumorejar,šumieť
1055,klingen::V,soar,znieť
1056,klingen::V,soar,zvoniť
1057,bellen::V,ladrar,štekať
1058,bellen::V,ladrar,brechať
1059,heulen::V,uivar,vyť
1060,blasen::V,soprar,duť
1061,blasen::V,soprar,fúkať
1062,pfeifen::V,assobiar,pískať
1063,pfeifen::V,assobiar,hvízdať
1064,schreien::V,gritar,kričať
1065,stöhnen::V,gemer,stenať
1066,zittern::V,tremer,triasť sa
1067,leben::V,viver,žiť
1068,geboren werden::V,nascer,narodiť sa
1069,atmen::V,respirar,dýchať
1070,trinken::V,beber,piť
1071,essen::V,comer,jesť
1072,schlucken::V,engolir,zhltnuť
1073,müde werden::V,cansar-se,unaviť sa
1074,einschlafen::V,adormecer,usnúť
1075,einschlafen::V,adormecer,zaspať
1076,schlafen::V,dormir,spať
1077,aufwachen::V,acordar,zobudiť sa
1078,aufstehen::V,levantar-se,vstať
1079,sich erholen::V,descansar,zotavovať sa
1080,sich erholen::V,descansar,oddýchovať si
1081,krank werden::V,adoecer,ochorieť
1082,krank werden::V,ficar doente,ochorieť
1083,krank sein::V,estar doente,chorieť
1084,krank sein::V,estar doente,byť chorý
1085,schmerzen::V,doer,bolieť
1086,husten::V,tossir,kašľať
1087,genesen::V,convalescer,uzdraviť sa
1088,sterben::V,morrer,umrieť
1089,sterben::V,morrer,zomrieť
1090,umkommen::V,perecer,zahynúť
1091,sich bewegen::V,mover-se,pohybovať sa
1092,sich rühren::V,mexer-se,hnúť sa
1093,sich erheben::V,levantar-se,zdvihnúť sa
1094,sich setzen::V,sentar-se,sadnúť si
1095,hinfallen::V,cair,spadnúť
1096,laufen::V,andar,bežať
1097,laufen::V,caminhar,bežať
1098,schreiten::V,andar,kráčať
1099,schreiten::V,caminhar,kráčať
1100,spazierengehen::V,passear,prechádzať sa
1101,eilen::V,apressar-se,súriť
1102,sich beeilen::V,apressar-se,ponáhľať sa
1103,sich beeilen::V,despachar-se,ponáhľať sa
1104,sausen::V,correr,hučať
1105,rennen::V,correr,bežať
1106,springen::V,saltar,skákať
1107,klettern::V,trepar,liezť
1108,schaukeln::V,baloiçar,húpať
1109,schaukeln::V,baloiçar,hojdať
1110,kriechen::V,rastejar,liezť
1111,kriechen::V,rastejar,plaziť sa
1112,kriechen::V,arrastar-se,liezť
1113,kriechen::V,arrastar-se,plaziť sa
1114,schwimmen::V,nadar,plávať
1115,tauchen::V,mergulhar,ponoriť sa
1116,rudern::V,remar,veslovať
1117,fahren::V,ir,ísť
1118,fahren::V,ir,jazdiť
1119,fliegen::V,voar,letieť
1120,gehen::V,ir,ísť
1121,gehen::V,andar,ísť
1122,weggehen::V,partir,odísť
1123,weggehen::V,partir,odchádzať
1124,weggehen::V,ir-se embora,odísť
1125,weggehen::V,ir-se embora,odchádzať
1126,abfahren::V,sair,odcestovať
1127,abfahren::V,partir,odcestovať
1128,anhalten::V,parar,zadržať sa
1129,anhalten::V,parar,zastaviť sa
1130,hineingehen::V,entrar,vchádzať
1131,eintreten::V,entrar,vojsť
1132,eintreten::V,entrar,vstúpiť
1133,kommen::V,vir,prísť
1134,ankommen::V,chegar,prísť
1135,ankommen::V,chegar,doraziť
1136,zurückkommen::V,voltar,vrátiť sa
1137,zurückkommen::V,regressar,vrátiť sa
1138,bleiben::V,ficar,ostať
1139,bleiben::V,ficar,zostať
1140,bleiben::V,permanecer,ostať
1141,bleiben::V,permanecer,zostať
1142,warten::V,esperar,čakať
1143,erwarten::V,esperar,očakávať
1144,erwarten::V,aguardar,očakávať
1145,suchen::V,buscar,hľadať
1146,suchen::V,procurar,hľadať
1147,finden::V,achar,nájsť
1148,finden::V,encontrar,nájsť
1149,versuchen::V,tentar,skúsiť
1150,versuchen::V,tentar,pokúsiť sa
1151,vorbereiten::V,preparar,pripraviť
1152,lieben::V,amar,ľúbiť
1153,lieben::V,amar,milovať
1154,lieben::V,querer,ľúbiť
1155,lieben::V,querer,milovať
1156,mögen::V,gostar de,mať rád
1157,lachen::V,rir,smiať sa
1158,lachen::V,rir-se,smiať sa
1159,rühren::V,comover,dojať
1160,weinen::V,chorar,plakať
1161,schimpfen::V,ralhar,nadávať
1162,sich ärgern::V,zangar-se,hnevať sa
1163,sich ärgern::V,zangar-se,zlostiť sa
1164,sich fürchten::V,ter medo de,báť sa
1165,sich fürchten::V,ter receio de,báť sa
1166,fürchten::V,temer,báť sa
1167,fürchten::V,recear,báť sa
1168,fliehen::V,fugir,utekať
1169,flüchten::V,refugiar-se,utiecť
1170,sehen::V,ver,vidieť
1171,anschauen::V,olhar,pozrieť sa na
1172,ansehen::V,mirar,pozrieť
1173,hören::V,ouvir,počúvať
1174,zuhören::V,escutar,počúvať
1175,probieren::V,provar,ochutnať
1176,probieren::V,saborear,ochutnať
1177,riechen::V,cheirar,ňuchať
1178,fühlen::V,sentir,cítiť
1179,fühlen::V,sentir,pociťovať
1180,scheinen::V,parecer,zdať sa
1181,zu sehen sein::V,estar à vista,byť vidieť
1182,vernehmen::V,ouvir,počuť
1183,frieren::V,ter frio,mrznúť
1184,frieren::V,ter frio,oziabať
1185,tun::V,fazer,robiť
1186,können::V,saber,môcť
1187,wollen::V,querer,chcieť
1188,anfangen::V,iniciar,začať
1189,beenden::V,acabar,skončiť
1190,beenden::V,terminar,skončiť
1191,aufhören::V,cessar,prestať
1192,aufhören::V,desistir,prestať
1193,gelingen::V,sair bem,podariť sa
1194,gelingen::V,dar bom resultado,podariť sa
1195,geraten::V,sair,dariť sa
1196,geraten::V,dar resultado,dariť sa
1197,öffnen::V,abrir,otvoriť
1198,schließen::V,fechar,zavrieť
1199,stellen::V,pôr,postaviť
1200,stellen::V,colocar,postaviť
1201,setzen::V,pôr,posadiť
1202,setzen::V,meter,posadiť
1203,legen::V,pôr,klásť
1204,legen::V,pôr,položiť
1205,legen::V,meter,klásť
1206,legen::V,meter,položiť
1207,berühren::V,tocar,dotykať sa
1208,verbinden::V,unir,spojiť
1209,verbinden::V,ligar,spojiť
1210,bedecken::V,cobrir,pokryť
1211,aufhängen::V,pendurar,zavesiť
1212,anzünden::V,acender,zapáliť
1213,aufheben::V,apanhar,zdvihnúť
1214,aufheben::V,levantar,zdvihnúť
1215,zurücklassen::V,deixar,zanechať
1216,verlieren::V,perder,stratiť
1217,fallen lassen::V,deixar cair,pustiť
1218,machen::V,fazer,robiť
1219,herstellen::V,produzir,vyrobiť
1220,bauen::V,edificar,stavať
1221,bauen::V,edificar,budovať
1222,bauen::V,construir,stavať
1223,bauen::V,construir,budovať
1224,reparieren::V,reparar,opraviť
1225,reparieren::V,consertar,opraviť
1226,verbessern::V,melhorar,zlepšiť
1227,ändern::V,mudar,zmeniť
1228,ändern::V,mudar,preinačiť
1229,ändern::V,alterar,zmeniť
1230,ändern::V,alterar,preinačiť
1231,graben::V,cavar,ryť
1232,graben::V,cavar,kopať
1233,beugen::V,curvar,ohnúť
1234,biegen::V,vergar,ohnúť
1235,drehen::V,girar,točiť
1236,drehen::V,girar,krútiť
1237,wenden::V,virar,obrátiť
1238,wenden::V,virar,prevrátiť
1239,wenden::V,voltar,obrátiť
1240,wenden::V,voltar,prevrátiť
1241,umdrehen::V,virar,otočiť
1242,umdrehen::V,virar,obrátiť
1243,umdrehen::V,revolver,otočiť
1244,umdrehen::V,revolver,obrátiť
1245,heben::V,levantar,dvíhať
1246,heben::V,levantar,povzniesť
1247,hochheben::V,erguer,zdvihnúť
1248,hochheben::V,levantar,zdvihnúť
1249,ergreifen::V,apanhar,uchopiť sa
1250,halten::V,segurar,držať
1251,drücken::V,apertar,tisnúť
1252,schieben::V,empurrar,posunovať
1253,kratzen::V,raspar,škrabať
1254,lecken::V,lamber,lízať
1255,beißen::V,morder,kúsať
1256,abreißen::V,arrancar,odtrhnúť
1257,abschneiden::V,talhar,odrezať
1258,abschneiden::V,talhar,odkrojiť
1259,binden::V,ligar,zaviazať
1260,binden::V,ligar,priviazať
1261,stecken::V,meter,strčiť
1262,stecken::V,enfiar,strčiť
1263,brechen::V,romper,zlomiť
1264,brechen::V,quebrar,zlomiť
1265,klopfen::V,bater,tĺcť
1266,klopfen::V,bater,klopať
1267,hauen::V,bater,nabiť
1268,kleben::V,colar,lepiť
1269,kleben::V,colar,nalepiť
1270,reiben::V,esfregar,trieť
1271,streichen::V,barrar,namazať
1272,schleifen::V,afiar,ostríť
1273,schneiden::V,cortar,rezať
1274,schneiden::V,cortar,strihať
1275,rütteln::V,sacudir,triasť
1276,rütteln::V,sacudir,lomcovať
1277,schütteln::V,abanar,triasť
1278,schütteln::V,abanar,potriasť
1279,schütteln::V,sacudir,triasť
1280,schütteln::V,sacudir,potriasť
1281,schwenken::V,agitar,mávať
1282,schütten::V,deitar,sypať
1283,füllen::V,encher,plniť
1284,einwickeln::V,envolver,zabaliť
1285,einwickeln::V,embrulhar,zabaliť
1286,tragen::V,levar,niesť
1287,tragen::V,trazer,niesť
1288,schleppen::V,arrastar,vliecť
1289,ziehen::V,puxar,ťahať
1290,aufbewahren::V,guardar,uložiť
1291,aufbewahren::V,guardar,uschovať
1292,aufbewahren::V,conservar,uložiť
1293,aufbewahren::V,conservar,uschovať
1294,werfen::V,lançar,hodiť
1295,werfen::V,lançar,vrhnúť
1296,fangen::V,apanhar,chytať
1297,packen::V,agarrar,baliť
1298,packen::V,agarrar,chytiť
1299,verstecken::V,esconder,skryť
1300,verstecken::V,esconder,schovať
1301,teilen::V,partir,podeliť
1302,teilen::V,partir,rozdeliť
1303,teilen::V,dividir,podeliť
1304,teilen::V,dividir,rozdeliť
1305,schicken::V,enviar,posielať
1306,bringen::V,trazer,priniesť
1307,hinzufügen::V,acrescentar,pripojiť
1308,bekommen::V,obter,dostať
1309,erhalten::V,receber,prijať
1310,nehmen::V,tomar,vziať
1311,wählen::V,eleger,voliť
1312,wählen::V,escolher,voliť
1313,auswählen::V,escolher,vybrať
1314,auswählen::V,escolher,vyvoliť
1315,auswählen::V,seleccionar,vybrať
1316,auswählen::V,seleccionar,vyvoliť
1317,bewahren::V,guardar,zachovať
1318,bewahren::V,conservar,zachovať
1319,behindern::V,impedir,zavadzať
1320,behindern::V,impedir,byť v ceste
1321,verderben::V,estragar,skaziť
1322,verderben::V,corromper,skaziť
1323,beschädigen::V,danificar,ublížiť
1324,beschädigen::V,danificar,poškodiť
1325,zerbrechen::V,romper,rozbiť
1326,zerbrechen::V,romper,prelomiť
1327,zerbrechen::V,quebrar,rozbiť
1328,zerbrechen::V,quebrar,prelomiť
1329,zerreißen::V,rasgar,pretrhnúť
1330,zerstören::V,destruir,zničiť
1331,verbrennen::V,queimar,spáliť
1332,geben::V,dar,dať
1333,reichen::V,passar,podať
1334,schenken::V,oferecer,darovať
1335,versprechen::V,prometer,sľúbiť
1336,wünschen::V,desejar,želať
1337,loben::V,louvar,chváliť
1338,küssen::V,beijar,bozkať
1339,wiegen::V,embalar,kolísať
1340,zudecken::V,tapar,prikryť
1341,zudecken::V,cobrir,prikryť
1342,wecken::V,acordar,zobudiť
1343,wecken::V,despertar,zobudiť
1344,zeigen::V,mostrar,ukázať
1345,führen::V,guiar,viesť
1346,führen::V,conduzir,viesť
1347,lehren::V,ensinar,učiť
1348,unterrichten::V,instruir,vyučovať
1349,aufziehen::V,criar,vychovať
1350,leiten::V,dirigir,viesť
1351,leiten::V,conduzir,viesť
1352,antreiben::V,impelir,popudiť
1353,lassen::V,fazer,dať
1354,einladen::V,convidar,pozvať
1355,einladen::V,convidar,povolať
1356,vereinigen::V,unir,spojiť
1357,vereinigen::V,unir,zjednotiť
1358,vereinigen::V,reunir,spojiť
1359,vereinigen::V,reunir,zjednotiť
1360,besuchen::V,ir ver,navštíviť
1361,besuchen::V,visitar,navštíviť
1362,treffen::V,encontrar,stretnúť
1363,sich versammeln::V,reunir-se,zhromaždiť sa
1364,spielen::V,jogar,hrať
1365,spielen::V,brincar,hrať
1366,singen::V,cantar,spievať
1367,tanzen::V,bailar,tancovať
1368,sich trennen::V,apartar-se,rozísť sa
1369,verlassen::V,deixar,opustiť
1370,verlassen::V,abandonar,opustiť
1371,retten::V,salvar,zachrániť
1372,bewachen::V,vigiar,strážiť
1373,bewachen::V,guardar,strážiť
1374,schützen::V,proteger,chrániť
1375,verteidigen::V,defender,brániť
1376,sich schlagen::V,brigar,biť sa
1377,sich schlagen::V,bater-se,biť sa
1378,schießen::V,disparar,streliť
1379,schießen::V,disparar,strieľať
1380,siegen::V,vencer,zvíťaziť
1381,ärgern::V,irritar,hnevať
1382,ärgern::V,irritar,zlostiť
1383,ärgern::V,aborrecer,hnevať
1384,ärgern::V,aborrecer,zlostiť
1385,schlagen::V,bater,biť
1386,schlagen::V,bater,udrieť
1387,treten::V,pisar,kopnúť
1388,stechen::V,picar,bodnúť
1389,stechen::V,picar,pichnúť
1390,stoßen::V,empurrar,udrieť
1391,stehlen::V,furtar,kradnúť
1392,stören::V,perturbar,vyrušiť
1393,belästigen::V,incomodar,obťažovať
1394,belästigen::V,importunar,obťažovať
1395,verbergen::V,ocultar,skryť
1396,verbergen::V,esconder,skryť
1397,täuschen::V,iludir,sklamať
1398,täuschen::V,enganar,sklamať
1399,betrügen::V,burlar,klamať
1400,betrügen::V,burlar,podvádzať
1401,betrügen::V,enganar,klamať
1402,betrügen::V,enganar,podvádzať
1403,töten::V,matar,zabiť
1404,töten::V,matar,usmrtiť
1405,wohnen::V,morar,bývať
1406,arbeiten::V,trabalhar,pracovať
1407,sammeln::V,recolher,zbierať
1408,sammeln::V,coleccionar,zbierať
1409,pflücken::V,colher,trhať
1410,pflücken::V,colher,oberať
1411,jagen::V,caçar,poľovať
1412,fischen::V,pescar,loviť ryby
1413,fischen::V,pescar,chytať ryby
1414,fassen::V,apanhar,uloviť
1415,hüten::V,guardar,pásť
1416,treiben::V,conduzir,hnať
1417,anbinden::V,atar,priviazať
1418,füttern::V,dar de comer a,kŕmiť
1419,melken::V,ordenhar,dojiť
1420,hacken::V,rachar,seknúť
1421,gießen::V,regar,polievať
1422,reifen::V,amadurecer,dozrieť
1423,zubereiten::V,preparar,pripraviť
1424,kochen::V,cozer,variť
1425,backen::V,cozer,piecť
1426,backen::V,cozer,smažiť
1427,braten::V,assar,piecť
1428,braten::V,assar,pražiť
1429,braten::V,fritar,piecť
1430,braten::V,fritar,pražiť
1431,umrühren::V,remexer,pomiešať
1432,stricken::V,tricotar,pliesť
1433,stricken::V,fazer malha,pliesť
1434,nähen::V,coser,šiť
1435,nähen::V,costurar,šiť
1436,färben::V,tingir,zafarbiť
1437,färben::V,colorir,zafarbiť
1438,reinigen::V,limpar,čistiť
1439,reinigen::V,purificar,čistiť
1440,waschen::V,lavar,myť
1441,abwischen::V,limpar,utrieť
1442,abwischen::V,esfregar,utrieť
1443,spülen::V,lavar,vyplachovať
1444,spülen::V,enxaguar,vyplachovať
1445,fegen::V,varrer,zametať
1446,kehren::V,varrer,zametať
1447,baden::V,banhar,kúpať sa
1448,baden::V,tomar banho,kúpať sa
1449,sich waschen::V,lavar-se,umývať sa
1450,ausziehen::V,despir,zobliecť
1451,anziehen::V,vestir,obliecť
1452,sich anziehen::V,vestir-se,obliecť sa
1453,kämmen::V,pentear,česať
1454,schmücken::V,adornar,ozdobiť
1455,sagen::V,dizer,povedať
1456,sprechen::V,falar,hovoriť
1457,reden::V,falar,rozprávať
1458,sich unterhalten::V,conversar,rozprávať sa
1459,fragen::V,perguntar,spýtať sa
1460,bitten::V,pedir,prosiť
1461,erzählen::V,contar,rozprávať
1462,mitteilen::V,comunicar,oznámiť
1463,mitteilen::V,participar,oznámiť
1464,nennen::V,nomear,nazvať
1465,nennen::V,nomear,menovať
1466,nennen::V,apelidar,nazvať
1467,nennen::V,apelidar,menovať
1468,rufen::V,chamar,volať
1469,rufen::V,chamar,zavolať
1470,prahlen::V,gabar-se,vystatovať sa
1471,prahlen::V,vangloriar-se,vystatovať sa
1472,übersetzen::V,traduzir,preložiť
1473,denken::V,pensar,myslieť
1474,glauben::V,crer,veriť
1475,bemerken::V,notar,podotknuť
1476,bemerken::V,notar,spozorovať
1477,bemerken::V,observar,podotknuť
1478,bemerken::V,observar,spozorovať
1479,erkennen::V,reconhecer,poznať
1480,begreifen::V,apreender,pochopiť
1481,begreifen::V,apreender,porozumieť
1482,begreifen::V,compreender,pochopiť
1483,begreifen::V,compreender,porozumieť
1484,verstehen::V,entender,rozumieť
1485,verstehen::V,compreender,rozumieť
1486,lernen::V,aprender,učiť sa
1487,wissen::V,saber,vedieť
1488,sich erinnern an::V,lembrar-se de,pamätať si na
1489,sich erinnern an::V,recordar-se de,pamätať si na
1490,vergessen::V,esquecer,zabudnuť
1491,messen::V,medir,merať
1492,zählen::V,contar,počítať
1493,rechnen::V,calcular,rátať
1494,rechnen::V,calcular,počítať
1495,lesen::V,ler,čítať
1496,malen::V,pintar,maľovať
1497,zeichnen::V,desenhar,kresliť
1498,schreiben::V,escrever,písať
1499,besitzen::V,possuir,mať
1500,besitzen::V,possuir,vlastniť
1501,kaufen::V,comprar,kúpiť
1502,verkaufen::V,vender,predať
1503,bezahlen::V,pagar,zaplatiť
1504,zahlen::V,pagar,platiť
1505,beherrschen::V,imperar,ovládať
1506,ertragen::V,suportar,znášať
1507,ertragen::V,suportar,vydržať
