,Concept_ID,se,ru
1697,Zeichen::N,mearka,знак
1698,Zeichen::N,merkkâ,знак
1699,Zeichen::N,meârkk,знак
1700,Zeichen::N,тӣххт,знак
1701,Lärm::N,stujmie,шум
1702,Lärm::N,juhtsa,шум
1703,Lärm::N,šlápma,шум
1704,Lärm::N,ruojâ,шум
1705,Lärm::N,šlaaṃâ,шум
1706,Lärm::N,šuumm'mõš,шум
1707,Lärm::N,шэҏҏ,шум
1708,Lärm::N,ё̄афф,шум
1709,Laut::N,tjoeje,звук
1710,Laut::N,jiedna,звук
1711,Laut::N,jietna,звук
1712,Laut::N,jieṇâ,звук
1713,Laut::N,jiõnn,звук
1714,Laut::N,ӣнн,звук
1715,Ton::N,tjoeje,звучание
1716,Ton::N,tåvnnå,звучание
1717,Ton::N,tjuodja,звучание
1718,Ton::N,šuokŋa,звучание
1719,Ton::N,nuot'tâ,звучание
1720,Ton::N,suõmm,звучание
1721,Ton::N,ӣнн,звучание
1722,Lied::N,laavloe,песня
1723,Lied::N,lávla,песня
1724,Lied::N,lávlla,песня
1725,Lied::N,laavlâ,песня
1726,Lied::N,laaul,песня
1727,Lied::N,ла̄ввл,песня
1728,Ruhe::N,frïere,покой
1729,Ruhe::N,raeffie,покой
1730,Ruhe::N,vuojŋadibme,покой
1731,Ruhe::N,vuojŋadallam,покой
1732,Ruhe::N,ráfi,покой
1733,Ruhe::N,máššu,покой
1734,Ruhe::N,vuo'iŋâstus,покой
1735,Ruhe::N,ráávhu,покой
1736,Ruhe::N,rääuh,покой
1737,Ruhe::N,vuâŋŋmõš,покой
1738,Ruhe::N,юэв,покой
1739,Ruhe::N,вуэӈӈмушш,покой
1740,Leute::N,aalmoge,люди
1741,Leute::N,ulmutja,люди
1742,Leute::N,álbmot,люди
1743,Leute::N,viehâ,люди
1744,Leute::N,aalmi,люди
1745,Leute::N,о̄ллмэ,люди
1746,Volk::N,aalmoge,народ
1747,Volk::N,álmmuk,народ
1748,Volk::N,fuolkke,народ
1749,Volk::N,álbmot,народ
1750,Volk::N,aalmug,народ
1751,Volk::N,aalmi,народ
1752,Volk::N,нарэдт,народ
1753,Arbeit::N,barkoe,работа
1754,Arbeit::N,barggo,работа
1755,Arbeit::N,rahtjam,работа
1756,Arbeit::N,bargu,работа
1757,Arbeit::N,pargo,работа
1758,Arbeit::N,tyej̣i,работа
1759,Arbeit::N,likk,работа
1760,Arbeit::N,tue´jj,работа
1761,Arbeit::N,лыххк,работа
1762,Gast::N,guessie,гость
1763,Gast::N,guosse,гость
1764,Gast::N,guossi,гость
1765,Gast::N,kyes'si,гость
1766,Gast::N,kue´s's,гость
1767,Gast::N,кӯссь,гость
1768,Geschenk::N,daevere,подарок
1769,Geschenk::N,sjielege,подарок
1770,Geschenk::N,vadda,подарок
1771,Geschenk::N,vattáldahka,подарок
1772,Geschenk::N,skeaŋka,подарок
1773,Geschenk::N,adaldâh,подарок
1774,Geschenk::N,sǩiâŋkk,подарок
1775,Geschenk::N,тӯмаш,подарок
1776,Spiel::N,spïele,игра
1777,Spiel::N,stååkedimmie,игра
1778,Spiel::N,spella,игра
1779,Spiel::N,stoagos,игра
1780,Spiel::N,speallu,игра
1781,Spiel::N,leikkâ,игра
1782,Spiel::N,siõrr,игра
1783,Spiel::N,сӣрр,игра
1784,Gesellschaft::N,sïelte,общество
1785,Gesellschaft::N,rádnastallam,общество
1786,Gesellschaft::N,searvi,общество
1787,Gesellschaft::N,servi,общество
1788,Gesellschaft::N,seä´brr,общество
1789,Gesellschaft::N,се̄ббр,общество
1790,Hilfe::N,viehkie,помощь
1791,Hilfe::N,viehkke,помощь
1792,Hilfe::N,veahkki,помощь
1793,Hilfe::N,iše,помощь
1794,Hilfe::N,veä´ǩ'ǩ,помощь
1795,Hilfe::N,ве̄ххьк,помощь
1796,Freund::N,voelpe,друг
1797,Freund::N,ráddna,друг
1798,Freund::N,venak,друг
1799,Freund::N,ustit,друг
1800,Freund::N,verdde,друг
1801,Freund::N,veerdi,друг
1802,Freund::N,na´zvan,друг
1803,Freund::N,ка̄ннҌц,друг
1804,Kamerad::N,guejmie,приятель
1805,Kamerad::N,ráddna,приятель
1806,Kamerad::N,guojmme,приятель
1807,Kamerad::N,guoibmi,приятель
1808,Kamerad::N,kyei'mi,приятель
1809,Kamerad::N,taaurõš,приятель
1810,Kamerad::N,то̄а̄врэшш,приятель
1811,Angelegenheit::N,aate,дело
1812,Angelegenheit::N,saake,дело
1813,Angelegenheit::N,ássje,дело
1814,Angelegenheit::N,ášši,дело
1815,Angelegenheit::N,äšši,дело
1816,Angelegenheit::N,ä´šš,дело
1817,Angelegenheit::N,тӯйй,дело
1818,Anzahl::N,taale,количество
1819,Anzahl::N,låhkoe,количество
1820,Anzahl::N,låhko,количество
1821,Anzahl::N,mierre,количество
1822,Anzahl::N,mearri,количество
1823,Anzahl::N,lohkomearra,количество
1824,Anzahl::N,meeṛi,количество
1825,Anzahl::N,mie´rr,количество
1826,Anzahl::N,чӣссел,количество
1827,Art::N,aarhte,вид
1828,Art::N,sládja,вид
1829,Art::N,tjærdda,вид
1830,Art::N,čearda,вид
1831,Art::N,šlaaj̣â,вид
1832,Art::N,nää´ll,вид
1833,Art::N,на̄лль,вид
1834,Stück::N,bæhta,кусок
1835,Stück::N,biehkie,кусок
1836,Stück::N,biehkke,кусок
1837,Stück::N,bihttá,кусок
1838,Stück::N,pittá,кусок
1839,Stück::N,káppálâh,кусок
1840,Stück::N,ku´sǩǩ,кусок
1841,Stück::N,кусськ,кусок
1842,Teil::N,stuhtje,часть
1843,Teil::N,oasse,часть
1844,Teil::N,bielle,часть
1845,Teil::N,guovllo,часть
1846,Teil::N,oassi,часть
1847,Teil::N,bihttá,часть
1848,Teil::N,uási,часть
1849,Teil::N,vuâ´ss,часть
1850,Teil::N,pie´ǩ'ǩ,часть
1851,Teil::N,кусськ,часть
1852,Hälfte::N,lehkie,половина
1853,Hälfte::N,lahkke,половина
1854,Hälfte::N,bealli,половина
1855,Hälfte::N,peeḷi,половина
1856,Hälfte::N,lâ´ǩǩ,половина
1857,Hälfte::N,pie´ll,половина
1858,Hälfte::N,пе̄лль,половина
1859,Kreis::N,rïngke,круг
1860,Kreis::N,gievlle,круг
1861,Kreis::N,gierdu,круг
1862,Kreis::N,riggee,круг
1863,Kreis::N,kruugg,круг
1864,Kreis::N,круг,круг
1865,Kreuz::N,kroesse,крест
1866,Kreuz::N,ruossa,крест
1867,Kreuz::N,rista,крест
1868,Kreuz::N,ristâ,крест
1869,Kreuz::N,ristt,крест
1870,Kreuz::N,рысст,крест
1871,Linie::N,sïeve,линия
1872,Linie::N,linnja,линия
1873,Linie::N,linjá,линия
1874,Linie::N,linnjá,линия
1875,Linie::N,njuálgus,линия
1876,Linie::N,certldõk,линия
1877,Linie::N,це̄кесь,линия
1878,Strich::N,sïeve,черта
1879,Strich::N,sáhtso,черта
1880,Strich::N,sárggis,черта
1881,Strich::N,čálástâh,черта
1882,Strich::N,certldõk,черта
1883,Strich::N,ця̄кас,черта
1884,Strich::N,це̄кесь,черта
1885,Abstand::N,gåhkoe,промежуток
1886,Abstand::N,gåhkaldahke,промежуток
1887,Abstand::N,lahka,промежуток
1888,Abstand::N,gasska,промежуток
1889,Abstand::N,gaska,промежуток
1890,Abstand::N,koskâ,промежуток
1891,Abstand::N,kõskk,промежуток
1892,Abstand::N,кэ̄сск,промежуток
1893,Entfernung::N,gåhkoe,расстояние
1894,Entfernung::N,gåhkaldahke,расстояние
1895,Entfernung::N,gasska,расстояние
1896,Entfernung::N,mælggat,расстояние
1897,Entfernung::N,gaska,расстояние
1898,Entfernung::N,mátkegaska,расстояние
1899,Entfernung::N,koskâ,расстояние
1900,Entfernung::N,kõskk,расстояние
1901,Entfernung::N,jäämkõskk,расстояние
1902,Entfernung::N,кэ̄сск,расстояние
1903,Gegend::N,haerie,местность
1904,Gegend::N,guovvlo,местность
1905,Gegend::N,bájkke,местность
1906,Gegend::N,guovlu,местность
1907,Gegend::N,duovdda,местность
1908,Gegend::N,kuáv'lu,местность
1909,Gegend::N,vu´vdd,местность
1910,Gegend::N,па̄йхьк,местность
1911,Platz::N,sijjie,пространство
1912,Platz::N,sadje,пространство
1913,Platz::N,sadji,пространство
1914,Platz::N,tááḷu,пространство
1915,Platz::N,tääll,пространство
1916,Platz::N,сайй,пространство
1917,Ort::N,sijjie,место
1918,Ort::N,bájkke,место
1919,Ort::N,sadje,место
1920,Ort::N,báiki,место
1921,Ort::N,päikki,место
1922,Ort::N,pâi´ǩǩ,место
1923,Ort::N,сайй,место
1924,Ort::N,па̄йхьк,место
1925,Seite::N,bielie,сторона
1926,Seite::N,sijddo,сторона
1927,Seite::N,bealli,сторона
1928,Seite::N,ertti,сторона
1929,Seite::N,jeä´rtt,сторона
1930,Seite::N,пе̄лль,сторона
1931,Seite::N,е̄ммьне,сторона
1932,Mitte::N,gaske,середина
1933,Mitte::N,jarnge,середина
1934,Mitte::N,gasska,середина
1935,Mitte::N,guovddaš,середина
1936,Mitte::N,gaskamuddu,середина
1937,Mitte::N,koskâ,середина
1938,Mitte::N,kõskk,середина
1939,Mitte::N,кэ̄сск,середина
1940,Gegenstand::N,daevere,предмет
1941,Gegenstand::N,oabme,предмет
1942,Gegenstand::N,gávnne,предмет
1943,Gegenstand::N,bierggas,предмет
1944,Gegenstand::N,ettâ,предмет
1945,Gegenstand::N,kápulâh,предмет
1946,Gegenstand::N,käu´nn,предмет
1947,Gegenstand::N,ка̄ввьн,предмет
1948,Sache::N,aate,вещь
1949,Sache::N,saake,вещь
1950,Sache::N,ássje,вещь
1951,Sache::N,ášši,вещь
1952,Sache::N,äšši,вещь
1953,Sache::N,ä´šš,вещь
1954,Sache::N,ве̄шш,вещь
1955,Rand::N,raedtie,край
1956,Rand::N,rabdda,край
1957,Rand::N,ravda,край
1958,Rand::N,robdâ,край
1959,Rand::N,čårr,край
1960,Rand::N,ruõbdd,край
1961,Rand::N,рӯммт,край
1962,Rand::N,ре̄ввьн,край
1963,Kante::N,raedtie,ребро
1964,Kante::N,rabdda,ребро
1965,Kante::N,ravda,ребро
1966,Kante::N,robdâ,ребро
1967,Kante::N,å´rdd,ребро
1968,Kante::N,ruõbdd,ребро
1969,Kante::N,рӯммт,ребро
1970,Kante::N,ре̄ввьн,ребро
1971,Ecke::N,roene,угол
1972,Ecke::N,kråane,угол
1973,Ecke::N,náhpo,угол
1974,Ecke::N,nusske,угол
1975,Ecke::N,nurki,угол
1976,Ecke::N,čiehka,угол
1977,Ecke::N,čiehâ,угол
1978,Ecke::N,čiõkk,угол
1979,Ecke::N,suåp'p,угол
1980,Ecke::N,уггл,угол
1981,Spitze::N,gietjie,кончик
1982,Spitze::N,snjuhtje,кончик
1983,Spitze::N,gihttje,кончик
1984,Spitze::N,geahči,кончик
1985,Spitze::N,picci,кончик
1986,Spitze::N,keeči,кончик
1987,Spitze::N,ǩie´čč,кончик
1988,Spitze::N,кя̄женч,кончик
1989,Ende::N,gietjie,конец
1990,Ende::N,giehtje,конец
1991,Ende::N,geahči,конец
1992,Ende::N,keeči,конец
1993,Ende::N,puäš'š,конец
1994,Ende::N,ке̄джь,конец
1995,Loch::N,raejkie,дыра
1996,Loch::N,rájgge,дыра
1997,Loch::N,ráigi,дыра
1998,Loch::N,räigi,дыра
1999,Loch::N,loikk,дыра
2000,Loch::N,râi´ǧǧ,дыра
2001,Loch::N,ра̄ййк,дыра
2002,Winkel::N,skaavhte,угол
2003,Winkel::N,tjiehka,угол
2004,Winkel::N,soahppa,угол
2005,Winkel::N,čiehka,угол
2006,Winkel::N,sogge,угол
2007,Winkel::N,suåp'p,угол
2008,Winkel::N,уггл,угол
2009,Muster::N,goere,узор
2010,Muster::N,girjja,узор
2011,Muster::N,girjjit,узор
2012,Muster::N,kovos,узор
2013,Muster::N,кыррьй,узор
2014,Muster::N,кырьйнесс,узор
2015,Größe::N,ståaroe,размер
2016,Größe::N,stuorrudahka,размер
2017,Größe::N,stūrrodat,размер
2018,Größe::N,mahtodat,размер
2019,Größe::N,allodat,размер
2020,Größe::N,stuá'ṛudâh,размер
2021,Größe::N,роаӈӈьк,размер
2022,Länge::N,gåhkoe,длина
2023,Länge::N,guhkkudahka,длина
2024,Länge::N,guhkkodat,длина
2025,Länge::N,kukkodâh,длина
2026,Länge::N,õllâdvuõtt,длина
2027,Länge::N,куххьквӯдт,длина
2028,Höhe::N,jalloe,высота
2029,Höhe::N,jalladahke,высота
2030,Höhe::N,alludahka,высота
2031,Höhe::N,allatvuohta,высота
2032,Höhe::N,allodat,высота
2033,Höhe::N,aḷodâh,высота
2034,Höhe::N,âlladvuõtt,высота
2035,Höhe::N,э̄ллвӯдт,высота
2036,Gewicht::N,leavloe,вес
2037,Gewicht::N,dædda,вес
2038,Gewicht::N,låssudahka,вес
2039,Gewicht::N,deaddu,вес
2040,Gewicht::N,tiäd'du,вес
2041,Gewicht::N,teäd'd,вес
2042,Gewicht::N,тя̄ннт,вес
2043,Gewicht::N,вӣссь,вес
2044,Menge::N,mierie,количество
2045,Menge::N,ållo,количество
2046,Menge::N,mearri,количество
2047,Menge::N,doahkki,количество
2048,Menge::N,meeṛi,количество
2049,Menge::N,tukk,количество
2050,Menge::N,mie´rr,количество
2051,Menge::N,туххк,количество
2052,Menge::N,ла̄ннҍт,количество
2053,Haufen::N,deava,куча
2054,Haufen::N,håevkie,куча
2055,Haufen::N,hårre,куча
2056,Haufen::N,látna,куча
2057,Haufen::N,laaṇâ,куча
2058,Haufen::N,laađđ,куча
2059,Haufen::N,поанн,куча
2060,Reihe::N,raajroe,ряд
2061,Reihe::N,rájddo,ряд
2062,Reihe::N,gurgadas,ряд
2063,Reihe::N,kuáḷus,ряд
2064,Reihe::N,riâd'd,ряд
2065,Reihe::N,по̄ллт,ряд
2066,Boot::N,vïnhtse,лодка
2067,Boot::N,vanás,лодка
2068,Boot::N,vanntsa,лодка
2069,Boot::N,fanas,лодка
2070,Boot::N,voonâs,лодка
2071,Boot::N,käärbis,лодка
2072,Boot::N,võõnâs,лодка
2073,Boot::N,вэнс,лодка
2074,Ruder::N,aajroe,весло
2075,Ruder::N,ájrro,весло
2076,Ruder::N,áiru,весло
2077,Ruder::N,áiru,весло
2078,Ruder::N,äirr,весло
2079,Ruder::N,а̄ррьй,весло
2080,Schlitten::N,slærra,сани
2081,Schlitten::N,tjïelhke,сани
2082,Schlitten::N,gieris,сани
2083,Schlitten::N,tjielkká,сани
2084,Schlitten::N,gielká,сани
2085,Schlitten::N,kiäl'kká,сани
2086,Schlitten::N,saan,сани
2087,Schlitten::N,ǩeâlkk,сани
2088,Schlitten::N,со̄а̄н,сани
2089,Ski::N,treavka,лыжа
2090,Ski::N,sabek,лыжа
2091,Ski::N,sabet,лыжа
2092,Ski::N,saaveeh,лыжа
2093,Ski::N,koolâs,лыжа
2094,Ski::N,коаллас,лыжа
2095,Ski::N,са̄вехь,лыжа
2096,Lagerfeuer::N,dålle,костер
2097,Lagerfeuer::N,sajijdållå,костер
2098,Lagerfeuer::N,dolla,костер
2099,Lagerfeuer::N,tullâ,костер
2100,Lagerfeuer::N,toll,костер
2101,Lagerfeuer::N,то̄лл,костер
2102,Last::N,maajsoe,тяжесть
2103,Last::N,noade,тяжесть
2104,Last::N,guorbmi,тяжесть
2105,Last::N,kye'rmi,тяжесть
2106,Last::N,nue´đđ,тяжесть
2107,Last::N,kue´rmm,тяжесть
2108,Last::N,нуэдът,тяжесть
2109,Gang::N,vaedtseme,ход
2110,Gang::N,mannulahka,ход
2111,Gang::N,johtu,ход
2112,Gang::N,jotteem,ход
2113,Gang::N,joto,ход
2114,Gang::N,jäl'lmõš,ход
2115,Gang::N,ёадтмушш,ход
2116,Gang::N,ёадтҌмушш,ход
2117,Schritt::N,sïlle,шаг
2118,Schritt::N,lávkke,шаг
2119,Schritt::N,lávki,шаг
2120,Schritt::N,lävkki,шаг
2121,Schritt::N,läu´ǩǩ,шаг
2122,Schritt::N,ла̄ффьк,шаг
2123,Norden::N,noerhte,север
2124,Norden::N,nuortta,север
2125,Norden::N,davvi,север
2126,Norden::N,taṿe,север
2127,Norden::N,tâ´vv,север
2128,Norden::N,таввял,север
2129,Süden::N,åarjel,юг
2130,Süden::N,oarjje,юг
2131,Süden::N,lulli,юг
2132,Süden::N,mäddi,юг
2133,Süden::N,kesipieg'gâ,юг
2134,Süden::N,saujj,юг
2135,Süden::N,со̄а̄ййв,юг
2136,Westen::N,jillie,запад
2137,Westen::N,alle,запад
2138,Westen::N,oarji,запад
2139,Westen::N,uár'ji,запад
2140,Westen::N,viõstâr,запад
2141,Westen::N,вуэрьял,запад
2142,Osten::N,luvlie,восток
2143,Osten::N,lulle,восток
2144,Osten::N,nuorta,восток
2145,Osten::N,nuor'ttâ,восток
2146,Osten::N,nuõrti,восток
2147,Osten::N,нуҏҏьт,восток
2148,Holz::N,moere,древесина
2149,Holz::N,muorra,древесина
2150,Holz::N,muorra,древесина
2151,Holz::N,muoṛâ,древесина
2152,Holz::N,muõrr,древесина
2153,Holz::N,мӯрр,древесина
2154,Brett::N,fealloe,доска
2155,Brett::N,fiello,доска
2156,Brett::N,lávdi,доска
2157,Brett::N,lyev'di,доска
2158,Brett::N,lu´vdd,доска
2159,Brett::N,лаййт,доска
2160,Platte::N,spaagkoe,плита
2161,Platte::N,skierro,плита
2162,Platte::N,skearru,плита
2163,Platte::N,ráptu,плита
2164,Platte::N,ка̄ррьт,плита
2165,Stütze::N,dovtege,подпорка
2166,Stütze::N,dåarjege,подпорка
2167,Stütze::N,tsagge,подпорка
2168,Stütze::N,nihta,подпорка
2169,Stütze::N,duvdda,подпорка
2170,Stütze::N,caggi,подпорка
2171,Stütze::N,cagge,подпорка
2172,Stütze::N,cõgldõk,подпорка
2173,Stütze::N,стуэлльп,подпорка
2174,Stange::N,staavra,жердь
2175,Stange::N,stággo,жердь
2176,Stange::N,hålggå,жердь
2177,Stange::N,stávrá,жердь
2178,Stange::N,stággu,жердь
2179,Stange::N,čuálgui,жердь
2180,Stange::N,kaŋgg,жердь
2181,Stange::N,кэ̄ллт,жердь
2182,Stange::N,пе̄лльк,жердь
2183,Stock::N,galte,палка
2184,Stock::N,klåbpoe,палка
2185,Stock::N,soabbe,палка
2186,Stock::N,soabbi,палка
2187,Stock::N,suáb'bi,палка
2188,Stock::N,suä´b'b,палка
2189,Stock::N,суэммьп,палка
2190,Stab::N,klaahka,шест
2191,Stab::N,soabbe,шест
2192,Stab::N,soabbi,шест
2193,Stab::N,suáb'bi,шест
2194,Stab::N,suä´b'b,шест
2195,Stab::N,суэммьп,шест
2196,Rohr::N,gïrse,труба
2197,Rohr::N,båhttså,труба
2198,Rohr::N,bohcci,труба
2199,Rohr::N,poccee,труба
2200,Rohr::N,puu´lčiǩ,труба
2201,Rohr::N,туррьп,труба
2202,Haus::N,ståapoe,дом
2203,Haus::N,goahte,дом
2204,Haus::N,stohpu,дом
2205,Haus::N,tááḷu,дом
2206,Haus::N,tääll,дом
2207,Haus::N,пэ̄ҏҏт,дом
2208,Heim::N,hïejme,дом
2209,Heim::N,viesso,дом
2210,Heim::N,ruoktu,дом
2211,Heim::N,päikki,дом
2212,Heim::N,päi´ǩǩ,дом
2213,Heim::N,пэ̄ҏҏт,дом
2214,Ofen::N,vuebnie,печь
2215,Ofen::N,vuodná,печь
2216,Ofen::N,vuobnne,печь
2217,Ofen::N,uvdna,печь
2218,Ofen::N,uvnâ,печь
2219,Ofen::N,ǩiiuǥân,печь
2220,Ofen::N,пе̄ххц,печь
2221,Ofen::N,кыввкан,печь
2222,Fußboden::N,guelpie,пол
2223,Fußboden::N,guolbbe,пол
2224,Fußboden::N,láhtti,пол
2225,Fußboden::N,šalde,пол
2226,Fußboden::N,šâ´ldd,пол
2227,Fußboden::N,шалльт,пол
2228,Tisch::N,buertie,стол
2229,Tisch::N,bievdde,стол
2230,Tisch::N,beavdi,стол
2231,Tisch::N,pevdi,стол
2232,Tisch::N,på´rdd,стол
2233,Tisch::N,stue´ll,стол
2234,Tisch::N,туэлль,стол
2235,Stuhl::N,stovle,стул
2236,Stuhl::N,ståvllå,стул
2237,Stuhl::N,stuollu,стул
2238,Stuhl::N,stovli,стул
2239,Stuhl::N,stuu´l,стул
2240,Stuhl::N,стула,стул
2241,Wiege::N,gïerhkeme,колыбель
2242,Wiege::N,vuoggo,колыбель
2243,Wiege::N,geaŧŧu,колыбель
2244,Wiege::N,geaktu,колыбель
2245,Wiege::N,gietkka,колыбель
2246,Wiege::N,kiäh'tu,колыбель
2247,Wiege::N,vogga,колыбель
2248,Wiege::N,кӣткэм,колыбель
2249,Bett::N,seangkoe,постель
2250,Bett::N,sæŋŋga,постель
2251,Bett::N,seaŋga,постель
2252,Bett::N,seŋgâ,постель
2253,Bett::N,sââ´jj,постель
2254,Bett::N,вуэдтӭмсайй,постель
2255,Regal::N,hælla,полка
2256,Regal::N,hilldo,полка
2257,Regal::N,hildu,полка
2258,Regal::N,ildee,полка
2259,Regal::N,i´lddi,полка
2260,Regal::N,ылльтэ,полка
2261,Kiste::N,aeskie,ящик
2262,Kiste::N,kássa,ящик
2263,Kiste::N,kássa,ящик
2264,Kiste::N,árkku,ящик
2265,Kiste::N,ču´ǩǩ,ящик
2266,Kiste::N,чуххьк,ящик
2267,Fenster::N,klaase,окно
2268,Fenster::N,vinndek,окно
2269,Fenster::N,láse,окно
2270,Fenster::N,laasâ,окно
2271,Fenster::N,ikkân,окно
2272,Fenster::N,эххкан,окно
2273,Tür::N,okse,дверь
2274,Tür::N,uksa,дверь
2275,Tür::N,uksa,дверь
2276,Tür::N,uksâ,дверь
2277,Tür::N,uhss,дверь
2278,Tür::N,уккс,дверь
2279,Tor::N,okse,ворота
2280,Tor::N,pårttå,ворота
2281,Tor::N,uksa,ворота
2282,Tor::N,poarta,ворота
2283,Tor::N,porttâ,ворота
2284,Tor::N,uustõk,ворота
2285,Tor::N,čuâlluhss,ворота
2286,Tor::N,уккс,ворота
2287,Zaun::N,haakene,забор
2288,Zaun::N,jerra,забор
2289,Zaun::N,gárdde,забор
2290,Zaun::N,áidi,забор
2291,Zaun::N,äiđi,забор
2292,Zaun::N,äidd,забор
2293,Zaun::N,čuâll,забор
2294,Zaun::N,а̄ййт,забор
2295,Dach::N,rehpie,крыша
2296,Dach::N,dæhkko,крыша
2297,Dach::N,gáhttu,крыша
2298,Dach::N,káttu,крыша
2299,Dach::N,laakk,крыша
2300,Dach::N,пэ̄ҏҏтэ̄ля,крыша
2301,Dach::N,кры̄ша,крыша
2302,Leiter::N,raajtere,лестница
2303,Leiter::N,tjajmos,лестница
2304,Leiter::N,boagos,лестница
2305,Leiter::N,ráidalas,лестница
2306,Leiter::N,raidlâs,лестница
2307,Leiter::N,лествец,лестница
2308,Besen::N,saehpie,метла
2309,Besen::N,gaerpene,метла
2310,Besen::N,njáman,метла
2311,Besen::N,luvdá,метла
2312,Besen::N,luvdá,метла
2313,Besen::N,västt,метла
2314,Besen::N,ва̄сст,метла
2315,Spaten::N,gåajvoe,лопата
2316,Spaten::N,spádá,лопата
2317,Spaten::N,goajvvo,лопата
2318,Spaten::N,goaivu,лопата
2319,Spaten::N,kuái'vu,лопата
2320,Spaten::N,kuäivv,лопата
2321,Spaten::N,куаййв,лопата
2322,Schaufel::N,gåajvoe,совок
2323,Schaufel::N,gåjvun,совок
2324,Schaufel::N,goajvvo,совок
2325,Schaufel::N,goaivu,совок
2326,Schaufel::N,kuái'vu,совок
2327,Schaufel::N,kuäivv,совок
2328,Schaufel::N,куаййв,совок
2329,Gabel::N,tjåagka,вилка
2330,Gabel::N,gáffil,вилка
2331,Gabel::N,káffal,вилка
2332,Gabel::N,kaahvâl,вилка
2333,Gabel::N,velkk,вилка
2334,Gabel::N,а̄лльс,вилка
2335,Löffel::N,buste,ложка
2336,Löffel::N,bassti,ложка
2337,Löffel::N,baste,ложка
2338,Löffel::N,pastem,ложка
2339,Löffel::N,pâ´sttem,ложка
2340,Löffel::N,пасьтэмь,ложка
2341,Messer::N,nejpie,нож
2342,Messer::N,nijbbe,нож
2343,Messer::N,niibi,нож
2344,Messer::N,nijbe,нож
2345,Messer::N,nei´bb,нож
2346,Messer::N,ныййп,нож
2347,Nagel::N,spæjhkere,гвоздь
2348,Nagel::N,spiger,гвоздь
2349,Nagel::N,návlle,гвоздь
2350,Nagel::N,spiikkár,гвоздь
2351,Nagel::N,spijkkár,гвоздь
2352,Nagel::N,näu´ll,гвоздь
2353,Nagel::N,на̄ввьл,гвоздь
2354,Netz::N,viermie,сеть
2355,Netz::N,viermme,сеть
2356,Netz::N,næhtta,сеть
2357,Netz::N,fierbmi,сеть
2358,Netz::N,viermi,сеть
2359,Netz::N,säi´mm,сеть
2360,Netz::N,нӯжхьт,сеть
2361,Haken::N,kruehkie,крюк
2362,Haken::N,ruohkke,крюк
2363,Haken::N,vagge,крюк
2364,Haken::N,roahkki,крюк
2365,Haken::N,faggi,крюк
2366,Haken::N,kuák'ki,крюк
2367,Haken::N,kuä´ǩ'ǩ,крюк
2368,Haken::N,ва̄ӈӈк,крюк
2369,Haken::N,куэххьк,крюк
2370,Griff::N,rehpie,ручка
2371,Griff::N,taatje,ручка
2372,Griff::N,gavlla,ручка
2373,Griff::N,guottáldahka,ручка
2374,Griff::N,geavja,ручка
2375,Griff::N,novdâ,ручка
2376,Griff::N,nõđđ,ручка
2377,Griff::N,kå´ǧǧ,ручка
2378,Griff::N,нэ̄дт,ручка
2379,Schloss::N,laesie,замок
2380,Schloss::N,lássa,замок
2381,Schloss::N,lohkka,замок
2382,Schloss::N,lukkâ,замок
2383,Schloss::N,lokk,замок
2384,Schloss::N,ло̄ххк,замок
2385,Bild::N,guvvie,картина
2386,Bild::N,gåvvå,картина
2387,Bild::N,govva,картина
2388,Bild::N,koṿe,картина
2389,Bild::N,kartt,картина
2390,Bild::N,картина,картина
2391,Figur::N,guvvie,фигура
2392,Figur::N,gåvos,фигура
2393,Figur::N,figuvrra,фигура
2394,Figur::N,figuvra,фигура
2395,Figur::N,kovos,фигура
2396,Figur::N,kuâŋas,фигура
2397,Puppe::N,dåahka,кукла
2398,Puppe::N,dåhkko,кукла
2399,Puppe::N,doahkko,кукла
2400,Puppe::N,dohkká,кукла
2401,Puppe::N,duhkká,кукла
2402,Puppe::N,kuuhlaž,кукла
2403,Puppe::N,кукла,кукла
2404,Beutel::N,voessetje,мешок
2405,Beutel::N,påvsså,мешок
2406,Beutel::N,seahkaš,мешок
2407,Beutel::N,bursa,мешок
2408,Beutel::N,guhkkár,мешок
2409,Beutel::N,čooṿâs,мешок
2410,Beutel::N,siâk'k,мешок
2411,Beutel::N,kå´ššel,мешок
2412,Beutel::N,ве̄ҏҏц,мешок
2413,Bündel::N,paantje,связка
2414,Bündel::N,buduk,связка
2415,Bündel::N,gurppe,связка
2416,Bündel::N,gihppu,связка
2417,Bündel::N,kiäs'tu,связка
2418,Bündel::N,šnâpp,связка
2419,Bündel::N,пуччк,связка
2420,Tasche::N,veaskoe,сумка
2421,Tasche::N,væssko,сумка
2422,Tasche::N,lávkka,сумка
2423,Tasche::N,lávka,сумка
2424,Tasche::N,seahkka,сумка
2425,Tasche::N,lavkkâ,сумка
2426,Tasche::N,laukk,сумка
2427,Tasche::N,суӎӎьк,сумка
2428,Tasche::N,ло̄а̄ффк,сумка
2429,Eimer::N,bæhtoe,ведро
2430,Eimer::N,skiello,ведро
2431,Eimer::N,skállu,ведро
2432,Eimer::N,eebir,ведро
2433,Eimer::N,skääll,ведро
2434,Eimer::N,е̄мьперь,ведро
2435,Deckel::N,luehkie,крышка
2436,Deckel::N,låhkke,крышка
2437,Deckel::N,lohkki,крышка
2438,Deckel::N,lokke,крышка
