,Concept_ID,av,eu
753,geschickt::A,махщел бугев,trebe
754,geschickt::A,махщел бугев,antzetsu
755,lieb::A,гӏазизаб,maite
756,lieb::A,гӏазизаб,laztan
757,lustig::A,кепаб,alaitsu
758,sanft::A,хӏалимаб,eme
759,sanft::A,хӏалимаб,ezti
760,sanft::A,хӏере́наб,eme
761,sanft::A,хӏере́наб,ezti
762,hungrig::A,бакъараб,gose
763,krank::A,щокъаб,eri
764,krank::A,щокъаб,gaixo
765,krank::A,унтараб,eri
766,krank::A,унтараб,gaixo
767,nackt::A,гӏицӏаб,biluzi
768,nackt::A,чӏанкӏараб,biluzi
769,traurig::A,пашманаб,itun
770,traurig::A,пашманаб,betilun
771,lebendig::A,чӏагояб,bizirik
772,gut::A,лъикӏаб,on
773,schlecht::A,къадараб,txar
774,richtig::A,битӏараб,zuzen
775,schlimm::A,нажасаб,larri
776,schlimm::A,къабихӏаб,larri
777,wahr::A,хӏакъаб,egiazko
778,wahr::A,битӏараб,egiazko
779,alt::A,басрияб,zahar
780,neu::A,цӏияб,berri
781,ehemalig::A,цебе́госеб,lehengo
782,alt[Lebewesen]::A,хераб,adindun
783,jung::A,тӏинчӏаб,gazte
784,jung::A,гӏолохъанаб,gazte
785,arm::A,пакъираб,txiro
786,arm::A,пакъираб,behartsu
787,reich::A,бечедаб,dirudun
788,bekannt::A,лъалеб,ezagun
789,berühmt::A,машгьураб,entzun
790,berühmt::A,машгьураб,ospetsu
791,fremd::A,чияр,arrotz
792,verschieden::A,батӏи-батӏияб,ezberdin
793,verschieden::A,батӏи-батӏияб,desberdin
794,nah::A,гӏагарда бугеб,hurre
795,nah::A,гӏагарда бугеб,hurbil
796,fern::A,рикӏкӏадаб,urrun
797,linker::A,квегӏаб,ezker
798,rechter::A,кваранаб,eskuin
799,anderer::A,батӏияб,beste
800,erster::A,тӏоцебесеб,lehen
801,erster::A,тӏоцебесеб,aurren
802,zweiter::A,кӏиабилеб,bigarren
803,dritter::A,лъабабилеб,hirugarren
804,letzter::A,ахирисеб,azken
805,letzter::A,ахирисеб,hondar
806,allein::ADV,ялгъузго,bakarrik
807,auf einmal::ADV,цихӏинтӏаго,batera
808,zusammen::ADV,цойида,elkarrekin
809,plötzlich::ADV,цойидасанго,bat-batean
810,sofort::ADV,гьебсагӏат,berehala
811,jetzt::ADV,гьанже,orain
812,heute::ADV,жакъа,gaur
813,morgen::ADV,метер,bihar
814,bald::ADV,гьабсагӏаталъ,aurki
815,bald::ADV,гьабсагӏаталъ,laster
816,dann::ADV,цинги,ondoren
817,gestern::ADV,сон,atzo
818,einst::ADV,цин,antzina
819,damals::ADV,гьебмехалъ,orduan
820,damals::ADV,гьебмехалда,orduan
821,danach::ADV,цинги,gerora
822,danach::ADV,цинги,ondoren
823,danach::ADV,хадуса,gerora
824,danach::ADV,хадуса,ondoren
825,vorher::ADV,цебе,lehenago
826,zuerst::ADV,тӏоцебе,aurrena
827,zuerst::ADV,тӏоцебе,lehenbizi
828,einmal::ADV,цинцӏул,behin
829,einmal::ADV,цинцӏул,aldi bat
830,einmal::ADV,цихӏин,behin
831,einmal::ADV,цихӏин,aldi bat
832,einmal::ADV,цоцӏул,behin
833,einmal::ADV,цоцӏул,aldi bat
834,manchmal::ADV,олоцӏул,batzuetan
835,manchmal::ADV,олоцӏул,zenbaitetan
836,oft::ADV,гӏемерго,maiz
837,oft::ADV,гӏемерго,askotan
838,immer::ADV,кидаго,beti
839,niemals::ADV,киданиги,inoiz ez
840,niemals::ADV,киданиги,sekula ez
841,hier::ADV,аниб,hemen
842,hierhin::ADV,анибехун,hona
843,von hier::ADV,гьаниса,hemendik
844,von hier::ADV,гьаниса,honetatik
845,dort::ADV,гьениб,han
846,dorthin::ADV,гьадаба,hara
847,geradeaus::ADV,битӏутӏа,artez
848,vorwärts::ADV,цебехун,aurrera
849,rückwärts::ADV,нахъ-нахъ,atzera
850,rückwärts::ADV,нахъ-нахъ,atzerantz
851,zurück::ADV,нахъе,atzera
852,unten::ADV,ахакь,behean
853,unten::ADV,гъоркь,behean
854,hinab::ADV,эхебе,behera
855,hinab::ADV,эхебе,beherantz
856,oben::ADV,тӏад,goian
857,oben::ADV,тӏадехун,goian
858,hinauf::ADV,эхеде,gora
859,hinauf::ADV,эхеде,gorantz
860,überall::ADV,кибго,edonon
861,ein wenig::ADV,дагьабго,apur bat
862,ein wenig::ADV,дагьабго,pixka bat
863,kaum::ADV,хӏалалъ,ozta
864,kaum::ADV,хӏалалъ,nekez
865,sehr::ADV,кутакалда,oso
866,so::ADV,гьедин,hala
867,so::ADV,гьедин,honela
868,noch::ADV,жеги,oraindik
869,nur::ADV,гӏӣцӏго,bakarrik
870,wieder::ADV,на́хъеги,berriro
871,vergebens::ADV,чӏалгӏаде,alferrik
872,vor::PRP,цебе,aurrean
873,hinter::PRP,хадуса,ostean
874,hinter::PRP,хадуса,gibelean
875,unter::PRP,ахакь,pean
876,unter::PRP,ахакь,azpian
877,unter::PRP,гъоркь,pean
878,unter::PRP,гъоркь,azpian
879,neben::PRP,аскӏо,ondoan
880,neben::PRP,аскӏо,aldamenean
881,zwischen::PRP,гьоркьоб,artean
882,wegen::PRP,гьелда,-gatik
883,dies::PRN,гьаб,hau
884,dies::PRN,гьеб,hau
885,das::PRN,доб,hura
886,ich::PRN,дун,ni
887,du::PRN,дуца,zu
888,er::PRN,доб,bera
889,wir::PRN,ниж,gu
890,ihr::PRN,нуж,zuek
891,sie::PRN,дол,berak
892,sie::PRN,эл,berak
893,was::FPRN,щиб,zer
894,wer::FPRN,щиб,nor
895,wo::FADV,киб,non
896,wo::FADV,кибехун,non
897,wohin::FADV,кибехун,nora
898,wie::FADV,кин,nola
899,wie::FADV,кин,zelan
900,warum::FADV,щай,zeren
901,warum::FADV,щай,zergatik
902,wieviel::FNUM,кигӏан,zenbat
903,eins::NUM,цо,bat
904,zwei::NUM,кӏиго,bi
905,zwei::NUM,кӏиго,biga
906,drei::NUM,лъабго,hiru
907,vier::NUM,ункъо,lau
908,fünf::NUM,щуго,bost
909,sechs::NUM,анлъго,sei
910,sieben::NUM,анкьго,zazpi
911,acht::NUM,микьго,zortzi
912,neun::NUM,ичӏго,bederatzi
913,zehn::NUM,анцӏго,hamar
914,elf::NUM,анцӏила цо,hamaika
915,zwölf::NUM,кӏиго-анцӏила,hamabi
916,zwanzig::NUM,къого,hogei
917,dreißig::NUM,лъеберго,hogeita hamar
918,vierzig::NUM,кӏикъого,berrogei
919,fünfzig::NUM,кӏикъо́ялда анцӏго,berrogeita hamar
920,sechzig::NUM,лъабкъого,hirurogei
921,siebzig::NUM,лъабкъо́ялда анцӏго,hirurogeita hamar
922,achtzig::NUM,ункъого,laurogei
923,neunzig::NUM,ункъоялда а́нцӏила,laurogeita hamar
924,hundert::NUM,нусго,ehun
925,tausend::NUM,азарго,mila
926,und::CNJ,ва,eta
927,und::CNJ,-ги,eta
928,oder::CNJ,ялъуни,edo
929,stehen::V,бахъунчӏезе,zutik egon
930,sitzen::V,гӏодов чӏезе,eserita egon
931,liegen::V,бегизе,etzan
932,hängen::V,базе,eskegita egon
933,hängen::V,базе,zintzilik egon
934,werden::V,бахъине,bihurtu
935,werden::V,бахъине,bilakatu
936,passieren::V,лъугьине,pasatu
937,passieren::V,лъугьине,gertatu
938,passieren::V,лъугьа-бахъине,pasatu
939,passieren::V,лъугьа-бахъине,gertatu
940,beginnen::V,байбихьизе,hasi
941,enden::V,лъугӏизе,bukatu
942,wechseln::V,хиса-басизе,aldatu
943,wechseln::V,хисизе,aldatu
944,aufgehen[Sonne]::V,баккизе,ilki
945,aufgehen[Sonne]::V,баккизе,sortu
946,untergehen[Sonne]::V,щинкӏизе,sartu
947,scheinen[Sonne]::V,къалъ-къалъизе,eguzkia egon
948,donnern::V,гъугъазе,trumoia jo
949,wehen::V,пуйзе,haizea ibili
950,strömen::V,чвахизе,zorrotadaka isuri
951,fließen::V,чвахизе,isuri
952,sich drehen::V,сверизе,biratu
953,schwanken::V,хьвагӏезе,zabuka ibili
954,schwanken::V,багъа-бачаризе,zabuka ibili
955,schwingen::V,щвартӏезе,kulunkatu
956,fallen::V,бортизе,erori
957,brennen::V,рекӏине,sutan egon
958,rauchen::V,кӏкӏуй буризе,kea bota
959,regnen::V,базе,euria ari izan
960,gefrieren::V,гӏу́низе,izoztu
961,gefrieren::V,гӏу́низе,hormatu
962,tauen::V,биаризе,gesaldu
963,schmelzen::V,биине,urtu
964,trocknen::V,бакъвазе,idortu
965,trocknen::V,бакъвазе,lehortu
966,sieden::V,гьалдезе,irakin
967,faulen::V,махӏцине,hirotu
968,faulen::V,махӏцине,usteldu
969,verfaulen::V,туризе,hirotu
970,verfaulen::V,туризе,usteldu
971,reißen::V,бихъизе,eten
972,reißen::V,бихъизе,tarrat egin
973,versinken::V,гъанкъизе,urperatu
974,vergehen::V,базе,iragan
975,vergehen::V,бахъизе,iragan
976,vergehen::V,ине,iragan
977,erscheinen::V,баккизе,agertu
978,verschwinden::V,къине,desagertu
979,verschwinden::V,билизе,desagertu
980,sinken::V,гӏодо́бе ккезе,beheititu
981,abnehmen::V,тӏаса камизе,gutxitu
982,abnehmen::V,тӏаса камизе,beheratu
983,zunehmen::V,гӏемерлъизе,gora egin
984,steigen::V,бахине,igo
985,wachsen::V,кӏодолъизе,hazi
986,glänzen::V,цӏвакизе,distiratu
987,funkeln::V,паркъезе,izarniatu
988,lärmen::V,хъудизе,zarata atera
989,lärmen::V,чӏиргъдизе,zarata atera
990,läuten::V,кьабизе,jo
991,läuten::V,кьабизе,hots egin
992,klingeln::V,кьабизе,txirrina jo
993,klirren::V,зваргъизе,tintin egin
994,brausen::V,гьалаглъизе,marru egin
995,rauschen::V,шуршудизе,fir-fir egin
996,klingen::V,бахъине,soinu egin
997,bellen::V,гъанчдезе,zaunkatu
998,heulen::V,рурудизе,ulu egin
999,heulen::V,рурудизе,uhuri egin
1000,blasen::V,гьохьизе,ufa egin
1001,blasen::V,гьохьизе,putz egin
1002,pfeifen::V,гьещтӏезе,txistu egin
1003,schreien::V,ахӏизе,oihu egin
1004,schreien::V,ахӏизе,garrasi egin
1005,schreien::V,ахӏдезе,oihu egin
1006,schreien::V,ахӏдезе,garrasi egin
1007,stöhnen::V,зигардизе,intziri egin
1008,zittern::V,дарран,ikara egin
1009,zittern::V,дарран,dar-dar egin
1010,zittern::V,гьаргьадизе,ikara egin
1011,zittern::V,гьаргьадизе,dar-dar egin
1012,leben::V,бетӏербахъизе,bizi izan
1013,geboren werden::V,лъугьине,jaio
1014,atmen::V,хӏухьел биччазе,hats egin
1015,atmen::V,хӏухьел биччазе,arnasa egin
1016,trinken::V,гьекъезе,edan
1017,essen::V,квине,jan
1018,essen::V,кваназе,jan
1019,schlucken::V,кӏкӏвине,irentsi
1020,schlucken::V,къулчӏизе,irentsi
1021,müde werden::V,сваказе,unatu
1022,müde werden::V,сваказе,nekatu
1023,einschlafen::V,кьижизе,lokartu
1024,einschlafen::V,гъапуллъизе,lokartu
1025,schlafen::V,кьижизе,lo egin
1026,aufwachen::V,бигьине,esnatu
1027,aufwachen::V,бигьине,atzarri
1028,aufstehen::V,бахъине,jaiki
1029,aufstehen::V,тӏадебахъине,jaiki
1030,sich erholen::V,хьи бахъизе,atseden egin
1031,sich erholen::V,хӏалхьи гьабизе,atseden egin
1032,krank werden::V,унтизе,gaixotu
1033,krank sein::V,унтизе,eri izan
1034,krank sein::V,унтизе,gaixo izan
1035,schmerzen::V,унтизе,min egin
1036,husten::V,хъегӏизе,eztul egin
1037,genesen::V,лъилъизе,osatu
1038,sterben::V,хвезе,hil
1039,sterben::V,хвезе,zendu
1040,umkommen::V,гьалаглъизе,istripuz hil
1041,sich bewegen::V,багъаризе,higitu
1042,sich bewegen::V,багъаргъизе,higitu
1043,sich rühren::V,багъаризе,zirkin egin
1044,sich erheben::V,тӏадебахъине,zutitu
1045,sich erheben::V,тӏадебахъине,altxatu
1046,sich erheben::V,бахъине,zutitu
1047,sich erheben::V,бахъине,altxatu
1048,sich setzen::V,гӏодов чӏезе,eseri
1049,sich setzen::V,гӏодов чӏезе,jesarri
1050,hinfallen::V,щапизе,erori
1051,laufen::V,хьвадизе,ibili
1052,schreiten::V,чӏезе,oinkatu
1053,spazierengehen::V,тира-сверизе,paseatu
1054,spazierengehen::V,тира-сверизе,ostera bat egin
1055,eilen::V,ракӏхӏалакине,lasterkatu
1056,eilen::V,дуризе,lasterkatu
1057,sich beeilen::V,дуризе,lehiatu
1058,sich beeilen::V,гӏедегӏизе,lehiatu
1059,sausen::V,тӏуризе,ziztu bizian joan
1060,rennen::V,бекеризе,lasterka egin
1061,springen::V,кӏанцӏизе,jauzi egin
1062,klettern::V,хархадизе,igo
1063,schaukeln::V,гьерщезе,zabu egin
1064,schaukeln::V,гьерщезе,zanbulu egin
1065,kriechen::V,хъурщизе,narras egin
1066,schwimmen::V,лъедезе,igerikatu
1067,schwimmen::V,лъедезе,igeri egin
1068,tauchen::V,букъардизе,murgildu
1069,tauchen::V,букъардизе,pulunpatu
1070,rudern::V,хазе,bogatu
1071,rudern::V,хазе,arraun egin
1072,fahren::V,ине,joan
1073,fliegen::V,боржине,hegaldatu
1074,fliegen::V,боржине,hegan egin
1075,gehen::V,ине,joan
1076,weggehen::V,ине,alde egin
1077,abfahren::V,къокъине,abiatu
1078,anhalten::V,чӏезе,geratu
1079,anhalten::V,чӏезе,gelditu
1080,anhalten::V,тархъизе,geratu
1081,anhalten::V,тархъизе,gelditu
1082,anhalten::V,лъалхъизе,geratu
1083,anhalten::V,лъалхъизе,gelditu
1084,hineingehen::V,тӏаделъугьине,sartu
1085,eintreten::V,лъугьине,sartu
1086,kommen::V,бачӏине,etorri
1087,ankommen::V,щвезе,heldu
1088,ankommen::V,щвезе,iritsi
1089,ankommen::V,тӏадебачӏине,heldu
1090,ankommen::V,тӏадебачӏине,iritsi
1091,zurückkommen::V,тадбуссине,itzuli
1092,zurückkommen::V,тӏадбуссине,itzuli
1093,bleiben::V,чӏезе,gelditu
1094,bleiben::V,хутӏизе,gelditu
1095,warten::V,чӏезе,itxaron
1096,warten::V,чӏезе,zain egon
1097,erwarten::V,балагьизе,iguriki
1098,suchen::V,балагьизе,bilatu
1099,finden::V,батизе,idoro
1100,finden::V,батизе,aurkitu
1101,versuchen::V,хӏалбихьизе,saiatu
1102,versuchen::V,хӏалбихьизе,ahalegindu
1103,vorbereiten::V,хӏадурлъизабизе,gertatu
1104,lieben::V,балай бегьизе,maitatu
1105,lieben::V,балай бегьизе,maite izan
1106,mögen::V,бокьизе,laket izan
1107,mögen::V,бокьизе,atsegin izan
1108,lachen::V,белъизе,irri egin
1109,lachen::V,белъизе,barre egin
1110,weinen::V,гӏодизе,negar egin
1111,schimpfen::V,гъанчдезе,erneguka ari izan
1112,sich ärgern::V,вагъизе,ernegatu
1113,sich ärgern::V,вагъизе,haserretu
1114,sich ärgern::V,ццида́хине,ernegatu
1115,sich ärgern::V,ццида́хине,haserretu
1116,sich fürchten::V,хӏинкъизе,beldur izan
1117,fürchten::V,беркъазе,beldur izan
1118,fürchten::V,хӏинкъа-къазе,beldur izan
1119,fliehen::V,лъутизе,ihes egin
1120,flüchten::V,лъутизе,ihes egin
1121,sehen::V,бихьизе,ikusi
1122,anschauen::V,бертӏамизе,begietsi
1123,anschauen::V,балагьизе,begietsi
1124,ansehen::V,бала-гъалагьизе,begiratu
1125,hören::V,рагӏизе,aditu
1126,zuhören::V,гӏенеккизе,entzun
1127,probieren::V,кӏалдиб хъва́зе,dastatu
1128,probieren::V,чӏамизе,dastatu
1129,riechen::V,су́нтӏизе,usnatu
1130,riechen::V,су́нтӏизе,usaindu
1131,fühlen::V,чӏвазе,sentitu
1132,zu sehen sein::V,бихьизе,azaldu
1133,vernehmen::V,рагӏизе,aditu
1134,frieren::V,цӏорозе,hotz izan
1135,tun::V,гьабизе,egin
1136,können::V,кӏвезе,ahal izan
1137,können::V,лъазе,ahal izan
1138,wollen::V,бокьизе,nahi izan
1139,anfangen::V,байбихьизе,hasi
1140,beenden::V,тӏубазабизе,bukatu
1141,beenden::V,лъугӏизабизе,bukatu
1142,aufhören::V,бахъизе,utzi
1143,gelingen::V,бахъизе,lortu
1144,geraten::V,бахъизе,heldu
1145,öffnen::V,рагьизе,ireki
1146,öffnen::V,рагьизе,zabaldu
1147,schließen::V,къазе,itxi
1148,stellen::V,чӏвазе,ipini
1149,setzen::V,рекӏинабизе,jesarri
1150,setzen::V,гӏодор чӏезаризе,jesarri
1151,legen::V,лъезе,jarri
1152,berühren::V,хъвазе,ukitu
1153,verbinden::V,хьухьине,uztartu
1154,verbinden::V,бухьине,uztartu
1155,bedecken::V,кквезе,estali
1156,aufhängen::V,базе,eseki
1157,aufhängen::V,базе,eskegi
1158,anzünden::V,бакизе,piztu
1159,anzünden::V,рекӏинабизе,piztu
1160,zurücklassen::V,тезе,atzean utzi
1161,verlieren::V,билизабизе,galdu
1162,fallen lassen::V,бортизабизе,erortzen utzi
1163,machen::V,гьабизе,egin
1164,herstellen::V,гьабизе,ekoiztu
1165,herstellen::V,хӏадурлъизабизе,ekoiztu
1166,bauen::V,базе,eraiki
1167,bauen::V,гьабизе,eraiki
1168,reparieren::V,къачӏазе,konpondu
1169,verbessern::V,лъикӏлъизабизе,hobetu
1170,ändern::V,хисизабизе,mudatu
1171,graben::V,бухъизе,aitzurtu
1172,beugen::V,хьетӏизабизе,makurtu
1173,biegen::V,гьетӏизабизе,malgutu
1174,biegen::V,гьетӏизабизе,makolatu
1175,drehen::V,тиризабизе,jiratu
1176,drehen::V,свердизабизе,jiratu
1177,wenden::V,бегизе,bihurtu
1178,umdrehen::V,бегизе,biratu
1179,umdrehen::V,бегизе,alderantzikatu
1180,umdrehen::V,бега-битӏизе,biratu
1181,umdrehen::V,бега-битӏизе,alderantzikatu
1182,heben::V,борхизе,jaso
1183,heben::V,борхизе,goratu
1184,hochheben::V,борхалъизабизе,goratu
1185,hochheben::V,борхалъизабизе,altxatu
1186,hochheben::V,борхизе,goratu
1187,hochheben::V,борхизе,altxatu
1188,ergreifen::V,кквезе,oratu
1189,halten::V,кквезе,eutsi
1190,drücken::V,къазе,sakatu
1191,drücken::V,къанцӏу́зе,sakatu
1192,drücken::V,къвал ба́зе,sakatu
1193,schieben::V,хъилдизе,bultzatu
1194,kratzen::V,хачазе,hatz egin
1195,kratzen::V,хачазе,hazka egin
1196,lecken::V,чӏикӏизе,miaztu
1197,lecken::V,чӏикӏизе,lamikatu
1198,beißen::V,хӏанчӏизе,hozka egin
1199,beißen::V,хӏанчӏизе,ausiki egin
1200,beißen::V,хӏанчӏизабизе,hozka egin
1201,beißen::V,хӏанчӏизабизе,ausiki egin
1202,abreißen::V,тӏезе,kendu
1203,abreißen::V,тӏезабизе,kendu
1204,abschneiden::V,къотӏизе,moztu
1205,abschneiden::V,къотӏизе,pikatu
1206,binden::V,бухьине,lotu
1207,binden::V,бухьине,estekatu
1208,stecken::V,къазабизе,sartu
1209,brechen::V,бекизе,apurtu
1210,klopfen::V,дванкезе,jo
1211,hauen::V,базе,jo
1212,kleben::V,бацӏцӏине,itsatsi
1213,reiben::V,хачазе,igurtzi
1214,streichen::V,бахине,igurtzi
1215,streichen::V,жужазе,igurtzi
1216,schleifen::V,лъухьизе,zorroztu
1217,schneiden::V,къотӏизе,moztu
1218,rütteln::V,багъа-бачаризабизе,astindu
1219,rütteln::V,багъа-бачаризабизе,inarrosi
1220,schütteln::V,кӏобокӏизе,astindu
1221,schütteln::V,кӏобокӏизе,inarrosi
1222,schwenken::V,гьесадизе,zabukatu
1223,schwenken::V,хьвагӏезабизе,zabukatu
1224,schütten::V,тӏезе,isuri
1225,füllen::V,цӏезабизе,bete
1226,einwickeln::V,жемизе,bildu
1227,tragen::V,баччизе,eroan
1228,tragen::V,баччизе,eraman
1229,schleppen::V,бехъерхъизе,narrastu
1230,schleppen::V,бехъерхъизе,herrestatu
1231,ziehen::V,цӏазе,tira egin
1232,aufbewahren::V,цӏунизе,gorde
1233,werfen::V,рехизе,jaurti
1234,werfen::V,рехизе,aurtiki
1235,fangen::V,кквезе,atzeman
1236,packen::V,кквезе,heldu
1237,verstecken::V,бахчизе,ostendu
1238,verstecken::V,бахчизе,ezkutatu
1239,teilen::V,бикьизе,zatitu
1240,schicken::V,битӏизе,bidali
1241,bringen::V,баччизе,ekarri
1242,hinzufügen::V,жубазе,eratxiki
1243,hinzufügen::V,жубазе,gaineratu
1244,bekommen::V,щвезе,jaso
1245,erhalten::V,щвезе,jaso
1246,erhalten::V,босизе,jaso
1247,nehmen::V,босизе,hartu
1248,wählen::V,бищизе,hautatu
1249,wählen::V,бищизе,aukeratu
1250,auswählen::V,тӏасабищизе,hautatu
1251,auswählen::V,тӏасабищизе,aukeratu
1252,bewahren::V,цӏунизе,begiratu
1253,behindern::V,квекӏен гьабизе,oztopatu
1254,verderben::V,хвезабизе,hondatu
1255,beschädigen::V,галгъазабизе,akastu
1256,zerbrechen::V,щущазабизе,apurtu
1257,zerreißen::V,бихъизе,zarratatu
1258,zerstören::V,биххизабизе,suntsitu
1259,verbrennen::V,бухӏизе,erre
1260,verbrennen::V,бухӏизе,kiskali
1261,geben::V,кьезе,eman
1262,reichen::V,кьезе,luzatu
1263,reichen::V,кьезе,helarazi
1264,schenken::V,кьезе,oparitu
1265,versprechen::V,назру гьабизе,agindu
1266,wünschen::V,бокьизе,opatu
1267,wünschen::V,бокьизе,opetsi
1268,loben::V,беццизе,laudatu
1269,loben::V,беццизе,goraipatu
1270,loben::V,бецца-бекъизе,laudatu
1271,loben::V,бецца-бекъизе,goraipatu
1272,küssen::V,баизе,musu eman
1273,wiegen::V,чӏучӏадизабизе,kulunkatu
1274,zudecken::V,тӏадбигъине,estali
1275,wecken::V,бигьинабизе,esnatu
1276,wecken::V,бигьинабизе,iratzartu
1277,zeigen::V,бихьизабизе,erakutsi
1278,führen::V,бачине,gidatu
1279,lehren::V,малъизе,irakatsi
1280,lehren::V,цӏализабизе,irakatsi
1281,unterrichten::V,цӏализабизе,eskolak eman
1282,aufziehen::V,гӏезабизе,hazi
1283,leiten::V,нухмалъи гьабизе,arteztu
1284,antreiben::V,гӏедегӏизабизе,bulkatu
1285,einladen::V,ахӏизе,gonbidatu
1286,einladen::V,тӏадеахӏизе,gonbidatu
1287,vereinigen::V,цолъизабизе,batu
1288,vereinigen::V,цолъизабизе,bateratu
1289,besuchen::V,баккизе,ikustatu
1290,besuchen::V,хьвадизе,ikustatu
1291,treffen::V,дандчӏвазе,topatu
1292,sich versammeln::V,данделъизе,bildu
1293,sich versammeln::V,бакӏаризе,bildu
1294,spielen::V,басандизе,jolastu
1295,singen::V,ахӏизе,abestu
1296,singen::V,ахӏизе,kantatu
1297,tanzen::V,кьурдизе,dantzatu
1298,tanzen::V,кьурдизе,dantzan egin
1299,sich trennen::V,батӏалъизе,banandu
1300,verlassen::V,тезе,utzietsi
1301,verlassen::V,рехунтезе,utzietsi
1302,retten::V,хвасар гьабизе,salbatu
1303,retten::V,хвасар гьабизе,gaizkatu
1304,retten::V,хвасарлъизабизе,salbatu
1305,retten::V,хвасарлъизабизе,gaizkatu
1306,bewachen::V,цӏунизе,jagon
1307,bewachen::V,цӏунизе,zaindu
1308,schützen::V,цӏунизе,babestu
1309,schützen::V,цӏунизе,gerizatu
1310,verteidigen::V,цӏунизе,aldeztu
1311,sich schlagen::V,багъизе,elkar jo
1312,sich schlagen::V,багъизе,elkar borrokatu
1313,schießen::V,речӏчӏизе,tiro egin
1314,siegen::V,бергьине,irabazi
1315,ärgern::V,вагъизавизе,ernegatu
1316,ärgern::V,вагъизавизе,haserretu
1317,schlagen::V,кьабизе,jo
1318,schlagen::V,кьабизе,erauntsi
1319,treten::V,мал тункизе,zapaldu
1320,treten::V,мал тункизе,ostiaktu
1321,stechen::V,къазабизе,sastatu
1322,stoßen::V,тункизе,bultzatu
1323,stoßen::V,хъилдизе,bultzatu
1324,stehlen::V,щинкӏизабизе,ostu
1325,stehlen::V,щинкӏизабизе,lapurtu
1326,stören::V,квекӏен гьабизе,galarazi
1327,stören::V,татубахъи гьабизе,galarazi
1328,belästigen::V,рахӏатхвезабизе,gohaindu
1329,belästigen::V,рахӏатхвезабизе,alamena eman
1330,verbergen::V,бахчизе,ezkutatu
1331,verbergen::V,балъго тезе,ezkutatu
1332,täuschen::V,божуда рекӏкӏ гьабизе,tronpatu
1333,täuschen::V,божуда рекӏкӏ гьабизе,engainatu
1334,täuschen::V,гуккизе,tronpatu
1335,täuschen::V,гуккизе,engainatu
1336,betrügen::V,хӏилла гьабизе,iruzurtu
1337,betrügen::V,сандирахълъи гьабизе,iruzurtu
1338,töten::V,чӏвазе,hil
1339,töten::V,чӏвазе,heriotza eman
1340,wohnen::V,яшав гьабизе,bizi izan
1341,arbeiten::V,хӏалтӏизе,lan egin
1342,arbeiten::V,хӏалтӏизе,behar egin
1343,sammeln::V,бакӏаризе,bildu
1344,sammeln::V,бакӏаризе,bildumatu
1345,pflücken::V,бетӏизе,batu
1346,pflücken::V,бетӏизе,bildu
1347,jagen::V,чан гьабизе,ehizatu
1348,fischen::V,ччугӏа кквезе,arrantzatu
1349,fischen::V,ччугӏа кквезе,arrantza egin
1350,fassen::V,кквезе,harrapatu
1351,hüten::V,кваназабизе,begiratu
1352,treiben::V,гъезе,bultza egin
1353,anbinden::V,бухьине,estekatu
1354,füttern::V,кваназабизе,bazkatu
1355,melken::V,бечӏчӏизе,jetzi
1356,hacken::V,чӏвазе,xehatu
1357,gießen::V,лъалъазе,isuri
1358,reifen::V,барщизе,heldu
1359,reifen::V,барщизе,zoritu
1360,zubereiten::V,бежа-белъине,prestatu
1361,kochen::V,белъине,egosi
1362,backen::V,базе,labean egin
1363,braten::V,бежизе,erregosi
1364,umrühren::V,багъаризе,eragin
1365,stricken::V,хьухьине,trikotatu
1366,stricken::V,хьухьине,puntu egin
1367,nähen::V,букъизе,josi
1368,färben::V,кьер гьабизе,tindatu
1369,reinigen::V,бацӏцӏине,ikuzi
1370,reinigen::V,бацӏцӏине,garbitu
1371,waschen::V,чуризе,xahutu
1372,waschen::V,чуризе,garbitu
1373,abwischen::V,бацӏцӏине,xukatu
1374,spülen::V,хулизе,irakutzi
1375,fegen::V,лъухьизе,erraztatu
1376,kehren::V,лъухьизе,isastu
1377,baden::V,чордезе,bainatu
1378,baden::V,чордезе,bainua hartu
1379,ausziehen::V,бахъизе,erantzi
1380,anziehen::V,ретӏине,jantzi
1381,sich anziehen::V,ретӏине,jantzi
1382,kämmen::V,хазе,orraztu
1383,schmücken::V,чӏухӏизабизе,apaindu
1384,sagen::V,бицине,esan
1385,sprechen::V,бицине,mintzatu
1386,sprechen::V,бицине,hitz egin
1387,reden::V,гаргадизе,hitz egin
1388,sich unterhalten::V,гаргадизе,solastu
1389,sich unterhalten::V,гаргадизе,solas egin
1390,fragen::V,цӏехезе,galdetu
1391,fragen::V,гьикъизе,galdetu
1392,bitten::V,гьаризе,eskatu
1393,bitten::V,гьаризе,galdegin
1394,erzählen::V,бицине,edestu
1395,erzählen::V,бицине,kontatu
1396,mitteilen::V,лъазабизе,jakinarazi
1397,nennen::V,цӏар лъезе,izena eman
1398,rufen::V,ахӏизе,dei egin
1399,prahlen::V,беццаризе,harrokerian ibili
1400,prahlen::V,беццаризе,ahoberokeriak esan
1401,übersetzen::V,буссинабизе,itzuli
1402,denken::V,ургъизе,pentsatu
1403,denken::V,ургъизе,gogoeta egin
1404,glauben::V,божизе,sinetsi
1405,bemerken::V,берречӏчӏизе,ohartu
1406,bemerken::V,берречӏчӏизе,konturatu
1407,erkennen::V,лъазе,ezagutu
1408,erkennen::V,лъазе,antzeman
