,Concept_ID,tt,av
754,einmal::ADV,бер мәртәбә,цихӏин
755,einmal::ADV,бер мәртәбә,цоцӏул
756,manchmal::ADV,кайчакта,олоцӏул
757,oft::ADV,еш,гӏемерго
758,immer::ADV,һәркайчан,кидаго
759,niemals::ADV,hичбер вакыт,киданиги
760,hier::ADV,монда,аниб
761,hier::ADV,биредә,аниб
762,hierhin::ADV,монда,анибехун
763,von hier::ADV,моннан,гьаниса
764,dort::ADV,анда,гьениб
765,dorthin::ADV,тегеләй,гьадаба
766,geradeaus::ADV,турыдан-туры,битӏутӏа
767,vorwärts::ADV,алга,цебехун
768,rückwärts::ADV,кире,нахъ-нахъ
769,zurück::ADV,кире,нахъе
770,unten::ADV,түбәндә,ахакь
771,unten::ADV,түбәндә,гъоркь
772,hinab::ADV,аска,эхебе
773,oben::ADV,өстә,тӏад
774,oben::ADV,өстә,тӏадехун
775,oben::ADV,югарыда,тӏад
776,oben::ADV,югарыда,тӏадехун
777,hinauf::ADV,өскә,эхеде
778,überall::ADV,hәркайда,кибго
779,nicht::ADV,түгел,
780,ein wenig::ADV,бераз,дагьабго
781,kaum::ADV,көчкә,хӏалалъ
782,sehr::ADV,бик,кутакалда
783,so::ADV,алай,гьедин
784,noch::ADV,янә,жеги
785,noch::ADV,тагын,жеги
786,nur::ADV,фәкать,гӏӣцӏго
787,schon::ADV,инде,
788,wieder::ADV,янә,на́хъеги
789,wieder::ADV,тагын,на́хъеги
790,vergebens::ADV,юкка,чӏалгӏаде
791,vor::PRP,алдыннан,цебе
792,hinter::PRP,арттан,хадуса
793,unter::PRP,астында,ахакь
794,unter::PRP,астында,гъоркь
795,durch::PRP,аша,
796,neben::PRP,тирәсендә,аскӏо
797,zwischen::PRP,арасында,гьоркьоб
798,wegen::PRP,сәбәпле,гьелда
799,dies::PRN,бу,гьаб
800,dies::PRN,бу,гьеб
801,das::PRN,ул,доб
802,alles::PRN,һәммә,
803,ich::PRN,мин,дун
804,du::PRN,син,дуца
805,er::PRN,ул,доб
806,wir::PRN,без,ниж
807,ihr::PRN,сез,нуж
808,sie::PRN,ул,дол
809,sie::PRN,ул,эл
810,was::FPRN,ни,щиб
811,was::FPRN,нәрсә,щиб
812,wer::FPRN,кем,щиб
813,wo::FADV,кайда,киб
814,wo::FADV,кайда,кибехун
815,wohin::FADV,кая,кибехун
816,wie::FADV,ничек,кин
817,warum::FADV,нигә,щай
818,wieviel::FNUM,ничә,кигӏан
819,eins::NUM,бер,цо
820,zwei::NUM,ике,кӏиго
821,drei::NUM,өч,лъабго
822,vier::NUM,дүрт,ункъо
823,fünf::NUM,биш,щуго
824,sechs::NUM,алты,анлъго
825,sieben::NUM,җиде,анкьго
826,acht::NUM,сигез,микьго
827,neun::NUM,тугыз,ичӏго
828,zehn::NUM,ун,анцӏго
829,elf::NUM,унбер,анцӏила цо
830,zwölf::NUM,унике,кӏиго-анцӏила
831,zwanzig::NUM,егерме,къого
832,dreißig::NUM,утыз,лъеберго
833,vierzig::NUM,кырык,кӏикъого
834,fünfzig::NUM,илле,кӏикъо́ялда анцӏго
835,sechzig::NUM,алтмыш,лъабкъого
836,siebzig::NUM,җитмеш,лъабкъо́ялда анцӏго
837,achtzig::NUM,сиксән,ункъого
838,neunzig::NUM,туксан,ункъоялда а́нцӏила
839,hundert::NUM,йөз,нусго
840,tausend::NUM,мең,азарго
841,und::CNJ,вә,ва
842,und::CNJ,вә,-ги
843,oder::CNJ,яки,ялъуни
844,oder::CNJ,яисә,ялъуни
845,stehen::V,тору,бахъунчӏезе
846,sitzen::V,утыру,гӏодов чӏезе
847,liegen::V,яту,бегизе
848,hängen::V,эленү,базе
849,werden::V,булу,бахъине
850,passieren::V,булу,лъугьине
851,passieren::V,булу,лъугьа-бахъине
852,beginnen::V,башлану,байбихьизе
853,enden::V,бетү,лъугӏизе
854,wechseln::V,үзгәртү,хиса-басизе
855,wechseln::V,үзгәртү,хисизе
856,aufgehen[Sonne]::V,чыгу,баккизе
857,untergehen[Sonne]::V,бату,щинкӏизе
858,scheinen[Sonne]::V,яктырту,къалъ-къалъизе
859,donnern::V,күкрәү,гъугъазе
860,wehen::V,исү,пуйзе
861,strömen::V,агу,чвахизе
862,fließen::V,агу,чвахизе
863,sich drehen::V,бөтерелү,сверизе
864,schwanken::V,икеләнү,хьвагӏезе
865,schwanken::V,икеләнү,багъа-бачаризе
866,schwingen::V,тирбәлү,щвартӏезе
867,fallen::V,егылу,бортизе
868,brennen::V,яну,рекӏине
869,rauchen::V,төтәү,кӏкӏуй буризе
870,rauchen::V,төтенләү,кӏкӏуй буризе
871,regnen::V,яву,базе
872,gefrieren::V,кату,гӏу́низе
873,tauen::V,эрү,биаризе
874,tauen::V,эретү,биаризе
875,schmelzen::V,эрү,биине
876,schmelzen::V,эретү,биине
877,trocknen::V,кибү,бакъвазе
878,sieden::V,ургылу,гьалдезе
879,faulen::V,черү,махӏцине
880,verfaulen::V,черү,туризе
881,reißen::V,өзелү,бихъизе
882,versinken::V,бату,гъанкъизе
883,vergehen::V,авышу,базе
884,vergehen::V,авышу,бахъизе
885,vergehen::V,авышу,ине
886,erscheinen::V,пәйда булу,баккизе
887,verschwinden::V,югалу,къине
888,verschwinden::V,югалу,билизе
889,verschwinden::V,юк булу,къине
890,verschwinden::V,юк булу,билизе
891,sinken::V,кимү,гӏодо́бе ккезе
892,sinken::V,кайту,гӏодо́бе ккезе
893,abnehmen::V,азаю,тӏаса камизе
894,zunehmen::V,арту,гӏемерлъизе
895,zunehmen::V,күбәю,гӏемерлъизе
896,zunehmen::V,ишәю,гӏемерлъизе
897,steigen::V,үсү,бахине
898,wachsen::V,үсү,кӏодолъизе
899,glänzen::V,ялкылдау,цӏвакизе
900,funkeln::V,ялтырау,паркъезе
901,lärmen::V,шаулау,хъудизе
902,lärmen::V,шаулау,чӏиргъдизе
903,läuten::V,шалтырату,кьабизе
904,klingeln::V,шалтырату,кьабизе
905,klirren::V,чылтырау,зваргъизе
906,brausen::V,давыллау,гьалаглъизе
907,brausen::V,дулау,гьалаглъизе
908,rauschen::V,кыштырдау,шуршудизе
909,klingen::V,ишетелү,бахъине
910,bellen::V,өрү,гъанчдезе
911,heulen::V,улау,рурудизе
912,blasen::V,өрү,гьохьизе
913,pfeifen::V,сызгырту,гьещтӏезе
914,schreien::V,кычкыру,ахӏизе
915,schreien::V,кычкыру,ахӏдезе
916,stöhnen::V,ыңгырашу,зигардизе
917,zittern::V,калтырау,дарран
918,zittern::V,калтырау,гьаргьадизе
919,zittern::V,калтырану,дарран
920,zittern::V,калтырану,гьаргьадизе
921,leben::V,яшәү,бетӏербахъизе
922,leben::V,гомер итү,бетӏербахъизе
923,geboren werden::V,туу,лъугьине
924,atmen::V,сулау,хӏухьел биччазе
925,trinken::V,эчү,гьекъезе
926,essen::V,ашау,квине
927,essen::V,ашау,кваназе
928,schlucken::V,йоту,кӏкӏвине
929,schlucken::V,йоту,къулчӏизе
930,müde werden::V,ялыгу,сваказе
931,müde werden::V,йөгенү,сваказе
932,einschlafen::V,йокыга китү,кьижизе
933,einschlafen::V,йокыга китү,гъапуллъизе
934,schlafen::V,йоклау,кьижизе
935,aufwachen::V,уяну,бигьине
936,aufstehen::V,тору,бахъине
937,aufstehen::V,тору,тӏадебахъине
938,sich erholen::V,ял алу,хьи бахъизе
939,sich erholen::V,ял алу,хӏалхьи гьабизе
940,sich erholen::V,истирахәт итү,хьи бахъизе
941,sich erholen::V,истирахәт итү,хӏалхьи гьабизе
942,krank werden::V,чирләү,унтизе
943,krank sein::V,чирләү,унтизе
944,schmerzen::V,авырту,унтизе
945,husten::V,ютәлләү,хъегӏизе
946,genesen::V,савыгу,лъилъизе
947,genesen::V,сәламәтләнү,лъилъизе
948,sterben::V,үлү,хвезе
949,sterben::V,дөнья кую,хвезе
950,sterben::V,вафат булу,хвезе
951,umkommen::V,үлү,гьалаглъизе
952,sich bewegen::V,йөрү,багъаризе
953,sich bewegen::V,йөрү,багъаргъизе
954,sich rühren::V,кыймылдау,багъаризе
955,sich erheben::V,басу,тӏадебахъине
956,sich erheben::V,басу,бахъине
957,sich setzen::V,утыру,гӏодов чӏезе
958,hinfallen::V,егылу,щапизе
959,laufen::V,җәяүләү,хьвадизе
960,schreiten::V,атлау,чӏезе
961,spazierengehen::V,йөрү,тира-сверизе
962,spazierengehen::V,йөргенү,тира-сверизе
963,eilen::V,ашыгу,ракӏхӏалакине
964,eilen::V,ашыгу,дуризе
965,sich beeilen::V,ашыгу,дуризе
966,sich beeilen::V,ашыгу,гӏедегӏизе
967,sich beeilen::V,кызулау,дуризе
968,sich beeilen::V,кызулау,гӏедегӏизе
969,sausen::V,җилдерү,тӏуризе
970,rennen::V,йөгерү,бекеризе
971,springen::V,сикерү,кӏанцӏизе
972,klettern::V,үрмәләү,хархадизе
973,schaukeln::V,атыну,гьерщезе
974,kriechen::V,шуышу,хъурщизе
975,kriechen::V,үрмәләү,хъурщизе
976,schwimmen::V,йөзү,лъедезе
977,tauchen::V,чуму,букъардизе
978,rudern::V,ишү,хазе
979,fahren::V,бару,ине
980,fliegen::V,очу,боржине
981,gehen::V,йөрү,ине
982,weggehen::V,китү,ине
983,abfahren::V,кузгалу,къокъине
984,anhalten::V,тукталу,чӏезе
985,anhalten::V,тукталу,тархъизе
986,anhalten::V,тукталу,лъалхъизе
987,hineingehen::V,инү,тӏаделъугьине
988,eintreten::V,инү,лъугьине
989,kommen::V,килү,бачӏине
990,ankommen::V,бару,щвезе
991,ankommen::V,бару,тӏадебачӏине
992,zurückkommen::V,кире кайту,тадбуссине
993,zurückkommen::V,кире кайту,тӏадбуссине
994,bleiben::V,калу,чӏезе
995,bleiben::V,калу,хутӏизе
996,warten::V,көтү,чӏезе
997,erwarten::V,көтү,балагьизе
998,suchen::V,эзләү,балагьизе
999,finden::V,табу,батизе
1000,versuchen::V,маташу,хӏалбихьизе
1001,vorbereiten::V,хәзерләү,хӏадурлъизабизе
1002,lieben::V,сөю,балай бегьизе
1003,lieben::V,ярату,балай бегьизе
1004,mögen::V,өнәү,бокьизе
1005,lachen::V,көлү,белъизе
1006,rühren::V,дулкынландыру,
1007,weinen::V,елау,гӏодизе
1008,schimpfen::V,сүгү,гъанчдезе
1009,schimpfen::V,сүгенү,гъанчдезе
1010,sich ärgern::V,ачулану,вагъизе
1011,sich ärgern::V,ачулану,ццида́хине
1012,sich fürchten::V,курку,хӏинкъизе
1013,fürchten::V,калтырау,беркъазе
1014,fürchten::V,калтырау,хӏинкъа-къазе
1015,fürchten::V,калтырану,беркъазе
1016,fürchten::V,калтырану,хӏинкъа-къазе
1017,fliehen::V,арка бирү,лъутизе
1018,flüchten::V,качу,лъутизе
1019,sehen::V,күрү,бихьизе
1020,anschauen::V,карау,бертӏамизе
1021,anschauen::V,карау,балагьизе
1022,ansehen::V,карау,бала-гъалагьизе
1023,ansehen::V,күзәтү,бала-гъалагьизе
1024,hören::V,ишетү,рагӏизе
1025,zuhören::V,тыңлау,гӏенеккизе
1026,probieren::V,тату,кӏалдиб хъва́зе
1027,probieren::V,тату,чӏамизе
1028,riechen::V,иснәү,су́нтӏизе
1029,fühlen::V,тою,чӏвазе
1030,fühlen::V,сизү,чӏвазе
1031,scheinen::V,күренү,
1032,zu sehen sein::V,күренү,бихьизе
1033,vernehmen::V,ишетү,рагӏизе
1034,frieren::V,өшү,цӏорозе
1035,frieren::V,күшегү,цӏорозе
1036,tun::V,итү,гьабизе
1037,können::V,алу,кӏвезе
1038,können::V,алу,лъазе
1039,wollen::V,теләү,бокьизе
1040,anfangen::V,керешү,байбихьизе
1041,beenden::V,бетерү,тӏубазабизе
1042,beenden::V,бетерү,лъугӏизабизе
1043,beenden::V,тәмамлау,тӏубазабизе
1044,beenden::V,тәмамлау,лъугӏизабизе
1045,aufhören::V,бетү,бахъизе
1046,gelingen::V,уңу,бахъизе
1047,geraten::V,сабышу,бахъизе
1048,öffnen::V,ачу,рагьизе
1049,schließen::V,ябу,къазе
1050,stellen::V,кую,чӏвазе
1051,setzen::V,утырту,рекӏинабизе
1052,setzen::V,утырту,гӏодор чӏезаризе
1053,legen::V,яткыру,лъезе
1054,berühren::V,тию,хъвазе
1055,verbinden::V,ялгау,хьухьине
1056,verbinden::V,ялгау,бухьине
1057,bedecken::V,өрту,кквезе
1058,bedecken::V,каплау,кквезе
1059,bedecken::V,томалау,кквезе
1060,aufhängen::V,асу,базе
1061,anzünden::V,кабызу,бакизе
1062,anzünden::V,кабызу,рекӏинабизе
1063,aufheben::V,күтәрү,
1064,zurücklassen::V,калдыру,тезе
1065,verlieren::V,югалту,билизабизе
1066,fallen lassen::V,төшерү,бортизабизе
1067,machen::V,ясау,гьабизе
1068,machen::V,эшләү,гьабизе
1069,herstellen::V,ясау,гьабизе
1070,herstellen::V,ясау,хӏадурлъизабизе
1071,bauen::V,кору,базе
1072,bauen::V,кору,гьабизе
1073,reparieren::V,төзәтү,къачӏазе
1074,verbessern::V,яхшырту,лъикӏлъизабизе
1075,ändern::V,үзгәртү,хисизабизе
1076,graben::V,казу,бухъизе
1077,beugen::V,ию,хьетӏизабизе
1078,biegen::V,бөгү,гьетӏизабизе
1079,drehen::V,бору,тиризабизе
1080,drehen::V,бору,свердизабизе
1081,drehen::V,бөтерү,тиризабизе
1082,drehen::V,бөтерү,свердизабизе
1083,wenden::V,бору,бегизе
1084,umdrehen::V,түнтәрү,бегизе
1085,umdrehen::V,түнтәрү,бега-битӏизе
1086,heben::V,күтәрү,борхизе
1087,hochheben::V,күтәрү,борхалъизабизе
1088,hochheben::V,күтәрү,борхизе
1089,ergreifen::V,эләктерү,кквезе
1090,halten::V,тоту,кквезе
1091,drücken::V,кысу,къазе
1092,drücken::V,кысу,къанцӏу́зе
1093,drücken::V,кысу,къвал ба́зе
1094,schieben::V,кузгату,хъилдизе
1095,kratzen::V,тырнау,хачазе
1096,lecken::V,ялау,чӏикӏизе
1097,beißen::V,тешләү,хӏанчӏизе
1098,beißen::V,тешләү,хӏанчӏизабизе
1099,abreißen::V,өзү,тӏезе
1100,abreißen::V,өзү,тӏезабизе
1101,abschneiden::V,кыю,къотӏизе
1102,abschneiden::V,кисү,къотӏизе
1103,binden::V,бәйләү,бухьине
1104,stecken::V,төртү,къазабизе
1105,stecken::V,тыгу,къазабизе
1106,brechen::V,сындыру,бекизе
1107,klopfen::V,шаку,дванкезе
1108,klopfen::V,шакылдау,дванкезе
1109,hauen::V,кыйнау,базе
1110,kleben::V,ябыштыру,бацӏцӏине
1111,reiben::V,ышку,хачазе
1112,streichen::V,ягу,бахине
1113,streichen::V,ягу,жужазе
1114,schleifen::V,кайрау,лъухьизе
1115,schneiden::V,кисү,къотӏизе
1116,rütteln::V,селкетү,багъа-бачаризабизе
1117,schütteln::V,селкетү,кӏобокӏизе
1118,schwenken::V,болгау,гьесадизе
1119,schwenken::V,болгау,хьвагӏезабизе
1120,schütten::V,кою,тӏезе
1121,füllen::V,тутыру,цӏезабизе
1122,einwickeln::V,төрү,жемизе
1123,tragen::V,ташу,баччизе
1124,schleppen::V,сөйрәү,бехъерхъизе
1125,schleppen::V,өстерәү,бехъерхъизе
1126,ziehen::V,тарту,цӏазе
1127,aufbewahren::V,саклау,цӏунизе
1128,werfen::V,ыргыту,рехизе
1129,fangen::V,тоту,кквезе
1130,packen::V,эләктерү,кквезе
1131,verstecken::V,яшерү,бахчизе
1132,teilen::V,бүлү,бикьизе
1133,schicken::V,җибәрү,битӏизе
1134,bringen::V,китерү,баччизе
1135,hinzufügen::V,өстәү,жубазе
1136,bekommen::V,алу,щвезе
1137,erhalten::V,алу,щвезе
1138,erhalten::V,алу,босизе
1139,nehmen::V,алу,босизе
1140,wählen::V,сайлау,бищизе
1141,auswählen::V,сайлау,тӏасабищизе
1142,bewahren::V,саклау,цӏунизе
1143,behindern::V,комачаулау,квекӏен гьабизе
1144,verderben::V,бозу,хвезабизе
1145,beschädigen::V,бозу,галгъазабизе
1146,zerbrechen::V,вату,щущазабизе
1147,zerreißen::V,өзү,бихъизе
1148,zerreißen::V,ерту,бихъизе
1149,zerstören::V,җимерү,биххизабизе
1150,verbrennen::V,яндыру,бухӏизе
1151,verbrennen::V,көйдерү,бухӏизе
1152,geben::V,бирү,кьезе
1153,reichen::V,тапшыру,кьезе
1154,schenken::V,бүләкләү,кьезе
1155,versprechen::V,вәгъдә бирү,назру гьабизе
1156,wünschen::V,котлау,бокьизе
1157,loben::V,мактау,беццизе
1158,loben::V,мактау,бецца-бекъизе
1159,küssen::V,үбү,баизе
1160,wiegen::V,тирбәтү,чӏучӏадизабизе
1161,zudecken::V,ябу,тӏадбигъине
1162,zudecken::V,бөркәү,тӏадбигъине
1163,wecken::V,уяту,бигьинабизе
1164,zeigen::V,күрсәтү,бихьизабизе
1165,führen::V,йөртү,бачине
1166,lehren::V,өйрәтү,малъизе
1167,lehren::V,өйрәтү,цӏализабизе
1168,unterrichten::V,укыту,цӏализабизе
1169,aufziehen::V,асрау,гӏезабизе
1170,leiten::V,җитәкләү,нухмалъи гьабизе
1171,antreiben::V,куалау,гӏедегӏизабизе
1172,antreiben::V,әйдәләү,гӏедегӏизабизе
1173,antreiben::V,ашыктыру,гӏедегӏизабизе
1174,lassen::V,мәҗбүр итү,
1175,einladen::V,чакыру,ахӏизе
1176,einladen::V,чакыру,тӏадеахӏизе
1177,vereinigen::V,берләштерү,цолъизабизе
1178,besuchen::V,керешү,баккизе
1179,besuchen::V,керешү,хьвадизе
1180,treffen::V,очрату,дандчӏвазе
1181,sich versammeln::V,җыелышу,данделъизе
1182,sich versammeln::V,җыелышу,бакӏаризе
1183,spielen::V,уйнау,басандизе
1184,singen::V,җырлау,ахӏизе
1185,tanzen::V,бию,кьурдизе
1186,sich trennen::V,аерылу,батӏалъизе
1187,sich trennen::V,ташлашу,батӏалъизе
1188,verlassen::V,ташлау,тезе
1189,verlassen::V,ташлау,рехунтезе
1190,verlassen::V,калдыру,тезе
1191,verlassen::V,калдыру,рехунтезе
1192,retten::V,коткару,хвасар гьабизе
1193,retten::V,коткару,хвасарлъизабизе
1194,bewachen::V,каравыллау,цӏунизе
1195,schützen::V,ышыклау,цӏунизе
1196,verteidigen::V,яклау,цӏунизе
1197,verteidigen::V,саклау,цӏунизе
1198,sich schlagen::V,сугышу,багъизе
1199,schießen::V,ату,речӏчӏизе
1200,siegen::V,җиңү,бергьине
1201,ärgern::V,ачуландыру,вагъизавизе
1202,schlagen::V,ору,кьабизе
1203,schlagen::V,бәрү,кьабизе
1204,schlagen::V,тукмау,кьабизе
1205,treten::V,тибү,мал тункизе
1206,stechen::V,кадау,къазабизе
1207,stoßen::V,этү,тункизе
1208,stoßen::V,этү,хъилдизе
1209,stehlen::V,урлау,щинкӏизабизе
1210,stören::V,комачаулау,квекӏен гьабизе
1211,stören::V,комачаулау,татубахъи гьабизе
1212,belästigen::V,борчу,рахӏатхвезабизе
1213,belästigen::V,билмазалау,рахӏатхвезабизе
1214,verbergen::V,яшерү,бахчизе
1215,verbergen::V,яшерү,балъго тезе
1216,täuschen::V,алдату,божуда рекӏкӏ гьабизе
1217,täuschen::V,алдату,гуккизе
1218,betrügen::V,хәрәмләшү,хӏилла гьабизе
1219,betrügen::V,хәрәмләшү,сандирахълъи гьабизе
1220,töten::V,үтерү,чӏвазе
1221,wohnen::V,яшәү,яшав гьабизе
1222,arbeiten::V,эшләү,хӏалтӏизе
1223,sammeln::V,туплау,бакӏаризе
1224,pflücken::V,өзү,бетӏизе
1225,jagen::V,аулау,чан гьабизе
1226,fischen::V,балык тоту,ччугӏа кквезе
1227,fassen::V,тоту,кквезе
1228,hüten::V,көтү,кваназабизе
1229,treiben::V,куалау,гъезе
1230,anbinden::V,бәйләү,бухьине
1231,füttern::V,туйдыру,кваназабизе
1232,melken::V,саву,бечӏчӏизе
1233,hacken::V,чабу,чӏвазе
1234,gießen::V,сугару,лъалъазе
1235,reifen::V,җитешү,барщизе
1236,zubereiten::V,пешеренү,бежа-белъине
1237,kochen::V,пешерү,белъине
1238,kochen::V,кайнату,белъине
1239,backen::V,пешерү,базе
1240,braten::V,куыру,бежизе
1241,braten::V,кыздыру,бежизе
1242,umrühren::V,бутау,багъаризе
1243,umrühren::V,болгату,багъаризе
1244,stricken::V,бәйләү,хьухьине
1245,nähen::V,тегү,букъизе
1246,färben::V,ману,кьер гьабизе
1247,reinigen::V,чистарту,бацӏцӏине
1248,waschen::V,юу,чуризе
1249,abwischen::V,сөртү,бацӏцӏине
1250,spülen::V,чайкау,хулизе
1251,fegen::V,себерү,лъухьизе
1252,kehren::V,себерү,лъухьизе
1253,baden::V,коену,чордезе
1254,sich waschen::V,юыну,
1255,ausziehen::V,чишенү,бахъизе
1256,anziehen::V,кию,ретӏине
1257,sich anziehen::V,киенү,ретӏине
1258,kämmen::V,тарау,хазе
1259,schmücken::V,бизәү,чӏухӏизабизе
1260,schmücken::V,бизәкләү,чӏухӏизабизе
1261,sagen::V,дию,бицине
1262,sagen::V,әйтү,бицине
1263,sprechen::V,сөйләү,бицине
1264,sprechen::V,сөйләшү,бицине
1265,reden::V,сөйләү,гаргадизе
1266,sich unterhalten::V,сөйләшү,гаргадизе
1267,fragen::V,сорау,цӏехезе
1268,fragen::V,сорау,гьикъизе
1269,fragen::V,сорашу,цӏехезе
1270,fragen::V,сорашу,гьикъизе
1271,bitten::V,үтенү,гьаризе
1272,erzählen::V,сөйләү,бицине
1273,mitteilen::V,белдерү,лъазабизе
1274,nennen::V,дию,цӏар лъезе
1275,rufen::V,дәшү,ахӏизе
1276,prahlen::V,мактану,беццаризе
1277,prahlen::V,шапырыну,беццаризе
1278,übersetzen::V,күчерү,буссинабизе
1279,denken::V,уйлау,ургъизе
1280,glauben::V,инану,божизе
1281,bemerken::V,искәрү,берречӏчӏизе
1282,erkennen::V,тану,лъазе
1283,erkennen::V,тану,батӏаго бахъизе
1284,begreifen::V,аңлау,бичӏчӏизе
1285,begreifen::V,төшенү,бичӏчӏизе
1286,verstehen::V,аңлау,
1287,verstehen::V,төшенү,
1288,lernen::V,уку,цӏализе
1289,lernen::V,өйрәнү,цӏализе
1290,wissen::V,белү,лъазе
1291,sich erinnern an::V,хәтерләү,ракӏалде щвезе
1292,vergessen::V,оныту,кӏочене
1293,messen::V,үлчәү,борцине
1294,zählen::V,санау,рикӏкӏине
1295,rechnen::V,исәпләү,рикӏкӏине
1296,lesen::V,уку,цӏализе
1297,malen::V,рәсем ясау,бахъизе
1298,malen::V,сурәт ясау,бахъизе
1299,malen::V,сурәтләү,бахъизе
1300,zeichnen::V,язу-сызу,бахъизе
1301,zeichnen::V,сурәт ясау,бахъизе
1302,schreiben::V,язу,хъвазе
1303,besitzen::V,биләү,щвезе
1304,besitzen::V,биләү,бу́кӏине
1305,kaufen::V,алу,босизе
1306,verkaufen::V,сату,бичизе
1307,bezahlen::V,түләү,кьезе
1308,zahlen::V,түләү,кьезе
1309,beherrschen::V,ия булу,
1310,ertragen::V,чыдау,баччизе
