,Concept_ID,xal,mn
770,hungrig::A,харһнсн,өлссөн
771,krank::A,өвчтә,өвчтэй
772,krank::A,шалтгта,өвчтэй
773,nackt::A,нүцкн,нүцгэн
774,traurig::A,һундлта,гунигт
775,lebendig::A,әмд,амьд
776,lebendig::A,әмд,амьтай
777,gut::A,сән,сайн
778,schlecht::A,му,муу
779,schlecht::A,му,өөдгүй
780,richtig::A,зөвтә,зөв
781,richtig::A,зөвтә,зүйтэй
782,schlimm::A,җигшүртә,муухай
783,wahr::A,үнн,үнэн
784,wahr::A,үнн,жинхэнэ
785,wahr::A,мөн,үнэн
786,wahr::A,мөн,жинхэнэ
787,alt::A,хуучн,хуучин
788,neu::A,шин,шинэ
789,ehemalig::A,хуучн,агсан
790,ehemalig::A,хуучн,байсан
791,alt[Lebewesen]::A,көгшн,өвгөн
792,alt[Lebewesen]::A,көгшн,хижээл
793,jung::A,баһ,залуу
794,arm::A,угатя,ядуу
795,reich::A,байн,баян
796,reich::A,байн,баялаг
797,bekannt::A,таньл,танил
798,bekannt::A,таньдг,танил
799,berühmt::A,туурсн,цуутай
800,berühmt::A,туурсн,алдартай
801,fremd::A,күүнә,харь
802,fremd::A,күүнә,гадаад
803,verschieden::A,әдл биш,ондоо
804,verschieden::A,әдл биш,янз янзын
805,verschieden::A,йилһәтә,ондоо
806,verschieden::A,йилһәтә,янз янзын
807,nah::A,өөрхн,ойрын
808,nah::A,өөрхн,дөтийн
809,fern::A,хол,холын
810,linker::A,зүн,буруу
811,rechter::A,барун,баруун
812,anderer::A,талдан,өөр
813,anderer::A,талдан,нөгөө
814,erster::A,негдгч,нэгдэх
815,erster::A,негдгч,нэгдүгээр
816,zweiter::A,хойрдгч,хоёрдугаар
817,dritter::A,һурвдгч,гуравдугаар
818,letzter::A,отхн,сүүлийн
819,allein::ADV,һанцарн,ганцаараа
820,auf einmal::ADV,нег дәкҗ,нэгмөсөн
821,zusammen::ADV,хамдан,цуг
822,zusammen::ADV,хамдан,хамт
823,lange::ADV,удан,удаан
824,plötzlich::ADV,генткн,гэнэт
825,sofort::ADV,дарунь,дороо
826,später::ADV,сүүлд,дараа
827,jetzt::ADV,ода,өнөө
828,heute::ADV,эндр,өнөө
829,heute::ADV,эндр,өнөөдөр
830,morgen::ADV,маңһдур,маргааш
831,morgen::ADV,маңһдур,маргаадар
832,bald::ADV,дарунь,түргэн
833,bald::ADV,дарунь,удахгүй
834,dann::ADV,дәкәд,хожим
835,dann::ADV,дәкәд,тэгээд
836,gestern::ADV,өцклдүр,өчигдөр
837,einst::ADV,нег саамд,нэг
838,damals::ADV,тиигхд,тэгэхэд
839,danach::ADV,тегәд,тэгээд
840,danach::ADV,тегәд,дараа нь
841,vorher::ADV,урд,урьд
842,zuerst::ADV,түрүләд,анх
843,zuerst::ADV,түрүләд,эхлээд
844,einmal::ADV,нег дәкҗ,нэг удаа
845,manchmal::ADV,зәрмдән,хааяа
846,manchmal::ADV,зәрмдән,заримдаа
847,oft::ADV,хара биш,олонтоо
848,oft::ADV,хатяр биш,олонтоо
849,oft::ADV,дару-дарунь,олонтоо
850,immer::ADV,оньдинд,байнга
851,niemals::ADV,кезә чмгн биш,хэзээ ч
852,niemals::ADV,кезә чмгн биш,хэдийд ч
853,hier::ADV,энд,энд
854,hier::ADV,энүнд,энд
855,hierhin::ADV,нааран,нааш
856,von hier::ADV,эндәс,эндээс
857,dort::ADV,тенд,тэнд
858,dorthin::ADV,тиигән,тийш
859,geradeaus::ADV,шуд,шулуун
860,vorwärts::ADV,уралан,урагшаа
861,rückwärts::ADV,гедргән,буцаан
862,rückwärts::ADV,гедргән,сөөргөө
863,zurück::ADV,хәрү,буцаж
864,zurück::ADV,хәрү,гэдрэг
865,unten::ADV,дор,дор
866,hinab::ADV,дор,уруу
867,hinab::ADV,доракшан,уруу
868,oben::ADV,деер,дээр
869,hinauf::ADV,өөдән,өөд
870,hinauf::ADV,өөдән,дээш
871,hinauf::ADV,деер,өөд
872,hinauf::ADV,деер,дээш
873,überall::ADV,альд болв чигн,хааяагүй
874,überall::ADV,альд болв чигн,энд тэндгүй
875,nicht::ADV,эс,эс
876,nicht::ADV,эс,-гүй
877,nicht::ADV,биш,эс
878,nicht::ADV,биш,-гүй
879,nicht::ADV,бичә,эс
880,nicht::ADV,бичә,-гүй
881,ein wenig::ADV,баахн,жаахан
882,ein wenig::ADV,баахнар,жаахан
883,kaum::ADV,әрә,арай
884,kaum::ADV,әрә,арай гэж
885,sehr::ADV,йир,тун
886,so::ADV,иигҗ,тэгж
887,so::ADV,иигҗ,ингээд
888,noch::ADV,ода чигн,дахин
889,noch::ADV,ода чигн,дахиад
890,nur::ADV,һанцхн,зөвхөн
891,nur::ADV,һанцхн,гагцхүү
892,schon::ADV,одх,нэгэнт
893,wieder::ADV,бас,дахин
894,wieder::ADV,бас,дахиад
895,vergebens::ADV,киидән,хий
896,vor::PRP,урд,өмнө
897,hinter::PRP,ца,ард
898,unter::PRP,дор,доор
899,durch::PRP,ивт,дундуур
900,durch::PRP,дундаһур,дундуур
901,neben::PRP,хаҗуд,хажууд
902,zwischen::PRP,хоорнд,завсар
903,zwischen::PRP,хоорнд,хооронд
904,wegen::PRP,көлтә,төлөө
905,wegen::PRP,көлтә,дээрээс
906,wegen::PRP,деерәс,төлөө
907,wegen::PRP,деерәс,дээрээс
908,dies::PRN,эн,энэ
909,das::PRN,тер,тэр
910,alles::PRN,цуһар,цөм
911,alles::PRN,цуһар,бүгд
912,ich::PRN,би,би
913,du::PRN,чи,чи
914,er::PRN,тер,тэр
915,er::PRN,тер,тэр хүн
916,wir::PRN,мадн,бид
917,ihr::PRN,та,та нар
918,sie::PRN,тедн,тэд
919,was::FPRN,юн,юу
920,wer::FPRN,кен,хэн
921,wo::FADV,хама,хаа
922,wo::FADV,хама,хаана
923,wohin::FADV,хамаран,хааш
924,wohin::FADV,хамаран,хаана
925,wie::FADV,яһҗ,яаж
926,wie::FADV,яһҗ,хэрхэн
927,wie::FADV,яһад,яаж
928,wie::FADV,яһад,хэрхэн
929,warum::FADV,юңгад,юунд
930,warum::FADV,юңгад,яагаад
931,wieviel::FNUM,кедү,хэдий
932,wieviel::FNUM,кедү,хэд
933,eins::NUM,негн,нэг
934,zwei::NUM,хойр,хоёр
935,drei::NUM,һурвн,гурав
936,vier::NUM,дөрвн,дөрөв
937,fünf::NUM,тавн,тав
938,sechs::NUM,зурһан,зургаа
939,sieben::NUM,долан,долоо
940,acht::NUM,нәәмн,найм
941,neun::NUM,йисн,ес
942,zehn::NUM,арвн,арав
943,elf::NUM,арвн негн,арван нэг
944,zwölf::NUM,арвн хойр,арван хоёр
945,zwanzig::NUM,хөрн,хорь
946,dreißig::NUM,һучн,гуч
947,vierzig::NUM,дөчн,дөч
948,fünfzig::NUM,тәвн,тавь
949,sechzig::NUM,җирн,жар
950,siebzig::NUM,далн,дал
951,achtzig::NUM,найн,ная
952,neunzig::NUM,йирн,ер
953,hundert::NUM,зун,зуу
954,tausend::NUM,миңһн,мянга
955,und::CNJ,болн,ч
956,und::CNJ,болн,болон
957,oder::CNJ,эс гиҗ,буюу
958,oder::CNJ,эс гихлә,буюу
959,stehen::V,зогсх,зогсох
960,sitzen::V,суух,суух
961,liegen::V,кевтх,хэвтэх
962,hängen::V,өлгәтә бәәх,өлгөөтэй байх
963,hängen::V,өлгәтә бәәх,дүүжлээтэй байх
964,werden::V,болх,болох
965,passieren::V,болх,тохиох
966,beginnen::V,эклх,эхлэх
967,enden::V,төгсх,дүүрэх
968,wechseln::V,хүврх,хувирах
969,aufgehen[Sonne]::V,һарх,мандах
970,untergehen[Sonne]::V,орх,жаргах
971,untergehen[Sonne]::V,сүүрлх,жаргах
972,scheinen[Sonne]::V,герлтх,гэрэлтэх
973,donnern::V,күрҗңнх,дуугарах
974,wehen::V,сальклх,салхилах
975,wehen::V,сальклх,хөөрөгдөх
976,strömen::V,һооҗх,гүйх
977,strömen::V,һооҗх,урсах
978,fließen::V,урсх,урсах
979,sich drehen::V,эргх,эргэлдэх
980,schwanken::V,дәәвлх,хэлбэлзэх
981,schwingen::V,нәәхлх,ганхах
982,schwingen::V,нәәхлх,хэлбэлзэх
983,fallen::V,унх,унах
984,fallen::V,киисх,унах
985,brennen::V,шатх,шатах
986,rauchen::V,ута һарһх,баагих
987,regnen::V,орх,бороо орно
988,gefrieren::V,мөстх,хөлдөх
989,tauen::V,хәәлх,хайлах
990,schmelzen::V,хәәлх,уярах
991,schmelzen::V,хәәлгдх,уярах
992,trocknen::V,эврх,хатах
993,sieden::V,буслх,буцлах
994,sieden::V,буслх,даргилах
995,faulen::V,үмкәрх,үжрэх
996,faulen::V,үмкәрх,өмхийрөх
997,verfaulen::V,илҗрх,бээх
998,verfaulen::V,илҗрх,өгрөх
999,reißen::V,тасрх,цуурах
1000,versinken::V,чивх,живэх
1001,vergehen::V,болх,нөгчих
1002,vergehen::V,болх,өнгөрөх
1003,erscheinen::V,һарх,гарах
1004,erscheinen::V,һарх,бултайх
1005,verschwinden::V,уга болх,далд орох
1006,verschwinden::V,уга болх,алга болох
1007,sinken::V,татгдх,татрах
1008,sinken::V,татгдх,доошлох
1009,abnehmen::V,хасгдх,багасах
1010,abnehmen::V,хасгдх,хорогдох
1011,zunehmen::V,өсх,ихсэх
1012,steigen::V,немх,нэмэгдэх
1013,wachsen::V,өсх,өсөх
1014,wachsen::V,өсх,ургах
1015,wachsen::V,урһх,өсөх
1016,wachsen::V,урһх,ургах
1017,glänzen::V,гилвкх,гилгэнэх
1018,glänzen::V,гилвкх,гилбэгнэх
1019,funkeln::V,цәклх,гялжах
1020,funkeln::V,цәклх,гялалзах
1021,lärmen::V,шууглдх,шуугих
1022,läuten::V,хоңх,цохих
1023,klingeln::V,җиңнулх,хонхдох
1024,klingeln::V,җиңнулх,дуугарах
1025,klirren::V,җиңнх,хангир жингэр хийх
1026,brausen::V,догшрхх,бургилах
1027,rauschen::V,сарҗңнх,сэржигнэх
1028,klingen::V,ә һарх,хангинах
1029,bellen::V,хуцх,хуцах
1030,heulen::V,уульх,улих
1031,blasen::V,үләх,үлзэх
1032,pfeifen::V,ишкрх,исгэрэх
1033,schreien::V,хәәкрх,хашгирах
1034,stöhnen::V,түңшх,ёолох
1035,stöhnen::V,түңшх,гэнгэнэх
1036,zittern::V,дагҗннх,дагжих
1037,leben::V,бәәх,амьдрах
1038,geboren werden::V,төрх,төрөх
1039,atmen::V,әмсхлх,амьсгалах
1040,trinken::V,уух,уух
1041,essen::V,идх,идэх
1042,schlucken::V,зальгх,залгих
1043,müde werden::V,көшх,ядрах
1044,einschlafen::V,унтх,унтчих
1045,schlafen::V,нөөрсх,унтах
1046,aufwachen::V,серх,сэрэх
1047,aufstehen::V,босх,босох
1048,sich erholen::V,амрх,амрах
1049,krank werden::V,гемтх,өвдөж эхлэх
1050,krank sein::V,шалтглх,өвдөх
1051,schmerzen::V,өвдх,өвдөх
1052,schmerzen::V,өвдх,шархирах
1053,husten::V,ханях,ханиах
1054,genesen::V,эдгх,засрах
1055,sterben::V,үкх,үхэх
1056,sterben::V,үкх,нас барах
1057,sterben::V,өңгрх,үхэх
1058,sterben::V,өңгрх,нас барах
1059,umkommen::V,үкх,үхэх
1060,sich bewegen::V,көдлх,хөдлөх
1061,sich bewegen::V,көндрх,хөдлөх
1062,sich rühren::V,көндрх,хөдлөх
1063,sich erheben::V,босх,босох
1064,sich setzen::V,суух,суух
1065,hinfallen::V,унх,ойчих
1066,hinfallen::V,киисх,ойчих
1067,laufen::V,йовх,явган явах
1068,schreiten::V,алхх,алхах
1069,spazierengehen::V,сергҗ йовх,зугаалах
1070,eilen::V,шулудх,хурдлах
1071,sich beeilen::V,адһх,яарах
1072,sich beeilen::V,адһх,шамдах
1073,sich beeilen::V,шамдх,яарах
1074,sich beeilen::V,шамдх,шамдах
1075,sausen::V,хурдлх,давхих
1076,sausen::V,йир_хурдар_гүүх,давхих
1077,sausen::V,йир_хурдар_йовх,давхих
1078,rennen::V,гүүх,гүйх
1079,springen::V,һәрәдх,харайх
1080,springen::V,һәрәдх,дэвхрэх
1081,klettern::V,давшх,авирах
1082,schaukeln::V,дүүдңндх,ганхалзах
1083,kriechen::V,мөлкх,мөлхөх
1084,schwimmen::V,усчх,сэлэх
1085,tauchen::V,булхх,шунгах
1086,rudern::V,хәәвдх,сэлүүрдэх
1087,fahren::V,йовх,явах
1088,fliegen::V,нисх,нисэх
1089,gehen::V,йовх,явах
1090,weggehen::V,йовх,явах
1091,weggehen::V,одх,явах
1092,weggehen::V,һарх,явах
1093,weggehen::V,мөрлх,явах
1094,abfahren::V,мордх,одох
1095,abfahren::V,мордх,хөдлөх
1096,anhalten::V,зогсх,зогсох
1097,hineingehen::V,орх,орох
1098,eintreten::V,орх,орох
1099,kommen::V,ирх,ирэх
1100,ankommen::V,ирх,хүрэх
1101,zurückkommen::V,орх,харих
1102,zurückkommen::V,орх,буцаж ирэх
1103,bleiben::V,бәәх,үлдэх
1104,warten::V,күләх,хүлээх
1105,erwarten::V,күләх,хүлээх
1106,suchen::V,хәәх,эрэх
1107,suchen::V,хәәх,бэдрэх
1108,finden::V,олх,олох
1109,versuchen::V,седх,оролдох
1110,vorbereiten::V,белдх,бэлтгэх
1111,lieben::V,дурлх,янаглах
1112,mögen::V,таассгдх,таалах
1113,lachen::V,инәх,инээх
1114,rühren::V,уйрах,сэтгэл уяруулах
1115,weinen::V,уульх,уйлах
1116,schimpfen::V,харах,хараах
1117,sich ärgern::V,уурлх,уурлах
1118,sich fürchten::V,әәх,айх
1119,fürchten::V,әәх,айх
1120,fürchten::V,сүрдх,айх
1121,fliehen::V,зулх,зугтах
1122,fliehen::V,зулх,гүйж очих
1123,flüchten::V,орһх,оргох
1124,flüchten::V,зулх,оргох
1125,sehen::V,үзх,үзэх
1126,anschauen::V,харх,харах
1127,ansehen::V,хәләх,харах
1128,ansehen::V,үзх,харах
1129,hören::V,соңсх,дуулах
1130,zuhören::V,соңсх,чагнах
1131,probieren::V,амсх,амсаж үзэх
1132,riechen::V,үнрчлх,үнэрлэх
1133,fühlen::V,медх,мэдрэх
1134,scheinen::V,болҗ медгдх,шиг үзэгдэх
1135,scheinen::V,миниһәр болхла,шиг үзэгдэх
1136,scheinen::V,болад бәәх,шиг үзэгдэх
1137,zu sehen sein::V,үзгдх,үзэгдэх
1138,zu sehen sein::V,үзгдх,харагдах
1139,vernehmen::V,соңсх,дуулах
1140,frieren::V,даарх,даарах
1141,tun::V,кех,хийх
1142,tun::V,кех,үйлдэх
1143,können::V,чадх,болох
1144,wollen::V,дурлх,хүсэх
1145,anfangen::V,эклх,эхлэх
1146,beenden::V,дуусх,дуусгах
1147,aufhören::V,уурх,болих
1148,aufhören::V,уурх,зогсох
1149,gelingen::V,бүтх,бүтэх
1150,gelingen::V,күцәх,бүтэх
1151,geraten::V,болх,илрэх
1152,öffnen::V,секх,нээх
1153,öffnen::V,секх,тайлах
1154,schließen::V,хаах,хаах
1155,stellen::V,тәвх,тавих
1156,stellen::V,тәвх,босгох
1157,setzen::V,суулһх,суулгах
1158,legen::V,тәвх,хийх
1159,legen::V,тәвх,тавих
1160,berühren::V,көндәх,шүргэх
1161,verbinden::V,боох,залгах
1162,bedecken::V,хучх,бүрэх
1163,bedecken::V,бүркх,бүрэх
1164,aufhängen::V,өлгх,өлгөх
1165,aufhängen::V,өлгх,дүүжлэх
1166,anzünden::V,асах,асаах
1167,anzünden::V,асах,ноцоох
1168,anzünden::V,шатах,асаах
1169,anzünden::V,шатах,ноцоох
1170,aufheben::V,өөдән өргх,өргөх
1171,zurücklassen::V,үлдәх,орхих
1172,zurücklassen::V,үлдәх,үлдээх
1173,verlieren::V,геех,гээх
1174,fallen lassen::V,алдх,унагах
1175,machen::V,кех,хийх
1176,machen::V,кех,гаргах
1177,herstellen::V,кех,бүтээх
1178,bauen::V,тосхх,барих
1179,reparieren::V,ясх,засах
1180,reparieren::V,ясх,сэлбэх
1181,verbessern::V,сәәрүлх,засах
1182,verbessern::V,сәәрүлх,сайжруулах
1183,ändern::V,хүврәх,өөрчлөх
1184,graben::V,малтх,малтах
1185,beugen::V,нуһлх,бөгтийлгөх
1186,biegen::V,матилһх,матах
1187,biegen::V,матилһх,муруйлгах
1188,drehen::V,эргүлх,эргүүлэх
1189,wenden::V,көмрх,эргүүлэх
1190,wenden::V,эргүлх,эргүүлэх
1191,umdrehen::V,эргүлх,хөрвүүлэх
1192,heben::V,өргх,өргөх
1193,heben::V,деер өргх,өргөх
1194,hochheben::V,өргх,өргөх
1195,ergreifen::V,бәрх,атгах
1196,halten::V,бәрх,барих
1197,drücken::V,шахх,дарах
1198,schieben::V,түлкх,түлхэх
1199,kratzen::V,мааҗх,хусах
1200,kratzen::V,мааҗх,маажих
1201,lecken::V,долах,долоох
1202,beißen::V,хазх,зуух
1203,beißen::V,хазх,хазах
1204,abreißen::V,таслх,таслах
1205,abschneiden::V,тәәрх,тайрах
1206,binden::V,боох,боох
1207,binden::V,боох,хүлэх
1208,stecken::V,шаах,шаах
1209,stecken::V,шаах,шигтгэх
1210,stecken::V,хатхх,шаах
1211,stecken::V,хатхх,шигтгэх
1212,brechen::V,хамхлх,хугалах
1213,klopfen::V,цокх,цохих
1214,klopfen::V,цокх,тогших
1215,hauen::V,цокх,дэлдэх
1216,kleben::V,наах,наах
1217,reiben::V,зүлгх,нухах
1218,reiben::V,зүлгх,нидчих
1219,streichen::V,наах,нялах
1220,streichen::V,наах,түрхэх
1221,streichen::V,лашх,нялах
1222,streichen::V,лашх,түрхэх
1223,streichen::V,түркх,нялах
1224,streichen::V,түркх,түрхэх
1225,schleifen::V,хурцлх,билүүдэх
1226,schleifen::V,хурцлх,гуранздах
1227,schneiden::V,хәәчлх,огтлох
1228,rütteln::V,дәәвлүлх,холхнулах
1229,schütteln::V,сегсрх,сэгсрэх
1230,schwenken::V,дайлх,дэвэх
1231,schwenken::V,дайлх,даллах
1232,schütten::V,кех,цутгах
1233,schütten::V,кех,аягалах
1234,füllen::V,дүүргх,дүүргэх
1235,einwickeln::V,орах,боох
1236,einwickeln::V,орах,ороох
1237,tragen::V,зөөх,авчрах
1238,schleppen::V,чирх,чирэх
1239,ziehen::V,татх,татах
1240,aufbewahren::V,хадһлх,хадгалах
1241,werfen::V,хайх,хаях
1242,werfen::V,хайх,шидэх
1243,fangen::V,бәрх,барих
1244,fangen::V,хавлх,барих
1245,packen::V,бәрх,шүүрэх
1246,verstecken::V,дүрх,нуух
1247,verstecken::V,бултулх,нуух
1248,teilen::V,хувах,хуваах
1249,schicken::V,илгәх,илгээх
1250,schicken::V,илгәх,явуулах
1251,bringen::V,авч ирх,авчрах
1252,bringen::V,авч ирх,аваачих
1253,hinzufügen::V,немх,нэмэх
1254,bekommen::V,авх,хүлээн авах
1255,erhalten::V,авх ,хүлээн авах
1256,nehmen::V,авх,авах
1257,wählen::V,шүүх,сонгох
1258,auswählen::V,шүүх,шилэх
1259,bewahren::V,хадһлх,гамнах
1260,bewahren::V,кевтнь үлдәх,гамнах
1261,bewahren::V,кевтнь бәәлһх,гамнах
1262,behindern::V,харшлх,саад хийх
1263,behindern::V,харшлх,тотгор болох
1264,verderben::V,үрәх,эвдэх
1265,beschädigen::V,эвдх,гэмтээх
1266,zerbrechen::V,күүлх,хагалах
1267,zerbrechen::V,күүлх,хага цохих
1268,zerbrechen::V,хамхлх,хагалах
1269,zerbrechen::V,хамхлх,хага цохих
1270,zerreißen::V,шуучх,урах
1271,zerstören::V,эвдх,эвдэх
1272,zerstören::V,эвдх,сүйтгэх
1273,verbrennen::V,шатах,шатаах
1274,geben::V,өгх,өгөх
1275,reichen::V,өгх,өгөх
1276,reichen::V,өгх,дамжуулах
1277,schenken::V,белглх,бэлэглэх
1278,versprechen::V,амлх,амлах
1279,wünschen::V,сә хәәх,ерөөх
1280,loben::V,магтх,магтах
1281,loben::V,магтх,сайшаах
1282,küssen::V,үмсх,озох
1283,küssen::V,үмсх,үнсэх
1284,wiegen::V,саатулх,бүүвэйлэх
1285,zudecken::V,бүркх,хучих
1286,zudecken::V,бүркх,бүтээх
1287,wecken::V,серүлх,сэрээх
1288,zeigen::V,үзүлх,үзүүлэх
1289,führen::V,көтлх,хөтлөх
1290,lehren::V,заах,заах
1291,lehren::V,сурһх,заах
1292,unterrichten::V,сурһх,сургах
1293,unterrichten::V,багшлх,сургах
1294,aufziehen::V,өскәх,өсгөх
1295,aufziehen::V,өскәх,хүмүүжүүлэх
1296,leiten::V,һардх,удирдах
1297,leiten::V,толһалх,удирдах
1298,antreiben::V,шамдах,шамдуулах
1299,lassen::V,күч үзүлх,-уулах
1300,einladen::V,үрх,залах
1301,vereinigen::V,хамцулх,нэгтгэх
1302,vereinigen::V,хамцулх,хамтруулах
1303,besuchen::V,одх,зочлох
1304,treffen::V,харһх,учрах
1305,treffen::V,харһх,дайралдах
1306,sich versammeln::V,цуглрх,хуралдах
1307,sich versammeln::V,хурх,хуралдах
1308,spielen::V,наадх,наадах
1309,singen::V,дуулх,дуулах
1310,tanzen::V,биилх,бүжиглэх
1311,sich trennen::V,хаһцх,салах
1312,verlassen::V,хайх,хаях
1313,retten::V,әм аврх,гэтэлгэх
1314,retten::V,әәмшгәс харсх,гэтэлгэх
1315,bewachen::V,харх,сахих
1316,bewachen::V,манх,сахих
1317,schützen::V,харсх,хамгаалах
1318,verteidigen::V,харсх,хамгаалах
1319,sich schlagen::V,гүвдлдх,зодолдох
1320,schießen::V,хах,харвах
1321,schießen::V,хах,буу буудах
1322,siegen::V,диилх,ялах
1323,ärgern::V,уурлулх,уурлуулах
1324,ärgern::V,уурлулх,уур хүргэх
1325,schlagen::V,цокх,цохих
1326,schlagen::V,гүвдх,цохих
1327,stechen::V,хатхх,хатгах
1328,stoßen::V,түлкчкх,ёврох
1329,stoßen::V,түлкчкх,нудрах
1330,stehlen::V,хулхалх,хулгайлах
1331,stören::V,һә болх,саад болох
1332,belästigen::V,амр эс өгх,зовоох
1333,belästigen::V,амр эс өгх,амраахгүй байх
1334,verbergen::V,нуух,нуух
1335,verbergen::V,нуух,далдлах
1336,verbergen::V,бултулх,нуух
1337,verbergen::V,бултулх,далдлах
1338,täuschen::V,меклх,мэхлэх
1339,betrügen::V,меклх,хуурах
1340,betrügen::V,мек һарһх,хуурах
1341,töten::V,алх,алах
1342,wohnen::V,бәәх,суух
1343,wohnen::V,бәәх,амьдрах
1344,arbeiten::V,көдлх,ажиллах
1345,arbeiten::V,көдлх,хөдөлмөрлөх
1346,sammeln::V,түүх,түүх
1347,sammeln::V,түүх,хураах
1348,pflücken::V,түүх,түүх
1349,pflücken::V,хурах,түүх
1350,jagen::V,аңнх,агнах
1351,jagen::V,аңнх,гөрөөлөх
1352,jagen::V,аңһучлх,агнах
1353,jagen::V,аңһучлх,гөрөөлөх
1354,fischen::V,заһс аңнх,загасчлах
1355,fischen::V,заһс аңнх,загас барих
1356,fassen::V,бәрх,барих
1357,hüten::V,хәрүлх,маллах
1358,hüten::V,хәрүлх,хариулах
1359,treiben::V,туух,туух
1360,anbinden::V,уйх,уях
1361,füttern::V,теҗәх,тэжээх
1362,melken::V,саах,саах
1363,hacken::V,чавчх,цавчих
1364,gießen::V,услх,услах
1365,reifen::V,болх,боловсрох
1366,reifen::V,болвсрх,боловсрох
1367,zubereiten::V,белдх,бэлдэх
1368,kochen::V,чанх,чанах
1369,kochen::V,болһх,чанах
1370,backen::V,болһх,жигнэх
1371,braten::V,хуурх,шарах
1372,braten::V,хуурх,хайрах
1373,umrühren::V,самрх,хутгах
1374,stricken::V,өлгх,нэхэх
1375,stricken::V,өлгх,сүлжих
1376,nähen::V,уйх,оёх
1377,färben::V,будх,будах
1378,reinigen::V,цеврлх,арилгах
1379,reinigen::V,цеврлх,цэвэрлэх
1380,waschen::V,уһах,угаах
1381,abwischen::V,арчх,арчих
1382,spülen::V,зәәлх,зайлах
1383,fegen::V,сәвүрдх,хамах
1384,fegen::V,сәвүрдх,шүүрдэх
1385,kehren::V,сәвүрдх,шүүрдэх
1386,kehren::V,сәвүрдх,туужуудах
1387,baden::V,өөмх,усанд орох
1388,sich waschen::V,уһах,биеэ угаах
1389,sich waschen::V,бийән уһаҗ,биеэ угаах
1390,ausziehen::V,тәәлх,тайлах
1391,anziehen::V,өмсх,өмсөх
1392,sich anziehen::V,хувцлх,хувцаслах
1393,kämmen::V,самлх,самнах
1394,schmücken::V,чимх,гоёх
1395,schmücken::V,чимх,чимэх
1396,schmücken::V,кеерүлх,гоёх
1397,schmücken::V,кеерүлх,чимэх
1398,sagen::V,келх,гэх
1399,sagen::V,келх,хэлэх
1400,sprechen::V,келх,ярих
1401,sprechen::V,келх,өгүүлэх
1402,reden::V,күүндх,хэлэх
1403,reden::V,күүндх,хөөрөлдөх
1404,reden::V,күр_кех,хэлэх
1405,reden::V,күр_кех,хөөрөлдөх
1406,sich unterhalten::V,күүндх,ярилцах
1407,fragen::V,сурх,асуух
1408,bitten::V,эрх,гуйх
1409,erzählen::V,келх,өгүүлэх
1410,erzählen::V,келҗ өгх,өгүүлэх
1411,mitteilen::V,медүлх,дуулгах
1412,mitteilen::V,медүлх,мэдээлэх
1413,nennen::V,нерәдх,нэрлэх
1414,nennen::V,нер өгх,нэрлэх
1415,rufen::V,дуудх,дуудах
1416,prahlen::V,көөрх,бардах
1417,prahlen::V,көөрх,сайрхах
1418,übersetzen::V,орчулх,орчуулах
1419,denken::V,санх,санах
1420,glauben::V,шүтх,итгэх
1421,glauben::V,нәәлх,итгэх
1422,bemerken::V,темдглх,ажих
1423,bemerken::V,темдглх,ажиглах
1424,erkennen::V,таньх,таних
1425,erkennen::V,медх,таних
1426,begreifen::V,медх,ойлгох
1427,verstehen::V,соңсх,мэдэж авах
1428,lernen::V,сурх,сурах
1429,wissen::V,медх,мэдэх
1430,sich erinnern an::V,санх,дурсах
1431,vergessen::V,мартх,мартах
1432,messen::V,кемҗәлх,хэмжих
1433,zählen::V,тоолх,тоолох
1434,rechnen::V,тоолх,тооцоох
1435,lesen::V,умшх,унших
1436,malen::V,зурх,зурах
1437,zeichnen::V,зурх,дүрслэн бичих
1438,schreiben::V,бичх,бичих
1439,besitzen::V,эзлх,эзэмших
1440,kaufen::V,хулдҗ авх,худалдан авах
1441,verkaufen::V,хулдх,худалдах
1442,verkaufen::V,гүүлгх,худалдах
1443,bezahlen::V,өгх,төлөх
1444,zahlen::V,өгх,төлөх
1445,beherrschen::V,эзлх,эзэмших
1446,ertragen::V,даах,тэсэх
1447,treten::V,,өшиглөх
