,Concept_ID,pl,sl
813,sechs::NUM,sześć,šést
814,sieben::NUM,siedem,sédem
815,acht::NUM,osiem,ósem
816,neun::NUM,dziewięć,devét
817,zehn::NUM,dziesięć,desét
818,elf::NUM,jedenaście,enájst
819,zwölf::NUM,dwanaście,dvánajst
820,zwanzig::NUM,dwadzieścia,dvájset
821,dreißig::NUM,trzydzieści,trídeset
822,vierzig::NUM,czterdzieści,štírideset
823,fünfzig::NUM,pięćdziesiąt,pétdeset
824,sechzig::NUM,sześćdziesiąt,šéstdeset
825,siebzig::NUM,siedemdziesiąt,sédemdeset
826,achtzig::NUM,osiemdziesiąt,ósemdeset
827,neunzig::NUM,dziewięćdziesiąt,devétdeset
828,hundert::NUM,sto,stó
829,tausend::NUM,tysiąc,tísoč
830,und::CNJ,i,in
831,oder::CNJ,lub,áli
832,oder::CNJ,albo,áli
833,stehen::V,stać,státi
834,sitzen::V,siedzieć,sedéti
835,liegen::V,leżeć,ležáti
836,hängen::V,wisieć,viséti
837,werden::V,zostać,postáti
838,werden::V,stać się,postáti
839,passieren::V,dziać się,zgodíti se
840,passieren::V,zdarzyć się,zgodíti se
841,beginnen::V,zacząć się,začéti se
842,enden::V,kończyć się,končáti se
843,wechseln::V,zmienić się,ménjati se
844,aufgehen[Sonne]::V,wzejść,vzíti
845,untergehen[Sonne]::V,zajść,zaíti
846,scheinen[Sonne]::V,świecić,sijáti
847,donnern::V,grzmieć,grméti
848,wehen::V,wiać,píhati
849,strömen::V,płynąć,líti
850,strömen::V,lać się,líti
851,fließen::V,ciec,têči
852,fließen::V,płynąć,têči
853,sich drehen::V,obracać się,vrtéti se
854,schwanken::V,chwiać się,kolébati
855,schwingen::V,wahać się,níhati
856,fallen::V,padać,pádati
857,brennen::V,palić się,goréti
858,rauchen::V,dymić,kadíti se
859,rauchen::V,dymić się,kadíti se
860,regnen::V,padać,deževáti
861,gefrieren::V,zamarznąć,zmŕzniti
862,tauen::V,tajać,tájati
863,schmelzen::V,topnieć,kopnéti
864,trocknen::V,schnąć,sušíti se
865,sieden::V,wrzeć,kipéti
866,sieden::V,kipieć,kipéti
867,faulen::V,gnić,gníti
868,verfaulen::V,zgnić,zgníti
869,reißen::V,urywać się,tŕgati se
870,versinken::V,tonąć,pogrézniti se
871,vergehen::V,przechodzić,miníti
872,erscheinen::V,zjawiać się,pojáviti se
873,verschwinden::V,zniknąć,izgíniti
874,sinken::V,spadać,péšati
875,abnehmen::V,spadać,pojémati
876,zunehmen::V,wzrosnąć,véčati se
877,zunehmen::V,wzrosnąć,množíti se
878,steigen::V,wzrastać,dvígati se
879,wachsen::V,rosnąć,rásti
880,glänzen::V,błyszczeć,sijáti
881,funkeln::V,zabłyszczeć,ískriti se
882,lärmen::V,hałasować,ropotáti
883,lärmen::V,hałasować,razgrájati
884,läuten::V,dzwonić,zvoníti
885,klingeln::V,dzwonić,zvončkljáti
886,klirren::V,brzęczeć,žvenketáti
887,brausen::V,huczeć,šuméti
888,rauschen::V,szumieć,šuštéti
889,rauschen::V,szumieć,šelestéti
890,rauschen::V,szeleścić,šuštéti
891,rauschen::V,szeleścić,šelestéti
892,klingen::V,brzmieć,zvenéti
893,klingen::V,dźwięczeć,zvenéti
894,bellen::V,szczekać,lájati
895,heulen::V,wyć,zavíjati
896,blasen::V,dmuchnąć,píhniti
897,pfeifen::V,gwizdać,pískati
898,pfeifen::V,gwizdać,žvížgati
899,schreien::V,krzyczeć,kričáti
900,stöhnen::V,stękać,stókati
901,zittern::V,drżeć,drgetáti
902,leben::V,żyć,živéti
903,geboren werden::V,urodzić się,rodíti se
904,atmen::V,oddychać,díhati
905,trinken::V,pić,píti
906,essen::V,jeść,jésti
907,schlucken::V,połknąć,požírati
908,müde werden::V,zmęczyć się,péšati
909,müde werden::V,zmęczyć się,utrúditi se
910,einschlafen::V,zasnąć,zaspáti
911,schlafen::V,spać,spáti
912,aufwachen::V,obudzić się,zbudíti se
913,aufstehen::V,wstać,vstáti
914,sich erholen::V,wypoczywać,oddahníti se
915,krank werden::V,zachorować,oboléti
916,krank sein::V,chorować,bíti bolán
917,schmerzen::V,boleć,boléti
918,husten::V,kaszlać,kášljati
919,genesen::V,wyzdrowieć,okrévati
920,sterben::V,umrzeć,umréti
921,umkommen::V,zginąć,pogíniti
922,sich bewegen::V,poruszać się,zganíti se
923,sich rühren::V,ruszyć się,premakníti se
924,sich erheben::V,podnieść się,vstájati
925,sich erheben::V,podnieść się,vzdígniti se
926,sich setzen::V,usiąść,sésti
927,hinfallen::V,upaść,pásti dôl
928,laufen::V,chodzić,hodíti
929,schreiten::V,kroczyć,stópati
930,spazierengehen::V,iść na spacer,na sprehòd íti
931,eilen::V,pospieszać,drvéti
932,sich beeilen::V,pospieszyć się,hitéti
933,sausen::V,pędzić,dírkati
934,rennen::V,biec,dírjati
935,rennen::V,biegać,dírjati
936,springen::V,skakać,skákati
937,klettern::V,wspinać się,plézati
938,schaukeln::V,huśtać,kolébati
939,schaukeln::V,kołysać,kolébati
940,kriechen::V,pełzać,pláziti se
941,kriechen::V,czołgać się,pláziti se
942,schwimmen::V,pływać,plávati
943,tauchen::V,zanurzać się,potápljati se
944,rudern::V,wiosłować,vesláti
945,fahren::V,jechać,vozíti se
946,fahren::V,jechać,peljáti se
947,fliegen::V,latać,létati
948,fliegen::V,lecieć,létati
949,gehen::V,iść,íti
950,weggehen::V,odejść,odíti
951,abfahren::V,odjechać,odpeljáti se
952,anhalten::V,zatrzymać się,ustáviti se
953,hineingehen::V,wchodzić,íti nóter
954,eintreten::V,wejść,vstopíti
955,eintreten::V,nastąpić,vstopíti
956,kommen::V,przyjść,príti
957,ankommen::V,przybyć,prispéti
958,ankommen::V,przybyć,prihájati
959,zurückkommen::V,wrócić,vrníti se
960,bleiben::V,zostać,ostáti
961,warten::V,czekać,čákati
962,erwarten::V,oczekiwać,pričakováti
963,suchen::V,szukać,iskáti
964,finden::V,znaleźć,nájti
965,versuchen::V,próbować,poskúšati
966,vorbereiten::V,przygotować,pripráviti
967,lieben::V,kochać,ljubíti
968,mögen::V,lubić,márati
969,lachen::V,śmiać się,smejáti se
970,rühren::V,wzruszyć,ganíti
971,weinen::V,płakać,jókati
972,weinen::V,płakać,plákati
973,schimpfen::V,kląć,psováti
974,schimpfen::V,kląć,zmérjati
975,sich ärgern::V,gniewać się,jezíti se
976,sich fürchten::V,bać się,báti se
977,fürchten::V,bać się,báti se
978,fliehen::V,uciekać,bežáti
979,flüchten::V,uciec,pobégniti
980,sehen::V,widzieć,vídeti
981,sehen::V,zobaczyć,vídeti
982,anschauen::V,oglądać,oglédati
983,ansehen::V,popatrzeć na,glédati
984,hören::V,słyszeć,slíšati
985,zuhören::V,słuchać,poslúšati
986,probieren::V,kosztować,poskúšati
987,riechen::V,wąchać,dúhati
988,fühlen::V,czuć,čutíti
989,fühlen::V,odczuwać,čutíti
990,scheinen::V,wydawać się,zdéti se
991,zu sehen sein::V,widnieć,vídeti se
992,vernehmen::V,usłyszeć,čúti
993,frieren::V,marznąć,zébsti
994,tun::V,czynić,délati
995,können::V,móc,môči
996,können::V,umieć,môči
997,wollen::V,chcieć,hotéti
998,anfangen::V,zacząć,začéti
999,beenden::V,zakończyć,dokončáti
1000,aufhören::V,przestać,prenéhati
1001,gelingen::V,udać się,uspéti
1002,gelingen::V,udać się,posréčiti se
1003,geraten::V,udać się,obnêsti se
1004,öffnen::V,otworzyć,odpréti
1005,schließen::V,zamknąć,zapréti
1006,stellen::V,postawić,postáviti
1007,setzen::V,posadzić,posadíti
1008,legen::V,kłaść,položíti
1009,berühren::V,dotykać,dotíkati se
1010,verbinden::V,łączyć,obvézati
1011,bedecken::V,przykryć,pokríti
1012,aufhängen::V,powiesić,obésiti
1013,anzünden::V,zapalić,zažgáti
1014,aufheben::V,podnieść,vzdígniti
1015,zurücklassen::V,zostawić,zapustíti
1016,verlieren::V,zgubić,izgubíti
1017,fallen lassen::V,upuścić,navréči
1018,machen::V,zrobić,naredíti
1019,machen::V,zrobić,napráviti
1020,herstellen::V,wytworzyć,izdélati
1021,bauen::V,budować,gradíti
1022,reparieren::V,naprawiać,popráviti
1023,verbessern::V,ulepszyć,izbóljšati
1024,ändern::V,zmienić,spremeníti
1025,graben::V,kopać,kopáti
1026,graben::V,kopać,grêbsti
1027,beugen::V,zagiąć,upogníti
1028,biegen::V,zgiąć,zavíjati
1029,drehen::V,obracać,vrtéti
1030,wenden::V,obrocić,obrníti
1031,umdrehen::V,obrocić,zasúkati
1032,heben::V,podnosić,dvígati
1033,hochheben::V,podnieść,privzdígniti
1034,ergreifen::V,chwycić,zgrábiti
1035,halten::V,trzymać,držáti
1036,drücken::V,naciskać,tiščáti
1037,schieben::V,pchać,ríniti
1038,schieben::V,posuwać,ríniti
1039,kratzen::V,drapać,práskati
1040,lecken::V,lizać,lízati
1041,beißen::V,kąsać,grísti
1042,abreißen::V,oderwać,odtŕgati
1043,abschneiden::V,odciąć,odrézati
1044,binden::V,wiązać,vézati
1045,stecken::V,wetknąć,vtakníti
1046,brechen::V,złamać,lomíti
1047,klopfen::V,pukać,tólči
1048,klopfen::V,stukać,tólči
1049,hauen::V,bić,séči
1050,kleben::V,kleić,lépiti
1051,reiben::V,trzeć,tréti
1052,reiben::V,trzeć,dŕgniti
1053,streichen::V,smarować,namázati
1054,schleifen::V,ostrzyć,brúsiti
1055,schneiden::V,ciąć,rézati
1056,schneiden::V,krajać,rézati
1057,rütteln::V,trząść,strésti
1058,schütteln::V,trząść,majáti
1059,schwenken::V,machać,obrníti
1060,schütten::V,nasypać,sípati
1061,füllen::V,napełnić,napolníti
1062,einwickeln::V,zawinąć,zavíti
1063,tragen::V,nieść,nêsti
1064,schleppen::V,wlec,vláčiti
1065,ziehen::V,ciągnąć,vléči
1066,aufbewahren::V,przechowywać,shranjeváti
1067,werfen::V,rzucać,lúčati
1068,fangen::V,łowić,ujéti
1069,packen::V,chwycić,prijéti
1070,verstecken::V,ukryć,skríti
1071,verstecken::V,schować,skríti
1072,teilen::V,podzielić,razdelíti
1073,schicken::V,posyłać,pošíljati
1074,bringen::V,przynieść,prinêsti
1075,hinzufügen::V,dodać,pristáviti
1076,bekommen::V,dostać,dobíti
1077,erhalten::V,otrzymać,prejéti
1078,nehmen::V,wziąć,vzéti
1079,wählen::V,wybrać,izbírati
1080,auswählen::V,wybrać,izbráti
1081,bewahren::V,zachować,ohraníti
1082,behindern::V,utrudnić,ovírati
1083,behindern::V,przeszkadzać,ovírati
1084,verderben::V,zepsuć,pokváriti
1085,beschädigen::V,uszkodzić,poškodováti
1086,zerbrechen::V,złamać,razlomíti
1087,zerreißen::V,drzeć,raztŕgati
1088,zerreißen::V,rozdzierać,raztŕgati
1089,zerstören::V,zniszczyć,razrúšiti
1090,verbrennen::V,spalić,sežgáti
1091,geben::V,dać,dáti
1092,reichen::V,podać,séči
1093,reichen::V,podać,molíti
1094,schenken::V,darować,podáriti
1095,versprechen::V,obiecać,obljubíti
1096,wünschen::V,życzyć,vóščiti
1097,loben::V,chwalić,hváliti
1098,küssen::V,całować,poljubováti
1099,wiegen::V,kołysać,zíbati
1100,zudecken::V,przykryć,pokríti
1101,wecken::V,zbudzić,zbudíti
1102,zeigen::V,pokazać,pokázati
1103,führen::V,wieść,vêsti
1104,führen::V,prowadzić,vêsti
1105,lehren::V,uczyć,učíti
1106,unterrichten::V,nauczać,poučeváti
1107,aufziehen::V,wychować,vzgojíti
1108,leiten::V,kierować,uprávljati
1109,antreiben::V,popędzić,goníti
1110,lassen::V,zostawić,povzročíti
1111,einladen::V,zaprosić,povábiti
1112,vereinigen::V,zjednoczyć,zdrúžiti
1113,besuchen::V,odwiedzić,obiskáti
1114,treffen::V,trafić,pogodíti
1115,treffen::V,spotkać,pogodíti
1116,sich versammeln::V,zebrać się,zbráti se
1117,sich versammeln::V,zgromadzić się,zbráti se
1118,spielen::V,grać,igráti se
1119,spielen::V,bawić się,igráti se
1120,singen::V,śpiewać,péti
1121,tanzen::V,pląsać,plésati
1122,tanzen::V,tańczyć,plésati
1123,sich trennen::V,rozstać się,ločíti se
1124,verlassen::V,opuścić,zapustíti
1125,retten::V,ocalić,réšiti
1126,retten::V,uratować,réšiti
1127,bewachen::V,pilnować,strážiti
1128,schützen::V,ochronić,sčítiti
1129,verteidigen::V,bronić,braníti
1130,sich schlagen::V,pobić się,têpsti se
1131,schießen::V,strzelać,stréljati
1132,siegen::V,zwycziężyć,zmágati
1133,ärgern::V,gniewać,jezíti
1134,ärgern::V,gniewać,razbúriti
1135,schlagen::V,bić,têpsti
1136,schlagen::V,bić,udáriti
1137,schlagen::V,uderzyć,têpsti
1138,schlagen::V,uderzyć,udáriti
1139,treten::V,kopnąć,teptáti
1140,stechen::V,ukłuć,ubôsti
1141,stoßen::V,popchnąć,peháti
1142,stoßen::V,popchnąć,drégniti
1143,stehlen::V,ukraść,ukrásti
1144,stehlen::V,ukraść,pokrásti
1145,stören::V,zakłócić,motíti
1146,stören::V,przeszkodzić,motíti
1147,belästigen::V,dokuczać,nadlegováti
1148,verbergen::V,ukryć,skríti
1149,täuschen::V,łudzić,slepíti
1150,betrügen::V,oszukać,várati
1151,betrügen::V,oszukać,ogoljufáti
1152,töten::V,zabić,ubíti
1153,wohnen::V,mieszkać,prebívati
1154,arbeiten::V,pracować,délati
1155,sammeln::V,zebrać,zbráti
1156,pflücken::V,zerwać,obráti
1157,jagen::V,polować,lovíti
1158,fischen::V,łowić ryby,ribáriti
1159,fassen::V,złapać,zajéti
1160,hüten::V,paść,pásti
1161,treiben::V,pędzić,pogánjati
1162,anbinden::V,przywiązać,privézati
1163,füttern::V,karmić,kŕmiti
1164,melken::V,doić,mólsti
1165,hacken::V,rąbać,sékati
1166,gießen::V,lać,ulíti
1167,gießen::V,podlać,ulíti
1168,reifen::V,dojrzeć,zoréti
1169,zubereiten::V,przyrządzić,pripráviti
1170,kochen::V,gotować,kúhati
1171,backen::V,piec,cvréti
1172,braten::V,piec,pêči
1173,braten::V,smażyć,pêči
1174,umrühren::V,przemieszać,preméšati
1175,stricken::V,dziać,plêsti
1176,nähen::V,szyć,šívati
1177,färben::V,pofarbować,bárvati
1178,reinigen::V,oczyścić,očístiti
1179,waschen::V,prać,opráti
1180,abwischen::V,obetrzeć,obrísati
1181,spülen::V,płukać,splakováti
1182,fegen::V,zamiatać,pométati
1183,kehren::V,zamieść,mésti
1184,baden::V,kąpać się,kópati se
1185,sich waschen::V,myć się,umíti se
1186,ausziehen::V,zdjąć,izvléči
1187,anziehen::V,włożyć,obléči
1188,sich anziehen::V,ubrać się,obléči se
1189,kämmen::V,uczesać,česáti
1190,schmücken::V,ozdabiać,okrasíti
1191,sagen::V,powiedzieć,dejáti
1192,sprechen::V,mówić,govoríti
1193,reden::V,mówić,rêči
1194,sich unterhalten::V,rozmawiać,razgovárjati se
1195,fragen::V,zapytać,vprášati
1196,bitten::V,prosić,prosíti
1197,erzählen::V,opowiedzieć,práviti
1198,mitteilen::V,zawiadomić o,naznániti
1199,nennen::V,nazwać,imenováti
1200,rufen::V,wołać,klícati
1201,prahlen::V,chełpić się,baháti se
1202,übersetzen::V,tłumaczyć,prevêsti
1203,denken::V,myśleć,mísliti
1204,glauben::V,sądzić,verjéti
1205,glauben::V,wierzyć,verjéti
1206,bemerken::V,zauważyć,opáziti
1207,erkennen::V,poznać,spoznáti
1208,begreifen::V,zrozumieć,pôjmiti
1209,verstehen::V,rozumieć,razuméti
1210,verstehen::V,dosłyszeć,razuméti
1211,lernen::V,uczyć się,učíti se
1212,wissen::V,wiedzieć,znáti
1213,wissen::V,wiedzieć,védeti
1214,sich erinnern an::V,przypomnieć sobie,spómniti se
1215,vergessen::V,zapomnieć,pozábiti
1216,messen::V,mierzyć,mériti
1217,zählen::V,liczyć,štéti
1218,rechnen::V,rachować,račúnati
1219,lesen::V,czytać,bráti
1220,lesen::V,czytać,čítati
1221,malen::V,malować,slíkati
1222,zeichnen::V,rysować,rísati
1223,schreiben::V,pisać,písati
1224,besitzen::V,posiadać,iméti
1225,kaufen::V,kupić,kupíti
1226,verkaufen::V,sprzedać,prodáti
1227,bezahlen::V,zapłacić,pláčati
1228,zahlen::V,płacić,plačeváti
1229,beherrschen::V,opanować,obvládati
1230,ertragen::V,znieść,prenêsti
