,Concept_ID,tr,mhr
741,grün::A,yeşil,ужа́р
742,grau::A,boz,сур
743,bunt::A,renkli,олача́
744,billig::A,ucuz,шу́лдо
745,teuer::A,pahalı,ше́рге
746,wertvoll::A,değerli,шергака́н
747,blind::A,kör,со́кыр
748,taub::A,sağır,соҥгыра́
749,kräftig::A,dinç,куа́тле
750,kräftig::A,kuvvetli,куа́тле
751,stark::A,güçlü,вия́н
752,stark::A,kuvvetli,вия́н
753,schwach::A,zayıf,а́лдыме
754,schwach::A,güçsüz,а́лдыме
755,fett::A,şişman,коя́
756,schlank::A,narin,йоштката́
757,schlank::A,narin,яжу́
758,hübsch::A,güzel,чеве́р
759,hübsch::A,sevimli,чеве́р
760,böse::A,kötü,шы́де
761,dumm::A,aptal,аҥыра́
762,faul::A,tembel,його
763,fleißig::A,çalışkan,ты́ршыше
764,geizig::A,cimri,чаҥга́
765,klug::A,zekî,уша́н
766,klug::A,akıllı,уша́н
767,geschickt::A,becerikli,уста́
768,lieb::A,sevimli,ала́л
769,lustig::A,neşeli,весела́
770,sanft::A,nazik,ны́жылге
771,hungrig::A,aç,шу́жышо
772,krank::A,hasta,че́рле
773,krank::A,rahatsız,че́рле
774,nackt::A,çıplak,чарама́т
775,traurig::A,kederli,ойга́н
776,traurig::A,üzüntülü,ойга́н
777,lebendig::A,canlı,и́лыше
778,gut::A,iyi,сай
779,schlecht::A,kötü,уда́
780,schlecht::A,kötü,шӱ́кшӧ
781,richtig::A,doğru,чы́нле
782,schlimm::A,kötü,аля́к
783,schlimm::A,kötü,тыра́н
784,wahr::A,doğru,чы́нле
785,wahr::A,doğru,настоя́щий
786,wahr::A,gerçek,чы́нле
787,wahr::A,gerçek,настоя́щий
788,alt::A,eski,то́што
789,neu::A,yeni,у
790,ehemalig::A,önceki,о́нчычсо
791,ehemalig::A,önceki,онда́кысе
792,alt[Lebewesen]::A,yaşlı,шо́нто
793,jung::A,genç,са́мырык
794,arm::A,fakir,нужна́
795,reich::A,zengin,поя́н
796,bekannt::A,bilinen,па́лыме
797,berühmt::A,ünlü,лӱ́млӧ
798,berühmt::A,meşhur,лӱ́млӧ
799,fremd::A,yabancı,йот
800,verschieden::A,ayrı,тӱ́рлӧ
801,verschieden::A,farklı,тӱ́рлӧ
802,nah::A,yakın,ли́шыл
803,nah::A,bitişik,ли́шыл
804,fern::A,uzak,тора́
805,fern::A,uzak,мӱ́ндыр
806,linker::A,sol,шола́
807,rechter::A,sağ,пурла́
808,anderer::A,diğer,вес
809,anderer::A,diğer,мо́ло
810,erster::A,ilk,и́кымше
811,erster::A,birinci,и́кымше
812,zweiter::A,ikinci,ко́кымшо
813,dritter::A,üçüncü,ку́мшо
814,letzter::A,son,пыта́ртыш
815,letzter::A,sonuncu,пыта́ртыш
816,allein::ADV,yalnız,шкет
817,allein::ADV,tek başına,шкет
818,auf einmal::ADV,birden,икана́ште
819,zusammen::ADV,beraber,пырля́
820,zusammen::ADV,birlikte,пырля́
821,lange::ADV,çok,кужу́н
822,lange::ADV,uzun,кужу́н
823,plötzlich::ADV,ansızın,кенета́
824,plötzlich::ADV,birdenbire,кенета́
825,sofort::ADV,hemen,кызыта́к
826,sofort::ADV,derhal,кызыта́к
827,später::ADV,daha sonra,варара́к
828,jetzt::ADV,şimdi,ы́нде
829,jetzt::ADV,şimdi,кы́зыт
830,heute::ADV,bugün,та́че
831,morgen::ADV,yarın,эрла́
832,bald::ADV,yakında,вашке́
833,dann::ADV,sonra,вара́
834,gestern::ADV,dün,теҥге́че
835,einst::ADV,eskiden,икана́
836,damals::ADV,o zamanlar,туна́м
837,danach::ADV,sonradan,вара́
838,danach::ADV,ondan sonra,вара́
839,vorher::ADV,önce,о́нчыч
840,vorher::ADV,önceden,о́нчыч
841,zuerst::ADV,ilk önce,онда́к
842,einmal::ADV,bir defa,икана́
843,manchmal::ADV,bazan,ка́шын
844,manchmal::ADV,bazan,кокла́н
845,oft::ADV,sık sık,чӱ́чкыдын
846,oft::ADV,çok defa,чӱ́чкыдын
847,immer::ADV,daima,эре́
848,immer::ADV,daima,ту́тыш
849,immer::ADV,her zaman,эре́
850,immer::ADV,her zaman,ту́тыш
851,niemals::ADV,asla değil,ок нигуна́м
852,niemals::ADV,hiçbir zaman,ок нигуна́м
853,hier::ADV,burada,ты́ште
854,hierhin::ADV,buraya,ты́шке
855,hierhin::ADV,buraya,тыш
856,von hier::ADV,buradan,тыше́ч
857,von hier::ADV,buradan,тыве́ч
858,dort::ADV,orada,ту́што
859,dort::ADV,şurada,ту́што
860,dorthin::ADV,oraya,туш
861,dorthin::ADV,oraya,ту́шко
862,dorthin::ADV,şuraya,туш
863,dorthin::ADV,şuraya,ту́шко
864,geradeaus::ADV,doğru,вик
865,vorwärts::ADV,ileri,о́нчыко
866,rückwärts::ADV,geri,шеҥге́к
867,zurück::ADV,geriye,мӧҥге́ш
868,unten::ADV,aşağıda,ӱ́лнӧ
869,unten::ADV,aşağıda,йыма́лне
870,hinab::ADV,aşağıya,йыма́к
871,oben::ADV,yukarıda,кӱ́шнӧ
872,oben::ADV,yukarıda,ӱмба́лне
873,hinauf::ADV,yukarı,кӱ́ш
874,hinauf::ADV,yukarı,кӱ́шкӧ
875,hinauf::ADV,yukarıya,кӱ́ш
876,hinauf::ADV,yukarıya,кӱ́шкӧ
877,überall::ADV,her yerde,чыла́ вере́
878,nicht::ADV,-mi-,ок
879,nicht::ADV,-mi-,о́геш
880,nicht::ADV,değil,ок
881,nicht::ADV,değil,о́геш
882,ein wenig::ADV,biraz,изи́ш
883,kaum::ADV,dar,пыкше́
884,kaum::ADV,hemen hemen değil,пыкше́
885,sehr::ADV,pek,чот
886,sehr::ADV,gayet,чот
887,so::ADV,öyle,тыге́
888,so::ADV,böyle,тыге́
889,noch::ADV,hâlâ,а́ле
890,noch::ADV,henüz,а́ле
891,nur::ADV,ancak,гына́
892,nur::ADV,yalnız,гына́
893,schon::ADV,çoktan,ы́нде
894,wieder::ADV,tekrar,ада́к
895,wieder::ADV,yeniden,ада́к
896,vergebens::ADV,boşuna,ара́м
897,vor::PRP,önünde,о́нчыч
898,hinter::PRP,arkasında,шеҥге́лне
899,unter::PRP,altında,йыма́лне
900,durch::PRP,sayesinde,вошт
901,durch::PRP,ortasından,вошт
902,neben::PRP,yanında,вокте́н
903,zwischen::PRP,arasında,кокла́ште
904,wegen::PRP,dolayı,верч
905,dies::PRN,bu,ти́де
906,das::PRN,o,са́де
907,das::PRN,şu,са́де
908,alles::PRN,hepsi,чыла́
909,alles::PRN,her şey,чыла́
910,ich::PRN,ben,мый
911,du::PRN,sen,тый
912,er::PRN,o,ту́до
913,wir::PRN,biz,ме
914,ihr::PRN,siz,те
915,sie::PRN,onlar,ну́но
916,was::FPRN,ne,мо
917,wer::FPRN,kim,кӧ
918,wo::FADV,nerede,куша́н
919,wohin::FADV,nereye,куш
920,wohin::FADV,nereye,ку́шко
921,wie::FADV,nasıl,кузе́
922,warum::FADV,neden,мо
923,warum::FADV,neden,мола́н
924,wieviel::FNUM,kaç,куна́р
925,wieviel::FNUM,ne kadar,куна́р
926,eins::NUM,bir,ик
927,zwei::NUM,iki,ко́кыт
928,drei::NUM,üç,кум
929,vier::NUM,dört,ныл
930,fünf::NUM,beş,вич
931,sechs::NUM,altı,куд
932,sieben::NUM,yedi,шым
933,acht::NUM,sekiz,канда́ш
934,neun::NUM,dokuz,инде́ш
935,zehn::NUM,on,лу
936,elf::NUM,on bir,лати́к
937,zwölf::NUM,on iki,латко́к
938,zwanzig::NUM,yirmi,ко́ло
939,dreißig::NUM,otuz,ку́мло
940,vierzig::NUM,kırk,ны́лле
941,fünfzig::NUM,elli,ви́тле
942,sechzig::NUM,altmış,ку́дло
943,siebzig::NUM,yetmiş,шы́мле
944,achtzig::NUM,seksen,канда́шле
945,neunzig::NUM,doksan,инде́шле
946,hundert::NUM,yüz,шӱ́дӧ
947,tausend::NUM,bin,тӱже́м
948,und::CNJ,ve,да
949,und::CNJ,ve,ден
950,und::CNJ,ile,да
951,und::CNJ,ile,ден
952,oder::CNJ,ya,я
953,oder::CNJ,ya,а́ле
954,oder::CNJ,yahut,я
955,oder::CNJ,yahut,а́ле
956,stehen::V,durmak,шога́ш
957,sitzen::V,oturmak,шинча́ш
958,liegen::V,yatmak,кия́ш
959,hängen::V,asılı olmak,кеча́ш
960,werden::V,olmak,лия́ш
961,werden::V,olunmak,лия́ш
962,passieren::V,olmak,лия́ш
963,beginnen::V,başlamak,тӱҥгала́ш
964,enden::V,bitmek,пыта́ш
965,enden::V,sona ermek,пыта́ш
966,wechseln::V,değişmek,вашталта́ш
967,aufgehen[Sonne]::V,doğmak,лекта́ш
968,untergehen[Sonne]::V,batmak,шинча́ш
969,scheinen[Sonne]::V,parlamak,волгалта́ш
970,donnern::V,gök gürlemek,кӱдырта́ш
971,donnern::V,gök gürlemek,сургалта́ш
972,wehen::V,esmek,пуа́ш
973,strömen::V,akmak,шийалтара́ш
974,fließen::V,akmak,йога́ш
975,sich drehen::V,dönmek,пӧрда́ш
976,schwanken::V,sallanmak,лӱҥга́ш
977,schwanken::V,sallanmak,тайныла́ш
978,schwingen::V,titremek,рӱпшалта́ш
979,fallen::V,düşmek,воза́ш
980,fallen::V,düşmek,йӧрла́ш
981,brennen::V,yanmak,йӱла́ш
982,rauchen::V,tütmek,шикша́ш
983,regnen::V,yağmak,йӱра́ш
984,gefrieren::V,donmak,кылма́ш
985,gefrieren::V,donmak,ияҥа́ш
986,tauen::V,erimek,шула́ш
987,schmelzen::V,erimek,лева́ш
988,trocknen::V,kurumak,кошка́ш
989,sieden::V,kaynamak,шола́ш
990,faulen::V,çürümek,шӱя́ш
991,verfaulen::V,çürümek,шӱйы́н шуа́ш
992,reißen::V,yırtılmak,кӱрла́ш
993,versinken::V,batmak,пуре́н кая́ш
994,vergehen::V,geçmek,эрте́н кая́ш
995,erscheinen::V,görünmek,толы́н лекта́ш
996,verschwinden::V,kaybolmak,йома́ш
997,sinken::V,inmek,пуча́ш
998,abnehmen::V,azalmak,пуча́ш
999,zunehmen::V,artmak,шукема́ш
1000,zunehmen::V,çoğalmak,шукема́ш
1001,steigen::V,artmak,нӧлталта́ш
1002,steigen::V,yükselmek,нӧлталта́ш
1003,wachsen::V,büyümek,кушка́ш
1004,wachsen::V,gelişmek,кушка́ш
1005,glänzen::V,parlamak,йылгыжа́ш
1006,funkeln::V,parıldamak,чолга́ш
1007,lärmen::V,gürültü yapmak,рӱшка́ш
1008,läuten::V,çalmak,мура́ш
1009,klingeln::V,zil çalmak,йыҥгырта́ш
1010,klirren::V,şakırdamak,чылдыртата́ш
1011,klirren::V,zangırdamak,чылдыртата́ш
1012,brausen::V,köpürmek,лӱшка́ш
1013,brausen::V,kükremek,лӱшка́ш
1014,rauschen::V,fışırdamak,лыжга́ш
1015,klingen::V,tınlamak,йоҥга́ш
1016,bellen::V,havlamak,опта́ш
1017,heulen::V,ulumak,урмыжа́ш
1018,blasen::V,üflemek,пуала́ш
1019,pfeifen::V,düdük çalmak,шӱ́шкаш
1020,schreien::V,bağırmak,кычкыра́ш
1021,schreien::V,haykırmak,кычкыра́ш
1022,stöhnen::V,inlemek,йыҥыса́ш
1023,zittern::V,titremek,чытыра́ш
1024,leben::V,yaşamak,ила́ш
1025,leben::V,hayatta olmak,ила́ш
1026,geboren werden::V,doğmak,шоча́ш
1027,atmen::V,solunmak,шӱла́ш
1028,atmen::V,nefes almak,шӱла́ш
1029,trinken::V,içmek,йӱа́ш
1030,essen::V,yemek,кочка́ш
1031,schlucken::V,yutmak,нела́ш
1032,müde werden::V,yorulmak,ноя́ш
1033,einschlafen::V,uykuya dalmak,мале́н колта́ш
1034,schlafen::V,uyumak,мала́ш
1035,aufwachen::V,uyanmak,помыжалта́ш
1036,aufstehen::V,kalkmak,кынела́ш
1037,aufstehen::V,yataktan kalkmak,кынела́ш
1038,sich erholen::V,dinlenmek,кана́ш
1039,krank werden::V,hastalanmak,черлане́н воза́ш
1040,krank sein::V,hasta olmak,черлане́н кия́ш
1041,schmerzen::V,ağrımak,коршта́ш
1042,husten::V,öksürmek,кокыра́ш
1043,genesen::V,şifa bulmak,тӱрла́ш
1044,genesen::V,şifa bulmak,тазаҥа́ш
1045,sterben::V,ölmek,кола́ш
1046,sterben::V,vefat etmek,кола́ш
1047,umkommen::V,ölmek,вуй йома́ш
1048,sich bewegen::V,hareket etmek,кошта́ш
1049,sich rühren::V,kımıldanmak,тарвана́ш
1050,sich erheben::V,kalkmak,кынела́ш
1051,sich erheben::V,ayağa kalkmak,кынела́ш
1052,sich setzen::V,oturmak,шинча́ш
1053,hinfallen::V,yere düşmek,йӧрла́ш
1054,laufen::V,yürümek,кошта́ш
1055,schreiten::V,yürümek,ошкыла́ш
1056,schreiten::V,adım atmak,ошкыла́ш
1057,spazierengehen::V,gezmek,гуля́яш
1058,spazierengehen::V,dolaşmak,гуля́яш
1059,eilen::V,seğirtmek,вашка́ш
1060,sich beeilen::V,acele etmek,вашкешта́ш
1061,sausen::V,hızla gitmek,юлтка́ш
1062,rennen::V,koşmak,куржтала́ш
1063,springen::V,atlamak,тӧршта́ш
1064,springen::V,sıçramak,тӧршта́ш
1065,klettern::V,tırmanmak,кӱза́ш
1066,schaukeln::V,sallanmak,лӱҥгалта́ш
1067,kriechen::V,sürünmek,нушка́ш
1068,schwimmen::V,yüzmek,ия́ш
1069,tauchen::V,dalmak,шуҥгалта́ш
1070,rudern::V,kürek çekmek,удыра́ш
1071,fahren::V,gitmek,кудала́ш
1072,fliegen::V,uçmak,чоҥешта́ш
1073,gehen::V,gitmek,кая́ш
1074,weggehen::V,gitmek,кораҥа́ш
1075,abfahren::V,kalkmak,лекта́ш
1076,anhalten::V,durmak,чарна́ш
1077,hineingehen::V,içeri girmek,пура́ш
1078,eintreten::V,girmek,пура́ш
1079,kommen::V,gelmek,тола́ш
1080,ankommen::V,varmak,шуа́ш
1081,zurückkommen::V,dönmek,пӧртыла́ш
1082,bleiben::V,kalmak,кода́ш
1083,warten::V,beklemek,вуча́ш
1084,erwarten::V,beklemek,вуча́ш
1085,suchen::V,aramak,кычала́ш
1086,finden::V,bulmak,муа́ш
1087,versuchen::V,denemek,толаша́ш
1088,vorbereiten::V,hazırlamak,ямдыла́ш
1089,lieben::V,sevmek,йӧрата́ш
1090,mögen::V,beğenmek,йӧрата́ш
1091,lachen::V,gülmek,воштыла́ш
1092,rühren::V,dokunmak,ку́мыл тарвата́ш
1093,rühren::V,duygulandırmak,ку́мыл тарвата́ш
1094,weinen::V,ağlamak,шорта́ш
1095,schimpfen::V,küfretmek,каргаша́ш
1096,sich ärgern::V,kızmak,сыра́ш
1097,sich fürchten::V,korkmak,лӱда́ш
1098,fürchten::V,korkmak,лӱда́ш
1099,fliehen::V,kaçmak,куржа́ш
1100,flüchten::V,kaçmak,куржа́ш
1101,sehen::V,görmek,ужа́ш
1102,anschauen::V,seyretmek,онча́ш
1103,ansehen::V,bakmak,эскера́ш
1104,hören::V,duymak,кола́ш
1105,hören::V,işitmek,кола́ш
1106,zuhören::V,dinlemek,колышта́ш
1107,probieren::V,denemek,тамла́ш
1108,probieren::V,tadına bakmak,тамла́ш
1109,riechen::V,kokusunu almak,ӱпшынча́ш
1110,fühlen::V,duymak,шижа́ш
1111,fühlen::V,hissetmek,шижа́ш
1112,scheinen::V,görünmek,чуча́ш
1113,zu sehen sein::V,görünmek,коя́ш
1114,vernehmen::V,haber almak,кола́ш
1115,frieren::V,üşümek,кылма́ш
1116,tun::V,etmek,ышта́ш
1117,tun::V,yapmak,ышта́ш
1118,können::V,bilmek,мошта́ш
1119,wollen::V,istemek,тӱна́ш
1120,anfangen::V,başlamak,тӱҥала́ш
1121,beenden::V,bitirmek,пытара́ш
1122,aufhören::V,bitmek,чарна́ш
1123,gelingen::V,başarmak,сай лекта́ш
1124,geraten::V,düşmek,лекта́ш
1125,öffnen::V,açmak,поча́ш
1126,schließen::V,kapamak,петыра́ш
1127,stellen::V,koymak,шында́ш
1128,setzen::V,koymak,шында́ш
1129,setzen::V,oturtmak,шында́ш
1130,legen::V,koymak,опта́ш
1131,legen::V,koymak,пышта́ш
1132,legen::V,yatırmak,опта́ш
1133,legen::V,yatırmak,пышта́ш
1134,berühren::V,dokunmak,тӱка́ш
1135,verbinden::V,bağlamak,пида́ш
1136,verbinden::V,birleştirmek,пида́ш
1137,bedecken::V,örtmek,леведа́ш
1138,bedecken::V,kaplamak,леведа́ш
1139,aufhängen::V,asmak,сака́ш
1140,anzünden::V,yakmak,чӱкта́ш
1141,anzünden::V,ateşlemek,чӱкта́ш
1142,aufheben::V,kaldırmak,нӧлтала́ш
1143,zurücklassen::V,geride bırakmak,кода́ш
1144,verlieren::V,yitirmek,йомдара́ш
1145,verlieren::V,kaybetmek,йомдара́ш
1146,fallen lassen::V,düşürmek,воза́ш
1147,machen::V,yapmak,ышта́ш
1148,herstellen::V,yapmak,ямдыла́ш
1149,herstellen::V,imal etmek,ямдыла́ш
1150,bauen::V,kurmak,чоҥа́ш
1151,bauen::V,inşa etmek,чоҥа́ш
1152,reparieren::V,onarmak,ачала́ш
1153,reparieren::V,tamir etmek,ачала́ш
1154,verbessern::V,düzeltmek,саемда́ш
1155,ändern::V,değiştirmek,весемда́ш
1156,graben::V,kazmak,кӱнча́ш
1157,beugen::V,eğmek,пӱгырта́ш
1158,biegen::V,bükmek,лывырта́ш
1159,drehen::V,çevirmek,пӱтыра́ш
1160,drehen::V,döndürmek,пӱтыра́ш
1161,wenden::V,çevirmek,ирала́ш
1162,umdrehen::V,çevirmek,савырала́ш
1163,heben::V,kaldırmak,нӧлта́ш
1164,hochheben::V,yukarı kaldırmak,нӧлта́ш
1165,ergreifen::V,tutmak,руалта́ш
1166,ergreifen::V,yakalamak,руалта́ш
1167,halten::V,tutmak,куча́ш
1168,drücken::V,sıkmak,иша́ш
1169,drücken::V,sıkmak,темда́ш
1170,schieben::V,itmek,шӱкала́ш
1171,schieben::V,sürmek,шӱкала́ш
1172,kratzen::V,kaşımak,удыра́ш
1173,lecken::V,yalamak,нула́ш
1174,beißen::V,ısırmak,пура́ш
1175,abreißen::V,koparmak,кӱрла́ш
1176,abschneiden::V,keserek ayırmak,пӱчка́ш
1177,binden::V,bağlamak,кылда́ш
1178,stecken::V,sokmak,шуралта́ш
1179,brechen::V,kırmak,тодышта́ш
1180,klopfen::V,çalmak,кыра́ш
1181,hauen::V,vurmak,тӱя́ш
1182,kleben::V,yapıştırmak,клеитла́ш
1183,reiben::V,ovmak,йыга́ш
1184,reiben::V,ovmak,туржала́ш
1185,reiben::V,sürtmek,йыга́ш
1186,reiben::V,sürtmek,туржала́ш
1187,streichen::V,sürmek,шӱра́ш
1188,schleifen::V,bilemek,шума́ш
1189,schleifen::V,bilemek,яна́ш
1190,schneiden::V,kesmek,пӱчка́ш
1191,rütteln::V,sallamak,рӱза́ш
1192,schütteln::V,sarsmak,почка́ш
1193,schütteln::V,çalkamak,почка́ш
1194,schwenken::V,sallamak,рӱза́ш
1195,schütten::V,dökmek,опта́ш
1196,schütten::V,akıtmak,опта́ш
1197,füllen::V,doldurmak,тема́ш
1198,einwickeln::V,sarmak,вӱдыла́ш
1199,tragen::V,taşımak,нумала́ш
1200,schleppen::V,sürüklemek,шӱдыра́ш
1201,ziehen::V,çekmek,шупша́ш
1202,aufbewahren::V,saklamak,арала́ш
1203,werfen::V,atmak,шуа́ш
1204,werfen::V,atmak,кышка́ш
1205,fangen::V,tutmak,куча́ш
1206,fangen::V,yakalamak,куча́ш
1207,packen::V,tutmak,руалта́ш
1208,packen::V,yakalamak,руалта́ш
1209,verstecken::V,saklamak,тоя́ш
1210,teilen::V,bölmek,пӧла́ш
1211,teilen::V,ayırmak,пӧла́ш
1212,schicken::V,yollamak,колта́ш
1213,schicken::V,göndermek,колта́ш
1214,bringen::V,getirmek,конда́ш
1215,hinzufügen::V,katmak,ешара́ш
1216,hinzufügen::V,eklemek,ешара́ш
1217,bekommen::V,almak,нала́ш
1218,bekommen::V,eline geçmek,нала́ш
1219,erhalten::V,almak,нала́ш
1220,nehmen::V,almak,нала́ш
1221,wählen::V,seçmek,сайла́ш
1222,auswählen::V,seçmek,таҥгла́ш
1223,auswählen::V,ayırmak,таҥгла́ш
1224,bewahren::V,korumak,сакла́ш
1225,behindern::V,engellemek,чаракла́ш
1226,verderben::V,bozmak,пужа́ш
1227,beschädigen::V,zedelemek,пужа́ш
1228,beschädigen::V,ziyan vermek,пужа́ш
1229,zerbrechen::V,kırmak,пудырта́ш
1230,zerreißen::V,yırtmak,кӱрла́ш
1231,zerstören::V,yıkmak,шалата́ш
1232,zerstören::V,tahrip etmek,шалата́ш
1233,verbrennen::V,yakmak,йӱлата́ш
1234,geben::V,vermek,пуа́ш
1235,reichen::V,uzatmak,пуа́ш
1236,schenken::V,hediye etmek,пӧлекла́ш
1237,versprechen::V,vaat etmek,сӧра́ш
1238,wünschen::V,kutlamak,тылана́ш
1239,loben::V,övmek,мокта́ш
1240,küssen::V,öpmek,шупшала́ш
1241,wiegen::V,sallamak,рӱпша́ш
1242,zudecken::V,örtmek,леведа́ш
1243,wecken::V,uyandırmak,помыжалтара́ш
1244,zeigen::V,göstermek,ончыкта́ш
1245,führen::V,gezdirmek,вӱда́ш
1246,führen::V,yol göstermek,вӱда́ш
1247,lehren::V,okutmak,туныкта́ш
1248,lehren::V,öğretmek,туныкта́ш
1249,unterrichten::V,öğretmek,туныкта́ш
1250,aufziehen::V,yetiştirmek,орышта́ш
1251,leiten::V,yönetmek,вӱда́ш
1252,leiten::V,yönetmek,вуйлата́ш
1253,leiten::V,idare etmek,вӱда́ш
1254,leiten::V,idare etmek,вуйлата́ш
1255,antreiben::V,teşvik etmek,поктыла́ш
1256,lassen::V,-tırmak,-та́ш
1257,einladen::V,davet etmek,ӱжа́ш
1258,vereinigen::V,birleştirmek,иктешла́ш
1259,besuchen::V,uğramak,то́лын кая́ш
1260,besuchen::V,ziyaret etmek,то́лын кая́ш
1261,besuchen::V,görmeye gitmek,то́лын кая́ш
1262,treffen::V,rastlamak,вашлия́ш
1263,treffen::V,isabet etmek,вашлия́ш
1264,sich versammeln::V,toplanmak,погына́ш
1265,sich versammeln::V,toplanmak,чумырга́ш
1266,spielen::V,oynamak,мода́ш
1267,singen::V,söylemek,мура́ш
1268,singen::V,şarkı söylemek,мура́ш
1269,tanzen::V,oynamak,кушта́ш
1270,tanzen::V,dans etmek,кушта́ш
1271,sich trennen::V,ayrılmak,ойырла́ш
1272,verlassen::V,bırakmak,кудалта́ш
1273,verlassen::V,terk etmek,кудалта́ш
1274,retten::V,kurtarmak,утара́ш
1275,bewachen::V,gözetmek,орола́ш
1276,schützen::V,korumak,арала́ш
1277,verteidigen::V,savunmak,арала́ш
1278,sich schlagen::V,dövüşmek,кредала́ш
1279,schießen::V,ateş etmek,лӱя́ш
1280,siegen::V,yenmek,сеҥа́ш
1281,ärgern::V,kızdırmak,сырыкта́ш
1282,schlagen::V,dövmek,пера́ш
1283,treten::V,tepmek,тошка́ш
1284,stechen::V,sokmak,кера́ш
1285,stechen::V,batırmak,кера́ш
1286,stoßen::V,itmek,шӱкала́ш
1287,stehlen::V,çalmak,шолышта́ш
1288,stören::V,bozmak,мешая́ш
1289,stören::V,etkilemek,мешая́ш
1290,belästigen::V,rahatsız etmek,толаштара́ш
1291,verbergen::V,saklamak,шылта́ш
1292,täuschen::V,aldatmak,ондала́ш
1293,betrügen::V,aldatmak,ондала́ш
1294,betrügen::V,dolandırmak,ондала́ш
1295,töten::V,öldürmek,пушта́ш
1296,wohnen::V,oturmak,ила́ш
1297,arbeiten::V,çalışmak,пашалана́ш
1298,arbeiten::V,çalışmak,паша́м ышта́ш
1299,sammeln::V,toplamak,пога́ш
1300,pflücken::V,koparmak,кӱра́ш
1301,jagen::V,avlanmak,сонарла́ш
1302,fischen::V,balık tutmak,кол куча́ш
1303,fassen::V,tutmak,куча́ш
1304,fassen::V,yakalamak,куча́ш
1305,hüten::V,otlatmak,кӱта́ш
1306,treiben::V,gütmek,покта́ш
1307,anbinden::V,bağlamak,йолышта́ш
1308,füttern::V,beslemek,пукша́ш
1309,melken::V,sağmak,лӱшта́ш
1310,hacken::V,yarmak,руа́ш
1311,gießen::V,sulamak,шава́ш
1312,reifen::V,olgunlaşmak,кӱа́ш
1313,zubereiten::V,hazırlamak,ямдыла́ш
1314,kochen::V,pişirmek,шолта́ш
1315,kochen::V,kaynatmak,шолта́ш
1316,backen::V,pişirmek,кӱкташ
1317,backen::V,fırında pişirmek,кӱкташ
1318,braten::V,kızartmak,пуштыла́ш
1319,braten::V,kızartmak,жаритла́ш
1320,umrühren::V,karıştırmak,луга́ш
1321,stricken::V,örmek,пида́ш
1322,nähen::V,dikmek,урга́ш
1323,färben::V,boyamak,чиялта́ш
1324,reinigen::V,temizlemek,эрыкта́ш
1325,waschen::V,yıkamak,мушка́ш
1326,abwischen::V,silmek,ӱшта́ш
1327,spülen::V,çalkamak,шӱалта́ш
1328,fegen::V,süpürmek,ӱшта́ш
1329,kehren::V,süpürmek,ӱшта́ш
1330,baden::V,yıkanmak,йӱштыла́ш
1331,baden::V,banyo yapmak,йӱштыла́ш
1332,sich waschen::V,yıkanmak,мушкылта́ш
1333,ausziehen::V,çıkarmak,кудаша́ш
1334,anziehen::V,giymek,чия́ш
1335,sich anziehen::V,giyinmek,чия́ш
1336,kämmen::V,taramak,шера́ш
1337,schmücken::V,süslemek,тӱзата́ш
1338,schmücken::V,süslemek,чеверта́ш
1339,sagen::V,demek,ойла́ш
1340,sagen::V,demek,каласа́ш
1341,sagen::V,söylemek,ойла́ш
1342,sagen::V,söylemek,каласа́ш
1343,sprechen::V,konuşmak,кутыра́ш
1344,reden::V,konuşmak,мутлана́ш
1345,sich unterhalten::V,sohbet etmek,кутыра́ш
1346,fragen::V,sormak,йода́ш
1347,bitten::V,dilemek,йода́ш
1348,bitten::V,rica etmek,йода́ш
1349,erzählen::V,bahsetmek,ойла́ш
1350,erzählen::V,hikâye etmek,ойла́ш
1351,mitteilen::V,bildirmek,увертара́ш
1352,nennen::V,adlandırmak,лӱмда́ш
1353,rufen::V,çağırmak,ӱжа́ш
1354,prahlen::V,övünmek,моктана́ш
1355,übersetzen::V,çevirmek,кусара́ш
1356,übersetzen::V,tercüme etmek,кусара́ш
1357,denken::V,düşünmek,шона́ш
1358,glauben::V,inanmak,ӱшана́ш
1359,glauben::V,zannetmek,ӱшана́ш
1360,bemerken::V,farkına varmak,шижа́ш
1361,erkennen::V,tanımak,пала́ш
1362,begreifen::V,anlamak,ыҥла́ш
1363,begreifen::V,kavramak,ыҥла́ш
1364,verstehen::V,duymak,умыла́ш
1365,verstehen::V,anlamak,умыла́ш
1366,lernen::V,öğrenmek,тунема́ш
1367,wissen::V,bilmek,шинча́ш
1368,sich erinnern an::V,hatırlamak,шарна́ш
1369,vergessen::V,unutmak,монда́ш
1370,messen::V,ölçmek,виса́ш
1371,zählen::V,saymak,шотла́ш
1372,rechnen::V,hesap etmek,шотла́ш
1373,lesen::V,okumak,луда́ш
1374,malen::V,resmini yapmak,сӱретла́ш
1375,zeichnen::V,çizmek,сӱретла́ш
1376,schreiben::V,yazmak,воза́ш
1377,besitzen::V,haiz olmak,лия́ш
1378,besitzen::V,sahip olmak,лия́ш
1379,kaufen::V,almak,нала́ш
1380,verkaufen::V,satmak,ужала́ш
1381,bezahlen::V,ödemek,тӱла́ш
1382,zahlen::V,ödemek,тӱла́ш
1383,beherrschen::V,hâkim olmak,куча́ш
1384,ertragen::V,dayanmak,турка́ш
1385,ertragen::V,katlanmak,турка́ш
