,Concept_ID,vep,ar
801,das::PRN,se,ذلك
802,alles::PRN,kaik,الكل
803,ich::PRN,minä,أنا
804,du::PRN,sinä,أنت
805,er::PRN,hän,هو
806,wir::PRN,mö,نحن
807,ihr::PRN,tö,أنتم
808,ihr::PRN,tö,أنتن
809,sie::PRN,hö,هم
810,sie::PRN,hö,هن
811,was::FPRN,mi,ما
812,wer::FPRN,ken,من
813,wo::FADV,kus,أين
814,wohin::FADV,kuna,إلى أين
815,wie::FADV,kut,كيف
816,wie::FADV,mit',كيف
817,warum::FADV,mikš,لماذا
818,wieviel::FNUM,äjak,كم
819,wieviel::FNUM,kuverz',كم
820,eins::NUM,üks',واحد
821,zwei::NUM,kaks',اثنين
822,drei::NUM,koume,ثلاثة
823,vier::NUM,nel'l',أربعة
824,fünf::NUM,viž,خمسة
825,sechs::NUM,kuz',ستة
826,sieben::NUM,seičeme,سبعة
827,acht::NUM,kahesa,ثمانية
828,neun::NUM,ühesa,تسعة
829,zehn::NUM,kümne,عشرة
830,elf::NUM,üks'toštkümne,أحد عشر
831,zwölf::NUM,kaks'toštkümne,اثنا عشر
832,zwanzig::NUM,kaks'kümne,عشرون
833,dreißig::NUM,koumekümne,ثلاثون
834,vierzig::NUM,nel'l'kümne,أربعون
835,fünfzig::NUM,vižkümne,خمسون
836,sechzig::NUM,kuz'kümne,ستون
837,siebzig::NUM,seičemekümne,سبعون
838,achtzig::NUM,kahesakümne,ثمانون
839,neunzig::NUM,ühesakümne,تسعون
840,hundert::NUM,sada,مئة
841,tausend::NUM,tuha,ألف
842,und::CNJ,i,و
843,und::CNJ,da,و
844,oder::CNJ,vai,أو
845,stehen::V,seišta,وقف
846,sitzen::V,ištta,جلس
847,liegen::V,venuda,رقد
848,hängen::V,ripta,تعلق
849,werden::V,lindä,صار
850,werden::V,lindä,أصبح
851,werden::V,tehtas,صار
852,werden::V,tehtas,أصبح
853,passieren::V,ozaitas,حدث
854,beginnen::V,augotadas,ابتدأ
855,enden::V,loptas,انتهى
856,wechseln::V,vajehtadas,تغير
857,aufgehen[Sonne]::V,nousta,شرق
858,untergehen[Sonne]::V,lasktas,غرب
859,scheinen[Sonne]::V,paštta,أضاء
860,donnern::V,juraita,رعد
861,wehen::V,dölta,هب
862,wehen::V,puhuda,هب
863,strömen::V,valadas,جرى
864,fließen::V,valuda,سال
865,sich drehen::V,punotas,دار
866,schwanken::V,čibuda,ترنح
867,schwingen::V,čibuda,ترجح
868,fallen::V,langeta,سقط
869,brennen::V,pallada,احترق
870,rauchen::V,savustada,دخن
871,regnen::V,vihmda,أمطر
872,gefrieren::V,jäduda,تجمد
873,gefrieren::V,kül'mdä,تجمد
874,tauen::V,sulada,ذاب
875,schmelzen::V,sulada,ذاب
876,trocknen::V,kuida,نشف
877,trocknen::V,kuivehtuda,نشف
878,sieden::V,kehuda,غلى
879,faulen::V,hapata,فسد
880,faulen::V,traudäs,فسد
881,verfaulen::V,hapata,تعفن
882,reißen::V,rebita,انقطع
883,versinken::V,upota,غرق
884,vergehen::V,mända,مضى
885,erscheinen::V,ozutadas,لاح
886,erscheinen::V,ozutadas,ظهر
887,verschwinden::V,hajeta,غاب
888,sinken::V,väheta,هبط
889,sinken::V,lasktas,هبط
890,abnehmen::V,peneta,نقص
891,zunehmen::V,ližaduda,ازداد
892,steigen::V,nousta,صعد
893,steigen::V,nousta,ارتفع
894,wachsen::V,kazda,نما
895,wachsen::V,kazda,نبت
896,glänzen::V,loštta,لمع
897,funkeln::V,hoštta,تلألأ
898,lärmen::V,robaita,ضج
899,lärmen::V,robaita,صخب
900,läuten::V,judaita,قرع
901,klingeln::V,kelotada,دق
902,klirren::V,biraita,قعقع
903,brausen::V,bruncta,عج
904,rauschen::V,šobaita,حف
905,klingen::V,heläita,رن
906,bellen::V,nutta,نبح
907,heulen::V,ulaita,عوى
908,blasen::V,puhuda,نفخ
909,pfeifen::V,pistta,صفر
910,pfeifen::V,vihelta,صفر
911,schreien::V,kirkta,صرخ
912,schreien::V,kidastada,صرخ
913,stöhnen::V,ohkta,أن
914,stöhnen::V,voivotada,أن
915,zittern::V,säraita,ارتعش
916,leben::V,eläda,عاش
917,geboren werden::V,sünduda,ولد
918,atmen::V,henktä,تنفس
919,trinken::V,joda,شرب
920,essen::V,söda,أكل
921,schlucken::V,lainata,جرع
922,müde werden::V,väzuda,تعب
923,müde werden::V,šuštuda,تعب
924,einschlafen::V,uinota,نام
925,schlafen::V,magata,نام
926,schlafen::V,nukkuda,نام
927,aufwachen::V,heraštuda,استيقظ
928,aufstehen::V,nousta,قام
929,sich erholen::V,lebaitas,استجم
930,krank werden::V,läžegata,مرض
931,krank sein::V,läžuda,مرض
932,schmerzen::V,kibištada,آلم
933,husten::V,rügda,كح
934,husten::V,rügda,سعل
935,genesen::V,tervehtuda,نقه
936,sterben::V,kolda,مات
937,umkommen::V,kolda,هلك
938,sich bewegen::V,likkuda,تحرك
939,sich rühren::V,likahtada,تحرك
940,sich rühren::V,kubahtada,تحرك
941,sich erheben::V,nousta,قام
942,sich setzen::V,išttas,جلس
943,hinfallen::V,langeta,وقع
944,laufen::V,kävuda,مشى
945,schreiten::V,astta,خطا
946,schreiten::V,haškta,خطا
947,spazierengehen::V,kävelta,تنزه
948,eilen::V,kiruhtada,عجل
949,sich beeilen::V,kiruhtada,استعجل
950,sausen::V,fun'urta,أسرع
951,rennen::V,joksta,عدا
952,rennen::V,joksta,ركض
953,springen::V,hüptä,قفز
954,klettern::V,libuda,تسلق
955,schaukeln::V,čibuda,تأرجح
956,kriechen::V,ličtas,دب
957,kriechen::V,ličtas,زحف
958,schwimmen::V,ujuda,سبح
959,tauchen::V,čukautas,غطس
960,rudern::V,souta,جذف
961,fahren::V,ajada,ركب
962,fahren::V,ajada,سافر
963,fahren::V,ajelda,ركب
964,fahren::V,ajelda,سافر
965,fliegen::V,leta,طار
966,gehen::V,mända,سار
967,gehen::V,mända,ذهب
968,gehen::V,kävuda,سار
969,gehen::V,kävuda,ذهب
970,weggehen::V,päzda,ذهب
971,weggehen::V,päzda,انصرف
972,weggehen::V,lähtta,ذهب
973,weggehen::V,lähtta,انصرف
974,abfahren::V,tönduda,رحل
975,anhalten::V,seižutadas,توقف
976,hineingehen::V,mända südäimehe,دخل
977,eintreten::V,tulda,دخل
978,kommen::V,tulda,أتى
979,kommen::V,tulda,جاء
980,ankommen::V,tulda,وصل
981,zurückkommen::V,pörtas,عاد
982,zurückkommen::V,pörtas,رجع
983,bleiben::V,jäda,مكث
984,warten::V,varastada,انتظر
985,erwarten::V,varastada,ترقب
986,erwarten::V,varastada,انتظر
987,suchen::V,ectä,بحث
988,finden::V,löuta,وجد
989,versuchen::V,ladida,حاول
990,versuchen::V,rohkaita,حاول
991,vorbereiten::V,vaumita,أعد
992,vorbereiten::V,vaumita,حضر
993,lieben::V,armastada,أحب
994,mögen::V,navedida,أحب
995,lachen::V,nagrda,ضحك
996,rühren::V,likutada,أثر
997,weinen::V,itkta,بكى
998,schimpfen::V,laidas,سب
999,schimpfen::V,laidas,شتم
1000,schimpfen::V,pačatada,سب
1001,schimpfen::V,pačatada,شتم
1002,sich ärgern::V,rändüda,زعل
1003,sich fürchten::V,varaita,هاب
1004,fürchten::V,varaita,خاف
1005,fürchten::V,varaita,خشي
1006,fliehen::V,pageta,هرب
1007,flüchten::V,pageta,فر
1008,flüchten::V,joksta,فر
1009,sehen::V,nähta,رأى
1010,anschauen::V,kacta,نظر
1011,ansehen::V,kacta,نظر
1012,hören::V,kulda,سمع
1013,zuhören::V,kundeltas,أصغى
1014,probieren::V,mujada,ذاق
1015,riechen::V,rižada,شم
1016,riechen::V,rižada,استنشق
1017,fühlen::V,mujada,شعر
1018,scheinen::V,näguda,ظهر
1019,zu sehen sein::V,näguda,ظهر
1020,vernehmen::V,kulištada,سمع
1021,frieren::V,kül'mdä,بردان
1022,tun::V,tehta,فعل
1023,können::V,voida,قدر
1024,können::V,voida,استطاع
1025,können::V,mahtta,قدر
1026,können::V,mahtta,استطاع
1027,wollen::V,himoita,شاء
1028,wollen::V,himoita,أراد
1029,wollen::V,tahtoida,شاء
1030,wollen::V,tahtoida,أراد
1031,anfangen::V,zavottä,بدأ
1032,anfangen::V,augotada,بدأ
1033,beenden::V,loptä,أنهى
1034,aufhören::V,loptas,توقف
1035,aufhören::V,loptas,انقطع
1036,gelingen::V,lähtta,نجح
1037,gelingen::V,tehtas,نجح
1038,geraten::V,tulda,طلع
1039,öffnen::V,avaita,فتح
1040,schließen::V,saubata,أغلق
1041,stellen::V,panda,وضع
1042,stellen::V,panda,أقام
1043,stellen::V,seižutada,وضع
1044,stellen::V,seižutada,أقام
1045,setzen::V,ištutada,أجلس
1046,legen::V,panda,وضع
1047,berühren::V,koskta,مس
1048,berühren::V,koskta,لمس
1049,berühren::V,käziduda,مس
1050,berühren::V,käziduda,لمس
1051,verbinden::V,ühtenzoitta,ربط
1052,verbinden::V,ühtenzoitta,وصل
1053,bedecken::V,katta,غطى
1054,bedecken::V,peitta,غطى
1055,aufhängen::V,riputada,علق
1056,anzünden::V,sütutada,أوقد
1057,aufheben::V,leta,لقط
1058,zurücklassen::V,jätta,ترك
1059,verlieren::V,kadotada,فقد
1060,fallen lassen::V,kirbotada,أسقط
1061,machen::V,säta,فعل
1062,machen::V,tehta,فعل
1063,herstellen::V,tehta,صنع
1064,herstellen::V,tehta,أنتج
1065,bauen::V,leta,بنى
1066,bauen::V,leta,شيد
1067,bauen::V,sauda,بنى
1068,bauen::V,sauda,شيد
1069,reparieren::V,koheta,صلح
1070,verbessern::V,paremboita,صحح
1071,ändern::V,vajehtada,غير
1072,graben::V,kaida,حفر
1073,graben::V,čongoida,حفر
1074,beugen::V,koverta,ثنى
1075,beugen::V,koverta,أحنى
1076,biegen::V,painda,لوى
1077,drehen::V,punotada,أدار
1078,drehen::V,punotada,دور
1079,wenden::V,käta,قلب
1080,wenden::V,kärauta,قلب
1081,umdrehen::V,käta,قلب
1082,heben::V,leta,رفع
1083,hochheben::V,libutada,رفع
1084,ergreifen::V,tabata,مسك
1085,halten::V,pidada,مسك
1086,drücken::V,painda,ضغط
1087,schieben::V,žigutada,حرك
1088,kratzen::V,künstä,خدش
1089,lecken::V,nolda,لعق
1090,beißen::V,purda,عض
1091,beißen::V,hambastada,عض
1092,abreißen::V,ratketa,قلع
1093,abschneiden::V,čapata,قطع
1094,abschneiden::V,leikata,قطع
1095,binden::V,sidoda,ربط
1096,stecken::V,čokaita,دس
1097,brechen::V,katkaita,كسر
1098,klopfen::V,kolkotada,طرق
1099,hauen::V,löda,ضرب
1100,kleben::V,klejata,ألصق
1101,reiben::V,hosta,حك
1102,reiben::V,törkita,حك
1103,reiben::V,jorotada,حك
1104,streichen::V,voita,نشر
1105,schleifen::V,hijoida,سن
1106,schleifen::V,teravzoitta,سن
1107,schneiden::V,leikata,قطع
1108,rütteln::V,heilutada,رج
1109,schütteln::V,pudištada,هز
1110,schwenken::V,maihutada,لوح
1111,schütten::V,valada,صب
1112,füllen::V,täutta,ملأ
1113,einwickeln::V,kärdä,لف
1114,tragen::V,kantta,حمل
1115,tragen::V,kandišta,حمل
1116,schleppen::V,vedätada,سحب
1117,ziehen::V,vedada,سحب
1118,aufbewahren::V,kaita,حفظ
1119,werfen::V,čuta,رمى
1120,werfen::V,čuta,ألقى
1121,werfen::V,tactä,رمى
1122,werfen::V,tactä,ألقى
1123,fangen::V,püta,التقط
1124,packen::V,tabata,مسك
1125,verstecken::V,peitta,خبأ
1126,teilen::V,jagada,قسم
1127,schicken::V,oigeta,بعث
1128,schicken::V,oigeta,أرسل
1129,bringen::V,veda,جلب
1130,hinzufügen::V,ližata,أضاف
1131,bekommen::V,sada,حصل
1132,erhalten::V,sada,استلم
1133,nehmen::V,otta,أخذ
1134,wählen::V,valita,اختار
1135,auswählen::V,valita,انتقى
1136,bewahren::V,kaita,حافظ
1137,behindern::V,telustada,عاق
1138,verderben::V,travida,أفسد
1139,beschädigen::V,satatada,أضر
1140,zerbrechen::V,mureta,كسر
1141,zerreißen::V,rebitada,مزق
1142,zerstören::V,mureta,دمر
1143,verbrennen::V,poltta,حرق
1144,geben::V,antta,أعطى
1145,reichen::V,antta,ناول
1146,schenken::V,lahjoita,وهب
1147,versprechen::V,toivotada,وعد
1148,wünschen::V,toivotada,تمنى
1149,loben::V,kitta,مدح
1150,küssen::V,tervehtada,قبل
1151,wiegen::V,likutada,هدهد
1152,zudecken::V,katta,غطى
1153,wecken::V,noustatada,أيقظ
1154,zeigen::V,ozutada,أرى
1155,führen::V,astutada,دل
1156,lehren::V,opeta,علم
1157,unterrichten::V,opeta,علم
1158,aufziehen::V,kazvatada,ربى
1159,leiten::V,ohjata,دل
1160,leiten::V,ohjata,أدار
1161,antreiben::V,rigehtoitta,حث
1162,lassen::V,käskta,حدا
1163,einladen::V,kucta,دعا
1164,vereinigen::V,ühtenzoitta,وحد
1165,besuchen::V,rižada,زار
1166,treffen::V,vastata,قابل
1167,sich versammeln::V,kägeta,اجتمع
1168,sich versammeln::V,sätas,اجتمع
1169,spielen::V,väta,لعب
1170,singen::V,pajatada,غنى
1171,tanzen::V,kargaita,رقص
1172,sich trennen::V,erigata,افترق
1173,verlassen::V,jätta,ترك
1174,retten::V,päzutada,نجى
1175,retten::V,päzutada,أنقذ
1176,bewachen::V,varjoita,حرس
1177,schützen::V,kaita,حمى
1178,verteidigen::V,kaita,دافع
1179,sich schlagen::V,torata,تضارب
1180,schießen::V,ampta,أطلق
1181,siegen::V,vägestada,انتصر
1182,ärgern::V,verdutada,أزعل
1183,ärgern::V,rändütada,أزعل
1184,schlagen::V,löda,ضرب
1185,schlagen::V,iškta,ضرب
1186,treten::V,peksta,رفس
1187,treten::V,topsta,رفس
1188,stechen::V,pystiä,شك
1189,stoßen::V,iškta,دفع
1190,stoßen::V,pudištada,دفع
1191,stehlen::V,vargastada,سرق
1192,stören::V,keskustada,ضايق
1193,belästigen::V,tartuteldas,أزعج
1194,verbergen::V,katelda,كتم
1195,täuschen::V,manitada,خدع
1196,betrügen::V,manitada,غش
1197,töten::V,rikta,قتل
1198,töten::V,surmita,قتل
1199,wohnen::V,eläda,سكن
1200,arbeiten::V,rata,عمل
1201,arbeiten::V,rata,اشتغل
1202,sammeln::V,kogota,جمع
1203,pflücken::V,poimda,جنى
1204,pflücken::V,poimda,قطف
1205,jagen::V,mecata,صاد
1206,fischen::V,kalatada,اصطاد
1207,fassen::V,tabata,قبض
1208,hüten::V,paimeta,رعى
1209,treiben::V,ajada,ساق
1210,anbinden::V,küttestada,ربط
1211,anbinden::V,sidoda,ربط
1212,füttern::V,sötta,علف
1213,melken::V,lüpsta,حلب
1214,hacken::V,sauda,فرم
1215,gießen::V,valada,سقى
1216,reifen::V,küpseta,نضج
1217,zubereiten::V,vaumištada,حضر
1218,kochen::V,keitta,طبخ
1219,backen::V,paštta,خبز
1220,braten::V,žarda,قلى
1221,braten::V,žarda,حمر
1222,umrühren::V,segoitada,قلب
1223,stricken::V,kudoda,حاك
1224,nähen::V,ombelta,خاط
1225,färben::V,mujutada,صبغ
1226,färben::V,mujutada,لون
1227,reinigen::V,puhtastada,نظف
1228,waschen::V,pesta,غسل
1229,abwischen::V,pühktä,مسح
1230,spülen::V,huhtoida,شطف
1231,fegen::V,pühkta,كنس
1232,kehren::V,uhoita,كنس
1233,baden::V,kül'ptäs,استحم
1234,sich waschen::V,pestas,اغتسل
1235,ausziehen::V,riičta,خلع
1236,ausziehen::V,rušta,خلع
1237,anziehen::V,panda päle,لبس
1238,anziehen::V,panda kädehe,لبس
1239,anziehen::V,panda jaugha,لبس
1240,sich anziehen::V,sobdas,اكتسى
1241,kämmen::V,harjata,مشط
1242,schmücken::V,čomitada,زين
1243,sagen::V,sanuda,قال
1244,sprechen::V,pagišta,تكلم
1245,reden::V,pagišta,تكلم
1246,sich unterhalten::V,lodaita,تحادث
1247,fragen::V,küzuda,سأل
1248,bitten::V,pakita,رجا
1249,erzählen::V,sanuda,حكي
1250,erzählen::V,starinoita,حكي
1251,mitteilen::V,tedotada,بلغ
1252,nennen::V,nimitada,سمى
1253,rufen::V,kucta,نادى
1254,prahlen::V,kittäs,فشر
1255,prahlen::V,kittäs,تفاخر
1256,übersetzen::V,käta,ترجم
1257,denken::V,meletada,فكر
1258,glauben::V,uskta,اعتقد
1259,bemerken::V,homaita,لاحظ
1260,erkennen::V,tundištada,عرف
1261,begreifen::V,tabata,فهم
1262,begreifen::V,tabata,أدرك
1263,verstehen::V,el'geta,فهم
1264,verstehen::V,toimetada,فهم
1265,lernen::V,opetas,درس
1266,wissen::V,teta,علم
1267,sich erinnern an::V,johtutada,تذكر
1268,vergessen::V,unohtada,نسي
1269,messen::V,märita,قاس
1270,zählen::V,lugeda,عد
1271,zählen::V,lugeda,أحصى
1272,rechnen::V,lugeda,حسب
1273,lesen::V,lugeda,قرأ
1274,malen::V,pirta,صور
1275,zeichnen::V,pirta,رسم
1276,schreiben::V,kirjutada,كتب
1277,besitzen::V,omištada,حاز
1278,besitzen::V,omištada,ملك
1279,kaufen::V,ostta,اشترى
1280,verkaufen::V,möda,باع
1281,bezahlen::V,maksta,دفع
1282,zahlen::V,maksta,سدد
1283,beherrschen::V,valdoita,حكم
1284,ertragen::V,tirpta,أطاق
1285,ertragen::V,tirpta,تحمل
