,Concept_ID,ta,ka
631,klug::A,சாதுரியமான,ჭკვიანი
632,geschickt::A,திறமையள்ள,მარჯვე
633,geschickt::A,திறமையள்ள,გაწაფული
634,lieb::A,அன்புக்குரிய,სატრფიალო
635,lustig::A,களிப்புமிக்க,მხიარული
636,sanft::A,சாதுவான,ალერსიანი
637,sanft::A,சாதுவான,გრძნობიერი
638,hungrig::A,பசியுடன்,მშიერი
639,krank::A,நோயுற்று,სნეული
640,krank::A,நோயுற்று,ავადმყოფი
641,nackt::A,ஆடையற்ற,ტიტველი
642,traurig::A,சோகமான,მწუხარე
643,traurig::A,சோகமான,სევდიანი
644,lebendig::A,பிழைப்பு,ცოცხალი
645,gut::A,நல்ல,კარგი
646,schlecht::A,கெட்ட,უხეირო
647,richtig::A,சரியான,ნამდვილი
648,schlimm::A,அருவருப்பான,ცუდი
649,wahr::A,உண்மையான,სწორი
650,wahr::A,உண்மையான,ჭეშმარიტი
651,alt::A,பழைய,ძველი
652,neu::A,புதிய,ახალი
653,ehemalig::A,முன்நாள்,ყოფილი
654,alt[Lebewesen]::A,வயதான,ბებერი
655,jung::A,இளமையான,ნორჩი
656,jung::A,இளமையான,ახალგაზრდა
657,arm::A,ஏழ்மையான,ღარიბი
658,reich::A,செல்வம் படைத்த,მდიდარი
659,bekannt::A,பழக்கப்பட்ட,ცნობილი
660,berühmt::A,புகழ்பெற்ற,გამოჩენილი
661,fremd::A,அயல் நாட்டு,უცხო
662,fremd::A,அயல் நாட்டு,გარეშე
663,verschieden::A,வித்தியாசமான,სხვაგვარი
664,nah::A,பக்கத்தில் உள்ள,ახლო
665,fern::A,தொலை தூரத்தில்,შორი
666,fern::A,தொலை தூரத்தில்,შორეული
667,linker::A,மீந்திருக்கும்,მარცხენა
668,rechter::A,வலதுபக்கம்,მარჯვენა
669,anderer::A,மற்ற,სხვა
670,erster::A,முதனமையான,პირველი
671,zweiter::A,இரண்டாவது,მეორე
672,dritter::A,மூன்றாவது,მესამე
673,letzter::A,கடைசி,ბოლო
674,letzter::A,கடைசி,უკანასკნელი
675,allein::ADV,தனியாக,მარტო
676,auf einmal::ADV,தடீரென்று,ერთდროულად
677,zusammen::ADV,சேர்ந்து,ერთად
678,lange::ADV,அதிக நோம்,დიდხანს
679,plötzlich::ADV,தடீரென்று,მოულოდნელად
680,sofort::ADV,உடனடியாக,ახლავე
681,später::ADV,பிறகு,მოგვიანებით
682,jetzt::ADV,இப்பொழது,ახლა
683,heute::ADV,இன்று,დღეს
684,morgen::ADV,நாளைக்கு,ხვალ
685,bald::ADV,சீக்கிரம்,მალე
686,dann::ADV,அப்பொழுது,მერე
687,gestern::ADV,நேற்று,გუშინ
688,einst::ADV,ஒரே முறை,ოდესღაც
689,damals::ADV,அப்பொழுது,მაშინ
690,danach::ADV,பிற்பாடு,მერმე
691,danach::ADV,பிற்பாடு,შემდეგ
692,vorher::ADV,முன்பாக,ადრე
693,vorher::ADV,முன்பாக,წინათ
694,zuerst::ADV,முதலில்,ჯერ
695,einmal::ADV,ஒரே முறை,ერთხელ
696,manchmal::ADV,சில நேரங்களில்,ხან
697,manchmal::ADV,சில நேரங்களில்,ზოგჯერ
698,oft::ADV,அடிக்கடி,ხშირად
699,immer::ADV,எப்பொழுதும்,მუდამ
700,immer::ADV,எப்பொழுதும்,ყოველთვის
701,niemals::ADV,ஒருபோதும் இல்லை,არასდროს
702,hier::ADV,இங்கே,აქ
703,hierhin::ADV,இவ்விடத்திற்கு,აქეთ
704,von hier::ADV,இனி,აქედან
705,dort::ADV,அங்கே,იქ
706,dorthin::ADV,அவ்விடத்திற்கு,იქით
707,geradeaus::ADV,முன்னாலிருக்கும்,პირდაპირ
708,vorwärts::ADV,முன்புறமாக,წინ
709,rückwärts::ADV,பின்னோக்கி,უკან
710,zurück::ADV,பின்பக்கம்,უკანვე
711,unten::ADV,கீழாக,დაბლა
712,unten::ADV,கீழாக,ქვევით
713,hinab::ADV,கீழ் நோக்கி,ძირს
714,oben::ADV,மேலே,ზემოთ
715,hinauf::ADV,மேலே,ზევით
716,überall::ADV,எல்லா இடத்திலும்,ყველგან
717,nicht::ADV,இல்லை,არ
718,ein wenig::ADV,கொஞ்சம்,ცოტა
719,kaum::ADV,அரிதாக,ძლივს
720,sehr::ADV,மிக்க,მეტად
721,sehr::ADV,மிக்க,ძალიან
722,so::ADV,மிகவும்,ისე
723,noch::ADV,இப்பொழுதும்,ჯერ
724,nur::ADV,மட்டும்,მხოლოდ
725,schon::ADV,ஏற்கனவே,უკვე
726,wieder::ADV,மறுபடியும்,ისევ
727,wieder::ADV,மறுபடியும்,კიდევ
728,vergebens::ADV,வீண்,ამაოდ
729,vergebens::ADV,வீண்,ტყუილად
730,vor::PRP,முன்,წინ
731,hinter::PRP,பின்பக்கம்,უკან
732,hinter::PRP,பின்பக்கம்,მიღმა
733,unter::PRP,கீழே,ქვეშ
734,unter::PRP,கீழே,ქვევით
735,durch::PRP,ஊடே,გავლით
736,neben::PRP,அடுத்து,გვერდით
737,zwischen::PRP,இடையில்,შუა
738,zwischen::PRP,இடையில்,შორის
739,wegen::PRP,ஏனெனில்,გამო
740,wegen::PRP,ஏனெனில்,შედეგად
741,dies::PRN,இது,ეს
742,das::PRN,அது,ეგ
743,alles::PRN,ஒவ்வொன்றும்,ყველაფერი
744,ich::PRN,நான்,მე
745,du::PRN,நீ,შენ
746,er::PRN,அவன்,ის
747,er::PRN,அவன்,იგი
748,wir::PRN,நாம்,ჩვენ
749,wir::PRN,நாங்கள்,ჩვენ
750,ihr::PRN,நீங்கள்,თქვენ
751,sie::PRN,அவர்கள்,ისინი
752,was::FPRN,என்ன,რა
753,wer::FPRN,யார்,ვინ
754,wo::FADV,எங்கே,სად
755,wohin::FADV,எதற்கு,საით
756,wie::FADV,எப்படி,როგორ
757,warum::FADV,ஏன்,რაზე
758,warum::FADV,ஏன்,რატომ
759,wieviel::FNUM,எவ்வளவு,რამდენი
760,eins::NUM,ஒன்று,ერთი
761,zwei::NUM,இரண்டு,ორი
762,drei::NUM,மூன்று,სამი
763,vier::NUM,நான்கு,ოთხი
764,fünf::NUM,ஐந்து,ხუთი
765,sechs::NUM,ஆறு,ექვსი
766,sieben::NUM,ஏழு,შვიდი
767,acht::NUM,எட்டு,რვა
768,neun::NUM,ஒன்பது,ცხრა
769,zehn::NUM,பத்து,ათი
770,elf::NUM,பதினொன்று,თერთმეტი
771,zwölf::NUM,பன்னிரண்டு,თორმეტი
772,zwanzig::NUM,இருபது,ოცი
773,dreißig::NUM,முப்பது,ოცდაათი
774,vierzig::NUM,நாற்பது,ორმოცი
775,fünfzig::NUM,ஐமபது,ორმოცდაათი
776,sechzig::NUM,அறுபது,სამოცი
777,siebzig::NUM,எழுபது,სამოცდაათი
778,achtzig::NUM,எண்பது,ოთხმოცი
779,neunzig::NUM,தொன்னூறு,ოთხმოცდაათი
780,hundert::NUM,நூறு,ასი
781,tausend::NUM,ஆயிரம்,ათასი
782,und::CNJ,மற்றும்,და
783,oder::CNJ,அல்லது,ან
784,stehen::V,நில்,დგას
785,sitzen::V,உட்கார்,ზის
786,liegen::V,படு,აწევს
787,hängen::V,தொங்கச் செய்,კიდია
788,werden::V,ஆகு,გახდება
789,passieren::V,நிகழ்,მოხდება
790,beginnen::V,ஆரம்பி,იწყება
791,enden::V,முடி,გათავდება
792,wechseln::V,மாற்று,იცვლება
793,aufgehen[Sonne]::V,உயர எழு,ამოდის
794,untergehen[Sonne]::V,பொறுத்து,ჩადის
795,scheinen[Sonne]::V,பிரகாசி,ანათებს
796,donnern::V,இடி,ქუხს
797,wehen::V,வீசு,ქრის
798,wehen::V,வீசு,დაუბერავს
799,strömen::V,பாயதல்,იღვრება
800,fließen::V,நீரோட்டம் போக்கில் போ,დის
801,fließen::V,நீரோட்டம் போக்கில் போ,მიედინება
802,sich drehen::V,சுழல்,ტრიალებს
803,schwanken::V,தள்ளாடு,ირხევა
804,schwingen::V,ஆடு,ირხევა
805,fallen::V,விழு,დავარდება
806,brennen::V,எரி,იწვის
807,rauchen::V,பகை பிடி,ბოლავს
808,rauchen::V,பகை பிடி,აბოლებს
809,regnen::V,மழை பெய்,წვიმს
810,gefrieren::V,உறைந்துவிடு,იყინება
811,tauen::V,உருகு,დნება
812,schmelzen::V,உருகு,დნება
813,trocknen::V,உலர்த்து,გაშრება
814,sieden::V,கொதிக்க வை,დუღს
815,faulen::V,அழுகச் செய்,ლპება
816,verfaulen::V,அழுகச் செய்,ლპება
817,reißen::V,திடீரென அறு,დაიხევა
818,versinken::V,மூழ்கு,ეფლობა
819,versinken::V,மூழ்கு,ჩაიძირება
820,vergehen::V,கடந்துசெல்,გადის
821,erscheinen::V,தோன்றச்,გამოჩნდება
822,verschwinden::V,மறைந்து போ,გააქრება
823,verschwinden::V,மறைந்து போ,დაიკარგება
824,sinken::V,பதைவுறு,დაიწევს
825,abnehmen::V,குறை,შემცირდება
826,zunehmen::V,உயர்த்து,გასუქდება
827,steigen::V,உயர எழு,მოიმატებს
828,wachsen::V,வளர்,იზრდება
829,wachsen::V,வளர்,მრავლდება
830,glänzen::V,மிளிர்,ბრწყინავს
831,funkeln::V,பிரகாசி,კაშკაშებს
832,lärmen::V,கொம்பு,ხმაურობს
833,läuten::V,மணியொலியிசை,დარეკავს
834,klingeln::V,மணி அடி,დარეკავს
835,klirren::V,கிலுங்கு,დააწკარუნებს
836,brausen::V,இரைதல்,ბობოქრობს
837,rauschen::V,சலசலப்பு,შრიალებს
838,klingen::V,சிலம்புதல்,ხმას გამოსცემს
839,bellen::V,குரை,უყეფს
840,heulen::V,ஊளையிடு,ღმუის
841,blasen::V,ஊது,დაუბერავს
842,pfeifen::V,சீழ்க்கை எழப்பு,უსტვენს
843,schreien::V,கூச்சலிடு,ყვირის
844,stöhnen::V,வேதனை,კვნესის
845,zittern::V,நடுங்கு,აძაგძაგებს
846,leben::V,உயிருடனிரு,ცოცხლობს
847,geboren werden::V,பிற,იშვება
848,geboren werden::V,பிற,იბადება
849,atmen::V,சுவாசி,სუნთქავს
850,trinken::V,குடி,სვამს
851,trinken::V,குடி,დალევს
852,essen::V,சாப்பிடு,შეჭამს
853,schlucken::V,முழுங்கு,ყლაპავს
854,müde werden::V,கையயர்தல்,დაიქანცება
855,einschlafen::V,தூங்க,დაიძინებს
856,schlafen::V,தூங்கு,სძინავს
857,aufwachen::V,எழுப்பு,გაიღვიძებს
858,aufstehen::V,எழுந்திரு,ადგება
859,sich erholen::V,இளைப்பாறு,დაისვენებს
860,krank werden::V,விழுதல்,ავად გახდება
861,krank sein::V,நருக்கலாயிருக்க,ავადმყოფობს
862,schmerzen::V,நோவுறு,სტკივა
863,husten::V,இருமு,ახველებს
864,genesen::V,குணம் அடை,მორჩება
865,sterben::V,மரணமடை,კვდება
866,umkommen::V,நசி,დაიღუპება
867,sich bewegen::V,நகர்த்து,იძვრის
868,sich bewegen::V,நகர்த்து,მოძრაობს
869,sich rühren::V,அசை,გაინძრევა
870,sich erheben::V,எழுந்து நில்,ადგება
871,sich setzen::V,உட்கார்,დაჯდება
872,hinfallen::V,விழு,დაეცემა
873,laufen::V,நட,დადის
874,schreiten::V,கவடுவைத்தல்,აბიჯებს
875,spazierengehen::V,உலவு,დასეირნობს
876,eilen::V,விரைந்து,მიიჩქარის
877,sich beeilen::V,அவசரப்படுத்து,აჩქარდება
878,sausen::V,விரைந்து செல்,მიქრის
879,rennen::V,ஓடு,დარბის
880,springen::V,குதி,ხტის
881,klettern::V,ஏறு,ძვრება
882,schaukeln::V,தள்ளாடு,ქანაობს
883,kriechen::V,மெதுவாக நடந்து செல்,დაბობღავს
884,schwimmen::V,நீந்து,ცურავს
885,tauchen::V,மூழ்கி நீச்சலடி,ჩაიძირება
886,rudern::V,துடுப்புப் போடு,ნიჩაბს უსვამს
887,fahren::V,ஓட்டு,დადის
888,fahren::V,ஓட்டு,მგზავრობს
889,fliegen::V,பற,იფრენს
890,fliegen::V,பற,გაფრინდება
891,gehen::V,போ,მიდის
892,weggehen::V,விலகிச் செல்,წამოდის
893,abfahren::V,புறப்பட்டுச் செல்,მიემგზავრება
894,anhalten::V,நின்றுவிடு,ჩერდება
895,hineingehen::V,மறையச் செய்,შედის
896,eintreten::V,நுழை,შედის
897,kommen::V,வா,მოდის
898,ankommen::V,வநது சேர்,ჩადის
899,zurückkommen::V,திரும்பி வா,დაბრუნდება
900,bleiben::V,இரு,დარჩება
901,warten::V,தாமதி,ელოდება
902,erwarten::V,எதிர்நோக்கு,ელის
903,erwarten::V,எதிர்நோக்கு,დაიცდის
904,suchen::V,தேடு,ეძებს
905,suchen::V,தேடு,მოძებნის
906,finden::V,கண்டுபிடி,მიაგნებს
907,finden::V,கண்டுபிடி,გამოძებნის
908,versuchen::V,முயற்சி செய்,ცდის
909,versuchen::V,முயற்சி செய்,ცდილობს
910,vorbereiten::V,ஆயத்தம் செய்,მოამზადებს
911,lieben::V,அன்பு செலுத்து,უყვარს
912,mögen::V,விரும்பு,ეტრფის
913,lachen::V,சிரி,იცინის
914,rühren::V,இதயத்தைத் தொடு,გულს აუჩუყებს
915,weinen::V,அழு,ტირის
916,schimpfen::V,சாபமிடு,შეიგინება
917,sich ärgern::V,கோப்பபடு,გაბრაზობს
918,sich fürchten::V,பயப்படு,შიშობს
919,fürchten::V,பயப்படுத்து,ფრთხილობს
920,fliehen::V,ஓடு,გაიქცევა
921,flüchten::V,தப்பிவிடு,გაიქცევა
922,sehen::V,பார்,ხედავს
923,anschauen::V,கூர்ந்து கவனி,ნახავს
924,ansehen::V,கவனி,უყურებს
925,hören::V,கேள்,ისმენს
926,zuhören::V,சுவைத்துப் பார்,მოისმენს
927,probieren::V,ருசி,გასინჯავს
928,riechen::V,முகர்ந்து பார்,ყნოსავს
929,fühlen::V,தொட்டுணர்,გრძნობს
930,scheinen::V,காணப்படு,ეჩვენება
931,zu sehen sein::V,தோன்றுதல்,მოჩანს
932,vernehmen::V,கேள்,გაიგებს
933,frieren::V,குதுகுதுகு,იყინება
934,tun::V,செய்,აკეთებს
935,können::V,இயல்வது,შეიძლება
936,wollen::V,விரும்பு,უნდა
937,anfangen::V,தொடங்கு,დაიწყებს
938,beenden::V,முடி,ამთავრებს
939,aufhören::V,நிறுத்து,შეწყვეტს
940,gelingen::V,வெற்றி,მოახერხებს
941,geraten::V,ஏற்படுத்து,გამოდის
942,öffnen::V,திற,გახსნის
943,schließen::V,மூடு,ხურავს
944,schließen::V,மூடு,დაკეტავს
945,stellen::V,வை,დადგამს
946,setzen::V,வை,დასვამს
947,legen::V,பரப்பி வை,დადებს
948,berühren::V,பதி,შეახებს
949,berühren::V,பதி,მიაკარებს
950,verbinden::V,சேர்,შეაერთებს
951,bedecken::V,உறைபோடு,გადააფარებს
952,aufhängen::V,தொங்கவிடு,დაკიდებს
953,anzünden::V,எரியூட்டு,დაანთებს
954,anzünden::V,எரியூட்டு,მოუკიდებს
955,aufheben::V,பொறுக்கி எடு,აიღებს
956,aufheben::V,பொறுக்கி எடு,აიყვანს
957,zurücklassen::V,விட்டுச் செல்,დატოვებს
958,verlieren::V,இழ,დაკარგავს
959,fallen lassen::V,அளவில் குறைவு,გაუვარდება
960,machen::V,தயார்செய்,გააკეთებს
961,machen::V,தயார்செய்,გამოიწვევს
962,herstellen::V,உற்பத்தி செய்,დაამზადებს
963,bauen::V,கட்டு,ააშენებს
964,reparieren::V,பழுது பார்,შეაკეთებს
965,reparieren::V,பழுது பார்,გაარემონტებს
966,verbessern::V,மேம்படுத்து,გამოაკეთებს
967,verbessern::V,மேம்படுத்து,გააუმჯობესებს
968,ändern::V,மாற்றி அமை,შეცვლის
969,graben::V,குழி வெட்டு,თხრის
970,beugen::V,வனை,ხრის
971,biegen::V,வனை,გაღუნავს
972,drehen::V,சுழல்,ატრიალებს
973,wenden::V,குடைகவிழு,მოაბრუნებს
974,umdrehen::V,சுற்றும் முற்றும் பார்,შეატრიალებს
975,heben::V,தூக்கு,ასწევს
976,hochheben::V,தூக்கு,აიყვანს
977,ergreifen::V,பறி,სტაცებს
978,halten::V,பிடித்துக் கொள்,უჭირავს
979,drücken::V,அழுத்து,დააწვება
980,schieben::V,தள்ளு,მისწევს
981,kratzen::V,கீறு,მოფხანს
982,lecken::V,நக்கு,ლოკავს
983,beißen::V,கடி,უკბენს
984,abreißen::V,கிழி,გლეჯს
985,abreißen::V,கிழி,მოწყვეტს
986,abschneiden::V,வெட்டி எடு,გაჭრის
987,binden::V,கட்டு,შეკრავს
988,binden::V,கட்டு,გადააბამს
989,stecken::V,பதிய வை,ჩაასობს
990,brechen::V,உடை,მოიტეხს
991,klopfen::V,தட்டு,აკაკუნებს
992,hauen::V,அடி,ლეწავს
993,kleben::V,ஒட்டு,წებავს
994,kleben::V,ஒட்டு,დააწებებს
995,reiben::V,தேய்,დაზელს
996,streichen::V,பரவச்செய்,უსვამს
997,schleifen::V,அரை,ლესავს
998,schneiden::V,துண்டாக்கு,გაჭრის
999,rütteln::V,மெல்ல தள்ளு,არხევს
1000,schütteln::V,குலுக்கு,არყევს
1001,schütteln::V,குலுக்கு,ანძრევს
1002,schwenken::V,ஊஞ்சலாடு,აქნევს
1003,schütten::V,ஊற்று,ღვრის
1004,schütten::V,ஊற்று,დააქცევს
1005,füllen::V,நிரப்பு,გაავსებს
1006,einwickeln::V,சுற்று,შეახვევს
1007,tragen::V,எடுத்துச் செல்,მიიტანს
1008,schleppen::V,இழுத்துச் செல்,მიათრევს
1009,ziehen::V,இழு,წევს
1010,ziehen::V,இழு,ათრევს
1011,aufbewahren::V,வைத்துக் கொள்,შეინახავს
1012,werfen::V,வீசி எறி,ისვრის
1013,fangen::V,பிடி,დაიჭერს
1014,packen::V,பிடித்துக்கொள்,სტაცებს
1015,verstecken::V,மறை,მალავს
1016,teilen::V,பாகங்களாகப் பிரி,დაყოფს
1017,schicken::V,அனுப்பு,გაგზავნის
1018,bringen::V,கொண்டு வா,მოიტანს
1019,hinzufügen::V,சேர்,დაამატებს
1020,bekommen::V,பெறு,ამოიღებს
1021,erhalten::V,பெறு,იღებს
1022,nehmen::V,எடு,აიღებს
1023,wählen::V,தேர்ந்தெடு,გადაარჩევს
1024,auswählen::V,தேர்ல்தெடு,ამოარჩევს
1025,bewahren::V,கெடாது பேணு,ინარჩუნებს
1026,behindern::V,தடங்கல் செய்,აბრკოლებს
1027,behindern::V,தடங்கல் செய்,გააძნელებს
1028,verderben::V,நாசமாக்கு,გააფუჭებს
1029,beschädigen::V,சேதப்படுத்து,დააზიანებს
1030,zerbrechen::V,உடை,დაამტვრევს
1031,zerreißen::V,கிழி,გახევს
1032,zerstören::V,அழி,მოსპობს
1033,zerstören::V,அழி,დაანგრევს
1034,verbrennen::V,எரியூட்டு,დაწვავს
1035,geben::V,கொடு,აძლევს
1036,reichen::V,வழங்கு,მიაწოდებს
1037,schenken::V,மொயத்தல்,აჩუქებს
1038,versprechen::V,உறுதியளி,აღუთქვამს
1039,wünschen::V,ஆசைப்படு,უსურვებს
1040,loben::V,புகழ்ச்சி கூறு,აქებს
1041,loben::V,புகழ்ச்சி கூறு,ამკობს
1042,küssen::V,முத்தமிடு,აკოცებს
1043,wiegen::V,ஆட்டுத்தல்,არხევს
1044,zudecken::V,உறைபோடு,გადახურავს
1045,wecken::V,எழுப்பு,გააღვიძებს
1046,zeigen::V,காட்டு,დაანახვებს
1047,führen::V,வழிகாட்டி,მიჰყავს
1048,lehren::V,சொல்லிக் கொடு,ასწავლის
1049,unterrichten::V,அறிவுரை கூறு,ასწავლის
1050,aufziehen::V,வளர்,აღზრდის
1051,leiten::V,அழைத்துச் செல்,აწარმოებს
1052,leiten::V,அழைத்துச் செல்,ხელმძღვანელობს
1053,antreiben::V,தூண்டு,დააჩქარებს
1054,lassen::V,விடு,ა--ინებს
1055,einladen::V,அழை,მოიპატიჟებს
1056,vereinigen::V,ஒன்றாகச் சேர்,შეაერთებს
1057,besuchen::V,வருகை புரி,სანახავად მიდის
1058,treffen::V,சந்தி,შეხვდება
1059,sich versammeln::V,தொகுப்பு,შეიკრიბება
1060,spielen::V,விளையாடு,ეთამაშება
1061,singen::V,பாடு,მღერის
1062,tanzen::V,நடனமாடு,ცეკვავს
1063,sich trennen::V,தனிப்படடுத்து,მოშორდება
1064,verlassen::V,கைவிடு,მიატოვებს
1065,retten::V,காப்பாற்று,იხსნის
1066,retten::V,காப்பாற்று,გადაარჩენს
1067,bewachen::V,காவல் செய்,დარაჯობს
1068,bewachen::V,காவல் செய்,უთვალთვალებს
1069,schützen::V,பாதுகாப்பு செய்,დაიფარავს
1070,verteidigen::V,எதிர்த்து நில்,დაიცავს
1071,sich schlagen::V,பூசலிடு,იჩხუბებს
1072,schießen::V,சுட்டுக் கொல்,ისვრის
1073,siegen::V,வெற்றி பெறு,გაიმარჯვებს
1074,ärgern::V,எரிச்சலூட்டு,აჯავრებს
1075,schlagen::V,அடி,ცემს
1076,treten::V,உதை,პანღურს ამოჰკრავს
1077,stechen::V,கொட்டு,სჩხვლეტს
1078,stoßen::V,நெருக்கு,დაეჯახება
1079,stehlen::V,திருடு,ქურდობს
1080,stehlen::V,திருடு,მოიპარავს
1081,stören::V,தொல்லைகொடு,შეაწუხებს
1082,belästigen::V,தொல்லை கொடு,მობეზრდება
1083,verbergen::V,மறை,დამალავს
1084,täuschen::V,ஏமாற்று,შეცდებს
1085,betrügen::V,ஏமாற்று,მოატყუებს
1086,töten::V,கொல்,მოკლავს
1087,wohnen::V,தங்கியிரு,ცხოვრობს
1088,wohnen::V,தங்கியிரு,ბინადრობს
1089,arbeiten::V,வேலை செய்,მუშაობს
1090,sammeln::V,ஒன்றுசேர்,შეკრებს
1091,pflücken::V,கொய்து எடு,კრეფს
1092,jagen::V,வேட்டையாடு,ნადირობს
1093,fischen::V,மீன் பிடி,თევზაობს
1094,fassen::V,பிடி,დააჭერს
1095,hüten::V,காவல் செய்,მწყემსავს
1096,treiben::V,ஓட்டு,მიერეკება
1097,anbinden::V,கட்டு,მიაბამს
1098,füttern::V,உணவளி,აჭმევს
1099,melken::V,பால் கற,წველის
1100,hacken::V,வெட்டி எடு,კეპავს
1101,gießen::V,நீர்ப் பாய்ச்சு,რწყავს
1102,reifen::V,பழு,მწიფდება
1103,zubereiten::V,சமையல் செய்,მოამზადებს
1104,kochen::V,வேகவை,მოხარშავს
1105,backen::V,வெப்பத்தில் வாட்டு,გამოაცხობს
1106,braten::V,பொரியச் செய்,შეწვავს
1107,umrühren::V,கலக்கு,შეურევს
1108,umrühren::V,கலக்கு,გათქვეფს
1109,stricken::V,பின்னியிழை,ქსოვს
1110,nähen::V,தையல் வேலை செய்,გაკერავს
1111,färben::V,வண்ணம் பெறச் செய்,შეღებავს
1112,reinigen::V,சுத்தம் செய்,გაწმენდს
1113,reinigen::V,சுத்தம் செய்,გასუფთავებს
1114,waschen::V,கழுவு,გარეცხავს
1115,abwischen::V,துடை,წაშლის
1116,spülen::V,அலசு,გაავლებს
1117,fegen::V,பெறுக்கு,დაბლანდავს
1118,kehren::V,பெறுக்கு,დაგვის
1119,baden::V,குளி,ბანაობს
1120,sich waschen::V,கழுவு,იბანება
1121,ausziehen::V,கழற்று,გაიხდის
1122,anziehen::V,புனைதல்,ჩაიცვამს
1123,sich anziehen::V,உடுத்துதல்,ჩაიცვამს
1124,kämmen::V,தலை வாரிக் கொள்,დავარცხნის
1125,schmücken::V,அழகுபடுத்து,მორთავს
1126,sagen::V,சொல்,იტყვის
1127,sprechen::V,பேசு,ლაპარაკობს
1128,reden::V,பெசு,საუბრობს
1129,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,ბაასობს
1130,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,მუსაიფობს
1131,fragen::V,கேள்,ჰკითხავს
1132,bitten::V,வேண்டு,სთხოვს
1133,erzählen::V,சொல்,მოუთხრობს
1134,mitteilen::V,சொல்,აუწყებს
1135,mitteilen::V,சொல்,აცნობებს
1136,nennen::V,பெயரிடுதல்,უწოდებს
1137,rufen::V,கூச்சலிடு,დაუძახებს
1138,prahlen::V,தற்பெருமை பேசு,ტრაბახობს
1139,übersetzen::V,மொழிபெயர்ப்பு செய்,გადათარგმნის
1140,denken::V,யோசி,ფიქრობს
1141,denken::V,யோசி,აზროვნებს
1142,glauben::V,நம்பு,სჯერა
1143,bemerken::V,கவனி,შენიშვნავს
1144,erkennen::V,அடையாளம் கண்டுகொள்,გამოიცნობს
1145,begreifen::V,பற்றிக்கொள்,გაიგებს
1146,verstehen::V,புரிந்து கொள்,გაიგონებს
1147,lernen::V,கற்றுக்கொள்,ისწავლის
1148,wissen::V,தெரிந்திரு,ეცოდინება
1149,sich erinnern an::V,நினைவு கூர்,მოიგონებს
1150,sich erinnern an::V,நினைவு கூர்,გაიხსენებს
1151,vergessen::V,மற,ივიწყებს
1152,messen::V,அளவிடு,ზომავს
1153,zählen::V,எண்ணு,ითვლის
1154,rechnen::V,கணக்கிடு,გაიანგარიშებს
1155,lesen::V,படி,კითხულობს
1156,malen::V,வண்ணச்சித்திரம்,ხატავს
1157,zeichnen::V,வரை,ხაზავს
1158,schreiben::V,எழுது,დაწერს
1159,besitzen::V,உடைமையாகக் கொண்டிரு,ექნება
1160,kaufen::V,வாங்கு,ყიდულობს
1161,verkaufen::V,விற்பனை செய்,გაყიდის
1162,bezahlen::V,இறுத்தல்,გადაიხდის
1163,zahlen::V,பணம் செலுத்து,გადაიხდის
1164,beherrschen::V,ஆட்சிசெய்,ფლობს
1165,ertragen::V,தாங்கு,მოითმენს
