,Concept_ID,eu,pl
822,jetzt::ADV,orain,obecnie
823,heute::ADV,gaur,dziś
824,heute::ADV,gaur,dzisiaj
825,morgen::ADV,bihar,jutro
826,bald::ADV,aurki,wkrótce
827,bald::ADV,laster,wkrótce
828,dann::ADV,ondoren,potem
829,gestern::ADV,atzo,wczoraj
830,einst::ADV,antzina,kiedyś
831,einst::ADV,antzina,niegdyś
832,damals::ADV,orduan,wtedy
833,damals::ADV,orduan,wówczas
834,danach::ADV,gerora,następnie
835,danach::ADV,ondoren,następnie
836,vorher::ADV,lehenago,przedtem
837,zuerst::ADV,aurrena,naprzód
838,zuerst::ADV,aurrena,najpierw
839,zuerst::ADV,lehenbizi,naprzód
840,zuerst::ADV,lehenbizi,najpierw
841,einmal::ADV,behin,raz
842,einmal::ADV,aldi bat,raz
843,manchmal::ADV,batzuetan,czasem
844,manchmal::ADV,zenbaitetan,czasem
845,oft::ADV,maiz,często
846,oft::ADV,askotan,często
847,immer::ADV,beti,zawsze
848,niemals::ADV,inoiz ez,nigdy
849,niemals::ADV,sekula ez,nigdy
850,hier::ADV,hemen,tu
851,hier::ADV,hemen,tutaj
852,hierhin::ADV,hona,tu
853,von hier::ADV,hemendik,stąd
854,von hier::ADV,honetatik,stąd
855,dort::ADV,han,tam
856,dorthin::ADV,hara,tam
857,geradeaus::ADV,artez,prosto
858,vorwärts::ADV,aurrera,naprzód
859,rückwärts::ADV,atzera,wstecz
860,rückwärts::ADV,atzerantz,wstecz
861,zurück::ADV,atzera,z powrotem
862,unten::ADV,behean,u dołu
863,unten::ADV,behean,na dole
864,hinab::ADV,behera,na_dół
865,hinab::ADV,behera,w_dół
866,hinab::ADV,beherantz,na_dół
867,hinab::ADV,beherantz,w_dół
868,oben::ADV,goian,w górze
869,oben::ADV,goian,na górze
870,hinauf::ADV,gora,w górę
871,hinauf::ADV,gora,na górę
872,hinauf::ADV,gorantz,w górę
873,hinauf::ADV,gorantz,na górę
874,überall::ADV,edonon,wszędzie
875,nicht::ADV,ez,nie
876,ein wenig::ADV,apur bat,trochę
877,ein wenig::ADV,pixka bat,trochę
878,kaum::ADV,ozta,ledwie
879,kaum::ADV,ozta,prawie nie
880,kaum::ADV,nekez,ledwie
881,kaum::ADV,nekez,prawie nie
882,sehr::ADV,oso,bardzo
883,so::ADV,hala,tak
884,so::ADV,honela,tak
885,noch::ADV,oraindik,jeszcze
886,nur::ADV,bakarrik,tylko
887,schon::ADV,ja,już
888,schon::ADV,jada,już
889,wieder::ADV,berriro,znów
890,wieder::ADV,berriro,znowu
891,vergebens::ADV,alferrik,na próżno
892,vor::PRP,aurrean,przed
893,hinter::PRP,ostean,za
894,hinter::PRP,gibelean,za
895,unter::PRP,pean,pod
896,unter::PRP,azpian,pod
897,durch::PRP,zehar,przez
898,neben::PRP,ondoan,obok
899,neben::PRP,aldamenean,obok
900,zwischen::PRP,artean,między
901,wegen::PRP,-gatik,z powodu
902,dies::PRN,hau,to
903,das::PRN,hura,to
904,alles::PRN,dena,wszystko
905,ich::PRN,ni,ja
906,du::PRN,zu,ty
907,er::PRN,bera,on
908,wir::PRN,gu,my
909,ihr::PRN,zuek,wy
910,sie::PRN,berak,oni
911,was::FPRN,zer,co
912,wer::FPRN,nor,kto
913,wo::FADV,non,gdzie
914,wohin::FADV,nora,dokąd
915,wie::FADV,nola,jak
916,wie::FADV,zelan,jak
917,warum::FADV,zeren,dlaczego
918,warum::FADV,zergatik,dlaczego
919,wieviel::FNUM,zenbat,ile
920,eins::NUM,bat,jeden
921,zwei::NUM,bi,dwa
922,zwei::NUM,biga,dwa
923,drei::NUM,hiru,trzy
924,vier::NUM,lau,cztery
925,fünf::NUM,bost,pięć
926,sechs::NUM,sei,sześć
927,sieben::NUM,zazpi,siedem
928,acht::NUM,zortzi,osiem
929,neun::NUM,bederatzi,dziewięć
930,zehn::NUM,hamar,dziesięć
931,elf::NUM,hamaika,jedenaście
932,zwölf::NUM,hamabi,dwanaście
933,zwanzig::NUM,hogei,dwadzieścia
934,dreißig::NUM,hogeita hamar,trzydzieści
935,vierzig::NUM,berrogei,czterdzieści
936,fünfzig::NUM,berrogeita hamar,pięćdziesiąt
937,sechzig::NUM,hirurogei,sześćdziesiąt
938,siebzig::NUM,hirurogeita hamar,siedemdziesiąt
939,achtzig::NUM,laurogei,osiemdziesiąt
940,neunzig::NUM,laurogeita hamar,dziewięćdziesiąt
941,hundert::NUM,ehun,sto
942,tausend::NUM,mila,tysiąc
943,und::CNJ,eta,i
944,oder::CNJ,edo,lub
945,oder::CNJ,edo,albo
946,stehen::V,zutik egon,stać
947,sitzen::V,eserita egon,siedzieć
948,liegen::V,etzan,leżeć
949,hängen::V,eskegita egon,wisieć
950,hängen::V,zintzilik egon,wisieć
951,werden::V,bihurtu,zostać
952,werden::V,bihurtu,stać się
953,werden::V,bilakatu,zostać
954,werden::V,bilakatu,stać się
955,passieren::V,pasatu,dziać się
956,passieren::V,pasatu,zdarzyć się
957,passieren::V,gertatu,dziać się
958,passieren::V,gertatu,zdarzyć się
959,beginnen::V,hasi,zacząć się
960,enden::V,bukatu,kończyć się
961,wechseln::V,aldatu,zmienić się
962,aufgehen[Sonne]::V,ilki,wzejść
963,aufgehen[Sonne]::V,sortu,wzejść
964,untergehen[Sonne]::V,sartu,zajść
965,scheinen[Sonne]::V,eguzkia egon,świecić
966,donnern::V,trumoia jo,grzmieć
967,wehen::V,haizea ibili,wiać
968,strömen::V,zorrotadaka isuri,płynąć
969,strömen::V,zorrotadaka isuri,lać się
970,fließen::V,isuri,ciec
971,fließen::V,isuri,płynąć
972,sich drehen::V,biratu,obracać się
973,schwanken::V,zabuka ibili,chwiać się
974,schwingen::V,kulunkatu,wahać się
975,fallen::V,erori,padać
976,brennen::V,sutan egon,palić się
977,rauchen::V,kea bota,dymić
978,rauchen::V,kea bota,dymić się
979,regnen::V,euria ari izan,padać
980,gefrieren::V,izoztu,zamarznąć
981,gefrieren::V,hormatu,zamarznąć
982,tauen::V,gesaldu,tajać
983,schmelzen::V,urtu,topnieć
984,trocknen::V,idortu,schnąć
985,trocknen::V,lehortu,schnąć
986,sieden::V,irakin,wrzeć
987,sieden::V,irakin,kipieć
988,faulen::V,hirotu,gnić
989,faulen::V,usteldu,gnić
990,verfaulen::V,hirotu,zgnić
991,verfaulen::V,usteldu,zgnić
992,reißen::V,eten,urywać się
993,reißen::V,tarrat egin,urywać się
994,versinken::V,urperatu,tonąć
995,vergehen::V,iragan,przechodzić
996,erscheinen::V,agertu,zjawiać się
997,verschwinden::V,desagertu,zniknąć
998,sinken::V,beheititu,spadać
999,abnehmen::V,gutxitu,spadać
1000,abnehmen::V,beheratu,spadać
1001,zunehmen::V,gora egin,wzrosnąć
1002,steigen::V,igo,wzrastać
1003,wachsen::V,hazi,rosnąć
1004,glänzen::V,distiratu,błyszczeć
1005,funkeln::V,izarniatu,zabłyszczeć
1006,lärmen::V,zarata atera,hałasować
1007,läuten::V,jo,dzwonić
1008,läuten::V,hots egin,dzwonić
1009,klingeln::V,txirrina jo,dzwonić
1010,klirren::V,tintin egin,brzęczeć
1011,brausen::V,marru egin,huczeć
1012,rauschen::V,fir-fir egin,szumieć
1013,rauschen::V,fir-fir egin,szeleścić
1014,klingen::V,soinu egin,brzmieć
1015,klingen::V,soinu egin,dźwięczeć
1016,bellen::V,zaunkatu,szczekać
1017,heulen::V,ulu egin,wyć
1018,heulen::V,uhuri egin,wyć
1019,blasen::V,ufa egin,dmuchnąć
1020,blasen::V,putz egin,dmuchnąć
1021,pfeifen::V,txistu egin,gwizdać
1022,schreien::V,oihu egin,krzyczeć
1023,schreien::V,garrasi egin,krzyczeć
1024,stöhnen::V,intziri egin,stękać
1025,zittern::V,ikara egin,drżeć
1026,zittern::V,dar-dar egin,drżeć
1027,leben::V,bizi izan,żyć
1028,geboren werden::V,jaio,urodzić się
1029,atmen::V,hats egin,oddychać
1030,atmen::V,arnasa egin,oddychać
1031,trinken::V,edan,pić
1032,essen::V,jan,jeść
1033,schlucken::V,irentsi,połknąć
1034,müde werden::V,unatu,zmęczyć się
1035,müde werden::V,nekatu,zmęczyć się
1036,einschlafen::V,lokartu,zasnąć
1037,schlafen::V,lo egin,spać
1038,aufwachen::V,esnatu,obudzić się
1039,aufwachen::V,atzarri,obudzić się
1040,aufstehen::V,jaiki,wstać
1041,sich erholen::V,atseden egin,wypoczywać
1042,krank werden::V,gaixotu,zachorować
1043,krank sein::V,eri izan,chorować
1044,krank sein::V,gaixo izan,chorować
1045,schmerzen::V,min egin,boleć
1046,husten::V,eztul egin,kaszlać
1047,genesen::V,osatu,wyzdrowieć
1048,sterben::V,hil,umrzeć
1049,sterben::V,zendu,umrzeć
1050,umkommen::V,istripuz hil,zginąć
1051,sich bewegen::V,higitu,poruszać się
1052,sich rühren::V,zirkin egin,ruszyć się
1053,sich erheben::V,zutitu,podnieść się
1054,sich erheben::V,altxatu,podnieść się
1055,sich setzen::V,eseri,usiąść
1056,sich setzen::V,jesarri,usiąść
1057,hinfallen::V,erori,upaść
1058,laufen::V,ibili,chodzić
1059,schreiten::V,oinkatu,kroczyć
1060,spazierengehen::V,paseatu,iść na spacer
1061,spazierengehen::V,ostera bat egin,iść na spacer
1062,eilen::V,lasterkatu,pospieszać
1063,sich beeilen::V,lehiatu,pospieszyć się
1064,sausen::V,ziztu bizian joan,pędzić
1065,rennen::V,lasterka egin,biec
1066,rennen::V,lasterka egin,biegać
1067,springen::V,jauzi egin,skakać
1068,klettern::V,igo,wspinać się
1069,schaukeln::V,zabu egin,huśtać
1070,schaukeln::V,zabu egin,kołysać
1071,schaukeln::V,zanbulu egin,huśtać
1072,schaukeln::V,zanbulu egin,kołysać
1073,kriechen::V,narras egin,pełzać
1074,kriechen::V,narras egin,czołgać się
1075,schwimmen::V,igerikatu,pływać
1076,schwimmen::V,igeri egin,pływać
1077,tauchen::V,murgildu,zanurzać się
1078,tauchen::V,pulunpatu,zanurzać się
1079,rudern::V,bogatu,wiosłować
1080,rudern::V,arraun egin,wiosłować
1081,fahren::V,joan,jechać
1082,fliegen::V,hegaldatu,latać
1083,fliegen::V,hegaldatu,lecieć
1084,fliegen::V,hegan egin,latać
1085,fliegen::V,hegan egin,lecieć
1086,gehen::V,joan,iść
1087,weggehen::V,alde egin,odejść
1088,abfahren::V,abiatu,odjechać
1089,anhalten::V,geratu,zatrzymać się
1090,anhalten::V,gelditu,zatrzymać się
1091,hineingehen::V,sartu,wchodzić
1092,eintreten::V,sartu,wejść
1093,eintreten::V,sartu,nastąpić
1094,kommen::V,etorri,przyjść
1095,ankommen::V,heldu,przybyć
1096,ankommen::V,iritsi,przybyć
1097,zurückkommen::V,itzuli,wrócić
1098,bleiben::V,gelditu,zostać
1099,warten::V,itxaron,czekać
1100,warten::V,zain egon,czekać
1101,erwarten::V,iguriki,oczekiwać
1102,suchen::V,bilatu,szukać
1103,finden::V,idoro,znaleźć
1104,finden::V,aurkitu,znaleźć
1105,versuchen::V,saiatu,próbować
1106,versuchen::V,ahalegindu,próbować
1107,vorbereiten::V,gertatu,przygotować
1108,lieben::V,maitatu,kochać
1109,lieben::V,maite izan,kochać
1110,mögen::V,laket izan,lubić
1111,mögen::V,atsegin izan,lubić
1112,lachen::V,irri egin,śmiać się
1113,lachen::V,barre egin,śmiać się
1114,rühren::V,hunkitu,wzruszyć
1115,weinen::V,negar egin,płakać
1116,schimpfen::V,erneguka ari izan,kląć
1117,sich ärgern::V,ernegatu,gniewać się
1118,sich ärgern::V,haserretu,gniewać się
1119,sich fürchten::V,beldur izan,bać się
1120,fürchten::V,beldur izan,bać się
1121,fliehen::V,ihes egin,uciekać
1122,flüchten::V,ihes egin,uciec
1123,sehen::V,ikusi,widzieć
1124,sehen::V,ikusi,zobaczyć
1125,anschauen::V,begietsi,oglądać
1126,ansehen::V,begiratu,popatrzeć na
1127,hören::V,aditu,słyszeć
1128,zuhören::V,entzun,słuchać
1129,probieren::V,dastatu,kosztować
1130,riechen::V,usnatu,wąchać
1131,riechen::V,usaindu,wąchać
1132,fühlen::V,sentitu,czuć
1133,fühlen::V,sentitu,odczuwać
1134,scheinen::V,iruditu,wydawać się
1135,scheinen::V,begitandu,wydawać się
1136,zu sehen sein::V,azaldu,widnieć
1137,vernehmen::V,aditu,usłyszeć
1138,frieren::V,hotz izan,marznąć
1139,tun::V,egin,czynić
1140,können::V,ahal izan,móc
1141,können::V,ahal izan,umieć
1142,wollen::V,nahi izan,chcieć
1143,anfangen::V,hasi,zacząć
1144,beenden::V,bukatu,zakończyć
1145,aufhören::V,utzi,przestać
1146,gelingen::V,lortu,udać się
1147,geraten::V,heldu,udać się
1148,öffnen::V,ireki,otworzyć
1149,öffnen::V,zabaldu,otworzyć
1150,schließen::V,itxi,zamknąć
1151,stellen::V,ipini,postawić
1152,setzen::V,jesarri,posadzić
1153,legen::V,jarri,kłaść
1154,berühren::V,ukitu,dotykać
1155,verbinden::V,uztartu,łączyć
1156,bedecken::V,estali,przykryć
1157,aufhängen::V,eseki,powiesić
1158,aufhängen::V,eskegi,powiesić
1159,anzünden::V,piztu,zapalić
1160,aufheben::V,jaso,podnieść
1161,zurücklassen::V,atzean utzi,zostawić
1162,verlieren::V,galdu,zgubić
1163,fallen lassen::V,erortzen utzi,upuścić
1164,machen::V,egin,zrobić
1165,herstellen::V,ekoiztu,wytworzyć
1166,bauen::V,eraiki,budować
1167,reparieren::V,konpondu,naprawiać
1168,verbessern::V,hobetu,ulepszyć
1169,ändern::V,mudatu,zmienić
1170,graben::V,aitzurtu,kopać
1171,beugen::V,makurtu,zagiąć
1172,biegen::V,malgutu,zgiąć
1173,biegen::V,makolatu,zgiąć
1174,drehen::V,jiratu,obracać
1175,wenden::V,bihurtu,obrocić
1176,umdrehen::V,biratu,obrocić
1177,umdrehen::V,alderantzikatu,obrocić
1178,heben::V,jaso,podnosić
1179,heben::V,goratu,podnosić
1180,hochheben::V,goratu,podnieść
1181,hochheben::V,altxatu,podnieść
1182,ergreifen::V,oratu,chwycić
1183,halten::V,eutsi,trzymać
1184,drücken::V,sakatu,naciskać
1185,schieben::V,bultzatu,pchać
1186,schieben::V,bultzatu,posuwać
1187,kratzen::V,hatz egin,drapać
1188,kratzen::V,hazka egin,drapać
1189,lecken::V,miaztu,lizać
1190,lecken::V,lamikatu,lizać
1191,beißen::V,hozka egin,kąsać
1192,beißen::V,ausiki egin,kąsać
1193,abreißen::V,kendu,oderwać
1194,abschneiden::V,moztu,odciąć
1195,abschneiden::V,pikatu,odciąć
1196,binden::V,lotu,wiązać
1197,binden::V,estekatu,wiązać
1198,stecken::V,sartu,wetknąć
1199,brechen::V,apurtu,złamać
1200,klopfen::V,jo,pukać
1201,klopfen::V,jo,stukać
1202,hauen::V,jo,bić
1203,kleben::V,itsatsi,kleić
1204,reiben::V,igurtzi,trzeć
1205,streichen::V,igurtzi,smarować
1206,schleifen::V,zorroztu,ostrzyć
1207,schneiden::V,moztu,ciąć
1208,schneiden::V,moztu,krajać
1209,rütteln::V,astindu,trząść
1210,rütteln::V,inarrosi,trząść
1211,schütteln::V,astindu,trząść
1212,schütteln::V,inarrosi,trząść
1213,schwenken::V,zabukatu,machać
1214,schütten::V,isuri,nasypać
1215,füllen::V,bete,napełnić
1216,einwickeln::V,bildu,zawinąć
1217,tragen::V,eroan,nieść
1218,tragen::V,eraman,nieść
1219,schleppen::V,narrastu,wlec
1220,schleppen::V,herrestatu,wlec
1221,ziehen::V,tira egin,ciągnąć
1222,aufbewahren::V,gorde,przechowywać
1223,werfen::V,jaurti,rzucać
1224,werfen::V,aurtiki,rzucać
1225,fangen::V,atzeman,łowić
1226,packen::V,heldu,chwycić
1227,verstecken::V,ostendu,ukryć
1228,verstecken::V,ostendu,schować
1229,verstecken::V,ezkutatu,ukryć
1230,verstecken::V,ezkutatu,schować
1231,teilen::V,zatitu,podzielić
1232,schicken::V,bidali,posyłać
1233,bringen::V,ekarri,przynieść
1234,hinzufügen::V,eratxiki,dodać
1235,hinzufügen::V,gaineratu,dodać
1236,bekommen::V,jaso,dostać
1237,erhalten::V,jaso,otrzymać
1238,nehmen::V,hartu,wziąć
1239,wählen::V,hautatu,wybrać
1240,wählen::V,aukeratu,wybrać
1241,auswählen::V,hautatu,wybrać
1242,auswählen::V,aukeratu,wybrać
1243,bewahren::V,begiratu,zachować
1244,behindern::V,oztopatu,utrudnić
1245,behindern::V,oztopatu,przeszkadzać
1246,verderben::V,hondatu,zepsuć
1247,beschädigen::V,akastu,uszkodzić
1248,zerbrechen::V,apurtu,złamać
1249,zerreißen::V,zarratatu,drzeć
1250,zerreißen::V,zarratatu,rozdzierać
1251,zerstören::V,suntsitu,zniszczyć
1252,verbrennen::V,erre,spalić
1253,verbrennen::V,kiskali,spalić
1254,geben::V,eman,dać
1255,reichen::V,luzatu,podać
1256,reichen::V,helarazi,podać
1257,schenken::V,oparitu,darować
1258,versprechen::V,agindu,obiecać
1259,wünschen::V,opatu,życzyć
1260,wünschen::V,opetsi,życzyć
1261,loben::V,laudatu,chwalić
1262,loben::V,goraipatu,chwalić
1263,küssen::V,musu eman,całować
1264,wiegen::V,kulunkatu,kołysać
1265,zudecken::V,estali,przykryć
1266,wecken::V,esnatu,zbudzić
1267,wecken::V,iratzartu,zbudzić
1268,zeigen::V,erakutsi,pokazać
1269,führen::V,gidatu,wieść
1270,führen::V,gidatu,prowadzić
1271,lehren::V,irakatsi,uczyć
1272,unterrichten::V,eskolak eman,nauczać
1273,aufziehen::V,hazi,wychować
1274,leiten::V,arteztu,kierować
1275,antreiben::V,bulkatu,popędzić
1276,lassen::V,-arazi,zostawić
1277,einladen::V,gonbidatu,zaprosić
1278,vereinigen::V,batu,zjednoczyć
1279,vereinigen::V,bateratu,zjednoczyć
1280,besuchen::V,ikustatu,odwiedzić
1281,treffen::V,topatu,trafić
1282,treffen::V,topatu,spotkać
1283,sich versammeln::V,bildu,zebrać się
1284,sich versammeln::V,bildu,zgromadzić się
1285,spielen::V,jolastu,grać
1286,spielen::V,jolastu,bawić się
1287,singen::V,abestu,śpiewać
1288,singen::V,kantatu,śpiewać
1289,tanzen::V,dantzatu,pląsać
1290,tanzen::V,dantzatu,tańczyć
1291,tanzen::V,dantzan egin,pląsać
1292,tanzen::V,dantzan egin,tańczyć
1293,sich trennen::V,banandu,rozstać się
1294,verlassen::V,utzietsi,opuścić
1295,retten::V,salbatu,ocalić
1296,retten::V,salbatu,uratować
1297,retten::V,gaizkatu,ocalić
1298,retten::V,gaizkatu,uratować
1299,bewachen::V,jagon,pilnować
1300,bewachen::V,zaindu,pilnować
1301,schützen::V,babestu,ochronić
1302,schützen::V,gerizatu,ochronić
1303,verteidigen::V,aldeztu,bronić
1304,sich schlagen::V,elkar jo,pobić się
1305,sich schlagen::V,elkar borrokatu,pobić się
1306,schießen::V,tiro egin,strzelać
1307,siegen::V,irabazi,zwycziężyć
1308,ärgern::V,ernegatu,gniewać
1309,ärgern::V,haserretu,gniewać
1310,schlagen::V,jo,bić
1311,schlagen::V,jo,uderzyć
1312,schlagen::V,erauntsi,bić
1313,schlagen::V,erauntsi,uderzyć
1314,treten::V,zapaldu,kopnąć
1315,treten::V,ostiaktu,kopnąć
1316,stechen::V,sastatu,ukłuć
1317,stoßen::V,bultzatu,popchnąć
1318,stehlen::V,ostu,ukraść
1319,stehlen::V,lapurtu,ukraść
1320,stören::V,galarazi,zakłócić
1321,stören::V,galarazi,przeszkodzić
1322,belästigen::V,gohaindu,dokuczać
1323,belästigen::V,alamena eman,dokuczać
1324,verbergen::V,ezkutatu,ukryć
1325,täuschen::V,tronpatu,łudzić
1326,täuschen::V,engainatu,łudzić
1327,betrügen::V,iruzurtu,oszukać
1328,töten::V,hil,zabić
1329,töten::V,heriotza eman,zabić
1330,wohnen::V,bizi izan,mieszkać
1331,arbeiten::V,lan egin,pracować
1332,arbeiten::V,behar egin,pracować
1333,sammeln::V,bildu,zebrać
1334,sammeln::V,bildumatu,zebrać
1335,pflücken::V,batu,zerwać
1336,pflücken::V,bildu,zerwać
1337,jagen::V,ehizatu,polować
1338,fischen::V,arrantzatu,łowić ryby
1339,fischen::V,arrantza egin,łowić ryby
1340,fassen::V,harrapatu,złapać
1341,hüten::V,begiratu,paść
1342,treiben::V,bultza egin,pędzić
1343,anbinden::V,estekatu,przywiązać
1344,füttern::V,bazkatu,karmić
1345,melken::V,jetzi,doić
1346,hacken::V,xehatu,rąbać
1347,gießen::V,isuri,lać
1348,gießen::V,isuri,podlać
1349,reifen::V,heldu,dojrzeć
1350,reifen::V,zoritu,dojrzeć
1351,zubereiten::V,prestatu,przyrządzić
1352,kochen::V,egosi,gotować
1353,backen::V,labean egin,piec
1354,braten::V,erregosi,piec
1355,braten::V,erregosi,smażyć
1356,umrühren::V,eragin,przemieszać
1357,stricken::V,trikotatu,dziać
1358,stricken::V,puntu egin,dziać
1359,nähen::V,josi,szyć
1360,färben::V,tindatu,pofarbować
1361,reinigen::V,ikuzi,oczyścić
1362,reinigen::V,garbitu,oczyścić
1363,waschen::V,xahutu,prać
1364,waschen::V,garbitu,prać
1365,abwischen::V,xukatu,obetrzeć
1366,spülen::V,irakutzi,płukać
1367,fegen::V,erraztatu,zamiatać
1368,kehren::V,isastu,zamieść
1369,baden::V,bainatu,kąpać się
1370,baden::V,bainua hartu,kąpać się
1371,sich waschen::V,burua garbitu,myć się
1372,ausziehen::V,erantzi,zdjąć
1373,anziehen::V,jantzi,włożyć
1374,sich anziehen::V,jantzi,ubrać się
1375,kämmen::V,orraztu,uczesać
1376,schmücken::V,apaindu,ozdabiać
1377,sagen::V,esan,powiedzieć
1378,sprechen::V,mintzatu,mówić
1379,sprechen::V,hitz egin,mówić
1380,reden::V,hitz egin,mówić
1381,sich unterhalten::V,solastu,rozmawiać
1382,sich unterhalten::V,solas egin,rozmawiać
1383,fragen::V,galdetu,zapytać
1384,bitten::V,eskatu,prosić
1385,bitten::V,galdegin,prosić
1386,erzählen::V,edestu,opowiedzieć
1387,erzählen::V,kontatu,opowiedzieć
1388,mitteilen::V,jakinarazi,zawiadomić o
1389,nennen::V,izena eman,nazwać
1390,rufen::V,dei egin,wołać
1391,prahlen::V,harrokerian ibili,chełpić się
1392,prahlen::V,ahoberokeriak esan,chełpić się
1393,übersetzen::V,itzuli,tłumaczyć
1394,denken::V,pentsatu,myśleć
1395,denken::V,gogoeta egin,myśleć
1396,glauben::V,sinetsi,sądzić
1397,glauben::V,sinetsi,wierzyć
1398,bemerken::V,ohartu,zauważyć
1399,bemerken::V,konturatu,zauważyć
1400,erkennen::V,ezagutu,poznać
1401,erkennen::V,antzeman,poznać
1402,begreifen::V,ulertu,zrozumieć
1403,verstehen::V,aditu,rozumieć
1404,verstehen::V,aditu,dosłyszeć
1405,lernen::V,ikasi,uczyć się
1406,wissen::V,jakin,wiedzieć
1407,sich erinnern an::V,gogoratu,przypomnieć sobie
1408,sich erinnern an::V,gogoan izan,przypomnieć sobie
1409,vergessen::V,ahaztu,zapomnieć
1410,vergessen::V,ahantzi,zapomnieć
1411,messen::V,neurtu,mierzyć
1412,zählen::V,zenbatu,liczyć
1413,zählen::V,kopuratu,liczyć
1414,rechnen::V,kalkulatu,rachować
1415,lesen::V,irakurri,czytać
1416,malen::V,margotu,malować
1417,zeichnen::V,marraztu,rysować
1418,schreiben::V,idatzi,pisać
1419,besitzen::V,ukan,posiadać
1420,besitzen::V,eduki,posiadać
1421,kaufen::V,erosi,kupić
1422,verkaufen::V,saldu,sprzedać
1423,bezahlen::V,ordaindu,zapłacić
1424,zahlen::V,ordaindu,płacić
1425,beherrschen::V,menpean izan,opanować
1426,ertragen::V,jasan,znieść
1427,ertragen::V,pairatu,znieść
