,Concept_ID,ka,os
1291,lehren::V,ასწავლის,ахуыр кæнын
1292,unterrichten::V,ასწავლის,ахуыр кæнын
1293,aufziehen::V,აღზრდის,хъомыл кӕнын
1294,leiten::V,აწარმოებს,разамынд дӕттын
1295,leiten::V,ხელმძღვანელობს,разамынд дӕттын
1296,antreiben::V,დააჩქარებს,тагъд кæнын
1297,antreiben::V,დააჩქარებს,рог кæнын
1298,lassen::V,ა--ინებს,кæнын
1299,einladen::V,მოიპატიჟებს,ӕрхонын
1300,einladen::V,მოიპატიჟებს,ӕрбахонын
1301,vereinigen::V,შეაერთებს,баиу кӕнын
1302,besuchen::V,სანახავად მიდის,абæрæг кæнын
1303,besuchen::V,სანახავად მიდის,бабæрæг кæнын
1304,besuchen::V,სანახავად მიდის,бауайын
1305,treffen::V,შეხვდება,фембæлын
1306,sich versammeln::V,შეიკრიბება,æрæмбырд уын
1307,spielen::V,ეთამაშება,хъазын
1308,singen::V,მღერის,зарын
1309,tanzen::V,ცეკვავს,кафын
1310,sich trennen::V,მოშორდება,фæйнæрдæм фæцæуын айхæлын
1311,verlassen::V,მიატოვებს,ныууадзын
1312,retten::V,იხსნის,фервӕзын кӕнын
1313,retten::V,გადაარჩენს,фервӕзын кӕнын
1314,bewachen::V,დარაჯობს,хъахъхъӕнын
1315,bewachen::V,უთვალთვალებს,хъахъхъӕнын
1316,schützen::V,დაიფარავს,хъахъхъӕнын
1317,verteidigen::V,დაიცავს,бахизын
1318,sich schlagen::V,იჩხუბებს,хыл кæнын
1319,schießen::V,ისვრის,ӕхсын
1320,siegen::V,გაიმარჯვებს,басӕттын
1321,siegen::V,გაიმარჯვებს,фӕуӕлахиз уӕвын
1322,ärgern::V,აჯავრებს,мӕсты кӕнын
1323,schlagen::V,ცემს,ныццæвын
1324,treten::V,პანღურს ამოჰკრავს,
1325,stechen::V,სჩხვლეტს,фæрæхойын
1326,stoßen::V,დაეჯახება,риуыгъын
1327,stehlen::V,ქურდობს,давын
1328,stehlen::V,მოიპარავს,давын
1329,stören::V,შეაწუხებს,хъыгдарын
1330,belästigen::V,მობეზრდება,хъыгдарын
1331,verbergen::V,დამალავს,бамбӕхсын
1332,verbergen::V,დამალავს,басусӕг кӕнын
1333,täuschen::V,შეცდებს,фӕливын
1334,täuschen::V,შეცდებს,асайын
1335,betrügen::V,მოატყუებს,асайын
1336,töten::V,მოკლავს,амарын
1337,wohnen::V,ცხოვრობს,цӕрын
1338,wohnen::V,ბინადრობს,цӕрын
1339,arbeiten::V,მუშაობს,кусын
1340,sammeln::V,შეკრებს,æртонын
1341,pflücken::V,კრეფს,тонын
1342,jagen::V,ნადირობს,цуан кæнын
1343,fischen::V,თევზაობს,кæсаг ахсын æнгуырæй
1344,fischen::V,თევზაობს,æнгуыр дарын
1345,fassen::V,დააჭერს,ӕрцахсын
1346,hüten::V,მწყემსავს,хизын
1347,treiben::V,მიერეკება,скъӕрын
1348,anbinden::V,მიაბამს,бабæттын
1349,anbinden::V,მიაბამს,æрбæттын
1350,füttern::V,აჭმევს,холлаг дæттын
1351,füttern::V,აჭმევს,холлаг æвæрын
1352,füttern::V,აჭმევს,дарын
1353,melken::V,წველის,дуцын
1354,hacken::V,კეპავს,кæрдын
1355,hacken::V,კეპავს,лыгтæ кæнын
1356,gießen::V,რწყავს,бакалын
1357,reifen::V,მწიფდება,срæгъæд уын
1358,reifen::V,მწიფდება,сцæттæ уын
1359,zubereiten::V,მოამზადებს,сцӕттӕ кӕнын
1360,kochen::V,მოხარშავს,фыцын
1361,backen::V,გამოაცხობს,фыцын
1362,braten::V,შეწვავს,цурын
1363,umrühren::V,შეურევს,ахæццæ кæнын
1364,umrühren::V,შეურევს,азмæнтын
1365,umrühren::V,შეურევს,астауын
1366,umrühren::V,გათქვეფს,ахæццæ кæнын
1367,umrühren::V,გათქვეფს,азмæнтын
1368,umrühren::V,გათქვეფს,астауын
1369,stricken::V,ქსოვს,кæнын
1370,stricken::V,ქსოვს,бийын
1371,nähen::V,გაკერავს,хуыйын
1372,färben::V,შეღებავს,ахорын
1373,reinigen::V,გაწმენდს,ссыгъдæг кæнын
1374,reinigen::V,გაწმენდს,ныссыгъдæг кæнын
1375,reinigen::V,გაწმენდს,ныссæрфын
1376,reinigen::V,გასუფთავებს,ссыгъдæг кæнын
1377,reinigen::V,გასუფთავებს,ныссыгъдæг кæнын
1378,reinigen::V,გასუფთავებს,ныссæрфын
1379,waschen::V,გარეცხავს,ӕхсын
1380,abwischen::V,წაშლის,сӕрфын
1381,spülen::V,გაავლებს,æнхъæвзын
1382,fegen::V,დაბლანდავს,мӕрзын
1383,kehren::V,დაგვის,мӕрзын
1384,baden::V,ბანაობს,хи найын
1385,sich waschen::V,იბანება,хи æхсын
1386,ausziehen::V,გაიხდის,ласын
1387,anziehen::V,ჩაიცვამს,скæнын
1388,sich anziehen::V,ჩაიცვამს,дзаума скæнын
1389,sich anziehen::V,ჩაიცვამს,дарæс скæнын
1390,kämmen::V,დავარცხნის,ныффасын
1391,kämmen::V,დავარცხნის,æрфасын
1392,schmücken::V,მორთავს,фӕлындын
1393,sagen::V,იტყვის,зæгъын
1394,sprechen::V,ლაპარაკობს,дзурын
1395,reden::V,საუბრობს,ныхас кӕнын
1396,sich unterhalten::V,ბაასობს,ныхас кæнын
1397,sich unterhalten::V,მუსაიფობს,ныхас кæнын
1398,fragen::V,ჰკითხავს,фӕрсын
1399,bitten::V,სთხოვს,курын
1400,erzählen::V,მოუთხრობს,радзурын
1401,erzählen::V,მოუთხრობს,ратаурæгъ кæнын
1402,mitteilen::V,აუწყებს,фехъусын кæнын
1403,mitteilen::V,აცნობებს,фехъусын кæнын
1404,nennen::V,უწოდებს,хонын
1405,rufen::V,დაუძახებს,сидын
1406,prahlen::V,ტრაბახობს,ӕппӕлын
1407,übersetzen::V,გადათარგმნის,ратæлмац кæнын
1408,denken::V,ფიქრობს,ӕнхъӕлын
1409,denken::V,ფიქრობს,хъуыды кӕнын
1410,denken::V,აზროვნებს,ӕнхъӕлын
1411,denken::V,აზროვნებს,хъуыды кӕнын
1412,glauben::V,სჯერა,уырнын
1413,bemerken::V,შენიშვნავს,фенын
1414,erkennen::V,გამოიცნობს,базонын
1415,begreifen::V,გაიგებს,ӕмбарын
1416,begreifen::V,გაიგებს,бамбарын
1417,verstehen::V,გაიგონებს,
1418,lernen::V,ისწავლის,ахуыр кӕнын
1419,wissen::V,ეცოდინება,зонын
1420,sich erinnern an::V,მოიგონებს,зæрдыл æрлæууын
1421,sich erinnern an::V,მოიგონებს,æрымысын
1422,sich erinnern an::V,მოიგონებს,æрбаймысын
1423,sich erinnern an::V,მოიგონებს,æрхъуыды кæнын
1424,sich erinnern an::V,გაიხსენებს,зæрдыл æрлæууын
1425,sich erinnern an::V,გაიხსენებს,æрымысын
1426,sich erinnern an::V,გაიხსენებს,æрбаймысын
1427,sich erinnern an::V,გაიხსენებს,æрхъуыды кæнын
1428,vergessen::V,ივიწყებს,ферох кæнын
1429,vergessen::V,ივიწყებს,айрох кæнын
1430,messen::V,ზომავს,барын
1431,zählen::V,ითვლის,нымайын
1432,rechnen::V,გაიანგარიშებს,хынцын
1433,lesen::V,კითხულობს,кӕсын
1434,lesen::V,კითხულობს,фӕрсын
1435,malen::V,ხატავს,ныв кӕнын
1436,zeichnen::V,ხაზავს,ныв кӕнын
1437,schreiben::V,დაწერს,фыссын
1438,besitzen::V,ექნება,хицау уын
1439,kaufen::V,ყიდულობს,балхӕнын
1440,verkaufen::V,გაყიდის,уӕй кӕнын
1441,bezahlen::V,გადაიხდის,бафидын
1442,zahlen::V,გადაიხდის,фидын
1443,beherrschen::V,ფლობს,æлдариуæг кæнын
1444,ertragen::V,მოითმენს,бавзарын
