,Concept_ID,lt,sah
1455,zeichnen::V,žymėti,уруһуйдаа
1456,zeichnen::V,braižyti,уруһуйдаа
1457,schreiben::V,rašyti,суруй
1458,besitzen::V,turėti,баһылаа
1459,kaufen::V,pirkti,атыылас
1460,verkaufen::V,parduoti,атыылаа
1461,bezahlen::V,apmokėti,төлөө
1462,zahlen::V,mokėti,төлөө
1463,beherrschen::V,valdyti,баһылаа
1464,ertragen::V,kę̃sti,тулуй
1465,ertragen::V,pakelti,тулуй
1466,ertragen::V,iškę̃sti,тулуй
