,Concept_ID,mn,fr
820,kräftig::A,чийрэг,vigoureux
821,stark::A,хүчтэй,fort
822,stark::A,хүчтэй,puissant
823,stark::A,чадалтай,fort
824,stark::A,чадалтай,puissant
825,schwach::A,сул,faible
826,fett::A,тарган,gras
827,fett::A,голигор,gras
828,schlank::A,голшиг,svelte
829,hübsch::A,сайхан,joli
830,hübsch::A,хөөрхөн,joli
831,böse::A,муу,mauvais
832,böse::A,хортой,mauvais
833,dumm::A,тэнэг,sot
834,dumm::A,тэнэг,bête
835,faul::A,залхуу,fainéant
836,faul::A,залхуу,paresseux
837,fleißig::A,чармайлтгай,appliqué
838,geizig::A,харамч,avare
839,klug::A,цэцэн,intelligent
840,geschickt::A,дүйтэй,habile
841,lieb::A,хайрт,cher
842,lieb::A,хайрт,gentil
843,lustig::A,цэнгэлтэй,gai
844,lustig::A,цэнгэлтэй,joyeux
845,sanft::A,наалинхай,doux
846,hungrig::A,өлөн,affamé
847,hungrig::A,өлссөн,affamé
848,krank::A,өвчтэй,malade
849,nackt::A,нүцгэн,nu
850,traurig::A,гунигт,triste
851,lebendig::A,амьд,vivant
852,lebendig::A,амьтай,vivant
853,gut::A,сайн,bon
854,schlecht::A,муу,mauvais
855,schlecht::A,өөдгүй,mauvais
856,richtig::A,зөв,juste
857,richtig::A,зөв,correct
858,richtig::A,зүйтэй,juste
859,richtig::A,зүйтэй,correct
860,schlimm::A,муухай,grave
861,schlimm::A,муухай,mauvais
862,wahr::A,үнэн,vrai
863,wahr::A,үнэн,véritable
864,wahr::A,жинхэнэ,vrai
865,wahr::A,жинхэнэ,véritable
866,alt::A,хуучин,vieux
867,neu::A,шинэ,neuf
868,neu::A,шинэ,nouveau
869,ehemalig::A,агсан,ancien
870,ehemalig::A,байсан,ancien
871,alt[Lebewesen]::A,өвгөн,âgé
872,alt[Lebewesen]::A,өвгөн,vieux
873,alt[Lebewesen]::A,хижээл,âgé
874,alt[Lebewesen]::A,хижээл,vieux
875,jung::A,залуу,jeune
876,arm::A,ядуу,pauvre
877,reich::A,баян,riche
878,reich::A,баялаг,riche
879,bekannt::A,танил,connu
880,berühmt::A,цуутай,fameux
881,berühmt::A,цуутай,célèbre
882,berühmt::A,алдартай,fameux
883,berühmt::A,алдартай,célèbre
884,fremd::A,харь,étranger
885,fremd::A,гадаад,étranger
886,verschieden::A,ондоо,différent
887,verschieden::A,янз янзын,différent
888,nah::A,ойрын,lié
889,nah::A,ойрын,proche
890,nah::A,дөтийн,lié
891,nah::A,дөтийн,proche
892,fern::A,холын,éloigné
893,fern::A,холын,lointain
894,linker::A,буруу,gauche
895,rechter::A,баруун,droit
896,anderer::A,өөр,autre
897,anderer::A,нөгөө,autre
898,erster::A,нэгдэх,premier
899,erster::A,нэгдүгээр,premier
900,zweiter::A,хоёрдугаар,second
901,zweiter::A,хоёрдугаар,deuxième
902,dritter::A,гуравдугаар,troisième
903,letzter::A,сүүлийн,dernier
904,allein::ADV,ганцаараа,seul
905,auf einmal::ADV,нэгмөсөн,à la fois
906,zusammen::ADV,цуг,ensemble
907,zusammen::ADV,хамт,ensemble
908,lange::ADV,удаан,longtemps
909,plötzlich::ADV,гэнэт,tout à coup
910,sofort::ADV,дороо,immédiatement
911,später::ADV,дараа,plus tard
912,jetzt::ADV,өнөө,maintenant
913,heute::ADV,өнөө,aujourd'hui
914,heute::ADV,өнөөдөр,aujourd'hui
915,morgen::ADV,маргааш,demain
916,morgen::ADV,маргаадар,demain
917,bald::ADV,түргэн,bientôt
918,bald::ADV,удахгүй,bientôt
919,dann::ADV,хожим,puis
920,dann::ADV,хожим,ensuite
921,dann::ADV,тэгээд,puis
922,dann::ADV,тэгээд,ensuite
923,gestern::ADV,өчигдөр,hier
924,einst::ADV,нэг,jadis
925,einst::ADV,нэг,autrefois
926,damals::ADV,тэгэхэд,alors
927,damals::ADV,тэгэхэд,à l'époque
928,danach::ADV,тэгээд,après
929,danach::ADV,тэгээд,ensuite
930,danach::ADV,дараа нь,après
931,danach::ADV,дараа нь,ensuite
932,vorher::ADV,урьд,auparavant
933,zuerst::ADV,анх,d'abord
934,zuerst::ADV,анх,premièrement
935,zuerst::ADV,эхлээд,d'abord
936,zuerst::ADV,эхлээд,premièrement
937,einmal::ADV,нэг удаа,une fois
938,manchmal::ADV,хааяа,parfois
939,manchmal::ADV,хааяа,quelquefois
940,manchmal::ADV,заримдаа,parfois
941,manchmal::ADV,заримдаа,quelquefois
942,oft::ADV,олонтоо,souvent
943,immer::ADV,байнга,toujours
944,niemals::ADV,хэзээ ч,ne ... jamais
945,niemals::ADV,хэдийд ч,ne ... jamais
946,hier::ADV,энд,ici
947,hierhin::ADV,нааш,par ici
948,von hier::ADV,эндээс,d'ici
949,dort::ADV,тэнд,là
950,dort::ADV,тэнд,là-bas
951,dorthin::ADV,тийш,y
952,dorthin::ADV,тийш,par là
953,geradeaus::ADV,шулуун,tout droit
954,vorwärts::ADV,урагшаа,en avant
955,rückwärts::ADV,буцаан,en arrière
956,rückwärts::ADV,сөөргөө,en arrière
957,zurück::ADV,буцаж,de retour
958,zurück::ADV,гэдрэг,de retour
959,unten::ADV,дор,en bas
960,unten::ADV,дор,au-dessous
961,hinab::ADV,уруу,en bas
962,hinab::ADV,уруу,vers le bas
963,oben::ADV,дээр,dessus
964,oben::ADV,дээр,en haut
965,hinauf::ADV,өөд,en haut
966,hinauf::ADV,өөд,vers le haut
967,hinauf::ADV,дээш,en haut
968,hinauf::ADV,дээш,vers le haut
969,überall::ADV,хааяагүй,partout
970,überall::ADV,энд тэндгүй,partout
971,nicht::ADV,эс,ne ... pas
972,nicht::ADV,-гүй,ne ... pas
973,ein wenig::ADV,жаахан,un peu
974,kaum::ADV,арай,à peine
975,kaum::ADV,арай гэж,à peine
976,sehr::ADV,тун,très
977,so::ADV,тэгж,si
978,so::ADV,тэгж,ainsi
979,so::ADV,ингээд,si
980,so::ADV,ингээд,ainsi
981,noch::ADV,дахин,encore
982,noch::ADV,дахиад,encore
983,nur::ADV,зөвхөн,seulement
984,nur::ADV,зөвхөн,ne ... que
985,nur::ADV,гагцхүү,seulement
986,nur::ADV,гагцхүү,ne ... que
987,schon::ADV,нэгэнт,déjà
988,wieder::ADV,дахин,de nouveau
989,wieder::ADV,дахиад,de nouveau
990,vergebens::ADV,хий,en vain
991,vor::PRP,өмнө,devant
992,hinter::PRP,ард,derrière
993,unter::PRP,доор,sous
994,unter::PRP,доор,au-dessous de
995,durch::PRP,дундуур,par
996,durch::PRP,дундуур,à travers
997,neben::PRP,хажууд,à côté de
998,zwischen::PRP,завсар,entre
999,zwischen::PRP,хооронд,entre
1000,wegen::PRP,төлөө,à cause de
1001,wegen::PRP,дээрээс,à cause de
1002,dies::PRN,энэ,ceci
1003,das::PRN,тэр,ce
1004,das::PRN,тэр,cela
1005,alles::PRN,цөм,tout
1006,alles::PRN,бүгд,tout
1007,ich::PRN,би,je
1008,ich::PRN,би,moi
1009,du::PRN,чи,tu
1010,du::PRN,чи,toi
1011,er::PRN,тэр,il
1012,er::PRN,тэр,lui
1013,er::PRN,тэр хүн,il
1014,er::PRN,тэр хүн,lui
1015,wir::PRN,бид,nous
1016,ihr::PRN,та нар,vous
1017,sie::PRN,тэд,ils
1018,sie::PRN,тэд,elles
1019,was::FPRN,юу,que
1020,was::FPRN,юу,quoi
1021,wer::FPRN,хэн,qui
1022,wo::FADV,хаа,où
1023,wo::FADV,хаана,où
1024,wohin::FADV,хааш,où
1025,wohin::FADV,хаана,où
1026,wie::FADV,яаж,comment
1027,wie::FADV,хэрхэн,comment
1028,warum::FADV,юунд,pourquoi
1029,warum::FADV,яагаад,pourquoi
1030,wieviel::FNUM,хэдий,combien
1031,wieviel::FNUM,хэд,combien
1032,eins::NUM,нэг,un
1033,zwei::NUM,хоёр,deux
1034,drei::NUM,гурав,trois
1035,vier::NUM,дөрөв,quatre
1036,fünf::NUM,тав,cinq
1037,sechs::NUM,зургаа,six
1038,sieben::NUM,долоо,sept
1039,acht::NUM,найм,huit
1040,neun::NUM,ес,neuf
1041,zehn::NUM,арав,dix
1042,elf::NUM,арван нэг,onze
1043,zwölf::NUM,арван хоёр,douze
1044,zwanzig::NUM,хорь,vingt
1045,dreißig::NUM,гуч,trente
1046,vierzig::NUM,дөч,quarante
1047,fünfzig::NUM,тавь,cinquante
1048,sechzig::NUM,жар,soixante
1049,siebzig::NUM,дал,soixante-dix
1050,achtzig::NUM,ная,quatre-vingt
1051,neunzig::NUM,ер,quatre-vingt-dix
1052,hundert::NUM,зуу,cent
1053,tausend::NUM,мянга,mille
1054,und::CNJ,ч,et
1055,und::CNJ,болон,et
1056,oder::CNJ,буюу,ou
1057,stehen::V,зогсох,être debout
1058,sitzen::V,суух,être assis
1059,liegen::V,хэвтэх,être couché
1060,hängen::V,өлгөөтэй байх,pendre
1061,hängen::V,дүүжлээтэй байх,pendre
1062,werden::V,болох,devenir
1063,passieren::V,тохиох,se passer
1064,beginnen::V,эхлэх,commencer
1065,enden::V,дүүрэх,finir
1066,enden::V,дүүрэх,se terminer
1067,wechseln::V,хувирах,changer
1068,wechseln::V,хувирах,alterner
1069,aufgehen[Sonne]::V,мандах,se lever
1070,untergehen[Sonne]::V,жаргах,se coucher
1071,scheinen[Sonne]::V,гэрэлтэх,briller
1072,donnern::V,дуугарах,tonner
1073,wehen::V,салхилах,souffler
1074,wehen::V,хөөрөгдөх,souffler
1075,strömen::V,гүйх,affluer
1076,strömen::V,урсах,affluer
1077,fließen::V,урсах,couler
1078,sich drehen::V,эргэлдэх,tourner
1079,schwanken::V,хэлбэлзэх,osciller
1080,schwanken::V,хэлбэлзэх,chanceler
1081,schwingen::V,ганхах,vibrer
1082,schwingen::V,ганхах,osciller
1083,schwingen::V,хэлбэлзэх,vibrer
1084,schwingen::V,хэлбэлзэх,osciller
1085,fallen::V,унах,tomber
1086,brennen::V,шатах,brûler
1087,brennen::V,шатах,flamber
1088,rauchen::V,баагих,fumer
1089,regnen::V,бороо орно,pleuvoir
1090,gefrieren::V,хөлдөх,geler
1091,tauen::V,хайлах,dégeler
1092,schmelzen::V,уярах,fondre
1093,trocknen::V,хатах,sécher
1094,sieden::V,буцлах,bouillir
1095,sieden::V,даргилах,bouillir
1096,faulen::V,үжрэх,pourrir
1097,faulen::V,үжрэх,se putréfier
1098,faulen::V,өмхийрөх,pourrir
1099,faulen::V,өмхийрөх,se putréfier
1100,verfaulen::V,бээх,pourrir
1101,verfaulen::V,өгрөх,pourrir
1102,reißen::V,цуурах,rompre
1103,reißen::V,цуурах,se déchirer
1104,versinken::V,живэх,s'enfoncer
1105,vergehen::V,нөгчих,passer
1106,vergehen::V,өнгөрөх,passer
1107,erscheinen::V,гарах,apparaître
1108,erscheinen::V,бултайх,apparaître
1109,verschwinden::V,далд орох,disparaître
1110,verschwinden::V,алга болох,disparaître
1111,sinken::V,татрах,descendre
1112,sinken::V,татрах,s'abaisser
1113,sinken::V,доошлох,descendre
1114,sinken::V,доошлох,s'abaisser
1115,abnehmen::V,багасах,diminuer
1116,abnehmen::V,хорогдох,diminuer
1117,zunehmen::V,ихсэх,augmenter
1118,steigen::V,нэмэгдэх,monter
1119,wachsen::V,өсөх,croître
1120,wachsen::V,ургах,croître
1121,glänzen::V,гилгэнэх,briller
1122,glänzen::V,гилбэгнэх,briller
1123,funkeln::V,гялжах,étinceler
1124,funkeln::V,гялалзах,étinceler
1125,lärmen::V,шуугих,faire du bruit
1126,läuten::V,цохих,sonner
1127,klingeln::V,хонхдох,sonner
1128,klingeln::V,дуугарах,sonner
1129,klirren::V,хангир жингэр хийх,cliqueter
1130,brausen::V,бургилах,mugir
1131,rauschen::V,сэржигнэх,bruire
1132,klingen::V,хангинах,sonner
1133,bellen::V,хуцах,aboyer
1134,heulen::V,улих,hurler
1135,blasen::V,үлзэх,souffler
1136,pfeifen::V,исгэрэх,siffler
1137,schreien::V,хашгирах,crier
1138,stöhnen::V,ёолох,gémir
1139,stöhnen::V,гэнгэнэх,gémir
1140,zittern::V,дагжих,trembler
1141,leben::V,амьдрах,vivre
1142,geboren werden::V,төрөх,naître
1143,atmen::V,амьсгалах,respirer
1144,trinken::V,уух,boire
1145,essen::V,идэх,manger
1146,schlucken::V,залгих,avaler
1147,müde werden::V,ядрах,se lasser
1148,müde werden::V,ядрах,se fatiguer
1149,einschlafen::V,унтчих,s'endormir
1150,schlafen::V,унтах,dormir
1151,aufwachen::V,сэрэх,se réveiller
1152,aufstehen::V,босох,se lever
1153,sich erholen::V,амрах,se reposer
1154,sich erholen::V,амрах,se détendre
1155,krank werden::V,өвдөж эхлэх,tomber malade
1156,krank sein::V,өвдөх,être malade
1157,schmerzen::V,өвдөх,faire mal
1158,schmerzen::V,шархирах,faire mal
1159,husten::V,ханиах,tousser
1160,genesen::V,засрах,guérir
1161,genesen::V,засрах,se remettre
1162,sterben::V,үхэх,mourir
1163,sterben::V,нас барах,mourir
1164,umkommen::V,үхэх,périr
1165,sich bewegen::V,хөдлөх,bouger
1166,sich rühren::V,хөдлөх,broncher
1167,sich erheben::V,босох,se lever
1168,sich setzen::V,суух,s'asseoir
1169,hinfallen::V,ойчих,tomber
1170,laufen::V,явган явах,marcher
1171,laufen::V,явган явах,aller à pied
1172,schreiten::V,алхах,marcher
1173,spazierengehen::V,зугаалах,se promener
1174,eilen::V,хурдлах,courir
1175,sich beeilen::V,яарах,se hâter
1176,sich beeilen::V,яарах,se dépêcher
1177,sich beeilen::V,шамдах,se hâter
1178,sich beeilen::V,шамдах,se dépêcher
1179,sausen::V,давхих,filer
1180,rennen::V,гүйх,courir
1181,springen::V,харайх,sauter
1182,springen::V,дэвхрэх,sauter
1183,klettern::V,авирах,grimper
1184,schaukeln::V,ганхалзах,se balancer
1185,kriechen::V,мөлхөх,ramper
1186,schwimmen::V,сэлэх,nager
1187,tauchen::V,шунгах,plonger
1188,rudern::V,сэлүүрдэх,ramer
1189,fahren::V,явах,aller
1190,fahren::V,явах,rouler
1191,fliegen::V,нисэх,voler
1192,gehen::V,явах,aller
1193,weggehen::V,явах,s'en aller
1194,abfahren::V,одох,partir
1195,abfahren::V,хөдлөх,partir
1196,anhalten::V,зогсох,s'arrêter
1197,hineingehen::V,орох,entrer
1198,eintreten::V,орох,entrer
1199,kommen::V,ирэх,venir
1200,ankommen::V,хүрэх,arriver
1201,zurückkommen::V,харих,revenir
1202,zurückkommen::V,буцаж ирэх,revenir
1203,bleiben::V,үлдэх,rester
1204,bleiben::V,үлдэх,demeurer
1205,warten::V,хүлээх,attendre
1206,erwarten::V,хүлээх,attendre
1207,suchen::V,эрэх,chercher
1208,suchen::V,бэдрэх,chercher
1209,finden::V,олох,trouver
1210,versuchen::V,оролдох,essayer
1211,vorbereiten::V,бэлтгэх,préparer
1212,lieben::V,янаглах,aimer
1213,mögen::V,таалах,aimer
1214,mögen::V,таалах,vouloir
1215,lachen::V,инээх,rire
1216,rühren::V,сэтгэл уяруулах,toucher
1217,rühren::V,сэтгэл уяруулах,attendrir
1218,weinen::V,уйлах,pleurer
1219,schimpfen::V,хараах,gronder
1220,sich ärgern::V,уурлах,se fâcher
1221,sich fürchten::V,айх,avoir peur
1222,fürchten::V,айх,craindre
1223,fürchten::V,айх,avoir peur de
1224,fliehen::V,зугтах,fuir
1225,fliehen::V,гүйж очих,fuir
1226,flüchten::V,оргох,s'enfuir
1227,sehen::V,үзэх,voir
1228,anschauen::V,харах,regarder
1229,ansehen::V,харах,regarder
1230,hören::V,дуулах,entendre
1231,zuhören::V,чагнах,écouter
1232,probieren::V,амсаж үзэх,goûter
1233,riechen::V,үнэрлэх,sentir
1234,fühlen::V,мэдрэх,sentir
1235,scheinen::V,шиг үзэгдэх,sembler
1236,scheinen::V,шиг үзэгдэх,paraître
1237,zu sehen sein::V,үзэгдэх,se voir
1238,zu sehen sein::V,үзэгдэх,être visible
1239,zu sehen sein::V,харагдах,se voir
1240,zu sehen sein::V,харагдах,être visible
1241,vernehmen::V,дуулах,entendre
1242,vernehmen::V,дуулах,percevoir
1243,frieren::V,даарах,avoir froid
1244,tun::V,хийх,faire
1245,tun::V,үйлдэх,faire
1246,können::V,болох,savoir
1247,können::V,болох,pouvoir
1248,wollen::V,хүсэх,vouloir
1249,anfangen::V,эхлэх,commencer
1250,beenden::V,дуусгах,finir
1251,beenden::V,дуусгах,terminer
1252,aufhören::V,болих,cesser
1253,aufhören::V,болих,arrêter
1254,aufhören::V,зогсох,cesser
1255,aufhören::V,зогсох,arrêter
1256,gelingen::V,бүтэх,réussir
1257,geraten::V,илрэх,réussir
1258,öffnen::V,нээх,ouvrir
1259,öffnen::V,тайлах,ouvrir
1260,schließen::V,хаах,fermer
1261,stellen::V,тавих,poser
1262,stellen::V,тавих,mettre
1263,stellen::V,босгох,poser
1264,stellen::V,босгох,mettre
1265,setzen::V,суулгах,placer
1266,legen::V,хийх,placer
1267,legen::V,тавих,placer
1268,berühren::V,шүргэх,toucher
1269,verbinden::V,залгах,lier
1270,bedecken::V,бүрэх,couvrir
1271,aufhängen::V,өлгөх,accrocher
1272,aufhängen::V,дүүжлэх,accrocher
1273,anzünden::V,асаах,allumer
1274,anzünden::V,ноцоох,allumer
1275,aufheben::V,өргөх,ramasser
1276,zurücklassen::V,орхих,laisser
1277,zurücklassen::V,үлдээх,laisser
1278,verlieren::V,гээх,perdre
1279,fallen lassen::V,унагах,lâcher
1280,fallen lassen::V,унагах,laisser tomber
1281,machen::V,хийх,faire
1282,machen::V,гаргах,faire
1283,herstellen::V,бүтээх,produire
1284,herstellen::V,бүтээх,fabriquer
1285,bauen::V,барих,bâtir
1286,bauen::V,барих,construire
1287,reparieren::V,засах,réparer
1288,reparieren::V,сэлбэх,réparer
1289,verbessern::V,засах,améliorer
1290,verbessern::V,сайжруулах,améliorer
1291,ändern::V,өөрчлөх,changer
1292,ändern::V,өөрчлөх,modifier
1293,graben::V,малтах,creuser
1294,beugen::V,бөгтийлгөх,plier
1295,beugen::V,бөгтийлгөх,ployer
1296,biegen::V,матах,courber
1297,biegen::V,муруйлгах,courber
1298,drehen::V,эргүүлэх,tordre
1299,drehen::V,эргүүлэх,tourner
1300,wenden::V,эргүүлэх,retourner
1301,umdrehen::V,хөрвүүлэх,tourner
1302,heben::V,өргөх,soulever
1303,hochheben::V,өргөх,lever
1304,ergreifen::V,атгах,saisir
1305,ergreifen::V,атгах,prendre
1306,halten::V,барих,tenir
1307,drücken::V,дарах,presser
1308,schieben::V,түлхэх,pousser
1309,kratzen::V,хусах,gratter
1310,kratzen::V,хусах,égratigner
1311,kratzen::V,маажих,gratter
1312,kratzen::V,маажих,égratigner
1313,lecken::V,долоох,lécher
1314,beißen::V,зуух,mordre
1315,beißen::V,хазах,mordre
1316,abreißen::V,таслах,arracher
1317,abschneiden::V,тайрах,couper
1318,binden::V,боох,lier
1319,binden::V,боох,attacher
1320,binden::V,хүлэх,lier
1321,binden::V,хүлэх,attacher
1322,stecken::V,шаах,enfoncer
1323,stecken::V,шигтгэх,enfoncer
1324,brechen::V,хугалах,rompre
1325,klopfen::V,цохих,frapper
1326,klopfen::V,тогших,frapper
1327,hauen::V,дэлдэх,frapper
1328,kleben::V,наах,coller
1329,reiben::V,нухах,frotter
1330,reiben::V,нидчих,frotter
1331,streichen::V,нялах,empâter
1332,streichen::V,түрхэх,empâter
1333,schleifen::V,билүүдэх,affiler
1334,schleifen::V,билүүдэх,aiguiser
1335,schleifen::V,гуранздах,affiler
1336,schleifen::V,гуранздах,aiguiser
1337,schneiden::V,огтлох,couper
1338,schneiden::V,огтлох,trancher
1339,rütteln::V,холхнулах,cahoter
1340,schütteln::V,сэгсрэх,secouer
1341,schwenken::V,дэвэх,agiter
1342,schwenken::V,даллах,agiter
1343,schütten::V,цутгах,verser
1344,schütten::V,аягалах,verser
1345,füllen::V,дүүргэх,remplir
1346,einwickeln::V,боох,envelopper
1347,einwickeln::V,ороох,envelopper
1348,tragen::V,авчрах,porter
1349,schleppen::V,чирэх,traîner
1350,ziehen::V,татах,tirer
1351,aufbewahren::V,хадгалах,garder
1352,aufbewahren::V,хадгалах,conserver
1353,werfen::V,хаях,jeter
1354,werfen::V,хаях,lancer
1355,werfen::V,шидэх,jeter
1356,werfen::V,шидэх,lancer
1357,fangen::V,барих,attraper
1358,packen::V,шүүрэх,agripper
1359,verstecken::V,нуух,cacher
1360,teilen::V,хуваах,diviser
1361,schicken::V,илгээх,envoyer
1362,schicken::V,явуулах,envoyer
1363,bringen::V,авчрах,apporter
1364,bringen::V,аваачих,apporter
1365,hinzufügen::V,нэмэх,ajouter
1366,bekommen::V,хүлээн авах,obtenir
1367,erhalten::V,хүлээн авах,recevoir
1368,nehmen::V,авах,prendre
1369,wählen::V,сонгох,choisir
1370,auswählen::V,шилэх,choisir
1371,auswählen::V,шилэх,sélectionner
1372,bewahren::V,гамнах,préserver
1373,behindern::V,саад хийх,gêner
1374,behindern::V,тотгор болох,gêner
1375,verderben::V,эвдэх,gâter
1376,verderben::V,эвдэх,corrompre
1377,beschädigen::V,гэмтээх,endommager
1378,zerbrechen::V,хагалах,casser
1379,zerbrechen::V,хага цохих,casser
1380,zerreißen::V,урах,déchirer
1381,zerstören::V,эвдэх,détruire
1382,zerstören::V,сүйтгэх,détruire
1383,verbrennen::V,шатаах,brûler
1384,geben::V,өгөх,donner
1385,reichen::V,өгөх,tendre
1386,reichen::V,дамжуулах,tendre
1387,schenken::V,бэлэглэх,offrir
1388,versprechen::V,амлах,promettre
1389,wünschen::V,ерөөх,souhaiter
1390,loben::V,магтах,louer
1391,loben::V,сайшаах,louer
1392,küssen::V,озох,embrasser
1393,küssen::V,үнсэх,embrasser
1394,wiegen::V,бүүвэйлэх,bercer
1395,zudecken::V,хучих,couvrir
1396,zudecken::V,бүтээх,couvrir
1397,wecken::V,сэрээх,éveiller
1398,wecken::V,сэрээх,réveiller
1399,zeigen::V,үзүүлэх,montrer
1400,zeigen::V,үзүүлэх,faire voir
1401,führen::V,хөтлөх,guider
1402,lehren::V,заах,apprendre
1403,unterrichten::V,сургах,instruire
1404,aufziehen::V,өсгөх,élever
1405,aufziehen::V,хүмүүжүүлэх,élever
1406,leiten::V,удирдах,diriger
1407,leiten::V,удирдах,conduire
1408,antreiben::V,шамдуулах,pousser
1409,lassen::V,-уулах,faire
1410,einladen::V,залах,inviter
1411,vereinigen::V,нэгтгэх,unir
1412,vereinigen::V,нэгтгэх,réunir
1413,vereinigen::V,хамтруулах,unir
1414,vereinigen::V,хамтруулах,réunir
1415,besuchen::V,зочлох,visiter
1416,besuchen::V,зочлох,aller voir
1417,treffen::V,учрах,rencontrer
1418,treffen::V,дайралдах,rencontrer
1419,sich versammeln::V,хуралдах,s'assembler
1420,spielen::V,наадах,jouer
1421,singen::V,дуулах,chanter
1422,tanzen::V,бүжиглэх,danser
1423,sich trennen::V,салах,se séparer
1424,verlassen::V,хаях,quitter
1425,retten::V,гэтэлгэх,sauver
1426,bewachen::V,сахих,garder
1427,schützen::V,хамгаалах,protéger
1428,verteidigen::V,хамгаалах,défendre
1429,sich schlagen::V,зодолдох,se taper
1430,schießen::V,харвах,tirer
1431,schießen::V,буу буудах,tirer
1432,siegen::V,ялах,vaincre
1433,ärgern::V,уурлуулах,agacer
1434,ärgern::V,уур хүргэх,agacer
1435,schlagen::V,цохих,battre
1436,schlagen::V,цохих,frapper
1437,treten::V,өшиглөх,botter
1438,treten::V,өшиглөх,donner un coup de pied à
1439,stechen::V,хатгах,piquer
1440,stoßen::V,ёврох,heurter
1441,stoßen::V,нудрах,heurter
1442,stehlen::V,хулгайлах,voler
1443,stören::V,саад болох,gêner
1444,stören::V,саад болох,déranger
1445,belästigen::V,зовоох,molester
1446,belästigen::V,зовоох,importuner
1447,belästigen::V,амраахгүй байх,molester
1448,belästigen::V,амраахгүй байх,importuner
1449,verbergen::V,нуух,cacher
1450,verbergen::V,нуух,dissimuler
1451,verbergen::V,далдлах,cacher
1452,verbergen::V,далдлах,dissimuler
1453,täuschen::V,мэхлэх,abuser
1454,täuschen::V,мэхлэх,tromper
1455,betrügen::V,хуурах,duper
1456,betrügen::V,хуурах,frauder
1457,töten::V,алах,tuer
1458,wohnen::V,суух,habiter
1459,wohnen::V,суух,demeurer
1460,wohnen::V,амьдрах,habiter
1461,wohnen::V,амьдрах,demeurer
1462,arbeiten::V,ажиллах,travailler
1463,arbeiten::V,хөдөлмөрлөх,travailler
1464,sammeln::V,түүх,collectionner
1465,sammeln::V,хураах,collectionner
1466,pflücken::V,түүх,cueillir
1467,jagen::V,агнах,chasser
1468,jagen::V,гөрөөлөх,chasser
1469,fischen::V,загасчлах,pêcher
1470,fischen::V,загас барих,pêcher
1471,fassen::V,барих,capturer
1472,hüten::V,маллах,garder
1473,hüten::V,хариулах,garder
1474,treiben::V,туух,mener
1475,anbinden::V,уях,attacher
1476,füttern::V,тэжээх,faire manger
1477,melken::V,саах,traire
1478,hacken::V,цавчих,fendre
1479,gießen::V,услах,arroser
1480,reifen::V,боловсрох,mûrir
1481,zubereiten::V,бэлдэх,préparer
1482,kochen::V,чанах,cuire
1483,backen::V,жигнэх,cuire
1484,braten::V,шарах,rôtir
1485,braten::V,хайрах,rôtir
1486,umrühren::V,хутгах,remuer
1487,stricken::V,нэхэх,tricoter
1488,stricken::V,сүлжих,tricoter
1489,nähen::V,оёх,coudre
1490,färben::V,будах,teindre
1491,reinigen::V,арилгах,nettoyer
1492,reinigen::V,цэвэрлэх,nettoyer
1493,waschen::V,угаах,laver
1494,abwischen::V,арчих,essuyer
1495,spülen::V,зайлах,rincer
1496,fegen::V,хамах,balayer
1497,fegen::V,шүүрдэх,balayer
1498,kehren::V,шүүрдэх,balayer
1499,kehren::V,туужуудах,balayer
1500,baden::V,усанд орох,se baigner
1501,sich waschen::V,биеэ угаах,se laver
1502,ausziehen::V,тайлах,ôter
1503,ausziehen::V,тайлах,enlever
1504,anziehen::V,өмсөх,mettre
1505,sich anziehen::V,хувцаслах,s'habiller
1506,kämmen::V,самнах,peigner
1507,schmücken::V,гоёх,orner
1508,schmücken::V,гоёх,décorer
1509,schmücken::V,чимэх,orner
1510,schmücken::V,чимэх,décorer
1511,sagen::V,гэх,dire
1512,sagen::V,хэлэх,dire
1513,sprechen::V,ярих,parler
1514,sprechen::V,өгүүлэх,parler
1515,reden::V,хэлэх,parler
1516,reden::V,хөөрөлдөх,parler
1517,sich unterhalten::V,ярилцах,bavarder
1518,sich unterhalten::V,ярилцах,s'entretenir
1519,fragen::V,асуух,demander
1520,bitten::V,гуйх,prier
1521,erzählen::V,өгүүлэх,raconter
1522,mitteilen::V,дуулгах,communiquer
1523,mitteilen::V,мэдээлэх,communiquer
1524,nennen::V,нэрлэх,nommer
1525,nennen::V,нэрлэх,appeler
1526,rufen::V,дуудах,appeler
1527,prahlen::V,бардах,se vanter
1528,prahlen::V,сайрхах,se vanter
1529,übersetzen::V,орчуулах,traduire
1530,denken::V,санах,penser
1531,glauben::V,итгэх,croire
1532,bemerken::V,ажих,remarquer
1533,bemerken::V,ажих,apercevoir
1534,bemerken::V,ажиглах,remarquer
1535,bemerken::V,ажиглах,apercevoir
1536,erkennen::V,таних,reconnaître
1537,begreifen::V,ойлгох,concevoir
1538,verstehen::V,мэдэж авах,entendre
1539,verstehen::V,мэдэж авах,comprendre
1540,lernen::V,сурах,apprendre
1541,wissen::V,мэдэх,savoir
1542,sich erinnern an::V,дурсах,se souvenir de
1543,vergessen::V,мартах,oublier
1544,messen::V,хэмжих,mesurer
1545,zählen::V,тоолох,compter
1546,rechnen::V,тооцоох,calculer
1547,lesen::V,унших,lire
1548,malen::V,зурах,peindre
1549,zeichnen::V,дүрслэн бичих,dessiner
1550,schreiben::V,бичих,écrire
