,Concept_ID,,bg
1033,ziehen::V,,дръпна
1034,aufbewahren::V,,съхраня
1035,werfen::V,,хвърля
1036,fangen::V,,ловя
1037,fangen::V,,уловя
1038,packen::V,,хвана
1039,verstecken::V,,крия
1040,verstecken::V,,скрия
1041,teilen::V,,разделя
1042,schicken::V,,изпращам
1043,bringen::V,,донеса
1044,hinzufügen::V,,прибавя
1045,bekommen::V,,сдобия се
1046,erhalten::V,,получа
1047,nehmen::V,,взема
1048,wählen::V,,избирам
1049,auswählen::V,,избера
1050,bewahren::V,,пазя
1051,behindern::V,,преча
1052,behindern::V,,спъвам
1053,verderben::V,,разваля
1054,beschädigen::V,,повредя
1055,zerbrechen::V,,счупя
1056,zerreißen::V,,скъсам
1057,zerstören::V,,разруша
1058,verbrennen::V,,изгоря
1059,geben::V,,дам
1060,reichen::V,,подам
1061,schenken::V,,подаря
1062,versprechen::V,,обещая
1063,wünschen::V,,желая
1064,loben::V,,хваля
1065,küssen::V,,целувам
1066,wiegen::V,,люлея
1067,zudecken::V,,покрия
1068,wecken::V,,събудя
1069,zeigen::V,,покажа
1070,führen::V,,водя
1071,führen::V,,заведа
1072,lehren::V,,уча
1073,unterrichten::V,,преподавам
1074,aufziehen::V,,отгледам
1075,leiten::V,,ръководя
1076,leiten::V,,управлявам
1077,antreiben::V,,подкарвам
1078,lassen::V,,накарам
1079,einladen::V,,поканя
1080,vereinigen::V,,съединя
1081,besuchen::V,,посетя
1082,treffen::V,,срещна
1083,sich versammeln::V,,събера се
1084,spielen::V,,играя
1085,singen::V,,пея
1086,tanzen::V,,танцувам
1087,sich trennen::V,,разделя се
1088,verlassen::V,,напусна
1089,retten::V,,спася
1090,bewachen::V,,охранявам
1091,schützen::V,,запазя
1092,verteidigen::V,,защитя
1093,sich schlagen::V,,бия се
1094,schießen::V,,стрелям
1095,siegen::V,,победя
1096,ärgern::V,,ядосам
1097,schlagen::V,,бия
1098,schlagen::V,,ударя
1099,treten::V,,ритам
1100,stechen::V,,бодна
1101,stoßen::V,,бутна
1102,stoßen::V,,блъсна
1103,stören::V,,смутя
1104,belästigen::V,,отегча
1105,belästigen::V,,безпокоя
1106,verbergen::V,,скрия
1107,täuschen::V,,измамя
1108,betrügen::V,,измамя
1109,töten::V,,убия
1110,töten::V,,умъртвя
1111,wohnen::V,,живея
1112,arbeiten::V,,работя
1113,sammeln::V,,събера
1114,pflücken::V,,бера
1115,pflücken::V,,откъсна
1116,jagen::V,,ловувам
1117,fischen::V,,ловя риба
1118,fassen::V,,хвана
1119,hüten::V,,пазя
1120,treiben::V,,карам
1121,anbinden::V,,завържа
1122,füttern::V,,храня
1123,melken::V,,доя
1124,hacken::V,,сека
1125,gießen::V,,полея
1126,reifen::V,,узрея
1127,zubereiten::V,,приготвя
1128,kochen::V,,варя
1129,backen::V,,пека
1130,braten::V,,пържа
1131,umrühren::V,,разбъркам
1132,stricken::V,,плета
1133,nähen::V,,шия
1134,färben::V,,боядисам
1135,reinigen::V,,почистя
1136,waschen::V,,мия
1137,waschen::V,,пера
1138,abwischen::V,,избърша
1139,spülen::V,,плакна
1140,fegen::V,,измета
1141,kehren::V,,мета
1142,baden::V,,къпя се
1143,sich waschen::V,,мия се
1144,ausziehen::V,,съблека
1145,anziehen::V,,облека
1146,sich anziehen::V,,облека се
1147,kämmen::V,,реша
1148,kämmen::V,,вчеша
1149,schmücken::V,,накича
1150,sagen::V,,кажа
1151,sprechen::V,,говоря
1152,reden::V,,говоря
1153,sich unterhalten::V,,разговарям
1154,fragen::V,,запитам
1155,bitten::V,,моля
1156,erzählen::V,,разкажа
1157,mitteilen::V,,съобщя
1158,nennen::V,,нарека
1159,rufen::V,,викам
1160,rufen::V,,повикам
1161,prahlen::V,,хваля се
1162,übersetzen::V,,преведа
1163,denken::V,,мисля
1164,glauben::V,,вярвам
1165,bemerken::V,,забележа
1166,erkennen::V,,позная
1167,begreifen::V,,схвана
1168,verstehen::V,,разбера
1169,lernen::V,,уча се
1170,wissen::V,,зная
1171,sich erinnern an::V,,спомня си за
1172,vergessen::V,,забравя
1173,messen::V,,меря
1174,zählen::V,,броя
1175,rechnen::V,,сметна
1176,lesen::V,,чета
1177,malen::V,,рисувам
1178,zeichnen::V,,рисувам
1179,schreiben::V,,пиша
1180,besitzen::V,,имам
1181,besitzen::V,,притежавам
1182,kaufen::V,,купя
1183,kaufen::V,,купувам
1184,verkaufen::V,,продам
1185,bezahlen::V,,заплатя
1186,zahlen::V,,платя
1187,beherrschen::V,,владея
1188,ertragen::V,,понеса
