,Concept_ID,ka,sk
737,dumm::A,ბოთე,hlúpy
738,dumm::A,სულელი,hlúpy
739,faul::A,ზანტი,lenivý
740,faul::A,ზარმაცი,lenivý
741,fleißig::A,ბეჯითი,snaživý
742,fleißig::A,ბეჯითი,usilovný
743,fleißig::A,მუყაითი,snaživý
744,fleißig::A,მუყაითი,usilovný
745,geizig::A,ძუნწი,skupý
746,geizig::A,ძუნწი,lakomý
747,klug::A,ჭკვიანი,múdry
748,klug::A,ჭკვიანი,bystrý
749,geschickt::A,მარჯვე,zručný
750,geschickt::A,მარჯვე,šikovný
751,geschickt::A,გაწაფული,zručný
752,geschickt::A,გაწაფული,šikovný
753,lieb::A,სატრფიალო,milý
754,lustig::A,მხიარული,veselý
755,sanft::A,ალერსიანი,nežný
756,sanft::A,გრძნობიერი,nežný
757,hungrig::A,მშიერი,lačný
758,hungrig::A,მშიერი,hladný
759,krank::A,სნეული,chorý
760,krank::A,სნეული,nemocný
761,krank::A,ავადმყოფი,chorý
762,krank::A,ავადმყოფი,nemocný
763,nackt::A,ტიტველი,nahý
764,traurig::A,მწუხარე,smutný
765,traurig::A,სევდიანი,smutný
766,lebendig::A,ცოცხალი,živý
767,gut::A,კარგი,dobrý
768,schlecht::A,უხეირო,zlý
769,richtig::A,ნამდვილი,správny
770,schlimm::A,ცუდი,zlý
771,schlimm::A,ცუდი,nepríjemný
772,wahr::A,სწორი,pravý
773,wahr::A,სწორი,pravdivý
774,wahr::A,ჭეშმარიტი,pravý
775,wahr::A,ჭეშმარიტი,pravdivý
776,alt::A,ძველი,starý
777,neu::A,ახალი,nový
778,ehemalig::A,ყოფილი,bývalý
779,alt[Lebewesen]::A,ბებერი,starý
780,jung::A,ნორჩი,mladý
781,jung::A,ახალგაზრდა,mladý
782,arm::A,ღარიბი,chudobný
783,reich::A,მდიდარი,bohatý
784,bekannt::A,ცნობილი,známy
785,berühmt::A,გამოჩენილი,slávny
786,berühmt::A,გამოჩენილი,povestný
787,fremd::A,უცხო,cudzí
788,fremd::A,გარეშე,cudzí
789,verschieden::A,სხვაგვარი,rôzny
790,verschieden::A,სხვაგვარი,rozličný
791,nah::A,ახლო,blízky
792,fern::A,შორი,ďaleký
793,fern::A,შორეული,ďaleký
794,linker::A,მარცხენა,ľavý
795,rechter::A,მარჯვენა,pravý
796,anderer::A,სხვა,iný
797,anderer::A,სხვა,druhý
798,erster::A,პირველი,prvý
799,zweiter::A,მეორე,druhý
800,dritter::A,მესამე,tretí
801,letzter::A,ბოლო,ostatný
802,letzter::A,ბოლო,posledný
803,letzter::A,უკანასკნელი,ostatný
804,letzter::A,უკანასკნელი,posledný
805,allein::ADV,მარტო,sám
806,auf einmal::ADV,ერთდროულად,zároveň
807,zusammen::ADV,ერთად,spolu
808,zusammen::ADV,ერთად,spoločne
809,lange::ADV,დიდხანს,dlho
810,plötzlich::ADV,მოულოდნელად,náhle
811,sofort::ADV,ახლავე,hneď
812,sofort::ADV,ახლავე,ihneď
813,später::ADV,მოგვიანებით,neskoršie
814,jetzt::ADV,ახლა,teraz
815,heute::ADV,დღეს,dnes
816,morgen::ADV,ხვალ,zajtra
817,bald::ADV,მალე,skoro
818,dann::ADV,მერე,nato
819,dann::ADV,მერე,potom
820,gestern::ADV,გუშინ,včera
821,einst::ADV,ოდესღაც,kedysi
822,einst::ADV,ოდესღაც,niekedy
823,damals::ADV,მაშინ,vtedy
824,danach::ADV,მერმე,potom
825,danach::ADV,მერმე,podľa toho
826,danach::ADV,შემდეგ,potom
827,danach::ADV,შემდეგ,podľa toho
828,vorher::ADV,ადრე,napred
829,vorher::ADV,ადრე,predtým
830,vorher::ADV,წინათ,napred
831,vorher::ADV,წინათ,predtým
832,zuerst::ADV,ჯერ,najprv
833,einmal::ADV,ერთხელ,raz
834,einmal::ADV,ერთხელ,jedenkrát
835,manchmal::ADV,ხან,občas
836,manchmal::ADV,ხან,niekedy
837,manchmal::ADV,ზოგჯერ,občas
838,manchmal::ADV,ზოგჯერ,niekedy
839,oft::ADV,ხშირად,často
840,immer::ADV,მუდამ,vždy
841,immer::ADV,მუდამ,ustavične
842,immer::ADV,ყოველთვის,vždy
843,immer::ADV,ყოველთვის,ustavične
844,niemals::ADV,არასდროს,nikdy
845,hier::ADV,აქ,tu
846,hierhin::ADV,აქეთ,sem
847,hierhin::ADV,აქეთ,tade
848,von hier::ADV,აქედან,odtiaľto
849,dort::ADV,იქ,tam
850,dorthin::ADV,იქით,ta
851,dorthin::ADV,იქით,tam
852,geradeaus::ADV,პირდაპირ,rovno
853,geradeaus::ADV,პირდაპირ,priamo
854,vorwärts::ADV,წინ,napred
855,rückwärts::ADV,უკან,nazad
856,zurück::ADV,უკანვე,späť
857,zurück::ADV,უკანვე,naspäť
858,unten::ADV,დაბლა,dolu
859,unten::ADV,დაბლა,naspodku
860,unten::ADV,ქვევით,dolu
861,unten::ADV,ქვევით,naspodku
862,hinab::ADV,ძირს,dolu
863,oben::ADV,ზემოთ,hore
864,oben::ADV,ზემოთ,navrchu
865,hinauf::ADV,ზევით,hore
866,hinauf::ADV,ზევით,navrch
867,überall::ADV,ყველგან,všade
868,nicht::ADV,არ,nie
869,ein wenig::ADV,ცოტა,trocha
870,kaum::ADV,ძლივს,ledva
871,sehr::ADV,მეტად,veľmi
872,sehr::ADV,ძალიან,veľmi
873,so::ADV,ისე,tak
874,so::ADV,ისე,takto
875,noch::ADV,ჯერ,ešte
876,nur::ADV,მხოლოდ,len
877,schon::ADV,უკვე,už
878,wieder::ADV,ისევ,zasa
879,wieder::ADV,კიდევ,zasa
880,vergebens::ADV,ამაოდ,márne
881,vergebens::ADV,ამაოდ,nadarmo
882,vergebens::ADV,ტყუილად,márne
883,vergebens::ADV,ტყუილად,nadarmo
884,vor::PRP,წინ,pred
885,hinter::PRP,უკან,za
886,hinter::PRP,მიღმა,za
887,unter::PRP,ქვეშ,pod
888,unter::PRP,ქვევით,pod
889,durch::PRP,გავლით,cez
890,neben::PRP,გვერდით,pri
891,neben::PRP,გვერდით,vedľa
892,zwischen::PRP,შუა,medzi
893,zwischen::PRP,შორის,medzi
894,wegen::PRP,გამო,pre
895,wegen::PRP,გამო,kvôli
896,wegen::PRP,შედეგად,pre
897,wegen::PRP,შედეგად,kvôli
898,dies::PRN,ეს,to
899,dies::PRN,ეს,táto
900,das::PRN,ეგ,to
901,alles::PRN,ყველაფერი,všetko
902,ich::PRN,მე,ja
903,du::PRN,შენ,ty
904,er::PRN,ის,on
905,er::PRN,იგი,on
906,wir::PRN,ჩვენ,my
907,ihr::PRN,თქვენ,vy
908,sie::PRN,ისინი,oni
909,was::FPRN,რა,čo
910,wer::FPRN,ვინ,kto
911,wo::FADV,სად,kde
912,wohin::FADV,საით,kam
913,wie::FADV,როგორ,ako
914,warum::FADV,რაზე,prečo
915,warum::FADV,რატომ,prečo
916,wieviel::FNUM,რამდენი,koľko
917,eins::NUM,ერთი,jeden
918,zwei::NUM,ორი,dva
919,drei::NUM,სამი,tri
920,vier::NUM,ოთხი,štyri
921,fünf::NUM,ხუთი,päť
922,sechs::NUM,ექვსი,šesť
923,sieben::NUM,შვიდი,sedem
924,acht::NUM,რვა,osem
925,neun::NUM,ცხრა,deväť
926,zehn::NUM,ათი,desať
927,elf::NUM,თერთმეტი,jedenásť
928,zwölf::NUM,თორმეტი,dvanásť
929,zwanzig::NUM,ოცი,dvadsať
930,dreißig::NUM,ოცდაათი,tridsať
931,vierzig::NUM,ორმოცი,štyridsať
932,fünfzig::NUM,ორმოცდაათი,päťdesiat
933,sechzig::NUM,სამოცი,šesťdesiat
934,siebzig::NUM,სამოცდაათი,sedemdesiat
935,achtzig::NUM,ოთხმოცი,osemdesiat
936,neunzig::NUM,ოთხმოცდაათი,deväťdesiat
937,hundert::NUM,ასი,sto
938,tausend::NUM,ათასი,tisíc
939,und::CNJ,და,i
940,oder::CNJ,ან,alebo
941,stehen::V,დგას,stáť
942,sitzen::V,ზის,sedieť
943,liegen::V,აწევს,ležať
944,hängen::V,კიდია,visieť
945,werden::V,გახდება,stať sa
946,passieren::V,მოხდება,stať sa
947,beginnen::V,იწყება,začať sa
948,enden::V,გათავდება,končiť sa
949,wechseln::V,იცვლება,meniť sa
950,aufgehen[Sonne]::V,ამოდის,vychádzať
951,untergehen[Sonne]::V,ჩადის,zapadnúť
952,scheinen[Sonne]::V,ანათებს,svietiť
953,donnern::V,ქუხს,hrmieť
954,wehen::V,ქრის,viať
955,wehen::V,დაუბერავს,viať
956,strömen::V,იღვრება,prúdiť
957,fließen::V,დის,tiecť
958,fließen::V,მიედინება,tiecť
959,sich drehen::V,ტრიალებს,točiť sa
960,sich drehen::V,ტრიალებს,krútiť sa
961,schwanken::V,ირხევა,kolísať
962,schwanken::V,ირხევა,klátiť sa
963,schwingen::V,ირხევა,kývať sa
964,schwingen::V,ირხევა,chvieť sa
965,fallen::V,დავარდება,padať
966,brennen::V,იწვის,páliť
967,brennen::V,იწვის,horieť
968,rauchen::V,ბოლავს,dymiť sa
969,rauchen::V,აბოლებს,dymiť sa
970,regnen::V,წვიმს,pršať
971,gefrieren::V,იყინება,zamrznút
972,tauen::V,დნება,taviť sa
973,schmelzen::V,დნება,taviť sa
974,trocknen::V,გაშრება,schnúť
975,sieden::V,დუღს,vrieť
976,faulen::V,ლპება,hniť
977,verfaulen::V,ლპება,zhniť
978,reißen::V,დაიხევა,pretrhnúť sa
979,versinken::V,ეფლობა,zapadnúť
980,versinken::V,ეფლობა,potopiť sa
981,versinken::V,ჩაიძირება,zapadnúť
982,versinken::V,ჩაიძირება,potopiť sa
983,vergehen::V,გადის,plynúť
984,erscheinen::V,გამოჩნდება,objaviť sa
985,verschwinden::V,გააქრება,zmiznúť
986,verschwinden::V,დაიკარგება,zmiznúť
987,sinken::V,დაიწევს,klesať
988,abnehmen::V,შემცირდება,ubúdať
989,zunehmen::V,გასუქდება,pribúdať
990,steigen::V,მოიმატებს,stúpať
991,wachsen::V,იზრდება,rásť
992,wachsen::V,მრავლდება,rásť
993,glänzen::V,ბრწყინავს,jagať sa
994,glänzen::V,ბრწყინავს,lesknúť sa
995,funkeln::V,კაშკაშებს,iskriť sa
996,lärmen::V,ხმაურობს,lomoziť
997,läuten::V,დარეკავს,cengať
998,klingeln::V,დარეკავს,zvoniť
999,klirren::V,დააწკარუნებს,rinčať
1000,brausen::V,ბობოქრობს,hučať
1001,rauschen::V,შრიალებს,šumieť
1002,klingen::V,ხმას გამოსცემს,znieť
1003,klingen::V,ხმას გამოსცემს,zvoniť
1004,bellen::V,უყეფს,štekať
1005,bellen::V,უყეფს,brechať
1006,heulen::V,ღმუის,vyť
1007,blasen::V,დაუბერავს,duť
1008,blasen::V,დაუბერავს,fúkať
1009,pfeifen::V,უსტვენს,pískať
1010,pfeifen::V,უსტვენს,hvízdať
1011,schreien::V,ყვირის,kričať
1012,stöhnen::V,კვნესის,stenať
1013,zittern::V,აძაგძაგებს,triasť sa
1014,leben::V,ცოცხლობს,žiť
1015,geboren werden::V,იშვება,narodiť sa
1016,geboren werden::V,იბადება,narodiť sa
1017,atmen::V,სუნთქავს,dýchať
1018,trinken::V,სვამს,piť
1019,trinken::V,დალევს,piť
1020,essen::V,შეჭამს,jesť
1021,schlucken::V,ყლაპავს,zhltnuť
1022,müde werden::V,დაიქანცება,unaviť sa
1023,einschlafen::V,დაიძინებს,usnúť
1024,einschlafen::V,დაიძინებს,zaspať
1025,schlafen::V,სძინავს,spať
1026,aufwachen::V,გაიღვიძებს,zobudiť sa
1027,aufstehen::V,ადგება,vstať
1028,sich erholen::V,დაისვენებს,zotavovať sa
1029,sich erholen::V,დაისვენებს,oddýchovať si
1030,krank werden::V,ავად გახდება,ochorieť
1031,krank sein::V,ავადმყოფობს,chorieť
1032,krank sein::V,ავადმყოფობს,byť chorý
1033,schmerzen::V,სტკივა,bolieť
1034,husten::V,ახველებს,kašľať
1035,genesen::V,მორჩება,uzdraviť sa
1036,sterben::V,კვდება,umrieť
1037,sterben::V,კვდება,zomrieť
1038,umkommen::V,დაიღუპება,zahynúť
1039,sich bewegen::V,იძვრის,pohybovať sa
1040,sich bewegen::V,მოძრაობს,pohybovať sa
1041,sich rühren::V,გაინძრევა,hnúť sa
1042,sich erheben::V,ადგება,zdvihnúť sa
1043,sich setzen::V,დაჯდება,sadnúť si
1044,hinfallen::V,დაეცემა,spadnúť
1045,laufen::V,დადის,bežať
1046,schreiten::V,აბიჯებს,kráčať
1047,spazierengehen::V,დასეირნობს,prechádzať sa
1048,eilen::V,მიიჩქარის,súriť
1049,sich beeilen::V,აჩქარდება,ponáhľať sa
1050,sausen::V,მიქრის,hučať
1051,rennen::V,დარბის,bežať
1052,springen::V,ხტის,skákať
1053,klettern::V,ძვრება,liezť
1054,schaukeln::V,ქანაობს,húpať
1055,schaukeln::V,ქანაობს,hojdať
1056,kriechen::V,დაბობღავს,liezť
1057,kriechen::V,დაბობღავს,plaziť sa
1058,schwimmen::V,ცურავს,plávať
1059,tauchen::V,ჩაიძირება,ponoriť sa
1060,rudern::V,ნიჩაბს უსვამს,veslovať
1061,fahren::V,დადის,ísť
1062,fahren::V,დადის,jazdiť
1063,fahren::V,მგზავრობს,ísť
1064,fahren::V,მგზავრობს,jazdiť
1065,fliegen::V,იფრენს,letieť
1066,fliegen::V,გაფრინდება,letieť
1067,gehen::V,მიდის,ísť
1068,weggehen::V,წამოდის,odísť
1069,weggehen::V,წამოდის,odchádzať
1070,abfahren::V,მიემგზავრება,odcestovať
1071,anhalten::V,ჩერდება,zadržať sa
1072,anhalten::V,ჩერდება,zastaviť sa
1073,hineingehen::V,შედის,vchádzať
1074,eintreten::V,შედის,vojsť
1075,eintreten::V,შედის,vstúpiť
1076,kommen::V,მოდის,prísť
1077,ankommen::V,ჩადის,prísť
1078,ankommen::V,ჩადის,doraziť
1079,zurückkommen::V,დაბრუნდება,vrátiť sa
1080,bleiben::V,დარჩება,ostať
1081,bleiben::V,დარჩება,zostať
1082,warten::V,ელოდება,čakať
1083,erwarten::V,ელის,očakávať
1084,erwarten::V,დაიცდის,očakávať
1085,suchen::V,ეძებს,hľadať
1086,suchen::V,მოძებნის,hľadať
1087,finden::V,მიაგნებს,nájsť
1088,finden::V,გამოძებნის,nájsť
1089,versuchen::V,ცდის,skúsiť
1090,versuchen::V,ცდის,pokúsiť sa
1091,versuchen::V,ცდილობს,skúsiť
1092,versuchen::V,ცდილობს,pokúsiť sa
1093,vorbereiten::V,მოამზადებს,pripraviť
1094,lieben::V,უყვარს,ľúbiť
1095,lieben::V,უყვარს,milovať
1096,mögen::V,ეტრფის,mať rád
1097,lachen::V,იცინის,smiať sa
1098,rühren::V,გულს აუჩუყებს,dojať
1099,weinen::V,ტირის,plakať
1100,schimpfen::V,შეიგინება,nadávať
1101,sich ärgern::V,გაბრაზობს,hnevať sa
1102,sich ärgern::V,გაბრაზობს,zlostiť sa
1103,sich fürchten::V,შიშობს,báť sa
1104,fürchten::V,ფრთხილობს,báť sa
1105,fliehen::V,გაიქცევა,utekať
1106,flüchten::V,გაიქცევა,utiecť
1107,sehen::V,ხედავს,vidieť
1108,anschauen::V,ნახავს,pozrieť sa na
1109,ansehen::V,უყურებს,pozrieť
1110,hören::V,ისმენს,počúvať
1111,zuhören::V,მოისმენს,počúvať
1112,probieren::V,გასინჯავს,ochutnať
1113,riechen::V,ყნოსავს,ňuchať
1114,fühlen::V,გრძნობს,cítiť
1115,fühlen::V,გრძნობს,pociťovať
1116,scheinen::V,ეჩვენება,zdať sa
1117,zu sehen sein::V,მოჩანს,byť vidieť
1118,vernehmen::V,გაიგებს,počuť
1119,frieren::V,იყინება,mrznúť
1120,frieren::V,იყინება,oziabať
1121,tun::V,აკეთებს,robiť
1122,können::V,შეიძლება,môcť
1123,wollen::V,უნდა,chcieť
1124,anfangen::V,დაიწყებს,začať
1125,beenden::V,ამთავრებს,skončiť
1126,aufhören::V,შეწყვეტს,prestať
1127,gelingen::V,მოახერხებს,podariť sa
1128,geraten::V,გამოდის,dariť sa
1129,öffnen::V,გახსნის,otvoriť
1130,schließen::V,ხურავს,zavrieť
1131,schließen::V,დაკეტავს,zavrieť
1132,stellen::V,დადგამს,postaviť
1133,setzen::V,დასვამს,posadiť
1134,legen::V,დადებს,klásť
1135,legen::V,დადებს,položiť
1136,berühren::V,შეახებს,dotykať sa
1137,berühren::V,მიაკარებს,dotykať sa
1138,verbinden::V,შეაერთებს,spojiť
1139,bedecken::V,გადააფარებს,pokryť
1140,aufhängen::V,დაკიდებს,zavesiť
1141,anzünden::V,დაანთებს,zapáliť
1142,anzünden::V,მოუკიდებს,zapáliť
1143,aufheben::V,აიღებს,zdvihnúť
1144,aufheben::V,აიყვანს,zdvihnúť
1145,zurücklassen::V,დატოვებს,zanechať
1146,verlieren::V,დაკარგავს,stratiť
1147,fallen lassen::V,გაუვარდება,pustiť
1148,machen::V,გააკეთებს,robiť
1149,machen::V,გამოიწვევს,robiť
1150,herstellen::V,დაამზადებს,vyrobiť
1151,bauen::V,ააშენებს,stavať
1152,bauen::V,ააშენებს,budovať
1153,reparieren::V,შეაკეთებს,opraviť
1154,reparieren::V,გაარემონტებს,opraviť
1155,verbessern::V,გამოაკეთებს,zlepšiť
1156,verbessern::V,გააუმჯობესებს,zlepšiť
1157,ändern::V,შეცვლის,zmeniť
1158,ändern::V,შეცვლის,preinačiť
1159,graben::V,თხრის,ryť
1160,graben::V,თხრის,kopať
1161,beugen::V,ხრის,ohnúť
1162,biegen::V,გაღუნავს,ohnúť
1163,drehen::V,ატრიალებს,točiť
1164,drehen::V,ატრიალებს,krútiť
1165,wenden::V,მოაბრუნებს,obrátiť
1166,wenden::V,მოაბრუნებს,prevrátiť
1167,umdrehen::V,შეატრიალებს,otočiť
1168,umdrehen::V,შეატრიალებს,obrátiť
1169,heben::V,ასწევს,dvíhať
1170,heben::V,ასწევს,povzniesť
1171,hochheben::V,აიყვანს,zdvihnúť
1172,ergreifen::V,სტაცებს,uchopiť sa
1173,halten::V,უჭირავს,držať
1174,drücken::V,დააწვება,tisnúť
1175,schieben::V,მისწევს,posunovať
1176,kratzen::V,მოფხანს,škrabať
1177,lecken::V,ლოკავს,lízať
1178,beißen::V,უკბენს,kúsať
1179,abreißen::V,გლეჯს,odtrhnúť
1180,abreißen::V,მოწყვეტს,odtrhnúť
1181,abschneiden::V,გაჭრის,odrezať
1182,abschneiden::V,გაჭრის,odkrojiť
1183,binden::V,შეკრავს,zaviazať
1184,binden::V,შეკრავს,priviazať
1185,binden::V,გადააბამს,zaviazať
1186,binden::V,გადააბამს,priviazať
1187,stecken::V,ჩაასობს,strčiť
1188,brechen::V,მოიტეხს,zlomiť
1189,klopfen::V,აკაკუნებს,tĺcť
1190,klopfen::V,აკაკუნებს,klopať
1191,hauen::V,ლეწავს,nabiť
1192,kleben::V,წებავს,lepiť
1193,kleben::V,წებავს,nalepiť
1194,kleben::V,დააწებებს,lepiť
1195,kleben::V,დააწებებს,nalepiť
1196,reiben::V,დაზელს,trieť
1197,streichen::V,უსვამს,namazať
1198,schleifen::V,ლესავს,ostríť
1199,schneiden::V,გაჭრის,rezať
1200,schneiden::V,გაჭრის,strihať
1201,rütteln::V,არხევს,triasť
1202,rütteln::V,არხევს,lomcovať
1203,schütteln::V,არყევს,triasť
1204,schütteln::V,არყევს,potriasť
1205,schütteln::V,ანძრევს,triasť
1206,schütteln::V,ანძრევს,potriasť
1207,schwenken::V,აქნევს,mávať
1208,schütten::V,ღვრის,sypať
1209,schütten::V,დააქცევს,sypať
1210,füllen::V,გაავსებს,plniť
1211,einwickeln::V,შეახვევს,zabaliť
1212,tragen::V,მიიტანს,niesť
1213,schleppen::V,მიათრევს,vliecť
1214,ziehen::V,წევს,ťahať
1215,ziehen::V,ათრევს,ťahať
1216,aufbewahren::V,შეინახავს,uložiť
1217,aufbewahren::V,შეინახავს,uschovať
1218,werfen::V,ისვრის,hodiť
1219,werfen::V,ისვრის,vrhnúť
1220,fangen::V,დაიჭერს,chytať
1221,packen::V,სტაცებს,baliť
1222,packen::V,სტაცებს,chytiť
1223,verstecken::V,მალავს,skryť
1224,verstecken::V,მალავს,schovať
1225,teilen::V,დაყოფს,podeliť
1226,teilen::V,დაყოფს,rozdeliť
1227,schicken::V,გაგზავნის,posielať
1228,bringen::V,მოიტანს,priniesť
1229,hinzufügen::V,დაამატებს,pripojiť
1230,bekommen::V,ამოიღებს,dostať
1231,erhalten::V,იღებს,prijať
1232,nehmen::V,აიღებს,vziať
1233,wählen::V,გადაარჩევს,voliť
1234,auswählen::V,ამოარჩევს,vybrať
1235,auswählen::V,ამოარჩევს,vyvoliť
1236,bewahren::V,ინარჩუნებს,zachovať
1237,behindern::V,აბრკოლებს,zavadzať
1238,behindern::V,აბრკოლებს,byť v ceste
1239,behindern::V,გააძნელებს,zavadzať
1240,behindern::V,გააძნელებს,byť v ceste
1241,verderben::V,გააფუჭებს,skaziť
1242,beschädigen::V,დააზიანებს,ublížiť
1243,beschädigen::V,დააზიანებს,poškodiť
1244,zerbrechen::V,დაამტვრევს,rozbiť
1245,zerbrechen::V,დაამტვრევს,prelomiť
1246,zerreißen::V,გახევს,pretrhnúť
1247,zerstören::V,მოსპობს,zničiť
1248,zerstören::V,დაანგრევს,zničiť
1249,verbrennen::V,დაწვავს,spáliť
1250,geben::V,აძლევს,dať
1251,reichen::V,მიაწოდებს,podať
1252,schenken::V,აჩუქებს,darovať
1253,versprechen::V,აღუთქვამს,sľúbiť
1254,wünschen::V,უსურვებს,želať
1255,loben::V,აქებს,chváliť
1256,loben::V,ამკობს,chváliť
1257,küssen::V,აკოცებს,bozkať
1258,wiegen::V,არხევს,kolísať
1259,zudecken::V,გადახურავს,prikryť
1260,wecken::V,გააღვიძებს,zobudiť
1261,zeigen::V,დაანახვებს,ukázať
1262,führen::V,მიჰყავს,viesť
1263,lehren::V,ასწავლის,učiť
1264,unterrichten::V,ასწავლის,vyučovať
1265,aufziehen::V,აღზრდის,vychovať
1266,leiten::V,აწარმოებს,viesť
1267,leiten::V,ხელმძღვანელობს,viesť
1268,antreiben::V,დააჩქარებს,popudiť
1269,lassen::V,ა--ინებს,dať
1270,einladen::V,მოიპატიჟებს,pozvať
1271,einladen::V,მოიპატიჟებს,povolať
1272,vereinigen::V,შეაერთებს,spojiť
1273,vereinigen::V,შეაერთებს,zjednotiť
1274,besuchen::V,სანახავად მიდის,navštíviť
1275,treffen::V,შეხვდება,stretnúť
1276,sich versammeln::V,შეიკრიბება,zhromaždiť sa
1277,spielen::V,ეთამაშება,hrať
1278,singen::V,მღერის,spievať
1279,tanzen::V,ცეკვავს,tancovať
1280,sich trennen::V,მოშორდება,rozísť sa
1281,verlassen::V,მიატოვებს,opustiť
1282,retten::V,იხსნის,zachrániť
1283,retten::V,გადაარჩენს,zachrániť
1284,bewachen::V,დარაჯობს,strážiť
1285,bewachen::V,უთვალთვალებს,strážiť
1286,schützen::V,დაიფარავს,chrániť
1287,verteidigen::V,დაიცავს,brániť
1288,sich schlagen::V,იჩხუბებს,biť sa
1289,schießen::V,ისვრის,streliť
1290,schießen::V,ისვრის,strieľať
1291,siegen::V,გაიმარჯვებს,zvíťaziť
1292,ärgern::V,აჯავრებს,hnevať
1293,ärgern::V,აჯავრებს,zlostiť
1294,schlagen::V,ცემს,biť
1295,schlagen::V,ცემს,udrieť
1296,treten::V,პანღურს ამოჰკრავს,kopnúť
1297,stechen::V,სჩხვლეტს,bodnúť
1298,stechen::V,სჩხვლეტს,pichnúť
1299,stoßen::V,დაეჯახება,udrieť
1300,stehlen::V,ქურდობს,kradnúť
1301,stehlen::V,მოიპარავს,kradnúť
1302,stören::V,შეაწუხებს,vyrušiť
1303,belästigen::V,მობეზრდება,obťažovať
1304,verbergen::V,დამალავს,skryť
1305,täuschen::V,შეცდებს,sklamať
1306,betrügen::V,მოატყუებს,klamať
1307,betrügen::V,მოატყუებს,podvádzať
1308,töten::V,მოკლავს,zabiť
1309,töten::V,მოკლავს,usmrtiť
1310,wohnen::V,ცხოვრობს,bývať
1311,wohnen::V,ბინადრობს,bývať
1312,arbeiten::V,მუშაობს,pracovať
1313,sammeln::V,შეკრებს,zbierať
1314,pflücken::V,კრეფს,trhať
1315,pflücken::V,კრეფს,oberať
1316,jagen::V,ნადირობს,poľovať
1317,fischen::V,თევზაობს,loviť ryby
1318,fischen::V,თევზაობს,chytať ryby
1319,fassen::V,დააჭერს,uloviť
1320,hüten::V,მწყემსავს,pásť
1321,treiben::V,მიერეკება,hnať
1322,anbinden::V,მიაბამს,priviazať
1323,füttern::V,აჭმევს,kŕmiť
1324,melken::V,წველის,dojiť
1325,hacken::V,კეპავს,seknúť
1326,gießen::V,რწყავს,polievať
1327,reifen::V,მწიფდება,dozrieť
1328,zubereiten::V,მოამზადებს,pripraviť
1329,kochen::V,მოხარშავს,variť
1330,backen::V,გამოაცხობს,piecť
1331,backen::V,გამოაცხობს,smažiť
1332,braten::V,შეწვავს,piecť
1333,braten::V,შეწვავს,pražiť
1334,umrühren::V,შეურევს,pomiešať
1335,umrühren::V,გათქვეფს,pomiešať
1336,stricken::V,ქსოვს,pliesť
1337,nähen::V,გაკერავს,šiť
1338,färben::V,შეღებავს,zafarbiť
1339,reinigen::V,გაწმენდს,čistiť
1340,reinigen::V,გასუფთავებს,čistiť
1341,waschen::V,გარეცხავს,myť
1342,abwischen::V,წაშლის,utrieť
1343,spülen::V,გაავლებს,vyplachovať
1344,fegen::V,დაბლანდავს,zametať
1345,kehren::V,დაგვის,zametať
1346,baden::V,ბანაობს,kúpať sa
1347,sich waschen::V,იბანება,umývať sa
1348,ausziehen::V,გაიხდის,zobliecť
1349,anziehen::V,ჩაიცვამს,obliecť
1350,sich anziehen::V,ჩაიცვამს,obliecť sa
1351,kämmen::V,დავარცხნის,česať
1352,schmücken::V,მორთავს,ozdobiť
1353,sagen::V,იტყვის,povedať
1354,sprechen::V,ლაპარაკობს,hovoriť
1355,reden::V,საუბრობს,rozprávať
1356,sich unterhalten::V,ბაასობს,rozprávať sa
1357,sich unterhalten::V,მუსაიფობს,rozprávať sa
1358,fragen::V,ჰკითხავს,spýtať sa
1359,bitten::V,სთხოვს,prosiť
1360,erzählen::V,მოუთხრობს,rozprávať
1361,mitteilen::V,აუწყებს,oznámiť
1362,mitteilen::V,აცნობებს,oznámiť
1363,nennen::V,უწოდებს,nazvať
1364,nennen::V,უწოდებს,menovať
1365,rufen::V,დაუძახებს,volať
1366,rufen::V,დაუძახებს,zavolať
1367,prahlen::V,ტრაბახობს,vystatovať sa
1368,übersetzen::V,გადათარგმნის,preložiť
1369,denken::V,ფიქრობს,myslieť
1370,denken::V,აზროვნებს,myslieť
1371,glauben::V,სჯერა,veriť
1372,bemerken::V,შენიშვნავს,podotknuť
1373,bemerken::V,შენიშვნავს,spozorovať
1374,erkennen::V,გამოიცნობს,poznať
1375,begreifen::V,გაიგებს,pochopiť
1376,begreifen::V,გაიგებს,porozumieť
1377,verstehen::V,გაიგონებს,rozumieť
1378,lernen::V,ისწავლის,učiť sa
1379,wissen::V,ეცოდინება,vedieť
1380,sich erinnern an::V,მოიგონებს,pamätať si na
1381,sich erinnern an::V,გაიხსენებს,pamätať si na
1382,vergessen::V,ივიწყებს,zabudnuť
1383,messen::V,ზომავს,merať
1384,zählen::V,ითვლის,počítať
1385,rechnen::V,გაიანგარიშებს,rátať
1386,rechnen::V,გაიანგარიშებს,počítať
1387,lesen::V,კითხულობს,čítať
1388,malen::V,ხატავს,maľovať
1389,zeichnen::V,ხაზავს,kresliť
1390,schreiben::V,დაწერს,písať
1391,besitzen::V,ექნება,mať
1392,besitzen::V,ექნება,vlastniť
1393,kaufen::V,ყიდულობს,kúpiť
