,Concept_ID,el,eu
736,süß::A,γλυκός,goxo
737,bitter::A,πικρός,karmin
738,bitter::A,πικρός,garratz
739,sauer::A,ξινός,mingots
740,hell::A,φωτεινός,argi
741,dunkel::A,σκοτεινός,ilun
742,schwarz::A,μαύρος,beltz
743,schwarz::A,μελανός,beltz
744,weiß::A,άσπρος,zuri
745,rot::A,κόκκινος,gorri
746,gelb::A,κίτρινος,hori
747,blau::A,μπλε,urdin
748,blau::A,γαλανός,urdin
749,grün::A,πράσινος,berde
750,grün::A,πράσινος,musker
751,grau::A,γκρίζος,urdin
752,grau::A,γκρίζος,urdinabar
753,bunt::A,ποικιλόχρωπος,koloretsu
754,billig::A,φτηνός,merke
755,teuer::A,ακριβός,garesti
756,wertvoll::A,πολύτιμος,baliotsu
757,blind::A,τυφλός,itsu
758,taub::A,κουφός,gor
759,kräftig::A,δυνατός,kementsu
760,stark::A,γερός,bizkor
761,stark::A,γερός,indartsu
762,schwach::A,αδύνατος,ahul
763,schwach::A,αδύνατος,indargabe
764,fett::A,παχύς,gizen
765,schlank::A,λεπτός,lerden
766,schlank::A,λυγερός,lerden
767,hübsch::A,όμορφος,polit
768,hübsch::A,χαριτωμένος,polit
769,böse::A,κακός,tzar
770,böse::A,κακός,gaizto
771,dumm::A,κουτός,lelo
772,dumm::A,κουτός,pello
773,dumm::A,ανόητος,lelo
774,dumm::A,ανόητος,pello
775,faul::A,τεμπέλης,nagi
776,faul::A,τεμπέλης,alfer
777,fleißig::A,εργατικός,maratz
778,fleißig::A,εργατικός,lanzale
779,geizig::A,τσιγγούνης,zeken
780,geizig::A,τσιγγούνης,zikoitz
781,klug::A,έξυπνος,zuhur
782,geschickt::A,επιδέξιος,trebe
783,geschickt::A,επιδέξιος,antzetsu
784,lieb::A,φίλος,maite
785,lieb::A,φίλος,laztan
786,lieb::A,αγαπητός,maite
787,lieb::A,αγαπητός,laztan
788,lustig::A,εύθυμος,alaitsu
789,lustig::A,χαρούμενος,alaitsu
790,sanft::A,ήπιος,eme
791,sanft::A,ήπιος,ezti
792,hungrig::A,πεινασμένος,gose
793,krank::A,άρρωστος,eri
794,krank::A,άρρωστος,gaixo
795,nackt::A,γυμνός,biluzi
796,traurig::A,λυπημένος,itun
797,traurig::A,λυπημένος,betilun
798,lebendig::A,ζωντανός,bizirik
799,gut::A,καλός,on
800,schlecht::A,κακός,txar
801,richtig::A,σωστός,zuzen
802,schlimm::A,άσχημος,larri
803,wahr::A,αληθής,egiazko
804,wahr::A,αληθινός,egiazko
805,alt::A,παλιός,zahar
806,neu::A,νέος,berri
807,neu::A,καινούργιος,berri
808,ehemalig::A,παλιός,lehengo
809,alt[Lebewesen]::A,γέρος,adindun
810,jung::A,νέος,gazte
811,arm::A,φτωχός,txiro
812,arm::A,φτωχός,behartsu
813,reich::A,πλούσιος,dirudun
814,bekannt::A,γνωστός,ezagun
815,berühmt::A,περίφημος,entzun
816,berühmt::A,περίφημος,ospetsu
817,berühmt::A,ξακουσμένος,entzun
818,berühmt::A,ξακουσμένος,ospetsu
819,fremd::A,ξένος,arrotz
820,verschieden::A,διαφορετικός,ezberdin
821,verschieden::A,διαφορετικός,desberdin
822,nah::A,κοντινός,hurre
823,nah::A,κοντινός,hurbil
824,fern::A,μακριά,urrun
825,linker::A,αριστερός,ezker
826,rechter::A,δεξιός,eskuin
827,anderer::A,άλλος,beste
828,erster::A,πρώτος,lehen
829,erster::A,πρώτος,aurren
830,zweiter::A,δεύτερος,bigarren
831,dritter::A,τρίτος,hirugarren
832,letzter::A,τελευταίος,azken
833,letzter::A,τελευταίος,hondar
834,allein::ADV,μόνος,bakarrik
835,auf einmal::ADV,εφάπαξ,batera
836,zusammen::ADV,μαζί,elkarrekin
837,lange::ADV,πολύν καιρό,luzaro
838,plötzlich::ADV,έξαφνα,bat-batean
839,sofort::ADV,αμέσως,berehala
840,später::ADV,αργότερα,gero
841,jetzt::ADV,τώρα,orain
842,heute::ADV,σήμερα,gaur
843,morgen::ADV,αύριο,bihar
844,bald::ADV,σε λίγο,aurki
845,bald::ADV,σε λίγο,laster
846,bald::ADV,εντός ολίγου,aurki
847,bald::ADV,εντός ολίγου,laster
848,dann::ADV,ύστερα,ondoren
849,gestern::ADV,χτες,atzo
850,einst::ADV,ποτέ,antzina
851,einst::ADV,άλλοτε,antzina
852,damals::ADV,τότε,orduan
853,danach::ADV,μετά,gerora
854,danach::ADV,μετά,ondoren
855,danach::ADV,ύστερα,gerora
856,danach::ADV,ύστερα,ondoren
857,vorher::ADV,πριν,lehenago
858,vorher::ADV,προηγουμένως,lehenago
859,zuerst::ADV,πρώτα,aurrena
860,zuerst::ADV,πρώτα,lehenbizi
861,einmal::ADV,μία φορά,behin
862,einmal::ADV,μία φορά,aldi bat
863,manchmal::ADV,κάποτε,batzuetan
864,manchmal::ADV,κάποτε,zenbaitetan
865,oft::ADV,συχνά,maiz
866,oft::ADV,συχνά,askotan
867,oft::ADV,πολλές φορές,maiz
868,oft::ADV,πολλές φορές,askotan
869,immer::ADV,πάντα,beti
870,immer::ADV,πάντοτε,beti
871,niemals::ADV,ποτέ,inoiz ez
872,niemals::ADV,ποτέ,sekula ez
873,hier::ADV,εδώ,hemen
874,hierhin::ADV,εδώ,hona
875,von hier::ADV,από δω,hemendik
876,von hier::ADV,από δω,honetatik
877,dort::ADV,εκεί,han
878,dorthin::ADV,προς τα κει,hara
879,geradeaus::ADV,κατευθείαν,artez
880,vorwärts::ADV,εμπρός,aurrera
881,rückwärts::ADV,πίσω,atzera
882,rückwärts::ADV,πίσω,atzerantz
883,zurück::ADV,πίσω,atzera
884,unten::ADV,κάτω,behean
885,hinab::ADV,προς τα κάτω,behera
886,hinab::ADV,προς τα κάτω,beherantz
887,oben::ADV,πάνω,goian
888,oben::ADV,επάνω,goian
889,hinauf::ADV,προς τα πάνω,gora
890,hinauf::ADV,προς τα πάνω,gorantz
891,überall::ADV,παντού,edonon
892,nicht::ADV,δεν,ez
893,ein wenig::ADV,λιγάκι,apur bat
894,ein wenig::ADV,λιγάκι,pixka bat
895,kaum::ADV,μόλις,ozta
896,kaum::ADV,μόλις,nekez
897,sehr::ADV,πολύ,oso
898,so::ADV,έτσι,hala
899,so::ADV,έτσι,honela
900,noch::ADV,ακόμα,oraindik
901,nur::ADV,μόνο,bakarrik
902,schon::ADV,ήδη,ja
903,schon::ADV,ήδη,jada
904,schon::ADV,κιόλας,ja
905,schon::ADV,κιόλας,jada
906,wieder::ADV,ξανά,berriro
907,vergebens::ADV,μάταια,alferrik
908,vor::PRP,μπροστά σε,aurrean
909,vor::PRP,μπροστά από,aurrean
910,hinter::PRP,πίσω από ,ostean
911,hinter::PRP,πίσω από ,gibelean
912,unter::PRP,υπό,pean
913,unter::PRP,υπό,azpian
914,unter::PRP,κάτω από,pean
915,unter::PRP,κάτω από,azpian
916,durch::PRP,διά,zehar
917,durch::PRP,διά μέσου,zehar
918,neben::PRP,δίπλα σε,ondoan
919,neben::PRP,δίπλα σε,aldamenean
920,zwischen::PRP,μεταξύ,artean
921,zwischen::PRP,ανάμεσα σε,artean
922,wegen::PRP,για,-gatik
923,wegen::PRP,λόγω,-gatik
924,dies::PRN,αυτό,hau
925,das::PRN,το,hura
926,alles::PRN,όλα,dena
927,ich::PRN,εγώ,ni
928,du::PRN,σύ,zu
929,du::PRN,εσύ,zu
930,er::PRN,αυτός,bera
931,wir::PRN,εμείς,gu
932,ihr::PRN,εσείς,zuek
933,sie::PRN,αυτοί,berak
934,was::FPRN,τι,zer
935,wer::FPRN,ποιος,nor
936,wo::FADV,πού,non
937,wohin::FADV,πού,nora
938,wohin::FADV,για πού,nora
939,wie::FADV,πώς,nola
940,wie::FADV,πώς,zelan
941,warum::FADV,γιατί,zeren
942,warum::FADV,γιατί,zergatik
943,wieviel::FNUM,πόσος,zenbat
944,eins::NUM,ένα,bat
945,zwei::NUM,δύο,bi
946,zwei::NUM,δύο,biga
947,drei::NUM,τρία,hiru
948,drei::NUM,τρεις,hiru
949,vier::NUM,τέσσερα,lau
950,vier::NUM,τέσσερις,lau
951,fünf::NUM,πέντε,bost
952,sechs::NUM,έξι,sei
953,sieben::NUM,εφτά,zazpi
954,acht::NUM,οχτώ,zortzi
955,neun::NUM,εννιά,bederatzi
956,zehn::NUM,δέκα,hamar
957,elf::NUM,έντεκα,hamaika
958,zwölf::NUM,δώδεκα,hamabi
959,zwanzig::NUM,είκοσι,hogei
960,dreißig::NUM,τριάντα,hogeita hamar
961,vierzig::NUM,σαράντα,berrogei
962,fünfzig::NUM,πενήντα,berrogeita hamar
963,sechzig::NUM,εξήντα,hirurogei
964,siebzig::NUM,εβδομήντα,hirurogeita hamar
965,achtzig::NUM,ογδόντα,laurogei
966,neunzig::NUM,ενενήντα,laurogeita hamar
967,hundert::NUM,εκατό,ehun
968,tausend::NUM,χίλιοι,mila
969,und::CNJ,και,eta
970,oder::CNJ,ή,edo
971,stehen::V,στέκομαι,zutik egon
972,stehen::V,είμαι όρθιος,zutik egon
973,sitzen::V,κάθομαι,eserita egon
974,liegen::V,είμαι ξαπλωμένος,etzan
975,hängen::V,κρέμομαι,eskegita egon
976,hängen::V,κρέμομαι,zintzilik egon
977,werden::V,γίνομαι,bihurtu
978,werden::V,γίνομαι,bilakatu
979,passieren::V,συμβαίνω,pasatu
980,passieren::V,συμβαίνω,gertatu
981,beginnen::V,αρχίζω,hasi
982,enden::V,τελειώνω,bukatu
983,wechseln::V,αλλάζω,aldatu
984,aufgehen[Sonne]::V,βγαίνω,ilki
985,aufgehen[Sonne]::V,βγαίνω,sortu
986,aufgehen[Sonne]::V,ανατέλλω,ilki
987,aufgehen[Sonne]::V,ανατέλλω,sortu
988,untergehen[Sonne]::V,δύω,sartu
989,untergehen[Sonne]::V,βασιλεύω,sartu
990,scheinen[Sonne]::V,λάμπω,eguzkia egon
991,donnern::V,βροντώ,trumoia jo
992,wehen::V,φυσώ,haizea ibili
993,strömen::V,ρέω,zorrotadaka isuri
994,strömen::V,τρέχω,zorrotadaka isuri
995,fließen::V,ρέω,isuri
996,sich drehen::V,γυρίζω,biratu
997,sich drehen::V,στρέφομαι,biratu
998,schwanken::V,ταλαντεύομαι,zabuka ibili
999,schwingen::V,αιωρούμαι,kulunkatu
1000,schwingen::V,ταλαντεύομαι,kulunkatu
1001,fallen::V,πέφτω,erori
1002,brennen::V,καίω,sutan egon
1003,rauchen::V,καπνίζω,kea bota
1004,regnen::V,βρέχω,euria ari izan
1005,gefrieren::V,παγώνω,izoztu
1006,gefrieren::V,παγώνω,hormatu
1007,tauen::V,λειώνω,gesaldu
1008,schmelzen::V,λειώνω,urtu
1009,trocknen::V,στεγνώνω,idortu
1010,trocknen::V,στεγνώνω,lehortu
1011,sieden::V,βράζω,irakin
1012,faulen::V,σαπίζω,hirotu
1013,faulen::V,σαπίζω,usteldu
1014,verfaulen::V,σαπίζω,hirotu
1015,verfaulen::V,σαπίζω,usteldu
1016,reißen::V,σχίζω,eten
1017,reißen::V,σχίζω,tarrat egin
1018,versinken::V,βουλιάζω,urperatu
1019,versinken::V,βυθίζομαι,urperatu
1020,vergehen::V,περνώ,iragan
1021,erscheinen::V,εμφανίζομαι,agertu
1022,verschwinden::V,χάνομαι,desagertu
1023,verschwinden::V,εξαφανίζομαι,desagertu
1024,sinken::V,κατεβαίνω,beheititu
1025,abnehmen::V,μειώνομαι ,gutxitu
1026,abnehmen::V,μειώνομαι ,beheratu
1027,zunehmen::V,αυξάνω,gora egin
1028,zunehmen::V,μεγαλώνω,gora egin
1029,steigen::V,ανεβαίνω,igo
1030,wachsen::V,μεγαλώνω,hazi
1031,glänzen::V,γυαλίζω,distiratu
1032,funkeln::V,αστράφτω,izarniatu
1033,funkeln::V,σπιθοβολώ,izarniatu
1034,lärmen::V,θορυβώ,zarata atera
1035,läuten::V,χτυπώ ,jo
1036,läuten::V,χτυπώ ,hots egin
1037,klingeln::V,κουδουνίζω,txirrina jo
1038,klirren::V,κουδουνίζω,tintin egin
1039,brausen::V,βουΐζω,marru egin
1040,rauschen::V,βουΐζω,fir-fir egin
1041,klingen::V,ηχώ,soinu egin
1042,bellen::V,γαυγίζω,zaunkatu
1043,heulen::V,ουρλιάζω,ulu egin
1044,heulen::V,ουρλιάζω,uhuri egin
1045,blasen::V,φυσώ,ufa egin
1046,blasen::V,φυσώ,putz egin
1047,pfeifen::V,σφυρίζω,txistu egin
1048,schreien::V,κραυγάζω,oihu egin
1049,schreien::V,κραυγάζω,garrasi egin
1050,stöhnen::V,βογγώ,intziri egin
1051,zittern::V,τρέμω,ikara egin
1052,zittern::V,τρέμω,dar-dar egin
1053,leben::V,ζω,bizi izan
1054,geboren werden::V,γεννιέμαι,jaio
1055,atmen::V,αναπνέω,hats egin
1056,atmen::V,αναπνέω,arnasa egin
1057,trinken::V,πίνω,edan
1058,essen::V,τρώω,jan
1059,schlucken::V,καταπίνω,irentsi
1060,müde werden::V,κουράζομαι,unatu
1061,müde werden::V,κουράζομαι,nekatu
1062,einschlafen::V,αποκοιμιέμαι,lokartu
1063,schlafen::V,κοιμάμαι,lo egin
1064,aufwachen::V,ξυπνώ,esnatu
1065,aufwachen::V,ξυπνώ,atzarri
1066,aufstehen::V,σηκώνομαι,jaiki
1067,sich erholen::V,ξεκουράζομαι,atseden egin
1068,krank werden::V,αρρωσταίνω,gaixotu
1069,krank sein::V,ασθενώ,eri izan
1070,krank sein::V,ασθενώ,gaixo izan
1071,schmerzen::V,πονώ,min egin
1072,husten::V,βήχω,eztul egin
1073,genesen::V,θεραπεύομαι,osatu
1074,sterben::V,πεθαίνω,hil
1075,sterben::V,πεθαίνω,zendu
1076,umkommen::V,πεθαίνω,istripuz hil
1077,sich bewegen::V,κουνιέμαι,higitu
1078,sich rühren::V,σαλεύω,zirkin egin
1079,sich erheben::V,επαναστατώ,zutitu
1080,sich erheben::V,επαναστατώ,altxatu
1081,sich setzen::V,κάθομαι,eseri
1082,sich setzen::V,κάθομαι,jesarri
1083,hinfallen::V,πέφτω κάτω,erori
1084,laufen::V,τρέχω,ibili
1085,schreiten::V,βαδίζω,oinkatu
1086,spazierengehen::V,κάνω βόλτα,paseatu
1087,spazierengehen::V,κάνω βόλτα,ostera bat egin
1088,spazierengehen::V,πηγαίνω περίπατο,paseatu
1089,spazierengehen::V,πηγαίνω περίπατο,ostera bat egin
1090,eilen::V,σπεύδω,lasterkatu
1091,sich beeilen::V,βιάζομαι,lehiatu
1092,sausen::V,τρέχω γρήγορα,ziztu bizian joan
1093,rennen::V,τρέχω,lasterka egin
1094,springen::V,πηδώ,jauzi egin
1095,klettern::V,σκαρφαλώνω,igo
1096,schaukeln::V,κουνιέμαι,zabu egin
1097,schaukeln::V,κουνιέμαι,zanbulu egin
1098,kriechen::V,έρπω,narras egin
1099,kriechen::V,σέρνομαι,narras egin
1100,schwimmen::V,κολυμπώ,igerikatu
1101,schwimmen::V,κολυμπώ,igeri egin
1102,tauchen::V,βουτώ,murgildu
1103,tauchen::V,βουτώ,pulunpatu
1104,rudern::V,κωπηλατώ,bogatu
1105,rudern::V,κωπηλατώ,arraun egin
1106,fahren::V,πηγαίνω,joan
1107,fliegen::V,πετώ,hegaldatu
1108,fliegen::V,πετώ,hegan egin
1109,gehen::V,βαδίζω,joan
1110,gehen::V,πηγαίνω,joan
1111,weggehen::V,φεύγω,alde egin
1112,abfahren::V,ξεκινώ,abiatu
1113,abfahren::V,αναχωρώ,abiatu
1114,anhalten::V,σταματώ,geratu
1115,anhalten::V,σταματώ,gelditu
1116,hineingehen::V,μπαίνω,sartu
1117,eintreten::V,μπαίνω,sartu
1118,eintreten::V,εισέρχομαι,sartu
1119,kommen::V,έρχομαι,etorri
1120,ankommen::V,φτάνω,heldu
1121,ankommen::V,φτάνω,iritsi
1122,zurückkommen::V,επιστρέφω,itzuli
1123,bleiben::V,μένω,gelditu
1124,warten::V,περιμένω,itxaron
1125,warten::V,περιμένω,zain egon
1126,erwarten::V,αναμένω,iguriki
1127,erwarten::V,περιμένω,iguriki
1128,suchen::V,ψάχνω,bilatu
1129,finden::V,βρίσκω,idoro
1130,finden::V,βρίσκω,aurkitu
1131,versuchen::V,προσπαθώ,saiatu
1132,versuchen::V,προσπαθώ,ahalegindu
1133,vorbereiten::V,προετοιμάζω,gertatu
1134,lieben::V,αγαπώ,maitatu
1135,lieben::V,αγαπώ,maite izan
1136,mögen::V,μου αρέσει,laket izan
1137,mögen::V,μου αρέσει,atsegin izan
1138,lachen::V,γελώ,irri egin
1139,lachen::V,γελώ,barre egin
1140,rühren::V,συγκινώ,hunkitu
1141,weinen::V,κλαίω,negar egin
1142,schimpfen::V,βρίζω,erneguka ari izan
1143,sich ärgern::V,θυμώνω,ernegatu
1144,sich ärgern::V,θυμώνω,haserretu
1145,sich fürchten::V,φοβάμαι,beldur izan
1146,fürchten::V,φοβάμαι,beldur izan
1147,fliehen::V,φεύγω,ihes egin
1148,flüchten::V,δραπετεύω,ihes egin
1149,sehen::V,βλέπω,ikusi
1150,anschauen::V,κοιτάζω,begietsi
1151,ansehen::V,βλέπω,begiratu
1152,hören::V,ακούω,aditu
1153,zuhören::V,ακούω,entzun
1154,probieren::V,δοκιμάζω,dastatu
1155,riechen::V,μυρίζω,usnatu
1156,riechen::V,μυρίζω,usaindu
1157,riechen::V,οσφραίνομαι,usnatu
1158,riechen::V,οσφραίνομαι,usaindu
1159,fühlen::V,αισθάνομαι,sentitu
1160,scheinen::V,φαίνομαι,iruditu
1161,scheinen::V,φαίνομαι,begitandu
1162,zu sehen sein::V,φαίνομαι,azaldu
1163,vernehmen::V,ακούω,aditu
1164,vernehmen::V,μαθαίνω,aditu
1165,frieren::V,κρυώνω,hotz izan
1166,tun::V,κάνω,egin
1167,können::V,ξέρω,ahal izan
1168,können::V,μπορώ,ahal izan
1169,wollen::V,θέλω,nahi izan
1170,anfangen::V,αρχίζω,hasi
1171,beenden::V,τελειώνω,bukatu
1172,aufhören::V,παύω,utzi
1173,gelingen::V,πετυχαίνω,lortu
1174,geraten::V,γίνομαι,heldu
1175,öffnen::V,ανοίγω,ireki
1176,öffnen::V,ανοίγω,zabaldu
1177,schließen::V,κλείνω,itxi
1178,stellen::V,θέτω,ipini
1179,setzen::V,θέτω,jesarri
1180,legen::V,θέτω,jarri
1181,berühren::V,εγγίζω,ukitu
1182,verbinden::V,συνδέω,uztartu
1183,bedecken::V,σκεπάζω,estali
1184,aufhängen::V,κρεμώ,eseki
1185,aufhängen::V,κρεμώ,eskegi
1186,anzünden::V,ανάβω,piztu
1187,aufheben::V,σηκώνω,jaso
1188,zurücklassen::V,εγκαταλείπω,atzean utzi
1189,verlieren::V,χάνω,galdu
1190,fallen lassen::V,αφήνω να πέσει,erortzen utzi
1191,machen::V,κάνω,egin
1192,machen::V,φτιάχνω,egin
1193,herstellen::V,κατασκευάζω,ekoiztu
1194,bauen::V,χτίζω,eraiki
1195,bauen::V,οικοδομώ,eraiki
1196,reparieren::V,επισκευάζω,konpondu
1197,reparieren::V,επιδιορθώνω,konpondu
1198,verbessern::V,βελτιώνω,hobetu
1199,verbessern::V,καλυτερεύω,hobetu
1200,ändern::V,αλλάζω,mudatu
1201,graben::V,σκάβω,aitzurtu
1202,beugen::V,λυγίζω,makurtu
1203,biegen::V,κάμπτω,malgutu
1204,biegen::V,κάμπτω,makolatu
1205,drehen::V,στρέφω,jiratu
1206,wenden::V,γυρίζω,bihurtu
1207,umdrehen::V,γυρίζω,biratu
1208,umdrehen::V,γυρίζω,alderantzikatu
1209,heben::V,υψώνω,jaso
1210,heben::V,υψώνω,goratu
1211,heben::V,σηκώνω,jaso
1212,heben::V,σηκώνω,goratu
1213,hochheben::V,υψώνω,goratu
1214,hochheben::V,υψώνω,altxatu
1215,hochheben::V,σηκώνω,goratu
1216,hochheben::V,σηκώνω,altxatu
1217,ergreifen::V,πιάνω,oratu
1218,ergreifen::V,αρπάζω,oratu
1219,halten::V,βαστώ,eutsi
1220,drücken::V,πιέζω,sakatu
1221,schieben::V,σπρώχνω,bultzatu
1222,kratzen::V,γρατσουνίζω,hatz egin
1223,kratzen::V,γρατσουνίζω,hazka egin
1224,lecken::V,γλείφω,miaztu
1225,lecken::V,γλείφω,lamikatu
1226,beißen::V,δαγκάνω,hozka egin
1227,beißen::V,δαγκάνω,ausiki egin
1228,abreißen::V,κόβω,kendu
1229,abreißen::V,σχίζω,kendu
1230,abschneiden::V,αποκόπτω,moztu
1231,abschneiden::V,αποκόπτω,pikatu
1232,binden::V,δένω,lotu
1233,binden::V,δένω,estekatu
1234,stecken::V,χώνω,sartu
1235,brechen::V,σπάζω,apurtu
1236,klopfen::V,χτυπώ,jo
1237,klopfen::V,τινάζω,jo
1238,hauen::V,χτυπώ,jo
1239,kleben::V,κολλώ,itsatsi
1240,reiben::V,τρίβω,igurtzi
1241,streichen::V,αλείφω,igurtzi
1242,schleifen::V,ακονίζω,zorroztu
1243,schneiden::V,κόβω,moztu
1244,rütteln::V,σείω,astindu
1245,rütteln::V,σείω,inarrosi
1246,rütteln::V,τινάζω,astindu
1247,rütteln::V,τινάζω,inarrosi
1248,schütteln::V,σείω,astindu
1249,schütteln::V,σείω,inarrosi
1250,schütteln::V,κουνώ,astindu
1251,schütteln::V,κουνώ,inarrosi
1252,schwenken::V,κουνώ,zabukatu
1253,schütten::V,χύνω,isuri
1254,füllen::V,γεμίζω,bete
1255,einwickeln::V,τυλίγω,bildu
1256,tragen::V,φέρνω,eroan
1257,tragen::V,φέρνω,eraman
1258,schleppen::V,κουβαλώ,narrastu
1259,schleppen::V,κουβαλώ,herrestatu
1260,ziehen::V,τραβώ,tira egin
1261,aufbewahren::V,φυλάω,gorde
1262,werfen::V,ρίχνω,jaurti
1263,werfen::V,ρίχνω,aurtiki
1264,fangen::V,πιάνω,atzeman
1265,packen::V,τσακώνω,heldu
1266,verstecken::V,κρύβω,ostendu
1267,verstecken::V,κρύβω,ezkutatu
1268,teilen::V,μερίζω,zatitu
1269,schicken::V,στέλνω,bidali
1270,bringen::V,φέρνω,ekarri
1271,hinzufügen::V,προσθέτω,eratxiki
1272,hinzufügen::V,προσθέτω,gaineratu
1273,bekommen::V,προσκομίζω,jaso
1274,erhalten::V,παίρνω,jaso
1275,erhalten::V,λαμβάνω,jaso
1276,nehmen::V,πιάνω,hartu
1277,nehmen::V,παίρνω,hartu
1278,wählen::V,εκλέγω,hautatu
1279,wählen::V,εκλέγω,aukeratu
1280,auswählen::V,διαλέγω,hautatu
1281,auswählen::V,διαλέγω,aukeratu
1282,bewahren::V,διατηρώ,begiratu
1283,behindern::V,εμποδίζω,oztopatu
1284,verderben::V,χαλώ,hondatu
1285,beschädigen::V,ζημιώνω,akastu
1286,zerbrechen::V,σπάζω,apurtu
1287,zerreißen::V,σχίζω,zarratatu
1288,zerstören::V,καταστρέφω,suntsitu
1289,verbrennen::V,καίω,erre
1290,verbrennen::V,καίω,kiskali
1291,geben::V,δίνω,eman
1292,reichen::V,δίνω,luzatu
1293,reichen::V,δίνω,helarazi
1294,schenken::V,χαρίζω,oparitu
1295,versprechen::V,υπόσχομαι,agindu
1296,wünschen::V,εύχομαι,opatu
1297,wünschen::V,εύχομαι,opetsi
1298,loben::V,επαινώ,laudatu
1299,loben::V,επαινώ,goraipatu
1300,küssen::V,φιλώ,musu eman
1301,wiegen::V,κουνώ,kulunkatu
1302,wiegen::V,νανουρίζω,kulunkatu
1303,zudecken::V,σκεπάζω,estali
1304,wecken::V,ξυπνώ,esnatu
1305,wecken::V,ξυπνώ,iratzartu
1306,zeigen::V,δείχνω,erakutsi
1307,führen::V,οδηγώ,gidatu
1308,lehren::V,διδάσκω,irakatsi
1309,unterrichten::V,διδάσκω,eskolak eman
1310,aufziehen::V,ανατρέφω,hazi
1311,leiten::V,ηγούμαι,arteztu
1312,leiten::V,διευθύνω,arteztu
1313,antreiben::V,σπρώχνω,bulkatu
1314,antreiben::V,παρακινώ,bulkatu
1315,lassen::V,αφήνω,-arazi
1316,einladen::V,προσκαλώ,gonbidatu
1317,vereinigen::V,ενώνω,batu
1318,vereinigen::V,ενώνω,bateratu
1319,besuchen::V,επισκέπτομαι,ikustatu
1320,treffen::V,συναντώ,topatu
1321,sich versammeln::V,μαζεύομαι,bildu
1322,spielen::V,παίζω,jolastu
1323,singen::V,τραγουδώ,abestu
1324,singen::V,τραγουδώ,kantatu
1325,tanzen::V,χορεύω,dantzatu
1326,tanzen::V,χορεύω,dantzan egin
1327,sich trennen::V,αποχωρίζομαι,banandu
1328,verlassen::V,εγκαταλείπω,utzietsi
1329,retten::V,σώζω,salbatu
1330,retten::V,σώζω,gaizkatu
1331,bewachen::V,φρουρώ,jagon
1332,bewachen::V,φρουρώ,zaindu
1333,schützen::V,προστατεύω,babestu
1334,schützen::V,προστατεύω,gerizatu
1335,verteidigen::V,υπερασπίζω,aldeztu
1336,sich schlagen::V,χτυπιέμαι,elkar jo
1337,sich schlagen::V,χτυπιέμαι,elkar borrokatu
1338,schießen::V,πυροβολώ,tiro egin
1339,siegen::V,νικώ,irabazi
1340,ärgern::V,τσαντίζω,ernegatu
1341,ärgern::V,τσαντίζω,haserretu
1342,schlagen::V,χτυπώ,jo
1343,schlagen::V,χτυπώ,erauntsi
1344,treten::V,κλοτσώ,zapaldu
1345,treten::V,κλοτσώ,ostiaktu
1346,stechen::V,τρυπώ,sastatu
1347,stoßen::V,ωθώ,bultzatu
1348,stoßen::V,σπρώχνω,bultzatu
1349,stehlen::V,κλέβω,ostu
1350,stehlen::V,κλέβω,lapurtu
1351,stören::V,διαταράσσω,galarazi
1352,belästigen::V,ενοχλώ,gohaindu
1353,belästigen::V,ενοχλώ,alamena eman
1354,verbergen::V,κρύβω,ezkutatu
1355,täuschen::V,παραπλανώ,tronpatu
1356,täuschen::V,παραπλανώ,engainatu
1357,betrügen::V,απατώ,iruzurtu
1358,töten::V,σκοτώνω,hil
1359,töten::V,σκοτώνω,heriotza eman
1360,töten::V,θανατώνω,hil
1361,töten::V,θανατώνω,heriotza eman
1362,wohnen::V,μένω,bizi izan
1363,wohnen::V,κατοικώ,bizi izan
1364,arbeiten::V,δουλεύω,lan egin
1365,arbeiten::V,δουλεύω,behar egin
1366,arbeiten::V,εργάζομαι,lan egin
1367,arbeiten::V,εργάζομαι,behar egin
1368,sammeln::V,μαζεύω,bildu
1369,sammeln::V,μαζεύω,bildumatu
1370,sammeln::V,συλλέγω,bildu
1371,sammeln::V,συλλέγω,bildumatu
1372,pflücken::V,κόβω,batu
1373,pflücken::V,κόβω,bildu
1374,jagen::V,κυνηγώ,ehizatu
1375,fischen::V,ψαρεύω,arrantzatu
1376,fischen::V,ψαρεύω,arrantza egin
1377,fassen::V,πιάνω,harrapatu
1378,hüten::V,φυλάγω,begiratu
1379,hüten::V,προσέχω,begiratu
1380,treiben::V,οδηγώ,bultza egin
1381,anbinden::V,δένω,estekatu
1382,füttern::V,ταΐζω,bazkatu
1383,melken::V,αρμέγω,jetzi
1384,hacken::V,κόβω,xehatu
1385,gießen::V,ποτίζω,isuri
1386,reifen::V,ωριμάζω,heldu
1387,reifen::V,ωριμάζω,zoritu
1388,zubereiten::V,ετοιμάζω,prestatu
1389,kochen::V,βράζω,egosi
1390,backen::V,ψήνω,labean egin
1391,braten::V,τηγανίζω,erregosi
1392,umrühren::V,ανακατεύω,eragin
1393,stricken::V,πλέκω,trikotatu
1394,stricken::V,πλέκω,puntu egin
1395,nähen::V,ράβω,josi
1396,färben::V,βάφω,tindatu
1397,färben::V,χρωματίζω,tindatu
1398,reinigen::V,καθαρίζω,ikuzi
1399,reinigen::V,καθαρίζω,garbitu
1400,waschen::V,πλένω,xahutu
1401,waschen::V,πλένω,garbitu
