,Concept_ID,fi,se
4806,erster::A,ensimmäinen,vuosttaš
4807,erster::A,ensimmäinen,vuos'muš
4808,erster::A,ensimmäinen,vuõs's
4809,erster::A,ensimmäinen,õõu´dmõs
4810,erster::A,ensimmäinen,авьтмусс
4811,zweiter::A,toinen,mubpie
4812,zweiter::A,toinen,nubbe
4813,zweiter::A,toinen,nubbi
4814,zweiter::A,toinen,nubbe
4815,zweiter::A,toinen,nu´bb
4816,zweiter::A,toinen,ныммьп
4817,dritter::A,kolmas,gåalmede
4818,dritter::A,kolmas,goalmát
4819,dritter::A,kolmas,goalmmát
4820,dritter::A,kolmas,kuálmád
4821,dritter::A,kolmas,kuälmad
4822,dritter::A,kolmas,кӯа̄ллмант
4823,letzter::A,viimeinen,minngemes
4824,letzter::A,viimeinen,maŋemus
4825,letzter::A,viimeinen,maŋimus
4826,letzter::A,viimeinen,majemuš
4827,letzter::A,viimeinen,mââi´mõs
4828,letzter::A,viimeinen,маӈьмусс
4829,allein::ADV,yksin,oktegh
4830,allein::ADV,yksin,oktegimse
4831,allein::ADV,yksin,oktebisnie
4832,allein::ADV,yksin,aktu
4833,allein::ADV,yksin,okto
4834,allein::ADV,yksin,ohtuu
4835,allein::ADV,yksin,õhttu
4836,allein::ADV,yksin,о̄ххтэ
4837,auf einmal::ADV,yhdellä kertaa,avtatrajes
4838,auf einmal::ADV,yhdellä kertaa,hávális
4839,auf einmal::ADV,yhdellä kertaa,hávil
4840,auf einmal::ADV,yhdellä kertaa,tove
4841,auf einmal::ADV,yhdellä kertaa,аххтан
4842,zusammen::ADV,yhdessä,ektine
4843,zusammen::ADV,yhdessä,ektesne
4844,zusammen::ADV,yhdessä,tjåenghkesne
4845,zusammen::ADV,yhdessä,siegen
4846,zusammen::ADV,yhdessä,oktan
4847,zusammen::ADV,yhdessä,ovttas
4848,zusammen::ADV,yhdessä,čoahkis
4849,zusammen::ADV,yhdessä,oovtâst
4850,zusammen::ADV,yhdessä,õõutsââ´jest
4851,zusammen::ADV,yhdessä,аххтан
4852,zusammen::ADV,yhdessä,эфтэсьт
4853,lange::ADV,kauan,guhkiem
4854,lange::ADV,kauan,guhkev
4855,lange::ADV,kauan,mælggadav
4856,lange::ADV,kauan,guhká
4857,lange::ADV,kauan,kuhe
4858,lange::ADV,kauan,kuhháá
4859,lange::ADV,kauan,kuu´ǩǩ
4860,lange::ADV,kauan,кугкь
4861,lange::ADV,pitkään,guhkiem
4862,lange::ADV,pitkään,guhkev
4863,lange::ADV,pitkään,mælggadav
4864,lange::ADV,pitkään,guhká
4865,lange::ADV,pitkään,kuhe
4866,lange::ADV,pitkään,kuhháá
4867,lange::ADV,pitkään,kuu´ǩǩ
4868,lange::ADV,pitkään,кугкь
4869,plötzlich::ADV,äkkiä,faahketji
4870,plötzlich::ADV,äkkiä,hæhkkat
4871,plötzlich::ADV,äkkiä,fáhkkestaga
4872,plötzlich::ADV,äkkiä,fakkist
4873,plötzlich::ADV,äkkiä,kruu´ta
4874,plötzlich::ADV,äkkiä,а̄йнханна
4875,sofort::ADV,heti,dallegh
4876,sofort::ADV,heti,dalá
4877,sofort::ADV,heti,dalánagi
4878,sofort::ADV,heti,dakkavide
4879,sofort::ADV,heti,dakkaviđe
4880,sofort::ADV,heti,tállán
4881,sofort::ADV,heti,naraaz
4882,sofort::ADV,heti,атть
4883,später::ADV,myöhemmin,mænngan 
4884,später::ADV,myöhemmin,maŋŋebut
4885,später::ADV,myöhemmin,maŋŋel
4886,später::ADV,myöhemmin,maŋ̣eláá
4887,später::ADV,myöhemmin,mâ´ŋŋlakast
4888,später::ADV,myöhemmin,маӈӈа
4889,jetzt::ADV,nyt,daelie
4890,jetzt::ADV,nyt,dal
4891,jetzt::ADV,nyt,dal
4892,jetzt::ADV,nyt,tääl
4893,jetzt::ADV,nyt,ââ´n
4894,jetzt::ADV,nyt,атть
4895,heute::ADV,tänään,daenbien
4896,heute::ADV,tänään,uddni
4897,heute::ADV,tänään,odne
4898,heute::ADV,tänään,onne
4899,heute::ADV,tänään,tä´bbe
4900,heute::ADV,tänään,та̄ррьм
4901,morgen::ADV,huomenna,jirreden
4902,morgen::ADV,huomenna,idet
4903,morgen::ADV,huomenna,ihttin
4904,morgen::ADV,huomenna,itten
4905,morgen::ADV,huomenna,jâđđa
4906,morgen::ADV,huomenna,янта
4907,bald::ADV,pian,varke
4908,bald::ADV,pian,ruvva
4909,bald::ADV,pian,farga
4910,bald::ADV,pian,vorgâ
4911,bald::ADV,pian,sõrgg
4912,bald::ADV,pian,вэхтэнне
4913,dann::ADV,sitten,die
4914,dann::ADV,sitten,dalloj
4915,dann::ADV,sitten,de
4916,dann::ADV,sitten,te
4917,dann::ADV,sitten,de
4918,dann::ADV,sitten,teä
4919,dann::ADV,sitten,â´tte
4920,dann::ADV,sitten,те
4921,gestern::ADV,eilen,jååktan
4922,gestern::ADV,eilen,iektu
4923,gestern::ADV,eilen,ikte
4924,gestern::ADV,eilen,jieh't
4925,gestern::ADV,eilen,jåhtta
4926,gestern::ADV,eilen,яххта
4927,einst::ADV,aikanaan,dejpeli
4928,einst::ADV,aikanaan,åvdebut
4929,einst::ADV,aikanaan,áigi
4930,einst::ADV,aikanaan,dolin
4931,einst::ADV,aikanaan,tovle
4932,einst::ADV,aikanaan,tuu´l
4933,einst::ADV,aikanaan,э̄ххьтэшьт
4934,damals::ADV,silloin,aejkien
4935,damals::ADV,silloin,dalloj
4936,damals::ADV,silloin,dalle
4937,damals::ADV,silloin,talle
4938,damals::ADV,silloin,te´l
4939,damals::ADV,silloin,teä´l
4940,damals::ADV,silloin,танна
4941,damals::ADV,siihen aikaan,aejkien
4942,damals::ADV,siihen aikaan,dalloj
4943,damals::ADV,siihen aikaan,dalle
4944,damals::ADV,siihen aikaan,talle
4945,damals::ADV,siihen aikaan,te´l
4946,damals::ADV,siihen aikaan,teä´l
4947,damals::ADV,siihen aikaan,танна
4948,danach::ADV,sen jälkeen,mïnngesne
4949,danach::ADV,sen jälkeen,dan maŋŋela
4950,danach::ADV,sen jälkeen,maŋŋil
4951,danach::ADV,sen jälkeen,das maŋŋá
4952,danach::ADV,sen jälkeen,maŋ̣a
4953,danach::ADV,sen jälkeen,mâ´ŋŋlest
4954,danach::ADV,sen jälkeen,маӈӈа
4955,vorher::ADV,ennen,aarebi
4956,vorher::ADV,ennen,åvddål
4957,vorher::ADV,ennen,árat
4958,vorher::ADV,ennen,ovdâl
4959,vorher::ADV,ennen,ouddâl
4960,vorher::ADV,ennen,а̄йка
4961,zuerst::ADV,ensin,voestegh
4962,zuerst::ADV,ensin,álgon
4963,zuerst::ADV,ensin,vuos
4964,zuerst::ADV,ensin,vuohččan
4965,zuerst::ADV,ensin,vuoč'čin
4966,zuerst::ADV,ensin,vuõ´ste
4967,zuerst::ADV,ensin,vuõs'smõõssân
4968,zuerst::ADV,ensin,э̄ввтла
4969,zuerst::ADV,ensin,э̄ввтэль
4970,zuerst::ADV,ensiksi,voestegh
4971,zuerst::ADV,ensiksi,álgon
4972,zuerst::ADV,ensiksi,vuos
4973,zuerst::ADV,ensiksi,vuohččan
4974,zuerst::ADV,ensiksi,vuoč'čin
4975,zuerst::ADV,ensiksi,vuõ´ste
4976,zuerst::ADV,ensiksi,vuõs'smõõssân
4977,zuerst::ADV,ensiksi,э̄ввтла
4978,zuerst::ADV,ensiksi,э̄ввтэль
4979,einmal::ADV,kerran,ikth
4980,einmal::ADV,kerran,akti
4981,einmal::ADV,kerran,okte
4982,einmal::ADV,kerran,ohtii
4983,einmal::ADV,kerran,kojo
4984,einmal::ADV,kerran,måttmešt
4985,einmal::ADV,kerran,э̄фт вэ̄рр
4986,manchmal::ADV,joskus,muvhtene
4987,manchmal::ADV,joskus,muhttijn
4988,manchmal::ADV,joskus,duolla dálla
4989,manchmal::ADV,joskus,muhtumin
4990,manchmal::ADV,joskus,kuásnii
4991,manchmal::ADV,joskus,måttmešt
4992,manchmal::ADV,joskus,kuä´ss-ne
4993,manchmal::ADV,joskus,мудта вэ̄р
4994,oft::ADV,usein,daamtaj
4995,oft::ADV,usein,álu
4996,oft::ADV,usein,ábaj
4997,oft::ADV,usein,dájvvá
4998,oft::ADV,usein,dávjá
4999,oft::ADV,usein,távjá
5000,oft::ADV,usein,täujja
5001,oft::ADV,usein,то̄а̄ййв
5002,immer::ADV,aina,iktesth
5003,immer::ADV,aina,eejnegen
5004,immer::ADV,aina,agev
5005,immer::ADV,aina,álo
5006,immer::ADV,aina,ain
5007,immer::ADV,aina,ovttuu
5008,immer::ADV,aina,pâi
5009,immer::ADV,aina,пай
5010,niemals::ADV,ei koskaan,ij gåessie
5011,niemals::ADV,ei koskaan,ij goassak
5012,niemals::ADV,ei koskaan,ij ihkenis
5013,niemals::ADV,ei koskaan,ii goassege
5014,niemals::ADV,ei koskaan,ij kuás'sin
5015,niemals::ADV,ei koskaan,ij ni kuä´ss
5016,niemals::ADV,ei koskaan,эйй никуэссь
5017,hier::ADV,tässä,daagkoe
5018,hier::ADV,tässä,dála
5019,hier::ADV,tässä,dánna
5020,hier::ADV,tässä,dá
5021,hier::ADV,tässä,dás
5022,hier::ADV,tässä,taa
5023,hier::ADV,tässä,tää
5024,hier::ADV,tässä,ta´ltte
5025,hier::ADV,tässä,тала
5026,hier::ADV,tässä,тэста
5027,hier::ADV,täällä,daagkoe
5028,hier::ADV,täällä,dála
5029,hier::ADV,täällä,dánna
5030,hier::ADV,täällä,dá
5031,hier::ADV,täällä,dás
5032,hier::ADV,täällä,taa
5033,hier::ADV,täällä,tää
5034,hier::ADV,täällä,ta´ltte
5035,hier::ADV,täällä,тала
5036,hier::ADV,täällä,тэста
5037,hierhin::ADV,tähän,diekie
5038,hierhin::ADV,tähän,dási
5039,hierhin::ADV,tähän,diehki
5040,hierhin::ADV,tähän,deike
5041,hierhin::ADV,tähän,teehi
5042,hierhin::ADV,tähän,tii´ǩ
5043,hierhin::ADV,tähän,тӣге
5044,von hier::ADV,tästä,daebpede
5045,von hier::ADV,tästä,dássta
5046,von hier::ADV,tästä,dáppelt
5047,von hier::ADV,tästä,dáppe
5048,von hier::ADV,tästä,tástán
5049,von hier::ADV,tästä,tääiǥ
5050,von hier::ADV,tästä,tääi´ben
5051,von hier::ADV,tästä,тэста
5052,von hier::ADV,täältä,daebpede
5053,von hier::ADV,täältä,dássta
5054,von hier::ADV,täältä,dáppelt
5055,von hier::ADV,täältä,dáppe
5056,von hier::ADV,täältä,tástán
5057,von hier::ADV,täältä,tääiǥ
5058,von hier::ADV,täältä,tääi´ben
5059,von hier::ADV,täältä,тэста
5060,dort::ADV,siinä,dagkoe
5061,dort::ADV,siinä,dale
5062,dort::ADV,siinä,dakko
5063,dort::ADV,siinä,tuo
5064,dort::ADV,siinä,tovben
5065,dort::ADV,siinä,to´ben
5066,dort::ADV,siinä,тёллэ
5067,dort::ADV,siinä,тамьпе
5068,dort::ADV,siellä,dagkoe
5069,dort::ADV,siellä,dale
5070,dort::ADV,siellä,dakko
5071,dort::ADV,siellä,tuo
5072,dort::ADV,siellä,tovben
5073,dort::ADV,siellä,to´ben
5074,dort::ADV,siellä,тёллэ
5075,dort::ADV,siellä,тамьпе
5076,dorthin::ADV,sinne,dahkoe
5077,dorthin::ADV,sinne,dåhku
5078,dorthin::ADV,sinne,dohko
5079,dorthin::ADV,sinne,diehko
5080,dorthin::ADV,sinne,tuohu
5081,dorthin::ADV,sinne,tok
5082,dorthin::ADV,sinne,tok-aa
5083,dorthin::ADV,sinne,то̄гэ
5084,dorthin::ADV,tuonne,dahkoe
5085,dorthin::ADV,tuonne,dåhku
5086,dorthin::ADV,tuonne,dohko
5087,dorthin::ADV,tuonne,diehko
5088,dorthin::ADV,tuonne,tuohu
5089,dorthin::ADV,tuonne,tok
5090,dorthin::ADV,tuonne,tok-aa
5091,dorthin::ADV,tuonne,то̄гэ
5092,geradeaus::ADV,suoraan,njuolgga
5093,geradeaus::ADV,suoraan,njuolga
5094,geradeaus::ADV,suoraan,njuol'gist
5095,geradeaus::ADV,suoraan,vuoi'gist
5096,geradeaus::ADV,suoraan,vui´jǧǧest
5097,geradeaus::ADV,suoraan,вӯййкесьт
5098,vorwärts::ADV,eteenpäin,fraamme
5099,vorwärts::ADV,eteenpäin,åvddån
5100,vorwärts::ADV,eteenpäin,ovddas
5101,vorwärts::ADV,eteenpäin,oovdâs
5102,vorwärts::ADV,eteenpäin,ooudâs
5103,vorwärts::ADV,eteenpäin,ooudårra
5104,vorwärts::ADV,eteenpäin,эвтэс
5105,rückwärts::ADV,taaksepäin,mænngese
5106,rückwärts::ADV,taaksepäin,ruoptobadáj
5107,rückwärts::ADV,taaksepäin,maŋás
5108,rückwärts::ADV,taaksepäin,majaskulij
5109,rückwärts::ADV,taaksepäin,mââjas
5110,rückwärts::ADV,taaksepäin,mâ´ŋŋla
5111,rückwärts::ADV,taaksepäin,мо̄а̄з
5112,rückwärts::ADV,taaksepäin,мо̄а̄ст
5113,zurück::ADV,takaisin,bååstede
5114,zurück::ADV,takaisin,ruoptus
5115,zurück::ADV,takaisin,maŋus
5116,zurück::ADV,takaisin,ruoktot
5117,zurück::ADV,takaisin,maassâd
5118,zurück::ADV,takaisin,vä´st
5119,zurück::ADV,takaisin,mååusat
5120,zurück::ADV,takaisin,мо̄а̄з
5121,zurück::ADV,takaisin,мо̄а̄ст
5122,unten::ADV,alhaalla,vuelnie
5123,unten::ADV,alhaalla,vuollen
5124,unten::ADV,alhaalla,vuollin
5125,unten::ADV,alhaalla,vyellin
5126,unten::ADV,alhaalla,vue´llen
5127,unten::ADV,alhaalla,вӯлльн
5128,hinab::ADV,alas,våålese
5129,hinab::ADV,alas,vuolus
5130,hinab::ADV,alas,vulos
5131,hinab::ADV,alas,vuá'lás
5132,hinab::ADV,alas,vuâlas
5133,hinab::ADV,alas,валас
5134,oben::ADV,ylhäällä,bijjene
5135,oben::ADV,ylhäällä,baddjen
5136,oben::ADV,ylhäällä,badjin
5137,oben::ADV,ylhäällä,paijeen
5138,oben::ADV,ylhäällä,pâ´jjen
5139,oben::ADV,ylhäällä,tunââ´lmest
5140,oben::ADV,ylhäällä,пайенҍ
5141,hinauf::ADV,ylös,bæjjese
5142,hinauf::ADV,ylös,bajás
5143,hinauf::ADV,ylös,bajás
5144,hinauf::ADV,ylös,pajas
5145,hinauf::ADV,ylös,pââjas
5146,hinauf::ADV,ylös,пайяс
5147,überall::ADV,kaikkialla,gaajhkene lehkesne
5148,überall::ADV,kaikkialla,juohkka sajen
5149,überall::ADV,kaikkialla,juohke sajis
5150,überall::ADV,kaikkialla,jya'hisaajeest
5151,überall::ADV,kaikkialla,vee´zz
5152,überall::ADV,kaikkialla,pukvee´zz
5153,überall::ADV,kaikkialla,пугквесь
5154,nicht::ADV,ei,ij
5155,nicht::ADV,ei,ij
5156,nicht::ADV,ei,ii
5157,nicht::ADV,ei,ij
5158,nicht::ADV,ei,ij
5159,nicht::ADV,ei,эйй
5160,ein wenig::ADV,vähän,ånnetje
5161,ein wenig::ADV,vähän,ahtjetje
5162,ein wenig::ADV,vähän,binná
5163,ein wenig::ADV,vähän,veahá
5164,ein wenig::ADV,vähän,ucánjii
5165,ein wenig::ADV,vähän,occanj
5166,ein wenig::ADV,vähän,simmna
5167,ein wenig::ADV,vähän,сада
5168,ein wenig::ADV,vähän,садаматта
5169,kaum::ADV,tuskin,jallan
5170,kaum::ADV,tuskin,vánet
5171,kaum::ADV,tuskin,báljo
5172,kaum::ADV,tuskin,illá
5173,kaum::ADV,tuskin,illvaa
5174,kaum::ADV,tuskin,мале
5175,kaum::ADV,tuskin,элэлэ
5176,sehr::ADV,kovin,sagk
5177,sehr::ADV,kovin,riek
5178,sehr::ADV,kovin,sieldes
5179,sehr::ADV,kovin,hui
5180,sehr::ADV,kovin,ollu
5181,sehr::ADV,kovin,čuuvtij
5182,sehr::ADV,kovin,sami
5183,sehr::ADV,kovin,čuu´t
5184,sehr::ADV,kovin,пэре
5185,sehr::ADV,kovin,чофта
5186,sehr::ADV,oikein,sagk
5187,sehr::ADV,oikein,riek
5188,sehr::ADV,oikein,sieldes
5189,sehr::ADV,oikein,hui
5190,sehr::ADV,oikein,ollu
5191,sehr::ADV,oikein,čuuvtij
5192,sehr::ADV,oikein,sami
5193,sehr::ADV,oikein,čuu´t
5194,sehr::ADV,oikein,пэре
5195,sehr::ADV,oikein,чофта
5196,so::ADV,näin,numhtie
5197,so::ADV,näin,nav
5198,so::ADV,näin,nuov
5199,so::ADV,näin,nåv
5200,so::ADV,näin,nu
5201,so::ADV,näin,näävt
5202,so::ADV,näin,de
5203,so::ADV,näin,nu´t
5204,so::ADV,näin,nääi´t
5205,so::ADV,näin,те̄льнэ
5206,noch::ADV,vielä,annje
5207,noch::ADV,vielä,ájn
5208,noch::ADV,vielä,vilá
5209,noch::ADV,vielä,ain
5210,noch::ADV,vielä,vela
5211,noch::ADV,vielä,võl
5212,noch::ADV,vielä,veâl
5213,noch::ADV,vielä,вя̄л
5214,nur::ADV,vain,ajve
5215,nur::ADV,vain,barre
5216,nur::ADV,vain,dåssjå
5217,nur::ADV,vain,dušše
5218,nur::ADV,vain,váá
5219,nur::ADV,vain,pâi
5220,nur::ADV,vain,leša
5221,nur::ADV,vain,tåå´lǩ
5222,nur::ADV,vain,лэша
5223,nur::ADV,vain,лышшэ
5224,nur::ADV,ainoastaan,ajve
5225,nur::ADV,ainoastaan,barre
5226,nur::ADV,ainoastaan,dåssjå
5227,nur::ADV,ainoastaan,dušše
5228,nur::ADV,ainoastaan,váá
5229,nur::ADV,ainoastaan,pâi
5230,nur::ADV,ainoastaan,leša
5231,nur::ADV,ainoastaan,tåå´lǩ
5232,nur::ADV,ainoastaan,лэша
5233,nur::ADV,ainoastaan,лышшэ
5234,schon::ADV,jo,joe
5235,schon::ADV,jo,juo
5236,schon::ADV,jo,juo
5237,schon::ADV,jo,juo
5238,schon::ADV,jo,ju´n
5239,schon::ADV,jo,ё
5240,wieder::ADV,taas,vihth
5241,wieder::ADV,taas,aajmoen
5242,wieder::ADV,taas,vas
5243,wieder::ADV,taas,ådåsis
5244,wieder::ADV,taas,fas
5245,wieder::ADV,taas,vuot
5246,wieder::ADV,taas,vest
5247,wieder::ADV,taas,däs
5248,wieder::ADV,taas,e´pet
5249,wieder::ADV,taas,аввта
5250,wieder::ADV,taas,о̄дтсэ
5251,wieder::ADV,jälleen,vihth
5252,wieder::ADV,jälleen,aajmoen
5253,wieder::ADV,jälleen,vas
5254,wieder::ADV,jälleen,ådåsis
5255,wieder::ADV,jälleen,fas
5256,wieder::ADV,jälleen,vuot
5257,wieder::ADV,jälleen,vest
5258,wieder::ADV,jälleen,däs
5259,wieder::ADV,jälleen,e´pet
5260,wieder::ADV,jälleen,аввта
5261,wieder::ADV,jälleen,о̄дтсэ
5262,vergebens::ADV,turhaan,dåssjåj
5263,vergebens::ADV,turhaan,duššás
5264,vergebens::ADV,turhaan,tušás
5265,vergebens::ADV,turhaan,jääutai
5266,vergebens::ADV,turhaan,пусьтэльт
5267,vor::PRP,edessä,åvteste
5268,vor::PRP,edessä,ålggolin
5269,vor::PRP,edessä,ovddas
5270,vor::PRP,edessä,oovdâst
5271,vor::PRP,edessä,ooudâst
5272,vor::PRP,edessä,авьтэмьбе̄лльт
5273,hinter::PRP,takana,duekesne
5274,hinter::PRP,takana,duogen
5275,hinter::PRP,takana,maŋŋelin
5276,hinter::PRP,takana,maŋil
5277,hinter::PRP,takana,duogás
5278,hinter::PRP,takana,tyeḥin
5279,hinter::PRP,takana,tue´ǩǩen
5280,hinter::PRP,takana,маӈельт
5281,unter::PRP,alla,nuelesne
5282,unter::PRP,alla,vuolen
5283,unter::PRP,alla,vuolde
5284,unter::PRP,alla,vyel'ni
5285,unter::PRP,alla,vue´llen
5286,unter::PRP,alla,вӯлльнҍ
5287,durch::PRP,läpi,vieken
5288,durch::PRP,läpi,tjadá
5289,durch::PRP,läpi,-rájge
5290,durch::PRP,läpi,čađa
5291,durch::PRP,läpi,čoođâ
5292,durch::PRP,läpi,čõõđ
5293,durch::PRP,läpi,pääi´ǩ
5294,durch::PRP,läpi,че̄д
5295,durch::PRP,kautta,vieken
5296,durch::PRP,kautta,tjadá
5297,durch::PRP,kautta,-rájge
5298,durch::PRP,kautta,čađa
5299,durch::PRP,kautta,čoođâ
5300,durch::PRP,kautta,čõõđ
5301,durch::PRP,kautta,pääi´ǩ
5302,durch::PRP,kautta,че̄д
5303,neben::PRP,vieressä,baaltese
5304,neben::PRP,vieressä,báldan
5305,neben::PRP,vieressä,bálddas
5306,neben::PRP,vieressä,paaldâst
5307,neben::PRP,vieressä,paaldâst
5308,neben::PRP,vieressä,поалльтэ
5309,zwischen::PRP,välillä,gaskesne
5310,zwischen::PRP,välillä,gasska
5311,zwischen::PRP,välillä,gaskkas
5312,zwischen::PRP,välillä,kooskâst
5313,zwischen::PRP,välillä,kâskka
5314,zwischen::PRP,välillä,кэскэсьт
5315,zwischen::PRP,välillä,кэ̄скэль
5316,wegen::PRP,takia,dïete
5317,wegen::PRP,takia,gaevhtieh
5318,wegen::PRP,takia,diehti
5319,wegen::PRP,takia,dihte
5320,wegen::PRP,takia,geažil
5321,wegen::PRP,takia,tet
5322,wegen::PRP,takia,diõtt
5323,wegen::PRP,takia,ǩeäč'ča
5324,wegen::PRP,takia,гуэйке
5325,wegen::PRP,vuoksi,dïete
5326,wegen::PRP,vuoksi,gaevhtieh
5327,wegen::PRP,vuoksi,diehti
5328,wegen::PRP,vuoksi,dihte
5329,wegen::PRP,vuoksi,geažil
5330,wegen::PRP,vuoksi,tet
5331,wegen::PRP,vuoksi,diõtt
5332,wegen::PRP,vuoksi,ǩeäč'ča
5333,wegen::PRP,vuoksi,гуэйке
5334,dies::PRN,tämä,dihte
5335,dies::PRN,tämä,dát
5336,dies::PRN,tämä,dát
5337,dies::PRN,tämä,táát
5338,dies::PRN,tämä,tät
5339,dies::PRN,tämä,tiett-aa
5340,dies::PRN,tämä,тэдт
5341,das::PRN,se,dohte
5342,das::PRN,se,dat
5343,das::PRN,se,dat
5344,das::PRN,se,tot
5345,das::PRN,se,tõt
5346,das::PRN,se,тудт
5347,alles::PRN,kaikki,gaajhke
5348,alles::PRN,kaikki,gájkka
5349,alles::PRN,kaikki,buot
5350,alles::PRN,kaikki,puoh
5351,alles::PRN,kaikki,puk
5352,alles::PRN,kaikki,пугк
5353,ich::PRN,minä,manne
5354,ich::PRN,minä,mån
5355,ich::PRN,minä,månnå
5356,ich::PRN,minä,mun
5357,ich::PRN,minä,mun
5358,ich::PRN,minä,munnâ
5359,ich::PRN,minä,mon
5360,ich::PRN,minä,мунн
5361,du::PRN,sinä,datne
5362,du::PRN,sinä,dån
5363,du::PRN,sinä,don
5364,du::PRN,sinä,tun
5365,du::PRN,sinä,ton
5366,du::PRN,sinä,то̄нн
5367,er::PRN,hän,dïhte
5368,er::PRN,hän,sån
5369,er::PRN,hän,son
5370,er::PRN,hän,sun
5371,er::PRN,hän,son
5372,er::PRN,hän,со̄нн
5373,wir::PRN,me,mijjieh
5374,wir::PRN,me,mij
5375,wir::PRN,me,mii
5376,wir::PRN,me,mij
5377,wir::PRN,me,mij
5378,wir::PRN,me,мыйй
5379,ihr::PRN,te,dijjie
5380,ihr::PRN,te,dij
5381,ihr::PRN,te,dii
5382,ihr::PRN,te,tij
5383,ihr::PRN,te,tij
5384,ihr::PRN,te,тыйй
5385,sie::PRN,he,dah
5386,sie::PRN,he,sij
5387,sie::PRN,he,sii
5388,sie::PRN,he,sij
5389,sie::PRN,he,sij
5390,sie::PRN,he,сыйй
5391,was::FPRN,mikä,mij
5392,was::FPRN,mikä,mij
5393,was::FPRN,mikä,mii
5394,was::FPRN,mikä,mii
5395,was::FPRN,mikä,mii
5396,was::FPRN,mikä,мӣ
5397,wer::FPRN,ken,gie
5398,wer::FPRN,ken,guhti
5399,wer::FPRN,ken,gii
5400,wer::FPRN,ken,guhte
5401,wer::FPRN,ken,kii
5402,wer::FPRN,ken,ǩii
5403,wer::FPRN,ken,kåå´tt
5404,wer::FPRN,ken,ке̄
5405,wer::FPRN,kuka,gie
5406,wer::FPRN,kuka,guhti
5407,wer::FPRN,kuka,gii
5408,wer::FPRN,kuka,guhte
5409,wer::FPRN,kuka,kii
5410,wer::FPRN,kuka,ǩii
5411,wer::FPRN,kuka,kåå´tt
5412,wer::FPRN,kuka,ке̄
5413,wo::FADV,missä,gusnie
5414,wo::FADV,missä,gånnå
5415,wo::FADV,missä,gos
5416,wo::FADV,missä,kost
5417,wo::FADV,missä,ko´st
5418,wo::FADV,missä,касьт
5419,wohin::FADV,mihin,gogka
5420,wohin::FADV,mihin,gåsi
5421,wohin::FADV,mihin,gosa
5422,wohin::FADV,mihin,kuus
5423,wohin::FADV,mihin,koozz
5424,wohin::FADV,mihin,ко̄з
5425,wie::FADV,miten,guktie
5426,wie::FADV,miten,gumhtie
5427,wie::FADV,miten,gåktu
5428,wie::FADV,miten,mot
5429,wie::FADV,miten,mahte
5430,wie::FADV,miten,mä´htt
5431,wie::FADV,miten,ко̄ххт
5432,wie::FADV,kuinka,guktie
5433,wie::FADV,kuinka,gumhtie
5434,wie::FADV,kuinka,gåktu
5435,wie::FADV,kuinka,mot
5436,wie::FADV,kuinka,mahte
5437,wie::FADV,kuinka,mä´htt
5438,wie::FADV,kuinka,ко̄ххт
5439,warum::FADV,miksi,man
5440,warum::FADV,miksi,manen
5441,warum::FADV,miksi,manne
5442,warum::FADV,miksi,mane
5443,warum::FADV,miksi,mondiet
5444,warum::FADV,miksi,mõõzz
5445,warum::FADV,miksi,mää´nn
5446,warum::FADV,miksi,мэ̄йт
5447,warum::FADV,miksi,мэ̄ннгуэйке
5448,wieviel::FNUM,paljonko,man jeenje
5449,wieviel::FNUM,paljonko,makta
5450,wieviel::FNUM,paljonko,olugo
5451,wieviel::FNUM,paljonko,kalle
5452,wieviel::FNUM,paljonko,kâ´ll
5453,wieviel::FNUM,paljonko,мэ̄ннве̄рьт
5454,wieviel::FNUM,paljonko,мэ̄нлянчверьт
5455,wieviel::FNUM,kuinka paljon,man jeenje
5456,wieviel::FNUM,kuinka paljon,makta
5457,wieviel::FNUM,kuinka paljon,olugo
5458,wieviel::FNUM,kuinka paljon,kalle
5459,wieviel::FNUM,kuinka paljon,kâ´ll
5460,wieviel::FNUM,kuinka paljon,мэ̄ннве̄рьт
5461,wieviel::FNUM,kuinka paljon,мэ̄нлянчверьт
5462,eins::NUM,yksi,akte
5463,eins::NUM,yksi,akta
5464,eins::NUM,yksi,okta
5465,eins::NUM,yksi,ohtâ
5466,eins::NUM,yksi,õhtt
5467,eins::NUM,yksi,э̄ххт
5468,eins::NUM,yksi,о̄ххтэ
5469,zwei::NUM,kaksi,göökte
5470,zwei::NUM,kaksi,guokta
5471,zwei::NUM,kaksi,guokte
5472,zwei::NUM,kaksi,kyeh'ti
5473,zwei::NUM,kaksi,kuõ´htt
5474,zwei::NUM,kaksi,кӯххт
5475,drei::NUM,kolme,golme
5476,drei::NUM,kolme,gålmmå
5477,drei::NUM,kolme,golbma
5478,drei::NUM,kolme,kulmâ
5479,drei::NUM,kolme,koumm
5480,drei::NUM,kolme,ко̄ллм
5481,vier::NUM,neljä,njieljie
5482,vier::NUM,neljä,niellja
5483,vier::NUM,neljä,njeallje
5484,vier::NUM,neljä,nelji
5485,vier::NUM,neljä,nellj
5486,vier::NUM,neljä,не̄лльй
5487,fünf::NUM,viisi,vïjhte
5488,fünf::NUM,viisi,vihtta
5489,fünf::NUM,viisi,vihtta
5490,fünf::NUM,viisi,vittâ
5491,fünf::NUM,viisi,vitt
5492,fünf::NUM,viisi,выдт
5493,sechs::NUM,kuusi,govhte
