,Concept_ID,ady,fa
678,geschickt::A,ӏэпэӏэсэ́,ماهر
679,geschickt::A,шо́у шӏыгъэ́,ماهر
680,lieb::A,псэм фэд,عزیز
681,lustig::A,чэф,شاد
682,lustig::A,чэф,خوشحال
683,sanft::A,ӏушъа́б,لطیف
684,hungrig::A,гъаблэ́,گرسنه
685,krank::A,сыма́дж,مریض
686,krank::A,сыма́дж,بیمار
687,nackt::A,пцӏанэ́,لخت
688,nackt::A,пцӏанэ́,برهنه
689,traurig::A,нэшхъэй,غمگین
690,gut::A,дэгъу́,خوب
691,schlecht::A,дэи,بد
692,richtig::A,тэрэз,درست
693,schlimm::A,щынэгъо,وخيم
694,wahr::A,шъыпкъэ́,درست
695,wahr::A,шъыпкъэ́,حقیقی
696,alt::A,жъы,کهنه
697,neu::A,кӏэ,نو
698,ehemalig::A,-щтыгъэ,قبلی
699,ehemalig::A,-гъэ,قبلی
700,alt[Lebewesen]::A,жъы,پیر
701,jung::A,ныбжьыкӏэ́,جوان
702,arm::A,тхьамы́кӏ,فقیر
703,reich::A,бай,پولدار
704,reich::A,бай,ثروتمند
705,bekannt::A,нэӏуа́с,آشنا
706,bekannt::A,нэӏуа́с,معلوم
707,berühmt::A,цӏэры́ӏу,مشهور
708,fremd::A,хымэ,خارجی
709,fremd::A,хымэ,بیگانه
710,verschieden::A,зэфэшъхьафы,مختلف
711,verschieden::A,зэфэшъхьафы,متفاوت
712,nah::A,благъэ́,نزدیک
713,fern::A,чыжьэ,دور
714,linker::A,сэмэ́гу,چپ
715,rechter::A,джабгъу,راست
716,anderer::A,нэмы́кӏ,دیگر
717,erster::A,апэр,اول
718,zweiter::A,я́тӏонэр,دوم
719,dritter::A,ящэнэр,سوم
720,letzter::A,аужыр,آخر
721,allein::ADV,зы,تنها
722,auf einmal::ADV,ардэдэм,همزمان
723,auf einmal::ADV,асыхьатым,همزمان
724,zusammen::ADV,зэгъусэхэ́у,باهم
725,lange::ADV,бэрэ́,مدت‌ها
726,lange::ADV,бэрэ́,مدت زیادی
727,plötzlich::ADV,зэкӏэм,ناگهان
728,sofort::ADV,ардэдэм,فوراً
729,sofort::ADV,асыхьатым,فوراً
730,später::ADV,нэужым,بعدها
731,jetzt::ADV,джы,حالا
732,jetzt::ADV,джы,اکنون
733,heute::ADV,непэ́,امروز
734,morgen::ADV,неу́щы,فردا
735,bald::ADV,псынкӏэу,زود
736,bald::ADV,псынкӏэу,بزودی
737,dann::ADV,нэужым,سپس
738,dann::ADV,нэужым,آنوقت
739,gestern::ADV,тыгъуа́с,دیروز
740,einst::ADV,зэгорэ́м,وقتی
741,einst::ADV,зэгорэ́м,زمانی
742,damals::ADV,армэ,آنوقت
743,damals::ADV,армэ,آنزمان
744,damals::ADV,ащыгъум,آنوقت
745,damals::ADV,ащыгъум,آنزمان
746,danach::ADV,нэужым,بعد
747,vorher::ADV,нахьыпэм,قبلاً
748,einmal::ADV,зэ,یکدفعه
749,oft::ADV,бэрэ,اغلب
750,immer::ADV,ренэ́у,همیشه
751,dort::ADV,модэ,آنجا
752,dorthin::ADV,модэ́,به آنجا
753,geradeaus::ADV,занкӏэу,راست
754,vorwärts::ADV,ыпэкӏэ,جلو
755,vorwärts::ADV,ыпэкӏэ,به پیش
756,rückwärts::ADV,ыужыкӏэ́,عقب
757,zurück::ADV,ыужыкӏэ́,پس
758,zurück::ADV,ыужыкӏэ́,عقب
759,zurück::ADV,ыужыкӏэ́,بالعکس
760,unten::ADV,ычӏэкӏэ́,زیر
761,unten::ADV,ычӏэкӏэ́,پایین
762,hinab::ADV,ычӏэгъы́,به پایین
763,hinab::ADV,ычӏэкӏэ́,به پایین
764,oben::ADV,ышъхьагъы,بالا
765,hinauf::ADV,ышъхьагъыкӏэ,به بالا
766,überall::ADV,тыди́,همه‌جا
767,überall::ADV,тыдэкӏи́,همه‌جا
768,nicht::ADV,-п,نه
769,nicht::ADV,мы-,نه
770,ein wenig::ADV,тӏэкӏу,کمی
771,kaum::ADV,къоды́й,به سختی
772,sehr::ADV,дэд,خیلی
773,sehr::ADV,дэд,بسیار
774,so::ADV,ащ фэд,چنین
775,so::ADV,ащ фэд,اینطور
776,so::ADV,мыщ фэд,چنین
777,so::ADV,мыщ фэд,اینطور
778,so::ADV,джащ фэд,چنین
779,so::ADV,джащ фэд,اینطور
780,noch::ADV,джыри,هنوز
781,nur::ADV,ныӏэ́п,فقط
782,nur::ADV,ныӏэ́п,تنها
783,wieder::ADV,джыри,باز
784,wieder::ADV,джыри,دوباره
785,vergebens::ADV,пкӏэнчъэ́у,بیهوده
786,vor::PRP,пашъхьэ́,در جلوی
787,hinter::PRP,кӏы́б,پشت
788,unter::PRP,чӏэ-,تحت
789,durch::PRP,пхыры-,از وسط
790,durch::PRP,пхыры-,از ميان
791,neben::PRP,дэжь,کنار
792,neben::PRP,дэжь,پهلوی
793,zwischen::PRP,азыфа́гу,بین
794,zwischen::PRP,азыфа́гу,میان
795,wegen::PRP,къы-,برای
796,wegen::PRP,къы-,بخاطر
797,dies::PRN,ар,این
798,das::PRN,а,آن
799,das::PRN,мо,آن
800,alles::PRN,зэкӏэ́,تمام
801,alles::PRN,зэкӏэ́,همه‌چیر
802,ich::PRN,сэ,من
803,du::PRN,о,تو
804,er::PRN,ар,او
805,wir::PRN,тэ,ما
806,ihr::PRN,шъо,شما
807,sie::PRN,ахэр,آنها
808,was::FPRN,сыд,چه
809,wer::FPRN,хэт,کی
810,wo::FADV,тыдэ́,کجا
811,wohin::FADV,тыдэ́,بکجا
812,wie::FADV,сыдэущтэ́у,چطور
813,wie::FADV,сыдэущтэ́у,چگونه
814,warum::FADV,сыд пае́,چرا
815,warum::FADV,сыд пае́,برای چه
816,wieviel::FNUM,тхьапш,چند
817,wieviel::FNUM,тхьапш,چقدر
818,wieviel::FNUM,сыд фэди́з,چند
819,wieviel::FNUM,сыд фэди́з,چقدر
820,eins::NUM,зы,یک
821,zwei::NUM,тӏу,دو
822,drei::NUM,щы,سه
823,vier::NUM,плӏы,چهار
824,fünf::NUM,тфы,پنج
825,sechs::NUM,хы,شش
826,sieben::NUM,блы,هفت
827,acht::NUM,и,هشت
828,neun::NUM,бгъу,نه
829,zehn::NUM,пшӏы,ده
830,elf::NUM,пшӏыкӏузы́,یازده
831,zwölf::NUM,пшӏыкӏутӏу,دوازده
832,zwanzig::NUM,тӏокӏы́,بیست
833,dreißig::NUM,щэкӏы,سی
834,vierzig::NUM,тӏокӏи́тӏу,چهل
835,fünfzig::NUM,шъэны́ыкъу,پنجاه
836,sechzig::NUM,тӏокӏи́щ,شصت
837,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,هفتاد
838,achtzig::NUM,тӏокӏи́пӏ,هشتاد
839,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,نود
840,hundert::NUM,шъэ,صد
841,tausend::NUM,мин,هزار
842,und::CNJ,ыкӏи,و
843,oder::CNJ,е,یا
844,stehen::V,ущытын,ایستادن
845,stehen::V,умыхъыен,ایستادن
846,sitzen::V,уисын,نشستن
847,sitzen::V,утесын,نشستن
848,liegen::V,телъы́н,خوابیدن
849,liegen::V,телъы́н,دراز کشیدن
850,hängen::V,къыщылэлын,آویزان بودن
851,hängen::V,къыщылэлын щыгъын быхъур,آویزان بودن
852,werden::V,хъун,شدن
853,passieren::V,къэхъун,گذشتن
854,passieren::V,къэхъун,اتفاق افتادن
855,beginnen::V,къежьэн,شروع شدن
856,beginnen::V,къыублэн,شروع شدن
857,enden::V,ухы́н,تمام شدن
858,wechseln::V,зэхъожьы́н,عوض شدن
859,aufgehen[Sonne]::V,къыкъокӏы́н,برآمدن
860,aufgehen[Sonne]::V,къыкъокӏы́н,طلوع کردن
861,untergehen[Sonne]::V,къохьан,غروب کردن
862,scheinen[Sonne]::V,къепсыи,تابیدن
863,donnern::V,гъогъон,رعد زدن
864,wehen::V,епщэ́н,دمیدن
865,strömen::V,чъэн,روان شدن
866,fließen::V,чъэн,روان شدن
867,sich drehen::V,зыгъэчэрэгъу́н,چرخیدن
868,schwanken::V,хъые́н,خم و راست شدن
869,schwingen::V,зыгъэхъые́н,تاب خوردن
870,schwingen::V,зыгъэхъые́н,نوسان کردن
871,fallen::V,къефэхы́н,افتادن
872,fallen::V,къефэхы́н,سقوط کردن
873,brennen::V,стын,سوزاندن
874,rauchen::V,ӏугъо къикӏын,دود کردن
875,regnen::V,къещхы́н,باران آمدن
876,gefrieren::V,дыкъын,یخ بستن
877,tauen::V,жъун,آب شدن
878,schmelzen::V,ткӏун,آب شدن
879,trocknen::V,гъушъы́н,خشک شدن
880,trocknen::V,чъэпхъу́н,خشک شدن
881,sieden::V,жъон,جوشیدن
882,faulen::V,шъун,فاسد شدن
883,verfaulen::V,шъун,پوسیدن
884,reißen::V,зэӏэтхъы́н,پاره شدن
885,versinken::V,чӏихьан,غرق شدن
886,vergehen::V,блэкӏы́н,گذشتن
887,erscheinen::V,къэлъэгъон,ظاهر شدن
888,verschwinden::V,кӏодыжьы́н,گم شدن
889,verschwinden::V,кӏодыжьы́н,از بین رفتن
890,abnehmen::V,къыкӏичын,کم شدن
891,zunehmen::V,хэхъо́н,زیاد شدن
892,steigen::V,къежьэн,بالا رفتن
893,wachsen::V,хэхъо́н,قد کشیدن
894,wachsen::V,къэкӏы́н,قد کشیدن
895,glänzen::V,цӏыу́н,برق زدن
896,funkeln::V,жъыу́н,جرقه زدن
897,lärmen::V,бырсыры́н,شلوغ کردن
898,läuten::V,теон,زنگ زدن
899,klingeln::V,теон,زنگ زدن
900,brausen::V,шъуин,طوفانی بودن
901,rauschen::V,макъэ гъэӏун,خش‌خش کردن
902,klingen::V,къыхэӏукӏын,صدا دادن
903,bellen::V,хьакъу́н,عوعو کردن
904,heulen::V,быун,زوزه کشیدن
905,blasen::V,епщэ́н,فوت کردن
906,pfeifen::V,шъуин,سوت زدن
907,schreien::V,куо́н,فریاد زدن
908,schreien::V,кӏыи́н,فریاد زدن
909,stöhnen::V,щэӏун,نالیدن
910,zittern::V,кӏэзэзын,لرزیدن
911,leben::V,псэу́н,زیستن
912,leben::V,псэу́н,زندگی کردن
913,geboren werden::V,къэхъун,متولد شدن
914,atmen::V,жьы къэщэ́н,تنفس کردن
915,trinken::V,ешъо́н,نوشیدن
916,essen::V,шхын,خوردن
917,schlucken::V,бдырыин,بلعیدن
918,schlucken::V,бдырыин,قورت دادن
919,müde werden::V,пшъын,خسته شدن
920,einschlafen::V,хэчъыен,خواب رفتن
921,schlafen::V,чъые́н,خوابیدن
922,aufwachen::V,къэущы́н,از خواب بیدار شدن
923,aufstehen::V,уцу́н,بیدار شدن
924,sich erholen::V,зыгъэпсэфын,استراحت کردن
925,krank werden::V,сымаджэ́ хъун,مریض شدن
926,krank sein::V,сымэджэ́н,بیمار بودن
927,schmerzen::V,сымэджэ́н,درد کردن
928,husten::V,пскэ́н,سرفه کردن
929,genesen::V,хъужьын,بهبود یافتن
930,sterben::V,лӏэн,مردن
931,umkommen::V,хэкӏодэн,کشته شدن
932,sich bewegen::V,хъые́н,حرکت کردن
933,sich rühren::V,хъые́н,تکان خوردن
934,sich erheben::V,къэтэджын,برخواستن
935,sich setzen::V,тӏысы́н,نشستن
936,hinfallen::V,ебэджы́н,زمین خوردن
937,laufen::V,кӏон,پیاده رفتن
938,schreiten::V,кӏон,قدم زدن
939,spazierengehen::V,къэкӏухьэн,گردش رفتن
940,eilen::V,гузэжъон,شتاب کردن
941,sich beeilen::V,гуӏэ́н,عجله کردن
942,sausen::V,псынкӏэ́у чъэн,صفیر کشیدن
943,rennen::V,чъэн,دویدن
944,springen::V,пкӏэн,پریدن
945,klettern::V,дэцохъоен,بالا رفتن
946,schaukeln::V,уешӏэн,تاب خوردن
947,kriechen::V,цохъо́н,خزیدن
948,schwimmen::V,есы́н,شنا کردن
949,tauchen::V,зычӏэгъэо́н,غواصی کردن
950,rudern::V,къошъо бэщкӏэ фын,پارو زدن
951,fahren::V,кӏон,سواره رفتن
952,fliegen::V,быбы́н,پریدن
953,gehen::V,кӏон,رفتن
954,weggehen::V,ӏукӏын,رفتن
955,abfahren::V,ежьэн,حرکت کردن
956,anhalten::V,къэуцу́н,ایست کردن
957,hineingehen::V,ихьан,داخل شدن
958,eintreten::V,чӏэхьан,وارد شدن
959,kommen::V,къэкӏо́н,آمدن
960,ankommen::V,къэсы́н,رسیدن
961,zurückkommen::V,гъэзэжьын,برگشتن
962,bleiben::V,къэнэ́н,ماندن
963,warten::V,пэплъэ́н,منتظر بودن
964,erwarten::V,ежэн,انتظار داشتن
965,suchen::V,лъыхъу́н,جستجو کردن
966,finden::V,къэгъоты́н,یافتن
967,finden::V,къэгъоты́н,پیدا کردن
968,finden::V,къыхэгъэщы́н,یافتن
969,finden::V,къыхэгъэщы́н,پیدا کردن
970,versuchen::V,пылъы́н,سعی کردن
971,versuchen::V,пылъы́н,کوشش کردن
972,vorbereiten::V,гъэхьазыры́н,آماده کردن
973,lieben::V,шӏу плъэгъу́н,عاشق بودن
974,mögen::V,шӏу плъэгъу́н,میل داشتن
975,mögen::V,шӏу плъэгъу́н,دوست داشتن
976,lachen::V,щхын,خندیدن
977,rühren::V,гур гъэузын,به رقت آوردن
978,weinen::V,гъын,گریه کردن
979,schimpfen::V,хъонэн,فحاشی کردن
980,sich ärgern::V,губжы́н,ناراحت شدن
981,sich fürchten::V,щынэ́н,واهمه کردن
982,fürchten::V,щынэ́н,ترسیدن
983,sehen::V,льэгъу́н,دیدن
984,anschauen::V,плъэн,نگاه کردن
985,anschauen::V,еплъы́н,نگاه کردن
986,ansehen::V,плъэн,تماشا کردن
987,hören::V,зэхэхын,شنیدن
988,zuhören::V,дэӏо́н,گوش دادن
989,probieren::V,хэӏэн,چشیدن
990,riechen::V,пэмэ́н,بوییدن
991,riechen::V,пэмэ́н,بو کردن
992,fühlen::V,зэхэпшӏэн,احساس کردن
993,scheinen::V,уащыхъу́н,بنظر آمدن
994,scheinen::V,уашӏошӏы́н,بنظر آمدن
995,zu sehen sein::V,зэрэлъэгъу́н,دیده شدن
996,vernehmen::V,зэхэхын,شنیدن
997,frieren::V,дыкъын,سرد بودن
998,frieren::V,пӏыкӏэн,سرد بودن
999,frieren::V,чъыӏэ́ лӏэн,سرد بودن
1000,tun::V,шӏын,کردن
1001,können::V,лъэкӏы́н,توانستن
1002,wollen::V,фэе́н,خواستن
1003,anfangen::V,ублэн,شروع کردن
1004,beenden::V,ухы́н,تمام کردن
1005,beenden::V,ухы́н,پایان دادن
1006,aufhören::V,щыгъэтын,دست کشیدن
1007,gelingen::V,хъун,موفق شدن
1008,öffnen::V,ӏухы́н,گشودن
1009,öffnen::V,ӏухы́н,باز کردن
1010,schließen::V,игъэсэн,بستن
1011,schließen::V,игъэсэн,قفل کردن
1012,stellen::V,бгъэуцун,گذاردن
1013,setzen::V,гъэтӏысы́н,نشاندن
1014,legen::V,хэлъхьа́н,گذاشتن
1015,berühren::V,эӏэн,دست زدن
1016,berühren::V,эӏэн,لمس کردن
1017,berühren::V,нэсын,دست زدن
1018,berühren::V,нэсын,لمس کردن
1019,verbinden::V,зэхэпхэ́н,وصل کردن
1020,verbinden::V,пхын,وصل کردن
1021,bedecken::V,техъо́н,پوشاندن
1022,aufhängen::V,пылъэ́н,آویختن
1023,anzünden::V,хэгъэнэ́н,سوزاندن
1024,zurücklassen::V,къэгъэнэ́н,گذاشتن
1025,verlieren::V,чӏэ́нэн,گم کردن
1026,verlieren::V,шӏокӏоды́н,گم کردن
1027,fallen lassen::V,чӏэунэн,انداختن
1028,fallen lassen::V,пӏэпызын,انداختن
1029,machen::V,шӏын,کردن
1030,machen::V,шӏын,ساختن
1031,herstellen::V,шӏы́н,ساختن
1032,herstellen::V,шӏы́н,تولید کردن
1033,bauen::V,шӏы́н,ساختن
1034,bauen::V,шӏы́н,بنا کردن
1035,reparieren::V,дыжьы́н,درست کردن
1036,reparieren::V,дыжьы́н,تعمیر کردن
1037,verbessern::V,нахьышӏу пшӏын,بهتر کردن
1038,verbessern::V,нахь дэгъу пшӏын,بهتر کردن
1039,ändern::V,зэблэхъу́н,تغییر دادن
1040,graben::V,тӏын,کندن
1041,graben::V,тӏын,گود کردن
1042,biegen::V,уфэн,خم کردن
1043,drehen::V,гъэчэрегъу́,چرخاندن
1044,wenden::V,пӏонтӏэн,برگرداندن
1045,wenden::V,бгъэзэн,برگرداندن
1046,wenden::V,уӏубын,برگرداندن
1047,heben::V,ӏэты́н,برداشتن
1048,hochheben::V,ӏэты́н,برآوردن
1049,hochheben::V,ӏэты́н,بلند کردن
1050,ergreifen::V,къэубыты́н,گرفتن
1051,halten::V,ӏыгъы́н,نگاه داشتن
1052,drücken::V,тэӏункӏэн,فشار دادن
1053,drücken::V,тэӏункӏэн,فشار آوردن
1054,schieben::V,уеӏункӏын,هل دادن
1055,schieben::V,уетӏыргун,هل دادن
1056,kratzen::V,цӏэнтхъун,خاریدن
1057,lecken::V,бзэи́н,لیسیدن
1058,beißen::V,ецэкъэ́н,گاز زدن
1059,abreißen::V,къичын,پاره کردن
1060,abreißen::V,пытхъын,پاره کردن
1061,abschneiden::V,пыупкӏын,بریدن
1062,abschneiden::V,пыупкӏын,قطع کردن
1063,abschneiden::V,гобзыкӏын,بریدن
1064,abschneiden::V,гобзыкӏын,قطع کردن
1065,binden::V,епхын,بستن
1066,stecken::V,хэсэн,فرو کردن
1067,brechen::V,зэпыпкӏын,شکستن
1068,klopfen::V,теон,کوبیدن
1069,hauen::V,теон,زدن
1070,kleben::V,щхэн,چسباندن
1071,reiben::V,пӏотын,مالش دادن
1072,streichen::V,щыфэн,مالیدن
1073,schleifen::V,гъэчаны́н,تیز کردن
1074,schleifen::V,кӏэлыкӏы́н,تیز کردن
1075,schneiden::V,бзын,چیدن
1076,schneiden::V,бзын,بریدن
1077,rütteln::V,гъэсысын,لرزاندن
1078,rütteln::V,гъэсысын,تکان دادن
1079,schütteln::V,гъэсысын,تکان دادن
1080,schwenken::V,ӏэ шӏын,تاب دادن
1081,schütten::V,икӏэ́н,ریختن
1082,füllen::V,из шӏын,پر کردن
1083,einwickeln::V,кӏоцӏыщыхьа́н,پیچیدن
1084,tragen::V,хьын,بردن
1085,tragen::V,хьын,حمل کردن
1086,schleppen::V,пхьын,کشیدن
1087,schleppen::V,плъэшъун,کشیدن
1088,ziehen::V,пкъудыин,کشیدن
1089,ziehen::V,пщэн,کشیدن
1090,ziehen::V,плъэшъун,کشیدن
1091,aufbewahren::V,пӏыгъын,نگهداری کردن
1092,aufbewahren::V,уухъумэн,نگهداری کردن
1093,werfen::V,дзын,انداختن
1094,werfen::V,дзын,پرتاب کردن
1095,fangen::V,къэубыты́н,گرفتن
1096,packen::V,къэубыты́н,گرفتن
1097,verstecken::V,бгъэбылъын,قایم کردن
1098,verstecken::V,бгъэбылъын,پنهان کردن
1099,teilen::V,гощы́н,قسمت کردن
1100,teilen::V,гощы́н,تقسیم کردن
1101,schicken::V,гъахьы́н,فرستادن
1102,schicken::V,гъахьы́н,ارسال کردن
1103,bringen::V,къэхьы́н,آوردن
1104,hinzufügen::V,хэгъэхъо́н,افزودن
1105,hinzufügen::V,хэгъэхъо́н,اضافه کردن
1106,nehmen::V,къытехы́н,گرفتن
1107,nehmen::V,къытехы́н,برداشتن
1108,wählen::V,къыхэхы́н,انتخاب کردن
1109,auswählen::V,къыхэхы́н,برگزیدن
1110,bewahren::V,къэухъумэн,حفظ کردن
1111,bewahren::V,къэухъумэн,حفاظت کردن
1112,behindern::V,пэрыохъу хъун,مانع بودن
1113,verderben::V,къутэн,از بین بردن
1114,beschädigen::V,къутэн,صدمه زدن
1115,zerbrechen::V,къутэн,شکستن
1116,zerreißen::V,зэӏэтхъы́н,دریدن
1117,zerreißen::V,зэӏэтхъы́н,پاره کردن
1118,zerstören::V,къутэ́н,خراب کردن
1119,zerstören::V,къутэ́н,ویران کردن
1120,verbrennen::V,гъэсты́н,سوزاندن
1121,geben::V,еты́н,دادن
1122,reichen::V,еты́н,دادن
1123,schenken::V,еты́н,هدیه دادن
1124,versprechen::V,гъэгугъэ́н,قول دادن
1125,versprechen::V,гъэгугъэ́н,وعده دادن
1126,wünschen::V,шӏоигъо́н,آرزو کردن
1127,loben::V,щытхъун,ستایش کردن
1128,küssen::V,ебэу́н,بوسیدن
1129,wiegen::V,гъэхъыен,نوسان کردن
1130,zudecken::V,техъо́н,پوشاندن
1131,wecken::V,къэгъэущы́н,بیدار کردن
1132,zeigen::V,гъэлъэгъо́н,نشان دادن
1133,führen::V,щэн,رهنمائی کردن
1134,lehren::V,егъэджэ́н,آموختن
1135,lehren::V,егъэджэ́н,یاد دادن
1136,lehren::V,егъэшӏэн,آموختن
1137,lehren::V,егъэшӏэн,یاد دادن
1138,unterrichten::V,егъэджэ́н,درس دادن
1139,unterrichten::V,егъэджэ́н,تدریس کردن
1140,aufziehen::V,пӏун,تربیت کردن
1141,leiten::V,гъэзекӏон,اداره کردن
1142,antreiben::V,къепфылӏэн,عجله دادن
1143,lassen::V,еты́н,وادار کردن
1144,einladen::V,къегъэблэгъэн,دعوت کردن
1145,einladen::V,къегъэблэгъэн,مهمان کردن
1146,vereinigen::V,зэгогъэхьан,یکی کردن
1147,vereinigen::V,зэгогъэхьан,متحد کردن
1148,besuchen::V,щыӏэ́н,دیدار کردن
1149,treffen::V,ӏукӏэ́н,ملاقات کردن
1150,treffen::V,пэгъокӏы́н,ملاقات کردن
1151,sich versammeln::V,зэхэхьан,جمع شدن
1152,spielen::V,джэгу́н,بازی کردن
1153,singen::V,орэ́д къэӏо́н,آواز خواندن
1154,tanzen::V,къэшъо́н,رقصیدن
1155,sich trennen::V,зэгокӏыжьы́ных,جدا شدن
1156,verlassen::V,бгынэн,ترک کردن
1157,verlassen::V,хэкӏыжьын,ترک کردن
1158,retten::V,къыхэпхыжьын,نجات دادن
1159,retten::V,къэбгъэнэжьын,نجات دادن
1160,bewachen::V,къэгъэгъунэн,حراست کردن
1161,schützen::V,ухъумэ́н,حفظ کردن
1162,verteidigen::V,къэухъумэн,دفاع کردن
1163,sich schlagen::V,эзэон,کتک‌کاری کردن
1164,schießen::V,он,تیر زدن
1165,siegen::V,текӏо́н,پیروز شدن
1166,ärgern::V,бгъэгубжын,ناراحت کردن
1167,schlagen::V,ео́н,زدن
1168,schlagen::V,ео́н,کوبیدن
1169,stechen::V,хэӏун,چاقو زدن
1170,stoßen::V,тӏыро́н,هل دادن
1171,stoßen::V,уеӏункӏын,هل دادن
1172,stehlen::V,тыгъу́н,دزدیدن
1173,stören::V,бгъэгумэкӏын,مزاحم شدن
1174,belästigen::V,бгъэгумэкӏын,زحمت دادن
1175,verbergen::V,ушъэфын,پنهان کردن
1176,täuschen::V,гъэпцӏэ́н,گول زدن
1177,täuschen::V,гъэпцӏэ́н,فریب دادن
1178,betrügen::V,гъэпцӏэ́н,گول زدن
1179,betrügen::V,гъэпцӏэ́н,فریب دادن
1180,töten::V,уикӏын,کشتن
1181,wohnen::V,дэсын,منزل داشتن
1182,wohnen::V,дэсын,سکونت داشتن
1183,arbeiten::V,лэжьэ́н,کار کردن
1184,sammeln::V,угъои́н,جمع کردن
1185,pflücken::V,къыпычы́н,چیدن
1186,jagen::V,шэкӏон,شکار کردن
1187,jagen::V,ешэкӏон,شکار کردن
1188,fischen::V,пцэжъые уешэн,صید کردن
1189,fischen::V,пцэжъые уешэн,ماهی‌گیری کردن
1190,fassen::V,къэубыты́н,گرفتن
1191,hüten::V,хэхъо́н,چراندن
1192,hüten::V,хэхъо́н,مراقبت کردن
1193,treiben::V,пфын,راندن
1194,anbinden::V,епхын,متصل کردن
1195,füttern::V,гъэшхэ́н,غذا دادن
1196,melken::V,щын,دوشیدن
1197,hacken::V,упкӏэтэн,خرد کردن
1198,gießen::V,тепкӏэн,ریختن
1199,reifen::V,игъо хъун,رسیدن
1200,zubereiten::V,бгъэхьазырын,طبخ کردن
1201,zubereiten::V,бгъэхьазырын,آماده کردن
1202,kochen::V,шӏы́н,پختن
1203,kochen::V,шӏы́н,آشپزی کردن
1204,backen::V,гъэжъэ́н,پختن
1205,braten::V,гъэжъэ́н,سرخ کردن
1206,umrühren::V,зэхэгъэкӏухьан,هم زدن
1207,stricken::V,хъын,بافتن
1208,nähen::V,дэн,دوختن
1209,färben::V,бгъэлэн,رنگ زدن
1210,reinigen::V,укъэбзы́н,پاک کردن
1211,reinigen::V,укъэбзы́н,تمیز کردن
1212,waschen::V,бгыкӏын,شستن
1213,abwischen::V,лъэкӏы́н,زدودن
1214,spülen::V,дэгъэчъыхьан,شستن
1215,fegen::V,пхъэнкӏы́н,جارو کردن
1216,kehren::V,пхъэнкӏы́н,جارو کردن
1217,baden::V,зыгъэпскӏын,شنا کردن
1218,baden::V,зыгъэпскӏын,حمام کردن
1219,sich waschen::V,зытхьакӏы́н,شستشو کردن
1220,ausziehen::V,къытехы́н,درآوردن
1221,anziehen::V,щылъэ́н,پوشیدن
1222,sich anziehen::V,зыфэпэн,لباس پوشیدن
1223,kämmen::V,жьын,شانه زدن
1224,schmücken::V,гъэдэхэ́н,زینت دادن
1225,sagen::V,къэӏон,گفتن
1226,sprechen::V,псэлъэ́н,حرف زدن
1227,sprechen::V,псэлъэ́н,صحبت کردن
1228,reden::V,гущыӏэ́н,حرف زدن
1229,reden::V,гущыӏэ́н,صحبت کردن
1230,sich unterhalten::V,зэдэгущыӏэн,گپ زدن
1231,fragen::V,упчӏэ́н,پرسیدن
1232,fragen::V,упчӏэ́н,سؤال کردن
1233,bitten::V,лъэӏо́н,خواهش کردن
1234,bitten::V,лъэӏо́н,درخواست کردن
1235,erzählen::V,къэпӏотэ́н,نقل کردن
1236,erzählen::V,къэпӏотэ́н,حکایت کردن
1237,mitteilen::V,макъэ егъэӏун,خبر دادن
1238,nennen::V,цӏэ фэусы́н,نامیدن
1239,rufen::V,джэн,صدا کردن
1240,prahlen::V,узыщытхъужьы́н,پز آمدن
1241,übersetzen::V,бгъэкӏотэн,ترجمه کردن
1242,denken::V,егупшысэ́н,فکر کردن
1243,glauben::V,уивыхъэ́ телъы́н,باور کردن
1244,glauben::V,уивыхъэ́ телъы́н,عقیده داشتن
1245,bemerken::V,гу лъыптэ́н,متوجه شدن
1246,erkennen::V,зэхэпхын,شناختن
1247,erkennen::V,зэхэпхын,تشخیص دادن
1248,erkennen::V,зэбгъэшӏэн,شناختن
1249,erkennen::V,зэбгъэшӏэн,تشخیص دادن
1250,begreifen::V,гурыӏо́н,فهمیدن
1251,begreifen::V,гурыӏо́н,درک کردن
1252,verstehen::V,зэхэхын,فهمیدن
1253,lernen::V,еджэ́н,آموختن
1254,lernen::V,еджэ́н,یاد گرفتن
1255,wissen::V,шӏэн,دانستن
1256,sich erinnern an::V,къэшӏэжьын,به یاد آوردن
1257,vergessen::V,пщыгъупшэжьы́н,فراموش کردن
1258,messen::V,шын,اندازه گرفتن
1259,zählen::V,плъытэ́н,شمردن
1260,rechnen::V,плъытэ́н,حساب کردن
1261,rechnen::V,угугъэ́н,حساب کردن
1262,lesen::V,еджэ́н,خواندن
1263,malen::V,шӏын,نقاشی کردن
1264,zeichnen::V,шӏын,کشیدن
1265,zeichnen::V,шӏын,رسم کردن
1266,schreiben::V,тхын,نوشتن
1267,besitzen::V,иӏэн,داشتن
1268,kaufen::V,щэфы́н,خریدن
1269,kaufen::V,щэфы́н,خرید کردن
1270,verkaufen::V,щэн,فروختن
1271,bezahlen::V,птын,پرداختن
1272,bezahlen::V,лъыптын,پرداختن
1273,bezahlen::V,птыжьы́н,پرداختن
1274,zahlen::V,птын,پرداخت کردن
1275,zahlen::V,лъыптын,پرداخت کردن
1276,beherrschen::V,иунаеу иӏэн,مسلط بودن
