,Concept_ID,xal,ady
674,auf einmal::ADV,нег дәкҗ,асыхьатым
675,zusammen::ADV,хамдан,зэгъусэхэ́у
676,lange::ADV,удан,бэрэ́
677,plötzlich::ADV,генткн,зэкӏэм
678,sofort::ADV,дарунь,ардэдэм
679,sofort::ADV,дарунь,асыхьатым
680,später::ADV,сүүлд,нэужым
681,jetzt::ADV,ода,джы
682,heute::ADV,эндр,непэ́
683,morgen::ADV,маңһдур,неу́щы
684,bald::ADV,дарунь,псынкӏэу
685,dann::ADV,дәкәд,нэужым
686,gestern::ADV,өцклдүр,тыгъуа́с
687,einst::ADV,нег саамд,зэгорэ́м
688,damals::ADV,тиигхд,армэ
689,damals::ADV,тиигхд,ащыгъум
690,danach::ADV,тегәд,нэужым
691,vorher::ADV,урд,нахьыпэм
692,zuerst::ADV,түрүләд,
693,einmal::ADV,нег дәкҗ,зэ
694,manchmal::ADV,зәрмдән,
695,oft::ADV,хара биш,бэрэ
696,oft::ADV,хатяр биш,бэрэ
697,oft::ADV,дару-дарунь,бэрэ
698,immer::ADV,оньдинд,ренэ́у
699,niemals::ADV,кезә чмгн биш,
700,hier::ADV,энд,
701,hier::ADV,энүнд,
702,hierhin::ADV,нааран,
703,von hier::ADV,эндәс,
704,dort::ADV,тенд,модэ
705,dorthin::ADV,тиигән,модэ́
706,geradeaus::ADV,шуд,занкӏэу
707,vorwärts::ADV,уралан,ыпэкӏэ
708,rückwärts::ADV,гедргән,ыужыкӏэ́
709,zurück::ADV,хәрү,ыужыкӏэ́
710,unten::ADV,дор,ычӏэкӏэ́
711,hinab::ADV,дор,ычӏэгъы́
712,hinab::ADV,дор,ычӏэкӏэ́
713,hinab::ADV,доракшан,ычӏэгъы́
714,hinab::ADV,доракшан,ычӏэкӏэ́
715,oben::ADV,деер,ышъхьагъы
716,hinauf::ADV,өөдән,ышъхьагъыкӏэ
717,hinauf::ADV,деер,ышъхьагъыкӏэ
718,überall::ADV,альд болв чигн,тыди́
719,überall::ADV,альд болв чигн,тыдэкӏи́
720,nicht::ADV,эс,-п
721,nicht::ADV,эс,мы-
722,nicht::ADV,биш,-п
723,nicht::ADV,биш,мы-
724,nicht::ADV,бичә,-п
725,nicht::ADV,бичә,мы-
726,ein wenig::ADV,баахн,тӏэкӏу
727,ein wenig::ADV,баахнар,тӏэкӏу
728,kaum::ADV,әрә,къоды́й
729,sehr::ADV,йир,дэд
730,so::ADV,иигҗ,ащ фэд
731,so::ADV,иигҗ,мыщ фэд
732,so::ADV,иигҗ,джащ фэд
733,noch::ADV,ода чигн,джыри
734,nur::ADV,һанцхн,ныӏэ́п
735,schon::ADV,одх,
736,wieder::ADV,бас,джыри
737,vergebens::ADV,киидән,пкӏэнчъэ́у
738,vor::PRP,урд,пашъхьэ́
739,hinter::PRP,ца,кӏы́б
740,unter::PRP,дор,чӏэ-
741,durch::PRP,ивт,пхыры-
742,durch::PRP,дундаһур,пхыры-
743,neben::PRP,хаҗуд,дэжь
744,zwischen::PRP,хоорнд,азыфа́гу
745,wegen::PRP,көлтә,къы-
746,wegen::PRP,деерәс,къы-
747,dies::PRN,эн,ар
748,das::PRN,тер,а
749,das::PRN,тер,мо
750,alles::PRN,цуһар,зэкӏэ́
751,ich::PRN,би,сэ
752,du::PRN,чи,о
753,er::PRN,тер,ар
754,wir::PRN,мадн,тэ
755,ihr::PRN,та,шъо
756,sie::PRN,тедн,ахэр
757,was::FPRN,юн,сыд
758,wer::FPRN,кен,хэт
759,wo::FADV,хама,тыдэ́
760,wohin::FADV,хамаран,тыдэ́
761,wie::FADV,яһҗ,сыдэущтэ́у
762,wie::FADV,яһад,сыдэущтэ́у
763,warum::FADV,юңгад,сыд пае́
764,wieviel::FNUM,кедү,тхьапш
765,wieviel::FNUM,кедү,сыд фэди́з
766,eins::NUM,негн,зы
767,zwei::NUM,хойр,тӏу
768,drei::NUM,һурвн,щы
769,vier::NUM,дөрвн,плӏы
770,fünf::NUM,тавн,тфы
771,sechs::NUM,зурһан,хы
772,sieben::NUM,долан,блы
773,acht::NUM,нәәмн,и
774,neun::NUM,йисн,бгъу
775,zehn::NUM,арвн,пшӏы
776,elf::NUM,арвн негн,пшӏыкӏузы́
777,zwölf::NUM,арвн хойр,пшӏыкӏутӏу
778,zwanzig::NUM,хөрн,тӏокӏы́
779,dreißig::NUM,һучн,щэкӏы
780,vierzig::NUM,дөчн,тӏокӏи́тӏу
781,fünfzig::NUM,тәвн,шъэны́ыкъу
782,sechzig::NUM,җирн,тӏокӏи́щ
783,siebzig::NUM,далн,тӏокӏищырэ́ пшӏырэ́
784,achtzig::NUM,найн,тӏокӏи́пӏ
785,neunzig::NUM,йирн,тӏокӏиилӏырэ́ пшӏырэ́
786,hundert::NUM,зун,шъэ
787,tausend::NUM,миңһн,мин
788,und::CNJ,болн,ыкӏи
789,oder::CNJ,эс гиҗ,е
790,oder::CNJ,эс гихлә,е
791,stehen::V,зогсх,ущытын
792,stehen::V,зогсх,умыхъыен
793,sitzen::V,суух,уисын
794,sitzen::V,суух,утесын
795,liegen::V,кевтх,телъы́н
796,hängen::V,өлгәтә бәәх,къыщылэлын
797,hängen::V,өлгәтә бәәх,къыщылэлын щыгъын быхъур
798,werden::V,болх,хъун
799,passieren::V,болх,къэхъун
800,beginnen::V,эклх,къежьэн
801,beginnen::V,эклх,къыублэн
802,enden::V,төгсх,ухы́н
803,wechseln::V,хүврх,зэхъожьы́н
804,aufgehen[Sonne]::V,һарх,къыкъокӏы́н
805,untergehen[Sonne]::V,орх,къохьан
806,untergehen[Sonne]::V,сүүрлх,къохьан
807,scheinen[Sonne]::V,герлтх,къепсыи
808,donnern::V,күрҗңнх,гъогъон
809,wehen::V,сальклх,епщэ́н
810,strömen::V,һооҗх,чъэн
811,fließen::V,урсх,чъэн
812,sich drehen::V,эргх,зыгъэчэрэгъу́н
813,schwanken::V,дәәвлх,хъые́н
814,schwingen::V,нәәхлх,зыгъэхъые́н
815,fallen::V,унх,къефэхы́н
816,fallen::V,киисх,къефэхы́н
817,brennen::V,шатх,стын
818,rauchen::V,ута һарһх,ӏугъо къикӏын
819,regnen::V,орх,къещхы́н
820,gefrieren::V,мөстх,дыкъын
821,tauen::V,хәәлх,жъун
822,schmelzen::V,хәәлх,ткӏун
823,schmelzen::V,хәәлгдх,ткӏун
824,trocknen::V,эврх,гъушъы́н
825,trocknen::V,эврх,чъэпхъу́н
826,sieden::V,буслх,жъон
827,faulen::V,үмкәрх,шъун
828,verfaulen::V,илҗрх,шъун
829,reißen::V,тасрх,зэӏэтхъы́н
830,versinken::V,чивх,чӏихьан
831,vergehen::V,болх,блэкӏы́н
832,erscheinen::V,һарх,къэлъэгъон
833,verschwinden::V,уга болх,кӏодыжьы́н
834,sinken::V,татгдх,
835,abnehmen::V,хасгдх,къыкӏичын
836,zunehmen::V,өсх,хэхъо́н
837,steigen::V,немх,къежьэн
838,wachsen::V,өсх,хэхъо́н
839,wachsen::V,өсх,къэкӏы́н
840,wachsen::V,урһх,хэхъо́н
841,wachsen::V,урһх,къэкӏы́н
842,glänzen::V,гилвкх,цӏыу́н
843,funkeln::V,цәклх,жъыу́н
844,lärmen::V,шууглдх,бырсыры́н
845,läuten::V,хоңх,теон
846,klingeln::V,җиңнулх,теон
847,klirren::V,җиңнх,
848,brausen::V,догшрхх,шъуин
849,rauschen::V,сарҗңнх,макъэ гъэӏун
850,klingen::V,ә һарх,къыхэӏукӏын
851,bellen::V,хуцх,хьакъу́н
852,heulen::V,уульх,быун
853,blasen::V,үләх,епщэ́н
854,pfeifen::V,ишкрх,шъуин
855,schreien::V,хәәкрх,куо́н
856,schreien::V,хәәкрх,кӏыи́н
857,stöhnen::V,түңшх,щэӏун
858,zittern::V,дагҗннх,кӏэзэзын
859,leben::V,бәәх,псэу́н
860,geboren werden::V,төрх,къэхъун
861,atmen::V,әмсхлх,жьы къэщэ́н
862,trinken::V,уух,ешъо́н
863,essen::V,идх,шхын
864,schlucken::V,зальгх,бдырыин
865,müde werden::V,көшх,пшъын
866,einschlafen::V,унтх,хэчъыен
867,schlafen::V,нөөрсх,чъые́н
868,aufwachen::V,серх,къэущы́н
869,aufstehen::V,босх,уцу́н
870,sich erholen::V,амрх,зыгъэпсэфын
871,krank werden::V,гемтх,сымаджэ́ хъун
872,krank sein::V,шалтглх,сымэджэ́н
873,schmerzen::V,өвдх,сымэджэ́н
874,husten::V,ханях,пскэ́н
875,genesen::V,эдгх,хъужьын
876,sterben::V,үкх,лӏэн
877,sterben::V,өңгрх,лӏэн
878,umkommen::V,үкх,хэкӏодэн
879,sich bewegen::V,көдлх,хъые́н
880,sich bewegen::V,көндрх,хъые́н
881,sich rühren::V,көндрх,хъые́н
882,sich erheben::V,босх,къэтэджын
883,sich setzen::V,суух,тӏысы́н
884,hinfallen::V,унх,ебэджы́н
885,hinfallen::V,киисх,ебэджы́н
886,laufen::V,йовх,кӏон
887,schreiten::V,алхх,кӏон
888,spazierengehen::V,сергҗ йовх,къэкӏухьэн
889,eilen::V,шулудх,гузэжъон
890,sich beeilen::V,адһх,гуӏэ́н
891,sich beeilen::V,шамдх,гуӏэ́н
892,sausen::V,хурдлх,псынкӏэ́у чъэн
893,sausen::V,йир_хурдар_гүүх,псынкӏэ́у чъэн
894,sausen::V,йир_хурдар_йовх,псынкӏэ́у чъэн
895,rennen::V,гүүх,чъэн
896,springen::V,һәрәдх,пкӏэн
897,klettern::V,давшх,дэцохъоен
898,schaukeln::V,дүүдңндх,уешӏэн
899,kriechen::V,мөлкх,цохъо́н
900,schwimmen::V,усчх,есы́н
901,tauchen::V,булхх,зычӏэгъэо́н
902,rudern::V,хәәвдх,къошъо бэщкӏэ фын
903,fahren::V,йовх,кӏон
904,fliegen::V,нисх,быбы́н
905,gehen::V,йовх,кӏон
906,weggehen::V,йовх,ӏукӏын
907,weggehen::V,одх,ӏукӏын
908,weggehen::V,һарх,ӏукӏын
909,weggehen::V,мөрлх,ӏукӏын
910,abfahren::V,мордх,ежьэн
911,anhalten::V,зогсх,къэуцу́н
912,hineingehen::V,орх,ихьан
913,eintreten::V,орх,чӏэхьан
914,kommen::V,ирх,къэкӏо́н
915,ankommen::V,ирх,къэсы́н
916,zurückkommen::V,орх,гъэзэжьын
917,bleiben::V,бәәх,къэнэ́н
918,warten::V,күләх,пэплъэ́н
919,erwarten::V,күләх,ежэн
920,suchen::V,хәәх,лъыхъу́н
921,finden::V,олх,къэгъоты́н
922,finden::V,олх,къыхэгъэщы́н
923,versuchen::V,седх,пылъы́н
924,vorbereiten::V,белдх,гъэхьазыры́н
925,lieben::V,дурлх,шӏу плъэгъу́н
926,mögen::V,таассгдх,шӏу плъэгъу́н
927,lachen::V,инәх,щхын
928,rühren::V,уйрах,гур гъэузын
929,weinen::V,уульх,гъын
930,schimpfen::V,харах,хъонэн
931,sich ärgern::V,уурлх,губжы́н
932,sich fürchten::V,әәх,щынэ́н
933,fürchten::V,әәх,щынэ́н
934,fürchten::V,сүрдх,щынэ́н
935,fliehen::V,зулх,
936,flüchten::V,орһх,
937,flüchten::V,зулх,
938,sehen::V,үзх,льэгъу́н
939,anschauen::V,харх,плъэн
940,anschauen::V,харх,еплъы́н
941,ansehen::V,хәләх,плъэн
942,ansehen::V,үзх,плъэн
943,hören::V,соңсх,зэхэхын
944,zuhören::V,соңсх,дэӏо́н
945,probieren::V,амсх,хэӏэн
946,riechen::V,үнрчлх,пэмэ́н
947,fühlen::V,медх,зэхэпшӏэн
948,scheinen::V,болҗ медгдх,уащыхъу́н
949,scheinen::V,болҗ медгдх,уашӏошӏы́н
950,scheinen::V,миниһәр болхла,уащыхъу́н
951,scheinen::V,миниһәр болхла,уашӏошӏы́н
952,scheinen::V,болад бәәх,уащыхъу́н
953,scheinen::V,болад бәәх,уашӏошӏы́н
954,zu sehen sein::V,үзгдх,зэрэлъэгъу́н
955,vernehmen::V,соңсх,зэхэхын
956,frieren::V,даарх,дыкъын
957,frieren::V,даарх,пӏыкӏэн
958,frieren::V,даарх,чъыӏэ́ лӏэн
959,tun::V,кех,шӏын
960,können::V,чадх,лъэкӏы́н
961,wollen::V,дурлх,фэе́н
962,anfangen::V,эклх,ублэн
963,beenden::V,дуусх,ухы́н
964,aufhören::V,уурх,щыгъэтын
965,gelingen::V,бүтх,хъун
966,gelingen::V,күцәх,хъун
967,geraten::V,болх,
968,öffnen::V,секх,ӏухы́н
969,schließen::V,хаах,игъэсэн
970,stellen::V,тәвх,бгъэуцун
971,setzen::V,суулһх,гъэтӏысы́н
972,legen::V,тәвх,хэлъхьа́н
973,berühren::V,көндәх,эӏэн
974,berühren::V,көндәх,нэсын
975,verbinden::V,боох,зэхэпхэ́н
976,verbinden::V,боох,пхын
977,bedecken::V,хучх,техъо́н
978,bedecken::V,бүркх,техъо́н
979,aufhängen::V,өлгх,пылъэ́н
980,anzünden::V,асах,хэгъэнэ́н
981,anzünden::V,шатах,хэгъэнэ́н
982,aufheben::V,өөдән өргх,
983,zurücklassen::V,үлдәх,къэгъэнэ́н
984,verlieren::V,геех,чӏэ́нэн
985,verlieren::V,геех,шӏокӏоды́н
986,fallen lassen::V,алдх,чӏэунэн
987,fallen lassen::V,алдх,пӏэпызын
988,machen::V,кех,шӏын
989,herstellen::V,кех,шӏы́н
990,bauen::V,тосхх,шӏы́н
991,reparieren::V,ясх,дыжьы́н
992,verbessern::V,сәәрүлх,нахьышӏу пшӏын
993,verbessern::V,сәәрүлх,нахь дэгъу пшӏын
994,ändern::V,хүврәх,зэблэхъу́н
995,graben::V,малтх,тӏын
996,beugen::V,нуһлх,
997,biegen::V,матилһх,уфэн
998,drehen::V,эргүлх,гъэчэрегъу́
999,wenden::V,көмрх,пӏонтӏэн
1000,wenden::V,көмрх,бгъэзэн
1001,wenden::V,көмрх,уӏубын
1002,wenden::V,эргүлх,пӏонтӏэн
1003,wenden::V,эргүлх,бгъэзэн
1004,wenden::V,эргүлх,уӏубын
1005,umdrehen::V,эргүлх,
1006,heben::V,өргх,ӏэты́н
1007,heben::V,деер өргх,ӏэты́н
1008,hochheben::V,өргх,ӏэты́н
1009,ergreifen::V,бәрх,къэубыты́н
1010,halten::V,бәрх,ӏыгъы́н
1011,drücken::V,шахх,тэӏункӏэн
1012,schieben::V,түлкх,уеӏункӏын
1013,schieben::V,түлкх,уетӏыргун
1014,kratzen::V,мааҗх,цӏэнтхъун
1015,lecken::V,долах,бзэи́н
1016,beißen::V,хазх,ецэкъэ́н
1017,abreißen::V,таслх,къичын
1018,abreißen::V,таслх,пытхъын
1019,abschneiden::V,тәәрх,пыупкӏын
1020,abschneiden::V,тәәрх,гобзыкӏын
1021,binden::V,боох,епхын
1022,stecken::V,шаах,хэсэн
1023,stecken::V,хатхх,хэсэн
1024,brechen::V,хамхлх,зэпыпкӏын
1025,klopfen::V,цокх,теон
1026,hauen::V,цокх,теон
1027,kleben::V,наах,щхэн
1028,reiben::V,зүлгх,пӏотын
1029,streichen::V,наах,щыфэн
1030,streichen::V,лашх,щыфэн
1031,streichen::V,түркх,щыфэн
1032,schleifen::V,хурцлх,гъэчаны́н
1033,schleifen::V,хурцлх,кӏэлыкӏы́н
1034,schneiden::V,хәәчлх,бзын
1035,rütteln::V,дәәвлүлх,гъэсысын
1036,schütteln::V,сегсрх,гъэсысын
1037,schwenken::V,дайлх,ӏэ шӏын
1038,schütten::V,кех,икӏэ́н
1039,füllen::V,дүүргх,из шӏын
1040,einwickeln::V,орах,кӏоцӏыщыхьа́н
1041,tragen::V,зөөх,хьын
1042,schleppen::V,чирх,пхьын
1043,schleppen::V,чирх,плъэшъун
1044,ziehen::V,татх,пкъудыин
1045,ziehen::V,татх,пщэн
1046,ziehen::V,татх,плъэшъун
1047,aufbewahren::V,хадһлх,пӏыгъын
1048,aufbewahren::V,хадһлх,уухъумэн
1049,werfen::V,хайх,дзын
1050,fangen::V,бәрх,къэубыты́н
1051,fangen::V,хавлх,къэубыты́н
1052,packen::V,бәрх,къэубыты́н
1053,verstecken::V,дүрх,бгъэбылъын
1054,verstecken::V,бултулх,бгъэбылъын
1055,teilen::V,хувах,гощы́н
1056,schicken::V,илгәх,гъахьы́н
1057,bringen::V,авч ирх,къэхьы́н
1058,hinzufügen::V,немх,хэгъэхъо́н
1059,bekommen::V,авх,
1060,erhalten::V,авх ,
1061,nehmen::V,авх,къытехы́н
1062,wählen::V,шүүх,къыхэхы́н
1063,auswählen::V,шүүх,къыхэхы́н
1064,bewahren::V,хадһлх,къэухъумэн
1065,bewahren::V,кевтнь үлдәх,къэухъумэн
1066,bewahren::V,кевтнь бәәлһх,къэухъумэн
1067,behindern::V,харшлх,пэрыохъу хъун
1068,verderben::V,үрәх,къутэн
1069,beschädigen::V,эвдх,къутэн
1070,zerbrechen::V,күүлх,къутэн
1071,zerbrechen::V,хамхлх,къутэн
1072,zerreißen::V,шуучх,зэӏэтхъы́н
1073,zerstören::V,эвдх,къутэ́н
1074,verbrennen::V,шатах,гъэсты́н
1075,geben::V,өгх,еты́н
1076,reichen::V,өгх,еты́н
1077,schenken::V,белглх,еты́н
1078,versprechen::V,амлх,гъэгугъэ́н
1079,wünschen::V,сә хәәх,шӏоигъо́н
1080,loben::V,магтх,щытхъун
1081,küssen::V,үмсх,ебэу́н
1082,wiegen::V,саатулх,гъэхъыен
1083,zudecken::V,бүркх,техъо́н
1084,wecken::V,серүлх,къэгъэущы́н
1085,zeigen::V,үзүлх,гъэлъэгъо́н
1086,führen::V,көтлх,щэн
1087,lehren::V,заах,егъэджэ́н
1088,lehren::V,заах,егъэшӏэн
1089,lehren::V,сурһх,егъэджэ́н
1090,lehren::V,сурһх,егъэшӏэн
1091,unterrichten::V,сурһх,егъэджэ́н
1092,unterrichten::V,багшлх,егъэджэ́н
1093,aufziehen::V,өскәх,пӏун
1094,leiten::V,һардх,гъэзекӏон
1095,leiten::V,толһалх,гъэзекӏон
1096,antreiben::V,шамдах,къепфылӏэн
1097,lassen::V,күч үзүлх,еты́н
1098,einladen::V,үрх,къегъэблэгъэн
1099,vereinigen::V,хамцулх,зэгогъэхьан
1100,besuchen::V,одх,щыӏэ́н
1101,treffen::V,харһх,ӏукӏэ́н
1102,treffen::V,харһх,пэгъокӏы́н
1103,sich versammeln::V,цуглрх,зэхэхьан
1104,sich versammeln::V,хурх,зэхэхьан
1105,spielen::V,наадх,джэгу́н
1106,singen::V,дуулх,орэ́д къэӏо́н
1107,tanzen::V,биилх,къэшъо́н
1108,sich trennen::V,хаһцх,зэгокӏыжьы́ных
1109,verlassen::V,хайх,бгынэн
1110,verlassen::V,хайх,хэкӏыжьын
1111,retten::V,әм аврх,къыхэпхыжьын
1112,retten::V,әм аврх,къэбгъэнэжьын
1113,retten::V,әәмшгәс харсх,къыхэпхыжьын
1114,retten::V,әәмшгәс харсх,къэбгъэнэжьын
1115,bewachen::V,харх,къэгъэгъунэн
1116,bewachen::V,манх,къэгъэгъунэн
1117,schützen::V,харсх,ухъумэ́н
1118,verteidigen::V,харсх,къэухъумэн
1119,sich schlagen::V,гүвдлдх,эзэон
1120,schießen::V,хах,он
1121,siegen::V,диилх,текӏо́н
1122,ärgern::V,уурлулх,бгъэгубжын
1123,schlagen::V,цокх,ео́н
1124,schlagen::V,гүвдх,ео́н
1125,stechen::V,хатхх,хэӏун
1126,stoßen::V,түлкчкх,тӏыро́н
1127,stoßen::V,түлкчкх,уеӏункӏын
1128,stehlen::V,хулхалх,тыгъу́н
1129,stören::V,һә болх,бгъэгумэкӏын
1130,belästigen::V,амр эс өгх,бгъэгумэкӏын
1131,verbergen::V,нуух,ушъэфын
1132,verbergen::V,бултулх,ушъэфын
1133,täuschen::V,меклх,гъэпцӏэ́н
1134,betrügen::V,меклх,гъэпцӏэ́н
1135,betrügen::V,мек һарһх,гъэпцӏэ́н
1136,töten::V,алх,уикӏын
1137,wohnen::V,бәәх,дэсын
1138,arbeiten::V,көдлх,лэжьэ́н
1139,sammeln::V,түүх,угъои́н
1140,pflücken::V,түүх,къыпычы́н
1141,pflücken::V,хурах,къыпычы́н
1142,jagen::V,аңнх,шэкӏон
1143,jagen::V,аңнх,ешэкӏон
1144,jagen::V,аңһучлх,шэкӏон
1145,jagen::V,аңһучлх,ешэкӏон
1146,fischen::V,заһс аңнх,пцэжъые уешэн
1147,fassen::V,бәрх,къэубыты́н
1148,hüten::V,хәрүлх,хэхъо́н
1149,treiben::V,туух,пфын
1150,anbinden::V,уйх,епхын
1151,füttern::V,теҗәх,гъэшхэ́н
1152,melken::V,саах,щын
1153,hacken::V,чавчх,упкӏэтэн
1154,gießen::V,услх,тепкӏэн
1155,reifen::V,болх,игъо хъун
1156,reifen::V,болвсрх,игъо хъун
1157,zubereiten::V,белдх,бгъэхьазырын
1158,kochen::V,чанх,шӏы́н
1159,kochen::V,болһх,шӏы́н
1160,backen::V,болһх,гъэжъэ́н
1161,braten::V,хуурх,гъэжъэ́н
1162,umrühren::V,самрх,зэхэгъэкӏухьан
1163,stricken::V,өлгх,хъын
1164,nähen::V,уйх,дэн
1165,färben::V,будх,бгъэлэн
1166,reinigen::V,цеврлх,укъэбзы́н
1167,waschen::V,уһах,бгыкӏын
1168,abwischen::V,арчх,лъэкӏы́н
1169,spülen::V,зәәлх,дэгъэчъыхьан
1170,fegen::V,сәвүрдх,пхъэнкӏы́н
1171,kehren::V,сәвүрдх,пхъэнкӏы́н
1172,baden::V,өөмх,зыгъэпскӏын
1173,sich waschen::V,уһах,зытхьакӏы́н
1174,sich waschen::V,бийән уһаҗ,зытхьакӏы́н
1175,ausziehen::V,тәәлх,къытехы́н
1176,anziehen::V,өмсх,щылъэ́н
1177,sich anziehen::V,хувцлх,зыфэпэн
1178,kämmen::V,самлх,жьын
1179,schmücken::V,чимх,гъэдэхэ́н
1180,schmücken::V,кеерүлх,гъэдэхэ́н
1181,sagen::V,келх,къэӏон
1182,sprechen::V,келх,псэлъэ́н
1183,reden::V,күүндх,гущыӏэ́н
1184,reden::V,күр_кех,гущыӏэ́н
1185,sich unterhalten::V,күүндх,зэдэгущыӏэн
1186,fragen::V,сурх,упчӏэ́н
1187,bitten::V,эрх,лъэӏо́н
1188,erzählen::V,келх,къэпӏотэ́н
1189,erzählen::V,келҗ өгх,къэпӏотэ́н
1190,mitteilen::V,медүлх,макъэ егъэӏун
1191,nennen::V,нерәдх,цӏэ фэусы́н
1192,nennen::V,нер өгх,цӏэ фэусы́н
1193,rufen::V,дуудх,джэн
1194,prahlen::V,көөрх,узыщытхъужьы́н
1195,übersetzen::V,орчулх,бгъэкӏотэн
1196,denken::V,санх,егупшысэ́н
1197,glauben::V,шүтх,уивыхъэ́ телъы́н
1198,glauben::V,нәәлх,уивыхъэ́ телъы́н
1199,bemerken::V,темдглх,гу лъыптэ́н
1200,erkennen::V,таньх,зэхэпхын
1201,erkennen::V,таньх,зэбгъэшӏэн
1202,erkennen::V,медх,зэхэпхын
1203,erkennen::V,медх,зэбгъэшӏэн
1204,begreifen::V,медх,гурыӏо́н
1205,verstehen::V,соңсх,зэхэхын
1206,lernen::V,сурх,еджэ́н
1207,wissen::V,медх,шӏэн
1208,sich erinnern an::V,санх,къэшӏэжьын
1209,vergessen::V,мартх,пщыгъупшэжьы́н
1210,messen::V,кемҗәлх,шын
1211,zählen::V,тоолх,плъытэ́н
1212,rechnen::V,тоолх,плъытэ́н
1213,rechnen::V,тоолх,угугъэ́н
1214,lesen::V,умшх,еджэ́н
1215,malen::V,зурх,шӏын
1216,zeichnen::V,зурх,шӏын
1217,schreiben::V,бичх,тхын
1218,besitzen::V,эзлх,иӏэн
1219,kaufen::V,хулдҗ авх,щэфы́н
1220,verkaufen::V,хулдх,щэн
1221,verkaufen::V,гүүлгх,щэн
1222,bezahlen::V,өгх,птын
1223,bezahlen::V,өгх,лъыптын
1224,bezahlen::V,өгх,птыжьы́н
1225,zahlen::V,өгх,птын
1226,zahlen::V,өгх,лъыптын
1227,beherrschen::V,эзлх,иунаеу иӏэн
1228,ertragen::V,даах,щэчы́н
