,Concept_ID,nl,ps
810,jetzt::ADV,thans,اوس
811,heute::ADV,heden,نن
812,heute::ADV,vandaag,نن
813,morgen::ADV,morgen,سبا
814,bald::ADV,gauw,ژر
815,bald::ADV,weldra,ژر
816,dann::ADV,dan,پس
817,dann::ADV,dan,وروسته
818,dann::ADV,toen,پس
819,dann::ADV,toen,وروسته
820,gestern::ADV,gisteren,پرون
821,einst::ADV,eens,پخوا
822,damals::ADV,toen,هغه وخت
823,damals::ADV,destijds,هغه وخت
824,danach::ADV,daarna,بیا
825,vorher::ADV,vooraf,دمخه
826,vorher::ADV,van tevoren,دمخه
827,zuerst::ADV,eerst,لومړی
828,zuerst::ADV,het eerst,لومړی
829,einmal::ADV,eens,یو ځل
830,einmal::ADV,eenmaal,یو ځل
831,manchmal::ADV,soms,ګاهی ګاهی
832,oft::ADV,vaak,ډېر ځله
833,oft::ADV,dikwijls,ډېر ځله
834,immer::ADV,altijd,تل
835,immer::ADV,altijd,همېشه
836,niemals::ADV,nooit,هیڅکله نه
837,hier::ADV,hier,دلته
838,hierhin::ADV,hierheen,دلته
839,hierhin::ADV,hierheen,دې ځای ته
840,von hier::ADV,van hier,د دې ځای نه
841,von hier::ADV,hiervandaan,د دې ځای نه
842,dort::ADV,daar,هلته
843,dort::ADV,ginds,هلته
844,dorthin::ADV,daarheen,هلته
845,dorthin::ADV,daarheen,هغه ځای ته
846,geradeaus::ADV,rechtuit,مخامخ
847,geradeaus::ADV,rechtdoor,مخامخ
848,vorwärts::ADV,vooruit,مخ پهٔ وړاندې
849,vorwärts::ADV,voorwaarts,مخ پهٔ وړاندې
850,rückwärts::ADV,achteruit,بېرته
851,rückwärts::ADV,achterwaarts,بېرته
852,zurück::ADV,terug,بېرته
853,unten::ADV,beneden,لاندي
854,unten::ADV,onderaan,لاندي
855,hinab::ADV,omlaag,ښکته
856,hinab::ADV,naar beneden,ښکته
857,oben::ADV,boven,پورته
858,hinauf::ADV,omhoog,پاس
859,hinauf::ADV,naar boven,پاس
860,überall::ADV,alom,هره خوا
861,überall::ADV,overal,هره خوا
862,nicht::ADV,niet,نه
863,ein wenig::ADV,wat,یو څه
864,kaum::ADV,amper,ایله
865,kaum::ADV,nauwelijks,ایله
866,sehr::ADV,erg,ډېر
867,sehr::ADV,erg,زيات
868,sehr::ADV,zeer,ډېر
869,sehr::ADV,zeer,زيات
870,so::ADV,zo,داسې
871,so::ADV,zo,دومره
872,noch::ADV,nog,نور
873,nur::ADV,maar,تش
874,nur::ADV,maar,صرف
875,nur::ADV,alleen,تش
876,nur::ADV,alleen,صرف
877,schon::ADV,al,دمخه
878,schon::ADV,reeds,دمخه
879,wieder::ADV,weer,بیا
880,wieder::ADV,terug,بیا
881,vergebens::ADV,vergeefs,عبث
882,vergebens::ADV,tevergeefs,عبث
883,vor::PRP,voor,دمخه
884,hinter::PRP,achter,شاته
885,unter::PRP,onder,لاندي
886,unter::PRP,beneden,لاندي
887,durch::PRP,door,د مینځ نه
888,neben::PRP,naast,نژدې
889,zwischen::PRP,tussen,ترمینځ
890,wegen::PRP,wegens,د ... له لاسه
891,wegen::PRP,vanwege,د ... له لاسه
892,dies::PRN,dit,دا
893,das::PRN,dat,دا
894,alles::PRN,alles,هرڅهٔ
895,ich::PRN,ik,زه
896,du::PRN,je,ته
897,du::PRN,jij,ته
898,er::PRN,hij,دی
899,wir::PRN,we,مونږ
900,wir::PRN,wij,مونږ
901,ihr::PRN,jullie,تاسې
902,sie::PRN,ze,هغوی
903,sie::PRN,zij,هغوی
904,was::FPRN,wat,څهٔ
905,wer::FPRN,wie,چا
906,wer::FPRN,wie,څوک
907,wo::FADV,waar,چيری
908,wo::FADV,waar,چېرته
909,wohin::FADV,waarheen,چېرته
910,wie::FADV,hoe,څنګه
911,warum::FADV,waarom,ولې
912,wieviel::FNUM,hoeveel,څو
913,wieviel::FNUM,hoeveel,څومره
914,eins::NUM,één,یو
915,zwei::NUM,twee,دوه
916,drei::NUM,drie,درې
917,vier::NUM,vier,څلور
918,fünf::NUM,vijf,پنځه
919,sechs::NUM,zes,شپږ
920,sieben::NUM,zeven,اوه
921,acht::NUM,acht,اته
922,neun::NUM,negen,نهه
923,zehn::NUM,tien,لس
924,elf::NUM,elf,یوولس
925,zwölf::NUM,twaalf,دولس
926,zwanzig::NUM,twintig,شل
927,dreißig::NUM,dertig,دېرش
928,vierzig::NUM,veertig,څلوېښت
929,fünfzig::NUM,vijftig,پنځوس
930,sechzig::NUM,zestig,شپېته
931,siebzig::NUM,zeventig,اویا
932,achtzig::NUM,tachtig,اتیا
933,neunzig::NUM,negentig,نوي
934,hundert::NUM,honderd,سل
935,tausend::NUM,duizend,زر
936,und::CNJ,en,او
937,oder::CNJ,of,ېا
938,stehen::V,staan,درېدل
939,sitzen::V,zitten,کښېنستل
940,liegen::V,liggen,ملاستل
941,hängen::V,hangen,ځړېدل
942,werden::V,worden,کېدل
943,passieren::V,gebeuren,پېښېدل
944,beginnen::V,beginnen,شروع کېدل
945,enden::V,eindigen,خلاصدل
946,enden::V,eindigen,تمامېدل
947,wechseln::V,wijzigen,تغییر موندل
948,wechseln::V,veranderen,تغییر موندل
949,aufgehen[Sonne]::V,opgaan,ختل
950,untergehen[Sonne]::V,ondergaan,لوېدل
951,untergehen[Sonne]::V,ondergaan,پرېوتل
952,scheinen[Sonne]::V,schijnen,رڼا کول
953,donnern::V,donderen,تنېدل
954,donnern::V,donderen,غړمبېدل
955,wehen::V,waaien,چلېدل
956,strömen::V,stromen,بهېدل
957,fließen::V,vloeien,بهېدل
958,fließen::V,vloeien,تویېدل
959,sich drehen::V,draaien,ګرځېدل
960,sich drehen::V,draaien,چورلېدل
961,sich drehen::V,zich draaien,ګرځېدل
962,sich drehen::V,zich draaien,چورلېدل
963,schwanken::V,wankelen,زنګېدل
964,schwingen::V,zwieren,زنګېدل
965,fallen::V,vallen,ولېدل
966,brennen::V,branden,سوځېدل
967,rauchen::V,roken,لوګی کول
968,regnen::V,regenen,باران اورېدل
969,gefrieren::V,bevriezen,کنګل نيول
970,tauen::V,dooien,وېلې کېدل
971,schmelzen::V,smelten,وېلې کېدل
972,trocknen::V,drogen,وچېدل
973,sieden::V,koken,اېشېدل
974,sieden::V,zieden,اېشېدل
975,faulen::V,rotten,خرابېدل
976,verfaulen::V,verrotten,ورستېدل
977,reißen::V,scheuren,شلېدل
978,versinken::V,verzinken,ډوېېدل
979,vergehen::V,vergaan,تېرېدل
980,erscheinen::V,opdagen,ښکارېدل
981,erscheinen::V,verschijnen,ښکارېدل
982,verschwinden::V,verdwijnen,ورکېدل
983,sinken::V,zinken,ښکته کېدل
984,abnehmen::V,afnemen,کمېدل
985,abnehmen::V,verminderen,کمېدل
986,zunehmen::V,toenemen,زیاتېدل
987,steigen::V,stijgen,جګېدل
988,steigen::V,stijgen,پورته کېدل
989,steigen::V,omhooggaan,جګېدل
990,steigen::V,omhooggaan,پورته کېدل
991,wachsen::V,groeien,وده کول
992,glänzen::V,glanzen,ځلېدل
993,glänzen::V,schitteren,ځلېدل
994,funkeln::V,fonkelen,پړکېدل
995,lärmen::V,lawaai maken,غال و غول کول
996,läuten::V,luiden,زنګ وهل
997,klingeln::V,bellen,زنګ وهل
998,klirren::V,rinkelen,کړنګېدل
999,brausen::V,bruisen,تلاطم کول
1000,rauschen::V,ruisen,شڼهار کول
1001,klingen::V,klinken,آواز کول
1002,bellen::V,blaffen,غپېدل
1003,heulen::V,huilen,انګلل
1004,blasen::V,blazen,پو کول
1005,pfeifen::V,fluiten,شپېلک وهل
1006,schreien::V,gillen,ناره کول
1007,schreien::V,schreeuwen,ناره کول
1008,stöhnen::V,steunen,زګېروی کول
1009,zittern::V,beven,لړزېدل
1010,zittern::V,sidderen,لړزېدل
1011,leben::V,leven,ژوند کول
1012,geboren werden::V,geboren worden,زېږېدل
1013,atmen::V,ademen,ساه کښل
1014,atmen::V,ademen,تنفس کول
1015,trinken::V,drinken,څښل
1016,essen::V,eten,خوړل
1017,schlucken::V,slikken,غړپول
1018,müde werden::V,moe worden,ستړی کېدل
1019,einschlafen::V,inslapen,ویده کېدل
1020,schlafen::V,slapen,خوب کول
1021,aufwachen::V,ontwaken,ویښېدل
1022,aufwachen::V,wakker worden,ویښېدل
1023,aufstehen::V,opstaan,پاڅېدل
1024,sich erholen::V,zich ontspannen,استراحت کول
1025,krank werden::V,ziek worden,رنځورېدل
1026,krank sein::V,ziek zijn,ناجوړېدل
1027,schmerzen::V,pijn doen,خوږېدل
1028,schmerzen::V,pijn doen,درد کول
1029,husten::V,hoesten,ټوخېدل
1030,genesen::V,genezen,رغېدل
1031,sterben::V,sterven,مړل
1032,sterben::V,overlijden,مړل
1033,umkommen::V,omkomen,تلفېدل
1034,sich bewegen::V,zich bewegen,چلېدل
1035,sich bewegen::V,zich bewegen,حرکت کول
1036,sich rühren::V,zich verroeren,ښورېدل
1037,sich erheben::V,oprijzen,درېدل
1038,sich erheben::V,verrijzen,درېدل
1039,sich setzen::V,gaan zitten,کښېنستل
1040,hinfallen::V,vallen,لوېدل
1041,hinfallen::V,neervallen,لوېدل
1042,laufen::V,lopen,منډې وهل
1043,schreiten::V,stappen,قدم ایښودل
1044,schreiten::V,schrijden,قدم ایښودل
1045,spazierengehen::V,gaan wandelen,چکر وهل
1046,eilen::V,ijlen,بېړه کول
1047,eilen::V,haasten,بېړه کول
1048,sich beeilen::V,zich haasten,عجله کول
1049,sausen::V,stuiven,ځغستل
1050,rennen::V,rennen,زغلېدل
1051,springen::V,springen,ټوپ وهل
1052,klettern::V,klimmen,ختل
1053,klettern::V,klauteren,ختل
1054,schaukeln::V,schommelen,زنګېدل
1055,kriechen::V,kruipen,خاپوړی وهل
1056,schwimmen::V,zwemmen,لامبو وهل
1057,tauchen::V,duiken,غوټه وهل
1058,rudern::V,roeien,پارو وهل
1059,fahren::V,rijden,تلل
1060,fliegen::V,vliegen,الوتل
1061,gehen::V,gaan,تلل
1062,weggehen::V,weggaan,بهر وتل
1063,abfahren::V,vertrekken,تلل
1064,anhalten::V,stoppen,ودرېدل
1065,anhalten::V,stilhouden,ودرېدل
1066,hineingehen::V,ingaan,داخلېدل
1067,hineingehen::V,binnengaan,داخلېدل
1068,eintreten::V,binnenkomen,ننوتل
1069,kommen::V,komen,راتلل
1070,ankommen::V,aankomen,رسېدل
1071,zurückkommen::V,terugkomen,بېرته راتلل
1072,bleiben::V,blijven,پاتې کېدل
1073,warten::V,wachten,انتظار وېستل
1074,erwarten::V,verwachten,انتظار کول
1075,suchen::V,zoeken,لټول
1076,finden::V,vinden,میندل
1077,finden::V,vinden,پیدا کول
1078,versuchen::V,proberen,هڅه کول
1079,versuchen::V,beproeven,هڅه کول
1080,vorbereiten::V,voorbereiden,چمتوکول
1081,lieben::V,houden van,مینه لرل
1082,mögen::V,lusten,خوښول
1083,mögen::V,lusten,علاقه لرل
1084,mögen::V,houden van,خوښول
1085,mögen::V,houden van,علاقه لرل
1086,lachen::V,lachen,خندېدل
1087,rühren::V,roeren,اغېزه کول
1088,weinen::V,huilen,ژړل
1089,weinen::V,schreien,ژړل
1090,schimpfen::V,kijven,ښکنځا کول
1091,schimpfen::V,schelden,ښکنځا کول
1092,sich ärgern::V,zich ergeren,قهر راتلل
1093,sich fürchten::V,bang zijn,ډارېدل
1094,fürchten::V,vrezen,ډارېدل
1095,fliehen::V,vluchten,تښتېدل
1096,flüchten::V,ontsnappen,تښتېدل
1097,flüchten::V,ontkomen,تښتېدل
1098,sehen::V,zien,لیدل
1099,anschauen::V,aankijken,کتل
1100,ansehen::V,aanzien,ننداره کول
1101,ansehen::V,bekijken,ننداره کول
1102,hören::V,horen,اورېدل
1103,zuhören::V,luisteren,غوږ نیول
1104,probieren::V,proeven,څکه کول
1105,probieren::V,proeven,چاشنی کول
1106,riechen::V,ruiken,بويول
1107,fühlen::V,voelen,حسول
1108,scheinen::V,lijken,ښکارېدل
1109,zu sehen sein::V,te zien zijn,ښکارېدل
1110,vernehmen::V,vernemen,خبرېدل
1111,frieren::V,het koud hebben,ساړه کېتل
1112,tun::V,doen,کول
1113,können::V,kunnen,کولای شول
1114,können::V,kunnen,د لاسه کېدل
1115,wollen::V,willen,غوښتل
1116,anfangen::V,beginnen,شروع کول
1117,anfangen::V,aanvangen,شروع کول
1118,beenden::V,beëindigen,ختمول
1119,beenden::V,beëindigen,پای ته رسول
1120,aufhören::V,ophouden,بس کول
1121,gelingen::V,lukken,موفق کېدل
1122,gelingen::V,lukken,بریالی کېدل
1123,gelingen::V,gelukken,موفق کېدل
1124,gelingen::V,gelukken,بریالی کېدل
1125,geraten::V,uitvallen,کېدل
1126,öffnen::V,openen,خلاصول
1127,öffnen::V,openen,پرانیستل
1128,öffnen::V,opendoen,خلاصول
1129,öffnen::V,opendoen,پرانیستل
1130,schließen::V,sluiten,تړل
1131,schließen::V,dichtdoen,تړل
1132,stellen::V,stellen,ایښودل
1133,stellen::V,plaatsen,ایښودل
1134,setzen::V,zetten,کښېنول
1135,setzen::V,plaatsen,کښېنول
1136,legen::V,leggen,ایښودل
1137,berühren::V,aanraken,لاس وهل
1138,verbinden::V,verbinden,تړل
1139,bedecken::V,bedekken,پوښول
1140,aufhängen::V,ophangen,ځوړندول
1141,anzünden::V,aansteken,بلول
1142,aufheben::V,oprapen,پورته کول
1143,zurücklassen::V,achterlaten,پرېښودل
1144,verlieren::V,verliezen,ورکول
1145,fallen lassen::V,laten vallen,له لاسه لوېدل
1146,machen::V,maken,کول
1147,herstellen::V,produceren,جوړول
1148,herstellen::V,produceren,توليدول
1149,herstellen::V,voortbrengen,جوړول
1150,herstellen::V,voortbrengen,توليدول
1151,bauen::V,bouwen,جوړول
1152,reparieren::V,repareren,ترمیمول
1153,reparieren::V,herstellen,ترمیمول
1154,verbessern::V,verbeteren,اصلاح کول
1155,ändern::V,wijzigen,تغیر ورکول
1156,ändern::V,veranderen,تغیر ورکول
1157,graben::V,graven,کيندل
1158,beugen::V,buigen,ټیټول
1159,biegen::V,buigen,کږول
1160,drehen::V,draaien,ګرځول
1161,wenden::V,keren,اړول
1162,wenden::V,wenden,اړول
1163,umdrehen::V,omdraaien,اړول
1164,heben::V,heffen,جګول
1165,heben::V,heffen,پورته کول
1166,heben::V,optillen,جګول
1167,heben::V,optillen,پورته کول
1168,hochheben::V,tillen,جګول
1169,ergreifen::V,pakken,نیول
1170,ergreifen::V,grijpen,نیول
1171,halten::V,houden,نیول
1172,drücken::V,drukken,کښېکښل
1173,schieben::V,duwen,پوری وهل
1174,schieben::V,schuiven,پوری وهل
1175,kratzen::V,krassen,ګرول
1176,lecken::V,likken,څټل
1177,beißen::V,bijten,چیچل
1178,abreißen::V,afrukken,شکول
1179,abreißen::V,afscheuren,شکول
1180,abschneiden::V,afsnijden,پرېکول
1181,binden::V,binden,تړل
1182,stecken::V,steken,ټومبل
1183,brechen::V,breken,ماتول
1184,klopfen::V,kloppen,ټکول
1185,hauen::V,houwen,ټکول
1186,kleben::V,plakken,نښلول
1187,kleben::V,plakken,سرېښول
1188,reiben::V,wrijven,مږل
1189,streichen::V,smeren,مښل
1190,schleifen::V,slijpen,تېره کول
1191,schneiden::V,snijden,غوڅول
1192,schneiden::V,snijden,پرېکول
1193,rütteln::V,schudden,خوڅول
1194,schütteln::V,schudden,ښورول
1195,schwenken::V,wuiven,خوڅول
1196,schwenken::V,zwaaien,خوڅول
1197,schütten::V,gieten,اچول
1198,schütten::V,gieten,تویول
1199,schütten::V,storten,اچول
1200,schütten::V,storten,تویول
1201,füllen::V,vullen,ډکول
1202,einwickeln::V,inwikkelen,پېچل
1203,einwickeln::V,inwikkelen,نغښتل
1204,tragen::V,dragen,وړل
1205,schleppen::V,slepen,وړل
1206,ziehen::V,trekken,کښل
1207,aufbewahren::V,bewaren,ساتل
1208,werfen::V,gooien,اچول
1209,werfen::V,gooien,غورځول
1210,fangen::V,vangen,نیول
1211,fangen::V,vangen,ګیرول
1212,packen::V,pakken,نیول
1213,packen::V,vastpakken,نیول
1214,verstecken::V,verstoppen,پټول
1215,teilen::V,delen,وېشل
1216,teilen::V,delen,تقسیمول
1217,schicken::V,sturen,لېږل
1218,schicken::V,sturen,استول
1219,bringen::V,brengen,راوړل
1220,hinzufügen::V,toevoegen,زیاتول
1221,bekommen::V,verkrijgen,حاصلول
1222,erhalten::V,krijgen,اخیستل
1223,nehmen::V,nemen,نیول
1224,nehmen::V,nemen,اخيستل
1225,wählen::V,kiezen,خوښول
1226,wählen::V,verkiezen,خوښول
1227,auswählen::V,uitkiezen,چنده کول
1228,bewahren::V,bewaren,ساتل
1229,behindern::V,hinderen,مانع کېدل
1230,behindern::V,hinderen,ممانعت کول
1231,verderben::V,bederven,خرابېدل
1232,beschädigen::V,beschadigen,ورانول
1233,zerbrechen::V,breken,ماتول
1234,zerbrechen::V,stukbreken,ماتول
1235,zerreißen::V,scheuren,څیرې کول
1236,zerreißen::V,verscheuren,څیرې کول
1237,zerstören::V,vernielen,ړنګول
1238,zerstören::V,vernielen,ورانول
1239,verbrennen::V,branden,سوځول
1240,verbrennen::V,verbranden,سوځول
1241,geben::V,geven,ورکول
1242,reichen::V,reiken,ورکول
1243,reichen::V,aanreiken,ورکول
1244,schenken::V,schenken,بښل
1245,versprechen::V,beloven,لوز کول
1246,wünschen::V,wensen,غوښتل
1247,loben::V,loven,ستایل
1248,loben::V,loven,تمجید کول
1249,loben::V,prijzen,ستایل
1250,loben::V,prijzen,تمجید کول
1251,küssen::V,kussen,ښکلول
1252,wiegen::V,wiegen,زنګول
1253,zudecken::V,toedekken,پوښول
1254,wecken::V,wekken,ويښول
1255,zeigen::V,tonen,ښودل
1256,zeigen::V,wijzen,ښودل
1257,führen::V,voeren,بیول
1258,lehren::V,leren,درس ورکول
1259,lehren::V,leren,تعلیم ورکول
1260,unterrichten::V,onderwijzen,درس ورکول
1261,aufziehen::V,grootbrengen,روزل
1262,leiten::V,leiden,رهبری کول
1263,leiten::V,leiden,لارښوونه کول
1264,antreiben::V,aandrijven,چټک کول
1265,lassen::V,laten,اړکول
1266,einladen::V,uitnodigen,بلل
1267,vereinigen::V,verenigen,متحد کول
1268,vereinigen::V,verenigen,یوځای کول
1269,besuchen::V,bezoeken,کتنه کول
1270,treffen::V,treffen,ليدل
1271,treffen::V,treffen,تلقی کول
1272,treffen::V,ontmoeten,ليدل
1273,treffen::V,ontmoeten,تلقی کول
1274,sich versammeln::V,zich verzamelen,راغونډېدل
1275,spielen::V,spelen,لوبه کول
1276,singen::V,zingen,سندرې وېل
1277,tanzen::V,dansen,ګډېدل
1278,sich trennen::V,van elkaar gaan,بېلېدل
1279,verlassen::V,verlaten,ترک کول
1280,retten::V,redden,نجات ورکول
1281,bewachen::V,bewaken,ساتل
1282,bewachen::V,bewaken,حفاظت کول
1283,schützen::V,beschermen,ژغورل
1284,verteidigen::V,verdedigen,دفاع کول
1285,sich schlagen::V,knokken,جنګېدل
1286,schießen::V,schieten,ویشتل
1287,siegen::V,overwinnen,غالبېدل
1288,ärgern::V,ergeren,خپه کول
1289,schlagen::V,slaan,وهل
1290,treten::V,trappen,په لغته وهل
1291,treten::V,schoppen,په لغته وهل
1292,stechen::V,steken,ټومبل
1293,stechen::V,prikken,ټومبل
1294,stoßen::V,stoten,ټېل وهل
1295,stoßen::V,stoten,پوری وهل
1296,stehlen::V,stelen,تښتول
1297,stehlen::V,stelen,غلا کول
1298,stören::V,storen,ماتول
1299,stören::V,verstoren,ماتول
1300,belästigen::V,lastig vallen,ځورول
1301,belästigen::V,lastig vallen,تکلیف ورکول
1302,verbergen::V,verbergen,پټول
1303,täuschen::V,misleiden,تېرایستل
1304,täuschen::V,misleiden,خطا ایستل
1305,betrügen::V,bedriegen,غولول
1306,töten::V,doden,وژل
1307,töten::V,doden,مړ کول
1308,wohnen::V,wonen,اوسېدل
1309,arbeiten::V,werken,کار کول
1310,sammeln::V,inzamelen,راټولول
1311,sammeln::V,inzamelen,راغونډول
1312,sammeln::V,verzamelen,راټولول
1313,sammeln::V,verzamelen,راغونډول
1314,pflücken::V,plukken,شکول
1315,jagen::V,jagen,ښکار کول
1316,fischen::V,vissen,کب نيول
1317,fassen::V,vangen,نیول
1318,fassen::V,vangen,ګیرول
1319,hüten::V,hoeden,پوول
1320,treiben::V,drijven,بیول
1321,anbinden::V,vastbinden,تړل
1322,füttern::V,voeren,خوراک ورکول
1323,melken::V,melken,لوشل
1324,hacken::V,hakken,پی کول
1325,gießen::V,gieten,اوبه کول
1326,reifen::V,rijpen,رسېدل
1327,zubereiten::V,klaarmaken,تیارول
1328,zubereiten::V,toebereiden,تیارول
1329,kochen::V,koken,پخول
1330,backen::V,bakken,پخول
1331,braten::V,braden,وريتول
1332,umrühren::V,omroeren,لړل
1333,stricken::V,breien,اوبدل
1334,nähen::V,naaien,ګنډل
1335,färben::V,verven,رنګول
1336,färben::V,kleuren,رنګول
1337,reinigen::V,reinigen,صافول
1338,waschen::V,wassen,مینځل
1339,abwischen::V,afvegen,وچول
1340,spülen::V,spoelen,کنګالول
1341,spülen::V,afwassen,کنګالول
1342,fegen::V,vegen,جارو کول
1343,kehren::V,vegen,جارو کول
1344,baden::V,baden,لمبېدل
1345,sich waschen::V,zich wassen,ځان مينځل
1346,ausziehen::V,uittrekken,کښل
1347,ausziehen::V,uittrekken,ایستل
1348,anziehen::V,aantrekken,اغوستل
1349,sich anziehen::V,zich aankleden,کالی اغوستل
1350,kämmen::V,kammen,ګمنځول
1351,schmücken::V,tooien,ښکلی کول
1352,sagen::V,zeggen,وېل
1353,sprechen::V,spreken,وېل
1354,sprechen::V,spreken,غږېدل
1355,reden::V,praten,ګړېدل
1356,reden::V,praten,خبرې کول
1357,sich unterhalten::V,zich onderhouden,خبری کول
1358,fragen::V,vragen,پوښتنه کول
1359,bitten::V,vragen,غوښتل
1360,bitten::V,verzoeken,غوښتل
1361,erzählen::V,vertellen,کيسه کول
1362,erzählen::V,vertellen,حکايت کول
1363,mitteilen::V,meedelen,خبرول
1364,mitteilen::V,meedelen,خبر ورکول
1365,nennen::V,noemen,نوم ايښودل
1366,rufen::V,roepen,بلل
1367,prahlen::V,pralen,لاپې وهل
1368,übersetzen::V,vertalen,ژباړل
1369,übersetzen::V,vertalen,ترجمه کول
1370,denken::V,denken,فکر کول
1371,glauben::V,geloven,باور کول
1372,bemerken::V,bemerken,لیدل
1373,erkennen::V,herkennen,پېژندل
1374,begreifen::V,begrijpen,رسېدل
1375,begreifen::V,begrijpen,پوهېدل
1376,verstehen::V,verstaan,پوهېدل
1377,lernen::V,leren,زده کول
1378,lernen::V,leren,درس لوستل
1379,wissen::V,weten,پوهېدل
1380,sich erinnern an::V,zich herinneren aan,یادول
1381,sich erinnern an::V,zich herinneren aan,په یاد راوړل
1382,vergessen::V,vergeten,هېرول
1383,messen::V,meten,اندازه کول
1384,zählen::V,tellen,شمارل
1385,rechnen::V,rekenen,حسابول
1386,lesen::V,lezen,لوستل
1387,malen::V,schilderen,رسمول
1388,zeichnen::V,tekenen,رسمول
1389,schreiben::V,schrijven,لیکل
1390,besitzen::V,bezitten,لرل
1391,kaufen::V,kopen,رانیول
1392,verkaufen::V,verkopen,خرڅول
1393,bezahlen::V,betalen,تأدیه کول
1394,zahlen::V,betalen,کسات اخيستل
1395,beherrschen::V,beheersen,تسلط لرل
1396,ertragen::V,verdragen,زغمل
