,Concept_ID,kl,lv
732,Ende::N,isu,uzgalis
733,Loch::N,putu,розь
734,Loch::N,putu,caurums
735,Winkel::N,teqeqqorissaat,пельӧс
736,Winkel::N,teqeqqorissaat,leņķis
737,Muster::N,ilisserut,сер
738,Muster::N,ilisserut,piemērs
739,Größe::N,angissuseq,ыджда
740,Größe::N,angissuseq,lielums
741,Länge::N,takissuseq,кузьта
742,Länge::N,takissuseq,garums
743,Gewicht::N,oqimaalutaq,сьӧкта
744,Gewicht::N,oqimaalutaq,сьӧкталун
745,Gewicht::N,oqimaalutaq,svars
746,Gewicht::N,oqimaalutaq,smagums
747,Menge::N,amerlassuseq,лун
748,Menge::N,amerlassuseq,числӧ
749,Menge::N,amerlassuseq,masa
750,Menge::N,amerlassuseq,daudzums
751,Haufen::N,eqimattat,чукӧр
752,Haufen::N,eqimattat,čupa
753,Haufen::N,eqimattat,grēda
754,Haufen::N,eqimattat,kaudze
755,Reihe::N,allunaasaq,рад
756,Reihe::N,allunaasaq,rinda
757,Reihe::N,allunaasaq,virkne
758,Boot::N,qajaq,пыж
759,Boot::N,qajaq,laiva
760,Boot::N,angallat,пыж
761,Boot::N,angallat,laiva
762,Boot::N,umiatsiaq,пыж
763,Boot::N,umiatsiaq,laiva
764,Ruder::N,iput,пелыс
765,Ruder::N,iput,ӧпаснӧй
766,Ruder::N,iput,airis
767,Ruder::N,iput,irklis
768,Schlitten::N,qamutit,дадь
769,Schlitten::N,qamutit,ragavas
770,Schlitten::N,qimusseq,дадь
771,Schlitten::N,qimusseq,ragavas
772,Ski::N,ataarut,лызь
773,Ski::N,ataarut,slēpe
774,Last::N,nammagaq,сьӧкыдтор
775,Last::N,nammagaq,krava
776,Schritt::N,allorneq,воськов
777,Schritt::N,allorneq,воськовтӧм
778,Schritt::N,allorneq,solis
779,Norden::N,avannaq,войвыв
780,Norden::N,avannaq,ziemeļi
781,Süden::N,qava,лунвыв
782,Süden::N,qava,dienvidi
783,Süden::N,kujat,лунвыв
784,Süden::N,kujat,dienvidi
785,Süden::N,kujataa,лунвыв
786,Süden::N,kujataa,dienvidi
787,Westen::N,kitaa,рытыв
788,Westen::N,kitaa,rietumi
789,Osten::N,kangi,асыв
790,Osten::N,kangi,austrumi
791,Holz::N,qisuk,пу
792,Holz::N,qisuk,koks
793,Holz::N,qisuk,koksne
794,Brett::N,salliligaq,пӧв
795,Brett::N,salliligaq,dēlis
796,Platte::N,qaateq,плита
797,Platte::N,qaateq,plate
798,Platte::N,qaateq,plāksne
799,Stütze::N,ajagutaq,пыкӧд
800,Stütze::N,ajagutaq,мыджӧд
801,Stütze::N,ajagutaq,balsts
802,Stütze::N,ajagutaq,atspaids
803,Stütze::N,ajaagutaq,пыкӧд
804,Stütze::N,ajaagutaq,мыджӧд
805,Stütze::N,ajaagutaq,balsts
806,Stütze::N,ajaagutaq,atspaids
807,Stange::N,kaaviffik,потш
808,Stange::N,kaaviffik,maikste
809,Stock::N,ajaappissat,бедь
810,Stock::N,ajaappissat,boze
811,Stock::N,ajaappissat,spieķis
812,Stab::N,ajaappissat,зир
813,Stab::N,ajaappissat,zizlis
814,Rohr::N,sullulik,труба
815,Rohr::N,sullulik,caurule
816,Haus::N,illu,керка
817,Haus::N,illu,māja
818,Ofen::N,kissarsuut,пач
819,Ofen::N,kissarsuut,krāsns
820,Fußboden::N,nateq,джодж
821,Fußboden::N,nateq,grīda
822,Tisch::N,allattarfik,пызан
823,Tisch::N,allattarfik,galds
824,Stuhl::N,issiavik,улӧс
825,Stuhl::N,issiavik,krēsls
826,Stuhl::N,issiaffik,улӧс
827,Stuhl::N,issiaffik,krēsls
828,Wiege::N,uaasoq,зыбка
829,Wiege::N,uaasoq,šūpulis
830,Bett::N,nallavik,вольпась
831,Bett::N,nallavik,gulta
832,Regal::N,ilisivik,джадж
833,Regal::N,ilisivik,plaukts
834,Kiste::N,sakissat,куд
835,Kiste::N,sakissat,ящик
836,Kiste::N,sakissat,kaste
837,Kiste::N,sakissat,šķirsts
838,Kiste::N,illerfiusaq,куд
839,Kiste::N,illerfiusaq,ящик
840,Kiste::N,illerfiusaq,kaste
841,Kiste::N,illerfiusaq,šķirsts
842,Fenster::N,aki,ӧшинь
843,Fenster::N,aki,logs
844,Fenster::N,igalaaq,ӧшинь
845,Fenster::N,igalaaq,logs
846,Tür::N,matu,ӧдзӧс
847,Tür::N,matu,durvis
848,Tor::N,isaaffik,дзиръя
849,Tor::N,isaaffik,vārti
850,Zaun::N,saputit,потшӧс
851,Zaun::N,saputit,žogs
852,Dach::N,qaliaq,вевт
853,Dach::N,qaliaq,jumts
854,Leiter::N,tummeqqat,пос
855,Leiter::N,tummeqqat,kāpnes
856,Leiter::N,tummeqqat,redeles
857,Leiter::N,majuartarfiit,пос
858,Leiter::N,majuartarfiit,kāpnes
859,Leiter::N,majuartarfiit,redeles
860,Besen::N,saligutit,рос
861,Besen::N,saligutit,slota
862,Spaten::N,nivaataq,зыр
863,Spaten::N,nivaataq,lāpsta
864,Schaufel::N,nivaataq,тэльӧб
865,Schaufel::N,nivaataq,liekšķere
866,Gabel::N,qilluaq,вилки
867,Gabel::N,qilluaq,dakšiņa
868,Gabel::N,ajassaatit,вилки
869,Gabel::N,ajassaatit,dakšiņa
870,Löffel::N,alussaat,пань
871,Löffel::N,alussaat,karote
872,Messer::N,savik,пурт
873,Messer::N,savik,nazis
874,Nagel::N,kukik,тув
875,Nagel::N,kukik,кӧрт тув
876,Nagel::N,kukik,nagla
877,Netz::N,anguffaseq,тыв
878,Netz::N,anguffaseq,tīkls
879,Haken::N,nissik,крук
880,Haken::N,nissik,āķis
881,Haken::N,nissik,kāsis
882,Haken::N,nissik,krampis
883,Haken::N,qarsorsaq,крук
884,Haken::N,qarsorsaq,āķis
885,Haken::N,qarsorsaq,kāsis
886,Haken::N,qarsorsaq,krampis
887,Haken::N,qarsorsartoq,крук
888,Haken::N,qarsorsartoq,āķis
889,Haken::N,qarsorsartoq,kāsis
890,Haken::N,qarsorsartoq,krampis
891,Griff::N,ipi,нуд
892,Griff::N,ipi,kāts
893,Griff::N,ipi,rokturis
894,Schloss::N,illussaarsuaq,томан
895,Schloss::N,illussaarsuaq,aizslēgs
896,Bild::N,assiliaq,серпас
897,Bild::N,assiliaq,glezna
898,Figur::N,kisitsit,пертас
899,Figur::N,kisitsit,вежньӧг
900,Figur::N,kisitsit,figūra
901,Puppe::N,inuusaq,акань
902,Puppe::N,inuusaq,lelle
903,Bündel::N,qilertaq,кӧртӧд
904,Bündel::N,qilertaq,sainis
905,Tasche::N,pooqattaq,сумка
906,Tasche::N,pooqattaq,soma
907,Deckel::N,matu,пӧдан
908,Deckel::N,matu,тупкӧд
909,Deckel::N,matu,vāks
910,Geschirr::N,anut,дозмук
911,Geschirr::N,anut,тасьті-пань
912,Geschirr::N,anut,trauki
913,Tasse::N,tiitorfik,бекар
914,Tasse::N,tiitorfik,тасьті
915,Tasse::N,tiitorfik,tase
916,Tasse::N,tiitorfiup ilorlia,бекар
917,Tasse::N,tiitorfiup ilorlia,тасьті
918,Tasse::N,tiitorfiup ilorlia,tase
919,Topf::N,qoqqoq,гырнич
920,Topf::N,qoqqoq,pods
921,Kessel::N,uunnaavik,пӧрт
922,Kessel::N,uunnaavik,katls
923,Essen::N,igaaq,сёйӧм
924,Essen::N,igaaq,ēdiens
925,Nahrung::N,neqissaq,сёян
926,Nahrung::N,neqissaq,barība
927,Speise::N,nerisassat,сёян
928,Speise::N,nerisassat,сёянтор
929,Speise::N,nerisassat,ēdiens
930,Fleisch::N,neqi,яй
931,Fleisch::N,neqi,gaļa
932,Getreide::N,maannineq,нянь
933,Getreide::N,maannineq,labība
934,Brot::N,iffit,нянь
935,Brot::N,iffit,maize
936,Brot::N,iffiaq,нянь
937,Brot::N,iffiaq,maize
938,Scheibe::N,igalaassiaq,шӧрӧм
939,Scheibe::N,igalaassiaq,чӧлан
940,Scheibe::N,igalaassiaq,šķēle
941,Scheibe::N,igalaassiaq,rieciens
942,Fett::N,tarnutissaq,гос
943,Fett::N,tarnutissaq,тшог
944,Fett::N,tarnutissaq,tauki
945,Fett::N,tarnutissiaq,гос
946,Fett::N,tarnutissiaq,тшог
947,Fett::N,tarnutissiaq,tauki
948,Butter::N,punneq,вый
949,Butter::N,punneq,sviests
950,Öl::N,uulia,вый
951,Öl::N,uulia,eļļa
952,Salz::N,taratsut,сов
953,Salz::N,taratsut,sāls
954,Suppe::N,qajoq,шыд
955,Suppe::N,qajoq,zupa
956,Honig::N,tungusunnitsuut,ма
957,Honig::N,tungusunnitsuut,medus
958,Milch::N,immuk,йӧв
959,Milch::N,immuk,piens
960,Tee::N,tii,чай
961,Tee::N,tii,tēja
962,Tee::N,teeq,чай
963,Tee::N,teeq,tēja
964,Wolle::N,nuersagassiaq,вурун
965,Wolle::N,nuersagassiaq,vilna
966,Stoff::N,milliaq,дӧра
967,Stoff::N,milliaq,drāna
968,Stoff::N,milliaq,audums
969,Stoff::N,qarlissiaq,дӧра
970,Stoff::N,qarlissiaq,drāna
971,Stoff::N,qarlissiaq,audums
972,Nadel::N,meqqut,ем
973,Nadel::N,meqqut,adata
974,Faden::N,ujalussiaq,сунис
975,Faden::N,ujalussiaq,diegs
976,Faden::N,ujalussiaq,pavediens
977,Knopf::N,attat,кизь
978,Knopf::N,attat,poga
979,Knoten::N,akeroq,гӧрӧд
980,Knoten::N,akeroq,mezgls
981,Knoten::N,qilerneq,гӧрӧд
982,Knoten::N,qilerneq,mezgls
983,Farbe::N,qalipaat,краска
984,Farbe::N,qalipaat,вап
985,Farbe::N,qalipaat,krāsa
986,Kleidung::N,atisat,паськӧм
987,Kleidung::N,atisat,tērps
988,Kleidung::N,atisat,drēbes
989,Kleidung::N,annoraaq,паськӧм
990,Kleidung::N,annoraaq,tērps
991,Kleidung::N,annoraaq,drēbes
992,Hemd::N,ilupaaq,дӧрӧм
993,Hemd::N,ilupaaq,krekls
994,Kragen::N,qungasiinnaq,воротник
995,Kragen::N,qungasiinnaq,apkakle
996,Ärmel::N,aaq,сос
997,Ärmel::N,aaq,piedurkne
998,Hose::N,qarliit,гач
999,Hose::N,qarliit,bikses
1000,Gürtel::N,qiterut,вӧнь
1001,Gürtel::N,qiterut,josta
1002,Gürtel::N,unngersaq,вӧнь
1003,Gürtel::N,unngersaq,josta
1004,Mütze::N,nasaq,шапка
1005,Mütze::N,nasaq,cepure
1006,Schuh::N,skuu,башмак
1007,Schuh::N,skuu,ботинки
1008,Schuh::N,skuu,kurpe
1009,Schuh::N,ikernuk,башмак
1010,Schuh::N,ikernuk,ботинки
1011,Schuh::N,ikernuk,kurpe
1012,Schuh::N,ateraasaq,башмак
1013,Schuh::N,ateraasaq,ботинки
1014,Schuh::N,ateraasaq,kurpe
1015,Stiefel::N,kamik,сапӧг
1016,Stiefel::N,kamik,zābaks
1017,Ring::N,assammiu,кытш
1018,Ring::N,assammiu,gredzens
1019,Band::N,qilerutissiaq,лента
1020,Band::N,qilerutissiaq,вундас
1021,Band::N,qilerutissiaq,lente
1022,Kamm::N,illaagutit,сынан
1023,Kamm::N,illaagutit,ķemme
1024,Kamm::N,illaajaatit pl.,сынан
1025,Kamm::N,illaajaatit pl.,ķemme
1026,Spiegel::N,tarrarsuut,рӧмпӧштан
1027,Spiegel::N,tarrarsuut,spogulis
1028,Riemen::N,allunaaq,тасма
1029,Riemen::N,allunaaq,siksna
1030,Schnur::N,kujaaq,гез
1031,Schnur::N,kujaaq,aukla
1032,Schnur::N,allunaasaq,гез
1033,Schnur::N,allunaasaq,aukla
1034,Leine::N,aleq,юргез
1035,Leine::N,aleq,saite
1036,Decke::N,qipik,эшкын
1037,Decke::N,qipik,шебрас
1038,Decke::N,qipik,sega
1039,Kissen::N,akit,юрлӧс
1040,Kissen::N,akit,spilvens
1041,Tuch::N,qarlissiaq,чышъян
1042,Tuch::N,qarlissiaq,vadmala
1043,Handtuch::N,allarut,ки чышкӧд
1044,Handtuch::N,allarut,кизьчышъян
1045,Handtuch::N,allarut,dvielis
1046,Handtuch::N,allarterut,ки чышкӧд
1047,Handtuch::N,allarterut,кизьчышъян
1048,Handtuch::N,allarterut,dvielis
1049,Kraft::N,pissak,этш
1050,Kraft::N,pissak,эбӧс
1051,Kraft::N,pissak,spēks
1052,Stärke::N,qerattarsaat,ёнлун
1053,Stärke::N,qerattarsaat,чорыдлун
1054,Stärke::N,qerattarsaat,stiprums
1055,Gesundheit::N,peqqisusseq,дзоньвидзалун
1056,Gesundheit::N,peqqisusseq,veselība
1057,Krankheit::N,nappaat,висьӧм
1058,Krankheit::N,nappaat,slimība
1059,Schmerz::N,anniaat,висьӧм
1060,Schmerz::N,anniaat,sāpes
1061,Wunde::N,iki,дой
1062,Wunde::N,iki,brūce
1063,Wunde::N,iki,jēlums
1064,Fieber::N,nappaat qanimanartoq,жар
1065,Fieber::N,nappaat qanimanartoq,drudzis
1066,Fieber::N,nappaat qanimanartoq,karstums
1067,Arznei::N,imigassaq,лекарство
1068,Arznei::N,imigassaq,зелля
1069,Arznei::N,imigassaq,zāles
1070,Arznei::N,imigassaq,medikaments
1071,Brücke::N,ikaartarfik,пос
1072,Brücke::N,ikaartarfik,tilts
1073,Brunnen::N,tissaluttuliaq,юкмӧс
1074,Brunnen::N,tissaluttuliaq,aka
1075,Weide::N,masarsuk,пӧскӧтина
1076,Weide::N,masarsuk,ganības
1077,Pfad::N,aqqut,туй
1078,Pfad::N,aqqut,кыснан
1079,Pfad::N,aqqut,taka
1080,Weg::N,aggerfik,туй
1081,Weg::N,aggerfik,ceļš
1082,Straße::N,aqqusineq,туй
1083,Straße::N,aqqusineq,iela
1084,Dorf::N,nunaqarfik,сикт
1085,Dorf::N,nunaqarfik,ciems
1086,Stadt::N,illorpaat,кар
1087,Stadt::N,illorpaat,pilsēta
1088,Stadt::N,illorpalik,кар
1089,Stadt::N,illorpalik,pilsēta
1090,Brief::N,allagarsiaq,письмӧ
1091,Brief::N,allagarsiaq,vēstule
1092,Buch::N,atuakkat,небӧг
1093,Buch::N,atuakkat,grāmata
1094,Buch::N,mappersagaq,небӧг
1095,Buch::N,mappersagaq,grāmata
1096,Buchstabe::N,naqinneq,шыпас
1097,Buchstabe::N,naqinneq,burts
1098,Zeitung::N,aviisi,газет
1099,Zeitung::N,aviisi,avīze
1100,Zeitung::N,aviisi,laikraksts
1101,Leben::N,inuussuseq,лов
1102,Leben::N,inuussuseq,олӧм
1103,Leben::N,inuussuseq,dzīve
1104,Tod::N,toqu,кулӧм
1105,Tod::N,toqu,nāve
1106,Tod::N,toquneq,кулӧм
1107,Tod::N,toquneq,nāve
1108,Grab::N,iliveq,гу
1109,Grab::N,iliveq,kaps
1110,Grab::N,illissat,гу
1111,Grab::N,illissat,kaps
1112,Kirche::N,oqaluffik,вичко
1113,Kirche::N,oqaluffik,baznīca
1114,Sünde::N,ajorti,мыж
1115,Sünde::N,ajorti,grēks
1116,Arbeiter::N,sulisoq,уджалысь
1117,Arbeiter::N,sulisoq,strādnieks
1118,Chef::N,ittoqut,юралысь
1119,Chef::N,ittoqut,веськӧдлысь
1120,Chef::N,ittoqut,šefs
1121,Chef::N,ittoqut,vadītajs
1122,Chef::N,ittoqut,priekšnieks
1123,Meister::N,naalagaq,вӧчысь
1124,Meister::N,naalagaq,meistars
1125,Arzt::N,katsorsaasoq,врач
1126,Arzt::N,katsorsaasoq,бурдӧдысь
1127,Arzt::N,katsorsaasoq,ārsts
1128,Lehrer::N,ilinniartitsisoq,велӧдысь
1129,Lehrer::N,ilinniartitsisoq,skolotājs
1130,Geld::N,aningaasat,сьӧм
1131,Geld::N,aningaasat,nauda
1132,Geschäft::N,niuertarfik,удж
1133,Geschäft::N,niuertarfik,bizness
1134,Geschäft::N,niuertarfik,darījums
1135,Laden::N,niuertarfik,вузасянін
1136,Laden::N,niuertarfik,bode
1137,Laden::N,niuertarfik,veikals
1138,Preis::N,aki,дон
1139,Preis::N,aki,cena
1140,Ware::N,qaliata pii,тӧвар
1141,Ware::N,qaliata pii,prece
1142,Ware::N,nioqqutissaq,тӧвар
1143,Ware::N,nioqqutissaq,prece
1144,Nutzen::N,iluaqut,воӧм
1145,Nutzen::N,iluaqut,выгӧда
1146,Nutzen::N,iluaqut,labums
1147,Welt::N,nunarsuaq,енкӧла
1148,Welt::N,nunarsuaq,pasaule
1149,Land::N,nuna,му
1150,Land::N,nuna,zeme
1151,König::N,kunngi,кан
1152,König::N,kunngi,ķēniņš
1153,König::N,kunngi,karalis
1154,Macht::N,pissaassuseq,каналӧм
1155,Macht::N,pissaassuseq,vara
1156,Grenze::N,killik,су
1157,Grenze::N,killik,суйӧр
1158,Grenze::N,killik,robeža
1159,Krieg::N,sorsunneq,ожман
1160,Krieg::N,sorsunneq,karš
1161,Feind::N,akeraq,враг
1162,Feind::N,akeraq,вӧрӧг
1163,Feind::N,akeraq,ienaidnieks
1164,Feind::N,akerartorti,враг
1165,Feind::N,akerartorti,вӧрӧг
1166,Feind::N,akerartorti,ienaidnieks
1167,Feind::N,qinngarsuisoq,враг
1168,Feind::N,qinngarsuisoq,вӧрӧг
1169,Feind::N,qinngarsuisoq,ienaidnieks
1170,Kampf::N,sorsunneq,вермасьӧм
1171,Kampf::N,sorsunneq,cīņa
1172,Pfeil::N,qalugiusaq,ньӧв
1173,Pfeil::N,qalugiusaq,bulta
1174,Gewehr::N,aallaat,пишшаль
1175,Gewehr::N,aallaat,šautene
1176,Fehler::N,kukkuneq,сорсьӧм
1177,Fehler::N,kukkuneq,дзугсьӧм
1178,Fehler::N,kukkuneq,kļūda
1179,Fehler::N,paarlaappaa,сорсьӧм
1180,Fehler::N,paarlaappaa,дзугсьӧм
1181,Fehler::N,paarlaappaa,kļūda
1182,Unglück::N,perluut,шог
1183,Unglück::N,perluut,kļūme
1184,Unglück::N,perluut,klizma
1185,Unglück::N,perluut,nelaime
1186,Schuld::N,akiitsugaq,мыж
1187,Schuld::N,akiitsugaq,vaina
1188,Schuld::N,akiligassaq,мыж
1189,Schuld::N,akiligassaq,vaina
1190,Alter::N,utoqqaq,арлыд
1191,Alter::N,utoqqaq,vecums
1192,Schluss::N,isu,пом
1193,Schluss::N,isu,beigas
1194,Zeit::N,ulloq,кад
1195,Zeit::N,ulloq,laiks
1196,Zeit::N,akuttoqatigiinneq,кад
1197,Zeit::N,akuttoqatigiinneq,laiks
1198,Tag::N,ulloq,лун
1199,Tag::N,ulloq,diena
1200,Morgen::N,ullaaq,асыв
1201,Morgen::N,ullaaq,rīts
1202,Mittag::N,ulloqeqqa,лун шӧр
1203,Mittag::N,ulloqeqqa,pusdiena
1204,Abend::N,unnuk,рыт
1205,Abend::N,unnuk,vakars
1206,Nacht::N,unnuaq,вой
1207,Nacht::N,unnuaq,nakts
1208,Woche::N,sapaatip akunnera,вежон
1209,Woche::N,sapaatip akunnera,nedēļa
1210,Monat::N,qaammat,тӧлысь
1211,Monat::N,qaammat,mēnesis
1212,Jahr::N,ukioq,во
1213,Jahr::N,ukioq,gads
1214,Frühling::N,upernaaq,тулыс
1215,Frühling::N,upernaaq,pavasaris
1216,Sommer::N,aasaq,гожӧм
1217,Sommer::N,aasaq,vasara
1218,Herbst::N,ukiaq,ар
1219,Herbst::N,ukiaq,rudens
1220,Winter::N,ukioq,тӧв
1221,Winter::N,ukioq,ziema
1222,Januar::N,siulleeq,тӧв шӧр
1223,Januar::N,siulleeq,janvāris
1224,Januar::N,qaammaliaq,тӧв шӧр
1225,Januar::N,qaammaliaq,janvāris
1226,Februar::N,aarlaat,урасьӧм
1227,Februar::N,aarlaat,februāris
1228,März::N,marsi,рака
1229,März::N,marsi,marts
1230,März::N,martsi,рака
1231,März::N,martsi,marts
1232,Mai::N,maaji,ода-кора
1233,Mai::N,maaji,maijs
1234,Juni::N,juuni,лӧддза-номъя
1235,Juni::N,juuni,jūnijs
1236,Juli::N,juuli,сора
1237,Juli::N,juuli,jūlijs
1238,August::N,aggusti,моз
1239,August::N,aggusti,augusts
1240,September::N,septembari,кӧч
1241,September::N,septembari,septembris
1242,Oktober::N,oktobari,йирым
1243,Oktober::N,oktobari,oktobris
1244,November::N,novembari,вӧльгым
1245,November::N,novembari,novembris
1246,Dezember::N,detsembari,ӧшым
1247,Dezember::N,detsembari,decembris
1248,Montag::N,ataasinngortoq,выльлун
1249,Montag::N,ataasinngortoq,pirmdiena
1250,Dienstag::N,marlunngorneq,воторник
1251,Dienstag::N,marlunngorneq,otrdiena
1252,Mittwoch::N,pingasunngorneq,середа
1253,Mittwoch::N,pingasunngorneq,trešdiena
1254,Donnerstag::N,sisamanngorneq,четверг
1255,Donnerstag::N,sisamanngorneq,ceturtdiena
1256,Freitag::N,tallimanngorneq,пекнича
1257,Freitag::N,tallimanngorneq,piektdiena
1258,Samstag::N,arfininngorneq,субӧта
1259,Samstag::N,arfininngorneq,sestdiena
1260,Sonntag::N,sapaat,вӧскресенньӧ
1261,Sonntag::N,sapaat,svētdiena
1262,Sonntag::N,sapaati,вӧскресенньӧ
1263,Sonntag::N,sapaati,svētdiena
1264,groß::A,angivoq,ыджыд
1265,groß::A,angivoq,dižs
1266,groß::A,angivoq,liels
1267,klein::A,mikivoq,ичӧт
1268,klein::A,mikivoq,mazs
1269,lang::A,takisooq,кузь
1270,lang::A,takisooq,garš
1271,kurz::A,naatsoq,дженьыд
1272,kurz::A,naatsoq,īss
1273,breit::A,silippoq,ота
1274,breit::A,silippoq,паськыд
1275,breit::A,silippoq,plats
1276,schmal::A,amitsoq,оттӧм
1277,schmal::A,amitsoq,tievs
1278,dicht::A,torsusooq,сук
1279,dicht::A,torsusooq,blīvs
1280,dick[Gegenstand]::A,issuvoq,кыз
1281,dick[Gegenstand]::A,issuvoq,biezs
1282,dick[Gegenstand]::A,issusooq,кыз
1283,dick[Gegenstand]::A,issusooq,biezs
1284,dünn::A,amitsoq,вӧсни
1285,dünn::A,amitsoq,вӧсньыд
1286,dünn::A,amitsoq,plāns
1287,fein::A,mamarpoq,посни
1288,fein::A,mamarpoq,smalks
1289,fest::A,tangeqarpoq,зумыд
1290,fest::A,tangeqarpoq,tvirts
1291,fest::A,tangeqarpoq,noturīgs
1292,flach::A,nalimmappoq,плавкӧс
1293,flach::A,nalimmappoq,тшӧтшкӧс
1294,flach::A,nalimmappoq,lēzens
1295,flach::A,nalimmappoq,līdzens
1296,glatt::A,quasak,вольк
1297,glatt::A,quasak,мольыд
1298,glatt::A,quasak,gluds
1299,glatt::A,quasak,slidens
1300,hart::A,mattusooq,зумыд
1301,hart::A,mattusooq,ciets
1302,hart::A,manngerpoq,зумыд
1303,hart::A,manngerpoq,ciets
1304,hart::A,titeqquluppoq,зумыд
1305,hart::A,titeqquluppoq,ciets
1306,weich::A,nerumaarpoq,небыд
1307,weich::A,nerumaarpoq,mīksts
1308,rund::A,ammallorippoq,гӧгрӧс
1309,rund::A,ammallorippoq,apaļš
1310,spitz::A,qummukujooq,ёсь йыла
1311,spitz::A,qummukujooq,smails
1312,scharf::A,ipippoq,ёсь
1313,scharf::A,ipippoq,ass
1314,stumpf::A,anngerpoq,ныж
1315,stumpf::A,anngerpoq,truls
1316,stumpf::A,anngerpoq,strups
1317,schwer::A,oqimaappoq,сьӧкыд
1318,schwer::A,oqimaappoq,smags
1319,schön::A,kusanarpoq,мича
1320,schön::A,kusanarpoq,лӧсьыд
1321,schön::A,kusanarpoq,daiļš
1322,schön::A,kusanarpoq,skaists
1323,heiß::A,kiappoq,пӧсь
1324,heiß::A,kiappoq,karsts
1325,warm::A,oqorpoq,шоныд
1326,warm::A,oqorpoq,silts
1327,kalt::A,issippoq,кӧдзыд
1328,kalt::A,issippoq,salts
1329,kalt::A,issippoq,auksts
1330,kühl::A,pueqqortippoq,юзыд
1331,kühl::A,pueqqortippoq,ыркыд
1332,kühl::A,pueqqortippoq,vēss
1333,kühl::A,pueqqortippoq,dzestrs
1334,feucht::A,isugutavoq,уль
1335,feucht::A,isugutavoq,mitrs
1336,feucht::A,isugutavoq,drēgns
1337,feucht::A,qaasernarpoq,уль
1338,feucht::A,qaasernarpoq,mitrs
1339,feucht::A,qaasernarpoq,drēgns
1340,nass::A,imerorpoq,ва
1341,nass::A,imerorpoq,slapjš
1342,trocken::A,panerpoq,кос
1343,trocken::A,panerpoq,sauss
1344,voll::A,ulikkaarpoq,кыз
1345,voll::A,ulikkaarpoq,pilns
1346,leer::A,imaattuarpoq,куш
1347,leer::A,imaattuarpoq,тыртӧм
1348,leer::A,imaattuarpoq,tukšs
1349,offen::A,ammavoq,восьса
1350,offen::A,ammavoq,vaļējs
1351,offen::A,ammavoq,atvērts
1352,geschlossen::A,matuvoq,пӧдса
1353,geschlossen::A,matuvoq,slēgts
1354,sauber::A,eqqippoq,сӧстӧм
1355,sauber::A,eqqippoq,tīrs
1356,sauber::A,eqqippoq,spodrs
1357,sauber::A,sukuluippoq,сӧстӧм
1358,sauber::A,sukuluippoq,tīrs
1359,sauber::A,sukuluippoq,spodrs
1360,sauber::A,ipeqanngilaq,сӧстӧм
1361,sauber::A,ipeqanngilaq,tīrs
1362,sauber::A,ipeqanngilaq,spodrs
1363,schmutzig::A,tapappoq,няйт
1364,schmutzig::A,tapappoq,netīrs
1365,schmutzig::A,tapappoq,dubļains
1366,schmutzig::A,minguppoq,няйт
1367,schmutzig::A,minguppoq,netīrs
1368,schmutzig::A,minguppoq,dubļains
1369,roh::A,aapavoq,уль
1370,roh::A,aapavoq,jēls
1371,reif::A,qaarulerpoq,кисьмӧм
1372,reif::A,qaarulerpoq,gatavs
1373,reif::A,qaarulerpoq,nobriedis
1374,süß::A,tungusunnippoq,юмов
1375,süß::A,tungusunnippoq,чӧскыд
1376,süß::A,tungusunnippoq,salds
1377,bitter::A,qasilippoq,курыд
1378,bitter::A,qasilippoq,sūrs
1379,bitter::A,qasilippoq,rūgts
1380,hell::A,qaamavoq,югыд
1381,hell::A,qaamavoq,gaišs
1382,dunkel::A,qernerpoq,пемыд
1383,dunkel::A,qernerpoq,tumšs
1384,schwarz::A,qernerpoq,сьӧд
1385,schwarz::A,qernerpoq,melns
1386,weiß::A,qaqorpoq,еджыд
1387,weiß::A,qaqorpoq,balts
1388,rot::A,aappaluppoq,гӧрд
1389,rot::A,aappaluppoq,sarkans
1390,gelb::A,sungaarpoq,виж
1391,gelb::A,sungaarpoq,dzeltens
1392,blau::A,tungujorpoq,лӧз
1393,blau::A,tungujorpoq,zils
1394,grün::A,qorsooqqippoq,веж
1395,grün::A,qorsooqqippoq,турунвиж
1396,grün::A,qorsooqqippoq,zaļš
1397,grau::A,qaserpoq,руд
1398,grau::A,qaserpoq,pelēks
1399,billig::A,akikippoq,донтӧг
1400,billig::A,akikippoq,lēts
1401,wertvoll::A,erlinnarpoq,дона
1402,wertvoll::A,erlinnarpoq,vērtīgs
1403,blind::A,tappiippoq,синтӧм
1404,blind::A,tappiippoq,akls
1405,blind::A,isigisaqanngilaq,синтӧм
1406,blind::A,isigisaqanngilaq,akls
1407,taub::A,tusilarpoq,пельтӧм
1408,taub::A,tusilarpoq,kurls
1409,kräftig::A,pissaq,вынйӧра
1410,kräftig::A,pissaq,spēcīgs
1411,kräftig::A,pissarsuaq,вынйӧра
1412,kräftig::A,pissarsuaq,spēcīgs
1413,stark::A,sanngivoq,ён
1414,stark::A,sanngivoq,вына
1415,stark::A,sanngivoq,stiprs
1416,schwach::A,nakuippoq,жеб
1417,schwach::A,nakuippoq,vājš
1418,fett::A,pualavoq,госа
1419,fett::A,pualavoq,brangs
1420,schlank::A,tuappoq,веськыд
1421,schlank::A,tuappoq,slaids
1422,hübsch::A,aatsialaq,мича
1423,hübsch::A,aatsialaq,лӧсьыд
1424,hübsch::A,aatsialaq,glīts
