,Concept_ID,sv,fa
831,geradeaus::ADV,rätt fram,راست
832,vorwärts::ADV,fram,جلو
833,vorwärts::ADV,fram,به پیش
834,vorwärts::ADV,framåt,جلو
835,vorwärts::ADV,framåt,به پیش
836,rückwärts::ADV,baklänges,عقب
837,zurück::ADV,tillbaka,پس
838,zurück::ADV,tillbaka,عقب
839,zurück::ADV,tillbaka,بالعکس
840,unten::ADV,nere,زیر
841,unten::ADV,nere,پایین
842,unten::ADV,nedanför,زیر
843,unten::ADV,nedanför,پایین
844,hinab::ADV,ned,به پایین
845,hinab::ADV,nedåt,به پایین
846,oben::ADV,ovan,بالا
847,oben::ADV,ovanpå,بالا
848,hinauf::ADV,upp,به بالا
849,hinauf::ADV,uppåt,به بالا
850,überall::ADV,överallt,همه‌جا
851,nicht::ADV,ej,نه
852,nicht::ADV,inte,نه
853,ein wenig::ADV,litet,کمی
854,kaum::ADV,knappt,به سختی
855,kaum::ADV,knappast,به سختی
856,sehr::ADV,mycket,خیلی
857,sehr::ADV,mycket,بسیار
858,so::ADV,så,چنین
859,so::ADV,så,اینطور
860,noch::ADV,än,هنوز
861,noch::ADV,ännu,هنوز
862,nur::ADV,bara,فقط
863,nur::ADV,bara,تنها
864,nur::ADV,endast,فقط
865,nur::ADV,endast,تنها
866,schon::ADV,redan,قبلاً
867,schon::ADV,redan,به این زودی
868,wieder::ADV,åter,باز
869,wieder::ADV,åter,دوباره
870,vergebens::ADV,förgäves,بیهوده
871,vor::PRP,utanför,در جلوی
872,hinter::PRP,bakom,پشت
873,unter::PRP,under,تحت
874,durch::PRP,genom,از وسط
875,durch::PRP,genom,از ميان
876,durch::PRP,igenom,از وسط
877,durch::PRP,igenom,از ميان
878,neben::PRP,bredvid,کنار
879,neben::PRP,bredvid,پهلوی
880,neben::PRP,vid sidan av,کنار
881,neben::PRP,vid sidan av,پهلوی
882,zwischen::PRP,mellan,بین
883,zwischen::PRP,mellan,میان
884,wegen::PRP,på grund av,برای
885,wegen::PRP,på grund av,بخاطر
886,dies::PRN,detta,این
887,das::PRN,det,آن
888,alles::PRN,allt,تمام
889,alles::PRN,allt,همه‌چیر
890,ich::PRN,jag,من
891,du::PRN,du,تو
892,er::PRN,han,او
893,wir::PRN,vi,ما
894,ihr::PRN,ni,شما
895,sie::PRN,de,آنها
896,was::FPRN,vad,چه
897,wer::FPRN,vem,کی
898,wo::FADV,var,کجا
899,wohin::FADV,vart,بکجا
900,wie::FADV,hur,چطور
901,wie::FADV,hur,چگونه
902,warum::FADV,varför,چرا
903,warum::FADV,varför,برای چه
904,wieviel::FNUM,hur mycket,چند
905,wieviel::FNUM,hur mycket,چقدر
906,eins::NUM,en,یک
907,eins::NUM,ett,یک
908,zwei::NUM,två,دو
909,drei::NUM,tre,سه
910,vier::NUM,fyra,چهار
911,fünf::NUM,fem,پنج
912,sechs::NUM,sex,شش
913,sieben::NUM,sju,هفت
914,acht::NUM,åtta,هشت
915,neun::NUM,nio,نه
916,zehn::NUM,tio,ده
917,elf::NUM,elva,یازده
918,zwölf::NUM,tolv,دوازده
919,zwanzig::NUM,tjugo,بیست
920,dreißig::NUM,trettio,سی
921,vierzig::NUM,fyrtio,چهل
922,fünfzig::NUM,femtio,پنجاه
923,sechzig::NUM,sextio,شصت
924,siebzig::NUM,sjuttio,هفتاد
925,achtzig::NUM,åttio,هشتاد
926,neunzig::NUM,nittio,نود
927,hundert::NUM,hundra,صد
928,tausend::NUM,tusen,هزار
929,und::CNJ,och,و
930,oder::CNJ,eller,یا
931,stehen::V,stå,ایستادن
932,sitzen::V,sitta,نشستن
933,liegen::V,ligga,خوابیدن
934,liegen::V,ligga,دراز کشیدن
935,hängen::V,hänga,آویزان بودن
936,werden::V,bli,شدن
937,passieren::V,ske,گذشتن
938,passieren::V,ske,اتفاق افتادن
939,passieren::V,hända,گذشتن
940,passieren::V,hända,اتفاق افتادن
941,beginnen::V,börja,شروع شدن
942,enden::V,ända,تمام شدن
943,wechseln::V,växla,عوض شدن
944,aufgehen[Sonne]::V,gå upp,برآمدن
945,aufgehen[Sonne]::V,gå upp,طلوع کردن
946,untergehen[Sonne]::V,gå ned,غروب کردن
947,scheinen[Sonne]::V,skina,تابیدن
948,donnern::V,dundra,رعد زدن
949,wehen::V,blåsa,دمیدن
950,strömen::V,forsa,روان شدن
951,strömen::V,strömma,روان شدن
952,fließen::V,flyta,روان شدن
953,sich drehen::V,snurra,چرخیدن
954,schwanken::V,vackla,خم و راست شدن
955,schwingen::V,svinga,تاب خوردن
956,schwingen::V,svinga,نوسان کردن
957,fallen::V,falla,افتادن
958,fallen::V,falla,سقوط کردن
959,brennen::V,brinna,سوزاندن
960,rauchen::V,ryka,دود کردن
961,regnen::V,regna,باران آمدن
962,gefrieren::V,frysa,یخ بستن
963,tauen::V,töa,آب شدن
964,schmelzen::V,smälta,آب شدن
965,trocknen::V,torka,خشک شدن
966,sieden::V,koka,جوشیدن
967,sieden::V,sjuda,جوشیدن
968,faulen::V,ruttna,فاسد شدن
969,verfaulen::V,ruttna,پوسیدن
970,reißen::V,brista,پاره شدن
971,versinken::V,sjunka,غرق شدن
972,vergehen::V,förgå,گذشتن
973,erscheinen::V,synas,ظاهر شدن
974,erscheinen::V,visa sig,ظاهر شدن
975,verschwinden::V,försvinna,گم شدن
976,verschwinden::V,försvinna,از بین رفتن
977,sinken::V,sjunka,پایین آمدن
978,abnehmen::V,avta,کم شدن
979,abnehmen::V,minskas,کم شدن
980,zunehmen::V,tilltaga,زیاد شدن
981,steigen::V,stiga,بالا رفتن
982,wachsen::V,växa,قد کشیدن
983,glänzen::V,glimma,برق زدن
984,funkeln::V,tindra,جرقه زدن
985,funkeln::V,gnistra,جرقه زدن
986,lärmen::V,bråka,شلوغ کردن
987,lärmen::V,väsnas,شلوغ کردن
988,läuten::V,ringa,زنگ زدن
989,klingeln::V,ringa,زنگ زدن
990,klirren::V,klirra,جرنگ جرنگ صدا کردن
991,brausen::V,brusa,طوفانی بودن
992,rauschen::V,susa,خش‌خش کردن
993,klingen::V,låta,صدا دادن
994,klingen::V,klinga,صدا دادن
995,bellen::V,skälla,عوعو کردن
996,heulen::V,yla,زوزه کشیدن
997,heulen::V,tjuta,زوزه کشیدن
998,blasen::V,blåsa,فوت کردن
999,pfeifen::V,vissla,سوت زدن
1000,schreien::V,skrika,فریاد زدن
1001,stöhnen::V,stöna,نالیدن
1002,zittern::V,darra,لرزیدن
1003,zittern::V,skälva,لرزیدن
1004,leben::V,leva,زیستن
1005,leben::V,leva,زندگی کردن
1006,geboren werden::V,födas,متولد شدن
1007,atmen::V,andas,تنفس کردن
1008,trinken::V,dricka,نوشیدن
1009,essen::V,äta,خوردن
1010,schlucken::V,svälja,بلعیدن
1011,schlucken::V,svälja,قورت دادن
1012,müde werden::V,tröttna,خسته شدن
1013,einschlafen::V,somna,خواب رفتن
1014,schlafen::V,sova,خوابیدن
1015,aufwachen::V,vakna,از خواب بیدار شدن
1016,aufstehen::V,stiga upp,بیدار شدن
1017,sich erholen::V,repa sig,استراحت کردن
1018,sich erholen::V,hämta sig,استراحت کردن
1019,krank werden::V,insjukna,مریض شدن
1020,krank sein::V,vara sjuk,بیمار بودن
1021,schmerzen::V,smärta,درد کردن
1022,schmerzen::V,göra ont,درد کردن
1023,husten::V,hosta,سرفه کردن
1024,genesen::V,tillfriskna,بهبود یافتن
1025,sterben::V,dö,مردن
1026,umkommen::V,omkomma,کشته شدن
1027,sich bewegen::V,röra sig,حرکت کردن
1028,sich rühren::V,röra på sig,تکان خوردن
1029,sich erheben::V,resa sig,برخواستن
1030,sich setzen::V,sätta sig,نشستن
1031,hinfallen::V,falla omkull,زمین خوردن
1032,laufen::V,löpa,پیاده رفتن
1033,schreiten::V,skrida,قدم زدن
1034,spazierengehen::V,promenera,گردش رفتن
1035,eilen::V,ila,شتاب کردن
1036,sich beeilen::V,skynda sig,عجله کردن
1037,sausen::V,susa,صفیر کشیدن
1038,rennen::V,löpa,دویدن
1039,rennen::V,springa,دویدن
1040,springen::V,hoppa,پریدن
1041,klettern::V,klättra,بالا رفتن
1042,schaukeln::V,gunga,تاب خوردن
1043,kriechen::V,kräla,خزیدن
1044,schwimmen::V,simma,شنا کردن
1045,tauchen::V,dyka,غواصی کردن
1046,rudern::V,ro,پارو زدن
1047,fahren::V,köra,سواره رفتن
1048,fliegen::V,flyga,پریدن
1049,gehen::V,gå,رفتن
1050,weggehen::V,gå bort,رفتن
1051,abfahren::V,resa,حرکت کردن
1052,abfahren::V,avresa,حرکت کردن
1053,anhalten::V,stanna,ایست کردن
1054,hineingehen::V,gå in,داخل شدن
1055,eintreten::V,träda in,وارد شدن
1056,kommen::V,komma,آمدن
1057,ankommen::V,ankomma,رسیدن
1058,zurückkommen::V,återkomma,برگشتن
1059,bleiben::V,bli,ماندن
1060,bleiben::V,förbli,ماندن
1061,warten::V,vänta,منتظر بودن
1062,erwarten::V,vänta,انتظار داشتن
1063,suchen::V,leta,جستجو کردن
1064,finden::V,finna,یافتن
1065,finden::V,finna,پیدا کردن
1066,versuchen::V,försöka,سعی کردن
1067,versuchen::V,försöka,کوشش کردن
1068,vorbereiten::V,förbereda,آماده کردن
1069,lieben::V,älska,عاشق بودن
1070,mögen::V,tycka om,میل داشتن
1071,mögen::V,tycka om,دوست داشتن
1072,lachen::V,skratta,خندیدن
1073,rühren::V,röra,به رقت آوردن
1074,weinen::V,gråta,گریه کردن
1075,schimpfen::V,skälla,فحاشی کردن
1076,sich ärgern::V,förargas,ناراحت شدن
1077,sich fürchten::V,vara rädd,واهمه کردن
1078,fürchten::V,frukta,ترسیدن
1079,fliehen::V,fly,گریختن
1080,fliehen::V,rymma,گریختن
1081,flüchten::V,fly,فرار کردن
1082,sehen::V,se,دیدن
1083,anschauen::V,se på,نگاه کردن
1084,anschauen::V,betrakta,نگاه کردن
1085,ansehen::V,åse,تماشا کردن
1086,hören::V,höra,شنیدن
1087,zuhören::V,höra på,گوش دادن
1088,zuhören::V,lyssna till,گوش دادن
1089,probieren::V,smaka,چشیدن
1090,probieren::V,smaka på,چشیدن
1091,riechen::V,lukta,بوییدن
1092,riechen::V,lukta,بو کردن
1093,fühlen::V,känna,احساس کردن
1094,scheinen::V,verka,بنظر آمدن
1095,scheinen::V,tyckas,بنظر آمدن
1096,zu sehen sein::V,synas,دیده شدن
1097,zu sehen sein::V,kunna ses,دیده شدن
1098,vernehmen::V,få veta,شنیدن
1099,vernehmen::V,förnimma,شنیدن
1100,frieren::V,frysa,سرد بودن
1101,tun::V,göra,کردن
1102,können::V,kunna,توانستن
1103,wollen::V,vilja,خواستن
1104,anfangen::V,börja,شروع کردن
1105,beenden::V,avsluta,تمام کردن
1106,beenden::V,avsluta,پایان دادن
1107,aufhören::V,sluta,دست کشیدن
1108,aufhören::V,upphöra,دست کشیدن
1109,gelingen::V,lyckas,موفق شدن
1110,geraten::V,bli,نتیجه دادن
1111,öffnen::V,öppna,گشودن
1112,öffnen::V,öppna,باز کردن
1113,schließen::V,låsa,بستن
1114,schließen::V,låsa,قفل کردن
1115,schließen::V,stänga,بستن
1116,schließen::V,stänga,قفل کردن
1117,stellen::V,ställa,گذاردن
1118,setzen::V,sätta,نشاندن
1119,legen::V,lägga,گذاشتن
1120,berühren::V,beröra,دست زدن
1121,berühren::V,beröra,لمس کردن
1122,verbinden::V,förbinda,وصل کردن
1123,bedecken::V,täcka,پوشاندن
1124,bedecken::V,betäcka,پوشاندن
1125,aufhängen::V,hänga,آویختن
1126,aufhängen::V,hänga upp,آویختن
1127,anzünden::V,tända,سوزاندن
1128,anzünden::V,antända,سوزاندن
1129,anzünden::V,tända på,سوزاندن
1130,aufheben::V,lyfta,برداشتن
1131,aufheben::V,lyfta,بلند کردن
1132,zurücklassen::V,lämna,گذاشتن
1133,zurücklassen::V,efterlämna,گذاشتن
1134,verlieren::V,mista,گم کردن
1135,verlieren::V,förlora,گم کردن
1136,fallen lassen::V,tappa,انداختن
1137,fallen lassen::V,släppa,انداختن
1138,machen::V,göra,کردن
1139,machen::V,göra,ساختن
1140,herstellen::V,tillverka,ساختن
1141,herstellen::V,tillverka,تولید کردن
1142,herstellen::V,framställa,ساختن
1143,herstellen::V,framställa,تولید کردن
1144,bauen::V,bygga,ساختن
1145,bauen::V,bygga,بنا کردن
1146,reparieren::V,reparera,درست کردن
1147,reparieren::V,reparera,تعمیر کردن
1148,verbessern::V,rätta,بهتر کردن
1149,verbessern::V,förbättra,بهتر کردن
1150,ändern::V,ändra,تغییر دادن
1151,ändern::V,förändra,تغییر دادن
1152,graben::V,gräva,کندن
1153,graben::V,gräva,گود کردن
1154,beugen::V,böja,کج کردن
1155,biegen::V,böja,خم کردن
1156,biegen::V,kröka,خم کردن
1157,drehen::V,vrida,چرخاندن
1158,wenden::V,vända,برگرداندن
1159,umdrehen::V,vrida om,برگرداندن
1160,heben::V,häva,برداشتن
1161,hochheben::V,lyfta,برآوردن
1162,hochheben::V,lyfta,بلند کردن
1163,ergreifen::V,gripa,گرفتن
1164,halten::V,hålla,نگاه داشتن
1165,drücken::V,trycka,فشار دادن
1166,drücken::V,trycka,فشار آوردن
1167,schieben::V,skjuta,هل دادن
1168,kratzen::V,riva,خاریدن
1169,kratzen::V,skrapa,خاریدن
1170,lecken::V,slicka,لیسیدن
1171,beißen::V,bita,گاز زدن
1172,abreißen::V,slita_av,پاره کردن
1173,abreißen::V,riva_av,پاره کردن
1174,abschneiden::V,skära av,بریدن
1175,abschneiden::V,skära av,قطع کردن
1176,binden::V,binda,بستن
1177,stecken::V,sticka,فرو کردن
1178,brechen::V,bryta,شکستن
1179,brechen::V,brista,شکستن
1180,klopfen::V,banka,کوبیدن
1181,klopfen::V,klappa,کوبیدن
1182,hauen::V,hugga,زدن
1183,kleben::V,klistra,چسباندن
1184,reiben::V,gnida,مالش دادن
1185,streichen::V,smörja,مالیدن
1186,schleifen::V,slipa,تیز کردن
1187,schneiden::V,skära,چیدن
1188,schneiden::V,skära,بریدن
1189,schneiden::V,klippa,چیدن
1190,schneiden::V,klippa,بریدن
1191,rütteln::V,skaka,لرزاندن
1192,rütteln::V,skaka,تکان دادن
1193,schütteln::V,rista,تکان دادن
1194,schwenken::V,svänga,تاب دادن
1195,schütten::V,hälla,ریختن
1196,füllen::V,fylla,پر کردن
1197,einwickeln::V,slå in,پیچیدن
1198,einwickeln::V,veckla in,پیچیدن
1199,tragen::V,bära,بردن
1200,tragen::V,bära,حمل کردن
1201,schleppen::V,släpa,کشیدن
1202,ziehen::V,dra,کشیدن
1203,aufbewahren::V,förvara,نگهداری کردن
1204,aufbewahren::V,ta vara på,نگهداری کردن
1205,werfen::V,kasta,انداختن
1206,werfen::V,kasta,پرتاب کردن
1207,fangen::V,fånga,گرفتن
1208,packen::V,gripa,گرفتن
1209,packen::V,gripa tag,گرفتن
1210,verstecken::V,gömma,قایم کردن
1211,verstecken::V,gömma,پنهان کردن
1212,teilen::V,dela,قسمت کردن
1213,teilen::V,dela,تقسیم کردن
1214,schicken::V,skicka,فرستادن
1215,schicken::V,skicka,ارسال کردن
1216,bringen::V,bringa,آوردن
1217,hinzufügen::V,tillägga,افزودن
1218,hinzufügen::V,tillägga,اضافه کردن
1219,bekommen::V,få,گرفتن
1220,bekommen::V,erhålla,گرفتن
1221,erhalten::V,få,دریافت کردن
1222,erhalten::V,erhålla,دریافت کردن
1223,nehmen::V,ta,گرفتن
1224,nehmen::V,ta,برداشتن
1225,nehmen::V,taga,گرفتن
1226,nehmen::V,taga,برداشتن
1227,wählen::V,välja,انتخاب کردن
1228,auswählen::V,utvälja,برگزیدن
1229,bewahren::V,bevara,حفظ کردن
1230,bewahren::V,bevara,حفاظت کردن
1231,behindern::V,hindra,مانع بودن
1232,behindern::V,förhindra,مانع بودن
1233,verderben::V,förstöra,از بین بردن
1234,beschädigen::V,skada,صدمه زدن
1235,zerbrechen::V,bryta isär,شکستن
1236,zerbrechen::V,bryta sönder,شکستن
1237,zerreißen::V,riva sönder,دریدن
1238,zerreißen::V,riva sönder,پاره کردن
1239,zerreißen::V,slita sönder,دریدن
1240,zerreißen::V,slita sönder,پاره کردن
1241,zerstören::V,förstöra,خراب کردن
1242,zerstören::V,förstöra,ویران کردن
1243,verbrennen::V,bränna,سوزاندن
1244,verbrennen::V,bränna upp,سوزاندن
1245,geben::V,ge,دادن
1246,reichen::V,räcka,دادن
1247,schenken::V,skänka,هدیه دادن
1248,versprechen::V,lova,قول دادن
1249,versprechen::V,lova,وعده دادن
1250,wünschen::V,önska,آرزو کردن
1251,loben::V,lova,ستایش کردن
1252,loben::V,beröma,ستایش کردن
1253,küssen::V,pussa,بوسیدن
1254,wiegen::V,vagga,نوسان کردن
1255,zudecken::V,täcka,پوشاندن
1256,wecken::V,väcka,بیدار کردن
1257,zeigen::V,visa,نشان دادن
1258,führen::V,föra,رهنمائی کردن
1259,lehren::V,lära,آموختن
1260,lehren::V,lära,یاد دادن
1261,unterrichten::V,undervisa,درس دادن
1262,unterrichten::V,undervisa,تدریس کردن
1263,aufziehen::V,uppfostra,تربیت کردن
1264,leiten::V,leda,اداره کردن
1265,antreiben::V,driva på,عجله دادن
1266,lassen::V,få att,وادار کردن
1267,einladen::V,bjuda,دعوت کردن
1268,einladen::V,bjuda,مهمان کردن
1269,einladen::V,inbjuda,دعوت کردن
1270,einladen::V,inbjuda,مهمان کردن
1271,vereinigen::V,förena,یکی کردن
1272,vereinigen::V,förena,متحد کردن
1273,besuchen::V,besöka,دیدار کردن
1274,treffen::V,möta,ملاقات کردن
1275,treffen::V,träffa,ملاقات کردن
1276,sich versammeln::V,församla sig,جمع شدن
1277,spielen::V,leka,بازی کردن
1278,spielen::V,spela,بازی کردن
1279,singen::V,sjunga,آواز خواندن
1280,tanzen::V,dansa,رقصیدن
1281,sich trennen::V,skiljas,جدا شدن
1282,verlassen::V,lämna,ترک کردن
1283,verlassen::V,överge,ترک کردن
1284,retten::V,rädda,نجات دادن
1285,bewachen::V,bevaka,حراست کردن
1286,schützen::V,skydda,حفظ کردن
1287,schützen::V,beskydda,حفظ کردن
1288,verteidigen::V,försvara,دفاع کردن
1289,sich schlagen::V,slåss,کتک‌کاری کردن
1290,schießen::V,skjuta,تیر زدن
1291,siegen::V,segra,پیروز شدن
1292,ärgern::V,förarga,ناراحت کردن
1293,schlagen::V,slå,زدن
1294,schlagen::V,slå,کوبیدن
1295,treten::V,sparka,لگد زدن
1296,stechen::V,sticka,چاقو زدن
1297,stoßen::V,stöta,هل دادن
1298,stehlen::V,stjäla,دزدیدن
1299,stören::V,störa,مزاحم شدن
1300,belästigen::V,genera,زحمت دادن
1301,belästigen::V,besvära,زحمت دادن
1302,verbergen::V,dölja,پنهان کردن
1303,täuschen::V,vilseleda,گول زدن
1304,täuschen::V,vilseleda,فریب دادن
1305,betrügen::V,bedra,گول زدن
1306,betrügen::V,bedra,فریب دادن
1307,töten::V,döda,کشتن
1308,wohnen::V,bo,منزل داشتن
1309,wohnen::V,bo,سکونت داشتن
1310,arbeiten::V,arbeta,کار کردن
1311,sammeln::V,samla,جمع کردن
1312,pflücken::V,plocka,چیدن
1313,jagen::V,jaga,شکار کردن
1314,fischen::V,fiska,صید کردن
1315,fischen::V,fiska,ماهی‌گیری کردن
1316,fassen::V,fånga,گرفتن
1317,hüten::V,vakta,چراندن
1318,hüten::V,vakta,مراقبت کردن
1319,treiben::V,driva,راندن
1320,anbinden::V,binda fast,متصل کردن
1321,füttern::V,fodra,غذا دادن
1322,melken::V,mjölka,دوشیدن
1323,hacken::V,hacka,خرد کردن
1324,gießen::V,hälla,ریختن
1325,gießen::V,vattna,ریختن
1326,reifen::V,mogna,رسیدن
1327,zubereiten::V,tillaga,طبخ کردن
1328,zubereiten::V,tillaga,آماده کردن
1329,zubereiten::V,tillreda,طبخ کردن
1330,zubereiten::V,tillreda,آماده کردن
1331,kochen::V,koka,پختن
1332,kochen::V,koka,آشپزی کردن
1333,backen::V,baka,پختن
1334,braten::V,steka,سرخ کردن
1335,umrühren::V,röra om,هم زدن
1336,stricken::V,sticka,بافتن
1337,nähen::V,sy,دوختن
1338,färben::V,färga,رنگ زدن
1339,reinigen::V,rensa,پاک کردن
1340,reinigen::V,rensa,تمیز کردن
1341,reinigen::V,rengöra,پاک کردن
1342,reinigen::V,rengöra,تمیز کردن
1343,waschen::V,tvätta,شستن
1344,abwischen::V,torka av,زدودن
1345,spülen::V,spola,شستن
1346,spülen::V,skölja,شستن
1347,fegen::V,feja,جارو کردن
1348,kehren::V,sopa,جارو کردن
1349,baden::V,bada,شنا کردن
1350,baden::V,bada,حمام کردن
1351,sich waschen::V,tvätta sig,شستشو کردن
1352,ausziehen::V,ta av,درآوردن
1353,anziehen::V,ta på,پوشیدن
1354,sich anziehen::V,klä på sig,لباس پوشیدن
1355,kämmen::V,kamma,شانه زدن
1356,schmücken::V,pynta,زینت دادن
1357,schmücken::V,smycka,زینت دادن
1358,sagen::V,säga,گفتن
1359,sprechen::V,tala,حرف زدن
1360,sprechen::V,tala,صحبت کردن
1361,reden::V,tala,حرف زدن
1362,reden::V,tala,صحبت کردن
1363,reden::V,prata,حرف زدن
1364,reden::V,prata,صحبت کردن
1365,sich unterhalten::V,prata,گپ زدن
1366,fragen::V,fråga,پرسیدن
1367,fragen::V,fråga,سؤال کردن
1368,fragen::V,spörja,پرسیدن
1369,fragen::V,spörja,سؤال کردن
1370,bitten::V,be,خواهش کردن
1371,bitten::V,be,درخواست کردن
1372,erzählen::V,berätta,نقل کردن
1373,erzählen::V,berätta,حکایت کردن
1374,mitteilen::V,meddela,خبر دادن
1375,nennen::V,kalla,نامیدن
1376,rufen::V,ropa,صدا کردن
1377,prahlen::V,pråla,پز آمدن
1378,prahlen::V,skryta,پز آمدن
1379,übersetzen::V,tolka,ترجمه کردن
1380,übersetzen::V,översätta,ترجمه کردن
1381,denken::V,tänka,فکر کردن
1382,glauben::V,tro,باور کردن
1383,glauben::V,tro,عقیده داشتن
1384,bemerken::V,uppmärksamma,متوجه شدن
1385,bemerken::V,lägga märke till,متوجه شدن
1386,erkennen::V,känna igen,شناختن
1387,erkennen::V,känna igen,تشخیص دادن
1388,begreifen::V,begripa,فهمیدن
1389,begreifen::V,begripa,درک کردن
1390,verstehen::V,förstå,فهمیدن
1391,lernen::V,lära sig,آموختن
1392,lernen::V,lära sig,یاد گرفتن
1393,wissen::V,veta,دانستن
1394,sich erinnern an::V,minnas,به یاد آوردن
1395,sich erinnern an::V,komma ihåg,به یاد آوردن
1396,vergessen::V,glömma,فراموش کردن
1397,messen::V,mäta,اندازه گرفتن
1398,zählen::V,räkna,شمردن
1399,rechnen::V,räkna,حساب کردن
1400,lesen::V,läsa,خواندن
1401,malen::V,måla,نقاشی کردن
1402,zeichnen::V,teckna,کشیدن
1403,zeichnen::V,teckna,رسم کردن
1404,schreiben::V,skriva,نوشتن
1405,besitzen::V,äga,داشتن
1406,besitzen::V,besitta,داشتن
1407,kaufen::V,köpa,خریدن
1408,kaufen::V,köpa,خرید کردن
1409,verkaufen::V,sälja,فروختن
1410,bezahlen::V,betala,پرداختن
1411,zahlen::V,betala,پرداخت کردن
1412,beherrschen::V,behärska,مسلط بودن
1413,ertragen::V,tåla,تحمل کردن
1414,ertragen::V,uthärda,تحمل کردن
