,Concept_ID,sl,fr
835,unten::ADV,dôli,en bas
836,unten::ADV,dôli,au-dessous
837,unten::ADV,spôdaj,en bas
838,unten::ADV,spôdaj,au-dessous
839,hinab::ADV,dôl,en bas
840,hinab::ADV,dôl,vers le bas
841,oben::ADV,gôri,dessus
842,oben::ADV,gôri,en haut
843,oben::ADV,zgôraj,dessus
844,oben::ADV,zgôraj,en haut
845,hinauf::ADV,gôr,en haut
846,hinauf::ADV,gôr,vers le haut
847,überall::ADV,povsód,partout
848,nicht::ADV,ne,ne ... pas
849,ein wenig::ADV,málo,un peu
850,kaum::ADV,kómaj,à peine
851,sehr::ADV,zeló,très
852,so::ADV,takó,si
853,so::ADV,takó,ainsi
854,noch::ADV,še,encore
855,nur::ADV,samó,seulement
856,nur::ADV,samó,ne ... que
857,schon::ADV,žè,déjà
858,wieder::ADV,spét,de nouveau
859,vergebens::ADV,zamàn,en vain
860,vergebens::ADV,zastónj,en vain
861,vor::PRP,pred,devant
862,hinter::PRP,za,derrière
863,unter::PRP,pod,sous
864,unter::PRP,pod,au-dessous de
865,durch::PRP,skózi,par
866,durch::PRP,skózi,à travers
867,neben::PRP,kràj,à côté de
868,neben::PRP,póleg,à côté de
869,zwischen::PRP,med,entre
870,zwischen::PRP,izmed,entre
871,wegen::PRP,zarádi,à cause de
872,dies::PRN,tó,ceci
873,das::PRN,tó,ce
874,das::PRN,tó,cela
875,alles::PRN,vsè,tout
876,ich::PRN,jàz,je
877,ich::PRN,jàz,moi
878,du::PRN,tí,tu
879,du::PRN,tí,toi
880,er::PRN,òn,il
881,er::PRN,òn,lui
882,wir::PRN,mí,nous
883,ihr::PRN,ví,vous
884,sie::PRN,ôni,ils
885,sie::PRN,ôni,elles
886,was::FPRN,káj,que
887,was::FPRN,káj,quoi
888,wer::FPRN,kdó,qui
889,wo::FADV,kjé,où
890,wohin::FADV,kám,où
891,wie::FADV,kakó,comment
892,warum::FADV,zakáj,pourquoi
893,wieviel::FNUM,kóliko,combien
894,eins::NUM,êden,un
895,zwei::NUM,dvá,deux
896,drei::NUM,trí,trois
897,vier::NUM,štíri,quatre
898,fünf::NUM,pét,cinq
899,sechs::NUM,šést,six
900,sieben::NUM,sédem,sept
901,acht::NUM,ósem,huit
902,neun::NUM,devét,neuf
903,zehn::NUM,desét,dix
904,elf::NUM,enájst,onze
905,zwölf::NUM,dvánajst,douze
906,zwanzig::NUM,dvájset,vingt
907,dreißig::NUM,trídeset,trente
908,vierzig::NUM,štírideset,quarante
909,fünfzig::NUM,pétdeset,cinquante
910,sechzig::NUM,šéstdeset,soixante
911,siebzig::NUM,sédemdeset,soixante-dix
912,achtzig::NUM,ósemdeset,quatre-vingt
913,neunzig::NUM,devétdeset,quatre-vingt-dix
914,hundert::NUM,stó,cent
915,tausend::NUM,tísoč,mille
916,und::CNJ,in,et
917,oder::CNJ,áli,ou
918,stehen::V,státi,être debout
919,sitzen::V,sedéti,être assis
920,liegen::V,ležáti,être couché
921,hängen::V,viséti,pendre
922,werden::V,postáti,devenir
923,passieren::V,zgodíti se,se passer
924,beginnen::V,začéti se,commencer
925,enden::V,končáti se,finir
926,enden::V,končáti se,se terminer
927,wechseln::V,ménjati se,changer
928,wechseln::V,ménjati se,alterner
929,aufgehen[Sonne]::V,vzíti,se lever
930,untergehen[Sonne]::V,zaíti,se coucher
931,scheinen[Sonne]::V,sijáti,briller
932,donnern::V,grméti,tonner
933,wehen::V,píhati,souffler
934,strömen::V,líti,affluer
935,fließen::V,têči,couler
936,sich drehen::V,vrtéti se,tourner
937,schwanken::V,kolébati,osciller
938,schwanken::V,kolébati,chanceler
939,schwingen::V,níhati,vibrer
940,schwingen::V,níhati,osciller
941,fallen::V,pádati,tomber
942,brennen::V,goréti,brûler
943,brennen::V,goréti,flamber
944,rauchen::V,kadíti se,fumer
945,regnen::V,deževáti,pleuvoir
946,gefrieren::V,zmŕzniti,geler
947,tauen::V,tájati,dégeler
948,schmelzen::V,kopnéti,fondre
949,trocknen::V,sušíti se,sécher
950,sieden::V,kipéti,bouillir
951,faulen::V,gníti,pourrir
952,faulen::V,gníti,se putréfier
953,verfaulen::V,zgníti,pourrir
954,reißen::V,tŕgati se,rompre
955,reißen::V,tŕgati se,se déchirer
956,versinken::V,pogrézniti se,s'enfoncer
957,vergehen::V,miníti,passer
958,erscheinen::V,pojáviti se,apparaître
959,verschwinden::V,izgíniti,disparaître
960,sinken::V,péšati,descendre
961,sinken::V,péšati,s'abaisser
962,abnehmen::V,pojémati,diminuer
963,zunehmen::V,véčati se,augmenter
964,zunehmen::V,množíti se,augmenter
965,steigen::V,dvígati se,monter
966,wachsen::V,rásti,croître
967,glänzen::V,sijáti,briller
968,funkeln::V,ískriti se,étinceler
969,lärmen::V,ropotáti,faire du bruit
970,lärmen::V,razgrájati,faire du bruit
971,läuten::V,zvoníti,sonner
972,klingeln::V,zvončkljáti,sonner
973,klirren::V,žvenketáti,cliqueter
974,brausen::V,šuméti,mugir
975,rauschen::V,šuštéti,bruire
976,rauschen::V,šelestéti,bruire
977,klingen::V,zvenéti,sonner
978,bellen::V,lájati,aboyer
979,heulen::V,zavíjati,hurler
980,blasen::V,píhniti,souffler
981,pfeifen::V,pískati,siffler
982,pfeifen::V,žvížgati,siffler
983,schreien::V,kričáti,crier
984,stöhnen::V,stókati,gémir
985,zittern::V,drgetáti,trembler
986,leben::V,živéti,vivre
987,geboren werden::V,rodíti se,naître
988,atmen::V,díhati,respirer
989,trinken::V,píti,boire
990,essen::V,jésti,manger
991,schlucken::V,požírati,avaler
992,müde werden::V,péšati,se lasser
993,müde werden::V,péšati,se fatiguer
994,müde werden::V,utrúditi se,se lasser
995,müde werden::V,utrúditi se,se fatiguer
996,einschlafen::V,zaspáti,s'endormir
997,schlafen::V,spáti,dormir
998,aufwachen::V,zbudíti se,se réveiller
999,aufstehen::V,vstáti,se lever
1000,sich erholen::V,oddahníti se,se reposer
1001,sich erholen::V,oddahníti se,se détendre
1002,krank werden::V,oboléti,tomber malade
1003,krank sein::V,bíti bolán,être malade
1004,schmerzen::V,boléti,faire mal
1005,husten::V,kášljati,tousser
1006,genesen::V,okrévati,guérir
1007,genesen::V,okrévati,se remettre
1008,sterben::V,umréti,mourir
1009,umkommen::V,pogíniti,périr
1010,sich bewegen::V,zganíti se,bouger
1011,sich rühren::V,premakníti se,broncher
1012,sich erheben::V,vstájati,se lever
1013,sich erheben::V,vzdígniti se,se lever
1014,sich setzen::V,sésti,s'asseoir
1015,hinfallen::V,pásti dôl,tomber
1016,laufen::V,hodíti,marcher
1017,laufen::V,hodíti,aller à pied
1018,schreiten::V,stópati,marcher
1019,spazierengehen::V,na sprehòd íti,se promener
1020,eilen::V,drvéti,courir
1021,sich beeilen::V,hitéti,se hâter
1022,sich beeilen::V,hitéti,se dépêcher
1023,sausen::V,dírkati,filer
1024,rennen::V,dírjati,courir
1025,springen::V,skákati,sauter
1026,klettern::V,plézati,grimper
1027,schaukeln::V,kolébati,se balancer
1028,kriechen::V,pláziti se,ramper
1029,schwimmen::V,plávati,nager
1030,tauchen::V,potápljati se,plonger
1031,rudern::V,vesláti,ramer
1032,fahren::V,vozíti se,aller
1033,fahren::V,vozíti se,rouler
1034,fahren::V,peljáti se,aller
1035,fahren::V,peljáti se,rouler
1036,fliegen::V,létati,voler
1037,gehen::V,íti,aller
1038,weggehen::V,odíti,s'en aller
1039,abfahren::V,odpeljáti se,partir
1040,anhalten::V,ustáviti se,s'arrêter
1041,hineingehen::V,íti nóter,entrer
1042,eintreten::V,vstopíti,entrer
1043,kommen::V,príti,venir
1044,ankommen::V,prispéti,arriver
1045,ankommen::V,prihájati,arriver
1046,zurückkommen::V,vrníti se,revenir
1047,bleiben::V,ostáti,rester
1048,bleiben::V,ostáti,demeurer
1049,warten::V,čákati,attendre
1050,erwarten::V,pričakováti,attendre
1051,suchen::V,iskáti,chercher
1052,finden::V,nájti,trouver
1053,versuchen::V,poskúšati,essayer
1054,vorbereiten::V,pripráviti,préparer
1055,lieben::V,ljubíti,aimer
1056,mögen::V,márati,aimer
1057,mögen::V,márati,vouloir
1058,lachen::V,smejáti se,rire
1059,rühren::V,ganíti,toucher
1060,rühren::V,ganíti,attendrir
1061,weinen::V,jókati,pleurer
1062,weinen::V,plákati,pleurer
1063,schimpfen::V,psováti,gronder
1064,schimpfen::V,zmérjati,gronder
1065,sich ärgern::V,jezíti se,se fâcher
1066,sich fürchten::V,báti se,avoir peur
1067,fürchten::V,báti se,craindre
1068,fürchten::V,báti se,avoir peur de
1069,fliehen::V,bežáti,fuir
1070,flüchten::V,pobégniti,s'enfuir
1071,sehen::V,vídeti,voir
1072,anschauen::V,oglédati,regarder
1073,ansehen::V,glédati,regarder
1074,hören::V,slíšati,entendre
1075,zuhören::V,poslúšati,écouter
1076,probieren::V,poskúšati,goûter
1077,riechen::V,dúhati,sentir
1078,fühlen::V,čutíti,sentir
1079,scheinen::V,zdéti se,sembler
1080,scheinen::V,zdéti se,paraître
1081,zu sehen sein::V,vídeti se,se voir
1082,zu sehen sein::V,vídeti se,être visible
1083,vernehmen::V,čúti,entendre
1084,vernehmen::V,čúti,percevoir
1085,frieren::V,zébsti,avoir froid
1086,tun::V,délati,faire
1087,können::V,môči,savoir
1088,können::V,môči,pouvoir
1089,wollen::V,hotéti,vouloir
1090,anfangen::V,začéti,commencer
1091,beenden::V,dokončáti,finir
1092,beenden::V,dokončáti,terminer
1093,aufhören::V,prenéhati,cesser
1094,aufhören::V,prenéhati,arrêter
1095,gelingen::V,uspéti,réussir
1096,gelingen::V,posréčiti se,réussir
1097,geraten::V,obnêsti se,réussir
1098,öffnen::V,odpréti,ouvrir
1099,schließen::V,zapréti,fermer
1100,stellen::V,postáviti,poser
1101,stellen::V,postáviti,mettre
1102,setzen::V,posadíti,placer
1103,legen::V,položíti,placer
1104,berühren::V,dotíkati se,toucher
1105,verbinden::V,obvézati,lier
1106,bedecken::V,pokríti,couvrir
1107,aufhängen::V,obésiti,accrocher
1108,anzünden::V,zažgáti,allumer
1109,aufheben::V,vzdígniti,ramasser
1110,zurücklassen::V,zapustíti,laisser
1111,verlieren::V,izgubíti,perdre
1112,fallen lassen::V,navréči,lâcher
1113,fallen lassen::V,navréči,laisser tomber
1114,machen::V,naredíti,faire
1115,machen::V,napráviti,faire
1116,herstellen::V,izdélati,produire
1117,herstellen::V,izdélati,fabriquer
1118,bauen::V,gradíti,bâtir
1119,bauen::V,gradíti,construire
1120,reparieren::V,popráviti,réparer
1121,verbessern::V,izbóljšati,améliorer
1122,ändern::V,spremeníti,changer
1123,ändern::V,spremeníti,modifier
1124,graben::V,kopáti,creuser
1125,graben::V,grêbsti,creuser
1126,beugen::V,upogníti,plier
1127,beugen::V,upogníti,ployer
1128,biegen::V,zavíjati,courber
1129,drehen::V,vrtéti,tordre
1130,drehen::V,vrtéti,tourner
1131,wenden::V,obrníti,retourner
1132,umdrehen::V,zasúkati,tourner
1133,heben::V,dvígati,soulever
1134,hochheben::V,privzdígniti,lever
1135,ergreifen::V,zgrábiti,saisir
1136,ergreifen::V,zgrábiti,prendre
1137,halten::V,držáti,tenir
1138,drücken::V,tiščáti,presser
1139,schieben::V,ríniti,pousser
1140,kratzen::V,práskati,gratter
1141,kratzen::V,práskati,égratigner
1142,lecken::V,lízati,lécher
1143,beißen::V,grísti,mordre
1144,abreißen::V,odtŕgati,arracher
1145,abschneiden::V,odrézati,couper
1146,binden::V,vézati,lier
1147,binden::V,vézati,attacher
1148,stecken::V,vtakníti,enfoncer
1149,brechen::V,lomíti,rompre
1150,klopfen::V,tólči,frapper
1151,hauen::V,séči,frapper
1152,kleben::V,lépiti,coller
1153,reiben::V,tréti,frotter
1154,reiben::V,dŕgniti,frotter
1155,streichen::V,namázati,empâter
1156,schleifen::V,brúsiti,affiler
1157,schleifen::V,brúsiti,aiguiser
1158,schneiden::V,rézati,couper
1159,schneiden::V,rézati,trancher
1160,rütteln::V,strésti,cahoter
1161,schütteln::V,majáti,secouer
1162,schwenken::V,obrníti,agiter
1163,schütten::V,sípati,verser
1164,füllen::V,napolníti,remplir
1165,einwickeln::V,zavíti,envelopper
1166,tragen::V,nêsti,porter
1167,schleppen::V,vláčiti,traîner
1168,ziehen::V,vléči,tirer
1169,aufbewahren::V,shranjeváti,garder
1170,aufbewahren::V,shranjeváti,conserver
1171,werfen::V,lúčati,jeter
1172,werfen::V,lúčati,lancer
1173,fangen::V,ujéti,attraper
1174,packen::V,prijéti,agripper
1175,verstecken::V,skríti,cacher
1176,teilen::V,razdelíti,diviser
1177,schicken::V,pošíljati,envoyer
1178,bringen::V,prinêsti,apporter
1179,hinzufügen::V,pristáviti,ajouter
1180,bekommen::V,dobíti,obtenir
1181,erhalten::V,prejéti,recevoir
1182,nehmen::V,vzéti,prendre
1183,wählen::V,izbírati,choisir
1184,auswählen::V,izbráti,choisir
1185,auswählen::V,izbráti,sélectionner
1186,bewahren::V,ohraníti,préserver
1187,behindern::V,ovírati,gêner
1188,verderben::V,pokváriti,gâter
1189,verderben::V,pokváriti,corrompre
1190,beschädigen::V,poškodováti,endommager
1191,zerbrechen::V,razlomíti,casser
1192,zerreißen::V,raztŕgati,déchirer
1193,zerstören::V,razrúšiti,détruire
1194,verbrennen::V,sežgáti,brûler
1195,geben::V,dáti,donner
1196,reichen::V,séči,tendre
1197,reichen::V,molíti,tendre
1198,schenken::V,podáriti,offrir
1199,versprechen::V,obljubíti,promettre
1200,wünschen::V,vóščiti,souhaiter
1201,loben::V,hváliti,louer
1202,küssen::V,poljubováti,embrasser
1203,wiegen::V,zíbati,bercer
1204,zudecken::V,pokríti,couvrir
1205,wecken::V,zbudíti,éveiller
1206,wecken::V,zbudíti,réveiller
1207,zeigen::V,pokázati,montrer
1208,zeigen::V,pokázati,faire voir
1209,führen::V,vêsti,guider
1210,lehren::V,učíti,apprendre
1211,unterrichten::V,poučeváti,instruire
1212,aufziehen::V,vzgojíti,élever
1213,leiten::V,uprávljati,diriger
1214,leiten::V,uprávljati,conduire
1215,antreiben::V,goníti,pousser
1216,lassen::V,povzročíti,faire
1217,einladen::V,povábiti,inviter
1218,vereinigen::V,zdrúžiti,unir
1219,vereinigen::V,zdrúžiti,réunir
1220,besuchen::V,obiskáti,visiter
1221,besuchen::V,obiskáti,aller voir
1222,treffen::V,pogodíti,rencontrer
1223,sich versammeln::V,zbráti se,s'assembler
1224,spielen::V,igráti se,jouer
1225,singen::V,péti,chanter
1226,tanzen::V,plésati,danser
1227,sich trennen::V,ločíti se,se séparer
1228,verlassen::V,zapustíti,quitter
1229,retten::V,réšiti,sauver
1230,bewachen::V,strážiti,garder
1231,schützen::V,sčítiti,protéger
1232,verteidigen::V,braníti,défendre
1233,sich schlagen::V,têpsti se,se taper
1234,schießen::V,stréljati,tirer
1235,siegen::V,zmágati,vaincre
1236,ärgern::V,jezíti,agacer
1237,ärgern::V,razbúriti,agacer
1238,schlagen::V,têpsti,battre
1239,schlagen::V,têpsti,frapper
1240,schlagen::V,udáriti,battre
1241,schlagen::V,udáriti,frapper
1242,treten::V,teptáti,botter
1243,treten::V,teptáti,donner un coup de pied à
1244,stechen::V,ubôsti,piquer
1245,stoßen::V,peháti,heurter
1246,stoßen::V,drégniti,heurter
1247,stehlen::V,ukrásti,voler
1248,stehlen::V,pokrásti,voler
1249,stören::V,motíti,gêner
1250,stören::V,motíti,déranger
1251,belästigen::V,nadlegováti,molester
1252,belästigen::V,nadlegováti,importuner
1253,verbergen::V,skríti,cacher
1254,verbergen::V,skríti,dissimuler
1255,täuschen::V,slepíti,abuser
1256,täuschen::V,slepíti,tromper
1257,betrügen::V,várati,duper
1258,betrügen::V,várati,frauder
1259,betrügen::V,ogoljufáti,duper
1260,betrügen::V,ogoljufáti,frauder
1261,töten::V,ubíti,tuer
1262,wohnen::V,prebívati,habiter
1263,wohnen::V,prebívati,demeurer
1264,arbeiten::V,délati,travailler
1265,sammeln::V,zbráti,collectionner
1266,pflücken::V,obráti,cueillir
1267,jagen::V,lovíti,chasser
1268,fischen::V,ribáriti,pêcher
1269,fassen::V,zajéti,capturer
1270,hüten::V,pásti,garder
1271,treiben::V,pogánjati,mener
1272,anbinden::V,privézati,attacher
1273,füttern::V,kŕmiti,faire manger
1274,melken::V,mólsti,traire
1275,hacken::V,sékati,fendre
1276,gießen::V,ulíti,arroser
1277,reifen::V,zoréti,mûrir
1278,zubereiten::V,pripráviti,préparer
1279,kochen::V,kúhati,cuire
1280,backen::V,cvréti,cuire
1281,braten::V,pêči,rôtir
1282,umrühren::V,preméšati,remuer
1283,stricken::V,plêsti,tricoter
1284,nähen::V,šívati,coudre
1285,färben::V,bárvati,teindre
1286,reinigen::V,očístiti,nettoyer
1287,waschen::V,opráti,laver
1288,abwischen::V,obrísati,essuyer
1289,spülen::V,splakováti,rincer
1290,fegen::V,pométati,balayer
1291,kehren::V,mésti,balayer
1292,baden::V,kópati se,se baigner
1293,sich waschen::V,umíti se,se laver
1294,ausziehen::V,izvléči,ôter
1295,ausziehen::V,izvléči,enlever
1296,anziehen::V,obléči,mettre
1297,sich anziehen::V,obléči se,s'habiller
1298,kämmen::V,česáti,peigner
1299,schmücken::V,okrasíti,orner
1300,schmücken::V,okrasíti,décorer
1301,sagen::V,dejáti,dire
1302,sprechen::V,govoríti,parler
1303,reden::V,rêči,parler
1304,sich unterhalten::V,razgovárjati se,bavarder
1305,sich unterhalten::V,razgovárjati se,s'entretenir
1306,fragen::V,vprášati,demander
1307,bitten::V,prosíti,prier
1308,erzählen::V,práviti,raconter
1309,mitteilen::V,naznániti,communiquer
1310,nennen::V,imenováti,nommer
1311,nennen::V,imenováti,appeler
1312,rufen::V,klícati,appeler
1313,prahlen::V,baháti se,se vanter
1314,übersetzen::V,prevêsti,traduire
1315,denken::V,mísliti,penser
1316,glauben::V,verjéti,croire
1317,bemerken::V,opáziti,remarquer
1318,bemerken::V,opáziti,apercevoir
1319,erkennen::V,spoznáti,reconnaître
1320,begreifen::V,pôjmiti,concevoir
1321,verstehen::V,razuméti,entendre
1322,verstehen::V,razuméti,comprendre
1323,lernen::V,učíti se,apprendre
1324,wissen::V,znáti,savoir
1325,wissen::V,védeti,savoir
1326,sich erinnern an::V,spómniti se,se souvenir de
1327,vergessen::V,pozábiti,oublier
1328,messen::V,mériti,mesurer
1329,zählen::V,štéti,compter
1330,rechnen::V,račúnati,calculer
1331,lesen::V,bráti,lire
1332,lesen::V,čítati,lire
1333,malen::V,slíkati,peindre
1334,zeichnen::V,rísati,dessiner
1335,schreiben::V,písati,écrire
1336,besitzen::V,iméti,posséder
1337,kaufen::V,kupíti,acheter
1338,verkaufen::V,prodáti,vendre
1339,bezahlen::V,pláčati,payer
1340,zahlen::V,plačeváti,payer
1341,beherrschen::V,obvládati,dominer
1342,beherrschen::V,obvládati,maîtriser
1343,ertragen::V,prenêsti,tolérer
1344,ertragen::V,prenêsti,supporter
1345,Verstand::N,,raison
