,Concept_ID,is,kk
801,ehemalig::A,fyrrverandi,бұрынғы
802,alt[Lebewesen]::A,gamall,кексе
803,jung::A,ungur,науша
804,arm::A,vesall,кедей
805,arm::A,vesall,дәулетсіз
806,arm::A,fátækur,кедей
807,arm::A,fátækur,дәулетсіз
808,reich::A,ríkur,малды
809,reich::A,auðugur,малды
810,bekannt::A,kunnugur,таныс
811,bekannt::A,kunnugur,көзтаныс
812,berühmt::A,frægur,атақты
813,fremd::A,framandi,бөтен
814,fremd::A,ókunnugur,бөтен
815,verschieden::A,ýmis,түрлі
816,nah::A,nálægur,жуық
817,nah::A,nálægur,етене
818,fern::A,fjarri,алыс
819,fern::A,fjarri,алыстағы
820,fern::A,fjarlægur,алыс
821,fern::A,fjarlægur,алыстағы
822,linker::A,vinstri,сол
823,linker::A,vinstri,солшыл
824,rechter::A,hægri,оң
825,anderer::A,annar,өзге
826,anderer::A,annar,былайғы
827,erster::A,fyrsti,алғашқы
828,zweiter::A,annar,екінші
829,dritter::A,þriðji,үшінші
830,letzter::A,síðasti,артқы
831,letzter::A,síðasti,кейінгі
832,allein::ADV,einn,серіксіз
833,allein::ADV,aleinn,серіксіз
834,auf einmal::ADV,allt í einu,бірден
835,zusammen::ADV,saman,бірлесіп
836,lange::ADV,lengi,ұзақ
837,plötzlich::ADV,skyndilega,кенет
838,sofort::ADV,strax,әне-міне дегенше
839,sofort::ADV,þegar í stað,әне-міне дегенше
840,später::ADV,seinna,артынан
841,jetzt::ADV,nú,енді
842,jetzt::ADV,nú,қазір
843,jetzt::ADV,núna,енді
844,jetzt::ADV,núna,қазір
845,heute::ADV,í dag,бүгін
846,morgen::ADV,á morgun,ертең
847,bald::ADV,brátt,тез
848,bald::ADV,bráðum,тез
849,dann::ADV,svo,онан соң
850,dann::ADV,svo,сонан соң
851,dann::ADV,síðan,онан соң
852,dann::ADV,síðan,сонан соң
853,gestern::ADV,í gær,кеше
854,einst::ADV,forðum,бірде
855,einst::ADV,forðum,бір кезде
856,damals::ADV,þá,анада
857,damals::ADV,á þeim tímum,анада
858,danach::ADV,á eftir því,онан соң
859,danach::ADV,á eftir því,сонан соң
860,vorher::ADV,áður,бұрын
861,zuerst::ADV,fyrst,әуелі
862,zuerst::ADV,fyrst,алдымен
863,einmal::ADV,einu sinni,бір жолы
864,manchmal::ADV,stundum,кейде
865,oft::ADV,oft,ылғи
866,immer::ADV,alltaf,өнебойы
867,immer::ADV,sífellt,өнебойы
868,niemals::ADV,aldrei,ешуақытта
869,hier::ADV,hér,бұнда
870,hier::ADV,hér,осында
871,hierhin::ADV,hingað,бермен
872,von hier::ADV,héðan,бер жақтан
873,dort::ADV,þar,анда
874,dort::ADV,þarna,анда
875,dorthin::ADV,þangað,әрі
876,geradeaus::ADV,beint áfram,тура
877,vorwärts::ADV,áfram,ілгері
878,rückwärts::ADV,aftur á bak,артқа
879,zurück::ADV,aftur,кейін қарай
880,zurück::ADV,til baka,кейін қарай
881,unten::ADV,niðri,төменде
882,unten::ADV,fyrir neðan,төменде
883,hinab::ADV,niður,астына
884,hinab::ADV,niður,төмен
885,hinab::ADV,niður eftir,астына
886,hinab::ADV,niður eftir,төмен
887,oben::ADV,uppi,жоғарыда
888,hinauf::ADV,upp,өрге
889,hinauf::ADV,upp eftir,өрге
890,überall::ADV,alls staðar,әрқайда
891,nicht::ADV,ekki,емес
892,ein wenig::ADV,dálítið,азырақ
893,ein wenig::ADV,dálítið,аздаған
894,ein wenig::ADV,dálítið,азғантай
895,kaum::ADV,varla,зорға
896,kaum::ADV,tæplega,зорға
897,sehr::ADV,mjög,орасан
898,so::ADV,svo,бұлай
899,so::ADV,svo,былайша
900,so::ADV,þannig,бұлай
901,so::ADV,þannig,былайша
902,noch::ADV,enn,әлі
903,noch::ADV,ennþá,әлі
904,nur::ADV,bara,ғана
905,nur::ADV,aðeins,ғана
906,schon::ADV,nú þegar,түге
907,wieder::ADV,aftur,жаңа
908,wieder::ADV,aftur,қайта
909,wieder::ADV,aftur,жаңадан
910,wieder::ADV,að nýju,жаңа
911,wieder::ADV,að nýju,қайта
912,wieder::ADV,að nýju,жаңадан
913,vergebens::ADV,árangurslaust,бекер
914,vor::PRP,fyrir,алды
915,hinter::PRP,bak við,артынан
916,hinter::PRP,aftur fyrir,артынан
917,unter::PRP,undir,түп
918,unter::PRP,undir,маңында
919,durch::PRP,gegnum,арқылы
920,neben::PRP,hjá,іргеде
921,neben::PRP,hjá,жанында
922,neben::PRP,við hliðina á,іргеде
923,neben::PRP,við hliðina á,жанында
924,zwischen::PRP,milli,арада
925,zwischen::PRP,á milli,арада
926,wegen::PRP,vegna,үшін
927,dies::PRN,þetta,бұ
928,dies::PRN,þetta,осы
929,das::PRN,það,сол
930,alles::PRN,allt,дүйім
931,alles::PRN,allt,күллі
932,ich::PRN,ég,мен
933,du::PRN,þú,сен
934,er::PRN,hann,ол
935,wir::PRN,við,біз
936,ihr::PRN,þið,сіз
937,sie::PRN,þær,олар
938,sie::PRN,þeir,олар
939,was::FPRN,hvað,не
940,wer::FPRN,hver,кім
941,wo::FADV,hvar,кәні
942,wo::FADV,hvar,қайда
943,wohin::FADV,hvert,қайда
944,wie::FADV,hvernig,калай
945,warum::FADV,hvers vegna,неғып
946,wieviel::FNUM,hve mikill,неше
947,wieviel::FNUM,hve mikill,қанша
948,eins::NUM,einn,бір
949,zwei::NUM,tveir,екі
950,drei::NUM,þrír,үш
951,vier::NUM,fjórir,төрт
952,fünf::NUM,fimm,бес
953,sechs::NUM,sex,алты
954,sieben::NUM,sjö,жеті
955,acht::NUM,átta,сегіз
956,neun::NUM,níu,тоғыз
957,zehn::NUM,tíu,он
958,elf::NUM,ellefu,он бір
959,zwölf::NUM,tólf,он екі
960,zwanzig::NUM,tuttugu,жиырма
961,dreißig::NUM,þrjátíu,отыз
962,vierzig::NUM,fjörutíu,қырық
963,fünfzig::NUM,fimmtíu,елу
964,sechzig::NUM,sextíu,алпыс
965,siebzig::NUM,sjötíu,жетпіс
966,achtzig::NUM,áttatíu,сексен
967,neunzig::NUM,níutíu,тоқсан
968,hundert::NUM,hundrað,жүз
969,tausend::NUM,þúsund,мың
970,und::CNJ,og,та
971,oder::CNJ,eða,әлде
972,oder::CNJ,eða,немесе
973,stehen::V,standa,тұру
974,sitzen::V,sitja,отыру
975,liegen::V,liggja,жату
976,hängen::V,hanga,ілу
977,werden::V,verða,болу
978,werden::V,verða,түрегелу
979,passieren::V,gerast,болу
980,beginnen::V,byrja,басталу
981,enden::V,enda,ада болу
982,enden::V,lykta,ада болу
983,wechseln::V,skipta,құбылу
984,wechseln::V,skipta,өзгеру
985,aufgehen[Sonne]::V,koma upp,шығу
986,untergehen[Sonne]::V,ganga til viðar,батыру
987,scheinen[Sonne]::V,skína,жылтырау
988,donnern::V,þruma,күркіреу
989,wehen::V,blása,огып тур
990,strömen::V,streyma,сорғалау
991,fließen::V,fljóta,ағу
992,sich drehen::V,snúast,айналу
993,schwanken::V,riða,толықсу
994,schwanken::V,rugga,толықсу
995,schwingen::V,sveiflast,тербелу
996,fallen::V,falla,құлау
997,fallen::V,falla,жығылу
998,fallen::V,falla,төмендеу
999,brennen::V,brenna,жану
1000,rauchen::V,reykja,түтету
1001,regnen::V,rigna,жауу
1002,gefrieren::V,frjósa,мұздай қату
1003,gefrieren::V,frjósa,мұз боп қату
1004,tauen::V,þiðna,жібу
1005,schmelzen::V,bráðna,еру
1006,trocknen::V,þorna,курау
1007,sieden::V,sjóða,қайнау
1008,faulen::V,rotna,иістену
1009,verfaulen::V,rotna,шіру
1010,reißen::V,rifna,жыртылу
1011,versinken::V,sökkva,малтығу
1012,vergehen::V,líða,өту
1013,erscheinen::V,birtast,көріну
1014,erscheinen::V,birtast,көрініп қалу
1015,verschwinden::V,hverfa,ғайып_болу
1016,sinken::V,síga,ылдилау
1017,sinken::V,síga,төмендеу
1018,abnehmen::V,lækka,кемітілу
1019,abnehmen::V,minnka,кемітілу
1020,zunehmen::V,aukast,көбею
1021,steigen::V,stíga,қобу
1022,steigen::V,stíga,көтерілу
1023,steigen::V,stíga,жоғарылау
1024,wachsen::V,vaxa,өсу
1025,glänzen::V,glóa,жалтырау
1026,glänzen::V,glampa,жалтырау
1027,funkeln::V,leiftra,жарқырау
1028,funkeln::V,leiftra,нұрлану
1029,funkeln::V,leiftra,жылтылдау
1030,lärmen::V,hafa hátt,шулау
1031,lärmen::V,hafa hátt,шуылдау
1032,läuten::V,hringja,қоңыраулату
1033,klingeln::V,hringja,дыңғырлау
1034,klirren::V,glamra,дыңылдату
1035,klirren::V,skrölta,дыңылдату
1036,brausen::V,ólga,тасу
1037,rauschen::V,suða,сусылдау
1038,rauschen::V,suða,сыбдырлау
1039,klingen::V,hljóma,дыбыс шығару
1040,bellen::V,gelta,үру
1041,heulen::V,væla,ұлу
1042,heulen::V,ýlfra,ұлу
1043,blasen::V,blása,үру
1044,pfeifen::V,blístra,ысқыру
1045,schreien::V,æpa,шыңғыру
1046,schreien::V,æpa,айғайлау
1047,schreien::V,æpa,байбайлау
1048,schreien::V,æpa,бажалақтау
1049,stöhnen::V,stynja,ыңырсу
1050,stöhnen::V,stynja,ыңкылдау
1051,zittern::V,titra,қалш
1052,zittern::V,titra,қалшылдату
1053,zittern::V,skjálfa,қалш
1054,zittern::V,skjálfa,қалшылдату
1055,leben::V,lifa,жасау
1056,leben::V,lifa,күнелту
1057,leben::V,lifa,күн көру
1058,leben::V,lifa,тіршілік ету
1059,geboren werden::V,fæðast,туу
1060,atmen::V,anda,дем алу
1061,atmen::V,anda,ауа жұту
1062,atmen::V,draga andann,дем алу
1063,atmen::V,draga andann,ауа жұту
1064,trinken::V,drekka,ішу
1065,trinken::V,drekka,ұрттау
1066,essen::V,borða,жеу
1067,essen::V,borða,тамақтану
1068,schlucken::V,kingja,жұту
1069,müde werden::V,þreytast,болдыру
1070,einschlafen::V,sofna,үйыктап калу
1071,schlafen::V,sofa,ұйықтау
1072,aufwachen::V,vakna,ояну
1073,aufstehen::V,fara á fætur,ояну
1074,sich erholen::V,hvíla sig,тынығу
1075,krank werden::V,veikjast,кеселдену
1076,krank werden::V,veikjast,сырқаттану
1077,krank werden::V,veikjast,ауырып қалу
1078,krank werden::V,veikjast,ауыра бастау
1079,krank werden::V,veikjast,кеселге ұшырау
1080,krank werden::V,veikjast,сырқаттанып қалу
1081,krank werden::V,verða veikur,кеселдену
1082,krank werden::V,verða veikur,сырқаттану
1083,krank werden::V,verða veikur,ауырып қалу
1084,krank werden::V,verða veikur,ауыра бастау
1085,krank werden::V,verða veikur,кеселге ұшырау
1086,krank werden::V,verða veikur,сырқаттанып қалу
1087,krank sein::V,vera veikur,ауыру
1088,krank sein::V,vera veikur,сырқаттану
1089,schmerzen::V,kenna til,ауырады
1090,husten::V,hósta,жөтелу
1091,genesen::V,batna,айығу
1092,genesen::V,frískast,айығу
1093,sterben::V,deyja,өлу
1094,sterben::V,deyja,қайтыс
1095,sterben::V,deyja,жантапсыру
1096,umkommen::V,farast,өлу
1097,umkommen::V,farast,қаза табу
1098,sich bewegen::V,bifast,жылжу
1099,sich rühren::V,hreyfast,қыбырлау
1100,sich erheben::V,standa upp,тұру
1101,sich setzen::V,setjast,отыру
1102,hinfallen::V,detta,жығылу
1103,laufen::V,labba,жояу жүру
1104,schreiten::V,ganga,кадамдау
1105,spazierengehen::V,ganga sér til skemmtunar,қыдыру
1106,eilen::V,fara hratt,асығу
1107,eilen::V,fara hratt,жеделдену
1108,eilen::V,fara hratt,жедепдеу
1109,sich beeilen::V,flýta sér,асығу
1110,sich beeilen::V,flýta sér,жеделдену
1111,sausen::V,þjóta,заулау
1112,rennen::V,hlaupa,жүгіру
1113,springen::V,stökkva,секіру
1114,klettern::V,klifra,өрмелеп шығу
1115,schaukeln::V,róla,тербелу
1116,schaukeln::V,rugga,тербелу
1117,kriechen::V,skríða,еңбектеу
1118,schwimmen::V,synda,жүзу
1119,schwimmen::V,synda,малту
1120,schwimmen::V,synda,қалықтау
1121,tauchen::V,kafa,сүңгу
1122,rudern::V,róa,есу
1123,fahren::V,aka,бару
1124,fahren::V,fara,бару
1125,fliegen::V,fljúga,ұшу
1126,gehen::V,fara,бару
1127,gehen::V,ganga,бару
1128,weggehen::V,fara burt,кету
1129,weggehen::V,ganga burt,кету
1130,abfahren::V,aka burt,жөнелу
1131,anhalten::V,stöðva,тоқтау
1132,hineingehen::V,ganga inn,кіру
1133,eintreten::V,koma inn,ену
1134,eintreten::V,ganga inn,ену
1135,kommen::V,koma,жету
1136,ankommen::V,koma til,келу
1137,zurückkommen::V,koma til baka,қайту
1138,bleiben::V,haldast,қалу
1139,bleiben::V,vera kyrr,қалу
1140,warten::V,bíða,тосу
1141,erwarten::V,búast við,күту
1142,erwarten::V,eiga von á,күту
1143,suchen::V,leita,іздеу
1144,finden::V,finna,табу
1145,versuchen::V,reyna,талпыну
1146,vorbereiten::V,undirbúa,әзірлеу
1147,lieben::V,elska,сүю
1148,mögen::V,þykja gott,жарату
1149,mögen::V,þykja gott,жақсы_көру
1150,mögen::V,falla í geð,жарату
1151,mögen::V,falla í geð,жақсы_көру
1152,lachen::V,hlæja,күлу
1153,lachen::V,hlæja,күлісу
1154,rühren::V,snerta,көңілін бұзу
1155,weinen::V,gráta,жылау
1156,schimpfen::V,skammast,ақырып-бақыру
1157,sich ärgern::V,sárna,ашулану
1158,sich ärgern::V,gremjast,ашулану
1159,sich fürchten::V,óttast,сескену
1160,fürchten::V,óttast,қауіптену
1161,fürchten::V,óttast,сақсыну
1162,fliehen::V,flýja,қашу
1163,fliehen::V,flýja,қашып кету
1164,flüchten::V,strjúka,қашу
1165,flüchten::V,strjúka,қашып кету
1166,sehen::V,sjá,көру
1167,anschauen::V,horfa á,назар салу
1168,ansehen::V,líta á,тамашалау
1169,hören::V,heyra,есту
1170,zuhören::V,hlusta,тыңдау
1171,zuhören::V,hlusta,құлақ қою
1172,probieren::V,smakka,тату
1173,probieren::V,smakka,дәм тату
1174,riechen::V,þefa,иіскеу
1175,fühlen::V,finna til,сезу
1176,fühlen::V,finna til,сезіну
1177,scheinen::V,virðast,болып көріну
1178,zu sehen sein::V,vera að sjá,көріну
1179,vernehmen::V,heyra,есту
1180,vernehmen::V,heyra,есітіп қалу
1181,vernehmen::V,greina,есту
1182,vernehmen::V,greina,есітіп қалу
1183,frieren::V,frjósa,тоңу
1184,frieren::V,frjósa,жаурау
1185,tun::V,gera,ету
1186,tun::V,gera,істеу
1187,können::V,geta,білу
1188,wollen::V,ætla,қалау
1189,wollen::V,vilja,қалау
1190,anfangen::V,hefja,бастау
1191,beenden::V,enda,бітіру
1192,beenden::V,enda,адақтау
1193,beenden::V,enda,тамамдау
1194,beenden::V,enda,аяқтап шығу
1195,beenden::V,ljúka,бітіру
1196,beenden::V,ljúka,адақтау
1197,beenden::V,ljúka,тамамдау
1198,beenden::V,ljúka,аяқтап шығу
1199,aufhören::V,lykta,доғару
1200,gelingen::V,heppnast,жолы түсу
1201,geraten::V,lukkast,калу
1202,öffnen::V,opna,ашу
1203,öffnen::V,opna,ашып қою
1204,schließen::V,loka,жабу
1205,stellen::V,láta,қою
1206,stellen::V,láta,қойдыру
1207,stellen::V,setja,қою
1208,stellen::V,setja,қойдыру
1209,setzen::V,láta,отырғызу
1210,setzen::V,setja,отырғызу
1211,legen::V,láta,салу
1212,legen::V,láta,калау
1213,legen::V,leggja,салу
1214,legen::V,leggja,калау
1215,berühren::V,koma við,тию
1216,verbinden::V,sameina,байлап алу
1217,verbinden::V,sameina,сабақтастыру
1218,bedecken::V,hylja,бүркеу
1219,aufhängen::V,hengja,ілу
1220,aufhängen::V,hengja,асып қою
1221,aufhängen::V,hengja upp,ілу
1222,aufhängen::V,hengja upp,асып қою
1223,anzünden::V,kveikja í,тұтату
1224,aufheben::V,taka upp,көтеру
1225,aufheben::V,lyfta upp,көтеру
1226,zurücklassen::V,skilja eftir,қалдыру
1227,verlieren::V,týna,жоғалту
1228,verlieren::V,glata,жоғалту
1229,fallen lassen::V,missa,құлатып алу
1230,fallen lassen::V,missa,қолдан түсіріп алу
1231,machen::V,búa til,ету
1232,machen::V,búa til,жасау
1233,machen::V,búa til,жасап шығару
1234,herstellen::V,framleiða,жасап шығару
1235,bauen::V,smíða,тұрғызу
1236,bauen::V,byggja,тұрғызу
1237,reparieren::V,gera við,оңдау
1238,verbessern::V,bæta,дұрыстау
1239,ändern::V,breyta,өзгерту
1240,graben::V,grafa,үңгу
1241,beugen::V,beygja,буғу
1242,biegen::V,sveigja,ию
1243,biegen::V,sveigja,майыстыру
1244,drehen::V,snúa,айналдыру
1245,wenden::V,snúa,екінші жағын айналдыру
1246,wenden::V,venda,екінші жағын айналдыру
1247,umdrehen::V,venda,бұру
1248,umdrehen::V,snúa við,бұру
1249,heben::V,hefja,көтеру
1250,hochheben::V,lyfta upp,жоғарылату
1251,hochheben::V,lyfta upp,көтеру
1252,ergreifen::V,grípa,бас_салу
1253,ergreifen::V,grípa,шап_беріп_ұстап_алу
1254,ergreifen::V,grípa,шап_беру
1255,ergreifen::V,grípa,шап_ете_түсу
1256,halten::V,rúma,тұту
1257,halten::V,rúma,ұстау
1258,halten::V,halda,тұту
1259,halten::V,halda,ұстау
1260,drücken::V,þjá,басу
1261,drücken::V,þrýsta,басу
1262,schieben::V,ýta,итеру
1263,kratzen::V,klóra,қыру
1264,lecken::V,sleikja,жалау
1265,beißen::V,bíta,қабу
1266,beißen::V,bíta,тістеу
1267,beißen::V,bíta,қауып алу
1268,abreißen::V,rífa af,үзу
1269,abreißen::V,rífa frá,үзу
1270,abschneiden::V,skera af,қырқу
1271,abschneiden::V,klippa af,қырқу
1272,binden::V,binda,байланыстыру
1273,binden::V,binda,байлап_алу
1274,binden::V,binda,байластыру
1275,binden::V,binda,байлау
1276,binden::V,binda,буу
1277,binden::V,binda,матау
1278,binden::V,binda,сабақтастыру
1279,binden::V,binda,ұштастыру
1280,stecken::V,stinga,сұғу
1281,brechen::V,brjóta,сындыру
1282,klopfen::V,berja,қағу
1283,klopfen::V,klappa,қағу
1284,hauen::V,berja,соғу
1285,hauen::V,höggva,соғу
1286,kleben::V,líma,желімдеу
1287,reiben::V,núa,үйкеу
1288,streichen::V,smyrja,сүйкеу
1289,schleifen::V,slípa,егеу
1290,schleifen::V,slípa,қайрау
1291,schleifen::V,slípa,егеулеу
1292,schneiden::V,skera,кесу
1293,schneiden::V,klippa,кесу
1294,rütteln::V,skaka,қозғау
1295,rütteln::V,skaka,жұлмалау
1296,schütteln::V,hrista,дірілдету
1297,schütteln::V,hrista,селкілдету
1298,schwenken::V,sveifla,бұлғау
1299,schwenken::V,sveifla,сермеу
1300,schütten::V,hella,құю
1301,füllen::V,fylla,толтыру
1302,einwickeln::V,vefja inn í,орау
1303,tragen::V,bera,алып жүру
1304,schleppen::V,draga,тарту
1305,ziehen::V,toga,тарту
1306,ziehen::V,draga,тарту
1307,aufbewahren::V,geyma,сақтау
1308,werfen::V,kasta,лақтыру
1309,fangen::V,grípa,қармау
1310,fangen::V,grípa,қағып алу
1311,packen::V,þrífa í,шап беру
1312,packen::V,þrífa í,шап ете түсу
1313,packen::V,þrífa í,шап беріп ұстап алу
1314,verstecken::V,fela,тығу
1315,verstecken::V,fela,жасыру
1316,teilen::V,deila,бөлу
1317,schicken::V,senda,жіберу
1318,bringen::V,færa,әкелу
1319,bringen::V,færa,алып келу
1320,bringen::V,flytja,әкелу
1321,bringen::V,flytja,алып келу
1322,hinzufügen::V,bæta við,қосу
1323,hinzufügen::V,bæta við,үстеу
1324,bekommen::V,hljóta,алу
1325,bekommen::V,ná,алу
1326,erhalten::V,fá,алмақ
1327,nehmen::V,taka,алу
1328,nehmen::V,taka,алмақ
1329,wählen::V,velja,таңдау
1330,auswählen::V,velja úr,екшеу
1331,auswählen::V,velja úr,саралау
1332,auswählen::V,velja úr,сұрыптау
1333,auswählen::V,velja úr,сайлап алу
1334,bewahren::V,gæta,сақтау
1335,bewahren::V,vernda,сақтау
1336,behindern::V,varna,оралғы болу
1337,verderben::V,spilla,бүлдіру
1338,beschädigen::V,skemma,бұзу
1339,zerbrechen::V,brjóta,уату
1340,zerreißen::V,rífa,жырту
1341,zerreißen::V,rífa sundur,жырту
1342,zerstören::V,rífa niður,қирату
1343,zerstören::V,rífa niður,талқандау
1344,verbrennen::V,brenna,өртеу
1345,verbrennen::V,brenna,жандыру
1346,verbrennen::V,brenna,өртеп жіберу
1347,verbrennen::V,brenna,жандырып жіберу
1348,geben::V,gefa,беру
1349,reichen::V,rétta,беру
1350,schenken::V,gefa,тарту
1351,versprechen::V,lofa,уәде беру
1352,versprechen::V,heita,уәде беру
1353,wünschen::V,óska,тілеу
1354,loben::V,lofa,мақтау
1355,loben::V,lofa,дәріптеу
1356,loben::V,hrósa,мақтау
1357,loben::V,hrósa,дәріптеу
1358,küssen::V,kyssa,сүю
1359,wiegen::V,rugga,тербеу
1360,zudecken::V,þekja,бүркеу
1361,zudecken::V,breiða yfir,бүркеу
1362,wecken::V,vekja,ояту
1363,zeigen::V,sýna,көрсету
1364,führen::V,leiða,ерту
1365,führen::V,leiða,жетектеу
1366,lehren::V,kenna,оқыту
1367,unterrichten::V,fræða,оқыту
1368,aufziehen::V,ala upp,бағу
1369,leiten::V,stjórna,басқару
1370,leiten::V,stjórna,жетекшілік ету
1371,antreiben::V,hvetja,асықтыру
1372,lassen::V,láta,-ткізу
1373,lassen::V,láta,мәжбүр ету
1374,einladen::V,bjóða heim,шақыру
1375,vereinigen::V,sameina,біріктіру
1376,vereinigen::V,sameina,біріктіріп қою
1377,besuchen::V,heimsækja,кіріп шығу
1378,besuchen::V,heimsækja,барып шығу
1379,treffen::V,hitta,кездесу
1380,sich versammeln::V,safnast saman,топталу
1381,spielen::V,leika sér,ойнау
1382,singen::V,syngja,сайрау
1383,tanzen::V,dansa,билеу
1384,sich trennen::V,skiljast,айрылысу
1385,verlassen::V,yfirgefa,тастау
1386,retten::V,bjarga,құтқару
1387,bewachen::V,gæta,күзету
1388,bewachen::V,hafa vörð á,күзету
1389,schützen::V,vernda,жақтау
1390,schützen::V,vernda,жақтасу
1391,verteidigen::V,verja,қорғау
1392,sich schlagen::V,slást,алысу
1393,sich schlagen::V,berjast,алысу
1394,schießen::V,skjóta,ату
1395,siegen::V,sigra,жеңу
1396,ärgern::V,ergja,ашуландыру
1397,ärgern::V,skaprauna,ашуландыру
1398,schlagen::V,slá,ұру
1399,schlagen::V,lemja,ұру
1400,treten::V,sparka,тебу
1401,stechen::V,stinga,шаншу
1402,stoßen::V,hrinda,түрту
1403,stehlen::V,stela,ұрлау
1404,stören::V,trufla,кесірлен
1405,belästigen::V,ónáða,мазасын алу
1406,verbergen::V,leyna,сездірмеу
1407,täuschen::V,gabba,жалған айту
1408,täuschen::V,blekkja,жалған айту
1409,betrügen::V,svíkja,алдау
1410,betrügen::V,svíkja,алдап кету
1411,betrügen::V,svíkja,ақымақ қылу
1412,betrügen::V,blekkja,алдау
1413,betrügen::V,blekkja,алдап кету
1414,betrügen::V,blekkja,ақымақ қылу
1415,töten::V,drepa,құрту
1416,töten::V,drepa,өлтіру
1417,wohnen::V,búa,мекендеу
1418,wohnen::V,búa,өмір сүру
1419,arbeiten::V,vinna,істеу
1420,arbeiten::V,vinna,еңбектену
1421,sammeln::V,safna,жыю
1422,pflücken::V,tína,жұлу
1423,pflücken::V,reyta,жұлу
1424,jagen::V,veiða,аулау
1425,fischen::V,fiska,балык_аулау
1426,fassen::V,veiða,ұстау
1427,hüten::V,gæta,жаю
1428,hüten::V,gæta,бағу
1429,hüten::V,vakta,жаю
1430,hüten::V,vakta,бағу
1431,treiben::V,reka,айдау
1432,anbinden::V,binda við,байлау
1433,anbinden::V,binda fast,байлау
1434,füttern::V,fóðra,ас ішкізу
1435,füttern::V,fóðra,азықтандыру
1436,füttern::V,fóðra,қоректендіру
1437,melken::V,mjólka,сауу
1438,hacken::V,höggva,турау
1439,gießen::V,hella,суару
1440,reifen::V,þroskast,жетілу
1441,zubereiten::V,elda,даяр ету
1442,zubereiten::V,tilbúa,даяр ету
1443,kochen::V,sjóða,асу
1444,backen::V,baka,пісіру
1445,braten::V,steikja,қуыру
1446,umrühren::V,hræra í,былғалау
1447,umrühren::V,hræra í,сапырылыстыру
1448,stricken::V,prjóna,торлау
1449,stricken::V,prjóna,тоқу
1450,nähen::V,sauma,тігу
1451,färben::V,lita,бояу
1452,färben::V,lita,сырлау
1453,reinigen::V,hreinsa,аршу
1454,reinigen::V,hreinsa,тазалау
1455,waschen::V,þvo,жуу
1456,abwischen::V,þerra,сүрту
1457,spülen::V,skola,шаю
1458,spülen::V,þvo upp,шаю
1459,fegen::V,sópa,сыпыру
1460,fegen::V,hreinsa,сыпыру
1461,kehren::V,sópa,сыпыру
1462,baden::V,baða sig,шомылу
1463,sich waschen::V,þvo sér,жуыну
1464,ausziehen::V,fara úr,шешу
1465,anziehen::V,fara í,кигізу
1466,sich anziehen::V,klæðast,киіну
1467,kämmen::V,greiða,тарау
1468,schmücken::V,prýða,әсемдеу
1469,schmücken::V,prýða,мәнерлеу
1470,schmücken::V,prýða,көріктендіру
1471,schmücken::V,skreyta,әсемдеу
1472,schmücken::V,skreyta,мәнерлеу
1473,schmücken::V,skreyta,көріктендіру
1474,sagen::V,segja,деу
1475,sagen::V,segja,айту
1476,sprechen::V,tala,деу
1477,sprechen::V,tala,айту
1478,reden::V,ræða,сөйлеу
1479,reden::V,ræða,сөйлесу
1480,reden::V,ræða,тіл қатысу
1481,sich unterhalten::V,spjalla,сұхбаттасу
1482,sich unterhalten::V,ræðast við,сұхбаттасу
1483,fragen::V,spyrja,сұрау
1484,bitten::V,biðja,өтіну
1485,bitten::V,biðja,жалыну
1486,erzählen::V,segja frá,айту
1487,mitteilen::V,tilkynna,білдіру
1488,nennen::V,nefna,атау
1489,rufen::V,kalla,шақыру
1490,prahlen::V,gorta,бөсу
1491,übersetzen::V,þýða,аудару
1492,denken::V,hugsa,ойлау
1493,glauben::V,trúa,нану
1494,glauben::V,trúa,илану
1495,bemerken::V,taka eftir,аңғару
1496,erkennen::V,þekkja,тану
1497,begreifen::V,skilja,ұғу
1498,begreifen::V,skilja,аңғарып алу
1499,verstehen::V,skilja,пайым
1500,verstehen::V,skilja,түсіну
1501,lernen::V,læra,оқу
1502,wissen::V,vita,хабардар болу
1503,sich erinnern an::V,minnast,еске түсіру
1504,vergessen::V,gleyma,ұмыту
1505,messen::V,mæla,өлшеу
1506,zählen::V,telja,санау
1507,rechnen::V,reikna,санап шығару
1508,rechnen::V,reikna,санап шығу
1509,rechnen::V,reikna,санау
1510,lesen::V,lesa,оқу
1511,malen::V,mála,сурет салу
1512,zeichnen::V,teikna,сурет салу
1513,schreiben::V,skrifa,жазу
1514,besitzen::V,hafa,болу
1515,kaufen::V,kaupa,алу
1516,kaufen::V,kaupa,әперу
1517,verkaufen::V,selja,сату
1518,bezahlen::V,borga,төлеу
1519,bezahlen::V,borga,ақы беру
1520,bezahlen::V,borga,ақы төлеу
1521,zahlen::V,borga,төлеу
1522,beherrschen::V,hafa á valdi sínu,билеу
1523,ertragen::V,þola,төзу
1524,ertragen::V,þola,шыдау
