,Concept_ID,hi,ca
783,Nutzen::N,लाभ,profit
784,Nutzen::N,फ़ायदा,profit
785,Reichtum::N,धन,riquesa
786,Reichtum::N,दौलत,riquesa
787,Welt::N,विश्व,món
788,Welt::N,दुनिया,món
789,Land::N,देश,país
790,Land::N,मुल्क,país
791,Staat::N,राज्य,estat
792,Staat::N,राष्ट्र,estat
793,König::N,राजा,rei
794,König::N,बादशाह,rei
795,Macht::N,शासन,poder
796,Macht::N,शासन,potència
797,Macht::N,सत्ता,poder
798,Macht::N,सत्ता,potència
799,Grenze::N,सरहद,frontera
800,Krieg::N,जंग,guerra
801,Krieg::N,युद्ध,guerra
802,Feind::N,शत्रु,enemic
803,Feind::N,दुश्मन,enemic
804,Gewalt::N,हिंसा,violència
805,Kampf::N,लड़ाई,lluita
806,Kampf::N,संघर्ष,lluita
807,Bogen[Waffe]::N,कमान,arc
808,Pfeil::N,बान,fletxa
809,Gewehr::N,बंदूक़,fusell
810,Gewehr::N,बंदूक़,escopeta
811,Fehler::N,भूल,falta
812,Fehler::N,ग़लती,falta
813,Lüge::N,झूठ,mentida
814,Lüge::N,असत्य,mentida
815,Schaden::N,हानि,dany
816,Schaden::N,नुक़सान,dany
817,Unglück::N,मुसीबत,desgràcia
818,Unglück::N,विपात्ति,desgràcia
819,Schuld::N,दोष,culpa
820,Schuld::N,क़सूर,culpa
821,Alter::N,आयु,edat
822,Alter::N,उम्र,edat
823,Schluss::N,अंत,fi
824,Schluss::N,अंत,final
825,Schluss::N,समाप्ति,fi
826,Schluss::N,समाप्ति,final
827,Zeit::N,काल,temps
828,Zeit::N,वक़्त,temps
829,Tag::N,दिन,dia
830,Tag::N,रोज़,dia
831,Morgen::N,सुबह,matí
832,Mittag::N,दोपहर,migdia
833,Mittag::N,मध्याह्न,migdia
834,Abend::N,शाम,vespre
835,Abend::N,संध्या,vespre
836,Nacht::N,रात,nit
837,Nacht::N,रात्रि,nit
838,Woche::N,हफ़्ता,setmana
839,Monat::N,मास,mes
840,Monat::N,महीना,mes
841,Jahr::N,बरस,any
842,Jahr::N,वर्ष,any
843,Frühling::N,वसंत,primavera
844,Sommer::N,गरमी,estīu
845,Sommer::N,ग्रीष्म,estīu
846,Herbst::N,शरत्,tardor
847,Herbst::N,पतझड़,tardor
848,Winter::N,जाड़ा,hivērn
849,Winter::N,सर्दियाँ,hivērn
850,Januar::N,जनवरी,gener
851,Februar::N,फ़रवरी,febrer
852,März::N,मार्च,març
853,April::N,अप्रैल,abril
854,Mai::N,मई,maig
855,Juni::N,जून,juny
856,Juli::N,जुलाई,juliol
857,August::N,अगस्त,agost
858,September::N,सितंबर,setembre
859,Oktober::N,अक्तूबर,octubre
860,November::N,नवंबर,novembre
861,Dezember::N,दिसंबर,desembre
862,Montag::N,पीर,dilluns
863,Montag::N,सोमवार,dilluns
864,Dienstag::N,मंगलवार,dimarts
865,Mittwoch::N,बुधवार,dimecres
866,Donnerstag::N,गुरुवार,dijous
867,Donnerstag::N,बृहस्पतिवार,dijous
868,Freitag::N,शुक्रवार,divendres
869,Samstag::N,सनीचर,dissabte
870,Samstag::N,शनिवार,dissabte
871,Sonntag::N,इतवार,diumenge
872,Sonntag::N,रविवार,diumenge
873,groß::A,बड़ा,gros
874,klein::A,कम,petīt
875,klein::A,छोटा,petīt
876,lang::A,लंबा,llarg
877,lang::A,दीर्घ,llarg
878,kurz::A,लधु,curt
879,kurz::A,छोटा,curt
880,breit::A,चौड़ा,ample
881,schmal::A,तंग,estret
882,schmal::A,सँकरा,estret
883,dicht::A,सघन,dens
884,dick[Gegenstand]::A,मोटा,gruixūt
885,dünn::A,महीन,prim
886,dünn::A,बारीक,prim
887,fein::A,कोमल,fi
888,fein::A,सूक्ष्म,fi
889,fest::A,दृढ़,ferm
890,fest::A,दृढ़,sòlid
891,fest::A,मज़बूत,ferm
892,fest::A,मज़बूत,sòlid
893,flach::A,चपटा,pla
894,glatt::A,चौरस,llis
895,glatt::A,चिकना,llis
896,hart::A,कठोर,dur
897,hart::A,सख़्त,dur
898,weich::A,नरम,tou
899,weich::A,मुलायम,tou
900,rund::A,गोल,rodó
901,rund::A,वर्तुल,rodó
902,spitz::A,नुकीला,punxegut
903,scharf::A,पैना,agut
904,stumpf::A,भोथरा,rom
905,stumpf::A,भोथरा,esmussat
906,schwer::A,भारी,pesāt
907,schwer::A,वज़नी,pesāt
908,schön::A,सुंदर,bonīc
909,heiß::A,उष्ण,calēnt
910,warm::A,गरम,càlid
911,kalt::A,सर्द,fred
912,kühl::A,ठंडा,fresc
913,frisch::A,तर,fresc
914,frisch::A,ताज़ा,fresc
915,feucht::A,नम,humit
916,feucht::A,भीगा,humit
917,nass::A,गीला,mullat
918,trocken::A,सूखा,sec
919,trocken::A,ख़ुश्क,sec
920,voll::A,भरा,ple
921,voll::A,पूरा,ple
922,leer::A,ख़ाली,buit
923,offen::A,खुला,obert
924,geschlossen::A,बंद,tancat
925,sauber::A,साफ़,net
926,sauber::A,सुथरा,net
927,schmutzig::A,गंदा,brut
928,roh::A,कच्चा,cru
929,reif::A,पक्व,madur
930,reif::A,पक्का,madur
931,lecker::A,मज़ेदार,deliciós
932,lecker::A,स्वादिष्ट,deliciós
933,süß::A,मीठा,dolç
934,bitter::A,कटु,amarg
935,bitter::A,कड़वा,amarg
936,sauer::A,खट्टा,agre
937,hell::A,रोशन,clar
938,dunkel::A,अँधेरा,fosc
939,schwarz::A,काला,negre
940,schwarz::A,स्याह,negre
941,weiß::A,सफ़ेद,blanc
942,rot::A,लाल,vermēll
943,rot::A,सुर्ख़,vermēll
944,gelb::A,पीला,groc
945,gelb::A,ज़र्द,groc
946,blau::A,नीला,blau
947,blau::A,आसमानी,blau
948,grün::A,हरा,verd
949,grau::A,धूसर,gris
950,bunt::A,रंगीन,multicolor
951,bunt::A,बहुरंगा,multicolor
952,billig::A,सस्ता,barat
953,teuer::A,महँगा,car
954,wertvoll::A,क़ीमती,preciós
955,wertvoll::A,मूल्यवान्,preciós
956,blind::A,अंधा,cec
957,taub::A,बहरा,sord
958,kräftig::A,ताक़तवर,fort
959,kräftig::A,ताक़तवर,vigorós
960,kräftig::A,शक्तिशाली,fort
961,kräftig::A,शक्तिशाली,vigorós
962,stark::A,प्रबल,fort
963,stark::A,बलवान्,fort
964,schwach::A,कमज़ोर,feble
965,fett::A,मोटा,gras
966,fett::A,मांसल,gras
967,schlank::A,पतला,esvelt
968,schlank::A,छरहरा,esvelt
969,hübsch::A,सुंदर,maco
970,hübsch::A,ख़ूबसूरत,maco
971,böse::A,पापी,dolent
972,böse::A,दुष्ट,dolent
973,dumm::A,मूर्ख,ximple
974,dumm::A,मूर्ख,estúpid
975,dumm::A,बुद्धू,ximple
976,dumm::A,बुद्धू,estúpid
977,faul::A,आलसी,gandūl
978,faul::A,आलसी,mandrós
979,faul::A,सुस्त,gandūl
980,faul::A,सुस्त,mandrós
981,fleißig::A,मेहनती,diligēnt
982,fleißig::A,परिश्रमी,diligēnt
983,geizig::A,कृपण,avar
984,geizig::A,कंजूस,avar
985,klug::A,समझदार,intel·ligent
986,klug::A,होशियार,intel·ligent
987,klug::A,अक़्लमंद,intel·ligent
988,geschickt::A,किशल,hàbil
989,lieb::A,प्रिय,amat
990,lieb::A,प्रिय,estimat
991,lieb::A,प्यारा,amat
992,lieb::A,प्यारा,estimat
993,lustig::A,हँसमुख,alegre
994,lustig::A,ख़ुशदिल,alegre
995,sanft::A,नम्र,suau
996,hungrig::A,भूखा,afamat
997,krank::A,बीमार,malālt
998,krank::A,अस्वस्थ,malālt
999,nackt::A,नग्न,nu
1000,traurig::A,उदास,trist
1001,traurig::A,रंजीदा,trist
1002,lebendig::A,जीता,viu
1003,lebendig::A,ज़िंदा,viu
1004,gut::A,अच्छा,bo
1005,schlecht::A,बुरा,dolēnt
1006,schlecht::A,ख़राब,dolēnt
1007,richtig::A,ठीक,just
1008,richtig::A,ठीक,correcte
1009,schlimm::A,बुरा,greu
1010,schlimm::A,अप्रिय,greu
1011,wahr::A,सच,vertader
1012,wahr::A,सच,veritable
1013,alt::A,पुराना,vell
1014,neu::A,नया,nou
1015,ehemalig::A,भूतपूर्व,antic
1016,alt[Lebewesen]::A,बूढ़ा,vell
1017,alt[Lebewesen]::A,वृद्ध,vell
1018,jung::A,जवान,jove
1019,arm::A,ग़रीब,pobre
1020,reich::A,धनी,ric
1021,reich::A,अमीर,ric
1022,bekannt::A,मालूम,conegut
1023,berühmt::A,मशहूर,famós
1024,berühmt::A,प्रसिद्ध,famós
1025,fremd::A,विदेशी,estrany
1026,fremd::A,अपरिचित,estrany
1027,verschieden::A,अलग,diferent
1028,verschieden::A,भिन्न,diferent
1029,nah::A,नज़दीकी,pròxim
1030,fern::A,दूर,llunyà
1031,fern::A,दूर,distant
1032,fern::A,दूरस्थ,llunyà
1033,fern::A,दूरस्थ,distant
1034,linker::A,बायाँ,esquerre
1035,rechter::A,दायाँ,dret
1036,rechter::A,दाहिना,dret
1037,anderer::A,अन्य,altre
1038,anderer::A,दूसरा,altre
1039,erster::A,पहला,primer
1040,erster::A,प्रथम,primer
1041,zweiter::A,दूसरा,segon
1042,zweiter::A,द्वितीय,segon
1043,dritter::A,तीसरा,tercer
1044,letzter::A,अंतिम,últim
1045,letzter::A,आख़िरी,últim
1046,allein::ADV,तनहा,sol
1047,allein::ADV,अकेले,sol
1048,auf einmal::ADV,वक़्त में,d'una vegada
1049,zusammen::ADV,एक साथ,junt
1050,zusammen::ADV,साथ साथ,junt
1051,lange::ADV,देर तक,molt de temps
1052,plötzlich::ADV,सहसा,de cop
1053,plötzlich::ADV,सहसा,de sobte
1054,plötzlich::ADV,अचानक,de cop
1055,plötzlich::ADV,अचानक,de sobte
1056,sofort::ADV,तुरंत,de seguida
1057,später::ADV,बाद को,més tard
1058,später::ADV,बाद में,més tard
1059,jetzt::ADV,अब,ara
1060,jetzt::ADV,अभी,ara
1061,heute::ADV,आज,avūi
1062,morgen::ADV,कल,demà
1063,bald::ADV,जल्दी,aviāt
1064,dann::ADV,तब,després
1065,gestern::ADV,कल,ahir
1066,einst::ADV,एक दिन,anteriorment
1067,einst::ADV,पहले कभी,anteriorment
1068,damals::ADV,उस समय,llavōrs
1069,damals::ADV,उस समय,aleshores
1070,damals::ADV,उन दिनों,llavōrs
1071,damals::ADV,उन दिनों,aleshores
1072,danach::ADV,इसके बाद,després
1073,danach::ADV,इसके पश्चात्,després
1074,vorher::ADV,पहले,abāns
1075,vorher::ADV,पेशतर,abāns
1076,zuerst::ADV,पहले,primer
1077,einmal::ADV,एक बार,una vegada
1078,einmal::ADV,एक दफ़ा,una vegada
1079,manchmal::ADV,कभी कभी,de vegades
1080,oft::ADV,अक्सर,sovint
1081,immer::ADV,सदा,sempre
1082,immer::ADV,हमेशा,sempre
1083,niemals::ADV,कभी नहीं,no ... mai
1084,niemals::ADV,कदापि नहीं,no ... mai
1085,hier::ADV,इधर,aquí
1086,hier::ADV,यहाँ,aquí
1087,hierhin::ADV,इधर को,per aquí
1088,hierhin::ADV,यहाँ को,per aquí
1089,von hier::ADV,यहाँ से,des d'aquí
1090,dort::ADV,उधर,allí
1091,dort::ADV,वहाँ,allí
1092,dorthin::ADV,उधर को,hi
1093,dorthin::ADV,वहाँ को,hi
1094,geradeaus::ADV,सीधे,tot dret
1095,vorwärts::ADV,आगे,endavānt
1096,vorwärts::ADV,आगे को,endavānt
1097,rückwärts::ADV,पीछे को,endarrera
1098,zurück::ADV,वापस,darrere
1099,unten::ADV,नीचे,a baix
1100,hinab::ADV,नीचे को,cap avall
1101,oben::ADV,ऊपर,dalt
1102,hinauf::ADV,ऊपर को,cap amunt
1103,überall::ADV,हर जगह,pertot
1104,überall::ADV,हर जगह,per tot arreu
1105,überall::ADV,हर स्थान,pertot
1106,überall::ADV,हर स्थान,per tot arreu
1107,nicht::ADV,न,no
1108,nicht::ADV,नहीं,no
1109,ein wenig::ADV,कुछ,una mica
1110,ein wenig::ADV,ज़रा,una mica
1111,ein wenig::ADV,थोड़ा,una mica
1112,kaum::ADV,लगभग नहीं,a penes
1113,kaum::ADV,बराबर नहीं,a penes
1114,sehr::ADV,बहुत,molt
1115,so::ADV,ऐसा,així
1116,noch::ADV,अभी तक,encara
1117,nur::ADV,केवल,només
1118,nur::ADV,सिर्फ़,només
1119,schon::ADV,चुकना,ja
1120,wieder::ADV,फिर,de nou
1121,wieder::ADV,दुबारा,de nou
1122,vergebens::ADV,व्यर्थ,en va
1123,vor::PRP,के आगे,davānt
1124,vor::PRP,के आगे,enfront de
1125,vor::PRP,के सामने,davānt
1126,vor::PRP,के सामने,enfront de
1127,hinter::PRP,के पीछे,darrera
1128,unter::PRP,के तले,sota
1129,unter::PRP,के नीचे,sota
1130,durch::PRP,के पार,per
1131,neben::PRP,के पास,al costāt de
1132,neben::PRP,की बग़ल में,al costāt de
1133,zwischen::PRP,के बीच,entre
1134,wegen::PRP,के कारण,a causa de
1135,wegen::PRP,की वजह से,a causa de
1136,dies::PRN,यह,aquest
1137,das::PRN,वह,això
1138,alles::PRN,सब,tot
1139,alles::PRN,सब कुछ,tot
1140,ich::PRN,मैं,jo
1141,du::PRN,तू,tu
1142,er::PRN,यह,ell
1143,wir::PRN,हम,nosaltres
1144,ihr::PRN,तुम,vosaltres
1145,sie::PRN,ये,ells
1146,sie::PRN,ये,elles
1147,was::FPRN,क्या,què
1148,wer::FPRN,कौन,qui
1149,wo::FADV,किधर,on
1150,wohin::FADV,किधर,cap a on
1151,wie::FADV,कैसे,com
1152,warum::FADV,क्यों,per què
1153,wieviel::FNUM,कितना,quant
1154,eins::NUM,एक,u
1155,zwei::NUM,दो,dos
1156,drei::NUM,तीन,tres
1157,vier::NUM,चार,quatre
1158,fünf::NUM,पाँच,cinc
1159,sechs::NUM,छह,sis
1160,sieben::NUM,सात,set
1161,acht::NUM,आठ,vuit
1162,neun::NUM,नौ,nou
1163,zehn::NUM,दस,deu
1164,elf::NUM,ग्यारह,onze
1165,zwölf::NUM,बारह,dotze
1166,zwanzig::NUM,बीस,vint
1167,dreißig::NUM,तीस,trenta
1168,vierzig::NUM,चालीस,quaranta
1169,fünfzig::NUM,पचास,cinquanta
1170,sechzig::NUM,साठ,seixanta
1171,siebzig::NUM,सत्तर,setanta
1172,achtzig::NUM,अस्सी,vuitanta
1173,neunzig::NUM,नव्वे,noranta
1174,hundert::NUM,सौ,cent
1175,tausend::NUM,हज़ार,mil
1176,und::CNJ,और,i
1177,oder::CNJ,या,o
1178,stehen::V,खड़ा होना,estar de peu
1179,sitzen::V,बैठना,seure
1180,liegen::V,लेटना,jeure
1181,hängen::V,लटकना,penjar
1182,werden::V,बनना,fer-se
1183,werden::V,बनना,posar-se
1184,passieren::V,होना,succeir
1185,beginnen::V,आरंभ होना,iniciar-se
1186,beginnen::V,प्रारंभ होना,iniciar-se
1187,enden::V,अंत होना,acabar-se
1188,enden::V,अंत होना,terminar-se
1189,enden::V,ख़तम होना,acabar-se
1190,enden::V,ख़तम होना,terminar-se
1191,wechseln::V,बदलना,canviar
1192,aufgehen[Sonne]::V,चढ़ना,sortir
1193,aufgehen[Sonne]::V,उदित होना,sortir
1194,untergehen[Sonne]::V,अस्त हो जाना,posar-se
1195,scheinen[Sonne]::V,रोशनी देना,brillar
1196,donnern::V,गरजना,tronar
1197,wehen::V,चलना,bufar
1198,strömen::V,बहना,afluir
1199,strömen::V,प्रवाहित होना,afluir
1200,fließen::V,बहना,fluir
1201,fließen::V,प्रवाहित होना,fluir
1202,sich drehen::V,घूमना,girar
1203,schwanken::V,हिलना,vacil·lar
1204,schwingen::V,हिलना,oscil·lar
1205,fallen::V,गिरना,caure
1206,fallen::V,गिरना,tombar
1207,brennen::V,जलना,cremar
1208,rauchen::V,धुआँ उड़ाना,fumejar
1209,regnen::V,बरसना,ploure
1210,gefrieren::V,जमना,gelar-se
1211,tauen::V,गलना,fondre's
1212,tauen::V,पिघलना,fondre's
1213,schmelzen::V,गलना,fondre's
1214,schmelzen::V,पिघलना,fondre's
1215,trocknen::V,सूखना,assecar-se
1216,sieden::V,उबलना,bullir
1217,faulen::V,गलना,podrir-se
1218,faulen::V,सड़ना,podrir-se
1219,verfaulen::V,गलना,podrir-se
1220,verfaulen::V,सड़ना,podrir-se
1221,reißen::V,फटना,trencar-se
1222,versinken::V,डूबना,enfonsar-se
1223,vergehen::V,बीतना,passar
1224,vergehen::V,गुज़रना,passar
1225,erscheinen::V,दिखाई देना,aparèixer
1226,verschwinden::V,ग़ायब होना,desaparèixer
1227,sinken::V,घटना,baixar
1228,sinken::V,घटना,descendir
1229,sinken::V,उतरना,baixar
1230,sinken::V,उतरना,descendir
1231,abnehmen::V,घटना,decréixer
1232,zunehmen::V,बढ़ना,augmentar
1233,steigen::V,बढ़ना,pujar
1234,wachsen::V,उगना,créixer
1235,glänzen::V,चमकना,brillar
1236,glänzen::V,चमकना,resplendir
1237,funkeln::V,जगमगाना,espurnejar
1238,funkeln::V,टिमटिमाना,espurnejar
1239,lärmen::V,शोर मचाना,fer soroll
1240,läuten::V,बजना,sonar
1241,klingeln::V,बजना,trucar
1242,klirren::V,झनझनाना,dringar
1243,brausen::V,साँय-साँय करना,rugir
1244,rauschen::V,सरसराना,murmurar
1245,klingen::V,बजना,sonar
1246,bellen::V,भौंकना,lladrar
1247,heulen::V,गुर्राना,udolar
1248,blasen::V,फूँकना,bufar
1249,pfeifen::V,सीटी देना,xiular
1250,schreien::V,चिल्लाना,cridar
1251,stöhnen::V,कराहना,gemegar
1252,stöhnen::V,आहें भरना,gemegar
1253,zittern::V,काँपना,tremolar
1254,leben::V,जीना,vīure
1255,geboren werden::V,पैदा होना,néixer
1256,atmen::V,साँस लेना,respirar
1257,trinken::V,पीना,beure
1258,essen::V,खाना,menjar
1259,schlucken::V,निगलना,empassar-se
1260,müde werden::V,थकना,cansar-se
1261,müde werden::V,उकताना,cansar-se
1262,einschlafen::V,सो जाना,adormir-se
1263,schlafen::V,सोना,dormir
1264,aufwachen::V,जागना,despertar-se
1265,aufstehen::V,उठना,llevar-se
1266,sich erholen::V,सुस्ताना,descansar
1267,sich erholen::V,आराम करना,descansar
1268,krank werden::V,बीमार पड़ना,posar-se malalt
1269,krank sein::V,बीमार होना,estar malalt
1270,schmerzen::V,दुखना,doldre
1271,schmerzen::V,दर्द करना,doldre
1272,husten::V,खाँसना,tossir
1273,genesen::V,ठीक हो जाना,recuperar-se
1274,genesen::V,स्वस्थ हो जाना,recuperar-se
1275,sterben::V,मरना,morir
1276,umkommen::V,मरना,perir
1277,sich bewegen::V,चलना,moure's
1278,sich bewegen::V,हिलना,moure's
1279,sich rühren::V,हिलना,moure's
1280,sich erheben::V,उठना,aixecar-se
1281,sich setzen::V,बैठना,asseure's
1282,hinfallen::V,गिरना,caure's
1283,laufen::V,चलना,caminar
1284,schreiten::V,क़दम जाना,procedir
1285,spazierengehen::V,सैर करना,passejar
1286,eilen::V,तेज़ी से जाना,anar corrent
1287,eilen::V,शीघ्रता से चलना,anar corrent
1288,sich beeilen::V,जल्दी करना,afanyar-se
1289,sich beeilen::V,शीघ्रता करना,afanyar-se
1290,sausen::V,बड़ी तेज़ी से चलना,córrer
1291,rennen::V,भागना,córrer
1292,rennen::V,दौड़ना,córrer
1293,springen::V,उछलना,saltar
1294,klettern::V,चढ़ना,escalar
1295,schaukeln::V,झूलना,gronxar-se
1296,schaukeln::V,झूलना,balancejar-se
1297,kriechen::V,रेंगना,reptar
1298,kriechen::V,रेंगना,arrossegar-se
1299,schwimmen::V,तैरना,nadar
1300,tauchen::V,डूबना,bussejar
1301,tauchen::V,डूबना,submergir-se
1302,rudern::V,खेना,remar
1303,rudern::V,चप्पू चलाना,remar
1304,fahren::V,चलना,anar
1305,fahren::V,यात्रा करना,anar
1306,fliegen::V,उड़ना,volar
1307,gehen::V,जाना,caminar
1308,weggehen::V,चला जाना,anar-se'n
1309,weggehen::V,बाहर जाना,anar-se'n
1310,abfahren::V,छूटना,partir
1311,abfahren::V,रवाना होना,partir
1312,anhalten::V,रुकना,aturar-se
1313,anhalten::V,खड़ा होना,aturar-se
1314,hineingehen::V,घुसना,entrar
1315,hineingehen::V,अंदर जाना,entrar
1316,eintreten::V,प्रवेश करना,entrar
1317,kommen::V,आना,venir
1318,ankommen::V,पहुँचना,arribar
1319,zurückkommen::V,लौटना,tornar
1320,zurückkommen::V,वापस आना,tornar
1321,bleiben::V,रहना,quedar-se
1322,bleiben::V,रुकना,quedar-se
1323,warten::V,इंतज़ार करना,esperar
1324,erwarten::V,प्रतीक्षा करना,esperar
1325,suchen::V,ढूँढ़ना,buscar
1326,finden::V,पाना,trobar
1327,finden::V,ढूँढ़ निकालना,trobar
1328,versuchen::V,कोशिश करना,intentar
1329,vorbereiten::V,तैयार करना,preparar
1330,lieben::V,प्यार करना,estimar
1331,mögen::V,पसंद होना,agradar a
1332,lachen::V,हँसना,riure
1333,rühren::V,छूना,commoure
1334,rühren::V,छूना,emocionar
1335,weinen::V,रोना,plorar
1336,schimpfen::V,गाली देना,renyar
1337,sich ärgern::V,चिढ़ना,enfadar-se
1338,sich ärgern::V,नाराज़ होना,enfadar-se
1339,sich fürchten::V,डरना,tenir por
1340,sich fürchten::V,भय खाना,tenir por
1341,fürchten::V,डरना से,témer
1342,fürchten::V,भय खाना से,témer
1343,fliehen::V,भागना,fugir
1344,flüchten::V,निकल भागना,refugiar-se
1345,sehen::V,देखना,veure
1346,anschauen::V,देखना,mirar
1347,ansehen::V,दृष्टि डालना पर,mirar
1348,hören::V,सुनना,oir
1349,zuhören::V,सुनना,escoltar
1350,probieren::V,चखना,provar
1351,riechen::V,सूँघना,olorar
1352,fühlen::V,महसूस करना,sentīr
1353,scheinen::V,लगना,semblar
1354,zu sehen sein::V,दिखाई देना,poder-se veure
1355,vernehmen::V,सुनना,percebre
1356,frieren::V,ठंड लगना,tenir fred
1357,frieren::V,सर्दी लगना,tenir fred
1358,tun::V,करना,fer
1359,können::V,सकना,poder
1360,können::V,जानना,poder
1361,wollen::V,चाहना,voler
1362,anfangen::V,शुरू करना,iniciar
1363,beenden::V,ख़त्म करना,acabar
1364,beenden::V,समाप्त करना,acabar
1365,aufhören::V,बंद जाना,deixar
1366,aufhören::V,समाप्त जाना,deixar
1367,gelingen::V,बनना,sortir bé
1368,gelingen::V,अच्छा होना,sortir bé
1369,geraten::V,बन पड़ना,sortir
1370,öffnen::V,खोलना,obrir
1371,schließen::V,बंद करना,tancar
1372,stellen::V,रखना,posar
1373,stellen::V,रखना,col·locar
1374,setzen::V,रखना,assentar
1375,setzen::V,बिठाना,assentar
1376,legen::V,रखना,posar
1377,legen::V,लिटाना,posar
1378,berühren::V,छूना,tocar
1379,berühren::V,स्पर्श करना,tocar
1380,verbinden::V,बाँधना,unir
1381,verbinden::V,बाँधना,connectar
1382,bedecken::V,ढकना,tapar
1383,bedecken::V,ढकना,cobrir
1384,aufhängen::V,लटकाना,penjar
1385,anzünden::V,जलाना,encendre
1386,aufheben::V,उठाना,aixecar
1387,zurücklassen::V,पीछे छोड़ना,deixar
1388,verlieren::V,खोना,pērdre
1389,verlieren::V,गँवाना,pērdre
1390,fallen lassen::V,गिराना,deixar caure
1391,machen::V,करना,fer
1392,machen::V,बनाना,fer
1393,herstellen::V,बनाना,producir
1394,herstellen::V,तैयार करना,producir
1395,bauen::V,बनाना,construir
1396,bauen::V,निर्माण करना,construir
1397,reparieren::V,मरम्मत करना,reparar
1398,verbessern::V,सुधारना,millorar
1399,ändern::V,बदलना,canviar
1400,ändern::V,परीवर्तन करना,canviar
1401,graben::V,खोदना,cavar
1402,beugen::V,झुकाना,doblegar
1403,biegen::V,झुकाना,corbar
1404,biegen::V,झुकाना,arquejar
1405,drehen::V,फेरना,girar
1406,drehen::V,घुमाना,girar
1407,wenden::V,पलटना,girar
1408,wenden::V,मोड़ना,girar
1409,umdrehen::V,घुमाना,voltar
1410,heben::V,उठाना,pujar
1411,heben::V,उठाना,aixecar
1412,heben::V,ऊँचा करना,pujar
1413,heben::V,ऊँचा करना,aixecar
1414,hochheben::V,उठाना,aixecar
1415,hochheben::V,ऊपर को उठाना,aixecar
1416,ergreifen::V,पकड़ना,agafar
1417,ergreifen::V,हाथ में लेना,agafar
1418,halten::V,धरना,mantenir
1419,halten::V,पकड़ना,mantenir
1420,drücken::V,दबाना,prémer
1421,drücken::V,दबाना,estrènyer
1422,schieben::V,सरकाना,empènyer
1423,schieben::V,खिसकाना,empènyer
1424,kratzen::V,खुरचना,raspar
1425,kratzen::V,खुजलाना,raspar
1426,lecken::V,चाटना,llepar
1427,beißen::V,काटना,mossegar
1428,abreißen::V,तोड़ना,arrencar
1429,abschneiden::V,काट करना,tallar
1430,binden::V,बाँधना,lligar
1431,stecken::V,खोंसना,ficar
1432,brechen::V,तोड़ना,trencar
1433,klopfen::V,खटखटाना,trucar
1434,hauen::V,ठोकना,picar
1435,hauen::V,ठोकना,colpejar
1436,kleben::V,चिपकाना,enganxar
1437,reiben::V,घिसना,fregar
1438,reiben::V,रगड़ना,fregar
1439,streichen::V,लगाना,untar
1440,schleifen::V,तेज़ करना,afilar
1441,schleifen::V,तेज़ करना,esmolar
1442,schneiden::V,कतरना,tallar
1443,rütteln::V,झकझोरना,sacsejar
1444,schütteln::V,हिलाना,agitar
1445,schütteln::V,हिलाना,sacsejar
1446,schwenken::V,घुमाना,agitar
1447,schütten::V,उँडेलना,abocar
1448,füllen::V,भरना,omplir
1449,füllen::V,ठूसना,omplir
1450,einwickeln::V,लपेटना,embolicar
1451,tragen::V,ढोना,dur
1452,tragen::V,ढोना,portar
1453,schleppen::V,घसीटना,arrossegar
1454,ziehen::V,खींचना,tirar
1455,ziehen::V,खींचना,estirar
1456,aufbewahren::V,रखना,conservar
1457,werfen::V,फेंकना,llançar
1458,fangen::V,पकड़ना,agafar
1459,fangen::V,पकड़ना,atrapar
1460,packen::V,पकड़ना,engrapar
1461,verstecken::V,छिपाना,amagar
1462,teilen::V,बाँटना,dividir
1463,schicken::V,भेजना,enviar
1464,bringen::V,लाना,portar
1465,hinzufügen::V,जोड़ना,afegir
1466,bekommen::V,पाना,obtenir
1467,erhalten::V,पाना,rebre
1468,erhalten::V,मिलना,rebre
1469,nehmen::V,लेना,prendre
1470,wählen::V,चुनना,triar
1471,wählen::V,चुनना,elegir
1472,auswählen::V,चुनना,escollir
1473,auswählen::V,चुनना,seleccionar
1474,bewahren::V,बनाए रखना,conservar
1475,behindern::V,रोकना,impedir
1476,behindern::V,रोकना,obstaculitzar
1477,verderben::V,ख़राब करना,espatllar
1478,beschädigen::V,नुक़सान पहुँचाना,danyar
1479,beschädigen::V,नुक़सान पहुँचाना,destrossar
1480,zerbrechen::V,तोड़ना,trencar
1481,zerreißen::V,तोड़ना,estripar
1482,zerstören::V,नष्ट करना,destruir
1483,zerstören::V,बरबाद करना,destruir
1484,verbrennen::V,जलाना,cremar
1485,geben::V,देना,donar
1486,reichen::V,थमाना,passar
1487,schenken::V,भेंट देना,regalar
1488,versprechen::V,वादा करना,prometre
1489,wünschen::V,कामना करना,desitjar
1490,loben::V,तारीफ़ करना,elogiar
1491,küssen::V,चूमना,fer un petó a
1492,wiegen::V,झुलाना,bressolar
1493,zudecken::V,ढकना,tapar
1494,zudecken::V,ढकना,cobrir
1495,wecken::V,जगाना,despertar
1496,zeigen::V,दिखाना,mostrar
1497,zeigen::V,दिखाना,ensenyar
1498,führen::V,रास्ता दिखाना,guiar
1499,führen::V,रास्ता दिखाना,conduir
1500,lehren::V,पढ़ाना,ensenyar
1501,unterrichten::V,सिखाना,ensenyar
1502,aufziehen::V,पालना,criar
1503,leiten::V,संचालन करना,dirigir
1504,antreiben::V,हड़बड़ाना,impel·lir
