,Concept_ID,kl,udm
728,jung::A,inuusuppoq,егит
729,jung::A,inuusuppoq,пинал
730,jung::A,kingulliarsuk,егит
731,jung::A,kingulliarsuk,пинал
732,arm::A,piillasoq,начар
733,arm::A,piillasoq,куанер
734,arm::A,piitsuuvoq,начар
735,arm::A,piitsuuvoq,куанер
736,reich::A,pisuuvoq,узыр
737,berühmt::A,tusaamasaq,дано
738,fremd::A,ajasoornarpoq,ят
739,verschieden::A,allatut,пӧртэм
740,verschieden::A,tamalaat,пӧртэм
741,nah::A,qanippoq,матысь
742,fern::A,ungasippoq,кыдёкысь
743,linker::A,saamerleq,паллян
744,rechter::A,innarluissut,бур
745,rechter::A,innarluissut,бурпал
746,erster::A,siulleq,нырысетӥез
747,zweiter::A,qataatsup tullia,кыктэтӥез
748,dritter::A,pingajorarterut,кунньметӥез
749,letzter::A,kingulleq,берло
750,letzter::A,kingulleq,берпум
751,allein::ADV,kisimiippoq,огназ
752,auf einmal::ADV,tassanngaannaq,огдыре
753,zusammen::ADV,attaasa,ӵош
754,zusammen::ADV,attaasa,валче
755,zusammen::ADV,attarmik,ӵош
756,zusammen::ADV,attarmik,валче
757,lange::ADV,akuni,кема
758,plötzlich::ADV,tassanngaannaq,мапламтэ шорысь
759,sofort::ADV,erniinnaq,али ик
760,später::ADV,kingorna,бергес
761,später::ADV,kingorna,берлогес
762,jetzt::ADV,maanna,али
763,jetzt::ADV,maanna,табере
764,jetzt::ADV,massakkut,али
765,jetzt::ADV,massakkut,табере
766,heute::ADV,ullumi,туннэ
767,morgen::ADV,aqagu,ӵуказе
768,bald::ADV,erniinnaq,ӝоген
769,dann::ADV,taava,берло
770,gestern::ADV,ippassaq,толон
771,einst::ADV,ataatsimik,огпол
772,einst::ADV,ataatsimik,одӥг пол
773,einst::ADV,ilaanni,огпол
774,einst::ADV,ilaanni,одӥг пол
775,damals::ADV,taamani,соку
776,damals::ADV,taamanikkut,соку
777,damals::ADV,taassumuunakkut,соку
778,danach::ADV,taava,собере
779,vorher::ADV,siornagut,азьло
780,vorher::ADV,siornagut,азьвыл
781,einmal::ADV,ilaanni,огпол
782,einmal::ADV,ataatsimik,огпол
783,manchmal::ADV,qaqutigu,куддыръя
784,manchmal::ADV,qaqutigut,куддыръя
785,oft::ADV,akulikitsumik,ӵем
786,immer::ADV,tamatigut,пыр
787,immer::ADV,tamatigut,котьку
788,hier::ADV,maani,татын
789,hierhin::ADV,maani,татчы
790,dorthin::ADV,ikuuna,отчы
791,geradeaus::ADV,narlumut,меӵак
792,vorwärts::ADV,pilangavoc,азьлань
793,rückwärts::ADV,kingumut,берлань
794,rückwärts::ADV,tunumut or tunummut,берлань
795,zurück::ADV,kingumut,берен
796,zurück::ADV,kingumut,берлань
797,zurück::ADV,tunumut or tunummut,берен
798,zurück::ADV,tunumut or tunummut,берлань
799,unten::ADV,kana,улын
800,hinab::ADV,qiviu,улэ
801,überall::ADV,tamaginni,котькытын
802,überall::ADV,tamaginni,пасьтана
803,überall::ADV,tamani tamaani,котькытын
804,überall::ADV,tamani tamaani,пасьтана
805,kaum::ADV,qaqutigorsuaq,муртса
806,sehr::ADV,assut,туж
807,sehr::ADV,assut,лекос
808,noch::ADV,qeratavoq,на
809,schon::ADV,taava-una,ни
810,schon::ADV,taava-una,ини
811,wieder::ADV,kingumut,нош
812,wieder::ADV,kingumut,кайта
813,vergebens::ADV,angiluk,юнме
814,dies::PRN,manna,та
815,dies::PRN,matuma,та
816,das::PRN,ua,со
817,ich::PRN,uanga,мон
818,du::PRN,illit,тон
819,er::PRN,una,со
820,wir::PRN,uagut,ми
821,ihr::PRN,ilissi,тӥ
822,sie::PRN,uku,соос
823,was::FPRN,aat?,ма
824,wer::FPRN,kikkut,кин
825,wo::FADV,sumi,кытын
826,wohin::FADV,sumut,кытчы
827,wie::FADV,qanoq,кызьы
828,warum::FADV,sooq,малы
829,wieviel::FNUM,qassit,кӧня
830,wieviel::FNUM,qanoq atsigisumik?,кӧня
831,eins::NUM,ataaseq,одӥг
832,zwei::NUM,marluk,кык
833,drei::NUM,pingasut,куинь
834,vier::NUM,sisamat,ньыль
835,vier::NUM,qajuusat,ньыль
836,fünf::NUM,tallimat,вить
837,sechs::NUM,arfineq,куать
838,sechs::NUM,arfinillit,куать
839,sieben::NUM,arfineq-marluk,сизьым
840,acht::NUM,arfineq pingasut,тямыс
841,neun::NUM,qulingiluat,укмыс
842,neun::NUM,arfineq sisamat,укмыс
843,zehn::NUM,qulit,дас
844,elf::NUM,aqqaneq,дас одӥг
845,zwölf::NUM,aqqaneq-marluk,дас кык
846,zwanzig::NUM,tyve,кызь
847,dreißig::NUM,tredive,куамын
848,dreißig::NUM,pingasunik qulillit,куамын
849,vierzig::NUM,fyrre,ньыльдон
850,fünfzig::NUM,halvtreds,витьтон
851,fünfzig::NUM,tallimanik qulillit,витьтон
852,sechzig::NUM,tres,куатьтон
853,siebzig::NUM,halvfjerds,сизьымдон
854,achtzig::NUM,firs,тямыстон
855,neunzig::NUM,halvfems,укмыстон
856,hundert::NUM,et hundrede,сю
857,tausend::NUM,et tusinde,сюрс
858,und::CNJ,aamma,и
859,und::CNJ,aamma,но
860,oder::CNJ,imalluunnit,яке
861,stehen::V,sikingavoq,сылыны
862,sitzen::V,ingippoq,пукыны
863,liegen::V,nalavoq,кылльыны
864,liegen::V,aqupivoq,кылльыны
865,hängen::V,nivinngarpaa,ошкыса улыны
866,werden::V,pinngorpoq,луыны
867,passieren::V,pivoq,луыны
868,beginnen::V,aallarnerpaa,кутскыны
869,enden::V,naggaserpaa,бырыны
870,wechseln::V,immikkut ilivoq,воштӥськыны
871,untergehen[Sonne]::V,ilioqqaasoq,пуксьыны
872,scheinen[Sonne]::V,qinnorpoq,пиштыны
873,scheinen[Sonne]::V,qinnorpoq,чиляны
874,scheinen[Sonne]::V,qinngorpoq,пиштыны
875,scheinen[Sonne]::V,qinngorpoq,чиляны
876,donnern::V,kalleq,гудыръяны
877,wehen::V,timmivoq,пелляськыны
878,sich drehen::V,ipippaa,берганы
879,schwanken::V,aalavoq,вошъяськыны
880,schwingen::V,issakajaat or issakatsiaarut,шонаськыны
881,fallen::V,quasivaa,усьыны
882,brennen::V,seerpoq,ӝуаны
883,brennen::V,uuppaa,ӝуаны
884,rauchen::V,pujoorpoq,ӵындыны
885,regnen::V,siallerpoq,зорыны
886,gefrieren::V,qiulerpoq,кынмыны
887,tauen::V,aappoq,шунаны
888,schmelzen::V,aappoq,шунаны
889,schmelzen::V,aatsippaa,шунаны
890,trocknen::V,panerserpaa,куасьмыны
891,sieden::V,qalappoq,пӧзьыны
892,reißen::V,qulli,кеськыны
893,reißen::V,alittorpaa,кеськыны
894,reißen::V,kimillanneq,кеськыны
895,versinken::V,kivivaa,выйыны
896,versinken::V,apparpoq,выйыны
897,vergehen::V,qaangerpaa,ортчыны
898,vergehen::V,sarsuppoq,ортчыны
899,erscheinen::V,takutippoq,адскыны
900,sinken::V,kivivaa,усьыны
901,sinken::V,apparpoq,усьыны
902,abnehmen::V,ikillipput,синыны
903,zunehmen::V,allisippaa,йылыны
904,steigen::V,allisippaa,лӧпкыны
905,wachsen::V,allivoq,будыны
906,glänzen::V,qinngorpoq,чиляны
907,glänzen::V,qinngorpoq,пиштыны
908,glänzen::V,qinnorpoq,чиляны
909,glänzen::V,qinnorpoq,пиштыны
910,funkeln::V,uisorilavoq,чилекъяны
911,läuten::V,avilualaarpoq,жингыртыны
912,klingeln::V,aviluarpoq,жингыртыны
913,klingeln::V,aviluarpaluppoq,жингыртыны
914,brausen::V,ittuk,лекъяськыны
915,brausen::V,ittuppoq,лекъяськыны
916,brausen::V,ittuppaluppoq,лекъяськыны
917,bellen::V,qiluppoq,утыны
918,heulen::V,maarpoq,вузыны
919,heulen::V,maalavoq,вузыны
920,heulen::V,miaggoorpoq,вузыны
921,blasen::V,aporneq,пельтыны
922,pfeifen::V,siggartartitsivoq,шуланы
923,pfeifen::V,siorsulavoq,шуланы
924,schreien::V,suaarpoq,черекъяны
925,schreien::V,suaarpoq,кесяськыны
926,stöhnen::V,nipiliorpoq,ӝуштыны
927,stöhnen::V,nipilliorpoq,ӝуштыны
928,zittern::V,qarsulivik,дырекъяны
929,zittern::V,qarsulivik,куалекъяны
930,leben::V,inuuvoq,улыны
931,geboren werden::V,inuuvoq,вордӥськыны
932,geboren werden::V,inunngorpoq,вордӥськыны
933,atmen::V,anersaarpoq,шоканы
934,trinken::V,imerpoq,юыны
935,essen::V,tamorpoq,сиыны
936,schlucken::V,tuluarnaq,ньылыны
937,einschlafen::V,sinippoq,умме усьыны
938,schlafen::V,sinik,кӧлыны
939,aufwachen::V,iterpoq,сайканы
940,aufwachen::V,eqqumavoq,сайканы
941,aufstehen::V,makippoq,султыны
942,sich erholen::V,qasuerserpoq,шутэтскыны
943,schmerzen::V,anneraa,висьыны
944,schmerzen::V,annernarpoq,висьыны
945,husten::V,quersorpoq,кызыны
946,genesen::V,ajunngissivoq,юнматскыны
947,genesen::V,ajunngissivoq,бурмытскылыны
948,genesen::V,ilisimmarpoq,юнматскыны
949,genesen::V,ilisimmarpoq,бурмытскылыны
950,genesen::V,ilorrippoq,юнматскыны
951,genesen::V,ilorrippoq,бурмытскылыны
952,sterben::V,toquvoq,кулыны
953,sich bewegen::V,ingerlavoq,вырыны
954,sich setzen::V,ingippoq,пуксьыны
955,laufen::V,arpappoq,мыныны
956,schreiten::V,ingerlavoq,вамышъяны
957,spazierengehen::V,utertakajaarpoq,мыныны
958,spazierengehen::V,utertakajaarpoq,ветлыны
959,spazierengehen::V,utertakattajaarpoq,мыныны
960,spazierengehen::V,utertakattajaarpoq,ветлыны
961,eilen::V,qaa qaa,дыртыны
962,eilen::V,qiilasaarpoq,дыртыны
963,eilen::V,ingerlasaarpaa,дыртыны
964,sich beeilen::V,tuaviorpoq,дыртыны
965,sausen::V,uiguut,туж ӝог мыныны
966,rennen::V,igivoq,бызьылыны
967,springen::V,upernassaq,тэтчаны
968,klettern::V,pilaakkeerpoq,тубаны
969,schaukeln::V,aalavoq,лэйканы
970,schaukeln::V,aalavoq,шонаськыны
971,schwimmen::V,naluppoq,уяны
972,tauchen::V,allorpoq,зумылыны
973,rudern::V,ipuppaa,полсаны
974,fahren::V,qimusserpoq,ветлыны
975,fliegen::V,timmivoq,лобаны
976,weggehen::V,piiarpoq,кошкыны
977,anhalten::V,unitsippaa,дугдыны
978,hineingehen::V,timaappaa,пырыны
979,eintreten::V,allattorpaa,пырыны
980,kommen::V,qaa-,вуыны
981,kommen::V,qaa-,лыктыны
982,kommen::V,pivaa,вуыны
983,kommen::V,pivaa,лыктыны
984,ankommen::V,tikippoq,вуыны
985,zurückkommen::V,angerlarpoq,берытскыны
986,bleiben::V,uninngavoq,кыльыны
987,warten::V,paavoq,витьыны
988,warten::V,utaqqivoq,витьыны
989,suchen::V,nivivaa,утчаны
990,finden::V,nanivaa,шедьтыны
991,versuchen::V,uuppaa,турттыны
992,versuchen::V,ussersarpaa,турттыны
993,vorbereiten::V,piareersarpaa,дасяны
994,lieben::V,asavaa,гажаны
995,mögen::V,akaaraa,яратыны
996,rühren::V,qeerlerpaa,сюлме йӧтыны
997,weinen::V,qiavoq,бӧрдыны
998,schimpfen::V,qatimaarpoq,даллашыны
999,sich ärgern::V,ugguutigaa,лекъяськыны
1000,sich fürchten::V,eqqanaarpoq,кышканы
1001,sich fürchten::V,eqqanaarpoq,курданы
1002,fürchten::V,ersigaa,курданы
1003,fürchten::V,ersigaa,кышканы
1004,fliehen::V,qimaavoq,пегӟыны
1005,flüchten::V,allikarfigaa,пегӟыны
1006,sehen::V,isigaa,адӟыны
1007,ansehen::V,alaatsinaappaa,учкыны
1008,hören::V,tusarpaa,кылыны
1009,zuhören::V,naalappoq,кылзыны
1010,riechen::V,tipippoq,зынъяны
1011,fühlen::V,misigaa,шӧдыны
1012,scheinen::V,takutippoq,адскыны
1013,frieren::V,qiiavoq,кынмыны
1014,tun::V,iliorpoq,карыны
1015,wollen::V,piumavaa,потыны
1016,anfangen::V,pilerpoq,кутскыны
1017,beenden::V,naggaserpaa,быдтыны
1018,beenden::V,naggaserpaa,быдэстыны
1019,aufhören::V,naammatsippaa,дугдыны
1020,öffnen::V,ammarpaa,усьтыны
1021,schließen::V,matuaa,пытсаны
1022,stellen::V,ilivaa,пуктыны
1023,stellen::V,iliorarpai,пуктыны
1024,stellen::V,ilioqqarpai,пуктыны
1025,setzen::V,iliorarpai,пуктыны
1026,setzen::V,ilioqqarpai,пуктыны
1027,legen::V,ilivaa,поныны
1028,berühren::V,attorpaa,исаны
1029,verbinden::V,taperserpaa,герӟаны
1030,bedecken::V,iikkerpaa,пытсаны
1031,bedecken::V,iikkersorpaa,пытсаны
1032,aufhängen::V,inivaa,ошыны
1033,aufhängen::V,iniorarpai,ошыны
1034,anzünden::V,saggaavoq,ӝуатыны
1035,aufheben::V,allisippaa,ӝутыны
1036,zurücklassen::V,aallarpoq,кельтыны
1037,verlieren::V,annaavaa,ыштыны
1038,fallen lassen::V,nakkaavaa,уськытыны
1039,machen::V,iliorpoq,лэсьтыны
1040,herstellen::V,anillatsippaa,лэсьтыны
1041,bauen::V,marrarterpaa,пуктыны
1042,reparieren::V,iluarsaappaa,тупатыны
1043,verbessern::V,naqqippaa,умоятыны
1044,graben::V,assappaa,копаны
1045,beugen::V,qappappoq,губыртыны
1046,biegen::V,qappappoq,куасаны
1047,wenden::V,assappaa,берыктыны
1048,wenden::V,assakarpoq,берыктыны
1049,umdrehen::V,assakartippaa,берыктыны
1050,heben::V,kivippaa,ӝутыны
1051,hochheben::V,kissumiarpaa,ӝутъяны
1052,ergreifen::V,isaappaa,кутыны
1053,ergreifen::V,isaappaa,кырмыны
1054,ergreifen::V,isaguppaa,кутыны
1055,ergreifen::V,isaguppaa,кырмыны
1056,halten::V,minarpaa,возьыны
1057,drücken::V,naqittaat,зӥбыны
1058,drücken::V,naqittaat,пачкатыны
1059,kratzen::V,qitsuppaa,вуштыны
1060,lecken::V,aluppaa,нюлыны
1061,beißen::V,kiivaa,куртчыны
1062,abreißen::V,aqqarpaa,ишкалтыны
1063,abreißen::V,isaterpaa,ишкалтыны
1064,abschneiden::V,kipivaa,шорыны
1065,abschneiden::V,kipivaa,вандыны
1066,binden::V,kakkersarpaa,керттыны
1067,stecken::V,kussunneq,мертчытыны
1068,brechen::V,nallorpaa,тӥяны
1069,klopfen::V,pattappaa,йыганы
1070,klopfen::V,pattappaa,шарккетыны
1071,hauen::V,aqivaa,жугыны
1072,hauen::V,aqivaa,тышканы
1073,kleben::V,qaappoq,лякыны
1074,reiben::V,tagiarpaa,зыраны
1075,reiben::V,tagiarpaa,вуштыны
1076,reiben::V,tangiarpaa,зыраны
1077,reiben::V,tangiarpaa,вуштыны
1078,streichen::V,erlerpoq,зыраны
1079,schleifen::V,sequppaa,шерыны
1080,schneiden::V,uullivoq,вандыны
1081,schütteln::V,aalavoq,куалекъятыны
1082,schwenken::V,issarpoq,шонаны
1083,füllen::V,immerpaa,тырмытыны
1084,einwickeln::V,immoqquserpaa,биньыны
1085,tragen::V,maqippaa,нуыны
1086,tragen::V,assartorpoq,нуыны
1087,schleppen::V,assartorpoq,кыскыны
1088,ziehen::V,kalippaa,кыскыны
1089,ziehen::V,kalissarpoq,кыскыны
1090,aufbewahren::V,toqqorpaa,возьыны
1091,werfen::V,kuivaa,куяны
1092,werfen::V,kuivaa,лэзяны
1093,fangen::V,anguaa,кутыны
1094,verstecken::V,anngigaa,ватыны
1095,teilen::V,agguut,люкыны
1096,teilen::V,agguusersorpaa,люкыны
1097,schicken::V,nassiuppaa,ыстыны
1098,bringen::V,aggiuppaa,вайыны
1099,bringen::V,nassataraa,вайыны
1100,bekommen::V,tiguaa,басьтыны
1101,erhalten::V,tiguaa,басьтыны
1102,nehmen::V,pivoq,кутыны
1103,nehmen::V,pivoq,басьтыны
1104,nehmen::V,tiguaa,кутыны
1105,nehmen::V,tiguaa,басьтыны
1106,bewahren::V,sukkunik simerserpaa,возьыны
1107,verderben::V,asiutippaa,сӧрыны
1108,verderben::V,piuneerunnerit,сӧрыны
1109,zerbrechen::V,ukuvoq,сӧрыны
1110,zerreißen::V,tisavaa,кесяны
1111,zerreißen::V,alittorpaa,кесяны
1112,zerstören::V,aserorpaa,куашкатыны
1113,verbrennen::V,seerpoq,сутыны
1114,geben::V,pivoq,сётыны
1115,versprechen::V,neriorsorpaa,кыл сётыны
1116,wünschen::V,kissaat,сӥзьыны
1117,loben::V,nersorpaa,ушъяны
1118,loben::V,nersornaat,ушъяны
1119,küssen::V,kunippaa,чупаны
1120,küssen::V,kunissorpaa,чупаны
1121,zudecken::V,majorpaa,шобыртыны
1122,wecken::V,itersarpaa,сайкатыны
1123,zeigen::V,tikkuuppaa,возьматыны
1124,führen::V,tasissiuppaa,нуыны
1125,führen::V,ilitsersorpaa,нуыны
1126,führen::V,tasissersuuppaa,нуыны
1127,lehren::V,ilinniartippaa,дышетыны
1128,unterrichten::V,ajoqerpaa,дышетыны
1129,unterrichten::V,ajoqersorpaa,дышетыны
1130,unterrichten::V,ilinniartitsivoq,дышетыны
1131,aufziehen::V,inororsarpaa,будэтыны
1132,leiten::V,iluatsippaa,кивалтыны
1133,antreiben::V,ikusimmippaa,дыртытыны
1134,einladen::V,qaaqquaa,ӧтьыны
1135,einladen::V,qaasarpaa,ӧтьыны
1136,vereinigen::V,taperserpaa,огазеяны
1137,besuchen::V,tikeraarpaa,адӟыськыны
1138,treffen::V,aporappaa,пумитаны
1139,sich versammeln::V,majorpoq,люкаськыны
1140,spielen::V,pinnguarpoq,шудыны
1141,singen::V,erinarsorpoq,кырӟаны
1142,tanzen::V,qitippoq,эктыны
1143,sich trennen::V,immikkoortippaa,люкиськыны
1144,retten::V,annaappaa,утьыны
1145,schützen::V,eriagaa,утялтыны
1146,schützen::V,pineqartaalivaa,утялтыны
1147,schießen::V,aallaavaa,ыбылӥськны
1148,schießen::V,piseriuppaa,ыбылӥськны
1149,ärgern::V,ninngassarpaa,вожпоттыны
1150,ärgern::V,ninngassaarpaa,вожпоттыны
1151,schlagen::V,unatarpaa,жуккыны
1152,treten::V,tukerpoq,лёганы
1153,stechen::V,iguppaa,бышкалтыны
1154,stechen::V,qasilippoq,бышкалтыны
1155,stoßen::V,ikuserpaa,донгыны
1156,stoßen::V,ikusimmippaa,донгыны
1157,stehlen::V,tillippaa,вораны
1158,stehlen::V,tillippaa,лушканы
1159,stören::V,akornuserpaa,люкетыны
1160,verbergen::V,anngigaa,ватыны
1161,betrügen::V,peqquserluttuliorfigaa,пӧяны
1162,töten::V,maappaa,виыны
1163,töten::V,toquppaa,виыны
1164,wohnen::V,najugaqarpoq,улыны
1165,arbeiten::V,sulivoq,ужаны
1166,sammeln::V,katersorpai,бичаны
1167,jagen::V,piniarpoq,пӧйшураны
1168,fischen::V,aalisarpoq,чорыганы
1169,anbinden::V,qilerut,думыны
1170,anbinden::V,qilersorpaa,думыны
1171,anbinden::V,ungerlatserpaa,думыны
1172,füttern::V,nerlerpaa,сюдыны
1173,gießen::V,imerterpaa,киськаны
1174,kochen::V,igavoq,пӧзьтыны
1175,braten::V,siappaa,пыжыны
1176,umrühren::V,qeerlerpaa,сураны
1177,färben::V,misuppaa,буяны
1178,reinigen::V,sanniarpaa,сузяны
1179,waschen::V,asappaa,мисьтаськыны
1180,abwischen::V,saligarpaa,ӵушылыны
1181,abwischen::V,saligartorpaa,ӵушылыны
1182,fegen::V,sanngiarpaa,ӵужыны
1183,baden::V,uffarpoq,пыласькыны
1184,sich waschen::V,uffarpoq,пыласькыны
1185,ausziehen::V,annoraajarpaa,кыльыны
1186,anziehen::V,ativaa,дӥсяны
1187,anziehen::V,atitippaa,дӥсяны
1188,sich anziehen::V,atisalersorpoq,дӥсьяськыны
1189,sagen::V,oqarpoq,шуыны
1190,sagen::V,oqarpoq,вераны
1191,sprechen::V,oqaluttarpoq,вераськыны
1192,reden::V,oqaluppoq,вераськыны
1193,fragen::V,aperaa,юаны
1194,bitten::V,aperaa,курыны
1195,bitten::V,qinnuigaa,курыны
1196,erzählen::V,oqaluttuaraa,вераны
1197,erzählen::V,oqaluttuaraa,мадьыны
1198,mitteilen::V,oqalualaarpoq,ивортыны
1199,rufen::V,qaaqquaa,ӧтьыны
1200,prahlen::V,oqqartuvoq,ушъяськыны
1201,prahlen::V,oqallortuvoq,ушъяськыны
1202,übersetzen::V,ikaarpoq,берыктыны
1203,übersetzen::V,nutserpaa,берыктыны
1204,denken::V,isumaqarpoq,малпаны
1205,glauben::V,upperaa,оскыны
1206,glauben::V,isumaqarpoq,оскыны
1207,erkennen::V,ilisaraa,тодыны
1208,verstehen::V,paasivaa,валаны
1209,lernen::V,ilinniarpoq,дышетскыны
1210,wissen::V,nalunngilaa,тодыны
1211,sich erinnern an::V,eqqaavaa,тодэ вайыны
1212,vergessen::V,puiorpaa,вунэтыны
1213,messen::V,ussersarpaa,мертаны
1214,zählen::V,kisitsivoq,лыдъяны
1215,rechnen::V,kisitsivoq,лыдъяны
1216,lesen::V,atuarpoq,лыдӟыны
1217,malen::V,qalipappaa,суреданы
1218,schreiben::V,allappoq,гожъяны
1219,kaufen::V,pisiaraa,басьтыны
1220,verkaufen::V,akigaa,вузаны
1221,bezahlen::V,akilerpaa,тырыны
1222,beherrschen::V,inappaa,кузёяськыны
1223,ertragen::V,ernertaaraa,чиданы
1224,Nase::N,,ныр
1225,Schnurrbart::N,,мыйык
1226,Fuß::N,,пыд
1227,Schlaf::N,,вӧт
1228,Strömung::N,,бызён
1229,Moor::N,,нюр
1230,Wald::N,,сик
1231,Wald::N,,нюлэс
1232,Anhöhe::N,,выр
1233,Anhöhe::N,,вырйыл
1234,Gipfel::N,,йыл
1235,Quelle::N,,ошмес
1236,Festland::N,,мувыр
1237,Kiefer[Baum]::N,,пужым
1238,Pferd::N,,вал
1239,Elch::N,,койык
1240,Schwarm::N,,уллё
1241,Ente::N,,ӵӧж
1242,Barsch::N,,юш
1243,Hecht::N,,чипей
1244,Wurm::N,,нумыр
1245,Heu::N,,турын
1246,Kummer::N,,кайгу
1247,Kummer::N,,куректон
1248,Gespräch::N,,вераськон
1249,Spiel::N,,шудон
1250,Gesellschaft::N,,калык
1251,Angelegenheit::N,,уж
1252,Anzahl::N,,лыд
1253,Strich::N,,гож
1254,Gegenstand::N,,арбери
1255,Höhe::N,,ӝуждала
1256,Lagerfeuer::N,,тылскем
1257,Gang::N,,ветлон
1258,Heim::N,,корка
1259,Beutel::N,,пуйы
1260,Eimer::N,,ведра
1261,Sack::N,,пуйы
1262,Brei::N,,ӝук
1263,Leder::N,,сурон
1264,Gott::N,,ӥнмар
1265,Reichtum::N,,узырлык
1266,Staat::N,,кун
1267,Gewalt::N,,эриктэман
1268,Bogen[Waffe]::N,,пукыӵ
1269,Lüge::N,,пӧян
1270,Lüge::N,,алдан
1271,Lüge::N,,ӧрекчан
1272,Schaden::N,,изъян
1273,April::N,,оштолэзь
1274,frisch::A,,выль
1275,lecker::A,,ческыт
1276,sauer::A,,чырс
1277,bunt::A,,куӵо
1278,teuer::A,,дуно
1279,geschickt::A,,усто
1280,geschickt::A,,быгатӥсь
1281,nackt::A,,гольык
1282,ehemalig::A,,азьвылэз
1283,bekannt::A,,тодмо
1284,anderer::A,,мукет
1285,zuerst::ADV,,азьло
1286,niemals::ADV,,уз ноку
1287,von hier::ADV,,татысь
1288,dort::ADV,,отӥ
1289,dort::ADV,,отын
1290,oben::ADV,,вылын
1291,oben::ADV,,вылӥын
1292,hinauf::ADV,,вылэ
1293,hinauf::ADV,,вылӥе
1294,hinauf::ADV,,выллань
1295,nicht::ADV,,уз
1296,ein wenig::ADV,,ичи
1297,ein wenig::ADV,,ӧжыт
1298,ein wenig::ADV,,огшап
1299,so::ADV,,озьы
1300,so::ADV,,тазьы
1301,nur::ADV,,гинэ
1302,vor::PRP,,азьын
1303,hinter::PRP,,берын
1304,hinter::PRP,,бӧрсьы
1305,unter::PRP,,улын
1306,durch::PRP,,пыр
1307,durch::PRP,,пыртӥ
1308,neben::PRP,,бордын
1309,zwischen::PRP,,вискын
1310,wegen::PRP,,сэрен
1311,alles::PRN,,ваньмыз
1312,aufgehen[Sonne]::V,,ӝужаны
1313,strömen::V,,киськыны
1314,strömen::V,,исьтӥськыны
1315,fließen::V,,бызьыны
1316,faulen::V,,сисьмыны
1317,verfaulen::V,,сисьмыны
1318,verschwinden::V,,бырыны
1319,lärmen::V,,уретыны
1320,lärmen::V,,ӵашетыны
1321,klirren::V,,жильккетыны
1322,rauschen::V,,ӵашетыны
1323,klingen::V,,кылӥськыны
1324,müde werden::V,,жадьыны
1325,krank werden::V,,висьыны
1326,krank sein::V,,висьыны
1327,umkommen::V,,бырыны
1328,sich rühren::V,,вырӟыны
1329,sich rühren::V,,вырӟылыны
1330,sich erheben::V,,султыны
1331,hinfallen::V,,усьыны
1332,kriechen::V,,нюж ветлыны
1333,gehen::V,,мыныны
1334,abfahren::V,,кошкыны
1335,erwarten::V,,витьыны
1336,erwarten::V,,возьманы
1337,lachen::V,,серекъяны
1338,anschauen::V,,учкыны
1339,probieren::V,,веръяны
1340,zu sehen sein::V,,адӟиськыны
1341,vernehmen::V,,кылыны
1342,können::V,,быгатыны
1343,gelingen::V,,быгатыны
1344,gelingen::V,,луыны
1345,geraten::V,,лэсяны
1346,ändern::V,,воштыны
1347,drehen::V,,бергатыны
1348,schieben::V,,донганы
1349,rütteln::V,,зуркатыны
1350,schütten::V,,лэзьыны
1351,packen::V,,кутыны
1352,packen::V,,кырмыны
1353,hinzufügen::V,,ватсаны
1354,wählen::V,,бырйыны
1355,auswählen::V,,бырйыны
1356,behindern::V,,могӟытыны
1357,beschädigen::V,,урод лэсьтыны
1358,reichen::V,,сётыны
1359,schenken::V,,кузьманы
1360,wiegen::V,,веттаны
1361,wiegen::V,,лэйкатыны
1362,lassen::V,,-ытыны
1363,verlassen::V,,куштыны
1364,bewachen::V,,возьманы
1365,verteidigen::V,,возьманы
1366,sich schlagen::V,,жугиськыны
1367,siegen::V,,вормыны
1368,belästigen::V,,акыльтыны
1369,belästigen::V,,вукылмыны
1370,täuschen::V,,алданы
1371,pflücken::V,,ишкыны
1372,fassen::V,,кутыны
1373,hüten::V,,возьманы
1374,treiben::V,,улляны
1375,melken::V,,кыскыны
1376,hacken::V,,кораны
1377,reifen::V,,вуыны
1378,reifen::V,,кисьманы
1379,zubereiten::V,,лесьтыны
1380,backen::V,,пыжыны
1381,stricken::V,,керттыны
1382,nähen::V,,вурыны
1383,spülen::V,,гылъяны
1384,kehren::V,,ӵужыны
1385,kämmen::V,,сынаны
1386,schmücken::V,,чеберъяны
1387,sich unterhalten::V,,вераськыны
1388,nennen::V,,шуыны
1389,bemerken::V,,адӟыны
1390,begreifen::V,,валаны
1391,zeichnen::V,,суреданы
1392,besitzen::V,,луыны
1393,zahlen::V,,тырыны
