,Concept_ID,tr,kk
798,schmutzig::A,kirli,сатал-сатал
799,roh::A,çiğ,шикі
800,reif::A,olgun,піскен
801,lecker::A,lezzetli,дәмді
802,süß::A,tatlı,тәтті
803,süß::A,şekerli,тәтті
804,bitter::A,acı,ащы
805,sauer::A,ekşi,қышқыл
806,hell::A,aydınlık,жарық
807,hell::A,aydınlık,жарқын
808,dunkel::A,karanlık,қараңғы
809,schwarz::A,kara,қара
810,schwarz::A,siyah,қара
811,weiß::A,ak,ақ
812,weiß::A,beyaz,ақ
813,rot::A,kırmızı,қызыл
814,gelb::A,sarı,сары
815,blau::A,mavi,көк
816,grün::A,yeşil,жасыл
817,grau::A,boz,бозамық
818,bunt::A,renkli,алабажак
819,billig::A,ucuz,арзан
820,teuer::A,pahalı,бағалы
821,wertvoll::A,değerli,құнды
822,wertvoll::A,değerli,қымбат
823,blind::A,kör,көзсіз
824,blind::A,kör,көр
825,blind::A,kör,көр_соқыр
826,taub::A,sağır,керең
827,taub::A,sağır,саңырау
828,kräftig::A,dinç,қуатты
829,kräftig::A,dinç,қарымды
830,kräftig::A,kuvvetli,қуатты
831,kräftig::A,kuvvetli,қарымды
832,stark::A,güçlü,білекті
833,stark::A,kuvvetli,білекті
834,schwach::A,zayıf,әлсіз
835,schwach::A,zayıf,күшсіз
836,schwach::A,zayıf,қайратсыз
837,schwach::A,güçsüz,әлсіз
838,schwach::A,güçsüz,күшсіз
839,schwach::A,güçsüz,қайратсыз
840,fett::A,şişman,семіз
841,schlank::A,narin,ашаң
842,hübsch::A,güzel,ажарлы
843,hübsch::A,güzel,шырайлы
844,hübsch::A,sevimli,ажарлы
845,hübsch::A,sevimli,шырайлы
846,böse::A,kötü,өш
847,böse::A,kötü,сұм
848,böse::A,kötü,жауыз
849,dumm::A,aptal,көкми
850,dumm::A,aptal,ақымақ
851,dumm::A,aptal,миы жоқ
852,faul::A,tembel,жалқау
853,faul::A,tembel,еріншек
854,fleißig::A,çalışkan,ұқыпты
855,geizig::A,cimri,сараң
856,klug::A,zekî,жетік
857,klug::A,zekî,ақылды
858,klug::A,akıllı,жетік
859,klug::A,akıllı,ақылды
860,geschickt::A,becerikli,шебер
861,lieb::A,sevimli,абзал
862,lieb::A,sevimli,айналайын
863,lustig::A,neşeli,көңілді
864,sanft::A,nazik,жуас
865,hungrig::A,aç,аш
866,krank::A,hasta,кеселді
867,krank::A,rahatsız,кеселді
868,nackt::A,çıplak,жалаңаш
869,traurig::A,kederli,қапа
870,traurig::A,üzüntülü,қапа
871,lebendig::A,canlı,тірі
872,lebendig::A,canlı,жанды
873,gut::A,iyi,жақсы
874,schlecht::A,kötü,жаман
875,richtig::A,doğru,дұрыс
876,schlimm::A,kötü,жаман
877,wahr::A,doğru,нағыз
878,wahr::A,gerçek,нағыз
879,alt::A,eski,ескі
880,neu::A,yeni,жаңа
881,ehemalig::A,önceki,өткен
882,ehemalig::A,önceki,бұрынғы
883,alt[Lebewesen]::A,yaşlı,кексе
884,jung::A,genç,науша
885,arm::A,fakir,кедей
886,arm::A,fakir,дәулетсіз
887,reich::A,zengin,малды
888,bekannt::A,bilinen,таныс
889,bekannt::A,bilinen,көзтаныс
890,berühmt::A,ünlü,атақты
891,berühmt::A,meşhur,атақты
892,fremd::A,yabancı,бөтен
893,verschieden::A,ayrı,түрлі
894,verschieden::A,farklı,түрлі
895,nah::A,yakın,жуық
896,nah::A,yakın,етене
897,nah::A,bitişik,жуық
898,nah::A,bitişik,етене
899,fern::A,uzak,алыс
900,fern::A,uzak,алыстағы
901,linker::A,sol,сол
902,linker::A,sol,солшыл
903,rechter::A,sağ,оң
904,anderer::A,diğer,өзге
905,anderer::A,diğer,былайғы
906,erster::A,ilk,алғашқы
907,erster::A,birinci,алғашқы
908,zweiter::A,ikinci,екінші
909,dritter::A,üçüncü,үшінші
910,letzter::A,son,артқы
911,letzter::A,son,кейінгі
912,letzter::A,sonuncu,артқы
913,letzter::A,sonuncu,кейінгі
914,allein::ADV,yalnız,серіксіз
915,allein::ADV,tek başına,серіксіз
916,auf einmal::ADV,birden,бірден
917,zusammen::ADV,beraber,бірлесіп
918,zusammen::ADV,birlikte,бірлесіп
919,lange::ADV,çok,ұзақ
920,lange::ADV,uzun,ұзақ
921,plötzlich::ADV,ansızın,кенет
922,plötzlich::ADV,birdenbire,кенет
923,sofort::ADV,hemen,әне-міне дегенше
924,sofort::ADV,derhal,әне-міне дегенше
925,später::ADV,daha sonra,артынан
926,jetzt::ADV,şimdi,енді
927,jetzt::ADV,şimdi,қазір
928,heute::ADV,bugün,бүгін
929,morgen::ADV,yarın,ертең
930,bald::ADV,yakında,тез
931,dann::ADV,sonra,онан соң
932,dann::ADV,sonra,сонан соң
933,gestern::ADV,dün,кеше
934,einst::ADV,eskiden,бірде
935,einst::ADV,eskiden,бір кезде
936,damals::ADV,o zamanlar,анада
937,danach::ADV,sonradan,онан соң
938,danach::ADV,sonradan,сонан соң
939,danach::ADV,ondan sonra,онан соң
940,danach::ADV,ondan sonra,сонан соң
941,vorher::ADV,önce,бұрын
942,vorher::ADV,önceden,бұрын
943,zuerst::ADV,ilk önce,әуелі
944,zuerst::ADV,ilk önce,алдымен
945,einmal::ADV,bir defa,бір жолы
946,manchmal::ADV,bazan,кейде
947,oft::ADV,sık sık,ылғи
948,oft::ADV,çok defa,ылғи
949,immer::ADV,daima,өнебойы
950,immer::ADV,her zaman,өнебойы
951,niemals::ADV,asla değil,ешуақытта
952,niemals::ADV,hiçbir zaman,ешуақытта
953,hier::ADV,burada,бұнда
954,hier::ADV,burada,осында
955,hierhin::ADV,buraya,бермен
956,von hier::ADV,buradan,бер жақтан
957,dort::ADV,orada,анда
958,dort::ADV,şurada,анда
959,dorthin::ADV,oraya,әрі
960,dorthin::ADV,şuraya,әрі
961,geradeaus::ADV,doğru,тура
962,vorwärts::ADV,ileri,ілгері
963,rückwärts::ADV,geri,артқа
964,zurück::ADV,geriye,кейін қарай
965,unten::ADV,aşağıda,төменде
966,hinab::ADV,aşağıya,астына
967,hinab::ADV,aşağıya,төмен
968,oben::ADV,yukarıda,жоғарыда
969,hinauf::ADV,yukarı,өрге
970,hinauf::ADV,yukarıya,өрге
971,überall::ADV,her yerde,әрқайда
972,nicht::ADV,-mi-,емес
973,nicht::ADV,değil,емес
974,ein wenig::ADV,biraz,азырақ
975,ein wenig::ADV,biraz,аздаған
976,ein wenig::ADV,biraz,азғантай
977,kaum::ADV,dar,зорға
978,kaum::ADV,hemen hemen değil,зорға
979,sehr::ADV,pek,орасан
980,sehr::ADV,gayet,орасан
981,so::ADV,öyle,бұлай
982,so::ADV,öyle,былайша
983,so::ADV,böyle,бұлай
984,so::ADV,böyle,былайша
985,noch::ADV,hâlâ,әлі
986,noch::ADV,henüz,әлі
987,nur::ADV,ancak,ғана
988,nur::ADV,yalnız,ғана
989,schon::ADV,çoktan,түге
990,wieder::ADV,tekrar,жаңа
991,wieder::ADV,tekrar,қайта
992,wieder::ADV,tekrar,жаңадан
993,wieder::ADV,yeniden,жаңа
994,wieder::ADV,yeniden,қайта
995,wieder::ADV,yeniden,жаңадан
996,vergebens::ADV,boşuna,бекер
997,vor::PRP,önünde,алды
998,hinter::PRP,arkasında,артынан
999,unter::PRP,altında,түп
1000,unter::PRP,altında,маңында
1001,durch::PRP,sayesinde,арқылы
1002,durch::PRP,ortasından,арқылы
1003,neben::PRP,yanında,іргеде
1004,neben::PRP,yanında,жанында
1005,zwischen::PRP,arasında,арада
1006,wegen::PRP,dolayı,үшін
1007,dies::PRN,bu,бұ
1008,dies::PRN,bu,осы
1009,das::PRN,o,сол
1010,das::PRN,şu,сол
1011,alles::PRN,hepsi,дүйім
1012,alles::PRN,hepsi,күллі
1013,alles::PRN,her şey,дүйім
1014,alles::PRN,her şey,күллі
1015,ich::PRN,ben,мен
1016,du::PRN,sen,сен
1017,er::PRN,o,ол
1018,wir::PRN,biz,біз
1019,ihr::PRN,siz,сіз
1020,sie::PRN,onlar,олар
1021,was::FPRN,ne,не
1022,wer::FPRN,kim,кім
1023,wo::FADV,nerede,кәні
1024,wo::FADV,nerede,қайда
1025,wohin::FADV,nereye,қайда
1026,wie::FADV,nasıl,калай
1027,warum::FADV,neden,неғып
1028,wieviel::FNUM,kaç,неше
1029,wieviel::FNUM,kaç,қанша
1030,wieviel::FNUM,ne kadar,неше
1031,wieviel::FNUM,ne kadar,қанша
1032,eins::NUM,bir,бір
1033,zwei::NUM,iki,екі
1034,drei::NUM,üç,үш
1035,vier::NUM,dört,төрт
1036,fünf::NUM,beş,бес
1037,sechs::NUM,altı,алты
1038,sieben::NUM,yedi,жеті
1039,acht::NUM,sekiz,сегіз
1040,neun::NUM,dokuz,тоғыз
1041,zehn::NUM,on,он
1042,elf::NUM,on bir,он бір
1043,zwölf::NUM,on iki,он екі
1044,zwanzig::NUM,yirmi,жиырма
1045,dreißig::NUM,otuz,отыз
1046,vierzig::NUM,kırk,қырық
1047,fünfzig::NUM,elli,елу
1048,sechzig::NUM,altmış,алпыс
1049,siebzig::NUM,yetmiş,жетпіс
1050,achtzig::NUM,seksen,сексен
1051,neunzig::NUM,doksan,тоқсан
1052,hundert::NUM,yüz,жүз
1053,tausend::NUM,bin,мың
1054,und::CNJ,ve,та
1055,und::CNJ,ile,та
1056,oder::CNJ,ya,әлде
1057,oder::CNJ,ya,немесе
1058,oder::CNJ,yahut,әлде
1059,oder::CNJ,yahut,немесе
1060,stehen::V,durmak,тұру
1061,sitzen::V,oturmak,отыру
1062,liegen::V,yatmak,жату
1063,hängen::V,asılı olmak,ілу
1064,werden::V,olmak,болу
1065,werden::V,olmak,түрегелу
1066,werden::V,olunmak,болу
1067,werden::V,olunmak,түрегелу
1068,passieren::V,olmak,болу
1069,beginnen::V,başlamak,басталу
1070,enden::V,bitmek,ада болу
1071,enden::V,sona ermek,ада болу
1072,wechseln::V,değişmek,құбылу
1073,wechseln::V,değişmek,өзгеру
1074,aufgehen[Sonne]::V,doğmak,шығу
1075,untergehen[Sonne]::V,batmak,батыру
1076,scheinen[Sonne]::V,parlamak,жылтырау
1077,donnern::V,gök gürlemek,күркіреу
1078,wehen::V,esmek,огып тур
1079,strömen::V,akmak,сорғалау
1080,fließen::V,akmak,ағу
1081,sich drehen::V,dönmek,айналу
1082,schwanken::V,sallanmak,толықсу
1083,schwingen::V,titremek,тербелу
1084,fallen::V,düşmek,құлау
1085,fallen::V,düşmek,жығылу
1086,fallen::V,düşmek,төмендеу
1087,brennen::V,yanmak,жану
1088,rauchen::V,tütmek,түтету
1089,regnen::V,yağmak,жауу
1090,gefrieren::V,donmak,мұздай қату
1091,gefrieren::V,donmak,мұз боп қату
1092,tauen::V,erimek,жібу
1093,schmelzen::V,erimek,еру
1094,trocknen::V,kurumak,курау
1095,sieden::V,kaynamak,қайнау
1096,faulen::V,çürümek,иістену
1097,verfaulen::V,çürümek,шіру
1098,reißen::V,yırtılmak,жыртылу
1099,versinken::V,batmak,малтығу
1100,vergehen::V,geçmek,өту
1101,erscheinen::V,görünmek,көріну
1102,erscheinen::V,görünmek,көрініп қалу
1103,verschwinden::V,kaybolmak,ғайып_болу
1104,sinken::V,inmek,ылдилау
1105,sinken::V,inmek,төмендеу
1106,abnehmen::V,azalmak,кемітілу
1107,zunehmen::V,artmak,көбею
1108,zunehmen::V,çoğalmak,көбею
1109,steigen::V,artmak,қобу
1110,steigen::V,artmak,көтерілу
1111,steigen::V,artmak,жоғарылау
1112,steigen::V,yükselmek,қобу
1113,steigen::V,yükselmek,көтерілу
1114,steigen::V,yükselmek,жоғарылау
1115,wachsen::V,büyümek,өсу
1116,wachsen::V,gelişmek,өсу
1117,glänzen::V,parlamak,жалтырау
1118,funkeln::V,parıldamak,жарқырау
1119,funkeln::V,parıldamak,нұрлану
1120,funkeln::V,parıldamak,жылтылдау
1121,lärmen::V,gürültü yapmak,шулау
1122,lärmen::V,gürültü yapmak,шуылдау
1123,läuten::V,çalmak,қоңыраулату
1124,klingeln::V,zil çalmak,дыңғырлау
1125,klirren::V,şakırdamak,дыңылдату
1126,klirren::V,zangırdamak,дыңылдату
1127,brausen::V,köpürmek,тасу
1128,brausen::V,kükremek,тасу
1129,rauschen::V,fışırdamak,сусылдау
1130,rauschen::V,fışırdamak,сыбдырлау
1131,klingen::V,tınlamak,дыбыс шығару
1132,bellen::V,havlamak,үру
1133,heulen::V,ulumak,ұлу
1134,blasen::V,üflemek,үру
1135,pfeifen::V,düdük çalmak,ысқыру
1136,schreien::V,bağırmak,шыңғыру
1137,schreien::V,bağırmak,айғайлау
1138,schreien::V,bağırmak,байбайлау
1139,schreien::V,bağırmak,бажалақтау
1140,schreien::V,haykırmak,шыңғыру
1141,schreien::V,haykırmak,айғайлау
1142,schreien::V,haykırmak,байбайлау
1143,schreien::V,haykırmak,бажалақтау
1144,stöhnen::V,inlemek,ыңырсу
1145,stöhnen::V,inlemek,ыңкылдау
1146,zittern::V,titremek,қалш
1147,zittern::V,titremek,қалшылдату
1148,leben::V,yaşamak,жасау
1149,leben::V,yaşamak,күнелту
1150,leben::V,yaşamak,күн көру
1151,leben::V,yaşamak,тіршілік ету
1152,leben::V,hayatta olmak,жасау
1153,leben::V,hayatta olmak,күнелту
1154,leben::V,hayatta olmak,күн көру
1155,leben::V,hayatta olmak,тіршілік ету
1156,geboren werden::V,doğmak,туу
1157,atmen::V,solunmak,дем алу
1158,atmen::V,solunmak,ауа жұту
1159,atmen::V,nefes almak,дем алу
1160,atmen::V,nefes almak,ауа жұту
1161,trinken::V,içmek,ішу
1162,trinken::V,içmek,ұрттау
1163,essen::V,yemek,жеу
1164,essen::V,yemek,тамақтану
1165,schlucken::V,yutmak,жұту
1166,müde werden::V,yorulmak,болдыру
1167,einschlafen::V,uykuya dalmak,үйыктап калу
1168,schlafen::V,uyumak,ұйықтау
1169,aufwachen::V,uyanmak,ояну
1170,aufstehen::V,kalkmak,ояну
1171,aufstehen::V,yataktan kalkmak,ояну
1172,sich erholen::V,dinlenmek,тынығу
1173,krank werden::V,hastalanmak,кеселдену
1174,krank werden::V,hastalanmak,сырқаттану
1175,krank werden::V,hastalanmak,ауырып қалу
1176,krank werden::V,hastalanmak,ауыра бастау
1177,krank werden::V,hastalanmak,кеселге ұшырау
1178,krank werden::V,hastalanmak,сырқаттанып қалу
1179,krank sein::V,hasta olmak,ауыру
1180,krank sein::V,hasta olmak,сырқаттану
1181,schmerzen::V,ağrımak,ауырады
1182,husten::V,öksürmek,жөтелу
1183,genesen::V,şifa bulmak,айығу
1184,sterben::V,ölmek,өлу
1185,sterben::V,ölmek,қайтыс
1186,sterben::V,ölmek,жантапсыру
1187,sterben::V,vefat etmek,өлу
1188,sterben::V,vefat etmek,қайтыс
1189,sterben::V,vefat etmek,жантапсыру
1190,umkommen::V,ölmek,өлу
1191,umkommen::V,ölmek,қаза табу
1192,sich bewegen::V,hareket etmek,жылжу
1193,sich rühren::V,kımıldanmak,қыбырлау
1194,sich erheben::V,kalkmak,тұру
1195,sich erheben::V,ayağa kalkmak,тұру
1196,sich setzen::V,oturmak,отыру
1197,hinfallen::V,yere düşmek,жығылу
1198,laufen::V,yürümek,жояу жүру
1199,schreiten::V,yürümek,кадамдау
1200,schreiten::V,adım atmak,кадамдау
1201,spazierengehen::V,gezmek,қыдыру
1202,spazierengehen::V,dolaşmak,қыдыру
1203,eilen::V,seğirtmek,асығу
1204,eilen::V,seğirtmek,жеделдену
1205,eilen::V,seğirtmek,жедепдеу
1206,sich beeilen::V,acele etmek,асығу
1207,sich beeilen::V,acele etmek,жеделдену
1208,sausen::V,hızla gitmek,заулау
1209,rennen::V,koşmak,жүгіру
1210,springen::V,atlamak,секіру
1211,springen::V,sıçramak,секіру
1212,klettern::V,tırmanmak,өрмелеп шығу
1213,schaukeln::V,sallanmak,тербелу
1214,kriechen::V,sürünmek,еңбектеу
1215,schwimmen::V,yüzmek,жүзу
1216,schwimmen::V,yüzmek,малту
1217,schwimmen::V,yüzmek,қалықтау
1218,tauchen::V,dalmak,сүңгу
1219,rudern::V,kürek çekmek,есу
1220,fahren::V,gitmek,бару
1221,fliegen::V,uçmak,ұшу
1222,gehen::V,gitmek,бару
1223,weggehen::V,gitmek,кету
1224,abfahren::V,kalkmak,жөнелу
1225,anhalten::V,durmak,тоқтау
1226,hineingehen::V,içeri girmek,кіру
1227,eintreten::V,girmek,ену
1228,kommen::V,gelmek,жету
1229,ankommen::V,varmak,келу
1230,zurückkommen::V,dönmek,қайту
1231,bleiben::V,kalmak,қалу
1232,warten::V,beklemek,тосу
1233,erwarten::V,beklemek,күту
1234,suchen::V,aramak,іздеу
1235,finden::V,bulmak,табу
1236,versuchen::V,denemek,талпыну
1237,vorbereiten::V,hazırlamak,әзірлеу
1238,lieben::V,sevmek,сүю
1239,mögen::V,beğenmek,жарату
1240,mögen::V,beğenmek,жақсы_көру
1241,lachen::V,gülmek,күлу
1242,lachen::V,gülmek,күлісу
1243,rühren::V,dokunmak,көңілін бұзу
1244,rühren::V,duygulandırmak,көңілін бұзу
1245,weinen::V,ağlamak,жылау
1246,schimpfen::V,küfretmek,ақырып-бақыру
1247,sich ärgern::V,kızmak,ашулану
1248,sich fürchten::V,korkmak,сескену
1249,fürchten::V,korkmak,қауіптену
1250,fürchten::V,korkmak,сақсыну
1251,fliehen::V,kaçmak,қашу
1252,fliehen::V,kaçmak,қашып кету
1253,flüchten::V,kaçmak,қашу
1254,flüchten::V,kaçmak,қашып кету
1255,sehen::V,görmek,көру
1256,anschauen::V,seyretmek,назар салу
1257,ansehen::V,bakmak,тамашалау
1258,hören::V,duymak,есту
1259,hören::V,işitmek,есту
1260,zuhören::V,dinlemek,тыңдау
1261,zuhören::V,dinlemek,құлақ қою
1262,probieren::V,denemek,тату
1263,probieren::V,denemek,дәм тату
1264,probieren::V,tadına bakmak,тату
1265,probieren::V,tadına bakmak,дәм тату
1266,riechen::V,kokusunu almak,иіскеу
1267,fühlen::V,duymak,сезу
1268,fühlen::V,duymak,сезіну
1269,fühlen::V,hissetmek,сезу
1270,fühlen::V,hissetmek,сезіну
1271,scheinen::V,görünmek,болып көріну
1272,zu sehen sein::V,görünmek,көріну
1273,vernehmen::V,haber almak,есту
1274,vernehmen::V,haber almak,есітіп қалу
1275,frieren::V,üşümek,тоңу
1276,frieren::V,üşümek,жаурау
1277,tun::V,etmek,ету
1278,tun::V,etmek,істеу
1279,tun::V,yapmak,ету
1280,tun::V,yapmak,істеу
1281,können::V,bilmek,білу
1282,wollen::V,istemek,қалау
1283,anfangen::V,başlamak,бастау
1284,beenden::V,bitirmek,бітіру
1285,beenden::V,bitirmek,адақтау
1286,beenden::V,bitirmek,тамамдау
1287,beenden::V,bitirmek,аяқтап шығу
1288,aufhören::V,bitmek,доғару
1289,gelingen::V,başarmak,жолы түсу
1290,geraten::V,düşmek,калу
1291,öffnen::V,açmak,ашу
1292,öffnen::V,açmak,ашып қою
1293,schließen::V,kapamak,жабу
1294,stellen::V,koymak,қою
1295,stellen::V,koymak,қойдыру
1296,setzen::V,koymak,отырғызу
1297,setzen::V,oturtmak,отырғызу
1298,legen::V,koymak,салу
1299,legen::V,koymak,калау
1300,legen::V,yatırmak,салу
1301,legen::V,yatırmak,калау
1302,berühren::V,dokunmak,тию
1303,verbinden::V,bağlamak,байлап алу
1304,verbinden::V,bağlamak,сабақтастыру
1305,verbinden::V,birleştirmek,байлап алу
1306,verbinden::V,birleştirmek,сабақтастыру
1307,bedecken::V,örtmek,бүркеу
1308,bedecken::V,kaplamak,бүркеу
1309,aufhängen::V,asmak,ілу
1310,aufhängen::V,asmak,асып қою
1311,anzünden::V,yakmak,тұтату
1312,anzünden::V,ateşlemek,тұтату
1313,aufheben::V,kaldırmak,көтеру
1314,zurücklassen::V,geride bırakmak,қалдыру
1315,verlieren::V,yitirmek,жоғалту
1316,verlieren::V,kaybetmek,жоғалту
1317,fallen lassen::V,düşürmek,құлатып алу
1318,fallen lassen::V,düşürmek,қолдан түсіріп алу
1319,machen::V,yapmak,ету
1320,machen::V,yapmak,жасау
1321,machen::V,yapmak,жасап шығару
1322,herstellen::V,yapmak,жасап шығару
1323,herstellen::V,imal etmek,жасап шығару
1324,bauen::V,kurmak,тұрғызу
1325,bauen::V,inşa etmek,тұрғызу
1326,reparieren::V,onarmak,оңдау
1327,reparieren::V,tamir etmek,оңдау
1328,verbessern::V,düzeltmek,дұрыстау
1329,ändern::V,değiştirmek,өзгерту
1330,graben::V,kazmak,үңгу
1331,beugen::V,eğmek,буғу
1332,biegen::V,bükmek,ию
1333,biegen::V,bükmek,майыстыру
1334,drehen::V,çevirmek,айналдыру
1335,drehen::V,döndürmek,айналдыру
1336,wenden::V,çevirmek,екінші жағын айналдыру
1337,umdrehen::V,çevirmek,бұру
1338,heben::V,kaldırmak,көтеру
1339,hochheben::V,yukarı kaldırmak,жоғарылату
1340,hochheben::V,yukarı kaldırmak,көтеру
1341,ergreifen::V,tutmak,бас_салу
1342,ergreifen::V,tutmak,шап_беріп_ұстап_алу
1343,ergreifen::V,tutmak,шап_беру
1344,ergreifen::V,tutmak,шап_ете_түсу
1345,ergreifen::V,yakalamak,бас_салу
1346,ergreifen::V,yakalamak,шап_беріп_ұстап_алу
1347,ergreifen::V,yakalamak,шап_беру
1348,ergreifen::V,yakalamak,шап_ете_түсу
1349,halten::V,tutmak,тұту
1350,halten::V,tutmak,ұстау
1351,drücken::V,sıkmak,басу
1352,schieben::V,itmek,итеру
1353,schieben::V,sürmek,итеру
1354,kratzen::V,kaşımak,қыру
1355,lecken::V,yalamak,жалау
1356,beißen::V,ısırmak,қабу
1357,beißen::V,ısırmak,тістеу
1358,beißen::V,ısırmak,қауып алу
1359,abreißen::V,koparmak,үзу
1360,abschneiden::V,keserek ayırmak,қырқу
1361,binden::V,bağlamak,байланыстыру
1362,binden::V,bağlamak,байлап_алу
1363,binden::V,bağlamak,байластыру
1364,binden::V,bağlamak,байлау
1365,binden::V,bağlamak,буу
1366,binden::V,bağlamak,матау
1367,binden::V,bağlamak,сабақтастыру
1368,binden::V,bağlamak,ұштастыру
1369,stecken::V,sokmak,сұғу
1370,brechen::V,kırmak,сындыру
1371,klopfen::V,çalmak,қағу
1372,hauen::V,vurmak,соғу
1373,kleben::V,yapıştırmak,желімдеу
1374,reiben::V,ovmak,үйкеу
1375,reiben::V,sürtmek,үйкеу
1376,streichen::V,sürmek,сүйкеу
1377,schleifen::V,bilemek,егеу
1378,schleifen::V,bilemek,қайрау
1379,schleifen::V,bilemek,егеулеу
1380,schneiden::V,kesmek,кесу
1381,rütteln::V,sallamak,қозғау
1382,rütteln::V,sallamak,жұлмалау
1383,schütteln::V,sarsmak,дірілдету
1384,schütteln::V,sarsmak,селкілдету
1385,schütteln::V,çalkamak,дірілдету
1386,schütteln::V,çalkamak,селкілдету
1387,schwenken::V,sallamak,бұлғау
1388,schwenken::V,sallamak,сермеу
1389,schütten::V,dökmek,құю
1390,schütten::V,akıtmak,құю
1391,füllen::V,doldurmak,толтыру
1392,einwickeln::V,sarmak,орау
1393,tragen::V,taşımak,алып жүру
1394,schleppen::V,sürüklemek,тарту
1395,ziehen::V,çekmek,тарту
1396,aufbewahren::V,saklamak,сақтау
1397,werfen::V,atmak,лақтыру
1398,fangen::V,tutmak,қармау
1399,fangen::V,tutmak,қағып алу
1400,fangen::V,yakalamak,қармау
1401,fangen::V,yakalamak,қағып алу
1402,packen::V,tutmak,шап беру
1403,packen::V,tutmak,шап ете түсу
1404,packen::V,tutmak,шап беріп ұстап алу
1405,packen::V,yakalamak,шап беру
1406,packen::V,yakalamak,шап ете түсу
1407,packen::V,yakalamak,шап беріп ұстап алу
1408,verstecken::V,saklamak,тығу
1409,verstecken::V,saklamak,жасыру
1410,teilen::V,bölmek,бөлу
1411,teilen::V,ayırmak,бөлу
1412,schicken::V,yollamak,жіберу
1413,schicken::V,göndermek,жіберу
1414,bringen::V,getirmek,әкелу
1415,bringen::V,getirmek,алып келу
1416,hinzufügen::V,katmak,қосу
1417,hinzufügen::V,katmak,үстеу
1418,hinzufügen::V,eklemek,қосу
1419,hinzufügen::V,eklemek,үстеу
1420,bekommen::V,almak,алу
1421,bekommen::V,eline geçmek,алу
1422,erhalten::V,almak,алмақ
1423,nehmen::V,almak,алу
1424,nehmen::V,almak,алмақ
1425,wählen::V,seçmek,таңдау
1426,auswählen::V,seçmek,екшеу
1427,auswählen::V,seçmek,саралау
1428,auswählen::V,seçmek,сұрыптау
1429,auswählen::V,seçmek,сайлап алу
1430,auswählen::V,ayırmak,екшеу
1431,auswählen::V,ayırmak,саралау
1432,auswählen::V,ayırmak,сұрыптау
1433,auswählen::V,ayırmak,сайлап алу
1434,bewahren::V,korumak,сақтау
1435,behindern::V,engellemek,оралғы болу
1436,verderben::V,bozmak,бүлдіру
1437,beschädigen::V,zedelemek,бұзу
1438,beschädigen::V,ziyan vermek,бұзу
1439,zerbrechen::V,kırmak,уату
1440,zerreißen::V,yırtmak,жырту
1441,zerstören::V,yıkmak,қирату
1442,zerstören::V,yıkmak,талқандау
1443,zerstören::V,tahrip etmek,қирату
1444,zerstören::V,tahrip etmek,талқандау
1445,verbrennen::V,yakmak,өртеу
1446,verbrennen::V,yakmak,жандыру
1447,verbrennen::V,yakmak,өртеп жіберу
1448,verbrennen::V,yakmak,жандырып жіберу
1449,geben::V,vermek,беру
1450,reichen::V,uzatmak,беру
1451,schenken::V,hediye etmek,тарту
1452,versprechen::V,vaat etmek,уәде беру
1453,wünschen::V,kutlamak,тілеу
1454,loben::V,övmek,мақтау
1455,loben::V,övmek,дәріптеу
1456,küssen::V,öpmek,сүю
1457,wiegen::V,sallamak,тербеу
1458,zudecken::V,örtmek,бүркеу
1459,wecken::V,uyandırmak,ояту
1460,zeigen::V,göstermek,көрсету
1461,führen::V,gezdirmek,ерту
1462,führen::V,gezdirmek,жетектеу
1463,führen::V,yol göstermek,ерту
1464,führen::V,yol göstermek,жетектеу
1465,lehren::V,okutmak,оқыту
1466,lehren::V,öğretmek,оқыту
1467,unterrichten::V,öğretmek,оқыту
1468,aufziehen::V,yetiştirmek,бағу
1469,leiten::V,yönetmek,басқару
1470,leiten::V,yönetmek,жетекшілік ету
1471,leiten::V,idare etmek,басқару
1472,leiten::V,idare etmek,жетекшілік ету
1473,antreiben::V,teşvik etmek,асықтыру
1474,lassen::V,-tırmak,-ткізу
1475,lassen::V,-tırmak,мәжбүр ету
1476,einladen::V,davet etmek,шақыру
1477,vereinigen::V,birleştirmek,біріктіру
1478,vereinigen::V,birleştirmek,біріктіріп қою
1479,besuchen::V,uğramak,кіріп шығу
1480,besuchen::V,uğramak,барып шығу
1481,besuchen::V,ziyaret etmek,кіріп шығу
1482,besuchen::V,ziyaret etmek,барып шығу
1483,besuchen::V,görmeye gitmek,кіріп шығу
1484,besuchen::V,görmeye gitmek,барып шығу
1485,treffen::V,rastlamak,кездесу
1486,treffen::V,isabet etmek,кездесу
1487,sich versammeln::V,toplanmak,топталу
1488,spielen::V,oynamak,ойнау
1489,singen::V,söylemek,сайрау
1490,singen::V,şarkı söylemek,сайрау
1491,tanzen::V,oynamak,билеу
1492,tanzen::V,dans etmek,билеу
1493,sich trennen::V,ayrılmak,айрылысу
1494,verlassen::V,bırakmak,тастау
1495,verlassen::V,terk etmek,тастау
1496,retten::V,kurtarmak,құтқару
1497,bewachen::V,gözetmek,күзету
1498,schützen::V,korumak,жақтау
1499,schützen::V,korumak,жақтасу
1500,verteidigen::V,savunmak,қорғау
1501,sich schlagen::V,dövüşmek,алысу
1502,schießen::V,ateş etmek,ату
1503,siegen::V,yenmek,жеңу
1504,ärgern::V,kızdırmak,ашуландыру
1505,schlagen::V,dövmek,ұру
1506,treten::V,tepmek,тебу
