,Concept_ID,se,fi
1706,Kummer::N,surggo,murhe
1707,Kummer::N,moraš,suru
1708,Kummer::N,moraš,murhe
1709,Kummer::N,muurâš,suru
1710,Kummer::N,muurâš,murhe
1711,Kummer::N,pe´ccel,suru
1712,Kummer::N,pe´ccel,murhe
1713,Kummer::N,пэ̄джь,suru
1714,Kummer::N,пэ̄джь,murhe
1715,Kummer::N,пя̄ццель,suru
1716,Kummer::N,пя̄ццель,murhe
1717,Wunsch::N,vajtele,toive
1718,Wunsch::N,vajtele,toivomus
1719,Wunsch::N,miella,toive
1720,Wunsch::N,miella,toivomus
1721,Wunsch::N,hállo,toive
1722,Wunsch::N,hállo,toivomus
1723,Wunsch::N,áigumuš,toive
1724,Wunsch::N,áigumuš,toivomus
1725,Wunsch::N,tuoivâ,toive
1726,Wunsch::N,tuoivâ,toivomus
1727,Wunsch::N,ää´jes,toive
1728,Wunsch::N,ää´jes,toivomus
1729,Wunsch::N,ä´estõs,toive
1730,Wunsch::N,ä´estõs,toivomus
1731,Wunsch::N,туввмушш,toive
1732,Wunsch::N,туввмушш,toivomus
1733,Lust::N,luste,himo
1734,Lust::N,ulla,himo
1735,Lust::N,hibmo,himo
1736,Lust::N,hállu,himo
1737,Lust::N,haalu,himo
1738,Lust::N,haall,himo
1739,Lust::N,туввмушш,himo
1740,Geist::N,aajmoe,henki
1741,Geist::N,voejkene,henki
1742,Geist::N,vuojŋŋan,henki
1743,Geist::N,vuojŋŋanis,henki
1744,Geist::N,vuoigŋa,henki
1745,Geist::N,vuoi'ŋâ,henki
1746,Geist::N,jiõg'g,henki
1747,Geist::N,čuu´ddes,henki
1748,Geist::N,мӣлл,henki
1749,Geist::N,то̄ӆӆк,henki
1750,Gedanke::N,åssjalommes,aate
1751,Gedanke::N,åssjalommes,ajatus
1752,Gedanke::N,ájádus,aate
1753,Gedanke::N,ájádus,ajatus
1754,Gedanke::N,ussjolmis,aate
1755,Gedanke::N,ussjolmis,ajatus
1756,Gedanke::N,jurdda,aate
1757,Gedanke::N,jurdda,ajatus
1758,Gedanke::N,juurdâ,aate
1759,Gedanke::N,juurdâ,ajatus
1760,Gedanke::N,tu´mm,aate
1761,Gedanke::N,tu´mm,ajatus
1762,Gedanke::N,юрт,aate
1763,Gedanke::N,юрт,ajatus
1764,Gedächtnis::N,mojhtese,muisti
1765,Gedächtnis::N,mujtto,muisti
1766,Gedächtnis::N,muitu,muisti
1767,Gedächtnis::N,mušto,muisti
1768,Gedächtnis::N,moštt,muisti
1769,Gedächtnis::N,мушт,muisti
1770,Gedächtnis::N,мӣлл,muisti
1771,Verstand::N,jiermie,äly
1772,Verstand::N,jiermie,järki
1773,Verstand::N,jiermie,ymmärrys
1774,Verstand::N,goerkesh,äly
1775,Verstand::N,goerkesh,järki
1776,Verstand::N,goerkesh,ymmärrys
1777,Verstand::N,miella,äly
1778,Verstand::N,miella,järki
1779,Verstand::N,miella,ymmärrys
1780,Verstand::N,jiermme,äly
1781,Verstand::N,jiermme,järki
1782,Verstand::N,jiermme,ymmärrys
1783,Verstand::N,jierbmi,äly
1784,Verstand::N,jierbmi,järki
1785,Verstand::N,jierbmi,ymmärrys
1786,Verstand::N,fiät'tu,äly
1787,Verstand::N,fiät'tu,järki
1788,Verstand::N,fiät'tu,ymmärrys
1789,Verstand::N,toolk,äly
1790,Verstand::N,toolk,järki
1791,Verstand::N,toolk,ymmärrys
1792,Verstand::N,jeä´rmm,äly
1793,Verstand::N,jeä´rmm,järki
1794,Verstand::N,jeä´rmm,ymmärrys
1795,Verstand::N,fi´ttjõs,äly
1796,Verstand::N,fi´ttjõs,järki
1797,Verstand::N,fi´ttjõs,ymmärrys
1798,Verstand::N,мӣлл,äly
1799,Verstand::N,мӣлл,järki
1800,Verstand::N,мӣлл,ymmärrys
1801,Verstand::N,то̄ӆӆк,äly
1802,Verstand::N,то̄ӆӆк,järki
1803,Verstand::N,то̄ӆӆк,ymmärrys
1804,Sinn::N,mïele,merkitys
1805,Sinn::N,våajnoe,merkitys
1806,Sinn::N,sisadno,merkitys
1807,Sinn::N,mierkkidus,merkitys
1808,Sinn::N,mearkkašupmi,merkitys
1809,Sinn::N,mēinnet,merkitys
1810,Sinn::N,me'rhâšuṃe,merkitys
1811,Sinn::N,mieḷâ,merkitys
1812,Sinn::N,miõll,merkitys
1813,Sinn::N,юрт,merkitys
1814,Sinn::N,то̄ӆӆк,merkitys
1815,Grund::N,sjïeke,syy
1816,Grund::N,sjïeke,peruste
1817,Grund::N,sivva,syy
1818,Grund::N,sivva,peruste
1819,Grund::N,sivva,syy
1820,Grund::N,sivva,peruste
1821,Grund::N,suijâ,syy
1822,Grund::N,suijâ,peruste
1823,Grund::N,ää´šš,syy
1824,Grund::N,ää´šš,peruste
1825,Grund::N,а̄шшь,syy
1826,Grund::N,а̄шшь,peruste
1827,Wahrheit::N,rïektesvoete,tosi
1828,Wahrheit::N,rïektesvoete,totuus
1829,Wahrheit::N,saetniesvoete,tosi
1830,Wahrheit::N,saetniesvoete,totuus
1831,Wahrheit::N,sádnesvuohta,tosi
1832,Wahrheit::N,sádnesvuohta,totuus
1833,Wahrheit::N,duohtavuohta,tosi
1834,Wahrheit::N,duohtavuohta,totuus
1835,Wahrheit::N,tuo'tâvuotâ,tosi
1836,Wahrheit::N,tuo'tâvuotâ,totuus
1837,Wahrheit::N,tuõđâšvuõtt,tosi
1838,Wahrheit::N,tuõđâšvuõtt,totuus
1839,Wahrheit::N,зо̄абэль,tosi
1840,Wahrheit::N,зо̄абэль,totuus
1841,Gespräch::N,gaskestalleme,puhelu
1842,Gespräch::N,gaskestalleme,keskustelu
1843,Gespräch::N,ságastibme,puhelu
1844,Gespräch::N,ságastibme,keskustelu
1845,Gespräch::N,ságastallam,puhelu
1846,Gespräch::N,ságastallam,keskustelu
1847,Gespräch::N,ságastallan,puhelu
1848,Gespräch::N,ságastallan,keskustelu
1849,Gespräch::N,ráđ̣ádâllâm,puhelu
1850,Gespräch::N,ráđ̣ádâllâm,keskustelu
1851,Gespräch::N,мо̄а̄йнас,puhelu
1852,Gespräch::N,мо̄а̄йнас,keskustelu
1853,Märchen::N,heamture,satu
1854,Märchen::N,dålusj subtsas,satu
1855,Märchen::N,máinnas,satu
1856,Märchen::N,cukca,satu
1857,Märchen::N,maainâs,satu
1858,Märchen::N,maainâs,satu
1859,Märchen::N,ба̄йхьк,satu
1860,Märchen::N,мо̄а̄йнас,satu
1861,Erzählung::N,gåata,tarina
1862,Erzählung::N,gåata,kertomus
1863,Erzählung::N,vaajese,tarina
1864,Erzählung::N,vaajese,kertomus
1865,Erzählung::N,soptsese,tarina
1866,Erzählung::N,soptsese,kertomus
1867,Erzählung::N,giehtto,tarina
1868,Erzählung::N,giehtto,kertomus
1869,Erzählung::N,mujttalus,tarina
1870,Erzählung::N,mujttalus,kertomus
1871,Erzählung::N,muitalus,tarina
1872,Erzählung::N,muitalus,kertomus
1873,Erzählung::N,maainâs,tarina
1874,Erzählung::N,maainâs,kertomus
1875,Erzählung::N,maainâs,tarina
1876,Erzählung::N,maainâs,kertomus
1877,Erzählung::N,мо̄а̄йнас,tarina
1878,Erzählung::N,мо̄а̄йнас,kertomus
1879,Nachricht::N,dïjre,tieto
1880,Nachricht::N,dïjre,ilmoitus
1881,Nachricht::N,diedádus,tieto
1882,Nachricht::N,diedádus,ilmoitus
1883,Nachricht::N,diededibme,tieto
1884,Nachricht::N,diededibme,ilmoitus
1885,Nachricht::N,sáhka,tieto
1886,Nachricht::N,sáhka,ilmoitus
1887,Nachricht::N,saahâ,tieto
1888,Nachricht::N,saahâ,ilmoitus
1889,Nachricht::N,a'lmottâs,tieto
1890,Nachricht::N,a'lmottâs,ilmoitus
1891,Nachricht::N,saakk,tieto
1892,Nachricht::N,saakk,ilmoitus
1893,Nachricht::N,i´lmmtõs,tieto
1894,Nachricht::N,i´lmmtõs,ilmoitus
1895,Nachricht::N,со̄а̄гк,tieto
1896,Nachricht::N,со̄а̄гк,ilmoitus
1897,Neuigkeit::N,saernie,uutinen
1898,Neuigkeit::N,ådås,uutinen
1899,Neuigkeit::N,sáhka,uutinen
1900,Neuigkeit::N,sáhka,uutinen
1901,Neuigkeit::N,uuđâs,uutinen
1902,Neuigkeit::N,saakk,uutinen
1903,Neuigkeit::N,о̄дтс,uutinen
1904,Neuigkeit::N,со̄а̄гк,uutinen
1905,Name::N,nomme,nimi
1906,Name::N,namma,nimi
1907,Name::N,namma,nimi
1908,Name::N,nommâ,nimi
1909,Name::N,nõmm,nimi
1910,Name::N,нэ̄мм,nimi
1911,Rätsel::N,mojnestimmie,arvoitus
1912,Rätsel::N,árvvádus,arvoitus
1913,Rätsel::N,árvádus,arvoitus
1914,Rätsel::N,arvâdâs,arvoitus
1915,Rätsel::N,a´rvvtõs,arvoitus
1916,Rätsel::N,а̄ррьв,arvoitus
1917,Rede::N,håaleme,puhe
1918,Rede::N,hålla,puhe
1919,Rede::N,sáhka,puhe
1920,Rede::N,hástu,puhe
1921,Rede::N,са̄ррнмушш,puhe
1922,Sprache::N,gïele,kieli
1923,Sprache::N,giella,kieli
1924,Sprache::N,giella,kieli
1925,Sprache::N,kieḷâ,kieli
1926,Sprache::N,ǩiõll,kieli
1927,Sprache::N,кӣлл,kieli
1928,Stimme::N,tjoeje,ääni
1929,Stimme::N,jiedna,ääni
1930,Stimme::N,giella,ääni
1931,Stimme::N,jietna,ääni
1932,Stimme::N,jieṇâ,ääni
1933,Stimme::N,jiõnn,ääni
1934,Stimme::N,ӣнн,ääni
1935,Wort::N,baakoe,sana
1936,Wort::N,báhko,sana
1937,Wort::N,sátni,sana
1938,Wort::N,pááhu,sana
1939,Wort::N,sää´nn,sana
1940,Wort::N,са̄ннҍ,sana
1941,Zeichen::N,væhta,merkki
1942,Zeichen::N,mærkka,merkki
1943,Zeichen::N,mearka,merkki
1944,Zeichen::N,merkkâ,merkki
1945,Zeichen::N,meârkk,merkki
1946,Zeichen::N,тӣххт,merkki
1947,Lärm::N,stujmie,melu
1948,Lärm::N,stujmie,hälinä
1949,Lärm::N,juhtsa,melu
1950,Lärm::N,juhtsa,hälinä
1951,Lärm::N,šlápma,melu
1952,Lärm::N,šlápma,hälinä
1953,Lärm::N,ruojâ,melu
1954,Lärm::N,ruojâ,hälinä
1955,Lärm::N,šlaaṃâ,melu
1956,Lärm::N,šlaaṃâ,hälinä
1957,Lärm::N,šuumm'mõš,melu
1958,Lärm::N,šuumm'mõš,hälinä
1959,Lärm::N,шэҏҏ,melu
1960,Lärm::N,шэҏҏ,hälinä
1961,Lärm::N,ё̄афф,melu
1962,Lärm::N,ё̄афф,hälinä
1963,Laut::N,tjoeje,ääni
1964,Laut::N,jiedna,ääni
1965,Laut::N,jietna,ääni
1966,Laut::N,jieṇâ,ääni
1967,Laut::N,jiõnn,ääni
1968,Laut::N,ӣнн,ääni
1969,Ton::N,tjoeje,sävel
1970,Ton::N,tåvnnå,sävel
1971,Ton::N,tjuodja,sävel
1972,Ton::N,šuokŋa,sävel
1973,Ton::N,nuot'tâ,sävel
1974,Ton::N,suõmm,sävel
1975,Ton::N,ӣнн,sävel
1976,Lied::N,laavloe,laulu
1977,Lied::N,lávla,laulu
1978,Lied::N,lávlla,laulu
1979,Lied::N,laavlâ,laulu
1980,Lied::N,laaul,laulu
1981,Lied::N,ла̄ввл,laulu
1982,Ruhe::N,frïere,lepo
1983,Ruhe::N,frïere,rauha
1984,Ruhe::N,raeffie,lepo
1985,Ruhe::N,raeffie,rauha
1986,Ruhe::N,vuojŋadibme,lepo
1987,Ruhe::N,vuojŋadibme,rauha
1988,Ruhe::N,vuojŋadallam,lepo
1989,Ruhe::N,vuojŋadallam,rauha
1990,Ruhe::N,ráfi,lepo
1991,Ruhe::N,ráfi,rauha
1992,Ruhe::N,máššu,lepo
1993,Ruhe::N,máššu,rauha
1994,Ruhe::N,vuo'iŋâstus,lepo
1995,Ruhe::N,vuo'iŋâstus,rauha
1996,Ruhe::N,ráávhu,lepo
1997,Ruhe::N,ráávhu,rauha
1998,Ruhe::N,rääuh,lepo
1999,Ruhe::N,rääuh,rauha
2000,Ruhe::N,vuâŋŋmõš,lepo
2001,Ruhe::N,vuâŋŋmõš,rauha
2002,Ruhe::N,юэв,lepo
2003,Ruhe::N,юэв,rauha
2004,Ruhe::N,вуэӈӈмушш,lepo
2005,Ruhe::N,вуэӈӈмушш,rauha
2006,Leute::N,aalmoge,väki
2007,Leute::N,aalmoge,ihmiset
2008,Leute::N,ulmutja,väki
2009,Leute::N,ulmutja,ihmiset
2010,Leute::N,álbmot,väki
2011,Leute::N,álbmot,ihmiset
2012,Leute::N,viehâ,väki
2013,Leute::N,viehâ,ihmiset
2014,Leute::N,aalmi,väki
2015,Leute::N,aalmi,ihmiset
2016,Leute::N,о̄ллмэ,väki
2017,Leute::N,о̄ллмэ,ihmiset
2018,Volk::N,aalmoge,kansa
2019,Volk::N,álmmuk,kansa
2020,Volk::N,fuolkke,kansa
2021,Volk::N,álbmot,kansa
2022,Volk::N,aalmug,kansa
2023,Volk::N,aalmi,kansa
2024,Volk::N,нарэдт,kansa
2025,Arbeit::N,barkoe,työ
2026,Arbeit::N,barggo,työ
2027,Arbeit::N,rahtjam,työ
2028,Arbeit::N,bargu,työ
2029,Arbeit::N,pargo,työ
2030,Arbeit::N,tyej̣i,työ
2031,Arbeit::N,likk,työ
2032,Arbeit::N,tue´jj,työ
2033,Arbeit::N,лыххк,työ
2034,Gast::N,guessie,vieras
2035,Gast::N,guosse,vieras
2036,Gast::N,guossi,vieras
2037,Gast::N,kyes'si,vieras
2038,Gast::N,kue´s's,vieras
2039,Gast::N,кӯссь,vieras
2040,Geschenk::N,daevere,lahja
2041,Geschenk::N,sjielege,lahja
2042,Geschenk::N,vadda,lahja
2043,Geschenk::N,vattáldahka,lahja
2044,Geschenk::N,skeaŋka,lahja
2045,Geschenk::N,adaldâh,lahja
2046,Geschenk::N,sǩiâŋkk,lahja
2047,Geschenk::N,тӯмаш,lahja
2048,Spiel::N,spïele,peli
2049,Spiel::N,spïele,leikki
2050,Spiel::N,stååkedimmie,peli
2051,Spiel::N,stååkedimmie,leikki
2052,Spiel::N,spella,peli
2053,Spiel::N,spella,leikki
2054,Spiel::N,stoagos,peli
2055,Spiel::N,stoagos,leikki
2056,Spiel::N,speallu,peli
2057,Spiel::N,speallu,leikki
2058,Spiel::N,leikkâ,peli
2059,Spiel::N,leikkâ,leikki
2060,Spiel::N,siõrr,peli
2061,Spiel::N,siõrr,leikki
2062,Spiel::N,сӣрр,peli
2063,Spiel::N,сӣрр,leikki
2064,Gesellschaft::N,sïelte,seura
2065,Gesellschaft::N,rádnastallam,seura
2066,Gesellschaft::N,searvi,seura
2067,Gesellschaft::N,servi,seura
2068,Gesellschaft::N,seä´brr,seura
2069,Gesellschaft::N,се̄ббр,seura
2070,Hilfe::N,viehkie,apu
2071,Hilfe::N,viehkke,apu
2072,Hilfe::N,veahkki,apu
2073,Hilfe::N,iše,apu
2074,Hilfe::N,veä´ǩ'ǩ,apu
2075,Hilfe::N,ве̄ххьк,apu
2076,Freund::N,voelpe,ystävä
2077,Freund::N,ráddna,ystävä
2078,Freund::N,venak,ystävä
2079,Freund::N,ustit,ystävä
2080,Freund::N,verdde,ystävä
2081,Freund::N,veerdi,ystävä
2082,Freund::N,na´zvan,ystävä
2083,Freund::N,ка̄ннҌц,ystävä
2084,Kamerad::N,guejmie,toveri
2085,Kamerad::N,ráddna,toveri
2086,Kamerad::N,guojmme,toveri
2087,Kamerad::N,guoibmi,toveri
2088,Kamerad::N,kyei'mi,toveri
2089,Kamerad::N,taaurõš,toveri
2090,Kamerad::N,то̄а̄врэшш,toveri
2091,Angelegenheit::N,aate,asia
2092,Angelegenheit::N,saake,asia
2093,Angelegenheit::N,ássje,asia
2094,Angelegenheit::N,ášši,asia
2095,Angelegenheit::N,äšši,asia
2096,Angelegenheit::N,ä´šš,asia
2097,Angelegenheit::N,тӯйй,asia
2098,Anzahl::N,taale,lukumäärä
2099,Anzahl::N,låhkoe,lukumäärä
2100,Anzahl::N,låhko,lukumäärä
2101,Anzahl::N,mierre,lukumäärä
2102,Anzahl::N,mearri,lukumäärä
2103,Anzahl::N,lohkomearra,lukumäärä
2104,Anzahl::N,meeṛi,lukumäärä
2105,Anzahl::N,mie´rr,lukumäärä
2106,Anzahl::N,чӣссел,lukumäärä
2107,Art::N,aarhte,laji
2108,Art::N,sládja,laji
2109,Art::N,tjærdda,laji
2110,Art::N,čearda,laji
2111,Art::N,šlaaj̣â,laji
2112,Art::N,nää´ll,laji
2113,Art::N,на̄лль,laji
2114,Stück::N,bæhta,pala
2115,Stück::N,bæhta,kappale
2116,Stück::N,biehkie,pala
2117,Stück::N,biehkie,kappale
2118,Stück::N,biehkke,pala
2119,Stück::N,biehkke,kappale
2120,Stück::N,bihttá,pala
2121,Stück::N,bihttá,kappale
2122,Stück::N,pittá,pala
2123,Stück::N,pittá,kappale
2124,Stück::N,káppálâh,pala
2125,Stück::N,káppálâh,kappale
2126,Stück::N,ku´sǩǩ,pala
2127,Stück::N,ku´sǩǩ,kappale
2128,Stück::N,кусськ,pala
2129,Stück::N,кусськ,kappale
2130,Teil::N,stuhtje,osa
2131,Teil::N,oasse,osa
2132,Teil::N,bielle,osa
2133,Teil::N,guovllo,osa
2134,Teil::N,oassi,osa
2135,Teil::N,bihttá,osa
2136,Teil::N,uási,osa
2137,Teil::N,vuâ´ss,osa
2138,Teil::N,pie´ǩ'ǩ,osa
2139,Teil::N,кусськ,osa
2140,Hälfte::N,lehkie,puoli
2141,Hälfte::N,lahkke,puoli
2142,Hälfte::N,bealli,puoli
2143,Hälfte::N,peeḷi,puoli
2144,Hälfte::N,lâ´ǩǩ,puoli
2145,Hälfte::N,pie´ll,puoli
2146,Hälfte::N,пе̄лль,puoli
2147,Kreis::N,rïngke,ympyrä
2148,Kreis::N,gievlle,ympyrä
2149,Kreis::N,gierdu,ympyrä
2150,Kreis::N,riggee,ympyrä
2151,Kreis::N,kruugg,ympyrä
2152,Kreis::N,круг,ympyrä
2153,Kreuz::N,kroesse,risti
2154,Kreuz::N,ruossa,risti
2155,Kreuz::N,rista,risti
2156,Kreuz::N,ristâ,risti
2157,Kreuz::N,ristt,risti
2158,Kreuz::N,рысст,risti
2159,Linie::N,sïeve,viiva
2160,Linie::N,linnja,viiva
2161,Linie::N,linjá,viiva
2162,Linie::N,linnjá,viiva
2163,Linie::N,njuálgus,viiva
2164,Linie::N,certldõk,viiva
2165,Linie::N,це̄кесь,viiva
2166,Strich::N,sïeve,piirto
2167,Strich::N,sáhtso,piirto
2168,Strich::N,sárggis,piirto
2169,Strich::N,čálástâh,piirto
2170,Strich::N,certldõk,piirto
2171,Strich::N,ця̄кас,piirto
2172,Strich::N,це̄кесь,piirto
2173,Abstand::N,gåhkoe,väli
2174,Abstand::N,gåhkoe,väljyys
2175,Abstand::N,gåhkaldahke,väli
2176,Abstand::N,gåhkaldahke,väljyys
2177,Abstand::N,lahka,väli
2178,Abstand::N,lahka,väljyys
2179,Abstand::N,gasska,väli
2180,Abstand::N,gasska,väljyys
2181,Abstand::N,gaska,väli
2182,Abstand::N,gaska,väljyys
2183,Abstand::N,koskâ,väli
2184,Abstand::N,koskâ,väljyys
2185,Abstand::N,kõskk,väli
2186,Abstand::N,kõskk,väljyys
2187,Abstand::N,кэ̄сск,väli
2188,Abstand::N,кэ̄сск,väljyys
2189,Entfernung::N,gåhkoe,etäisyys
2190,Entfernung::N,gåhkaldahke,etäisyys
2191,Entfernung::N,gasska,etäisyys
2192,Entfernung::N,mælggat,etäisyys
2193,Entfernung::N,gaska,etäisyys
2194,Entfernung::N,mátkegaska,etäisyys
2195,Entfernung::N,koskâ,etäisyys
2196,Entfernung::N,kõskk,etäisyys
2197,Entfernung::N,jäämkõskk,etäisyys
2198,Entfernung::N,кэ̄сск,etäisyys
2199,Gegend::N,haerie,seutu
2200,Gegend::N,guovvlo,seutu
2201,Gegend::N,bájkke,seutu
2202,Gegend::N,guovlu,seutu
2203,Gegend::N,duovdda,seutu
2204,Gegend::N,kuáv'lu,seutu
2205,Gegend::N,vu´vdd,seutu
2206,Gegend::N,па̄йхьк,seutu
2207,Platz::N,sijjie,tila
2208,Platz::N,sadje,tila
2209,Platz::N,sadji,tila
2210,Platz::N,tááḷu,tila
2211,Platz::N,tääll,tila
2212,Platz::N,сайй,tila
2213,Ort::N,sijjie,kohta
2214,Ort::N,sijjie,paikka
2215,Ort::N,bájkke,kohta
2216,Ort::N,bájkke,paikka
2217,Ort::N,sadje,kohta
2218,Ort::N,sadje,paikka
2219,Ort::N,báiki,kohta
2220,Ort::N,báiki,paikka
2221,Ort::N,päikki,kohta
2222,Ort::N,päikki,paikka
2223,Ort::N,pâi´ǩǩ,kohta
2224,Ort::N,pâi´ǩǩ,paikka
2225,Ort::N,сайй,kohta
2226,Ort::N,сайй,paikka
2227,Ort::N,па̄йхьк,kohta
2228,Ort::N,па̄йхьк,paikka
2229,Seite::N,bielie,sivu
2230,Seite::N,bielie,kylki
2231,Seite::N,sijddo,sivu
2232,Seite::N,sijddo,kylki
2233,Seite::N,bealli,sivu
2234,Seite::N,bealli,kylki
2235,Seite::N,ertti,sivu
2236,Seite::N,ertti,kylki
2237,Seite::N,jeä´rtt,sivu
2238,Seite::N,jeä´rtt,kylki
2239,Seite::N,пе̄лль,sivu
2240,Seite::N,пе̄лль,kylki
2241,Seite::N,е̄ммьне,sivu
2242,Seite::N,е̄ммьне,kylki
2243,Mitte::N,gaske,keskus
2244,Mitte::N,gaske,puoliväli
2245,Mitte::N,jarnge,keskus
2246,Mitte::N,jarnge,puoliväli
2247,Mitte::N,gasska,keskus
2248,Mitte::N,gasska,puoliväli
2249,Mitte::N,guovddaš,keskus
2250,Mitte::N,guovddaš,puoliväli
2251,Mitte::N,gaskamuddu,keskus
2252,Mitte::N,gaskamuddu,puoliväli
2253,Mitte::N,koskâ,keskus
2254,Mitte::N,koskâ,puoliväli
2255,Mitte::N,kõskk,keskus
2256,Mitte::N,kõskk,puoliväli
2257,Mitte::N,кэ̄сск,keskus
2258,Mitte::N,кэ̄сск,puoliväli
2259,Gegenstand::N,daevere,kalu
2260,Gegenstand::N,daevere,esine
2261,Gegenstand::N,oabme,kalu
2262,Gegenstand::N,oabme,esine
2263,Gegenstand::N,gávnne,kalu
2264,Gegenstand::N,gávnne,esine
2265,Gegenstand::N,bierggas,kalu
2266,Gegenstand::N,bierggas,esine
2267,Gegenstand::N,ettâ,kalu
2268,Gegenstand::N,ettâ,esine
2269,Gegenstand::N,kápulâh,kalu
2270,Gegenstand::N,kápulâh,esine
2271,Gegenstand::N,käu´nn,kalu
2272,Gegenstand::N,käu´nn,esine
2273,Gegenstand::N,ка̄ввьн,kalu
2274,Gegenstand::N,ка̄ввьн,esine
2275,Sache::N,aate,asia
2276,Sache::N,saake,asia
2277,Sache::N,ássje,asia
2278,Sache::N,ášši,asia
2279,Sache::N,äšši,asia
2280,Sache::N,ä´šš,asia
2281,Sache::N,ве̄шш,asia
2282,Rand::N,raedtie,ääri
2283,Rand::N,raedtie,syrjä
2284,Rand::N,rabdda,ääri
2285,Rand::N,rabdda,syrjä
2286,Rand::N,ravda,ääri
2287,Rand::N,ravda,syrjä
2288,Rand::N,robdâ,ääri
2289,Rand::N,robdâ,syrjä
2290,Rand::N,čårr,ääri
2291,Rand::N,čårr,syrjä
2292,Rand::N,ruõbdd,ääri
2293,Rand::N,ruõbdd,syrjä
2294,Rand::N,рӯммт,ääri
2295,Rand::N,рӯммт,syrjä
2296,Rand::N,ре̄ввьн,ääri
2297,Rand::N,ре̄ввьн,syrjä
2298,Kante::N,raedtie,särmä
2299,Kante::N,rabdda,särmä
2300,Kante::N,ravda,särmä
2301,Kante::N,robdâ,särmä
2302,Kante::N,å´rdd,särmä
2303,Kante::N,ruõbdd,särmä
2304,Kante::N,рӯммт,särmä
2305,Kante::N,ре̄ввьн,särmä
2306,Ecke::N,roene,nurkka
2307,Ecke::N,kråane,nurkka
2308,Ecke::N,náhpo,nurkka
2309,Ecke::N,nusske,nurkka
2310,Ecke::N,nurki,nurkka
2311,Ecke::N,čiehka,nurkka
2312,Ecke::N,čiehâ,nurkka
2313,Ecke::N,čiõkk,nurkka
2314,Ecke::N,suåp'p,nurkka
2315,Ecke::N,уггл,nurkka
2316,Spitze::N,gietjie,terä
2317,Spitze::N,gietjie,kärki
2318,Spitze::N,snjuhtje,terä
2319,Spitze::N,snjuhtje,kärki
2320,Spitze::N,gihttje,terä
2321,Spitze::N,gihttje,kärki
2322,Spitze::N,geahči,terä
2323,Spitze::N,geahči,kärki
2324,Spitze::N,picci,terä
2325,Spitze::N,picci,kärki
2326,Spitze::N,keeči,terä
2327,Spitze::N,keeči,kärki
2328,Spitze::N,ǩie´čč,terä
2329,Spitze::N,ǩie´čč,kärki
2330,Spitze::N,кя̄женч,terä
2331,Spitze::N,кя̄женч,kärki
2332,Ende::N,gietjie,pää
2333,Ende::N,gietjie,perä
2334,Ende::N,giehtje,pää
2335,Ende::N,giehtje,perä
2336,Ende::N,geahči,pää
2337,Ende::N,geahči,perä
2338,Ende::N,keeči,pää
2339,Ende::N,keeči,perä
2340,Ende::N,puäš'š,pää
2341,Ende::N,puäš'š,perä
2342,Ende::N,ке̄джь,pää
2343,Ende::N,ке̄джь,perä
2344,Loch::N,raejkie,kolo
2345,Loch::N,raejkie,reikä
2346,Loch::N,rájgge,kolo
2347,Loch::N,rájgge,reikä
2348,Loch::N,ráigi,kolo
2349,Loch::N,ráigi,reikä
2350,Loch::N,räigi,kolo
2351,Loch::N,räigi,reikä
2352,Loch::N,loikk,kolo
2353,Loch::N,loikk,reikä
2354,Loch::N,râi´ǧǧ,kolo
2355,Loch::N,râi´ǧǧ,reikä
2356,Loch::N,ра̄ййк,kolo
2357,Loch::N,ра̄ййк,reikä
2358,Winkel::N,skaavhte,kulma
2359,Winkel::N,tjiehka,kulma
2360,Winkel::N,soahppa,kulma
2361,Winkel::N,čiehka,kulma
2362,Winkel::N,sogge,kulma
2363,Winkel::N,suåp'p,kulma
2364,Winkel::N,уггл,kulma
2365,Muster::N,goere,kuvio
2366,Muster::N,girjja,kuvio
2367,Muster::N,girjjit,kuvio
2368,Muster::N,kovos,kuvio
2369,Muster::N,кыррьй,kuvio
2370,Muster::N,кырьйнесс,kuvio
2371,Größe::N,ståaroe,koko
2372,Größe::N,ståaroe,suuruus
2373,Größe::N,stuorrudahka,koko
2374,Größe::N,stuorrudahka,suuruus
2375,Größe::N,stūrrodat,koko
2376,Größe::N,stūrrodat,suuruus
2377,Größe::N,mahtodat,koko
2378,Größe::N,mahtodat,suuruus
2379,Größe::N,allodat,koko
2380,Größe::N,allodat,suuruus
2381,Größe::N,stuá'ṛudâh,koko
2382,Größe::N,stuá'ṛudâh,suuruus
2383,Größe::N,роаӈӈьк,koko
2384,Größe::N,роаӈӈьк,suuruus
2385,Länge::N,gåhkoe,pituus
2386,Länge::N,guhkkudahka,pituus
2387,Länge::N,guhkkodat,pituus
2388,Länge::N,kukkodâh,pituus
2389,Länge::N,õllâdvuõtt,pituus
2390,Länge::N,куххьквӯдт,pituus
2391,Höhe::N,jalloe,korkeus
2392,Höhe::N,jalladahke,korkeus
2393,Höhe::N,alludahka,korkeus
2394,Höhe::N,allatvuohta,korkeus
2395,Höhe::N,allodat,korkeus
2396,Höhe::N,aḷodâh,korkeus
2397,Höhe::N,âlladvuõtt,korkeus
2398,Höhe::N,э̄ллвӯдт,korkeus
2399,Gewicht::N,leavloe,paino
2400,Gewicht::N,dædda,paino
2401,Gewicht::N,låssudahka,paino
2402,Gewicht::N,deaddu,paino
