,Concept_ID,ady,is
687,jetzt::ADV,джы,núna
688,heute::ADV,непэ́,í dag
689,morgen::ADV,неу́щы,á morgun
690,bald::ADV,псынкӏэу,brátt
691,bald::ADV,псынкӏэу,bráðum
692,dann::ADV,нэужым,svo
693,dann::ADV,нэужым,síðan
694,gestern::ADV,тыгъуа́с,í gær
695,einst::ADV,зэгорэ́м,forðum
696,damals::ADV,армэ,þá
697,damals::ADV,армэ,á þeim tímum
698,damals::ADV,ащыгъум,þá
699,damals::ADV,ащыгъум,á þeim tímum
700,danach::ADV,нэужым,á eftir því
701,vorher::ADV,нахьыпэм,áður
702,einmal::ADV,зэ,einu sinni
703,oft::ADV,бэрэ,oft
704,immer::ADV,ренэ́у,alltaf
705,immer::ADV,ренэ́у,sífellt
706,dort::ADV,модэ,þar
707,dort::ADV,модэ,þarna
708,dorthin::ADV,модэ́,þangað
709,geradeaus::ADV,занкӏэу,beint áfram
710,vorwärts::ADV,ыпэкӏэ,áfram
711,rückwärts::ADV,ыужыкӏэ́,aftur á bak
712,zurück::ADV,ыужыкӏэ́,aftur
713,zurück::ADV,ыужыкӏэ́,til baka
714,unten::ADV,ычӏэкӏэ́,niðri
715,unten::ADV,ычӏэкӏэ́,fyrir neðan
716,hinab::ADV,ычӏэгъы́,niður
717,hinab::ADV,ычӏэгъы́,niður eftir
718,hinab::ADV,ычӏэкӏэ́,niður
719,hinab::ADV,ычӏэкӏэ́,niður eftir
720,oben::ADV,ышъхьагъы,uppi
721,hinauf::ADV,ышъхьагъыкӏэ,upp
722,hinauf::ADV,ышъхьагъыкӏэ,upp eftir
723,überall::ADV,тыди́,alls staðar
724,überall::ADV,тыдэкӏи́,alls staðar
725,nicht::ADV,-п,ekki
726,nicht::ADV,мы-,ekki
727,ein wenig::ADV,тӏэкӏу,dálítið
728,kaum::ADV,къоды́й,varla
729,kaum::ADV,къоды́й,tæplega
730,sehr::ADV,дэд,mjög
731,so::ADV,ащ фэд,svo
732,so::ADV,ащ фэд,þannig
733,so::ADV,мыщ фэд,svo
734,so::ADV,мыщ фэд,þannig
735,so::ADV,джащ фэд,svo
736,so::ADV,джащ фэд,þannig
737,noch::ADV,джыри,enn
738,noch::ADV,джыри,ennþá
739,nur::ADV,ныӏэ́п,bara
740,nur::ADV,ныӏэ́п,aðeins
741,wieder::ADV,джыри,aftur
742,wieder::ADV,джыри,að nýju
743,vergebens::ADV,пкӏэнчъэ́у,árangurslaust
744,vor::PRP,пашъхьэ́,fyrir
745,hinter::PRP,кӏы́б,bak við
746,hinter::PRP,кӏы́б,aftur fyrir
747,unter::PRP,чӏэ-,undir
748,durch::PRP,пхыры-,gegnum
749,neben::PRP,дэжь,hjá
750,neben::PRP,дэжь,við hliðina á
751,zwischen::PRP,азыфа́гу,milli
752,zwischen::PRP,азыфа́гу,á milli
753,wegen::PRP,къы-,vegna
754,dies::PRN,ар,þetta
755,das::PRN,а,það
756,das::PRN,мо,það
757,alles::PRN,зэкӏэ́,allt
758,ich::PRN,сэ,ég
759,du::PRN,о,þú
760,er::PRN,ар,hann
761,wir::PRN,тэ,við
762,ihr::PRN,шъо,þið
763,sie::PRN,ахэр,þær
764,sie::PRN,ахэр,þeir
765,was::FPRN,сыд,hvað
766,wer::FPRN,хэт,hver
767,wo::FADV,тыдэ́,hvar
768,wohin::FADV,тыдэ́,hvert
769,wie::FADV,сыдэущтэ́у,hvernig
770,warum::FADV,сыд пае́,hvers vegna
771,wieviel::FNUM,тхьапш,hve mikill
772,wieviel::FNUM,сыд фэди́з,hve mikill
773,eins::NUM,зы,einn
774,zwei::NUM,тӏу,tveir
775,drei::NUM,щы,þrír
776,vier::NUM,плӏы,fjórir
777,fünf::NUM,тфы,fimm
778,sechs::NUM,хы,sex
779,sieben::NUM,блы,sjö
780,acht::NUM,и,átta
781,neun::NUM,бгъу,níu
782,zehn::NUM,пшӏы,tíu
783,elf::NUM,пшӏыкӏузы́,ellefu
784,zwölf::NUM,пшӏыкӏутӏу,tólf
785,zwanzig::NUM,тӏокӏы́,tuttugu
786,dreißig::NUM,щэкӏы,þrjátíu
787,vierzig::NUM,тӏокӏи́тӏу,fjörutíu
788,fünfzig::NUM,шъэны́ыкъу,fimmtíu
789,sechzig::NUM,тӏокӏи́щ,sextíu
790,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,sjötíu
791,achtzig::NUM,тӏокӏи́пӏ,áttatíu
792,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,níutíu
793,hundert::NUM,шъэ,hundrað
794,tausend::NUM,мин,þúsund
795,und::CNJ,ыкӏи,og
796,oder::CNJ,е,eða
797,stehen::V,ущытын,standa
798,stehen::V,умыхъыен,standa
799,sitzen::V,уисын,sitja
800,sitzen::V,утесын,sitja
801,liegen::V,телъы́н,liggja
802,hängen::V,къыщылэлын,hanga
803,hängen::V,къыщылэлын щыгъын быхъур,hanga
804,werden::V,хъун,verða
805,passieren::V,къэхъун,gerast
806,beginnen::V,къежьэн,byrja
807,beginnen::V,къыублэн,byrja
808,enden::V,ухы́н,enda
809,enden::V,ухы́н,lykta
810,wechseln::V,зэхъожьы́н,skipta
811,aufgehen[Sonne]::V,къыкъокӏы́н,koma upp
812,untergehen[Sonne]::V,къохьан,ganga til viðar
813,scheinen[Sonne]::V,къепсыи,skína
814,donnern::V,гъогъон,þruma
815,wehen::V,епщэ́н,blása
816,strömen::V,чъэн,streyma
817,fließen::V,чъэн,fljóta
818,sich drehen::V,зыгъэчэрэгъу́н,snúast
819,schwanken::V,хъые́н,riða
820,schwanken::V,хъые́н,rugga
821,schwingen::V,зыгъэхъые́н,sveiflast
822,fallen::V,къефэхы́н,falla
823,brennen::V,стын,brenna
824,rauchen::V,ӏугъо къикӏын,reykja
825,regnen::V,къещхы́н,rigna
826,gefrieren::V,дыкъын,frjósa
827,tauen::V,жъун,þiðna
828,schmelzen::V,ткӏун,bráðna
829,trocknen::V,гъушъы́н,þorna
830,trocknen::V,чъэпхъу́н,þorna
831,sieden::V,жъон,sjóða
832,faulen::V,шъун,rotna
833,verfaulen::V,шъун,rotna
834,reißen::V,зэӏэтхъы́н,rifna
835,versinken::V,чӏихьан,sökkva
836,vergehen::V,блэкӏы́н,líða
837,erscheinen::V,къэлъэгъон,birtast
838,verschwinden::V,кӏодыжьы́н,hverfa
839,abnehmen::V,къыкӏичын,lækka
840,abnehmen::V,къыкӏичын,minnka
841,zunehmen::V,хэхъо́н,aukast
842,steigen::V,къежьэн,stíga
843,wachsen::V,хэхъо́н,vaxa
844,wachsen::V,къэкӏы́н,vaxa
845,glänzen::V,цӏыу́н,glóa
846,glänzen::V,цӏыу́н,glampa
847,funkeln::V,жъыу́н,leiftra
848,lärmen::V,бырсыры́н,hafa hátt
849,läuten::V,теон,hringja
850,klingeln::V,теон,hringja
851,brausen::V,шъуин,ólga
852,rauschen::V,макъэ гъэӏун,suða
853,klingen::V,къыхэӏукӏын,hljóma
854,bellen::V,хьакъу́н,gelta
855,heulen::V,быун,væla
856,heulen::V,быун,ýlfra
857,blasen::V,епщэ́н,blása
858,pfeifen::V,шъуин,blístra
859,schreien::V,куо́н,æpa
860,schreien::V,кӏыи́н,æpa
861,stöhnen::V,щэӏун,stynja
862,zittern::V,кӏэзэзын,titra
863,zittern::V,кӏэзэзын,skjálfa
864,leben::V,псэу́н,lifa
865,geboren werden::V,къэхъун,fæðast
866,atmen::V,жьы къэщэ́н,anda
867,atmen::V,жьы къэщэ́н,draga andann
868,trinken::V,ешъо́н,drekka
869,essen::V,шхын,borða
870,schlucken::V,бдырыин,kingja
871,müde werden::V,пшъын,þreytast
872,einschlafen::V,хэчъыен,sofna
873,schlafen::V,чъые́н,sofa
874,aufwachen::V,къэущы́н,vakna
875,aufstehen::V,уцу́н,fara á fætur
876,sich erholen::V,зыгъэпсэфын,hvíla sig
877,krank werden::V,сымаджэ́ хъун,veikjast
878,krank werden::V,сымаджэ́ хъун,verða veikur
879,krank sein::V,сымэджэ́н,vera veikur
880,schmerzen::V,сымэджэ́н,kenna til
881,husten::V,пскэ́н,hósta
882,genesen::V,хъужьын,batna
883,genesen::V,хъужьын,frískast
884,sterben::V,лӏэн,deyja
885,umkommen::V,хэкӏодэн,farast
886,sich bewegen::V,хъые́н,bifast
887,sich rühren::V,хъые́н,hreyfast
888,sich erheben::V,къэтэджын,standa upp
889,sich setzen::V,тӏысы́н,setjast
890,hinfallen::V,ебэджы́н,detta
891,laufen::V,кӏон,labba
892,schreiten::V,кӏон,ganga
893,spazierengehen::V,къэкӏухьэн,ganga sér til skemmtunar
894,eilen::V,гузэжъон,fara hratt
895,sich beeilen::V,гуӏэ́н,flýta sér
896,sausen::V,псынкӏэ́у чъэн,þjóta
897,rennen::V,чъэн,hlaupa
898,springen::V,пкӏэн,stökkva
899,klettern::V,дэцохъоен,klifra
900,schaukeln::V,уешӏэн,róla
901,schaukeln::V,уешӏэн,rugga
902,kriechen::V,цохъо́н,skríða
903,schwimmen::V,есы́н,synda
904,tauchen::V,зычӏэгъэо́н,kafa
905,rudern::V,къошъо бэщкӏэ фын,róa
906,fahren::V,кӏон,aka
907,fahren::V,кӏон,fara
908,fliegen::V,быбы́н,fljúga
909,gehen::V,кӏон,fara
910,gehen::V,кӏон,ganga
911,weggehen::V,ӏукӏын,fara burt
912,weggehen::V,ӏукӏын,ganga burt
913,abfahren::V,ежьэн,aka burt
914,anhalten::V,къэуцу́н,stöðva
915,hineingehen::V,ихьан,ganga inn
916,eintreten::V,чӏэхьан,koma inn
917,eintreten::V,чӏэхьан,ganga inn
918,kommen::V,къэкӏо́н,koma
919,ankommen::V,къэсы́н,koma til
920,zurückkommen::V,гъэзэжьын,koma til baka
921,bleiben::V,къэнэ́н,haldast
922,bleiben::V,къэнэ́н,vera kyrr
923,warten::V,пэплъэ́н,bíða
924,erwarten::V,ежэн,búast við
925,erwarten::V,ежэн,eiga von á
926,suchen::V,лъыхъу́н,leita
927,finden::V,къэгъоты́н,finna
928,finden::V,къыхэгъэщы́н,finna
929,versuchen::V,пылъы́н,reyna
930,vorbereiten::V,гъэхьазыры́н,undirbúa
931,lieben::V,шӏу плъэгъу́н,elska
932,mögen::V,шӏу плъэгъу́н,þykja gott
933,mögen::V,шӏу плъэгъу́н,falla í geð
934,lachen::V,щхын,hlæja
935,rühren::V,гур гъэузын,snerta
936,weinen::V,гъын,gráta
937,schimpfen::V,хъонэн,skammast
938,sich ärgern::V,губжы́н,sárna
939,sich ärgern::V,губжы́н,gremjast
940,sich fürchten::V,щынэ́н,óttast
941,fürchten::V,щынэ́н,óttast
942,sehen::V,льэгъу́н,sjá
943,anschauen::V,плъэн,horfa á
944,anschauen::V,еплъы́н,horfa á
945,ansehen::V,плъэн,líta á
946,hören::V,зэхэхын,heyra
947,zuhören::V,дэӏо́н,hlusta
948,probieren::V,хэӏэн,smakka
949,riechen::V,пэмэ́н,þefa
950,fühlen::V,зэхэпшӏэн,finna til
951,scheinen::V,уащыхъу́н,virðast
952,scheinen::V,уашӏошӏы́н,virðast
953,zu sehen sein::V,зэрэлъэгъу́н,vera að sjá
954,vernehmen::V,зэхэхын,heyra
955,vernehmen::V,зэхэхын,greina
956,frieren::V,дыкъын,frjósa
957,frieren::V,пӏыкӏэн,frjósa
958,frieren::V,чъыӏэ́ лӏэн,frjósa
959,tun::V,шӏын,gera
960,können::V,лъэкӏы́н,geta
961,wollen::V,фэе́н,ætla
962,wollen::V,фэе́н,vilja
963,anfangen::V,ублэн,hefja
964,beenden::V,ухы́н,enda
965,beenden::V,ухы́н,ljúka
966,aufhören::V,щыгъэтын,lykta
967,gelingen::V,хъун,heppnast
968,öffnen::V,ӏухы́н,opna
969,schließen::V,игъэсэн,loka
970,stellen::V,бгъэуцун,láta
971,stellen::V,бгъэуцун,setja
972,setzen::V,гъэтӏысы́н,láta
973,setzen::V,гъэтӏысы́н,setja
974,legen::V,хэлъхьа́н,láta
975,legen::V,хэлъхьа́н,leggja
976,berühren::V,эӏэн,koma við
977,berühren::V,нэсын,koma við
978,verbinden::V,зэхэпхэ́н,sameina
979,verbinden::V,пхын,sameina
980,bedecken::V,техъо́н,hylja
981,aufhängen::V,пылъэ́н,hengja
982,aufhängen::V,пылъэ́н,hengja upp
983,anzünden::V,хэгъэнэ́н,kveikja í
984,zurücklassen::V,къэгъэнэ́н,skilja eftir
985,verlieren::V,чӏэ́нэн,týna
986,verlieren::V,чӏэ́нэн,glata
987,verlieren::V,шӏокӏоды́н,týna
988,verlieren::V,шӏокӏоды́н,glata
989,fallen lassen::V,чӏэунэн,missa
990,fallen lassen::V,пӏэпызын,missa
991,machen::V,шӏын,búa til
992,herstellen::V,шӏы́н,framleiða
993,bauen::V,шӏы́н,smíða
994,bauen::V,шӏы́н,byggja
995,reparieren::V,дыжьы́н,gera við
996,verbessern::V,нахьышӏу пшӏын,bæta
997,verbessern::V,нахь дэгъу пшӏын,bæta
998,ändern::V,зэблэхъу́н,breyta
999,graben::V,тӏын,grafa
1000,biegen::V,уфэн,sveigja
1001,drehen::V,гъэчэрегъу́,snúa
1002,wenden::V,пӏонтӏэн,snúa
1003,wenden::V,пӏонтӏэн,venda
1004,wenden::V,бгъэзэн,snúa
1005,wenden::V,бгъэзэн,venda
1006,wenden::V,уӏубын,snúa
1007,wenden::V,уӏубын,venda
1008,heben::V,ӏэты́н,hefja
1009,hochheben::V,ӏэты́н,lyfta upp
1010,ergreifen::V,къэубыты́н,grípa
1011,halten::V,ӏыгъы́н,rúma
1012,halten::V,ӏыгъы́н,halda
1013,drücken::V,тэӏункӏэн,þjá
1014,drücken::V,тэӏункӏэн,þrýsta
1015,schieben::V,уеӏункӏын,ýta
1016,schieben::V,уетӏыргун,ýta
1017,kratzen::V,цӏэнтхъун,klóra
1018,lecken::V,бзэи́н,sleikja
1019,beißen::V,ецэкъэ́н,bíta
1020,abreißen::V,къичын,rífa af
1021,abreißen::V,къичын,rífa frá
1022,abreißen::V,пытхъын,rífa af
1023,abreißen::V,пытхъын,rífa frá
1024,abschneiden::V,пыупкӏын,skera af
1025,abschneiden::V,пыупкӏын,klippa af
1026,abschneiden::V,гобзыкӏын,skera af
1027,abschneiden::V,гобзыкӏын,klippa af
1028,binden::V,епхын,binda
1029,stecken::V,хэсэн,stinga
1030,brechen::V,зэпыпкӏын,brjóta
1031,klopfen::V,теон,berja
1032,klopfen::V,теон,klappa
1033,hauen::V,теон,berja
1034,hauen::V,теон,höggva
1035,kleben::V,щхэн,líma
1036,reiben::V,пӏотын,núa
1037,streichen::V,щыфэн,smyrja
1038,schleifen::V,гъэчаны́н,slípa
1039,schleifen::V,кӏэлыкӏы́н,slípa
1040,schneiden::V,бзын,skera
1041,schneiden::V,бзын,klippa
1042,rütteln::V,гъэсысын,skaka
1043,schütteln::V,гъэсысын,hrista
1044,schwenken::V,ӏэ шӏын,sveifla
1045,schütten::V,икӏэ́н,hella
1046,füllen::V,из шӏын,fylla
1047,einwickeln::V,кӏоцӏыщыхьа́н,vefja inn í
1048,tragen::V,хьын,bera
1049,schleppen::V,пхьын,draga
1050,schleppen::V,плъэшъун,draga
1051,ziehen::V,пкъудыин,toga
1052,ziehen::V,пкъудыин,draga
1053,ziehen::V,пщэн,toga
1054,ziehen::V,пщэн,draga
1055,ziehen::V,плъэшъун,toga
1056,ziehen::V,плъэшъун,draga
1057,aufbewahren::V,пӏыгъын,geyma
1058,aufbewahren::V,уухъумэн,geyma
1059,werfen::V,дзын,kasta
1060,fangen::V,къэубыты́н,grípa
1061,packen::V,къэубыты́н,þrífa í
1062,verstecken::V,бгъэбылъын,fela
1063,teilen::V,гощы́н,deila
1064,schicken::V,гъахьы́н,senda
1065,bringen::V,къэхьы́н,færa
1066,bringen::V,къэхьы́н,flytja
1067,hinzufügen::V,хэгъэхъо́н,bæta við
1068,nehmen::V,къытехы́н,taka
1069,wählen::V,къыхэхы́н,velja
1070,auswählen::V,къыхэхы́н,velja úr
1071,bewahren::V,къэухъумэн,gæta
1072,bewahren::V,къэухъумэн,vernda
1073,behindern::V,пэрыохъу хъун,varna
1074,verderben::V,къутэн,spilla
1075,beschädigen::V,къутэн,skemma
1076,zerbrechen::V,къутэн,brjóta
1077,zerreißen::V,зэӏэтхъы́н,rífa
1078,zerreißen::V,зэӏэтхъы́н,rífa sundur
1079,zerstören::V,къутэ́н,rífa niður
1080,verbrennen::V,гъэсты́н,brenna
1081,geben::V,еты́н,gefa
1082,reichen::V,еты́н,rétta
1083,schenken::V,еты́н,gefa
1084,versprechen::V,гъэгугъэ́н,lofa
1085,versprechen::V,гъэгугъэ́н,heita
1086,wünschen::V,шӏоигъо́н,óska
1087,loben::V,щытхъун,lofa
1088,loben::V,щытхъун,hrósa
1089,küssen::V,ебэу́н,kyssa
1090,wiegen::V,гъэхъыен,rugga
1091,zudecken::V,техъо́н,þekja
1092,zudecken::V,техъо́н,breiða yfir
1093,wecken::V,къэгъэущы́н,vekja
1094,zeigen::V,гъэлъэгъо́н,sýna
1095,führen::V,щэн,leiða
1096,lehren::V,егъэджэ́н,kenna
1097,lehren::V,егъэшӏэн,kenna
1098,unterrichten::V,егъэджэ́н,fræða
1099,aufziehen::V,пӏун,ala upp
1100,leiten::V,гъэзекӏон,stjórna
1101,antreiben::V,къепфылӏэн,hvetja
1102,lassen::V,еты́н,láta
1103,einladen::V,къегъэблэгъэн,bjóða heim
1104,vereinigen::V,зэгогъэхьан,sameina
1105,besuchen::V,щыӏэ́н,heimsækja
1106,treffen::V,ӏукӏэ́н,hitta
1107,treffen::V,пэгъокӏы́н,hitta
1108,sich versammeln::V,зэхэхьан,safnast saman
1109,spielen::V,джэгу́н,leika sér
1110,singen::V,орэ́д къэӏо́н,syngja
1111,tanzen::V,къэшъо́н,dansa
1112,sich trennen::V,зэгокӏыжьы́ных,skiljast
1113,verlassen::V,бгынэн,yfirgefa
1114,verlassen::V,хэкӏыжьын,yfirgefa
1115,retten::V,къыхэпхыжьын,bjarga
1116,retten::V,къэбгъэнэжьын,bjarga
1117,bewachen::V,къэгъэгъунэн,gæta
1118,bewachen::V,къэгъэгъунэн,hafa vörð á
1119,schützen::V,ухъумэ́н,vernda
1120,verteidigen::V,къэухъумэн,verja
1121,sich schlagen::V,эзэон,slást
1122,sich schlagen::V,эзэон,berjast
1123,schießen::V,он,skjóta
1124,siegen::V,текӏо́н,sigra
1125,ärgern::V,бгъэгубжын,ergja
1126,ärgern::V,бгъэгубжын,skaprauna
1127,schlagen::V,ео́н,slá
1128,schlagen::V,ео́н,lemja
1129,stechen::V,хэӏун,stinga
1130,stoßen::V,тӏыро́н,hrinda
1131,stoßen::V,уеӏункӏын,hrinda
1132,stehlen::V,тыгъу́н,stela
1133,stören::V,бгъэгумэкӏын,trufla
1134,belästigen::V,бгъэгумэкӏын,ónáða
1135,verbergen::V,ушъэфын,leyna
1136,täuschen::V,гъэпцӏэ́н,gabba
1137,täuschen::V,гъэпцӏэ́н,blekkja
1138,betrügen::V,гъэпцӏэ́н,svíkja
1139,betrügen::V,гъэпцӏэ́н,blekkja
1140,töten::V,уикӏын,drepa
1141,wohnen::V,дэсын,búa
1142,arbeiten::V,лэжьэ́н,vinna
1143,sammeln::V,угъои́н,safna
1144,pflücken::V,къыпычы́н,tína
1145,pflücken::V,къыпычы́н,reyta
1146,jagen::V,шэкӏон,veiða
1147,jagen::V,ешэкӏон,veiða
1148,fischen::V,пцэжъые уешэн,fiska
1149,fassen::V,къэубыты́н,veiða
1150,hüten::V,хэхъо́н,gæta
1151,hüten::V,хэхъо́н,vakta
1152,treiben::V,пфын,reka
1153,anbinden::V,епхын,binda við
1154,anbinden::V,епхын,binda fast
1155,füttern::V,гъэшхэ́н,fóðra
1156,melken::V,щын,mjólka
1157,hacken::V,упкӏэтэн,höggva
1158,gießen::V,тепкӏэн,hella
1159,reifen::V,игъо хъун,þroskast
1160,zubereiten::V,бгъэхьазырын,elda
1161,zubereiten::V,бгъэхьазырын,tilbúa
1162,kochen::V,шӏы́н,sjóða
1163,backen::V,гъэжъэ́н,baka
1164,braten::V,гъэжъэ́н,steikja
1165,umrühren::V,зэхэгъэкӏухьан,hræra í
1166,stricken::V,хъын,prjóna
1167,nähen::V,дэн,sauma
1168,färben::V,бгъэлэн,lita
1169,reinigen::V,укъэбзы́н,hreinsa
1170,waschen::V,бгыкӏын,þvo
1171,abwischen::V,лъэкӏы́н,þerra
1172,spülen::V,дэгъэчъыхьан,skola
1173,spülen::V,дэгъэчъыхьан,þvo upp
1174,fegen::V,пхъэнкӏы́н,sópa
1175,fegen::V,пхъэнкӏы́н,hreinsa
1176,kehren::V,пхъэнкӏы́н,sópa
1177,baden::V,зыгъэпскӏын,baða sig
1178,sich waschen::V,зытхьакӏы́н,þvo sér
1179,ausziehen::V,къытехы́н,fara úr
1180,anziehen::V,щылъэ́н,fara í
1181,sich anziehen::V,зыфэпэн,klæðast
1182,kämmen::V,жьын,greiða
1183,schmücken::V,гъэдэхэ́н,prýða
1184,schmücken::V,гъэдэхэ́н,skreyta
1185,sagen::V,къэӏон,segja
1186,sprechen::V,псэлъэ́н,tala
1187,reden::V,гущыӏэ́н,ræða
1188,sich unterhalten::V,зэдэгущыӏэн,spjalla
1189,sich unterhalten::V,зэдэгущыӏэн,ræðast við
1190,fragen::V,упчӏэ́н,spyrja
1191,bitten::V,лъэӏо́н,biðja
1192,erzählen::V,къэпӏотэ́н,segja frá
1193,mitteilen::V,макъэ егъэӏун,tilkynna
1194,nennen::V,цӏэ фэусы́н,nefna
1195,rufen::V,джэн,kalla
1196,prahlen::V,узыщытхъужьы́н,gorta
1197,übersetzen::V,бгъэкӏотэн,þýða
1198,denken::V,егупшысэ́н,hugsa
1199,glauben::V,уивыхъэ́ телъы́н,trúa
1200,bemerken::V,гу лъыптэ́н,taka eftir
1201,erkennen::V,зэхэпхын,þekkja
1202,erkennen::V,зэбгъэшӏэн,þekkja
1203,begreifen::V,гурыӏо́н,skilja
1204,verstehen::V,зэхэхын,skilja
1205,lernen::V,еджэ́н,læra
1206,wissen::V,шӏэн,vita
1207,sich erinnern an::V,къэшӏэжьын,minnast
1208,vergessen::V,пщыгъупшэжьы́н,gleyma
1209,messen::V,шын,mæla
1210,zählen::V,плъытэ́н,telja
1211,rechnen::V,плъытэ́н,reikna
1212,rechnen::V,угугъэ́н,reikna
1213,lesen::V,еджэ́н,lesa
1214,malen::V,шӏын,mála
1215,zeichnen::V,шӏын,teikna
1216,schreiben::V,тхын,skrifa
1217,besitzen::V,иӏэн,hafa
1218,kaufen::V,щэфы́н,kaupa
1219,verkaufen::V,щэн,selja
1220,bezahlen::V,птын,borga
1221,bezahlen::V,лъыптын,borga
1222,bezahlen::V,птыжьы́н,borga
1223,zahlen::V,птын,borga
1224,zahlen::V,лъыптын,borga
1225,beherrschen::V,иунаеу иӏэн,hafa á valdi sínu
1226,ertragen::V,щэчы́н,þola
1227,Schnurrbart::N,,yfirskegg
1228,Nabel::N,,nafli
1229,Wetter::N,,veður
1230,Frost::N,,frost
1231,Raureif::N,,hrím
1232,Adler::N,,örn
1233,Schwan::N,,svanur
1234,Ton::N,,tónn
1235,Sache::N,,mál
1236,Schlitten::N,,sleði
1237,Last::N,,byrði
1238,Last::N,,farmur
1239,Figur::N,,stytta
1240,Bündel::N,,böggull
1241,Schuh::N,,skór
1242,Arzt::N,,læknir
1243,lebendig::A,,lifandi
1244,zuerst::ADV,,fyrst
1245,manchmal::ADV,,stundum
1246,niemals::ADV,,aldrei
1247,hier::ADV,,hér
1248,hierhin::ADV,,hingað
1249,von hier::ADV,,héðan
1250,schon::ADV,,nú þegar
1251,sinken::V,,síga
1252,klirren::V,,glamra
1253,klirren::V,,skrölta
1254,fliehen::V,,flýja
1255,flüchten::V,,strjúka
1256,geraten::V,,lukkast
1257,aufheben::V,,taka upp
1258,aufheben::V,,lyfta upp
1259,beugen::V,,beygja
1260,umdrehen::V,,venda
1261,umdrehen::V,,snúa við
1262,bekommen::V,,hljóta
1263,bekommen::V,,ná
1264,erhalten::V,,fá
1265,treten::V,,sparka
