,Concept_ID,eu,mn
791,stumpf::A,kamuts,мохоо
792,schwer::A,astun,хүнд
793,schwer::A,pisutsu,хүнд
794,schön::A,eder,гуа
795,schön::A,eder,сайхан
796,heiß::A,bero,халуун
797,heiß::A,oso bero,халуун
798,warm::A,bero,дулаан
799,kalt::A,hotz,хүйтэн
800,kühl::A,hotzil,сэрүүн
801,frisch::A,fresko,эрүүл
802,frisch::A,fresko,жихүүн
803,frisch::A,hozkirri,эрүүл
804,frisch::A,hozkirri,жихүүн
805,feucht::A,heze,чийгтэй
806,nass::A,busti,нойтон
807,trocken::A,siku,хатсан
808,trocken::A,lehor,хатсан
809,voll::A,bete,дүүрэн
810,leer::A,huts,хоосон
811,offen::A,ireki,онгорхой
812,geschlossen::A,itxita,битүү
813,geschlossen::A,itxita,хаалтай
814,sauber::A,xahu,цэвэр
815,sauber::A,xahu,хиргүй
816,sauber::A,garbi,цэвэр
817,sauber::A,garbi,хиргүй
818,schmutzig::A,lohi,бохир
819,schmutzig::A,lohi,хиртэй
820,schmutzig::A,zikin,бохир
821,schmutzig::A,zikin,хиртэй
822,roh::A,gordin,түүхий
823,reif::A,umo,болсон
824,reif::A,heldu,болсон
825,lecker::A,goxo,амттай
826,süß::A,goxo,амттай
827,süß::A,goxo,чихэрлэг
828,bitter::A,karmin,гашуун
829,bitter::A,garratz,гашуун
830,sauer::A,mingots,эсгэлэн
831,hell::A,argi,гэгээн
832,hell::A,argi,гэрэлтэй
833,dunkel::A,ilun,бараан
834,dunkel::A,ilun,харанхуй
835,schwarz::A,beltz,хар
836,weiß::A,zuri,цагаан
837,rot::A,gorri,улаан
838,gelb::A,hori,шар
839,blau::A,urdin,хөх
840,blau::A,urdin,цэнхэр
841,grün::A,berde,ногоон
842,grün::A,musker,ногоон
843,grau::A,urdin,орог
844,grau::A,urdin,саарал
845,grau::A,urdinabar,орог
846,grau::A,urdinabar,саарал
847,bunt::A,koloretsu,эрээн
848,billig::A,merke,хямд
849,teuer::A,garesti,үнэтэй
850,wertvoll::A,baliotsu,үнэт
851,blind::A,itsu,сохор
852,taub::A,gor,чих хатуу
853,kräftig::A,kementsu,чийрэг
854,stark::A,bizkor,хүчтэй
855,stark::A,bizkor,чадалтай
856,stark::A,indartsu,хүчтэй
857,stark::A,indartsu,чадалтай
858,schwach::A,ahul,сул
859,schwach::A,indargabe,сул
860,fett::A,gizen,тарган
861,fett::A,gizen,голигор
862,schlank::A,lerden,голшиг
863,hübsch::A,polit,сайхан
864,hübsch::A,polit,хөөрхөн
865,böse::A,tzar,муу
866,böse::A,tzar,хортой
867,böse::A,gaizto,муу
868,böse::A,gaizto,хортой
869,dumm::A,lelo,тэнэг
870,dumm::A,pello,тэнэг
871,faul::A,nagi,залхуу
872,faul::A,alfer,залхуу
873,fleißig::A,maratz,чармайлтгай
874,fleißig::A,lanzale,чармайлтгай
875,geizig::A,zeken,харамч
876,geizig::A,zikoitz,харамч
877,klug::A,zuhur,цэцэн
878,geschickt::A,trebe,дүйтэй
879,geschickt::A,antzetsu,дүйтэй
880,lieb::A,maite,хайрт
881,lieb::A,laztan,хайрт
882,lustig::A,alaitsu,цэнгэлтэй
883,sanft::A,eme,наалинхай
884,sanft::A,ezti,наалинхай
885,hungrig::A,gose,өлөн
886,hungrig::A,gose,өлссөн
887,krank::A,eri,өвчтэй
888,krank::A,gaixo,өвчтэй
889,nackt::A,biluzi,нүцгэн
890,traurig::A,itun,гунигт
891,traurig::A,betilun,гунигт
892,lebendig::A,bizirik,амьд
893,lebendig::A,bizirik,амьтай
894,gut::A,on,сайн
895,schlecht::A,txar,муу
896,schlecht::A,txar,өөдгүй
897,richtig::A,zuzen,зөв
898,richtig::A,zuzen,зүйтэй
899,schlimm::A,larri,муухай
900,wahr::A,egiazko,үнэн
901,wahr::A,egiazko,жинхэнэ
902,alt::A,zahar,хуучин
903,neu::A,berri,шинэ
904,ehemalig::A,lehengo,агсан
905,ehemalig::A,lehengo,байсан
906,alt[Lebewesen]::A,adindun,өвгөн
907,alt[Lebewesen]::A,adindun,хижээл
908,jung::A,gazte,залуу
909,arm::A,txiro,ядуу
910,arm::A,behartsu,ядуу
911,reich::A,dirudun,баян
912,reich::A,dirudun,баялаг
913,bekannt::A,ezagun,танил
914,berühmt::A,entzun,цуутай
915,berühmt::A,entzun,алдартай
916,berühmt::A,ospetsu,цуутай
917,berühmt::A,ospetsu,алдартай
918,fremd::A,arrotz,харь
919,fremd::A,arrotz,гадаад
920,verschieden::A,ezberdin,ондоо
921,verschieden::A,ezberdin,янз янзын
922,verschieden::A,desberdin,ондоо
923,verschieden::A,desberdin,янз янзын
924,nah::A,hurre,ойрын
925,nah::A,hurre,дөтийн
926,nah::A,hurbil,ойрын
927,nah::A,hurbil,дөтийн
928,fern::A,urrun,холын
929,linker::A,ezker,буруу
930,rechter::A,eskuin,баруун
931,anderer::A,beste,өөр
932,anderer::A,beste,нөгөө
933,erster::A,lehen,нэгдэх
934,erster::A,lehen,нэгдүгээр
935,erster::A,aurren,нэгдэх
936,erster::A,aurren,нэгдүгээр
937,zweiter::A,bigarren,хоёрдугаар
938,dritter::A,hirugarren,гуравдугаар
939,letzter::A,azken,сүүлийн
940,letzter::A,hondar,сүүлийн
941,allein::ADV,bakarrik,ганцаараа
942,auf einmal::ADV,batera,нэгмөсөн
943,zusammen::ADV,elkarrekin,цуг
944,zusammen::ADV,elkarrekin,хамт
945,lange::ADV,luzaro,удаан
946,plötzlich::ADV,bat-batean,гэнэт
947,sofort::ADV,berehala,дороо
948,später::ADV,gero,дараа
949,jetzt::ADV,orain,өнөө
950,heute::ADV,gaur,өнөө
951,heute::ADV,gaur,өнөөдөр
952,morgen::ADV,bihar,маргааш
953,morgen::ADV,bihar,маргаадар
954,bald::ADV,aurki,түргэн
955,bald::ADV,aurki,удахгүй
956,bald::ADV,laster,түргэн
957,bald::ADV,laster,удахгүй
958,dann::ADV,ondoren,хожим
959,dann::ADV,ondoren,тэгээд
960,gestern::ADV,atzo,өчигдөр
961,einst::ADV,antzina,нэг
962,damals::ADV,orduan,тэгэхэд
963,danach::ADV,gerora,тэгээд
964,danach::ADV,gerora,дараа нь
965,danach::ADV,ondoren,тэгээд
966,danach::ADV,ondoren,дараа нь
967,vorher::ADV,lehenago,урьд
968,zuerst::ADV,aurrena,анх
969,zuerst::ADV,aurrena,эхлээд
970,zuerst::ADV,lehenbizi,анх
971,zuerst::ADV,lehenbizi,эхлээд
972,einmal::ADV,behin,нэг удаа
973,einmal::ADV,aldi bat,нэг удаа
974,manchmal::ADV,batzuetan,хааяа
975,manchmal::ADV,batzuetan,заримдаа
976,manchmal::ADV,zenbaitetan,хааяа
977,manchmal::ADV,zenbaitetan,заримдаа
978,oft::ADV,maiz,олонтоо
979,oft::ADV,askotan,олонтоо
980,immer::ADV,beti,байнга
981,niemals::ADV,inoiz ez,хэзээ ч
982,niemals::ADV,inoiz ez,хэдийд ч
983,niemals::ADV,sekula ez,хэзээ ч
984,niemals::ADV,sekula ez,хэдийд ч
985,hier::ADV,hemen,энд
986,hierhin::ADV,hona,нааш
987,von hier::ADV,hemendik,эндээс
988,von hier::ADV,honetatik,эндээс
989,dort::ADV,han,тэнд
990,dorthin::ADV,hara,тийш
991,geradeaus::ADV,artez,шулуун
992,vorwärts::ADV,aurrera,урагшаа
993,rückwärts::ADV,atzera,буцаан
994,rückwärts::ADV,atzera,сөөргөө
995,rückwärts::ADV,atzerantz,буцаан
996,rückwärts::ADV,atzerantz,сөөргөө
997,zurück::ADV,atzera,буцаж
998,zurück::ADV,atzera,гэдрэг
999,unten::ADV,behean,дор
1000,hinab::ADV,behera,уруу
1001,hinab::ADV,beherantz,уруу
1002,oben::ADV,goian,дээр
1003,hinauf::ADV,gora,өөд
1004,hinauf::ADV,gora,дээш
1005,hinauf::ADV,gorantz,өөд
1006,hinauf::ADV,gorantz,дээш
1007,überall::ADV,edonon,хааяагүй
1008,überall::ADV,edonon,энд тэндгүй
1009,nicht::ADV,ez,эс
1010,nicht::ADV,ez,-гүй
1011,ein wenig::ADV,apur bat,жаахан
1012,ein wenig::ADV,pixka bat,жаахан
1013,kaum::ADV,ozta,арай
1014,kaum::ADV,ozta,арай гэж
1015,kaum::ADV,nekez,арай
1016,kaum::ADV,nekez,арай гэж
1017,sehr::ADV,oso,тун
1018,so::ADV,hala,тэгж
1019,so::ADV,hala,ингээд
1020,so::ADV,honela,тэгж
1021,so::ADV,honela,ингээд
1022,noch::ADV,oraindik,дахин
1023,noch::ADV,oraindik,дахиад
1024,nur::ADV,bakarrik,зөвхөн
1025,nur::ADV,bakarrik,гагцхүү
1026,schon::ADV,ja,нэгэнт
1027,schon::ADV,jada,нэгэнт
1028,wieder::ADV,berriro,дахин
1029,wieder::ADV,berriro,дахиад
1030,vergebens::ADV,alferrik,хий
1031,vor::PRP,aurrean,өмнө
1032,hinter::PRP,ostean,ард
1033,hinter::PRP,gibelean,ард
1034,unter::PRP,pean,доор
1035,unter::PRP,azpian,доор
1036,durch::PRP,zehar,дундуур
1037,neben::PRP,ondoan,хажууд
1038,neben::PRP,aldamenean,хажууд
1039,zwischen::PRP,artean,завсар
1040,zwischen::PRP,artean,хооронд
1041,wegen::PRP,-gatik,төлөө
1042,wegen::PRP,-gatik,дээрээс
1043,dies::PRN,hau,энэ
1044,das::PRN,hura,тэр
1045,alles::PRN,dena,цөм
1046,alles::PRN,dena,бүгд
1047,ich::PRN,ni,би
1048,du::PRN,zu,чи
1049,er::PRN,bera,тэр
1050,er::PRN,bera,тэр хүн
1051,wir::PRN,gu,бид
1052,ihr::PRN,zuek,та нар
1053,sie::PRN,berak,тэд
1054,was::FPRN,zer,юу
1055,wer::FPRN,nor,хэн
1056,wo::FADV,non,хаа
1057,wo::FADV,non,хаана
1058,wohin::FADV,nora,хааш
1059,wohin::FADV,nora,хаана
1060,wie::FADV,nola,яаж
1061,wie::FADV,nola,хэрхэн
1062,wie::FADV,zelan,яаж
1063,wie::FADV,zelan,хэрхэн
1064,warum::FADV,zeren,юунд
1065,warum::FADV,zeren,яагаад
1066,warum::FADV,zergatik,юунд
1067,warum::FADV,zergatik,яагаад
1068,wieviel::FNUM,zenbat,хэдий
1069,wieviel::FNUM,zenbat,хэд
1070,eins::NUM,bat,нэг
1071,zwei::NUM,bi,хоёр
1072,zwei::NUM,biga,хоёр
1073,drei::NUM,hiru,гурав
1074,vier::NUM,lau,дөрөв
1075,fünf::NUM,bost,тав
1076,sechs::NUM,sei,зургаа
1077,sieben::NUM,zazpi,долоо
1078,acht::NUM,zortzi,найм
1079,neun::NUM,bederatzi,ес
1080,zehn::NUM,hamar,арав
1081,elf::NUM,hamaika,арван нэг
1082,zwölf::NUM,hamabi,арван хоёр
1083,zwanzig::NUM,hogei,хорь
1084,dreißig::NUM,hogeita hamar,гуч
1085,vierzig::NUM,berrogei,дөч
1086,fünfzig::NUM,berrogeita hamar,тавь
1087,sechzig::NUM,hirurogei,жар
1088,siebzig::NUM,hirurogeita hamar,дал
1089,achtzig::NUM,laurogei,ная
1090,neunzig::NUM,laurogeita hamar,ер
1091,hundert::NUM,ehun,зуу
1092,tausend::NUM,mila,мянга
1093,und::CNJ,eta,ч
1094,und::CNJ,eta,болон
1095,oder::CNJ,edo,буюу
1096,stehen::V,zutik egon,зогсох
1097,sitzen::V,eserita egon,суух
1098,liegen::V,etzan,хэвтэх
1099,hängen::V,eskegita egon,өлгөөтэй байх
1100,hängen::V,eskegita egon,дүүжлээтэй байх
1101,hängen::V,zintzilik egon,өлгөөтэй байх
1102,hängen::V,zintzilik egon,дүүжлээтэй байх
1103,werden::V,bihurtu,болох
1104,werden::V,bilakatu,болох
1105,passieren::V,pasatu,тохиох
1106,passieren::V,gertatu,тохиох
1107,beginnen::V,hasi,эхлэх
1108,enden::V,bukatu,дүүрэх
1109,wechseln::V,aldatu,хувирах
1110,aufgehen[Sonne]::V,ilki,мандах
1111,aufgehen[Sonne]::V,sortu,мандах
1112,untergehen[Sonne]::V,sartu,жаргах
1113,scheinen[Sonne]::V,eguzkia egon,гэрэлтэх
1114,donnern::V,trumoia jo,дуугарах
1115,wehen::V,haizea ibili,салхилах
1116,wehen::V,haizea ibili,хөөрөгдөх
1117,strömen::V,zorrotadaka isuri,гүйх
1118,strömen::V,zorrotadaka isuri,урсах
1119,fließen::V,isuri,урсах
1120,sich drehen::V,biratu,эргэлдэх
1121,schwanken::V,zabuka ibili,хэлбэлзэх
1122,schwingen::V,kulunkatu,ганхах
1123,schwingen::V,kulunkatu,хэлбэлзэх
1124,fallen::V,erori,унах
1125,brennen::V,sutan egon,шатах
1126,rauchen::V,kea bota,баагих
1127,regnen::V,euria ari izan,бороо орно
1128,gefrieren::V,izoztu,хөлдөх
1129,gefrieren::V,hormatu,хөлдөх
1130,tauen::V,gesaldu,хайлах
1131,schmelzen::V,urtu,уярах
1132,trocknen::V,idortu,хатах
1133,trocknen::V,lehortu,хатах
1134,sieden::V,irakin,буцлах
1135,sieden::V,irakin,даргилах
1136,faulen::V,hirotu,үжрэх
1137,faulen::V,hirotu,өмхийрөх
1138,faulen::V,usteldu,үжрэх
1139,faulen::V,usteldu,өмхийрөх
1140,verfaulen::V,hirotu,бээх
1141,verfaulen::V,hirotu,өгрөх
1142,verfaulen::V,usteldu,бээх
1143,verfaulen::V,usteldu,өгрөх
1144,reißen::V,eten,цуурах
1145,reißen::V,tarrat egin,цуурах
1146,versinken::V,urperatu,живэх
1147,vergehen::V,iragan,нөгчих
1148,vergehen::V,iragan,өнгөрөх
1149,erscheinen::V,agertu,гарах
1150,erscheinen::V,agertu,бултайх
1151,verschwinden::V,desagertu,далд орох
1152,verschwinden::V,desagertu,алга болох
1153,sinken::V,beheititu,татрах
1154,sinken::V,beheititu,доошлох
1155,abnehmen::V,gutxitu,багасах
1156,abnehmen::V,gutxitu,хорогдох
1157,abnehmen::V,beheratu,багасах
1158,abnehmen::V,beheratu,хорогдох
1159,zunehmen::V,gora egin,ихсэх
1160,steigen::V,igo,нэмэгдэх
1161,wachsen::V,hazi,өсөх
1162,wachsen::V,hazi,ургах
1163,glänzen::V,distiratu,гилгэнэх
1164,glänzen::V,distiratu,гилбэгнэх
1165,funkeln::V,izarniatu,гялжах
1166,funkeln::V,izarniatu,гялалзах
1167,lärmen::V,zarata atera,шуугих
1168,läuten::V,jo,цохих
1169,läuten::V,hots egin,цохих
1170,klingeln::V,txirrina jo,хонхдох
1171,klingeln::V,txirrina jo,дуугарах
1172,klirren::V,tintin egin,хангир жингэр хийх
1173,brausen::V,marru egin,бургилах
1174,rauschen::V,fir-fir egin,сэржигнэх
1175,klingen::V,soinu egin,хангинах
1176,bellen::V,zaunkatu,хуцах
1177,heulen::V,ulu egin,улих
1178,heulen::V,uhuri egin,улих
1179,blasen::V,ufa egin,үлзэх
1180,blasen::V,putz egin,үлзэх
1181,pfeifen::V,txistu egin,исгэрэх
1182,schreien::V,oihu egin,хашгирах
1183,schreien::V,garrasi egin,хашгирах
1184,stöhnen::V,intziri egin,ёолох
1185,stöhnen::V,intziri egin,гэнгэнэх
1186,zittern::V,ikara egin,дагжих
1187,zittern::V,dar-dar egin,дагжих
1188,leben::V,bizi izan,амьдрах
1189,geboren werden::V,jaio,төрөх
1190,atmen::V,hats egin,амьсгалах
1191,atmen::V,arnasa egin,амьсгалах
1192,trinken::V,edan,уух
1193,essen::V,jan,идэх
1194,schlucken::V,irentsi,залгих
1195,müde werden::V,unatu,ядрах
1196,müde werden::V,nekatu,ядрах
1197,einschlafen::V,lokartu,унтчих
1198,schlafen::V,lo egin,унтах
1199,aufwachen::V,esnatu,сэрэх
1200,aufwachen::V,atzarri,сэрэх
1201,aufstehen::V,jaiki,босох
1202,sich erholen::V,atseden egin,амрах
1203,krank werden::V,gaixotu,өвдөж эхлэх
1204,krank sein::V,eri izan,өвдөх
1205,krank sein::V,gaixo izan,өвдөх
1206,schmerzen::V,min egin,өвдөх
1207,schmerzen::V,min egin,шархирах
1208,husten::V,eztul egin,ханиах
1209,genesen::V,osatu,засрах
1210,sterben::V,hil,үхэх
1211,sterben::V,hil,нас барах
1212,sterben::V,zendu,үхэх
1213,sterben::V,zendu,нас барах
1214,umkommen::V,istripuz hil,үхэх
1215,sich bewegen::V,higitu,хөдлөх
1216,sich rühren::V,zirkin egin,хөдлөх
1217,sich erheben::V,zutitu,босох
1218,sich erheben::V,altxatu,босох
1219,sich setzen::V,eseri,суух
1220,sich setzen::V,jesarri,суух
1221,hinfallen::V,erori,ойчих
1222,laufen::V,ibili,явган явах
1223,schreiten::V,oinkatu,алхах
1224,spazierengehen::V,paseatu,зугаалах
1225,spazierengehen::V,ostera bat egin,зугаалах
1226,eilen::V,lasterkatu,хурдлах
1227,sich beeilen::V,lehiatu,яарах
1228,sich beeilen::V,lehiatu,шамдах
1229,sausen::V,ziztu bizian joan,давхих
1230,rennen::V,lasterka egin,гүйх
1231,springen::V,jauzi egin,харайх
1232,springen::V,jauzi egin,дэвхрэх
1233,klettern::V,igo,авирах
1234,schaukeln::V,zabu egin,ганхалзах
1235,schaukeln::V,zanbulu egin,ганхалзах
1236,kriechen::V,narras egin,мөлхөх
1237,schwimmen::V,igerikatu,сэлэх
1238,schwimmen::V,igeri egin,сэлэх
1239,tauchen::V,murgildu,шунгах
1240,tauchen::V,pulunpatu,шунгах
1241,rudern::V,bogatu,сэлүүрдэх
1242,rudern::V,arraun egin,сэлүүрдэх
1243,fahren::V,joan,явах
1244,fliegen::V,hegaldatu,нисэх
1245,fliegen::V,hegan egin,нисэх
1246,gehen::V,joan,явах
1247,weggehen::V,alde egin,явах
1248,abfahren::V,abiatu,одох
1249,abfahren::V,abiatu,хөдлөх
1250,anhalten::V,geratu,зогсох
1251,anhalten::V,gelditu,зогсох
1252,hineingehen::V,sartu,орох
1253,eintreten::V,sartu,орох
1254,kommen::V,etorri,ирэх
1255,ankommen::V,heldu,хүрэх
1256,ankommen::V,iritsi,хүрэх
1257,zurückkommen::V,itzuli,харих
1258,zurückkommen::V,itzuli,буцаж ирэх
1259,bleiben::V,gelditu,үлдэх
1260,warten::V,itxaron,хүлээх
1261,warten::V,zain egon,хүлээх
1262,erwarten::V,iguriki,хүлээх
1263,suchen::V,bilatu,эрэх
1264,suchen::V,bilatu,бэдрэх
1265,finden::V,idoro,олох
1266,finden::V,aurkitu,олох
1267,versuchen::V,saiatu,оролдох
1268,versuchen::V,ahalegindu,оролдох
1269,vorbereiten::V,gertatu,бэлтгэх
1270,lieben::V,maitatu,янаглах
1271,lieben::V,maite izan,янаглах
1272,mögen::V,laket izan,таалах
1273,mögen::V,atsegin izan,таалах
1274,lachen::V,irri egin,инээх
1275,lachen::V,barre egin,инээх
1276,rühren::V,hunkitu,сэтгэл уяруулах
1277,weinen::V,negar egin,уйлах
1278,schimpfen::V,erneguka ari izan,хараах
1279,sich ärgern::V,ernegatu,уурлах
1280,sich ärgern::V,haserretu,уурлах
1281,sich fürchten::V,beldur izan,айх
1282,fürchten::V,beldur izan,айх
1283,fliehen::V,ihes egin,зугтах
1284,fliehen::V,ihes egin,гүйж очих
1285,flüchten::V,ihes egin,оргох
1286,sehen::V,ikusi,үзэх
1287,anschauen::V,begietsi,харах
1288,ansehen::V,begiratu,харах
1289,hören::V,aditu,дуулах
1290,zuhören::V,entzun,чагнах
1291,probieren::V,dastatu,амсаж үзэх
1292,riechen::V,usnatu,үнэрлэх
1293,riechen::V,usaindu,үнэрлэх
1294,fühlen::V,sentitu,мэдрэх
1295,scheinen::V,iruditu,шиг үзэгдэх
1296,scheinen::V,begitandu,шиг үзэгдэх
1297,zu sehen sein::V,azaldu,үзэгдэх
1298,zu sehen sein::V,azaldu,харагдах
1299,vernehmen::V,aditu,дуулах
1300,frieren::V,hotz izan,даарах
1301,tun::V,egin,хийх
1302,tun::V,egin,үйлдэх
1303,können::V,ahal izan,болох
1304,wollen::V,nahi izan,хүсэх
1305,anfangen::V,hasi,эхлэх
1306,beenden::V,bukatu,дуусгах
1307,aufhören::V,utzi,болих
1308,aufhören::V,utzi,зогсох
1309,gelingen::V,lortu,бүтэх
1310,geraten::V,heldu,илрэх
1311,öffnen::V,ireki,нээх
1312,öffnen::V,ireki,тайлах
1313,öffnen::V,zabaldu,нээх
1314,öffnen::V,zabaldu,тайлах
1315,schließen::V,itxi,хаах
1316,stellen::V,ipini,тавих
1317,stellen::V,ipini,босгох
1318,setzen::V,jesarri,суулгах
1319,legen::V,jarri,хийх
1320,legen::V,jarri,тавих
1321,berühren::V,ukitu,шүргэх
1322,verbinden::V,uztartu,залгах
1323,bedecken::V,estali,бүрэх
1324,aufhängen::V,eseki,өлгөх
1325,aufhängen::V,eseki,дүүжлэх
1326,aufhängen::V,eskegi,өлгөх
1327,aufhängen::V,eskegi,дүүжлэх
1328,anzünden::V,piztu,асаах
1329,anzünden::V,piztu,ноцоох
1330,aufheben::V,jaso,өргөх
1331,zurücklassen::V,atzean utzi,орхих
1332,zurücklassen::V,atzean utzi,үлдээх
1333,verlieren::V,galdu,гээх
1334,fallen lassen::V,erortzen utzi,унагах
1335,machen::V,egin,хийх
1336,machen::V,egin,гаргах
1337,herstellen::V,ekoiztu,бүтээх
1338,bauen::V,eraiki,барих
1339,reparieren::V,konpondu,засах
1340,reparieren::V,konpondu,сэлбэх
1341,verbessern::V,hobetu,засах
1342,verbessern::V,hobetu,сайжруулах
1343,ändern::V,mudatu,өөрчлөх
1344,graben::V,aitzurtu,малтах
1345,beugen::V,makurtu,бөгтийлгөх
1346,biegen::V,malgutu,матах
1347,biegen::V,malgutu,муруйлгах
1348,biegen::V,makolatu,матах
1349,biegen::V,makolatu,муруйлгах
1350,drehen::V,jiratu,эргүүлэх
1351,wenden::V,bihurtu,эргүүлэх
1352,umdrehen::V,biratu,хөрвүүлэх
1353,umdrehen::V,alderantzikatu,хөрвүүлэх
1354,heben::V,jaso,өргөх
1355,heben::V,goratu,өргөх
1356,hochheben::V,goratu,өргөх
1357,hochheben::V,altxatu,өргөх
1358,ergreifen::V,oratu,атгах
1359,halten::V,eutsi,барих
1360,drücken::V,sakatu,дарах
1361,schieben::V,bultzatu,түлхэх
1362,kratzen::V,hatz egin,хусах
1363,kratzen::V,hatz egin,маажих
1364,kratzen::V,hazka egin,хусах
1365,kratzen::V,hazka egin,маажих
1366,lecken::V,miaztu,долоох
1367,lecken::V,lamikatu,долоох
1368,beißen::V,hozka egin,зуух
1369,beißen::V,hozka egin,хазах
1370,beißen::V,ausiki egin,зуух
1371,beißen::V,ausiki egin,хазах
1372,abreißen::V,kendu,таслах
1373,abschneiden::V,moztu,тайрах
1374,abschneiden::V,pikatu,тайрах
1375,binden::V,lotu,боох
1376,binden::V,lotu,хүлэх
1377,binden::V,estekatu,боох
1378,binden::V,estekatu,хүлэх
1379,stecken::V,sartu,шаах
1380,stecken::V,sartu,шигтгэх
1381,brechen::V,apurtu,хугалах
1382,klopfen::V,jo,цохих
1383,klopfen::V,jo,тогших
1384,hauen::V,jo,дэлдэх
1385,kleben::V,itsatsi,наах
1386,reiben::V,igurtzi,нухах
1387,reiben::V,igurtzi,нидчих
1388,streichen::V,igurtzi,нялах
1389,streichen::V,igurtzi,түрхэх
1390,schleifen::V,zorroztu,билүүдэх
1391,schleifen::V,zorroztu,гуранздах
1392,schneiden::V,moztu,огтлох
1393,rütteln::V,astindu,холхнулах
1394,rütteln::V,inarrosi,холхнулах
1395,schütteln::V,astindu,сэгсрэх
1396,schütteln::V,inarrosi,сэгсрэх
1397,schwenken::V,zabukatu,дэвэх
1398,schwenken::V,zabukatu,даллах
1399,schütten::V,isuri,цутгах
1400,schütten::V,isuri,аягалах
1401,füllen::V,bete,дүүргэх
1402,einwickeln::V,bildu,боох
1403,einwickeln::V,bildu,ороох
1404,tragen::V,eroan,авчрах
1405,tragen::V,eraman,авчрах
1406,schleppen::V,narrastu,чирэх
1407,schleppen::V,herrestatu,чирэх
1408,ziehen::V,tira egin,татах
1409,aufbewahren::V,gorde,хадгалах
1410,werfen::V,jaurti,хаях
1411,werfen::V,jaurti,шидэх
1412,werfen::V,aurtiki,хаях
1413,werfen::V,aurtiki,шидэх
1414,fangen::V,atzeman,барих
1415,packen::V,heldu,шүүрэх
1416,verstecken::V,ostendu,нуух
1417,verstecken::V,ezkutatu,нуух
1418,teilen::V,zatitu,хуваах
1419,schicken::V,bidali,илгээх
1420,schicken::V,bidali,явуулах
1421,bringen::V,ekarri,авчрах
1422,bringen::V,ekarri,аваачих
1423,hinzufügen::V,eratxiki,нэмэх
1424,hinzufügen::V,gaineratu,нэмэх
1425,bekommen::V,jaso,хүлээн авах
1426,erhalten::V,jaso,хүлээн авах
1427,nehmen::V,hartu,авах
1428,wählen::V,hautatu,сонгох
1429,wählen::V,aukeratu,сонгох
1430,auswählen::V,hautatu,шилэх
1431,auswählen::V,aukeratu,шилэх
1432,bewahren::V,begiratu,гамнах
1433,behindern::V,oztopatu,саад хийх
1434,behindern::V,oztopatu,тотгор болох
1435,verderben::V,hondatu,эвдэх
1436,beschädigen::V,akastu,гэмтээх
1437,zerbrechen::V,apurtu,хагалах
1438,zerbrechen::V,apurtu,хага цохих
1439,zerreißen::V,zarratatu,урах
1440,zerstören::V,suntsitu,эвдэх
1441,zerstören::V,suntsitu,сүйтгэх
1442,verbrennen::V,erre,шатаах
1443,verbrennen::V,kiskali,шатаах
1444,geben::V,eman,өгөх
1445,reichen::V,luzatu,өгөх
1446,reichen::V,luzatu,дамжуулах
1447,reichen::V,helarazi,өгөх
1448,reichen::V,helarazi,дамжуулах
1449,schenken::V,oparitu,бэлэглэх
1450,versprechen::V,agindu,амлах
1451,wünschen::V,opatu,ерөөх
1452,wünschen::V,opetsi,ерөөх
1453,loben::V,laudatu,магтах
1454,loben::V,laudatu,сайшаах
1455,loben::V,goraipatu,магтах
1456,loben::V,goraipatu,сайшаах
1457,küssen::V,musu eman,озох
1458,küssen::V,musu eman,үнсэх
1459,wiegen::V,kulunkatu,бүүвэйлэх
1460,zudecken::V,estali,хучих
1461,zudecken::V,estali,бүтээх
1462,wecken::V,esnatu,сэрээх
1463,wecken::V,iratzartu,сэрээх
1464,zeigen::V,erakutsi,үзүүлэх
1465,führen::V,gidatu,хөтлөх
1466,lehren::V,irakatsi,заах
1467,unterrichten::V,eskolak eman,сургах
1468,aufziehen::V,hazi,өсгөх
1469,aufziehen::V,hazi,хүмүүжүүлэх
1470,leiten::V,arteztu,удирдах
1471,antreiben::V,bulkatu,шамдуулах
1472,lassen::V,-arazi,-уулах
1473,einladen::V,gonbidatu,залах
1474,vereinigen::V,batu,нэгтгэх
1475,vereinigen::V,batu,хамтруулах
1476,vereinigen::V,bateratu,нэгтгэх
1477,vereinigen::V,bateratu,хамтруулах
1478,besuchen::V,ikustatu,зочлох
1479,treffen::V,topatu,учрах
1480,treffen::V,topatu,дайралдах
1481,sich versammeln::V,bildu,хуралдах
1482,spielen::V,jolastu,наадах
1483,singen::V,abestu,дуулах
1484,singen::V,kantatu,дуулах
1485,tanzen::V,dantzatu,бүжиглэх
1486,tanzen::V,dantzan egin,бүжиглэх
1487,sich trennen::V,banandu,салах
1488,verlassen::V,utzietsi,хаях
1489,retten::V,salbatu,гэтэлгэх
1490,retten::V,gaizkatu,гэтэлгэх
1491,bewachen::V,jagon,сахих
1492,bewachen::V,zaindu,сахих
1493,schützen::V,babestu,хамгаалах
1494,schützen::V,gerizatu,хамгаалах
1495,verteidigen::V,aldeztu,хамгаалах
1496,sich schlagen::V,elkar jo,зодолдох
1497,sich schlagen::V,elkar borrokatu,зодолдох
1498,schießen::V,tiro egin,харвах
1499,schießen::V,tiro egin,буу буудах
1500,siegen::V,irabazi,ялах
1501,ärgern::V,ernegatu,уурлуулах
