,Concept_ID,udm,ar
784,unten::ADV,улын,تحت
785,unten::ADV,улын,في الأسفل
786,hinab::ADV,улэ,إلى تحت
787,oben::ADV,вылын,فوق
788,oben::ADV,вылын,في الأعلى
789,oben::ADV,вылӥын,فوق
790,oben::ADV,вылӥын,في الأعلى
791,hinauf::ADV,вылэ,إلى فوق
792,hinauf::ADV,вылэ,إلى الأعلى
793,hinauf::ADV,вылӥе,إلى فوق
794,hinauf::ADV,вылӥе,إلى الأعلى
795,hinauf::ADV,выллань,إلى فوق
796,hinauf::ADV,выллань,إلى الأعلى
797,überall::ADV,котькытын,في كل مكان
798,überall::ADV,пасьтана,في كل مكان
799,nicht::ADV,уз,لا
800,nicht::ADV,уз,لم
801,ein wenig::ADV,ичи,قليلا
802,ein wenig::ADV,ӧжыт,قليلا
803,ein wenig::ADV,огшап,قليلا
804,kaum::ADV,муртса,كاد لا
805,sehr::ADV,туж,جدا
806,sehr::ADV,туж,كثيرا
807,sehr::ADV,лекос,جدا
808,sehr::ADV,лекос,كثيرا
809,so::ADV,озьы,كذا
810,so::ADV,озьы,كذلك
811,so::ADV,тазьы,كذا
812,so::ADV,тазьы,كذلك
813,noch::ADV,на,ما زال
814,nur::ADV,гинэ,فقط
815,schon::ADV,ни,قد
816,schon::ADV,ини,قد
817,wieder::ADV,нош,من جديد
818,wieder::ADV,нош,مرة أخرى
819,wieder::ADV,кайта,من جديد
820,wieder::ADV,кайта,مرة أخرى
821,vergebens::ADV,юнме,عبثا
822,vor::PRP,азьын,أمام
823,hinter::PRP,берын,خلف
824,hinter::PRP,берын,وراء
825,hinter::PRP,бӧрсьы,خلف
826,hinter::PRP,бӧрсьы,وراء
827,unter::PRP,улын,تحت
828,durch::PRP,пыр,عبر
829,durch::PRP,пыр,خلال
830,durch::PRP,пыртӥ,عبر
831,durch::PRP,пыртӥ,خلال
832,neben::PRP,бордын,جنب
833,neben::PRP,бордын,بجانب
834,zwischen::PRP,вискын,بين
835,wegen::PRP,сэрен,بسبب
836,dies::PRN,та,هذا
837,das::PRN,со,ذلك
838,alles::PRN,ваньмыз,الكل
839,ich::PRN,мон,أنا
840,du::PRN,тон,أنت
841,er::PRN,со,هو
842,wir::PRN,ми,نحن
843,ihr::PRN,тӥ,أنتم
844,ihr::PRN,тӥ,أنتن
845,sie::PRN,соос,هم
846,sie::PRN,соос,هن
847,was::FPRN,ма,ما
848,wer::FPRN,кин,من
849,wo::FADV,кытын,أين
850,wohin::FADV,кытчы,إلى أين
851,wie::FADV,кызьы,كيف
852,warum::FADV,малы,لماذا
853,wieviel::FNUM,кӧня,كم
854,eins::NUM,одӥг,واحد
855,zwei::NUM,кык,اثنين
856,drei::NUM,куинь,ثلاثة
857,vier::NUM,ньыль,أربعة
858,fünf::NUM,вить,خمسة
859,sechs::NUM,куать,ستة
860,sieben::NUM,сизьым,سبعة
861,acht::NUM,тямыс,ثمانية
862,neun::NUM,укмыс,تسعة
863,zehn::NUM,дас,عشرة
864,elf::NUM,дас одӥг,أحد عشر
865,zwölf::NUM,дас кык,اثنا عشر
866,zwanzig::NUM,кызь,عشرون
867,dreißig::NUM,куамын,ثلاثون
868,vierzig::NUM,ньыльдон,أربعون
869,fünfzig::NUM,витьтон,خمسون
870,sechzig::NUM,куатьтон,ستون
871,siebzig::NUM,сизьымдон,سبعون
872,achtzig::NUM,тямыстон,ثمانون
873,neunzig::NUM,укмыстон,تسعون
874,hundert::NUM,сю,مئة
875,tausend::NUM,сюрс,ألف
876,und::CNJ,и,و
877,und::CNJ,но,و
878,oder::CNJ,яке,أو
879,stehen::V,сылыны,وقف
880,sitzen::V,пукыны,جلس
881,liegen::V,кылльыны,رقد
882,hängen::V,ошкыса улыны,تعلق
883,werden::V,луыны,صار
884,werden::V,луыны,أصبح
885,passieren::V,луыны,حدث
886,beginnen::V,кутскыны,ابتدأ
887,enden::V,бырыны,انتهى
888,wechseln::V,воштӥськыны,تغير
889,aufgehen[Sonne]::V,ӝужаны,شرق
890,untergehen[Sonne]::V,пуксьыны,غرب
891,scheinen[Sonne]::V,пиштыны,أضاء
892,scheinen[Sonne]::V,чиляны,أضاء
893,donnern::V,гудыръяны,رعد
894,wehen::V,пелляськыны,هب
895,strömen::V,киськыны,جرى
896,strömen::V,исьтӥськыны,جرى
897,fließen::V,бызьыны,سال
898,sich drehen::V,берганы,دار
899,schwanken::V,вошъяськыны,ترنح
900,schwingen::V,шонаськыны,ترجح
901,fallen::V,усьыны,سقط
902,brennen::V,ӝуаны,احترق
903,rauchen::V,ӵындыны,دخن
904,regnen::V,зорыны,أمطر
905,gefrieren::V,кынмыны,تجمد
906,tauen::V,шунаны,ذاب
907,schmelzen::V,шунаны,ذاب
908,trocknen::V,куасьмыны,نشف
909,sieden::V,пӧзьыны,غلى
910,faulen::V,сисьмыны,فسد
911,verfaulen::V,сисьмыны,تعفن
912,reißen::V,кеськыны,انقطع
913,versinken::V,выйыны,غرق
914,vergehen::V,ортчыны,مضى
915,erscheinen::V,адскыны,لاح
916,erscheinen::V,адскыны,ظهر
917,verschwinden::V,бырыны,غاب
918,sinken::V,усьыны,هبط
919,abnehmen::V,синыны,نقص
920,zunehmen::V,йылыны,ازداد
921,steigen::V,лӧпкыны,صعد
922,steigen::V,лӧпкыны,ارتفع
923,wachsen::V,будыны,نما
924,wachsen::V,будыны,نبت
925,glänzen::V,чиляны,لمع
926,glänzen::V,пиштыны,لمع
927,funkeln::V,чилекъяны,تلألأ
928,lärmen::V,уретыны,ضج
929,lärmen::V,уретыны,صخب
930,lärmen::V,ӵашетыны,ضج
931,lärmen::V,ӵашетыны,صخب
932,läuten::V,жингыртыны,قرع
933,klingeln::V,жингыртыны,دق
934,klirren::V,жильккетыны,قعقع
935,brausen::V,лекъяськыны,عج
936,rauschen::V,ӵашетыны,حف
937,klingen::V,кылӥськыны,رن
938,bellen::V,утыны,نبح
939,heulen::V,вузыны,عوى
940,blasen::V,пельтыны,نفخ
941,pfeifen::V,шуланы,صفر
942,schreien::V,черекъяны,صرخ
943,schreien::V,кесяськыны,صرخ
944,stöhnen::V,ӝуштыны,أن
945,zittern::V,дырекъяны,ارتعش
946,zittern::V,куалекъяны,ارتعش
947,leben::V,улыны,عاش
948,geboren werden::V,вордӥськыны,ولد
949,atmen::V,шоканы,تنفس
950,trinken::V,юыны,شرب
951,essen::V,сиыны,أكل
952,schlucken::V,ньылыны,جرع
953,müde werden::V,жадьыны,تعب
954,einschlafen::V,умме усьыны,نام
955,schlafen::V,кӧлыны,نام
956,aufwachen::V,сайканы,استيقظ
957,aufstehen::V,султыны,قام
958,sich erholen::V,шутэтскыны,استجم
959,krank werden::V,висьыны,مرض
960,krank sein::V,висьыны,مرض
961,schmerzen::V,висьыны,آلم
962,husten::V,кызыны,كح
963,husten::V,кызыны,سعل
964,genesen::V,юнматскыны,نقه
965,genesen::V,бурмытскылыны,نقه
966,sterben::V,кулыны,مات
967,umkommen::V,бырыны,هلك
968,sich bewegen::V,вырыны,تحرك
969,sich rühren::V,вырӟыны,تحرك
970,sich rühren::V,вырӟылыны,تحرك
971,sich erheben::V,султыны,قام
972,sich setzen::V,пуксьыны,جلس
973,hinfallen::V,усьыны,وقع
974,laufen::V,мыныны,مشى
975,schreiten::V,вамышъяны,خطا
976,spazierengehen::V,мыныны,تنزه
977,spazierengehen::V,ветлыны,تنزه
978,eilen::V,дыртыны,عجل
979,sich beeilen::V,дыртыны,استعجل
980,sausen::V,туж ӝог мыныны,أسرع
981,rennen::V,бызьылыны,عدا
982,rennen::V,бызьылыны,ركض
983,springen::V,тэтчаны,قفز
984,klettern::V,тубаны,تسلق
985,schaukeln::V,лэйканы,تأرجح
986,schaukeln::V,шонаськыны,تأرجح
987,kriechen::V,нюж ветлыны,دب
988,kriechen::V,нюж ветлыны,زحف
989,schwimmen::V,уяны,سبح
990,tauchen::V,зумылыны,غطس
991,rudern::V,полсаны,جذف
992,fahren::V,ветлыны,ركب
993,fahren::V,ветлыны,سافر
994,fliegen::V,лобаны,طار
995,gehen::V,мыныны,سار
996,gehen::V,мыныны,ذهب
997,weggehen::V,кошкыны,ذهب
998,weggehen::V,кошкыны,انصرف
999,abfahren::V,кошкыны,رحل
1000,anhalten::V,дугдыны,توقف
1001,hineingehen::V,пырыны,دخل
1002,eintreten::V,пырыны,دخل
1003,kommen::V,вуыны,أتى
1004,kommen::V,вуыны,جاء
1005,kommen::V,лыктыны,أتى
1006,kommen::V,лыктыны,جاء
1007,ankommen::V,вуыны,وصل
1008,zurückkommen::V,берытскыны,عاد
1009,zurückkommen::V,берытскыны,رجع
1010,bleiben::V,кыльыны,مكث
1011,warten::V,витьыны,انتظر
1012,erwarten::V,витьыны,ترقب
1013,erwarten::V,витьыны,انتظر
1014,erwarten::V,возьманы,ترقب
1015,erwarten::V,возьманы,انتظر
1016,suchen::V,утчаны,بحث
1017,finden::V,шедьтыны,وجد
1018,versuchen::V,турттыны,حاول
1019,vorbereiten::V,дасяны,أعد
1020,vorbereiten::V,дасяны,حضر
1021,lieben::V,гажаны,أحب
1022,mögen::V,яратыны,أحب
1023,lachen::V,серекъяны,ضحك
1024,rühren::V,сюлме йӧтыны,أثر
1025,weinen::V,бӧрдыны,بكى
1026,schimpfen::V,даллашыны,سب
1027,schimpfen::V,даллашыны,شتم
1028,sich ärgern::V,лекъяськыны,زعل
1029,sich fürchten::V,кышканы,هاب
1030,sich fürchten::V,курданы,هاب
1031,fürchten::V,курданы,خاف
1032,fürchten::V,курданы,خشي
1033,fürchten::V,кышканы,خاف
1034,fürchten::V,кышканы,خشي
1035,fliehen::V,пегӟыны,هرب
1036,flüchten::V,пегӟыны,فر
1037,sehen::V,адӟыны,رأى
1038,anschauen::V,учкыны,نظر
1039,ansehen::V,учкыны,نظر
1040,hören::V,кылыны,سمع
1041,zuhören::V,кылзыны,أصغى
1042,probieren::V,веръяны,ذاق
1043,riechen::V,зынъяны,شم
1044,riechen::V,зынъяны,استنشق
1045,fühlen::V,шӧдыны,شعر
1046,scheinen::V,адскыны,ظهر
1047,zu sehen sein::V,адӟиськыны,ظهر
1048,vernehmen::V,кылыны,سمع
1049,frieren::V,кынмыны,بردان
1050,tun::V,карыны,فعل
1051,können::V,быгатыны,قدر
1052,können::V,быгатыны,استطاع
1053,wollen::V,потыны,شاء
1054,wollen::V,потыны,أراد
1055,anfangen::V,кутскыны,بدأ
1056,beenden::V,быдтыны,أنهى
1057,beenden::V,быдэстыны,أنهى
1058,aufhören::V,дугдыны,توقف
1059,aufhören::V,дугдыны,انقطع
1060,gelingen::V,быгатыны,نجح
1061,gelingen::V,луыны,نجح
1062,geraten::V,лэсяны,طلع
1063,öffnen::V,усьтыны,فتح
1064,schließen::V,пытсаны,أغلق
1065,stellen::V,пуктыны,وضع
1066,stellen::V,пуктыны,أقام
1067,setzen::V,пуктыны,أجلس
1068,legen::V,поныны,وضع
1069,berühren::V,исаны,مس
1070,berühren::V,исаны,لمس
1071,verbinden::V,герӟаны,ربط
1072,verbinden::V,герӟаны,وصل
1073,bedecken::V,пытсаны,غطى
1074,aufhängen::V,ошыны,علق
1075,anzünden::V,ӝуатыны,أوقد
1076,aufheben::V,ӝутыны,لقط
1077,zurücklassen::V,кельтыны,ترك
1078,verlieren::V,ыштыны,فقد
1079,fallen lassen::V,уськытыны,أسقط
1080,machen::V,лэсьтыны,فعل
1081,herstellen::V,лэсьтыны,صنع
1082,herstellen::V,лэсьтыны,أنتج
1083,bauen::V,пуктыны,بنى
1084,bauen::V,пуктыны,شيد
1085,reparieren::V,тупатыны,صلح
1086,verbessern::V,умоятыны,صحح
1087,ändern::V,воштыны,غير
1088,graben::V,копаны,حفر
1089,beugen::V,губыртыны,ثنى
1090,beugen::V,губыртыны,أحنى
1091,biegen::V,куасаны,لوى
1092,drehen::V,бергатыны,أدار
1093,drehen::V,бергатыны,دور
1094,wenden::V,берыктыны,قلب
1095,umdrehen::V,берыктыны,قلب
1096,heben::V,ӝутыны,رفع
1097,hochheben::V,ӝутъяны,رفع
1098,ergreifen::V,кутыны,مسك
1099,ergreifen::V,кырмыны,مسك
1100,halten::V,возьыны,مسك
1101,drücken::V,зӥбыны,ضغط
1102,drücken::V,пачкатыны,ضغط
1103,schieben::V,донганы,حرك
1104,kratzen::V,вуштыны,خدش
1105,lecken::V,нюлыны,لعق
1106,beißen::V,куртчыны,عض
1107,abreißen::V,ишкалтыны,قلع
1108,abschneiden::V,шорыны,قطع
1109,abschneiden::V,вандыны,قطع
1110,binden::V,керттыны,ربط
1111,stecken::V,мертчытыны,دس
1112,brechen::V,тӥяны,كسر
1113,klopfen::V,йыганы,طرق
1114,klopfen::V,шарккетыны,طرق
1115,hauen::V,жугыны,ضرب
1116,hauen::V,тышканы,ضرب
1117,kleben::V,лякыны,ألصق
1118,reiben::V,зыраны,حك
1119,reiben::V,вуштыны,حك
1120,streichen::V,зыраны,نشر
1121,schleifen::V,шерыны,سن
1122,schneiden::V,вандыны,قطع
1123,rütteln::V,зуркатыны,رج
1124,schütteln::V,куалекъятыны,هز
1125,schwenken::V,шонаны,لوح
1126,schütten::V,лэзьыны,صب
1127,füllen::V,тырмытыны,ملأ
1128,einwickeln::V,биньыны,لف
1129,tragen::V,нуыны,حمل
1130,schleppen::V,кыскыны,سحب
1131,ziehen::V,кыскыны,سحب
1132,aufbewahren::V,возьыны,حفظ
1133,werfen::V,куяны,رمى
1134,werfen::V,куяны,ألقى
1135,werfen::V,лэзяны,رمى
1136,werfen::V,лэзяны,ألقى
1137,fangen::V,кутыны,التقط
1138,packen::V,кутыны,مسك
1139,packen::V,кырмыны,مسك
1140,verstecken::V,ватыны,خبأ
1141,teilen::V,люкыны,قسم
1142,schicken::V,ыстыны,بعث
1143,schicken::V,ыстыны,أرسل
1144,bringen::V,вайыны,جلب
1145,hinzufügen::V,ватсаны,أضاف
1146,bekommen::V,басьтыны,حصل
1147,erhalten::V,басьтыны,استلم
1148,nehmen::V,кутыны,أخذ
1149,nehmen::V,басьтыны,أخذ
1150,wählen::V,бырйыны,اختار
1151,auswählen::V,бырйыны,انتقى
1152,bewahren::V,возьыны,حافظ
1153,behindern::V,могӟытыны,عاق
1154,verderben::V,сӧрыны,أفسد
1155,beschädigen::V,урод лэсьтыны,أضر
1156,zerbrechen::V,сӧрыны,كسر
1157,zerreißen::V,кесяны,مزق
1158,zerstören::V,куашкатыны,دمر
1159,verbrennen::V,сутыны,حرق
1160,geben::V,сётыны,أعطى
1161,reichen::V,сётыны,ناول
1162,schenken::V,кузьманы,وهب
1163,versprechen::V,кыл сётыны,وعد
1164,wünschen::V,сӥзьыны,تمنى
1165,loben::V,ушъяны,مدح
1166,küssen::V,чупаны,قبل
1167,wiegen::V,веттаны,هدهد
1168,wiegen::V,лэйкатыны,هدهد
1169,zudecken::V,шобыртыны,غطى
1170,wecken::V,сайкатыны,أيقظ
1171,zeigen::V,возьматыны,أرى
1172,führen::V,нуыны,دل
1173,lehren::V,дышетыны,علم
1174,unterrichten::V,дышетыны,علم
1175,aufziehen::V,будэтыны,ربى
1176,leiten::V,кивалтыны,دل
1177,leiten::V,кивалтыны,أدار
1178,antreiben::V,дыртытыны,حث
1179,lassen::V,-ытыны,حدا
1180,einladen::V,ӧтьыны,دعا
1181,vereinigen::V,огазеяны,وحد
1182,besuchen::V,адӟыськыны,زار
1183,treffen::V,пумитаны,قابل
1184,sich versammeln::V,люкаськыны,اجتمع
1185,spielen::V,шудыны,لعب
1186,singen::V,кырӟаны,غنى
1187,tanzen::V,эктыны,رقص
1188,sich trennen::V,люкиськыны,افترق
1189,verlassen::V,куштыны,ترك
1190,retten::V,утьыны,نجى
1191,retten::V,утьыны,أنقذ
1192,bewachen::V,возьманы,حرس
1193,schützen::V,утялтыны,حمى
1194,verteidigen::V,возьманы,دافع
1195,sich schlagen::V,жугиськыны,تضارب
1196,schießen::V,ыбылӥськны,أطلق
1197,siegen::V,вормыны,انتصر
1198,ärgern::V,вожпоттыны,أزعل
1199,schlagen::V,жуккыны,ضرب
1200,treten::V,лёганы,رفس
1201,stechen::V,бышкалтыны,شك
1202,stoßen::V,донгыны,دفع
1203,stehlen::V,вораны,سرق
1204,stehlen::V,лушканы,سرق
1205,stören::V,люкетыны,ضايق
1206,belästigen::V,акыльтыны,أزعج
1207,belästigen::V,вукылмыны,أزعج
1208,verbergen::V,ватыны,كتم
1209,täuschen::V,алданы,خدع
1210,betrügen::V,пӧяны,غش
1211,töten::V,виыны,قتل
1212,wohnen::V,улыны,سكن
1213,arbeiten::V,ужаны,عمل
1214,arbeiten::V,ужаны,اشتغل
1215,sammeln::V,бичаны,جمع
1216,pflücken::V,ишкыны,جنى
1217,pflücken::V,ишкыны,قطف
1218,jagen::V,пӧйшураны,صاد
1219,fischen::V,чорыганы,اصطاد
1220,fassen::V,кутыны,قبض
1221,hüten::V,возьманы,رعى
1222,treiben::V,улляны,ساق
1223,anbinden::V,думыны,ربط
1224,füttern::V,сюдыны,علف
1225,melken::V,кыскыны,حلب
1226,hacken::V,кораны,فرم
1227,gießen::V,киськаны,سقى
1228,reifen::V,вуыны,نضج
1229,reifen::V,кисьманы,نضج
1230,zubereiten::V,лесьтыны,حضر
1231,kochen::V,пӧзьтыны,طبخ
1232,backen::V,пыжыны,خبز
1233,braten::V,пыжыны,قلى
1234,braten::V,пыжыны,حمر
1235,umrühren::V,сураны,قلب
1236,stricken::V,керттыны,حاك
1237,nähen::V,вурыны,خاط
1238,färben::V,буяны,صبغ
1239,färben::V,буяны,لون
1240,reinigen::V,сузяны,نظف
1241,waschen::V,мисьтаськыны,غسل
1242,abwischen::V,ӵушылыны,مسح
1243,spülen::V,гылъяны,شطف
1244,fegen::V,ӵужыны,كنس
1245,kehren::V,ӵужыны,كنس
1246,baden::V,пыласькыны,استحم
1247,sich waschen::V,пыласькыны,اغتسل
1248,ausziehen::V,кыльыны,خلع
1249,anziehen::V,дӥсяны,لبس
1250,sich anziehen::V,дӥсьяськыны,اكتسى
1251,kämmen::V,сынаны,مشط
1252,schmücken::V,чеберъяны,زين
1253,sagen::V,шуыны,قال
1254,sagen::V,вераны,قال
1255,sprechen::V,вераськыны,تكلم
1256,reden::V,вераськыны,تكلم
1257,sich unterhalten::V,вераськыны,تحادث
1258,fragen::V,юаны,سأل
1259,bitten::V,курыны,رجا
1260,erzählen::V,вераны,حكي
1261,erzählen::V,мадьыны,حكي
1262,mitteilen::V,ивортыны,بلغ
1263,nennen::V,шуыны,سمى
1264,rufen::V,ӧтьыны,نادى
1265,prahlen::V,ушъяськыны,فشر
1266,prahlen::V,ушъяськыны,تفاخر
1267,übersetzen::V,берыктыны,ترجم
1268,denken::V,малпаны,فكر
1269,glauben::V,оскыны,اعتقد
1270,bemerken::V,адӟыны,لاحظ
1271,erkennen::V,тодыны,عرف
1272,begreifen::V,валаны,فهم
1273,begreifen::V,валаны,أدرك
1274,verstehen::V,валаны,فهم
1275,lernen::V,дышетскыны,درس
1276,wissen::V,тодыны,علم
1277,sich erinnern an::V,тодэ вайыны,تذكر
1278,vergessen::V,вунэтыны,نسي
1279,messen::V,мертаны,قاس
1280,zählen::V,лыдъяны,عد
1281,zählen::V,лыдъяны,أحصى
1282,rechnen::V,лыдъяны,حسب
1283,lesen::V,лыдӟыны,قرأ
1284,malen::V,суреданы,صور
1285,zeichnen::V,суреданы,رسم
1286,schreiben::V,гожъяны,كتب
1287,besitzen::V,луыны,حاز
1288,besitzen::V,луыны,ملك
1289,kaufen::V,басьтыны,اشترى
1290,verkaufen::V,вузаны,باع
1291,bezahlen::V,тырыны,دفع
1292,zahlen::V,тырыны,سدد
1293,beherrschen::V,кузёяськыны,حكم
1294,ertragen::V,чиданы,أطاق
1295,ertragen::V,чиданы,تحمل
