,Concept_ID,kk,ps
1465,füttern::V,қоректендіру,خوراک ورکول
1466,melken::V,сауу,لوشل
1467,hacken::V,турау,پی کول
1468,gießen::V,суару,اوبه کول
1469,reifen::V,жетілу,رسېدل
1470,zubereiten::V,даяр ету,تیارول
1471,kochen::V,асу,پخول
1472,backen::V,пісіру,پخول
1473,braten::V,қуыру,وريتول
1474,umrühren::V,былғалау,لړل
1475,umrühren::V,сапырылыстыру,لړل
1476,stricken::V,торлау,اوبدل
1477,stricken::V,тоқу,اوبدل
1478,nähen::V,тігу,ګنډل
1479,färben::V,бояу,رنګول
1480,färben::V,сырлау,رنګول
1481,reinigen::V,аршу,صافول
1482,reinigen::V,тазалау,صافول
1483,waschen::V,жуу,مینځل
1484,abwischen::V,сүрту,وچول
1485,spülen::V,шаю,کنګالول
1486,fegen::V,сыпыру,جارو کول
1487,kehren::V,сыпыру,جارو کول
1488,baden::V,шомылу,لمبېدل
1489,sich waschen::V,жуыну,ځان مينځل
1490,ausziehen::V,шешу,کښل
1491,ausziehen::V,шешу,ایستل
1492,anziehen::V,кигізу,اغوستل
1493,sich anziehen::V,киіну,کالی اغوستل
1494,kämmen::V,тарау,ګمنځول
1495,schmücken::V,әсемдеу,ښکلی کول
1496,schmücken::V,мәнерлеу,ښکلی کول
1497,schmücken::V,көріктендіру,ښکلی کول
1498,sagen::V,деу,وېل
1499,sagen::V,айту,وېل
1500,sprechen::V,деу,وېل
1501,sprechen::V,деу,غږېدل
1502,sprechen::V,айту,وېل
1503,sprechen::V,айту,غږېدل
1504,reden::V,сөйлеу,ګړېدل
1505,reden::V,сөйлеу,خبرې کول
1506,reden::V,сөйлесу,ګړېدل
1507,reden::V,сөйлесу,خبرې کول
1508,reden::V,тіл қатысу,ګړېدل
1509,reden::V,тіл қатысу,خبرې کول
1510,sich unterhalten::V,сұхбаттасу,خبری کول
1511,fragen::V,сұрау,پوښتنه کول
1512,bitten::V,өтіну,غوښتل
1513,bitten::V,жалыну,غوښتل
1514,erzählen::V,айту,کيسه کول
1515,erzählen::V,айту,حکايت کول
1516,mitteilen::V,білдіру,خبرول
1517,mitteilen::V,білдіру,خبر ورکول
1518,nennen::V,атау,نوم ايښودل
1519,rufen::V,шақыру,بلل
1520,prahlen::V,бөсу,لاپې وهل
1521,übersetzen::V,аудару,ژباړل
1522,übersetzen::V,аудару,ترجمه کول
1523,denken::V,ойлау,فکر کول
1524,glauben::V,нану,باور کول
1525,glauben::V,илану,باور کول
1526,bemerken::V,аңғару,لیدل
1527,erkennen::V,тану,پېژندل
1528,begreifen::V,ұғу,رسېدل
1529,begreifen::V,ұғу,پوهېدل
1530,begreifen::V,аңғарып алу,رسېدل
1531,begreifen::V,аңғарып алу,پوهېدل
1532,verstehen::V,пайым,پوهېدل
1533,verstehen::V,түсіну,پوهېدل
1534,lernen::V,оқу,زده کول
1535,lernen::V,оқу,درس لوستل
1536,wissen::V,хабардар болу,پوهېدل
1537,sich erinnern an::V,еске түсіру,یادول
1538,sich erinnern an::V,еске түсіру,په یاد راوړل
1539,vergessen::V,ұмыту,هېرول
1540,messen::V,өлшеу,اندازه کول
1541,zählen::V,санау,شمارل
1542,rechnen::V,санап шығару,حسابول
1543,rechnen::V,санап шығу,حسابول
1544,rechnen::V,санау,حسابول
1545,lesen::V,оқу,لوستل
1546,malen::V,сурет салу,رسمول
1547,zeichnen::V,сурет салу,رسمول
1548,schreiben::V,жазу,لیکل
1549,besitzen::V,болу,لرل
1550,kaufen::V,алу,رانیول
1551,kaufen::V,әперу,رانیول
1552,verkaufen::V,сату,خرڅول
1553,bezahlen::V,төлеу,تأدیه کول
1554,bezahlen::V,ақы беру,تأدیه کول
1555,bezahlen::V,ақы төлеу,تأدیه کول
1556,zahlen::V,төлеу,کسات اخيستل
1557,beherrschen::V,билеу,تسلط لرل
1558,ertragen::V,төзу,زغمل
1559,ertragen::V,шыдау,زغمل
