,Concept_ID,mn,de
773,dort::ADV,тэнд,dort
774,dorthin::ADV,тийш,dorthin
775,geradeaus::ADV,шулуун,geradeaus
776,vorwärts::ADV,урагшаа,vorwärts
777,rückwärts::ADV,буцаан,rückwärts
778,rückwärts::ADV,сөөргөө,rückwärts
779,zurück::ADV,буцаж,zurück
780,zurück::ADV,гэдрэг,zurück
781,unten::ADV,дор,unten
782,hinab::ADV,уруу,hinab
783,oben::ADV,дээр,oben
784,hinauf::ADV,өөд,hinauf
785,hinauf::ADV,дээш,hinauf
786,überall::ADV,хааяагүй,überall
787,überall::ADV,энд тэндгүй,überall
788,nicht::ADV,эс,nicht
789,nicht::ADV,-гүй,nicht
790,ein wenig::ADV,жаахан,ein wenig
791,kaum::ADV,арай,kaum
792,kaum::ADV,арай гэж,kaum
793,sehr::ADV,тун,sehr
794,so::ADV,тэгж,so
795,so::ADV,ингээд,so
796,noch::ADV,дахин,noch
797,noch::ADV,дахиад,noch
798,nur::ADV,зөвхөн,nur
799,nur::ADV,гагцхүү,nur
800,schon::ADV,нэгэнт,schon
801,wieder::ADV,дахин,wieder
802,wieder::ADV,дахиад,wieder
803,vergebens::ADV,хий,vergebens
804,vor::PRP,өмнө,vor
805,hinter::PRP,ард,hinter
806,unter::PRP,доор,unter
807,durch::PRP,дундуур,durch
808,neben::PRP,хажууд,neben
809,zwischen::PRP,завсар,zwischen
810,zwischen::PRP,хооронд,zwischen
811,wegen::PRP,төлөө,wegen
812,wegen::PRP,дээрээс,wegen
813,dies::PRN,энэ,dies
814,das::PRN,тэр,das
815,alles::PRN,цөм,alles
816,alles::PRN,бүгд,alles
817,ich::PRN,би,ich
818,du::PRN,чи,du
819,er::PRN,тэр,er
820,er::PRN,тэр хүн,er
821,wir::PRN,бид,wir
822,ihr::PRN,та нар,ihr
823,sie::PRN,тэд,sie
824,was::FPRN,юу,was
825,wer::FPRN,хэн,wer
826,wo::FADV,хаа,wo
827,wo::FADV,хаана,wo
828,wohin::FADV,хааш,wohin
829,wohin::FADV,хаана,wohin
830,wie::FADV,яаж,wie
831,wie::FADV,хэрхэн,wie
832,warum::FADV,юунд,warum
833,warum::FADV,яагаад,warum
834,wieviel::FNUM,хэдий,wieviel
835,wieviel::FNUM,хэд,wieviel
836,eins::NUM,нэг,eins
837,zwei::NUM,хоёр,zwei
838,drei::NUM,гурав,drei
839,vier::NUM,дөрөв,vier
840,fünf::NUM,тав,fünf
841,sechs::NUM,зургаа,sechs
842,sieben::NUM,долоо,sieben
843,acht::NUM,найм,acht
844,neun::NUM,ес,neun
845,zehn::NUM,арав,zehn
846,elf::NUM,арван нэг,elf
847,zwölf::NUM,арван хоёр,zwölf
848,zwanzig::NUM,хорь,zwanzig
849,dreißig::NUM,гуч,dreißig
850,vierzig::NUM,дөч,vierzig
851,fünfzig::NUM,тавь,fünfzig
852,sechzig::NUM,жар,sechzig
853,siebzig::NUM,дал,siebzig
854,achtzig::NUM,ная,achtzig
855,neunzig::NUM,ер,neunzig
856,hundert::NUM,зуу,hundert
857,tausend::NUM,мянга,tausend
858,und::CNJ,ч,und
859,und::CNJ,болон,und
860,oder::CNJ,буюу,oder
861,stehen::V,зогсох,stehen
862,sitzen::V,суух,sitzen
863,liegen::V,хэвтэх,liegen
864,hängen::V,өлгөөтэй байх,hängen
865,hängen::V,дүүжлээтэй байх,hängen
866,werden::V,болох,werden
867,passieren::V,тохиох,passieren
868,beginnen::V,эхлэх,beginnen
869,enden::V,дүүрэх,enden
870,wechseln::V,хувирах,wechseln
871,aufgehen[Sonne]::V,мандах,aufgehen
872,untergehen[Sonne]::V,жаргах,untergehen
873,scheinen[Sonne]::V,гэрэлтэх,scheinen
874,donnern::V,дуугарах,donnern
875,wehen::V,салхилах,wehen
876,wehen::V,хөөрөгдөх,wehen
877,strömen::V,гүйх,strömen
878,strömen::V,урсах,strömen
879,fließen::V,урсах,fließen
880,sich drehen::V,эргэлдэх,sich drehen
881,schwanken::V,хэлбэлзэх,schwanken
882,schwingen::V,ганхах,schwingen
883,schwingen::V,хэлбэлзэх,schwingen
884,fallen::V,унах,fallen
885,brennen::V,шатах,brennen
886,rauchen::V,баагих,rauchen
887,regnen::V,бороо орно,regnen
888,gefrieren::V,хөлдөх,gefrieren
889,tauen::V,хайлах,tauen
890,schmelzen::V,уярах,schmelzen
891,trocknen::V,хатах,trocknen
892,sieden::V,буцлах,sieden
893,sieden::V,даргилах,sieden
894,faulen::V,үжрэх,faulen
895,faulen::V,өмхийрөх,faulen
896,verfaulen::V,бээх,verfaulen
897,verfaulen::V,өгрөх,verfaulen
898,reißen::V,цуурах,reißen
899,versinken::V,живэх,versinken
900,vergehen::V,нөгчих,vergehen
901,vergehen::V,өнгөрөх,vergehen
902,erscheinen::V,гарах,erscheinen
903,erscheinen::V,бултайх,erscheinen
904,verschwinden::V,далд орох,verschwinden
905,verschwinden::V,алга болох,verschwinden
906,sinken::V,татрах,sinken
907,sinken::V,доошлох,sinken
908,abnehmen::V,багасах,abnehmen
909,abnehmen::V,хорогдох,abnehmen
910,zunehmen::V,ихсэх,zunehmen
911,steigen::V,нэмэгдэх,steigen
912,wachsen::V,өсөх,wachsen
913,wachsen::V,ургах,wachsen
914,glänzen::V,гилгэнэх,glänzen
915,glänzen::V,гилбэгнэх,glänzen
916,funkeln::V,гялжах,funkeln
917,funkeln::V,гялалзах,funkeln
918,lärmen::V,шуугих,lärmen
919,läuten::V,цохих,läuten
920,klingeln::V,хонхдох,klingeln
921,klingeln::V,дуугарах,klingeln
922,klirren::V,хангир жингэр хийх,klirren
923,brausen::V,бургилах,brausen
924,rauschen::V,сэржигнэх,rauschen
925,klingen::V,хангинах,klingen
926,bellen::V,хуцах,bellen
927,heulen::V,улих,heulen
928,blasen::V,үлзэх,blasen
929,pfeifen::V,исгэрэх,pfeifen
930,schreien::V,хашгирах,schreien
931,stöhnen::V,ёолох,stöhnen
932,stöhnen::V,гэнгэнэх,stöhnen
933,zittern::V,дагжих,zittern
934,leben::V,амьдрах,leben
935,geboren werden::V,төрөх,geboren werden
936,atmen::V,амьсгалах,atmen
937,trinken::V,уух,trinken
938,essen::V,идэх,essen
939,schlucken::V,залгих,schlucken
940,müde werden::V,ядрах,müde werden
941,einschlafen::V,унтчих,einschlafen
942,schlafen::V,унтах,schlafen
943,aufwachen::V,сэрэх,aufwachen
944,aufstehen::V,босох,aufstehen
945,sich erholen::V,амрах,sich erholen
946,krank werden::V,өвдөж эхлэх,krank werden
947,krank sein::V,өвдөх,krank sein
948,schmerzen::V,өвдөх,schmerzen
949,schmerzen::V,шархирах,schmerzen
950,husten::V,ханиах,husten
951,genesen::V,засрах,genesen
952,sterben::V,үхэх,sterben
953,sterben::V,нас барах,sterben
954,umkommen::V,үхэх,umkommen
955,sich bewegen::V,хөдлөх,sich bewegen
956,sich rühren::V,хөдлөх,sich rühren
957,sich erheben::V,босох,sich erheben
958,sich setzen::V,суух,sich setzen
959,hinfallen::V,ойчих,hinfallen
960,laufen::V,явган явах,laufen
961,schreiten::V,алхах,schreiten
962,spazierengehen::V,зугаалах,spazierengehen
963,eilen::V,хурдлах,eilen
964,sich beeilen::V,яарах,sich beeilen
965,sich beeilen::V,шамдах,sich beeilen
966,sausen::V,давхих,sausen
967,rennen::V,гүйх,rennen
968,springen::V,харайх,springen
969,springen::V,дэвхрэх,springen
970,klettern::V,авирах,klettern
971,schaukeln::V,ганхалзах,schaukeln
972,kriechen::V,мөлхөх,kriechen
973,schwimmen::V,сэлэх,schwimmen
974,tauchen::V,шунгах,tauchen
975,rudern::V,сэлүүрдэх,rudern
976,fahren::V,явах,fahren
977,fliegen::V,нисэх,fliegen
978,gehen::V,явах,gehen
979,weggehen::V,явах,weggehen
980,abfahren::V,одох,abfahren
981,abfahren::V,хөдлөх,abfahren
982,anhalten::V,зогсох,anhalten
983,hineingehen::V,орох,hineingehen
984,eintreten::V,орох,eintreten
985,kommen::V,ирэх,kommen
986,ankommen::V,хүрэх,ankommen
987,zurückkommen::V,харих,zurückkommen
988,zurückkommen::V,буцаж ирэх,zurückkommen
989,bleiben::V,үлдэх,bleiben
990,warten::V,хүлээх,warten
991,erwarten::V,хүлээх,erwarten
992,suchen::V,эрэх,suchen
993,suchen::V,бэдрэх,suchen
994,finden::V,олох,finden
995,versuchen::V,оролдох,versuchen
996,vorbereiten::V,бэлтгэх,vorbereiten
997,lieben::V,янаглах,lieben
998,mögen::V,таалах,mögen
999,lachen::V,инээх,lachen
1000,rühren::V,сэтгэл уяруулах,rühren
1001,weinen::V,уйлах,weinen
1002,schimpfen::V,хараах,schimpfen
1003,sich ärgern::V,уурлах,sich ärgern
1004,sich fürchten::V,айх,sich fürchten
1005,fürchten::V,айх,fürchten
1006,fliehen::V,зугтах,fliehen
1007,fliehen::V,гүйж очих,fliehen
1008,flüchten::V,оргох,flüchten
1009,sehen::V,үзэх,sehen
1010,anschauen::V,харах,anschauen
1011,ansehen::V,харах,ansehen
1012,hören::V,дуулах,hören
1013,zuhören::V,чагнах,zuhören
1014,probieren::V,амсаж үзэх,probieren
1015,riechen::V,үнэрлэх,riechen
1016,fühlen::V,мэдрэх,fühlen
1017,scheinen::V,шиг үзэгдэх,scheinen
1018,zu sehen sein::V,үзэгдэх,zu sehen sein
1019,zu sehen sein::V,харагдах,zu sehen sein
1020,vernehmen::V,дуулах,vernehmen
1021,frieren::V,даарах,frieren
1022,tun::V,хийх,tun
1023,tun::V,үйлдэх,tun
1024,können::V,болох,können
1025,wollen::V,хүсэх,wollen
1026,anfangen::V,эхлэх,anfangen
1027,beenden::V,дуусгах,beenden
1028,aufhören::V,болих,aufhören
1029,aufhören::V,зогсох,aufhören
1030,gelingen::V,бүтэх,gelingen
1031,geraten::V,илрэх,geraten
1032,öffnen::V,нээх,öffnen
1033,öffnen::V,тайлах,öffnen
1034,schließen::V,хаах,schließen
1035,stellen::V,тавих,stellen
1036,stellen::V,босгох,stellen
1037,setzen::V,суулгах,setzen
1038,legen::V,хийх,legen
1039,legen::V,тавих,legen
1040,berühren::V,шүргэх,berühren
1041,verbinden::V,залгах,verbinden
1042,bedecken::V,бүрэх,bedecken
1043,aufhängen::V,өлгөх,aufhängen
1044,aufhängen::V,дүүжлэх,aufhängen
1045,anzünden::V,асаах,anzünden
1046,anzünden::V,ноцоох,anzünden
1047,aufheben::V,өргөх,aufheben
1048,zurücklassen::V,орхих,zurücklassen
1049,zurücklassen::V,үлдээх,zurücklassen
1050,verlieren::V,гээх,verlieren
1051,fallen lassen::V,унагах,fallen lassen
1052,machen::V,хийх,machen
1053,machen::V,гаргах,machen
1054,herstellen::V,бүтээх,herstellen
1055,bauen::V,барих,bauen
1056,reparieren::V,засах,reparieren
1057,reparieren::V,сэлбэх,reparieren
1058,verbessern::V,засах,verbessern
1059,verbessern::V,сайжруулах,verbessern
1060,ändern::V,өөрчлөх,ändern
1061,graben::V,малтах,graben
1062,beugen::V,бөгтийлгөх,beugen
1063,biegen::V,матах,biegen
1064,biegen::V,муруйлгах,biegen
1065,drehen::V,эргүүлэх,drehen
1066,wenden::V,эргүүлэх,wenden
1067,umdrehen::V,хөрвүүлэх,umdrehen
1068,heben::V,өргөх,heben
1069,hochheben::V,өргөх,hochheben
1070,ergreifen::V,атгах,ergreifen
1071,halten::V,барих,halten
1072,drücken::V,дарах,drücken
1073,schieben::V,түлхэх,schieben
1074,kratzen::V,хусах,kratzen
1075,kratzen::V,маажих,kratzen
1076,lecken::V,долоох,lecken
1077,beißen::V,зуух,beißen
1078,beißen::V,хазах,beißen
1079,abreißen::V,таслах,abreißen
1080,abschneiden::V,тайрах,abschneiden
1081,binden::V,боох,binden
1082,binden::V,хүлэх,binden
1083,stecken::V,шаах,stecken
1084,stecken::V,шигтгэх,stecken
1085,brechen::V,хугалах,brechen
1086,klopfen::V,цохих,klopfen
1087,klopfen::V,тогших,klopfen
1088,hauen::V,дэлдэх,hauen
1089,kleben::V,наах,kleben
1090,reiben::V,нухах,reiben
1091,reiben::V,нидчих,reiben
1092,streichen::V,нялах,streichen
1093,streichen::V,түрхэх,streichen
1094,schleifen::V,билүүдэх,schleifen
1095,schleifen::V,гуранздах,schleifen
1096,schneiden::V,огтлох,schneiden
1097,rütteln::V,холхнулах,rütteln
1098,schütteln::V,сэгсрэх,schütteln
1099,schwenken::V,дэвэх,schwenken
1100,schwenken::V,даллах,schwenken
1101,schütten::V,цутгах,schütten
1102,schütten::V,аягалах,schütten
1103,füllen::V,дүүргэх,füllen
1104,einwickeln::V,боох,einwickeln
1105,einwickeln::V,ороох,einwickeln
1106,tragen::V,авчрах,tragen
1107,schleppen::V,чирэх,schleppen
1108,ziehen::V,татах,ziehen
1109,aufbewahren::V,хадгалах,aufbewahren
1110,werfen::V,хаях,werfen
1111,werfen::V,шидэх,werfen
1112,fangen::V,барих,fangen
1113,packen::V,шүүрэх,packen
1114,verstecken::V,нуух,verstecken
1115,teilen::V,хуваах,teilen
1116,schicken::V,илгээх,schicken
1117,schicken::V,явуулах,schicken
1118,bringen::V,авчрах,bringen
1119,bringen::V,аваачих,bringen
1120,hinzufügen::V,нэмэх,hinzufügen
1121,bekommen::V,хүлээн авах,bekommen
1122,erhalten::V,хүлээн авах,erhalten
1123,nehmen::V,авах,nehmen
1124,wählen::V,сонгох,wählen
1125,auswählen::V,шилэх,auswählen
1126,bewahren::V,гамнах,bewahren
1127,behindern::V,саад хийх,behindern
1128,behindern::V,тотгор болох,behindern
1129,verderben::V,эвдэх,verderben
1130,beschädigen::V,гэмтээх,beschädigen
1131,zerbrechen::V,хагалах,zerbrechen
1132,zerbrechen::V,хага цохих,zerbrechen
1133,zerreißen::V,урах,zerreißen
1134,zerstören::V,эвдэх,zerstören
1135,zerstören::V,сүйтгэх,zerstören
1136,verbrennen::V,шатаах,verbrennen
1137,geben::V,өгөх,geben
1138,reichen::V,өгөх,reichen
1139,reichen::V,дамжуулах,reichen
1140,schenken::V,бэлэглэх,schenken
1141,versprechen::V,амлах,versprechen
1142,wünschen::V,ерөөх,wünschen
1143,loben::V,магтах,loben
1144,loben::V,сайшаах,loben
1145,küssen::V,озох,küssen
1146,küssen::V,үнсэх,küssen
1147,wiegen::V,бүүвэйлэх,wiegen
1148,zudecken::V,хучих,zudecken
1149,zudecken::V,бүтээх,zudecken
1150,wecken::V,сэрээх,wecken
1151,zeigen::V,үзүүлэх,zeigen
1152,führen::V,хөтлөх,führen
1153,lehren::V,заах,lehren
1154,unterrichten::V,сургах,unterrichten
1155,aufziehen::V,өсгөх,aufziehen
1156,aufziehen::V,хүмүүжүүлэх,aufziehen
1157,leiten::V,удирдах,leiten
1158,antreiben::V,шамдуулах,antreiben
1159,lassen::V,-уулах,lassen
1160,einladen::V,залах,einladen
1161,vereinigen::V,нэгтгэх,vereinigen
1162,vereinigen::V,хамтруулах,vereinigen
1163,besuchen::V,зочлох,besuchen
1164,treffen::V,учрах,treffen
1165,treffen::V,дайралдах,treffen
1166,sich versammeln::V,хуралдах,sich versammeln
1167,spielen::V,наадах,spielen
1168,singen::V,дуулах,singen
1169,tanzen::V,бүжиглэх,tanzen
1170,sich trennen::V,салах,sich trennen
1171,verlassen::V,хаях,verlassen
1172,retten::V,гэтэлгэх,retten
1173,bewachen::V,сахих,bewachen
1174,schützen::V,хамгаалах,schützen
1175,verteidigen::V,хамгаалах,verteidigen
1176,sich schlagen::V,зодолдох,sich schlagen
1177,schießen::V,харвах,schießen
1178,schießen::V,буу буудах,schießen
1179,siegen::V,ялах,siegen
1180,ärgern::V,уурлуулах,ärgern
1181,ärgern::V,уур хүргэх,ärgern
1182,schlagen::V,цохих,schlagen
1183,treten::V,өшиглөх,treten
1184,stechen::V,хатгах,stechen
1185,stoßen::V,ёврох,stoßen
1186,stoßen::V,нудрах,stoßen
1187,stehlen::V,хулгайлах,stehlen
1188,stören::V,саад болох,stören
1189,belästigen::V,зовоох,belästigen
1190,belästigen::V,амраахгүй байх,belästigen
1191,verbergen::V,нуух,verbergen
1192,verbergen::V,далдлах,verbergen
1193,täuschen::V,мэхлэх,täuschen
1194,betrügen::V,хуурах,betrügen
1195,töten::V,алах,töten
1196,wohnen::V,суух,wohnen
1197,wohnen::V,амьдрах,wohnen
1198,arbeiten::V,ажиллах,arbeiten
1199,arbeiten::V,хөдөлмөрлөх,arbeiten
1200,sammeln::V,түүх,sammeln
1201,sammeln::V,хураах,sammeln
1202,pflücken::V,түүх,pflücken
1203,jagen::V,агнах,jagen
1204,jagen::V,гөрөөлөх,jagen
1205,fischen::V,загасчлах,fischen
1206,fischen::V,загас барих,fischen
1207,fassen::V,барих,fassen
1208,hüten::V,маллах,hüten
1209,hüten::V,хариулах,hüten
1210,treiben::V,туух,treiben
1211,anbinden::V,уях,anbinden
1212,füttern::V,тэжээх,füttern
1213,melken::V,саах,melken
1214,hacken::V,цавчих,hacken
1215,gießen::V,услах,gießen
1216,reifen::V,боловсрох,reifen
1217,zubereiten::V,бэлдэх,zubereiten
1218,kochen::V,чанах,kochen
1219,backen::V,жигнэх,backen
1220,braten::V,шарах,braten
1221,braten::V,хайрах,braten
1222,umrühren::V,хутгах,umrühren
1223,stricken::V,нэхэх,stricken
1224,stricken::V,сүлжих,stricken
1225,nähen::V,оёх,nähen
1226,färben::V,будах,färben
1227,reinigen::V,арилгах,reinigen
1228,reinigen::V,цэвэрлэх,reinigen
1229,waschen::V,угаах,waschen
1230,abwischen::V,арчих,abwischen
1231,spülen::V,зайлах,spülen
1232,fegen::V,хамах,fegen
1233,fegen::V,шүүрдэх,fegen
1234,kehren::V,шүүрдэх,kehren
1235,kehren::V,туужуудах,kehren
1236,baden::V,усанд орох,baden
1237,sich waschen::V,биеэ угаах,sich waschen
1238,ausziehen::V,тайлах,ausziehen
1239,anziehen::V,өмсөх,anziehen
1240,sich anziehen::V,хувцаслах,sich anziehen
1241,kämmen::V,самнах,kämmen
1242,schmücken::V,гоёх,schmücken
1243,schmücken::V,чимэх,schmücken
1244,sagen::V,гэх,sagen
1245,sagen::V,хэлэх,sagen
1246,sprechen::V,ярих,sprechen
1247,sprechen::V,өгүүлэх,sprechen
1248,reden::V,хэлэх,reden
1249,reden::V,хөөрөлдөх,reden
1250,sich unterhalten::V,ярилцах,sich unterhalten
1251,fragen::V,асуух,fragen
1252,bitten::V,гуйх,bitten
1253,erzählen::V,өгүүлэх,erzählen
1254,mitteilen::V,дуулгах,mitteilen
1255,mitteilen::V,мэдээлэх,mitteilen
1256,nennen::V,нэрлэх,nennen
1257,rufen::V,дуудах,rufen
1258,prahlen::V,бардах,prahlen
1259,prahlen::V,сайрхах,prahlen
1260,übersetzen::V,орчуулах,übersetzen
1261,denken::V,санах,denken
1262,glauben::V,итгэх,glauben
1263,bemerken::V,ажих,bemerken
1264,bemerken::V,ажиглах,bemerken
1265,erkennen::V,таних,erkennen
1266,begreifen::V,ойлгох,begreifen
1267,verstehen::V,мэдэж авах,verstehen
1268,lernen::V,сурах,lernen
1269,wissen::V,мэдэх,wissen
1270,sich erinnern an::V,дурсах,sich erinnern an
1271,vergessen::V,мартах,vergessen
1272,messen::V,хэмжих,messen
1273,zählen::V,тоолох,zählen
1274,rechnen::V,тооцоох,rechnen
1275,lesen::V,унших,lesen
1276,malen::V,зурах,malen
1277,zeichnen::V,дүрслэн бичих,zeichnen
1278,schreiben::V,бичих,schreiben
1279,besitzen::V,эзэмших,besitzen
1280,kaufen::V,худалдан авах,kaufen
1281,verkaufen::V,худалдах,verkaufen
1282,bezahlen::V,төлөх,bezahlen
1283,zahlen::V,төлөх,zahlen
1284,beherrschen::V,эзэмших,beherrschen
1285,ertragen::V,тэсэх,ertragen
