,Concept_ID,la,la
841,aufgehen[Sonne]::V,oriri,oriri
842,untergehen[Sonne]::V,occidere,occidere
843,scheinen[Sonne]::V,lucere,lucere
844,donnern::V,tonare,tonare
845,wehen::V,flare,flare
846,strömen::V,fluere,fluere
847,fließen::V,manare,manare
848,sich drehen::V,torqueri,torqueri
849,schwanken::V,vacillare,vacillare
850,schwingen::V,vibrare,vibrare
851,fallen::V,cadere,cadere
852,brennen::V,ardere,ardere
853,rauchen::V,fumare,fumare
854,regnen::V,pluere,pluere
855,gefrieren::V,congelari,congelari
856,tauen::V,rorare,rorare
857,schmelzen::V,liquescere,liquescere
858,trocknen::V,arescere,arescere
859,sieden::V,fervere,fervere
860,faulen::V,putescere,putescere
861,verfaulen::V,putescere,putescere
862,reißen::V,scindi,scindi
863,versinken::V,mergi,mergi
864,vergehen::V,praeterire,praeterire
865,erscheinen::V,apparere,apparere
866,verschwinden::V,discedere,discedere
867,sinken::V,labi,labi
868,abnehmen::V,deminui,deminui
869,zunehmen::V,augeri,augeri
870,steigen::V,augescere,augescere
871,wachsen::V,crescere,crescere
872,glänzen::V,splendere,splendere
873,funkeln::V,micare,micare
874,lärmen::V,strepere,strepere
875,läuten::V,sonare,sonare
876,klingeln::V,tinnire,tinnire
877,klirren::V,crepare,crepare
878,brausen::V,saevire,saevire
879,rauschen::V,crepare,crepare
880,klingen::V,sonare,sonare
881,bellen::V,latrare,latrare
882,heulen::V,ululare,ululare
883,blasen::V,flare,flare
884,pfeifen::V,sibilare,sibilare
885,schreien::V,clamare,clamare
886,stöhnen::V,gemere,gemere
887,zittern::V,tremere,tremere
888,zittern::V,tremere,trepidare
889,zittern::V,trepidare,tremere
890,zittern::V,trepidare,trepidare
891,leben::V,vivere,vivere
892,geboren werden::V,nasci,nasci
893,atmen::V,spirare,spirare
894,trinken::V,bibere,bibere
895,essen::V,edere,edere
896,schlucken::V,devorare,devorare
897,müde werden::V,fatigari,fatigari
898,einschlafen::V,obdormiscere,obdormiscere
899,schlafen::V,dormire,dormire
900,aufwachen::V,expergisci,expergisci
901,aufstehen::V,exsurgere,exsurgere
902,sich erholen::V,se reficere,se reficere
903,krank werden::V,aegrescere,aegrescere
904,krank sein::V,aegrotare,aegrotare
905,schmerzen::V,dolere,dolere
906,husten::V,tussire,tussire
907,genesen::V,convalescere,convalescere
908,sterben::V,mori,mori
909,umkommen::V,perire,perire
910,sich bewegen::V,se movere,se movere
911,sich rühren::V,micare,micare
912,sich erheben::V,surgere,surgere
913,sich setzen::V,considere,considere
914,hinfallen::V,cadere,cadere
915,laufen::V,vadere,vadere
916,schreiten::V,gradi,gradi
917,spazierengehen::V,ambulare,ambulare
918,eilen::V,properare,properare
919,sich beeilen::V,festinare,festinare
920,sausen::V,currere,currere
921,rennen::V,currere,currere
922,springen::V,salire,salire
923,klettern::V,niti,niti
924,schaukeln::V,oscillare,oscillare
925,kriechen::V,repere,repere
926,kriechen::V,repere,serpere
927,kriechen::V,serpere,repere
928,kriechen::V,serpere,serpere
929,schwimmen::V,nare,nare
930,schwimmen::V,nare,natare
931,schwimmen::V,natare,nare
932,schwimmen::V,natare,natare
933,tauchen::V,mergere,mergere
934,rudern::V,remigare,remigare
935,fahren::V,vehi,vehi
936,fliegen::V,volare,volare
937,gehen::V,ire,ire
938,gehen::V,ire,vadere
939,gehen::V,vadere,ire
940,gehen::V,vadere,vadere
941,weggehen::V,abire,abire
942,weggehen::V,abire,discedere
943,weggehen::V,discedere,abire
944,weggehen::V,discedere,discedere
945,abfahren::V,proficisci,proficisci
946,anhalten::V,consistere,consistere
947,hineingehen::V,inire,inire
948,hineingehen::V,inire,ingredi
949,hineingehen::V,ingredi,inire
950,hineingehen::V,ingredi,ingredi
951,eintreten::V,intrare,intrare
952,kommen::V,venire,venire
953,ankommen::V,advenire,advenire
954,zurückkommen::V,revenire,revenire
955,bleiben::V,manere,manere
956,warten::V,opperiri,opperiri
957,erwarten::V,opperiri,opperiri
958,erwarten::V,opperiri,expectare
959,erwarten::V,expectare,opperiri
960,erwarten::V,expectare,expectare
961,suchen::V,quaerere,quaerere
962,finden::V,reperire,reperire
963,versuchen::V,conari,conari
964,versuchen::V,conari,temptare
965,versuchen::V,temptare,conari
966,versuchen::V,temptare,temptare
967,vorbereiten::V,parare,parare
968,lieben::V,amare,amare
969,mögen::V,amare,amare
970,lachen::V,ridere,ridere
971,rühren::V,commovere,commovere
972,weinen::V,flere,flere
973,schimpfen::V,increpare,increpare
974,sich ärgern::V,indignari,indignari
975,sich fürchten::V,vereri,vereri
976,fürchten::V,timere,timere
977,fliehen::V,fugere,fugere
978,flüchten::V,effugere,effugere
979,sehen::V,videre,videre
980,anschauen::V,aspectare,aspectare
981,ansehen::V,spectare,spectare
982,hören::V,audire,audire
983,zuhören::V,auscultare,auscultare
984,probieren::V,gustare,gustare
985,riechen::V,olfacere,olfacere
986,fühlen::V,sentire,sentire
987,scheinen::V,videri,videri
988,zu sehen sein::V,conspici,conspici
989,vernehmen::V,comperire,comperire
990,frieren::V,algere,algere
991,tun::V,facere,facere
992,können::V,posse,posse
993,wollen::V,velle,velle
994,anfangen::V,incipere,incipere
995,beenden::V,finire,finire
996,aufhören::V,desistere,desistere
997,gelingen::V,contingere,contingere
998,geraten::V,evenire,evenire
999,öffnen::V,aperire,aperire
1000,schließen::V,claudere,claudere
1001,stellen::V,sistere,sistere
1002,setzen::V,ponere,ponere
1003,legen::V,ponere,ponere
1004,berühren::V,tangere,tangere
1005,verbinden::V,iungere,iungere
1006,bedecken::V,tegere,tegere
1007,bedecken::V,tegere,operire
1008,bedecken::V,operire,tegere
1009,bedecken::V,operire,operire
1010,aufhängen::V,suspendere,suspendere
1011,anzünden::V,accendere,accendere
1012,anzünden::V,accendere,inflammare
1013,anzünden::V,inflammare,accendere
1014,anzünden::V,inflammare,inflammare
1015,aufheben::V,tollere,tollere
1016,zurücklassen::V,relinquere,relinquere
1017,verlieren::V,perdere,perdere
1018,verlieren::V,perdere,amittere
1019,verlieren::V,amittere,perdere
1020,verlieren::V,amittere,amittere
1021,fallen lassen::V,dimittere,dimittere
1022,machen::V,facere,facere
1023,herstellen::V,fabricare,fabricare
1024,bauen::V,construere,construere
1025,reparieren::V,reparare,reparare
1026,verbessern::V,emendare,emendare
1027,ändern::V,mutare,mutare
1028,graben::V,fodere,fodere
1029,beugen::V,flectere,flectere
1030,biegen::V,curvare,curvare
1031,drehen::V,torquere,torquere
1032,wenden::V,vertere,vertere
1033,umdrehen::V,convertere,convertere
1034,heben::V,tollere,tollere
1035,hochheben::V,levare,levare
1036,ergreifen::V,capessere,capessere
1037,halten::V,tenere,tenere
1038,drücken::V,premere,premere
1039,schieben::V,promovere,promovere
1040,kratzen::V,radere,radere
1041,lecken::V,lambere,lambere
1042,beißen::V,mordere,mordere
1043,abreißen::V,avellere,avellere
1044,abschneiden::V,desecare,desecare
1045,binden::V,ligare,ligare
1046,stecken::V,inserere,inserere
1047,brechen::V,rumpere,rumpere
1048,klopfen::V,pultare,pultare
1049,hauen::V,ferire,ferire
1050,kleben::V,agglutinare,agglutinare
1051,reiben::V,terere,terere
1052,streichen::V,oblinere,oblinere
1053,schleifen::V,acuere,acuere
1054,schneiden::V,secare,secare
1055,rütteln::V,quassare,quassare
1056,schütteln::V,quatere,quatere
1057,schwenken::V,ventilare,ventilare
1058,schütten::V,fundere,fundere
1059,füllen::V,complere,complere
1060,einwickeln::V,involvere,involvere
1061,tragen::V,ferre,ferre
1062,tragen::V,ferre,portare
1063,tragen::V,portare,ferre
1064,tragen::V,portare,portare
1065,schleppen::V,pertrahere,pertrahere
1066,ziehen::V,trahere,trahere
1067,aufbewahren::V,asservare,asservare
1068,werfen::V,iacere,iacere
1069,fangen::V,capere,capere
1070,packen::V,capessere,capessere
1071,verstecken::V,abdere,abdere
1072,teilen::V,partiri,partiri
1073,teilen::V,partiri,dividere
1074,teilen::V,dividere,partiri
1075,teilen::V,dividere,dividere
1076,schicken::V,mittere,mittere
1077,bringen::V,apportare,apportare
1078,hinzufügen::V,addere,addere
1079,bekommen::V,adipisci,adipisci
1080,erhalten::V,accipere,accipere
1081,nehmen::V,sumere,sumere
1082,wählen::V,eligere,eligere
1083,auswählen::V,deligere,deligere
1084,bewahren::V,conservare,conservare
1085,behindern::V,impedire,impedire
1086,verderben::V,corrumpere,corrumpere
1087,beschädigen::V,laedere,laedere
1088,zerbrechen::V,rumpere,rumpere
1089,zerbrechen::V,rumpere,frangere
1090,zerbrechen::V,frangere,rumpere
1091,zerbrechen::V,frangere,frangere
1092,zerreißen::V,discindere,discindere
1093,zerstören::V,delere,delere
1094,verbrennen::V,urere,urere
1095,verbrennen::V,urere,cremare
1096,verbrennen::V,cremare,urere
1097,verbrennen::V,cremare,cremare
1098,geben::V,dare,dare
1099,reichen::V,praebere,praebere
1100,schenken::V,donare,donare
1101,schenken::V,donare,largiri
1102,schenken::V,largiri,donare
1103,schenken::V,largiri,largiri
1104,versprechen::V,polliceri,polliceri
1105,versprechen::V,polliceri,promittere
1106,versprechen::V,promittere,polliceri
1107,versprechen::V,promittere,promittere
1108,loben::V,laudare,laudare
1109,küssen::V,osculari,osculari
1110,zudecken::V,tegere,tegere
1111,wecken::V,excitare,excitare
1112,zeigen::V,monstrare,monstrare
1113,führen::V,ducere,ducere
1114,lehren::V,docere,docere
1115,unterrichten::V,instituere,instituere
1116,aufziehen::V,nutrire,nutrire
1117,leiten::V,ducere,ducere
1118,antreiben::V,incitare,incitare
1119,lassen::V,iubere,iubere
1120,einladen::V,invitare,invitare
1121,vereinigen::V,coniungere,coniungere
1122,besuchen::V,visere,visere
1123,treffen::V,convenire,convenire
1124,sich versammeln::V,convenire,convenire
1125,spielen::V,ludere,ludere
1126,singen::V,cantare,cantare
1127,tanzen::V,saltare,saltare
1128,sich trennen::V,digredi,digredi
1129,sich trennen::V,digredi,discedere
1130,sich trennen::V,discedere,digredi
1131,sich trennen::V,discedere,discedere
1132,verlassen::V,deserere,deserere
1133,verlassen::V,deserere,relinquere
1134,verlassen::V,relinquere,deserere
1135,verlassen::V,relinquere,relinquere
1136,retten::V,servare,servare
1137,bewachen::V,custodire,custodire
1138,schützen::V,tueri,tueri
1139,schützen::V,tueri,tutari
1140,schützen::V,tutari,tueri
1141,schützen::V,tutari,tutari
1142,verteidigen::V,defendere,defendere
1143,sich schlagen::V,luctari,luctari
1144,schießen::V,iaculari,iaculari
1145,siegen::V,vincere,vincere
1146,ärgern::V,irritare,irritare
1147,schlagen::V,ferire,ferire
1148,treten::V,calcare,calcare
1149,stechen::V,pungere,pungere
1150,stoßen::V,tundere,tundere
1151,stehlen::V,furari,furari
1152,stören::V,turbare,turbare
1153,belästigen::V,obtundere,obtundere
1154,verbergen::V,celare,celare
1155,verbergen::V,celare,occultare
1156,verbergen::V,occultare,celare
1157,verbergen::V,occultare,occultare
1158,täuschen::V,fallere,fallere
1159,betrügen::V,fraudare,fraudare
1160,töten::V,necare,necare
1161,töten::V,necare,caedere
1162,töten::V,caedere,necare
1163,töten::V,caedere,caedere
1164,wohnen::V,habitare,habitare
1165,arbeiten::V,laborare,laborare
1166,sammeln::V,colligere,colligere
1167,pflücken::V,carpere,carpere
1168,jagen::V,venari,venari
1169,fischen::V,piscari,piscari
1170,fassen::V,capere,capere
1171,hüten::V,custodire,custodire
1172,treiben::V,agere,agere
1173,anbinden::V,alligare,alligare
1174,füttern::V,nutrire,nutrire
1175,melken::V,mulgere,mulgere
1176,hacken::V,findere,findere
1177,gießen::V,rigare,rigare
1178,reifen::V,maturescere,maturescere
1179,zubereiten::V,apparare,apparare
1180,kochen::V,coquere,coquere
1181,backen::V,coquere,coquere
1182,braten::V,torrere,torrere
1183,umrühren::V,commovere,commovere
1184,stricken::V,texere,texere
1185,nähen::V,suere,suere
1186,färben::V,tingere,tingere
1187,reinigen::V,purgare,purgare
1188,waschen::V,lavare,lavare
1189,abwischen::V,abstergere,abstergere
1190,spülen::V,perluere,perluere
1191,fegen::V,verrere,verrere
1192,kehren::V,purgare,purgare
1193,baden::V,lavari,lavari
1194,sich waschen::V,lavari,lavari
1195,ausziehen::V,exuere,exuere
1196,anziehen::V,induere,induere
1197,sich anziehen::V,vestiri,vestiri
1198,kämmen::V,pectere,pectere
1199,schmücken::V,ornare,ornare
1200,schmücken::V,ornare,decorare
1201,schmücken::V,decorare,ornare
1202,schmücken::V,decorare,decorare
1203,sagen::V,dicere,dicere
1204,sprechen::V,fari,fari
1205,reden::V,loqui,loqui
1206,sich unterhalten::V,colloqui,colloqui
1207,sich unterhalten::V,colloqui,disputare
1208,sich unterhalten::V,disputare,colloqui
1209,sich unterhalten::V,disputare,disputare
1210,fragen::V,rogare,rogare
1211,fragen::V,rogare,quaerere
1212,fragen::V,quaerere,rogare
1213,fragen::V,quaerere,quaerere
1214,bitten::V,orare,orare
1215,bitten::V,orare,rogare
1216,bitten::V,rogare,orare
1217,bitten::V,rogare,rogare
1218,erzählen::V,narrare,narrare
1219,mitteilen::V,communicare,communicare
1220,nennen::V,appellare,appellare
1221,rufen::V,vocare,vocare
1222,prahlen::V,gloriari,gloriari
1223,übersetzen::V,vertere,vertere
1224,denken::V,cogitare,cogitare
1225,glauben::V,credere,credere
1226,bemerken::V,animadvertere,animadvertere
1227,erkennen::V,cognoscere,cognoscere
1228,begreifen::V,comprehendere,comprehendere
1229,verstehen::V,intellegere,intellegere
1230,lernen::V,discere,discere
1231,wissen::V,scire,scire
1232,sich erinnern an::V,meminisse,meminisse
1233,vergessen::V,oblivisci,oblivisci
1234,messen::V,metiri,metiri
1235,zählen::V,numerare,numerare
1236,rechnen::V,reri,reri
1237,rechnen::V,reri,calculare
1238,rechnen::V,calculare,reri
1239,rechnen::V,calculare,calculare
1240,lesen::V,legere,legere
1241,malen::V,pingere,pingere
1242,zeichnen::V,scribere,scribere
1243,schreiben::V,scribere,scribere
1244,besitzen::V,possidere,possidere
1245,kaufen::V,emere,emere
1246,verkaufen::V,vendere,vendere
1247,bezahlen::V,pendere,pendere
1248,zahlen::V,solvere,solvere
1249,beherrschen::V,regere,regere
1250,beherrschen::V,regere,imperare
1251,beherrschen::V,imperare,regere
1252,beherrschen::V,imperare,imperare
1253,ertragen::V,tolerare,tolerare
1254,ertragen::V,tolerare,sustinere
1255,ertragen::V,sustinere,tolerare
1256,ertragen::V,sustinere,sustinere
