,Concept_ID,ro,et
847,jetzt::ADV,acum,nüüd
848,heute::ADV,azi,täna
849,heute::ADV,astăzi,täna
850,morgen::ADV,mâine,homme
851,bald::ADV,curând,pea
852,bald::ADV,curând,varsti
853,dann::ADV,apoi,siis
854,gestern::ADV,ieri,eile
855,einst::ADV,odată,vanasti
856,einst::ADV,odinioară,vanasti
857,damals::ADV,atunci,tookord
858,damals::ADV,pe atunci,tookord
859,danach::ADV,după aceasta,seejärel
860,vorher::ADV,mai întâi,enne
861,vorher::ADV,în prealabil,enne
862,zuerst::ADV,întâi,enne
863,zuerst::ADV,întâi,esmalt
864,zuerst::ADV,în primul rând,enne
865,zuerst::ADV,în primul rând,esmalt
866,einmal::ADV,odată,kord
867,einmal::ADV,odată,üks kord
868,manchmal::ADV,uneori,mõnikord
869,manchmal::ADV,câteodată,mõnikord
870,oft::ADV,des,tihti
871,oft::ADV,des,sageli
872,oft::ADV,deseori,tihti
873,oft::ADV,deseori,sageli
874,immer::ADV,mereu,ikka
875,immer::ADV,mereu,alati
876,immer::ADV,întotdeauna,ikka
877,immer::ADV,întotdeauna,alati
878,niemals::ADV,niciodată,mitte kunagi
879,hier::ADV,aci,siin
880,hier::ADV,aici,siin
881,hierhin::ADV,încoace,siia
882,von hier::ADV,de aici,siit
883,dort::ADV,acolo,seal
884,dorthin::ADV,dincolo,sinna
885,geradeaus::ADV,drept înainte,otse edasi
886,vorwärts::ADV,înainte,edasi
887,rückwärts::ADV,îndărăt,tagurpidi
888,zurück::ADV,înapoi,tagasi
889,unten::ADV,jos,all
890,unten::ADV,jos,allpool
891,unten::ADV,dedesubt,all
892,unten::ADV,dedesubt,allpool
893,hinab::ADV,în jos,alla
894,hinab::ADV,de vale,alla
895,oben::ADV,sus,ülal
896,oben::ADV,deasupra,ülal
897,hinauf::ADV,în sus,üles
898,überall::ADV,peste tot,kõikjal
899,überall::ADV,pretutindeni,kõikjal
900,nicht::ADV,nu,ei
901,nicht::ADV,nu,mitte
902,ein wenig::ADV,puțin,veidi
903,ein wenig::ADV,puțin,natuke
904,kaum::ADV,cu greu,vaevalt
905,kaum::ADV,cu anevoie,vaevalt
906,sehr::ADV,mult,väga
907,sehr::ADV,foarte,väga
908,so::ADV,așa,nii
909,so::ADV,atât,nii
910,noch::ADV,încă,veel
911,nur::ADV,doar,ainult
912,schon::ADV,și,juba
913,schon::ADV,deja,juba
914,wieder::ADV,iar,jälle
915,wieder::ADV,iarăși,jälle
916,vergebens::ADV,în zadar,asjata
917,vor::PRP,înainte de,ees
918,hinter::PRP,după,taha
919,hinter::PRP,în spatele,taha
920,unter::PRP,sub,all
921,durch::PRP,prin,läbi
922,durch::PRP,prin,kaudu
923,neben::PRP,lângă,kõrval
924,neben::PRP,alături de,kõrval
925,zwischen::PRP,între,vahel
926,zwischen::PRP,dintre,vahel
927,wegen::PRP,pentru,tõttu
928,wegen::PRP,pentru,pärast
929,dies::PRN,acesta,see
930,das::PRN,asta,see
931,alles::PRN,tot,kõik
932,ich::PRN,eu,mina
933,du::PRN,tu,sina
934,er::PRN,el,tema
935,er::PRN,dânsul,tema
936,wir::PRN,noi,me
937,ihr::PRN,voi,te
938,sie::PRN,ei,nad
939,sie::PRN,dânșii,nad
940,was::FPRN,ce,mis
941,wer::FPRN,cine,kes
942,wo::FADV,unde,kus
943,wohin::FADV,încotro,kuhu
944,wie::FADV,cum,kuidas
945,warum::FADV,de ce,miks
946,warum::FADV,pentru ce,miks
947,wieviel::FNUM,cât,mitu
948,wieviel::FNUM,cât,kui palju
949,eins::NUM,unu,üks
950,zwei::NUM,doi,kaks
951,drei::NUM,trei,kolm
952,vier::NUM,patru,neli
953,fünf::NUM,cinci,viis
954,sechs::NUM,șase,kuus
955,sieben::NUM,șapte,seitse
956,acht::NUM,opt,kaheksa
957,neun::NUM,nouă,üheksa
958,zehn::NUM,zece,kümme
959,elf::NUM,unsprezece,üksteist
960,zwölf::NUM,douăsprezece,kaksteist
961,zwanzig::NUM,douăzeci,kakskümmend
962,dreißig::NUM,treizeci,kolmkümmend
963,vierzig::NUM,patruzeci,nelikümmend
964,fünfzig::NUM,cincizeci,viiskümmend
965,sechzig::NUM,șaizeci,kuuskümmend
966,siebzig::NUM,șaptezeci,seitsekümmend
967,achtzig::NUM,optzeci,kaheksakümmend
968,neunzig::NUM,nouăzeci,üheksakümmend
969,hundert::NUM,sută,sada
970,tausend::NUM,mie,tuhat
971,und::CNJ,și,ja
972,oder::CNJ,ori,või
973,stehen::V,sta,seisma
974,sitzen::V,ședea,istuma
975,liegen::V,zăcea,lamama
976,liegen::V,fi culcat,lamama
977,hängen::V,atârna,rippuma
978,werden::V,deveni,saama
979,werden::V,deveni,hakkama
980,werden::V,se face,saama
981,werden::V,se face,hakkama
982,passieren::V,se întâmpla,juhtuma
983,beginnen::V,începe,algama
984,beginnen::V,începe,hakkama
985,enden::V,se sfârși,lõppema
986,enden::V,se termina,lõppema
987,wechseln::V,se schimba,vahelduma
988,aufgehen[Sonne]::V,răsări,tõusma
989,untergehen[Sonne]::V,apune,loojuma
990,scheinen[Sonne]::V,străluci,paistma
991,donnern::V,tuna,kõmisema
992,wehen::V,bate,puhuma
993,strömen::V,curge în șiroaie,voolama
994,fließen::V,curge,voolama
995,sich drehen::V,se învârti,pöörduma
996,schwanken::V,se clătina,kõikuma
997,schwingen::V,vibra,võnkuma
998,schwingen::V,flutura,võnkuma
999,fallen::V,cădea,langema
1000,brennen::V,arde,põlema
1001,rauchen::V,fuma,suitsema
1002,regnen::V,ploua,sadama
1003,gefrieren::V,îngheța,kinni külmuma
1004,tauen::V,se dezgheța,sulama
1005,schmelzen::V,se topi,sulama
1006,trocknen::V,se usca,kuivama
1007,sieden::V,fierbe,keema
1008,sieden::V,clocoti,keema
1009,faulen::V,se împuți,mädanema
1010,verfaulen::V,putrezi,mädanema
1011,reißen::V,se rupe,rebenema
1012,reißen::V,se sfâșia,rebenema
1013,versinken::V,se scufunda,uppuma
1014,vergehen::V,trece,mööduma
1015,vergehen::V,se scurge,mööduma
1016,erscheinen::V,apărea,ilmuma
1017,verschwinden::V,dispărea,kaduma
1018,sinken::V,cădea,vajuma
1019,sinken::V,cădea,langema
1020,sinken::V,coborî,vajuma
1021,sinken::V,coborî,langema
1022,abnehmen::V,scădea,vähenema
1023,abnehmen::V,scădea,kahenema
1024,abnehmen::V,descrește,vähenema
1025,abnehmen::V,descrește,kahenema
1026,zunehmen::V,spori,kasvama
1027,zunehmen::V,crește,kasvama
1028,zunehmen::V,augmenta,kasvama
1029,steigen::V,urca,tõusma
1030,steigen::V,urca,üles minema
1031,wachsen::V,crește,kasvama
1032,glänzen::V,luci,läikimä
1033,glänzen::V,străluci,läikimä
1034,funkeln::V,scânteia,sädelema
1035,lärmen::V,face larmă,lärmama
1036,läuten::V,suna,helisema
1037,klingeln::V,suna,helisema
1038,klirren::V,zăngăni,kõlisema
1039,brausen::V,vui,kohisema
1040,rauschen::V,vâjâi,kohisema
1041,klingen::V,suna,kõlama
1042,bellen::V,lătra,haukuma
1043,heulen::V,urla,uluma
1044,blasen::V,sufla,puhuma
1045,pfeifen::V,fluiera,vilistama
1046,schreien::V,țipa,karjuma
1047,stöhnen::V,geme,oigama
1048,zittern::V,tremura,värisema
1049,leben::V,trăi,elama
1050,leben::V,trăi,elus olema
1051,geboren werden::V,se naște,sündima
1052,atmen::V,respira,hingama
1053,trinken::V,bea,jooma
1054,essen::V,mânca,sööma
1055,schlucken::V,înghiți,neelama
1056,müde werden::V,se obosi,väsima
1057,einschlafen::V,adormi,uinuma
1058,schlafen::V,dormi,magama
1059,aufwachen::V,se deștepta,ärkama
1060,aufstehen::V,fi se scula,ärkama
1061,aufstehen::V,fi se scula,üles tõusma
1062,sich erholen::V,se relaxa,puhkama
1063,sich erholen::V,se destinde,puhkama
1064,krank werden::V,se îmbolnăvi,haigestuma
1065,krank werden::V,se îmbolnăvi,haigeks jääma
1066,krank sein::V,zăcea,haige olema
1067,krank sein::V,fi bolnav,haige olema
1068,schmerzen::V,durea,valutama
1069,husten::V,tuși,köhima
1070,genesen::V,se însănătoși,toibuma
1071,sterben::V,muri,surema
1072,umkommen::V,pieri,surma saama
1073,sich bewegen::V,se mișca,liikuma
1074,sich rühren::V,se mișca,liikuma
1075,sich erheben::V,se ridica,kerkima
1076,sich setzen::V,lua loc,istet võtma
1077,sich setzen::V,se așeza,istet võtma
1078,hinfallen::V,cădea jos,kukkuma
1079,hinfallen::V,cădea jos,maha kukkuma
1080,laufen::V,merge,kõndima
1081,laufen::V,merge pe jos,kõndima
1082,schreiten::V,păși,astuma
1083,spazierengehen::V,se plimba,jalutama
1084,eilen::V,fi se grăbi,ruttama
1085,eilen::V,fi se grăbi,kiirustama
1086,sich beeilen::V,se grăbi,ruttama
1087,sich beeilen::V,se grăbi,kiirustama
1088,sausen::V,țâșni,kihutama
1089,sausen::V,țâșni,tormama
1090,rennen::V,fugi,jooksma
1091,rennen::V,fugi,kihutama
1092,rennen::V,alerga,jooksma
1093,rennen::V,alerga,kihutama
1094,springen::V,sări,hüppama
1095,klettern::V,urca,ronima
1096,klettern::V,se cățăra,ronima
1097,schaukeln::V,legăna,kiikuma
1098,kriechen::V,se târî,roomama
1099,schwimmen::V,înota,ujuma
1100,tauchen::V,se scufunda,sukelduma
1101,rudern::V,vâsli,sõudma
1102,rudern::V,lopăta,sõudma
1103,fahren::V,merge,sõitma
1104,fliegen::V,zbura,lendama
1105,gehen::V,merge,käima
1106,gehen::V,merge,minema
1107,weggehen::V,se duce,ära minema
1108,weggehen::V,se duce,välja minema
1109,abfahren::V,pleca,väljuma
1110,abfahren::V,pleca,ära sõitma
1111,anhalten::V,se opri,peatuma
1112,hineingehen::V,intra,sisenema
1113,hineingehen::V,intra,sisse minema
1114,eintreten::V,intra,sisenema
1115,eintreten::V,intra,sisse astuma
1116,kommen::V,veni,tulema
1117,ankommen::V,sosi,saabuma
1118,ankommen::V,ajunge,saabuma
1119,zurückkommen::V,se întoarce,tagasi tulema
1120,bleiben::V,rămâne,jääma
1121,warten::V,aștepta,ootama
1122,erwarten::V,aștepta,ootama
1123,erwarten::V,aștepta,lootma
1124,suchen::V,căuta,otsima
1125,finden::V,găsi,leidma
1126,versuchen::V,încerca,püüdma
1127,versuchen::V,încerca,üritama
1128,versuchen::V,încerca,katsetama
1129,vorbereiten::V,pregăti,valmistama
1130,lieben::V,iubi,armastama
1131,mögen::V,plăcea a,sallima
1132,mögen::V,plăcea a,meeldima
1133,lachen::V,râde,naerma
1134,rühren::V,mișca,liigutama
1135,rühren::V,mișca,heldima panema
1136,rühren::V,înduioșa,liigutama
1137,rühren::V,înduioșa,heldima panema
1138,weinen::V,plânge,nutma
1139,schimpfen::V,înjura,sõimama
1140,sich ärgern::V,se supăra,ärrituma
1141,sich ärgern::V,se supăra,vihastuma
1142,sich fürchten::V,se teme,kartma
1143,sich fürchten::V,se teme,hirmu tundma
1144,sich fürchten::V,fi teamă a,kartma
1145,sich fürchten::V,fi teamă a,hirmu tundma
1146,fürchten::V,se teme de,kartma
1147,fliehen::V,fugi,põgenema
1148,flüchten::V,evada,põgenema
1149,sehen::V,vedea,nägema
1150,anschauen::V,privi,vaatama
1151,ansehen::V,privi,vaatama
1152,hören::V,auzi,kuulma
1153,zuhören::V,asculta,kuulama
1154,probieren::V,gusta,proovima
1155,riechen::V,mirosi,nuusutama
1156,fühlen::V,simți,tundma
1157,fühlen::V,resimți,tundma
1158,scheinen::V,părea,näida
1159,scheinen::V,părea,ilmuda
1160,zu sehen sein::V,se vedea,ilmuma
1161,vernehmen::V,auzi,üle kuulama
1162,frieren::V,fi frig,külmetada
1163,tun::V,face,tegema
1164,können::V,ști,võima
1165,können::V,ști,oskama
1166,können::V,putea,võima
1167,können::V,putea,oskama
1168,wollen::V,dori,tahtma
1169,anfangen::V,începe,hakkama
1170,anfangen::V,începe,alustama
1171,beenden::V,sfârși,lõpetama
1172,beenden::V,termina,lõpetama
1173,aufhören::V,înceta,lakkama
1174,gelingen::V,reuși,õnnestuma
1175,gelingen::V,izbuti,õnnestuma
1176,geraten::V,reuși,jõudma
1177,öffnen::V,deschide,avama
1178,schließen::V,închide,sulgema
1179,stellen::V,pune,panema
1180,stellen::V,pune,asetama
1181,stellen::V,așeza,panema
1182,stellen::V,așeza,asetama
1183,setzen::V,pune,panema
1184,setzen::V,așeza,panema
1185,legen::V,pune,panema
1186,legen::V,pune,asetama
1187,berühren::V,atinge,riivama
1188,berühren::V,atinge,puudutama
1189,verbinden::V,lega,ühendama
1190,bedecken::V,acoperi,katma
1191,aufhängen::V,atârna,riputama
1192,aufhängen::V,spânzura,riputama
1193,anzünden::V,aprinde,süütama
1194,aufheben::V,ridica,üles tõstma
1195,aufheben::V,lua de jos,üles tõstma
1196,zurücklassen::V,lăsa,jätma
1197,zurücklassen::V,lăsa în urmă,jätma
1198,verlieren::V,pierde,kaotama
1199,fallen lassen::V,scăpa,maha pillama
1200,fallen lassen::V,scăpa,kukkuda laskma
1201,fallen lassen::V,arunca,maha pillama
1202,fallen lassen::V,arunca,kukkuda laskma
1203,machen::V,face,tegema
1204,herstellen::V,fabrica,valmistama
1205,herstellen::V,confecționa,valmistama
1206,bauen::V,clădi,ehitama
1207,bauen::V,construi,ehitama
1208,reparieren::V,repara,parandama
1209,verbessern::V,ameliora,parandama
1210,verbessern::V,îmbunătăți,parandama
1211,ändern::V,schimba,muutma
1212,ändern::V,schimba,ümber tegema
1213,ändern::V,modifica,muutma
1214,ändern::V,modifica,ümber tegema
1215,graben::V,săpa,kaevama
1216,beugen::V,curba,painutama
1217,biegen::V,îndoi,painutama
1218,biegen::V,încovoia,painutama
1219,drehen::V,învârti,keerama
1220,wenden::V,întoarce,ümber pöörama
1221,umdrehen::V,învârti,ümber keerama
1222,umdrehen::V,întoarce,ümber keerama
1223,heben::V,ridica,tõstma
1224,hochheben::V,ridica,üles tõstma
1225,hochheben::V,ridica,kõrgele tõstma
1226,ergreifen::V,lua,haarama
1227,ergreifen::V,apuca,haarama
1228,halten::V,ține,hoidma
1229,drücken::V,apăsa,pigistama
1230,drücken::V,strânge,pigistama
1231,schieben::V,împinge,lükkama
1232,kratzen::V,zgâria,kraapima
1233,lecken::V,linge,lakkuma
1234,beißen::V,mușca,purema
1235,beißen::V,mușca,hammustama
1236,abreißen::V,rupe,rebima
1237,abreißen::V,rupe,ära rebima
1238,abreißen::V,smulge,rebima
1239,abreißen::V,smulge,ära rebima
1240,abschneiden::V,scurta,ära lõikama
1241,binden::V,lega,siduma
1242,stecken::V,pune,pistma
1243,brechen::V,rupe,murdma
1244,brechen::V,frânge,murdma
1245,klopfen::V,ciocăni,koputama
1246,hauen::V,lovi,lööma
1247,kleben::V,lipi,kleepima
1248,reiben::V,freca,hõõruma
1249,reiben::V,fricționa,hõõruma
1250,streichen::V,unge,silitama
1251,schleifen::V,ascuți,lihvima
1252,schleifen::V,ascuți,teritama
1253,schneiden::V,tăia,lõikama
1254,rütteln::V,zgâlțâi,raputama
1255,schütteln::V,scutura,raputama
1256,schütteln::V,scutura,loksutama
1257,schwenken::V,agita,vehkima
1258,schwenken::V,agita,lehvitama
1259,schütten::V,vărsa,kallama
1260,füllen::V,umple,täitma
1261,einwickeln::V,înveli,sisse mähkima
1262,einwickeln::V,înfășura,sisse mähkima
1263,tragen::V,căra,kandma
1264,schleppen::V,târî,tassima
1265,schleppen::V,târî,lohistama
1266,ziehen::V,trage,vedama
1267,ziehen::V,trage,tõmbama
1268,aufbewahren::V,păstra,säilitama
1269,aufbewahren::V,păstra,alal hoidma
1270,aufbewahren::V,conserva,säilitama
1271,aufbewahren::V,conserva,alal hoidma
1272,werfen::V,arunca,viskama
1273,fangen::V,prinde,püüdma
1274,packen::V,apuca,kinni haarama
1275,packen::V,apuca,kinni võtma
1276,verstecken::V,ascunde,peitma
1277,teilen::V,împărți,jagama
1278,teilen::V,împărți,jaotama
1279,schicken::V,trimite,saatma
1280,bringen::V,aduce,viima
1281,hinzufügen::V,adăuga,lisama
1282,bekommen::V,obține,saama
1283,bekommen::V,dobândi,saama
1284,erhalten::V,primi,saama
1285,erhalten::V,căpăta,saama
1286,nehmen::V,lua,võtma
1287,wählen::V,opta,valima
1288,wählen::V,alege,valima
1289,auswählen::V,selecta,valima
1290,bewahren::V,păstra,hoidma
1291,behindern::V,stingheri,takistama
1292,verderben::V,strica,rikkuma
1293,beschädigen::V,strica,rikkuma
1294,zerbrechen::V,rupe,katki tegema
1295,zerbrechen::V,frânge,katki tegema
1296,zerreißen::V,rupe,katki rebima
1297,zerreißen::V,sfâșia,katki rebima
1298,zerstören::V,distruge,purustama
1299,verbrennen::V,arde,põletama
1300,verbrennen::V,incendia,põletama
1301,geben::V,da,andma
1302,reichen::V,întinde,andma
1303,reichen::V,întinde,ulatama
1304,schenken::V,dărui,kinkima
1305,versprechen::V,făgădui,lubama
1306,versprechen::V,făgădui,tõotama
1307,wünschen::V,ura,soovima
1308,loben::V,lăuda,kiitma
1309,küssen::V,săruta,suudlema
1310,wiegen::V,legăna,hällitama
1311,zudecken::V,acoperi,kaanetama
1312,zudecken::V,acoperi,kinni katma
1313,wecken::V,trezi,äratama
1314,wecken::V,deștepta,äratama
1315,zeigen::V,arăta,näitama
1316,führen::V,călăuzi,juhatama
1317,lehren::V,preda,õpetama
1318,lehren::V,învăța,õpetama
1319,unterrichten::V,învăța,õpetama
1320,unterrichten::V,instrui,õpetama
1321,aufziehen::V,crește,üles kasvatama
1322,leiten::V,duce,juhtima
1323,leiten::V,conduce,juhtima
1324,antreiben::V,împinge,ergutama
1325,antreiben::V,încuraja,ergutama
1326,lassen::V,pune pe să,laskma
1327,einladen::V,invita,kutsuma
1328,vereinigen::V,uni,ühendama
1329,vereinigen::V,întruni,ühendama
1330,besuchen::V,vizita,külastama
1331,besuchen::V,face o vizită,külastama
1332,treffen::V,întâlni,kohtama
1333,sich versammeln::V,se aduna,kogunema
1334,spielen::V,se juca,mängima
1335,singen::V,cânta,laulma
1336,tanzen::V,dansa,tantsima
1337,sich trennen::V,se separa,lahku minema
1338,sich trennen::V,se despărți,lahku minema
1339,verlassen::V,părăsi,maha jätma
1340,verlassen::V,abandona,maha jätma
1341,retten::V,salva,päästma
1342,bewachen::V,păzi,valvama
1343,schützen::V,ocroti,kaitsma
1344,schützen::V,proteja,kaitsma
1345,verteidigen::V,apăra,kaitsma
1346,sich schlagen::V,se bate,kaklema
1347,schießen::V,trage,tulistama
1348,siegen::V,birui,võitma
1349,siegen::V,învinge,võitma
1350,ärgern::V,supăra,ärritama
1351,ärgern::V,supăra,vihastama
1352,schlagen::V,lovi,lööma
1353,treten::V,călca,sõtkuma
1354,stechen::V,înțepa,pistma
1355,stechen::V,înțepa,torkama
1356,stechen::V,împunge,pistma
1357,stechen::V,împunge,torkama
1358,stoßen::V,împinge,tõukama
1359,stehlen::V,fura,varastama
1360,stören::V,deranja,segama
1361,stören::V,deranja,häirima
1362,belästigen::V,importuna,ahistama
1363,verbergen::V,ascunde,peitma
1364,verbergen::V,ascunde,varjama
1365,täuschen::V,amăgi,petma
1366,täuschen::V,amăgi,tüssama
1367,betrügen::V,înșela,petma
1368,betrügen::V,înșela,tüssama
1369,betrügen::V,înșela,truudust murtma
1370,töten::V,omorî,tapma
1371,töten::V,omorî,surmama
1372,wohnen::V,sta,elama
1373,wohnen::V,locui,elama
1374,arbeiten::V,lucra,töötama
1375,sammeln::V,aduna,koguma
1376,sammeln::V,aduna,korjama
1377,sammeln::V,colecționa,koguma
1378,sammeln::V,colecționa,korjama
1379,pflücken::V,culege,noppima
1380,jagen::V,vâna,jahtima
1381,fischen::V,pescui,kalastama
1382,fischen::V,pescui,kala püüdma
1383,fassen::V,prinde,püüdma
1384,hüten::V,paște,karjatama
1385,treiben::V,mână,ajama
1386,anbinden::V,lega,kinni siduma
1387,füttern::V,da de mâncare,söötma
1388,melken::V,mulge,lüpsma
1389,hacken::V,toca,raiuma
1390,hacken::V,toca,lõhkuma
1391,hacken::V,sparge,raiuma
1392,hacken::V,sparge,lõhkuma
1393,gießen::V,uda,kastma
1394,reifen::V,pârgui,valmima
1395,zubereiten::V,găti,valmistama
1396,kochen::V,găti,keetma
1397,backen::V,coace,küpsetama
1398,braten::V,coace,praadima
1399,umrühren::V,mesteca,segama
1400,stricken::V,împleti,kuduma
1401,nähen::V,coase,õmblema
1402,färben::V,vopsi,värvima
1403,färben::V,colora,värvima
1404,reinigen::V,curăți,puhastama
1405,waschen::V,spăla,pesema
1406,abwischen::V,șterge,puhtaks pühkima
1407,spülen::V,clăti,uhtma
1408,fegen::V,mătura,pühkima
1409,kehren::V,mătura,pühkima
1410,baden::V,se scălda,suplema
1411,baden::V,se scălda,kümblema
1412,sich waschen::V,se spăla,end pesema
1413,ausziehen::V,și scoate,käest võtma
1414,ausziehen::V,și scoate,jalast võtma
1415,ausziehen::V,și scoate,seljast võtma
1416,anziehen::V,îmbrăca,jalga panema
1417,sich anziehen::V,se îmbrăca,riietuma
1418,kämmen::V,pieptăna,kammima
1419,schmücken::V,împodobi,kaunistama
1420,sagen::V,zice,ütlema
1421,sagen::V,spune,ütlema
1422,sprechen::V,vorbi,rääkima
1423,sprechen::V,vorbi,kõnelema
1424,reden::V,vorbi,kõnelema
1425,reden::V,discuta,kõnelema
1426,sich unterhalten::V,conversa,vestlema
1427,sich unterhalten::V,sta de vorbă,vestlema
1428,fragen::V,întreba,küsima
1429,bitten::V,ruga,paluma
1430,erzählen::V,spune,jutustama
1431,erzählen::V,povesti,jutustama
1432,mitteilen::V,comunica,teatama
1433,mitteilen::V,comunica,teada andma
1434,mitteilen::V,înștiința,teatama
1435,mitteilen::V,înștiința,teada andma
1436,nennen::V,numi,nimetama
1437,nennen::V,chema,nimetama
1438,rufen::V,chema,kutsuma
1439,prahlen::V,se făli,hooplema
1440,übersetzen::V,traduce,tõlkima
1441,denken::V,gândi,mõtlema
1442,glauben::V,crede,uskuma
1443,bemerken::V,observa,märkama
1444,erkennen::V,cunoaște,ära tundma
1445,erkennen::V,recunoaște,ära tundma
1446,begreifen::V,pricepe,aru saama
1447,begreifen::V,înțelege,aru saama
1448,verstehen::V,înțelege,mõistma
1449,lernen::V,învăța,õppima
1450,wissen::V,ști,teadma
1451,sich erinnern an::V,a-și aminti de,mäletama
1452,vergessen::V,uita,unustama
1453,messen::V,măsura,mõõtma
1454,zählen::V,număra,loendama
1455,rechnen::V,calcula,arvutama
1456,lesen::V,citi,lugema
1457,malen::V,picta,maalima
1458,zeichnen::V,desena,joonistama
1459,schreiben::V,scrie,kirjutama
1460,besitzen::V,avea,omama
1461,besitzen::V,poseda,omama
1462,kaufen::V,cumpăra,ostma
1463,verkaufen::V,vinde,müüma
1464,bezahlen::V,plăti,tasuma
1465,bezahlen::V,achita,tasuma
1466,zahlen::V,plăti,maksma
1467,beherrschen::V,stăpâni,valitsema
1468,ertragen::V,răbda,taluma
1469,ertragen::V,suporta,taluma
