,Concept_ID,os,te
1228,begreifen::V,ӕмбарын,గ్రహించు
1229,begreifen::V,бамбарын,గ్రహించు
1230,lernen::V,ахуыр кӕнын,నేర్చు కొను
1231,wissen::V,зонын,తెలిసికొను
1232,sich erinnern an::V,зæрдыл æрлæууын,జ్ఞాపకముంచుకొను
1233,sich erinnern an::V,æрымысын,జ్ఞాపకముంచుకొను
1234,sich erinnern an::V,æрбаймысын,జ్ఞాపకముంచుకొను
1235,sich erinnern an::V,æрхъуыды кæнын,జ్ఞాపకముంచుకొను
1236,vergessen::V,ферох кæнын,మఱచిపోవు
1237,vergessen::V,айрох кæнын,మఱచిపోవు
1238,messen::V,барын,కొలుచుట
1239,zählen::V,нымайын,లెక్కపెట్టు
1240,rechnen::V,хынцын,లెక్కపెట్టు
1241,lesen::V,кӕсын,చదువు
1242,lesen::V,фӕрсын,చదువు
1243,malen::V,ныв кӕнын,పూనుట
1244,zeichnen::V,ныв кӕнын,వ్రాసుట
1245,schreiben::V,фыссын,వ్రాయు
1246,besitzen::V,хицау уын,కలిగియుండు
1247,kaufen::V,балхӕнын,కొను
1248,verkaufen::V,уӕй кӕнын,అమ్ము
1249,bezahlen::V,бафидын,చెల్లించు
1250,zahlen::V,фидын,చెల్లించు
1251,beherrschen::V,æлдариуæг кæнын,ఏలు
1252,ertragen::V,бавзарын,భరించు
1253,Leine::N,,వారు
1254,rauschen::V,,చటచటమనుట
1255,treten::V,,తన్ను
1256,verstehen::V,,గ్రహించు
