,Concept_ID,ps,ka
710,blau::A,شین,ლურჯი
711,blau::A,شین,ცისფერი
712,blau::A,اسماني رنګه,ლურჯი
713,blau::A,اسماني رنګه,ცისფერი
714,grün::A,زرغون,მწვანე
715,grau::A,خړ,რუხი
716,grau::A,خړ,ნაცრისფერი
717,bunt::A,رنګارنګ,ჭრელი
718,bunt::A,رنګارنګ,ფერადი
719,billig::A,ارزان,იაფი
720,teuer::A,ګران,ძვირი
721,wertvoll::A,قیمتي,ღირსიანი
722,blind::A,ړوند,ბრმა
723,taub::A,کوڼ,ყრუ
724,kräftig::A,قوی,ძალავანი
725,stark::A,قوی,ძლიერი
726,stark::A,قوی,ღონიერი
727,stark::A,تکړه,ძლიერი
728,stark::A,تکړه,ღონიერი
729,schwach::A,ضعیف,სუსტი
730,schwach::A,کمزوری,სუსტი
731,fett::A,چاغ,სქელი
732,schlank::A,خوش اندام,გამხდარი
733,hübsch::A,ښکلی,ეშხიანი
734,hübsch::A,ښکلی,მშვენიერი
735,hübsch::A,ښایسته,ეშხიანი
736,hübsch::A,ښایسته,მშვენიერი
737,böse::A,شریر,ავი
738,böse::A,شریر,ბოროტი
739,böse::A,قهرناک,ავი
740,böse::A,قهرناک,ბოროტი
741,dumm::A,احمق,ბოთე
742,dumm::A,احمق,სულელი
743,faul::A,لټ,ზანტი
744,faul::A,لټ,ზარმაცი
745,faul::A,تنبل,ზანტი
746,faul::A,تنبل,ზარმაცი
747,fleißig::A,زحمت کښ,ბეჯითი
748,fleißig::A,زحمت کښ,მუყაითი
749,geizig::A,بخیل,ძუნწი
750,klug::A,عاقل,ჭკვიანი
751,klug::A,هوښیار,ჭკვიანი
752,geschickt::A,ماهر,მარჯვე
753,geschickt::A,ماهر,გაწაფული
754,lieb::A,عزیز,სატრფიალო
755,lieb::A,محبوب,სატრფიალო
756,lustig::A,خوشحال,მხიარული
757,sanft::A,پوست,ალერსიანი
758,sanft::A,پوست,გრძნობიერი
759,sanft::A,ملایم,ალერსიანი
760,sanft::A,ملایم,გრძნობიერი
761,hungrig::A,وږی,მშიერი
762,krank::A,مريض,სნეული
763,krank::A,مريض,ავადმყოფი
764,krank::A,ناروغ,სნეული
765,krank::A,ناروغ,ავადმყოფი
766,nackt::A,لوڅ,ტიტველი
767,traurig::A,غمجن,მწუხარე
768,traurig::A,غمجن,სევდიანი
769,lebendig::A,ژوندی,ცოცხალი
770,gut::A,ښه,კარგი
771,schlecht::A,بد,უხეირო
772,schlecht::A,خراب,უხეირო
773,richtig::A,سم,ნამდვილი
774,richtig::A,صحیح,ნამდვილი
775,schlimm::A,بد,ცუდი
776,schlimm::A,مخوف,ცუდი
777,wahr::A,واقعي,სწორი
778,wahr::A,واقعي,ჭეშმარიტი
779,alt::A,زوړ,ძველი
780,neu::A,نوی,ახალი
781,ehemalig::A,پخوانی,ყოფილი
782,alt[Lebewesen]::A,زوړ,ბებერი
783,jung::A,ځوان,ნორჩი
784,jung::A,ځوان,ახალგაზრდა
785,arm::A,غریب,ღარიბი
786,arm::A,بې وزله,ღარიბი
787,reich::A,شتمن,მდიდარი
788,reich::A,دولتمند,მდიდარი
789,bekannt::A,اشنا,ცნობილი
790,berühmt::A,مشهور,გამოჩენილი
791,fremd::A,پردی,უცხო
792,fremd::A,پردی,გარეშე
793,fremd::A,بېګانه,უცხო
794,fremd::A,بېګانه,გარეშე
795,verschieden::A,مختلف,სხვაგვარი
796,nah::A,نژدې,ახლო
797,fern::A,لیری,შორი
798,fern::A,لیری,შორეული
799,linker::A,چپ,მარცხენა
800,linker::A,کیڼ,მარცხენა
801,rechter::A,ښی,მარჯვენა
802,anderer::A,بل,სხვა
803,erster::A,لومړی,პირველი
804,zweiter::A,دوهم,მეორე
805,dritter::A,درېم,მესამე
806,letzter::A,آخرنی,ბოლო
807,letzter::A,آخرنی,უკანასკნელი
808,letzter::A,وروستی,ბოლო
809,letzter::A,وروستی,უკანასკნელი
810,allein::ADV,یوازې,მარტო
811,auf einmal::ADV,په یوه وخت کی,ერთდროულად
812,zusammen::ADV,یو ځای,ერთად
813,lange::ADV,ډېر وخت,დიდხანს
814,lange::ADV,ډېره موده,დიდხანს
815,plötzlich::ADV,ناببره,მოულოდნელად
816,plötzlich::ADV,یوناڅاپه,მოულოდნელად
817,sofort::ADV,فوراً,ახლავე
818,sofort::ADV,سمدلاسه,ახლავე
819,später::ADV,وروسته,მოგვიანებით
820,jetzt::ADV,اوس,ახლა
821,heute::ADV,نن,დღეს
822,morgen::ADV,سبا,ხვალ
823,bald::ADV,ژر,მალე
824,dann::ADV,پس,მერე
825,dann::ADV,وروسته,მერე
826,gestern::ADV,پرون,გუშინ
827,einst::ADV,پخوا,ოდესღაც
828,damals::ADV,هغه وخت,მაშინ
829,danach::ADV,بیا,მერმე
830,danach::ADV,بیا,შემდეგ
831,vorher::ADV,دمخه,ადრე
832,vorher::ADV,دمخه,წინათ
833,zuerst::ADV,لومړی,ჯერ
834,einmal::ADV,یو ځل,ერთხელ
835,manchmal::ADV,ګاهی ګاهی,ხან
836,manchmal::ADV,ګاهی ګاهی,ზოგჯერ
837,oft::ADV,ډېر ځله,ხშირად
838,immer::ADV,تل,მუდამ
839,immer::ADV,تل,ყოველთვის
840,immer::ADV,همېشه,მუდამ
841,immer::ADV,همېشه,ყოველთვის
842,niemals::ADV,هیڅکله نه,არასდროს
843,hier::ADV,دلته,აქ
844,hierhin::ADV,دلته,აქეთ
845,hierhin::ADV,دې ځای ته,აქეთ
846,von hier::ADV,د دې ځای نه,აქედან
847,dort::ADV,هلته,იქ
848,dorthin::ADV,هلته,იქით
849,dorthin::ADV,هغه ځای ته,იქით
850,geradeaus::ADV,مخامخ,პირდაპირ
851,vorwärts::ADV,مخ پهٔ وړاندې,წინ
852,rückwärts::ADV,بېرته,უკან
853,zurück::ADV,بېرته,უკანვე
854,unten::ADV,لاندي,დაბლა
855,unten::ADV,لاندي,ქვევით
856,hinab::ADV,ښکته,ძირს
857,oben::ADV,پورته,ზემოთ
858,hinauf::ADV,پاس,ზევით
859,überall::ADV,هره خوا,ყველგან
860,nicht::ADV,نه,არ
861,ein wenig::ADV,یو څه,ცოტა
862,kaum::ADV,ایله,ძლივს
863,sehr::ADV,ډېر,მეტად
864,sehr::ADV,ډېر,ძალიან
865,sehr::ADV,زيات,მეტად
866,sehr::ADV,زيات,ძალიან
867,so::ADV,داسې,ისე
868,so::ADV,دومره,ისე
869,noch::ADV,نور,ჯერ
870,nur::ADV,تش,მხოლოდ
871,nur::ADV,صرف,მხოლოდ
872,schon::ADV,دمخه,უკვე
873,wieder::ADV,بیا,ისევ
874,wieder::ADV,بیا,კიდევ
875,vergebens::ADV,عبث,ამაოდ
876,vergebens::ADV,عبث,ტყუილად
877,vor::PRP,دمخه,წინ
878,hinter::PRP,شاته,უკან
879,hinter::PRP,شاته,მიღმა
880,unter::PRP,لاندي,ქვეშ
881,unter::PRP,لاندي,ქვევით
882,durch::PRP,د مینځ نه,გავლით
883,neben::PRP,نژدې,გვერდით
884,zwischen::PRP,ترمینځ,შუა
885,zwischen::PRP,ترمینځ,შორის
886,wegen::PRP,د ... له لاسه,გამო
887,wegen::PRP,د ... له لاسه,შედეგად
888,dies::PRN,دا,ეს
889,das::PRN,دا,ეგ
890,alles::PRN,هرڅهٔ,ყველაფერი
891,ich::PRN,زه,მე
892,du::PRN,ته,შენ
893,er::PRN,دی,ის
894,er::PRN,دی,იგი
895,wir::PRN,مونږ,ჩვენ
896,ihr::PRN,تاسې,თქვენ
897,sie::PRN,هغوی,ისინი
898,was::FPRN,څهٔ,რა
899,wer::FPRN,چا,ვინ
900,wer::FPRN,څوک,ვინ
901,wo::FADV,چيری,სად
902,wo::FADV,چېرته,სად
903,wohin::FADV,چېرته,საით
904,wie::FADV,څنګه,როგორ
905,warum::FADV,ولې,რაზე
906,warum::FADV,ولې,რატომ
907,wieviel::FNUM,څو,რამდენი
908,wieviel::FNUM,څومره,რამდენი
909,eins::NUM,یو,ერთი
910,zwei::NUM,دوه,ორი
911,drei::NUM,درې,სამი
912,vier::NUM,څلور,ოთხი
913,fünf::NUM,پنځه,ხუთი
914,sechs::NUM,شپږ,ექვსი
915,sieben::NUM,اوه,შვიდი
916,acht::NUM,اته,რვა
917,neun::NUM,نهه,ცხრა
918,zehn::NUM,لس,ათი
919,elf::NUM,یوولس,თერთმეტი
920,zwölf::NUM,دولس,თორმეტი
921,zwanzig::NUM,شل,ოცი
922,dreißig::NUM,دېرش,ოცდაათი
923,vierzig::NUM,څلوېښت,ორმოცი
924,fünfzig::NUM,پنځوس,ორმოცდაათი
925,sechzig::NUM,شپېته,სამოცი
926,siebzig::NUM,اویا,სამოცდაათი
927,achtzig::NUM,اتیا,ოთხმოცი
928,neunzig::NUM,نوي,ოთხმოცდაათი
929,hundert::NUM,سل,ასი
930,tausend::NUM,زر,ათასი
931,und::CNJ,او,და
932,oder::CNJ,ېا,ან
933,stehen::V,درېدل,დგას
934,sitzen::V,کښېنستل,ზის
935,liegen::V,ملاستل,აწევს
936,hängen::V,ځړېدل,კიდია
937,werden::V,کېدل,გახდება
938,passieren::V,پېښېدل,მოხდება
939,beginnen::V,شروع کېدل,იწყება
940,enden::V,خلاصدل,გათავდება
941,enden::V,تمامېدل,გათავდება
942,wechseln::V,تغییر موندل,იცვლება
943,aufgehen[Sonne]::V,ختل,ამოდის
944,untergehen[Sonne]::V,لوېدل,ჩადის
945,untergehen[Sonne]::V,پرېوتل,ჩადის
946,scheinen[Sonne]::V,رڼا کول,ანათებს
947,donnern::V,تنېدل,ქუხს
948,donnern::V,غړمبېدل,ქუხს
949,wehen::V,چلېدل,ქრის
950,wehen::V,چلېدل,დაუბერავს
951,strömen::V,بهېدل,იღვრება
952,fließen::V,بهېدل,დის
953,fließen::V,بهېدل,მიედინება
954,fließen::V,تویېدل,დის
955,fließen::V,تویېدل,მიედინება
956,sich drehen::V,ګرځېدل,ტრიალებს
957,sich drehen::V,چورلېدل,ტრიალებს
958,schwanken::V,زنګېدل,ირხევა
959,schwingen::V,زنګېدل,ირხევა
960,fallen::V,ولېدل,დავარდება
961,brennen::V,سوځېدل,იწვის
962,rauchen::V,لوګی کول,ბოლავს
963,rauchen::V,لوګی کول,აბოლებს
964,regnen::V,باران اورېدل,წვიმს
965,gefrieren::V,کنګل نيول,იყინება
966,tauen::V,وېلې کېدل,დნება
967,schmelzen::V,وېلې کېدل,დნება
968,trocknen::V,وچېدل,გაშრება
969,sieden::V,اېشېدل,დუღს
970,faulen::V,خرابېدل,ლპება
971,verfaulen::V,ورستېدل,ლპება
972,reißen::V,شلېدل,დაიხევა
973,versinken::V,ډوېېدل,ეფლობა
974,versinken::V,ډوېېدل,ჩაიძირება
975,vergehen::V,تېرېدل,გადის
976,erscheinen::V,ښکارېدل,გამოჩნდება
977,verschwinden::V,ورکېدل,გააქრება
978,verschwinden::V,ورکېدل,დაიკარგება
979,sinken::V,ښکته کېدل,დაიწევს
980,abnehmen::V,کمېدل,შემცირდება
981,zunehmen::V,زیاتېدل,გასუქდება
982,steigen::V,جګېدل,მოიმატებს
983,steigen::V,پورته کېدل,მოიმატებს
984,wachsen::V,وده کول,იზრდება
985,wachsen::V,وده کول,მრავლდება
986,glänzen::V,ځلېدل,ბრწყინავს
987,funkeln::V,پړکېدل,კაშკაშებს
988,lärmen::V,غال و غول کول,ხმაურობს
989,läuten::V,زنګ وهل,დარეკავს
990,klingeln::V,زنګ وهل,დარეკავს
991,klirren::V,کړنګېدل,დააწკარუნებს
992,brausen::V,تلاطم کول,ბობოქრობს
993,rauschen::V,شڼهار کول,შრიალებს
994,klingen::V,آواز کول,ხმას გამოსცემს
995,bellen::V,غپېدل,უყეფს
996,heulen::V,انګلل,ღმუის
997,blasen::V,پو کول,დაუბერავს
998,pfeifen::V,شپېلک وهل,უსტვენს
999,schreien::V,ناره کول,ყვირის
1000,stöhnen::V,زګېروی کول,კვნესის
1001,zittern::V,لړزېدل,აძაგძაგებს
1002,leben::V,ژوند کول,ცოცხლობს
1003,geboren werden::V,زېږېدل,იშვება
1004,geboren werden::V,زېږېدل,იბადება
1005,atmen::V,ساه کښل,სუნთქავს
1006,atmen::V,تنفس کول,სუნთქავს
1007,trinken::V,څښل,სვამს
1008,trinken::V,څښل,დალევს
1009,essen::V,خوړل,შეჭამს
1010,schlucken::V,غړپول,ყლაპავს
1011,müde werden::V,ستړی کېدل,დაიქანცება
1012,einschlafen::V,ویده کېدل,დაიძინებს
1013,schlafen::V,خوب کول,სძინავს
1014,aufwachen::V,ویښېدل,გაიღვიძებს
1015,aufstehen::V,پاڅېدل,ადგება
1016,sich erholen::V,استراحت کول,დაისვენებს
1017,krank werden::V,رنځورېدل,ავად გახდება
1018,krank sein::V,ناجوړېدل,ავადმყოფობს
1019,schmerzen::V,خوږېدل,სტკივა
1020,schmerzen::V,درد کول,სტკივა
1021,husten::V,ټوخېدل,ახველებს
1022,genesen::V,رغېدل,მორჩება
1023,sterben::V,مړل,კვდება
1024,umkommen::V,تلفېدل,დაიღუპება
1025,sich bewegen::V,چلېدل,იძვრის
1026,sich bewegen::V,چلېدل,მოძრაობს
1027,sich bewegen::V,حرکت کول,იძვრის
1028,sich bewegen::V,حرکت کول,მოძრაობს
1029,sich rühren::V,ښورېدل,გაინძრევა
1030,sich erheben::V,درېدل,ადგება
1031,sich setzen::V,کښېنستل,დაჯდება
1032,hinfallen::V,لوېدل,დაეცემა
1033,laufen::V,منډې وهل,დადის
1034,schreiten::V,قدم ایښودل,აბიჯებს
1035,spazierengehen::V,چکر وهل,დასეირნობს
1036,eilen::V,بېړه کول,მიიჩქარის
1037,sich beeilen::V,عجله کول,აჩქარდება
1038,sausen::V,ځغستل,მიქრის
1039,rennen::V,زغلېدل,დარბის
1040,springen::V,ټوپ وهل,ხტის
1041,klettern::V,ختل,ძვრება
1042,schaukeln::V,زنګېدل,ქანაობს
1043,kriechen::V,خاپوړی وهل,დაბობღავს
1044,schwimmen::V,لامبو وهل,ცურავს
1045,tauchen::V,غوټه وهل,ჩაიძირება
1046,rudern::V,پارو وهل,ნიჩაბს უსვამს
1047,fahren::V,تلل,დადის
1048,fahren::V,تلل,მგზავრობს
1049,fliegen::V,الوتل,იფრენს
1050,fliegen::V,الوتل,გაფრინდება
1051,gehen::V,تلل,მიდის
1052,weggehen::V,بهر وتل,წამოდის
1053,abfahren::V,تلل,მიემგზავრება
1054,anhalten::V,ودرېدل,ჩერდება
1055,hineingehen::V,داخلېدل,შედის
1056,eintreten::V,ننوتل,შედის
1057,kommen::V,راتلل,მოდის
1058,ankommen::V,رسېدل,ჩადის
1059,zurückkommen::V,بېرته راتلل,დაბრუნდება
1060,bleiben::V,پاتې کېدل,დარჩება
1061,warten::V,انتظار وېستل,ელოდება
1062,erwarten::V,انتظار کول,ელის
1063,erwarten::V,انتظار کول,დაიცდის
1064,suchen::V,لټول,ეძებს
1065,suchen::V,لټول,მოძებნის
1066,finden::V,میندل,მიაგნებს
1067,finden::V,میندل,გამოძებნის
1068,finden::V,پیدا کول,მიაგნებს
1069,finden::V,پیدا کول,გამოძებნის
1070,versuchen::V,هڅه کول,ცდის
1071,versuchen::V,هڅه کول,ცდილობს
1072,vorbereiten::V,چمتوکول,მოამზადებს
1073,lieben::V,مینه لرل,უყვარს
1074,mögen::V,خوښول,ეტრფის
1075,mögen::V,علاقه لرل,ეტრფის
1076,lachen::V,خندېدل,იცინის
1077,rühren::V,اغېزه کول,გულს აუჩუყებს
1078,weinen::V,ژړل,ტირის
1079,schimpfen::V,ښکنځا کول,შეიგინება
1080,sich ärgern::V,قهر راتلل,გაბრაზობს
1081,sich fürchten::V,ډارېدل,შიშობს
1082,fürchten::V,ډارېدل,ფრთხილობს
1083,fliehen::V,تښتېدل,გაიქცევა
1084,flüchten::V,تښتېدل,გაიქცევა
1085,sehen::V,لیدل,ხედავს
1086,anschauen::V,کتل,ნახავს
1087,ansehen::V,ننداره کول,უყურებს
1088,hören::V,اورېدل,ისმენს
1089,zuhören::V,غوږ نیول,მოისმენს
1090,probieren::V,څکه کول,გასინჯავს
1091,probieren::V,چاشنی کول,გასინჯავს
1092,riechen::V,بويول,ყნოსავს
1093,fühlen::V,حسول,გრძნობს
1094,scheinen::V,ښکارېدل,ეჩვენება
1095,zu sehen sein::V,ښکارېدل,მოჩანს
1096,vernehmen::V,خبرېدل,გაიგებს
1097,frieren::V,ساړه کېتل,იყინება
1098,tun::V,کول,აკეთებს
1099,können::V,کولای شول,შეიძლება
1100,können::V,د لاسه کېدل,შეიძლება
1101,wollen::V,غوښتل,უნდა
1102,anfangen::V,شروع کول,დაიწყებს
1103,beenden::V,ختمول,ამთავრებს
1104,beenden::V,پای ته رسول,ამთავრებს
1105,aufhören::V,بس کول,შეწყვეტს
1106,gelingen::V,موفق کېدل,მოახერხებს
1107,gelingen::V,بریالی کېدل,მოახერხებს
1108,geraten::V,کېدل,გამოდის
1109,öffnen::V,خلاصول,გახსნის
1110,öffnen::V,پرانیستل,გახსნის
1111,schließen::V,تړل,ხურავს
1112,schließen::V,تړل,დაკეტავს
1113,stellen::V,ایښودل,დადგამს
1114,setzen::V,کښېنول,დასვამს
1115,legen::V,ایښودل,დადებს
1116,berühren::V,لاس وهل,შეახებს
1117,berühren::V,لاس وهل,მიაკარებს
1118,verbinden::V,تړل,შეაერთებს
1119,bedecken::V,پوښول,გადააფარებს
1120,aufhängen::V,ځوړندول,დაკიდებს
1121,anzünden::V,بلول,დაანთებს
1122,anzünden::V,بلول,მოუკიდებს
1123,aufheben::V,پورته کول,აიღებს
1124,aufheben::V,پورته کول,აიყვანს
1125,zurücklassen::V,پرېښودل,დატოვებს
1126,verlieren::V,ورکول,დაკარგავს
1127,fallen lassen::V,له لاسه لوېدل,გაუვარდება
1128,machen::V,کول,გააკეთებს
1129,machen::V,کول,გამოიწვევს
1130,herstellen::V,جوړول,დაამზადებს
1131,herstellen::V,توليدول,დაამზადებს
1132,bauen::V,جوړول,ააშენებს
1133,reparieren::V,ترمیمول,შეაკეთებს
1134,reparieren::V,ترمیمول,გაარემონტებს
1135,verbessern::V,اصلاح کول,გამოაკეთებს
1136,verbessern::V,اصلاح کول,გააუმჯობესებს
1137,ändern::V,تغیر ورکول,შეცვლის
1138,graben::V,کيندل,თხრის
1139,beugen::V,ټیټول,ხრის
1140,biegen::V,کږول,გაღუნავს
1141,drehen::V,ګرځول,ატრიალებს
1142,wenden::V,اړول,მოაბრუნებს
1143,umdrehen::V,اړول,შეატრიალებს
1144,heben::V,جګول,ასწევს
1145,heben::V,پورته کول,ასწევს
1146,hochheben::V,جګول,აიყვანს
1147,ergreifen::V,نیول,სტაცებს
1148,halten::V,نیول,უჭირავს
1149,drücken::V,کښېکښل,დააწვება
1150,schieben::V,پوری وهل,მისწევს
1151,kratzen::V,ګرول,მოფხანს
1152,lecken::V,څټل,ლოკავს
1153,beißen::V,چیچل,უკბენს
1154,abreißen::V,شکول,გლეჯს
1155,abreißen::V,شکول,მოწყვეტს
1156,abschneiden::V,پرېکول,გაჭრის
1157,binden::V,تړل,შეკრავს
1158,binden::V,تړل,გადააბამს
1159,stecken::V,ټومبل,ჩაასობს
1160,brechen::V,ماتول,მოიტეხს
1161,klopfen::V,ټکول,აკაკუნებს
1162,hauen::V,ټکول,ლეწავს
1163,kleben::V,نښلول,წებავს
1164,kleben::V,نښلول,დააწებებს
1165,kleben::V,سرېښول,წებავს
1166,kleben::V,سرېښول,დააწებებს
1167,reiben::V,مږل,დაზელს
1168,streichen::V,مښل,უსვამს
1169,schleifen::V,تېره کول,ლესავს
1170,schneiden::V,غوڅول,გაჭრის
1171,schneiden::V,پرېکول,გაჭრის
1172,rütteln::V,خوڅول,არხევს
1173,schütteln::V,ښورول,არყევს
1174,schütteln::V,ښورول,ანძრევს
1175,schwenken::V,خوڅول,აქნევს
1176,schütten::V,اچول,ღვრის
1177,schütten::V,اچول,დააქცევს
1178,schütten::V,تویول,ღვრის
1179,schütten::V,تویول,დააქცევს
1180,füllen::V,ډکول,გაავსებს
1181,einwickeln::V,پېچل,შეახვევს
1182,einwickeln::V,نغښتل,შეახვევს
1183,tragen::V,وړل,მიიტანს
1184,schleppen::V,وړل,მიათრევს
1185,ziehen::V,کښل,წევს
1186,ziehen::V,کښل,ათრევს
1187,aufbewahren::V,ساتل,შეინახავს
1188,werfen::V,اچول,ისვრის
1189,werfen::V,غورځول,ისვრის
1190,fangen::V,نیول,დაიჭერს
1191,fangen::V,ګیرول,დაიჭერს
1192,packen::V,نیول,სტაცებს
1193,verstecken::V,پټول,მალავს
1194,teilen::V,وېشل,დაყოფს
1195,teilen::V,تقسیمول,დაყოფს
1196,schicken::V,لېږل,გაგზავნის
1197,schicken::V,استول,გაგზავნის
1198,bringen::V,راوړل,მოიტანს
1199,hinzufügen::V,زیاتول,დაამატებს
1200,bekommen::V,حاصلول,ამოიღებს
1201,erhalten::V,اخیستل,იღებს
1202,nehmen::V,نیول,აიღებს
1203,nehmen::V,اخيستل,აიღებს
1204,wählen::V,خوښول,გადაარჩევს
1205,auswählen::V,چنده کول,ამოარჩევს
1206,bewahren::V,ساتل,ინარჩუნებს
1207,behindern::V,مانع کېدل,აბრკოლებს
1208,behindern::V,مانع کېدل,გააძნელებს
1209,behindern::V,ممانعت کول,აბრკოლებს
1210,behindern::V,ممانعت کول,გააძნელებს
1211,verderben::V,خرابېدل,გააფუჭებს
1212,beschädigen::V,ورانول,დააზიანებს
1213,zerbrechen::V,ماتول,დაამტვრევს
1214,zerreißen::V,څیرې کول,გახევს
1215,zerstören::V,ړنګول,მოსპობს
1216,zerstören::V,ړنګول,დაანგრევს
1217,zerstören::V,ورانول,მოსპობს
1218,zerstören::V,ورانول,დაანგრევს
1219,verbrennen::V,سوځول,დაწვავს
1220,geben::V,ورکول,აძლევს
1221,reichen::V,ورکول,მიაწოდებს
1222,schenken::V,بښل,აჩუქებს
1223,versprechen::V,لوز کول,აღუთქვამს
1224,wünschen::V,غوښتل,უსურვებს
1225,loben::V,ستایل,აქებს
1226,loben::V,ستایل,ამკობს
1227,loben::V,تمجید کول,აქებს
1228,loben::V,تمجید کول,ამკობს
1229,küssen::V,ښکلول,აკოცებს
1230,wiegen::V,زنګول,არხევს
1231,zudecken::V,پوښول,გადახურავს
1232,wecken::V,ويښول,გააღვიძებს
1233,zeigen::V,ښودل,დაანახვებს
1234,führen::V,بیول,მიჰყავს
1235,lehren::V,درس ورکول,ასწავლის
1236,lehren::V,تعلیم ورکول,ასწავლის
1237,unterrichten::V,درس ورکول,ასწავლის
1238,aufziehen::V,روزل,აღზრდის
1239,leiten::V,رهبری کول,აწარმოებს
1240,leiten::V,رهبری کول,ხელმძღვანელობს
1241,leiten::V,لارښوونه کول,აწარმოებს
1242,leiten::V,لارښوونه کول,ხელმძღვანელობს
1243,antreiben::V,چټک کول,დააჩქარებს
1244,lassen::V,اړکول,ა--ინებს
1245,einladen::V,بلل,მოიპატიჟებს
1246,vereinigen::V,متحد کول,შეაერთებს
1247,vereinigen::V,یوځای کول,შეაერთებს
1248,besuchen::V,کتنه کول,სანახავად მიდის
1249,treffen::V,ليدل,შეხვდება
1250,treffen::V,تلقی کول,შეხვდება
1251,sich versammeln::V,راغونډېدل,შეიკრიბება
1252,spielen::V,لوبه کول,ეთამაშება
1253,singen::V,سندرې وېل,მღერის
1254,tanzen::V,ګډېدل,ცეკვავს
1255,sich trennen::V,بېلېدل,მოშორდება
1256,verlassen::V,ترک کول,მიატოვებს
1257,retten::V,نجات ورکول,იხსნის
1258,retten::V,نجات ورکول,გადაარჩენს
1259,bewachen::V,ساتل,დარაჯობს
1260,bewachen::V,ساتل,უთვალთვალებს
1261,bewachen::V,حفاظت کول,დარაჯობს
1262,bewachen::V,حفاظت کول,უთვალთვალებს
1263,schützen::V,ژغورل,დაიფარავს
1264,verteidigen::V,دفاع کول,დაიცავს
1265,sich schlagen::V,جنګېدل,იჩხუბებს
1266,schießen::V,ویشتل,ისვრის
1267,siegen::V,غالبېدل,გაიმარჯვებს
1268,ärgern::V,خپه کول,აჯავრებს
1269,schlagen::V,وهل,ცემს
1270,treten::V,په لغته وهل,პანღურს ამოჰკრავს
1271,stechen::V,ټومبل,სჩხვლეტს
1272,stoßen::V,ټېل وهل,დაეჯახება
1273,stoßen::V,پوری وهل,დაეჯახება
1274,stehlen::V,تښتول,ქურდობს
1275,stehlen::V,تښتول,მოიპარავს
1276,stehlen::V,غلا کول,ქურდობს
1277,stehlen::V,غلا کول,მოიპარავს
1278,stören::V,ماتول,შეაწუხებს
1279,belästigen::V,ځورول,მობეზრდება
1280,belästigen::V,تکلیف ورکول,მობეზრდება
1281,verbergen::V,پټول,დამალავს
1282,täuschen::V,تېرایستل,შეცდებს
1283,täuschen::V,خطا ایستل,შეცდებს
1284,betrügen::V,غولول,მოატყუებს
1285,töten::V,وژل,მოკლავს
1286,töten::V,مړ کول,მოკლავს
1287,wohnen::V,اوسېدل,ცხოვრობს
1288,wohnen::V,اوسېدل,ბინადრობს
1289,arbeiten::V,کار کول,მუშაობს
1290,sammeln::V,راټولول,შეკრებს
1291,sammeln::V,راغونډول,შეკრებს
1292,pflücken::V,شکول,კრეფს
1293,jagen::V,ښکار کول,ნადირობს
1294,fischen::V,کب نيول,თევზაობს
1295,fassen::V,نیول,დააჭერს
1296,fassen::V,ګیرول,დააჭერს
1297,hüten::V,پوول,მწყემსავს
1298,treiben::V,بیول,მიერეკება
1299,anbinden::V,تړل,მიაბამს
1300,füttern::V,خوراک ورکول,აჭმევს
1301,melken::V,لوشل,წველის
1302,hacken::V,پی کول,კეპავს
1303,gießen::V,اوبه کول,რწყავს
1304,reifen::V,رسېدل,მწიფდება
1305,zubereiten::V,تیارول,მოამზადებს
1306,kochen::V,پخول,მოხარშავს
1307,backen::V,پخول,გამოაცხობს
1308,braten::V,وريتول,შეწვავს
1309,umrühren::V,لړل,შეურევს
1310,umrühren::V,لړل,გათქვეფს
1311,stricken::V,اوبدل,ქსოვს
1312,nähen::V,ګنډل,გაკერავს
1313,färben::V,رنګول,შეღებავს
1314,reinigen::V,صافول,გაწმენდს
1315,reinigen::V,صافول,გასუფთავებს
1316,waschen::V,مینځل,გარეცხავს
1317,abwischen::V,وچول,წაშლის
1318,spülen::V,کنګالول,გაავლებს
1319,fegen::V,جارو کول,დაბლანდავს
1320,kehren::V,جارو کول,დაგვის
1321,baden::V,لمبېدل,ბანაობს
1322,sich waschen::V,ځان مينځل,იბანება
1323,ausziehen::V,کښل,გაიხდის
1324,ausziehen::V,ایستل,გაიხდის
1325,anziehen::V,اغوستل,ჩაიცვამს
1326,sich anziehen::V,کالی اغوستل,ჩაიცვამს
1327,kämmen::V,ګمنځول,დავარცხნის
1328,schmücken::V,ښکلی کول,მორთავს
1329,sagen::V,وېل,იტყვის
1330,sprechen::V,وېل,ლაპარაკობს
1331,sprechen::V,غږېدل,ლაპარაკობს
1332,reden::V,ګړېدل,საუბრობს
1333,reden::V,خبرې کول,საუბრობს
1334,sich unterhalten::V,خبری کول,ბაასობს
1335,sich unterhalten::V,خبری کول,მუსაიფობს
1336,fragen::V,پوښتنه کول,ჰკითხავს
1337,bitten::V,غوښتل,სთხოვს
1338,erzählen::V,کيسه کول,მოუთხრობს
1339,erzählen::V,حکايت کول,მოუთხრობს
1340,mitteilen::V,خبرول,აუწყებს
1341,mitteilen::V,خبرول,აცნობებს
1342,mitteilen::V,خبر ورکول,აუწყებს
1343,mitteilen::V,خبر ورکول,აცნობებს
1344,nennen::V,نوم ايښودل,უწოდებს
1345,rufen::V,بلل,დაუძახებს
1346,prahlen::V,لاپې وهل,ტრაბახობს
1347,übersetzen::V,ژباړل,გადათარგმნის
