,Concept_ID,myv,tr
818,lange::ADV,кувать,uzun
819,plötzlich::ADV,апак учо,ansızın
820,plötzlich::ADV,апак учо,birdenbire
821,sofort::ADV,курок,hemen
822,sofort::ADV,курок,derhal
823,sofort::ADV,нейке,hemen
824,sofort::ADV,нейке,derhal
825,später::ADV,мейле,daha sonra
826,jetzt::ADV,ней,şimdi
827,heute::ADV,течи,bugün
828,morgen::ADV,ванды,yarın
829,bald::ADV,курок,yakında
830,dann::ADV,мейле,sonra
831,dann::ADV,седе мейле,sonra
832,gestern::ADV,исяк,dün
833,einst::ADV,весть,eskiden
834,einst::ADV,зярдо-бути,eskiden
835,damals::ADV,сестэ,o zamanlar
836,danach::ADV,мейле,sonradan
837,danach::ADV,мейле,ondan sonra
838,danach::ADV,седе мейле,sonradan
839,danach::ADV,седе мейле,ondan sonra
840,vorher::ADV,васняяк,önce
841,vorher::ADV,васняяк,önceden
842,zuerst::ADV,васня,ilk önce
843,einmal::ADV,весть,bir defa
844,manchmal::ADV,лиясто,bazan
845,oft::ADV,сеетьстэ,sık sık
846,oft::ADV,сеетьстэ,çok defa
847,immer::ADV,свал,daima
848,immer::ADV,свал,her zaman
849,niemals::ADV,а зярдояк,asla değil
850,niemals::ADV,а зярдояк,hiçbir zaman
851,hier::ADV,тесэ,burada
852,hierhin::ADV,тей,buraya
853,von hier::ADV,тестэ,buradan
854,dort::ADV,тосо,orada
855,dort::ADV,тосо,şurada
856,dorthin::ADV,тов,oraya
857,dorthin::ADV,тов,şuraya
858,geradeaus::ADV,витьстэ,doğru
859,vorwärts::ADV,икелев,ileri
860,rückwärts::ADV,мекев,geri
861,zurück::ADV,мекев,geriye
862,unten::ADV,ало,aşağıda
863,hinab::ADV,алов,aşağıya
864,oben::ADV,вере,yukarıda
865,hinauf::ADV,верев,yukarı
866,hinauf::ADV,верев,yukarıya
867,überall::ADV,эрьва косо,her yerde
868,nicht::ADV,а,-mi-
869,nicht::ADV,а,değil
870,ein wenig::ADV,аламошка,biraz
871,kaum::ADV,ансяк,dar
872,kaum::ADV,ансяк,hemen hemen değil
873,sehr::ADV,пек,pek
874,sehr::ADV,пек,gayet
875,sehr::ADV,вельть,pek
876,sehr::ADV,вельть,gayet
877,so::ADV,истя,öyle
878,so::ADV,истя,böyle
879,noch::ADV,таго,hâlâ
880,noch::ADV,таго,henüz
881,nur::ADV,ансяк,ancak
882,nur::ADV,ансяк,yalnız
883,schon::ADV,уш,çoktan
884,wieder::ADV,таго,tekrar
885,wieder::ADV,таго,yeniden
886,vergebens::ADV,стяко,boşuna
887,vor::PRP,икеле,önünde
888,hinter::PRP,вельде,arkasında
889,unter::PRP,ало,altında
890,durch::PRP,пачк,sayesinde
891,durch::PRP,пачк,ortasından
892,neben::PRP,вакссо,yanında
893,zwischen::PRP,ютксо,arasında
894,wegen::PRP,кис,dolayı
895,wegen::PRP,коряс,dolayı
896,wegen::PRP,кувалт,dolayı
897,dies::PRN,те,bu
898,das::PRN,те,o
899,das::PRN,те,şu
900,das::PRN,тона,o
901,das::PRN,тона,şu
902,alles::PRN,весе,hepsi
903,alles::PRN,весе,her şey
904,alles::PRN,весемесь,hepsi
905,alles::PRN,весемесь,her şey
906,ich::PRN,мон,ben
907,du::PRN,тон,sen
908,er::PRN,сон,o
909,wir::PRN,минь,biz
910,ihr::PRN,тынь,siz
911,sie::PRN,сынь,onlar
912,was::FPRN,мезе,ne
913,wer::FPRN,ки,kim
914,wo::FADV,косо,nerede
915,wohin::FADV,ков,nereye
916,wohin::FADV,козо,nereye
917,wie::FADV,кода,nasıl
918,warum::FADV,мекс,neden
919,wieviel::FNUM,зяро,kaç
920,wieviel::FNUM,зяро,ne kadar
921,eins::NUM,вейке,bir
922,zwei::NUM,кавто,iki
923,drei::NUM,колмо,üç
924,vier::NUM,ниле,dört
925,fünf::NUM,вете,beş
926,sechs::NUM,кото,altı
927,sieben::NUM,сисем,yedi
928,acht::NUM,кавксо,sekiz
929,neun::NUM,вейксэ,dokuz
930,zehn::NUM,кемень,on
931,elf::NUM,кевейкее,on bir
932,zwölf::NUM,кемгавтово,on iki
933,zwanzig::NUM,комсь,yirmi
934,dreißig::NUM,колоньгемень,otuz
935,vierzig::NUM,ниленьгемень,kırk
936,fünfzig::NUM,ведьгемень,elli
937,sechzig::NUM,кодгемень,altmış
938,siebzig::NUM,сизьгемень,yetmiş
939,achtzig::NUM,кавксоньгемень,seksen
940,neunzig::NUM,вейксэньгемень,doksan
941,hundert::NUM,сядо,yüz
942,tausend::NUM,тыща,bin
943,und::CNJ,ды,ve
944,und::CNJ,ды,ile
945,oder::CNJ,или,ya
946,oder::CNJ,или,yahut
947,stehen::V,аштемс стядо,durmak
948,sitzen::V,аштемс озадо,oturmak
949,liegen::V,мадезь аштемс,yatmak
950,hängen::V,нурьгемс,asılı olmak
951,werden::V,арамс,olmak
952,werden::V,арамс,olunmak
953,passieren::V,лисэмс,olmak
954,beginnen::V,ушодомс,başlamak
955,enden::V,лоткамс,bitmek
956,enden::V,лоткамс,sona ermek
957,wechseln::V,полавтнемс,değişmek
958,aufgehen[Sonne]::V,лисемс,doğmak
959,aufgehen[Sonne]::V,стямс,doğmak
960,untergehen[Sonne]::V,валгомс,batmak
961,scheinen[Sonne]::V,валдомтомс,parlamak
962,donnern::V,цярномс,gök gürlemek
963,donnern::V,галдордомс,gök gürlemek
964,wehen::V,пувамс,esmek
965,strömen::V,чудемс,akmak
966,fließen::V,чудемс,akmak
967,sich drehen::V,велямс,dönmek
968,schwanken::V,лыкамс,sallanmak
969,schwanken::V,якамс,sallanmak
970,schwingen::V,нурсемс,titremek
971,schwingen::V,лыкамс,titremek
972,fallen::V,прамс,düşmek
973,fallen::V,сяворемс,düşmek
974,brennen::V,паломс,yanmak
975,rauchen::V,качадомс,tütmek
976,regnen::V,пиземс,yağmak
977,gefrieren::V,кельмемс,donmak
978,tauen::V,соламс,erimek
979,schmelzen::V,соламс,erimek
980,trocknen::V,коськемс,kurumak
981,sieden::V,лакамс,kaynamak
982,sieden::V,пиксемс,kaynamak
983,faulen::V,наксадомс,çürümek
984,verfaulen::V,наксадомс,çürümek
985,reißen::V,сезневемс,yırtılmak
986,versinken::V,ваямс,batmak
987,vergehen::V,ютамс,geçmek
988,erscheinen::V,лисемс,görünmek
989,verschwinden::V,ёмамс,kaybolmak
990,sinken::V,явамс,inmek
991,abnehmen::V,киремемс,azalmak
992,zunehmen::V,ламолгадомс,artmak
993,zunehmen::V,ламолгадомс,çoğalmak
994,zunehmen::V,раштамс,artmak
995,zunehmen::V,раштамс,çoğalmak
996,steigen::V,куземс,artmak
997,steigen::V,куземс,yükselmek
998,steigen::V,кепсевемс,artmak
999,steigen::V,кепсевемс,yükselmek
1000,wachsen::V,касомс,büyümek
1001,wachsen::V,касомс,gelişmek
1002,glänzen::V,цитнемс,parlamak
1003,funkeln::V,пиндолдомс,parıldamak
1004,funkeln::V,цивтёрдомс,parıldamak
1005,lärmen::V,шалномс,gürültü yapmak
1006,läuten::V,гайгезевемс,çalmak
1007,klingeln::V,чавомс баягас,zil çalmak
1008,klirren::V,калдордомс,şakırdamak
1009,klirren::V,калдордомс,zangırdamak
1010,klirren::V,кальцяемс,şakırdamak
1011,klirren::V,кальцяемс,zangırdamak
1012,brausen::V,лакамс,köpürmek
1013,brausen::V,лакамс,kükremek
1014,rauschen::V,лажномс,fışırdamak
1015,klingen::V,гайгемс,tınlamak
1016,bellen::V,онгомс,havlamak
1017,heulen::V,урномс,ulumak
1018,blasen::V,пувамс,üflemek
1019,pfeifen::V,вешкемс,düdük çalmak
1020,schreien::V,пижнемс,bağırmak
1021,schreien::V,пижнемс,haykırmak
1022,stöhnen::V,кувсемс,inlemek
1023,zittern::V,тарномс,titremek
1024,leben::V,эрямс,yaşamak
1025,leben::V,эрямс,hayatta olmak
1026,geboren werden::V,чачомс,doğmak
1027,atmen::V,лексемс,solunmak
1028,atmen::V,лексемс,nefes almak
1029,trinken::V,симемс,içmek
1030,essen::V,ярсамс,yemek
1031,schlucken::V,нилемс,yutmak
1032,schlucken::V,порнемс,yutmak
1033,müde werden::V,сиземс,yorulmak
1034,einschlafen::V,матедевемс,uykuya dalmak
1035,schlafen::V,удомс,uyumak
1036,aufwachen::V,сыргоземс,uyanmak
1037,aufstehen::V,стямс,kalkmak
1038,aufstehen::V,стямс,yataktan kalkmak
1039,sich erholen::V,оймсемс,dinlenmek
1040,krank werden::V,сэредезевемс,hastalanmak
1041,krank sein::V,сэредемс,hasta olmak
1042,schmerzen::V,сэредемс,ağrımak
1043,husten::V,козомс,öksürmek
1044,genesen::V,пичкамс,şifa bulmak
1045,sterben::V,куломс,ölmek
1046,sterben::V,куломс,vefat etmek
1047,umkommen::V,чавовомс,ölmek
1048,umkommen::V,ёмамс,ölmek
1049,sich bewegen::V,шаштомс,hareket etmek
1050,sich rühren::V,сыргамс,kımıldanmak
1051,sich erheben::V,куземс,kalkmak
1052,sich erheben::V,куземс,ayağa kalkmak
1053,sich setzen::V,озамс,oturmak
1054,hinfallen::V,прамс,yere düşmek
1055,hinfallen::V,сяворемс,yere düşmek
1056,laufen::V,якамс,yürümek
1057,schreiten::V,эскелямс,yürümek
1058,schreiten::V,эскелямс,adım atmak
1059,schreiten::V,молемс,yürümek
1060,schreiten::V,молемс,adım atmak
1061,spazierengehen::V,якамс,gezmek
1062,spazierengehen::V,якамс,dolaşmak
1063,eilen::V,эрзкалемс,seğirtmek
1064,eilen::V,капшамс,seğirtmek
1065,sich beeilen::V,капшамс,acele etmek
1066,sausen::V,ливтямс,hızla gitmek
1067,rennen::V,чийнемс,koşmak
1068,rennen::V,ардтнемс,koşmak
1069,springen::V,кирнявтнемс,atlamak
1070,springen::V,кирнявтнемс,sıçramak
1071,klettern::V,куземс,tırmanmak
1072,schaukeln::V,нурямс,sallanmak
1073,kriechen::V,ёзмолдомс,sürünmek
1074,schwimmen::V,уемс,yüzmek
1075,tauchen::V,чопавтомс,dalmak
1076,tauchen::V,чопавтнемс,dalmak
1077,rudern::V,миледемс,kürek çekmek
1078,fahren::V,ардомс,gitmek
1079,fliegen::V,ливтямс,uçmak
1080,gehen::V,туемс,gitmek
1081,gehen::V,молемс,gitmek
1082,weggehen::V,туемс,gitmek
1083,abfahren::V,туемс,kalkmak
1084,anhalten::V,лоткамс,durmak
1085,hineingehen::V,совамс,içeri girmek
1086,eintreten::V,совамс,girmek
1087,eintreten::V,эскельдямс,girmek
1088,kommen::V,самс,gelmek
1089,ankommen::V,самс,varmak
1090,ankommen::V,пачкодемс,varmak
1091,zurückkommen::V,велявтомс,dönmek
1092,bleiben::V,кадовомс,kalmak
1093,warten::V,учомс,beklemek
1094,erwarten::V,учомс,beklemek
1095,suchen::V,вешнемс,aramak
1096,finden::V,муемс,bulmak
1097,versuchen::V,варштамс,denemek
1098,vorbereiten::V,анокстамс,hazırlamak
1099,lieben::V,вечкемс,sevmek
1100,mögen::V,вечкемс,beğenmek
1101,lachen::V,пейдемс,gülmek
1102,rühren::V,токамс седейс,dokunmak
1103,rühren::V,токамс седейс,duygulandırmak
1104,weinen::V,авардемс,ağlamak
1105,schimpfen::V,сёвномс,küfretmek
1106,sich ärgern::V,кежиявтнемс,kızmak
1107,sich fürchten::V,пелемс,korkmak
1108,fürchten::V,пелемс,korkmak
1109,fliehen::V,оргодемс,kaçmak
1110,flüchten::V,ворьгодемс,kaçmak
1111,flüchten::V,чадомс,kaçmak
1112,sehen::V,неемс,görmek
1113,anschauen::V,ваномс,seyretmek
1114,ansehen::V,ваномс,bakmak
1115,hören::V,марямс,duymak
1116,hören::V,марямс,işitmek
1117,zuhören::V,кунсоломс,dinlemek
1118,probieren::V,варшамс,denemek
1119,probieren::V,варшамс,tadına bakmak
1120,riechen::V,никсемс,kokusunu almak
1121,fühlen::V,марямс,duymak
1122,fühlen::V,марямс,hissetmek
1123,scheinen::V,марявомс,görünmek
1124,zu sehen sein::V,неявомс,görünmek
1125,vernehmen::V,марямс,haber almak
1126,frieren::V,кельмемс,üşümek
1127,tun::V,теемс,etmek
1128,tun::V,теемс,yapmak
1129,können::V,маштомс,bilmek
1130,wollen::V,бажамс,istemek
1131,anfangen::V,кармамс,başlamak
1132,beenden::V,прядомс,bitirmek
1133,aufhören::V,лоткамс,bitmek
1134,gelingen::V,удаламс,başarmak
1135,geraten::V,лисемс,düşmek
1136,öffnen::V,панжомс,açmak
1137,schließen::V,пекстамс,kapamak
1138,schließen::V,сёлгомс,kapamak
1139,schließen::V,конямс,kapamak
1140,stellen::V,аравтомс,koymak
1141,setzen::V,ойсевтемс,koymak
1142,setzen::V,ойсевтемс,oturtmak
1143,setzen::V,озавтнемс,koymak
1144,setzen::V,озавтнемс,oturtmak
1145,legen::V,путомс,koymak
1146,legen::V,путомс,yatırmak
1147,berühren::V,токамс,dokunmak
1148,verbinden::V,содомс,bağlamak
1149,verbinden::V,содомс,birleştirmek
1150,bedecken::V,вельтямс,örtmek
1151,bedecken::V,вельтямс,kaplamak
1152,aufhängen::V,понгавтомс,asmak
1153,anzünden::V,кирвастемс,yakmak
1154,anzünden::V,кирвастемс,ateşlemek
1155,aufheben::V,кепедемс,kaldırmak
1156,zurücklassen::V,кадомс,geride bırakmak
1157,verlieren::V,ёмавтомс,yitirmek
1158,verlieren::V,ёмавтомс,kaybetmek
1159,fallen lassen::V,правтомс,düşürmek
1160,machen::V,теемс,yapmak
1161,herstellen::V,анокстамс,yapmak
1162,herstellen::V,анокстамс,imal etmek
1163,bauen::V,путомс,kurmak
1164,bauen::V,путомс,inşa etmek
1165,reparieren::V,витемс,onarmak
1166,reparieren::V,витемс,tamir etmek
1167,verbessern::V,паролгавтомс,düzeltmek
1168,verbessern::V,вадрялгавтомс,düzeltmek
1169,ändern::V,полавтомс,değiştirmek
1170,graben::V,чувомс,kazmak
1171,graben::V,таргамс,kazmak
1172,beugen::V,мендемс,eğmek
1173,biegen::V,комавтомс,bükmek
1174,drehen::V,чаравтомс,çevirmek
1175,drehen::V,чаравтомс,döndürmek
1176,drehen::V,велявтнемс,çevirmek
1177,drehen::V,велявтнемс,döndürmek
1178,wenden::V,велявтомс,çevirmek
1179,umdrehen::V,велявтомс,çevirmek
1180,heben::V,кепедемс,kaldırmak
1181,hochheben::V,кепедемс,yukarı kaldırmak
1182,ergreifen::V,кундамс,tutmak
1183,ergreifen::V,кундамс,yakalamak
1184,halten::V,кирдемс,tutmak
1185,drücken::V,нуемс,sıkmak
1186,schieben::V,шаштомс,itmek
1187,schieben::V,шаштомс,sürmek
1188,kratzen::V,ангордамс,kaşımak
1189,lecken::V,нолсемс,yalamak
1190,beißen::V,сускомс,ısırmak
1191,abreißen::V,сеземс,koparmak
1192,abschneiden::V,печкемс,keserek ayırmak
1193,binden::V,кодамс,bağlamak
1194,binden::V,сюлмамс,bağlamak
1195,stecken::V,сялгомс,sokmak
1196,brechen::V,синдемс,kırmak
1197,brechen::V,калавтомс,kırmak
1198,klopfen::V,калтаямс,çalmak
1199,hauen::V,чавомс,vurmak
1200,kleben::V,педявтнемс,yapıştırmak
1201,reiben::V,ёзамс,ovmak
1202,reiben::V,ёзамс,sürtmek
1203,streichen::V,вадемс,sürmek
1204,schleifen::V,човамс,bilemek
1205,schneiden::V,керямс,kesmek
1206,rütteln::V,чукамс,sallamak
1207,rütteln::V,лыкавтомс,sallamak
1208,schütteln::V,чукамс,sarsmak
1209,schütteln::V,чукамс,çalkamak
1210,schwenken::V,яхолемс,sallamak
1211,schütten::V,каямс,dökmek
1212,schütten::V,каямс,akıtmak
1213,füllen::V,пештямс,doldurmak
1214,einwickeln::V,тапарямс,sarmak
1215,tragen::V,кандомс,taşımak
1216,schleppen::V,ускомс,sürüklemek
1217,ziehen::V,ускомс,çekmek
1218,aufbewahren::V,ванстомс,saklamak
1219,werfen::V,ёртомс,atmak
1220,fangen::V,кундамс,tutmak
1221,fangen::V,кундамс,yakalamak
1222,packen::V,кундамс,tutmak
1223,packen::V,кундамс,yakalamak
1224,verstecken::V,кекшемс,saklamak
1225,teilen::V,явомс,bölmek
1226,teilen::V,явомс,ayırmak
1227,schicken::V,кучомс,yollamak
1228,schicken::V,кучомс,göndermek
1229,bringen::V,кандомс,getirmek
1230,hinzufügen::V,путомс,katmak
1231,hinzufügen::V,путомс,eklemek
1232,hinzufügen::V,максомс,katmak
1233,hinzufügen::V,максомс,eklemek
1234,bekommen::V,саемс,almak
1235,bekommen::V,саемс,eline geçmek
1236,erhalten::V,саемс,almak
1237,nehmen::V,саемс,almak
1238,wählen::V,кочкамс,seçmek
1239,auswählen::V,кочкамс,seçmek
1240,auswählen::V,кочкамс,ayırmak
1241,bewahren::V,ванстомс,korumak
1242,behindern::V,кирдемс,engellemek
1243,verderben::V,коламс,bozmak
1244,beschädigen::V,теемс зыян,zedelemek
1245,beschädigen::V,теемс зыян,ziyan vermek
1246,zerbrechen::V,коламс,kırmak
1247,zerreißen::V,сеземс,yırtmak
1248,zerstören::V,калавтомс,yıkmak
1249,zerstören::V,калавтомс,tahrip etmek
1250,verbrennen::V,пултамс,yakmak
1251,geben::V,максомс,vermek
1252,reichen::V,максомс,uzatmak
1253,schenken::V,каземс,hediye etmek
1254,versprechen::V,алтамс,vaat etmek
1255,wünschen::V,арсемс,kutlamak
1256,loben::V,шнамс,övmek
1257,küssen::V,палсемс,öpmek
1258,wiegen::V,нурсемс,sallamak
1259,zudecken::V,тавадомс,örtmek
1260,zudecken::V,вельтямс,örtmek
1261,wecken::V,стявтомс,uyandırmak
1262,zeigen::V,невтемс,göstermek
1263,führen::V,ветямс,gezdirmek
1264,führen::V,ветямс,yol göstermek
1265,lehren::V,тонавтомс,okutmak
1266,lehren::V,тонавтомс,öğretmek
1267,unterrichten::V,тонавтомс,öğretmek
1268,aufziehen::V,трямс,yetiştirmek
1269,aufziehen::V,кастомс,yetiştirmek
1270,leiten::V,ветямс,yönetmek
1271,leiten::V,ветямс,idare etmek
1272,leiten::V,азоркстамс,yönetmek
1273,leiten::V,азоркстамс,idare etmek
1274,antreiben::V,ветямс,teşvik etmek
1275,lassen::V,кармавтомс,-tırmak
1276,einladen::V,тердемс,davet etmek
1277,vereinigen::V,вейсэндямс,birleştirmek
1278,vereinigen::V,вейс путомс,birleştirmek
1279,vereinigen::V,вейс пурнамс,birleştirmek
1280,besuchen::V,варштамс,uğramak
1281,besuchen::V,варштамс,ziyaret etmek
1282,besuchen::V,варштамс,görmeye gitmek
1283,treffen::V,вастомс,rastlamak
1284,treffen::V,вастомс,isabet etmek
1285,sich versammeln::V,промокшномс,toplanmak
1286,spielen::V,налксемс,oynamak
1287,singen::V,морамс,söylemek
1288,singen::V,морамс,şarkı söylemek
1289,tanzen::V,киштемс,oynamak
1290,tanzen::V,киштемс,dans etmek
1291,sich trennen::V,явомс,ayrılmak
1292,verlassen::V,кадомс,bırakmak
1293,verlassen::V,кадомс,terk etmek
1294,retten::V,идемс,kurtarmak
1295,bewachen::V,ванстомс,gözetmek
1296,schützen::V,аштемс,korumak
1297,verteidigen::V,ваномс,savunmak
1298,sich schlagen::V,тюремс,dövüşmek
1299,schießen::V,ледемс,ateş etmek
1300,siegen::V,изнямс,yenmek
1301,ärgern::V,кежейгавтомс,kızdırmak
1302,schlagen::V,токамс,dövmek
1303,treten::V,тапамс,tepmek
1304,stechen::V,пупамс,sokmak
1305,stechen::V,пупамс,batırmak
1306,stoßen::V,тулкадемс,itmek
1307,stehlen::V,саламс,çalmak
1308,stören::V,пирямс ки,bozmak
1309,stören::V,пирямс ки,etkilemek
1310,belästigen::V,а максомс,rahatsız etmek
1311,belästigen::V,а кадомс оймамо,rahatsız etmek
1312,verbergen::V,сёпомс,saklamak
1313,verbergen::V,кекшемс,saklamak
1314,täuschen::V,манямс,aldatmak
1315,betrügen::V,манчемс,aldatmak
1316,betrügen::V,манчемс,dolandırmak
1317,töten::V,чавномс,öldürmek
1318,töten::V,маштнемс,öldürmek
1319,wohnen::V,эрямс,oturmak
1320,arbeiten::V,важодемс,çalışmak
1321,sammeln::V,пурнамс,toplamak
1322,pflücken::V,ноцковтнемс,koparmak
1323,jagen::V,кундамс,avlanmak
1324,fischen::V,калонь кундамс,balık tutmak
1325,fassen::V,кундамс,tutmak
1326,fassen::V,кундамс,yakalamak
1327,hüten::V,ваномс,otlatmak
1328,treiben::V,панемс,gütmek
1329,anbinden::V,сюлмамс,bağlamak
1330,füttern::V,андомс,beslemek
1331,melken::V,потявтомс,sağmak
1332,hacken::V,лазномс,yarmak
1333,gießen::V,валомс,sulamak
1334,reifen::V,кенеремс,olgunlaşmak
1335,zubereiten::V,анокстамс,hazırlamak
1336,kochen::V,пидемс,pişirmek
1337,kochen::V,пидемс,kaynatmak
1338,backen::V,пидемс,pişirmek
1339,backen::V,пидемс,fırında pişirmek
1340,braten::V,пуштамс,kızartmak
1341,umrühren::V,човорямс,karıştırmak
1342,stricken::V,кодамс,örmek
1343,nähen::V,стамс,dikmek
1344,färben::V,артомс,boyamak
1345,reinigen::V,урядамс,temizlemek
1346,waschen::V,муськемс,yıkamak
1347,abwischen::V,нардамс,silmek
1348,spülen::V,ёрвалдомс,çalkamak
1349,fegen::V,тенсемс,süpürmek
1350,kehren::V,тенсемс,süpürmek
1351,baden::V,экшелямс,yıkanmak
1352,baden::V,экшелямс,banyo yapmak
1353,sich waschen::V,шлямс,yıkanmak
1354,ausziehen::V,кайсевтемс,çıkarmak
1355,anziehen::V,оршамс,giymek
1356,sich anziehen::V,оршамс,giyinmek
1357,kämmen::V,судрямс,taramak
1358,schmücken::V,мазылгавтомс,süslemek
1359,schmücken::V,наряжамс,süslemek
1360,sagen::V,меремс,demek
1361,sagen::V,меремс,söylemek
1362,sprechen::V,кортамс,konuşmak
1363,reden::V,кортамс,konuşmak
1364,sich unterhalten::V,кортнемс,sohbet etmek
1365,fragen::V,кевкстемс,sormak
1366,bitten::V,вешемс,dilemek
1367,bitten::V,вешемс,rica etmek
1368,erzählen::V,ёвтнемс,bahsetmek
1369,erzählen::V,ёвтнемс,hikâye etmek
1370,mitteilen::V,ёвтамс,bildirmek
1371,nennen::V,лемдемс,adlandırmak
1372,nennen::V,путомс лем,adlandırmak
1373,rufen::V,тердемс,çağırmak
1374,rufen::V,серьгедемс,çağırmak
1375,prahlen::V,шнамс пря,övünmek
1376,übersetzen::V,ютавтомс,çevirmek
1377,übersetzen::V,ютавтомс,tercüme etmek
1378,denken::V,арсемс,düşünmek
1379,glauben::V,кемемс,inanmak
1380,glauben::V,кемемс,zannetmek
1381,bemerken::V,неемс,farkına varmak
1382,erkennen::V,содамс,tanımak
1383,begreifen::V,пачкодемс,anlamak
1384,begreifen::V,пачкодемс,kavramak
1385,verstehen::V,чарькодемс,duymak
1386,verstehen::V,чарькодемс,anlamak
1387,lernen::V,тонавтнемс,öğrenmek
1388,wissen::V,содамс,bilmek
1389,sich erinnern an::V,ледстямс,hatırlamak
1390,vergessen::V,стувтомс,unutmak
1391,messen::V,онкстнемс,ölçmek
1392,zählen::V,ловомс,saymak
1393,rechnen::V,ловомс,hesap etmek
1394,lesen::V,ловномс,okumak
1395,malen::V,рисовамс,resmini yapmak
1396,zeichnen::V,рисовамс,çizmek
1397,schreiben::V,сёрмадомс,yazmak
1398,besitzen::V,улемс,haiz olmak
1399,besitzen::V,улемс,sahip olmak
1400,besitzen::V,улемс азорокс,haiz olmak
1401,besitzen::V,улемс азорокс,sahip olmak
1402,kaufen::V,рамамс,almak
1403,verkaufen::V,миемс,satmak
1404,bezahlen::V,пандомс,ödemek
1405,zahlen::V,пандомс,ödemek
1406,beherrschen::V,азоркстамс,hâkim olmak
1407,ertragen::V,кирдемс,dayanmak
1408,ertragen::V,кирдемс,katlanmak
