,Concept_ID,ro,ady
1363,rechnen::V,calcula,плъытэ́н
1364,rechnen::V,calcula,угугъэ́н
1365,lesen::V,citi,еджэ́н
1366,malen::V,picta,шӏын
1367,zeichnen::V,desena,шӏын
1368,schreiben::V,scrie,тхын
1369,besitzen::V,avea,иӏэн
1370,besitzen::V,poseda,иӏэн
1371,kaufen::V,cumpăra,щэфы́н
1372,verkaufen::V,vinde,щэн
1373,bezahlen::V,plăti,птын
1374,bezahlen::V,plăti,лъыптын
1375,bezahlen::V,plăti,птыжьы́н
1376,bezahlen::V,achita,птын
1377,bezahlen::V,achita,лъыптын
1378,bezahlen::V,achita,птыжьы́н
1379,zahlen::V,plăti,птын
1380,zahlen::V,plăti,лъыптын
1381,beherrschen::V,stăpâni,иунаеу иӏэн
1382,ertragen::V,răbda,щэчы́н
1383,ertragen::V,suporta,щэчы́н
