,Concept_ID,kl,kk
1381,lesen::V,atuarpoq,оқу
1382,malen::V,qalipappaa,сурет салу
1383,schreiben::V,allappoq,жазу
1384,kaufen::V,pisiaraa,алу
1385,kaufen::V,pisiaraa,әперу
1386,verkaufen::V,akigaa,сату
1387,bezahlen::V,akilerpaa,төлеу
1388,bezahlen::V,akilerpaa,ақы беру
1389,bezahlen::V,akilerpaa,ақы төлеу
1390,beherrschen::V,inappaa,билеу
1391,ertragen::V,ernertaaraa,төзу
1392,ertragen::V,ernertaaraa,шыдау
1393,Nase::N,,мұрын
1394,Schnurrbart::N,,мұрт
1395,Fuß::N,,аяқ-басы
1396,Schlaf::N,,ұйқы
1397,Schlaf::N,,ұйықтау
1398,Strömung::N,,ағын
1399,Moor::N,,саз
1400,Wald::N,,орман
1401,Anhöhe::N,,дөң
1402,Anhöhe::N,,адыр
1403,Anhöhe::N,,қырат
1404,Gipfel::N,,төбе
1405,Quelle::N,,қайнар
1406,Festland::N,,құрылық
1407,Kiefer[Baum]::N,,қарағай
1408,Pferd::N,,жылқы
1409,Elch::N,,бұғы
1410,Schwarm::N,,топ
1411,Schwarm::N,,үйір
1412,Ente::N,,үйрек
1413,Barsch::N,,алабұға
1414,Hecht::N,,шортан
1415,Wurm::N,,шұбалшаң
1416,Heu::N,,шөп
1417,Kummer::N,,аза
1418,Kummer::N,,қайғы
1419,Kummer::N,,қасырет
1420,Gespräch::N,,әңгіме
1421,Spiel::N,,ойын
1422,Gesellschaft::N,,қауым
1423,Gesellschaft::N,,жұртшылық
1424,Angelegenheit::N,,жұмыс
1425,Anzahl::N,,сан
1426,Anzahl::N,,саны
1427,Strich::N,,сызық
1428,Gegenstand::N,,зат
1429,Gegenstand::N,,нәрсе
1430,Höhe::N,,жоғарылық
1431,Höhe::N,,биіктік
1432,Lagerfeuer::N,,алау
1433,Gang::N,,жүріс
1434,Heim::N,,үйлі
1435,Heim::N,,шаңырақ
1436,Beutel::N,,қапшық
1437,Eimer::N,,шелек
1438,Sack::N,,қап
1439,Brei::N,,ботқа
1440,Leder::N,,көн
1441,Gott::N,,алла
1442,Gott::N,,құдай
1443,Gott::N,,тәңірі
1444,Gott::N,,пәруардігер
1445,Gott::N,,жаратқан тәңірі
1446,Reichtum::N,,бақ-дәулет
1447,Staat::N,,мемлекет
1448,Gewalt::N,,зорлык
1449,Gewalt::N,,зорлық-зомбылык
1450,Bogen[Waffe]::N,,саржа
1451,Lüge::N,,өтірік
1452,Schaden::N,,зиян
1453,Schaden::N,,зарар
1454,April::N,,сәуір
1455,frisch::A,,таза
1456,frisch::A,,жаңа
1457,lecker::A,,дәмді
1458,sauer::A,,қышқыл
1459,bunt::A,,алабажак
1460,teuer::A,,бағалы
1461,geschickt::A,,шебер
1462,nackt::A,,жалаңаш
1463,ehemalig::A,,өткен
1464,ehemalig::A,,бұрынғы
1465,bekannt::A,,таныс
1466,bekannt::A,,көзтаныс
1467,anderer::A,,өзге
1468,anderer::A,,былайғы
1469,zuerst::ADV,,әуелі
1470,zuerst::ADV,,алдымен
1471,niemals::ADV,,ешуақытта
1472,von hier::ADV,,бер жақтан
1473,dort::ADV,,анда
1474,oben::ADV,,жоғарыда
1475,hinauf::ADV,,өрге
1476,nicht::ADV,,емес
1477,ein wenig::ADV,,азырақ
1478,ein wenig::ADV,,аздаған
1479,ein wenig::ADV,,азғантай
1480,so::ADV,,бұлай
1481,so::ADV,,былайша
1482,nur::ADV,,ғана
1483,vor::PRP,,алды
1484,hinter::PRP,,артынан
1485,unter::PRP,,түп
1486,unter::PRP,,маңында
1487,durch::PRP,,арқылы
1488,neben::PRP,,іргеде
1489,neben::PRP,,жанында
1490,zwischen::PRP,,арада
1491,wegen::PRP,,үшін
1492,alles::PRN,,дүйім
1493,alles::PRN,,күллі
1494,aufgehen[Sonne]::V,,шығу
1495,strömen::V,,сорғалау
1496,fließen::V,,ағу
1497,faulen::V,,иістену
1498,verfaulen::V,,шіру
1499,verschwinden::V,,ғайып_болу
1500,lärmen::V,,шулау
1501,lärmen::V,,шуылдау
1502,klirren::V,,дыңылдату
1503,rauschen::V,,сусылдау
1504,rauschen::V,,сыбдырлау
1505,klingen::V,,дыбыс шығару
1506,müde werden::V,,болдыру
1507,krank werden::V,,кеселдену
1508,krank werden::V,,сырқаттану
1509,krank werden::V,,ауырып қалу
1510,krank werden::V,,ауыра бастау
1511,krank werden::V,,кеселге ұшырау
1512,krank werden::V,,сырқаттанып қалу
1513,krank sein::V,,ауыру
1514,krank sein::V,,сырқаттану
1515,umkommen::V,,өлу
1516,umkommen::V,,қаза табу
1517,sich rühren::V,,қыбырлау
1518,sich erheben::V,,тұру
1519,hinfallen::V,,жығылу
1520,kriechen::V,,еңбектеу
1521,gehen::V,,бару
1522,abfahren::V,,жөнелу
1523,erwarten::V,,күту
1524,lachen::V,,күлу
1525,lachen::V,,күлісу
1526,anschauen::V,,назар салу
1527,probieren::V,,тату
1528,probieren::V,,дәм тату
1529,zu sehen sein::V,,көріну
1530,vernehmen::V,,есту
1531,vernehmen::V,,есітіп қалу
1532,können::V,,білу
1533,gelingen::V,,жолы түсу
1534,geraten::V,,калу
1535,ändern::V,,өзгерту
1536,drehen::V,,айналдыру
1537,schieben::V,,итеру
1538,rütteln::V,,қозғау
1539,rütteln::V,,жұлмалау
1540,schütten::V,,құю
1541,packen::V,,шап беру
1542,packen::V,,шап ете түсу
1543,packen::V,,шап беріп ұстап алу
1544,hinzufügen::V,,қосу
1545,hinzufügen::V,,үстеу
1546,wählen::V,,таңдау
1547,auswählen::V,,екшеу
1548,auswählen::V,,саралау
1549,auswählen::V,,сұрыптау
1550,auswählen::V,,сайлап алу
1551,behindern::V,,оралғы болу
1552,beschädigen::V,,бұзу
1553,reichen::V,,беру
1554,schenken::V,,тарту
1555,wiegen::V,,тербеу
1556,lassen::V,,-ткізу
1557,lassen::V,,мәжбүр ету
1558,verlassen::V,,тастау
1559,bewachen::V,,күзету
1560,verteidigen::V,,қорғау
1561,sich schlagen::V,,алысу
1562,siegen::V,,жеңу
1563,belästigen::V,,мазасын алу
1564,täuschen::V,,жалған айту
1565,pflücken::V,,жұлу
1566,fassen::V,,ұстау
1567,hüten::V,,жаю
1568,hüten::V,,бағу
1569,treiben::V,,айдау
1570,melken::V,,сауу
1571,hacken::V,,турау
1572,reifen::V,,жетілу
1573,zubereiten::V,,даяр ету
1574,backen::V,,пісіру
1575,stricken::V,,торлау
1576,stricken::V,,тоқу
1577,nähen::V,,тігу
1578,spülen::V,,шаю
1579,kehren::V,,сыпыру
1580,kämmen::V,,тарау
1581,schmücken::V,,әсемдеу
1582,schmücken::V,,мәнерлеу
1583,schmücken::V,,көріктендіру
1584,sich unterhalten::V,,сұхбаттасу
1585,nennen::V,,атау
1586,bemerken::V,,аңғару
1587,begreifen::V,,ұғу
1588,begreifen::V,,аңғарып алу
1589,zeichnen::V,,сурет салу
1590,besitzen::V,,болу
1591,zahlen::V,,төлеу
