,Concept_ID,en,is
869,genesen::V,recover,frískast
870,sterben::V,die,deyja
871,umkommen::V,perish,farast
872,sich bewegen::V,move,bifast
873,sich rühren::V,budge,hreyfast
874,sich erheben::V,stand up,standa upp
875,sich setzen::V,sit down,setjast
876,hinfallen::V,tumble,detta
877,laufen::V,walk,labba
878,schreiten::V,pace,ganga
879,spazierengehen::V,go for a walk,ganga sér til skemmtunar
880,eilen::V,rush,fara hratt
881,sich beeilen::V,hurry,flýta sér
882,sausen::V,dash,þjóta
883,rennen::V,run,hlaupa
884,springen::V,jump,stökkva
885,klettern::V,climb,klifra
886,schaukeln::V,seesaw,róla
887,schaukeln::V,seesaw,rugga
888,kriechen::V,creep,skríða
889,schwimmen::V,swim,synda
890,tauchen::V,dive,kafa
891,rudern::V,row,róa
892,fahren::V,drive,aka
893,fahren::V,drive,fara
894,fliegen::V,fly,fljúga
895,gehen::V,go,fara
896,gehen::V,go,ganga
897,weggehen::V,go away,fara burt
898,weggehen::V,go away,ganga burt
899,abfahren::V,depart,aka burt
900,anhalten::V,stop,stöðva
901,hineingehen::V,go in,ganga inn
902,eintreten::V,enter,koma inn
903,eintreten::V,enter,ganga inn
904,kommen::V,come,koma
905,ankommen::V,arrive,koma til
906,zurückkommen::V,come back,koma til baka
907,bleiben::V,stay,haldast
908,bleiben::V,stay,vera kyrr
909,warten::V,wait,bíða
910,erwarten::V,wait for,búast við
911,erwarten::V,wait for,eiga von á
912,suchen::V,seek,leita
913,suchen::V,look for,leita
914,finden::V,find,finna
915,versuchen::V,try,reyna
916,vorbereiten::V,prepare,undirbúa
917,lieben::V,love,elska
918,mögen::V,like,þykja gott
919,mögen::V,like,falla í geð
920,lachen::V,laugh,hlæja
921,rühren::V,move,snerta
922,weinen::V,weep,gráta
923,schimpfen::V,grumble,skammast
924,sich ärgern::V,be annoyed,sárna
925,sich ärgern::V,be annoyed,gremjast
926,sich fürchten::V,be afraid,óttast
927,fürchten::V,be afraid of,óttast
928,fliehen::V,flee,flýja
929,flüchten::V,escape,strjúka
930,sehen::V,see,sjá
931,anschauen::V,look at,horfa á
932,ansehen::V,watch,líta á
933,hören::V,hear,heyra
934,zuhören::V,listen,hlusta
935,probieren::V,taste,smakka
936,riechen::V,smell,þefa
937,fühlen::V,feel,finna til
938,scheinen::V,seem,virðast
939,zu sehen sein::V,show,vera að sjá
940,vernehmen::V,hear,heyra
941,vernehmen::V,hear,greina
942,frieren::V,be cold,frjósa
943,tun::V,do,gera
944,können::V,can,geta
945,wollen::V,want,ætla
946,wollen::V,want,vilja
947,anfangen::V,start,hefja
948,beenden::V,finish,enda
949,beenden::V,finish,ljúka
950,aufhören::V,stop,lykta
951,gelingen::V,succeed,heppnast
952,geraten::V,turn out,lukkast
953,öffnen::V,open,opna
954,schließen::V,close,loka
955,stellen::V,put,láta
956,stellen::V,put,setja
957,setzen::V,place,láta
958,setzen::V,place,setja
959,legen::V,lay,láta
960,legen::V,lay,leggja
961,berühren::V,touch,koma við
962,verbinden::V,connect,sameina
963,bedecken::V,cover,hylja
964,aufhängen::V,hang up,hengja
965,aufhängen::V,hang up,hengja upp
966,anzünden::V,light,kveikja í
967,aufheben::V,pick up,taka upp
968,aufheben::V,pick up,lyfta upp
969,zurücklassen::V,leave,skilja eftir
970,verlieren::V,lose,týna
971,verlieren::V,lose,glata
972,fallen lassen::V,drop,missa
973,machen::V,make,búa til
974,herstellen::V,produce,framleiða
975,bauen::V,build,smíða
976,bauen::V,build,byggja
977,reparieren::V,mend,gera við
978,verbessern::V,improve,bæta
979,ändern::V,alter,breyta
980,graben::V,dig,grafa
981,beugen::V,bow,beygja
982,biegen::V,bend,sveigja
983,drehen::V,spin,snúa
984,wenden::V,turn,snúa
985,wenden::V,turn,venda
986,umdrehen::V,turn around,venda
987,umdrehen::V,turn around,snúa við
988,heben::V,raise,hefja
989,hochheben::V,lift,lyfta upp
990,ergreifen::V,seize,grípa
991,halten::V,hold,rúma
992,halten::V,hold,halda
993,drücken::V,press,þjá
994,drücken::V,press,þrýsta
995,schieben::V,push,ýta
996,kratzen::V,scrape,klóra
997,lecken::V,lick,sleikja
998,beißen::V,bite,bíta
999,abreißen::V,tear off,rífa af
1000,abreißen::V,tear off,rífa frá
1001,abschneiden::V,cut off,skera af
1002,abschneiden::V,cut off,klippa af
1003,binden::V,tie,binda
1004,stecken::V,stick,stinga
1005,brechen::V,break,brjóta
1006,klopfen::V,knock,berja
1007,klopfen::V,knock,klappa
1008,hauen::V,hit,berja
1009,hauen::V,hit,höggva
1010,kleben::V,glue,líma
1011,reiben::V,rub,núa
1012,streichen::V,spread,smyrja
1013,schleifen::V,grind,slípa
1014,schneiden::V,cut,skera
1015,schneiden::V,cut,klippa
1016,rütteln::V,jolt,skaka
1017,schütteln::V,shake,hrista
1018,schwenken::V,swing,sveifla
1019,schütten::V,pour,hella
1020,füllen::V,fill,fylla
1021,einwickeln::V,wrap,vefja inn í
1022,tragen::V,carry,bera
1023,schleppen::V,drag,draga
1024,ziehen::V,pull,toga
1025,ziehen::V,pull,draga
1026,aufbewahren::V,keep,geyma
1027,werfen::V,throw,kasta
1028,fangen::V,catch,grípa
1029,packen::V,grab,þrífa í
1030,verstecken::V,hide,fela
1031,teilen::V,divide,deila
1032,schicken::V,send,senda
1033,bringen::V,bring,færa
1034,bringen::V,bring,flytja
1035,hinzufügen::V,add,bæta við
1036,bekommen::V,get,hljóta
1037,bekommen::V,get,ná
1038,erhalten::V,receive,fá
1039,nehmen::V,take,taka
1040,wählen::V,choose,velja
1041,auswählen::V,select,velja úr
1042,bewahren::V,preserve,gæta
1043,bewahren::V,preserve,vernda
1044,behindern::V,hinder,varna
1045,verderben::V,spoil,spilla
1046,beschädigen::V,damage,skemma
1047,zerbrechen::V,break,brjóta
1048,zerreißen::V,tear,rífa
1049,zerreißen::V,tear,rífa sundur
1050,zerstören::V,destroy,rífa niður
1051,verbrennen::V,burn,brenna
1052,geben::V,give,gefa
1053,reichen::V,hand,rétta
1054,schenken::V,give,gefa
1055,versprechen::V,promise,lofa
1056,versprechen::V,promise,heita
1057,wünschen::V,wish,óska
1058,loben::V,praise,lofa
1059,loben::V,praise,hrósa
1060,küssen::V,kiss,kyssa
1061,wiegen::V,rock,rugga
1062,zudecken::V,cover,þekja
1063,zudecken::V,cover,breiða yfir
1064,wecken::V,wake,vekja
1065,zeigen::V,show,sýna
1066,führen::V,guide,leiða
1067,lehren::V,teach,kenna
1068,unterrichten::V,instruct,fræða
1069,aufziehen::V,bring up,ala upp
1070,leiten::V,lead,stjórna
1071,antreiben::V,urge,hvetja
1072,lassen::V,let,láta
1073,einladen::V,invite,bjóða heim
1074,vereinigen::V,unite,sameina
1075,besuchen::V,visit,heimsækja
1076,treffen::V,meet,hitta
1077,sich versammeln::V,assemble,safnast saman
1078,spielen::V,play,leika sér
1079,singen::V,sing,syngja
1080,tanzen::V,dance,dansa
1081,sich trennen::V,separate,skiljast
1082,verlassen::V,leave,yfirgefa
1083,retten::V,rescue,bjarga
1084,bewachen::V,guard,gæta
1085,bewachen::V,guard,hafa vörð á
1086,schützen::V,protect,vernda
1087,verteidigen::V,defend,verja
1088,sich schlagen::V,brawl,slást
1089,sich schlagen::V,brawl,berjast
1090,schießen::V,shoot,skjóta
1091,siegen::V,win,sigra
1092,ärgern::V,annoy,ergja
1093,ärgern::V,annoy,skaprauna
1094,schlagen::V,beat,slá
1095,schlagen::V,beat,lemja
1096,treten::V,kick,sparka
1097,stechen::V,sting,stinga
1098,stoßen::V,shove,hrinda
1099,stehlen::V,steal,stela
1100,stören::V,disturb,trufla
1101,belästigen::V,bother,ónáða
1102,verbergen::V,conceal,leyna
1103,täuschen::V,deceive,gabba
1104,täuschen::V,deceive,blekkja
1105,betrügen::V,cheat,svíkja
1106,betrügen::V,cheat,blekkja
1107,töten::V,kill,drepa
1108,wohnen::V,dwell,búa
1109,arbeiten::V,work,vinna
1110,sammeln::V,gather,safna
1111,pflücken::V,pick,tína
1112,pflücken::V,pick,reyta
1113,jagen::V,hunt,veiða
1114,fischen::V,fish,fiska
1115,fassen::V,catch,veiða
1116,hüten::V,herd,gæta
1117,hüten::V,herd,vakta
1118,treiben::V,drive,reka
1119,anbinden::V,tie up,binda við
1120,anbinden::V,tie up,binda fast
1121,füttern::V,feed,fóðra
1122,melken::V,milk,mjólka
1123,hacken::V,chop,höggva
1124,gießen::V,water,hella
1125,reifen::V,ripen,þroskast
1126,zubereiten::V,cook,elda
1127,zubereiten::V,cook,tilbúa
1128,kochen::V,boil,sjóða
1129,backen::V,bake,baka
1130,braten::V,fry,steikja
1131,umrühren::V,stir,hræra í
1132,stricken::V,knit,prjóna
1133,nähen::V,sew,sauma
1134,färben::V,dye,lita
1135,reinigen::V,clean,hreinsa
1136,waschen::V,wash,þvo
1137,abwischen::V,wipe,þerra
1138,spülen::V,rinse,skola
1139,spülen::V,rinse,þvo upp
1140,fegen::V,sweep,sópa
1141,fegen::V,sweep,hreinsa
1142,kehren::V,sweep,sópa
1143,baden::V,bath,baða sig
1144,sich waschen::V,wash,þvo sér
1145,ausziehen::V,take off,fara úr
1146,anziehen::V,put on,fara í
1147,sich anziehen::V,get dressed,klæðast
1148,kämmen::V,comb,greiða
1149,schmücken::V,decorate,prýða
1150,schmücken::V,decorate,skreyta
1151,sagen::V,say,segja
1152,sprechen::V,speak,tala
1153,reden::V,talk,ræða
1154,sich unterhalten::V,chat,spjalla
1155,sich unterhalten::V,chat,ræðast við
1156,fragen::V,ask,spyrja
1157,bitten::V,request,biðja
1158,erzählen::V,tell,segja frá
1159,mitteilen::V,convey,tilkynna
1160,nennen::V,name,nefna
1161,rufen::V,call,kalla
1162,prahlen::V,brag,gorta
1163,übersetzen::V,translate,þýða
1164,denken::V,think,hugsa
1165,glauben::V,believe,trúa
1166,bemerken::V,notice,taka eftir
1167,erkennen::V,recognize,þekkja
1168,begreifen::V,grasp,skilja
1169,verstehen::V,understand,skilja
1170,lernen::V,learn,læra
1171,wissen::V,know,vita
1172,sich erinnern an::V,remember,minnast
1173,vergessen::V,forget,gleyma
1174,messen::V,measure,mæla
1175,zählen::V,count,telja
1176,rechnen::V,calculate,reikna
1177,lesen::V,read,lesa
1178,malen::V,paint,mála
1179,zeichnen::V,draw,teikna
1180,schreiben::V,write,skrifa
1181,besitzen::V,own,hafa
1182,kaufen::V,buy,kaupa
1183,verkaufen::V,sell,selja
1184,bezahlen::V,pay for,borga
1185,zahlen::V,pay,borga
1186,beherrschen::V,rule,hafa á valdi sínu
1187,ertragen::V,endure,þola
