,Concept_ID,ga,it
822,hübsch::A,álainn,bello
823,hübsch::A,álainn,carino
824,hübsch::A,dathúil,bello
825,hübsch::A,dathúil,carino
826,böse::A,olc,cattivo
827,dumm::A,dúr,stùpido
828,dumm::A,amaideach,stùpido
829,faul::A,falsa,pigro
830,faul::A,leisciúil,pigro
831,fleißig::A,dícheallach,diligente
832,geizig::A,barainneach,avaro
833,geizig::A,sprionlaithe,avaro
834,klug::A,cliste,intelligente
835,geschickt::A,oilte,àbile
836,geschickt::A,ealaíonta,àbile
837,lieb::A,dil,caro
838,lieb::A,dílis,caro
839,lustig::A,aerach,gaio
840,lustig::A,aerach,allegro
841,lustig::A,meidhreach,gaio
842,lustig::A,meidhreach,allegro
843,sanft::A,bog,dolce
844,sanft::A,séimh,dolce
845,hungrig::A,ocrach,affamato
846,krank::A,tinn,malato
847,krank::A,tinn,infermo
848,krank::A,breoite,malato
849,krank::A,breoite,infermo
850,nackt::A,nocht,nudo
851,traurig::A,brónach,triste
852,lebendig::A,beo,vivo
853,gut::A,maith,buono
854,schlecht::A,dona,cattivo
855,schlecht::A,droch-,cattivo
856,richtig::A,ceart,giusto
857,schlimm::A,gránna,grave
858,schlimm::A,tubaisteach,grave
859,wahr::A,fíor,vero
860,alt::A,sean,vecchio
861,neu::A,úr,nuovo
862,neu::A,nua,nuovo
863,ehemalig::A,iar-,vecchio
864,ehemalig::A,iar-,d'una_volta
865,ehemalig::A,sean-,vecchio
866,ehemalig::A,sean-,d'una_volta
867,alt[Lebewesen]::A,sean,anziano
868,alt[Lebewesen]::A,aosta,anziano
869,jung::A,óg,giovane
870,arm::A,bocht,pòvero
871,reich::A,saibhir,ricco
872,reich::A,rachmasach,ricco
873,bekannt::A,atá eolas air,noto
874,bekannt::A,atá eolas air,conosciuto
875,berühmt::A,cailiúil,famoso
876,berühmt::A,cailiúil,cèlebre
877,berühmt::A,clúiteach,famoso
878,berühmt::A,clúiteach,cèlebre
879,fremd::A,coimhthíoch,estràneo
880,fremd::A,coimhthíoch,straniero
881,verschieden::A,éagsúil,diverso
882,verschieden::A,éagsúil,differente
883,verschieden::A,difriúil,diverso
884,verschieden::A,difriúil,differente
885,nah::A,gar,vicino
886,nah::A,gar,propinquo
887,nah::A,deas,vicino
888,nah::A,deas,propinquo
889,fern::A,i bhfad uainn,lontano
890,fern::A,i bhfad i gcéin,lontano
891,linker::A,clé,sinistro
892,rechter::A,deas,destro
893,anderer::A,eile,altro
894,erster::A,céad,primo
895,zweiter::A,dóú,secondo
896,zweiter::A,dara,secondo
897,dritter::A,tríú,terzo
898,dritter::A,treas,terzo
899,letzter::A,déanach,ùltimo
900,letzter::A,deireanach,ùltimo
901,allein::ADV,i d'aonar,solo
902,allein::ADV,i d'aonar,da solo
903,auf einmal::ADV,ag an am céanna,insieme
904,zusammen::ADV,le chéile,insieme
905,zusammen::ADV,in eineacht,insieme
906,lange::ADV,fada,a lungo
907,plötzlich::ADV,go tobann,all'improvviso
908,plötzlich::ADV,i dtobainne,all'improvviso
909,sofort::ADV,ar an toirt,sùbito
910,sofort::ADV,ar an toirt,all'istante
911,sofort::ADV,ar an bpointe,sùbito
912,sofort::ADV,ar an bpointe,all'istante
913,später::ADV,níos déanaí,più tardi
914,jetzt::ADV,anois,ora
915,jetzt::ADV,anois,adesso
916,heute::ADV,inniu,oggi
917,morgen::ADV,amárach,domani
918,bald::ADV,go luath,presto
919,bald::ADV,go luath,tra poco
920,bald::ADV,gan mhoill,presto
921,bald::ADV,gan mhoill,tra poco
922,dann::ADV,ansin,allora
923,gestern::ADV,inné,ieri
924,einst::ADV,tráth,prima
925,einst::ADV,tráth,un tempo
926,einst::ADV,uair amháin,prima
927,einst::ADV,uair amháin,un tempo
928,damals::ADV,ag an am,allora
929,damals::ADV,an t-am sin,allora
930,danach::ADV,ina dhiaidh sin,poi
931,danach::ADV,ina dhiaidh sin,dopo
932,vorher::ADV,cheana,prima
933,vorher::ADV,roimhe sin,prima
934,zuerst::ADV,ar dtús,prima
935,zuerst::ADV,ar dtús,dapprima
936,einmal::ADV,uair amháin,una volta
937,manchmal::ADV,uaireanta,talvolta
938,manchmal::ADV,uaireanta,qualche volta
939,oft::ADV,minic,spesso
940,immer::ADV,i gcónaí,sempre
941,niemals::ADV,riamh,non mai
942,hier::ADV,anseo,qua
943,hierhin::ADV,anseo,qua
944,von hier::ADV,an áit seo,ne
945,von hier::ADV,an áit seo,da qui
946,dort::ADV,ann,lì
947,dort::ADV,ansin,lì
948,dorthin::ADV,ann,là
949,dorthin::ADV,ansin,là
950,geradeaus::ADV,ar aghaidh,diritto
951,rückwärts::ADV,siar,all'indietro
952,zurück::ADV,ar ais,di indietro
953,unten::ADV,thíos,giù
954,unten::ADV,thíos,sotto
955,hinab::ADV,síos,giù
956,hinab::ADV,síos,in giù
957,oben::ADV,thuas,su
958,oben::ADV,thuas,sopra
959,hinauf::ADV,suas,in sù
960,hinauf::ADV,suas,in alto
961,überall::ADV,i ngach áit,dappertutto
962,überall::ADV,ar fud na háite,dappertutto
963,nicht::ADV,ní,non
964,nicht::ADV,cha,non
965,ein wenig::ADV,beagán,un po'
966,ein wenig::ADV,beagán,un poco
967,kaum::ADV,ar éigean,a appena
968,sehr::ADV,an-,molto
969,so::ADV,chomh,così
970,so::ADV,chomh,tanto
971,so::ADV,mar sin,così
972,so::ADV,mar sin,tanto
973,noch::ADV,fós,ancora
974,noch::ADV,go fóill,ancora
975,nur::ADV,amháin,solo
976,nur::ADV,amháin,soltanto
977,nur::ADV,níl ach,solo
978,nur::ADV,níl ach,soltanto
979,schon::ADV,cheana,già
980,schon::ADV,cheana féin,già
981,wieder::ADV,arís,di nuovo
982,wieder::ADV,athuair,di nuovo
983,vergebens::ADV,amú,invano
984,vergebens::ADV,in aisce,invano
985,vor::PRP,ar thosach,davanti a
986,hinter::PRP,laistiar de,dietro
987,hinter::PRP,taobh thiar de,dietro
988,unter::PRP,faoi,sotto
989,durch::PRP,trí,per
990,durch::PRP,trí,attraverso
991,neben::PRP,taobh le,a accanto a
992,neben::PRP,in aice le,a accanto a
993,zwischen::PRP,idir,fra
994,wegen::PRP,de bharr,a causa di
995,wegen::PRP,mar gheall ar,a causa di
996,dies::PRN,seo,ciò
997,dies::PRN,seo,questo
998,das::PRN,sin,ciò
999,das::PRN,sin,quello
1000,alles::PRN,gach rud,tutto
1001,ich::PRN,mé,ìo
1002,ich::PRN,mise,ìo
1003,du::PRN,tú,tu
1004,du::PRN,tusa,tu
1005,er::PRN,sé,lui
1006,er::PRN,sé,egli
1007,er::PRN,seisean,lui
1008,er::PRN,seisean,egli
1009,wir::PRN,sinn,noi
1010,ihr::PRN,sibh,voi
1011,ihr::PRN,sibhse,voi
1012,sie::PRN,siad,loro
1013,sie::PRN,siadsan,loro
1014,was::FPRN,cad,che
1015,was::FPRN,cad,che cosa
1016,was::FPRN,céard,che
1017,was::FPRN,céard,che cosa
1018,wer::FPRN,cé,chi
1019,wo::FADV,cá,dove
1020,wo::FADV,cén áit,dove
1021,wohin::FADV,cá,dove
1022,wohin::FADV,cén áit,dove
1023,wie::FADV,conas,come
1024,wie::FADV,cén chaoi,come
1025,warum::FADV,cén fáth,perche
1026,warum::FADV,cad chuige,perche
1027,wieviel::FNUM,cá mhéad,quanto
1028,eins::NUM,aon,uno
1029,zwei::NUM,dhá,due
1030,drei::NUM,trí,tre
1031,vier::NUM,ceathair,quattro
1032,fünf::NUM,cúig,cinque
1033,sechs::NUM,sé,sei
1034,sieben::NUM,seacht,sette
1035,acht::NUM,ocht,otto
1036,neun::NUM,naoi,nove
1037,zehn::NUM,deich,dieci
1038,elf::NUM,aon déag,ùndici
1039,zwölf::NUM,dó dhéag,dodici
1040,zwanzig::NUM,fiche,venti
1041,dreißig::NUM,tríocha,trenta
1042,vierzig::NUM,daichead,quaranta
1043,vierzig::NUM,ceathracha,quaranta
1044,fünfzig::NUM,caoga,cinquanta
1045,sechzig::NUM,seasca,sessanta
1046,siebzig::NUM,seachtó,settanta
1047,achtzig::NUM,ochtó,ottanta
1048,neunzig::NUM,nócha,novanta
1049,hundert::NUM,céad,cento
1050,tausend::NUM,míle,mille
1051,und::CNJ,agus,e
1052,oder::CNJ,nó,o
1053,stehen::V,seas,stare in piedi
1054,sitzen::V,suigh,sedere
1055,sitzen::V,suigh,stare seduto
1056,liegen::V,luigh,giacere
1057,hängen::V,tá crochta,pèndere
1058,hängen::V,tá crochta,èssere appeso
1059,werden::V,éirigh,farsi
1060,werden::V,éirigh,diventare
1061,passieren::V,tarlaigh,succèdere
1062,beginnen::V,tosaigh,cominciare
1063,enden::V,críochnaigh,finire
1064,enden::V,críochnaigh,terminare
1065,wechseln::V,athraigh,variare
1066,wechseln::V,athraigh,cambiare
1067,aufgehen[Sonne]::V,éirigh,sòrgere
1068,aufgehen[Sonne]::V,éirigh,spuntare
1069,untergehen[Sonne]::V,fuin,tramontare
1070,untergehen[Sonne]::V,téigh faoi,tramontare
1071,scheinen[Sonne]::V,taitin,splèndere
1072,scheinen[Sonne]::V,soilsigh,splèndere
1073,donnern::V,tá toirneach ann,tonare
1074,wehen::V,séid,soffiare
1075,strömen::V,sil,fluire
1076,fließen::V,rith,fluire
1077,fließen::V,rith,scorrere
1078,fließen::V,snigh,fluire
1079,fließen::V,snigh,scorrere
1080,sich drehen::V,cas,girarsi
1081,sich drehen::V,imrothlaigh,girarsi
1082,schwanken::V,luasc,oscillare
1083,schwanken::V,luasc,barcollare
1084,schwingen::V,luasc,vibrare
1085,schwingen::V,luasc,oscillare
1086,fallen::V,tit,cadere
1087,brennen::V,dóigh,àrdere
1088,brennen::V,dóigh,bruciare
1089,rauchen::V,plúch toite,fumare
1090,regnen::V,báistigh,piòvere
1091,regnen::V,tá ag cur báistí,piòvere
1092,gefrieren::V,sioc,gelarsi
1093,gefrieren::V,sioc,congelarsi
1094,gefrieren::V,reoigh,gelarsi
1095,gefrieren::V,reoigh,congelarsi
1096,tauen::V,leáigh,sciògliersi
1097,tauen::V,coscair,sciògliersi
1098,schmelzen::V,leáigh,fòndere
1099,schmelzen::V,leáigh,sciògliersi
1100,trocknen::V,triomaigh,asciugarsi
1101,sieden::V,fiuch,bollire
1102,sieden::V,beirigh,bollire
1103,faulen::V,lobh,marcire
1104,faulen::V,dreoigh,marcire
1105,verfaulen::V,lobh,imputridire
1106,verfaulen::V,feoigh,imputridire
1107,reißen::V,bris,strapparsi
1108,versinken::V,téigh síos,affondare
1109,vergehen::V,téigh thart,passare
1110,erscheinen::V,tar,apparire
1111,erscheinen::V,tar,comparire
1112,verschwinden::V,imigh,sparire
1113,verschwinden::V,imigh,scomparire
1114,sinken::V,tit,calare
1115,sinken::V,tit,scendere
1116,sinken::V,ísligh,calare
1117,sinken::V,ísligh,scendere
1118,abnehmen::V,maolaigh,diminuire
1119,abnehmen::V,laghdaigh,diminuire
1120,zunehmen::V,méadaigh,aumentare
1121,steigen::V,éirigh,salire
1122,steigen::V,éirigh,montare
1123,wachsen::V,fás,crescere
1124,glänzen::V,lonraigh,splèndere
1125,funkeln::V,drithligh,brillare
1126,funkeln::V,drithligh,scintillare
1127,lärmen::V,tóg callán,strepitare
1128,lärmen::V,tóg callán,fare chiasso
1129,läuten::V,buail,suonare
1130,klingeln::V,buail,suonare
1131,klirren::V,cling,tintinnare
1132,brausen::V,búir,rombare
1133,brausen::V,búir,rumoreggiare
1134,rauschen::V,tá ag siosarnach,frusciare
1135,klingen::V,tá glór ag,suonare
1136,bellen::V,amhastraigh,latrare
1137,bellen::V,amhastraigh,abbaiare
1138,heulen::V,glam,urlare
1139,heulen::V,glam,ululare
1140,blasen::V,séid,soffiare
1141,pfeifen::V,lig fead,fischiare
1142,schreien::V,béic,gridare
1143,schreien::V,glaoigh,gridare
1144,stöhnen::V,lig cnead,gèmere
1145,zittern::V,crith,tremare
1146,zittern::V,creathnaigh,tremare
1147,leben::V,mair,vìvere
1148,geboren werden::V,rugadh,nàscere
1149,atmen::V,análaigh,respirare
1150,trinken::V,ól,bere
1151,essen::V,ith,mangiare
1152,schlucken::V,slog,inghiottire
1153,müde werden::V,tuirsigh,stancarsi
1154,einschlafen::V,tit ina chodladh,addormentarsi
1155,schlafen::V,codail,dormire
1156,aufwachen::V,múscail,svegliarsi
1157,aufstehen::V,éirigh,levarsi
1158,sich erholen::V,lig scíth,riposarsi
1159,krank werden::V,éirigh tinn,ammalarsi
1160,krank sein::V,tá tinn,èssere malato
1161,schmerzen::V,tá pian i,dolere
1162,husten::V,déan casacht,tossire
1163,genesen::V,téarnaigh,guarire
1164,sterben::V,éag,morire
1165,sterben::V,faigh bás,morire
1166,umkommen::V,caill,perire
1167,sich bewegen::V,bog,agitarsi
1168,sich bewegen::V,gluais,agitarsi
1169,sich rühren::V,corraigh,muòversi
1170,sich erheben::V,seas suas,alzarsi
1171,sich setzen::V,suigh,sedersi
1172,hinfallen::V,tit,cadere
1173,laufen::V,siúil,camminare
1174,laufen::V,siúil,andare a piedi
1175,schreiten::V,siúil,andare
1176,schreiten::V,siúil,procedere
1177,spazierengehen::V,téigh ag spaisteoireacht,passeggiare
1178,spazierengehen::V,téigh ag spaisteoireacht,andare a passeggio
1179,eilen::V,deifrigh,andare in fretta
1180,eilen::V,brostaigh,andare in fretta
1181,sich beeilen::V,deifrigh,affrettarsi
1182,sich beeilen::V,déan deifir,affrettarsi
1183,sausen::V,luathaigh,volare
1184,sausen::V,luathaigh,correre
1185,rennen::V,rith,correre
1186,springen::V,léim,saltare
1187,klettern::V,dreap,arrampicarsi
1188,schaukeln::V,téigh ar an maide corrach,fare l'altalena
1189,kriechen::V,snámh,strisciare
1190,schwimmen::V,snámh,nuotare
1191,tauchen::V,tum,tuffarsi
1192,tauchen::V,tum,immèrgersi
1193,rudern::V,iomair,remare
1194,rudern::V,rámhaigh,remare
1195,fahren::V,tiomáin,andare
1196,fahren::V,tiomáin,viaggiare
1197,fliegen::V,eitil,volare
1198,gehen::V,téigh,andare
1199,weggehen::V,imigh,andàrsene
1200,weggehen::V,imigh,andare via
1201,abfahren::V,imigh,partire
1202,anhalten::V,stad,fermarsi
1203,hineingehen::V,téigh isteach,entrare
1204,eintreten::V,téigh isteach,entrare
1205,kommen::V,tar,venire
1206,ankommen::V,tar,arrivare
1207,zurückkommen::V,fill,ritornare
1208,bleiben::V,fan,restare
1209,bleiben::V,fan,rimanere
1210,warten::V,fan,aspettare
1211,erwarten::V,tá ag súil le,attèndere
1212,erwarten::V,tá ag dréim le,attèndere
1213,suchen::V,lorg,cercare
1214,finden::V,faigh,trovare
1215,finden::V,aimsigh,trovare
1216,versuchen::V,triail,tentare
1217,vorbereiten::V,réitigh,preparare
1218,lieben::V,gráigh,amare
1219,mögen::V,taitin le,piacere a
1220,mögen::V,taitin le,volere bene a
1221,mögen::V,is maith le,piacere a
1222,mögen::V,is maith le,volere bene a
1223,lachen::V,gáir,rìdere
1224,rühren::V,téigh i bhfeidhm ar,commuòvere
1225,weinen::V,goil,piàngere
1226,weinen::V,caoin,piàngere
1227,schimpfen::V,tá ag clamhsán,imprecare
1228,sich ärgern::V,tá corraithe,stizzirsi
1229,sich ärgern::V,tá corraithe,arrabbiarsi
1230,sich fürchten::V,tá eagla ar,avere paura
1231,fürchten::V,tá eagla ar,temere
1232,fliehen::V,teith,fuggire
1233,flüchten::V,éalaigh,sfuggire
1234,sehen::V,feic,vedere
1235,anschauen::V,dearc,guardare
1236,anschauen::V,féach ar,guardare
1237,ansehen::V,breathnaigh,guardare
1238,hören::V,cluin,udire
1239,hören::V,cluin,sentire
1240,zuhören::V,éist,ascoltare
1241,probieren::V,bliais,degustare
1242,probieren::V,bliais,assaggiare
1243,riechen::V,bolaigh,sentire
1244,fühlen::V,braith,sentire
1245,fühlen::V,mothaigh,sentire
1246,scheinen::V,tá an chuma ar,parere
1247,scheinen::V,tá an chuma ar,sembrare
1248,zu sehen sein::V,tá le feiceáil,vedersi
1249,vernehmen::V,clois,sentire
1250,vernehmen::V,clois,percepire
1251,frieren::V,tá fuar,aver freddo
1252,tun::V,déan,fare
1253,können::V,féad,sapere
1254,können::V,is féidir le,sapere
1255,wollen::V,tá ag iarraidh,volere
1256,anfangen::V,tosaigh,iniziare
1257,anfangen::V,tosaigh,cominciare
1258,anfangen::V,cuir tús le,iniziare
1259,anfangen::V,cuir tús le,cominciare
1260,beenden::V,críochnaigh,finire
1261,beenden::V,críochnaigh,terminare
1262,beenden::V,cuir deireadh le,finire
1263,beenden::V,cuir deireadh le,terminare
1264,aufhören::V,stad,finire
1265,aufhören::V,stad,cessare
1266,gelingen::V,éirigh le,riuscire
1267,geraten::V,tá deireadh ar,stare
1268,öffnen::V,oscail,aprire
1269,schließen::V,dún,chiùdere
1270,schließen::V,iaigh,chiùdere
1271,stellen::V,cuir,porre
1272,stellen::V,cuir,mettere
1273,setzen::V,cuir,porre
1274,setzen::V,cuir,mettere
1275,setzen::V,socraigh,porre
1276,setzen::V,socraigh,mettere
1277,legen::V,cuir,posare
1278,legen::V,cuir,mettere
1279,berühren::V,teagmhaigh le,toccare
1280,verbinden::V,ceangail,unire
1281,verbinden::V,ceangail,congiùngere
1282,bedecken::V,clúdaigh,coprire
1283,bedecken::V,clúdaigh,ricoprire
1284,bedecken::V,cumhdaigh,coprire
1285,bedecken::V,cumhdaigh,ricoprire
1286,aufhängen::V,croch,attaccare
1287,anzünden::V,las,accèndere
1288,anzünden::V,las,incendiare
1289,anzünden::V,adhain,accèndere
1290,anzünden::V,adhain,incendiare
1291,aufheben::V,tóg,raccògliere
1292,aufheben::V,ardaigh,raccògliere
1293,zurücklassen::V,fág,lasciare
1294,zurücklassen::V,fág,lasciare indietro
1295,verlieren::V,caill,pèrdere
1296,fallen lassen::V,lig uait,lasciare cadere
1297,fallen lassen::V,caith uait,lasciare cadere
1298,machen::V,déan,fare
1299,machen::V,réitigh,fare
1300,herstellen::V,táirg,produrre
1301,herstellen::V,táirg,fabbricare
1302,bauen::V,tóg,costruire
1303,reparieren::V,deisigh,riparare
1304,verbessern::V,feabhsaigh,migliorare
1305,ändern::V,athraigh,mutare
1306,ändern::V,athraigh,cambiare
1307,graben::V,tochail,scavare
1308,beugen::V,crom,chinare
1309,beugen::V,crom,flettere
1310,biegen::V,lúb,tòrcere
1311,drehen::V,cas,girare
1312,wenden::V,tiontaigh,girare
1313,wenden::V,tiontaigh,voltare
1314,umdrehen::V,iompaigh,rivoltare
1315,umdrehen::V,tiontaigh,rivoltare
1316,heben::V,ardaigh,levare
1317,hochheben::V,tóg,levare
1318,hochheben::V,tóg,sollevare
1319,ergreifen::V,beir ar,afferrare
1320,halten::V,coimeád,tenere
1321,halten::V,coinnigh,tenere
1322,drücken::V,brúigh,premere
1323,schieben::V,brúigh,spìngere
1324,kratzen::V,scríob,grattare
1325,kratzen::V,scríob,graffiare
1326,lecken::V,ligh,leccare
1327,lecken::V,leadhb,leccare
1328,beißen::V,bain greim as,mòrdere
1329,abreißen::V,stróic,staccarsi
1330,abreißen::V,stróic,strapparsi
1331,abreißen::V,tarraing,staccarsi
1332,abreißen::V,tarraing,strapparsi
1333,abschneiden::V,scoith,tagliare
1334,binden::V,ceangail,legare
1335,binden::V,ceangail,bendare
1336,stecken::V,sáigh,ficcare
1337,brechen::V,bris,rompere
1338,klopfen::V,cnag,bàttere
1339,hauen::V,buail,picchiare
1340,kleben::V,gliúáil,incollare
1341,reiben::V,cuimil,fregare
1342,streichen::V,leath,spalmare
1343,schleifen::V,líomh,arrotare
1344,schneiden::V,gearr,tagliare
1345,rütteln::V,croith,scuòtere
1346,schütteln::V,croith,agitare
1347,schütteln::V,croith,scuòtere
1348,schwenken::V,luasc,agitare
1349,schwenken::V,luasc,sventolare
1350,schütten::V,doirt,versare
1351,füllen::V,líon,riempire
1352,einwickeln::V,cuach,involtare
1353,einwickeln::V,clúdaigh,involtare
1354,tragen::V,iompair,portare
1355,schleppen::V,tarraing,trainare
1356,schleppen::V,tarraing,trascinare
1357,ziehen::V,tarraing,tirare
1358,aufbewahren::V,coinnigh,custodire
1359,aufbewahren::V,coinnigh,conservare
1360,werfen::V,caith,gettare
1361,werfen::V,caith,lanciare
1362,fangen::V,ceap,prèndere
1363,fangen::V,ceap,acchiappare
1364,packen::V,beir ar,pigliare
1365,packen::V,beir ar,afferrare
1366,verstecken::V,folaigh,nascondere
1367,verstecken::V,cuir i bhfolach,nascondere
1368,teilen::V,roinn,divìdere
1369,schicken::V,seol,inviare
1370,bringen::V,beir,portare
1371,bringen::V,beir,apportare
1372,bringen::V,tabhair,portare
1373,bringen::V,tabhair,apportare
1374,hinzufügen::V,cuir le,aggiùngere
1375,bekommen::V,faigh,ricevere
1376,erhalten::V,faigh,ricevere
1377,nehmen::V,tóg,prèndere
1378,nehmen::V,glac,prèndere
1379,wählen::V,pioc,elèggere
1380,wählen::V,pioc,scegliere
1381,wählen::V,roghnaigh,elèggere
1382,wählen::V,roghnaigh,scegliere
1383,auswählen::V,roghnaigh,scegliere
1384,bewahren::V,caomhnaigh,conservare
1385,behindern::V,cuir bac ar,impedire
1386,verderben::V,mill,guastare
1387,beschädigen::V,loit,danneggiare
1388,beschädigen::V,déan damáiste do,danneggiare
1389,zerbrechen::V,bris,rompere
1390,zerbrechen::V,bris,spezzare
1391,zerreißen::V,stiall,stracciare
1392,zerstören::V,mill,distrùggere
1393,zerstören::V,scrios,distrùggere
1394,verbrennen::V,las,bruciare
1395,verbrennen::V,dóigh,bruciare
1396,geben::V,tabhair,dare
1397,reichen::V,sín,pòrgere
1398,reichen::V,cuir,pòrgere
1399,schenken::V,bronn,regalare
1400,schenken::V,tabhair,regalare
1401,versprechen::V,geall,promettere
1402,wünschen::V,guigh,augurare
1403,loben::V,mol,lodare
1404,küssen::V,póg,baciare
1405,wiegen::V,bog,cullare
1406,wiegen::V,bog,dondolare
1407,wiegen::V,luasc,cullare
1408,wiegen::V,luasc,dondolare
1409,zudecken::V,clúdaigh,coprire
1410,wecken::V,dúisigh,svegliare
1411,zeigen::V,taispeáin,indicare
1412,führen::V,treoraigh,guidare
1413,führen::V,treoraigh,condurre
1414,lehren::V,múin,insegnare
1415,lehren::V,teagasc,insegnare
1416,unterrichten::V,múin,istruire
1417,unterrichten::V,múin,insegnare
1418,unterrichten::V,teagasc,istruire
1419,unterrichten::V,teagasc,insegnare
1420,aufziehen::V,tóg,allevare
1421,leiten::V,tá i gceannas ar,avviare
1422,leiten::V,tá i gceannas ar,dirìgere
1423,antreiben::V,gríosaigh,incitare
1424,lassen::V,cuir ag,fare
1425,einladen::V,cuir cuireadh ar,invitare
1426,vereinigen::V,aontaigh,unire
1427,besuchen::V,tabhair cuairt ar,visitare
1428,besuchen::V,tabhair cuairt ar,far vìsita a
1429,treffen::V,cas ar,incontrare
1430,treffen::V,buail le,incontrare
1431,sich versammeln::V,bailigh,rinunirsi
1432,sich versammeln::V,cruinnigh,rinunirsi
1433,spielen::V,imir,giocare
1434,spielen::V,tá ag spraoi,giocare
1435,singen::V,can,cantare
1436,tanzen::V,rinc,danzare
1437,tanzen::V,damhsaigh,danzare
1438,sich trennen::V,scar,separarsi
1439,verlassen::V,fág,lasciare
1440,verlassen::V,fág,abbandonare
1441,retten::V,tarrtháil,salvare
1442,bewachen::V,cosain,custodire
1443,bewachen::V,gardáil,custodire
1444,schützen::V,cosain,protèggere
1445,verteidigen::V,cosain,difèndere
1446,sich schlagen::V,tá ag bruíon,bàttersi
1447,schießen::V,caith,sparare
1448,schießen::V,scaoil,sparare
1449,siegen::V,bain,vìncere
1450,siegen::V,buaigh,vìncere
1451,ärgern::V,cuir isteach ar,stizzire
1452,schlagen::V,buail,bàttere
1453,treten::V,ciceáil,calciare
1454,stechen::V,sáigh,pùngere
1455,stoßen::V,brúigh,urtare
1456,stoßen::V,brúigh,spìngere
1457,stoßen::V,soncáil,urtare
1458,stoßen::V,soncáil,spìngere
1459,stehlen::V,goid,rubare
1460,stören::V,cuir isteach ar,disturbare
1461,belästigen::V,cuir as do,molestare
1462,belästigen::V,cuir as do,importunare
1463,verbergen::V,ceil,celare
1464,verbergen::V,ceil,nascondere
1465,täuschen::V,cuir dallamullóg ar,ingannare
1466,betrügen::V,déan calaois ar,frodare
1467,betrügen::V,déan calaois ar,truffare
1468,töten::V,maraigh,uccìdere
1469,wohnen::V,cuir faoi,abitare
1470,wohnen::V,tá ina chónaí,abitare
1471,arbeiten::V,oibrigh,lavorare
1472,sammeln::V,bailigh,raccògliere
1473,sammeln::V,bailigh,collezionare
1474,sammeln::V,cruinnigh,raccògliere
1475,sammeln::V,cruinnigh,collezionare
1476,pflücken::V,pioc,cògliere
1477,jagen::V,seilg,cacciare
1478,fischen::V,iasc,pescare
1479,fassen::V,beir ar,catturare
1480,fassen::V,beir ar,acchiappare
1481,hüten::V,aoirigh,pascolare
1482,treiben::V,seol,spìngere
1483,treiben::V,tiomáin,spìngere
1484,anbinden::V,ceangail,legare
1485,anbinden::V,ceangail,attaccare
1486,füttern::V,cothaigh,dar da mangiare a
1487,füttern::V,beathaigh,dar da mangiare a
1488,melken::V,bligh,mùngere
1489,melken::V,crúigh,mùngere
1490,hacken::V,gearr,tritare
1491,hacken::V,gearr,spaccare
1492,gießen::V,uiscigh,annaffiare
1493,reifen::V,aibigh,maturare
1494,zubereiten::V,cócaráil,preparare
1495,kochen::V,bruith,cuòcere
1496,kochen::V,beirigh,cuòcere
1497,backen::V,bácáil,cuòcere
1498,backen::V,bácáil,cuòcere al forno
1499,braten::V,róst,frìggere
1500,braten::V,róst,arrostire
1501,braten::V,frioch,frìggere
1502,braten::V,frioch,arrostire
1503,umrühren::V,measc,mescolare
1504,stricken::V,cniotáil,llavorare a maglia
1505,nähen::V,fuaigh,cucire
1506,färben::V,dathaigh,tìngere
1507,reinigen::V,glan,pulire
1508,reinigen::V,glan,nettare
1509,waschen::V,nigh,lavare
1510,abwischen::V,glan,asciugare
1511,spülen::V,sruthlaigh,lavare
1512,spülen::V,sruthlaigh,sciacquare
1513,fegen::V,scuab,spazzare
1514,kehren::V,scuab,spazzare
1515,baden::V,folc,bagnarsi
1516,baden::V,folc,fare il bagno
1517,sich waschen::V,nigh é féin,lavarsi
1518,ausziehen::V,bain de,tògliersi
1519,anziehen::V,cuir ar,mettersi
1520,anziehen::V,cuir ar,indossare
1521,sich anziehen::V,gléas é féin,vestirsi
1522,kämmen::V,cíor,pettinare
1523,schmücken::V,maisigh,ornare
1524,schmücken::V,maisigh,decorare
1525,sagen::V,abair,dire
1526,sprechen::V,labhair,parlare
1527,reden::V,caintigh,parlare
1528,sich unterhalten::V,caintigh,conversare
1529,sich unterhalten::V,tá ag comhrá,conversare
1530,fragen::V,fiafraigh,chièdere
1531,fragen::V,fiafraigh,domandare
1532,fragen::V,cuir ceist,chièdere
1533,fragen::V,cuir ceist,domandare
1534,bitten::V,iarr,pregare
1535,erzählen::V,inis,narrare
1536,erzählen::V,inis,raccontare
1537,erzählen::V,eachtraigh,narrare
1538,erzählen::V,eachtraigh,raccontare
1539,mitteilen::V,aithris,comunicare
1540,mitteilen::V,cuir in iúl,comunicare
1541,nennen::V,ainmnigh,nominare
1542,rufen::V,glaoigh,chiamare
1543,prahlen::V,maígh,vantarsi
1544,übersetzen::V,aistrigh,tradurre
1545,denken::V,síl,pensare
1546,denken::V,ceap,pensare
1547,glauben::V,creid,credere
1548,bemerken::V,tabhair faoi deara,notare
1549,bemerken::V,tabhair faoi deara,osservare
1550,erkennen::V,aithin,riconoscere
1551,begreifen::V,tuig,capire
1552,begreifen::V,tuig,comprèndere
1553,verstehen::V,tuig,intèndere
1554,verstehen::V,tuig,comprèndere
1555,lernen::V,foghlaim,imparare
1556,lernen::V,foghlaim,apprèndere
