,Concept_ID,sv,se
4197,wertvoll::A,värdefull,а̄ррвъесь
4198,wertvoll::A,värdefull,ко̄а̄ллшэсь
4199,blind::A,blind,tjelmehts
4200,blind::A,blind,tjalmedibme
4201,blind::A,blind,čalmmeheapme
4202,blind::A,blind,čuovggaheapme
4203,blind::A,blind,šoohâd
4204,blind::A,blind,ča'lmettem
4205,blind::A,blind,čââ´lmte´m
4206,blind::A,blind,чальмхем
4207,taub::A,döv,bieljehts
4208,taub::A,döv,bieljedibme
4209,taub::A,döv,bealjeheapmi
4210,taub::A,döv,pel'jittem
4211,taub::A,döv,pee´lljte´m
4212,taub::A,döv,пе̄лльйхем
4213,taub::A,döv,кулхэмесь
4214,taub::A,döv,кулнаххьтэм
4215,kräftig::A,kraftig,veaksehks
4216,kräftig::A,kraftig,gievrra
4217,kräftig::A,kraftig,gievra
4218,kräftig::A,kraftig,viek'sâ
4219,kräftig::A,kraftig,viõhss
4220,kräftig::A,kraftig,вӣгкъесь
4221,kräftig::A,kraftig,тоаввсамусс
4222,stark::A,stark,raavtehtje
4223,stark::A,stark,nanos
4224,stark::A,stark,gievrra
4225,stark::A,stark,kievra
4226,stark::A,stark,nanus
4227,stark::A,stark,viek'sâ
4228,stark::A,stark,raavâs
4229,stark::A,stark,роавас
4230,schwach::A,svag,dåsmoes
4231,schwach::A,svag,fámodibme
4232,schwach::A,svag,fámoheapme
4233,schwach::A,svag,njuoras
4234,schwach::A,svag,hiäju
4235,schwach::A,svag,njuorâs
4236,schwach::A,svag,rââ´šš
4237,schwach::A,svag,njuõrâs
4238,schwach::A,svag,рашшь
4239,schwach::A,svag,ражесь
4240,schwach::A,svag,са̄мхэм
4241,fett::A,fet,buajtehks
4242,fett::A,fet,buojdák
4243,fett::A,fet,buoidi
4244,fett::A,fet,puáidáh
4245,fett::A,fet,pueidaǥ
4246,fett::A,fet,пуййт
4247,schlank::A,slank,siegkies
4248,schlank::A,slank,bievrek
4249,schlank::A,slank,njuorro
4250,schlank::A,slank,seaggi
4251,schlank::A,slank,šoođbâs
4252,schlank::A,slank,seä´ǧ'ǧ
4253,schlank::A,slank,се̄ӈькесь
4254,hübsch::A,snygg,faavroes
4255,hübsch::A,snygg,fávrro
4256,hübsch::A,snygg,fávru
4257,hübsch::A,snygg,muččâd
4258,hübsch::A,snygg,mooččâd
4259,hübsch::A,snygg,мо̄джесь
4260,hübsch::A,vacker,faavroes
4261,hübsch::A,vacker,fávrro
4262,hübsch::A,vacker,fávru
4263,hübsch::A,vacker,muččâd
4264,hübsch::A,vacker,mooččâd
4265,hübsch::A,vacker,мо̄джесь
4266,böse::A,ond,vesties
4267,böse::A,ond,bahá
4268,böse::A,ond,bahá
4269,böse::A,ond,paa
4270,böse::A,ond,ilbâd
4271,böse::A,ond,paas
4272,böse::A,ond,ilbbâd
4273,böse::A,ond,поасс
4274,böse::A,ond,кэ̄рряй
4275,böse::A,elak,vesties
4276,böse::A,elak,bahá
4277,böse::A,elak,bahá
4278,böse::A,elak,paa
4279,böse::A,elak,ilbâd
4280,böse::A,elak,paas
4281,böse::A,elak,ilbbâd
4282,böse::A,elak,поасс
4283,böse::A,elak,кэ̄рряй
4284,dumm::A,dum,gåffoeh
4285,dumm::A,dum,jalla
4286,dumm::A,dum,doavki
4287,dumm::A,dum,tuhme
4288,dumm::A,dum,tu´hmm
4289,dumm::A,dum,о̄менэш
4290,dumm::A,dum,то̄ӆӆкхем
4291,faul::A,lat,aeblehts
4292,faul::A,lat,lájkke
4293,faul::A,lat,láiki
4294,faul::A,lat,läški
4295,faul::A,lat,lä´šǩǩ
4296,faul::A,lat,ла̄шькесь
4297,fleißig::A,flitig,rudtjege
4298,fleißig::A,flitig,vïssjeles
4299,fleißig::A,flitig,vissjal
4300,fleißig::A,flitig,viššal
4301,fleißig::A,flitig,doaimmalaš
4302,fleißig::A,flitig,viššâl
4303,fleißig::A,flitig,re´ttev
4304,geizig::A,snål,saejkies
4305,geizig::A,snål,hánes
4306,geizig::A,snål,gáhcci
4307,geizig::A,snål,gárži
4308,geizig::A,snål,käcci
4309,geizig::A,snål,häänis
4310,geizig::A,snål,kä´cc
4311,geizig::A,snål,сыннҍ
4312,geizig::A,snål,скухьпесь
4313,geizig::A,girig,saejkies
4314,geizig::A,girig,hánes
4315,geizig::A,girig,gáhcci
4316,geizig::A,girig,gárži
4317,geizig::A,girig,käcci
4318,geizig::A,girig,häänis
4319,geizig::A,girig,kä´cc
4320,geizig::A,girig,сыннҍ
4321,geizig::A,girig,скухьпесь
4322,klug::A,klok,vihtehks
4323,klug::A,klok,vijses
4324,klug::A,klok,jiermmá
4325,klug::A,klok,fihtolaš
4326,klug::A,klok,jiä'rmálâš
4327,klug::A,klok,hitrai
4328,klug::A,klok,то̄ӆӆкэш
4329,klug::A,klok,вӣллвэсь
4330,geschickt::A,händig,tjiehpies
4331,geschickt::A,händig,tjiehppe
4332,geschickt::A,händig,čeahppi
4333,geschickt::A,händig,čeppi
4334,geschickt::A,händig,čeä´p'p
4335,geschickt::A,händig,чепесь
4336,geschickt::A,skicklig,tjiehpies
4337,geschickt::A,skicklig,tjiehppe
4338,geschickt::A,skicklig,čeahppi
4339,geschickt::A,skicklig,čeppi
4340,geschickt::A,skicklig,čeä´p'p
4341,geschickt::A,skicklig,чепесь
4342,lieb::A,kär,boerehks
4343,lieb::A,kär,lådje
4344,lieb::A,kär,gieres
4345,lieb::A,kär,ráhkis
4346,lieb::A,kär,láđis
4347,lieb::A,kär,räähis
4348,lieb::A,kär,pue´rr
4349,lieb::A,kär,rää´ǩǩes
4350,lieb::A,kär,мӣлса
4351,lieb::A,snäll,boerehks
4352,lieb::A,snäll,lådje
4353,lieb::A,snäll,gieres
4354,lieb::A,snäll,ráhkis
4355,lieb::A,snäll,láđis
4356,lieb::A,snäll,räähis
4357,lieb::A,snäll,pue´rr
4358,lieb::A,snäll,rää´ǩǩes
4359,lieb::A,snäll,мӣлса
4360,lustig::A,rolig,lustes
4361,lustig::A,rolig,suohtas
4362,lustig::A,rolig,hávski
4363,lustig::A,rolig,hitruu
4364,lustig::A,rolig,iilooš
4365,lustig::A,rolig,hää´sǩ
4366,lustig::A,rolig,viä´s'sel
4367,lustig::A,rolig,руэняс
4368,lustig::A,lustig,lustes
4369,lustig::A,lustig,suohtas
4370,lustig::A,lustig,hávski
4371,lustig::A,lustig,hitruu
4372,lustig::A,lustig,iilooš
4373,lustig::A,lustig,hää´sǩ
4374,lustig::A,lustig,viä´s'sel
4375,lustig::A,lustig,руэняс
4376,sanft::A,mild,lïemkeds
4377,sanft::A,mild,lines
4378,sanft::A,mild,lágŋet
4379,sanft::A,mild,linis
4380,sanft::A,mild,láđis
4381,sanft::A,mild,liägus
4382,sanft::A,mild,pivvâl
4383,sanft::A,mild,heä´nn
4384,sanft::A,mild,э̄йвсесь
4385,hungrig::A,hungrig,nælggomin
4386,hungrig::A,hungrig,nealggas
4387,hungrig::A,hungrig,neälǥlaž
4388,hungrig::A,hungrig,не̄лльк
4389,krank::A,sjuk,skïemtje
4390,krank::A,sjuk,skibás
4391,krank::A,sjuk,buohcci
4392,krank::A,sjuk,pyec'cee
4393,krank::A,sjuk,puõcci
4394,krank::A,sjuk,panntiõrvas
4395,krank::A,sjuk,кэ̄бп
4396,nackt::A,naken,båadtsoeh
4397,nackt::A,naken,rihtso
4398,nackt::A,naken,álás
4399,nackt::A,naken,pie'tittem
4400,nackt::A,naken,piät'táá
4401,nackt::A,naken,päälljas
4402,nackt::A,naken,пефта
4403,nackt::A,naken,па̄льяс
4404,traurig::A,ledsen,håjnoes
4405,traurig::A,ledsen,suohtas
4406,traurig::A,ledsen,hådje
4407,traurig::A,ledsen,ahkit
4408,traurig::A,ledsen,ahheev
4409,traurig::A,ledsen,â´ǩǩed
4410,traurig::A,ledsen,чуэввесь
4411,traurig::A,sorgsen,håjnoes
4412,traurig::A,sorgsen,suohtas
4413,traurig::A,sorgsen,hådje
4414,traurig::A,sorgsen,ahkit
4415,traurig::A,sorgsen,ahheev
4416,traurig::A,sorgsen,â´ǩǩed
4417,traurig::A,sorgsen,чуэввесь
4418,lebendig::A,levande,jielije
4419,lebendig::A,levande,viesso
4420,lebendig::A,levande,ealli
4421,lebendig::A,levande,eeleev
4422,lebendig::A,levande,jie´lli
4423,lebendig::A,levande,е̄лльгденҍ
4424,gut::A,bra,buerie
4425,gut::A,bra,buorre
4426,gut::A,bra,buorre
4427,gut::A,bra,pyeṛi
4428,gut::A,bra,šiõǥǥ
4429,gut::A,bra,pue´rr
4430,gut::A,bra,шувв
4431,gut::A,bra,пуррь
4432,schlecht::A,dålig,nåake
4433,schlecht::A,dålig,skraape
4434,schlecht::A,dålig,mådtan
4435,schlecht::A,dålig,nievrre
4436,schlecht::A,dålig,headju
4437,schlecht::A,dålig,heittot
4438,schlecht::A,dålig,hyeṇi
4439,schlecht::A,dålig,niev'ri
4440,schlecht::A,dålig,hue´nn
4441,schlecht::A,dålig,нюэссь
4442,schlecht::A,dålig,ню̄э̄зесь
4443,richtig::A,riktig,rïekte
4444,richtig::A,riktig,duolla
4445,richtig::A,riktig,rievtes
4446,richtig::A,riktig,riekta
4447,richtig::A,riktig,vuoi'gâ
4448,richtig::A,riktig,vuõiǥâs
4449,richtig::A,riktig,вӯййк
4450,richtig::A,riktig,вӯйкэсс
4451,schlimm::A,illa,nåake
4452,schlimm::A,illa,bahá
4453,schlimm::A,illa,vearrái
4454,schlimm::A,illa,niev'ri
4455,schlimm::A,illa,neu´rr
4456,schlimm::A,illa,ню̄э̄зесь
4457,wahr::A,sann,saetnies
4458,wahr::A,sann,sádnes
4459,wahr::A,sann,duohta
4460,wahr::A,sann,tuotâ
4461,wahr::A,sann,tuõtt
4462,wahr::A,sann,вӯйкас
4463,alt::A,gammal,båeries
4464,alt::A,gammal,oames
4465,alt::A,gammal,boaris
4466,alt::A,gammal,uámis
4467,alt::A,gammal,vuä´mes
4468,alt::A,gammal,вуэммь
4469,neu::A,ny,orre
4470,neu::A,ny,ådås
4471,neu::A,ny,ođas
4472,neu::A,ny,uuđâs
4473,neu::A,ny,oođâs
4474,neu::A,ny,о̄дт
4475,ehemalig::A,forn,evtebe
4476,ehemalig::A,forn,åvdep
4477,ehemalig::A,forn,dološ
4478,ehemalig::A,forn,oovdiš
4479,ehemalig::A,forn,tuâl'jõž
4480,ehemalig::A,forn,туллъя
4481,ehemalig::A,forn,э̄ввтлэсь
4482,ehemalig::A,tidigare,evtebe
4483,ehemalig::A,tidigare,åvdep
4484,ehemalig::A,tidigare,dološ
4485,ehemalig::A,tidigare,oovdiš
4486,ehemalig::A,tidigare,tuâl'jõž
4487,ehemalig::A,tidigare,туллъя
4488,ehemalig::A,tidigare,э̄ввтлэсь
4489,alt[Lebewesen]::A,gammal,voeres
4490,alt[Lebewesen]::A,gammal,vuoras
4491,alt[Lebewesen]::A,gammal,boares
4492,alt[Lebewesen]::A,gammal,vuoras
4493,alt[Lebewesen]::A,gammal,puáris
4494,alt[Lebewesen]::A,gammal,puä´res
4495,alt[Lebewesen]::A,gammal,пуэресь
4496,jung::A,ung,noere
4497,jung::A,ung,nuorra
4498,jung::A,ung,nuorra
4499,jung::A,ung,nuoṛâ
4500,jung::A,ung,nuõrr
4501,jung::A,ung,нӯрр
4502,arm::A,fattig,giefies
4503,arm::A,fattig,hædjo
4504,arm::A,fattig,geafi
4505,arm::A,fattig,kevhi
4506,arm::A,fattig,ǩeeu´h
4507,arm::A,fattig,ва̄йваш
4508,reich::A,rik,ræjhkoes
4509,reich::A,rik,boanndá
4510,reich::A,rik,rikkis
4511,reich::A,rik,riges
4512,reich::A,rik,ree´ǧǧes
4513,reich::A,rik,ва̄птэк
4514,bekannt::A,känd,åehpies
4515,bekannt::A,känd,oahpes
4516,bekannt::A,känd,dieđus
4517,bekannt::A,känd,uápis
4518,bekannt::A,känd,tuubdâs
4519,bekannt::A,känd,toobdâs
4520,bekannt::A,känd,томтас
4521,berühmt::A,berömd,byögke
4522,berühmt::A,berömd,mihtos
4523,berühmt::A,berömd,beakkán
4524,berühmt::A,berömd,beakkálmas
4525,berühmt::A,berömd,mááinuh
4526,berühmt::A,berömd,peeggâlm
4527,berühmt::A,berömd,snäätnai
4528,berühmt::A,berömd,куллъей
4529,fremd::A,främmande,ammes
4530,fremd::A,främmande,amás
4531,fremd::A,främmande,vieres
4532,fremd::A,främmande,amas
4533,fremd::A,främmande,vie'res
4534,fremd::A,främmande,puigâ
4535,fremd::A,främmande,vee´res
4536,fremd::A,främmande,е̄ххк
4537,fremd::A,främmande,вӣресь
4538,verschieden::A,åtskillig,ovmese
4539,verschieden::A,åtskillig,moattelágásj
4540,verschieden::A,åtskillig,iesjgeŋgalágásj
4541,verschieden::A,åtskillig,eará
4542,verschieden::A,åtskillig,eresláván
4543,verschieden::A,åtskillig,jee´res
4544,verschieden::A,åtskillig,jee´resnallšem
4545,verschieden::A,åtskillig,югке
4546,verschieden::A,åtskillig,югкеналшэм
4547,nah::A,nära,gietskies
4548,nah::A,nära,lahka
4549,nah::A,nära,lagas
4550,nah::A,nära,a'ldemuš
4551,nah::A,nära,âlddlõs
4552,nah::A,nära,альтэсь
4553,fern::A,fjärran,gahkese
4554,fern::A,fjärran,guhkken
4555,fern::A,fjärran,gáiddus
4556,fern::A,fjärran,kuhás
4557,fern::A,fjärran,ku´ǩes
4558,fern::A,fjärran,туммплэсь
4559,linker::A,vänster,gårroeh
4560,linker::A,vänster,gåro
4561,linker::A,vänster,gurut
4562,linker::A,vänster,čižet
4563,linker::A,vänster,či´ǯǯ
4564,linker::A,vänster,чинч
4565,rechter::A,höger,åelkies
4566,rechter::A,höger,oalges
4567,rechter::A,höger,olgeš
4568,rechter::A,höger,uál'gis
4569,rechter::A,höger,vuõiǥâs
4570,rechter::A,höger,вуэлькесь
4571,anderer::A,annan,jeatjebe
4572,anderer::A,annan,nubbe
4573,anderer::A,annan,eará
4574,anderer::A,annan,nubbi
4575,anderer::A,annan,nubbe
4576,anderer::A,annan,nu´bb
4577,anderer::A,annan,jee´res
4578,anderer::A,annan,мудта
4579,anderer::A,annan,е̄ресь
4580,erster::A,första,voestes
4581,erster::A,första,vuostasj
4582,erster::A,första,vuosttaš
4583,erster::A,första,vuos'muš
4584,erster::A,första,vuõs's
4585,erster::A,första,õõu´dmõs
4586,erster::A,första,авьтмусс
4587,zweiter::A,andra,mubpie
4588,zweiter::A,andra,nubbe
4589,zweiter::A,andra,nubbi
4590,zweiter::A,andra,nubbe
4591,zweiter::A,andra,nu´bb
4592,zweiter::A,andra,ныммьп
4593,dritter::A,tredje,gåalmede
4594,dritter::A,tredje,goalmát
4595,dritter::A,tredje,goalmmát
4596,dritter::A,tredje,kuálmád
4597,dritter::A,tredje,kuälmad
4598,dritter::A,tredje,кӯа̄ллмант
4599,letzter::A,sist,minngemes
4600,letzter::A,sist,maŋemus
4601,letzter::A,sist,maŋimus
4602,letzter::A,sist,majemuš
4603,letzter::A,sist,mââi´mõs
4604,letzter::A,sist,маӈьмусс
4605,allein::ADV,allena,oktegh
4606,allein::ADV,allena,oktegimse
4607,allein::ADV,allena,oktebisnie
4608,allein::ADV,allena,aktu
4609,allein::ADV,allena,okto
4610,allein::ADV,allena,ohtuu
4611,allein::ADV,allena,õhttu
4612,allein::ADV,allena,о̄ххтэ
4613,auf einmal::ADV,på en gång,avtatrajes
4614,auf einmal::ADV,på en gång,hávális
4615,auf einmal::ADV,på en gång,hávil
4616,auf einmal::ADV,på en gång,tove
4617,auf einmal::ADV,på en gång,аххтан
4618,zusammen::ADV,tillsammans,ektine
4619,zusammen::ADV,tillsammans,ektesne
4620,zusammen::ADV,tillsammans,tjåenghkesne
4621,zusammen::ADV,tillsammans,siegen
4622,zusammen::ADV,tillsammans,oktan
4623,zusammen::ADV,tillsammans,ovttas
4624,zusammen::ADV,tillsammans,čoahkis
4625,zusammen::ADV,tillsammans,oovtâst
4626,zusammen::ADV,tillsammans,õõutsââ´jest
4627,zusammen::ADV,tillsammans,аххтан
4628,zusammen::ADV,tillsammans,эфтэсьт
4629,lange::ADV,länge,guhkiem
4630,lange::ADV,länge,guhkev
4631,lange::ADV,länge,mælggadav
4632,lange::ADV,länge,guhká
4633,lange::ADV,länge,kuhe
4634,lange::ADV,länge,kuhháá
4635,lange::ADV,länge,kuu´ǩǩ
4636,lange::ADV,länge,кугкь
4637,plötzlich::ADV,plötsligt,faahketji
4638,plötzlich::ADV,plötsligt,hæhkkat
4639,plötzlich::ADV,plötsligt,fáhkkestaga
4640,plötzlich::ADV,plötsligt,fakkist
4641,plötzlich::ADV,plötsligt,kruu´ta
4642,plötzlich::ADV,plötsligt,а̄йнханна
4643,sofort::ADV,strax,dallegh
4644,sofort::ADV,strax,dalá
4645,sofort::ADV,strax,dalánagi
4646,sofort::ADV,strax,dakkavide
4647,sofort::ADV,strax,dakkaviđe
4648,sofort::ADV,strax,tállán
4649,sofort::ADV,strax,naraaz
4650,sofort::ADV,strax,атть
4651,sofort::ADV,genast,dallegh
4652,sofort::ADV,genast,dalá
4653,sofort::ADV,genast,dalánagi
4654,sofort::ADV,genast,dakkavide
4655,sofort::ADV,genast,dakkaviđe
4656,sofort::ADV,genast,tállán
4657,sofort::ADV,genast,naraaz
4658,sofort::ADV,genast,атть
4659,später::ADV,senare,mænngan 
4660,später::ADV,senare,maŋŋebut
4661,später::ADV,senare,maŋŋel
4662,später::ADV,senare,maŋ̣eláá
4663,später::ADV,senare,mâ´ŋŋlakast
4664,später::ADV,senare,маӈӈа
4665,jetzt::ADV,nu,daelie
4666,jetzt::ADV,nu,dal
4667,jetzt::ADV,nu,dal
4668,jetzt::ADV,nu,tääl
4669,jetzt::ADV,nu,ââ´n
4670,jetzt::ADV,nu,атть
4671,heute::ADV,i dag,daenbien
4672,heute::ADV,i dag,uddni
4673,heute::ADV,i dag,odne
4674,heute::ADV,i dag,onne
4675,heute::ADV,i dag,tä´bbe
4676,heute::ADV,i dag,та̄ррьм
4677,morgen::ADV,i morgon,jirreden
4678,morgen::ADV,i morgon,idet
4679,morgen::ADV,i morgon,ihttin
4680,morgen::ADV,i morgon,itten
4681,morgen::ADV,i morgon,jâđđa
4682,morgen::ADV,i morgon,янта
4683,bald::ADV,snart,varke
4684,bald::ADV,snart,ruvva
4685,bald::ADV,snart,farga
4686,bald::ADV,snart,vorgâ
4687,bald::ADV,snart,sõrgg
4688,bald::ADV,snart,вэхтэнне
4689,dann::ADV,då,die
4690,dann::ADV,då,dalloj
4691,dann::ADV,då,de
4692,dann::ADV,då,te
4693,dann::ADV,då,de
4694,dann::ADV,då,teä
4695,dann::ADV,då,â´tte
4696,dann::ADV,då,те
4697,gestern::ADV,i går,jååktan
4698,gestern::ADV,i går,iektu
4699,gestern::ADV,i går,ikte
4700,gestern::ADV,i går,jieh't
4701,gestern::ADV,i går,jåhtta
4702,gestern::ADV,i går,яххта
4703,einst::ADV,en gång,dejpeli
4704,einst::ADV,en gång,åvdebut
4705,einst::ADV,en gång,áigi
4706,einst::ADV,en gång,dolin
4707,einst::ADV,en gång,tovle
4708,einst::ADV,en gång,tuu´l
4709,einst::ADV,en gång,э̄ххьтэшьт
4710,damals::ADV,då,aejkien
4711,damals::ADV,då,dalloj
4712,damals::ADV,då,dalle
4713,damals::ADV,då,talle
4714,damals::ADV,då,te´l
4715,damals::ADV,då,teä´l
4716,damals::ADV,då,танна
4717,damals::ADV,den gången,aejkien
4718,damals::ADV,den gången,dalloj
4719,damals::ADV,den gången,dalle
4720,damals::ADV,den gången,talle
4721,damals::ADV,den gången,te´l
4722,damals::ADV,den gången,teä´l
4723,damals::ADV,den gången,танна
4724,danach::ADV,därefter,mïnngesne
4725,danach::ADV,därefter,dan maŋŋela
4726,danach::ADV,därefter,maŋŋil
4727,danach::ADV,därefter,das maŋŋá
4728,danach::ADV,därefter,maŋ̣a
4729,danach::ADV,därefter,mâ´ŋŋlest
4730,danach::ADV,därefter,маӈӈа
4731,vorher::ADV,före,aarebi
4732,vorher::ADV,före,åvddål
4733,vorher::ADV,före,árat
4734,vorher::ADV,före,ovdâl
4735,vorher::ADV,före,ouddâl
4736,vorher::ADV,före,а̄йка
4737,vorher::ADV,förut,aarebi
4738,vorher::ADV,förut,åvddål
4739,vorher::ADV,förut,árat
4740,vorher::ADV,förut,ovdâl
4741,vorher::ADV,förut,ouddâl
4742,vorher::ADV,förut,а̄йка
4743,zuerst::ADV,först,voestegh
4744,zuerst::ADV,först,álgon
4745,zuerst::ADV,först,vuos
4746,zuerst::ADV,först,vuohččan
4747,zuerst::ADV,först,vuoč'čin
4748,zuerst::ADV,först,vuõ´ste
4749,zuerst::ADV,först,vuõs'smõõssân
4750,zuerst::ADV,först,э̄ввтла
4751,zuerst::ADV,först,э̄ввтэль
4752,einmal::ADV,en gång,ikth
4753,einmal::ADV,en gång,akti
4754,einmal::ADV,en gång,okte
4755,einmal::ADV,en gång,ohtii
4756,einmal::ADV,en gång,kojo
4757,einmal::ADV,en gång,måttmešt
4758,einmal::ADV,en gång,э̄фт вэ̄рр
4759,manchmal::ADV,ibland,muvhtene
4760,manchmal::ADV,ibland,muhttijn
4761,manchmal::ADV,ibland,duolla dálla
4762,manchmal::ADV,ibland,muhtumin
4763,manchmal::ADV,ibland,kuásnii
4764,manchmal::ADV,ibland,måttmešt
4765,manchmal::ADV,ibland,kuä´ss-ne
4766,manchmal::ADV,ibland,мудта вэ̄р
4767,oft::ADV,ofta,daamtaj
4768,oft::ADV,ofta,álu
4769,oft::ADV,ofta,ábaj
4770,oft::ADV,ofta,dájvvá
4771,oft::ADV,ofta,dávjá
4772,oft::ADV,ofta,távjá
4773,oft::ADV,ofta,täujja
4774,oft::ADV,ofta,то̄а̄ййв
4775,immer::ADV,alltid,iktesth
4776,immer::ADV,alltid,eejnegen
4777,immer::ADV,alltid,agev
4778,immer::ADV,alltid,álo
4779,immer::ADV,alltid,ain
4780,immer::ADV,alltid,ovttuu
4781,immer::ADV,alltid,pâi
4782,immer::ADV,alltid,пай
4783,niemals::ADV,aldrig,ij gåessie
4784,niemals::ADV,aldrig,ij goassak
4785,niemals::ADV,aldrig,ij ihkenis
4786,niemals::ADV,aldrig,ii goassege
4787,niemals::ADV,aldrig,ij kuás'sin
4788,niemals::ADV,aldrig,ij ni kuä´ss
4789,niemals::ADV,aldrig,эйй никуэссь
4790,hier::ADV,här,daagkoe
4791,hier::ADV,här,dála
4792,hier::ADV,här,dánna
4793,hier::ADV,här,dá
4794,hier::ADV,här,dás
4795,hier::ADV,här,taa
4796,hier::ADV,här,tää
4797,hier::ADV,här,ta´ltte
4798,hier::ADV,här,тала
4799,hier::ADV,här,тэста
4800,hierhin::ADV,hit,diekie
4801,hierhin::ADV,hit,dási
4802,hierhin::ADV,hit,diehki
4803,hierhin::ADV,hit,deike
4804,hierhin::ADV,hit,teehi
4805,hierhin::ADV,hit,tii´ǩ
4806,hierhin::ADV,hit,тӣге
4807,von hier::ADV,härifrån,daebpede
4808,von hier::ADV,härifrån,dássta
4809,von hier::ADV,härifrån,dáppelt
4810,von hier::ADV,härifrån,dáppe
4811,von hier::ADV,härifrån,tástán
4812,von hier::ADV,härifrån,tääiǥ
4813,von hier::ADV,härifrån,tääi´ben
4814,von hier::ADV,härifrån,тэста
4815,dort::ADV,där,dagkoe
4816,dort::ADV,där,dale
4817,dort::ADV,där,dakko
4818,dort::ADV,där,tuo
4819,dort::ADV,där,tovben
4820,dort::ADV,där,to´ben
4821,dort::ADV,där,тёллэ
4822,dort::ADV,där,тамьпе
4823,dorthin::ADV,dit,dahkoe
4824,dorthin::ADV,dit,dåhku
4825,dorthin::ADV,dit,dohko
4826,dorthin::ADV,dit,diehko
4827,dorthin::ADV,dit,tuohu
4828,dorthin::ADV,dit,tok
4829,dorthin::ADV,dit,tok-aa
4830,dorthin::ADV,dit,то̄гэ
4831,geradeaus::ADV,rätt fram,njuolgga
4832,geradeaus::ADV,rätt fram,njuolga
4833,geradeaus::ADV,rätt fram,njuol'gist
4834,geradeaus::ADV,rätt fram,vuoi'gist
4835,geradeaus::ADV,rätt fram,vui´jǧǧest
4836,geradeaus::ADV,rätt fram,вӯййкесьт
4837,vorwärts::ADV,fram,fraamme
4838,vorwärts::ADV,fram,åvddån
4839,vorwärts::ADV,fram,ovddas
4840,vorwärts::ADV,fram,oovdâs
4841,vorwärts::ADV,fram,ooudâs
4842,vorwärts::ADV,fram,ooudårra
4843,vorwärts::ADV,fram,эвтэс
4844,vorwärts::ADV,framåt,fraamme
4845,vorwärts::ADV,framåt,åvddån
4846,vorwärts::ADV,framåt,ovddas
4847,vorwärts::ADV,framåt,oovdâs
4848,vorwärts::ADV,framåt,ooudâs
4849,vorwärts::ADV,framåt,ooudårra
4850,vorwärts::ADV,framåt,эвтэс
4851,rückwärts::ADV,baklänges,mænngese
4852,rückwärts::ADV,baklänges,ruoptobadáj
4853,rückwärts::ADV,baklänges,maŋás
4854,rückwärts::ADV,baklänges,majaskulij
4855,rückwärts::ADV,baklänges,mââjas
4856,rückwärts::ADV,baklänges,mâ´ŋŋla
4857,rückwärts::ADV,baklänges,мо̄а̄з
4858,rückwärts::ADV,baklänges,мо̄а̄ст
4859,zurück::ADV,tillbaka,bååstede
4860,zurück::ADV,tillbaka,ruoptus
4861,zurück::ADV,tillbaka,maŋus
4862,zurück::ADV,tillbaka,ruoktot
4863,zurück::ADV,tillbaka,maassâd
4864,zurück::ADV,tillbaka,vä´st
4865,zurück::ADV,tillbaka,mååusat
4866,zurück::ADV,tillbaka,мо̄а̄з
4867,zurück::ADV,tillbaka,мо̄а̄ст
4868,unten::ADV,nere,vuelnie
4869,unten::ADV,nere,vuollen
4870,unten::ADV,nere,vuollin
4871,unten::ADV,nere,vyellin
4872,unten::ADV,nere,vue´llen
4873,unten::ADV,nere,вӯлльн
4874,unten::ADV,nedanför,vuelnie
4875,unten::ADV,nedanför,vuollen
4876,unten::ADV,nedanför,vuollin
4877,unten::ADV,nedanför,vyellin
4878,unten::ADV,nedanför,vue´llen
4879,unten::ADV,nedanför,вӯлльн
4880,hinab::ADV,ned,våålese
4881,hinab::ADV,ned,vuolus
4882,hinab::ADV,ned,vulos
4883,hinab::ADV,ned,vuá'lás
4884,hinab::ADV,ned,vuâlas
4885,hinab::ADV,ned,валас
4886,hinab::ADV,nedåt,våålese
4887,hinab::ADV,nedåt,vuolus
4888,hinab::ADV,nedåt,vulos
4889,hinab::ADV,nedåt,vuá'lás
4890,hinab::ADV,nedåt,vuâlas
4891,hinab::ADV,nedåt,валас
4892,oben::ADV,ovan,bijjene
4893,oben::ADV,ovan,baddjen
4894,oben::ADV,ovan,badjin
4895,oben::ADV,ovan,paijeen
4896,oben::ADV,ovan,pâ´jjen
4897,oben::ADV,ovan,tunââ´lmest
4898,oben::ADV,ovan,пайенҍ
4899,oben::ADV,ovanpå,bijjene
4900,oben::ADV,ovanpå,baddjen
4901,oben::ADV,ovanpå,badjin
4902,oben::ADV,ovanpå,paijeen
4903,oben::ADV,ovanpå,pâ´jjen
4904,oben::ADV,ovanpå,tunââ´lmest
4905,oben::ADV,ovanpå,пайенҍ
4906,hinauf::ADV,upp,bæjjese
4907,hinauf::ADV,upp,bajás
4908,hinauf::ADV,upp,bajás
4909,hinauf::ADV,upp,pajas
4910,hinauf::ADV,upp,pââjas
4911,hinauf::ADV,upp,пайяс
4912,hinauf::ADV,uppåt,bæjjese
4913,hinauf::ADV,uppåt,bajás
4914,hinauf::ADV,uppåt,bajás
4915,hinauf::ADV,uppåt,pajas
4916,hinauf::ADV,uppåt,pââjas
4917,hinauf::ADV,uppåt,пайяс
4918,überall::ADV,överallt,gaajhkene lehkesne
4919,überall::ADV,överallt,juohkka sajen
