,Concept_ID,te,lv
1354,berühmt::A,ప్రపిద్దికెక్కివ,кывсян
1355,berühmt::A,ప్రపిద్దికెక్కివ,slavens
1356,fremd::A,అన్యమైన,йӧз
1357,fremd::A,అన్యమైన,svešs
1358,verschieden::A,భేదమైన,абу ӧткодь
1359,verschieden::A,భేదమైన,разнӧй
1360,verschieden::A,భేదమైన,dažāds
1361,nah::A,దగ్గఱనున్న,матыс
1362,nah::A,దగ్గఱనున్న,tuvs
1363,fern::A,దూరమందున్న,ылі
1364,fern::A,దూరమందున్న,tāls
1365,linker::A,ఎడమప్రక్కగ,шуйга
1366,linker::A,ఎడమప్రక్కగ,kreisais
1367,rechter::A,కుడి,веськыд
1368,rechter::A,కుడి,labais
1369,anderer::A,వేఱ్తెన,мукӧд
1370,anderer::A,వేఱ్తెన,otrs
1371,erster::A,మొదటి,медводдза
1372,erster::A,మొదటి,pirmais
1373,zweiter::A,రెండన,мӧд
1374,zweiter::A,రెండన,otrais
1375,dritter::A,మూడో,коймӧд
1376,dritter::A,మూడో,trešais
1377,letzter::A,కడపటి,бӧръя
1378,letzter::A,కడపటి,beidzamais
1379,allein::ADV,ఒంటిగా,ӧтка
1380,allein::ADV,ఒంటిగా,viens pats
1381,auf einmal::ADV,హరాత్తుగ,ӧтпырйӧ
1382,auf einmal::ADV,హరాత్తుగ,reizē
1383,zusammen::ADV,కలిసి,тшӧтш
1384,zusammen::ADV,కలిసి,kopā
1385,zusammen::ADV,కలిసి,vienviet
1386,lange::ADV,బహుకాలము,дыр
1387,lange::ADV,బహుకాలము,ilgi
1388,plötzlich::ADV,హరాత్తుగ,друг
1389,plötzlich::ADV,హరాత్తుగ,pēkšņi
1390,sofort::ADV,తక్షణము,дзик пыр
1391,sofort::ADV,తక్షణము,tūlīt
1392,später::ADV,ఇటీవలి,сэсся
1393,später::ADV,ఇటీవలి,vēlāk
1394,jetzt::ADV,ఇప్పుడు,ӧні
1395,jetzt::ADV,ఇప్పుడు,tagad
1396,heute::ADV,నేడు,талун
1397,heute::ADV,నేడు,šodien
1398,morgen::ADV,ఱేపు,аски
1399,morgen::ADV,ఱేపు,rīt
1400,bald::ADV,శీఘ్రముగ,регыд
1401,bald::ADV,శీఘ్రముగ,drīz
1402,dann::ADV,అప్పుడు,бӧрын
1403,dann::ADV,అప్పుడు,бӧрти
1404,dann::ADV,అప్పుడు,tad
1405,gestern::ADV,నిన్నటి దినము,тӧнлун
1406,gestern::ADV,నిన్నటి దినము,vakar
1407,einst::ADV,పూర్వమొకప్పుడు,ӧтчыд
1408,einst::ADV,పూర్వమొకప్పుడు,ӧтпыр
1409,einst::ADV,పూర్వమొకప్పుడు,citreiz
1410,damals::ADV,అప్పుడు,сэки
1411,damals::ADV,అప్పుడు,toreiz
1412,danach::ADV,అప్పుడు,сэсся
1413,danach::ADV,అప్పుడు,pēc tam
1414,vorher::ADV,ఎదుట,войдӧр
1415,vorher::ADV,ఎదుట,iepriekš
1416,vorher::ADV,ఎదుట,pirms tam
1417,zuerst::ADV,మొదటిలో,войдӧр
1418,zuerst::ADV,మొదటిలో,vis'pirms
1419,einmal::ADV,ఒకసారి,ӧтчыдысь
1420,einmal::ADV,ఒకసారి,reiz
1421,einmal::ADV,ఒకసారి,vienreiz
1422,manchmal::ADV,అప్పటప్పటికి,корсюрӧ
1423,manchmal::ADV,అప్పటప్పటికి,dažkārt
1424,oft::ADV,తఱచుగా,тшӧкыда
1425,oft::ADV,తఱచుగా,bieži
1426,immer::ADV,ఎల్లప్పుడు,век
1427,immer::ADV,ఎల్లప్పుడు,allaž
1428,immer::ADV,ఎల్లప్పుడు,vien'mēr
1429,niemals::ADV,ఎప్పుడునులేదు,оз некор
1430,niemals::ADV,ఎప్పుడునులేదు,nemūžam
1431,hier::ADV,ఇక్కడ,со
1432,hier::ADV,ఇక్కడ,тонӧ
1433,hier::ADV,ఇక్కడ,te
1434,hier::ADV,ఇక్కడ,šeit
1435,hierhin::ADV,ఇక్కడకు,татчӧ
1436,hierhin::ADV,ఇక్కడకు,талань
1437,hierhin::ADV,ఇక్కడకు,šurp
1438,hierhin::ADV,ఇక్కడకు,uz šejieni
1439,von hier::ADV,ఇక్కడనుండి,тасянь
1440,von hier::ADV,ఇక్కడనుండి,no šejienes
1441,dort::ADV,అక్కడ,сэні
1442,dort::ADV,అక్కడ,tur
1443,dorthin::ADV,అక్కడికి,сэтчӧ
1444,dorthin::ADV,అక్కడికి,turp
1445,dorthin::ADV,అక్కడికి,uz turieni
1446,geradeaus::ADV,సూటిగా,веськыда
1447,geradeaus::ADV,సూటిగా,taisni uz priekšu
1448,vorwärts::ADV,ముందుకు,водзӧ
1449,vorwärts::ADV,ముందుకు,uz priekšu
1450,rückwärts::ADV,వెనుకకు,бӧрӧ
1451,rückwärts::ADV,వెనుకకు,atmuguriski
1452,zurück::ADV,వెనుకభాగము,бӧр
1453,zurück::ADV,వెనుకభాగము,atpakāļ
1454,unten::ADV,క్రింద,улын
1455,unten::ADV,క్రింద,уліын
1456,unten::ADV,క్రింద,lejā
1457,unten::ADV,క్రింద,apakšā
1458,hinab::ADV,కిందికి,улӧ
1459,hinab::ADV,కిందికి,увлан
1460,hinab::ADV,కిందికి,uz leju
1461,oben::ADV,మీద,вылын
1462,oben::ADV,మీద,выліын
1463,oben::ADV,మీద,virsū
1464,hinauf::ADV,పైకి,выліӧ
1465,hinauf::ADV,పైకి,augšā
1466,hinauf::ADV,పైకి,uz augšu
1467,überall::ADV,అంతటా,быдлаын
1468,überall::ADV,అంతటా,visur
1469,nicht::ADV,కాదు,oз
1470,nicht::ADV,కాదు,ne
1471,ein wenig::ADV,కొంచెము,неуна
1472,ein wenig::ADV,కొంచెము,drusku
1473,kaum::ADV,చాలిచాలక,мырдэм
1474,kaum::ADV,చాలిచాలక,diezin vai
1475,sehr::ADV,చాల,зэв
1476,sehr::ADV,చాల,ļoti
1477,sehr::ADV,చాల,gaužām
1478,so::ADV,ఆలాగున,тадз
1479,so::ADV,ఆలాగున,сідз
1480,so::ADV,ఆలాగున,tā
1481,so::ADV,ఆలాగున,tik
1482,noch::ADV,ఇప్పటికిని,на
1483,noch::ADV,ఇప్పటికిని,нӧшта
1484,noch::ADV,ఇప్పటికిని,vēl
1485,nur::ADV,మాత్రము,куш
1486,nur::ADV,మాత్రము,сӧмын
1487,nur::ADV,మాత్రము,vien
1488,nur::ADV,మాత్రము,tikai
1489,schon::ADV,ఇదివఱకే,нин
1490,schon::ADV,ఇదివఱకే,jau
1491,wieder::ADV,తిరిగి,бара
1492,wieder::ADV,తిరిగి,atkal
1493,vergebens::ADV,నిష్ఫలముగా,весьшӧрӧ
1494,vergebens::ADV,నిష్ఫలముగా,velti
1495,vor::PRP,ముందు,водзын
1496,vor::PRP,ముందు,priekš
1497,hinter::PRP,వెనుక,бӧрнын
1498,hinter::PRP,వెనుక,aiz
1499,unter::PRP,క్రింద,улын
1500,unter::PRP,క్రింద,zem
1501,durch::PRP,ద్వారా,пыр
1502,durch::PRP,ద్వారా,пырыс
1503,durch::PRP,ద్వారా,caur
1504,durch::PRP,ద్వారా,cauri
1505,neben::PRP,దగ్గెర,бердын
1506,neben::PRP,దగ్గెర,līdzās
1507,zwischen::PRP,మధ్య,костын
1508,zwischen::PRP,మధ్య,starp
1509,wegen::PRP,కారణంగా,вӧсна
1510,wegen::PRP,కారణంగా,pēc
1511,dies::PRN,ఇది,тайӧ
1512,dies::PRN,ఇది,šis
1513,das::PRN,అది,ciйö
1514,das::PRN,అది,tas
1515,alles::PRN,సకలము,став
1516,alles::PRN,సకలము,viss
1517,ich::PRN,నేను,ме
1518,ich::PRN,నేను,es
1519,du::PRN,నీవు,тэ
1520,du::PRN,నీవు,tu
1521,er::PRN,అతడు,сійӧ
1522,er::PRN,అతడు,viņš
1523,wir::PRN,మనము,ми
1524,wir::PRN,మనము,mēs
1525,ihr::PRN,మీరు,тi
1526,ihr::PRN,మీరు,jūs
1527,sie::PRN,వారు,найö
1528,sie::PRN,వారు,viņi
1529,sie::PRN,వారు,viņas
1530,was::FPRN,ఏమి,мый
1531,was::FPRN,ఏమి,kas
1532,wer::FPRN,ఎవడు,код
1533,wer::FPRN,ఎవడు,kas
1534,wo::FADV,ఎక్కడ,кыті
1535,wo::FADV,ఎక్కడ,kur
1536,wohin::FADV,ఎందుకు,кытчӧ
1537,wohin::FADV,ఎందుకు,kurp
1538,wohin::FADV,ఎందుకు,uz kurieni
1539,wie::FADV,ఎట్టు,кыдзи
1540,wie::FADV,ఎట్టు,kā
1541,warum::FADV,ఏల,мыйла
1542,warum::FADV,ఏల,kāpēc
1543,wieviel::FNUM,ఎంత,кымын
1544,wieviel::FNUM,ఎంత,cik
1545,eins::NUM,ఒకటి,ӧтик
1546,eins::NUM,ఒకటి,viens
1547,zwei::NUM,రెండు,кык
1548,zwei::NUM,రెండు,divi
1549,drei::NUM,మూడు,куим
1550,drei::NUM,మూడు,trīs
1551,vier::NUM,నాలుగు,нель
1552,vier::NUM,నాలుగు,četri
1553,fünf::NUM,అయిదు,вит
1554,fünf::NUM,అయిదు,pieci
1555,sechs::NUM,ఆఱు,квайт
1556,sechs::NUM,ఆఱు,seši
1557,sieben::NUM,ఏరు,сизим
1558,sieben::NUM,ఏరు,septiņi
1559,acht::NUM,ఎనిమదు,кӧкъямыс
1560,acht::NUM,ఎనిమదు,astoņi
1561,neun::NUM,తొమ్మిది,ӧкмыс
1562,neun::NUM,తొమ్మిది,deviņi
1563,zehn::NUM,పది,дас
1564,zehn::NUM,పది,desmit
1565,elf::NUM,పదునొకొండు,дас ӧтик
1566,elf::NUM,పదునొకొండు,vienpadsmit
1567,zwölf::NUM,పండ్రండు,дас кык
1568,zwölf::NUM,పండ్రండు,divpadsmit
1569,zwanzig::NUM,ఇరుపది,кызь
1570,zwanzig::NUM,ఇరుపది,divdesmit
1571,dreißig::NUM,ముప్పది,комын
1572,dreißig::NUM,ముప్పది,trīsdesmit
1573,vierzig::NUM,నలువది,нелямын
1574,vierzig::NUM,నలువది,četrdesmit
1575,fünfzig::NUM,ఏబది,ветымын
1576,fünfzig::NUM,ఏబది,piecdesmit
1577,sechzig::NUM,అరుపది,квайтымын
1578,sechzig::NUM,అరుపది,sešdesmit
1579,siebzig::NUM,డెబ్బది,сизимдас
1580,siebzig::NUM,డెబ్బది,septiņdesmit
1581,achtzig::NUM,ఎనుబది,кӧкъямысдас
1582,achtzig::NUM,ఎనుబది,astoņdesmit
1583,neunzig::NUM,తొంబది,ӧкмысдас
1584,neunzig::NUM,తొంబది,deviņdesmit
1585,hundert::NUM,నూఱు,сё
1586,hundert::NUM,నూఱు,simt
1587,tausend::NUM,వేయి,сюрс
1588,tausend::NUM,వేయి,tūkstoš
1589,und::CNJ,మఱియు,и
1590,und::CNJ,మఱియు,un
1591,oder::CNJ,లేక,либӧ
1592,oder::CNJ,లేక,jeb
1593,stehen::V,నిలుచు,сулавны
1594,stehen::V,నిలుచు,stāvēt
1595,sitzen::V,కూర్చుండు,пукавны
1596,sitzen::V,కూర్చుండు,sēdēt
1597,liegen::V,పండుకొనుట,куйлыны
1598,liegen::V,పండుకొనుట,gulēt
1599,hängen::V,వ్రేలాడదీయు,ӧшавны
1600,hängen::V,వ్రేలాడదీయు,karāties
1601,werden::V,అగు,лоны
1602,werden::V,అగు,tapt
1603,passieren::V,సంభవించు,лоны
1604,passieren::V,సంభవించు,notikt
1605,beginnen::V,ఆరంభించు,кутчысьны
1606,beginnen::V,ఆరంభించు,кутны
1607,beginnen::V,ఆరంభించు,sākties
1608,enden::V,తీరుట,помасьны
1609,enden::V,తీరుట,beigties
1610,wechseln::V,మార్చు,вежсьыны
1611,wechseln::V,మార్చు,mainīties
1612,aufgehen[Sonne]::V,ఉదయించు,петны
1613,aufgehen[Sonne]::V,ఉదయించు,lēkt
1614,aufgehen[Sonne]::V,ఉదయించు,uzlēkt
1615,untergehen[Sonne]::V,అస్తమించు,пуксьыны
1616,untergehen[Sonne]::V,అస్తమించు,noiet
1617,untergehen[Sonne]::V,అస్తమించు,rietēt
1618,scheinen[Sonne]::V,ప్రకాశించు,югъявны
1619,scheinen[Sonne]::V,ప్రకాశించు,югвидзны
1620,scheinen[Sonne]::V,ప్రకాశించు,spīdēt
1621,donnern::V,ఉరుముట,гымавны
1622,donnern::V,ఉరుముట,dārdēt
1623,wehen::V,దురద్పప్టము,пӧльтны
1624,wehen::V,దురద్పప్టము,pūst
1625,strömen::V,పారుట,киссьыны
1626,strömen::V,పారుట,līt
1627,strömen::V,పారుట,plūst
1628,fließen::V,ప్రవహించు,визувтны
1629,fließen::V,ప్రవహించు,tecēt
1630,sich drehen::V,తిరుగు,бергавны
1631,sich drehen::V,తిరుగు,grozīties
1632,schwanken::V,ఆడించుట,легны
1633,schwanken::V,ఆడించుట,лайкъявны
1634,schwanken::V,ఆడించుట,līgoties
1635,schwanken::V,ఆడించుట,grīļoties
1636,schwingen::V,ఊగుట,лайкъявны
1637,schwingen::V,ఊగుట,люллявны
1638,schwingen::V,ఊగుట,vēzēties
1639,fallen::V,పడు,усьны
1640,fallen::V,పడు,krist
1641,brennen::V,కాలుట,сотчыны
1642,brennen::V,కాలుట,degt
1643,rauchen::V,పొగసుట,тшынӧдны
1644,rauchen::V,పొగసుట,dūmot
1645,regnen::V,కురిపించుట,зэрны
1646,regnen::V,కురిపించుట,līt
1647,gefrieren::V,గడ్డకట్టు,кынмыны
1648,gefrieren::V,గడ్డకట్టు,sasalt
1649,tauen::V,కరగు,сывны
1650,tauen::V,కరగు,kust
1651,schmelzen::V,కరగు,сывны
1652,schmelzen::V,కరగు,kust
1653,schmelzen::V,కరగు,nokust
1654,trocknen::V,యెండుట,косьмыны
1655,trocknen::V,యెండుట,žūt
1656,trocknen::V,యెండుట,kaltēties
1657,sieden::V,ఉడుకు,пуны
1658,sieden::V,ఉడుకు,virt
1659,sieden::V,ఉడుకు,vārīties
1660,faulen::V,క్రుళ్లు,сісьмыны
1661,faulen::V,క్రుళ్లు,pūt
1662,faulen::V,క్రుళ్లు,trudēt
1663,verfaulen::V,క్షిణించు,сісьмыны
1664,verfaulen::V,క్షిణించు,sapūt
1665,verfaulen::V,క్షిణించు,satrūdēt
1666,reißen::V,చించు,орны
1667,reißen::V,చించు,plīst
1668,reißen::V,చించు,satrūkt
1669,versinken::V,మునుగు,вӧйны
1670,versinken::V,మునుగు,grimt
1671,versinken::V,మునుగు,nogrimt
1672,vergehen::V,సంభవించు,кольны
1673,vergehen::V,సంభవించు,ордйыны
1674,vergehen::V,సంభవించు,paiet
1675,erscheinen::V,కనబడు,петкӧдчыны
1676,erscheinen::V,కనబడు,parādīties
1677,verschwinden::V,అదృశ్యమగు,бырны
1678,verschwinden::V,అదృశ్యమగు,nozust
1679,sinken::V,ముణుగుట,вӧйны
1680,sinken::V,ముణుగుట,kristies
1681,abnehmen::V,తగ్గు,чинны
1682,abnehmen::V,తగ్గు,noplakt
1683,abnehmen::V,తగ్గు,mazināties
1684,zunehmen::V,పెరుగుట,содны
1685,zunehmen::V,పెరుగుట,ыдждыны
1686,zunehmen::V,పెరుగుట,pieaugt
1687,zunehmen::V,పెరుగుట,pieņemties
1688,steigen::V,లేచు,лыбны
1689,steigen::V,లేచు,kāpt
1690,wachsen::V,పెరుగు,быдмыны
1691,wachsen::V,పెరుగు,augt
1692,glänzen::V,ప్రకాశించు,югъявны
1693,glänzen::V,ప్రకాశించు,дзирдавны
1694,glänzen::V,ప్రకాశించు,zaigot
1695,glänzen::V,ప్రకాశించు,laistīties
1696,funkeln::V,ప్రకాశించు,югъявны
1697,funkeln::V,ప్రకాశించు,дзирдавны
1698,funkeln::V,ప్రకాశించు,mirdzēt
1699,funkeln::V,ప్రకాశించు,dzirkstēt
1700,lärmen::V,అరుచుట,жувгыны
1701,lärmen::V,అరుచుట,ыугыны
1702,lärmen::V,అరుచుట,шумитны
1703,lärmen::V,అరుచుట,ālēties
1704,lärmen::V,అరుచుట,trokšņot
1705,läuten::V,మేళవించుట,жургыны
1706,läuten::V,మేళవించుట,zvanīt
1707,klingeln::V,వాయించుట,звӧнитны
1708,klingeln::V,వాయించుట,zvanīt
1709,klirren::V,ఘంటానాదము,гольскöдчыны
1710,klirren::V,ఘంటానాదము,tinkšķēt
1711,klirren::V,ఘంటానాదము,džinkstēt
1712,brausen::V,గర్జించు,буавны
1713,brausen::V,గర్జించు,krākt
1714,brausen::V,గర్జించు,brāzmot
1715,rauschen::V,చటచటమనుట,кышакывны
1716,rauschen::V,చటచటమనుట,šalkt
1717,klingen::V,ధ్వనించుట,шыавны
1718,klingen::V,ధ్వనించుట,юргыны
1719,klingen::V,ధ్వనించుట,skanēt
1720,klingen::V,ధ్వనించుట,izklausīties
1721,bellen::V,అఱచు,увтны
1722,bellen::V,అఱచు,riet
1723,heulen::V,కూయు,омлявны
1724,heulen::V,కూయు,вурзавны
1725,heulen::V,కూయు,kaukt
1726,heulen::V,కూయు,gaudot
1727,blasen::V,దురద్పప్టము,пӧльтны
1728,blasen::V,దురద్పప్టము,pūst
1729,pfeifen::V,ఈలవేయు,шутьлявны
1730,pfeifen::V,ఈలవేయు,svilpt
1731,pfeifen::V,ఈలవేయు,svilpot
1732,schreien::V,అఱచు,горзыны
1733,schreien::V,అఱచు,brēkt
1734,schreien::V,అఱచు,kliegt
1735,stöhnen::V,మూలుగు,ымзыны
1736,stöhnen::V,మూలుగు,vaidēt
1737,zittern::V,వణకు,тіравны
1738,zittern::V,వణకు,drebēt
1739,leben::V,జీవించుట,овны
1740,leben::V,జీవించుట,dzīvot
1741,geboren werden::V,పుట్టుట,чужны
1742,geboren werden::V,పుట్టుట,dzimt
1743,atmen::V,ఉపిరి తీయు,кашкыны
1744,atmen::V,ఉపిరి తీయు,пошиктыны
1745,atmen::V,ఉపిరి తీయు,elpot
1746,trinken::V,త్రాగు,юны
1747,trinken::V,త్రాగు,dzert
1748,essen::V,తిను,сёйны
1749,essen::V,తిను,ēst
1750,schlucken::V,మ్రింగు,ньылавны
1751,schlucken::V,మ్రింగు,rīt
1752,müde werden::V,అలయు,мудзны
1753,müde werden::V,అలయు,nokust
1754,einschlafen::V,నిద్రించు,ланьтны
1755,einschlafen::V,నిద్రించు,унмовсьны
1756,einschlafen::V,నిద్రించు,iemigt
1757,einschlafen::V,నిద్రించు,aizmigt
1758,schlafen::V,నిద్రురించు,узьны
1759,schlafen::V,నిద్రురించు,gulēt
1760,aufwachen::V,మేలుకొను,садьмыны
1761,aufwachen::V,మేలుకొను,mosties
1762,aufstehen::V,లేచు,чеччыны
1763,aufstehen::V,లేచు,celties
1764,sich erholen::V,నడ్డి వాల్చు,шойччыны
1765,sich erholen::V,నడ్డి వాల్చు,atžirgt
1766,sich erholen::V,నడ్డి వాల్చు,atpūsties
1767,krank werden::V,జబ్బుపడు,висьмыны
1768,krank werden::V,జబ్బుపడు,sasirgt
1769,krank sein::V,జబ్బు చేయు,висьны
1770,krank sein::V,జబ్బు చేయు,slimot
1771,schmerzen::V,నొచ్చుట,висьны
1772,schmerzen::V,నొచ్చుట,sāpēt
1773,schmerzen::V,నొచ్చుట,smelgt
1774,husten::V,దగ్గుట,кызны
1775,husten::V,దగ్గుట,klepot
1776,genesen::V,కుదురుట,бурдны
1777,genesen::V,కుదురుట,veseļoties
1778,sterben::V,మరణించు,кувны
1779,sterben::V,మరణించు,mirt
1780,sterben::V,మరణించు,nomirt
1781,umkommen::V,నశించు,кувны
1782,umkommen::V,నశించు,apsprāgt
1783,umkommen::V,నశించు,aiziet bojā
1784,sich bewegen::V,కదలు,вӧрзьыны
1785,sich bewegen::V,కదలు,virzīties
1786,sich rühren::V,కదలు,вӧрны
1787,sich rühren::V,కదలు,вӧрӧдчыны
1788,sich rühren::V,కదలు,sagrozīties
1789,sich erheben::V,లేచు,сувтны
1790,sich erheben::V,లేచు,piecelties
1791,sich setzen::V,కూర్చుణ్డు,пуксьыны
1792,sich setzen::V,కూర్చుణ్డు,sēsties
1793,hinfallen::V,దొర్లు,усьны
1794,hinfallen::V,దొర్లు,sabirt
1795,hinfallen::V,దొర్లు,pakrist
1796,laufen::V,నడచు,мyнны
1797,laufen::V,నడచు,iet
1798,laufen::V,నడచు,skraidīt
1799,schreiten::V,అడుగుపెట్టుట,восьлавны
1800,schreiten::V,అడుగుపెట్టుట,soļot
1801,spazierengehen::V,పచారు చేయు,гуляйтны
1802,spazierengehen::V,పచారు చేయు,staigāt
1803,spazierengehen::V,పచారు చేయు,pastaigāties
1804,eilen::V,తొందరపడు,тэрмасьны
1805,eilen::V,తొందరపడు,traukt
1806,sich beeilen::V,త్వరపెట్టు,тэрмасьны
1807,sich beeilen::V,త్వరపెట్టు,steigties
1808,sich beeilen::V,త్వరపెట్టు,pasteigties
1809,sausen::V,విసరికొట్టు,тӧвзьыны
1810,sausen::V,విసరికొట్టు,drāzt
1811,sausen::V,విసరికొట్టు,brāzties
1812,rennen::V,పరుగెత్తు,котӧртны
1813,rennen::V,పరుగెత్తు,skriet
1814,springen::V,దుముకు,чеччавны
1815,springen::V,దుముకు,lēkt
1816,klettern::V,ఎక్కు,кышасьны
1817,klettern::V,ఎక్కు,кавшасьны
1818,klettern::V,ఎక్కు,kāpt
1819,klettern::V,ఎక్కు,rāpties
1820,schaukeln::V,ఉయ్యాల ఊగు ,гычасьны
1821,schaukeln::V,ఉయ్యాల ఊగు ,šūpoties
1822,schaukeln::V,ఉయ్యాల ఊగు ,zvalstīties
1823,kriechen::V,ప్రాకు,кыссьыны
1824,kriechen::V,ప్రాకు,līst
1825,kriechen::V,ప్రాకు,rāpot
1826,schwimmen::V,ఈదు,уявны
1827,schwimmen::V,ఈదు,peldēt
1828,tauchen::V,మునుగు,сунавны
1829,tauchen::V,మునుగు,gremdēties
1830,rudern::V,తెడ్లతోఁగడపు,пелысасьны
1831,rudern::V,తెడ్లతోఁగడపు,airēt
1832,rudern::V,తెడ్లతోఁగడపు,irties
1833,fahren::V,నడపు,мунны
1834,fahren::V,నడపు,braukt
1835,fliegen::V,ఎగురు,лэбны
1836,fliegen::V,ఎగురు,lidot
1837,fliegen::V,ఎగురు,laisties
1838,gehen::V,పోవు,мyнны
1839,gehen::V,పోవు,iet
1840,weggehen::V,బయలుదేరు,мунавны
1841,weggehen::V,బయలుదేరు,aiziet
1842,abfahren::V,విడిచిపోవు,мӧдӧдчыны
1843,abfahren::V,విడిచిపోవు,atiet
1844,abfahren::V,విడిచిపోవు,aizbraukt
1845,anhalten::V,నిలుపు,джӧмдыны
1846,anhalten::V,నిలుపు,apstāties
1847,hineingehen::V,ప్రవేశించు,пырны
1848,hineingehen::V,ప్రవేశించు,ieiet
1849,eintreten::V,ప్రవేశించు,пырны
1850,eintreten::V,ప్రవేశించు,ienākt
1851,kommen::V,వచ్చు,воны
1852,kommen::V,వచ్చు,локны
1853,kommen::V,వచ్చు,nākt
1854,ankommen::V,వచ్చి చేరు,воны
1855,ankommen::V,వచ్చి చేరు,локны
1856,ankommen::V,వచ్చి చేరు,nonākt
1857,ankommen::V,వచ్చి చేరు,ierasties
1858,zurückkommen::V,తిరిగీవచ్చుట,косны
1859,zurückkommen::V,తిరిగీవచ్చుట,бергӧдчыны
1860,zurückkommen::V,తిరిగీవచ్చుట,atgriezties
1861,bleiben::V,ఉండు,кольны
1862,bleiben::V,ఉండు,palikt
1863,warten::V,కనిపెట్టు,виччысьны
1864,warten::V,కనిపెట్టు,gaidīt
1865,erwarten::V,నిరిక్షించు,виччысьны
1866,erwarten::V,నిరిక్షించు,sagaidīt
1867,suchen::V,వెదకు,корсьны
1868,suchen::V,వెదకు,meklēt
1869,finden::V,కనుగొను,казявны
1870,finden::V,కనుగొను,rast
1871,finden::V,కనుగొను,atrast
1872,versuchen::V,ప్రయత్నించు,заводитчывны
1873,versuchen::V,ప్రయత్నించు,mēģināt
1874,vorbereiten::V,తయారుచేయు,дасьтыны
1875,vorbereiten::V,తయారుచేయు,gatavot
1876,vorbereiten::V,తయారుచేయు,sagatavot
1877,lieben::V,ప్రేమించు,радейтны
1878,lieben::V,ప్రేమించు,mīlēt
1879,mögen::V,ఇష్టపడు,радейтны
1880,mögen::V,ఇష్టపడు,gribēties
1881,lachen::V,నవ్వు,серавны
1882,lachen::V,నవ్వు,серавлыны
1883,lachen::V,నవ్వు,smiet
1884,lachen::V,నవ్వు,smieties
1885,rühren::V,గుండె తాకు,нормӧдны
1886,rühren::V,గుండె తాకు,aizgrābt
1887,weinen::V,వీడ్చు,бӧрдны
1888,weinen::V,వీడ్చు,raudāt
1889,schimpfen::V,గొణుగు,видчыны
1890,schimpfen::V,గొణుగు,rāties
1891,schimpfen::V,గొణుగు,lamāties
1892,sich ärgern::V,అలుగు,скӧравны
1893,sich ärgern::V,అలుగు,īgt
1894,sich ärgern::V,అలుగు,pukoties
1895,sich ärgern::V,అలుగు,dusmoties
1896,sich fürchten::V,భయపడు,повны
1897,sich fürchten::V,భయపడు,bīties
1898,sich fürchten::V,భయపడు,baidīties
1899,fürchten::V,భయపడు,повны
1900,fürchten::V,భయపడు,baidīties no
1901,fliehen::V,పాఱిపోపు,пышйыны
1902,fliehen::V,పాఱిపోపు,bēgt
1903,flüchten::V,తప్పించుకొను,пышйыны
1904,flüchten::V,తప్పించుకొను,aizbēgt
1905,sehen::V,చూచు,аддзыны
1906,sehen::V,చూచు,redzēt
1907,anschauen::V,చూచు,видзӧдны
1908,anschauen::V,చూచు,paraudzīties
1909,ansehen::V,కాచియుండు,видзӧдны
1910,ansehen::V,కాచియుండు,aplūkot
1911,hören::V,విను,кывны
1912,hören::V,విను,dzirdēt
1913,zuhören::V,విను,кывзыны
1914,zuhören::V,విను,klausīties
1915,probieren::V,చవిచూచుట,видлыны
1916,probieren::V,చవిచూచుట,nogaršot
1917,riechen::V,వాసనచూచు,чушкыны
1918,riechen::V,వాసనచూచు,ost
1919,riechen::V,వాసనచూచు,ostīt
1920,fühlen::V,స్పర్శించుట,вежӧртны
1921,fühlen::V,స్పర్శించుట,гӧгӧрвоны
1922,fühlen::V,స్పర్శించుట,just
1923,fühlen::V,స్పర్శించుట,izjust
1924,scheinen::V,కనబడు,кажитчыны
1925,scheinen::V,కనబడు,šķist
1926,scheinen::V,కనబడు,likties
1927,zu sehen sein::V,చూవు,тыдавны
1928,zu sehen sein::V,చూవు,parādīties
1929,vernehmen::V,విను,кывны
1930,vernehmen::V,విను,saklausīt
1931,frieren::V,చలికి వడకు,кынмыны
1932,frieren::V,చలికి వడకు,salt
1933,tun::V,చేయు,керны
1934,tun::V,చేయు,darīt
1935,können::V,గల,кужны
1936,können::V,గల,prast
1937,wollen::V,కోరు,кӧсйыны
1938,wollen::V,కోరు,gribēt
1939,anfangen::V,ఆరంభించు,заводитны
1940,anfangen::V,ఆరంభించు,пондыны
1941,anfangen::V,ఆరంభించు,sākt
1942,anfangen::V,ఆరంభించు,iesākt
1943,beenden::V,ముగించు,помавны
1944,beenden::V,ముగించు,beigt
1945,beenden::V,ముగించు,pabeigt
1946,aufhören::V,నిలుపు,дугӧдны
1947,aufhören::V,నిలుపు,pārtraukt
1948,gelingen::V,గెలుపాందు,артмыны
1949,gelingen::V,గెలుపాందు,izdoties
1950,geraten::V,వెలువడు,сюрны
1951,geraten::V,వెలువడు,веськавны
1952,geraten::V,వెలువడు,veikties
1953,öffnen::V,తెఱచు,восьтыны
1954,öffnen::V,తెఱచు,atvērt
1955,öffnen::V,తెఱచు,attaisīt
1956,schließen::V,మూయు,пӧдлавны
1957,schließen::V,మూయు,slēgt
1958,schließen::V,మూయు,aizvērt
1959,schließen::V,మూయు,aiztaisīt
1960,stellen::V,ఉంచు,сувтӧдны
1961,stellen::V,ఉంచు,likt
