,Concept_ID,av,en
792,wachsen::V,кӏодолъизе,grow
793,glänzen::V,цӏвакизе,shine
794,funkeln::V,паркъезе,sparkle
795,lärmen::V,хъудизе,be noisy
796,lärmen::V,чӏиргъдизе,be noisy
797,läuten::V,кьабизе,chime
798,klingeln::V,кьабизе,ring
799,klirren::V,зваргъизе,tinkle
800,brausen::V,гьалаглъизе,roar
801,rauschen::V,шуршудизе,rustle
802,klingen::V,бахъине,sound
803,bellen::V,гъанчдезе,bark
804,heulen::V,рурудизе,howl
805,blasen::V,гьохьизе,blow
806,pfeifen::V,гьещтӏезе,whistle
807,schreien::V,ахӏизе,shout
808,schreien::V,ахӏдезе,shout
809,stöhnen::V,зигардизе,groan
810,zittern::V,дарран,tremble
811,zittern::V,гьаргьадизе,tremble
812,leben::V,бетӏербахъизе,be alive
813,geboren werden::V,лъугьине,be born
814,atmen::V,хӏухьел биччазе,breathe
815,trinken::V,гьекъезе,drink
816,essen::V,квине,eat
817,essen::V,кваназе,eat
818,schlucken::V,кӏкӏвине,swallow
819,schlucken::V,къулчӏизе,swallow
820,müde werden::V,сваказе,get tired
821,einschlafen::V,кьижизе,fall asleep
822,einschlafen::V,гъапуллъизе,fall asleep
823,schlafen::V,кьижизе,sleep
824,aufwachen::V,бигьине,wake up
825,aufstehen::V,бахъине,get up
826,aufstehen::V,тӏадебахъине,get up
827,sich erholen::V,хьи бахъизе,relax
828,sich erholen::V,хӏалхьи гьабизе,relax
829,krank werden::V,унтизе,fall ill
830,krank sein::V,унтизе,be ill
831,schmerzen::V,унтизе,ache
832,husten::V,хъегӏизе,cough
833,genesen::V,лъилъизе,recover
834,sterben::V,хвезе,die
835,umkommen::V,гьалаглъизе,perish
836,sich bewegen::V,багъаризе,move
837,sich bewegen::V,багъаргъизе,move
838,sich rühren::V,багъаризе,budge
839,sich erheben::V,тӏадебахъине,stand up
840,sich erheben::V,бахъине,stand up
841,sich setzen::V,гӏодов чӏезе,sit down
842,hinfallen::V,щапизе,tumble
843,laufen::V,хьвадизе,walk
844,schreiten::V,чӏезе,pace
845,spazierengehen::V,тира-сверизе,go for a walk
846,eilen::V,ракӏхӏалакине,rush
847,eilen::V,дуризе,rush
848,sich beeilen::V,дуризе,hurry
849,sich beeilen::V,гӏедегӏизе,hurry
850,sausen::V,тӏуризе,dash
851,rennen::V,бекеризе,run
852,springen::V,кӏанцӏизе,jump
853,klettern::V,хархадизе,climb
854,schaukeln::V,гьерщезе,seesaw
855,kriechen::V,хъурщизе,creep
856,schwimmen::V,лъедезе,swim
857,tauchen::V,букъардизе,dive
858,rudern::V,хазе,row
859,fahren::V,ине,drive
860,fliegen::V,боржине,fly
861,gehen::V,ине,go
862,weggehen::V,ине,go away
863,abfahren::V,къокъине,depart
864,anhalten::V,чӏезе,stop
865,anhalten::V,тархъизе,stop
866,anhalten::V,лъалхъизе,stop
867,hineingehen::V,тӏаделъугьине,go in
868,eintreten::V,лъугьине,enter
869,kommen::V,бачӏине,come
870,ankommen::V,щвезе,arrive
871,ankommen::V,тӏадебачӏине,arrive
872,zurückkommen::V,тадбуссине,come back
873,zurückkommen::V,тӏадбуссине,come back
874,bleiben::V,чӏезе,stay
875,bleiben::V,хутӏизе,stay
876,warten::V,чӏезе,wait
877,erwarten::V,балагьизе,wait for
878,suchen::V,балагьизе,seek
879,suchen::V,балагьизе,look for
880,finden::V,батизе,find
881,versuchen::V,хӏалбихьизе,try
882,vorbereiten::V,хӏадурлъизабизе,prepare
883,lieben::V,балай бегьизе,love
884,mögen::V,бокьизе,like
885,lachen::V,белъизе,laugh
886,weinen::V,гӏодизе,weep
887,schimpfen::V,гъанчдезе,grumble
888,sich ärgern::V,вагъизе,be annoyed
889,sich ärgern::V,ццида́хине,be annoyed
890,sich fürchten::V,хӏинкъизе,be afraid
891,fürchten::V,беркъазе,be afraid of
892,fürchten::V,хӏинкъа-къазе,be afraid of
893,fliehen::V,лъутизе,flee
894,flüchten::V,лъутизе,escape
895,sehen::V,бихьизе,see
896,anschauen::V,бертӏамизе,look at
897,anschauen::V,балагьизе,look at
898,ansehen::V,бала-гъалагьизе,watch
899,hören::V,рагӏизе,hear
900,zuhören::V,гӏенеккизе,listen
901,probieren::V,кӏалдиб хъва́зе,taste
902,probieren::V,чӏамизе,taste
903,riechen::V,су́нтӏизе,smell
904,fühlen::V,чӏвазе,feel
905,zu sehen sein::V,бихьизе,show
906,vernehmen::V,рагӏизе,hear
907,frieren::V,цӏорозе,be cold
908,tun::V,гьабизе,do
909,können::V,кӏвезе,can
910,können::V,лъазе,can
911,wollen::V,бокьизе,want
912,anfangen::V,байбихьизе,start
913,beenden::V,тӏубазабизе,finish
914,beenden::V,лъугӏизабизе,finish
915,aufhören::V,бахъизе,stop
916,gelingen::V,бахъизе,succeed
917,geraten::V,бахъизе,turn out
918,öffnen::V,рагьизе,open
919,schließen::V,къазе,close
920,stellen::V,чӏвазе,put
921,setzen::V,рекӏинабизе,place
922,setzen::V,гӏодор чӏезаризе,place
923,legen::V,лъезе,lay
924,berühren::V,хъвазе,touch
925,verbinden::V,хьухьине,connect
926,verbinden::V,бухьине,connect
927,bedecken::V,кквезе,cover
928,aufhängen::V,базе,hang up
929,anzünden::V,бакизе,light
930,anzünden::V,рекӏинабизе,light
931,zurücklassen::V,тезе,leave
932,verlieren::V,билизабизе,lose
933,fallen lassen::V,бортизабизе,drop
934,machen::V,гьабизе,make
935,herstellen::V,гьабизе,produce
936,herstellen::V,хӏадурлъизабизе,produce
937,bauen::V,базе,build
938,bauen::V,гьабизе,build
939,reparieren::V,къачӏазе,mend
940,verbessern::V,лъикӏлъизабизе,improve
941,ändern::V,хисизабизе,alter
942,graben::V,бухъизе,dig
943,beugen::V,хьетӏизабизе,bow
944,biegen::V,гьетӏизабизе,bend
945,drehen::V,тиризабизе,spin
946,drehen::V,свердизабизе,spin
947,wenden::V,бегизе,turn
948,umdrehen::V,бегизе,turn around
949,umdrehen::V,бега-битӏизе,turn around
950,heben::V,борхизе,raise
951,hochheben::V,борхалъизабизе,lift
952,hochheben::V,борхизе,lift
953,ergreifen::V,кквезе,seize
954,halten::V,кквезе,hold
955,drücken::V,къазе,press
956,drücken::V,къанцӏу́зе,press
957,drücken::V,къвал ба́зе,press
958,schieben::V,хъилдизе,push
959,kratzen::V,хачазе,scrape
960,lecken::V,чӏикӏизе,lick
961,beißen::V,хӏанчӏизе,bite
962,beißen::V,хӏанчӏизабизе,bite
963,abreißen::V,тӏезе,tear off
964,abreißen::V,тӏезабизе,tear off
965,abschneiden::V,къотӏизе,cut off
966,binden::V,бухьине,tie
967,stecken::V,къазабизе,stick
968,brechen::V,бекизе,break
969,klopfen::V,дванкезе,knock
970,hauen::V,базе,hit
971,kleben::V,бацӏцӏине,glue
972,reiben::V,хачазе,rub
973,streichen::V,бахине,spread
974,streichen::V,жужазе,spread
975,schleifen::V,лъухьизе,grind
976,schneiden::V,къотӏизе,cut
977,rütteln::V,багъа-бачаризабизе,jolt
978,schütteln::V,кӏобокӏизе,shake
979,schwenken::V,гьесадизе,swing
980,schwenken::V,хьвагӏезабизе,swing
981,schütten::V,тӏезе,pour
982,füllen::V,цӏезабизе,fill
983,einwickeln::V,жемизе,wrap
984,tragen::V,баччизе,carry
985,schleppen::V,бехъерхъизе,drag
986,ziehen::V,цӏазе,pull
987,aufbewahren::V,цӏунизе,keep
988,werfen::V,рехизе,throw
989,fangen::V,кквезе,catch
990,packen::V,кквезе,grab
991,verstecken::V,бахчизе,hide
992,teilen::V,бикьизе,divide
993,schicken::V,битӏизе,send
994,bringen::V,баччизе,bring
995,hinzufügen::V,жубазе,add
996,bekommen::V,щвезе,get
997,erhalten::V,щвезе,receive
998,erhalten::V,босизе,receive
999,nehmen::V,босизе,take
1000,wählen::V,бищизе,choose
1001,auswählen::V,тӏасабищизе,select
1002,bewahren::V,цӏунизе,preserve
1003,behindern::V,квекӏен гьабизе,hinder
1004,verderben::V,хвезабизе,spoil
1005,beschädigen::V,галгъазабизе,damage
1006,zerbrechen::V,щущазабизе,break
1007,zerreißen::V,бихъизе,tear
1008,zerstören::V,биххизабизе,destroy
1009,verbrennen::V,бухӏизе,burn
1010,geben::V,кьезе,give
1011,reichen::V,кьезе,hand
1012,schenken::V,кьезе,give
1013,versprechen::V,назру гьабизе,promise
1014,wünschen::V,бокьизе,wish
1015,loben::V,беццизе,praise
1016,loben::V,бецца-бекъизе,praise
1017,küssen::V,баизе,kiss
1018,wiegen::V,чӏучӏадизабизе,rock
1019,zudecken::V,тӏадбигъине,cover
1020,wecken::V,бигьинабизе,wake
1021,zeigen::V,бихьизабизе,show
1022,führen::V,бачине,guide
1023,lehren::V,малъизе,teach
1024,lehren::V,цӏализабизе,teach
1025,unterrichten::V,цӏализабизе,instruct
1026,aufziehen::V,гӏезабизе,bring up
1027,leiten::V,нухмалъи гьабизе,lead
1028,antreiben::V,гӏедегӏизабизе,urge
1029,einladen::V,ахӏизе,invite
1030,einladen::V,тӏадеахӏизе,invite
1031,vereinigen::V,цолъизабизе,unite
1032,besuchen::V,баккизе,visit
1033,besuchen::V,хьвадизе,visit
1034,treffen::V,дандчӏвазе,meet
1035,sich versammeln::V,данделъизе,assemble
1036,sich versammeln::V,бакӏаризе,assemble
1037,spielen::V,басандизе,play
1038,singen::V,ахӏизе,sing
1039,tanzen::V,кьурдизе,dance
1040,sich trennen::V,батӏалъизе,separate
1041,verlassen::V,тезе,leave
1042,verlassen::V,рехунтезе,leave
1043,retten::V,хвасар гьабизе,rescue
1044,retten::V,хвасарлъизабизе,rescue
1045,bewachen::V,цӏунизе,guard
1046,schützen::V,цӏунизе,protect
1047,verteidigen::V,цӏунизе,defend
1048,sich schlagen::V,багъизе,brawl
1049,schießen::V,речӏчӏизе,shoot
1050,siegen::V,бергьине,win
1051,ärgern::V,вагъизавизе,annoy
1052,schlagen::V,кьабизе,beat
1053,treten::V,мал тункизе,kick
1054,stechen::V,къазабизе,sting
1055,stoßen::V,тункизе,shove
1056,stoßen::V,хъилдизе,shove
1057,stehlen::V,щинкӏизабизе,steal
1058,stören::V,квекӏен гьабизе,disturb
1059,stören::V,татубахъи гьабизе,disturb
1060,belästigen::V,рахӏатхвезабизе,bother
1061,verbergen::V,бахчизе,conceal
1062,verbergen::V,балъго тезе,conceal
1063,täuschen::V,божуда рекӏкӏ гьабизе,deceive
1064,täuschen::V,гуккизе,deceive
1065,betrügen::V,хӏилла гьабизе,cheat
1066,betrügen::V,сандирахълъи гьабизе,cheat
1067,töten::V,чӏвазе,kill
1068,wohnen::V,яшав гьабизе,dwell
1069,arbeiten::V,хӏалтӏизе,work
1070,sammeln::V,бакӏаризе,gather
1071,pflücken::V,бетӏизе,pick
1072,jagen::V,чан гьабизе,hunt
1073,fischen::V,ччугӏа кквезе,fish
1074,fassen::V,кквезе,catch
1075,hüten::V,кваназабизе,herd
1076,treiben::V,гъезе,drive
1077,anbinden::V,бухьине,tie up
1078,füttern::V,кваназабизе,feed
1079,melken::V,бечӏчӏизе,milk
1080,hacken::V,чӏвазе,chop
1081,gießen::V,лъалъазе,water
1082,reifen::V,барщизе,ripen
1083,zubereiten::V,бежа-белъине,cook
1084,kochen::V,белъине,boil
1085,backen::V,базе,bake
1086,braten::V,бежизе,fry
1087,umrühren::V,багъаризе,stir
1088,stricken::V,хьухьине,knit
1089,nähen::V,букъизе,sew
1090,färben::V,кьер гьабизе,dye
1091,reinigen::V,бацӏцӏине,clean
1092,waschen::V,чуризе,wash
1093,abwischen::V,бацӏцӏине,wipe
1094,spülen::V,хулизе,rinse
1095,fegen::V,лъухьизе,sweep
1096,kehren::V,лъухьизе,sweep
1097,baden::V,чордезе,bath
1098,ausziehen::V,бахъизе,take off
1099,anziehen::V,ретӏине,put on
1100,sich anziehen::V,ретӏине,get dressed
1101,kämmen::V,хазе,comb
1102,schmücken::V,чӏухӏизабизе,decorate
1103,sagen::V,бицине,say
1104,sprechen::V,бицине,speak
1105,reden::V,гаргадизе,talk
1106,sich unterhalten::V,гаргадизе,chat
1107,fragen::V,цӏехезе,ask
1108,fragen::V,гьикъизе,ask
1109,bitten::V,гьаризе,request
1110,erzählen::V,бицине,tell
1111,mitteilen::V,лъазабизе,convey
1112,nennen::V,цӏар лъезе,name
1113,rufen::V,ахӏизе,call
1114,prahlen::V,беццаризе,brag
1115,übersetzen::V,буссинабизе,translate
1116,denken::V,ургъизе,think
1117,glauben::V,божизе,believe
1118,bemerken::V,берречӏчӏизе,notice
1119,erkennen::V,лъазе,recognize
1120,erkennen::V,батӏаго бахъизе,recognize
1121,begreifen::V,бичӏчӏизе,grasp
1122,lernen::V,цӏализе,learn
1123,wissen::V,лъазе,know
1124,sich erinnern an::V,ракӏалде щвезе,remember
1125,vergessen::V,кӏочене,forget
1126,messen::V,борцине,measure
1127,zählen::V,рикӏкӏине,count
1128,rechnen::V,рикӏкӏине,calculate
1129,lesen::V,цӏализе,read
1130,malen::V,бахъизе,paint
1131,zeichnen::V,бахъизе,draw
1132,schreiben::V,хъвазе,write
1133,besitzen::V,щвезе,own
1134,besitzen::V,бу́кӏине,own
1135,kaufen::V,босизе,buy
1136,verkaufen::V,бичизе,sell
1137,bezahlen::V,кьезе,pay for
1138,zahlen::V,кьезе,pay
1139,ertragen::V,баччизе,endure
1140,Auge::N,,eye
1141,Sehne::N,,sinew
1142,Funke::N,,spark
1143,Moor::N,,moor
1144,Elch::N,,elk
1145,Beere::N,,berry
1146,Gedächtnis::N,,memory
1147,Ton::N,,tone
1148,Winkel::N,,angle
1149,Menge::N,,amount
1150,Stütze::N,,bracket
1151,Figur::N,,figure
1152,Schuh::N,,shoe
1153,Schnur::N,,string
1154,Leine::N,,leash
1155,Geschäft::N,,business
1156,voll::A,,full
1157,lange::ADV,,long
1158,später::ADV,,later
1159,nicht::ADV,,not
1160,schon::ADV,,already
1161,durch::PRP,,through
1162,alles::PRN,,everything
1163,rühren::V,,move
1164,scheinen::V,,seem
1165,aufheben::V,,pick up
1166,lassen::V,,let
1167,sich waschen::V,,wash
1168,verstehen::V,,understand
1169,beherrschen::V,,rule
