,Concept_ID,udm,hu
815,rückwärts::ADV,берлань,hátrafelé
816,zurück::ADV,берен,hátra
817,zurück::ADV,берен,vissza
818,zurück::ADV,берлань,hátra
819,zurück::ADV,берлань,vissza
820,unten::ADV,улын,alul
821,hinab::ADV,улэ,le
822,hinab::ADV,улэ,lefelé
823,oben::ADV,вылын,fenn
824,oben::ADV,вылын,felül
825,oben::ADV,вылӥын,fenn
826,oben::ADV,вылӥын,felül
827,hinauf::ADV,вылэ,fel
828,hinauf::ADV,вылэ,felfelé
829,hinauf::ADV,вылӥе,fel
830,hinauf::ADV,вылӥе,felfelé
831,hinauf::ADV,выллань,fel
832,hinauf::ADV,выллань,felfelé
833,überall::ADV,котькытын,mindenütt
834,überall::ADV,пасьтана,mindenütt
835,nicht::ADV,уз,nem
836,ein wenig::ADV,ичи,egy kicsit
837,ein wenig::ADV,ӧжыт,egy kicsit
838,ein wenig::ADV,огшап,egy kicsit
839,kaum::ADV,муртса,alig
840,sehr::ADV,туж,nagyon
841,sehr::ADV,лекос,nagyon
842,so::ADV,озьы,úgy
843,so::ADV,тазьы,úgy
844,noch::ADV,на,még
845,nur::ADV,гинэ,csak
846,nur::ADV,гинэ,csupán
847,schon::ADV,ни,már
848,schon::ADV,ини,már
849,wieder::ADV,нош,ismét
850,wieder::ADV,нош,megint
851,wieder::ADV,кайта,ismét
852,wieder::ADV,кайта,megint
853,vergebens::ADV,юнме,hiába
854,vor::PRP,азьын,előtt
855,hinter::PRP,берын,mögött
856,hinter::PRP,бӧрсьы,mögött
857,unter::PRP,улын,alatt
858,durch::PRP,пыр,át
859,durch::PRP,пыр,keresztül
860,durch::PRP,пыртӥ,át
861,durch::PRP,пыртӥ,keresztül
862,neben::PRP,бордын,mellett
863,zwischen::PRP,вискын,között
864,wegen::PRP,сэрен,miatt
865,wegen::PRP,сэрен,végett
866,dies::PRN,та,ez
867,das::PRN,со,az
868,alles::PRN,ваньмыз,minden
869,ich::PRN,мон,én
870,du::PRN,тон,te
871,er::PRN,со,ő
872,wir::PRN,ми,mi
873,ihr::PRN,тӥ,ti
874,sie::PRN,соос,ők
875,was::FPRN,ма,mi
876,wer::FPRN,кин,ki
877,wo::FADV,кытын,hol
878,wohin::FADV,кытчы,hova
879,wie::FADV,кызьы,hogy
880,wie::FADV,кызьы,hogyan
881,warum::FADV,малы,miért
882,wieviel::FNUM,кӧня,hány
883,wieviel::FNUM,кӧня,mennyi
884,eins::NUM,одӥг,egy
885,zwei::NUM,кык,kettő
886,drei::NUM,куинь,három
887,vier::NUM,ньыль,négy
888,fünf::NUM,вить,öt
889,sechs::NUM,куать,hat
890,sieben::NUM,сизьым,hét
891,acht::NUM,тямыс,nyolc
892,neun::NUM,укмыс,kilenc
893,zehn::NUM,дас,tíz
894,elf::NUM,дас одӥг,tizenegy
895,zwölf::NUM,дас кык,tizenkettő
896,zwanzig::NUM,кызь,húsz
897,dreißig::NUM,куамын,harminc
898,vierzig::NUM,ньыльдон,negyven
899,fünfzig::NUM,витьтон,ötven
900,sechzig::NUM,куатьтон,hatvan
901,siebzig::NUM,сизьымдон,hetven
902,achtzig::NUM,тямыстон,nyolcvan
903,neunzig::NUM,укмыстон,kilencven
904,hundert::NUM,сю,száz
905,tausend::NUM,сюрс,ezer
906,und::CNJ,и,és
907,und::CNJ,и,meg
908,und::CNJ,но,és
909,und::CNJ,но,meg
910,oder::CNJ,яке,vagy
911,stehen::V,сылыны,áll
912,sitzen::V,пукыны,ül
913,liegen::V,кылльыны,fekszik
914,hängen::V,ошкыса улыны,függ
915,werden::V,луыны,lesz
916,passieren::V,луыны,történik
917,beginnen::V,кутскыны,kezdődik
918,enden::V,бырыны,végződik
919,enden::V,бырыны,befejeződik
920,wechseln::V,воштӥськыны,változik
921,aufgehen[Sonne]::V,ӝужаны,kel
922,untergehen[Sonne]::V,пуксьыны,lemegy
923,scheinen[Sonne]::V,пиштыны,süt
924,scheinen[Sonne]::V,чиляны,süt
925,donnern::V,гудыръяны,dörög
926,wehen::V,пелляськыны,fúj
927,strömen::V,киськыны,áramlik
928,strömen::V,исьтӥськыны,áramlik
929,fließen::V,бызьыны,folyik
930,sich drehen::V,берганы,forog
931,schwanken::V,вошъяськыны,inog
932,schwanken::V,вошъяськыны,ingadozik
933,schwingen::V,шонаськыны,leng
934,fallen::V,усьыны,esik
935,brennen::V,ӝуаны,ég
936,rauchen::V,ӵындыны,füstöl
937,regnen::V,зорыны,esik
938,gefrieren::V,кынмыны,megfagy
939,tauen::V,шунаны,olvad
940,schmelzen::V,шунаны,olvad
941,schmelzen::V,шунаны,elolvad
942,trocknen::V,куасьмыны,szárad
943,sieden::V,пӧзьыны,forr
944,faulen::V,сисьмыны,rothad
945,verfaulen::V,сисьмыны,elrothad
946,verfaulen::V,сисьмыны,megrothad
947,reißen::V,кеськыны,szakad
948,versinken::V,выйыны,süllyed
949,versinken::V,выйыны,elsüllyed
950,vergehen::V,ортчыны,múlik
951,vergehen::V,ортчыны,elmúlik
952,erscheinen::V,адскыны,feltűnik
953,erscheinen::V,адскыны,megjelenik
954,verschwinden::V,бырыны,letűnik
955,sinken::V,усьыны,süllyed
956,abnehmen::V,синыны,apad
957,abnehmen::V,синыны,csökken
958,zunehmen::V,йылыны,növekszik
959,zunehmen::V,йылыны,gyarapszik
960,steigen::V,лӧпкыны,emelkedik
961,wachsen::V,будыны,nő
962,wachsen::V,будыны,terem
963,wachsen::V,будыны,növekszik
964,glänzen::V,чиляны,ragyog
965,glänzen::V,чиляны,fénylik
966,glänzen::V,пиштыны,ragyog
967,glänzen::V,пиштыны,fénylik
968,funkeln::V,чилекъяны,csillog
969,funkeln::V,чилекъяны,tündöklik
970,lärmen::V,уретыны,lármázik
971,lärmen::V,ӵашетыны,lármázik
972,läuten::V,жингыртыны,cseng
973,klingeln::V,жингыртыны,csenget
974,klirren::V,жильккетыны,csörömpöl
975,brausen::V,лекъяськыны,zúg
976,brausen::V,лекъяськыны,morajlik
977,rauschen::V,ӵашетыны,zúg
978,klingen::V,кылӥськыны,hangzik
979,bellen::V,утыны,ugat
980,heulen::V,вузыны,bőg
981,heulen::V,вузыны,üvölt
982,blasen::V,пельтыны,fúj
983,pfeifen::V,шуланы,fütyül
984,schreien::V,черекъяны,kiált
985,schreien::V,черекъяны,kiabál
986,schreien::V,кесяськыны,kiált
987,schreien::V,кесяськыны,kiabál
988,stöhnen::V,ӝуштыны,nyög
989,zittern::V,дырекъяны,remeg
990,zittern::V,дырекъяны,reszket
991,zittern::V,куалекъяны,remeg
992,zittern::V,куалекъяны,reszket
993,leben::V,улыны,él
994,geboren werden::V,вордӥськыны,születik
995,atmen::V,шоканы,lélegzik
996,trinken::V,юыны,iszik
997,essen::V,сиыны,eszik
998,schlucken::V,ньылыны,nyel
999,müde werden::V,жадьыны,elfárad
1000,müde werden::V,жадьыны,kifárad
1001,einschlafen::V,умме усьыны,elalszik
1002,schlafen::V,кӧлыны,alszik
1003,aufwachen::V,сайканы,felébred
1004,aufstehen::V,султыны,felkel
1005,sich erholen::V,шутэтскыны,pihen
1006,krank werden::V,висьыны,megbetegedik
1007,krank werden::V,висьыны,belebetegszik
1008,krank sein::V,висьыны,betegeskedik
1009,schmerzen::V,висьыны,fáj
1010,husten::V,кызыны,köhög
1011,genesen::V,юнматскыны,meggyógyul
1012,genesen::V,бурмытскылыны,meggyógyul
1013,sterben::V,кулыны,hal
1014,umkommen::V,бырыны,elpusztul
1015,sich bewegen::V,вырыны,mozog
1016,sich rühren::V,вырӟыны,mozdul
1017,sich rühren::V,вырӟылыны,mozdul
1018,sich erheben::V,султыны,feláll
1019,sich erheben::V,султыны,felemelkedik
1020,sich setzen::V,пуксьыны,ül
1021,sich setzen::V,пуксьыны,leül
1022,hinfallen::V,усьыны,bukik
1023,hinfallen::V,усьыны,elesik
1024,laufen::V,мыныны,jár
1025,schreiten::V,вамышъяны,lép
1026,spazierengehen::V,мыныны,sétál
1027,spazierengehen::V,ветлыны,sétál
1028,eilen::V,дыртыны,siet
1029,sich beeilen::V,дыртыны,siet
1030,sausen::V,туж ӝог мыныны,robog
1031,rennen::V,бызьылыны,fut
1032,rennen::V,бызьылыны,szalad
1033,springen::V,тэтчаны,ugrik
1034,klettern::V,тубаны,kúszik
1035,schaukeln::V,лэйканы,hintázik
1036,schaukeln::V,шонаськыны,hintázik
1037,kriechen::V,нюж ветлыны,kúszik
1038,schwimmen::V,уяны,úszik
1039,tauchen::V,зумылыны,merül
1040,rudern::V,полсаны,evez
1041,fahren::V,ветлыны,jár
1042,fahren::V,ветлыны,megy
1043,fahren::V,ветлыны,utazik
1044,fliegen::V,лобаны,száll
1045,gehen::V,мыныны,megy
1046,weggehen::V,кошкыны,elmegy
1047,abfahren::V,кошкыны,indul
1048,anhalten::V,дугдыны,megáll
1049,hineingehen::V,пырыны,bemegy
1050,eintreten::V,пырыны,belép
1051,kommen::V,вуыны,jön
1052,kommen::V,лыктыны,jön
1053,ankommen::V,вуыны,érkezik
1054,ankommen::V,вуыны,megérkezik
1055,zurückkommen::V,берытскыны,visszajön
1056,bleiben::V,кыльыны,marad
1057,bleiben::V,кыльыны,megmarad
1058,warten::V,витьыны,vár
1059,warten::V,витьыны,várakozik
1060,erwarten::V,витьыны,vár
1061,erwarten::V,витьыны,megvár
1062,erwarten::V,возьманы,vár
1063,erwarten::V,возьманы,megvár
1064,suchen::V,утчаны,kutat
1065,finden::V,шедьтыны,talál
1066,versuchen::V,турттыны,megpróbál
1067,versuchen::V,турттыны,megkísérel
1068,vorbereiten::V,дасяны,előkészít
1069,lieben::V,гажаны,szeret
1070,mögen::V,яратыны,szeret
1071,lachen::V,серекъяны,nevet
1072,rühren::V,сюлме йӧтыны,mozdít
1073,weinen::V,бӧрдыны,sír
1074,schimpfen::V,даллашыны,szid
1075,schimpfen::V,даллашыны,szitkozódik
1076,sich ärgern::V,лекъяськыны,mérgelődik
1077,sich ärgern::V,лекъяськыны,bosszankodik
1078,sich fürchten::V,кышканы,fél
1079,sich fürchten::V,кышканы,retteg
1080,sich fürchten::V,курданы,fél
1081,sich fürchten::V,курданы,retteg
1082,fürchten::V,курданы,fél
1083,fürchten::V,кышканы,fél
1084,fliehen::V,пегӟыны,menekül
1085,flüchten::V,пегӟыны,elmenekül
1086,sehen::V,адӟыны,néz
1087,anschauen::V,учкыны,megnéz
1088,ansehen::V,учкыны,néz
1089,ansehen::V,учкыны,ránéz
1090,ansehen::V,учкыны,megnéz
1091,hören::V,кылыны,hall
1092,zuhören::V,кылзыны,hallgat
1093,zuhören::V,кылзыны,meghallgat
1094,probieren::V,веръяны,kóstol
1095,probieren::V,веръяны,megkóstol
1096,riechen::V,зынъяны,szagol
1097,fühlen::V,шӧдыны,érez
1098,scheinen::V,адскыны,tűnik
1099,scheinen::V,адскыны,látszik
1100,zu sehen sein::V,адӟиськыны,mutatkozik
1101,vernehmen::V,кылыны,hall
1102,frieren::V,кынмыны,fázik
1103,tun::V,карыны,csinál
1104,tun::V,карыны,cselekszik
1105,können::V,быгатыны,tud
1106,wollen::V,потыны,akar
1107,anfangen::V,кутскыны,kezd
1108,beenden::V,быдтыны,befejez
1109,beenden::V,быдэстыны,befejez
1110,aufhören::V,дугдыны,megszűnik
1111,gelingen::V,быгатыны,sikerül
1112,gelingen::V,луыны,sikerül
1113,geraten::V,лэсяны,kerül
1114,geraten::V,лэсяны,jut
1115,öffnen::V,усьтыны,nyit
1116,öffnen::V,усьтыны,kinyit
1117,schließen::V,пытсаны,csuk
1118,schließen::V,пытсаны,becsuk
1119,stellen::V,пуктыны,állít
1120,stellen::V,пуктыны,helyez
1121,setzen::V,пуктыны,ültet
1122,setzen::V,пуктыны,helyez
1123,legen::V,поныны,tesz
1124,legen::V,поныны,fektet
1125,berühren::V,исаны,érint
1126,verbinden::V,герӟаны,beköt
1127,verbinden::V,герӟаны,összeköt
1128,bedecken::V,пытсаны,betakar
1129,bedecken::V,пытсаны,beborít
1130,aufhängen::V,ошыны,felakaszt
1131,anzünden::V,ӝуатыны,gyújt
1132,anzünden::V,ӝуатыны,meggyújt
1133,aufheben::V,ӝутыны,felemel
1134,zurücklassen::V,кельтыны,hátrahagy
1135,verlieren::V,ыштыны,veszít
1136,verlieren::V,ыштыны,elveszít
1137,fallen lassen::V,уськытыны,elejt
1138,machen::V,лэсьтыны,tesz
1139,machen::V,лэсьтыны,csinál
1140,herstellen::V,лэсьтыны,gyárt
1141,herstellen::V,лэсьтыны,előállít
1142,bauen::V,пуктыны,épít
1143,reparieren::V,тупатыны,javít
1144,reparieren::V,тупатыны,kijavít
1145,reparieren::V,тупатыны,megjavít
1146,verbessern::V,умоятыны,megjavít
1147,ändern::V,воштыны,változtat
1148,ändern::V,воштыны,megváltoztat
1149,graben::V,копаны,ás
1150,beugen::V,губыртыны,meghajt
1151,biegen::V,куасаны,hajlít
1152,drehen::V,бергатыны,forgat
1153,wenden::V,берыктыны,fordít
1154,wenden::V,берыктыны,megfordít
1155,umdrehen::V,берыктыны,megfordít
1156,umdrehen::V,берыктыны,megforgat
1157,heben::V,ӝутыны,emel
1158,hochheben::V,ӝутъяны,felemel
1159,ergreifen::V,кутыны,megfog
1160,ergreifen::V,кырмыны,megfog
1161,halten::V,возьыны,tart
1162,drücken::V,зӥбыны,nyom
1163,drücken::V,зӥбыны,megnyom
1164,drücken::V,пачкатыны,nyom
1165,drücken::V,пачкатыны,megnyom
1166,schieben::V,донганы,tol
1167,kratzen::V,вуштыны,vakar
1168,lecken::V,нюлыны,nyal
1169,beißen::V,куртчыны,harap
1170,abreißen::V,ишкалтыны,letép
1171,abschneiden::V,шорыны,levág
1172,abschneiden::V,вандыны,levág
1173,binden::V,керттыны,köt
1174,binden::V,керттыны,kötöz
1175,stecken::V,мертчытыны,dug
1176,brechen::V,тӥяны,tör
1177,brechen::V,тӥяны,eltör
1178,klopfen::V,йыганы,kopogtat
1179,klopfen::V,шарккетыны,kopogtat
1180,hauen::V,жугыны,vág
1181,hauen::V,жугыны,levág
1182,hauen::V,тышканы,vág
1183,hauen::V,тышканы,levág
1184,kleben::V,лякыны,tapaszt
1185,reiben::V,зыраны,dörzsöl
1186,reiben::V,зыраны,súrol
1187,reiben::V,вуштыны,dörzsöl
1188,reiben::V,вуштыны,súrol
1189,streichen::V,зыраны,simít
1190,schleifen::V,шерыны,fen
1191,schleifen::V,шерыны,csiszol
1192,schleifen::V,шерыны,köszörül
1193,schneiden::V,вандыны,vág
1194,schneiden::V,вандыны,szel
1195,schneiden::V,вандыны,metsz
1196,rütteln::V,зуркатыны,ráz
1197,schütteln::V,куалекъятыны,ráz
1198,schütteln::V,куалекъятыны,megráz
1199,schwenken::V,шонаны,lóbál
1200,schwenken::V,шонаны,lobogtat
1201,schütten::V,лэзьыны,önt
1202,füllen::V,тырмытыны,tölt
1203,füllen::V,тырмытыны,megtölt
1204,einwickeln::V,биньыны,becsavar
1205,tragen::V,нуыны,hord
1206,schleppen::V,кыскыны,vonszol
1207,ziehen::V,кыскыны,húz
1208,aufbewahren::V,возьыны,megőriz
1209,werfen::V,куяны,dob
1210,werfen::V,куяны,hajít
1211,werfen::V,лэзяны,dob
1212,werfen::V,лэзяны,hajít
1213,fangen::V,кутыны,fog
1214,packen::V,кутыны,megragad
1215,packen::V,кырмыны,megragad
1216,verstecken::V,ватыны,eldug
1217,verstecken::V,ватыны,elrejt
1218,teilen::V,люкыны,oszt
1219,teilen::V,люкыны,megoszt
1220,schicken::V,ыстыны,küld
1221,bringen::V,вайыны,hoz
1222,bringen::V,вайыны,visz
1223,hinzufügen::V,ватсаны,hozzáad
1224,bekommen::V,басьтыны,kap
1225,bekommen::V,басьтыны,megkap
1226,erhalten::V,басьтыны,kap
1227,erhalten::V,басьтыны,megkap
1228,nehmen::V,кутыны,vesz
1229,nehmen::V,басьтыны,vesz
1230,wählen::V,бырйыны,választ
1231,auswählen::V,бырйыны,kiválaszt
1232,bewahren::V,возьыны,megtart
1233,behindern::V,могӟытыны,akadályoz
1234,behindern::V,могӟытыны,gátol
1235,verderben::V,сӧрыны,elront
1236,beschädigen::V,урод лэсьтыны,rongál
1237,zerbrechen::V,сӧрыны,eltör
1238,zerbrechen::V,сӧрыны,széttör
1239,zerbrechen::V,сӧрыны,kettétör
1240,zerreißen::V,кесяны,eltép
1241,zerreißen::V,кесяны,széttép
1242,zerstören::V,куашкатыны,elpusztít
1243,verbrennen::V,сутыны,éget
1244,verbrennen::V,сутыны,eléget
1245,geben::V,сётыны,ad
1246,reichen::V,сётыны,nyújt
1247,schenken::V,кузьманы,ajándékoz
1248,versprechen::V,кыл сётыны,ígér
1249,wünschen::V,сӥзьыны,kíván
1250,loben::V,ушъяны,dicsér
1251,küssen::V,чупаны,csókol
1252,wiegen::V,веттаны,ringat
1253,wiegen::V,лэйкатыны,ringat
1254,zudecken::V,шобыртыны,betakar
1255,wecken::V,сайкатыны,kelt
1256,wecken::V,сайкатыны,ébreszt
1257,zeigen::V,возьматыны,mutat
1258,führen::V,нуыны,visz
1259,führen::V,нуыны,vezet
1260,lehren::V,дышетыны,tanít
1261,unterrichten::V,дышетыны,tanít
1262,aufziehen::V,будэтыны,felnevel
1263,leiten::V,кивалтыны,vezet
1264,leiten::V,кивалтыны,vezérel
1265,antreiben::V,дыртытыны,hajt
1266,lassen::V,-ытыны,-tat
1267,lassen::V,-ытыны,-at
1268,einladen::V,ӧтьыны,meghív
1269,vereinigen::V,огазеяны,egyesít
1270,besuchen::V,адӟыськыны,látogat
1271,treffen::V,пумитаны,talál
1272,sich versammeln::V,люкаськыны,gyülekezik
1273,sich versammeln::V,люкаськыны,összegyűlik
1274,spielen::V,шудыны,játszik
1275,singen::V,кырӟаны,énekel
1276,tanzen::V,эктыны,táncol
1277,sich trennen::V,люкиськыны,elválik
1278,verlassen::V,куштыны,elhagy
1279,retten::V,утьыны,ment
1280,bewachen::V,возьманы,őriz
1281,schützen::V,утялтыны,óv
1282,schützen::V,утялтыны,véd
1283,verteidigen::V,возьманы,véd
1284,sich schlagen::V,жугиськыны,verekszik
1285,schießen::V,ыбылӥськны,lő
1286,siegen::V,вормыны,győz
1287,ärgern::V,вожпоттыны,bosszant
1288,schlagen::V,жуккыны,üt
1289,schlagen::V,жуккыны,ver
1290,treten::V,лёганы,rúg
1291,stechen::V,бышкалтыны,döf
1292,stechen::V,бышкалтыны,szúr
1293,stoßen::V,донгыны,lök
1294,stehlen::V,вораны,lop
1295,stehlen::V,лушканы,lop
1296,stören::V,люкетыны,zavar
1297,belästigen::V,акыльтыны,zaklat
1298,belästigen::V,вукылмыны,zaklat
1299,verbergen::V,ватыны,rejt
1300,verbergen::V,ватыны,elrejt
1301,täuschen::V,алданы,megtéveszt
1302,betrügen::V,пӧяны,csal
1303,töten::V,виыны,öl
1304,wohnen::V,улыны,lakik
1305,arbeiten::V,ужаны,dolgozik
1306,sammeln::V,бичаны,szed
1307,sammeln::V,бичаны,gyűjt
1308,pflücken::V,ишкыны,szed
1309,jagen::V,пӧйшураны,vadászik
1310,fischen::V,чорыганы,halászik
1311,fassen::V,кутыны,fog
1312,hüten::V,возьманы,őriz
1313,hüten::V,возьманы,legeltet
1314,treiben::V,улляны,hajt
1315,anbinden::V,думыны,köt
1316,füttern::V,сюдыны,etet
1317,melken::V,кыскыны,fej
1318,hacken::V,кораны,vág
1319,gießen::V,киськаны,öntöz
1320,reifen::V,вуыны,érik
1321,reifen::V,кисьманы,érik
1322,zubereiten::V,лесьтыны,elkészít
1323,kochen::V,пӧзьтыны,főz
1324,backen::V,пыжыны,süt
1325,braten::V,пыжыны,süt
1326,umrühren::V,сураны,megkever
1327,stricken::V,керттыны,köt
1328,nähen::V,вурыны,varr
1329,färben::V,буяны,fest
1330,reinigen::V,сузяны,tisztít
1331,waschen::V,мисьтаськыны,mos
1332,abwischen::V,ӵушылыны,letöröl
1333,spülen::V,гылъяны,mosogat
1334,fegen::V,ӵужыны,söpör
1335,kehren::V,ӵужыны,söpör
1336,baden::V,пыласькыны,fürdik
1337,sich waschen::V,пыласькыны,mosdik
1338,sich waschen::V,пыласькыны,mosakszik
1339,ausziehen::V,кыльыны,levesz
1340,anziehen::V,дӥсяны,felölt
1341,anziehen::V,дӥсяны,felvesz
1342,sich anziehen::V,дӥсьяськыны,öltözik
1343,sich anziehen::V,дӥсьяськыны,felöltözik
1344,kämmen::V,сынаны,fésül
1345,schmücken::V,чеберъяны,díszít
1346,sagen::V,шуыны,mond
1347,sagen::V,вераны,mond
1348,sprechen::V,вераськыны,beszél
1349,reden::V,вераськыны,beszél
1350,sich unterhalten::V,вераськыны,beszélget
1351,fragen::V,юаны,kérdez
1352,bitten::V,курыны,kér
1353,erzählen::V,вераны,mesél
1354,erzählen::V,вераны,elbeszél
1355,erzählen::V,мадьыны,mesél
1356,erzählen::V,мадьыны,elbeszél
1357,mitteilen::V,ивортыны,közöl
1358,nennen::V,шуыны,hív
1359,nennen::V,шуыны,nevez
1360,rufen::V,ӧтьыны,hív
1361,prahlen::V,ушъяськыны,dicsekszik
1362,übersetzen::V,берыктыны,fordít
1363,denken::V,малпаны,gondol
1364,glauben::V,оскыны,hisz
1365,bemerken::V,адӟыны,észrevesz
1366,erkennen::V,тодыны,ráismer
1367,erkennen::V,тодыны,felismer
1368,begreifen::V,валаны,felfog
1369,verstehen::V,валаны,ért
1370,verstehen::V,валаны,megért
1371,lernen::V,дышетскыны,tanul
1372,lernen::V,дышетскыны,megtanul
1373,wissen::V,тодыны,tud
1374,sich erinnern an::V,тодэ вайыны,emlékszik
1375,vergessen::V,вунэтыны,felejt
1376,vergessen::V,вунэтыны,elfelejt
1377,messen::V,мертаны,mér
1378,messen::V,мертаны,megmér
1379,zählen::V,лыдъяны,számol
1380,zählen::V,лыдъяны,megszámol
1381,rechnen::V,лыдъяны,számít
1382,lesen::V,лыдӟыны,olvas
1383,malen::V,суреданы,fest
1384,zeichnen::V,суреданы,rajzol
1385,schreiben::V,гожъяны,ír
1386,besitzen::V,луыны,birtokol
1387,kaufen::V,басьтыны,vesz
1388,kaufen::V,басьтыны,megvesz
1389,verkaufen::V,вузаны,elad
1390,bezahlen::V,тырыны,fizet
1391,bezahlen::V,тырыны,kifizet
1392,zahlen::V,тырыны,fizet
1393,zahlen::V,тырыны,megfizet
1394,beherrschen::V,кузёяськыны,ural
1395,ertragen::V,чиданы,elbír
1396,ertragen::V,чиданы,elvisel
