,Concept_ID,lbe,se
1649,Gedächtnis::N,дакӏний личӏаву,мушт
1650,Gedächtnis::N,дакӏний личӏаву,мӣлл
1651,Verstand::N,аькьлу,jiermie
1652,Verstand::N,аькьлу,goerkesh
1653,Verstand::N,аькьлу,miella
1654,Verstand::N,аькьлу,jiermme
1655,Verstand::N,аькьлу,jierbmi
1656,Verstand::N,аькьлу,fiät'tu
1657,Verstand::N,аькьлу,toolk
1658,Verstand::N,аькьлу,jeä´rmm
1659,Verstand::N,аькьлу,fi´ttjõs
1660,Verstand::N,аькьлу,мӣлл
1661,Verstand::N,аькьлу,то̄ӆӆк
1662,Sinn::N,мяъна,mïele
1663,Sinn::N,мяъна,våajnoe
1664,Sinn::N,мяъна,sisadno
1665,Sinn::N,мяъна,mierkkidus
1666,Sinn::N,мяъна,mearkkašupmi
1667,Sinn::N,мяъна,mēinnet
1668,Sinn::N,мяъна,me'rhâšuṃe
1669,Sinn::N,мяъна,mieḷâ
1670,Sinn::N,мяъна,miõll
1671,Sinn::N,мяъна,юрт
1672,Sinn::N,мяъна,то̄ӆӆк
1673,Grund::N,багьана,sjïeke
1674,Grund::N,багьана,sivva
1675,Grund::N,багьана,sivva
1676,Grund::N,багьана,suijâ
1677,Grund::N,багьана,ää´šš
1678,Grund::N,багьана,а̄шшь
1679,Wahrheit::N,тӏайламур,rïektesvoete
1680,Wahrheit::N,тӏайламур,saetniesvoete
1681,Wahrheit::N,тӏайламур,sádnesvuohta
1682,Wahrheit::N,тӏайламур,duohtavuohta
1683,Wahrheit::N,тӏайламур,tuo'tâvuotâ
1684,Wahrheit::N,тӏайламур,tuõđâšvuõtt
1685,Wahrheit::N,тӏайламур,зо̄абэль
1686,Wahrheit::N,хӏакьмур,rïektesvoete
1687,Wahrheit::N,хӏакьмур,saetniesvoete
1688,Wahrheit::N,хӏакьмур,sádnesvuohta
1689,Wahrheit::N,хӏакьмур,duohtavuohta
1690,Wahrheit::N,хӏакьмур,tuo'tâvuotâ
1691,Wahrheit::N,хӏакьмур,tuõđâšvuõtt
1692,Wahrheit::N,хӏакьмур,зо̄абэль
1693,Gespräch::N,ихтилат,gaskestalleme
1694,Gespräch::N,ихтилат,ságastibme
1695,Gespräch::N,ихтилат,ságastallam
1696,Gespräch::N,ихтилат,ságastallan
1697,Gespräch::N,ихтилат,ráđ̣ádâllâm
1698,Gespräch::N,ихтилат,мо̄а̄йнас
1699,Märchen::N,магьа,heamture
1700,Märchen::N,магьа,dålusj subtsas
1701,Märchen::N,магьа,máinnas
1702,Märchen::N,магьа,cukca
1703,Märchen::N,магьа,maainâs
1704,Märchen::N,магьа,maainâs
1705,Märchen::N,магьа,ба̄йхьк
1706,Märchen::N,магьа,мо̄а̄йнас
1707,Erzählung::N,хавар,gåata
1708,Erzählung::N,хавар,vaajese
1709,Erzählung::N,хавар,soptsese
1710,Erzählung::N,хавар,giehtto
1711,Erzählung::N,хавар,mujttalus
1712,Erzählung::N,хавар,muitalus
1713,Erzählung::N,хавар,maainâs
1714,Erzählung::N,хавар,maainâs
1715,Erzählung::N,хавар,мо̄а̄йнас
1716,Nachricht::N,хавар,dïjre
1717,Nachricht::N,хавар,diedádus
1718,Nachricht::N,хавар,diededibme
1719,Nachricht::N,хавар,sáhka
1720,Nachricht::N,хавар,saahâ
1721,Nachricht::N,хавар,a'lmottâs
1722,Nachricht::N,хавар,saakk
1723,Nachricht::N,хавар,i´lmmtõs
1724,Nachricht::N,хавар,со̄а̄гк
1725,Neuigkeit::N,хавар,saernie
1726,Neuigkeit::N,хавар,ådås
1727,Neuigkeit::N,хавар,sáhka
1728,Neuigkeit::N,хавар,sáhka
1729,Neuigkeit::N,хавар,uuđâs
1730,Neuigkeit::N,хавар,saakk
1731,Neuigkeit::N,хавар,о̄дтс
1732,Neuigkeit::N,хавар,со̄а̄гк
1733,Name::N,цӏа,nomme
1734,Name::N,цӏа,namma
1735,Name::N,цӏа,namma
1736,Name::N,цӏа,nommâ
1737,Name::N,цӏа,nõmm
1738,Name::N,цӏа,нэ̄мм
1739,Rätsel::N,ссигьа,mojnestimmie
1740,Rätsel::N,ссигьа,árvvádus
1741,Rätsel::N,ссигьа,árvádus
1742,Rätsel::N,ссигьа,arvâdâs
1743,Rätsel::N,ссигьа,a´rvvtõs
1744,Rätsel::N,ссигьа,а̄ррьв
1745,Rede::N,гъалгъа,håaleme
1746,Rede::N,гъалгъа,hålla
1747,Rede::N,гъалгъа,sáhka
1748,Rede::N,гъалгъа,hástu
1749,Rede::N,гъалгъа,са̄ррнмушш
1750,Sprache::N,маз,gïele
1751,Sprache::N,маз,giella
1752,Sprache::N,маз,giella
1753,Sprache::N,маз,kieḷâ
1754,Sprache::N,маз,ǩiõll
1755,Sprache::N,маз,кӣлл
1756,Stimme::N,чӏу,tjoeje
1757,Stimme::N,чӏу,jiedna
1758,Stimme::N,чӏу,giella
1759,Stimme::N,чӏу,jietna
1760,Stimme::N,чӏу,jieṇâ
1761,Stimme::N,чӏу,jiõnn
1762,Stimme::N,чӏу,ӣнн
1763,Stimme::N,чӏукӏа,tjoeje
1764,Stimme::N,чӏукӏа,jiedna
1765,Stimme::N,чӏукӏа,giella
1766,Stimme::N,чӏукӏа,jietna
1767,Stimme::N,чӏукӏа,jieṇâ
1768,Stimme::N,чӏукӏа,jiõnn
1769,Stimme::N,чӏукӏа,ӣнн
1770,Wort::N,махъ,baakoe
1771,Wort::N,махъ,báhko
1772,Wort::N,махъ,sátni
1773,Wort::N,махъ,pááhu
1774,Wort::N,махъ,sää´nn
1775,Wort::N,махъ,са̄ннҍ
1776,Zeichen::N,лишан,væhta
1777,Zeichen::N,лишан,mærkka
1778,Zeichen::N,лишан,mearka
1779,Zeichen::N,лишан,merkkâ
1780,Zeichen::N,лишан,meârkk
1781,Zeichen::N,лишан,тӣххт
1782,Lärm::N,чӏу,stujmie
1783,Lärm::N,чӏу,juhtsa
1784,Lärm::N,чӏу,šlápma
1785,Lärm::N,чӏу,ruojâ
1786,Lärm::N,чӏу,šlaaṃâ
1787,Lärm::N,чӏу,šuumm'mõš
1788,Lärm::N,чӏу,шэҏҏ
1789,Lärm::N,чӏу,ё̄афф
1790,Laut::N,чӏу,tjoeje
1791,Laut::N,чӏу,jiedna
1792,Laut::N,чӏу,jietna
1793,Laut::N,чӏу,jieṇâ
1794,Laut::N,чӏу,jiõnn
1795,Laut::N,чӏу,ӣнн
1796,Ton::N,чӏу,tjoeje
1797,Ton::N,чӏу,tåvnnå
1798,Ton::N,чӏу,tjuodja
1799,Ton::N,чӏу,šuokŋa
1800,Ton::N,чӏу,nuot'tâ
1801,Ton::N,чӏу,suõmm
1802,Ton::N,чӏу,ӣнн
1803,Lied::N,балай,laavloe
1804,Lied::N,балай,lávla
1805,Lied::N,балай,lávlla
1806,Lied::N,балай,laavlâ
1807,Lied::N,балай,laaul
1808,Lied::N,балай,ла̄ввл
1809,Ruhe::N,дигьалагру,frïere
1810,Ruhe::N,дигьалагру,raeffie
1811,Ruhe::N,дигьалагру,vuojŋadibme
1812,Ruhe::N,дигьалагру,vuojŋadallam
1813,Ruhe::N,дигьалагру,ráfi
1814,Ruhe::N,дигьалагру,máššu
1815,Ruhe::N,дигьалагру,vuo'iŋâstus
1816,Ruhe::N,дигьалагру,ráávhu
1817,Ruhe::N,дигьалагру,rääuh
1818,Ruhe::N,дигьалагру,vuâŋŋmõš
1819,Ruhe::N,дигьалагру,юэв
1820,Ruhe::N,дигьалагру,вуэӈӈмушш
1821,Leute::N,инсантал,aalmoge
1822,Leute::N,инсантал,ulmutja
1823,Leute::N,инсантал,álbmot
1824,Leute::N,инсантал,viehâ
1825,Leute::N,инсантал,aalmi
1826,Leute::N,инсантал,о̄ллмэ
1827,Volk::N,ил,aalmoge
1828,Volk::N,ил,álmmuk
1829,Volk::N,ил,fuolkke
1830,Volk::N,ил,álbmot
1831,Volk::N,ил,aalmug
1832,Volk::N,ил,aalmi
1833,Volk::N,ил,нарэдт
1834,Volk::N,халкь,aalmoge
1835,Volk::N,халкь,álmmuk
1836,Volk::N,халкь,fuolkke
1837,Volk::N,халкь,álbmot
1838,Volk::N,халкь,aalmug
1839,Volk::N,халкь,aalmi
1840,Volk::N,халкь,нарэдт
1841,Arbeit::N,заву,barkoe
1842,Arbeit::N,заву,barggo
1843,Arbeit::N,заву,rahtjam
1844,Arbeit::N,заву,bargu
1845,Arbeit::N,заву,pargo
1846,Arbeit::N,заву,tyej̣i
1847,Arbeit::N,заву,likk
1848,Arbeit::N,заву,tue´jj
1849,Arbeit::N,заву,лыххк
1850,Gast::N,хъамаличу,guessie
1851,Gast::N,хъамаличу,guosse
1852,Gast::N,хъамаличу,guossi
1853,Gast::N,хъамаличу,kyes'si
1854,Gast::N,хъамаличу,kue´s's
1855,Gast::N,хъамаличу,кӯссь
1856,Geschenk::N,бухчакарши,daevere
1857,Geschenk::N,бухчакарши,sjielege
1858,Geschenk::N,бухчакарши,vadda
1859,Geschenk::N,бухчакарши,vattáldahka
1860,Geschenk::N,бухчакарши,skeaŋka
1861,Geschenk::N,бухчакарши,adaldâh
1862,Geschenk::N,бухчакарши,sǩiâŋkk
1863,Geschenk::N,бухчакарши,тӯмаш
1864,Geschenk::N,лажинккакку,daevere
1865,Geschenk::N,лажинккакку,sjielege
1866,Geschenk::N,лажинккакку,vadda
1867,Geschenk::N,лажинккакку,vattáldahka
1868,Geschenk::N,лажинккакку,skeaŋka
1869,Geschenk::N,лажинккакку,adaldâh
1870,Geschenk::N,лажинккакку,sǩiâŋkk
1871,Geschenk::N,лажинккакку,тӯмаш
1872,Spiel::N,тӏуркӏу,spïele
1873,Spiel::N,тӏуркӏу,stååkedimmie
1874,Spiel::N,тӏуркӏу,spella
1875,Spiel::N,тӏуркӏу,stoagos
1876,Spiel::N,тӏуркӏу,speallu
1877,Spiel::N,тӏуркӏу,leikkâ
1878,Spiel::N,тӏуркӏу,siõrr
1879,Spiel::N,тӏуркӏу,сӣрр
1880,Gesellschaft::N,жямат,sïelte
1881,Gesellschaft::N,жямат,rádnastallam
1882,Gesellschaft::N,жямат,searvi
1883,Gesellschaft::N,жямат,servi
1884,Gesellschaft::N,жямат,seä´brr
1885,Gesellschaft::N,жямат,се̄ббр
1886,Gesellschaft::N,ккуран,sïelte
1887,Gesellschaft::N,ккуран,rádnastallam
1888,Gesellschaft::N,ккуран,searvi
1889,Gesellschaft::N,ккуран,servi
1890,Gesellschaft::N,ккуран,seä´brr
1891,Gesellschaft::N,ккуран,се̄ббр
1892,Hilfe::N,кумаг,viehkie
1893,Hilfe::N,кумаг,viehkke
1894,Hilfe::N,кумаг,veahkki
1895,Hilfe::N,кумаг,iše
1896,Hilfe::N,кумаг,veä´ǩ'ǩ
1897,Hilfe::N,кумаг,ве̄ххьк
1898,Freund::N,дус,voelpe
1899,Freund::N,дус,ráddna
1900,Freund::N,дус,venak
1901,Freund::N,дус,ustit
1902,Freund::N,дус,verdde
1903,Freund::N,дус,veerdi
1904,Freund::N,дус,na´zvan
1905,Freund::N,дус,ка̄ннҌц
1906,Kamerad::N,хӏаласу,guejmie
1907,Kamerad::N,хӏаласу,ráddna
1908,Kamerad::N,хӏаласу,guojmme
1909,Kamerad::N,хӏаласу,guoibmi
1910,Kamerad::N,хӏаласу,kyei'mi
1911,Kamerad::N,хӏаласу,taaurõš
1912,Kamerad::N,хӏаласу,то̄а̄врэшш
1913,Angelegenheit::N,иш,aate
1914,Angelegenheit::N,иш,saake
1915,Angelegenheit::N,иш,ássje
1916,Angelegenheit::N,иш,ášši
1917,Angelegenheit::N,иш,äšši
1918,Angelegenheit::N,иш,ä´šš
1919,Angelegenheit::N,иш,тӯйй
1920,Anzahl::N,аьдад,taale
1921,Anzahl::N,аьдад,låhkoe
1922,Anzahl::N,аьдад,låhko
1923,Anzahl::N,аьдад,mierre
1924,Anzahl::N,аьдад,mearri
1925,Anzahl::N,аьдад,lohkomearra
1926,Anzahl::N,аьдад,meeṛi
1927,Anzahl::N,аьдад,mie´rr
1928,Anzahl::N,аьдад,чӣссел
1929,Art::N,жинс,aarhte
1930,Art::N,жинс,sládja
1931,Art::N,жинс,tjærdda
1932,Art::N,жинс,čearda
1933,Art::N,жинс,šlaaj̣â
1934,Art::N,жинс,nää´ll
1935,Art::N,жинс,на̄лль
1936,Stück::N,касак,bæhta
1937,Stück::N,касак,biehkie
1938,Stück::N,касак,biehkke
1939,Stück::N,касак,bihttá
1940,Stück::N,касак,pittá
1941,Stück::N,касак,káppálâh
1942,Stück::N,касак,ku´sǩǩ
1943,Stück::N,касак,кусськ
1944,Teil::N,бутӏа,stuhtje
1945,Teil::N,бутӏа,oasse
1946,Teil::N,бутӏа,bielle
1947,Teil::N,бутӏа,guovllo
1948,Teil::N,бутӏа,oassi
1949,Teil::N,бутӏа,bihttá
1950,Teil::N,бутӏа,uási
1951,Teil::N,бутӏа,vuâ´ss
1952,Teil::N,бутӏа,pie´ǩ'ǩ
1953,Teil::N,бутӏа,кусськ
1954,Hälfte::N,дачӏи,lehkie
1955,Hälfte::N,дачӏи,lahkke
1956,Hälfte::N,дачӏи,bealli
1957,Hälfte::N,дачӏи,peeḷi
1958,Hälfte::N,дачӏи,lâ´ǩǩ
1959,Hälfte::N,дачӏи,pie´ll
1960,Hälfte::N,дачӏи,пе̄лль
1961,Kreis::N,кюрщан,rïngke
1962,Kreis::N,кюрщан,gievlle
1963,Kreis::N,кюрщан,gierdu
1964,Kreis::N,кюрщан,riggee
1965,Kreis::N,кюрщан,kruugg
1966,Kreis::N,кюрщан,круг
1967,Kreuz::N,ххач,kroesse
1968,Kreuz::N,ххач,ruossa
1969,Kreuz::N,ххач,rista
1970,Kreuz::N,ххач,ristâ
1971,Kreuz::N,ххач,ristt
1972,Kreuz::N,ххач,рысст
1973,Linie::N,щва,sïeve
1974,Linie::N,щва,linnja
1975,Linie::N,щва,linjá
1976,Linie::N,щва,linnjá
1977,Linie::N,щва,njuálgus
1978,Linie::N,щва,certldõk
1979,Linie::N,щва,це̄кесь
1980,Strich::N,щва,sïeve
1981,Strich::N,щва,sáhtso
1982,Strich::N,щва,sárggis
1983,Strich::N,щва,čálástâh
1984,Strich::N,щва,certldõk
1985,Strich::N,щва,ця̄кас
1986,Strich::N,щва,це̄кесь
1987,Abstand::N,манзил,gåhkoe
1988,Abstand::N,манзил,gåhkaldahke
1989,Abstand::N,манзил,lahka
1990,Abstand::N,манзил,gasska
1991,Abstand::N,манзил,gaska
1992,Abstand::N,манзил,koskâ
1993,Abstand::N,манзил,kõskk
1994,Abstand::N,манзил,кэ̄сск
1995,Entfernung::N,манзил,gåhkoe
1996,Entfernung::N,манзил,gåhkaldahke
1997,Entfernung::N,манзил,gasska
1998,Entfernung::N,манзил,mælggat
1999,Entfernung::N,манзил,gaska
2000,Entfernung::N,манзил,mátkegaska
2001,Entfernung::N,манзил,koskâ
2002,Entfernung::N,манзил,kõskk
2003,Entfernung::N,манзил,jäämkõskk
2004,Entfernung::N,манзил,кэ̄сск
2005,Gegend::N,кӏану,haerie
2006,Gegend::N,кӏану,guovvlo
2007,Gegend::N,кӏану,bájkke
2008,Gegend::N,кӏану,guovlu
2009,Gegend::N,кӏану,duovdda
2010,Gegend::N,кӏану,kuáv'lu
2011,Gegend::N,кӏану,vu´vdd
2012,Gegend::N,кӏану,па̄йхьк
2013,Ort::N,кӏану,sijjie
2014,Ort::N,кӏану,bájkke
2015,Ort::N,кӏану,sadje
2016,Ort::N,кӏану,báiki
2017,Ort::N,кӏану,päikki
2018,Ort::N,кӏану,pâi´ǩǩ
2019,Ort::N,кӏану,сайй
2020,Ort::N,кӏану,па̄йхьк
2021,Seite::N,чул,bielie
2022,Seite::N,чул,sijddo
2023,Seite::N,чул,bealli
2024,Seite::N,чул,ertti
2025,Seite::N,чул,jeä´rtt
2026,Seite::N,чул,пе̄лль
2027,Seite::N,чул,е̄ммьне
2028,Seite::N,чулухалу,bielie
2029,Seite::N,чулухалу,sijddo
2030,Seite::N,чулухалу,bealli
2031,Seite::N,чулухалу,ertti
2032,Seite::N,чулухалу,jeä´rtt
2033,Seite::N,чулухалу,пе̄лль
2034,Seite::N,чулухалу,е̄ммьне
2035,Mitte::N,дя,gaske
2036,Mitte::N,дя,jarnge
2037,Mitte::N,дя,gasska
2038,Mitte::N,дя,guovddaš
2039,Mitte::N,дя,gaskamuddu
2040,Mitte::N,дя,koskâ
2041,Mitte::N,дя,kõskk
2042,Mitte::N,дя,кэ̄сск
2043,Gegenstand::N,зат,daevere
2044,Gegenstand::N,зат,oabme
2045,Gegenstand::N,зат,gávnne
2046,Gegenstand::N,зат,bierggas
2047,Gegenstand::N,зат,ettâ
2048,Gegenstand::N,зат,kápulâh
2049,Gegenstand::N,зат,käu´nn
2050,Gegenstand::N,зат,ка̄ввьн
2051,Sache::N,зат,aate
2052,Sache::N,зат,saake
2053,Sache::N,зат,ássje
2054,Sache::N,зат,ášši
2055,Sache::N,зат,äšši
2056,Sache::N,зат,ä´šš
2057,Sache::N,зат,ве̄шш
2058,Rand::N,зума,raedtie
2059,Rand::N,зума,rabdda
2060,Rand::N,зума,ravda
2061,Rand::N,зума,robdâ
2062,Rand::N,зума,čårr
2063,Rand::N,зума,ruõbdd
2064,Rand::N,зума,рӯммт
2065,Rand::N,зума,ре̄ввьн
2066,Ecke::N,мурцӏу,roene
2067,Ecke::N,мурцӏу,kråane
2068,Ecke::N,мурцӏу,náhpo
2069,Ecke::N,мурцӏу,nusske
2070,Ecke::N,мурцӏу,nurki
2071,Ecke::N,мурцӏу,čiehka
2072,Ecke::N,мурцӏу,čiehâ
2073,Ecke::N,мурцӏу,čiõkk
2074,Ecke::N,мурцӏу,suåp'p
2075,Ecke::N,мурцӏу,уггл
2076,Spitze::N,мицӏ,gietjie
2077,Spitze::N,мицӏ,snjuhtje
2078,Spitze::N,мицӏ,gihttje
2079,Spitze::N,мицӏ,geahči
2080,Spitze::N,мицӏ,picci
2081,Spitze::N,мицӏ,keeči
2082,Spitze::N,мицӏ,ǩie´čč
2083,Spitze::N,мицӏ,кя̄женч
2084,Ende::N,зума,gietjie
2085,Ende::N,зума,giehtje
2086,Ende::N,зума,geahči
2087,Ende::N,зума,keeči
2088,Ende::N,зума,puäš'š
2089,Ende::N,зума,ке̄джь
2090,Loch::N,ккутӏ,raejkie
2091,Loch::N,ккутӏ,rájgge
2092,Loch::N,ккутӏ,ráigi
2093,Loch::N,ккутӏ,räigi
2094,Loch::N,ккутӏ,loikk
2095,Loch::N,ккутӏ,râi´ǧǧ
2096,Loch::N,ккутӏ,ра̄ййк
2097,Winkel::N,мурцӏу,skaavhte
2098,Winkel::N,мурцӏу,tjiehka
2099,Winkel::N,мурцӏу,soahppa
2100,Winkel::N,мурцӏу,čiehka
2101,Winkel::N,мурцӏу,sogge
2102,Winkel::N,мурцӏу,suåp'p
2103,Winkel::N,мурцӏу,уггл
2104,Muster::N,накьич,goere
2105,Muster::N,накьич,girjja
2106,Muster::N,накьич,girjjit
2107,Muster::N,накьич,kovos
2108,Muster::N,накьич,кыррьй
2109,Muster::N,накьич,кырьйнесс
2110,Länge::N,лахъишиву,gåhkoe
2111,Länge::N,лахъишиву,guhkkudahka
2112,Länge::N,лахъишиву,guhkkodat
2113,Länge::N,лахъишиву,kukkodâh
2114,Länge::N,лахъишиву,õllâdvuõtt
2115,Länge::N,лахъишиву,куххьквӯдт
2116,Höhe::N,лахъшиву,jalloe
2117,Höhe::N,лахъшиву,jalladahke
2118,Höhe::N,лахъшиву,alludahka
2119,Höhe::N,лахъшиву,allatvuohta
2120,Höhe::N,лахъшиву,allodat
2121,Höhe::N,лахъшиву,aḷodâh
2122,Höhe::N,лахъшиву,âlladvuõtt
2123,Höhe::N,лахъшиву,э̄ллвӯдт
2124,Gewicht::N,дуццин,leavloe
2125,Gewicht::N,дуццин,dædda
2126,Gewicht::N,дуццин,låssudahka
2127,Gewicht::N,дуццин,deaddu
2128,Gewicht::N,дуццин,tiäd'du
2129,Gewicht::N,дуццин,teäd'd
2130,Gewicht::N,дуццин,тя̄ннт
2131,Gewicht::N,дуццин,вӣссь
2132,Gewicht::N,кӏушиву,leavloe
2133,Gewicht::N,кӏушиву,dædda
2134,Gewicht::N,кӏушиву,låssudahka
2135,Gewicht::N,кӏушиву,deaddu
2136,Gewicht::N,кӏушиву,tiäd'du
2137,Gewicht::N,кӏушиву,teäd'd
2138,Gewicht::N,кӏушиву,тя̄ннт
2139,Gewicht::N,кӏушиву,вӣссь
2140,Haufen::N,бакӏу,deava
2141,Haufen::N,бакӏу,håevkie
2142,Haufen::N,бакӏу,hårre
2143,Haufen::N,бакӏу,látna
2144,Haufen::N,бакӏу,laaṇâ
2145,Haufen::N,бакӏу,laađđ
2146,Haufen::N,бакӏу,поанн
2147,Reihe::N,кьюкьа,raajroe
2148,Reihe::N,кьюкьа,rájddo
2149,Reihe::N,кьюкьа,gurgadas
2150,Reihe::N,кьюкьа,kuáḷus
2151,Reihe::N,кьюкьа,riâd'd
2152,Reihe::N,кьюкьа,по̄ллт
2153,Boot::N,луткка,vïnhtse
2154,Boot::N,луткка,vanás
2155,Boot::N,луткка,vanntsa
2156,Boot::N,луткка,fanas
2157,Boot::N,луткка,voonâs
2158,Boot::N,луткка,käärbis
2159,Boot::N,луткка,võõnâs
2160,Boot::N,луткка,вэнс
2161,Ruder::N,весло,aajroe
2162,Ruder::N,весло,ájrro
2163,Ruder::N,весло,áiru
2164,Ruder::N,весло,áiru
2165,Ruder::N,весло,äirr
2166,Ruder::N,весло,а̄ррьй
2167,Ruder::N,чӏатӏа,aajroe
2168,Ruder::N,чӏатӏа,ájrro
2169,Ruder::N,чӏатӏа,áiru
2170,Ruder::N,чӏатӏа,áiru
2171,Ruder::N,чӏатӏа,äirr
2172,Ruder::N,чӏатӏа,а̄ррьй
2173,Schlitten::N,чана,slærra
2174,Schlitten::N,чана,tjïelhke
2175,Schlitten::N,чана,gieris
2176,Schlitten::N,чана,tjielkká
2177,Schlitten::N,чана,gielká
2178,Schlitten::N,чана,kiäl'kká
2179,Schlitten::N,чана,saan
2180,Schlitten::N,чана,ǩeâlkk
2181,Schlitten::N,чана,со̄а̄н
2182,Schlitten::N,санкка,slærra
2183,Schlitten::N,санкка,tjïelhke
2184,Schlitten::N,санкка,gieris
2185,Schlitten::N,санкка,tjielkká
2186,Schlitten::N,санкка,gielká
2187,Schlitten::N,санкка,kiäl'kká
2188,Schlitten::N,санкка,saan
2189,Schlitten::N,санкка,ǩeâlkk
2190,Schlitten::N,санкка,со̄а̄н
2191,Ski::N,лижарду,treavka
2192,Ski::N,лижарду,sabek
2193,Ski::N,лижарду,sabet
2194,Ski::N,лижарду,saaveeh
2195,Ski::N,лижарду,koolâs
2196,Ski::N,лижарду,коаллас
2197,Ski::N,лижарду,са̄вехь
2198,Lagerfeuer::N,къавтӏн,dålle
2199,Lagerfeuer::N,къавтӏн,sajijdållå
2200,Lagerfeuer::N,къавтӏн,dolla
2201,Lagerfeuer::N,къавтӏн,tullâ
2202,Lagerfeuer::N,къавтӏн,toll
2203,Lagerfeuer::N,къавтӏн,то̄лл
2204,Last::N,гьиву,maajsoe
2205,Last::N,гьиву,noade
2206,Last::N,гьиву,guorbmi
2207,Last::N,гьиву,kye'rmi
2208,Last::N,гьиву,nue´đđ
2209,Last::N,гьиву,kue´rmm
2210,Last::N,гьиву,нуэдът
2211,Gang::N,нанаву,vaedtseme
2212,Gang::N,нанаву,mannulahka
2213,Gang::N,нанаву,johtu
2214,Gang::N,нанаву,jotteem
2215,Gang::N,нанаву,joto
2216,Gang::N,нанаву,jäl'lmõš
2217,Gang::N,нанаву,ёадтмушш
2218,Gang::N,нанаву,ёадтҌмушш
2219,Schritt::N,ша,sïlle
2220,Schritt::N,ша,lávkke
2221,Schritt::N,ша,lávki
2222,Schritt::N,ша,lävkki
2223,Schritt::N,ша,läu´ǩǩ
2224,Schritt::N,ша,ла̄ффьк
2225,Norden::N,ухссав,noerhte
2226,Norden::N,ухссав,nuortta
2227,Norden::N,ухссав,davvi
2228,Norden::N,ухссав,taṿe
2229,Norden::N,ухссав,tâ´vv
2230,Norden::N,ухссав,таввял
2231,Norden::N,ухссавнил чулухалу,noerhte
2232,Norden::N,ухссавнил чулухалу,nuortta
2233,Norden::N,ухссавнил чулухалу,davvi
2234,Norden::N,ухссавнил чулухалу,taṿe
2235,Norden::N,ухссавнил чулухалу,tâ´vv
2236,Norden::N,ухссавнил чулухалу,таввял
2237,Süden::N,кьилва,åarjel
2238,Süden::N,кьилва,oarjje
2239,Süden::N,кьилва,lulli
2240,Süden::N,кьилва,mäddi
2241,Süden::N,кьилва,kesipieg'gâ
2242,Süden::N,кьилва,saujj
2243,Süden::N,кьилва,со̄а̄ййв
2244,Westen::N,баргълагавал,jillie
2245,Westen::N,баргълагавал,alle
2246,Westen::N,баргълагавал,oarji
2247,Westen::N,баргълагавал,uár'ji
2248,Westen::N,баргълагавал,viõstâr
2249,Westen::N,баргълагавал,вуэрьял
2250,Westen::N,баргълагавал чул,jillie
2251,Westen::N,баргълагавал чул,alle
2252,Westen::N,баргълагавал чул,oarji
2253,Westen::N,баргълагавал чул,uár'ji
2254,Westen::N,баргълагавал чул,viõstâr
2255,Westen::N,баргълагавал чул,вуэрьял
2256,Osten::N,баргъбуккай чулухалу,luvlie
2257,Osten::N,баргъбуккай чулухалу,lulle
2258,Osten::N,баргъбуккай чулухалу,nuorta
2259,Osten::N,баргъбуккай чулухалу,nuor'ttâ
2260,Osten::N,баргъбуккай чулухалу,nuõrti
2261,Osten::N,баргъбуккай чулухалу,нуҏҏьт
2262,Holz::N,тӏама,moere
2263,Holz::N,тӏама,muorra
2264,Holz::N,тӏама,muorra
2265,Holz::N,тӏама,muoṛâ
2266,Holz::N,тӏама,muõrr
2267,Holz::N,тӏама,мӯрр
2268,Brett::N,тахта,fealloe
2269,Brett::N,тахта,fiello
2270,Brett::N,тахта,lávdi
2271,Brett::N,тахта,lyev'di
2272,Brett::N,тахта,lu´vdd
2273,Brett::N,тахта,лаййт
2274,Platte::N,гъуни,spaagkoe
2275,Platte::N,гъуни,skierro
2276,Platte::N,гъуни,skearru
2277,Platte::N,гъуни,ráptu
2278,Platte::N,гъуни,ка̄ррьт
2279,Stütze::N,гьалакӏу,dovtege
2280,Stütze::N,гьалакӏу,dåarjege
2281,Stütze::N,гьалакӏу,tsagge
2282,Stütze::N,гьалакӏу,nihta
2283,Stütze::N,гьалакӏу,duvdda
2284,Stütze::N,гьалакӏу,caggi
2285,Stütze::N,гьалакӏу,cagge
2286,Stütze::N,гьалакӏу,cõgldõk
2287,Stütze::N,гьалакӏу,стуэлльп
2288,Stange::N,къазихъ,staavra
2289,Stange::N,къазихъ,stággo
2290,Stange::N,къазихъ,hålggå
2291,Stange::N,къазихъ,stávrá
2292,Stange::N,къазихъ,stággu
2293,Stange::N,къазихъ,čuálgui
2294,Stange::N,къазихъ,kaŋgg
2295,Stange::N,къазихъ,кэ̄ллт
2296,Stange::N,къазихъ,пе̄лльк
2297,Stock::N,ттархь,galte
2298,Stock::N,ттархь,klåbpoe
2299,Stock::N,ттархь,soabbe
2300,Stock::N,ттархь,soabbi
2301,Stock::N,ттархь,suáb'bi
2302,Stock::N,ттархь,suä´b'b
2303,Stock::N,ттархь,суэммьп
2304,Stab::N,ччантӏакъу,klaahka
2305,Stab::N,ччантӏакъу,soabbe
2306,Stab::N,ччантӏакъу,soabbi
2307,Stab::N,ччантӏакъу,suáb'bi
2308,Stab::N,ччантӏакъу,suä´b'b
2309,Stab::N,ччантӏакъу,суэммьп
2310,Rohr::N,бургъу,gïrse
2311,Rohr::N,бургъу,båhttså
2312,Rohr::N,бургъу,bohcci
