,Concept_ID,eu,fi
819,sanft::A,ezti,lauha
820,sanft::A,ezti,lempeä
821,hungrig::A,gose,nälkäinen
822,krank::A,eri,sairas
823,krank::A,gaixo,sairas
824,nackt::A,biluzi,alaston
825,traurig::A,itun,surullinen
826,traurig::A,itun,murheellinen
827,traurig::A,betilun,surullinen
828,traurig::A,betilun,murheellinen
829,lebendig::A,bizirik,elävä
830,gut::A,on,hyvä
831,schlecht::A,txar,paha
832,schlecht::A,txar,huono
833,richtig::A,zuzen,oikea
834,schlimm::A,larri,paha
835,wahr::A,egiazko,tosi
836,alt::A,zahar,vanha
837,neu::A,berri,uusi
838,ehemalig::A,lehengo,entinen
839,ehemalig::A,lehengo,muinainen
840,alt[Lebewesen]::A,adindun,vanha
841,jung::A,gazte,nuori
842,arm::A,txiro,köyhä
843,arm::A,behartsu,köyhä
844,reich::A,dirudun,rikas
845,bekannt::A,ezagun,tuttu
846,bekannt::A,ezagun,tunnettu
847,berühmt::A,entzun,kuuluisa
848,berühmt::A,ospetsu,kuuluisa
849,fremd::A,arrotz,vieras
850,verschieden::A,ezberdin,eri
851,verschieden::A,ezberdin,erilainen
852,verschieden::A,desberdin,eri
853,verschieden::A,desberdin,erilainen
854,nah::A,hurre,läheinen
855,nah::A,hurbil,läheinen
856,fern::A,urrun,etäinen
857,linker::A,ezker,vasen
858,rechter::A,eskuin,oikea
859,anderer::A,beste,muu
860,anderer::A,beste,toinen
861,erster::A,lehen,ensimmäinen
862,erster::A,aurren,ensimmäinen
863,zweiter::A,bigarren,toinen
864,dritter::A,hirugarren,kolmas
865,letzter::A,azken,viimeinen
866,letzter::A,hondar,viimeinen
867,allein::ADV,bakarrik,yksin
868,auf einmal::ADV,batera,yhdellä kertaa
869,zusammen::ADV,elkarrekin,yhdessä
870,lange::ADV,luzaro,kauan
871,lange::ADV,luzaro,pitkään
872,plötzlich::ADV,bat-batean,äkkiä
873,sofort::ADV,berehala,heti
874,später::ADV,gero,myöhemmin
875,jetzt::ADV,orain,nyt
876,heute::ADV,gaur,tänään
877,morgen::ADV,bihar,huomenna
878,bald::ADV,aurki,pian
879,bald::ADV,laster,pian
880,dann::ADV,ondoren,sitten
881,gestern::ADV,atzo,eilen
882,einst::ADV,antzina,aikanaan
883,damals::ADV,orduan,silloin
884,damals::ADV,orduan,siihen aikaan
885,danach::ADV,gerora,sen jälkeen
886,danach::ADV,ondoren,sen jälkeen
887,vorher::ADV,lehenago,ennen
888,zuerst::ADV,aurrena,ensin
889,zuerst::ADV,aurrena,ensiksi
890,zuerst::ADV,lehenbizi,ensin
891,zuerst::ADV,lehenbizi,ensiksi
892,einmal::ADV,behin,kerran
893,einmal::ADV,aldi bat,kerran
894,manchmal::ADV,batzuetan,joskus
895,manchmal::ADV,zenbaitetan,joskus
896,oft::ADV,maiz,usein
897,oft::ADV,askotan,usein
898,immer::ADV,beti,aina
899,niemals::ADV,inoiz ez,ei koskaan
900,niemals::ADV,sekula ez,ei koskaan
901,hier::ADV,hemen,tässä
902,hier::ADV,hemen,täällä
903,hierhin::ADV,hona,tähän
904,von hier::ADV,hemendik,tästä
905,von hier::ADV,hemendik,täältä
906,von hier::ADV,honetatik,tästä
907,von hier::ADV,honetatik,täältä
908,dort::ADV,han,siinä
909,dort::ADV,han,siellä
910,dorthin::ADV,hara,sinne
911,dorthin::ADV,hara,tuonne
912,geradeaus::ADV,artez,suoraan
913,vorwärts::ADV,aurrera,eteenpäin
914,rückwärts::ADV,atzera,taaksepäin
915,rückwärts::ADV,atzerantz,taaksepäin
916,zurück::ADV,atzera,takaisin
917,unten::ADV,behean,alhaalla
918,hinab::ADV,behera,alas
919,hinab::ADV,beherantz,alas
920,oben::ADV,goian,ylhäällä
921,hinauf::ADV,gora,ylös
922,hinauf::ADV,gorantz,ylös
923,überall::ADV,edonon,kaikkialla
924,nicht::ADV,ez,ei
925,ein wenig::ADV,apur bat,vähän
926,ein wenig::ADV,pixka bat,vähän
927,kaum::ADV,ozta,tuskin
928,kaum::ADV,nekez,tuskin
929,sehr::ADV,oso,kovin
930,sehr::ADV,oso,oikein
931,so::ADV,hala,näin
932,so::ADV,honela,näin
933,noch::ADV,oraindik,vielä
934,nur::ADV,bakarrik,vain
935,nur::ADV,bakarrik,ainoastaan
936,schon::ADV,ja,jo
937,schon::ADV,jada,jo
938,wieder::ADV,berriro,taas
939,wieder::ADV,berriro,jälleen
940,vergebens::ADV,alferrik,turhaan
941,vor::PRP,aurrean,edessä
942,hinter::PRP,ostean,takana
943,hinter::PRP,gibelean,takana
944,unter::PRP,pean,alla
945,unter::PRP,azpian,alla
946,durch::PRP,zehar,läpi
947,durch::PRP,zehar,kautta
948,neben::PRP,ondoan,vieressä
949,neben::PRP,aldamenean,vieressä
950,zwischen::PRP,artean,välillä
951,wegen::PRP,-gatik,takia
952,wegen::PRP,-gatik,vuoksi
953,dies::PRN,hau,tämä
954,das::PRN,hura,se
955,alles::PRN,dena,kaikki
956,ich::PRN,ni,minä
957,du::PRN,zu,sinä
958,er::PRN,bera,hän
959,wir::PRN,gu,me
960,ihr::PRN,zuek,te
961,sie::PRN,berak,he
962,was::FPRN,zer,mikä
963,wer::FPRN,nor,ken
964,wer::FPRN,nor,kuka
965,wo::FADV,non,missä
966,wohin::FADV,nora,mihin
967,wie::FADV,nola,miten
968,wie::FADV,nola,kuinka
969,wie::FADV,zelan,miten
970,wie::FADV,zelan,kuinka
971,warum::FADV,zeren,miksi
972,warum::FADV,zergatik,miksi
973,wieviel::FNUM,zenbat,paljonko
974,wieviel::FNUM,zenbat,kuinka paljon
975,eins::NUM,bat,yksi
976,zwei::NUM,bi,kaksi
977,zwei::NUM,biga,kaksi
978,drei::NUM,hiru,kolme
979,vier::NUM,lau,neljä
980,fünf::NUM,bost,viisi
981,sechs::NUM,sei,kuusi
982,sieben::NUM,zazpi,seitsemän
983,acht::NUM,zortzi,kahdeksan
984,neun::NUM,bederatzi,yhdeksän
985,zehn::NUM,hamar,kymmenen
986,elf::NUM,hamaika,yksitoista
987,zwölf::NUM,hamabi,kaksitoista
988,zwanzig::NUM,hogei,kaksikymmentä
989,dreißig::NUM,hogeita hamar,kolmekymmentä
990,vierzig::NUM,berrogei,neljäkymmentä
991,fünfzig::NUM,berrogeita hamar,viisikymmentä
992,sechzig::NUM,hirurogei,kuusikymmentä
993,siebzig::NUM,hirurogeita hamar,seitsemänkymmentä
994,achtzig::NUM,laurogei,kahdeksankymmentä
995,neunzig::NUM,laurogeita hamar,yhdeksänkymmentä
996,hundert::NUM,ehun,sata
997,tausend::NUM,mila,tuhat
998,und::CNJ,eta,ja
999,oder::CNJ,edo,tai
1000,stehen::V,zutik egon,seisoa
1001,sitzen::V,eserita egon,istua
1002,liegen::V,etzan,maata
1003,hängen::V,eskegita egon,riippua
1004,hängen::V,zintzilik egon,riippua
1005,werden::V,bihurtu,tulla
1006,werden::V,bihurtu,joutua
1007,werden::V,bilakatu,tulla
1008,werden::V,bilakatu,joutua
1009,passieren::V,pasatu,sattua
1010,passieren::V,pasatu,tapahtua
1011,passieren::V,gertatu,sattua
1012,passieren::V,gertatu,tapahtua
1013,beginnen::V,hasi,alkaa
1014,enden::V,bukatu,loppua
1015,enden::V,bukatu,päättyä
1016,wechseln::V,aldatu,vaihtua
1017,wechseln::V,aldatu,vaihdella
1018,aufgehen[Sonne]::V,ilki,nousta
1019,aufgehen[Sonne]::V,sortu,nousta
1020,untergehen[Sonne]::V,sartu,laskea
1021,scheinen[Sonne]::V,eguzkia egon,paistaa
1022,donnern::V,trumoia jo,jyristä
1023,wehen::V,haizea ibili,tuulla
1024,wehen::V,haizea ibili,puhaltaa
1025,strömen::V,zorrotadaka isuri,virrata
1026,fließen::V,isuri,valua
1027,fließen::V,isuri,juosta
1028,sich drehen::V,biratu,pyöriä
1029,schwanken::V,zabuka ibili,horjua
1030,schwingen::V,kulunkatu,heilua
1031,schwingen::V,kulunkatu,värähdellä
1032,fallen::V,erori,pudota
1033,fallen::V,erori,langeta
1034,brennen::V,sutan egon,palaa
1035,rauchen::V,kea bota,savuta
1036,regnen::V,euria ari izan,sataa
1037,gefrieren::V,izoztu,jäätyä
1038,gefrieren::V,hormatu,jäätyä
1039,tauen::V,gesaldu,sulaa
1040,schmelzen::V,urtu,sulaa
1041,trocknen::V,idortu,kuivua
1042,trocknen::V,lehortu,kuivua
1043,sieden::V,irakin,kiehua
1044,faulen::V,hirotu,mädätä
1045,faulen::V,usteldu,mädätä
1046,verfaulen::V,hirotu,mädätä
1047,verfaulen::V,hirotu,mädäntyä
1048,verfaulen::V,usteldu,mädätä
1049,verfaulen::V,usteldu,mädäntyä
1050,reißen::V,eten,revetä
1051,reißen::V,tarrat egin,revetä
1052,versinken::V,urperatu,upota
1053,versinken::V,urperatu,vajota
1054,vergehen::V,iragan,kulua
1055,erscheinen::V,agertu,ilmestyä
1056,verschwinden::V,desagertu,kadota
1057,sinken::V,beheititu,vajota
1058,abnehmen::V,gutxitu,vähetä
1059,abnehmen::V,beheratu,vähetä
1060,zunehmen::V,gora egin,kasvaa
1061,zunehmen::V,gora egin,lisääntyä
1062,steigen::V,igo,nousta
1063,wachsen::V,hazi,kasvaa
1064,glänzen::V,distiratu,kiiltää
1065,funkeln::V,izarniatu,kipinöidä
1066,lärmen::V,zarata atera,meluta
1067,läuten::V,jo,soida
1068,läuten::V,hots egin,soida
1069,klingeln::V,txirrina jo,soida
1070,klirren::V,tintin egin,kalista
1071,brausen::V,marru egin,kohista
1072,rauschen::V,fir-fir egin,kohista
1073,klingen::V,soinu egin,soida
1074,bellen::V,zaunkatu,haukkua
1075,heulen::V,ulu egin,ulvoa
1076,heulen::V,uhuri egin,ulvoa
1077,blasen::V,ufa egin,puhaltaa
1078,blasen::V,putz egin,puhaltaa
1079,pfeifen::V,txistu egin,viheltää
1080,schreien::V,oihu egin,kirkua
1081,schreien::V,garrasi egin,kirkua
1082,stöhnen::V,intziri egin,voihkia
1083,zittern::V,ikara egin,vapista
1084,zittern::V,dar-dar egin,vapista
1085,leben::V,bizi izan,elää
1086,geboren werden::V,jaio,syntyä
1087,atmen::V,hats egin,hengittää
1088,atmen::V,arnasa egin,hengittää
1089,trinken::V,edan,juoda
1090,essen::V,jan,syödä
1091,schlucken::V,irentsi,niellä
1092,müde werden::V,unatu,uupua
1093,müde werden::V,nekatu,uupua
1094,einschlafen::V,lokartu,uinahtaa
1095,schlafen::V,lo egin,maata
1096,schlafen::V,lo egin,nukkua
1097,aufwachen::V,esnatu,herätä
1098,aufwachen::V,atzarri,herätä
1099,aufstehen::V,jaiki,nousta
1100,aufstehen::V,jaiki,nousta ylös
1101,sich erholen::V,atseden egin,levätä
1102,krank werden::V,gaixotu,sairastua
1103,krank sein::V,eri izan,potea
1104,krank sein::V,eri izan,sairastaa
1105,krank sein::V,gaixo izan,potea
1106,krank sein::V,gaixo izan,sairastaa
1107,schmerzen::V,min egin,särkeä
1108,schmerzen::V,min egin,kivistää
1109,husten::V,eztul egin,yskiä
1110,genesen::V,osatu,toipua
1111,sterben::V,hil,kuolla
1112,sterben::V,zendu,kuolla
1113,umkommen::V,istripuz hil,saada surmansa
1114,umkommen::V,istripuz hil,kuolla
1115,sich bewegen::V,higitu,liikkua
1116,sich rühren::V,zirkin egin,liikahtaa
1117,sich erheben::V,zutitu,nousta
1118,sich erheben::V,altxatu,nousta
1119,sich setzen::V,eseri,istuutua
1120,sich setzen::V,jesarri,istuutua
1121,hinfallen::V,erori,kaatua
1122,laufen::V,ibili,kävellä
1123,schreiten::V,oinkatu,astua
1124,schreiten::V,oinkatu,astella
1125,spazierengehen::V,paseatu,kävellä
1126,spazierengehen::V,ostera bat egin,kävellä
1127,eilen::V,lasterkatu,kiirehtiä
1128,sich beeilen::V,lehiatu,kiirehtiä
1129,sich beeilen::V,lehiatu,olla kiireissään
1130,sausen::V,ziztu bizian joan,rynnätä
1131,sausen::V,ziztu bizian joan,viilettää
1132,rennen::V,lasterka egin,juosta
1133,springen::V,jauzi egin,hypätä
1134,klettern::V,igo,kiivetä
1135,schaukeln::V,zabu egin,kiikkua
1136,schaukeln::V,zanbulu egin,kiikkua
1137,kriechen::V,narras egin,ryömiä
1138,schwimmen::V,igerikatu,uida
1139,schwimmen::V,igeri egin,uida
1140,tauchen::V,murgildu,sukeltaa
1141,tauchen::V,pulunpatu,sukeltaa
1142,rudern::V,bogatu,soutaa
1143,rudern::V,arraun egin,soutaa
1144,fahren::V,joan,ajaa
1145,fahren::V,joan,kulkea
1146,fliegen::V,hegaldatu,lentää
1147,fliegen::V,hegan egin,lentää
1148,gehen::V,joan,käydä
1149,weggehen::V,alde egin,lähteä
1150,weggehen::V,alde egin,poistua
1151,abfahren::V,abiatu,lähteä
1152,anhalten::V,geratu,pysähtyä
1153,anhalten::V,geratu,seisahtua
1154,anhalten::V,gelditu,pysähtyä
1155,anhalten::V,gelditu,seisahtua
1156,hineingehen::V,sartu,mennä sisään
1157,eintreten::V,sartu,astua sisään
1158,kommen::V,etorri,tulla
1159,ankommen::V,heldu,saapua
1160,ankommen::V,iritsi,saapua
1161,zurückkommen::V,itzuli,palata
1162,bleiben::V,gelditu,jäädä
1163,bleiben::V,gelditu,viipyä
1164,warten::V,itxaron,odottaa
1165,warten::V,zain egon,odottaa
1166,erwarten::V,iguriki,odottaa
1167,suchen::V,bilatu,etsiä
1168,finden::V,idoro,löytää
1169,finden::V,aurkitu,löytää
1170,versuchen::V,saiatu,yrittää
1171,versuchen::V,ahalegindu,yrittää
1172,vorbereiten::V,gertatu,valmistaa
1173,lieben::V,maitatu,pitää
1174,lieben::V,maitatu,rakastaa
1175,lieben::V,maite izan,pitää
1176,lieben::V,maite izan,rakastaa
1177,mögen::V,laket izan,pitää
1178,mögen::V,laket izan,tykätä
1179,mögen::V,atsegin izan,pitää
1180,mögen::V,atsegin izan,tykätä
1181,lachen::V,irri egin,nauraa
1182,lachen::V,barre egin,nauraa
1183,rühren::V,hunkitu,liikuttaa
1184,weinen::V,negar egin,itkeä
1185,schimpfen::V,erneguka ari izan,haukkua
1186,sich ärgern::V,ernegatu,suuttua
1187,sich ärgern::V,haserretu,suuttua
1188,sich fürchten::V,beldur izan,pelätä
1189,fürchten::V,beldur izan,pelätä
1190,fliehen::V,ihes egin,paeta
1191,flüchten::V,ihes egin,paeta
1192,sehen::V,ikusi,nähdä
1193,anschauen::V,begietsi,katsoa
1194,ansehen::V,begiratu,katsoa
1195,hören::V,aditu,kuulla
1196,zuhören::V,entzun,kuunnella
1197,probieren::V,dastatu,maistaa
1198,riechen::V,usnatu,haistaa
1199,riechen::V,usaindu,haistaa
1200,fühlen::V,sentitu,tuntea
1201,scheinen::V,iruditu,tuntua
1202,scheinen::V,begitandu,tuntua
1203,zu sehen sein::V,azaldu,näkyä
1204,vernehmen::V,aditu,kuulla
1205,frieren::V,hotz izan,palella
1206,tun::V,egin,tehdä
1207,können::V,ahal izan,osata
1208,wollen::V,nahi izan,tahtoa
1209,anfangen::V,hasi,ruveta
1210,anfangen::V,hasi,aloittaa
1211,beenden::V,bukatu,lopettaa
1212,aufhören::V,utzi,loppua
1213,gelingen::V,lortu,onnistua
1214,geraten::V,heldu,sujua
1215,geraten::V,heldu,joutua
1216,öffnen::V,ireki,avata
1217,öffnen::V,ireki,aukaista
1218,öffnen::V,zabaldu,avata
1219,öffnen::V,zabaldu,aukaista
1220,schließen::V,itxi,sulkea
1221,stellen::V,ipini,panna
1222,stellen::V,ipini,asettaa
1223,setzen::V,jesarri,panna
1224,setzen::V,jesarri,istuttaa
1225,legen::V,jarri,panna
1226,legen::V,jarri,asettaa
1227,berühren::V,ukitu,koskea
1228,berühren::V,ukitu,koskettaa
1229,verbinden::V,uztartu,liittää
1230,verbinden::V,uztartu,yhdistää
1231,bedecken::V,estali,kattaa
1232,bedecken::V,estali,peittää
1233,aufhängen::V,eseki,ripustaa
1234,aufhängen::V,eskegi,ripustaa
1235,anzünden::V,piztu,sytyttää
1236,aufheben::V,jaso,ylös nostaa
1237,aufheben::V,jaso,nostaa
1238,zurücklassen::V,atzean utzi,jättää
1239,verlieren::V,galdu,kadottaa
1240,fallen lassen::V,erortzen utzi,pudottaa
1241,machen::V,egin,tehdä
1242,herstellen::V,ekoiztu,tuottaa
1243,herstellen::V,ekoiztu,valmistaa
1244,bauen::V,eraiki,rakentaa
1245,reparieren::V,konpondu,korjata
1246,verbessern::V,hobetu,parantaa
1247,ändern::V,mudatu,muuttaa
1248,graben::V,aitzurtu,kaivaa
1249,beugen::V,makurtu,taivuttaa
1250,biegen::V,malgutu,taivuttaa
1251,biegen::V,makolatu,taivuttaa
1252,drehen::V,jiratu,kääntää
1253,wenden::V,bihurtu,kääntää
1254,umdrehen::V,biratu,kääntää
1255,umdrehen::V,alderantzikatu,kääntää
1256,heben::V,jaso,nostaa
1257,heben::V,jaso,kohottaa
1258,heben::V,goratu,nostaa
1259,heben::V,goratu,kohottaa
1260,hochheben::V,goratu,nostaa
1261,hochheben::V,altxatu,nostaa
1262,ergreifen::V,oratu,tarttua
1263,halten::V,eutsi,pitää
1264,drücken::V,sakatu,painaa
1265,drücken::V,sakatu,puristaa
1266,schieben::V,bultzatu,työntää
1267,kratzen::V,hatz egin,raapia
1268,kratzen::V,hazka egin,raapia
1269,lecken::V,miaztu,nuolla
1270,lecken::V,lamikatu,nuolla
1271,beißen::V,hozka egin,purra
1272,beißen::V,ausiki egin,purra
1273,abreißen::V,kendu,repiä
1274,abschneiden::V,moztu,leikata poikki
1275,abschneiden::V,moztu,leikata
1276,abschneiden::V,pikatu,leikata poikki
1277,abschneiden::V,pikatu,leikata
1278,binden::V,lotu,sitoa
1279,binden::V,estekatu,sitoa
1280,stecken::V,sartu,pistää
1281,brechen::V,apurtu,murtaa
1282,klopfen::V,jo,koputtaa
1283,klopfen::V,jo,kolkuttaa
1284,hauen::V,jo,lyödä
1285,kleben::V,itsatsi,liimata
1286,reiben::V,igurtzi,hieroa
1287,reiben::V,igurtzi,hangata
1288,streichen::V,igurtzi,sivellä
1289,schleifen::V,zorroztu,hioa
1290,schneiden::V,moztu,leikata
1291,rütteln::V,astindu,ravistaa
1292,rütteln::V,inarrosi,ravistaa
1293,schütteln::V,astindu,pudistaa
1294,schütteln::V,inarrosi,pudistaa
1295,schwenken::V,zabukatu,heiluttaa
1296,schütten::V,isuri,kaataa
1297,füllen::V,bete,täyttää
1298,einwickeln::V,bildu,kääriä
1299,tragen::V,eroan,kantaa
1300,tragen::V,eraman,kantaa
1301,schleppen::V,narrastu,raahata
1302,schleppen::V,herrestatu,raahata
1303,ziehen::V,tira egin,vetää
1304,aufbewahren::V,gorde,säilyttää
1305,werfen::V,jaurti,viskata
1306,werfen::V,aurtiki,viskata
1307,fangen::V,atzeman,napata
1308,fangen::V,atzeman,ottaa kiinni
1309,packen::V,heldu,tarttua
1310,verstecken::V,ostendu,kätkeä
1311,verstecken::V,ostendu,piilottaa
1312,verstecken::V,ezkutatu,kätkeä
1313,verstecken::V,ezkutatu,piilottaa
1314,teilen::V,zatitu,jakaa
1315,schicken::V,bidali,lähettää
1316,bringen::V,ekarri,viedä
1317,hinzufügen::V,eratxiki,lisätä
1318,hinzufügen::V,gaineratu,lisätä
1319,bekommen::V,jaso,saada
1320,erhalten::V,jaso,saada
1321,nehmen::V,hartu,ottaa
1322,wählen::V,hautatu,valita
1323,wählen::V,aukeratu,valita
1324,auswählen::V,hautatu,valikoida
1325,auswählen::V,aukeratu,valikoida
1326,bewahren::V,begiratu,säilyttää
1327,behindern::V,oztopatu,estää
1328,verderben::V,hondatu,pilata
1329,verderben::V,hondatu,turmella
1330,beschädigen::V,akastu,vioittaa
1331,beschädigen::V,akastu,vahingoittaa
1332,zerbrechen::V,apurtu,rikkoa
1333,zerreißen::V,zarratatu,repiä rikki
1334,zerreißen::V,zarratatu,repiä palasiksi
1335,zerstören::V,suntsitu,hävittää
1336,verbrennen::V,erre,polttaa
1337,verbrennen::V,kiskali,polttaa
1338,geben::V,eman,antaa
1339,reichen::V,luzatu,ojentaa
1340,reichen::V,helarazi,ojentaa
1341,schenken::V,oparitu,lahjoittaa
1342,versprechen::V,agindu,luvata
1343,wünschen::V,opatu,toivottaa
1344,wünschen::V,opetsi,toivottaa
1345,loben::V,laudatu,ylistää
1346,loben::V,goraipatu,ylistää
1347,küssen::V,musu eman,suudella
1348,wiegen::V,kulunkatu,tuudittaa
1349,wiegen::V,kulunkatu,keinuttaa
1350,zudecken::V,estali,peittää
1351,wecken::V,esnatu,herättää
1352,wecken::V,iratzartu,herättää
1353,zeigen::V,erakutsi,näyttää
1354,zeigen::V,erakutsi,osoittaa
1355,führen::V,gidatu,johdattaa
1356,lehren::V,irakatsi,opettaa
1357,unterrichten::V,eskolak eman,opettaa
1358,aufziehen::V,hazi,kasvattaa
1359,leiten::V,arteztu,johtaa
1360,antreiben::V,bulkatu,hoputtaa
1361,lassen::V,-arazi,antaa
1362,einladen::V,gonbidatu,kutsua
1363,vereinigen::V,batu,yhdistää
1364,vereinigen::V,bateratu,yhdistää
1365,besuchen::V,ikustatu,vierailla
1366,treffen::V,topatu,tavata
1367,sich versammeln::V,bildu,kokoontua
1368,spielen::V,jolastu,pelata
1369,spielen::V,jolastu,leikkiä
1370,singen::V,abestu,laulaa
1371,singen::V,kantatu,laulaa
1372,tanzen::V,dantzatu,tanssia
1373,tanzen::V,dantzan egin,tanssia
1374,sich trennen::V,banandu,erota
1375,verlassen::V,utzietsi,jättää
1376,retten::V,salbatu,pelastaa
1377,retten::V,gaizkatu,pelastaa
1378,bewachen::V,jagon,vartioida
1379,bewachen::V,zaindu,vartioida
1380,schützen::V,babestu,suojella
1381,schützen::V,gerizatu,suojella
1382,verteidigen::V,aldeztu,puolustaa
1383,sich schlagen::V,elkar jo,tapella
1384,sich schlagen::V,elkar borrokatu,tapella
1385,schießen::V,tiro egin,ampua
1386,siegen::V,irabazi,voittaa
1387,ärgern::V,ernegatu,ärsyttää
1388,ärgern::V,haserretu,ärsyttää
1389,schlagen::V,jo,lyödä
1390,schlagen::V,erauntsi,lyödä
1391,treten::V,zapaldu,potkaista
1392,treten::V,ostiaktu,potkaista
1393,stechen::V,sastatu,pistää
1394,stoßen::V,bultzatu,sysätä
1395,stoßen::V,bultzatu,työntää
1396,stehlen::V,ostu,varastaa
1397,stehlen::V,lapurtu,varastaa
1398,stören::V,galarazi,häiritä
1399,belästigen::V,gohaindu,häiritä
1400,belästigen::V,alamena eman,häiritä
1401,verbergen::V,ezkutatu,kätkeä
1402,täuschen::V,tronpatu,harhauttaa
1403,täuschen::V,engainatu,harhauttaa
1404,betrügen::V,iruzurtu,pettää
1405,betrügen::V,iruzurtu,petkuttaa
1406,töten::V,hil,tappaa
1407,töten::V,heriotza eman,tappaa
1408,wohnen::V,bizi izan,asua
1409,arbeiten::V,lan egin,tehdä työtä
1410,arbeiten::V,lan egin,työskennellä
1411,arbeiten::V,behar egin,tehdä työtä
1412,arbeiten::V,behar egin,työskennellä
1413,sammeln::V,bildu,koota
1414,sammeln::V,bildu,kerätä
1415,sammeln::V,bildumatu,koota
1416,sammeln::V,bildumatu,kerätä
1417,pflücken::V,batu,poimia
1418,pflücken::V,bildu,poimia
1419,jagen::V,ehizatu,metsästää
1420,fischen::V,arrantzatu,kalastaa
1421,fischen::V,arrantza egin,kalastaa
1422,fassen::V,harrapatu,pyydystää
1423,fassen::V,harrapatu,saalistaa
1424,hüten::V,begiratu,paimentaa
1425,treiben::V,bultza egin,ajaa
1426,anbinden::V,estekatu,kytkeä
1427,füttern::V,bazkatu,ruokkia
1428,melken::V,jetzi,lypsää
1429,hacken::V,xehatu,hakata
1430,gießen::V,isuri,kastella
1431,reifen::V,heldu,kypsyä
1432,reifen::V,zoritu,kypsyä
1433,zubereiten::V,prestatu,valmistaa
1434,kochen::V,egosi,keittää
1435,backen::V,labean egin,leipoa
1436,braten::V,erregosi,paistaa
1437,umrühren::V,eragin,hämmentää
1438,stricken::V,trikotatu,kutoa
1439,stricken::V,trikotatu,neuloa
1440,stricken::V,puntu egin,kutoa
1441,stricken::V,puntu egin,neuloa
1442,nähen::V,josi,ommella
1443,färben::V,tindatu,värjätä
1444,färben::V,tindatu,värittää
1445,reinigen::V,ikuzi,puhdistaa
1446,reinigen::V,garbitu,puhdistaa
1447,waschen::V,xahutu,pestä
1448,waschen::V,garbitu,pestä
1449,abwischen::V,xukatu,pyyhkiä
1450,spülen::V,irakutzi,huuhtoa
1451,fegen::V,erraztatu,pyyhkäistä
1452,kehren::V,isastu,lakaista
1453,baden::V,bainatu,kylpeä
1454,baden::V,bainua hartu,kylpeä
1455,sich waschen::V,burua garbitu,peseytyä
1456,ausziehen::V,erantzi,riisua
1457,anziehen::V,jantzi,pukea ylleen
1458,sich anziehen::V,jantzi,pukeutua
1459,kämmen::V,orraztu,kammata
1460,schmücken::V,apaindu,koristaa
1461,schmücken::V,apaindu,kaunistaa
1462,sagen::V,esan,sanoa
1463,sprechen::V,mintzatu,puhua
1464,sprechen::V,hitz egin,puhua
1465,reden::V,hitz egin,keskustella
1466,sich unterhalten::V,solastu,jutella
1467,sich unterhalten::V,solas egin,jutella
1468,fragen::V,galdetu,kysyä
1469,bitten::V,eskatu,pyytää
1470,bitten::V,galdegin,pyytää
1471,erzählen::V,edestu,kertoa
1472,erzählen::V,kontatu,kertoa
1473,mitteilen::V,jakinarazi,ilmoittaa
1474,nennen::V,izena eman,kutsua
1475,nennen::V,izena eman,nimittää
1476,rufen::V,dei egin,kutsua
1477,prahlen::V,harrokerian ibili,kerskailla
1478,prahlen::V,ahoberokeriak esan,kerskailla
1479,übersetzen::V,itzuli,kääntää
1480,denken::V,pentsatu,miettiä
1481,denken::V,pentsatu,ajatella
1482,denken::V,gogoeta egin,miettiä
1483,denken::V,gogoeta egin,ajatella
1484,glauben::V,sinetsi,uskoa
1485,bemerken::V,ohartu,huomata
1486,bemerken::V,konturatu,huomata
1487,erkennen::V,ezagutu,tunnistaa
1488,erkennen::V,antzeman,tunnistaa
1489,begreifen::V,ulertu,ymmärtää
1490,verstehen::V,aditu,ymmärtää
1491,lernen::V,ikasi,oppia
1492,wissen::V,jakin,tietää
1493,sich erinnern an::V,gogoratu,muistaa
1494,sich erinnern an::V,gogoan izan,muistaa
1495,vergessen::V,ahaztu,unohtaa
1496,vergessen::V,ahantzi,unohtaa
1497,messen::V,neurtu,mitata
1498,zählen::V,zenbatu,laskea
1499,zählen::V,kopuratu,laskea
1500,rechnen::V,kalkulatu,laskea
1501,lesen::V,irakurri,lukea
1502,malen::V,margotu,maalata
1503,zeichnen::V,marraztu,piirtää
1504,zeichnen::V,marraztu,piirustaa
1505,schreiben::V,idatzi,kirjoittaa
1506,besitzen::V,ukan,omistaa
1507,besitzen::V,eduki,omistaa
1508,kaufen::V,erosi,ostaa
1509,verkaufen::V,saldu,myydä
1510,bezahlen::V,ordaindu,maksaa
1511,zahlen::V,ordaindu,maksaa
1512,beherrschen::V,menpean izan,hallita
1513,ertragen::V,jasan,kestää
1514,ertragen::V,pairatu,kestää
