,Concept_ID,hr,ga
829,gelb::A,žut,buí
830,blau::A,plav,gorm
831,blau::A,modar,gorm
832,grün::A,zelen,glas
833,grün::A,zelen,uaine
834,grau::A,siv,liath
835,bunt::A,šaren,ildathach
836,bunt::A,šaren,dathannach
837,billig::A,jeftin,saor
838,teuer::A,skup,daor
839,teuer::A,skup,costasach
840,wertvoll::A,vrijedan,luachmhar
841,wertvoll::A,dragocjen,luachmhar
842,blind::A,slijep,dall
843,blind::A,slijep,caoch
844,taub::A,gluh,bodhar
845,kräftig::A,snažan,cumhachtach
846,stark::A,jak,tréan
847,stark::A,jak,láidir
848,stark::A,snažan,tréan
849,stark::A,snažan,láidir
850,schwach::A,slab,lag
851,schwach::A,slab,fann
852,fett::A,pretio,ramhar
853,schlank::A,vitak,caol
854,schlank::A,vitak,seang
855,hübsch::A,zgodan,álainn
856,hübsch::A,zgodan,dathúil
857,böse::A,zao,olc
858,böse::A,opak,olc
859,dumm::A,glup,dúr
860,dumm::A,glup,amaideach
861,faul::A,lijen,falsa
862,faul::A,lijen,leisciúil
863,fleißig::A,radin,dícheallach
864,fleißig::A,marljiv,dícheallach
865,geizig::A,škrt,barainneach
866,geizig::A,škrt,sprionlaithe
867,klug::A,razborit,cliste
868,geschickt::A,vješt,oilte
869,geschickt::A,vješt,ealaíonta
870,lieb::A,drag,dil
871,lieb::A,drag,dílis
872,lustig::A,veseo,aerach
873,lustig::A,veseo,meidhreach
874,sanft::A,blag,bog
875,sanft::A,blag,séimh
876,hungrig::A,gladan,ocrach
877,krank::A,bolestan,tinn
878,krank::A,bolestan,breoite
879,nackt::A,nag,nocht
880,traurig::A,tužan,brónach
881,traurig::A,žalostan,brónach
882,lebendig::A,živ,beo
883,gut::A,dobar,maith
884,schlecht::A,loš,dona
885,schlecht::A,loš,droch-
886,schlecht::A,rđav,dona
887,schlecht::A,rđav,droch-
888,richtig::A,tačan,ceart
889,richtig::A,ispravan,ceart
890,schlimm::A,zao,gránna
891,schlimm::A,zao,tubaisteach
892,schlimm::A,zločest,gránna
893,schlimm::A,zločest,tubaisteach
894,wahr::A,istinit,fíor
895,alt::A,star,sean
896,neu::A,nov,úr
897,neu::A,nov,nua
898,ehemalig::A,bivši,iar-
899,ehemalig::A,bivši,sean-
900,alt[Lebewesen]::A,star,sean
901,alt[Lebewesen]::A,star,aosta
902,jung::A,mlad,óg
903,arm::A,ubog,bocht
904,arm::A,siromašan,bocht
905,reich::A,bogat,saibhir
906,reich::A,bogat,rachmasach
907,bekannt::A,poznat,atá eolas air
908,berühmt::A,čuven,cailiúil
909,berühmt::A,čuven,clúiteach
910,berühmt::A,slavan,cailiúil
911,berühmt::A,slavan,clúiteach
912,fremd::A,tuđ,coimhthíoch
913,fremd::A,stran,coimhthíoch
914,verschieden::A,razan,éagsúil
915,verschieden::A,razan,difriúil
916,verschieden::A,različan,éagsúil
917,verschieden::A,različan,difriúil
918,nah::A,blizak,gar
919,nah::A,blizak,deas
920,fern::A,dalek,i bhfad uainn
921,fern::A,dalek,i bhfad i gcéin
922,fern::A,daljnji,i bhfad uainn
923,fern::A,daljnji,i bhfad i gcéin
924,linker::A,lijevi,clé
925,rechter::A,desni,deas
926,anderer::A,drugi,eile
927,anderer::A,drugačiji,eile
928,erster::A,prvi,céad
929,zweiter::A,drugi,dóú
930,zweiter::A,drugi,dara
931,dritter::A,treći,tríú
932,dritter::A,treći,treas
933,letzter::A,zadnji,déanach
934,letzter::A,zadnji,deireanach
935,allein::ADV,sam,i d'aonar
936,auf einmal::ADV,istodobno,ag an am céanna
937,zusammen::ADV,skupa,le chéile
938,zusammen::ADV,skupa,in eineacht
939,zusammen::ADV,zajedno,le chéile
940,zusammen::ADV,zajedno,in eineacht
941,lange::ADV,dugo,fada
942,plötzlich::ADV,naglo,go tobann
943,plötzlich::ADV,naglo,i dtobainne
944,plötzlich::ADV,iznenada,go tobann
945,plötzlich::ADV,iznenada,i dtobainne
946,sofort::ADV,odmah,ar an toirt
947,sofort::ADV,odmah,ar an bpointe
948,später::ADV,kasnije,níos déanaí
949,jetzt::ADV,sad,anois
950,jetzt::ADV,sada,anois
951,heute::ADV,danas,inniu
952,morgen::ADV,sutra,amárach
953,bald::ADV,skoro,go luath
954,bald::ADV,skoro,gan mhoill
955,bald::ADV,doskora,go luath
956,bald::ADV,doskora,gan mhoill
957,dann::ADV,zatim,ansin
958,gestern::ADV,juče,inné
959,gestern::ADV,jučer,inné
960,einst::ADV,negda,tráth
961,einst::ADV,negda,uair amháin
962,einst::ADV,nekada,tráth
963,einst::ADV,nekada,uair amháin
964,damals::ADV,tada,ag an am
965,damals::ADV,tada,an t-am sin
966,damals::ADV,onda,ag an am
967,damals::ADV,onda,an t-am sin
968,danach::ADV,poslije,ina dhiaidh sin
969,danach::ADV,nakon toga,ina dhiaidh sin
970,vorher::ADV,prije,cheana
971,vorher::ADV,prije,roimhe sin
972,vorher::ADV,prije toga,cheana
973,vorher::ADV,prije toga,roimhe sin
974,zuerst::ADV,prvo,ar dtús
975,zuerst::ADV,najprije,ar dtús
976,einmal::ADV,jednom,uair amháin
977,einmal::ADV,jedanput,uair amháin
978,manchmal::ADV,katkad,uaireanta
979,manchmal::ADV,katkada,uaireanta
980,oft::ADV,često,minic
981,immer::ADV,vazda,i gcónaí
982,immer::ADV,uvijek,i gcónaí
983,niemals::ADV,nikad,riamh
984,niemals::ADV,nikada,riamh
985,hier::ADV,tu,anseo
986,hier::ADV,ovdje,anseo
987,hierhin::ADV,amo,anseo
988,hierhin::ADV,ovamo,anseo
989,von hier::ADV,odavde,an áit seo
990,dort::ADV,ondje,ann
991,dort::ADV,ondje,ansin
992,dorthin::ADV,onamo,ann
993,dorthin::ADV,onamo,ansin
994,geradeaus::ADV,ravno,ar aghaidh
995,vorwärts::ADV,naprijed,
996,rückwärts::ADV,natrag,siar
997,zurück::ADV,nazad,ar ais
998,zurück::ADV,natrag,ar ais
999,unten::ADV,dolje,thíos
1000,hinab::ADV,nizbrdo,síos
1001,oben::ADV,gore,thuas
1002,hinauf::ADV,uzbrdo,suas
1003,überall::ADV,svuda,i ngach áit
1004,überall::ADV,svuda,ar fud na háite
1005,überall::ADV,svagdje,i ngach áit
1006,überall::ADV,svagdje,ar fud na háite
1007,nicht::ADV,ne,ní
1008,nicht::ADV,ne,cha
1009,ein wenig::ADV,malo,beagán
1010,kaum::ADV,tek,ar éigean
1011,kaum::ADV,jedva,ar éigean
1012,sehr::ADV,jako,an-
1013,sehr::ADV,veoma,an-
1014,so::ADV,tako,chomh
1015,so::ADV,tako,mar sin
1016,so::ADV,ovako,chomh
1017,so::ADV,ovako,mar sin
1018,noch::ADV,još,fós
1019,noch::ADV,još,go fóill
1020,nur::ADV,samo,amháin
1021,nur::ADV,samo,níl ach
1022,schon::ADV,već,cheana
1023,schon::ADV,već,cheana féin
1024,wieder::ADV,opet,arís
1025,wieder::ADV,opet,athuair
1026,wieder::ADV,ponovo,arís
1027,wieder::ADV,ponovo,athuair
1028,vergebens::ADV,uzalud,amú
1029,vergebens::ADV,uzalud,in aisce
1030,vergebens::ADV,zabadava,amú
1031,vergebens::ADV,zabadava,in aisce
1032,vor::PRP,pred,ar thosach
1033,vor::PRP,ispred,ar thosach
1034,hinter::PRP,za,laistiar de
1035,hinter::PRP,za,taobh thiar de
1036,hinter::PRP,iza,laistiar de
1037,hinter::PRP,iza,taobh thiar de
1038,unter::PRP,pod,faoi
1039,unter::PRP,ispod,faoi
1040,durch::PRP,po,trí
1041,durch::PRP,kroz,trí
1042,neben::PRP,kraj,taobh le
1043,neben::PRP,kraj,in aice le
1044,neben::PRP,pored,taobh le
1045,neben::PRP,pored,in aice le
1046,neben::PRP,pokraj,taobh le
1047,neben::PRP,pokraj,in aice le
1048,zwischen::PRP,među,idir
1049,zwischen::PRP,između,idir
1050,wegen::PRP,radi,de bharr
1051,wegen::PRP,radi,mar gheall ar
1052,wegen::PRP,zbog,de bharr
1053,wegen::PRP,zbog,mar gheall ar
1054,dies::PRN,ovo,seo
1055,das::PRN,to,sin
1056,das::PRN,ono,sin
1057,alles::PRN,sve,gach rud
1058,ich::PRN,ja,mé
1059,ich::PRN,ja,mise
1060,du::PRN,ti,tú
1061,du::PRN,ti,tusa
1062,er::PRN,on,sé
1063,er::PRN,on,seisean
1064,wir::PRN,mi,sinn
1065,ihr::PRN,vi,sibh
1066,ihr::PRN,vi,sibhse
1067,sie::PRN,oni,siad
1068,sie::PRN,oni,siadsan
1069,was::FPRN,što,cad
1070,was::FPRN,što,céard
1071,wer::FPRN,tko,cé
1072,wo::FADV,gdje,cá
1073,wo::FADV,gdje,cén áit
1074,wohin::FADV,kuda,cá
1075,wohin::FADV,kuda,cén áit
1076,wohin::FADV,kamo,cá
1077,wohin::FADV,kamo,cén áit
1078,wie::FADV,kako,conas
1079,wie::FADV,kako,cén chaoi
1080,warum::FADV,zašto,cén fáth
1081,warum::FADV,zašto,cad chuige
1082,wieviel::FNUM,koliko,cá mhéad
1083,eins::NUM,jedan,aon
1084,zwei::NUM,dva,dhá
1085,drei::NUM,tri,trí
1086,vier::NUM,četiri,ceathair
1087,fünf::NUM,pet,cúig
1088,sechs::NUM,šest,sé
1089,sieben::NUM,sedam,seacht
1090,acht::NUM,osam,ocht
1091,neun::NUM,devet,naoi
1092,zehn::NUM,deset,deich
1093,elf::NUM,jedanaest,aon déag
1094,zwölf::NUM,dvanaest,dó dhéag
1095,zwanzig::NUM,dvadeset,fiche
1096,dreißig::NUM,trideset,tríocha
1097,vierzig::NUM,četrdeset,daichead
1098,vierzig::NUM,četrdeset,ceathracha
1099,fünfzig::NUM,pedeset,caoga
1100,sechzig::NUM,šezdeset,seasca
1101,siebzig::NUM,sedamdeset,seachtó
1102,achtzig::NUM,osamdeset,ochtó
1103,neunzig::NUM,devetdeset,nócha
1104,hundert::NUM,sto,céad
1105,tausend::NUM,tisuća,míle
1106,und::CNJ,i,agus
1107,und::CNJ,te,agus
1108,oder::CNJ,ili,nó
1109,stehen::V,stajati,seas
1110,sitzen::V,sjediti,suigh
1111,liegen::V,ležati,luigh
1112,hängen::V,visiti,tá crochta
1113,werden::V,postati,éirigh
1114,werden::V,činiti se,éirigh
1115,passieren::V,desiti se,tarlaigh
1116,passieren::V,dogoditi se,tarlaigh
1117,beginnen::V,početi,tosaigh
1118,enden::V,prestati,críochnaigh
1119,enden::V,svršiti se,críochnaigh
1120,wechseln::V,mijenjati se,athraigh
1121,aufgehen[Sonne]::V,izići,éirigh
1122,untergehen[Sonne]::V,zaći,fuin
1123,untergehen[Sonne]::V,zaći,téigh faoi
1124,scheinen[Sonne]::V,sijati,taitin
1125,scheinen[Sonne]::V,sijati,soilsigh
1126,donnern::V,grmjeti,tá toirneach ann
1127,wehen::V,duhati,séid
1128,strömen::V,strujati,sil
1129,fließen::V,teći,rith
1130,fließen::V,teći,snigh
1131,sich drehen::V,obrtati se,cas
1132,sich drehen::V,obrtati se,imrothlaigh
1133,sich drehen::V,vrtjeti se,cas
1134,sich drehen::V,vrtjeti se,imrothlaigh
1135,schwanken::V,teturati,luasc
1136,schwanken::V,kolebati se,luasc
1137,schwingen::V,njihati,luasc
1138,schwingen::V,titrati,luasc
1139,fallen::V,padati,tit
1140,brennen::V,gorjeti,dóigh
1141,rauchen::V,dimiti se,plúch toite
1142,regnen::V,kišiti,báistigh
1143,regnen::V,kišiti,tá ag cur báistí
1144,regnen::V,daždjeti,báistigh
1145,regnen::V,daždjeti,tá ag cur báistí
1146,gefrieren::V,smrznuti se,sioc
1147,gefrieren::V,smrznuti se,reoigh
1148,tauen::V,kopnjeti,leáigh
1149,tauen::V,kopnjeti,coscair
1150,tauen::V,kraviti se,leáigh
1151,tauen::V,kraviti se,coscair
1152,schmelzen::V,topiti se,leáigh
1153,trocknen::V,sušiti se,triomaigh
1154,sieden::V,kipjeti,fiuch
1155,sieden::V,kipjeti,beirigh
1156,sieden::V,ključati,fiuch
1157,sieden::V,ključati,beirigh
1158,faulen::V,gnjiti,lobh
1159,faulen::V,gnjiti,dreoigh
1160,verfaulen::V,sagnjiti,lobh
1161,verfaulen::V,sagnjiti,feoigh
1162,reißen::V,otrgnuti se,bris
1163,versinken::V,tonuti,téigh síos
1164,versinken::V,propasti,téigh síos
1165,vergehen::V,prolaziti,téigh thart
1166,erscheinen::V,pojaviti se,tar
1167,verschwinden::V,nestati,imigh
1168,verschwinden::V,izgubiti se,imigh
1169,sinken::V,trgnuti,tit
1170,sinken::V,trgnuti,ísligh
1171,sinken::V,spustiti se,tit
1172,sinken::V,spustiti se,ísligh
1173,abnehmen::V,opasti,maolaigh
1174,abnehmen::V,opasti,laghdaigh
1175,zunehmen::V,povećati se,méadaigh
1176,steigen::V,uzići,éirigh
1177,steigen::V,nadoći,éirigh
1178,wachsen::V,rasti,fás
1179,glänzen::V,blistati,lonraigh
1180,glänzen::V,sjati se,lonraigh
1181,funkeln::V,svjetlucati,drithligh
1182,lärmen::V,bučati,tóg callán
1183,lärmen::V,galamiti,tóg callán
1184,läuten::V,zvoniti,buail
1185,klingeln::V,zvoniti,buail
1186,klirren::V,zvečati,cling
1187,brausen::V,hujati,búir
1188,rauschen::V,šumiti,tá ag siosarnach
1189,rauschen::V,šuškati,tá ag siosarnach
1190,klingen::V,zvučati,tá glór ag
1191,bellen::V,lajati,amhastraigh
1192,heulen::V,zavijati,glam
1193,blasen::V,puhati,séid
1194,pfeifen::V,fućkati,lig fead
1195,schreien::V,vikati,béic
1196,schreien::V,vikati,glaoigh
1197,schreien::V,kričati,béic
1198,schreien::V,kričati,glaoigh
1199,stöhnen::V,stenjati,lig cnead
1200,zittern::V,drhtati,crith
1201,zittern::V,drhtati,creathnaigh
1202,zittern::V,trepetati,crith
1203,zittern::V,trepetati,creathnaigh
1204,leben::V,živjeti,mair
1205,geboren werden::V,roditi se,rugadh
1206,atmen::V,disati,análaigh
1207,trinken::V,piti,ól
1208,essen::V,jesti,ith
1209,schlucken::V,gutati,slog
1210,müde werden::V,umoriti se,tuirsigh
1211,einschlafen::V,usnuti,tit ina chodladh
1212,einschlafen::V,zaspati,tit ina chodladh
1213,schlafen::V,spati,codail
1214,aufwachen::V,probuditi se,múscail
1215,aufstehen::V,ustati,éirigh
1216,sich erholen::V,odmoriti se,lig scíth
1217,krank werden::V,oboljeti se,éirigh tinn
1218,krank werden::V,razboljeti se,éirigh tinn
1219,krank sein::V,bolovati,tá tinn
1220,schmerzen::V,boljeti,tá pian i
1221,husten::V,kašljati,déan casacht
1222,genesen::V,ozdraviti,téarnaigh
1223,genesen::V,oporaviti se,téarnaigh
1224,sterben::V,umrijeti,éag
1225,sterben::V,umrijeti,faigh bás
1226,umkommen::V,skapati,caill
1227,sich bewegen::V,gibati se,bog
1228,sich bewegen::V,gibati se,gluais
1229,sich bewegen::V,kretati se,bog
1230,sich bewegen::V,kretati se,gluais
1231,sich rühren::V,maknuti se,corraigh
1232,sich erheben::V,dići se,seas suas
1233,sich setzen::V,sjesti,suigh
1234,hinfallen::V,pasti,tit
1235,laufen::V,hodati,siúil
1236,schreiten::V,stupati,siúil
1237,spazierengehen::V,šetati se,téigh ag spaisteoireacht
1238,eilen::V,hitati,deifrigh
1239,eilen::V,hitati,brostaigh
1240,sich beeilen::V,požuriti se,deifrigh
1241,sich beeilen::V,požuriti se,déan deifir
1242,sausen::V,juriti,luathaigh
1243,rennen::V,trčati,rith
1244,springen::V,skakati,léim
1245,klettern::V,popeti se,dreap
1246,klettern::V,penjati se,dreap
1247,schaukeln::V,ljuljati se,téigh ar an maide corrach
1248,kriechen::V,puzati,snámh
1249,kriechen::V,gmizati,snámh
1250,schwimmen::V,plivati,snámh
1251,tauchen::V,roniti,tum
1252,tauchen::V,gnjuriti,tum
1253,rudern::V,veslati,iomair
1254,rudern::V,veslati,rámhaigh
1255,fahren::V,voziti se,tiomáin
1256,fliegen::V,letjeti,eitil
1257,fliegen::V,lijetati,eitil
1258,gehen::V,ići,téigh
1259,weggehen::V,otići,imigh
1260,abfahren::V,krenuti,imigh
1261,abfahren::V,otputovati,imigh
1262,anhalten::V,stati,stad
1263,anhalten::V,zaustaviti,stad
1264,hineingehen::V,ulaziti,téigh isteach
1265,eintreten::V,ući,téigh isteach
1266,kommen::V,doći,tar
1267,ankommen::V,stići,tar
1268,zurückkommen::V,vratiti se,fill
1269,zurückkommen::V,povratiti se,fill
1270,bleiben::V,ostati,fan
1271,warten::V,čekati,fan
1272,erwarten::V,očekivati,tá ag súil le
1273,erwarten::V,očekivati,tá ag dréim le
1274,suchen::V,tražiti,lorg
1275,finden::V,naći,faigh
1276,finden::V,naći,aimsigh
1277,versuchen::V,pokušati,triail
1278,vorbereiten::V,spremiti,réitigh
1279,vorbereiten::V,pripremiti,réitigh
1280,lieben::V,voljeti,gráigh
1281,mögen::V,voljeti,taitin le
1282,mögen::V,voljeti,is maith le
1283,lachen::V,smijati se,gáir
1284,rühren::V,taknuti,téigh i bhfeidhm ar
1285,weinen::V,plakati,goil
1286,weinen::V,plakati,caoin
1287,schimpfen::V,psovati,tá ag clamhsán
1288,sich ärgern::V,ljutiti se,tá corraithe
1289,sich fürchten::V,bojati se,tá eagla ar
1290,fürchten::V,bojati se,tá eagla ar
1291,fliehen::V,pobjeći,teith
1292,flüchten::V,utjeći,éalaigh
1293,sehen::V,vidjeti,feic
1294,anschauen::V,ogledati,dearc
1295,anschauen::V,ogledati,féach ar
1296,ansehen::V,gledati,breathnaigh
1297,hören::V,čuti,cluin
1298,zuhören::V,slušati,éist
1299,probieren::V,probati,bliais
1300,riechen::V,osjećati miris,bolaigh
1301,fühlen::V,osjećati,braith
1302,fühlen::V,osjećati,mothaigh
1303,scheinen::V,činiti se,tá an chuma ar
1304,zu sehen sein::V,biti vidljiv,tá le feiceáil
1305,vernehmen::V,saznati,clois
1306,frieren::V,zima je,tá fuar
1307,tun::V,raditi,déan
1308,können::V,moći,féad
1309,können::V,moći,is féidir le
1310,wollen::V,htjeti,tá ag iarraidh
1311,anfangen::V,početi,tosaigh
1312,anfangen::V,početi,cuir tús le
1313,beenden::V,svršiti,críochnaigh
1314,beenden::V,svršiti,cuir deireadh le
1315,beenden::V,dovršiti,críochnaigh
1316,beenden::V,dovršiti,cuir deireadh le
1317,aufhören::V,prestati,stad
1318,gelingen::V,uspjeti,éirigh le
1319,geraten::V,desiti se,tá deireadh ar
1320,öffnen::V,otvoriti,oscail
1321,schließen::V,zatvoriti,dún
1322,schließen::V,zatvoriti,iaigh
1323,stellen::V,metnuti,cuir
1324,stellen::V,postaviti,cuir
1325,setzen::V,posaditi,cuir
1326,setzen::V,posaditi,socraigh
1327,legen::V,polagati,cuir
1328,berühren::V,doticati,teagmhaigh le
1329,berühren::V,dodirivati,teagmhaigh le
1330,verbinden::V,spojiti,ceangail
1331,verbinden::V,zavezati,ceangail
1332,bedecken::V,pokriti,clúdaigh
1333,bedecken::V,pokriti,cumhdaigh
1334,aufhängen::V,objesiti,croch
1335,anzünden::V,upaliti,las
1336,anzünden::V,upaliti,adhain
1337,anzünden::V,zapaliti,las
1338,anzünden::V,zapaliti,adhain
1339,aufheben::V,podići,tóg
1340,aufheben::V,podići,ardaigh
1341,aufheben::V,podignuti,tóg
1342,aufheben::V,podignuti,ardaigh
1343,zurücklassen::V,ostaviti,fág
1344,zurücklassen::V,pustiti natrag,fág
1345,verlieren::V,izgubiti,caill
1346,fallen lassen::V,ispustiti,lig uait
1347,fallen lassen::V,ispustiti,caith uait
1348,machen::V,uraditi,déan
1349,machen::V,uraditi,réitigh
1350,machen::V,načiniti,déan
1351,machen::V,načiniti,réitigh
1352,machen::V,napraviti,déan
1353,machen::V,napraviti,réitigh
1354,herstellen::V,proizvesti,táirg
1355,bauen::V,graditi,tóg
1356,reparieren::V,popraviti,deisigh
1357,verbessern::V,poboljšati,feabhsaigh
1358,ändern::V,promijeniti,athraigh
1359,graben::V,kopati,tochail
1360,graben::V,kopkati,tochail
1361,beugen::V,saviti,crom
1362,biegen::V,saviti,lúb
1363,biegen::V,sagnuti,lúb
1364,drehen::V,vrtjeti,cas
1365,wenden::V,obrnuti,tiontaigh
1366,umdrehen::V,okrenuti,iompaigh
1367,umdrehen::V,okrenuti,tiontaigh
1368,umdrehen::V,prevŕnuti,iompaigh
1369,umdrehen::V,prevŕnuti,tiontaigh
1370,heben::V,dizati,ardaigh
1371,hochheben::V,dignuti,tóg
1372,ergreifen::V,uhvatiti,beir ar
1373,ergreifen::V,prihvatiti,beir ar
1374,halten::V,držati,coimeád
1375,halten::V,držati,coinnigh
1376,drücken::V,pritiskivati,brúigh
1377,schieben::V,gurati,brúigh
1378,kratzen::V,česati,scríob
1379,kratzen::V,grepsti,scríob
1380,lecken::V,lizati,ligh
1381,lecken::V,lizati,leadhb
1382,beißen::V,ujesti,bain greim as
1383,beißen::V,gristi,bain greim as
1384,abreißen::V,otkinuti,stróic
1385,abreißen::V,otkinuti,tarraing
1386,abschneiden::V,odrezati,scoith
1387,binden::V,vezati,ceangail
1388,stecken::V,turiti,sáigh
1389,brechen::V,slomiti,bris
1390,klopfen::V,lupati,cnag
1391,klopfen::V,kucati,cnag
1392,hauen::V,tući,buail
1393,hauen::V,udarati,buail
1394,kleben::V,lijepiti,gliúáil
1395,reiben::V,trti,cuimil
1396,streichen::V,namazati,leath
1397,schleifen::V,brusiti,líomh
1398,schneiden::V,rezati,gearr
1399,rütteln::V,drmati,croith
1400,schütteln::V,tresti,croith
1401,schwenken::V,mahati,luasc
1402,schütten::V,sipati,doirt
1403,schütten::V,lijevati,doirt
1404,füllen::V,napuniti,líon
1405,einwickeln::V,umotati,cuach
1406,einwickeln::V,umotati,clúdaigh
1407,einwickeln::V,zamotati,cuach
1408,einwickeln::V,zamotati,clúdaigh
1409,tragen::V,nositi,iompair
1410,schleppen::V,tegliti,tarraing
1411,ziehen::V,vući,tarraing
1412,aufbewahren::V,čuvati,coinnigh
1413,werfen::V,bacati,caith
1414,fangen::V,loviti,ceap
1415,fangen::V,hvatati,ceap
1416,packen::V,ščepati,beir ar
1417,packen::V,zgrabiti,beir ar
1418,verstecken::V,sakriti,folaigh
1419,verstecken::V,sakriti,cuir i bhfolach
1420,teilen::V,podijeliti,roinn
1421,schicken::V,slati,seol
1422,bringen::V,donijeti,beir
1423,bringen::V,donijeti,tabhair
1424,hinzufügen::V,dodati,cuir le
1425,hinzufügen::V,pridati,cuir le
1426,bekommen::V,dobiti,faigh
1427,erhalten::V,primiti,faigh
1428,nehmen::V,uzeti,tóg
1429,nehmen::V,uzeti,glac
1430,wählen::V,izabrati,pioc
1431,wählen::V,izabrati,roghnaigh
1432,auswählen::V,odabrati,roghnaigh
1433,bewahren::V,sačuvati,caomhnaigh
1434,behindern::V,smetati,cuir bac ar
1435,verderben::V,pokvariti,mill
1436,beschädigen::V,oštetiti,loit
1437,beschädigen::V,oštetiti,déan damáiste do
1438,zerbrechen::V,razbiti,bris
1439,zerbrechen::V,prelomiti,bris
1440,zerreißen::V,poderati,stiall
1441,zerreißen::V,rastrgnuti,stiall
1442,zerstören::V,razoriti,mill
1443,zerstören::V,razoriti,scrios
1444,zerstören::V,razrušiti,mill
1445,zerstören::V,razrušiti,scrios
1446,verbrennen::V,spaliti,las
1447,verbrennen::V,spaliti,dóigh
1448,verbrennen::V,sagorjeti,las
1449,verbrennen::V,sagorjeti,dóigh
1450,geben::V,dati,tabhair
1451,reichen::V,pružiti,sín
1452,reichen::V,pružiti,cuir
1453,schenken::V,darivati,bronn
1454,schenken::V,darivati,tabhair
1455,versprechen::V,obećati,geall
1456,wünschen::V,željeti,guigh
1457,loben::V,hvaliti,mol
1458,küssen::V,ljubiti,póg
1459,wiegen::V,njihati,bog
1460,wiegen::V,njihati,luasc
1461,wiegen::V,ljuljati,bog
1462,wiegen::V,ljuljati,luasc
1463,zudecken::V,pokriti,clúdaigh
1464,wecken::V,probuditi,dúisigh
1465,zeigen::V,pokazati,taispeáin
1466,führen::V,voditi,treoraigh
1467,lehren::V,učiti,múin
1468,lehren::V,učiti,teagasc
1469,unterrichten::V,poučiti,múin
1470,unterrichten::V,poučiti,teagasc
1471,aufziehen::V,uzgajati,tóg
1472,leiten::V,upravljati,tá i gceannas ar
1473,antreiben::V,natjeravati,gríosaigh
1474,lassen::V,dati,cuir ag
1475,einladen::V,pozvati,cuir cuireadh ar
1476,vereinigen::V,ujediniti,aontaigh
1477,besuchen::V,posjetiti,tabhair cuairt ar
1478,treffen::V,sresti,cas ar
1479,treffen::V,sresti,buail le
1480,sich versammeln::V,okupiti se,bailigh
1481,sich versammeln::V,okupiti se,cruinnigh
1482,spielen::V,igrati se,imir
1483,spielen::V,igrati se,tá ag spraoi
1484,singen::V,pjevati,can
1485,tanzen::V,plesati,rinc
1486,tanzen::V,plesati,damhsaigh
1487,sich trennen::V,razići se,scar
1488,verlassen::V,ostaviti,fág
1489,verlassen::V,napustiti,fág
1490,retten::V,spasiti,tarrtháil
1491,bewachen::V,čuvati,cosain
1492,bewachen::V,čuvati,gardáil
1493,bewachen::V,stražariti,cosain
1494,bewachen::V,stražariti,gardáil
1495,schützen::V,čuvati,cosain
1496,verteidigen::V,obraniti,cosain
1497,sich schlagen::V,biti se,tá ag bruíon
1498,sich schlagen::V,udariti se,tá ag bruíon
1499,schießen::V,pucati,caith
1500,schießen::V,pucati,scaoil
1501,schießen::V,strijeljati,caith
1502,schießen::V,strijeljati,scaoil
1503,siegen::V,pobijediti,bain
1504,siegen::V,pobijediti,buaigh
1505,ärgern::V,ljutiti,cuir isteach ar
1506,schlagen::V,biti,buail
1507,schlagen::V,udariti,buail
1508,treten::V,šutnuti,ciceáil
1509,stechen::V,ubosti,sáigh
1510,stoßen::V,gurnuti,brúigh
1511,stoßen::V,gurnuti,soncáil
1512,stehlen::V,ukrasti,goid
1513,stören::V,smetati,cuir isteach ar
1514,belästigen::V,smetati,cuir as do
1515,belästigen::V,dosaditi,cuir as do
1516,verbergen::V,skriti,ceil
1517,täuschen::V,obmanuti,cuir dallamullóg ar
1518,betrügen::V,prevarati,déan calaois ar
1519,töten::V,ubiti,maraigh
1520,wohnen::V,stanovati,cuir faoi
1521,wohnen::V,stanovati,tá ina chónaí
1522,arbeiten::V,raditi,oibrigh
1523,sammeln::V,sabrati,bailigh
1524,sammeln::V,sabrati,cruinnigh
1525,pflücken::V,ubrati,pioc
1526,jagen::V,loviti,seilg
1527,fischen::V,ribati,iasc
1528,fischen::V,loviti ribu,iasc
1529,fassen::V,uloviti,beir ar
1530,hüten::V,pasti,aoirigh
1531,treiben::V,goniti,seol
1532,treiben::V,goniti,tiomáin
1533,anbinden::V,privezati,ceangail
1534,füttern::V,hraniti,cothaigh
1535,füttern::V,hraniti,beathaigh
1536,melken::V,musti,bligh
1537,melken::V,musti,crúigh
1538,hacken::V,sjeckati,gearr
1539,gießen::V,politi,uiscigh
1540,reifen::V,sazreti,aibigh
1541,zubereiten::V,prigotoviti,cócaráil
1542,kochen::V,kuhati,bruith
1543,kochen::V,kuhati,beirigh
1544,backen::V,peći,bácáil
1545,braten::V,peći,róst
1546,braten::V,peći,frioch
1547,braten::V,pržiti,róst
1548,braten::V,pržiti,frioch
1549,umrühren::V,promiješati,measc
1550,stricken::V,plesti,cniotáil
1551,nähen::V,šiti,fuaigh
1552,färben::V,obojiti,dathaigh
1553,reinigen::V,očistiti,glan
1554,reinigen::V,počistiti,glan
1555,waschen::V,prati,nigh
1556,abwischen::V,otrti,glan
1557,spülen::V,isprati,sruthlaigh
1558,spülen::V,oplakati,sruthlaigh
1559,fegen::V,mesti,scuab
1560,fegen::V,pomesti,scuab
1561,kehren::V,mesti,scuab
1562,baden::V,kupati se,folc
1563,sich waschen::V,umiti se,nigh é féin
