,Concept_ID,se,sah
2077,Rand::N,рӯммт,ойоҕос
2078,Rand::N,ре̄ввьн,кытыы
2079,Rand::N,ре̄ввьн,ойоҕос
2080,Kante::N,raedtie,кырыы
2081,Kante::N,rabdda,кырыы
2082,Kante::N,ravda,кырыы
2083,Kante::N,robdâ,кырыы
2084,Kante::N,å´rdd,кырыы
2085,Kante::N,ruõbdd,кырыы
2086,Kante::N,рӯммт,кырыы
2087,Kante::N,ре̄ввьн,кырыы
2088,Ecke::N,roene,муннук
2089,Ecke::N,kråane,муннук
2090,Ecke::N,náhpo,муннук
2091,Ecke::N,nusske,муннук
2092,Ecke::N,nurki,муннук
2093,Ecke::N,čiehka,муннук
2094,Ecke::N,čiehâ,муннук
2095,Ecke::N,čiõkk,муннук
2096,Ecke::N,suåp'p,муннук
2097,Ecke::N,уггл,муннук
2098,Spitze::N,gietjie,чыпчаал
2099,Spitze::N,snjuhtje,чыпчаал
2100,Spitze::N,gihttje,чыпчаал
2101,Spitze::N,geahči,чыпчаал
2102,Spitze::N,picci,чыпчаал
2103,Spitze::N,keeči,чыпчаал
2104,Spitze::N,ǩie´čč,чыпчаал
2105,Spitze::N,кя̄женч,чыпчаал
2106,Ende::N,gietjie,төбө
2107,Ende::N,giehtje,төбө
2108,Ende::N,geahči,төбө
2109,Ende::N,keeči,төбө
2110,Ende::N,puäš'š,төбө
2111,Ende::N,ке̄джь,төбө
2112,Loch::N,raejkie,тэһэҕэс
2113,Loch::N,raejkie,дьөлөҕөс
2114,Loch::N,rájgge,тэһэҕэс
2115,Loch::N,rájgge,дьөлөҕөс
2116,Loch::N,ráigi,тэһэҕэс
2117,Loch::N,ráigi,дьөлөҕөс
2118,Loch::N,räigi,тэһэҕэс
2119,Loch::N,räigi,дьөлөҕөс
2120,Loch::N,loikk,тэһэҕэс
2121,Loch::N,loikk,дьөлөҕөс
2122,Loch::N,râi´ǧǧ,тэһэҕэс
2123,Loch::N,râi´ǧǧ,дьөлөҕөс
2124,Loch::N,ра̄ййк,тэһэҕэс
2125,Loch::N,ра̄ййк,дьөлөҕөс
2126,Winkel::N,skaavhte,муннук
2127,Winkel::N,tjiehka,муннук
2128,Winkel::N,soahppa,муннук
2129,Winkel::N,čiehka,муннук
2130,Winkel::N,sogge,муннук
2131,Winkel::N,suåp'p,муннук
2132,Winkel::N,уггл,муннук
2133,Muster::N,goere,оһуор
2134,Muster::N,girjja,оһуор
2135,Muster::N,girjjit,оһуор
2136,Muster::N,kovos,оһуор
2137,Muster::N,кыррьй,оһуор
2138,Muster::N,кырьйнесс,оһуор
2139,Größe::N,ståaroe,кээмэй
2140,Größe::N,stuorrudahka,кээмэй
2141,Größe::N,stūrrodat,кээмэй
2142,Größe::N,mahtodat,кээмэй
2143,Größe::N,allodat,кээмэй
2144,Größe::N,stuá'ṛudâh,кээмэй
2145,Größe::N,роаӈӈьк,кээмэй
2146,Länge::N,gåhkoe,уста
2147,Länge::N,guhkkudahka,уста
2148,Länge::N,guhkkodat,уста
2149,Länge::N,kukkodâh,уста
2150,Länge::N,õllâdvuõtt,уста
2151,Länge::N,куххьквӯдт,уста
2152,Höhe::N,jalloe,үрдүк
2153,Höhe::N,jalladahke,үрдүк
2154,Höhe::N,alludahka,үрдүк
2155,Höhe::N,allatvuohta,үрдүк
2156,Höhe::N,allodat,үрдүк
2157,Höhe::N,aḷodâh,үрдүк
2158,Höhe::N,âlladvuõtt,үрдүк
2159,Höhe::N,э̄ллвӯдт,үрдүк
2160,Gewicht::N,leavloe,ыйааһын
2161,Gewicht::N,dædda,ыйааһын
2162,Gewicht::N,låssudahka,ыйааһын
2163,Gewicht::N,deaddu,ыйааһын
2164,Gewicht::N,tiäd'du,ыйааһын
2165,Gewicht::N,teäd'd,ыйааһын
2166,Gewicht::N,тя̄ннт,ыйааһын
2167,Gewicht::N,вӣссь,ыйааһын
2168,Menge::N,mierie,ахсаан
2169,Menge::N,ållo,ахсаан
2170,Menge::N,mearri,ахсаан
2171,Menge::N,doahkki,ахсаан
2172,Menge::N,meeṛi,ахсаан
2173,Menge::N,tukk,ахсаан
2174,Menge::N,mie´rr,ахсаан
2175,Menge::N,туххк,ахсаан
2176,Menge::N,ла̄ннҍт,ахсаан
2177,Haufen::N,deava,чөмчөх
2178,Haufen::N,håevkie,чөмчөх
2179,Haufen::N,hårre,чөмчөх
2180,Haufen::N,látna,чөмчөх
2181,Haufen::N,laaṇâ,чөмчөх
2182,Haufen::N,laađđ,чөмчөх
2183,Haufen::N,поанн,чөмчөх
2184,Reihe::N,raajroe,кэккэ
2185,Reihe::N,rájddo,кэккэ
2186,Reihe::N,gurgadas,кэккэ
2187,Reihe::N,kuáḷus,кэккэ
2188,Reihe::N,riâd'd,кэккэ
2189,Reihe::N,по̄ллт,кэккэ
2190,Boot::N,vïnhtse,оҥочо
2191,Boot::N,vanás,оҥочо
2192,Boot::N,vanntsa,оҥочо
2193,Boot::N,fanas,оҥочо
2194,Boot::N,voonâs,оҥочо
2195,Boot::N,käärbis,оҥочо
2196,Boot::N,võõnâs,оҥочо
2197,Boot::N,вэнс,оҥочо
2198,Ruder::N,aajroe,эрдии
2199,Ruder::N,ájrro,эрдии
2200,Ruder::N,áiru,эрдии
2201,Ruder::N,áiru,эрдии
2202,Ruder::N,äirr,эрдии
2203,Ruder::N,а̄ррьй,эрдии
2204,Schlitten::N,slærra,сыарҕа
2205,Schlitten::N,tjïelhke,сыарҕа
2206,Schlitten::N,gieris,сыарҕа
2207,Schlitten::N,tjielkká,сыарҕа
2208,Schlitten::N,gielká,сыарҕа
2209,Schlitten::N,kiäl'kká,сыарҕа
2210,Schlitten::N,saan,сыарҕа
2211,Schlitten::N,ǩeâlkk,сыарҕа
2212,Schlitten::N,со̄а̄н,сыарҕа
2213,Ski::N,treavka,хайыһар
2214,Ski::N,sabek,хайыһар
2215,Ski::N,sabet,хайыһар
2216,Ski::N,saaveeh,хайыһар
2217,Ski::N,koolâs,хайыһар
2218,Ski::N,коаллас,хайыһар
2219,Ski::N,са̄вехь,хайыһар
2220,Lagerfeuer::N,dålle,кутаа
2221,Lagerfeuer::N,sajijdållå,кутаа
2222,Lagerfeuer::N,dolla,кутаа
2223,Lagerfeuer::N,tullâ,кутаа
2224,Lagerfeuer::N,toll,кутаа
2225,Lagerfeuer::N,то̄лл,кутаа
2226,Last::N,maajsoe,ыарахан
2227,Last::N,noade,ыарахан
2228,Last::N,guorbmi,ыарахан
2229,Last::N,kye'rmi,ыарахан
2230,Last::N,nue´đđ,ыарахан
2231,Last::N,kue´rmm,ыарахан
2232,Last::N,нуэдът,ыарахан
2233,Gang::N,vaedtseme,хаамыы
2234,Gang::N,mannulahka,хаамыы
2235,Gang::N,johtu,хаамыы
2236,Gang::N,jotteem,хаамыы
2237,Gang::N,joto,хаамыы
2238,Gang::N,jäl'lmõš,хаамыы
2239,Gang::N,ёадтмушш,хаамыы
2240,Gang::N,ёадтҌмушш,хаамыы
2241,Schritt::N,sïlle,хардыы
2242,Schritt::N,lávkke,хардыы
2243,Schritt::N,lávki,хардыы
2244,Schritt::N,lävkki,хардыы
2245,Schritt::N,läu´ǩǩ,хардыы
2246,Schritt::N,ла̄ффьк,хардыы
2247,Norden::N,noerhte,хоту
2248,Norden::N,nuortta,хоту
2249,Norden::N,davvi,хоту
2250,Norden::N,taṿe,хоту
2251,Norden::N,tâ´vv,хоту
2252,Norden::N,таввял,хоту
2253,Süden::N,åarjel,соҕуруу
2254,Süden::N,oarjje,соҕуруу
2255,Süden::N,lulli,соҕуруу
2256,Süden::N,mäddi,соҕуруу
2257,Süden::N,kesipieg'gâ,соҕуруу
2258,Süden::N,saujj,соҕуруу
2259,Süden::N,со̄а̄ййв,соҕуруу
2260,Westen::N,jillie,арҕаа
2261,Westen::N,alle,арҕаа
2262,Westen::N,oarji,арҕаа
2263,Westen::N,uár'ji,арҕаа
2264,Westen::N,viõstâr,арҕаа
2265,Westen::N,вуэрьял,арҕаа
2266,Osten::N,luvlie,илин
2267,Osten::N,lulle,илин
2268,Osten::N,nuorta,илин
2269,Osten::N,nuor'ttâ,илин
2270,Osten::N,nuõrti,илин
2271,Osten::N,нуҏҏьт,илин
2272,Holz::N,moere,мас
2273,Holz::N,muorra,мас
2274,Holz::N,muorra,мас
2275,Holz::N,muoṛâ,мас
2276,Holz::N,muõrr,мас
2277,Holz::N,мӯрр,мас
2278,Brett::N,fealloe,дуоска
2279,Brett::N,fealloe,хаптаһын
2280,Brett::N,fiello,дуоска
2281,Brett::N,fiello,хаптаһын
2282,Brett::N,lávdi,дуоска
2283,Brett::N,lávdi,хаптаһын
2284,Brett::N,lyev'di,дуоска
2285,Brett::N,lyev'di,хаптаһын
2286,Brett::N,lu´vdd,дуоска
2287,Brett::N,lu´vdd,хаптаһын
2288,Brett::N,лаййт,дуоска
2289,Brett::N,лаййт,хаптаһын
2290,Platte::N,spaagkoe,билиитэ
2291,Platte::N,skierro,билиитэ
2292,Platte::N,skearru,билиитэ
2293,Platte::N,ráptu,билиитэ
2294,Platte::N,ка̄ррьт,билиитэ
2295,Stütze::N,dovtege,тулааһын
2296,Stütze::N,dåarjege,тулааһын
2297,Stütze::N,tsagge,тулааһын
2298,Stütze::N,nihta,тулааһын
2299,Stütze::N,duvdda,тулааһын
2300,Stütze::N,caggi,тулааһын
2301,Stütze::N,cagge,тулааһын
2302,Stütze::N,cõgldõk,тулааһын
2303,Stütze::N,стуэлльп,тулааһын
2304,Stange::N,staavra,ураҕас
2305,Stange::N,stággo,ураҕас
2306,Stange::N,hålggå,ураҕас
2307,Stange::N,stávrá,ураҕас
2308,Stange::N,stággu,ураҕас
2309,Stange::N,čuálgui,ураҕас
2310,Stange::N,kaŋgg,ураҕас
2311,Stange::N,кэ̄ллт,ураҕас
2312,Stange::N,пе̄лльк,ураҕас
2313,Stock::N,galte,мас
2314,Stock::N,galte,баалкы
2315,Stock::N,klåbpoe,мас
2316,Stock::N,klåbpoe,баалкы
2317,Stock::N,soabbe,мас
2318,Stock::N,soabbe,баалкы
2319,Stock::N,soabbi,мас
2320,Stock::N,soabbi,баалкы
2321,Stock::N,suáb'bi,мас
2322,Stock::N,suáb'bi,баалкы
2323,Stock::N,suä´b'b,мас
2324,Stock::N,suä´b'b,баалкы
2325,Stock::N,суэммьп,мас
2326,Stock::N,суэммьп,баалкы
2327,Stab::N,klaahka,ураҕас
2328,Stab::N,soabbe,ураҕас
2329,Stab::N,soabbi,ураҕас
2330,Stab::N,suáb'bi,ураҕас
2331,Stab::N,suä´b'b,ураҕас
2332,Stab::N,суэммьп,ураҕас
2333,Rohr::N,gïrse,турба
2334,Rohr::N,båhttså,турба
2335,Rohr::N,bohcci,турба
2336,Rohr::N,poccee,турба
2337,Rohr::N,puu´lčiǩ,турба
2338,Rohr::N,туррьп,турба
2339,Haus::N,ståapoe,дьиэ
2340,Haus::N,goahte,дьиэ
2341,Haus::N,stohpu,дьиэ
2342,Haus::N,tááḷu,дьиэ
2343,Haus::N,tääll,дьиэ
2344,Haus::N,пэ̄ҏҏт,дьиэ
2345,Heim::N,hïejme,дьиэ
2346,Heim::N,viesso,дьиэ
2347,Heim::N,ruoktu,дьиэ
2348,Heim::N,päikki,дьиэ
2349,Heim::N,päi´ǩǩ,дьиэ
2350,Heim::N,пэ̄ҏҏт,дьиэ
2351,Ofen::N,vuebnie,оһох
2352,Ofen::N,vuodná,оһох
2353,Ofen::N,vuobnne,оһох
2354,Ofen::N,uvdna,оһох
2355,Ofen::N,uvnâ,оһох
2356,Ofen::N,ǩiiuǥân,оһох
2357,Ofen::N,пе̄ххц,оһох
2358,Ofen::N,кыввкан,оһох
2359,Fußboden::N,guelpie,муоста
2360,Fußboden::N,guolbbe,муоста
2361,Fußboden::N,láhtti,муоста
2362,Fußboden::N,šalde,муоста
2363,Fußboden::N,šâ´ldd,муоста
2364,Fußboden::N,шалльт,муоста
2365,Tisch::N,buertie,остуол
2366,Tisch::N,bievdde,остуол
2367,Tisch::N,beavdi,остуол
2368,Tisch::N,pevdi,остуол
2369,Tisch::N,på´rdd,остуол
2370,Tisch::N,stue´ll,остуол
2371,Tisch::N,туэлль,остуол
2372,Stuhl::N,stovle,устуул
2373,Stuhl::N,ståvllå,устуул
2374,Stuhl::N,stuollu,устуул
2375,Stuhl::N,stovli,устуул
2376,Stuhl::N,stuu´l,устуул
2377,Stuhl::N,стула,устуул
2378,Wiege::N,gïerhkeme,биһик
2379,Wiege::N,vuoggo,биһик
2380,Wiege::N,geaŧŧu,биһик
2381,Wiege::N,geaktu,биһик
2382,Wiege::N,gietkka,биһик
2383,Wiege::N,kiäh'tu,биһик
2384,Wiege::N,vogga,биһик
2385,Wiege::N,кӣткэм,биһик
2386,Bett::N,seangkoe,кырабаат
2387,Bett::N,sæŋŋga,кырабаат
2388,Bett::N,seaŋga,кырабаат
2389,Bett::N,seŋgâ,кырабаат
2390,Bett::N,sââ´jj,кырабаат
2391,Bett::N,вуэдтӭмсайй,кырабаат
2392,Regal::N,hælla,долбуур
2393,Regal::N,hilldo,долбуур
2394,Regal::N,hildu,долбуур
2395,Regal::N,ildee,долбуур
2396,Regal::N,i´lddi,долбуур
2397,Regal::N,ылльтэ,долбуур
2398,Kiste::N,aeskie,дьааһык
2399,Kiste::N,kássa,дьааһык
2400,Kiste::N,kássa,дьааһык
2401,Kiste::N,árkku,дьааһык
2402,Kiste::N,ču´ǩǩ,дьааһык
2403,Kiste::N,чуххьк,дьааһык
2404,Fenster::N,klaase,түннүк
2405,Fenster::N,vinndek,түннүк
2406,Fenster::N,láse,түннүк
2407,Fenster::N,laasâ,түннүк
2408,Fenster::N,ikkân,түннүк
2409,Fenster::N,эххкан,түннүк
2410,Tür::N,okse,аан
2411,Tür::N,uksa,аан
2412,Tür::N,uksa,аан
2413,Tür::N,uksâ,аан
2414,Tür::N,uhss,аан
2415,Tür::N,уккс,аан
2416,Tor::N,okse,аан
2417,Tor::N,pårttå,аан
2418,Tor::N,uksa,аан
2419,Tor::N,poarta,аан
2420,Tor::N,porttâ,аан
2421,Tor::N,uustõk,аан
2422,Tor::N,čuâlluhss,аан
2423,Tor::N,уккс,аан
2424,Zaun::N,haakene,соппулуот
2425,Zaun::N,jerra,соппулуот
2426,Zaun::N,gárdde,соппулуот
2427,Zaun::N,áidi,соппулуот
2428,Zaun::N,äiđi,соппулуот
2429,Zaun::N,äidd,соппулуот
2430,Zaun::N,čuâll,соппулуот
2431,Zaun::N,а̄ййт,соппулуот
2432,Dach::N,rehpie,кырыыса
2433,Dach::N,dæhkko,кырыыса
2434,Dach::N,gáhttu,кырыыса
2435,Dach::N,káttu,кырыыса
2436,Dach::N,laakk,кырыыса
2437,Dach::N,пэ̄ҏҏтэ̄ля,кырыыса
2438,Dach::N,кры̄ша,кырыыса
2439,Leiter::N,raajtere,кирилиэс
2440,Leiter::N,tjajmos,кирилиэс
2441,Leiter::N,boagos,кирилиэс
2442,Leiter::N,ráidalas,кирилиэс
2443,Leiter::N,raidlâs,кирилиэс
2444,Leiter::N,лествец,кирилиэс
2445,Besen::N,saehpie,миинньик
2446,Besen::N,gaerpene,миинньик
2447,Besen::N,njáman,миинньик
2448,Besen::N,luvdá,миинньик
2449,Besen::N,luvdá,миинньик
2450,Besen::N,västt,миинньик
2451,Besen::N,ва̄сст,миинньик
2452,Spaten::N,gåajvoe,күрдьэх
2453,Spaten::N,spádá,күрдьэх
2454,Spaten::N,goajvvo,күрдьэх
2455,Spaten::N,goaivu,күрдьэх
2456,Spaten::N,kuái'vu,күрдьэх
2457,Spaten::N,kuäivv,күрдьэх
2458,Spaten::N,куаййв,күрдьэх
2459,Schaufel::N,gåajvoe,күрдьэх
2460,Schaufel::N,gåjvun,күрдьэх
2461,Schaufel::N,goajvvo,күрдьэх
2462,Schaufel::N,goaivu,күрдьэх
2463,Schaufel::N,kuái'vu,күрдьэх
2464,Schaufel::N,kuäivv,күрдьэх
2465,Schaufel::N,куаййв,күрдьэх
2466,Gabel::N,tjåagka,биилкэ
2467,Gabel::N,gáffil,биилкэ
2468,Gabel::N,káffal,биилкэ
2469,Gabel::N,kaahvâl,биилкэ
2470,Gabel::N,velkk,биилкэ
2471,Gabel::N,а̄лльс,биилкэ
2472,Löffel::N,buste,луоска
2473,Löffel::N,bassti,луоска
2474,Löffel::N,baste,луоска
2475,Löffel::N,pastem,луоска
2476,Löffel::N,pâ´sttem,луоска
2477,Löffel::N,пасьтэмь,луоска
2478,Messer::N,nejpie,быһах
2479,Messer::N,nijbbe,быһах
2480,Messer::N,niibi,быһах
2481,Messer::N,nijbe,быһах
2482,Messer::N,nei´bb,быһах
2483,Messer::N,ныййп,быһах
2484,Nagel::N,spæjhkere,тоһоҕо
2485,Nagel::N,spiger,тоһоҕо
2486,Nagel::N,návlle,тоһоҕо
2487,Nagel::N,spiikkár,тоһоҕо
2488,Nagel::N,spijkkár,тоһоҕо
2489,Nagel::N,näu´ll,тоһоҕо
2490,Nagel::N,на̄ввьл,тоһоҕо
2491,Netz::N,viermie,илим
2492,Netz::N,viermme,илим
2493,Netz::N,næhtta,илим
2494,Netz::N,fierbmi,илим
2495,Netz::N,viermi,илим
2496,Netz::N,säi´mm,илим
2497,Netz::N,нӯжхьт,илим
2498,Haken::N,kruehkie,көхө
2499,Haken::N,ruohkke,көхө
2500,Haken::N,vagge,көхө
2501,Haken::N,roahkki,көхө
2502,Haken::N,faggi,көхө
2503,Haken::N,kuák'ki,көхө
2504,Haken::N,kuä´ǩ'ǩ,көхө
2505,Haken::N,ва̄ӈӈк,көхө
2506,Haken::N,куэххьк,көхө
2507,Griff::N,rehpie,ук
2508,Griff::N,rehpie,тутаах
2509,Griff::N,taatje,ук
2510,Griff::N,taatje,тутаах
2511,Griff::N,gavlla,ук
2512,Griff::N,gavlla,тутаах
2513,Griff::N,guottáldahka,ук
2514,Griff::N,guottáldahka,тутаах
2515,Griff::N,geavja,ук
2516,Griff::N,geavja,тутаах
2517,Griff::N,novdâ,ук
2518,Griff::N,novdâ,тутаах
2519,Griff::N,nõđđ,ук
2520,Griff::N,nõđđ,тутаах
2521,Griff::N,kå´ǧǧ,ук
2522,Griff::N,kå´ǧǧ,тутаах
2523,Griff::N,нэ̄дт,ук
2524,Griff::N,нэ̄дт,тутаах
2525,Schloss::N,laesie,күлүүс
2526,Schloss::N,lássa,күлүүс
2527,Schloss::N,lohkka,күлүүс
2528,Schloss::N,lukkâ,күлүүс
2529,Schloss::N,lokk,күлүүс
2530,Schloss::N,ло̄ххк,күлүүс
2531,Bild::N,guvvie,хартыына
2532,Bild::N,gåvvå,хартыына
2533,Bild::N,govva,хартыына
2534,Bild::N,koṿe,хартыына
2535,Bild::N,kartt,хартыына
2536,Bild::N,картина,хартыына
2537,Figur::N,guvvie,фигура
2538,Figur::N,gåvos,фигура
2539,Figur::N,figuvrra,фигура
2540,Figur::N,figuvra,фигура
2541,Figur::N,kovos,фигура
2542,Figur::N,kuâŋas,фигура
2543,Puppe::N,dåahka,куукула
2544,Puppe::N,dåhkko,куукула
2545,Puppe::N,doahkko,куукула
2546,Puppe::N,dohkká,куукула
2547,Puppe::N,duhkká,куукула
2548,Puppe::N,kuuhlaž,куукула
2549,Puppe::N,кукла,куукула
2550,Beutel::N,voessetje,мөһөөччук
2551,Beutel::N,påvsså,мөһөөччук
2552,Beutel::N,seahkaš,мөһөөччук
2553,Beutel::N,bursa,мөһөөччук
2554,Beutel::N,guhkkár,мөһөөччук
2555,Beutel::N,čooṿâs,мөһөөччук
2556,Beutel::N,siâk'k,мөһөөччук
2557,Beutel::N,kå´ššel,мөһөөччук
2558,Beutel::N,ве̄ҏҏц,мөһөөччук
2559,Bündel::N,paantje,баайыы
2560,Bündel::N,buduk,баайыы
2561,Bündel::N,gurppe,баайыы
2562,Bündel::N,gihppu,баайыы
2563,Bündel::N,kiäs'tu,баайыы
2564,Bündel::N,šnâpp,баайыы
2565,Bündel::N,пуччк,баайыы
2566,Tasche::N,veaskoe,суумка
2567,Tasche::N,væssko,суумка
2568,Tasche::N,lávkka,суумка
2569,Tasche::N,lávka,суумка
2570,Tasche::N,seahkka,суумка
2571,Tasche::N,lavkkâ,суумка
2572,Tasche::N,laukk,суумка
2573,Tasche::N,суӎӎьк,суумка
2574,Tasche::N,ло̄а̄ффк,суумка
2575,Eimer::N,bæhtoe,биэдэрэ
2576,Eimer::N,skiello,биэдэрэ
2577,Eimer::N,skállu,биэдэрэ
2578,Eimer::N,eebir,биэдэрэ
2579,Eimer::N,skääll,биэдэрэ
2580,Eimer::N,е̄мьперь,биэдэрэ
2581,Deckel::N,luehkie,хаппах
2582,Deckel::N,låhkke,хаппах
2583,Deckel::N,lohkki,хаппах
2584,Deckel::N,lokke,хаппах
2585,Deckel::N,lå´ǩǩ,хаппах
2586,Deckel::N,ко̄а̄ххтнэсс,хаппах
2587,Geschirr::N,lihtie,иһит
2588,Geschirr::N,lihte,иһит
2589,Geschirr::N,lihtit,иһит
2590,Geschirr::N,litte,иһит
2591,Geschirr::N,kärldõk,иһит
2592,Geschirr::N,ка̄ррь,иһит
2593,Sack::N,voesse,куул
2594,Sack::N,vuossa,куул
2595,Sack::N,seahkka,куул
2596,Sack::N,sekkâ,куул
2597,Sack::N,siâk'k,куул
2598,Sack::N,ве̄ҏҏц,куул
2599,Tasse::N,guksie,сэлиэнэй
2600,Tasse::N,gåhppå,сэлиэнэй
2601,Tasse::N,gohppu,сэлиэнэй
2602,Tasse::N,pollo,сэлиэнэй
2603,Tasse::N,kopp,сэлиэнэй
2604,Tasse::N,на̄ххьп,сэлиэнэй
2605,Topf::N,baetie,көстүрүүҥкэ
2606,Topf::N,krovhte,көстүрүүҥкэ
2607,Topf::N,rujtta,көстүрүүҥкэ
2608,Topf::N,giebbme,көстүрүүҥкэ
2609,Topf::N,báhti,көстүрүүҥкэ
2610,Topf::N,gievdni,көстүрүүҥкэ
2611,Topf::N,pääti,көстүрүүҥкэ
2612,Topf::N,kruâitt,көстүрүүҥкэ
2613,Topf::N,кӣммьн,көстүрүүҥкэ
2614,Kessel::N,giebnie,хочуол
2615,Kessel::N,skallo,хочуол
2616,Kessel::N,giebbme,хочуол
2617,Kessel::N,gieđbmi,хочуол
2618,Kessel::N,kiem'ni,хочуол
2619,Kessel::N,ǩie´mnn,хочуол
2620,Kessel::N,кӣммьн,хочуол
2621,Essen::N,åesie,аһылык
2622,Essen::N,beapmoe,аһылык
2623,Essen::N,biebbmo,аһылык
2624,Essen::N,borramuš,аһылык
2625,Essen::N,purrâmâš,аһылык
2626,Essen::N,porrmõš,аһылык
2627,Essen::N,по̄ррмушш,аһылык
2628,Nahrung::N,beapmoe,ас
2629,Nahrung::N,biebbmo,ас
2630,Nahrung::N,biebmu,ас
2631,Nahrung::N,purrâmâš,ас
2632,Nahrung::N,porrmõš,ас
2633,Nahrung::N,по̄ррмушш,ас
2634,Speise::N,beapmoe,аһылык
2635,Speise::N,biebbmo,аһылык
2636,Speise::N,biebmu,аһылык
2637,Speise::N,määlis,аһылык
2638,Speise::N,aasâs,аһылык
2639,Speise::N,porrmõš,аһылык
2640,Speise::N,по̄ррмушш,аһылык
2641,Fleisch::N,bearkoe,эт
2642,Fleisch::N,oadtje,эт
2643,Fleisch::N,bierggo,эт
2644,Fleisch::N,biergu,эт
2645,Fleisch::N,uáž'ži,эт
2646,Fleisch::N,vuä´ǯ'ǯ,эт
2647,Fleisch::N,вуэннч,эт
2648,Getreide::N,gernie,злактар
2649,Getreide::N,gårnne,злактар
2650,Getreide::N,gordni,злактар
2651,Getreide::N,valje,злактар
2652,Getreide::N,ле̄ййп,злактар
2653,Brei::N,kraavhtse,хааһы
2654,Brei::N,ráktsa,хааһы
2655,Brei::N,buvru,хааһы
2656,Brei::N,suoḥâd,хааһы
2657,Brei::N,hutt,хааһы
2658,Brei::N,уххт,хааһы
2659,Brot::N,gaahkoe,килиэп
2660,Brot::N,lájbbe,килиэп
2661,Brot::N,stummpa,килиэп
2662,Brot::N,láibi,килиэп
2663,Brot::N,gáhkku,килиэп
2664,Brot::N,leibi,килиэп
2665,Brot::N,lei´bb,килиэп
2666,Brot::N,ле̄ййп,килиэп
2667,Scheibe::N,snaejrie,куһуок
2668,Scheibe::N,sárdde,куһуок
2669,Scheibe::N,vajahas,куһуок
2670,Scheibe::N,časkkis,куһуок
2671,Scheibe::N,ča'skes,куһуок
2672,Scheibe::N,ku´sǩǩ,куһуок
2673,Scheibe::N,кусськ,куһуок
2674,Fett::N,buejtie,сыа
2675,Fett::N,vuodja,сыа
2676,Fett::N,buoidi,сыа
2677,Fett::N,pyei'di,сыа
2678,Fett::N,puõi´dd,сыа
2679,Fett::N,пуййт,сыа
2680,Butter::N,voeje,арыы
2681,Butter::N,vuodja,арыы
2682,Butter::N,vuodja,арыы
2683,Butter::N,vuojâ,арыы
2684,Butter::N,vuõjj,арыы
2685,Butter::N,вӯйй,арыы
2686,Öl::N,ålja,арыы
2687,Öl::N,ulljo,арыы
2688,Öl::N,oalljo,арыы
2689,Öl::N,olju,арыы
2690,Öl::N,oljo,арыы
2691,Öl::N,vuõjj,арыы
2692,Öl::N,вӯйй,арыы
2693,Salz::N,saelhtie,туус
2694,Salz::N,sállte,туус
2695,Salz::N,sálti,туус
2696,Salz::N,sältti,туус
2697,Salz::N,sä´ltt,туус
2698,Salz::N,сӯлль,туус
2699,Suppe::N,joptse,мин
2700,Suppe::N,jupptsa,мин
2701,Suppe::N,málli,мин
2702,Suppe::N,määḷi,мин
2703,Suppe::N,lieṃâ,мин
2704,Suppe::N,liõmm,мин
2705,Suppe::N,лӣмм,мин
2706,Honig::N,hååneske,мүөт
2707,Honig::N,meda,мүөт
2708,Honig::N,miehta,мүөт
2709,Honig::N,mietâ,мүөт
2710,Honig::N,miõtt,мүөт
2711,Honig::N,мӣдт,мүөт
2712,Milch::N,mielhkie,үүт
2713,Milch::N,mielkke,үүт
2714,Milch::N,mielki,үүт
2715,Milch::N,miel'kki,үүт
2716,Milch::N,mie´lǩǩ,үүт
2717,Milch::N,ма̄ййт,үүт
2718,Tee::N,löövje,чэй
2719,Tee::N,tedja,чэй
2720,Tee::N,deadju,чэй
2721,Tee::N,čee,чэй
2722,Tee::N,teej̣â,чэй
2723,Tee::N,čee,чэй
2724,Tee::N,чайй,чэй
2725,Leder::N,hovre,тирии
2726,Leder::N,sassne,тирии
2727,Leder::N,náhkki,тирии
2728,Leder::N,leaira,тирии
2729,Leder::N,čevđi,тирии
2730,Leder::N,čåu´dd,тирии
2731,Leder::N,на̄ххьк,тирии
2732,Wolle::N,ålloe,түү
2733,Wolle::N,hullo,түү
2734,Wolle::N,ullu,түү
2735,Wolle::N,ullo,түү
2736,Wolle::N,oll,түү
2737,Wolle::N,улл,түү
2738,Stoff::N,tyjje,таҥас
2739,Stoff::N,gápptás,таҥас
2740,Stoff::N,stoaffa,таҥас
2741,Stoff::N,ávnnas,таҥас
2742,Stoff::N,käägus,таҥас
2743,Stoff::N,aaunâs,таҥас
2744,Stoff::N,лыййн,таҥас
2745,Nadel::N,naaloe,иннэ
2746,Nadel::N,nállo,иннэ
2747,Nadel::N,nállu,иннэ
2748,Nadel::N,nááḷu,иннэ
2749,Nadel::N,neu´ll,иннэ
2750,Nadel::N,нӣввьл,иннэ
2751,Faden::N,laejkie,сап
2752,Faden::N,hárppo,сап
2753,Faden::N,árpu,сап
2754,Faden::N,läigi,сап
2755,Faden::N,lääi´j,сап
2756,Faden::N,сӯнн,сап
2757,Knopf::N,balhka,тимэх
2758,Knopf::N,boallo,тимэх
2759,Knopf::N,boallu,тимэх
2760,Knopf::N,puál'lu,тимэх
2761,Knopf::N,puäll,тимэх
2762,Knopf::N,пуалл,тимэх
