,Concept_ID,bg,sq
835,dorthin::ADV,нататък,anej
836,geradeaus::ADV,направо,drejt
837,vorwärts::ADV,напред,mbroth
838,vorwärts::ADV,напред,përpara
839,rückwärts::ADV,назад,mbrapsht
840,zurück::ADV,обратно,prapa
841,zurück::ADV,обратно,mbrapsht
842,unten::ADV,долу,poshtë
843,hinab::ADV,надолу,përposh
844,oben::ADV,горе,lart
845,oben::ADV,горе,sipër
846,hinauf::ADV,нагоре,lart
847,hinauf::ADV,нагоре,përpjetë
848,überall::ADV,навсякъде,kudo
849,nicht::ADV,не,s'
850,nicht::ADV,не,nuk
851,ein wenig::ADV,малко,një tis
852,kaum::ADV,едва,mezi
853,kaum::ADV,едвам,mezi
854,sehr::ADV,много,fort
855,sehr::ADV,много,shumë
856,sehr::ADV,твърде,fort
857,sehr::ADV,твърде,shumë
858,so::ADV,тъй,ashtu
859,so::ADV,тъй,kështu
860,so::ADV,така,ashtu
861,so::ADV,така,kështu
862,noch::ADV,още,ende
863,noch::ADV,още,akoma
864,nur::ADV,само,vetëm
865,schon::ADV,вече,tashmë
866,wieder::ADV,пак,përsëri
867,wieder::ADV,отново,përsëri
868,vergebens::ADV,напразно,kot
869,vor::PRP,пред,para
870,hinter::PRP,зад,prapa
871,hinter::PRP,зад,mbrapa
872,unter::PRP,под,nën
873,durch::PRP,през,nëpër
874,neben::PRP,до,pranë
875,neben::PRP,до,përbri
876,neben::PRP,при,pranë
877,neben::PRP,при,përbri
878,zwischen::PRP,между,midis
879,zwischen::PRP,между,ndërmjet
880,zwischen::PRP,помежду,midis
881,zwischen::PRP,помежду,ndërmjet
882,wegen::PRP,заради,për
883,dies::PRN,този,ky
884,das::PRN,туй,ky
885,das::PRN,това,ky
886,alles::PRN,всичко,gjithçka
887,ich::PRN,аз,unë
888,du::PRN,ти,ti
889,er::PRN,той,ai
890,wir::PRN,ние,ne
891,ihr::PRN,вие,ju
892,sie::PRN,те,ata
893,was::FPRN,що,ç'
894,was::FPRN,що,çfarë
895,was::FPRN,какво,ç'
896,was::FPRN,какво,çfarë
897,wer::FPRN,кой,kush
898,wo::FADV,къде,ku
899,wohin::FADV,накъде,për ku
900,wohin::FADV,накъдето,për ku
901,wie::FADV,как,si
902,warum::FADV,защо,pse
903,warum::FADV,защо,përse
904,wieviel::FNUM,колко,sa
905,eins::NUM,един,një
906,zwei::NUM,два,dy
907,drei::NUM,три,tre
908,vier::NUM,четири,katër
909,fünf::NUM,пет,pesë
910,sechs::NUM,шест,gjashtë
911,sieben::NUM,седем,shtatë
912,acht::NUM,осем,tetë
913,neun::NUM,девет,nëntë
914,zehn::NUM,десет,dhjetë
915,elf::NUM,единайсет,njëmbëdhjetë
916,elf::NUM,единадесет,njëmbëdhjetë
917,zwölf::NUM,дванайсет,dymbëdhjetë
918,zwölf::NUM,дванадесет,dymbëdhjetë
919,zwanzig::NUM,двайсет,njëzet
920,zwanzig::NUM,двадесет,njëzet
921,dreißig::NUM,тридесет,tridhjetë
922,vierzig::NUM,четиридесет,dyzet
923,fünfzig::NUM,петдесет,pesëdhjetë
924,sechzig::NUM,шестдесет,gjashtëdhjetë
925,siebzig::NUM,седемдесет,shtatëdhjetë
926,achtzig::NUM,осемдесет,tetëdhjetë
927,neunzig::NUM,деветдесет,nëntëdhjetë
928,hundert::NUM,сто,qind
929,tausend::NUM,хиляда,mijë
930,und::CNJ,а,e
931,und::CNJ,а,dhe
932,und::CNJ,та,e
933,und::CNJ,та,dhe
934,oder::CNJ,или,a
935,oder::CNJ,или,apo
936,stehen::V,стоя,rri
937,sitzen::V,седя,rri
938,liegen::V,лежа,rri shtrirë
939,hängen::V,вися,varem
940,werden::V,бъда,bëhem
941,werden::V,стана,bëhem
942,passieren::V,случа се,ndodh
943,beginnen::V,започна,filloj
944,enden::V,свърша,përfundoj
945,wechseln::V,променям,ndërroj
946,aufgehen[Sonne]::V,изгрея,hapem
947,untergehen[Sonne]::V,заляза,hyj
948,untergehen[Sonne]::V,заляза,perëndoj
949,scheinen[Sonne]::V,грея,ndriçoj
950,scheinen[Sonne]::V,светя,ndriçoj
951,donnern::V,гърмя,gjëmoj
952,donnern::V,гърмя,bubulloj
953,wehen::V,вея,fryj
954,wehen::V,духам,fryj
955,strömen::V,тека,derdh
956,strömen::V,лея се,derdh
957,fließen::V,тека,rrjedh
958,sich drehen::V,въртя се,rrotullohem
959,schwanken::V,клатя се,dyzoj
960,schwingen::V,трептя,dridhem
961,fallen::V,падам,bie
962,brennen::V,горя,digjem
963,rauchen::V,димя,nxjerr tym
964,regnen::V,вали дъжд,bie shi
965,gefrieren::V,замръзна,ngrij
966,tauen::V,топя се,shkrij
967,schmelzen::V,разтопя се,shkrij
968,trocknen::V,съхна,thaj
969,sieden::V,вря,ziej
970,sieden::V,кипя,ziej
971,faulen::V,гния,kalbem
972,faulen::V,гния,prishem
973,verfaulen::V,изгния,kalbem
974,reißen::V,напукам се,grisem
975,reißen::V,напукам се,shqyhem
976,versinken::V,потъна,humboj
977,vergehen::V,минавам,kaloj
978,erscheinen::V,явя се,dukem
979,verschwinden::V,изчезна,zhdukem
980,sinken::V,падна,ulem
981,abnehmen::V,отслабна,pakësohem
982,abnehmen::V,отслабна,zvogëlohem
983,zunehmen::V,нарасна,shtohem
984,steigen::V,увелича се,rritem
985,steigen::V,покачвам се,rritem
986,wachsen::V,раста,rritem
987,glänzen::V,лъщя,vezulloj
988,glänzen::V,блестя,vezulloj
989,funkeln::V,искря,xixoj
990,funkeln::V,искря,xixëlloj
991,lärmen::V,шумя,oshtij
992,lärmen::V,шумя,zhurmoj
993,läuten::V,звъня,bie
994,klingeln::V,звъня,i bie ziles
995,klirren::V,звънтя,kërcëlloj
996,klirren::V,дрънкам,kërcëlloj
997,brausen::V,буча,gjëmoj
998,rauschen::V,шумя,fëshfërij
999,klingen::V,звуча,tingëlloj
1000,bellen::V,лая,leh
1001,heulen::V,вия,ulërij
1002,heulen::V,рева,ulërij
1003,blasen::V,духна,fryj
1004,pfeifen::V,свиря,fishkëllej
1005,schreien::V,крещя,bërtas
1006,stöhnen::V,стена,rënkoj
1007,stöhnen::V,пъшкам,rënkoj
1008,zittern::V,треперя,trembem
1009,leben::V,живея,rroj
1010,leben::V,живея,jetoj
1011,geboren werden::V,родя се,lind
1012,atmen::V,дишам,marr frymë
1013,trinken::V,пия,pi
1014,essen::V,ям,ha
1015,schlucken::V,гълтам,gëlltis
1016,schlucken::V,гълтам,kapërdij
1017,müde werden::V,уморя се,lodhem
1018,einschlafen::V,заспя,bie të fle
1019,schlafen::V,спя,fle
1020,aufwachen::V,събудя се,zgjohem
1021,aufstehen::V,стана,çohem
1022,aufstehen::V,стана,ngrihem
1023,sich erholen::V,отдъхвам си,qetësohem
1024,sich erholen::V,отдъхвам си,shtendosem
1025,krank werden::V,заболея,bie i sëmurë
1026,krank sein::V,боледувам,jam i sëmurë
1027,schmerzen::V,боля,dhemb
1028,husten::V,кашлям,kollitem
1029,genesen::V,оздравея,shërohem
1030,sterben::V,умра,vdes
1031,umkommen::V,загина,vdes
1032,umkommen::V,загина,mbaroj
1033,sich bewegen::V,движа се,shkundem
1034,sich bewegen::V,мърдам се,shkundem
1035,sich rühren::V,движа се,lëviz
1036,sich erheben::V,стана,ngrihem
1037,sich setzen::V,седна,ulem
1038,hinfallen::V,падна,gremisem
1039,laufen::V,ходя,eci
1040,schreiten::V,крача,çapem
1041,spazierengehen::V,разхождам се,shëtis
1042,eilen::V,бързам,ngas
1043,sich beeilen::V,побързам,nxitoj
1044,sausen::V,тичам,eci shpejt
1045,rennen::V,бягам,vrapoj
1046,springen::V,скачам,kërcej
1047,klettern::V,катеря се,hipi
1048,schaukeln::V,люлея се,kolovitem
1049,kriechen::V,лазя,zvarritem
1050,kriechen::V,пълзя,zvarritem
1051,schwimmen::V,плувам,notoj
1052,tauchen::V,гмуркам се,zhytem
1053,rudern::V,греба,vozis
1054,fahren::V,пътувам,shkoj
1055,fliegen::V,летя,fluturoj
1056,fliegen::V,хвърча,fluturoj
1057,gehen::V,ида,eci
1058,gehen::V,ида,shkoj
1059,gehen::V,вървя,eci
1060,gehen::V,вървя,shkoj
1061,weggehen::V,отида си,vete
1062,abfahren::V,отпътувам,nisem
1063,anhalten::V,спра се,ndalem
1064,hineingehen::V,влизам,futem
1065,eintreten::V,вляза,hyj
1066,kommen::V,ида,vij
1067,kommen::V,дойда,vij
1068,ankommen::V,пристигна,arrij
1069,ankommen::V,пристигна,mbërrij
1070,zurückkommen::V,върна се,kthehem
1071,bleiben::V,остана,mbetem
1072,bleiben::V,остана,qëndroj
1073,warten::V,чакам,pres
1074,erwarten::V,очаквам,pres
1075,suchen::V,търся,kërkoj
1076,finden::V,намеря,gjej
1077,versuchen::V,опитам,mundohem
1078,vorbereiten::V,подготвя,përgatis
1079,lieben::V,любя,dashuroj
1080,mögen::V,обичам,dua
1081,lachen::V,смея се,qesh
1082,rühren::V,трогна,mallëngjej
1083,weinen::V,плача,qaj
1084,schimpfen::V,ругая,shaj
1085,schimpfen::V,псувам,shaj
1086,sich ärgern::V,ядосам се,bëhem verem
1087,sich fürchten::V,боя се,kam frikë
1088,sich fürchten::V,боя се,frikësohem
1089,sich fürchten::V,страхувам се,kam frikë
1090,sich fürchten::V,страхувам се,frikësohem
1091,fürchten::V,боя се от,kam frikë nga
1092,fürchten::V,страхувам се от,kam frikë nga
1093,fliehen::V,бягам,arratisem
1094,flüchten::V,бягам,iki
1095,flüchten::V,избягам,iki
1096,sehen::V,видя,shoh
1097,anschauen::V,гледам,shikoj
1098,ansehen::V,поглеждам,shikoj
1099,hören::V,чувам,dëgjoj
1100,zuhören::V,слушам,veshtoj
1101,probieren::V,опитам,provoj
1102,riechen::V,подуша,nuhas
1103,fühlen::V,усещам,ndiej
1104,fühlen::V,чувствувам,ndiej
1105,scheinen::V,изглеждам,ndriçoj
1106,zu sehen sein::V,виждам се,dukem
1107,vernehmen::V,доловя,dëgjoj
1108,frieren::V,мръзна,mërdhij
1109,tun::V,правя,bëj
1110,können::V,мога,mund
1111,wollen::V,ща,dua
1112,wollen::V,ща,dëshiroj
1113,wollen::V,искам,dua
1114,wollen::V,искам,dëshiroj
1115,anfangen::V,започна,filloj
1116,beenden::V,свърша,kryej
1117,beenden::V,свърша,mbaroj
1118,beenden::V,завърша,kryej
1119,beenden::V,завърша,mbaroj
1120,aufhören::V,престана,pushoj
1121,gelingen::V,успея,më shkon mbarë
1122,gelingen::V,сполуча,më shkon mbarë
1123,geraten::V,удам се,del
1124,öffnen::V,отворя,hap
1125,schließen::V,затворя,mbyll
1126,stellen::V,поставя,vë
1127,setzen::V,туря,vë
1128,legen::V,сложа,vë
1129,legen::V,слагам,vë
1130,berühren::V,докосна,rrok
1131,verbinden::V,свържа,bashkoj
1132,bedecken::V,покрия,mbuloj
1133,aufhängen::V,закача,var
1134,anzünden::V,запаля,ndez
1135,aufheben::V,вдигна,ngre
1136,aufheben::V,повдигна,ngre
1137,zurücklassen::V,оставя,lë pas
1138,verlieren::V,загубя,humb
1139,fallen lassen::V,изпусна,lëshoj
1140,machen::V,направя,bëj
1141,herstellen::V,произведа,prodhoj
1142,bauen::V,строя,ndërtoj
1143,reparieren::V,поправя,ndreq
1144,reparieren::V,поправя,meremetoj
1145,verbessern::V,подобря,përmirësoj
1146,ändern::V,променя,ndërroj
1147,graben::V,копая,gërmoj
1148,beugen::V,прегъна,kërrus
1149,biegen::V,прегъна,përkul
1150,drehen::V,въртя,dredh
1151,drehen::V,въртя,rrotulloj
1152,wenden::V,обърна,kthej
1153,umdrehen::V,обърна,kthej
1154,heben::V,вдигам,ngre
1155,hochheben::V,издигна,ngre
1156,ergreifen::V,хвана,rrëmbej
1157,ergreifen::V,обхвана,rrëmbej
1158,halten::V,държа,mbaj
1159,drücken::V,натискам,shtyp
1160,drücken::V,притискам,shtyp
1161,schieben::V,тикам,shtyj
1162,kratzen::V,одраскам,kruaj
1163,kratzen::V,одраскам,gërvisht
1164,lecken::V,лижа,lëpij
1165,lecken::V,ближа,lëpij
1166,beißen::V,хапя,kafshoj
1167,beißen::V,ухапя,kafshoj
1168,abreißen::V,откъсна,shkëpus
1169,abschneiden::V,отрежа,cungoj
1170,binden::V,вържа,lidh
1171,stecken::V,пъхна,fus
1172,stecken::V,пъхна,ngul
1173,brechen::V,троша,thyej
1174,klopfen::V,чукам,trokas
1175,hauen::V,бия,godas
1176,kleben::V,лепя,ngjis
1177,kleben::V,залепя,ngjis
1178,reiben::V,трия,fërkoj
1179,reiben::V,търкам,fërkoj
1180,streichen::V,намажа,lyej
1181,schleifen::V,остря,mpreh
1182,schneiden::V,режа,pres
1183,rütteln::V,разтърсвам,shkund
1184,schütteln::V,клатя,lëkund
1185,schütteln::V,друсам,lëkund
1186,schwenken::V,размахам,valëvit
1187,schütten::V,сипя,mbush
1188,füllen::V,напълня,mbush
1189,einwickeln::V,увия,mbështjell
1190,einwickeln::V,завия,mbështjell
1191,tragen::V,нося,mbaj
1192,tragen::V,нося,mbart
1193,schleppen::V,влача,heq
1194,schleppen::V,влача,zhgërryej
1195,ziehen::V,тегля,tërheq
1196,ziehen::V,дръпна,tërheq
1197,aufbewahren::V,съхраня,ruaj
1198,werfen::V,хвърля,hedh
1199,fangen::V,ловя,kap
1200,fangen::V,уловя,kap
1201,packen::V,хвана,rrëmbej
1202,verstecken::V,крия,fsheh
1203,verstecken::V,скрия,fsheh
1204,teilen::V,разделя,ndaj
1205,schicken::V,изпращам,dërgoj
1206,bringen::V,донеса,sjell
1207,hinzufügen::V,прибавя,shtoj
1208,bekommen::V,сдобия се,kap
1209,erhalten::V,получа,marr
1210,nehmen::V,взема,marr
1211,wählen::V,избирам,zgjedh
1212,auswählen::V,избера,përzgjedh
1213,bewahren::V,пазя,ruaj
1214,behindern::V,преча,pengoj
1215,behindern::V,спъвам,pengoj
1216,verderben::V,разваля,prish
1217,beschädigen::V,повредя,dëmtoj
1218,zerbrechen::V,счупя,thyej
1219,zerreißen::V,скъсам,çjerr
1220,zerreißen::V,скъсам,zheloj
1221,zerstören::V,разруша,prish
1222,zerstören::V,разруша,shkatërroj
1223,verbrennen::V,изгоря,djeg
1224,geben::V,дам,jap
1225,reichen::V,подам,jap
1226,schenken::V,подаря,fal
1227,schenken::V,подаря,dhuroj
1228,versprechen::V,обещая,premtoj
1229,wünschen::V,желая,uroj
1230,loben::V,хваля,lëvdoj
1231,loben::V,хваля,lavdëroj
1232,küssen::V,целувам,puth
1233,wiegen::V,люлея,tund
1234,zudecken::V,покрия,mbuloj
1235,wecken::V,събудя,zgjoj
1236,zeigen::V,покажа,dëftej
1237,führen::V,водя,çoj
1238,führen::V,заведа,çoj
1239,lehren::V,уча,arsej
1240,unterrichten::V,преподавам,arsimoj
1241,aufziehen::V,отгледам,rris
1242,leiten::V,ръководя,udhëheq
1243,leiten::V,управлявам,udhëheq
1244,antreiben::V,подкарвам,nxis
1245,lassen::V,накарам,detyroj
1246,einladen::V,поканя,ftoj
1247,vereinigen::V,съединя,bashkoj
1248,besuchen::V,посетя,vizitoj
1249,treffen::V,срещна,ndesh
1250,sich versammeln::V,събера се,tubohem
1251,spielen::V,играя,loz
1252,spielen::V,играя,luaj
1253,singen::V,пея,këndoj
1254,tanzen::V,танцувам,kërcej
1255,tanzen::V,танцувам,vallëzoj
1256,sich trennen::V,разделя се,ndahem
1257,verlassen::V,напусна,braktis
1258,retten::V,спася,shpëtoj
1259,bewachen::V,охранявам,ruaj
1260,schützen::V,запазя,ruaj
1261,schützen::V,запазя,mbroj
1262,verteidigen::V,защитя,mbroj
1263,sich schlagen::V,бия се,zihem
1264,schießen::V,стрелям,shtie
1265,siegen::V,победя,fitoj
1266,siegen::V,победя,ngadhënjej
1267,ärgern::V,ядосам,zemëroj
1268,schlagen::V,бия,rrah
1269,schlagen::V,бия,godas
1270,schlagen::V,ударя,rrah
1271,schlagen::V,ударя,godas
1272,treten::V,ритам,shtyj
1273,treten::V,ритам,shtyj më këmbë
1274,stechen::V,бодна,ther
1275,stechen::V,бодна,shpoj
1276,stoßen::V,бутна,shtyj
1277,stoßen::V,блъсна,shtyj
1278,stören::V,смутя,pengoj
1279,belästigen::V,отегча,bezdis
1280,belästigen::V,безпокоя,bezdis
1281,verbergen::V,скрия,fsheh
1282,täuschen::V,измамя,mashtroj
1283,betrügen::V,измамя,kobis
1284,töten::V,убия,vras
1285,töten::V,умъртвя,vras
1286,wohnen::V,живея,banoj
1287,arbeiten::V,работя,punoj
1288,arbeiten::V,работя,vardoj
1289,sammeln::V,събера,mbledh
1290,sammeln::V,събера,grumbulloj
1291,pflücken::V,бера,vjel
1292,pflücken::V,бера,mbledh
1293,pflücken::V,откъсна,vjel
1294,pflücken::V,откъсна,mbledh
1295,jagen::V,ловувам,gjuaj
1296,fischen::V,ловя риба,peshkoj
1297,fischen::V,ловя риба,gjuaj peshk
1298,fassen::V,хвана,zë
1299,hüten::V,пазя,kullos
1300,treiben::V,карам,vë përpara
1301,anbinden::V,завържа,lidh
1302,füttern::V,храня,grazhdoj
1303,melken::V,доя,mjel
1304,hacken::V,сека,grij
1305,gießen::V,полея,ujis
1306,reifen::V,узрея,piqem
1307,zubereiten::V,приготвя,gatuaj
1308,kochen::V,варя,ziej
1309,backen::V,пека,pjek
1310,backen::V,пека,furroj
1311,braten::V,пържа,fërgoj
1312,braten::V,пържа,tiganis
1313,umrühren::V,разбъркам,trazoj
1314,stricken::V,плета,thur
1315,nähen::V,шия,qep
1316,färben::V,боядисам,ngjyej
1317,färben::V,боядисам,bojatis
1318,reinigen::V,почистя,qëroj
1319,reinigen::V,почистя,pastroj
1320,waschen::V,мия,laj
1321,waschen::V,мия,finjos
1322,waschen::V,пера,laj
1323,waschen::V,пера,finjos
1324,abwischen::V,избърша,fshij
1325,spülen::V,плакна,kulloj
1326,fegen::V,измета,fshij
1327,kehren::V,мета,fshij
1328,baden::V,къпя се,lahem
1329,sich waschen::V,мия се,lahem
1330,ausziehen::V,съблека,heq
1331,ausziehen::V,съблека,zbath
1332,anziehen::V,облека,vesh
1333,anziehen::V,облека,mbath
1334,sich anziehen::V,облека се,vishem
1335,kämmen::V,реша,kreh
1336,kämmen::V,вчеша,kreh
1337,schmücken::V,накича,hijeshoj
1338,sagen::V,кажа,them
1339,sprechen::V,говоря,flas
1340,reden::V,говоря,fjalos
1341,reden::V,говоря,fjalëtoj
1342,sich unterhalten::V,разговарям,bisedoj
1343,fragen::V,запитам,pyes
1344,bitten::V,моля,lus
1345,bitten::V,моля,lutem
1346,erzählen::V,разкажа,rrëfej
1347,mitteilen::V,съобщя,kumtoj
1348,nennen::V,нарека,quaj
1349,rufen::V,викам,thërras
1350,rufen::V,повикам,thërras
1351,prahlen::V,хваля се,mburrem
1352,prahlen::V,хваля се,kapardisem
1353,übersetzen::V,преведа,përkthej
1354,denken::V,мисля,mendoj
1355,glauben::V,вярвам,besoj
1356,bemerken::V,забележа,vërej
1357,erkennen::V,позная,njoh
1358,erkennen::V,позная,shquaj
1359,begreifen::V,схвана,marr vesh
1360,verstehen::V,разбера,marr vesh
1361,lernen::V,уча се,mësoj
1362,wissen::V,зная,di
1363,sich erinnern an::V,спомня си за,kujtoj
1364,vergessen::V,забравя,harroj
1365,messen::V,меря,mas
1366,zählen::V,броя,njeh
1367,rechnen::V,сметна,llogaris
1368,lesen::V,чета,lexoj
1369,lesen::V,чета,këndoj
1370,malen::V,рисувам,lyej
1371,zeichnen::V,рисувам,vizatoj
1372,schreiben::V,пиша,shkruaj
1373,besitzen::V,имам,kam
1374,besitzen::V,притежавам,kam
1375,kaufen::V,купя,blej
1376,kaufen::V,купувам,blej
1377,verkaufen::V,продам,shes
1378,bezahlen::V,заплатя,paguaj
1379,zahlen::V,платя,paguaj
1380,beherrschen::V,владея,zotëroj
1381,ertragen::V,понеса,duroj
1382,Platte::N,,pllakë
1383,Stütze::N,,shtyllë
1384,Stütze::N,,mbështetesë
1385,stehlen::V,,vjedh
