,Concept_ID,de,uz
770,sausen::V,sausen,chopqillamoq
771,rennen::V,rennen,yugurmoq
772,springen::V,springen,sakramoq
773,klettern::V,klettern,yuqorilamoq
774,schaukeln::V,schaukeln,irg'amoq
775,kriechen::V,kriechen,ämaklamoq
776,schwimmen::V,schwimmen,suzmoq
777,tauchen::V,tauchen,chu'mmoq
778,rudern::V,rudern,eshkak eshmoq
779,fahren::V,fahren,haydamoq
780,fliegen::V,fliegen,uchmoq
781,gehen::V,gehen,bormoq
782,weggehen::V,weggehen,ketoq
783,abfahren::V,abfahren,jo'namoq
784,anhalten::V,anhalten,to'xtamoq
785,hineingehen::V,hineingehen,kirmoq
786,eintreten::V,eintreten,kirmoq
787,kommen::V,kommen,kelmoq
788,ankommen::V,ankommen,etib kelmoq
789,zurückkommen::V,zurückkommen,qaytib kelmoq
790,bleiben::V,bleiben,qolmoq
791,warten::V,warten,poylamoq
792,erwarten::V,erwarten,kutmoq
793,suchen::V,suchen,izlamoq
794,finden::V,finden,topmoq
795,versuchen::V,versuchen,chalishmoq
796,vorbereiten::V,vorbereiten,hozirlamoq
797,lieben::V,lieben,sevmoq
798,mögen::V,mögen,ardoqlamoq
799,lachen::V,lachen,kulmoq
800,rühren::V,rühren,ta'sirlantirmoq
801,weinen::V,weinen,yig'lamoq
802,schimpfen::V,schimpfen,koyinmoq
803,sich ärgern::V,sich ärgern,g'azab qilmoq
804,sich fürchten::V,sich fürchten,hurkmoq
805,fürchten::V,fürchten,qo'rqmoq
806,fliehen::V,fliehen,qochmoq
807,flüchten::V,flüchten,qochmoq
808,sehen::V,sehen,ko'rmoq
809,anschauen::V,anschauen,razm solmoq
810,ansehen::V,ansehen,razm qilmoq
811,hören::V,hören,äshitmoq
812,zuhören::V,zuhören,tinglamoq
813,probieren::V,probieren,tatib ko'rmoq
814,riechen::V,riechen,iskamoq
815,fühlen::V,fühlen,sezmoq
816,scheinen::V,scheinen,tuyilmoq
817,zu sehen sein::V,zu sehen sein,ko'rinmoq
818,vernehmen::V,vernehmen,äshitmoq
819,frieren::V,frieren,sovuq qotmoq
820,tun::V,tun,ätmoq
821,können::V,können,-a olmoq
822,können::V,können,-y olmoq
823,wollen::V,wollen,istamoq
824,anfangen::V,anfangen,boshlamoq
825,beenden::V,beenden,bitirmoq
826,aufhören::V,aufhören,tinmoq
827,gelingen::V,gelingen,muvaffaqiyat qozonmoq
828,geraten::V,geraten,bo'lmoq
829,öffnen::V,öffnen,ochmoq
830,schließen::V,schließen,yopmoq
831,stellen::V,stellen,qo'ymoq
832,setzen::V,setzen,o'tqazmoq
833,legen::V,legen,yotqizmoq
834,berühren::V,berühren,tegmoq
835,verbinden::V,verbinden,ulamoq
836,bedecken::V,bedecken,bekitmoq
837,aufhängen::V,aufhängen,ildirmoq
838,anzünden::V,anzünden,yondirmoq
839,aufheben::V,aufheben,ko'tarmoq
840,zurücklassen::V,zurücklassen,ayrilmoq
841,verlieren::V,verlieren,yo'qotmoq
842,fallen lassen::V,fallen lassen,tushirmoq
843,machen::V,machen,qilmoq
844,herstellen::V,herstellen,chiqarmoq
845,bauen::V,bauen,solmoq
846,reparieren::V,reparieren,tuzatmoq
847,verbessern::V,verbessern,isloh qilmoq
848,ändern::V,ändern,o'zgartirmoq
849,graben::V,graben,qazimoq
850,beugen::V,beugen,bukmoq
851,biegen::V,biegen,bukmoq
852,drehen::V,drehen,aylantirmoq
853,wenden::V,wenden,burmoq
854,umdrehen::V,umdrehen,ag'darmoq
855,heben::V,heben,yuksaltirmoq
856,hochheben::V,hochheben,ko'tarmoq
857,ergreifen::V,ergreifen,tutamlamoq
858,halten::V,halten,tutmoq
859,drücken::V,drücken,bosmoq
860,schieben::V,schieben,surmoq
861,kratzen::V,kratzen,qashimoq
862,lecken::V,lecken,mijimoq
863,beißen::V,beißen,tishlamoq
864,abreißen::V,abreißen,emirmoq
865,abschneiden::V,abschneiden,cho'rt kesmoq
866,binden::V,binden,bog'lamoq
867,stecken::V,stecken,suqmoq
868,brechen::V,brechen,sindirmoq
869,klopfen::V,klopfen,dukurlamoq
870,hauen::V,hauen,urmoq
871,kleben::V,kleben,yopishtirmoq
872,reiben::V,reiben,surkamoq
873,streichen::V,streichen,surkamoq
874,schleifen::V,schleifen,qayramoq
875,schneiden::V,schneiden,kesmoq
876,rütteln::V,rütteln,chayqamoq
877,schütteln::V,schütteln,chayqamoq
878,schwenken::V,schwenken,chayqatmoq
879,schütten::V,schütten,quymoq
880,füllen::V,füllen,to'ldirmoq
881,einwickeln::V,einwickeln,chulg'amoq
882,tragen::V,tragen,tashimoq
883,schleppen::V,schleppen,sudramoq
884,ziehen::V,ziehen,tortmoq
885,aufbewahren::V,aufbewahren,tutmoq
886,werfen::V,werfen,tashlamoq
887,fangen::V,fangen,tutmoq
888,packen::V,packen,opqochmoq
889,verstecken::V,verstecken,yashirmoq
890,teilen::V,teilen,bo'lmoq
891,schicken::V,schicken,yubormoq
892,bringen::V,bringen,keltirmoq
893,hinzufügen::V,hinzufügen,tirkamoq
894,bekommen::V,bekommen,olmoq
895,erhalten::V,erhalten,olmoq
896,nehmen::V,nehmen,olmoq
897,wählen::V,wählen,saylamoq
898,auswählen::V,auswählen,saylamoq
899,bewahren::V,bewahren,saqlamoq
900,behindern::V,behindern,xalal bermoq
901,verderben::V,verderben,xazon qilmoq
902,beschädigen::V,beschädigen,buzmoq
903,zerbrechen::V,zerbrechen,sindirmoq
904,zerreißen::V,zerreißen,yirtmoq
905,zerstören::V,zerstören,vayron qilmoq
906,verbrennen::V,verbrennen,kuydirmoq
907,geben::V,geben,bermoq
908,reichen::V,reichen,bermoq
909,schenken::V,schenken,sovg'a qilmoq
910,versprechen::V,versprechen,va'da bermoq
911,wünschen::V,wünschen,orziqmoq
912,loben::V,loben,maqtamoq
913,küssen::V,küssen,o'pmoq
914,wiegen::V,wiegen,tebratmoq
915,zudecken::V,zudecken,yopmoq
916,wecken::V,wecken,uyg'otmoq
917,zeigen::V,zeigen,ko'rsatmoq
918,führen::V,führen,boshlik bo'lmoq
919,lehren::V,lehren,o'rgatmoq
920,unterrichten::V,unterrichten,dars bermoq
921,aufziehen::V,aufziehen,o'stirmoq
922,leiten::V,leiten,boshqarmoq
923,antreiben::V,antreiben,shoshiltirmoq
924,lassen::V,lassen,ruxsat bermoq
925,einladen::V,einladen,taklif kilmoq
926,vereinigen::V,vereinigen,qo'shmoq
927,besuchen::V,besuchen,mehmonga bormoq
928,treffen::V,treffen,duchor bo'lmoq
929,sich versammeln::V,sich versammeln,to'planmoq
930,spielen::V,spielen,o'ynamoq
931,singen::V,singen,yalla qilmoq
932,tanzen::V,tanzen,raqs qilmoq
933,sich trennen::V,sich trennen,yakkalanmoq
934,verlassen::V,verlassen,qoldirmoq
935,retten::V,retten,qutqazmoq
936,bewachen::V,bewachen,qo'rimoq
937,schützen::V,schützen,yoniga olmoq
938,verteidigen::V,verteidigen,yoqlamoq
939,sich schlagen::V,sich schlagen,yoqalashmoq
940,schießen::V,schießen,otmoq
941,siegen::V,siegen,engmoq
942,ärgern::V,ärgern,jahl chiqarmoq
943,schlagen::V,schlagen,urmoq
944,treten::V,treten,tepmoq
945,stechen::V,stechen,qadamoq
946,stoßen::V,stoßen,turtmoq
947,stehlen::V,stehlen,o'g'rilamoq
948,stören::V,stören,tebratmoq
949,belästigen::V,belästigen,g'ashini keltirmoq
950,verbergen::V,verbergen,berkitmoq
951,täuschen::V,täuschen,aldamoq
952,betrügen::V,betrügen,tirriq qilmoq
953,töten::V,töten,o'ldirmoq
954,wohnen::V,wohnen,istiqomat qilmoq
955,arbeiten::V,arbeiten,ishlamoq
956,sammeln::V,sammeln,yig'moq
957,pflücken::V,pflücken,termoq
958,jagen::V,jagen,ov qilmoq
959,fischen::V,fischen,baliq ovlamoq
960,fassen::V,fassen,ilinmoq
961,hüten::V,hüten,boqtirmoq
962,treiben::V,treiben,haydamoq
963,anbinden::V,anbinden,bog'lamoq
964,füttern::V,füttern,edirmoq
965,melken::V,melken,sog'moq
966,hacken::V,hacken,chopmoq
967,gießen::V,gießen,oqizmoq
968,reifen::V,reifen,qizarmoq
969,zubereiten::V,zubereiten,pishirmoq
970,kochen::V,kochen,qaynatmoq
971,backen::V,backen,yopmoq
972,braten::V,braten,qovurmoq
973,umrühren::V,umrühren,atalamoq
974,stricken::V,stricken,to'qimoq
975,nähen::V,nähen,tikmoq
976,färben::V,färben,bo'yoqlamoq
977,reinigen::V,reinigen,tozalamoq
978,waschen::V,waschen,yuvmoq
979,abwischen::V,abwischen,surkamoq
980,spülen::V,spülen,chaymoq
981,fegen::V,fegen,cho'tkalamoq
982,kehren::V,kehren,supurmoq
983,baden::V,baden,cho'milmoq
984,sich waschen::V,sich waschen,yuvinmoq
985,ausziehen::V,ausziehen,echintirmoq
986,anziehen::V,anziehen,kiymoq
987,sich anziehen::V,sich anziehen,kiyinmoq
988,kämmen::V,kämmen,taramoq
989,schmücken::V,schmücken,yasatmoq
990,sagen::V,sagen,aytmoq
991,sprechen::V,sprechen,so'zlamoq
992,reden::V,reden,gapirmoq
993,sich unterhalten::V,sich unterhalten,suhbatlashmoq
994,fragen::V,fragen,so'ramoq
995,bitten::V,bitten,iltimos qilmoq
996,erzählen::V,erzählen,aytib bermoq
997,mitteilen::V,mitteilen,bildirmoq
998,nennen::V,nennen,atamoq
999,rufen::V,rufen,chaqirmoq
1000,prahlen::V,prahlen,gerdaymoq
1001,übersetzen::V,übersetzen,tarjima qilmoq
1002,denken::V,denken,o'ylamoq
1003,glauben::V,glauben,ishonmoq
1004,bemerken::V,bemerken,payqamoq
1005,erkennen::V,erkennen,tanimoq
1006,begreifen::V,begreifen,tushunmoq
1007,verstehen::V,verstehen,anglamoq
1008,lernen::V,lernen,o'qimoq
1009,wissen::V,wissen,bilmoq
1010,sich erinnern an::V,sich erinnern an,äsni tanimoq
1011,vergessen::V,vergessen,unutmoq
1012,messen::V,messen,o'lchamoq
1013,zählen::V,zählen,raqamlamoq
1014,rechnen::V,rechnen,cho'tlamoq
1015,lesen::V,lesen,o'qimoq
1016,malen::V,malen,rasm solmoq
1017,zeichnen::V,zeichnen,chizmoq
1018,schreiben::V,schreiben,yozmoq
1019,besitzen::V,besitzen,ägalamoq
1020,kaufen::V,kaufen,olmoq
1021,verkaufen::V,verkaufen,sotmoq
1022,bezahlen::V,bezahlen,to'lamoq
1023,zahlen::V,zahlen,to'lamoq
1024,beherrschen::V,beherrschen,ägalamoq
1025,ertragen::V,ertragen,chidamoq
