,Concept_ID,lez,pt
809,nicht::ADV,ваъ,não
810,ein wenig::ADV,са тӏимил,um pouco
811,ein wenig::ADV,са тӏимил,um bocado
812,kaum::ADV,жизви,apenas
813,sehr::ADV,лап,muito
814,so::ADV,икӏ,tão
815,so::ADV,икӏ,assim
816,noch::ADV,гьеле,ainda
817,nur::ADV,анжах,só
818,nur::ADV,анжах,apenas
819,nur::ADV,анжах,somente
820,schon::ADV,хъувуна,já
821,schon::ADV,мадни дардиз,já
822,schon::ADV,мадни гуьтӏуьз,já
823,schon::ADV,мадни гуьтӏуь я,já
824,vergebens::ADV,нагьакь,em vão
825,vergebens::ADV,нагьакьа,em vão
826,vor::PRP,вилик,diante de
827,hinter::PRP,кьулухъ,atrás de
828,unter::PRP,кӏаник,sob
829,unter::PRP,кӏаник,debaixo de
830,durch::PRP,арадай,por
831,durch::PRP,арадай,através de
832,durch::PRP,-кай хкатна,por
833,durch::PRP,-кай хкатна,através de
834,neben::PRP,патав,junto de
835,neben::PRP,патав,ao lado de
836,neben::PRP,мукьув,junto de
837,neben::PRP,мукьув,ao lado de
838,zwischen::PRP,ара,entre
839,zwischen::PRP,арада,entre
840,wegen::PRP,гъиляй,por
841,wegen::PRP,гъиляй,por causa de
842,dies::PRN,и,isto
843,dies::PRN,им,isto
844,das::PRN,а,isso
845,das::PRN,а,aquilo
846,das::PRN,ам,isso
847,das::PRN,ам,aquilo
848,alles::PRN,вири,todo
849,alles::PRN,михьиз,todo
850,ich::PRN,за,eu
851,ich::PRN,зун,eu
852,du::PRN,вун,tu
853,er::PRN,ам,ele
854,er::PRN,гьа,ele
855,wir::PRN,чун,nós
856,ihr::PRN,куьн,vós
857,ihr::PRN,куьн,vocês
858,sie::PRN,абур,eles
859,was::FPRN,вуч,quê
860,wer::FPRN,вуж,quem
861,wo::FADV,гьина,onde
862,wohin::FADV,гьиниз,aonde
863,wohin::FADV,гьиниз,para onde
864,wie::FADV,гьикӏ,como
865,warum::FADV,вучиз,porquê
866,warum::FADV,вучиз,por que
867,wieviel::FNUM,шумуд,quanto
868,eins::NUM,са,um
869,zwei::NUM,кьвед,dois
870,drei::NUM,пуд,três
871,vier::NUM,кьуд,quatro
872,fünf::NUM,вад,cinco
873,sechs::NUM,ругуд,seis
874,sieben::NUM,ирид,sete
875,acht::NUM,муьжуьд,oito
876,neun::NUM,кӏуьд,nove
877,zehn::NUM,цӏуд,dez
878,elf::NUM,цӏусад,onze
879,zwölf::NUM,цӏикьвед,doze
880,zwanzig::NUM,къад,vinte
881,dreißig::NUM,къанницӏуд,trinta
882,vierzig::NUM,яхцӏур,quarenta
883,fünfzig::NUM,яхцӏурни цӏуд,cinquenta
884,sechzig::NUM,пудкъад,sessenta
885,siebzig::NUM,пудкъанни цӏуд,setenta
886,achtzig::NUM,кьудкъад,oitenta
887,neunzig::NUM,кьудкъанни цӏуд,noventa
888,hundert::NUM,виш,cem
889,hundert::NUM,виш,cento
890,tausend::NUM,агъзур,mil
891,und::CNJ,ва,e
892,oder::CNJ,я,ou
893,stehen::V,акъвазун,estar em pé
894,sitzen::V,ацукьун,estar sentado
895,liegen::V,къаткун,jazer
896,liegen::V,къаткун,estar deitado
897,hängen::V,куьрс хьун,pender
898,hängen::V,куьрс хьун,estar pendurado
899,werden::V,хьун,tornar-se
900,passieren::V,хьун,acontecer
901,beginnen::V,башламиш хьун,começar
902,enden::V,куьтягь хьун,acabar
903,enden::V,куьтягь хьун,terminar
904,wechseln::V,дегиш хьун,variar
905,wechseln::V,дегиш хьун,alternar
906,aufgehen[Sonne]::V,экъечӏун,nascer
907,untergehen[Sonne]::V,акӏун,pôr-se
908,scheinen[Sonne]::V,ишигь гун,brilhar
909,donnern::V,къукърумар авун,trovejar
910,strömen::V,авахьун,correr
911,fließen::V,авахьун,fluir
912,sich drehen::V,элкъуьн,girar
913,schwanken::V,юзун,oscilar
914,schwingen::V,галтад хьун,vibrar
915,fallen::V,аватун,cair
916,brennen::V,кун,arder
917,brennen::V,ккун,arder
918,regnen::V,къун,chover
919,gefrieren::V,муркӏади кьун,gelar
920,gefrieren::V,муркӏади кьун,congelar
921,tauen::V,цӏурун,derreter
922,tauen::V,цӏурун,descongelar
923,schmelzen::V,цӏурун,fundir-se
924,trocknen::V,кьурун,secar
925,sieden::V,ругун,ferver
926,faulen::V,кутӏун,estragar-se
927,verfaulen::V,чуьруьтмиш хьун,apodrecer
928,verfaulen::V,кутӏун,apodrecer
929,reißen::V,атӏун,romper-se
930,reißen::V,къазунун,romper-se
931,versinken::V,батмиш хьун,afundar-se
932,vergehen::V,алатун,passar
933,erscheinen::V,майдандиз акъатун,aparecer
934,verschwinden::V,квахьун,desaparecer
935,sinken::V,элекьун,descer
936,abnehmen::V,тӏимил хьун,diminuir
937,abnehmen::V,тӏимил хьун,decrescer
938,abnehmen::V,гъвечӏи хьун,diminuir
939,abnehmen::V,гъвечӏи хьун,decrescer
940,zunehmen::V,артух хьун,crescer
941,zunehmen::V,артух хьун,aumentar
942,steigen::V,хкаж хьун,subir
943,wachsen::V,экъечӏун,crescer
944,glänzen::V,цӏарцӏар гун,brilhar
945,funkeln::V,нур гун,cintilar
946,lärmen::V,ван авун,fazer barulho
947,läuten::V,зенг ягъун,chocalhar
948,klingeln::V,зенг ягъун,tocar
949,klirren::V,зигринг авун,tinir
950,brausen::V,къати хьун,bramar
951,rauschen::V,вишриш авун,murmurar
952,rauschen::V,вишриш авун,rumorejar
953,klingen::V,ван авун,soar
954,bellen::V,элуькьун,ladrar
955,heulen::V,къув ягъун,uivar
956,blasen::V,уф гун,soprar
957,pfeifen::V,уьфт ягъун,assobiar
958,schreien::V,гьараюн,gritar
959,stöhnen::V,суза авун,gemer
960,zittern::V,зурзун,tremer
961,leben::V,яшамиш хьун,viver
962,geboren werden::V,хьун,nascer
963,atmen::V,нефес чӏугун,respirar
964,trinken::V,хъун,beber
965,essen::V,тӏуьн,comer
966,schlucken::V,туькьуьнун,engolir
967,müde werden::V,галатун,cansar-se
968,müde werden::V,юргъун хьун,cansar-se
969,einschlafen::V,ксун,adormecer
970,schlafen::V,ксун,dormir
971,aufwachen::V,ахварай аватун,acordar
972,aufstehen::V,къарагъун,levantar-se
973,sich erholen::V,ял ягъун,descansar
974,krank werden::V,кефсуз хьун,adoecer
975,krank werden::V,кефсуз хьун,ficar doente
976,krank sein::V,тӏа хьун,estar doente
977,schmerzen::V,тӏа хьун,doer
978,husten::V,уьгьуь ягъун,tossir
979,genesen::V,сагъ хъхьун,convalescer
980,sterben::V,кьин,morrer
981,umkommen::V,терг хьун,perecer
982,sich bewegen::V,юзун,mover-se
983,sich rühren::V,юзун,mexer-se
984,sich erheben::V,къарагъун,levantar-se
985,sich setzen::V,ацукьун,sentar-se
986,hinfallen::V,алукьун,cair
987,laufen::V,къекъуьн,andar
988,laufen::V,къекъуьн,caminhar
989,schreiten::V,ккамар къачун,andar
990,schreiten::V,ккамар къачун,caminhar
991,spazierengehen::V,сейр авун,passear
992,eilen::V,тади авун,apressar-se
993,sich beeilen::V,гьерекатун,apressar-se
994,sich beeilen::V,гьерекатун,despachar-se
995,sausen::V,чкурун,correr
996,rennen::V,катун,correr
997,rennen::V,зверун,correr
998,springen::V,хкадарун,saltar
999,klettern::V,акьахун,trepar
1000,kriechen::V,капаралди фин,rastejar
1001,kriechen::V,капаралди фин,arrastar-se
1002,schwimmen::V,сирнав авун,nadar
1003,tauchen::V,кьилихъди циз вегьин,mergulhar
1004,rudern::V,кьусуйралди лодка гьалун,remar
1005,rudern::V,цуьруьгъуьлдалди кӏватӏун,remar
1006,fahren::V,фин,ir
1007,fliegen::V,лув гун,voar
1008,fliegen::V,цавай фин,voar
1009,gehen::V,фин,ir
1010,gehen::V,фин,andar
1011,weggehen::V,хъфин,partir
1012,weggehen::V,хъфин,ir-se embora
1013,abfahren::V,фин,sair
1014,abfahren::V,фин,partir
1015,abfahren::V,рекье гьатун,sair
1016,abfahren::V,рекье гьатун,partir
1017,anhalten::V,акъвазун,parar
1018,hineingehen::V,гьахьун,entrar
1019,eintreten::V,гьахьун,entrar
1020,kommen::V,атун,vir
1021,ankommen::V,атун,chegar
1022,zurückkommen::V,хтун,voltar
1023,zurückkommen::V,хтун,regressar
1024,bleiben::V,амукьун,ficar
1025,bleiben::V,амукьун,permanecer
1026,warten::V,гуьзлемишун,esperar
1027,erwarten::V,вил алаз акъвазун,esperar
1028,erwarten::V,вил алаз акъвазун,aguardar
1029,suchen::V,къекъуьн,buscar
1030,suchen::V,къекъуьн,procurar
1031,finden::V,жугъун,achar
1032,finden::V,жугъун,encontrar
1033,versuchen::V,алахъун,tentar
1034,vorbereiten::V,гьазурун,preparar
1035,lieben::V,кӏан хьун,amar
1036,lieben::V,кӏан хьун,querer
1037,mögen::V,рикӏ ацукьун,gostar de
1038,lachen::V,хъуьруьн,rir
1039,lachen::V,хъуьруьн,rir-se
1040,weinen::V,шехьун,chorar
1041,schimpfen::V,сеперар гун,ralhar
1042,schimpfen::V,экъуьгъунар авун,ralhar
1043,sich ärgern::V,хъел акатун,zangar-se
1044,sich fürchten::V,кичӏе хьун,ter medo de
1045,sich fürchten::V,кичӏе хьун,ter receio de
1046,fürchten::V,къурхутмиш хьун,temer
1047,fürchten::V,къурхутмиш хьун,recear
1048,fliehen::V,катун,fugir
1049,flüchten::V,катун,refugiar-se
1050,sehen::V,акун,ver
1051,anschauen::V,вил вегьин,olhar
1052,ansehen::V,килигун,mirar
1053,hören::V,ван хьун,ouvir
1054,zuhören::V,яб гун,escutar
1055,probieren::V,дад акун,provar
1056,probieren::V,дад акун,saborear
1057,riechen::V,ни чӏугун,cheirar
1058,fühlen::V,гьисс авун,sentir
1059,frieren::V,кьун,ter frio
1060,frieren::V,мекьи хьун,ter frio
1061,tun::V,авун,fazer
1062,können::V,хьун,saber
1063,können::V,акъакьун,saber
1064,wollen::V,кӏан хьун,querer
1065,anfangen::V,башламишун,iniciar
1066,beenden::V,куьтягьун,acabar
1067,beenden::V,куьтягьун,terminar
1068,aufhören::V,акъвазун,cessar
1069,aufhören::V,акъвазун,desistir
1070,gelingen::V,арадал атун,sair bem
1071,gelingen::V,арадал атун,dar bom resultado
1072,geraten::V,акъатун,sair
1073,geraten::V,акъатун,dar resultado
1074,öffnen::V,ахъаюн,abrir
1075,schließen::V,акьалун,fechar
1076,stellen::V,эцигун,pôr
1077,stellen::V,эцигун,colocar
1078,setzen::V,ацукьарун,pôr
1079,setzen::V,ацукьарун,meter
1080,legen::V,эцигун,pôr
1081,legen::V,эцигун,meter
1082,berühren::V,хкӏурун,tocar
1083,verbinden::V,гилигун,unir
1084,verbinden::V,гилигун,ligar
1085,bedecken::V,кӏевун,cobrir
1086,aufhängen::V,куьрсарун,pendurar
1087,anzünden::V,куькӏуьрун,acender
1088,aufheben::V,хкажун,apanhar
1089,aufheben::V,хкажун,levantar
1090,zurücklassen::V,тун,deixar
1091,verlieren::V,квадарун,perder
1092,fallen lassen::V,авадрун,deixar cair
1093,machen::V,авун,fazer
1094,machen::V,кар авун,fazer
1095,herstellen::V,расун,produzir
1096,bauen::V,туькӏуьрун,edificar
1097,bauen::V,туькӏуьрун,construir
1098,reparieren::V,расун,reparar
1099,reparieren::V,расун,consertar
1100,verbessern::V,хъсанрун,melhorar
1101,ändern::V,табдил авун,mudar
1102,ändern::V,табдил авун,alterar
1103,graben::V,эгъуьнун,cavar
1104,beugen::V,акӏажарун,curvar
1105,beugen::V,кангур авун,curvar
1106,biegen::V,патахъарун,vergar
1107,drehen::V,алчударун,girar
1108,umdrehen::V,элкъуьрун,virar
1109,umdrehen::V,элкъуьрун,revolver
1110,heben::V,хкажун,levantar
1111,hochheben::V,хкажун,erguer
1112,hochheben::V,хкажун,levantar
1113,ergreifen::V,агалчна кьун,apanhar
1114,halten::V,кьун,segurar
1115,drücken::V,чуькьуьн,apertar
1116,schieben::V,хуртӏ гун,empurrar
1117,kratzen::V,къадгъунун,raspar
1118,lecken::V,мез гун,lamber
1119,beißen::V,кӏасун,morder
1120,abreißen::V,галудун,arrancar
1121,abschneiden::V,атӏун,talhar
1122,stecken::V,сухун,meter
1123,stecken::V,сухун,enfiar
1124,brechen::V,хун,romper
1125,brechen::V,хун,quebrar
1126,brechen::V,кукӏварун,romper
1127,brechen::V,кукӏварун,quebrar
1128,klopfen::V,тахъ-тахъ авун,bater
1129,hauen::V,ягъун,bater
1130,kleben::V,алкӏурун,colar
1131,kleben::V,кукӏурун,colar
1132,reiben::V,тӏушунун,esfregar
1133,streichen::V,алтадун,barrar
1134,schleifen::V,кӏвенкӏв авун,afiar
1135,schneiden::V,атӏун,cortar
1136,rütteln::V,къарсурун,sacudir
1137,schütteln::V,къарсурун,abanar
1138,schütteln::V,къарсурун,sacudir
1139,schwenken::V,элягъун,agitar
1140,schwenken::V,галтадун,agitar
1141,schütten::V,цун,deitar
1142,füllen::V,ацӏурун,encher
1143,einwickeln::V,кутун,envolver
1144,einwickeln::V,кутун,embrulhar
1145,einwickeln::V,элкъуьрун,envolver
1146,einwickeln::V,элкъуьрун,embrulhar
1147,tragen::V,тухун,levar
1148,tragen::V,тухун,trazer
1149,schleppen::V,галчӏурун,arrastar
1150,ziehen::V,ялун,puxar
1151,ziehen::V,чӏугун,puxar
1152,aufbewahren::V,хуьн,guardar
1153,aufbewahren::V,хуьн,conservar
1154,werfen::V,гадрун,lançar
1155,fangen::V,кьун,apanhar
1156,packen::V,кьун,agarrar
1157,verstecken::V,кӏевун,esconder
1158,teilen::V,паюн,partir
1159,teilen::V,паюн,dividir
1160,schicken::V,ракъурун,enviar
1161,bringen::V,гъун,trazer
1162,hinzufügen::V,алава авун,acrescentar
1163,bekommen::V,къачун,obter
1164,bekommen::V,жугъурун,obter
1165,erhalten::V,къачун,receber
1166,nehmen::V,къачун,tomar
1167,wählen::V,хкягъун,eleger
1168,wählen::V,хкягъун,escolher
1169,auswählen::V,хкягъун,escolher
1170,auswählen::V,хкягъун,seleccionar
1171,bewahren::V,хуьн,guardar
1172,bewahren::V,хуьн,conservar
1173,behindern::V,манийвал авун,impedir
1174,verderben::V,чӏурун,estragar
1175,verderben::V,чӏурун,corromper
1176,beschädigen::V,нукьсанвал гун,danificar
1177,zerbrechen::V,хун,romper
1178,zerbrechen::V,хун,quebrar
1179,zerreißen::V,къазунун,rasgar
1180,zerstören::V,чӏурун,destruir
1181,zerstören::V,барбатӏун,destruir
1182,verbrennen::V,ккун,queimar
1183,geben::V,гун,dar
1184,reichen::V,вугун,passar
1185,reichen::V,гун,passar
1186,schenken::V,пишкеш авун,oferecer
1187,versprechen::V,гаф гун,prometer
1188,wünschen::V,дуьа авун,desejar
1189,loben::V,тариф авун,louvar
1190,küssen::V,темен гун,beijar
1191,wiegen::V,эчӏягъун,embalar
1192,zudecken::V,гьалдун,tapar
1193,zudecken::V,гьалдун,cobrir
1194,wecken::V,ахварай авудун,acordar
1195,wecken::V,ахварай авудун,despertar
1196,zeigen::V,къалурун,mostrar
1197,führen::V,тухун,guiar
1198,führen::V,тухун,conduzir
1199,lehren::V,кӏелиз тун,ensinar
1200,unterrichten::V,тарс гун,instruir
1201,aufziehen::V,тербия гун,criar
1202,aufziehen::V,тербияламишун,criar
1203,leiten::V,идара авун,dirigir
1204,leiten::V,идара авун,conduzir
1205,antreiben::V,тади кутун,impelir
1206,einladen::V,теклиф авун,convidar
1207,vereinigen::V,сад авун,unir
1208,vereinigen::V,сад авун,reunir
1209,besuchen::V,кьилив атун,ir ver
1210,besuchen::V,кьилив атун,visitar
1211,treffen::V,гьалтун,encontrar
1212,sich versammeln::V,алтӏушун,reunir-se
1213,spielen::V,къугъун,jogar
1214,spielen::V,къугъун,brincar
1215,singen::V,лугьун,cantar
1216,singen::V,мани лугьун,cantar
1217,tanzen::V,кьуьл авун,bailar
1218,sich trennen::V,къакъатун,apartar-se
1219,verlassen::V,гъил къачун,deixar
1220,verlassen::V,гъил къачун,abandonar
1221,retten::V,къутармишун,salvar
1222,bewachen::V,хуьн,vigiar
1223,bewachen::V,хуьн,guardar
1224,schützen::V,хуьн,proteger
1225,verteidigen::V,хуьн,defender
1226,sich schlagen::V,кукӏун,brigar
1227,sich schlagen::V,кукӏун,bater-se
1228,schießen::V,акъатун,disparar
1229,siegen::V,гъалиб хьун,vencer
1230,ärgern::V,хъел гъун,irritar
1231,ärgern::V,хъел гъун,aborrecer
1232,ärgern::V,хъел кутун,irritar
1233,ärgern::V,хъел кутун,aborrecer
1234,schlagen::V,ягъун,bater
1235,schlagen::V,галукьарун,bater
1236,treten::V,кьуьл къекъягъун,pisar
1237,treten::V,кьуьл эцягъун,pisar
1238,stechen::V,акьадарун,picar
1239,stoßen::V,эцягъун,empurrar
1240,stehlen::V,чуьнуьхун,furtar
1241,stören::V,хкуьрун,perturbar
1242,belästigen::V,хкуьрун,incomodar
1243,belästigen::V,хкуьрун,importunar
1244,belästigen::V,азият гун,incomodar
1245,belästigen::V,азият гун,importunar
1246,verbergen::V,далдаламишун,ocultar
1247,verbergen::V,далдаламишун,esconder
1248,täuschen::V,алцурарун,iludir
1249,täuschen::V,алцурарун,enganar
1250,täuschen::V,алцуррун,iludir
1251,täuschen::V,алцуррун,enganar
1252,betrügen::V,алцурарун,burlar
1253,betrügen::V,алцурарун,enganar
1254,betrügen::V,гьарамзадавал авун,burlar
1255,betrügen::V,гьарамзадавал авун,enganar
1256,töten::V,яна кьин,matar
1257,wohnen::V,дуланмиш хьун,morar
1258,arbeiten::V,кӏвалахун,trabalhar
1259,arbeiten::V,кӏвалах авун,trabalhar
1260,sammeln::V,кӏватӏун,recolher
1261,sammeln::V,кӏватӏун,coleccionar
1262,pflücken::V,атӏун,colher
1263,jagen::V,гъуьрч авун,caçar
1264,fischen::V,гъетер кьун,pescar
1265,fassen::V,кьун,apanhar
1266,hüten::V,чӏура хуьн,guardar
1267,treiben::V,гьалун,conduzir
1268,anbinden::V,акалун,atar
1269,füttern::V,ем гун,dar de comer a
1270,melken::V,ацун,ordenhar
1271,hacken::V,куьткуьнун,rachar
1272,gießen::V,яд гун,regar
1273,reifen::V,чурун,amadurecer
1274,reifen::V,агакьун,amadurecer
1275,zubereiten::V,гьазурун,preparar
1276,kochen::V,ругун,cozer
1277,backen::V,чурун,cozer
1278,braten::V,чурун,assar
1279,braten::V,чурун,fritar
1280,umrühren::V,какадарун,remexer
1281,stricken::V,хурун,tricotar
1282,stricken::V,хурун,fazer malha
1283,nähen::V,цун,coser
1284,nähen::V,цун,costurar
1285,färben::V,шир ягъун,tingir
1286,färben::V,шир ягъун,colorir
1287,reinigen::V,михьун,limpar
1288,reinigen::V,михьун,purificar
1289,waschen::V,чуьхуьн,lavar
1290,abwischen::V,гуьцӏун,limpar
1291,abwischen::V,гуьцӏун,esfregar
1292,spülen::V,экъуьрун,lavar
1293,spülen::V,экъуьрун,enxaguar
1294,fegen::V,шуткун,varrer
1295,kehren::V,кул алтадун,varrer
1296,baden::V,эхъуьн,banhar
1297,baden::V,эхъуьн,tomar banho
1298,sich waschen::V,жендек чуьхуьн,lavar-se
1299,ausziehen::V,хутӏунун,despir
1300,ausziehen::V,галудун,despir
1301,anziehen::V,алукӏун,vestir
1302,sich anziehen::V,алукӏун,vestir-se
1303,sich anziehen::V,парталар алукӏун,vestir-se
1304,kämmen::V,эвягъун,pentear
1305,schmücken::V,безетмишун,adornar
1306,schmücken::V,гуьрчегарун,adornar
1307,sagen::V,лугьун,dizer
1308,sprechen::V,рахун,falar
1309,reden::V,рахун,falar
1310,sich unterhalten::V,ихтилат авун,conversar
1311,fragen::V,жузун,perguntar
1312,bitten::V,тӏалабун,pedir
1313,erzählen::V,ахъаюн,contar
1314,mitteilen::V,хабар гун,comunicar
1315,mitteilen::V,хабар гун,participar
1316,nennen::V,тӏвар гун,nomear
1317,nennen::V,тӏвар гун,apelidar
1318,rufen::V,эверун,chamar
1319,prahlen::V,яцӏу гафар авун,gabar-se
1320,prahlen::V,яцӏу гафар авун,vangloriar-se
1321,übersetzen::V,таржума авун,traduzir
1322,übersetzen::V,гафладун,traduzir
1323,denken::V,фикир авун,pensar
1324,glauben::V,агъун,crer
1325,bemerken::V,фикир гун,notar
1326,bemerken::V,фикир гун,observar
1327,begreifen::V,гъавурда акьун,apreender
1328,begreifen::V,гъавурда акьун,compreender
1329,lernen::V,кӏелун,aprender
1330,wissen::V,чир хьун,saber
1331,wissen::V,чирхьун,saber
1332,sich erinnern an::V,рикӏел хуьн,lembrar-se de
1333,sich erinnern an::V,рикӏел хуьн,recordar-se de
1334,vergessen::V,рикӏелай фин,esquecer
1335,vergessen::V,рикӏелай алатун,esquecer
1336,messen::V,алцумун,medir
1337,zählen::V,гьисабун,contar
1338,rechnen::V,гьисабун,calcular
1339,lesen::V,кӏелун,ler
1340,malen::V,кхьин,pintar
1341,malen::V,шикилар чӏугун,pintar
1342,zeichnen::V,чӏугун,desenhar
1343,schreiben::V,кхьин,escrever
1344,besitzen::V,иеси хьун,possuir
1345,kaufen::V,къачун,comprar
1346,kaufen::V,маса къачун,comprar
1347,verkaufen::V,гун,vender
1348,verkaufen::V,маса гун,vender
1349,bezahlen::V,къимет гун,pagar
1350,bezahlen::V,эвезда авун,pagar
1351,bezahlen::V,гьакъи агакьрун,pagar
1352,zahlen::V,къимет гун,pagar
1353,zahlen::V,эвезда авун,pagar
1354,zahlen::V,гьакъи агакьрун,pagar
1355,beherrschen::V,иеси хьун,imperar
1356,ertragen::V,таб гун,suportar
1357,Oberschenkel::N,,coxa
1358,Strömung::N,,corrente
1359,Moor::N,,pântano
1360,Gedächtnis::N,,memória
1361,Ski::N,,esqui
1362,Platte::N,,laje
1363,Platte::N,,chapa
1364,Leine::N,,trela
1365,Geschäft::N,,negócio
1366,dick[Gegenstand]::A,,grosso
1367,auf einmal::ADV,,de vez
1368,zurück::ADV,,atrás
1369,wieder::ADV,,outra vez
1370,wehen::V,,soprar
1371,rauchen::V,,fumegar
1372,schaukeln::V,,baloiçar
1373,rühren::V,,comover
1374,scheinen::V,,parecer
1375,zu sehen sein::V,,estar à vista
1376,vernehmen::V,,ouvir
1377,wenden::V,,virar
1378,wenden::V,,voltar
1379,binden::V,,ligar
1380,lassen::V,,fazer
1381,erkennen::V,,reconhecer
1382,verstehen::V,,entender
1383,verstehen::V,,compreender
